Hindi,Punjabi
प्रत्यक्ष पता,ਸਿੱਧਾ ਪਤਾ
प्रत्यक्ष रुपांतरण,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
प्रत्यक्ष युग्मन,ਸਿੱਧੀ ਜੋੜੀ
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)",ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
प्रत्यक्ष विधि,ਸਿੱਧੀ ਵਿਧੀ
निदेश,ਨਿਰਦੇਸ਼
निर्देशिका,ਡਾਇਰੈਕਟਰੀ
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर",ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ
निर्देशिका सेवा,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
असमर्थ,ਅਯੋਗ
असमर्थकारी संकेत,ਅਸਮਰੱਥ ਸਿਗਨਲ
"1.असंबंधन, 2. विसंबंधन",ਡਿਸਕਨੈਕਟ ਕਰੋ
"1.असतत , 2. विविक्त",ਵੱਖਰਾ
"1.चक्रिका, 2. डिस्क",ਡਿਸਕ
"1.चक्रिका पता, 2. डिस्क पता",ਡਿਸਕ ਪਤਾ
"1.चक्रिका सरणी, 2. डिस्क सरणी",ਡਿਸਕ ਐਰੇ
"1.चक्रिका क्षमता, 2. डिस्क क्षमता",ਡਿਸਕ ਸਮਰੱਥਾ
"1.चक्रिका चालक, 2.डिस्क ड्रािव",ਡਿਸਕ ਡਰਾਈਵ
चक्रिका संचिका,ਡਿਸਕ ਫਾਈਲ
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी",ਡਿਸਕ ਮੈਮੋਰੀ
चक्रिका परिचालन तंत्र (डी ओ एस),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
चक्रिका संकुल,ਡਿਸਕ ਪੈਕ
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर",ਡਿਸਕ ਸਰਵਰ
"1.चक्रिका भंडारण, 2. डिस्क भंडारण",ਡਿਸਕ ਸਟੋਰੇਜ਼
डिस्केट,ਡਿਸਕੇਟ
प्रदर्श संचिका,ਡਿਸਪਲੇ ਫਾਇਲ
प्रदर्श प्रतिबिंब,ਡਿਸਪਲੇ ਚਿੱਤਰ
निपटान,ਨਿਪਟਾਰੇ
दूरी,ਦੂਰੀ
दूरी फलन,ਦੂਰੀ ਫੰਕਸ਼ਨ
विरूपण,ਵਿਗਾੜ
वितरित,ਵੰਡਿਆ
वितरित आँकड़ा,ਵੰਡਿਆ ਡਾਟਾ
वितरित परिसेवक,ਵੰਡਿਆ ਸਰਵਰ
"1.वितरित प्रणाली, 2. वितरित तंत्र",ਵੰਡਿਆ ਸਿਸਟਮ
वितरक,ਵੰਡਣ ਵਾਲਾ
प्रलेख,ਦਸਤਾਵੇਜ਼
प्रलेख प्रत्यानयित,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो",ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
प्रलेखन,ਦਸਤਾਵੇਜ਼
"डोमेन, प्रक्षेत्र",ਡੋਮੇਨ
डोमेन नाम,ਡੋਮੇਨ ਨਾਮ
"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर",ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
"अध:, नीचे","ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
"1.अवलिंक , 2.अवकड़ी",ਡਾਊਨ ਲਿੰਕ
अधोभारण,ਡਾਊਨ ਲੋਡਿੰਗ
अधोभारण काल,ਘੱਟ ਸਮਾਂ
कर्षण,ਖਿੱਚਣਾ
डीरैम (गतिक रैम),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
अपवाह,ਵਹਿਣਾ
चालक,ਡਰਾਈਵਰ
पात,ਸੁੱਟੋ
निपात सूची बॉक्स,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
ड्रम ड्रािव,ਡਰੱਮ ਡਰਾਈਵ
"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर",ਡਰੱਮ ਪ੍ਰਿੰਟਰ
"1.इम एकक, 2. ड्रम इकाई",ਡਰੱਮ ਯੂਨਿਟ
"1.द्वैत,2. द्वि",ਦੋਹਰਾ
द्वैत घनत्व,ਦੋਹਰੀ ਘਣਤਾ
"1.मूक पता, 2. छद्म पता",ਨਕਲੀ ਪਤਾ
सन्निक्षेप,ਡੰਪ
दवैध परिपथ,ਡੁਪਲੈਕਸ ਸਰਕਟ
दवैधीकरण,ਡੁਪਲੈਕਸਿੰਗ
केय्प्रतिकुंजी,ਡੁਪਲੀਕੇਟ
"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन",DVD R/W
डी वी डी रॉम,DVD ROM
गतिक अनुदेश,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
"1.गतिक स्मृति, 2.गतिक मेमोरी",ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
"1.गति विज्ञान, 2. गतिकी",ਗਤੀਸ਼ੀਲਤਾ
ई बी सी डी आई सी,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
ई व्यवसाय,ਈ-ਕਾਰੋਬਾਰ
प्रतिध्वनि,echo
"1.ई-कॉमर्स, 2.ई-वाणिज्य",ਈ-ਕਾਮਰਸ
संपादन,ਸੰਪਾਦਿਤ ਕਰੋ
संपादक,ਸੰਪਾਦਕ
शैक्षिक प्रौद्योगिकी,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
ई ई पी रॉम,EEP ਰੋਮ
"1.सार्थक पता , 2.प्रभावी पता",ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
सार्थक संकार्य पता,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
प्रभावी क्रिया,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
प्रभावी यू.आई.डी.,ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
प्रभावी संचरण संकार्य,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
अष्टबिट बािट,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
"इलेक्ट्रॉनिक अधिगम, ई अधिगम",ਈ-ਲਰਨਿੰਗ
चुनाव एल्गोरिथम,ਚੋਣ-ਅਲਗਰਥਮ
इलेक्ट्रोनिक डाकसेवा (ई. मेल),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर",ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
विद्युत लेखा मशीन,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
इलेक्ट्रोनिकी,ਇਲੈਕਟ੍ਰਾਨਿਕ
इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
इलेक्ट्रोनिक आंकड़ा संसाधन,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
इलेक्ट्रॉनिक विवरणिक,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका",ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
इलेक्ट्रॉनिक प्रकाशन,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
इलेक्ट्रॉनिक स्विच,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
"तत्व, अवयव",ਤੱਤ
ई-मेल,ਈ - ਮੇਲ
"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता",ਈਮੇਲ ਖਾਤਾ
अंत:स्थापित तंत्र,ਏਮਬੈਡਡ ਸਿਸਟਮ
अंत:स्थापन,ਏਮਬੈਡਿੰਗ
उत्सर्जक युग्मित तर्क (ई.सी.एल.),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
रिक्त चिति,ਖਾਲੀ ਸਟੈਕ
"1.रिक्त श्रृंखला, 2. रिक्त माला",ਖਾਲੀ ਸਤਰ
यंत्रानुकरण,ਇਮੂਲੇਸ਼ਨ
"1.केप्सूलीकरण, 2. केप्सूलन",encapsulation
कूटलेखक,ਐਨਸਾਈਫਰ
कूटलेखन,ਇੰਕੋਡ
"1.कूटलेखक, 2. कोडक",ਏਨਕੋਡਰ
गूढ आंकडा,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
गूढ फािल सिस्टम,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
"1.गोपन, 2. कोडन, 3. कूटलेखन",ਇਨਕ੍ਰਿਪਸ਼ਨ
खंडक अंत,ਬਲਾਕ ਦਾ ਅੰਤ
संचिका-अन्त,ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
प्रयोक्ता,ਆਖਰੀ ਉਪਭੋਗਤਾ
प्रवेश,ਦਾਖਲ ਕਰੋ
प्रवेश कुंजी,ਐਂਟਰ-ਕੁੰਜੀ
"1.उद्यम सरवर, 2. उद्यम सेवक",ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
उद्यम तंत्र,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
सत्ता,ਹਸਤੀ
सत्ता संबंधता,ਹਸਤੀ-ਰਿਸ਼ਤਾ
प्रवेश काल,ਦਾਖਲਾ ਸਮਾਂ
प्रविष्ट चर,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
गणनीय,ਅਣਗਿਣਤ
परिवेश,ਵਾਤਾਵਰਣ
"1.ईपोच,2. युग,3. निर्देश क्षण",ਯੁੱਗ
ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति),EPROM
एपसिलॉन संवरक,epsilon ਬੰਦ
तुल्यकारक,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
उपस्कर,ਉਪਕਰਨ
तुल्यता वर्ग,ਸਮਾਨਤਾ ਵਰਗ
तुल्य संबंध,ਸਮਾਨਤਾ ਸਬੰਧ
"1.विलोपन, 2.मिटान",ਮਿਟਾਓ
त्रुटि संशोधन कूट,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
त्रुटि संशोधन,ਗਲਤੀ ਸੁਧਾਰ
त्रुटि संसूचन,ਗਲਤੀ ਖੋਜ
त्रुटि प्रहस्तन,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
त्रुटि संदेश,ਗਲਤੀ ਸੁਨੇਹਾ
त्रुटि दर,ਗਲਤੀ ਦਰ
त्रुटि पुनर्डद्धार,ਗਲਤੀ ਰਿਕਵਰੀ
त्रुटि नेमक,ਗਲਤੀ ਰੁਟੀਨ
पलायन संप्रतीक,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ईथरनेट,ਈਥਰਨੈੱਟ
घटना,ਘਟਨਾ
घटना श्रृंखला,ਘਟਨਾ ਲੜੀ
घटना नियंत्रण,ਘਟਨਾ ਨਿਯੰਤਰਣ
घटना गणक,ਘਟਨਾ ਕਾਊਂਟਰ
अपवाद प्रहस्तन,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
विनिमय डिस्क भंडारण,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
अपवर्जन,ਬੇਦਖਲੀ
अनन्य और (एक्स ऑर),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
निष्पाद्य क्रमादेश,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
निष्पादन कथन,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
चयनिक खोज,ਪੂਰੀ ਖੋਜ
विदयमान,ਮੌਜੂਦ ਹੈ
निर्गम,ਨਿਕਾਸ
विशेषज्ञ तंत्र,ਮਾਹਰ ਸਿਸਟਮ
"1. अभिव्यक्ति ,2. व्यंजक",ਸਮੀਕਰਨ
विस्तारित आलेखीय आव्यूह (एक्स जी ए),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
विस्तारित औदयोगिक मानक (इ.आई.एस.),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
अतिदेशित मशीन,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
विस्तारित स्मृति,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता",ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण",ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
वाह्य आह्वान,ਬਾਹਰੀ ਕਾਲ
वाह्य त्रुटि,ਬਾਹਰੀ ਗਲਤੀ
वाह्य फलन,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
वाह्य अंतरायन,ਬਾਹਰੀ ਰੁਕਾਵਟ
"1.वाह्य स्मृति, 2. वाह्य मेमोरी",ਬਾਹਰੀ ਮੈਮੋਰੀ
वाह्य स्मृति,ਬਾਹਰੀ ਮੈਮੋਰੀ
वाह्य मॉडेम,ਬਾਹਰੀ ਮਾਡਮ
वाह्य संदर्भ,ਬਾਹਰੀ ਹਵਾਲਾ
वाह्य खोज,ਬਾਹਰੀ ਖੋਜ
वाह्य भंडारण युक्ति,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
निष्कर्षण,ਕੱਢਣਾ
बहिर्वेशन,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
फलक संप्रतीक मुद्रक,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
विफल-सुरक्षा संक्रिया,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
विफलता दर,ਅਸਫਲਤਾ ਦੀ ਦਰ
विफलता मुक्ति,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
मिथ्या कूट,ਗਲਤ ਕੋਡ
मिथ्या त्रुटि,ਗਲਤ ਗਲਤੀ
"1.निवेशाँक, 2. निवेश-अंक",ਪੱਖਾ-ਵਿੱਚ
"1.निर्गताँक, 2. निर्गत-अंक",ਪੱਖਾ-ਬਾਹਰ
"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम",fascimile I/O ਡਿਵਾਈਸ
द्रुत फौरिएर अन्तरण,ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
घातक त्रुटि,ਘਾਤਕ ਗਲਤੀ
दोष संसूचन,ਨੁਕਸ ਖੋਜ
दोष निदान,ਨੁਕਸ ਨਿਦਾਨ
दोष सहिष्णुता,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
फैक्स,ਫੈਕਸ
फैक्स संदेश,ਫੈਕਸ ਸੁਨੇਹਾ
एफ डी सी,FDC
लक्षण संसूचन,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
भरण चक्र,ਫੀਡ ਚੱਕਰ
पुनर्निवेश,ਸੁਝਾਅ
"1.प्रदायक,2.पोषक, 3.फीडर",ਫੀਡਰ
आनयन,ਪ੍ਰਾਪਤ ਕਰੋ
फिबोनेकी खोज,ਫਿਬੋਨਾਚੀ ਖੋਜ
फिबोनेकी अनुक्रम,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
फिबोनेकी श्रेणी,ਫਿਬੋਨਾਚੀ ਲੜੀ
तंतु प्रकाशिकी,ਫਾਈਬਰ ਆਪਟਿਕਸ
फिडो जाल,ਫਿਡੋ ਜਾਲ
क्षेत्र,ਖੇਤਰ
पंचम पीढ़ी कम्प्यूटर,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
"1.संचिका,2. फािल",ਫਾਈਲ
संचिका अभिगम विधि,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
संचिका नियतन सारणी,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
संचिका संपीडन,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
संचिका प्रतिलिपिकरण,ਫਾਇਲ ਦੀ ਨਕਲ
संचिका विन्यास,ਫਾਈਲ ਲੇਆਉਟ
संचिका विलय,ਫਾਈਲ ਅਭੇਦ
संचिका पुन:प्राप्ति,ਫਾਇਲ ਰਿਕਵਰੀ
संचिका भंडारण,ਫਾਇਲ ਸਟੋਰੇਜ਼
संचिका संरचना,ਫਾਇਲ ਬਣਤਰ
संचिका तंत्र,ਫਾਇਲ ਸਿਸਟਮ
संचिका अंतरण,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
फाील अंतरण प्रोटोकॉल (एफ टी पी),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
फिल्टर,ਫਿਲਟਰ
अंतिम स्थिति,ਅੰਤਮ ਰਾਜ
खोज,ਲੱਭੋ
परिमित अवस्था यंत्र,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
फायर वॉल,ਅੱਗ ਦੀ ਕੰਧ
फर्मवेयर,ਫਰਮਵੇਅਰ
पहले आो पहले पाो,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
प्रथम पीढ़ी कंप्यूटर,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
प्रथम निवेश प्रथम निर्गम (फीफो ),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
प्रथम कोटि तर्क,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
प्रथम कोटि सिद्धांत,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
नियत विभाजन,ਸਥਿਰ ਭਾਗ
चिन्ह,ਝੰਡਾ
नम्य डिस्क,ਲਚਕਦਾਰ ਡਿਸਕ
फ्लॉपी डिस्क,ਫਲਾਪੀ ਡਿਸਕ
फ्लापी डिस्क चालन (एफ डी डी),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
प्रवाह संचित्र,ਵਹਾਅ ਚਾਰਟ
नियंत्रण प्रवाह,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
प्रधावन,ਫਲੱਸ਼
फोल्डर,ਫੋਲਡਰ
फाँट,ਫੌਂਟ
फाँट परिवार,ਫੌਂਟ ਪਰਿਵਾਰ
वाह्य कुंजी,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
रूप,ਫਾਰਮ
प्रतीकात्मक भाषा,ਰਸਮੀ ਭਾਸ਼ਾ
प्रतीकात्मक विधि,ਰਸਮੀ ਸਿਸਟਮ
"1.फॉरमैट, 2.आरूप",ਫਾਰਮੈਟ
आरूपण,ਫਾਰਮੈਟਿੰਗ
फोरट्रॉन,fortran
"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन",fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
अग्रतिर्यक स्लैश,ਅੱਗੇ ਸਲੈਸ਼
चतुर्थ पीढ़ी कंप्यूटर,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
खंड,ਟੁਕੜਾ
फ्रेम,ਫਰੇਮ
"1.मुक्त नेट, 2.मुक्त जाल",ਮੁਫ਼ਤ ਨੈੱਟ
मुक्त सॉफ्टवेयर न्यास,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
मुक्त भंडारण,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
फ्रीवेयर,ਮੁਫ਼ਤਵੇਅਰ
अग्रांत,ਅਗਰਾਂਤ
"1.अग्र पट्टिका, 2.अग्र पैनल",ਸਾਹਮਣੇ ਪੈਨਲ
"1.प्रकार्य,2. फलन",ਫੰਕਸ਼ਨ
प्रकार्य कुंजी,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
प्रकार्य संदर्भ,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
प्रकार्यात्मक निर्भरता,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
प्रकार्य परीक्षण,ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ
"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक",ਫਜ਼ੀ ਤਰਕ
"1.अस्पष्ट समुच्चय, 2.फज्जी सेट",ਫਜ਼ੀ ਸੈੱਟ
लब्धि,ਲਾਭ
खेल तरू,ਖੇਡ ਦਾ ਰੁੱਖ
अंतराल संप्रतीक,ਪਾੜਾ ਅੱਖਰ
कचरा,ਕੂੜਾ
कचरा संग्रहण,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
कचरा संग्रहण,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
कचरा अंदर कचरा बाहर (गीगो),ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO)
द्वार,ਕਪਾਟ
दवार पथ (नेटवर्क के संदर्भ में),ਗੇਟਵੇ
व्यापक क्रमादेश,ਆਮ ਪ੍ਰੋਗਰਾਮ
व्यापक क्रमादेश,ਆਮ ਪ੍ਰੋਗਰਾਮ
व्यापक उद्देश्य कंप्यूटर,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
व्यापकीकृत उद्देश्य कंप्यूटर,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
सामान्य पंजी,ਆਮ ਰਜਿਸਟਰ
व्यापकीकरण,ਸਧਾਰਣਕਰਨ
व्यापकीकरण,ਸਧਾਰਣਕਰਨ
व्यापक उद्देशीय भाषा,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
व्यापक उद्देश्य संक्रिया प्रणाली,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
व्यापक उद्देश्य पंजी,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
जनित त्रुटि,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
जनन प्रकार्य,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
वर्ग सामान्य,ਆਮ ਵਰਗ
वर्ग प्रकार्य,ਆਮ ਫੰਕਸ਼ਨ
सामान्य वर्गनाम,ਆਮ ਨਾਮ
गीगो,gigo
"1.सार्वत्रिक, 2.वैश्विक",ਗਲੋਬਲ
सार्वत्रिक कूट,ਗਲੋਬਲ ਕੋਡ
सार्वत्रिक ताला,ਗਲੋਬਲ ਲਾਕ
"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क",ਗਲੋਬਲ ਨੈੱਟਵਰਕ
सार्वत्रिक जालक्रम,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता",ਗਲੋਬਲ ਉਪਭੋਗਤਾ
सार्वत्रिक चर,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
"1.वैश्वीकरण, 2.भूमण्डलीकरण",ਵਿਸ਼ਵੀਕਰਨ
गोफर (नेटवर्क में एक प्रोटोकॉल),ਗੋਫਰ
गोफर ग्राही,ਗੋਫਰ ਗਾਹਕ
"1.गोफर परिसेवक, 2.गोफर सर्वर",ਗੋਫਰ ਸਰਵਰ
गोफर स्थल,ਗੋਫਰ ਸਾਈਟ
गोफर स्पेस,ਗੋਫਰ ਸਪੇਸ
आकर्षक निम्नीकरण,ਸੁੰਦਰ ਗਿਰਾਵਟ
व्याकरण संशोधक,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
व्याकरण आकर्षक बहिगर्मन,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
"1.कुल जोड़, 2.महायोग, 3.कुल योग",ਸਮੁੱਚੀ ਗਿਣਤੀ
"1.ग्राफ, 2.आलेख",ਗ੍ਰਾਫ਼
"1.ग्राफ अंकन, 2.आलेख अंकन",ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक",ਗ੍ਰਾਫਿਕ ਅੱਖਰ
"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक",ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना",ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश",ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श",ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
"1.ग्राफीय भाषा, 2.आलेखीय भाषा",ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
"1.ग्राफीय भाषा, 2.आलेखीय भाषा",ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका",ਗ੍ਰਾਫਿਕ ਪੈਨਲ
"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन",ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
ग्राफी अन्तरण फारमेट (जीाईेफ),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ",ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
"1.आलेखी, 2.ग्राफिक्स",ਗਰਾਫਿਕਸ
"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग",ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर",ਗਰਾਫਿਕਸ ਕਰਸਰ
