Gujarati,Tamil
અંત ઝોન,இறுதி மண்டலம்
અંતિમ આવર્તન,இறுதி அதிர்வெண்
અંતિમ બિંદુ,இறுதி புள்ளி
ટર્મિનલ બિંદુ વેગ,முனைய புள்ளி வேகம்
ટર્મિનલ વોલ્ટેજ,முனைய மின்னழுத்தம்
"કલાકાર, કલાકાર","நிகழ்த்துபவர், நிகழ்த்துபவர்"
સાયબરનેટિક્સ,சைபர்நெடிக்ஸ்
"ચક્ર, ચક્ર, ચક્ર","சுழற்சி, சுழற்சி, சுழற்சி"
ચક્ર પ્રતિ સેકન્ડ,வினாடிக்கு சுழற்சிகள்
"ચક્રીય, ચક્રીય","சுழற்சி, சுழற்சி"
સ્પિન,சுழல்
ચક્રીય લોલક,சுழற்சி ஊசல்
સાયક્લોટ્રોન,சைக்ளோட்ரான்
સાયક્લોટ્રોન આવર્તન,சைக்ளோட்ரான் அதிர்வெண்
"સિલિન્ડર, સિલિન્ડર","உருளை, உருளை"
"નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર","உருளை, உருளை வடிவம், உருளை, உருளை"
સિલિન્ડર હાર્મોનિક,சிலிண்டர் ஹார்மோனிக்
ભીનું,ஈரப்படுத்தப்பட்டது
ભીના સરળ હાર્મોનિક ઓસિલેશન,damped எளிய ஹார்மோனிக் அலைவு
ડેમ્પર,தணிப்பு
ડેનિયલ સેલ,டேனியல் செல்
અંધારું,இருள்
"દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો","நன்கொடை வளங்கள், துணை வளங்கள், நம்பிக்கை வளங்கள்"
"વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન","சிதைவு உற்பத்தியாளர், பால் உற்பத்தி, பெற்றோர், சந்ததி"
ડેવિસન ગરમ પ્રયોગ,டேவிசன் சூடான பரிசோதனை
D.C. (નિર્દેશક),டி.சி. (ஆணை)
નિષ્ક્રિય ભાગ,செயலற்ற பகுதி
શાંત સ્થળ,அமைதியான இடம்
ડી બ્રાગ્લી તરંગલંબાઇ,டி பிராக்லி அலைநீளம்
Debye લાક્ષણિકતા તાપમાન,Debye பண்பு வெப்பநிலை
"ડેબાય લંબાઈ, ડેબાય અંતર","Debye நீளம், Debye தூரம்"
દેવું-વિરામ,கடன்-இடைவெளி
સડો,சிதைவு
સડો સૂચકાંક,சிதைவு குறியீடு
પાતળું,நீர்த்த
મંદી,தடு
વિરામ સમય,இடைநிறுத்த நேரம்
ડેસિબલ,டெசிபல்
ડેસિબેલોમીટર,டெசிபிலோமீட்டர்
"દશાંશ, દશાંશ","தசம, தசம"
વર્ગીકરણ,வகைப்பாடு
"ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન","எழுச்சி, புரட்சி, முயற்சி, சரிவு"
આઇસોમેટ્રિક વર્તુળ,ஐசோமெட்ரிக் வட்டம்
ડીકોડર,குறிவிலக்கி
"વિઘટન, વિસર્જન","சிதைவு, கரைதல்"
વિસંકોચન,டிகம்பரஷ்ஷன்
વિશુદ્ધીકરણ,தூய்மைப்படுத்துதல்
સુશોભન,அலங்காரம்
જોડાણ,இணைத்தல்
ઘટતું કાર્ય,செயல்பாடு குறைகிறது
હવામાન,வானிலை
ઉલ્લંઘન,மீறல்
સબફ્લોર,அடித்தளம்
ઊંડી જગ્યા,ஆழமான இடம்
વ્યુત્પત્તિ,வழித்தோன்றல்
"ખામી, ભૂલ, નુકસાન, ઉણપ","குறைபாடு, பிழை, சேதம், குறைபாடு"
ખોટું,தவறான
રોગપ્રતિકારક શક્તિ,நோய் எதிர்ப்பு சக்தி
મર્યાદાનો દરવાજો,வரம்பு கதவு
"વ્યાખ્યા, સ્પષ્ટતા","வரையறை, தெளிவு"
વિચલિત કરવું,திசைதிருப்ப
ડિફ્લેક્ટર,deflector
"વિચલન, વિચલન","விலகல், விலகல்"
વિચલિત ધ્યાન,திசை திருப்பும் கவனம்
ડિફ્લેક્શન-ડબલ મિરર,விலகல்-இரட்டை கண்ணாடி
ડિફ્લેક્શન ઝોન,விலகல் மண்டலம்
ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન,ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்
સંક્ષિપ્ત પ્લેટો,சுருக்க தட்டுகள்
ફોકસ,கவனம்
વિકૃતિ,சிதைவு
"વિકૃતિ, વિકૃતિ","சிதைவு, சிதைவு"
વિગાસન,விகாசன்
"વ્યભિચાર, બદનામી","அநாகரிகம், துஷ்பிரயோகம்"
"અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)","தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)"
કચરો ગેસ,கழிவு வாயு
"વિચલન, અફસીયા, વંચિતતા, વંચિતતા","aberration, aphasia, deprivation, deprivation"
સંતોષકારક,மகிழ்ச்சியளிக்கிறது
"ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ","பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்"
એકાગ્રતા-વોલ્યુમ,செறிவு-தொகுதி
વિયોજન જથ્થો,விலகல் அளவு
સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી,சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்
આયનીકરણની માત્રા,அயனியாக்கம் அளவு
ધ્રુવીકરણની તીવ્રતા,துருவமுனைப்பு அளவு
ચોકસાઇ જથ્થો,துல்லியத்தின் அளவு
ડિહ્યુમિડિફિકેશન,ஈரப்பதம் நீக்குதல்
ડીયોનાઇઝેશન,டீயோனைசேஷன்
વિલંબ,தாமதம்
વિલંબિત,தாமதமாக
સ્થાનિકીકરણ,உள்ளூர்மயமாக்கல்
ડેલ્ટા કાર્ય,டெல்டா செயல்பாடு
ડિમેગ્નેટાઇઝેશન,demagnetization
ડિમેગ્નેટાઇઝ્ડ વળાંક,demagnetized வளைவு
ડિમેગ્નેટાઇઝર,காந்தமாக்கி
ડિમોડ્યુલેશન,டிமாடுலேஷன்
ગાઢ ભીડ,அடர்த்தியான நெரிசல்
ઘનતા માપક,அடர்த்தி அளவுகோல்
"ઘનતા, ઘનતા","அடர்த்தி, அடர்த்தி"
અવમૂલ્યન સ્તર,தேய்மான நிலை
અવક્ષય ઝોન,குறைப்பு மண்டலம்
વિધ્રુવીકરણ,depolarization
વિધ્રુવીકરણ,துருவப்படுத்தப்பட்டது
ડિપોલરાઇઝર,டிபோலரைசர்
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","புலத்தின் ஆழம், புலத்தின் தீவிரம்"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்"
તારવેલી,பெறப்பட்டது
"ઉતરતા, ઉતરતા","இறங்குதல், இறங்குதல்"
"વંશ, વંશ","இறங்குதல், இறங்குதல்"
"વર્ણન કરો, બનાવો, દોરો","விவரிக்க, கட்ட, வரைய"
છેદ,வகுக்கும்
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)"
વિનાશ,அழிவு
વિનાશક હસ્તક્ષેપ,அழிவு குறுக்கீடு
"વિનાશક, વિનાશક","அழிவு, அழிவு"
"ઓળખ, શોધ","அடையாளம், கண்டறிதல்"
કલેક્ટર,ஆட்சியர்
નિશ્ચયવાદ,தீர்மானவாதம்
નિર્ધારક,தீர்மானிப்பவர்
નિશ્ચય,உறுதியை
નક્કી કરવા માટે,தீர்மானிக்க
નિર્ધારિત,தீர்மானிக்கப்பட்டது
ડ્યુટેરોન,டியூடெரான்
"વ્યક્ત, વિકાસ, વિકાસ","வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி"
"વિકાસકર્તા, વિકાસકર્તા","டெவலப்பர், டெவலப்பர்"
"વિકાસ, વિકાસ","வளர்ச்சி, வளர்ச்சி"
વિચલન,விலகல்
ઝાકળ,பனி
ઝાકળ બિંદુ,பனி புள்ளி
દક્ષિણ ધ્રુવીકરણ,தென் துருவமுனைப்பான்
ડાયગ્નોસ્ટિક ટેસ્ટ,கண்டறியும் சோதனை
કર્ણ,மூலைவிட்டமான
રેખાકૃતિ,வரைபடம்
રેખાકૃતિ,வரைபடம்
ડાયલ,டயல்
ડાયમેગ્નેટિક,காந்தவியல்
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","diamagnetology, diamagnetic பொருள்"
ડાયમેગ્નેટિઝમ,காந்தவியல்
વ્યાસ,விட்டம்
ડાયમેટ્રિકલી વિરુદ્ધ,முற்றிலும் எதிர்
"હીરા, હીરા","வைரம், வைரம்"
"ડાયાફ્રેમ, ડાયાફ્રેમ","உதரவிதானம், உதரவிதானம்"
હીટ એક્સચેન્જ,வெப்ப பரிமாற்றம்
હીટ એક્સચેન્જ,வெப்ப பரிமாற்றம்
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","diatonic swaragram, diatonic swaragram"
"વિભાજન, અર્ધ-કલા","பிளவு, அரை கலை"
ડાઈક્રોમેટ કોષ,இருகுரோமேட் செல்
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","இருவகை, காட்சி இருவகை, நிலை இருவகை"
ડિક્ટાફોન,டிக்டாஃபோன்
ડાઇલેક્ટ્રિક,மின்கடத்தா
ડાઇલેક્ટ્રિક્સ,மின்கடத்தா
ડીઝલ ચક્ર,டீசல் சுழற்சி
અંતર,இடைவெளி
"વિભેદક આવર્તન, વિચલન આવર્તન","வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு"
વિભેદક શોષણ,வேறுபட்ட உறிஞ்சுதல்
ડિસ્ટિંક્શન એમ્પ્લીફાયર,வேறுபாடு பெருக்கி
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்"
વિભેદક કેપેસિટર,வேறுபட்ட மின்தேக்கி
વિભેદક ઝોન,வேறுபட்ட மண்டலம்
વિભેદક પ્રસાર,வேறுபட்ட பரவல்
વિભેદક સમીકરણ,வகையீட்டு சமன்பாடு
વિભેદક લુપ્તતા ગુણાંક,வேறுபட்ட அழிவு குணகம்
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,இடைநிலை அயனியாக்கம் அறை
વિભેદક આઇસોટોપ પદ્ધતિ,வேறுபட்ட ஐசோடோப்பு முறை
વિભેદક વેગ,வேறுபட்ட வேகம்
તફાવત કરવો,வேறுபடுத்தி
"ભિન્ન, ભિન્ન","வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட"
"ભેદભાવ, ભેદભાવ","வேறுபாடு, வேறுபாடு"
વિવર્તન,மாறுபாடு
ડિફ્રેક્ટોમીટર,டிஃப்ராக்டோமீட்டர்
"પ્રસરેલું, પ્રસરેલું","பரவிய, பரவிய"
પ્રસરેલું,பரவியது
પ્રસરણ,பரவல்
પ્રસારતા,பரவல்
"અંક, વ્યાસ, આંગળી","இலக்கம், விட்டம், விரல்"
ડિજિટલ રેકોર્ડિંગ,டிஜிட்டல் பதிவு
ડિજિટલ વોલ્ટમીટર,டிஜிட்டல் வோல்ட்மீட்டர்
દ્વિ-આઇસોટોપિક તત્વો,இரு-ஐசோடோபிக் கூறுகள்
પ્રસરણ,பரவல்
વિસ્તરણ વિકૃતિ,விரிவாக்கம் சிதைவு
એક્સોમીટર,எக்ஸோமீட்டர்
વિસ્ફારીની,விஸ்ஃபரினி
"વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ","நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி"
પરિમાણીય,பரிமாணமானது
પરિમાણ,பரிமாணம்
વીમા એકમ,காப்பீட்டு அலகு
પરિમાણહીન પરિમાણ,பரிமாணமற்ற பரிமாணம்
"અવમૂલ્યન, ઘટાડો","தேய்மானம், குறைப்பு"
તેજસ્વી,கதிர்வீச்சு
ડાયોડ,டையோடு
ડાયોપ્ટર,டையோப்டர்
રીફ્રેક્શન ઝોન,ஒளிவிலகல் மண்டலம்
રીફ્રેક્ટીંગ લેન્સ,ஒளிவிலகல் லென்ஸ்
"નમવું, નમવું, નમવું, ચાટ","bow down, bow down, தொட்டி"
પતનનો કોણ,வீழ்ச்சியின் கோணம்
દ્વિધ્રુવ,இருமுனை
દ્વિધ્રુવી સ્તર,இருமுனை அடுக்கு
ડીરાક ડેલ્ટા કાર્ય,dirac டெல்டா செயல்பாடு
"સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ","நேராக, நேராக, நேராக, நேர், எதிர்"
અનુલોમ સહસંબંધ,அனுலோம் தொடர்பு
સીધો પ્રવાહ,நேரடி மின்னோட்டம்
પ્રત્યક્ષ,நேரடி
"સીધો ફટકો, સીધો ફટકો","நேரடி அடி, நேராக அடி"
"દિશા, દિશા","திசை, திசை"
દિશાસૂચક,திசை
જગ્યા સ્થિરતા,விண்வெளி நிலைத்தன்மை
"ડીકોસિન, ડીકો-કોસાઇન","டிகோசின், டிகோ-கொசைன்"
"દિશાસૂચક, દિશાસૂચક, દિશાસૂચક","திசை, திசை, திசை"
દિશાસૂચકતા,திசை
સામાન્ય જાળી,பொதுவான லட்டு
સીધી લીટી,நேர் கோடு
અનુક્રમિક ગુણોત્તર,வரிசை விகிதம்
સીધી પદ્ધતિ,நேரடி முறை
દિશા,திசையில்
ડાયરેક્ટ રીડિંગ ડિવાઇસ,நேரடி வாசிப்பு சாதனம்
સામે ટેલિસ્કોપ,முன்னால் தொலைநோக்கி
"પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક","பொருள், வட்டம், வட்டு, வட்டு"
"નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ","மூழ்குதல், வெளியேற்றம், வெளுக்கும்"
પાણીમાં નિમજ્જન,நீர் மூழ்குதல்
"નિરંતરતા, નિરંતરતા, અસ્થિભંગ","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
અવ્યવસ્થિત,தொடர்ச்சியற்ற
"સંશોધન, શોધ","ஆராய்ச்சி, தேடல்"
વિસંગતતા,முரண்பாடு
રજકણ,துகள்கள்
"અંતર્મુખ એન્ટેના, ડીશ એન્ટેના","குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா"
"વિસર્જન, દાણાદાર","கரைதல், கிரானுலேஷன்"
વિસર્જન સતત,கரைதல் மாறிலி
વિસર્જન ઊર્જા,சிதறல் ஆற்றல்
વિસર્જન અર્ધ જીવન,கரைதல் அரை ஆயுள்
વિસર્જન શ્રેણી,கலைப்பு தரம்
"ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન","இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி"
"ફોલ્ટ લાઇન, ફોલ્ટ કોર","தவறு வரி, தவறு கோர்"
ફોલ્ટ લૂપ,தவறு வளையம்
"અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા","கோளாறு, சீர்குலைவு, சீர்குலைவு"
અરાજકતા,குழப்பம்
"મૂંઝવણ, મૂંઝવણ","குழப்பம், குழப்பம்"
"વિખરાયેલું, વિખરાયેલું","சிதறி, சிதறி"
"વિખેરવું, વિખેરવું","சிதறல், சிதறல்"
અસ્ત્ર,எறிபொருள்
વિખેરી નાખનાર,சிதறி
પ્રતિબિંબ,பிரதிபலிப்பு
વિસ્થાપન,இடப்பெயர்ச்சி
પ્રદર્શન,கண்காட்சி
કન્સોલ,பணியகம்
છૂટાછેડા બળ,விலகல் படை
અસમાન,சமமற்ற
સડો ગુણાંક,சிதைவு குணகம்
કાટ લગાડનાર,அரிக்கும்
સડો સિસ્ટમ,சிதைவு அமைப்பு
અલગ કરી શકાય તેવું,பிரிக்கக்கூடிய
અલગ,பிரிக்கப்பட்டது
સ્વભાવ,மனநிலை
અસંગતતા,இணக்கமின்மை
અંતર,தூரம்
દૂર,தொலைவில்
"અલગ, અલગ, અલગ, અભિવ્યક્ત","தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான"
ભેદભાવ,பாகுபாடு
અલગ મિલકત,தனித்துவமான சொத்து
"ભેદ પાડવો, ભેદ પાડવો","வேறுபடுத்து, வேறுபடுத்து"
વિકૃત,வக்கிரம்
વિકૃતિ,சிதைவு
વિરૂપતા સ્થિતિસ્થાપકતા,உருமாற்றம் நெகிழ்ச்சி
વિતરિત એમ્પ્લીફાયર,விநியோகிக்கப்பட்ட பெருக்கி
"વિતરણ, વિતરણ","விநியோகம், விநியோகம்"
"વિતરણ નિયમ, વિતરણ નિયમ","விநியோக விதி, விநியோக விதி"
ખલેલ,தொந்தரவு
"વ્યથિત, વિક્ષેપિત સંતુલન","மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது"
ખલેલ પહોંચાડનાર બળ,தொந்தரவு சக்தி
"આહનિક, દિવાચાર, દિવા, દૈનિક","அஹ்னிக், திவாச்சர், திவா, தினசரி"
દૈનિક ગતિ,தினசரி வேகம்
બાયબેલેંટ,இருவகை
"વિખેરી નાખવું, વિખેરી નાખવું","சிதறு, சிதறு"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","வேற்றுமை, வேறுபாடு, வேறுபாடு"
જુદીજુદી,மாறுபட்ட
ડાયવર્ઝન,திசை திருப்புதல்
"વિભાજિત, વિભાજિત","பிரிக்கப்பட்ட, பிரிக்கப்பட்ட"
"વિભાજન, વિભાજન, વિભાજન","பிரிவு, பிரிவு, பிரிவு"
આયનોસ્ફિયરનું ડી સ્તર,அயனோஸ்பியரின் D அடுக்கு
"પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન","பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்"
"ગુંબજ, ગુંબજ","குவிமாடம், குவிமாடம்"
પ્રભાવશાળી સ્થિતિ,செல்வாக்குமிக்க நிலை
દાતા સ્તર,நன்கொடையாளர் நிலை
મદિત સંધિ,மடிட் ஒப்பந்தம்
"ભેળસેળ, ભેળસેળ","கலப்படம், கலப்படம்"
ડોપ્લર અસર,டாப்ளர் விளைவு
"ડોઝ, ડોઝ","மருந்தளவு, மருந்தளவு"
ક્વોન્ટોમીટર,குவாண்டோமீட்டர்
"ડોટેડ, ડોટેડ","புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட"
"ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી","இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை"
ડબલ બોન્ડ,இரட்டை பிணைப்பு
બાયકોન્વેક્સ લેન્સ,பைகான்வெக்ஸ் லென்ஸ்
બાયકોન્વેક્સ લેન્સ,பைகான்வெக்ஸ் லென்ஸ்
દ્વિસંગી વિભેદક,பைனரி வேறுபாடு
ડબલ ionization,இரட்டை அயனியாக்கம்
ડબલ પરમાણુ,இரட்டை மூலக்கூறு
ડબલ ચોકસાઇ,இரட்டை துல்லியம்
ડબલ રીફ્રેક્શન,இரட்டை ஒளிவிலகல்
ડબલ શ્રેણી,இரட்டை தொடர்
જોડી તારા,ஜோடி நட்சத்திரங்கள்
ડબલ,இரட்டை
વર્ણહીન લેન્સ જોડી,நிறமற்ற லென்ஸ் ஜோடி
"પ્રસરણ, વિસ્તરણ","பரவல், விரிவாக்கம்"
બમણું ચાર્જ થયેલ કણ,இரட்டிப்பு மின்னூட்டப்பட்ட துகள்
ઉભયજીવી ભ્રષ્ટ,ஆம்பிபியஸ் ஊழல்
ડબલ ionized,இரட்டை அயனியாக்கம்
નીચે તરફ,கீழ்நோக்கி
ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ,இழுவை தாது அரை கச்சிதமான
ટ્રેક્શન બળ,இழுவை சக்தி
"વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન","வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி"
વહેતો પ્રવાહ,ஓடை ஓடை
ઓપરેશનલ,செயல்பாட்டு
વહન વોલ્ટેજ,கடத்தல் மின்னழுத்தம்
નાનો બોલ,குட்டி பந்து
અચાનક વિરામ,திடீர் இடைவேளை
"બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું","புள்ளி, நுண் புள்ளி, துளி"
પડવું,வீழ்ச்சி
શુષ્ક,உலர்
શુષ્ક શુષ્ક હાઇગ્રોમીટર,உலர் உலர் ஹைக்ரோமீட்டர்
નિષ્ફળ સંપર્ક,தோல்வியுற்ற தொடர்பு
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
નળી,குழாய்
તાણયુક્ત,இழுவிசை
તાણયુક્ત,இழுவிசை
મંદ,மங்கலான
ચૂપ,முடக்கு
જુબાની,படிவு
વામન તારા,வாமன் தாரா
ડબલ અક્ષ,இரட்டை அச்சு
ગતિશીલ,மாறும்
ગતિશીલ,மாறும்
"ગતિશીલતા, ગતિશીલતા","இயக்கவியல், இயக்கவியல்"
ડાયનેમો,டைனமோ
જમવું,சாப்பிடு
"પૃથ્વી, પૃથ્વી","பூமி, பூமி"
ભૂકંપની તીવ્રતા,பூகம்பத்தின் தீவிரம்
પૃથ્વી ઉપગ્રહ,பூமி செயற்கைக்கோள்
પૃથ્વી જોડાણ સિસ્ટમ,பூமி இணைப்பு அமைப்பு
જમીન વાયર,தரையில் கம்பி
"કેન્દ્ર, કેન્દ્રબિંદુ","மையம், மையவிலக்கு"
તરંગીતા,விசித்திரத்தன்மை
સોપારી,எச்சிலோன்
પડઘો,எதிரொலி
ધારણા,அனுமானம்
પરિપત્ર કોઓર્ડિનેટ્સ,புரட்சி வட்ட ஒருங்கிணைப்புகள்
વમળ,நீர்ச்சுழி
ધાર દોષ,விளிம்பு தவறு
મુખ્ય અસર,முக்கிய விளைவு
એડિસન સેલ,எடிசன் செல்
ફેરફાર કરો,தொகு
અસરકારક,பயனுள்ள
કાર્યક્ષમતા,திறன்
પ્રયાસ,முயற்சி
સ્રાવ,வெளியேற்றம்
"અલંકારિક, eigen","உருவக, ஈஜென்"
અષ્ટકોણ,எண்கோணம்
આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો,ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்
ત્વરિત અસર,உடனடி விளைவு
આઈન્સ્ટાઈનિયમ,ஐன்ஸ்டீனியம்
આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ,ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு
આઈન્સ્ટાઈન-વસ્તી,ஐன்ஸ்டீன்-மக்கள் தொகை
હકાલપટ્ટી,வெளியேற்றம்
ઇજેક્ટર કેપ્સ્યુલ,வெளியேற்றும் காப்ஸ்யூல்
ઇજેક્ટર,வெளியேற்றி
ક્લિયરન્સ બોર્ડ,அனுமதி பலகை
વ્યસ્ત ક્ષમતા,தலைகீழ் கொள்ளளவு
સ્થિતિસ્થાપક,மீள்
"સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા","மீள் தோரணை விளைவு, மீள் தோரணை"
ઓસીલેટરી બોડી,ஊசலாட்ட உடல்
સ્થિતિસ્થાપકતા,நெகிழ்ச்சி
"સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર","எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்"
સ્થિતિસ્થાપક અસ્થિરતા,மீள் இணக்கத்தன்மை
આયનોસ્ફીયર ઈ-લેયર,அயனோஸ்பியர் மின் அடுக்கு
ઇલેક્ટ્રીટ,மின்சாரம்
"ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ","மின், மின்"
વીજળી,மின்சாரம்
"વીજળીકરણ, ચાર્જિંગ","மின்மயமாக்கல், சார்ஜ் செய்தல்"
ઇલેક્ટ્રિફાઇડ,மின்மயமாக்கப்பட்டது
"ચાર્જ કણ, ચાર્જ કણ","மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்"
ઇલેક્ટ્રોએકોસ્ટિક,மின் ஒலி
ઇલેક્ટ્રો-એકોસ્ટિક્સ,மின் ஒலியியல்
ઇલેક્ટ્રો-થર્મલ,மின் வெப்ப
ઇલેક્ટ્રોકેમિકલ,மின்வேதியியல்
સમકક્ષ,இணையான
ઇલેક્ટ્રોડ,மின்முனை
ઇલેક્ટ્રોડાયનેમિક્સ,மின் இயக்கவியல்
ઇલેક્ટ્રોડાયનેમિક અસર,எலக்ட்ரோடைனமிக் விளைவு
ગેલ્વેનિક અલગતા,கால்வனிக் தனிமைப்படுத்தல்
ઇલેક્ટ્રોલાઇટ,எலக்ட்ரோலைட்
ઇલેક્ટ્રોલિટીક,மின்னாற்பகுப்பு
"ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ","எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்"
ઇલેક્ટ્રોમેગ્નેટ,மின்காந்தம்
ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર,மின்காந்த புலம்
ઇલેક્ટ્રોમેગ્નેટિઝમ,மின்காந்தவியல்
ઇલેક્ટ્રોમેગ્નેટિઝમ,மின்காந்தவியல்
"ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ","எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு"
ઇલેક્ટ્રોમોટિવ બળ,மின்னோட்ட விசை
ઇલેક્ટ્રોન,எதிர் மின்னணு
લોન વીજળી,கடன்-மின்சாரம்
ઇલેક્ટ્રોનિક,மின்னணு
ઇલેક્ટ્રોનિક ઇજનફંક્શન,மின்னணு ஈஜென் செயல்பாடு
ઇલેક્ટ્રોનિક ઊર્જા,மின்னணு ஆற்றல்
ઇલેક્ટ્રોનિક્સ,மின்னணுவியல்
ઇલેક્ટ્રોન ઓપ્ટિક્સ,எலக்ட்ரான் ஒளியியல்
ઇલેક્ટ્રો-ઓપ્ટિક્સ,மின் ஒளியியல்
ઇલેક્ટ્રોમેગ્નેટિઝમ,மின்காந்தவியல்
ઇલેક્ટ્રોસ્કોપ,மின்னோக்கி
ઇલેક્ટ્રોસ્ટેટિક,மின்னியல்
ઇલેક્ટ્રોસ્ટેટિક્સ,மின்னியல்
ઇલેક્ટ્રોફોરેસિસ,எலக்ட்ரோபோரேசிஸ்
વિદ્યુત જોડાણ,மின் இணைப்பு
ઇલેક્ટ્રિકલ કનેક્ટર,மின் இணைப்பு
"તત્વો, લઘુમતીઓ, ઘટકો","கூறுகள், சிறுபான்மையினர், கூறுகள்"
"પ્રાથમિક, પ્રાથમિક, પ્રાથમિક","முதன்மை, அடிப்படை, அடிப்படை"
મૂળ ચાર્જ,அசல் கட்டணம்
"એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન","உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு"
અલ્ટિમીટર,உயரமானி
