Hindi,Kannada
संकुचित,ಕುಗ್ಗಿಸು
संकुचन,ಸಂಕೋಚನ
प्रतिकक्षीय दिशा,ಪ್ರತಿ-ಕಕ್ಷೆಯ ದಿಕ್ಕು
प्रतिसम्बन्धित पिंड,ಸಂಬಂಧಿ ದೇಹ
"विपर्यास, व्यतिरेक","ಕಾಂಟ್ರಾಸ್ಟ್, ಕಾಂಟ್ರಾಸ್ಟ್"
नियंत्रण,ನಿಯಂತ್ರಣ
संवहन,ಸಂವಹನ
संवहन-पद,ಪೋಸ್ಟ್ ಅನ್ನು ರವಾನಿಸುತ್ತದೆ
संवहनी,ನಾಳೀಯ
रूढ़ परमाणु भार,ನಿಯಮಿತ ಪರಮಾಣು ತೂಕ
"अभिसरित करना, अभिसरित होना","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
"अभिसरण, अभिसारिता","ಒಮ್ಮುಖ, ಒಮ್ಮುಖ"
अभिसरणकारी लेन्स,ಒಮ್ಮುಖ ಲೆನ್ಸ್
"विलोम, विपरीत","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
विलोमतः,VICA ವಿರುದ್ಧ
रूपांतरण,ಪರಿವರ್ತನೆ
रूपान्तरित,ಪರಿವರ್ತಿಸಲಾಗಿದೆ
परिवर्तक,ಪರಿವರ್ತಕ
परिवर्तनीय लेन्स,ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್
उत्तल,ಪೀನ
उत्तलता,ಪೀನತೆ
उत्तलावतल,ಪೀನ
उभयोत्तल,ಬೈಕಾನ್ವೆಕ್ಸ್
शीतक,ಶೀತಕ
"शीतक यंत्र, शीतित्र","ಶೀತಕ, ಶೀತಕ"
कूलिज नलिका,ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್
शीतन,ತಂಪಾಗಿಸುವಿಕೆ
शीतक,ಶೀತಕ
सहकारी परिघटना,ಸಹಕಾರಿ ವಿದ್ಯಮಾನ
"निर्देशी, निर्देशांक","ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು"
निर्देशक अक्ष,ನಿರ್ದೇಶಕ ಅಕ್ಷ
समतलीय,ಸಮತಲ
समतलीयता,ಚಪ್ಪಟೆತನ
"प्रतिलिपिकरण, प्रतिलिपि, प्रति","ನಕಲು, ನಕಲು, ನಕಲು"
क्रोड,ಮೂಲ
क्रोडीय इलेक्ट्रॉन,ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್
कोरिऑलिस त्वरण,ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ
कोरिऑलिस बल,ಕೊರಿಯೊಲಿಸ್ ಬಲ
"किरीट, कोरोना","ಕಿರಿತ್, ಕರೋನಾ"
कोरोना ऑस्ट्रेलिस,ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್
कोरोना बोरिएलिस,ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್
किरीटीय सौर ज्वाला,ಸೌರ ಜ್ವಾಲೆ
कणिका,ಕಣಕಣ
"कणिकामय, कणिका",ಹರಳಿನ
"संशुद्ध, सही","ಸರಿ, ಸರಿ"
संशोधित,ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ
"संशुद्धि, संशोधन","ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ"
सहसंबंध,ಸಹ ಸಂಬಂಧ
"संगत होना, तदनरूपी होना","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
संगति-नियम,ಸಂಘದ ನಿಯಮಗಳು
संगत,ಪಕ್ಕವಾದ್ಯ
कोसाइन नियम,ಕೊಸೈನ್ ನಿಯಮ
अंतरिक्षी बाहुल्य,ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ
ब्रह्मांडीय,ಕಾಸ್ಮಿಕ್
अंतरिक्ष किरणी प्रस्फोट,ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ
"अंतरिक्ष किरण, कॉस्मिक किरण","ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ"
अंतरिक्ष किरणवर्षण,ಬಾಹ್ಯಾಕಾಶ ಮಳೆ
अंतरिक्ष,ಜಾಗ
ब्रह्मांडिकीय,ಕಾಸ್ಮಿಕ್
"ब्रह्मांडिकी, ब्रह्मांड-विज्ञान","ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ"
अंतरिक्षयात्री,ಗಗನಯಾತ್ರಿ
अंतरिक्षयानिकी,ಗಗನಯಾತ್ರಿಗಳು
"कॉसमस, ब्रह्मांड","ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ"
कूलॉम,ಕೂಲಂಬ್
कूलॉमी क्षेत्र,ಕೂಲೋಮಿ ಪ್ರದೇಶ
कूलॉमीटर,ಕೂಲೋಮೀಟರ್
"गिनती, गणना, गणनांक, काउंट","ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
"अवगणनांक, विलोम गणन","ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ"
"गणित्र, काउंटर, फलक","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ"
वामावर्त,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"विपरीत धारा, प्रति प्रवाह","ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್"
विरोधी विद्युतवाहक-बल,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ
प्रतियुक्ति,ನಿಯೋಜನೆ
"प्रतितोल, धड़आ",ಹಿಮ್ಮುಖ ಮುಂಡ
गणन-दर,ಎಣಿಕೆ ದರ
"गणनांक, गणन-संख्या, गिनती, गणना","ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
बल-युग्म,ಬಲದ ಜೋಡಿ
युग्मित,ಜೋಡಿಸಲಾಗಿದೆ
युग्मक,ಸಂಯೋಜಕ
युग्मन,ಜೋಡಣೆ
"अभीष्ट दिशा, पथ, मार्ग","ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ"
सहसंयोजकता,ಕೋವೆಲೆನ್ಸಿ
सहसंयोजकता,ಕೋವೆಲೆನ್ಸಿ
सहसंयोजक,ಸಹಕಾರಿ
सहप्रसरण,ಸಹವರ್ತಿತ್ವ
सहपरिवर्ती,ಜೊತೆಗಿರುವ
"व्याप्ति क्षेत्र, प्रसारण क्षेत्र","ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ"
आवरण-पट्टिका,ಕವರ್ ಶೀಟ್
चटचटाहट,ವಟಗುಟ್ಟುವಿಕೆ
जनन दर,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
"मंद विरूपण, विसर्पण",ಸ್ವಲ್ಪ ವಿರೂಪ
"शिखर, कलगी",ಶಿಖರ
"कसौटी, निकष","ಮಾನದಂಡ, ಮಾನದಂಡ"
क्रांतिक,ನಿರ್ಣಾಯಕ
क्रांतिकता,ವಿಮರ್ಶಾತ್ಮಕತೆ
मकर क्लिप,ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್
क्रुक्स का अदीप्त प्रदेश,ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ
"क्रॉस, संकर संकरण",ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್
"क्रॉस बैंड, परस्पर संचार",ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ
अप्रासंगिक वर्ण व्यक्तिकरण,ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ
क्रॉस संबंधन,ಅಡ್ಡ ಸಂಬಂಧಗಳು
क्रॉसित क्षेत्र,ದಾಟಿದ ಪ್ರದೇಶ
अल्पतम विपथी लेन्स,ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್
तिर्यक् उत्पाद,ಅಡ್ಡ ಉತ್ಪನ್ನ
अप्रासंगिक सिग्नल,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
तलों का अतिक्रमण,ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ
संक्रमण क्षेत्र,ಪರಿವರ್ತನೆ ವಲಯ
संक्रमण बिंदु,ಪರಿವರ್ತನೆಯ ಬಿಂದು
विनिमय मान,ವಿನಿಮಯ ಮೌಲ್ಯ
"वेक्टर-गुणनफल, सदिश गुणनफल",ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
"अनुप्रस्थ काट, अनुप्रस्थ परिच्छेद","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
"गुणित पद, संकरपद","ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ"
क्रॉस तार,ಅಡ್ಡ ತಂತಿ
"क्राऊन चाक्षुष काँच, क्राऊन प्रकाशिक काँच","ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್"
शीतजन मिश्रण,ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ
निम्नताप इलेक्ट्रॉनिकी,ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
निम्नतापी,ಲಘೂಷ್ಣತೆ
निम्नतापिकी प्रयोगशाला,ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ
निम्रतापिकी,ನಿಮ್ರತಾಪಿಕಿ
हिमांकमापी,ಘನೀಕರಿಸುವ ಗೇಜ್
हिमांकमितीय स्थिरांक,ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ
क्रिस्टल,ಸ್ಫಟಿಕ
"क्रिस्टलीय, रवेदार","ಸ್ಫಟಿಕದಂತಹ, ನಾರು"
"क्रिस्टलन, क्रिस्टलीकरण, क्रिस्टलीभवन","ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ"
"क्रिस्टल वैज्ञानिक, क्रिस्टल विज्ञानवेत्ता",ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ
क्रिस्टल-संरचनात्मक,ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ
क्रिस्टल संरचनात्मक,ಸ್ಫಟಿಕ ರಚನೆ
"क्रिस्टलिकी, क्रिस्टल विज्ञान","ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ"
जालक स्थानांतरण संक्रिया,ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
क्रिस्टल श्मश्रु,ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್
"घन, क्यूब",ಘನ ಘನ
"घन, घनाकृति, घनीय, त्रिघात, घनीय, त्रिसमलंबाक्ष","ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್"
घनीय विदलन,ಘನ ಸೀಳು
कक्षिका,ಕಕ್ಷೀಯ
संचयी,ಸಂಚಿತ
क्यूरी नियतांक,ಕ್ಯೂರಿ ಸ್ಥಿರ
क्यूरी प्रभाव,ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್
"क्यूरी बिन्दु, क्यूरी तापांक, क्यूरी विचुबकतांक","ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್"
क्यूरी,ಕ್ಯೂರಿ
धारा,ಸ್ಟ್ರೀಮ್
धारा का अल्पांश,ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ
विरतीकरण,ವಿತರಣೆ
वक्रता,ವಕ್ರತೆ
"वक्र, वक्र रेखा",ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್
वक्रित,ಬಾಗಿದ
वक्र दंड,ಕರ್ವ್ ಬಾರ್
वक्र पृष्ठ,ಬಾಗಿದ ಪುಟ
वृद्धि-वक्र,ಬೆಳವಣಿಗೆಯ ರೇಖೆ
वक्ररेखी,ವಕ್ರರೇಖೆಯ
"छेदक अंतक, छाड़न","ರಂದ್ರ, ಕತ್ತರಿಸುವುದು"
अंतक क्षेत्र,ಅಂತಿಮ ವಲಯ
अंतक आवृत्ति,ಅಂತಿಮ ಆವರ್ತನ
अंतकीय बिंदु,ಅಂತಿಮ ಬಿಂದು
अंतकीय बिंदु वेग,ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ
अंतक वोल्टता,ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್
"कर्तित्र, कर्तक","ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ"
साइबरनेटिक्स,ಸೈಬರ್ನೆಟಿಕ್ಸ್
"चक्र, आवर्तन, साइकिल","ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್"
साइकिल प्रति सेकंड,ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು
"चक्रीय, चक्रिक","ಆವರ್ತಕ, ಆವರ್ತಕ"
चक्रण,ಸ್ಪಿನ್
चक्रजीय लोलक,ಆವರ್ತಕ ಲೋಲಕ
साइक्लोट्रॉन,ಸೈಕ್ಲೋಟ್ರಾನ್
साइक्लोट्रॉन आवृत्ति,ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ
"बेलन, सिलिन्डर","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"बलेनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
सिलिंडरी हार्मोनिक,ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್
अवमंदित,ತೇವಗೊಳಿಸಲಾಗಿದೆ
अवमंदित सरल आवर्त दोलन,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು
अवमंदक,ಡ್ಯಾಂಪರ್
डेन्यल सेल,ಡೇನಿಯಲ್ ಸೆಲ್
अदीप्त,ಕತ್ತಲು
"दत्त संसाधन, उपात्त संसाधन, न्यास संसाधन","ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು"
"विघटन उत्पादक, दुहिता उत्पादत, मूलज, संतति","ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ"
डैविसन गर्मर प्रयोग,ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ
डी. सी. (दिष्टधारा),D.C. (ನಿರ್ದೇಶನ)
निष्क्रिय भाग,ನಿಷ್ಕ್ರಿಯ ಭಾಗ
मूक स्थल,ಮೂಕ ತಾಣ
दे ब्राग्ली तरंग दैर्घ्य,ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ
डेबाई अभिलाक्षणिक ताप,ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ
"डेबाई दैर्घ्य, डेबाई दूरी","ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ"
डेबाई-विश्रांति काल,ಸಾಲ-ವಿರಾಮ
क्षय,ಕೊಳೆತ
क्षयांक,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
मंदक,ದುರ್ಬಲಗೊಳಿಸುವ
मंदन,ಹಿಂದುಳಿದ
अभिविराम काल,ವಿರಾಮ ಸಮಯ
डेसिबेल,ಡೆಸಿಬಲ್
डेसिबेलमापी,ಡೆಸಿಬೆಲೋಮೀಟರ್
"दशमलव, दशमिक","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
विवर्गीकरण,ವರ್ಗೀಕರಣ
"दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन","ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ"
समक्रांतिक वृत्त,ಸಮಮಾಪನ ವೃತ್ತ
"कूटवाचक, विकोडक",ಡಿಕೋಡರ್
"अपघटन, वियोजन","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ"
विसंपीडन,ಡಿಕಂಪ್ರೆಷನ್
विसंदूषण,ನಿರ್ಮಲೀಕರಣ
अलंकरण,ಅಲಂಕರಣ
वियुग्मन,ಸಂಯೋಗ
ह्रासमान फलन,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
अपक्षय,ಹವಾಮಾನ
विप्रबलन,ಉಲ್ಲಂಘನೆ
अधस्थ तल,ಸಬ್ಫ್ಲೋರ್
गहन अंतरिक्ष,ಆಳವಾದ ಜಾಗ
व्युत्तेजन,ವ್ಯುತ್ಪತ್ತಿ
"दोष, त्रुटि, क्षति, कमी","ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ"
सदोष,ತಪ್ಪು
प्रतिरक्षा,ವಿನಾಯಿತಿ
सीमक द्वारक,ಮಿತಿ ಬಾಗಿಲು
"परिभाषा, स्पष्टता, निश्चय","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ"
विक्षेपित करना,ತಿರುಗಿಸು
विक्षेपक,ಡಿಫ್ಲೆಕ್ಟರ್
"विक्षेप, विक्षेपण","ವಿಚಲನ, ವಿಚಲನ"
विक्षेपी विफोकसन,ವಿಚಲನ ಗಮನ
विक्षेप-द्विगुणन दर्पण,ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ
विक्षेपक क्षेत्र,ವಿಚಲನ ವಲಯ
गुरुत्व-प्रभावित विक्षेप,ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ
विक्षेप पट्टिकाएँ,ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು
विफ़ओकसन,ಗಮನ
विरूप्यता,ವಿರೂಪತೆ
"विरूपण, विकृति","ವಿರೂಪ, ವಿರೂಪ"
विगैसन,ವಿಗಾಸನ್
"अपभ्रष्टता, अपह्रास","ದುರಾಚಾರ, ದುರಾಚಾರ"
"अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)","ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)"
अपभ्रष्ट गैस,ತ್ಯಾಜ್ಯ ಅನಿಲ
"अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण","ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ"
वितोषी,ಸಂತಸದಾಯಕ
"डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक","ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ"
सांद्रता-मात्रा,ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ
वियोजन-मात्रा,ವಿಘಟನೆಯ ಪ್ರಮಾಣ
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
आयनन की मात्रा,ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ
ध्रुवण का परिमाण,ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ
परिशुद्धता की मात्रा,ನಿಖರತೆಯ ಪ್ರಮಾಣ
निरार्द्रीकरण,dehumidification
विआयनन,ಅಯಾನೀಕರಣ
विलम्ब,ವಿಳಂಬ
विलम्बित,ತಡವಾಗಿ
अस्थानीकरण,ಸ್ಥಳೀಕರಣ
डेल्टा फलन,ಡೆಲ್ಟಾ ಕಾರ್ಯ
विचुम्बकन,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
विचुम्बकित वक्र,ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್
विचुम्बकित्र,ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್
विमॉडुलन,ಡಿಮೋಡ್ಯುಲೇಶನ್
सघन संकुलन,ದಟ್ಟವಾದ ದಟ್ಟಣೆ
सघनतामापी,ಸಾಂದ್ರತೆ ಮಾಪಕ
"घनत्व, सघनता","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
ह्रासी स्तर,ಸವಕಳಿ ಮಟ್ಟ
अवक्षय जोन,ಸವಕಳಿ ವಲಯ
विध्रुवण,ಡಿಪೋಲರೈಸೇಶನ್
विध्रुवित,ಡಿಪೋಲರೈಸ್ಡ್
विध्रुवक,ಡಿಪೋಲರೈಸರ್
"क्षेत्र की गहराई, क्षेत्र की गंभीरता","ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ"
"व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख","ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್"
व्युत्पन्न,ಪಡೆಯಲಾಗಿದೆ
"अवरोही, अवरोहण","ಅವರೋಹಣ, ಅವರೋಹಣ"
"अवरोहांक, अवरोहण","ಅವರೋಹಣ, ಅವರೋಹಣ"
"वर्णन करना, निर्माण करना, खींचना","ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ"
निरूपक,ಛೇದಕ
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)"
विनाश,ವಿನಾಶ
विनाशी व्यतिकरण,ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ
"भंजक, विनाशात्मक","ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ"
"पहचान, संसूचन","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
संसंचक,ಸಂಗ್ರಾಹಕ
निर्धार्यता,ನಿರ್ಣಾಯಕತೆ
निर्धारक,ನಿರ್ಣಯಕ
निर्धारण,ನಿರ್ಣಯ
निर्धारित करना,ನಿರ್ಧರಿಸಲು
निर्धारित,ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ
डयूटरॉन,ಡ್ಯೂಟೆರಾನ್
"व्यक्त करना, विकसित करना, विकासन","ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ"
"विकासक, डेवेलपर","ಡೆವಲಪರ್, ಡೆವಲಪರ್"
"परिवर्धन, विकास","ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ"
विचलन,ವಿಚಲನ
ओस,ಇಬ್ಬನಿ
ओसांक,ಇಬ್ಬನಿ ಬಿಂದು
दक्षिण ध्रुवण-घूर्णक,ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ
निदानार्थ परीक्षण,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
विकर्ण,ಕರ್ಣೀಯ
आरेख,ರೇಖಾಚಿತ್ರ
आरेख,ರೇಖಾಚಿತ್ರ
डायल,ಡಯಲ್ ಮಾಡಿ
प्रतिचुंबकीय,ಕಾಂತೀಯ
"प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ","ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು"
प्रतिचुंबकत्व,ಕಾಂತೀಯತೆ
व्यास,ವ್ಯಾಸ
व्यासतः सम्मुख,ವ್ಯಾಸದ ವಿರುದ್ಧ
"हीरक, हीरा","ವಜ್ರ, ವಜ್ರ"
"तनुपट, डायाफ्राम मध्यपट","ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್"
ऊष्मा-पार्य,ಶಾಖ ವಿನಿಮಯ
ऊष्मा-पार्य,ಶಾಖ ವಿನಿಮಯ
"डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम","ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್"
"द्विभाजन, अर्धक कला","ವಿಭಜನೆ, ಅರೆ ಕಲೆ"
डाइक्रोमेट सेल,ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ
"द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता","ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ"
डिक्टाफोन,ಡಿಕ್ಟಾಫೋನ್
परावैद्युत,ಡೈಎಲೆಕ್ಟ್ರಿಕ್
परावैद्युतिकी,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್
डीजल-चक्र,ಡೀಸೆಲ್ ಸೈಕಲ್
अंतर,ಅಂತರ
"अंतर आवृत्ति, व्यवकलन आवृत्ति","ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ"
"विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी","ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್"
विभेदी अवशोषण,ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
भेद प्रवर्धक,ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್
"भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर","ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್"
विभेदी संधारित्र,ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್
विभेदी परिक्षेत्र,ಭೇದಾತ್ಮಕ ವಲಯ
