Assamese,Malayalam
সাধাৰণ স্থান পৰিকল্পনা,പൊതുവായ ലൊക്കേഷൻ പ്ലാൻ
সাধাৰণ বায়ু চলাচল,പൊതു വെന്റിലേഷൻ
G দিগন্ত বা গ্লে দিগন্ত,ജി ചക്രവാളം അല്ലെങ്കിൽ ഗ്ലേ ചക്രവാളം
হিমবাহৰ টিল,വരെ ഗ്ലേഷ്യൽ
গ্নেইছ,ഗ്നീസ്
সামগ্ৰীৰ চোতাল,ഗുഡ്സ് യാർഡ്
গ্ৰেডিয়েণ্ট ৰেজিষ্টেন্স,ഗ്രേഡിയന്റ് പ്രതിരോധം
গ্ৰেনাইট,ഗ്രാനൈറ്റ്
দানাদাৰ গঠন,ഗ്രാനുലാർ ഘടന
গ্ৰেনুলেচন,ഗ്രാനുലേഷൻ
গ্ৰেনুল,ഗ്രാനുൾ
মহাকৰ্ষণীয় পানীমুক্ত পানী,ഗുരുത്വാകർഷണ ജല രഹിത ജലം
মহাকৰ্ষণীয় চোতাল,ഗുരുത്വാകർഷണ മുറ്റം
মহান মাটিৰ গোট,വലിയ മണ്ണ് ഗ്രൂപ്പ്
গ্ৰীলেজ ফাউণ্ডেচন,ഗ്രില്ലേജ് അടിസ്ഥാനം
গ্ৰাউণ্ড হেণ্ড মল্ডিং,ഗ്രൗണ്ട് ഹാൻഡ് മോൾഡിംഗ്
গ্ৰুপ কৰা ডক,ഗ്രൂപ്പുചെയ്ത ഡോക്ക്
গ্ৰুপ হাউছিং,ഗ്രൂപ്പ് ഭവനം
অতিথিশালা,അതിഥി മുറി
নালা,ഗട്ടർ
নালা বাহক,ഗട്ടർ വഹിക്കുന്നയാൾ
নালা পৰীক্ষা,ഗട്ടർ പരിശോധന
হাতুৰীৰে ড্ৰেছিং,ചുറ്റിക ഡ്രസ്സിംഗ്
বন্দৰ,തുറമുഖം
আশ্ৰয়ৰ বন্দৰ,അഭയകേന്ദ്രം
কঠিন কেৰাহী,ഹാർഡ് പാൻ
হেডাৰ,തലക്കെട്ട്
হেডাৰ বণ্ড,തലക്കെട്ട് ബോണ്ട്
হেডাৰ পাঠ্যক্ৰম,ഹെഡ്ഡർ കോഴ്സ്
হেড গেটৰ গঠন,ഹെഡ് ഗേറ്റ് ഘടന
খালৰ মূৰ,കനാലിന്റെ തലവൻ
হেড ৰেগুলেটৰ,ഹെഡ് റെഗുലേറ്റർ
হেৰিং হাড়ৰ বন্ধন,മത്തി അസ്ഥിബന്ധം
হৃদয়স্পৰ্শী,ഹൃദയം
তিয়াই থোৱাৰ তাপ,നനവിന്റെ ചൂട്
উচ্চ এলুমিনা চিমেণ্ট,ഉയർന്ന അലുമിന സിമന്റ്
কঁকাল,ഹിപ്
হিপ কেপিং,ഹിപ് ക്യാപ്പിംഗ്
হিপড এণ্ড,ഇടുങ്ങിയ അറ്റം
ডকাইত,ഹുഡ്
হুড মল্ডিং,ഹുഡ് മോൾഡിംഗ്
হুক’ৰ আইন,ഹുക്കിന്റെ നിയമം
হুপ লোহা,വളയം ഇരുമ്പ്
দিগন্ত,ചക്രവാളം
আৰ্দ্ৰকৰণ,ഹ്യുമിഡിഫിക്കേഷൻ
"আৰ্দ্ৰতা, নিৰপেক্ষ","ഈർപ്പം, കേവല"
"আৰ্দ্ৰতা, আপেক্ষিক","ഈർപ്പം, ആപേക്ഷികം"
হাম্প চোতাল,ഹമ്പ് യാർഡ്
হাইড্ৰলিক চাপ,ഹൈഡ്രോളിക് മർദ്ദം
জলসিঞ্চন,ജലാംശം
হাইড্ৰ’লাইছিছ,ജലവിശ്ലേഷണം
হাইড্ৰ’লাইটিক এচিডিটি,ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി
জলৰূপী মাটি,ഹൈഡ്രോമോർഫിക് മണ്ണ്
হাইড্ৰফিলিক কলয়ড,ഹൈഡ്രോഫിലിക് കൊളോയിഡ്
হাইড্ৰ’ফ’বিক কলয়ড,ഹൈഡ്രോഫോബിക് കൊളോയിഡ്
হাইড্ৰ’ষ্টেটিক চাপৰ অনুপাত,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം
হাইগ্ৰ’স্কেপ্টিক সহগ,ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം
হাইগ্ৰস্কোপিক আৰ্দ্ৰতা,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
হাইড্ৰস্কোপিচিটি,ഹൈഡ്രോസ്കോപ്പിസിറ്റി
হাইগ্ৰস্কোপিক আৰ্দ্ৰতা,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
হাইপাৰবেৰিক চেম্বাৰ,ഹൈപ്പർബാറിക് ചേംബർ
হাইপাৰষ্টেটিক ফ্ৰেম,ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം
হাইপছ’মিটাৰ,ഹൈപ്സോമീറ്റർ
আলোকসজ্জা,പ്രകാശം
ইম্বিবেচন আৰ্দ্ৰতা,ഇംബിബേഷൻ ഈർപ്പം
অপৰিপক্ক মাটি,പാകമാകാത്ത മണ്ണ്
জব্দ কৰা ডক,പിടിച്ചെടുത്ത ഡോക്ക്
ভূমিৰ ৰাজহ বৃদ্ধি,ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക
স্বতন্ত্ৰ মৰাপাট,സ്വതന്ത്ര സ്കാർഫോൾഡ്
কঠিন,ഇൻഡുറേറ്റഡ്
প্ৰাৰম্ভিক প্ৰিষ্ট্ৰেছ,പ്രാരംഭ പ്രിസ്ട്രെസ്
প্ৰাৰম্ভিক উত্তেজনা,പ്രാരംഭ ടെൻഷൻ
অভ্যন্তৰীণ জলপথ বন্দৰ,ഉൾനാടൻ ജലപാത തുറമുഖം
ইনচুলেটিং বৰ্ড,ഇൻസുലേറ്റിംഗ് ബോർഡ്
মধ্যৱৰ্তী বন্দৰ,ഇന്റർമീഡിയറ്റ് പോർട്ട്
আভ্যন্তৰীণ ঘৰ্ষণ,ആന്തരിക ഘർഷണം
ইন্ট্ৰাজ’নেল মাটি,ഇൻട്രാസോണൽ മണ്ണ്
আয়ন,അയോൺ
আয়ন বিনিময়,അയോൺ എക്സ്ചേഞ്ച്
লোহাৰ কেৰাহী,ഇരുമ്പ് പാൻ
জলসিঞ্চিত মাটি,ജലസേചന ഭൂമി
জলসিঞ্চন,ജലസേചനം
জলসিঞ্চনৰ চেছ,ജലസേചന സെസ്
জাম্ব,ജാംബ്
জগল কৰক,ജോഗിൾ
জগল পিন,ജോഗിൾ പിൻ
জৌলে,ജൂൾ
জাম্পাৰ,ജമ്പർ
কিলোগ্ৰাম,കിലോഗ്രാം
কিলোগ্ৰাম বল,കിലോഗ്രാം ശക്തി
কিলোগ্ৰাম বল মিটাৰ,കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ
কিলোৱাট ঘন্টা,കിലോവാട്ട് മണിക്കൂർ
ৰজা বন্ধ,രാജാവ് അടച്ചുപൂട്ടൽ
পাকঘৰ,അടുക്കള
লেচযুক্ত স্তম্ভ,ലേസ്ഡ് കോളം
পিছ পৰি থকা,ലാഗിംഗ്
লেমেলা শিপা,ലാമെല്ല റൂട്ട്
লেমিনাৰ প্ৰবাহ,ലാമിനാർ ഒഴുക്ക്
লেম্পৰ ফুটা,വിളക്ക് ദ്വാരം
ভূমি বৃদ্ধি,ഭൂമി ശേഖരിക്കൽ
ভূমি পিছলি যোৱা,ലാൻഡ് സ്ലൈഡിംഗ്
লেটাৰাইট,ലാറ്ററൈറ്റ്
লেটাৰাইট মাটি,ലാറ്ററൈറ്റ് മണ്ണ്
বৃহৎ সংখ্যকৰ নিয়ম,വലിയ സംഖ്യകളുടെ നിയമം
বিন্যাস পৰিকল্পনা,ലേഔട്ട് പ്ലാൻ
লেজাৰ,ലെഡ്ജർ
চূণৰ কেৰাহী,നാരങ്ങ പാൻ
লিণ্টেল,ലിന്റൽ
তৰল সীমা,ദ്രാവക പരിധി
লাইভ লোড,ലൈവ് ലോഡ്
লোম,പശിമരാശി
স্থানীয় এক্সজেষ্ট ভেণ্টিলেচন,പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ
লোকো চোতাল,ലോക്കോ യാർഡ്
ল&#39;ছ,ലോസ്
প্লাষ্টিকৰ সীমা কম কৰা,കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി
কম তাপত চিমেণ্ট,കുറഞ്ഞ ചൂട് സിമന്റ്
মেচিন মল্ডিং,മെഷീൻ മോൾഡിംഗ്
বৃহৎ গঠন,മാക്രോസ്ട്രക്ചർ
মূল মূৰ নিয়ন্ত্ৰক,പ്രധാന ഹെഡ് റെഗുലേറ്റർ
মূল বন্দৰ,പ്രധാന തുറമുഖം
মেকআপ এয়াৰ,മേക്കപ്പ് എയർ
মানচাৰ্ড,മാൻസാർഡ്
মাৰ্শ্বেলিং গজ,മാർഷലിംഗ് യാർഡ്
শিলৰ কাম,കൊത്തുപണി
পৰিপক্ক উষ্ণতা,പക്വത താപനില
মেজেনিন মজিয়া,മെസാനൈൻ തറ
যান্ত্ৰিক বিশ্লেষণ,മെക്കാനിക്കൽ വിശകലനം
যান্ত্ৰিক বায়ু চলাচল,മെക്കാനിക്കൽ വെന്റിലേഷൻ
মেট্ৰিক ব্যৱস্থা,മെട്രിക് സിസ്റ്റം
অণুগাঁথনি,മൈക്രോസ്ട്രക്ചർ
মিলি সমতুল্য,മില്ലി തുല്യം
প্ৰতি লিটাৰত মিলি সমতুল্য,ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി
খনিজ পদাৰ্থ,ധാതു
খনিজ মাটি,ധാതു മണ്ണ്
সৰু বন্দৰ,ചെറിയ തുറമുഖം
মাইট্ৰেড বন্ধ,മിട്രഡ് ക്ലോഷർ
চলন্ত মাটিৰ কলয়ড,മൊബൈൽ മണ്ണ് കൊളോയിഡ്
আৰ্দ্ৰতা,ഈർപ്പത്തിന്റെ ഉള്ളടക്കം
আৰ্দ্ৰতাৰ গ্ৰেডিয়েণ্ট,ഈർപ്പം ഗ്രേഡിയന്റ്
মনোলিথ,മോണോലിത്ത്
মনোৰেল,മോണോറെയിൽ
ৰাষ্ট্ৰীয় বন্দৰ পৰিষদ,നാഷണൽ ഹാർബർ കൗൺസിൽ
প্ৰাকৃতিক বিচনা,സ്വാഭാവിക കിടക്ക
প্ৰাকৃতিক ফিনিচিং,സ്വാഭാവിക ഫിനിഷ്
প্ৰাকৃতিক বন্দৰ,സ്വാഭാവിക തുറമുഖം
প্ৰাকৃতিক বায়ু চলাচল,സ്വാഭാവിക വെന്റിലേഷൻ
নৌসেনাৰ বন্দৰ,നാവിക തുറമുഖം
নিউটন,ന്യൂട്ടൺ
নন ইউনিফৰ্ম প্ৰবাহ,ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്
পানীৰ হাৰ দখল কৰে,ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു
তেলৰ ৰং,ഓയിൽ പെയിന്റ്
তেলৰ কুঁৱাৰ চিমেণ্ট,എണ്ണ കിണർ സിമന്റ്
মুকলি চেনেলৰ প্ৰবাহ,ചാനൽ ഫ്ലോ തുറക്കുക
অনুকূল আৰ্দ্ৰতা,ഒപ്റ്റിമൽ ഈർപ്പം
জৈৱিক মাটি,ജൈവ മണ്ണ്
অভিবিন্যাস,ഓറിയന്റേഷൻ
অৰ্থোগনেল,ഓർത്തോഗണൽ
অৰ্টষ্টেইন,ഒർട്ട്സ്റ്റീൻ
বাহিৰৰ সংকেত,ബാഹ്യ സിഗ്നൽ
অক্সিডেচন,ഓക്സിഡേഷൻ
পেণ্ট্ৰি,കലവറ
পেৰাপেট,പാരപെറ്റ്
পেৰাপেটৰ দেৱাল,പാരപെറ്റ് മതിൽ
অভিভাৱকৰ সামগ্ৰী,പാരന്റ് മെറ്റീരിയൽ
শিলগুটি ঢালাই প্লাষ্টাৰ,പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ
পেডালফাৰ,പെഡൽഫർ
পেড&#39;কেল,പെഡോക്കൽ
পেড’জেনেছিছ,പെഡോജെനിസിസ്
পেড’লজি,പെഡോളജി
পেড’স্ফিয়াৰ,പെഡോസ്ഫിയർ
পেনেট্ৰ’মিটাৰ,പെനെട്രോമീറ്റർ
পেণ্ট ছাদ,പെന്റ് മേൽക്കൂര
পেপটাইজিং এজেণ্ট,പെപ്റ്റിസിംഗ് ഏജന്റ്
বিশ্লেষণৰ সময়ছোৱা,വിശകലന കാലയളവ്
পাৰ্পেণ্ড,പെർപെൻഡ്
পাৰ্চৰ্পচন,പെർസോർപ്ഷൻ
ঘাট,പിയർ
পিলাষ্টাৰ,പിലാസ്റ്റർ
চূড়া,പിച്ച്
পিচড ছাদ,പിച്ചിട്ട മേൽക്കൂര
সাধাৰণ কংক্ৰিট,പ്ലെയിൻ കോൺക്രീറ്റ്
সমতল কোণ,തലം ആംഗിൾ
সাধাৰণ চোতাল,സമതല മുറ്റം
প্লেনছল,പ്ലാൻസോൾ
প্লাষ্টিকৰ স্থায়িত্ব,പ്ലാസ്റ്റിക് സ്ഥിരത
প্লাষ্টিচিটি,പ്ലാസ്റ്റിറ്റി
প্লাষ্টিচিটি সূচকাংক,പ്ലാസ്റ്റിറ്റി സൂചിക
প্লাষ্টিচিটিৰ সীমা,പ്ലാസ്റ്റിറ്റി പരിധി
প্লাষ্টিচিটিৰ পৰিসৰ,പ്ലാസ്റ്റിറ്റി ശ്രേണി
প্লেটি গঠন,പ്ലാറ്റി ഘടന
প্লিন্থ,സ്തംഭം
হাল বোৱা মাটি,ഉഴുതുമണ്ണ്
প্লামৰ শিল,പ്ലം കല്ല്
পডজোলে,പോഡ്സോൾ
আঙুলিয়াই দি,ചൂണ്ടിക്കാണിക്കുന്നു
বহুভুজীয়া বেৰ,ബഹുഭുജ മതിൽ
ছিদ্ৰৰ স্থান,പോർ സ്പേസ്
বন্দৰ,തുറമുഖം
পজিটিভ ভেন্টিলেচন,പോസിറ്റീവ് വെന്റിലേഷൻ
প্ৰেয়ৰী মাটি,പുൽമേടുള്ള മണ്ണ്
নিখুঁততা,കൃത്യത
প্ৰাথমিক কণা,പ്രാഥമിക കണിക
প্ৰিজমেটিক গঠন,പ്രിസ്മാറ്റിക് ഘടന
উৎপাদনশীল কাম,ഉൽപ്പാദനപരമായ ജോലി
প্ৰকল্পৰ ন্যায্যতা,പദ്ധതിയുടെ ന്യായീകരണം
সুৰক্ষামূলক কাম,സംരക്ഷണ പ്രവർത്തനം
ছ্যুড’-মাইচেলিয়াম,കപട-മൈസീലിയം
পুখুৰী,പുഡിൽ
পাগিং,പഗ്ഗിംഗ്
পিউমিচ,പ്യൂമിസ്
পাঞ্চিয়ন,പഞ്ച്യോൺ
পুতলা,പാവ
পুটলগ,പുട്ട്ലോഗ്
পুটলগ মৰাপাট,പുട്ട്ലോഗ് സ്കാർഫോൾഡ്
পৰিমাণ জৰীপকাৰী,അളവ് തൂക്ക നിരീക്ഷകൻ
শিলৰ ৰস,ക്വാറി സ്രവം
ঘাট,കടവ
কুইন বন্ধ,രാജ്ഞി അടച്ചുപൂട്ടൽ
কুইইন,ക്വോയിൻ
ৰাফ্ট ফাউণ্ডেচন,റാഫ്റ്റ് അടിത്തറ
ৰেকাৰ,റാക്കർ
ৰেকিং,റാക്കിംഗ്
ৰেকিং বণ্ড,റാക്കിംഗ് ബോണ്ട്
ৰেকিং ফ্লেছিং,റാക്കിംഗ് ഫ്ലാഷിംഗ്
দ্ৰুতগতিত পৰিৱৰ্তনশীল প্ৰবাহ,അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്
আদায়যোগ্য পেমেণ্ট,വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്
ৰঙা মাটি,ചുവന്ന ഭൂമി
ৰঙা লোম,ചുവന്ന പശിമരാശി
নিয়ন্ত্ৰক,റെഗുലേറ്റർ
ৰেগুৰ বা ক’লা কপাহী মাটি,റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്
ৰিপেমেণ্ট চুক্তি,തിരിച്ചടവ് കരാർ
অৱশিষ্ট সংকোচন,ശേഷിക്കുന്ന ചുരുങ്ങൽ
অৱশিষ্ট মাটি,ശേഷിക്കുന്ന മണ്ണ്
প্ৰকাশ কৰা,വെളിപ്പെടുത്തുക
পিন প্ৰকাশ কৰক,പിൻ വെളിപ്പെടുത്തുക
টাই প্ৰকাশ কৰক,സമനില വെളിപ്പെടുത്തുക
ৰিজ,റിഡ്ജ്
ৰিজ কেপিং,റിഡ്ജ് ക്യാപ്പിംഗ്
নদী,നദി
ৰোড ষ্টেড,റോഡ് സ്റ്റെഡ്
ৰুক্ষ প্লাষ্টাৰ,പരുക്കൻ പ്ലാസ്റ്റർ
ধ্বংসাৱশেষ,അവശിഷ്ടങ്ങൾ
ধ্বংসাৱশেষৰ শিলৰ কাম,അവശിഷ്ടങ്ങൾ
ধ্বংসাৱশেষৰ দেৱাল,അവശിഷ്ടങ്ങൾ ചുവരുകൾ
চলি থকা জোখ-মাখ,റണ്ണിംഗ് മെഷർമെന്റ്
নিৰাপদ বহন ক্ষমতা,സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി
নিমখৰ গ্লেজ,ഉപ്പ് ഗ്ലേസ്
নমুনাৰ আকাৰ,സാമ്പിൾ വലിപ്പം
নমুনা বিতৰণ,സാമ്പിൾ വിതരണം
নমুনা সংগ্ৰহৰ ভুল,സാമ്പിൾ പിശക്
বালি,മണല്
বালিৰ ফিনিচিং,സാൻഡ് ഫിനിഷ്
বালিৰ হাতৰ মল্ডিং,മണൽ കൈ മോൾഡിംഗ്
ছেণ্ডিং,സാൻഡിംഗ്
সংপৃক্ত মাটি,പൂരിത മണ്ണ്
সংপৃক্ত মাটিৰ পেষ্ট,പൂരിത മണ്ണ് പേസ്റ്റ്
চেচুৰেচন এক্সট্ৰেক্ট,സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്
চেচুৰেচন শতাংশ,സാച്ചുറേഷൻ ശതമാനം
চচৰ গম্বুজ,സോസർ ഡോം
মৰাপাট,സ്കാർഫോൾഡ്
শ্বিষ্ট,ഷിസ്റ്റ്
সাগৰীয় বন্দৰ,കടൽ തുറമുഖം
গোপন নালা,രഹസ്യ ഗട്ടർ
দ্বিতীয়,രണ്ടാമത്
পলস বিশ্লেষণ,സെഡിമെന്റേഷൻ വിശകലനം
অৰ্ধকৃত্ৰিম বন্দৰ,അർദ്ധ കൃത്രിമ തുറമുഖം
অৰ্ধ জোৱাৰ-ভাটাৰ ডক,സെമി ടൈഡൽ ഡോക്ക്
চেনিল,സെനൈൽ
শ্বেল,ഷെയ്ൽ
শ্বীটৰ স্তূপ,ഷീറ്റ് കൂമ്പാരം
সংকোচনৰ সীমা,ചുരുങ്ങൽ പരിധി
শ্বাটাৰিং,ഷട്ടറിംഗ്
চিয়ালিটিক মাটি,സിയാലിറ്റിക് മണ്ണ്
ছিয়েৰ’জেম,സീറോസെം
চিল,സിൽ
পলি,ചെളി
একক ফ্লেমিছ তেজ,ഏക മാംസ രക്തം
একক দানাযুক্ত গঠন,ഒറ്റ തരി ഘടന
কংকালৰ মাটি,എല്ലിൻറെ മണ്ണ്
স্কাৰ্টিং,സ്കിർട്ടിംഗ്
স্লিপাৰ ৱাল,സ്ലീപ്പർ മതിൽ
কাষৰ নালা,സൈഡ് ഗട്ടർ
স্লাইড নিয়ম,സ്ലൈഡ് നിയമം
স্লিপ ডক,സ്ലിപ്പ് ഡോക്ക്
স্মোনিজা,സ്മോനിസ
তিয়াই থোৱা,കുതിർക്കുന്നു
মাটিৰ সংঘ,മണ്ണ് അസോസിയേഷൻ
মাটিৰ শ্ৰেণী,മണ്ണ് ക്ലാസ്
মাটিৰ জটিলতা,മണ്ണിന്റെ സമുച്ചയം
মাটিৰ স্থায়িত্ব,മണ്ണിന്റെ സ്ഥിരത
মাটি পৰিয়াল,മണ്ണിന്റെ കുടുംബം
মাটিৰ ফ্ৰেমৰ কাম,മണ്ണ് ഫ്രെയിം വർക്ക്
মাটিৰ আৰ্দ্ৰতা,മണ്ണിലെ ഈർപ്പം
মাটিৰ আৰ্দ্ৰতা বৃদ্ধি,മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ
মাটিৰ আৰ্দ্ৰতাৰ ঘাটি,മണ്ണിന്റെ ഈർപ്പം കുറവ്
মাটিৰ আকৃতিবিজ্ঞান,മണ്ണിന്റെ രൂപഘടന
মাটিৰ কণা,മണ്ണിന്റെ കണിക
মাটিৰ পৰ্যায়,മണ്ണിന്റെ ഘട്ടം
মাটিৰ প্ৰফাইল,മണ്ണിന്റെ പ്രൊഫൈൽ
মাটিৰ বিক্ৰিয়া,മണ്ണിന്റെ പ്രതികരണം
মাটি পৃথক হয়,മണ്ണ് വേർതിരിക്കുന്നു
মাটিৰ শৃংখলা,മണ്ണ് പരമ്പര
মাটিৰ দ্ৰৱ,മണ്ണ് പരിഹാരം
মাটিৰ গঠন,മണ്ണിന്റെ ഘടന
মাটিৰ টেক্সচাৰ,മണ്ണിന്റെ ഘടന
মাটিৰ প্ৰকাৰ,മണ്ണിന്റെ തരം
ছলুম,സോലം
শোষণ,സോർപ്ഷൻ
Spalls,സ്പാൾസ്
নিৰ্দিষ্ট আয়ন প্ৰভাৱ,പ്രത്യേക അയോൺ പ്രഭാവം
বৰ্গক্ষেত্ৰৰ কোৰ্চযুক্ত ধ্বংসাৱশেষৰ শিলৰ কাম,ചതുരാകൃതിയിലുള്ള പാടശേഖരം
বৰ্গক্ষেত্ৰৰ নিয়মীয়া কোৰ্চযুক্ত ধ্বংসাৱশেষ শিলৰ কাম,ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ
স্থিৰ প্ৰবাহ,സ്ഥിരതയുള്ള ഒഴുക്ക്
ফিচফিচাই ষ্টেপ কৰিলে,സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്
আঠাযুক্ততা,ഒട്ടിപ്പിടിക്കുക
ষ্টিক পইণ্ট,സ്റ്റിക്കിംഗ് പോയിന്റ്
শিল,കല്ല്
স্লপ হেণ্ড মল্ডিং,സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്
ষ্ট্ৰেপ হিঞ্জ,സ്ട്രാപ്പ് ഹിഞ്ച്
ষ্ট্ৰ’ বৰ্ড,വൈക്കോൽ ബോർഡ്
নিজৰা,ധാര
চাপ,സമ്മർദ്ദം
ষ্ট্ৰেচাৰ,സ്ട്രെച്ചർ
ষ্ট্ৰেচাৰ বণ্ড,സ്ട്രെച്ചർ ബോണ്ട്
ষ্ট্ৰেচাৰ কোৰ্চ,സ്ട്രെച്ചർ കോഴ്സ്
তাঁৰ,സ്ട്രിംഗ്
ষ্ট্ৰিং কোৰ্চ,സ്ട്രിംഗ് കോഴ്സ്
গঠন কাৰক,ഘടന ഘടകം
গঠন সূচকাংক,ഘടനാ സൂചിക
ষ্টুকো,സ്റ്റക്കോ
ষ্টড,സ്റ്റഡ്
ষ্টাইলবেট,സ്റ്റൈലോബേറ്റ്
উপ মাটি,ഉപ മണ്ണ്
উপ গঠন,ഉപ ഘടന
যোগফল বক্ৰ,സമ്മേഷൻ വക്രം
সূৰ্য্যৰ মাইকা,സൺ മൈക്ക
চুপাৰ ষ্ট্ৰাকচাৰ,സൂപ്പർ ഘടന
জৰীপকাৰী,സർവേയർ
S-মান,എസ്-മൂല്യം
লুট,കൊള്ളമുതൽ
হাঁসৰ ডিঙি,സ്വാൻ കഴുത്ത്
তম্বু,കൂടാരം
টেবুল হেণ্ড মল্ডিং,ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്
টেংকিং,ടാങ്കിംഗ്
টেম্পিয়েট্টো,ടെമ്പിയറ്റോ
টেম্পাৰিং,ടെമ്പറിംഗ്
টেমপ্লেট,ടെംപ്ലേറ്റ്
টেমপ্লেট,ടെംപ്ലേറ്റ്
টেপিডাৰিয়াম,ടെപ്പിഡാരിയം
টেৰাকোটা,ടെറാക്കോട്ട
টেৰা ৰোজা,ടെറ റോസ
টেৰাজো,ടെറാസോ
টেট্ৰা ষ্টাইল,ടെട്ര ശൈലി
থ্ৰেছহ&#39;ল্ড সীমা মান,പരിധി പരിധി മൂല്യം
নেলু,തൊണ്ട
শিলৰ মাজেৰে,കല്ലിലൂടെ
জোৱাৰ-ভাটাৰ অৱবাহিকা,ടൈഡൽ ബേസിൻ
টাই বাৰ,ടൈ ബാർ
টাই বিম,ബീം കെട്ടുക
টাই ৰড,വടി കെട്ടുക
তিৰছ,ടയർ
সহনশীলতা,സഹിഷ്ണുത
দাঁত ওলোৱা,പല്ലുവേദന
ওপৰৰ মাটি বা পৃষ্ঠৰ মাটি,മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്
মুঠ ছিদ্ৰতা,ആകെ പൊറോസിറ്റി
ট্ৰেচাৰী,ട്രേസറി
ট্ৰেইন ৰেজিষ্টেন্স,ട്രെയിൻ പ്രതിരോധം
ট্ৰেন্সেপ্ট,ട്രാൻസെപ്റ്റ്
সংক্ৰমণকালীন মাটি,പരിവർത്തന മണ്ണ്
ট্ৰেন্সম,ട്രാൻസോം
পৰিবহণ মাটি,മണ്ണ് ഗതാഗതം
ট্ৰিবিউটাৰী,പോഷകനദി
ট্ৰাইফ’ৰিয়াম,ട്രിഫോറിയം
ট্ৰিগ্লিফ,ട്രൈഗ്ലിഫ്
ছেদ কৰা মাটি,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
অশান্ত প্ৰবাহ,പ്രക്ഷുബ്ധമായ ഒഴുക്ക്
টাৰেট,ടററ്റ്
টিম্পাৰ num,ടൈംപാർ നമ്പർ
চূড়ান্ত বহন ক্ষমতা,ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി
চূড়ান্ত ph,ആത്യന്തിക പിഎച്ച്
আনকোৰ্চড ৰেণ্ডম ধ্বংসাৱশেষ শিলৰ কাম,ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ
আনকোৰ্চড বৰ্গক্ষেত্ৰৰ ধ্বংসাৱশেষৰ শিলৰ কাম,കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ
আণ্ডাৰক্ৰফ্ট,അണ്ടർക്രോഫ്റ്റ്
ভৰোৱা নোহোৱা ছিদ্ৰতা,നിറയാത്ത സുഷിരം
একেধৰণৰ প্ৰবাহ,ഏകീകൃത ഒഴുക്ക്
ইউনিট ফ্ৰেম ধৰণৰ মৰাপাট,യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്
অনুত্পাদনশীল কাম,ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി
অসংপৃক্ত মাটি,അപൂരിത മണ്ണ്
অস্থিৰ প্ৰবাহ,അസ്ഥിരമായ ഒഴുക്ക്
প্লাষ্টিকৰ ওপৰৰ সীমা,മുകളിലെ പ്ലാസ്റ്റിക് പരിധി
উপত্যকাৰ নালা,താഴ്വര ഗട്ടർ
ভল্ট,നിലവറ
ভেটেৰিয়াম,വെറ്റേറിയം
বায়ু চলাচল কৰা,വെന്റിലേഷൻ
ভেন্টিলেটৰ,വെന്റിലേറ്റർ
ভেৰামদহ,വരംദഹ്
ভেষ্টিবুল,വെസ്റ്റിബ്യൂൾ
ভিলা,വില്ല
