Odiya,Assamese
ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |,ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা
datagrav,ডাটাগ্ৰাভ
ଡାଟମ୍ |,ডাটাম
ଡେଡ୍ ଜୋନ୍ |,ডেড জ&#39;ন
ଅବରୋଧ,ডেডলক
ଅବରୋଧ ରୋକିବା |,ডেডলক প্ৰতিৰোধ
ତ୍ରୁଟିନିବାରଣ,ডিবাগ কৰক
ନିଷ୍ପତ୍ତି ବାକ୍ସ,সিদ্ধান্ত বাকচ
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,সিদ্ধান্ত গ্ৰহণ প্ৰক্ৰিয়া
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,সিদ্ধান্ত সমৰ্থন ব্যৱস্থা
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,সিদ্ধান্ত গছ
ଡିକୋଡର୍ |,ডিকোডাৰ
ବିଚ୍ଛେଦ ନୀତି |,পচন নীতি
ଡିକ୍ରିପ୍ସନ୍,ডিক্ৰিপচন
ଉତ୍ସର୍ଗୀକୃତ ଚ୍ୟାନେଲ |,ডেডিকেটেড চেনেল
ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |,নিবেদিত বন্দৰ
ପ୍ରତିରକ୍ଷା ତଥ୍ୟ ନେଟୱାର୍କ (DDN),প্ৰতিৰক্ষা ডাটা নেটৱৰ্ক (DDN)
ପ୍ରତିରକ୍ଷା ସୂଚନା ପ୍ରଣାଳୀ |,প্ৰতিৰক্ষা তথ্য ব্যৱস্থা
ବିଭାଜନ,ডিফ্ৰেগমেণ্টেচন
ବିଳମ୍ବ,পলম কৰা
ବିଳମ୍ବ କାଉଣ୍ଟର,বিলম্ব কাউণ্টাৰ
ବିଳମ୍ବ ସମୟ,বিলম্বৰ সময়
ଡିଲିଟ୍ କରନ୍ତୁ |,বিলোপ
ବିଲୋପ ରେକର୍ଡ,ডিলিচন ৰেকৰ্ড
ଡିଲିମିଟର,সীমা নিৰ্ধাৰণকাৰী
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ডেল্টা মডুলেচন
ପେଜିଂ ଚାହିଦା |,ডিমাণ্ড পেজিং
ଡେମୋ,ডেমো
demodulation,ডিমডুলেচন
demultiplexer,ডিমাল্টিপ্লেক্সাৰ
ନାମକରଣ,ডিনৰ্মেলাইজেচন
ଘନତା,ঘনত্ব
ନିର୍ଭରଶୀଳତା |,নিৰ্ভৰশীলতা
ନିର୍ଭରଶୀଳ ଏକକ |,নিৰ্ভৰশীল একক
dequeue,ডিকিউ
ଡିଫରେନ୍ସିଂ,ডিৰেফাৰেন্সিং
ଡେରିଭେସନ୍ ଗଛ |,ব্যুৎপত্তি গছ
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,ব্যুৎপত্তি কৰা ক্ষেত্ৰ
ଅବତରଣ କ୍ରମ |,অৱনমিত সজাই পৰাই তোলা
ଡିଜାଇନ୍,ডিজাইন
ଡେସ୍କ କାଲକୁଲେଟର,ডেস্ক কেলকুলেটৰ
ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |,ডেস্ক টপ কম্পিউটাৰ
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,ডেস্কটপ উপস্থাপন
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP),ডেস্কটপ প্ৰকাশন (DTP)
ଡେସ୍କଟପ୍ ଭିଡିଓ,ডেস্কটপ ভিডিঅ&#39;
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,গন্তব্যস্থানৰ ঠিকনা
ବିନାଶକାରୀ |,ধ্বংসকাৰী
ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |,ডিটাৰ্মিনিষ্ট্ৰিক অটোমেটসমূহ
ବିକାଶକାରୀ,ডেভেলপাৰ
ବିକାଶ ବ୍ୟବସ୍ଥା,উন্নয়ন ব্যৱস্থা
ଉପକରଣ,ডিভাইচ
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,ডিভাইচ নিয়ন্ত্ৰণ একক
ଉପକରଣ ନିୟନ୍ତ୍ରକ,ডিভাইচ নিয়ন্ত্ৰক
ଉପକରଣ ପରିଚାଳନା,ডিভাইচ ব্যৱস্থাপনা
ଉପକରଣ ମୋଡ୍,ডিভাইচ ধৰণ
ନିରାକରଣ,নিদান
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,ডায়েগনষ্টিক চিষ্টেম
ନିଦାନ,ডায়েগনষ্টিকছ
ଚିତ୍ର,ডায়েগ্ৰাম
ଡାଏଲ୍ କରନ୍ତୁ |,ডায়েল কৰক
ଡାଏଲ୍ ଲାଇନ୍ |,ডায়েল লাইন
ଡାଏଲ୍ ସ୍ୱର,ডায়েল টোন
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,ডায়েল আপ কৰক
ସଂଳାପ,সংলাপ
ଡାୟଲଗ୍ ବକ୍ସ,সংলাপ বাকচ
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,ডায়েলআপ মডেম
ହୀରା,ব্যাস
ଅଭିଧାନ,অভিধান
ଭିନ୍ନତା,পাৰ্থক্য
ଡିଜିଟାଲ୍ |,ডিজিটেল
ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |,ডিজিটেল চেনেল
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ডিজিটেল বৰ্তনী
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ডিজিটেল কম্পিউটাৰ
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,ডিজিটেল ডাটা
ଡିଜିଟାଲ୍ ସୁବିଧା,ডিজিটেল সুবিধা
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ডিজিটেল ফিল্টাৰ
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ডিজিটেল লাইব্ৰেৰী
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,ডিজিটেল মডুলেচন
ଡିଜିଟାଲ୍ ମନିଟର |,ডিজিটেল মনিটৰ
ଡିଜିଟାଲ୍ ଚିତ୍ର |,ডিজিটেল ছবি
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ডিজিটেল স্বাক্ষৰ
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ডিজিটেল চুইচ
ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |,ডিজিটেলৰ পৰা এনালগলৈ (D/A) ৰূপান্তৰক
ଡିଜିଟାଇଜେସନ୍,ডিজিটাইজেচন
ଡିଜିଟାଇଜେସନ୍,ডিজিটেলাইজ কৰক
ଡିଜିଟାଇଜର୍,ডিজিটাইজাৰ
ଡାୟୋଡ୍,ডাইঅ&#39;ড
ସିଧାସଳଖ |,পোনপটীয়া
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,প্ৰত্যক্ষ ঠিকনা
ସିଧାସଳଖ ରୂପାନ୍ତର |,প্ৰত্যক্ষ ৰূপান্তৰ
ସିଧାସଳଖ ଯୋଡି |,প্ৰত্যক্ষ সংযোজন
ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA),প্ৰত্যক্ষ মেমৰি অভিগম (DMA)
ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA),প্ৰত্যক্ষ স্মৃতিশক্তি প্ৰৱেশ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,প্ৰত্যক্ষ পদ্ধতি
ନିର୍ଦ୍ଦେଶନାମା,নিৰ্দেশনা
ଡିରେକ୍ଟୋରୀ,ডাইৰেকটৰী
ଡିରେକ୍ଟୋରୀ ସର୍ଭର |,ডাইৰেকটৰি চাৰ্ভাৰ
ଡିରେକ୍ଟୋରୀ ସେବା,ডাইৰেকটৰি সেৱা
ଅକ୍ଷମ କରନ୍ତୁ |,অক্ষম
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,সংকেত নিষ্ক্ৰিয় কৰা
ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |,সংযোগ বিচ্ছিন্ন কৰক
ବିଚ୍ଛିନ୍ନ,বিচ্ছিন্ন
ଡିସ୍କ,ডিস্ক
ଡିସ୍କ ଠିକଣା,ডিষ্কৰ ঠিকনা
ଡିସ୍କ ଆରେ,ডিষ্ক এৰে
ଡିସ୍କ କ୍ଷମତା,ডিষ্কৰ ক্ষমতা
ଡିସ୍କ ଡ୍ରାଇଭ,ডিষ্ক ড্ৰাইভ
ଡିସ୍କ ଫାଇଲ୍ |,ডিষ্ক নথিপত্ৰ
ଡିସ୍କ ମେମୋରୀ,ডিষ্ক মেমৰি
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS),ডিষ্ক কাৰ্য্যকৰপ্ৰণালী (DOS)
ଡିସ୍କ ପ୍ୟାକ୍ |,ডিষ্ক পেক
ଡିସ୍କ ସର୍ଭର |,ডিষ্ক চাৰ্ভাৰ
ଡିସ୍କ ସଂରକ୍ଷଣ,ডিষ্ক সংৰক্ষণ
ଡିସ୍କେଟ୍ |,ডিস্কেট
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ফাইল প্ৰদৰ্শন কৰক
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ছবি প্ৰদৰ্শন কৰক
ନିଷ୍କାସନ,নিষ্পত্তি
ଦୂରତା,দূৰত্ব
ଦୂରତା କାର୍ଯ୍ୟ,দূৰত্বৰ ফলন
ବିକୃତି,বিকৃতি
ବଣ୍ଟିତ |,বিতৰণ কৰা হৈছে
ବଣ୍ଟିତ ତଥ୍ୟ |,বিতৰণ কৰা তথ্য
ବଣ୍ଟିତ ସର୍ଭର |,বিতৰণ কৰা চাৰ্ভাৰ
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,বিতৰণ কৰা ব্যৱস্থা
ବଣ୍ଟନକାରୀ,বিতৰণমূলক
ଡକ୍ୟୁମେଣ୍ଟ୍,নথিপত্ৰ
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,নথিপত্ৰ উদ্ধাৰ কৰা হৈছে
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,নথিপত্ৰ উইন্ডো
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,নথিপত্ৰ
ଡୋମେନ୍,ডমেইন
ଡୋମେନ୍ ନାମ,ডমেইনৰ নাম
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ডট মেট্ৰিক্স প্ৰিন্টাৰ
ତଳକୁ,তললৈ
ଡାଉନ୍ ଲିଙ୍କ୍ |,ডাউন লিংক
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,ডাউন লোডিং
ଡାଉନ୍ ଟାଇମ୍ |,ডাউন টাইম
ଡ୍ରାଗ୍,ড্ৰেগিং কৰা
DRAM (ଗତିଶୀଳ RAM),DRAM (ডাইনামিক ৰেম)
drift,ড্ৰিফ্ট
ଡ୍ରାଇଭର |,ড্ৰাইভাৰ
ଡ୍ରପ୍,টোপাল
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,ড্ৰপ ডাউন তালিকা বাকচ
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ড্ৰাম ড্ৰাইভ
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,ড্ৰাম প্ৰিন্টাৰ
ଡ୍ରମ୍ ୟୁନିଟ୍ |,ড্ৰাম ইউনিট
ଡୁଆଲ୍ |,দ্বৈত
ଦ୍ୱ ual ତ ଘନତା |,দ্বৈত ঘনত্ব
ଡମି ଠିକଣା,ডামি ঠিকনা
ଡମ୍ପିଂ,ভাণ্ডাৰ
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,ডুপ্লেক্স বৰ্তনী
ନକଲ,ডুপ্লেক্সিং
ନକଲ,ডুপ্লিকেট কৰক
DVD R / W,ডিভিডি R/W
DVD ROM,DVD ROM
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,গতিশীল নিৰ্দেশনা
ଗତିଶୀଳ ସ୍ମୃତି,গতিশীল স্মৃতিশক্তি
ଗତିଶୀଳତା |,গতিশীলতা
EBCDIC |,ইবিচিডিআইচি
ଇ-ବ୍ୟବସାୟ |,ই-ব্যৱসায়
ଇକୋ,প্ৰতিধ্বনি
ଇ-ବାଣିଜ୍ୟ |,ই-কমাৰ্চ
ସମ୍ପାଦନ କରନ୍ତୁ |,সম্পাদনা কৰক
ସମ୍ପାଦକ,সম্পাদক
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,শৈক্ষিক প্ৰযুক্তি
EEP ରୋମ୍,ইইপি ৰম
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),ফলপ্ৰসূ ঠিকনা (ভাসমান ঠিকনা)
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,ফলপ্ৰসূ অপাৰেণ্ড ঠিকনা
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,ফলপ্ৰসূ পদ্ধতি
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),ফলপ্ৰসূ UID (ব্যৱহাৰকাৰী চিনাক্তকৰণ)
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,ফলপ্ৰসূ সংক্ৰমণ অপাৰেণ্ড
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,আঠ-বিট বাইট
ଇ-ଶିକ୍ଷା,ই-লাৰ্নিং
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,নিৰ্বাচন-algirthm
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),বৈদ্যুতিক মেইলিং (ই-মেইল)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,বৈদ্যুতিক প্ৰিন্টাৰ
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,বৈদ্যুতিক একাউণ্টিং মেচিন
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,ইলেক্ট্ৰনিক
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),ইলেক্ট্ৰনিক ক্লিয়াৰেন্স চিষ্টেম (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),ইলেক্ট্ৰনিক ডাটা বিনিময় (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,ইলেক্ট্ৰনিক ফাইলিং
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,ইলেক্ট্ৰনিক জাৰ্নেল
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ইলেক্ট্ৰনিক প্ৰকাশন
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ইলেক্ট্ৰনিক চুইচ
ଉପାଦାନ,উপাদান
ଇ-ମେଲ୍ |,ই-মেইল
ଈମୈଲ ଠିକଣା,ই-মেইল ঠিকনা
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,এম্বেডেড চিস্টেম
ଏମ୍ବେଡିଂ,এম্বেডিং
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),এমিটাৰ কাপল লজিক (ECL)
ଖାଲି ଷ୍ଟାକ |,খালী ষ্টেক
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,খালী ষ্ট্ৰিং
ଅନୁକରଣ,অনুকৰণ
ଏନକାପସୁଲେସନ୍ |,এনকেপচুলেচন
ଏନକାଇଫର୍,encipher
ଏନକୋଡ୍,এনকোড কৰক
ଏନକୋଡର୍ |,এনকোডাৰ
ସଂଗୁପ୍ତ ତଥ୍ୟ,এনক্ৰেপ্ট কৰা তথ্য
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,নথিপত্ৰপ্ৰণালীক এনক্ৰিপ্ট কৰা
ଏନକ୍ରିପସନ୍,এনক্ৰিপচন
ବ୍ଲକର ଶେଷ,ব্লকৰ শেষ
ଫାଇଲର ଶେଷ (EOF),ফাইলৰ শেষ (EOF)
ଶେଷ-ଉପଭୋକ୍ତା |,শেষ ব্যৱহাৰকাৰী
ପ୍ରବେଶ କର |,প্ৰৱেশ কৰা
ଏଣ୍ଟର୍-କି,এণ্টাৰ-কি
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,এণ্টাৰপ্ৰাইজ চাৰ্ভাৰ
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,উদ্যোগ ব্যৱস্থা
ସଂସ୍ଥା,সত্তা
ସଂସ୍ଥା-ସମ୍ପର୍କ |,সত্তা-সম্পৰ্ক
ପ୍ରବେଶ ସମୟ,প্ৰৱেশৰ সময়
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,প্ৰৱেশ চলক
ଅସଂଖ୍ୟ |,গণনাযোগ্য
ପରିବେଶ,পৰিৱেশ
ଯୁଗ,যুগ
EPROM,EPROM
ଏପସିଲନ୍ ବନ୍ଦ |,এপ্সিলন বন্ধ কৰা
ସମାନତା,ইকুৱেলাইজাৰ
ଉପକରଣ,সঁজুলি
ସମାନତା ଶ୍ରେଣୀ,সমতুল্যতা শ্ৰেণী
ସମାନତା ସମ୍ପର୍କ,সমতুল্যতা সম্পৰ্ক
ଲିଭାନ୍ତୁ,মচি পেলাওক
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,ক&#39;ড সংশোধন কৰাত ত্ৰুটি
ତ୍ରୁଟି ସଂଶୋଧନ,ভুল সংশোধন
ତ୍ରୁଟି ଚିହ୍ନଟ,ভুল ধৰা পেলোৱা
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,ভুল নিয়ন্ত্ৰণ
ତ୍ରୁଟି ସନ୍ଦେଶ |,ভুল বাৰ্তা
ତ୍ରୁଟି ହାର,ভুলৰ হাৰ
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,ত্ৰুটি পুনৰুদ্ধাৰ
ତ୍ରୁଟି ରୁଟିନ୍ |,ভুল ৰুটিন
ପଳାୟନ ଚରିତ୍ର |,পলায়ন চৰিত্ৰ
ଇଥରନେଟ୍ |,ইথাৰনেট
ଇଭେଣ୍ଟ,কাৰ্যক্ৰম
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ইভেন্ট শৃংখল
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ইভেন্ট নিয়ন্ত্ৰণ
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ইভেন্ট কাউণ্টাৰ
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ব্যতিক্ৰম নিয়ন্ত্ৰণ
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,বিনিময়যোগ্য ডিষ্ক সংৰক্ষণ
ବହିଷ୍କାର,বৰ্জন
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),একচেটিয়া বা (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,এক্সিকিউটেবল প্ৰগ্ৰেম
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,কাৰ্য্যবাহী বিবৃতি
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,বিস্তৃত অনুসন্ধান
ବିଦ୍ୟମାନ ଅଛି |,উপলব্ধ
ପ୍ରସ୍ଥାନ,প্ৰস্থান
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,বিশেষজ্ঞ ব্যৱস্থা
ଅଭିବ୍ୟକ୍ତି,অভিব্যক্তি
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),সম্প্ৰসাৰিত গ্ৰাফিক এৰে (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),বৰ্ধিত উদ্যোগ মানদণ্ড (EIS)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,বৰ্ধিত মেচিন
ବିସ୍ତୃତ ସ୍ମୃତି,বৰ্ধিত স্মৃতিশক্তি
ବିସ୍ତୃତ ସଠିକତା |,বৰ্ধিত নিখুঁততা
ବିସ୍ତୃତ ସର୍ଟିଂ,বৰ্ধিত সজাই পৰাই তোলা
ବାହ୍ୟ କଲ୍,বাহ্যিক কল
ବାହ୍ୟ ତ୍ରୁଟି |,বাহ্যিক ভুল
ବାହ୍ୟ କାର୍ଯ୍ୟ,বাহ্যিক কাৰ্য্য
ବାହ୍ୟ ବାଧା,বাহ্যিক বাধা
ବାହ୍ୟ ସ୍ମୃତି,বাহ্যিক স্মৃতিশক্তি
ବାହ୍ୟ ସ୍ମୃତି,বাহ্যিক স্মৃতিশক্তি
ବାହ୍ୟ ମୋଡେମ୍ |,বাহ্যিক মডেম
ବାହ୍ୟ ସନ୍ଦର୍ଭ,বাহ্যিক উল্লেখ
ବାହ୍ୟ ସନ୍ଧାନ |,বাহ্যিক অনুসন্ধান
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,বাহ্যিক সংৰক্ষণ ডিভাইচ
ନିଷ୍କାସନ,নিষ্কাশন
ବହିଷ୍କାର,বহিঃপ্ৰক্ষেপণ
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,মুখ-আখৰ প্ৰিন্টাৰ
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,বিফল-নিৰাপদ কাৰ্য্য
ବିଫଳତା ହାର,বিফলতাৰ হাৰ
ବିଫଳତା ପୁନରୁଦ୍ଧାର,বিফলতা পুনৰুদ্ধাৰ
ମିଥ୍ୟା କୋଡ୍,মিছা ক&#39;ড
ମିଥ୍ୟା ତ୍ରୁଟି |,মিছা ভুল
ପ୍ରଶଂସକ,ফেন-ইন
ପ୍ରଶଂସକ,ফেন-আউট
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,fascimile I/O ডিভাইচ
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),দ্ৰুত ফোৰিয়াৰ ৰূপান্তৰ (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,মাৰাত্মক ভুল
ତ୍ରୁଟି ଚିହ୍ନଟ,ত্ৰুটি ধৰা পেলোৱা
ତ୍ରୁଟି ନିଦାନ,দোষ নিদান
ଦୋଷ ସହନଶୀଳତା |,দোষ সহনশীলতা
ଫ୍ୟାକ୍ସ,ফেক্স
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,ফেক্স বাৰ্তা
FDC,এফ ডি চি
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,বৈশিষ্ট্য ধৰা পেলোৱা
ଫିଡ୍ ଚକ୍ର |,ফিড চক্ৰ
ମତାମତ,মতামত
ଫିଡର୍ |,ফিডাৰ
ଆଣ |,লৈ অনা
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,fibonacci অনুসন্ধান
ଫାଇବୋନାକ୍ସି କ୍ରମ |,fibonacci ক্ৰম
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,fibonacci শৃংখলা
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ফাইবাৰ অপটিক্স
ଫିଡୋ ନେଟ୍ |,ফিডো নেট
କ୍ଷେତ୍ର,ক্ষেত্ৰ
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ
ଫାଇଲ୍ |,ফাইল
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,ফাইল অভিগম পদ্ধতি
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,ফাইল আবণ্টন টেবুল
ଫାଇଲ୍ ସଙ୍କୋଚନ |,ফাইল সংকোচন
ଫାଇଲ୍ କପି,ফাইল কপি কৰা
ଫାଇଲ୍ ଲେଆଉଟ୍ |,ফাইল বিন্যাস
ଫାଇଲ୍ ମିଶ୍ରଣ |,ফাইল মাৰ্জ কৰক
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,ফাইল পুনৰুদ্ধাৰ
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,নথিপত্ৰ সংৰক্ষণ
ଫାଇଲ୍ ଗଠନ,নথিপত্ৰ গঠন
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,নথিপত্ৰপ্ৰণালী
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,ফাইল স্থানান্তৰ
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP)
ଫିଲ୍ଟର୍,ফিল্টাৰ
ଅନ୍ତିମ ଅବସ୍ଥା |,চূড়ান্ত অৱস্থা
ଖୋଜ |,সন্ধান কৰা
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,সসীম অৱস্থাৰ যন্ত্ৰ
ଅଗ୍ନି କାନ୍ଥ,জুইৰ দেৱাল
ଫର୍ମୱେୟାର |,ফাৰ্মৱেৰ
ପ୍ରଥମେ ସେବା କର |,প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),প্ৰথম ইন প্ৰথম আউট (FIFO)
ପ୍ରଥମ କ୍ରମ ତର୍କ |,প্ৰথম ক্ৰমৰ যুক্তি
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,প্ৰথম ক্ৰমৰ তত্ত্ব
ସ୍ଥିର ବିଭାଜନ,স্থিৰ বিভাজন
ପତାକା,পতাকা
ନମନୀୟ ଡିସ୍କ |,নমনীয় ডিষ্ক
ଫ୍ଲପି ଡିସ୍କ |,ফ্লপি ডিস্ক
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),ফ্লপি ডিষ্ক ড্ৰাইভ (Fdd)
ଫ୍ଲୋ ଚାର୍ଟ,ফ্ল&#39; চাৰ্ট
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,নিয়ন্ত্ৰণৰ প্ৰবাহ
ଫ୍ଲାଶ୍,ফ্লাছ
ଫୋଲ୍ଡର,ফোল্ডাৰ
