Tamil,Bengali
கிளைகள்,শাখা
கிளை நெட்வொர்க்,ব্রাঞ্চিং নেটওয়ার্ক
கிளை அறிவுறுத்தல்,শাখা নির্দেশ
கிளை புள்ளி,শাখা পয়েন্ট
கிளை செயலாக்கம்,শাখা প্রক্রিয়াজাতকরণ
கிளை அட்டவணை,শাখা টেবিল
இடைவெளி,বিরতি
Break விசை,বিরতি কী
முறிவு புள்ளி,ব্রেক পয়েন্ট
பிரேக் பாயிண்ட் ஹால்ட்,ব্রেক পয়েন্ট হাল্ট
பிரேக் பாயிண்ட் வழிமுறை,ব্রেক পয়েন্ট নির্দেশনা
பிரேக் பாயிண்ட் சுவிட்ச்,ব্রেক পয়েন্ট সুইচ
இடைவெளி வரிசை,বিরতি ক্রম
பிரிட்ஜ் குழாய்,ব্রিজড ট্যাপ
பிரிட்ஜ்வேர்,ব্রিজওয়্যার
பாலம்,ব্রিজিং
பிரகாச விகிதம்,উজ্জ্বলতা অনুপাত
பிராட் பேண்ட்,ব্রড ব্যান্ড
ஒளிபரப்பு முறை,সম্প্রচার মোড
ஒளிபரப்பு செயற்கைக்கோள்,সম্প্রচার স্যাটেলাইট
பிரஸ்ஸல்ஸ் வகைப்பாடு அமைப்பு,ব্রাসেলস শ্রেণিবদ্ধকরণ সিস্টেম
முரட்டுத்தனமான-சக்தி அணுகுமுறை,ব্রুট-ফোর্স পদ্ধতির
பி-மரம்,বি ট্রি
குமிழி நினைவகம்,বুদ্বুদ স্মৃতি
குமிழி வரிசை,বুদ্বুদ বাছাই
வாளி,বালতি
இடையக,বাফার
இடையக சேனல்,বাফার চ্যানেল
இடையக பெருக்கி,বাফার পরিবর্ধক
இடையக கணினி,বাফার কম্পিউটার
இடையக சாதனம்,বাফার ডিভাইস
இடையக உள்ளீடு,বাফার ইনপুট
இடையக செய்தி,বাফার বার্তা
இடையக,বাফারিং
இடையக I/O சாதனம்,বাফার আই/ও ডিভাইস
இடையக மேலாண்மை,বাফার পরিচালনা
இடையக வெளியீடு,বাফার আউটপুট
இடையக பேட் எழுத்து,বাফার প্যাড চরিত্র
இடையக குளம்,বাফার পুল
இடையக பூலிங்,বাফার পুলিং
இடையக பதிவு,বাফার রেজিস্টার
இடையக சேமிப்பு,বাফার স্টোরেজ
இடையக கடை,বাফার স্টোর
பிழை,বাগ
தரமற்ற,বগি
உள்ளமைக்கப்பட்ட செயல்பாடு,অন্তর্নির্মিত ফাংশন
உள்ளமைக்கப்பட்ட செயல்முறை,অন্তর্নির্মিত পদ্ধতি
வெடிப்பு பயன்முறை,বিস্ফোরিত মোড
வெடிப்பு பரிமாற்றம்,ফেটে ট্রান্সমিশন
பேருந்து,বাস
பஸ் பட்டி,বাস বার
பஸ் கட்டுப்படுத்தி,বাস নিয়ামক
பேருந்து ஓட்டுனர்,বাস চালক
பஸ் விரிவாக்கம்,বাস এক্সটেন্ডার
வணிக தரவு செயலாக்கம்,ব্যবসায়ের ডেটা প্রসেসিং
வணிக தகவல் அமைப்பு,ব্যবসায় তথ্য সিস্টেম
வணிக இயந்திரம்,ব্যবসায়িক মেশিন
வணிக இயந்திர கடிகாரம்,ব্যবসায়িক মেশিন ক্লকিং
வணிக திட்டமிடல் மொழி,ব্যবসায়িক পরিকল্পনার ভাষা
வணிக சேவை,ব্যবসা সেবা
பஸ்ஸ்பேக்,বাসব্যাক
பஸ் முடித்தல்,বাসের সমাপ্তি
பஸ் வேர்,বাস ওয়্যার
பஸ் கம்பி,বাস তারের
பிஸியான நேரம்,ব্যস্ত ঘন্টা
பிஸியான சமிக்ஞை,ব্যস্ত সংকেত
பிஸியான தொனி,ব্যস্ত সুর
பைபாஸ் செயல்முறை,বাইপাস পদ্ধতি
துணை தயாரிப்பு,উপজাত
பைட்,বাইট
பைட் கையாளுதல்,বাইট ম্যানিপুলেশন
பைட் பயன்முறை,বাইট মোড
பைட் மல்டிபிளெக்சர் சேனல்,বাইট মাল্টিপ্লেক্সার চ্যানেল
பைட் மல்டிபிளெக்சர் பயன்முறை,বাইট মাল্টিপ্লেক্সার মোড
பைட் மல்டிபிளெக்சிங்,বাইট মাল্টিপ্লেক্সিং
கேபிள்,কেবল
கேபிள் வார்ப்பு,কেবল কাস্টিং
கேபிள் தொலைக்காட்சி சேவை,কেবল টেলিভিশন পরিষেবা
கேபிள் வால்ட்,কেবল ভল্ট
கேச்,ক্যাশে
கேச்-கேச் நினைவகம்,ক্যাশে-ক্যাশে স্মৃতি
கணக்கீடு,গণনা
கணக்கீட்டு பஞ்ச்,গণনা পাঞ্চ
கால்குலேட்டர்,ক্যালকুলেটর
கால்குலேட்டர் சிப்,ক্যালকুলেটর চিপ
இயற்கணித தர்க்கத்துடன் கால்குலேட்டர்,বীজগণিত যুক্তিযুক্ত ক্যালকুলেটর
எண்கணித தர்க்கத்துடன் கால்குலேட்டர்,গাণিতিক যুক্তি সহ ক্যালকুলেটর
நிரல் இல்லாத கால்குலேட்டர்,প্রোগ্রামযোগ্যতা ছাড়াই ক্যালকুলেটর
நிரல் திறன் கொண்ட கால்குலேட்டர்,প্রোগ্রামযোগ্যতা সহ ক্যালকুলেটর
மாறுபாடுகளின் கால்குலஸ்,বিভিন্নতার ক্যালকুলাস
அழைப்பு,কল
குறிப்பு மூலம் அழைக்கவும்,রেফারেন্স দ্বারা কল
மதிப்பு மூலம் அழைக்கவும்,মান দ্বারা কল
இயக்கும் குறியீட்டை அழைக்கவும்,পরিচালনা কোড কল করুন
ஸ்தாபனத்தை அழைக்கவும்,কল স্থাপন
அழைப்பு பகிர்தல்,ফরওয়ার্ডিং কল করুন
கையெழுத்து சதித்திட்டம்,ক্যালিগ্রাফিক প্লট্টার
அழைப்பு,কলিং
அழைப்பு வாதம்,কলিং যুক্তি
அழைப்பு நிரல்,কলিং প্রোগ্রাম
அழைப்பு வரிசை,কলিং সিকোয়েন্স
துணை நிரல் அழைப்பு,কলিং সাবপ্রগ্রাম
அழைப்பு எண்,কল সংখ্যা
அழைப்பு செயலி,কল প্রসেসর
முன்னேற்ற சமிக்ஞையை அழைக்கவும்,অগ্রগতি সংকেত কল
அழைப்பு கடை,কল স্টোর
அழைப்பில் காத்திருக்கவும்,অপেক্ষা করছে
ரத்துசெய்,বাতিল
எழுத்தை ரத்துசெய்,চরিত্র বাতিল করুন
விசையை ரத்துசெய்,কী বাতিল করুন
பதிவு செய்யப்பட்ட பத்தி,ক্যানড অনুচ্ছেদ
பதிவு செய்யப்பட்ட மென்பொருள்,ক্যানড সফটওয়্যার
நியமன தலைமுறை,ক্যানোনিক জেনারেশন
மின்தேக்கி சேமிப்பு,ক্যাপাসিটার স্টোরেজ
திறன்,ক্ষমতা
கேப்ஸ்டன்,ক্যাপস্তান
பிடிப்பு,ক্যাপচার
அட்டை,কার্ড
அட்டை கூண்டு,কার্ড খাঁচা
அட்டை சேஸ்,কার্ড চ্যাসিস
அட்டை சோதனை,কার্ড চেকিং
அட்டை குறியீடு,কার্ড কোড
அட்டை நெடுவரிசை,কার্ড কলাম
அட்டை சுழற்சி,কার্ড চক্র
அட்டை தளம்,কার্ড ডেক
அட்டை பிழை சோதனை,কার্ড ত্রুটি পরীক্ষা করা
அட்டை புலம்,কার্ড ক্ষেত্র
அட்டை கோப்பு,কার্ড ফাইল
அட்டை வடிவம்,কার্ড ফর্ম
அட்டை வடிவம்,কার্ড ফর্ম্যাট
அட்டை ஹாப்பர்,কার্ড হপার
அட்டை படம்,কার্ড চিত্র
அட்டை உள்ளீடு,কার্ড ইনপুট
அட்டை நெரிசல்,কার্ড জ্যাম
அட்டை ஏற்றி,কার্ড লোডার
அட்டை பொதி,কার্ড প্যাক
அட்டை பாதை,কার্ড পাথ
அட்டை திட்டமிடப்பட்ட கால்குலேட்டர்,কার্ড প্রোগ্রামড ক্যালকুলেটর
அட்டை திட்டமிடப்பட்ட கணினி,কার্ড প্রোগ্রামড কম্পিউটার
அட்டை பஞ்ச்,কার্ড পাঞ্চ
அட்டை குத்தும் நுட்பம்,কার্ড পাঞ্চিং কৌশল
அட்டை வாசகர்,কার্ড পাঠক
அட்டை இனப்பெருக்கம்,কার্ড প্রজননকারী
அட்டை வரிசை,কার্ড সারি
அட்டை தொகுப்பு,কার্ড সেট
அட்டை சார்ட்டர்,কার্ড সোর্টার
அட்டை அடுக்கு,কার্ড স্ট্যাকার
அட்டை சேமிப்பு,কার্ড স্টোরেজ
அட்டை-க்கு-வட்டு பயன்பாடு,কার্ড-টু-ডিস্ক ইউটিলিটি
அட்டை-க்கு-காந்த நாடா மாற்றம்,কার্ড-টু-ম্যাগনেটিক টেপ রূপান্তর
அட்டை-க்கு-அச்சு நிரல்,কার্ড-টু-প্রিন্ট প্রোগ্রাম
டேப் மாற்றி அட்டை,টেপ রূপান্তরকারী কার্ড
அட்டை பாதை,কার্ড ট্র্যাক
அட்டை சரிபார்ப்பு,কার্ড যাচাই করা
கேரட்,ক্যারেট
கொணர்வி,কারাউসেল
அறை,বহন
வண்டி கட்டுப்பாட்டு தன்மை,গাড়ী নিয়ন্ত্রণ চরিত্র
வண்டி கட்டுப்பாட்டு நாடா,ক্যারেজ কন্ট্রোল টেপ
வண்டி வருவாய்,গাড়ি ফেরত
வண்டி திரும்பும் தன்மை,ক্যারেজ রিটার্ন চরিত্র
கார்,ক্যারিয়ার
கார் துளை,ক্যারিয়ার হোল
கேரியர் சுமை,ক্যারিয়ার লোড
கேரியர் ரிட்டர்ன் கேரக்டர்,ক্যারিয়ার রিটার্ন চরিত্র
கேரியரின் கேரியர்,ক্যারিয়ারের ক্যারিয়ার
கார் சிக்னல்,ক্যারিয়ার সিগন্যাল
கார் அமைப்பு,ক্যারিয়ার সিস্টেম
கேரியர்-க்கு-இரைச்சல் விகிதம்,ক্যারিয়ার-থেকে-শব্দ অনুপাত
கேரியர் அலை,ক্যারিয়ার তরঙ্গ
எடுத்துச் செல்லுங்கள்,বহন
முழுமையான சமிக்ஞையை கொண்டு செல்லுங்கள்,সম্পূর্ণ সংকেত বহন করুন
நிறைவு உணர்திறன் கொண்டு செல்லுங்கள்,সমাপ্তি সংবেদনশীল
எடுத்துச் செல்வது,ডিজিট বহন করুন
கொடியை எடுத்துச் செல்லுங்கள்,পতাকা বহন করুন
நேரத்தைக் கொண்டு செல்லுங்கள்,সময় বহন
கார்ட்ரிட்ஜ்,কার্তুজ
கார்ட்ரிட்ஜ் வட்டு,কার্টরিজ ডিস্ক
அடுக்கை இணைப்பு,ক্যাসকেড সংযোগ
அடுக்கைக் கட்டுப்பாடு,ক্যাসকেড নিয়ন্ত্রণ
அடுக்கு ஒன்றிணைத்தல்,ক্যাসকেড মার্জ
அடுக்கை ஒன்றிணைத்தல்,ক্যাসকেড মার্জ
பண போன்ற ஆவணம்,নগদ জাতীয় দলিল
கேஷ் போன்ற டெண்டர் (= கேஷ் போன்ற ஆவணம்),নগদ জাতীয় টেন্ডার (= নগদ লাইক ডকুমেন্ট)
கேசட்,ক্যাসেট
ஒன்பதை வெளியேற்றுவது,নাইনস কাস্টিং
கேடா மொழி (= பொருள் மொழி),ক্যাটা ভাষা (= অবজেক্ট ভাষা)
அட்டவணை,ক্যাটালগ
பட்டியலிடப்பட்ட தரவு தொகுப்பு,ক্যাটালোজড ডেটা সেট
அட்டவணை அடைவு,ক্যাটালগ ডিরেক্টরি
பட்டியலிடப்பட்ட செயல்முறை,ক্যাটালোজড পদ্ধতি
பேரழிவு பிழை,বিপর্যয়কর ত্রুটি
கேடெனா,ক্যাটেনা
Catenate,ক্যাটেনেট
கதட் ரே சேமிப்பு,ক্যাথোড রে স্টোরেজ
கதட் ரே குழாய்,ক্যাথোড রশ্মি নল
கதை கதிர் குழாய் காட்சி,ক্যাথোড রে টিউব প্রদর্শন
செல்,সেল
செல்லுலார் மொபைல் தொலைபேசி நெட்வொர்க்,সেলুলার মোবাইল টেলিফোন নেটওয়ার্ক
செல்லுலார் விகிதம்,সেলুলার অনুপাত
செல்லுலார் பிளவு,সেলুলার বিভাজন
மையப்படுத்துதல்,কেন্দ্রিক
மைய வரி,কেন্দ্র লাইন
மத்திய கட்டுப்பாட்டு அலகு,কেন্দ্রীয় নিয়ন্ত্রণ ইউনিট
மையப்படுத்தப்பட்ட தானியங்கி செய்தி கணக்கியல்,কেন্দ্রীয় স্বয়ংক্রিয় বার্তা অ্যাকাউন্টিং
மையப்படுத்தப்பட்ட தரவு செயலாக்கம்,কেন্দ্রীভূত ডেটা প্রসেসিং
மையப்படுத்தப்பட்ட நெட்வொர்க்,কেন্দ্রীভূত নেটওয়ার্ক
மைய நினைவகம்,কেন্দ্রীয় স্মৃতি
மத்திய அலுவலகம்,কেন্দ্রীয় কার্যালয়
மத்திய அலுவலக குறியீடு,কেন্দ্রীয় অফিস কোড
மத்திய அலுவலக பணி ஆணை,কেন্দ্রীয় অফিস কাজের আদেশ
மத்திய செயலாக்க அலகு,কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট
மத்திய செயலாக்க அலகு லூப்,কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট লুপ
மத்திய செயலி,কেন্দ্রীয় প্রসেসর
மத்திய ஸ்கேனிங் லூப்,সেন্ট্রাল স্ক্যানিং লুপ
மத்திய நிலையம் (= கட்டுப்பாட்டு நிலையம்),কেন্দ্রীয় স্টেশন (= নিয়ন্ত্রণ স্টেশন)
மத்திய அலுவலக பணி ஆணை,কেন্দ্রীয় অফিস কাজের আদেশ
சான்றளிக்கப்பட்ட நாடா,প্রত্যয়িত টেপ
சாட்,চাদ
சாட்லெஸ் டேப்,চ্যাডলেস টেপ
சங்கிலி,চেইন
சங்கிலி சேர்த்தல் திட்டம்,চেইন সংযোজন প্রোগ্রাম
சங்கிலி குறியீடு,চেইন কোড
சங்கிலி கோப்பு,শৃঙ্খলিত ফাইল
சங்கிலி பட்டியல்,শৃঙ্খলিত তালিকা
சங்கிலி பதிவு,শৃঙ্খলিত রেকর্ড
சங்கிலி,চেইনিং
சங்கிலி வழிதல்,ওভারফ্লো শৃঙ্খলা
சங்கிலி தேடல்,চেইন অনুসন্ধান
சங்கிலி இணைப்பு,চেইন লিঙ্ক
சங்கிலி பராமரிப்பு திட்டம்,চেইন রক্ষণাবেক্ষণ প্রোগ্রাম
சங்கிலி அச்சுப்பொறி,চেইন প্রিন্টার
தன்மையை மாற்றவும்,চরিত্র পরিবর্তন করুন
டம்பை மாற்றவும்,ডাম্প পরিবর্তন করুন
கோப்பை மாற்றவும்,ফাইল পরিবর্তন করুন
பதிவை மாற்றவும்,রেকর্ড পরিবর্তন
அடையாளத்தை மாற்றவும்,সাইন পরিবর্তন করুন
டேப்பை மாற்றவும்,টেপ পরিবর্তন করুন
சேனல்,চ্যানেল
சேனல் தாட்டர்,চ্যানেল অ্যাডাপ্টার
சேனல் முகவரி சொல்,চ্যানেল ঠিকানা শব্দ
சேனல் இணைக்கப்பட்டது,চ্যানেল-সংযুক্ত
சேனல் இணைக்கப்பட்ட நிலையம்,চ্যানেল-সংযুক্ত স্টেশন
சேனல் வங்கி,চ্যানেল ব্যাংক
சேனல் பிஸியான தொனி,চ্যানেল ব্যস্ত সুর
சேனல் திறன்,চ্যানেল ক্ষমতা
சேனல் கட்டளை,চ্যানেল কমান্ড
சேனல் கட்டளை சொல்,চ্যানেল কমান্ড শব্দ
சேனல் கட்டுப்படுத்தி,চ্যানেল নিয়ামক
சேனல் கட்டுப்பாட்டு சொல்,চ্যানেল নিয়ন্ত্রণ শব্দ
சேனல் தரவு,চ্যানেল ডেটা
சேனல் முடிவு,চ্যানেল শেষ
சேனல் பிழை,চ্যানেল ত্রুটি
சேனல் தாமதம்,চ্যানেল বিলম্ব
சேனல் மாஸ்க்,চ্যানেল মাস্ক
சேனல் ஓவர்லோட்,চ্যানেল ওভারলোড
சேனல் அச்சுப்பொறி,চ্যানেল প্রিন্টার
சேனல் நிரல்,চ্যানেল প্রোগ্রাম
சேனல் நிரல் மொழிபெயர்ப்பு,চ্যানেল প্রোগ্রাম অনুবাদ
சேனல் வரிசை,চ্যানেল সারি
சேனல் நம்பகத்தன்மை,চ্যানেল নির্ভরযোগ্যতা
சேனல் சேவை பிரிவு,চ্যানেল পরিষেবা ইউনিট
சேனல் தொகுப்பு,চ্যানেল সেট
சேனல் நிலை சொல்,চ্যানেলের স্থিতি শব্দ
சேனல் ஒத்திசைவு,চ্যানেল সিঙ্ক্রোনাইজার
சேனல்-டு-சேனல் அடாப்டர்,চ্যানেল থেকে চ্যানেল অ্যাডাপ্টার
எழுத்து,চরিত্র
எழுத்து முகவரி,চরিত্র ঠিকানা
எழுத்து ஏற்பாடு,চরিত্রের ব্যবস্থা
எழுத்து சட்டசபை,চরিত্র সমাবেশ
எழுத்து-ஒரு நேர அச்சுப்பொறி,চরিত্র-এ-টাইম প্রিন্টার
எழுத்து ஒளிரும்,চরিত্র ঝলক
எழுத்து எல்லை,চরিত্রের সীমানা
எழுத்து செல்,চরিত্র সেল
எழுத்து சோதனை,চরিত্র চেক
எழுத்து குறியீடு,চরিত্র কোড
எழுத்து ஒப்புதல்,চরিত্র কনফিগারেশন
எழுத்து கூட்டம்,চরিত্রের ভিড়
எழுத்து தரவு வகை,চরিত্রের ডেটা টাইপ
எழுத்து-நீக்குதல்-எழுத்து,চরিত্র-বিনোদন-চরিত্র
எழுத்து டிலிமிட்டர்,চরিত্র ডিলিমিটার
எழுத்து அடர்த்தி,চরিত্রের ঘনত্ব
எழுத்து சாதனக் கட்டுப்பாடு,চরিত্র ডিভাইস নিয়ন্ত্রণ
எழுத்து காட்சி சாதனம்,চরিত্র প্রদর্শন ডিভাইস
எழுத்து காட்சி முனையம்,চরিত্র প্রদর্শন টার্মিনাল
எழுத்து விளிம்பு,চরিত্র প্রান্ত
எழுத்து உறுப்பு,চরিত্র উপাদান
எழுத்து உமிழ்ப்பான்,চরিত্র ইমিটার
எழுத்து பிழை வீதம்,চরিত্র ত্রুটি হার
எழுத்து வெளிப்பாடு,চরিত্রের প্রকাশ
எழுத்து நிரப்பு,চরিত্র পূরণ
எழுத்து வடிவமைப்பு நினைவகம்,চরিত্রের ফর্ম্যাট মেমরি
எழுத்து ஜெனரேட்டர்,চরিত্র জেনারেটর
எழுத்து தகவல் வீதம்,চরিত্রের তথ্য হার
எழுத்து வழிமுறை,চরিত্র নির্দেশনা
பண்பு,বৈশিষ্ট্য
சிறப்பியல்பு விலகல்,বৈশিষ্ট্যযুক্ত বিকৃতি
சிறப்பியல்பு மின்மறுப்பு,বৈশিষ্ট্যযুক্ত প্রতিবন্ধকতা
எழுத்து விசை,চরিত্র কী
எழுத்து சராசரி என்ட்ரோபி,চরিত্র মানে এনট্রপি
எழுத்து சராசரி தகவல் உள்ளடக்கம் = எழுத்து சராசரி என்ட்ரோபி),চরিত্রের অর্থ তথ্য সামগ্রী = চরিত্রের অর্থ এনট্রপি)
எழுத்து சார்ந்த,চরিত্রমুখী
எழுத்து அவுட்லைன்,চরিত্রের রূপরেখা
எழுத்து நிலை,চরিত্রের অবস্থান
எழுத்து அச்சுப்பொறி,চরিত্র প্রিন্টার
எழுத்து வாசகர்,চরিত্র পাঠক
எழுத்து அங்கீகாரம்,চরিত্র স্বীকৃতি
எழுத்து உறவு,চরিত্রের সম্পর্ক
எழுத்து வரிசை,চরিত্র সারি
எழுத்து தொகுப்பு,অক্ষর সেট
எழுத்து அளவு,চরিত্রের আকার
எழுத்து வளைவு,চরিত্র skew
எழுத்து சரம்,চরিত্রের স্ট্রিং
எழுத்து சரம் மாறிலி,চরিত্রের স্ট্রিং ধ্রুবক
எழுத்து பக்கவாதம்,চরিত্র স্ট্রোক
எழுத்து நடை,চরিত্র শৈলী
எழுத்து துணைக்குழு,চরিত্র উপসেট
எழுத்து நாடா,চরিত্র টেপ
விளக்கப்படம்,চার্ট
விளக்கப்படம் தயாரித்தல்,চার্ট তৈরি
விளக்கப்படம் வாசகர்,চার্ট পাঠক
சேஸ்பீடம்,চ্যাসিস
சேஸ் சட்டசபை,চ্যাসিস অ্যাসেম্বলি
செபிஷேவ் தோராயமாக்கல்,চেবিশেভ আনুমানিক
பிட் சரிபார்க்கவும்,বিট চেক করুন
பஸ்ஸை சரிபார்க்கவும்,বাস চেক করুন
காசோலை அட்டை,কার্ড পরীক্ষা করো
எழுத்துப்பிழை சரிபார்க்கவும்,চরিত্র পরীক্ষা করুন
குறியீடு சரிபார்க்கவும்,কোড পরীক্ষা করুন
நிபந்தனை சரிபார்க்கவும்,শর্ত পরীক্ষা করুন
கண்டறியும் சரிபார்க்கவும்,ডায়াগনস্টিক পরীক্ষা করুন
எண்ணை சரிபார்க்க,অংকের চেক
காசோலை காட்டி,সূচক পরীক্ষা করুন
காட்டி காட்டி அறிவுறுத்தலை சரிபார்க்கவும்,সূচক নির্দেশ পরীক্ষা করুন
சோதனை நிரல்,কর্মসূচি পরীক্ষা করা হচ্ছে
நுட்பத்தை சரிபார்க்கிறது,চেক কৌশল
சரிபார்க்கவும்,পরীক্ষামূলক চাবি
காசோலை எண் (= காசோலை இலக்க),নম্বর চেক করুন (= ডিজিট পরীক্ষা করুন)
பாருங்கள் (= பிழைத்திருத்தம்),দেখুন (= ডিবাগ)
வழக்கத்தைப் பாருங்கள்,রুটিন দেখুন
காசோலை புள்ளி,চেক পয়েন্ট
காசோலை புள்ளி தரவு தொகுப்பு,পয়েন্ট ডেটা সেট চেক করুন
செக் பாயிண்ட் டம்ப்,চেক পয়েন্ট ডাম্প
காசோலை புள்ளி பதிவு,চেক পয়েন্ট রেকর্ড
செக் பாயிண்ட் மறுதொடக்கம்,চেক পয়েন্ট পুনরায় চালু করুন
செக் பாயிண்ட் வழக்கமான,পয়েন্ট রুটিন চেক করুন
செக் பாயிண்ட் வரிசையாக்கம்,চেক পয়েন্ট বাছাই
சிக்கல் சரிபார்க்கவும்,সমস্যা পরীক্ষা করুন
சரிபார்ப்பு பதிவு,নিবন্ধন করুন
மீட்டமை விசையை சரிபார்க்கவும்,রিসেট কী পরীক্ষা করুন
வழக்கமான சரிபார்க்கவும்,রুটিন পরীক্ষা করুন
காசோலை வரிசை,সারি পরীক্ষা করুন
தீர்வு சரிபார்க்கவும்,সমাধান পরীক্ষা করুন
சரிபார்ப்பு தொகை,যোগফল পরীক্ষা করুন
மொத்தம் சரிபார்க்கவும்,মোট পরীক্ষা করুন
வார்த்தையைச் சரிபார்க்கவும்,শব্দ পরীক্ষা করুন
குழந்தை பிரிவு,শিশু বিভাগ
சீன பைனரி (நெடுவரிசை பைனரி),চাইনিজ বাইনারি (কলাম বাইনারি)
சில்லு,চিপ
சில்லு கேரியர்,চিপ ক্যারিয়ার
சிப் நுண்செயலி,চিপ মাইক্রোপ্রসেসর
சில்லு செயல்முறை,চিপ প্রক্রিয়া
சிப் பதிவு கட்டமைப்பு,চিপ রেজিস্টার আর্কিটেকচার
சில்லு தேர்ந்தெடுக்கவும்,চিপ নির্বাচন করুন
தேர்வு சாதனம்,পছন্দ ডিভাইস
சைஃபர்,গোপনীয় কোড
சைஃபர் உரை (= மறைக்கப்பட்ட தரவு),সাইফার পাঠ্য (= এনসিফারড ডেটা)
சுற்று,সার্কিট
சர்க்யூட் பலகை,সার্কিট বোর্ড
சுற்று பிரிப்பான்,সার্কিট ব্রেকার
சுற்று அட்டை,সার্কিট কার্ড
சுற்று தரம்,সার্কিট গ্রেড
சுற்று சுமை,সার্কিট লোড
சுற்று வரிசை,সার্কিট অর্ডার
சுற்று நம்பகத்தன்மை,সার্কিট নির্ভরযোগ্যতা
சுற்று சுவிட்ச்,সার্কিট সুইচ
சுற்று-சுவிட்ச் இணைப்பு,সার্কিট-স্যুইচড সংযোগ
சுற்று மாறுதல்,সার্কিট বদল
சுற்று மாறுதல் அலகு,সার্কিট স্যুইচিং ইউনিট
சுற்று அலகு சட்டசபை,সার্কিট ইউনিট সমাবেশ
வட்ட இடையக,বৃত্তাকার বাফারিং
வட்ட பட்டியல்,বিজ্ঞপ্তি তালিকা
வட்ட மாற்றம்,বিজ্ঞপ্তি শিফট
புழக்கத்தில் பதிவு,সার্কুলেটিং রেজিস্টার
சேமிப்பு சுற்றும்,সঞ্চালন স্টোরেজ
மேற்கோள்,উদ্ধৃতি
உறைப்பூச்சு,ক্ল্যাডিং
வர்க்கம்,ক্লাস
வகுப்பு 5 அலுவலகம்,ক্লাস 5 অফিস
வகுப்பு நிலை,শ্রেণি শর্ত
வகைப்பாடு,শ্রেণিবদ্ধকরণ
துப்புரவு செயல்பாடு,পরিষ্কার অপারেশন
தெளிவான,স্পষ্ট
தெளிவான பகுதி,পরিষ্কার অঞ্চল
தெளிவான இசைக்குழு (= தெளிவான பகுதி,সাফ ব্যান্ড (= পরিষ্কার অঞ্চল
தெளிவான சேனல்,চ্যানেল সাফ করুন
தரவை அழிக்கவும்,উপাত্ত মুছে ফেল
தெளிவான காட்சி,পরিষ্কার প্রদর্শন
தெளிவான நினைவகம் (= தெளிவான சேமிப்பு),পরিষ্কার মেমরি (= সাফ স্টোরেজ)
தெளிவான அமர்வு,সাফ সেশন
சேமிப்பகத்தை அழிக்கவும்,সাফ স্টোরেজ
கிளிப்பிங்,ক্লিপিং
கடிகாரம்,ঘড়ি
கடிகார சுற்று,ঘড়ি সার্কিট
கடிகார கவுண்டர்,ঘড়ি কাউন্টার
கடிகார அதிர்வெண்,ঘড়ির ফ্রিকোয়েন্সি
கடிகாரம்,ক্লকিং
கடிகார குறுக்கீடு,ঘড়ির বাধা
கடிகார துடிப்பு,ঘড়ির পালস
கடிகார வீதம்,ঘড়ি হার
கடிகார பதிவு (= டைமர்),ক্লক রেজিস্টার (= টাইমার)
கடிகார சமிக்ஞை,ঘড়ি সংকেত
கடிகார உருவகப்படுத்துதல்,ঘড়ি সিমুলেশন
கடிகார நேரம்,ঘড়ির সময়
கடிகார பாதையில்,ঘড়ি ট্র্যাক
வகைப்பாட்டை மூடு,শ্রেণিবদ্ধকরণ বন্ধ
மூடிய வரிசை,বন্ধ অ্যারে
மூடிய கோப்பு,বন্ধ ফাইল
முடிந்த சுற்றுவளைவு,বদ্ধ চক্র
மூடிய லூப் (கட்டுப்பாடு) அமைப்பு,বন্ধ লুপ (নিয়ন্ত্রণ) সিস্টেম
மூடிய வழக்கமான,বন্ধ রুটিন
மூடிய கடை செயல்பாடு,বন্ধ দোকান অপারেশন
மூடிய சப்ரூட்டீன்,বন্ধ সাব্রুটাইন
மூடிய-பயனர் குழு,ক্লোজড-ব্যবহারকারী গ্রুপ
நெருக்கமாக இணைந்தது,ঘনিষ্ঠভাবে মিলিত
ஒரு முனையத்தை மூடுவது,একটি টার্মিনাল বন্ধ
ஒரு கோப்பை மூடுவது,একটি ফাইল বন্ধ
கொத்து,ক্লাস্টার
கிளஸ்டர் பகுப்பாய்வு,ক্লাস্টার বিশ্লেষণ
கிளஸ்டர் கட்டுப்படுத்தி,ক্লাস্টার নিয়ামক
கிளஸ்டர் கட்டுப்படுத்தி முனை,ক্লাস্টার কন্ট্রোলার নোড
கிளஸ்டர் கட்டுப்பாட்டு அலகு,ক্লাস্টার নিয়ন্ত্রণ ইউনিট
கொத்து கோப்பு,ক্লাস্টার্ড ফাইল
கிளஸ்டரிங் வழிமுறை,ক্লাস্টারিং অ্যালগরিদম
ஒருங்கிணைப்பு,সমবেত হত্তয়া
பூசப்பட்ட அட்டை,প্রলিপ্ত কার্ড
கோஆக்சியல் கேபிள்,কোক্সিয়াল কেবল
கோபோல்,কোবোল
கோபோல் எழுத்து,কোবোল চরিত্র
COBOL நிரலாக்க,কোবোল প্রোগ্রামিং
கோடசில்,কোডাসিল
குறியீடு,কোড
குறியீடு பகுதி,কোড অঞ্চল
குறியீடு சங்கிலி,কোড চেইন
குறியீடு சோதனை,কোড চেক
