Malayalam,Odiya
അവസാന മേഖല,ଶେଷ ଜୋନ୍ |
അവസാന ആവൃത്തി,ଶେଷ ଆବୃତ୍ତି
അവസാന പോയിന്റ്,ଶେଷ ବିନ୍ଦୁ
ടെർമിനൽ പോയിന്റ് വേഗത,ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |
ടെർമിനൽ വോൾട്ടേജ്,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
"അവതാരകൻ, അവതാരകൻ","ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
സൈബർനെറ്റിക്സ്,ସାଇବରନେଟିକ୍ସ |
"സൈക്കിൾ, സൈക്കിൾ, സൈക്കിൾ","ଚକ୍ର, ଚକ୍ର, ଚକ୍ର"
സെക്കൻഡിൽ സൈക്കിളുകൾ,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
"ചാക്രിക, ചാക്രിക","ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
കറങ്ങുക,ସ୍ପିନ୍
ചാക്രിക പെൻഡുലം,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
സൈക്ലോട്രോൺ,ସାଇକ୍ଲୋଟ୍ରନ୍ |
സൈക്ലോട്രോൺ ഫ്രീക്വൻസി,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"സിലിണ്ടർ, സിലിണ്ടർ","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"സിലിണ്ടർ, സിലിണ്ടർ ആകൃതി, സിലിണ്ടർ, സിലിണ്ടർ","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |"
സിലിണ്ടർ ഹാർമോണിക്,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
നനഞ്ഞു,ଓଦା
നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ആന്ദോളനം,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
ഡാംപർ,ଡ୍ୟାମ୍ପର୍ |
ഡാനിയൽ സെൽ,ଡାନିଏଲ୍ ସେଲ୍ |
ഇരുണ്ട്,ଅନ୍ଧାର
"സംഭാവന ചെയ്ത വിഭവങ്ങൾ, കീഴിലുള്ള വിഭവങ്ങൾ, ട്രസ്റ്റ് ഉറവിടങ്ങൾ","ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
"വിഘടിപ്പിക്കുന്ന നിർമ്മാതാവ്, ഉൽപ്പാദിപ്പിക്കുന്ന പാൽ, മാതാപിതാക്കൾ, സന്തതി","କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |"
ഡേവിസൺ ഹോട്ടർ പരീക്ഷണം,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
D.C. (ഡയറക്ടീവ്),D.C. (ନିର୍ଦ୍ଦେଶନାମା)
നിഷ്ക്രിയ ഭാഗം,ନିଷ୍କ୍ରିୟ ଅଂଶ |
നിശബ്ദ സ്ഥലം,ନୀରବ ସ୍ଥାନ |
ഡി ബ്രാഗ്ലി തരംഗദൈർഘ്യം,de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Debye സ്വഭാവ താപനില,ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |
"ഡെബൈ നീളം, ഡെബി ദൂരം","ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |"
കടം-അവധി,debt ଣ-ଛୁଟି
ക്ഷയം,କ୍ଷୟ
ശോഷണ സൂചിക,କ୍ଷୟ ସୂଚକାଙ୍କ |
നേർപ്പിക്കുന്ന,diluent
മന്ദബുദ്ധി,retard
സമയം താൽക്കാലികമായി നിർത്തുക,ବିରାମ ସମୟ
ഡെസിബെൽ,ଡେସିବଲ୍ |
ഡെസിബെലോമീറ്റർ,ଡେସିବେଲୋମିଟର |
"ദശാംശം, ദശാംശം","ଦଶମିକ, ଦଶମିକ"
വർഗ്ഗീകരണം,ବର୍ଗୀକରଣ
"പ്രക്ഷോഭം, വിപ്ലവം, ഏറ്റെടുക്കൽ, തകർച്ച","ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |"
ഐസോമെട്രിക് സർക്കിൾ,ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |
ഡീകോഡർ,ଡିକୋଡର୍ |
"വിഘടനം, പിരിച്ചുവിടൽ","ବିଚ୍ଛେଦ, ବିଲୋପ |"
ഡീകംപ്രഷൻ,ସଙ୍କୋଚନ |
അണുവിമുക്തമാക്കൽ,ପ୍ରଦୂଷଣ
അലങ്കാരം,ଅଳଙ୍କାର |
സംയോജനം,ସଂଯୋଗ
പ്രവർത്തനം കുറയുന്നു,ହ୍ରାସ କାର୍ଯ୍ୟ
കാലാവസ്ഥ,ପାଣିପାଗ
ലംഘനം,ଉଲ୍ଲଂଘନ |
സബ്ഫ്ലോർ,ଉପଫ୍ଲୋର |
ആഴമുള്ള സ്ഥലം,ଗଭୀର ସ୍ଥାନ
വ്യുൽപ്പന്നം,derivation
"വൈകല്യം, പിശക്, ക്ഷതം, കുറവ്","ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |"
തെറ്റായ,ଭୁଲ
പ്രതിരോധശേഷി,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
ലിമിറ്റർ വാതിൽ,ସୀମିତ ଦ୍ୱାର |
"നിർവചനം, വ്യക്തത","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା"
വ്യതിചലിപ്പിക്കുക,deflect
deflector,ଡିଫ୍ଲେକ୍ଟର୍ |
"വ്യതിചലനം, വ്യതിചലനം","ବିଘ୍ନ, ବିଘ୍ନ"
ഡിഫ്ലെക്റ്റീവ് ഫോക്കസ്,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |
വ്യതിചലനം-ഇരട്ട കണ്ണാടി,ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |
വ്യതിചലന മേഖല,ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |
ഗുരുത്വാകർഷണം ബാധിച്ച വ്യതിചലനം,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |
ചുരുക്കെഴുത്ത് പ്ലേറ്റുകൾ,ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
വൈകല്യം,ବିକଳାଙ୍ଗତା |
"വക്രീകരണം, വക്രീകരണം","ବିକୃତି, ବିକୃତି"
വിഗാസൺ,ଭିଗାସନ୍ |
"ധിക്കാരം, ധിക്കാരം","ଦୁଷ୍କର୍ମ, ଅବସାଦ |"
"അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)","ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)"
മാലിന്യ വാതകം,ବର୍ଜ୍ୟବସ୍ତୁ
"വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ","ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |"
സന്തോഷിപ്പിക്കുന്നത്,ସନ୍ତୋଷଜନକ
"ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା"
ഏകാഗ്രത-വോളിയം,ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍
ഡിസോസിയേഷൻ അളവ്,ବିଚ୍ଛେଦ ପରିମାଣ |
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
അയോണൈസേഷന്റെ അളവ്,ଆୟନାଇଜେସନ୍ ପରିମାଣ |
ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി,ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |
കൃത്യതയുടെ അളവ്,ସଠିକତା ପରିମାଣ
dehumidification,ଡିହମାଇଡିଫିକେସନ୍
ഡീയോണൈസേഷൻ,deionization
കാലതാമസം,ବିଳମ୍ବ
വൈകി,belated
പ്രാദേശികവൽക്കരണം,ଲୋକାଲାଇଜେସନ୍
ഡെൽറ്റ പ്രവർത്തനം,ଡେଲଟା ଫଙ୍କସନ୍
demagnetization,demagnetization
demagnetized curve,demagnetized ବକ୍ର
demagnetizer,demagnetizer
demodulation,demodulation
ഇടതൂർന്ന തിരക്ക്,ଘନ କୁହୁଡି |
സാന്ദ്രത ഗേജ്,ଘନତା ଗେଜ
"സാന്ദ്രത, സാന്ദ്രത","ଘନତା, ଘନତା"
മൂല്യത്തകർച്ച നില,ଅବନତି ସ୍ତର
ശോഷണ മേഖല,ହ୍ରାସ ଜୋନ୍ |
ഡിപോളറൈസേഷൻ,ଡିପୋଲାରାଇଜେସନ୍
ഡിപോളറൈസ്ഡ്,ଡିପୋଲାରାଇଜଡ୍ |
ഡിപോളറൈസർ,ଡିପୋଲାରାଇଜର
"ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത","କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |"
"ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം","ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |"
ഉരുത്തിരിഞ്ഞത്,ପ୍ରାପ୍ତ
"ഇറക്കം, ഇറക്കം","ଅବତରଣ, ଅବତରଣ"
"ഇറക്കം, ഇറക്കം","ବଂଶ, ବଂଶ"
"വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക","ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର"
ഡിനോമിനേറ്റർ,ଭେଦ
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
നാശം,ବିନାଶ
വിനാശകരമായ ഇടപെടൽ,ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |
"വിനാശകരമായ, വിനാശകരമായ","ବିନାଶକାରୀ, ବିନାଶକାରୀ |"
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","ପରିଚୟ, ଚିହ୍ନଟ"
കളക്ടർ,ସଂଗ୍ରହକାରୀ
നിർണായകവാദം,ନିର୍ଣ୍ଣୟ
നിർണ്ണയിക്കുന്നയാൾ,ନିର୍ଣ୍ଣୟକାରୀ
ദൃഢനിശ്ചയം,ନିଷ୍ଠା
നിർണ്ണയിക്കാൻ,ନିର୍ଣ୍ଣୟ କରିବାକୁ
നിശ്ചയിച്ചു,ସ୍ଥିର ହୋଇଛି
ഡ്യൂറ്ററോൺ,ଡିଟେରନ୍
"പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക","ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ"
"ഡെവലപ്പർ, ഡെവലപ്പർ","ବିକାଶକାରୀ, ବିକାଶକାରୀ"
"വികസനം, വികസനം","ବିକାଶ, ବିକାଶ"
വ്യതിയാനം,ବ୍ୟତିକ୍ରମ
മഞ്ഞു,କାକର
മഞ്ഞു പോയിന്റ്,କାକର ବିନ୍ଦୁ |
ദക്ഷിണ ധ്രുവീകരണം,ଦକ୍ଷିଣ ପୋଲାରାଇଜର
ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്,ନିଦାନ ପରୀକ୍ଷା
ഡയഗണൽ,ତ୍ରିକୋଣୀୟ
ഡയഗ്രം,ଚିତ୍ର
ഡയഗ്രം,ଚିତ୍ର
ഡയൽ ചെയ്യുക,ଡାଏଲ୍ କରନ୍ତୁ |
ഡയമാഗ്നറ്റിക്,ଡାଇମାଗ୍ନେଟିକ୍ |
"ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ","ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |"
ഡയമാഗ്നെറ്റിസം,ଡାଇମାଗ୍ନେଟିଜିମ୍ |
വ്യാസം,ବ୍ୟାସ
വിപരീതമായി,ହୀରା ବିପରୀତ |
"വജ്രം, വജ്രം","ହୀରା, ହୀରା |"
"ഡയഫ്രം, ഡയഫ്രം","ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |"
ചൂട് എക്സ്ചേഞ്ച്,ଉତ୍ତାପ ବିନିମୟ
ചൂട് എക്സ്ചേഞ്ച്,ଉତ୍ତାପ ବିନିମୟ
"ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം","ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |"
"വിഭജനം, അർദ്ധകല","ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |"
ഡൈക്രോമേറ്റ് സെൽ,ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |
"ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം","ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |"
ഡിക്ടഫോൺ,ଡିକ୍ଟଫୋନ୍ |
വൈദ്യുതചാലകം,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
വൈദ്യുതചാലകങ്ങൾ,ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |
ഡീസൽ സൈക്കിൾ,ଡିଜେଲ ଚକ୍ର
വിടവ്,ଫାଙ୍କ
"ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി","ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |"
"വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ","ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |"
ഡിഫറൻഷ്യൽ ആഗിരണം,ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |
വ്യതിരിക്ത ആംപ്ലിഫയർ,ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |
"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ","ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |"
ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ,ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |
ഡിഫറൻഷ്യൽ സോൺ,ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |
ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ,ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |
ഡിഫറൻഷ്യൽ സമവാക്യം,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്,ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |
ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ,ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി,ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |
ഡിഫറൻഷ്യൽ പ്രവേഗം,ଭିନ୍ନକ୍ଷମ ବେଗ
വേർതിരിക്കുക,ଭିନ୍ନ କର |
"വ്യത്യസ്തമായ, വ്യത്യസ്തമായ","ଭିନ୍ନ, ଭିନ୍ନ"
"വ്യത്യാസം, വ്യത്യാസം","ଭିନ୍ନତା, ଭିନ୍ନତା |"
ഡിഫ്രാക്ഷൻ,ବିଭାଜନ
ഡിഫ്രാക്റ്റോമീറ്റർ,ଡିଫ୍ରାକ୍ଟୋମିଟର |
"വ്യാപിച്ച, വ്യാപിച്ച","ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |"
വ്യാപിച്ചു,ବିସ୍ତାରିତ |
വ്യാപനം,ବିସ୍ତାର
ഡിഫ്യൂസിവിറ്റി,ବିସ୍ତାର
"അക്കം, വ്യാസം, വിരൽ","ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |"
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |
ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ,ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |
വ്യാപനം,ବିସ୍ତାର
വികാസ വൈകല്യം,ବିସ୍ତାର ବିକୃତି |
എക്സോമീറ്റർ,ଏକ୍ସୋମିଟର
വിസ്ഫരിണി,ଭିସଫାରିନି |
"വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി","ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |"
ഡൈമൻഷണൽ,ଡାଇମେନ୍ସନାଲ୍ |
മാനം,ପରିମାପ
ഇൻഷുറൻസ് യൂണിറ്റ്,ବୀମା ୟୁନିଟ୍
അളവില്ലാത്ത മാനം,ପରିମାପହୀନ ପରିମାପ |
"മൂല്യത്തകർച്ച, കുറവ്","ହ୍ରାସ, ହ୍ରାସ"
പ്രസരിപ്പുള്ള,ଉଜ୍ଜ୍ୱଳ
ഡയോഡ്,ଡାୟୋଡ୍
ഡയോപ്റ്റർ,diopter
അപവർത്തന മേഖല,ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର
റിഫ്രാക്റ്റിംഗ് ലെൻസ്,ରିଫାକ୍ଟିଂ ଲେନ୍ସ |
"കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി","ପ୍ରଣାମ କର, ପ୍ରଣାମ କର"
വീഴ്ചയുടെ ആംഗിൾ,ପତନର କୋଣ
ദ്വിധ്രുവം,ଡିପୋଲ୍
ബൈപോളാർ പാളി,ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |
dirac delta ഫംഗ്ഷൻ,dirac delta function
"നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ","ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |"
അനുലോം പരസ്പരബന്ധം,ଆନୁଲୋମ୍ ସମ୍ପର୍କ
നേരിട്ടുള്ള കറന്റ്,ସିଧାସଳଖ କରେଣ୍ଟ୍ |
നേരിട്ട്,ସିଧାସଳଖ |
"നേരിട്ടുള്ള അടി, നേരായ അടി","ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |"
"ദിശ, ദിശ","ଦିଗ, ଦିଗ"
ദിശാസൂചന,ଦିଗଦର୍ଶନ
ബഹിരാകാശ സ്ഥിരത,ସ୍ଥାନ ସ୍ଥିରତା |
"ഡിക്കോസിൻ, ഡിക്കോസിൻ","ଡିକୋସିନ୍, ଡିକୋସିନ୍ |"
"ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ","ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ"
ദിശാബോധം,ଦିଗଦର୍ଶନ |
സാധാരണ ലാറ്റിസ്,ସାଧାରଣ ଜଟଣୀ |
നേർരേഖ,ସିଧା ରେଖା |
തുടർച്ചയായ അനുപാതം,କ୍ରମିକ ଅନୁପାତ |
നേരിട്ടുള്ള രീതി,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
സംവിധാനം,ଦିଗ
നേരിട്ടുള്ള വായന ഉപകരണം,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
മുന്നിൽ ദൂരദർശിനി,ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |
"ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്","ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |"
"നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്","ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |"
വെള്ളം നിമജ്ജനം,ଜଳ ବୁଡିବା |
"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്","ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |"
തുടർച്ചയായി,ବନ୍ଦ
"ഗവേഷണം, തിരയൽ","ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |"
പൊരുത്തക്കേട്,ଅସଙ୍ଗତି |
കണികകൾ,କଣିକା
"കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന","କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |"
"പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ","ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |"
പിരിച്ചുവിടൽ സ്ഥിരമായ,ବିଲୋପ ସ୍ଥିର |
വിസർജ്ജന ഊർജ്ജം,ବିସର୍ଜନ ଶକ୍ତି |
പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്,ଅଧା ଜୀବନ ବିଲୋପ |
പിരിച്ചുവിടൽ ഗ്രേഡ്,ବିଲୋପ ଗ୍ରେଡ୍
"സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം","ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |"
"ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ","ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |"
തെറ്റ് ലൂപ്പ്,ତ୍ରୁଟି ଲୁପ୍ |
"ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്","ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
കുഴപ്പം,ବିଶୃଙ୍ଖଳା
"ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം","ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |"
"ചിതറി, ചിതറി","ବିଛିନ୍ନ, ବିଛିନ୍ନ |"
"വിസരണം, ചിതറിക്കൽ","ବିଚ୍ଛେଦ, ବିଛାଇବା |"
പ്രൊജക്റ്റൈൽ,ପ୍ରୋଜେକ୍ଟଲ୍
ചിതറിക്കിടക്കുന്ന,ବିସର୍ଜନକାରୀ |
പ്രതിഫലനം,ପ୍ରତିଫଳନ
സ്ഥാനമാറ്റാം,ବିସ୍ଥାପନ
പ്രദർശനം,ପ୍ରଦର୍ଶନ
കൺസോൾ,କୋନସୋଲ
വിച്ഛേദിക്കുന്ന ശക്തി,ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |
അസമമായ,ଅସମାନ
ശോഷണം ഗുണകം,କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |
ദ്രവിക്കുന്ന,କ୍ଷତିକାରକ |
ശോഷണ സംവിധാനം,କ୍ଷୟ ପ୍ରଣାଳୀ |
വേർപെടുത്താവുന്ന,ପୃଥକ
വേർപിരിഞ്ഞു,ଅଲଗା
സ്വഭാവം,ସ୍ୱଭାବ
പൊരുത്തക്കേട്,ଅସଙ୍ଗତି
ദൂരം,ଦୂରତା
അകലെ,ଦୂର
"വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന","ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |"
വിവേചനം,ଭେଦଭାବ
വ്യതിരിക്തമായ സ്വത്ത്,ପୃଥକ ସମ୍ପତ୍ତି |
"വേർതിരിക്കുക, വേർതിരിക്കുക","ଭିନ୍ନ କର, ଭିନ୍ନ କର |"
വികൃതമാക്കുക,ବିକୃତ
വൈകല്യം,ବିକଳାଙ୍ଗତା |
രൂപഭേദം ഇലാസ്തികത,ବିକୃତି ଇଲାସ୍ଟିସିଟି |
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
"വിതരണം, വിതരണം","ବଣ୍ଟନ, ବଣ୍ଟନ"
"വിതരണ നിയമം, വിതരണ നിയമം","ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
അസ്വസ്ഥത,ବିଶୃଙ୍ଖଳା
"അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ","ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |"
ശല്യപ്പെടുത്തുന്ന ശക്തി,ବିଚଳିତ ଶକ୍ତି
"അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി","ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |"
ദൈനംദിന വേഗത,ଦ daily ନିକ ଗତି
ദ്വിമുഖം,ସମାନ୍ତରାଳ |
"ചിതറുക, ചിതറുക","ବିସ୍ତାର କର, ବିସର୍ଜନ କର |"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
വിഭിന്ന,ବିଭେଦ
വഴിതിരിച്ചുവിടൽ,ଡାଇଭର୍ସନ
