Odiya,English
କାଉଣ୍ଟରଜିନ୍ସ |,Countersign
ପୁଲୱାମା ଆକ୍ରମଣ,Coup
କୁପନ୍ |,Coupon
କ୍ୟୁରିଅର୍,Courier
କ୍ୟୁରିଅର୍ ସେବା,Courier service
ପାଠ୍ୟକ୍ରମ,Course
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,Courses of study
କୋର୍ଟ କେସ୍,Court case
ସ es ଜନ୍ୟ,Courtesy
ଛୋଟ କାରଣର କୋର୍ଟ |,Court of small causes
ଚୁକ୍ତି,Covenant
ଆବରଣ |,Cover
କଭରେଜ୍,Coverage
ଅକ୍ଷର ଅକ୍ଷର,Covering letter
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,Covering memo
ନୋଟ୍ ନୋଟ୍ |,Covering note
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,Crash programme
କ୍ରିମି ସ୍ତର |,Creamy layer
ସୃଷ୍ଟି,Creation
ସୃଜନଶୀଳ |,Creative
ସୃଜନଶୀଳତା,Creativity
କିରେ,Creche
ପରିଚୟପତ୍ର କମିଟି |,Credentials committe
ବିଶ୍ୱସନୀୟତା,Credibility
କ୍ରେଡିଟ୍,Credit
କ୍ରେଡିଟ୍,Creditable
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,Credit advice
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,Credit and thrift society
କ୍ରେଡିଟ୍ କାର୍ଡ଼,Credit card
କ୍ରେଡିଟ୍ ସୁବିଧା,Credit facilities
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,Credit entry
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,Credit note
କ୍ରେସର୍ମର,Creditor
ଶବଦାହ,Cremation
ଶବଦାହ ଭୂମି,Cremation ground
କ୍ରୁ,Crew
ଅପରାଧ,Crime
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,Criminal breach of trust
ଅପରାଧିକ କୋର୍ଟ |,Criminal court
ଅପରାଧିକ ଅବହେଳା |,Criminal negligence
ଅପରାଧିକ ଅପରାଧ |,Criminal offence
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,Criminal procedure code
ସଙ୍କଟ,Crisis
ସଙ୍କଟ ପରିଚାଳନା,Crisis management
ମାନଦଣ୍ଡ,Criterion
ସମାଲୋଚନା,Criticism
କ୍ରସ୍,Cross
କ୍ରସ୍ ପ୍ରଜାତି,Cross breed
କ୍ରସ୍ ଯାଞ୍ଚ |,Cross checking
କ୍ରସ୍ ଚେକ୍ |,Crossed cheque
କ୍ରସ୍ ପରୀକ୍ଷା,Cross examination
କ୍ରସ୍ ରେଫରେନ୍ସ,Cross reference
ବହିଷ୍କାର,Cross voting
ବହୁମୂଲିକ ତାରିଖ,Crucial date
ଅଶୋଧିତ,Crude
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,Culpable homicide
ଦୋଷୀ,Culprit
ଚାଷ,Cultivation
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,Cultural exchange programme
ଜମୁଲେଟିଭ୍ |,Cumulative
ମୁଦ୍ରା |,Currency
ମୁଦ୍ରା ବିନିମୟ,Currency exchange
ମୁଦ୍ରା ଟିପ୍ପଣୀ,Currency note
ସାମ୍ପ୍ରତିକ,Current
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,Current account
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,Current duties
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,Current session
ପାଠ୍ୟକ୍ରମ ଭିଟା |,Curriculum vitae
କୋର୍ଟସେଲ,Curtail
ରକ୍ଷକ,Custodian
ହେପାଜତ,Custody
କଷ୍ଟମ୍,Custom
କଷ୍ଟମ୍,Custom
ପ୍ରଥା,Customary
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,Customary procedure
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,Custom duty
ଗ୍ରାହକ,Customer
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,Customer friendly
କଷ୍ଟମ୍ ପରୀକ୍ଷା,Custom examination
କାଟିଦେବା,Cut down
କାଟିବା,Cut motion
ତାରିଖ କାଟିବା,Cut off date
ଚକ୍ର,Cycle
ପ୍ରତିଦିନ |,Daily
ଦ Daily ନିକ ଭତ୍ତା,Daily allowance
ଦ Daily ନିକ ଡାଏରୀ |,Daily diary
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,Daily register
ଦ Daily ନିକ ରିପୋର୍ଟ,Daily report
ଦ Daily ନିକ ରୁଟିନ୍ |,Daily routine
ଦ daily ନିକ ବେତନ,Daily wages
DAK ପର୍ଯ୍ୟାୟ |,Dak stage
ଧର,Dak tray
କ୍ଷତି,Damage
କ୍ଷତି,Damages
ବିପଜ୍ଜନକ |,Dangerous
ସାହସୀ,Daring
ତଥ୍ୟ,Data
ଡାଟା ବ୍ୟାଙ୍କ |,Data bank
ତଥ୍ୟ ବେସ,Data base
ତଥ୍ୟ ସଂଗ୍ରହ,Data collection
ତଥ୍ୟ ଖାଇବାକୁ,Data feeding
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,Data processing
ତାରିଖ,Date
ଆସିବାର ତାରିଖ,Date of arrival
ଜନ୍ମଦିନ,Date of birth
ପ୍ରସ୍ଥାନ ତାରିଖ,Date of departure
ଡିସଚାର୍ଜ ତାରିଖ |,Date of discharge
ପରିପକ୍ୱତା ତାରିଖ,Date of maturity
ରସିଦ ତାରିଖ,Date of receipt
ତାରିଖ ଷ୍ଟାମ୍ପ |,Date stamp
ଦିନ ସ୍କୋଲାର୍ |,Day scholar
ଦିନ ଶିଫ୍ଟ |,Day shift
ଅନୁଗ୍ରହର ଦିନ |,Days of grace
ଦିନ କାମକୁ ଦିନ |,Day to day work
ମୃତ ଖାତା,Dead account
ସମୟସୀମା,Dead line
ଜଳଖିଆ,Deadlock
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,Dead stock register
ମୃତ ଓଜନ,Dead weight
କାରବାର,Deal
ସହାୟକ କାରବାର |,Dealing assistant
କାରବାର,Dealing
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,Death anniversary
ପ୍ରିୟତା ଭତ୍ତା |,Dearness allowance
ମୃତ୍ୟୁ ଲାଭ,Death benefit
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,Death-cum-retirement gratuity
ସେବାରେ ମୃତ୍ୟୁ,Death in service
ଡାଉଟରଜୋଜାଓନିନ୍ |,Deauthorizatioin
ଦେବର,Debar
ଡେବିଟ୍,Debit
ଡେବିଟ୍ ପରାମର୍ଶ |,Debit advice
ରୂଣ,Debt
Debt ଣ ପରିଚାଳନା,Debt management
Deb ଣଦାତା,Debtor
ମୃତ,Deceased
ଶାସନ,Decency
ବିକେନ୍ଦ୍ରୀକରଣ,Decentralization
ନିଷ୍ପତ୍ତି ନେବେ,Deciding factor
ନିଷ୍ପତ୍ତି,Decision
ନିର୍ଣ୍ଣୟ ନେବା,Decision making
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,Decision making process
ଘୋଷଣା,Declaration
ଆୟର ଘୋଷଣା |,Declaration of income
ଘୋଷିତ ମୂଲ୍ୟ |,Declared value
ଶପଥ କର,Declare on oath
ଡିକୋଡ୍ କରନ୍ତୁ |,Decode
ଡେକଣ୍ଟ୍ରୋଲ୍ |,Decontrol
ବିଗାମୀ,Decorum
କମିବା,Decrease
ଏହି ପରିସେଇ,Decree
ସମର୍ପଣ,Dedication
ରିହାତି,Deductible
ରିହାତି,Deduction
ଉତ୍ସରେ ରିହାତି,Deduction at source
ଦରମାରୁ ରିହାତି,Deduction from salary
କାର୍ଯ୍ୟ,Deed
ବନ୍ଧକ କାର୍ଯ୍ୟ,Deed of mortgage
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,Deemed university
ବଦନାମ,Deface
ଦେ ଫ୍ୟାକ୍ଟୋ,De facto
ନକଲ,Defalcation
ବଦନାମ,Defamation
ଡିଫଲ୍ଟ |,Default
ଡିଫଲ୍ଟର |,Defaulter
ତ୍ରୁଟିଯୁକ୍ତ,Defective
ପ୍ରତିରକ୍ଷା,Defence
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,Defence counsel
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,Defence production
ଅଭିଯୁକ୍ତ,Defendant
ସ୍ଥଗିତ ରଖ |,Defer
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,Deferred expenditure
ଅବମାନନା,Defiance
ନିଅଣ୍ଟ,Deficit
ନିଅଣ୍ଟ ବଜେଟ୍ |,Deficit budget
ପରିଭାଷିତ କରନ୍ତୁ,Define
ଅଟୋ,Defy
ଭିକେସନ୍,Degradation
ଡିଗ୍ରୀ,Degree
ନିର୍ବନ୍ଧ,Dejure
ବିଳମ୍ବ,Delay
ପ୍ରତିନିଧୀ |,Delegate
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,Delegated authority
ପ୍ରତିନିଧୀ,Delegation
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,Delegation of powers
ବିଲୋପ କରନ୍ତୁ |,Delete
ବିଲୋପାଘ,Deletion
ଜାଣିଶୁଣି |,Deliberately
ବିଚାରପତି,Deliberation
ଦେଦକାର କରିବା |,Delicencing
ପ୍ରତାରଣା,Delimitation
ବିତରଣ କର |,Deliver
ବିତରଣ,Delivery
ଚାହିଦା,Demand
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,Demand note
ଛକ,Demarcation
Demi-garieruler,Demi-official
ଗଣତନ୍ତ୍ର,Democracy
ପ୍ରଦର୍ଶନ,Demonstration
ଗଣନିରୋଗରକରଣ,Demoralization
ଡେମୁରିଜ୍ |,Demurrage
ଅସ୍ୱୀକାର,Denial
ନାମ,Denomination
ଦେ ନୋଭୋ |,De novo
ଅସ୍ୱୀକାର କର |,Deny
ବିଦାୟ,Depart
ବିଭାଗ,Department
ବିଭାଗୀୟ,Departmental
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,Departmental action
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,Departmental enquiry
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,Departmental investigation
ବିଭାଗୀୟ ଅନିୟମିତତା |,Departmental irregularity
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,Departmental library
ବିଭାଗୀୟ ଅବହେଳା |,Departmental negligence
ବିଭାଗୀୟ ଅନୁମତି,Departmental permission
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,Departmental qualifying examination
ପ୍ରସ୍ଥାନ,Departure
ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର,Dependency certificate
ନିର୍ଭରଶୀଳ |,Dependent
ନିର୍ଭରଶୀଳ ପିଲାମାନେ |,Dependent children
ନିୟୋଜନ କରନ୍ତୁ |,Deploy
ଭିକ୍ଟର |,Deponent
ନିର୍ବାସନ,Deportation
କ୍ଷତିପୂରଣ,Depose
ଜମା,Deposit
ଡିପୋ,Depot
ଅବିଶ୍ୱାସନୀୟ,Depreciation
ଉଦାସୀନ ଶ୍ରେଣୀ |,Depressed class
ବଞ୍ଚିତ,Deprive
ପ୍ରତିନିଧିତ୍,Deputation
ଡେପୁଟେସନ୍ ଭତ୍ତା,Deputation allowance
ଡେପୁଟି,Deputy
ପଞ୍ଜୀକୃତ |,Deregistered
ଡ୍ୟୁଟିର ଦି,Dereliction of duty
ନିର୍ଯ୍ୟାତନା,Dereservation
ପୁନରୁତ୍ଥାନ,Derogation
ଅପମାନଜନକ,Derogatory
ଅପମାନଜନକ ଟିପ୍ପଣୀ |,Derogatory remark
ବଂଶଧର,Descendant
ବର୍ଣ୍ଣନା,Description
ଯୋଗ୍ୟ,Deserving
ଡିଜାଇନ୍,Design
ନିଯୁକ୍ତ କରନ୍ତୁ |,Designate
ନିଯୁକ୍ତ,Designation
ପଠନ,Despatch
ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |,Despatch note
ପଠନ ରେଜିଷ୍ଟର |,Despatch register
ଗନ୍ତବ୍ୟସ୍ଥଳ,Destination
ଦରିଦ୍ର,Destitute
ସବିଶେଷ,Detail
ବିସ୍ତୃତ,Detailed
ଚିହ୍ନଟ କର |,Detect
ବନ୍ଦନା,Detention
ଡିସେନୁ |,Detenu
ନିଷ୍ଠା,Determination
ନିବେଦନ,Deterrence
କ୍ଷତିକାରକ,Detriment
କ୍ଷତିକାରକ |,Detrimental
ମୂଲ୍ୟ ହ୍ରାସ,Devaluation
ବିନାଶ,Devastation
ବିକାଶ,Development
ବିଚ୍ୟୁତ,Deviate
ଉପକରଣ,Device
ଭକ୍ତି,Devotion
ନିରାକରଣ,Diagnose
ଚିତ୍ର,Diagram
ଡାଏରୀ,Diary
ନିର୍ଦ୍ଦେଶ,Dictation
ଅଣ ମୁସ୍ କରେ |,Dies non
ଡାଏଟ୍,Diet
ହଜମ କରନ୍ତୁ |,Digest
ସମ୍ମାନିତ,Dignified
ସମ୍ମାନ,Dignity
ଖୋଳା,Digression
ଦିଲାଟନକାରୀ,Dilatory
ଦ୍ୱନ୍ଦ୍ୱ,Dilemma
ପରିଶ୍ରମୀ,Diligent
ପରିମାପ,Dimension
ଡିପ୍ଲୋମା,Diploma
କୂଟନୀତି |,Diplomacy
କୂଟନ omatic ତିକ ରୋଗୀତା |,Diplomatic immunity
ସିଧାସଳଖ |,Direct
ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |,Direct competition
ସିଧାସଳଖ ସାକ୍ଷାତକାର |,Direct interview
ଦିଗ,Direction
ଡିରେକ୍ଟୋରୀ,Directory
ସିଧାସଳଖ ନିଯୁକ୍ତି |,Direct recruit
ଅନୁମୋଦିତ,Disallow
ଅକ୍ଷମତା,Disability
ଅକ୍ଷମ ବ୍ୟକ୍ତି,Disabled person
ଅକ୍ଷମତା ଲାଭ,Disablement benefit
ଅସୁବିଧା,Disadvantage
ସହମତ ନୁହେଁ,Disagree
ଅନୁମୋଦିତ |,Disallowed
ନାପସନ୍ଦ,Disapproval
ବିପର୍ଯ୍ୟୟ |,Disaster
ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା,Disaster management
ବିଚ୍ଛିନ୍ନ କର |,Disband
ବିବାଦ,Disbursement
ପରିତ୍ୟାଗ କରନ୍ତୁ |,Discard
ମୁକ୍ତି,Discharge
ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |,Discharge slip
ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ,Disciplinary action
ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |,Disciplinary procedure
ଅନୁଶାସନ,Discipline
ପ୍ରତ୍ୟାଖ୍ୟାନ |,Disclaim
ପ୍ରକାଶ,Disclosure
ଅସମ୍ମାନ,Discontent
ବନ୍ଦ,Discontinuance
ବନ୍ଦ କରନ୍ତୁ,Discontinue
ମୁକ୍ତି,Discord
ରିହାତି,Discount
ଆବିଷ୍କାର କରନ୍ତୁ |,Discover
ଅସମ୍ମାନ,Discredit
ଅସଙ୍ଗତି,Discrepancy
ବିବେକ,Discretion
ବିବେକ ଅନୁଦାନ,Discretionary grant
ବିଚକ୍ଷଣ ଶକ୍ତି,Discretionary power
ଭେଦଭାବ,Discrimination
ଆଲୋଚନା,Discussion
ଅସାଧୁ,Dishonest
ଅପମାନ,Dishonour
ବିଚ୍ଛିନ୍ନତା,Disintegration
ଡିସ୍କ,Disk
ସ୍ଥାନାନ୍ତର,Dislocation
ଅବିଶ୍ୱାସ,Disloyal
ବରଖାସ୍ତ,Dismiss
ବରଖାସ୍ତ,Dismissal
ବରଖାସ୍ତ ପଦ୍ଧତି |,Dismissal procedure
ଅବମାନନା,Disobey
ବିଶୃଙ୍ଖଳା |,Disorder
ଅବସାନିଜଜ୍,Disorganise
ପାର୍ଥକ୍ୟ,Disparity
ପଠାଇବା ବିଭାଗ |,Dispatch section
ବିତରଣ ଯୋଗ୍ୟ,Dispensable
ବିସର୍ଜନ କର |,Disperse
ବିସ୍ଥାପିତ |,Displaced
ପ୍ରଦର୍ଶନ,Display
ଅସଦାଚରଣ,Displeasure
ଚିହ୍ନ,Disposal
ବିସର୍ଜନ କରନ୍ତୁ |,Dispose of
ମାନ୍ୟତା,Disposition
ଅବସାଦ,Dispossess
ବିବାଦ,Dispute
ଅଯୋଗ୍ୟତା,Disqualification
ଅବମାନନା,Disregard
ବ୍ୟାଘାତ,Disruption
ଅସନ୍ତୋଷ,Dissatisfaction
ଅସଂଗୁଣିତ,Dissent
ବିକଶିତ,Disservice
ବିସୟରେ,Dissociate
ବିସର୍ଜନ,Dissolution
ଦ୍ରବଣ,Dissolve
ଦୂରତା ଶିକ୍ଷା,Distance learning
ଡିଷ୍ଟିଲାରୀ |,Distillery
ଭିନ୍ନ,Distinct
ପୃଥକ କର |,Distinguish
ବିକୃତି,Distortion
ଦୁ distress ଖ,Distress
ବଣ୍ଟନ କର |,Distribute
ବଣ୍ଟନ,Distribution
ଜିଲ୍ଲା,District
ଜିଲ୍ଲା କେନ୍ଦ୍ର,District centre
ବିଶୃଙ୍ଖଳା,Disturbance
ଡିଟ୍ଟୋ |,Ditto
ଡାଇଭର୍ସନ,Diversion
ଡିଭିଡେଣ୍ଡ,Dividend
ବିଭାଜନ,Division
ଛାଡପତ୍ର,Divorce
ଡକେଟ୍,Docket
ଡାକ୍ତର,Doctor
ଡକ୍ୟୁମେଣ୍ଟ୍,Document
ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |,Documentary evidence
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,Documentation
ବାସସ୍ଥାନ,Domicile
ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |,Domicile certificate
ପ୍ରାଧାନ୍ୟ,Dominant
ଦାନ,Donation
ସ୍ଥାନ,Dossier
ସନ୍ଦେହଜନକ |,Doubtful
କପୋତ ଲାଙ୍ଗୁଳ |,Dove tailing
ତଳକୁ ଗ୍ରେଡ୍,Down grade
ଡ୍ରଫ୍ଟ,Draft
ଡ୍ରାଫ୍ଟ ଉତ୍ତର |,Draft reply
କଠୋର ପରିମାପ |,Drastic measure
ଡ୍ର,Draw
ଡ୍ରୟର,Drawer
ଚିତ୍ରାଙ୍କନ,Drawing
ମରୁଡ଼ି,Drought
ଶୁଖିଲା ପଦୋନ୍ନତି |,Dry promotion
ଦ୍ୱ ual ତା,Dual charge
ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |,Dual citizenship
ଧାର୍ଯ୍ୟାର କାରଣ |,Due
ଧ୍ୟାନର ସହ,Due diligence
ଦେୟ,Dues
ଯଥାର୍ଥ,Duly
ନକଲ,Duplicate
ଅବଧି,Duration
Dueves,Duress
କର୍ତ୍ତବ୍ୟ,Duty
କର୍ତ୍ତବ୍ୟ ଭତ୍ତା,Duty allowance
ଡ୍ୟୁଟି ଚାର୍ଟ |,Duty chart
କର୍ତ୍ତବ୍ୟ ଛୁଟି,Duty leave
ଡ୍ୟୁଟି ରୁମ୍ |,Duty room
ମରିବା ଘୋଷଣା,Dying declaration
ଗତିଶୀଳତା,Dynamics
ପ୍ରମାଣିତ |,Earmark
ରୋଜଗାର,Earned leave
ରୋଜଗାର,Earnings
ଇକୋ-ଫ୍ରେଣ୍ଡଲି |,Eco-friendly
ପରିବେଶ,Ecology
ଅର୍ଥନ .ତିକ |,Economic
ଅର୍ଥନ ଶତକ୍ୱିକତା |,Economical exploitation
ଅର୍ଥନୀତି,Economy
ଅର୍ଥନୀତି ଶ୍ରେଣୀ,Economy class
ସମ୍ପାଦନା,Editing
ସଂସ୍କରଣ,Edition
ସମ୍ପାଦନା,Editorial
ଶିକ୍ଷା,Education
ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |,Educational career
ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ,Educational institute
ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |,Educational qualification
ପ୍ରଭାବ,Effect
ପ୍ରଭାବଶାଳୀ |,Effective
ପ୍ରଭାବଶାଳୀ ତାରିଖ,Effective date
ପ୍ରଭାବ,Effects
ଦକ୍ଷତା,Efficacy
ଦକ୍ଷତା,Efficiency
ଦକ୍ଷ,Efficient
ନିର୍ବାଚନ,Ejectment
ବିସ୍ତୃତ,Elaborate
Elapse,Elapse
ମନୋନୀତ ପ୍ରତିନିଧୀ |,Elected representative
ନିର୍ବାଚନ,Election
ନିର୍ବାଚନ କଲେଜ |,Electoral college
ନିର୍ବାହୀ,Electorate
ବିକାଶ,Electrification
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |,Electronic media
ପ୍ରାଥମିକ,Elementary
ଯୋଗ୍ୟତା |,Eligibility
ଯୋଗ୍ୟତା ପରୀକ୍ଷା,Eligibility test
ବିଲୋପ,Elimination
Eloquent,Eloquence
ଲଜ୍ଜାଜନକ |,Embarrass
ନିର୍ବୋଧ,Embezzlement
ପ୍ରତୀକ,Emblem
ସିଲ୍ ସିଲ୍ |,Embossing seal
ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି,Emergency
ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |,Emergency relief
ଅସମର୍ଥ,Emergent
ସ୍ଥାନାନ୍ତରଣ,Emigration
ଇମେଲମେଣ୍ଟଗୁଡିକ |,Emoluments
ନମୁନା,Empanelment
ସହାନୁଭୂତି,Empathy
ନିଯୁକ୍ତି,Employ
କର୍ମଚାରୀ,Employee
କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ,Employee participation
କର୍ମଚାରୀଙ୍କ ଅବଦାନ |,Employee’s contribution
କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |,Employee’s provident fund
ନିଯୁକ୍ତିଦାତା |,Employer
ରୋଜଗାର,Employment
ରୋଜଗାର ବିନିମୟ,Employment exchange
ରୋଜଗାର ବିଜ୍ଞପ୍ତି |,Employment notice
ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ,Employment office
ସଶକ୍ତିକରଣ,Empower
ସଶକ୍ତିକରଣ,Empowerment
ଆରମ୍ଭ କରନ୍ତୁ |,Enact
ସଂସ୍ଥାର,Enactment
En ବ୍ଲକ୍ |,En bloc
ଏନକାଉଣ୍ଟର କର |,Encash
ଆବଦ୍ଧ,Enclose
ଉତ୍ସାହ,Encouragement
ଏନକାଉଣ୍ଟର,Encroachment
ଏନକୁମ୍ବନ |,Encumbrance
ସମର୍ଥନ କରନ୍ତୁ,Endorse
ଅନୁଦାନ,Endowment
ଶେଷ ଉତ୍ପାଦ |,End product
ଶକ୍ତି,Energy
ବାଧ୍ୟତାମୂଳକ କର |,Enforce
Jective,Engage
ଉନ୍ନତି,Enhancement
ତା ଦିଅ,Enjoin
ମେସ୍,En masse
ଅନୁସନ୍ଧାନ,Enquiry
ନାମ ଲେଖାନ୍ତୁ |,Enrol
ନାମଲେଖା (= ନାମଲେଖା),Enrolment (=enrollment)
ନାମଲେଖା ସଂଖ୍ୟା |,Enrolment number
ରାସ୍ତା ରେ,Enroute
ଭବିଷ୍ୟବାଣୀ,Ensuing
ନିଶ୍ଚିତ କରନ୍ତୁ |,Ensure
ପ୍ରବେଶ କର,Enter
ଉଦ୍ୟମ୍,Enterprise
ଚିତ୍ତାକର୍ଷକ |,Entertain
ମନୋରଞ୍ଜନ,Entertainment
ଅଧିକାର,Entitle
ଅଧିକାର,Entitled
ଅଧିକାର,Entitlement
ପ୍ରବେଶ,Entrance
ପ୍ରବେଶ,Entrant
ପ୍ରବେଶ,Entry
ପ୍ରବେଶ ସ୍ତର କାର୍ଯ୍ୟ,Entry level job
ଗଣିତ,Enumeration
ପରିବେଶ,Environment
ଏନଭୋଇ |,Envoy
ମହାମାରୀ,Epidemic
Esitomen,Epitome
ସମାନତା,Equality
ସନ୍ତୁଳନ,Equilibrium
ଉପକରଣ,Equipment
ଇକ୍ୱିଟି |,Equity
ସମାନ,Equivalent
ସମକକ୍ଷ,Equivocal
ବିଲାତି,Eradicate
ଏରାଟା,Errata
ତ୍ରୁଟି,Error
ବୃଦ୍ଧି ପାଇଲା |,Escalation
ଏସକର୍ଟ,Escort
ଜରୁରୀ |,Essential
ସ୍ଥାପନା,Establishment
ଆକଳନ,Estimate
ଆନୁମାନିକ ମୂଲ୍ୟ,Estimated cost
ନ ics ତିକତା,Ethics
ଶ iqu ଳୀ,Etiquette
ସ୍ଥାନାନ୍ତର,Evacuation
ପଳାୟନ କର |,Evade
ମୂଲ୍ୟାଙ୍କନ,Evaluation
ଯୁଗ୍ମ ସଂଖ୍ୟା,Even number
ପରିଶେଷରେ,Eventual
ବହିଷ୍କାର,Eviction
ପ୍ରମାଣ,Evidence
ବିକାଶ,Evolve
ସଠିକ୍,Exact
ପରୀକ୍ଷା,Examination
ପରୀକ୍ଷା କର,Examinee
ପରୀକ୍ଷକ,Examiner
ଉଦାହରଣ |,Example
ଖନନ,Excavation
ଉତ୍କୃଷ୍ଟ,Excellent
ବ୍ୟତିକ୍ରମ |,Exception
ବ୍ୟତିକ୍ରମ |,Exceptional
ଅତ୍ୟଧିକ,Excess
ବିନିମୟ,Exchange
ବଂଶଧର,Exchequer
ଏକ୍ସାଇଜ୍ (= ଏକ୍ସାଇଜ୍ ଡ୍ୟୁଟି),Excise (=excise duty)
ବାଦ ଦିଅନ୍ତୁ,Exclude
ସ୍ୱତନ୍ତ୍ର,Exclusive
ବାହାନା,Excuse
ଏକଜେକ୍ୟୁଟ୍ କର,Execute
କାର୍ଯ୍ୟନିର୍ବାହୀ,Executive
କାର୍ଯ୍ୟନିର୍ବାହୀ କମିଟି |,Executive committee
କାର୍ଯ୍ୟନିର୍ବାହୀ ଶକ୍ତି |,Executive power
ନିର୍ବାହର,Executives
କାର୍ଯ୍ୟନିର୍ବାହୀ କର୍ମଚାରୀ |,Executive staff
ମୁକ୍ତ,Exempt
ଛାଡ,Exemption
ବ୍ୟାୟାମ,Exercise
ପୂର୍ବ-ଗ୍ରାଟିସିଆ |,Ex-gratia
ପୂର୍ବ-ଗ୍ରାଟିଆ ଦେୟ |,Ex-gratia payment
ନିଷ୍କାସନ,Exhaust
ସମ୍ପ୍ରସାରିତ |,Exhaustive
ପ୍ରଦର୍ଶନ,Exhibit
ଅବସିଜୀ,Exigency
ନିର୍ବୋଧ ନୀତି,Exim policy
ପ୍ରସ୍ଥାନ,Exit
ସାକ୍ଷାତକାର ଛାଡନ୍ତୁ,Exit interview
ପୁରଣ କରନ୍ତୁ ନୀତି,Exit policy
ପୋଲରୁ ବାହାରକୁ ଯାଆନ୍ତୁ |,Exit poll
ପୂର୍ବ-ଅଧିକାରୀ |,Ex-officio
ଉତ୍ତେଜିତ,Exonerate
ବିସ୍ତାର,Expansion
ପୂର୍ବ ଭାଗ,Ex-parte
ବାହୁବଳୀ,Expatriation
ଉତ୍ତମ,Expedient
ତ୍ୱରାନ୍ୱିତ କର |,Expedite
ବହିଷ୍କାର,Expel
ଖର୍ଚ୍ଚ,Expenditure
ଅଭିଜ୍ଞତା,Experience
ପରୀକ୍ଷଣ |,Experiment
ବିଶେଷଜ୍ଞ,Expert
ସମାପ୍ତି,Expiry
ସମାପ୍ତି ତାରିଖ,Expiry date
