Malayalam,Marathi
അസമന്വിത,असिंक्रोनस
അസിൻക്രണസ് കമ്പ്യൂട്ടർ,असिंक्रोनस संगणक
അസിൻക്രണസ് കൺവെർട്ടർ,असिंक्रोनस कनवर्टर
അസിൻക്രണസ് മൾട്ടിപ്ലക്സിംഗ്,असिंक्रोनस मल्टीप्लेक्सिंग
അസിൻക്രണസ് മൾട്ടിപ്ലക്സിംഗ്,असिंक्रोनस मल्टीप्लेक्सिंग
അസിൻക്രണസ് എക്സിക്യൂഷൻ,असिंक्रोनस अंमलबजावणी
ചൂട് അപര്യാപ്തത,उष्णता अपुरेपणा
ആറ്റോമിക വ്യാസം,अणु व्यास
"അന്തരീക്ഷം, അന്തരീക്ഷം, അന്തരീക്ഷം","वातावरण, वातावरण, वातावरण"
വായു നിറവ്യത്യാസം,हवेचा रंग बदलणे
അന്തരീക്ഷ നിലവാരം,वातावरण मानक
അന്തരീക്ഷം,वातावरणीय
അന്തരീക്ഷ ആഗിരണം,वातावरणीय शोषण
"അന്തരീക്ഷ ശേഖരണം, അന്തരീക്ഷ ശേഖരണം","वायुमंडलीय संचय, वायुमंडलीय संचय"
അന്തരീക്ഷ ബ്രേക്ക്,वायुमंडलीय ब्रेक
അന്തരീക്ഷ രക്തചംക്രമണം,वातावरणीय अभिसरण
അന്തരീക്ഷ സാന്ദ്രത,वातावरणीय घनता
"അന്തരീക്ഷ ആഴം, അന്തരീക്ഷ തീവ്രത","वातावरणाची खोली, वातावरणाची तीव्रता"
അന്തരീക്ഷ പാത്രം,वायुमंडलीय जहाज
അന്തരീക്ഷ പൊടി,वातावरणातील धूळ
"കാറ്റ് ശക്തി, അന്തരീക്ഷ വൈദ്യുതി","पवन ऊर्जा, वायुमंडलीय वीज"
അന്തരീക്ഷ ബാലൻസ്,वातावरणीय संतुलन
അന്തരീക്ഷ ഘടകം,वातावरणीय घटक
അന്തരീക്ഷ ഈർപ്പം,वातावरणातील आर्द्रता
അന്തരീക്ഷ അസ്ഥിരത,वातावरणीय अस्थिरता
അന്തരീക്ഷ അസ്വസ്ഥത,वातावरणाचा त्रास
അന്തരീക്ഷ താപനം,वातावरणातील तापमानवाढ
അന്തരീക്ഷ മെക്കാനിക്സ്,वायुमंडलीय यांत्रिकी
അന്തരീക്ഷ മാതൃക,वातावरणीय मॉडेल
അന്തരീക്ഷ ശബ്ദം,वातावरणीय आवाज
അന്തരീക്ഷ ഒപ്റ്റിക്സ്,वायुमंडलीय ऑप्टिक्स
അന്തരീക്ഷ ആന്ദോളനങ്ങൾ,वातावरणीय दोलन
അന്തരീക്ഷ ഓസോൺ,वातावरणातील ओझोन
അന്തരീക്ഷ ഭൗതികശാസ്ത്രം,वातावरणीय भौतिकशास्त्र
അന്തരീക്ഷമർദ്ദം,वातावरणाचा दाब
അന്തരീക്ഷ റേഡിയോ തരംഗങ്ങൾ,वातावरणातील रेडिओ लहरी
അന്തരീക്ഷ അപവർത്തനം,वातावरणीय अपवर्तन
അന്തരീക്ഷ സ്ഥിരത,वातावरणीय स्थिरता
അന്തരീക്ഷ വേലിയേറ്റം,वातावरणीय भरती
അന്തരീക്ഷ അസ്വസ്ഥത,वातावरणाचा त्रास
ഇലക്ട്രോഫോറെസിസ്,इलेक्ट्रोफोरेसीस
ആണവ,आण्विक
ന്യൂക്ലിയർ കോർ,आण्विक कोर
ആറ്റം-ഇലക്ട്രോൺ അനുപാതം,अणू-इलेक्ट्रॉन गुणोत्तर
ആണവധ്രുവീകരണം,आण्विक ध्रुवीकरण
ആറ്റോമിക,अणू
ആറ്റോമിക് ആഗിരണം ഗുണകം,अणु शोषण गुणांक
ആറ്റോമിക് കോണീയ ആക്കം,अणु कोनीय संवेग
ആറ്റോമിക് അറേ,अणू अॅरे
ആറ്റം ബീം,अणू तुळई
ആറ്റം ബോംബ്,अणुबॉम्ब
ആറ്റോമിക് ബോണ്ട് ഊർജ്ജം,अणु बंध ऊर्जा
ആണവ കാറ്റേഷൻ,आण्विक केशन
ആറ്റോമിക് ക്ലോക്ക്,अणु घड्याळ
ആണവ കൂട്ടിയിടി,आण्विक टक्कर
ആറ്റോമിക് കോൺഫിഗറേഷൻ,अणू कॉन्फिगरेशन
ആറ്റോമിക് സ്ഥിരാങ്കം,अणु स्थिरांक
ആറ്റോമിക് കോർഡിനേറ്റുകൾ,अणु निर्देशांक
ന്യൂക്ലിയർ കോർ,आण्विक कोर
ആറ്റോമിക് വക്രം,आण्विक वक्र
ആണവ വിഘടനം,आण्विक विघटन
ആറ്റോമിക് ഡൊമെയ്ൻ,अणु डोमेन
ന്യൂക്ലിയർ എനർജി,अणुऊर्जा
ആറ്റോമിക് ഊർജ്ജ നില,अणुऊर्जा पातळी
ആറ്റോമിക് എക്സിറ്റേഷൻ ഫംഗ്ഷൻ,अणु उत्तेजित कार्य
ന്യൂക്ലിയർ ഫീൽഡ്,आण्विक क्षेत्र
ആറ്റോമിക് ഫ്ലൂറസെൻസ്,परमाणु प्रतिदीप्ति
ആറ്റോമിക് ഘടന ഘടകം,अणु संरचना घटक
ആറ്റോമിക് ഫ്രീക്വൻസി,अणु वारंवारता
ആണവ ചൂട്,आण्विक उष्णता
ആറ്റോമിക പൊട്ടൻഷ്യൽ ചൂട്,अणु संभाव्य उष्णता
ആറ്റോമിക് ഹൈഡ്രജൻ,अणु हायड्रोजन
ആറ്റോമിക് ഹൈഡ്രജൻ മേസർ,अणु हायड्रोजन मेसर
ആറ്റോമിക് സിദ്ധാന്തം,अणु गृहीतक
ആറ്റോമിക് ചാരം,अणू
ആറ്റോമിക് ഊർജ്ജ നില,अणुऊर्जा पातळी
ആറ്റോമിക് ലൈൻ ശക്തി,अणुरेषेची ताकद
ആണവ പിണ്ഡം,आण्विक वस्तुमान
ആറ്റോമിക് മാസ് കൺവേർഷൻ മൾട്ടിപ്ലയർ,अणु वस्तुमान रूपांतरण गुणक
ആറ്റോമിക് മാസ് യൂണിറ്റ്,अणु वस्तुमान एकक
"ആറ്റോമിക് മോഡൽ, ആറ്റോമിക് മോഡൽ","अणु मॉडेल, अणु मॉडेल"
ആറ്റോമിക് തന്മാത്ര,अणू रेणू
ആറ്റോമിക് നിമിഷം,अणु क्षण
ന്യൂക്ലിയർ ന്യൂക്ലിയസ്,आण्विक केंद्रक
ആറ്റോമിക നമ്പർ,अणुक्रमांक
ആറ്റോമിക് ചേമ്പർ,अणु कक्ष
ആറ്റോമിക്-ഓർബിറ്റൽ,अणु कक्षा
ആറ്റോമിക് ഓക്സിജൻ,अणु ऑक्सिजन
ആറ്റോമിക് പാരാമീറ്റർ,अणु पॅरामीटर
ന്യൂക്ലിയർ ഫിസിക്സ്,आण्विक भौतिकशास्त्र
"ന്യൂക്ലിയർ-പൈൽ, ന്യൂക്ലിയർ റിയാക്ടർ","आण्विक-पाइल, अणुभट्टी"
ആറ്റോമിക് വിമാനം,अणु विमान
ആണവ ശക്തി,अणूशक्ती
ആറ്റോമിക് ആരം,अणु त्रिज्या
ആറ്റോമിക് അനുപാതം,अणु गुणोत्तर
"ന്യൂക്ലിയർ റിയാക്ടർ, ന്യൂക്ലിയർ പൈൽ","आण्विक अणुभट्टी, आण्विक ढीग"
ആറ്റോമിക് അപവർത്തനം,अणु अपवर्तन
ആണവ റോക്കറ്റ്,आण्विक रॉकेट
ആറ്റോമിക് സ്കാറ്ററിംഗ് ഘടകം,अणु विखुरणारा घटक
ആണവ റേസ്,आण्विक शर्यत
ആണവ സ്പെക്ട്രം,आण्विक स्पेक्ट्रम
ആണവ സ്ഥിരത,आण्विक स्थिरता
ആറ്റോമിക് അവസ്ഥ,अणु स्थिती
ആണവ പ്രതിരോധം,आण्विक प्रतिबंध
ആറ്റോമിക് ഘടന,अणु रचना
ആറ്റോമിക് ഘടന ഘടകം,अणु संरचना घटक
ഗ്രാം ന്യൂക്ലിയർ കാന്തിക പ്രവണത,ग्राम आण्विक चुंबकीय प्रवृत्ती
ആറ്റോമിക് പദവി ചിഹ്നം,अणु पदनाम चिन्ह
ആറ്റോമിക് സിദ്ധാന്തം,अणु सिद्धांत
ആറ്റോമിക് ഹൈഡ്രജൻ ടോർച്ച്,अणु हायड्रोजन टॉर्च
ആറ്റോമിക് യൂണിറ്റ്,अणु एकक
ആറ്റോമിക് വൈബ്രേഷൻ,अणु कंपन
ആറ്റോമിക് വോള്യം,अणू खंड
ആണവ അവശിഷ്ടം,आण्विक कचरा
ആണവായുധങ്ങൾ,आण्विक शस्त्रे
ആറ്റോമിക പിണ്ഡം,अणु वस्तुमान
ആറ്റോമിക് മാസ് സ്കെയിൽ,अणु वस्तुमान स्केल
ആറ്റോമിക് മാസ് യൂണിറ്റ്,अणु वस्तुमान एकक
അണുശക്തി,आण्विकता
ആറ്റോമൈക്രോൺ,अणू
കണികാ സസ്പെൻഷൻ സാങ്കേതികവിദ്യ,पार्टिक्युलेट सस्पेंशन तंत्रज्ञान
ആറ്റോമിക,अणू
ആറ്റോമിക,अणू
കണം,कण
തരികൾ,दाणेदार
ഗ്രാനേറ്റഡ്,दाणेदार
കണം,कण
കണം,कण
കണിക ബണ്ടിൽ,कण बंडल
അറ്റോണി,atony
atony ഇടവേള,atony मध्यांतर
അറ്റാച്ച്മെന്റ് കോഫിഫിഷ്യന്റ്,संलग्नक गुणांक
"ദുർബലമായ, നേർത്ത","कमकुवत, पातळ"
മോശം മൊത്തം പ്രതിഫലനം,खराब संपूर्ण परावर्तकता
"ശോഷണം, കുറയൽ, സങ്കോചം, സങ്കോചം","क्षीण करणे, कमी करणे, अरुंद करणे, अरुंद करणे"
അറ്റൻവേഷൻ ബാൻഡ്,क्षीणन बँड
ശോഷണം ഗുണകം,क्षीणन गुणांक
ക്ഷയിപ്പിച്ചു,मंद
ഇടുങ്ങിയ ക്രോസ് കട്ട്,अरुंद क्रॉस कट
ശോഷണം തുല്യമാക്കൽ,क्षीणन समीकरण
ശോഷണ ഘടകം,क्षीणता घटक
അറ്റൻവേഷൻ ഫ്രീക്വൻസി ഡിസ്റ്റോർഷൻ,क्षीणन वारंवारता विकृती
ശബ്ദ തരംഗങ്ങളുടെ ശോഷണം,ध्वनी लहरींचे क्षीणन
ദുർബലപ്പെടുത്തുന്നു,कमी करणे
മനോഭാവം,वृत्ती
മനോഭാവ നിയന്ത്രണം,वृत्ती नियंत्रण
മനോഭാവ നിയന്ത്രണ ഗൈറോ,वृत्ती नियंत्रण गायरो
മനോഭാവ നിയന്ത്രണ ജെറ്റ്,वृत्ती नियंत्रण जेट
മനോഭാവ മാർക്കർ,वृत्ती मार्कर
ഇലക്ട്രോമാഗ്നെറ്റോമീറ്റർ,इलेक्ट्रोमॅग्नेटोमीटर
ചാം,मोहिनी
ആകർഷണീയത,आकर्षणवाद
ആകർഷണ ശക്തി,आकर्षण शक्ती
ആകർഷകമായ വാൽ,आकर्षक शेपूट
കൂട്ടിയിടി,टक्कर
ഗുണനിലവാര പരിശോധന,गुणवत्ता चाचणी
യാന്ത്രിക ബാലൻസ്,स्वयं शिल्लक
അറ്റ്വുഡിന്റെ യന്ത്രം,atwood चे मशीन
ശ്രവണക്ഷമത,ऐकण्याची क्षमता
ഓഡിയോമീറ്റർ,ऑडिओमीटर
ഓഡിബിലിറ്റി ത്രെഷോൾഡ്,श्रवणक्षमता उंबरठा
കേൾക്കാവുന്ന,ऐकण्यायोग्य
ഓഡിയോ ഡോപ്ലർ ആംപ്ലിഫയർ,ऑडिओ डॉपलर अॅम्प्लीफायर
ഓഡിയോ ഫ്രീക്വൻസി,ऑडिओ वारंवारता
ഓഡിയോ സ്പെക്ട്രം,ऑडिओ स्पेक्ट्रम
പ്രേക്ഷകരുടെ ആഗിരണം ഗുണകം,प्रेक्षक शोषण गुणांक
കേൾക്കാവുന്ന ആവൃത്തി,ऐकण्यायोग्य वारंवारता
കേൾക്കാവുന്ന ഫ്രീക്വൻസി ആംപ്ലിഫയർ,ऐकण्यायोग्य वारंवारता अॅम्प्लिफायर
കേൾക്കാവുന്ന ഫ്രീക്വൻസി ഹാർമോണിക് ഡിസ്റ്റോർഷൻ,ऐकण्यायोग्य वारंवारता हार्मोनिक विरूपण
ഓഡിയോ ഫ്രീക്വൻസി സ്കെയിലർ,ऑडिओ वारंवारता स्केलर
കേൾക്കാവുന്ന ഫ്രീക്വൻസി സിഗ്നൽ,ऐकण्यायोग्य वारंवारता सिग्नल
ഓഡിയോ ജനറേറ്റർ,ऑडिओ जनरेटर
ഓഡിയോ ടോപ്പ്,ऑडिओ शीर्ष
ഓഡിയോ ഫ്രീക്വൻസി മിക്സർ,ऑडिओ वारंवारता मिक्सर
കേൾക്കാവുന്ന ഫ്രീക്വൻസി ഓസിലേറ്റർ,ऐकण्यायोग्य वारंवारता ऑसिलेटर
ഓഡിയോ ഫ്രീക്വൻസി ഔട്ട്പുട്ട്,ऑडिओ वारंवारता आउटपुट
ശബ്ദ സിഗ്നൽ,ध्वनी सिग्नल
കേൾക്കാവുന്ന ഫ്രീക്വൻസി കാരിയർ,ऐकण्यायोग्य वारंवारता वाहक
കേൾക്കാവുന്ന ഫ്രീക്വൻസി ടേപ്പർ,ऐकण्यायोग्य वारंवारता टेपर
കേൾക്കാവുന്ന ഫ്രീക്വൻസി-ട്രാൻസ്ഫോർമർ,ऐकण्यायोग्य वारंवारता-ट्रान्सफॉर्मर
ഓഡിബിലിറ്റി ഗ്രാഫ്,श्रवणक्षमता आलेख
ഓഡിബിലിറ്റി ഗ്രാഫ് കവർ,श्रवणक्षमता आलेख कव्हर
ഓഡിയോ ഫീഡ്,ऑडिओ फीड
കേൾവി ശാസ്ത്രം,श्रवण विज्ञान
ഓഡിയോമീറ്റർ,ऑडिओमीटर
ഓഡിയോമെട്രി,ऑडिओमेट्री
ഓഡിയോമെട്രിക് കവറേജ്,ऑडिओमेट्रिक कव्हरेज
ഓഡിയോ,ऑडिओ
ഓഡിയോ ഗേജ്,ऑडिओ गेज
കേൾക്കുന്ന രാഗി,ऐकत आहे रागी
കേൾക്കാവുന്ന ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റ് ചെയ്തു,ऐकण्यायोग्य वारंवारता प्रसारित
ഓഡിയോവിഷ്വൽ അസിസ്റ്റന്റ്,दृकश्राव्य सहाय्यक
ഓഡിയോവിഷ്വൽ ശബ്ദ പരിശോധന,दृकश्राव्य ध्वनी चाचणी
"ഓഡിറ്റോറിയം, ഓഡിറ്റോറിയം","सभागृह, सभागृह"
ഓഡിറ്റോറിയം അക്കോസ്റ്റിക്സ്,ऑडिटोरियम ध्वनीशास्त्र
ഓഡിറ്റോറിയം ശബ്ദം,सभागृहाचा आवाज
ശ്രവണ സഹായി,श्रवण यंत्र
ഓഡിബിലിറ്റി വീക്ഷണം,श्रवणीय दृष्टीकोन
കേൾവി പരിശീലനം (ബധിരർക്ക്),श्रवण प्रशिक्षण (बधिरांसाठी)
നിർമ്മാണ നിയമങ്ങൾ,बांधकाम नियम
ആഗർ-ബർമീസ്,auger-बर्मीज
OZ ഗുണകം,oz गुणांक
oz പ്രഭാവം,oz प्रभाव
oz ഇലക്ട്രോൺ,oz इलेक्ट्रॉन
oze പ്രക്രിയ,oz प्रक्रिया
ഊസ് മഴ,वाहणे
പ്രമോഷൻ,जाहिरात
സമ്പുഷ്ടീകരണ തിരുത്തൽ,संवर्धन सुधारणा
എക്സ്ട്രാപോളേഷൻ ദൂരം,एक्सट्रापोलेशन अंतर
പേജ് പ്രൊമോഷൻ,पृष्ठ जाहिरात
വർദ്ധിച്ച ത്രസ്റ്റ് അനുപാതം,वाढलेले थ्रस्ट रेशो
വർദ്ധിച്ച വേഗത,वाढलेला वेग
പ്രമോഷൻ ഘടകം,प्रोत्साहन घटक
എൻഹാൻസർ,वर्धक
ഓഡിറ്ററി കവർ,श्रवण आवरण
ശബ്ദ ശൂന്യത,आवाज शून्य
ശബ്‌ദ ശൂന്യ നിർണ്ണയം,आवाज शून्य निर्धारक
"അക്കോസ്റ്റിക് ബീക്കൺ, റേഡിയോ സൗണ്ട് റേഞ്ച്","ध्वनिक बीकन, रेडिओ ध्वनी श्रेणी"
ഓഡിറ്ററി റിസപ്ഷൻ,श्रवण रिसेप्शन
"ഓഡിയോ സിഗ്നൽ, ശബ്ദ സിഗ്നൽ","ऑडिओ सिग्नल, ध्वनी सिग्नल"
ശബ്ദം കൈമാറി,आवाज प्रसारित
കർണജ സന്നദി,कर्णजा सन्नाडी
ധ്രുവജ്വാല,ध्रुवीय ज्योत
ദക്ഷിണ ധ്രുവജ്വാല,दक्षिण ध्रुवीय ज्योत
ഉത്തരധ്രുവ പ്രകാശം,उत्तर ध्रुवीय प्रकाश
ധ്രുവജ്വാല സജീവമാക്കൽ,ध्रुवीय ज्योत सक्रियकरण
ധ്രുവജ്വാല ആവേശം,ध्रुवीय ज्योत उत्तेजना
ധ്രുവജ്വാല ഇടപെടൽ,ध्रुवीय ज्योत परस्परसंवाद
പോളാർ ലൈറ്റ് ലൈൻ,ध्रुवीय प्रकाश रेषा
ധ്രുവ പ്രതിഫലനം,ध्रुवीय प्रतिबिंब
"പോളാർ ലൈറ്റ് സ്പെക്ട്രം, അറോറി സ്പെക്ട്രം","ध्रुवीय प्रकाश स्पेक्ट्रम, अरोरी स्पेक्ट्रम"
ധ്രുവജ്വാല കൊടുങ്കാറ്റ് (അയണോസ്ഫെറിക് കൊടുങ്കാറ്റ്),ध्रुवीय ज्वाला वादळ (आयनोस्फेरिक वादळ)
പോളാർ ലൈറ്റ് സോൺ,ध्रुवीय प्रकाश क्षेत्र
ഓസ്കൾട്ടേഷൻ,श्रवण
വംശനാശം,नामशेष
എക്സ്ചേഞ്ച് കോഫിഫിഷ്യന്റ്,विनिमय गुणांक
വിനിമയ നിയമങ്ങൾ,विनिमय नियम
അംഗീകൃത കാരിയർ ആവൃത്തി,अधिकृत वाहक वारंवारता
ഓഡിയോ ഫ്രീക്വൻസി ആംപ്ലിഫയർ,ऑडिओ वारंवारता अॅम्प्लिफायर
ഓഡിറ്ററി ബാലൻസ്,श्रवण संतुलन
മാപ്പ് കംപാറേറ്റർ,नकाशा तुलनाकर्ता
ഓട്ടോ രജിസ്റ്റർ,ऑटो रजिस्टर
ഓട്ടോ പാരലൽ സ്പെക്ട്രോമീറ്റർ,स्वयं समांतर स्पेक्ट्रोमीटर
selfheterodyne,सेल्फहेटरोडाइन
ഓട്ടോ അയോണൈസേഷൻ,स्वयं आयनीकरण
യാന്ത്രിക മുന്നറിയിപ്പ്,स्वयंचलित सूचना
കപ്പാസിറ്റൻസ് കപ്ലിംഗ്,कॅपेसिटन्स कपलिंग
"സ്വകൂട്ട്, സ്വകൂട്ട്","swakoot, swakoot"
സ്വയം സമാന്തര ദൂരദർശിനി,स्व-समांतर दुर्बिणी
യാന്ത്രിക-സമാന്തരം,स्वयं-समांतर
ഓട്ടോ പാരലലൈസർ,स्वयं समांतर
ഓട്ടോകോറിലേഷൻ ഡയഗ്രം,स्वयंसंबंध आकृती
ഓട്ടോഡിൻ,ऑटोडिन
ഓട്ടോഡൈൻ സർക്യൂട്ട്,ऑटोडाइन सर्किट
"ഓട്ടോ കോഡിംഗ്, ഓട്ടോ കോഡിംഗ്","ऑटो कोडिंग, ऑटो कोडिंग"
ഓട്ടോഫ്ലൂറസെൻസ്,ऑटोफ्लोरेसेन्स
യാന്ത്രിക ട്രാക്കിംഗ്,ऑटो ट्रॅकिंग
ഓട്ടോഗൈറോ,autogyro
സ്വയം ജ്വലനം,स्वत: प्रज्वलन
സ്വയം പ്രൊപ്പല്ലന്റ്,स्वयं प्रणोदक
സ്വയം ജ്വലനം ചൂടാക്കൽ,सेल्फ इग्निशन हीटिंग
ഓട്ടോഇൻഡക്റ്റീവ് കപ്ലിംഗ്,ऑटोइंडक्टिव कपलिंग
"ഓട്ടോമാറ്റിക്, ഓട്ടോമാറ്റിക്, ഓട്ടോമാറ്റിക്","स्वयंचलित, स्वयंचलित, स्वयंचलित"
സ്വയം തിരുത്തൽ,स्वयंसुधारणा
യാന്ത്രിക സമീപനവും ലാൻഡിംഗും,स्वयंचलित दृष्टीकोन आणि लँडिंग
സ്വയം ഇൻപുട്ട് ബാക്ക് ബയസ്,सेल्फ इनपुट बॅक बायस
ഓട്ടോമാറ്റിക് ബീം ഓറിയന്റേഷൻ,स्वयंचलित बीम अभिमुखता
യാന്ത്രിക പക്ഷപാതം,स्वयंचलित पूर्वाग्रह
ഓട്ടോമാറ്റിക് ബയസ് നഷ്ടപരിഹാരം,स्वयंचलित पूर्वाग्रह भरपाई
യാന്ത്രിക പിശക് തിരുത്തൽ,स्वयंचलित त्रुटी सुधारणा
സ്വയം കണക്കുകൂട്ടൽ,स्वत: ची गणना
ഓട്ടോമാറ്റിക് കമ്പ്യൂട്ടർ,स्वयंचलित संगणक
ഓട്ടോമാറ്റിക് demagnetizer,स्वयंचलित डिमॅग्नेटायझर
ഓട്ടോമാറ്റിക് ടാക്കോമീറ്റർ,स्वयंचलित टॅकोमीटर
ഓട്ടോമാറ്റിക് ഗൈഡ്,स्वयंचलित मार्गदर्शक
യാന്ത്രിക നവീകരണ അളവ്,स्वयं अपग्रेड मापन
ഓട്ടോമേറ്റഡ് ടെലിഫോൺ സെന്റർ,स्वयंचलित टेलिफोन केंद्र
ഓട്ടോമാറ്റിക് പൂരിപ്പിക്കൽ ഉപകരണം,स्वयंचलित भरण्याचे साधन
യാന്ത്രിക ട്രാക്കിംഗ്,ऑटो ट्रॅकिंग
"ഓട്ടോമാറ്റിക് ഗ്രേറ്റ്, ഓട്ടോമാറ്റിക് റെറ്റിക്കിൾ","स्वयंचलित शेगडी, स्वयंचलित जाळीदार"
യാന്ത്രിക അറിയിപ്പ് നീക്കംചെയ്യൽ,स्वयं सूचना काढणे
ഓട്ടോമാറ്റിക് ലിമിറ്റർ,स्वयंचलित मर्यादा
യാന്ത്രിക ഉദ്ധരണി,स्वयंचलित कोट
സ്വയം ഫോൺമെ വർഗ്ഗീകരണം,स्व फोनेम वर्गीकरण
ഓട്ടോമാറ്റിക് ഫോട്ടോ ട്രാൻസ്മിഷൻ,स्वयंचलित फोटो ट्रान्समिशन
ഓട്ടോമാറ്റിക് പ്ലോട്ടർ,स्वयंचलित प्लॉटर
ഓട്ടോമാറ്റിക് പ്രോഗ്രാമിംഗ്,स्वयंचलित प्रोग्रामिंग
യാന്ത്രിക ദൂരം അളക്കൽ,स्वयंचलित अंतर मोजमाप
യാന്ത്രിക റെക്കോർഡ് കൺവെർട്ടർ,ऑटो रेकॉर्ड कनवर्टर
ഓട്ടോ ആർക്കൈവർ,ऑटो आर्काइव्हर
യാന്ത്രിക റെക്കോർഡിംഗ്,स्वयं रेकॉर्डिंग
സ്വയം റെക്കോർഡിംഗ് പോളാരിമീറ്റർ,सेल्फ रेकॉर्डिंग पोलारिमीटर
ഓട്ടോ റീസെറ്റ് പ്രോഗ്രാം,स्वयंचलित रीसेट प्रोग्राम
ഓട്ടോമാറ്റിക് റീസെറ്റ്,स्वयंचलित रीसेट
യാന്ത്രിക ദിനചര്യ,स्वयंचलित दिनचर्या
ഓട്ടോമാറ്റിക് ബാഷ്പീകരണം,स्वयंचलित बाष्पीभवक
ഓട്ടോമാറ്റിക് പ്രോബ് കണക്റ്റർ,स्वयंचलित प्रोब कनेक्टर
ഓട്ടോമാറ്റിക് വാൽവ്,स्वयंचलित झडप
സ്വയമേവയുള്ള സംസാരം,स्वयं-भाषण
യാന്ത്രിക സമന്വയം,स्वयं सिंक्रोनाइझेशन
ഓട്ടോമാറ്റിക് ടെലിഫോൺ,स्वयंचलित टेलिफोन
ഓട്ടോമാറ്റിക് താപനില നിയന്ത്രണം,स्वयंचलित तापमान नियंत्रण
ഓട്ടോ കോമ്പൻസേറ്റർ,स्वयं भरपाई देणारा
യാന്ത്രിക ഫോളോ അപ്പ്,स्वयं पाठपुरावा
ഓട്ടോമാറ്റിക് വോൾട്ടേജ് റെഗുലേറ്റർ,स्वयंचलित व्होल्टेज रेग्युलेटर
ഓട്ടോമാറ്റിക് ഉച്ചത്തിലുള്ള കംപ്രസർ,स्वयंचलित लाउडनेस कंप्रेसर
ഓട്ടോമാറ്റിക് ലൗഡ്നസ് എക്സ്പാൻഡർ,स्वयंचलित लाउडनेस विस्तारक
"ഓട്ടോമേഷൻ, ഓട്ടോമേഷൻ","ऑटोमेशन, ऑटोमेशन"
"ഓട്ടോറേഡിയോഗ്രാഫ്, ഓട്ടോറേഡിയോഗ്രാഫ്","ऑटोरेडिओग्राफ, ऑटोरेडिओग्राफ"
ഓട്ടോറേഡിയോഗ്രാഫ് എക്സ്പോഷർ,ऑटोरेडिओग्राफ एक्सपोजर
ഓട്ടോറേഡിയോഗ്രാഫ് മെക്കാനിസം,ऑटोरेडिओग्राफ यंत्रणा
ഓട്ടോറേഡിയോഗ്രാഫ് പാറ്റേൺ,ऑटोरेडिओग्राफ नमुना
ഓട്ടോറേഡിയേഷൻ ചിത്രീകരണം,ऑटोरेडिएशन चित्रण
ഓട്ടോ റിട്ടാർഡേഷൻ,स्वयं मंदता
ഓട്ടോ സെവ്കോം,स्वयं सेवाकॉम
ഓട്ടോ പാരലൽ സ്പെക്ട്രോഗ്രാഫർ,स्वयं समांतर स्पेक्ट्रोग्राफर
"autotransformer, autotransformer","autotransformer, autotransformer"
"സഹായി, സഹകരണം, അധിക","सहाय्यक, सहकारी, अतिरिक्त"
സഹായ അക്ഷം,सहाय्यक अक्ष
സാധനങ്ങൾ,उपकरणे
അധിക സ്വരാക്ഷരങ്ങൾ,अतिरिक्त स्वर
സഹായ പുനരുൽപാദന തല,सहायक पुनरुत्पादन डोके
അസിസ്റ്റന്റ് അക്യുമുലേറ്റർ,सहाय्यक संचयक
സഹായ യൂണിറ്റ്,सहायक युनिट
സഹായ ഇലക്ട്രോഡ്,सहायक इलेक्ट्रोड
പോഷകനദി വിഭാഗം,उपनदी विभाग
സഹായ ദിനചര്യ,सहाय्यक दिनचर्या
ഉപയോഗപ്രദമായ ലൈൻ,उपयुक्त ओळ
ഊർജ്ജം ലഭ്യമാണ്,ऊर्जा उपलब्ध
ആക്സസ് പേജ്,प्रवेश पृष्ठ
നിരീക്ഷിക്കാവുന്ന നിരീക്ഷണങ്ങൾ,निरीक्षण करण्यायोग्य निरीक्षणे
സാധ്യമായ ഊർജ്ജം,प्राप्य संभाव्य ऊर्जा
വൈദ്യുതി ലഭ്യമാണ്,वीज उपलब्ध
പ്രാപ്യമായ ഊർജ്ജ കാര്യക്ഷമത,प्राप्य शक्ती कार्यक्षमता
സ്വീകാര്യമായ ശക്തി പ്രതികരണം,प्राप्त करण्यायोग्य शक्ती प्रतिसाद
പ്രാപ്യമായ ചൂട്,प्राप्य उष्णता
ഉപയോഗ സമയം,वापर वेळ
"അവദവ, ഹിമപാതം, മഞ്ഞുവീഴ്ച","अवडावा, हिमस्खलन, हिमवर्षाव"
സൂപ്പർഅനുവേഷൻ ലംഘനം,सेवानिवृत्तीचे उल्लंघन
വോൾട്ടായിക് ബ്രേക്ക് വോൾട്ടേജ്,वेग ब्रेक व्होल्टेज
തടസ്സം പ്രഭാവം,व्यत्यय प्रभाव
"അർത്ഥം, അർത്ഥം*","अर्थ, अर्थ*"
ശരാശരി-നിലത്തിന് മുകളിലുള്ള ആന്റിന ഉയരം,अँटेनाची उंची सरासरी-जमिनीच्या पातळीपेक्षा जास्त आहे
"ശരാശരി ഘർഷണ ഗുണകം, അർത്ഥം ഘർഷണ ഗുണകം","सरासरी घर्षण गुणांक, सरासरी घर्षण गुणांक"
ശരാശരി കണക്കുകൂട്ടൽ,सरासरी गणना
ശരാശരി ആവേശം സാധ്യത,सरासरी उत्तेजना क्षमता
ശരാശരി ഫോർവേഡ് കറന്റ്,सरासरी फॉरवर्ड करंट
