Malayalam,Tamil
തുടർച്ചനാൽ,தொடர்ச்சியான
തുടർച്ച,தொடர்ச்சி
തുടർച്ച ബൂത്ത്,தொடர்ச்சியான சாவடி
തുടർച്ച നോബ്,தொடர்ச்சியான குமிழ்
ഇടതടവില്ലാതെ,தொடர்ச்சியான
തുടർച്ചയായ ആർക്ക്,தொடர்ச்சியான வளைவு
തുടർച്ചയായ തരംഗം,தொடர்ச்சியான அலை
കോണ്ടൂർ ലൈൻ,விளிம்பு வரி
കോണ്ടൂർ പ്ലാൻ,விளிம்பு திட்டம்
ഉടന്വടി,ஒப்பந்த
സങ്കോചനം,சுருள்
ദൃശ്യതീവ്രത അനുപാതം,கான்ட்ராஸ்ட் விகிதம்
നിയന്ത്രണ സർക്യൂട്ട്,கட்டுப்பாட்டு சுற்று
ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക,கட்டுப்பாட்டு மின்முனை
ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക,கட்டுப்பாட்டு உபகரணங்கள்
നിയന്ത്രണ ഗ്രിഡ്,கட்டுப்பாட்டு கட்டம்
നിയന്ത്രണ രേഖ,கட்டுப்பாட்டு வரி
നിയന്ത്രണ പാനൽ,கட்டுப்பாட்டு குழு
നിയന്ത്രണ മുറി,கட்டுப்பாட்டு அறை
നിയന്ത്രണ പട്ടിക,கட்டுப்பாட்டு அட்டவணை
നിയന്ത്രണ ഗോപുരം,கட்டுப்பாட்டு கோபுரம்
കണ്ട്രോളർ,கட்டுப்படுத்தி
ഒത്തുപണി,ஒன்றிணைத்தல்
മൊത്തത്തിലുള്ള ലെൻസ്,ஒருங்கிணைந்த லென்ஸ்
കവർത്തനമാർഗ്ഗം,மாற்றி
കൺവെക്സ് ലെൻസ്,குவிந்த லென்ஸ்
സാരമക്ഷമമായ,மாற்றுதல்
പരിമിതി കോഡ് ചെയ്തു,கன்வெர்யூஷன் குறியிடப்பட்டது
പരിണാമപരമായ പരസ്പരബന്ധം,மாற்றும் இடைக்கணிப்பு
പരിണാമപരമായ സംക്രമണ,மாற்றும் இடைக்கணிப்பு
കുക്കി,குக்கீ
കുക്കിതാവ്,குக்கியர்
കോപാസസ്സർ,கோப்ரோசசர்
ചരട്,தண்டு
കൊറോണ,கொரோனா
കൊറോണ ഡിസ്ചാർജ്,கொரோனா வெளியேற்றம்
പരസ്പരബന്ധം,தொடர்பு
കോസിൻ ഘടകം,கொசைன் கூறு
കോസിൻ തരംഗം,கொசைன் அலை
കോസ്മിക് ശബ്ദം,அண்ட சத்தம்
കൗണ്ടര്,கவுண்டர்
എതിർ ഘടികാരദിശയിൽ,எதிர் கடிகார திசையில்
കപ്ലർ,கப்ளர்
കപ്ലിംഗ്,இணைப்பு
കപ്ലിംഗ് കണ്ടൻസർ,இணைப்பு மின்தேக்கி
കപ്ലിംഗ് നെറ്റ്വർക്ക്,இணைப்பு நெட்வொர்க்
Conpling പ്രതിരോധം,இணைப்பு எதிர்ப்பு
കോവാലന്റ് ബോണ്ട്,சக பிணைப்பு
കവറേജ്,பாதுகாப்பு
തകര്ച്ച,செயலிழப்பு
ഗുരുതരമായ ബാൻഡ്,சிக்கலான இசைக்குழு
ഗുരുതരമായ അവസ്ഥ,சிக்கலான நிலை
ഗുരുതരമായ കപ്ലിംഗ്,சிக்கலான இணைப்பு
ഗുരുതരമായ ആവൃത്തി,சிக்கலான அதிர்வெண்
ഗുരുതരമായ പാരാമീറ്റർ,சிக்கலான அளவுரு
മുതല ക്ലിപ്പ്,முதலை கிளிப்
ക്രോസ് മങ്ങൽ,குறுக்கு மறைதல்
ക്രോസ് മോഡുലേഷൻ,குறுக்கு பண்பேற்றம்
ക്രോസ് ടോക്ക്,குறுக்கு பேச்சு
ക്രോസ്ഫേഡ്,கிராஸ்ஃபேட்
ക്രിപ്റ്റോഗ്രഫി,குறியாக்கவியல்
സ്ഫടികം,படிக
ക്രിസ്റ്റൽ ഫിൽട്ടർ,படிக வடிகட்டி
ശീതം,கியூ
ക്യൂ മാർക്ക്,கியூ மதிப்பெண்கள்
ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം,கியூயிங் சாதனம்
നിലവിലെ ഡ്രെയിൻ,தற்போதைய வடிகால்
നിലവിലെ മീറ്റർ,தற்போதைய மீட்டர்
നിലവിലെ ട്രാൻസ്ഫോർമർ,மின்சார மின்மாற்றி
കഴ്സർ,கர்சர்
വളവ്,வளைவு
ആവൃത്തി മുറിക്കുക,அதிர்வெண் துண்டிக்கவும்
മുറിവ്,கட்டர்
സൈബർ കഫേ,கணணி மையம்
സൈബർ സുരക്ഷ,சைபர் பாதுகாப்பு
സൈബർ സ്ഥലം,மின்வெளி
ആവൃത്തി,மிதிவண்டி
ചാക്രിക,சுழற்சி
D.C. ഘടകം,டி.சி. கூறு
D.C. പ്ലേറ്റ് വൈദ്യുതി,டி.சி. தட்டு சக்தி
D.C. പുനസ്ഥാപിക്കൽ,டி.சி. மறுசீரமைப்பு
ഡാംപ്പർ ഡയോഡ്,டம்பர் டையோடு
നനഞ്ഞ,டம்பிங்
ഇരുണ്ട,இருள்
ഡാറ്റ,தகவல்கள்
ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്,தரவு ஒளிபரப்பு
ഡാറ്റ കംപ്രഷൻ,தரவு சுருக்க
ഡാറ്റ ഡ്രില്ലിംഗ്,தரவு துளையிடுதல்
ഡാറ്റ എൻക്രിപ്ഷൻ,தரவு குறியாக்கம்
ഡാറ്റ ഫയൽ,தரவு கோப்பு
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,தரவு கையாளுதல்
ഡാറ്റ ഖനനം,தரவு சுரங்க
ഡാറ്റ പ്രോസസ്സിംഗ്,தகவல் செயல்முறை
ഡാറ്റ പ്രോസസ്സ്,தரவு செயலி
ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
ഡാറ്റ സേവനം,தரவு சேவை
ഡാറ്റ ഷീറ്റ്,தரவுத்தாள்
ഡാറ്റ സംഭരണം,தரவு சேமிப்பு
ഡാറ്റ സ്ട്രീം,தரவு ஸ்ட்ரீம்
ഡാറ്റ പരിവർത്തനം,தரவு மாற்றம்
ഡാറ്റ ട്രാൻസ്മിഷൻ,தரவு பரிமாற்றம்
ഡാറ്റാബേസ്,தரவுத்தளம்
അപകീർത്തികരമായ,டேட்டா காஸ்டிங்
ഡാറ്റാഗ്രാം,டேட்டாகிராம்
ഡിബി മീറ്റർ,டிபி மீட்டர்
ചത്ത വായു,இறந்த காற்று
ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്,இறந்த குறுகிய சுற்று
ചത്ത സ്ഥലം,இறந்த இடம்
ഡെഡ്ലോക്ക്,முட்டுக்கட்டை
ഡീബഗ് പ്രോഗ്രാം,பிழைத்திருத்த திட்டம்
ഡീബഗ്ഗിംഗ്,பிழைத்திருத்தம்
ശബ്ദത്തിന്റെ ക്ഷയം,ஒலியின் சிதைவு
ഡെസിബെൽ (ഡിബി),டெசிபல் (டி.பி.)
ദശാംശ,தசம
ദശാംശ കോഡ്,தசம குறியீடு
ദശാംശ അക്ക,தசம இலக்க
അനുശാസിക്കുന്നു,புரிந்துகொள்ளுதல்
അചഞ്ചര്,டிகோடர்
ഡീകോഡിംഗ്,டிகோடிங்
ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
വികൃതമായ,டிகம்பரஷ்ஷன்
തളർത്തുക,துண்டித்தல்
സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു,துண்டிப்பு சுற்று
നെറ്റ്വർക്ക് തീരുമാനിക്കുക,பிணைப்பு நெட்வொர்க்
ഡീക്രിപ്ഷൻ,மறைகுறியாக்கம்
സമർപ്പിതരേഖ,அர்ப்பணிக்கப்பட்ட வரி
ഡി-എംബഡിംഗ്,டி-என்டிங்
ഡി-is ന്നൽ,டி-எம்பேசிஸ்
കുറ്റം,இயல்புநிலை
ഗുണനിലവാരത്തിൽ തകരാറ്,தரத்தில் குறைபாடு
കുറവുള്ള,குறைபாடுள்ள
വികലമായ യൂണിറ്റ്,குறைபாடுள்ள அலகு
നിര്വചനം,வரையறை
വ്യതിചലനം,விலகல்
അവശമനം,சிதைவு
വഞ്ചന,Defragmentation
ഡി-ഗെയ്സിംഗ് കോയിൽ,டி-காஸிங் சுருள்
ഡിഗ്രി,பட்டம்
ഡി-ഇന്റർലീവ്,டி-இன்டர்லீவர்
കാലതാമസം,தாமதக் கோடு
കാലതാമസം,தாமத நேரம்
ഫ്രെയിം മെമ്മറി വൈകി,தாமதமான பிரேம் நினைவகம்
സ്കാനിംഗ് വൈകി,தாமதமாக ஸ்கேனிங்
സമന്വയ സിഗ്നൽ വൈകി,தாமதமான ஒத்திசைவு சமிக்ஞை
പസവം,டெலிவரி
ഡെലിവറി സംവിധാനം,விநியோக அமைப்பு
പൊളിക്കുക,டெமோடுலேஷன்
ഡിമോഡലേറ്റർ കാർഡ്,டெமோடுலேட்டர் அட்டை
ലംതിപ്റ്റൻ,டெமுல்டிப்ளெக்சர்
ഫീൽഡിന്റെ ആഴം,வயலின் ஆழம்
അവരോഹണം,இறங்கு
ഡിസൈൻ സവിശേഷത,வடிவமைப்பு விவரக்குறிப்பு
ഡെസ്ക്ടോപ്പ്,டெஸ்க்டாப்
ഡിറ്റക്ടർ .ട്ട്പുട്ട്,கண்டறிதல் வெளியீடு
വതിചലനം,விலகல்
ഉപായം,சாதனம்
ഉപകരണ ഡ്രൈവർ,சாதன இயக்கி
ഡയഗ്നോസ്റ്റിക്സ്,பரிசோதனை
രേഖാലേഖം,வரைபடம்
ഡയലോഗ് ട്രാക്ക്,உரையாடல் டிராக்
വ്യാജ മോഡ്,விட்டம் பயன்முறை
ഡയമണ്ട് സ്റ്റൈലസ്,டயமண்ட் ஸ்டைலஸ்
ഡയഫ്രം,உதரவிதானம்
ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ,உதரவிதான உறிஞ்சி
ഡിക്കോട്ടിക് ലിസണിംഗ്,டைகோடிக் கேட்பது
ഡീലക്റ്റിക്,மின்கடத்தா
ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്,மின்கடத்தா இடைவெளி- கீழே
ഡീലക്ട്രിക് നഷ്ടം,மின்கடத்தா இழப்பு
വ്യത്യാസ ആവൃത്തി,வேறுபாடு அதிர்வெண்
വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
വ്യത്യാസ സ്വരം,வித்தியாசமான தொனி
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,வேறுபட்ட பெருக்கி
ഡിഫ്രാക്ഷൻ,மாறுபாடு
ഡിഫ്യൂസർ,டிஃப்பியூசர்
അക്കം,இலக்கு
ഡിജിറ്റൽ,டிஜிடல்
ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്,டிஜிட்டல் கலைப்பொருள்
ഡിജിറ്റൽ ഓഡിയോ,டிஜிட்டல் ஆடியோ
ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ,டிஜிட்டல் ஆடியோ வடிகட்டி
ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ,டிஜிட்டல் ஆடியோ பணி நிலையம்
ഡിജിറ്റൽ ക്യാമറ,எண்ணியல் படக்கருவி
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,டிஜிட்டல் கணினி
ഡിജിറ്റൽ ഡാറ്റ,டிஜிட்டல் தரவு
ഡിജിറ്റൽ എഡിറ്റിംഗ്,டிஜிட்டல் எடிட்டிங்
ഡിജിറ്റൽ എക്സൈറ്റർ,டிஜிட்டல் உற்சாகம்
ഡിജിറ്റൽ ഫിൽട്ടർ,டிஜிட்டல் வடிகட்டி
ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം,டிஜிட்டல் பிரேம் ஒத்திசைவு
ഡിജിറ്റൽ പൈതൃകം,டிஜிட்டல் பாரம்பரியம்
ഡിജിറ്റൽ ഇമേജ്,டிஜிட்டல் படம்
ഡിജിറ്റൽ ലൈബ്രറി,டிஜிட்டல் நூலகம்
ഡിജിറ്റൽ മീറ്റർ,டிஜிட்டல் மீட்டர்
ഡിജിറ്റൽ മോഡുലേഷൻ,டிஜிட்டல் பண்பேற்றம்
ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്,டிஜிட்டல் மல்டிபிளக்ஸ்
ഡിജിറ്റൽ നെറ്റ്വർക്ക്,டிஜிட்டல் நெட்வொர்க்
ഡിജിറ്റൽ .ട്ട്പുട്ട്,டிஜிட்டல் வெளியீடு
ഡിജിറ്റൽ പ്ലേബാക്ക്,டிஜிட்டல் பிளேபேக்
ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,டிஜிட்டல் பதிவு
ഡിജിറ്റൽ വിപ്ലവം,டிஜிட்டல் புரட்சி
ഡിജിറ്റൽ സിഗ്നൽ,டிஜிட்டல் சிக்னல்
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP),டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
ഡിജിറ്റൽ ഒപ്പ്,டிஜிட்டல் கையொப்பம்
ഡിജിറ്റൽ സാങ്കേതികവിദ്യ,டிஜிட்டல் தொழில்நுட்பம்
അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ,அனலாக் மாற்றி டிஜிட்டல்
ഡിജിറ്റൽ വീഡിയോ,டிஜிட்டல் வீடியோ
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,டிஜிட்டல் வோல்ட்மீட்டர்
ഡിജിറ്റലൈസേഷൻ,டிஜிட்டல் மயமாக்கல்
ഡിജിറ്റൈസേഷൻ,டிஜிட்டல் மயமாக்கல்
ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,டிஜிட்டல் செய்யப்பட்ட வீடியோ
ഡിജിറ്റൈസർ,டிஜிட்டல்சர்
മങ്ങിന്,மங்கலான
പരിമാണം,பரிமாணம்
മയക്കുമരുന്ന്,மங்கலான
ഡയോഡ്,டையோடு
മുക്കുക,டிப்
ഡി മെൽക്സർ,டிப்ளெக்ஸர்
ഡിപ്ലോൾ ആന്റിന,இருமுனை ஆண்டெனா
നേരിട്ടുള്ള പ്രക്ഷേപണം,நேரடி ஒளிபரப்பு
നേരിട്ടുള്ള കറന്റ് (ഡി സി),நேரடி மின்னோட்டம் (டி சி)
നേരിട്ടുള്ള പിക്ക് അപ്പ്,நேரடி எடுப்பது
നേരിട്ടുള്ള വായന ഉപകരണം,நேரடி வாசிப்பு கருவி
നേരിട്ടുള്ള റെക്കോർഡിംഗ്,நேரடி பதிவு
ദിശാസൂചന ആന്റിന,திசை ஆண்டெனா
ദിശാസൂചന കപ്ലർ,திசை கப்ளர்
ദിശാസൂചന മൈക്രോഫോൺ,திசை மைக்ரோஃபோன்
നിര്ദേശം,வழிகாட்டுதல்
മേല്വിലാസപ്പട്ടിക,அடைவு
പ്രവർത്തനരഹിതമാക്കുക,முடக்கவும்
ഡിസ്ക് ആന്റിന,வட்டு ஆண்டெனா
ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം,வட்டு அடிப்படையிலான சேமிப்பு
അപവാദം,தனித்துவமான
ചകം,வட்டு
ഡിസ്ക് ഡ്രൈവ്,வட்டு இயக்கி
ഡിസ്ക് ക്വാട്ട,வட்டு ஒதுக்கீடு
അകെച്ചെറ്റ്,டிஸ்கெட்
സ്ഥാനഭാവം,இடப்பெயர்வு
പതിക്കല്,சிதறல்
സ്ഥാനമാറ്റാം,இடம்பெயர்வு
പദര്ശനം,காட்சி
ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ),காட்சி அலகு (கன்சோல்)
ഭിന്നിപ്പ്,சிதறல்
വൈരാഗ്യം,அதிருப்தி
വാറ്റിയെടുത്ത വെള്ളം,வடிகட்டிய நீர்
വളച്ചൊടിക്കൽ,சிதைவு
വിതരണ,விநியோகம்
വിതരണം ആംപ്ലിഫയർ,விநியோக பெருக்கி
ഡിവിഷൻ,பிரிவு
ഭിചതീരം,வகுப்பான்
രേഖ,ஆவணம்
ഡോൾബി ഡിജിറ്റൽ,டால்பி டிஜிட்டல்
ഡൊമെയ്ൻ,களம்
ഡൊമെയ്ൻ കണ്ട്രോളർ,டொமைன் கன்ட்ரோலர்
ഡോപ്ലർ ഇഫക്റ്റ്,டாப்ளர் விளைவு
ഡബിൾ പോൾ (ഡിയോൾ),இரட்டை கம்பம் (இருமுனை)
ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്,இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்
ഇരട്ട സൈഡ് ഡിസ്ക്,இரட்டை பக்க வட்டு
ഇരട്ട,இரட்டிப்பாகும்
താഴേക്ക് വരുന്ന തരംഗം,கீழே வரும் அலை
താഴേക്ക് അരുവി,டவுன் ஸ்ட்ரீம்
ഡൗൺലിങ്ക്,டவுனிங்க்
ഡൗൺലോഡ്,பதிவிறக்க Tamil
ഡൗൺലോഡുചെയ്യുന്നു,பதிவிறக்குகிறது
ഡ്രോയിംഗ്,வரைதல்
ഡ്രില്ലിംഗ് ബിറ്റ്,துளையிடும் பிட்
ഡ്രില്ലിംഗ് മെഷീൻ,துளையிடும் இயந்திரம்
ഓടിക്കുക,இயக்கி
ചെണ്ട,டிரம்
ഡ്രൈ ബൾബ് താപനില,உலர்ந்த விளக்கை வெப்பநிலை
വരണ്ട സെൽ,உலர் செல்
ഡ്രൈ സോൾഡർ,உலர் சாலிடர்
ഡ്യുവൽ ചാനൽ മോഡ്,இரட்டை சேனல் பயன்முறை
ഡബ്ബിംഗ്,டப்பிங்
ദുരുപയോഗം,டட்
ഉപേക്ഷിക്കുക,டம்ப்
ഡ്യുപ്ലെക്സ്,டூப்ளக்ஸ்
കാലയളവ്,காலம்
പൊടി,தூசி
പൊടി ബഗ്,தூசி பிழை
പൊടി തെളിവ്,தூசி ஆதாரம்
ദുണ്രന്മാര്,டஸ்டர்
ചലനാത്മക,மாறும்
ഡൈനാമിക് ബിറ്റ് വിഹിതം,டைனமிக் பிட் ஒதுக்கீடு
ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്),மாறும் இடைநிலை விலகல் (மங்கலான)
ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ,மாறும் அளவு
ഡൈനാമിക് റേഞ്ച്,மாறும் வரம்பு
ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം,மாறும் வரம்பு கட்டுப்பாடு
ഡൈനാമോ,டைனமோ
ഇയർ ഫോൺ,காது தொலைபேசி
ഭൂമി,பூமி
എർത്ത് ബൾബ്,பூமி வீக்கம்
ഭൂമി ചെറുത്തുനിൽപ്പ്,பூமி எதிர்ப்பு
എർത്ത് വടി,பூமியின் தடி
എർത്ത് ഉപഗ്രഹം,பூமி செயற்கைக்கோள்
ഭൂമി സ്റ്റേഷൻ,பூமி நிலையம்
എർത്ത് ടെർമിനൽ,பூமி முனையம்
പൊയ്ക്കുന്നത്,பூமி
പതിധനി,எதிரொலி
എക്കോ ചേംബർ,எதிரொலி அறை
എഡ്ഡി കറന്റ്,எடி நடப்பு
എഡ്ഡി നിലവിലെ നഷ്ടം,எடி தற்போதைய இழப்பு
എഗ്രിവൈസ് മീറ്റർ,எட்ஜ்வைஸ் மீட்டர்
എഡിറ്റിംഗ്,எடிட்டிங்
ഫലപ്രദമായ ആന്റിന ഉയരം,பயனுள்ள ஆண்டெனா உயரம்
ഫലപ്രദമായ ആന്റിന നീളം,பயனுள்ள ஆண்டெனா நீளம்
ഫലപ്രദമായ വോൾട്ടേജ്,பயனுள்ள மின்னழுத்தம்
കാര്യക്ഷമത,திறன்
ഇലാസ്തികത,நெகிழ்ச்சி
വൈദ്യുത ഡിസ്ചാർജ്,மின்சாரம்
വൈദ്യുത മണ്ഡലം,மின்சார புலம்
ഇലക്ട്രിക് ഫ്ലാഷ്,மின்சார ஃபிளாஷ்
വൈദ്യുത ഹീറ്റർ,மின்சார ஹீட்டர்
വൈദ്യുത മീറ്റർ,மின்சார மீட்டர்
വൈദ്യുത മോട്ടോർ,மின்சார மோட்டார்
വൈദ്യുതാഘാതം,மின்சார அதிர்ச்சி
വൈദ്യുത തീപ്പൊരി,மின்சார தீப்பொறி
വൈദ്യുത ഉപകരണം,மின் சாதனம்
വൈദ്യുത ശബ്ദം,மின் சத்தம்
വൈദ്യുത കൊടുങ്കാറ്റ്,மின் புயல்
വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം,மின்சாரம் இயக்கப்படும் இசைக்கருவி
വൈദ്യുതി,மின்சாரம்
വൈദ്യുതി വിതരണം,மின்சாரம் வழங்கல்
ഇലക്ട്രോഡൈനാമിക്,மின்முனைகாட்சி
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,மின்னாற்பகுப்பு மின்தேக்கி
വൈദ്യുതകാഗ്നെറ്റിക്,மின்காந்த
വൈദ്യുതകാന്തിക അസ്വസ്ഥത,மின்காந்த இடையூறு
വൈദ്യുതകാന്തിക ഇടപെടൽ,மின்காந்த குறுக்கீடு
ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം,மின்காந்த நிறமாலை
ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം,மின்காந்த அலை
ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം,மின்காந்த அலை பிரச்சாரம்
ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്,எலக்ட்ரான் பல ஒளிச்சேர்க்கை
ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ,மின்னணு கால்குலேட்டர்
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP),மின்னணு தரவு செயலாக்கம் (ஈடிபி)
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),மின்னணு அஞ்சல் (மின்னஞ்சல்)
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം,மின்னணு மாறுதல் அமைப்பு
ഇലക്ട്രോണിക്സ്,மின்னணுவியல்
ഇലക്ട്രോപ്പിൾ,மின்முனை
ഇലക്ട്രോസ്റ്റാറ്റിക്,மின்னியல்
ഉയരത്തിലുമുള്ള,உயரம்
ഉൾച്ചേർത്ത,பதிக்கப்பட்ட
എംബഡ്ഡ് ഓഡിയോ,உட்பொதிக்கப்பட்ட ஆடியோ
എംബഡഡ് സിസ്റ്റം,உட்பொதிக்கப்பட்ட அமைப்பு
മുദ,சின்னம்
വളർന്നുവരുന്ന ട്രെൻഡുകൾ,வளர்ந்து வரும் போக்குகள்
കിടം,உமிழ்வு
പുറപ്പെടുവിക്കുക,உமிழ்ப்பான்
ഇമിറ്റർ ഫോളോവർ,உமிழ்ப்பான் பின்தொடர்பவர்
ഇമിറ്റർ ടെർമിനൽ,உமிழ்ப்பான் முனையம்
എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ,உமிழ்ப்பான்-அடிப்படை-சந்திப்பு
കഴിവുണ്ടാക്കുക,இயக்கு
വയർ,பற்சிப்பி கம்பி
എസിഷർ,என்கிப்பர்
വേലിക്കെട്ട്,அடைப்பு
എൻകോഡ്,குறியாக்கம்
എൻകോഡർ,குறியாக்கி
എൻകോഡിംഗ്,குறியாக்கம்
എൻക്രിപ്ഷൻ,குறியாக்கம்
അവസാനം അടയാളപ്പെടുത്തുക,இறுதி குறி
അന്തിമ ഉപയോക്താവ്,கடைசி பயனாளி
ഊര്ജം,ஆற்றல்
Energy ർജ്ജ വിതരണക്കാരൻ,ஆற்றல் பரவல்
ഊർജ്ജ വിതരണം,ஆற்றல் விநியோகம்
നിര്പ്പണശേഷിയാക്കല്,அமலாக்கம்
യന്തം,இயந்திரம்
എഞ്ചിനിയര്,பொறியாளர்
എഞ്ചിനീയറിംഗ്,பொறியியல்
എഞ്ചിനീയറിംഗ് സ്റ്റോർ,பொறியியல் கடை
കൊത്തുപണി,வேலைப்பாடு
മെച്ചപ്പെടുത്തുക,மேம்படுத்தவும்
മേള,குழுமம்
കീ നൽകുക,விசையை உள்ளிடவும்
എന്റർപ്രൈസ് വാസ്തുവിദ്യ,நிறுவன கட்டமைப்பு
എന്തയോൺ,என்டல்பி
എൻട്രോപ്പി,என்ட்ரோபி
എൻട്രോപ്പി കോഡിംഗ്,என்ட்ரோபி குறியீட்டு முறை
എൻട്രോപ്പി ആവർത്തനം,என்ட்ரோபி பணிநீக்கம்
തുല്യമാണ്,சமன்
സമതയൽ,சமநிலை
സമവാക്രം,சமநிலைப்படுத்தி
സജ്ജീകരണം,உபகரணங்கள்
ഉപകരണങ്ങൾ,உபகரணங்கள் கவர்
തുലതയുള്ള,இணையான
തുടച്ചുമാറ്റുക,அழிக்கவும்
മധുരം മായ്ക്കുക,தலையை அழிக்கவும்
മദ്ധാള,அரிப்பு
തെറ്റായി,ஒழுங்கற்ற
പിശക്,பிழை
പിശക് കോഡിംഗ്,பிழை கட்டுப்பாட்டு குறியீட்டு முறை
തെറ്റ് തിരുത്തൽ,பிழை திருத்தம்
പിശക് കണ്ടെത്തൽ,பிழை கண்டறிதல்
പിശക് കൈകാര്യം ചെയ്യുന്നു,பிழை கையாளுதல்
പിശക് പ്രോബബിലിറ്റി,பிழை நிகழ்தகவு
ഇഥർനെറ്റ്,ஈத்தர்நெட்
ഇഥർനെറ്റ് കേബിൾ,ஈத்தர்நெட் கேபிள்
യൂജെനിക്സ്,யூஜெனிக்ஸ்
ഒഴിപ്പിക്കുക,வெளியேற்றம்
കൈമാറുക,பரிமாற்றம்
എക്സൈറ്റര്,உற்சாகம்
കൊല്ലുക,செயல்படுத்த
വധശിക്ഷ സമയം,மரணதண்டனை நேரம்
ഉപയോഗിച്ചുതീരുക,வெளியேற்ற
പുറത്ത്,வெளியேறு
വിപുലപ്പെടുത്തി,விரிவாக்கப்பட்டது
വിപുലീകരണ വാൽവ്,விரிவாக்கம் வால்வு
പരീക്ഷണം,பரிசோதனை
വിദഗ്ദ്ധ സംവിധാനം,நிபுணர் அமைப்பு
ആരായുക,ஆராயுங்கள்
പരവേക്ഷക,ஆய்வுப்பணி
എക്സ്പോ (എക്സിബിഷൻ),எக்ஸ்போ (கண்காட்சி)
വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം,மின்சாரம் வழங்கல்
ബാഹ്യ നിയന്ത്രണം,வெளிப்புற கட்டுப்பாடு
ബാഹ്യ മെമ്മറി,வெளிப்புற நினைவகம்
ബാഹ്യ സംഭരണം,வெளிப்புற சேமிப்பு
ബാഹ്യ ത്രെഡ്,வெளிப்புற நூல்
എക്സ്ട്രാക്ട് ചെയ്യുക,பிரித்தெடுக்கவும்
എക്സ്ട്രാനെറ്റ്,எக்ஸ்ட்ராநெட்
കെട്ടിച്ചമയ്ക്കുക,புனையல்
മുഖം,முகம்
ഫേസിമൈലി,முகநூல்
ഘടകം,காரணி
മങ്ങുക,மங்கல்
മങ്ങുന്നു,மங்கவும்
മങ്ങുക,மங்கிவிடும்
നാദ,மங்கலான
മങ്ങുക,மறைதல்
മങ്ങുക,மங்கலான மண்டலம்
ഫാന്റമിനെ (= ഫാന്റം),பேண்டம் (= பாண்டம்)
