English,Odiya
Corresponding,ସାଥୀ
cosine law,କୋସାଇନ୍ ନିୟମ |
cosmic abundance,ସ୍ଥାନ ପ୍ରଚୁରତା |
Cosmical,ବ୍ରହ୍ମାଣ୍ଡ
cosmic burst,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
cosmic ray,"ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
cosmic shower,ସ୍ପେସ୍ ବୃଷ୍ଟି
cosmic space,ସ୍ଥାନ
cosmological,ବ୍ରହ୍ମାଣ୍ଡ
cosmology,"ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
Cosmonaut,ମହାକାଶଚାରୀ
Cosmonautics,ମହାକାଶଚାରୀ
Cosmos,"ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
Coulomb,କୁଲମ୍ବ |
Coulombic field,କୁଲୋମି କ୍ଷେତ୍ର |
Coulometer,କୁଲୋମିଟର |
Count,"ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା"
count down,"ଗଣନା, ଓଲଟା ଗଣନା |"
Counter,"କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |"
counter clockwise,ଓଲଟା
counter current,"ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |"
counter electromotive force,ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |
counter measures,ପ୍ରତିନିଧୀ
Counterpoise,ଓଲଟା ଟର୍ସ |
counting rate,ଗଣନା ହାର
Counts,"ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |"
Couple,ବଳ ଯୋଡି |
coupled,ଯୋଡି
coupler,କପଲର୍
coupling,ଯୋଡି
course,"ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ"
Covalence,ସମନ୍ୱୟ
Covalency,ସମନ୍ୱୟ
covalent,ସହଯୋଗୀ
Covariance,କୋଭାରିଆନ୍ସ |
Covariant,ସମ୍ମିଳିତ
coverage,"କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |"
cover plate,କଭର ସିଟ୍ |
crackling noise,ଚାଟର୍
creation rate (=generation rate),ପ୍ରଜନନ ହାର
Creep,ସାମାନ୍ୟ ବିକୃତି |
Crest,ଶିଖର
Criterion,"ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ"
Critical,ଗୁରୁତର
criticality,ସମାଲୋଚନା
crocodile clip,ମକର ରାଶି କ୍ଲିପ୍ |
Crookes dark space,ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |
Cross,କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |
cross band,କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |
cross colour interference,ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |
cross connection,କ୍ରସ୍ ସମ୍ପର୍କ
crossed field,ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |
crossed lens,ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |
crossed product,କ୍ରସ୍ ଉତ୍ପାଦ |
cross fire (=cross talk),ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
crossing of levels,ଚଟାଣର ଏନକାଉଣ୍ଟର |
cross-over area,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
crossover frequencies,ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ
crossover value,ବିନିମୟ ମୂଲ୍ୟ
cross product,ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |
cross section,"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |"
cross term,"ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |"
cross wire,କ୍ରସ୍ ତାର
crown optical glass,"ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |"
Cryogen,ଥଣ୍ଡା ମିଶ୍ରଣ
cryogenic electronics,ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
cryogenic,ହାଇପୋଥର୍ମିଆ |
cryogenic laboratory,କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |
Cryogenics,nimratapiki
cryoscope,ଫ୍ରିଜ୍ ଗେଜ୍ |
Cryoscopic Constant,କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |
crystal,ସ୍ଫଟିକ୍
Crystalline,"ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |"
crystallisation (=crystallization),"ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |"
crystallographer,ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |
Crystallographic,ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |
Crystallographical,ସ୍ଫଟିକ୍ ଗଠନ
crystallography,"କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |"
crystal translation operation (=lattice translation operation),ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |
crystal whiskers,ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |
Cube,କ୍ୟୁବ୍ କ୍ୟୁବ୍ |
Cubic,"କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |"
Cubical Cleavage,ଘନ ଖଣ୍ଡ
Cubicle,କକ୍ଷପଥ
Cumulative,ସଂକଳନ
Curie constant,କ୍ୟୁରି ସ୍ଥିର |
Curie effect,କ୍ୟୁରି ଇଫେକ୍ଟ |
Curic-point,"କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |"
curie (unit),କ୍ୟୁରି
current,stream ରଣା
current element,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
Curtailment,ବଣ୍ଟନ
Curvature,ବକ୍ରତା
Curve,ବକ୍ର ବକ୍ର ରେଖା |
Curved,ବକ୍ର
curved beam,ବକ୍ର ଦଣ୍ଡିକା |
curved surface,ବକ୍ର ପୃଷ୍ଠା |
curve of growth,ଅଭିବୃଦ୍ଧି ବକ୍ର
Curvilinear,curvilinear
cut-off,"ପର୍ଫୋରେଟର, କାଟିବା |"
cut off field,ଶେଷ ଜୋନ୍ |
cut off frequency,ଶେଷ ଆବୃତ୍ତି
cut off point,ଶେଷ ବିନ୍ଦୁ
cut off velocity,ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |
cut off voltage,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
Cutter,"ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
Cybernetics,ସାଇବରନେଟିକ୍ସ |
Cycle,"ଚକ୍ର, ଚକ୍ର, ଚକ୍ର"
cycle per second,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
cyclic,"ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
Cycling,ସ୍ପିନ୍
cycloidal pendulum,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
Cyclotron,ସାଇକ୍ଲୋଟ୍ରନ୍ |
cyclotron frequency,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
cylinder,"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
Cylindrical,"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |"
cylindrical harmonics,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
damped,ଓଦା
damped harmonic oscillation,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
Damping,ଡ୍ୟାମ୍ପର୍ |
Daniell cell,ଡାନିଏଲ୍ ସେଲ୍ |
dark,ଅନ୍ଧାର
data processing,"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
Daughter,"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |"
Davission Germer experiment,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
d .c. (=zero frequency component),D.C. (ନିର୍ଦ୍ଦେଶନାମା)
dead space,ନିଷ୍କ୍ରିୟ ଅଂଶ |
dead spot,ନୀରବ ସ୍ଥାନ |
de Broglie wave length,de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Debye charactristic temperature,ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |
Debye length,"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |"
Debye relaxation time,debt ଣ-ଛୁଟି
decay,କ୍ଷୟ
decay constant,କ୍ଷୟ ସୂଚକାଙ୍କ |
decelerating,diluent
deceleration,retard
deceleration time,ବିରାମ ସମୟ
Decibel,ଡେସିବଲ୍ |
decibelmeter,ଡେସିବେଲୋମିଟର |
Decimal,"ଦଶମିକ, ଦଶମିକ"
declassify,ବର୍ଗୀକରଣ
declination,"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |"
declination circle,ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |
Decoder,ଡିକୋଡର୍ |
decomposition,"ବିଚ୍ଛେଦ, ବିଲୋପ |"
Decompression,ସଙ୍କୋଚନ |
decontamination,ପ୍ରଦୂଷଣ
Decoration,ଅଳଙ୍କାର |
Decoupling,ସଂଯୋଗ
decreasing function,ହ୍ରାସ କାର୍ଯ୍ୟ
Decrement,ପାଣିପାଗ
Deemphasis,ଉଲ୍ଲଂଘନ |
deep level,ଉପଫ୍ଲୋର |
dcep space,ଗଭୀର ସ୍ଥାନ
De-excitation,derivation
Defect,"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |"
Defective,ଭୁଲ
Defensive,ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |
defining aperture,ସୀମିତ ଦ୍ୱାର |
definition,"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା"
Deflect,deflect
Deflecting,ଡିଫ୍ଲେକ୍ଟର୍ |
Deflection,"ବିଘ୍ନ, ବିଘ୍ନ"
deflection defocussing,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |
deflection-doubling mirror,ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |
deflection field,ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |
deflection of gravity,ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |
deflection plates,ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |
Defocussing,ଧ୍ୟାନ ଦିଅନ୍ତୁ |
deformability,ବିକଳାଙ୍ଗତା |
Deformation,"ବିକୃତି, ବିକୃତି"
degasification,ଭିଗାସନ୍ |
Degeneracy,"ଦୁଷ୍କର୍ମ, ଅବସାଦ |"
Degenerate,"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)"
degenerate gas,ବର୍ଜ୍ୟବସ୍ତୁ
degeneration,"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |"
degenerative,ସନ୍ତୋଷଜନକ
Degree,"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା"
degree of concentration,ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍
degree of dissociation,ବିଚ୍ଛେଦ ପରିମାଣ |
degree of freedom,ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ
degree of ionisation,ଆୟନାଇଜେସନ୍ ପରିମାଣ |
degree of polarisation,ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |
degree of precision,ସଠିକତା ପରିମାଣ
dehumidification,ଡିହମାଇଡିଫିକେସନ୍
deionisation,deionization
Delay,ବିଳମ୍ବ
Delayed,belated
Delocalisation,ଲୋକାଲାଇଜେସନ୍
delta function,ଡେଲଟା ଫଙ୍କସନ୍
Demagnetisation,demagnetization
Demagnetise,demagnetized ବକ୍ର
Demagnetiser,demagnetizer
demodulation,demodulation
dense packing,ଘନ କୁହୁଡି |
Densitometer,ଘନତା ଗେଜ
Density,"ଘନତା, ଘନତା"
depletion layer,ଅବନତି ସ୍ତର
depletion zone,ହ୍ରାସ ଜୋନ୍ |
depolarisation,ଡିପୋଲାରାଇଜେସନ୍
depolarised,ଡିପୋଲାରାଇଜଡ୍ |
depolariser,ଡିପୋଲାରାଇଜର
depth of field,"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |"
derivative polarogram,"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |"
derived,ପ୍ରାପ୍ତ
Descending,"ଅବତରଣ, ଅବତରଣ"
descent,"ବଂଶ, ବଂଶ"
describe,"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର"
Descriptor,ଭେଦ
Design,"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
Destruction,ବିନାଶ
destructive interference,ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |
Destructive,"ବିନାଶକାରୀ, ବିନାଶକାରୀ |"
Detection,"ପରିଚୟ, ଚିହ୍ନଟ"
Detector,ସଂଗ୍ରହକାରୀ
Determinateness,ନିର୍ଣ୍ଣୟ
determinating,ନିର୍ଣ୍ଣୟକାରୀ
determination,ନିଷ୍ଠା
determine,ନିର୍ଣ୍ଣୟ କରିବାକୁ
determined,ସ୍ଥିର ହୋଇଛି
Deuteron,ଡିଟେରନ୍
develop (=develope),"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ"
developer,"ବିକାଶକାରୀ, ବିକାଶକାରୀ"
development,"ବିକାଶ, ବିକାଶ"
Deviation,ବ୍ୟତିକ୍ରମ
Dew,କାକର
dew point,କାକର ବିନ୍ଦୁ |
dextrorotary,ଦକ୍ଷିଣ ପୋଲାରାଇଜର
diagnostic test,ନିଦାନ ପରୀକ୍ଷା
Diagonal,ତ୍ରିକୋଣୀୟ
Diagram,ଚିତ୍ର
Diagrammatic,ଚିତ୍ର
dial,ଡାଏଲ୍ କରନ୍ତୁ |
Diamagnetic,ଡାଇମାଗ୍ନେଟିକ୍ |
Diamagnetics,"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |"
Diamagnetism,ଡାଇମାଗ୍ନେଟିଜିମ୍ |
Diameter,ବ୍ୟାସ
Diametrically opposite,ହୀରା ବିପରୀତ |
Diamond,"ହୀରା, ହୀରା |"
Diaphragm,"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |"
Diathermanous,ଉତ୍ତାପ ବିନିମୟ
diathermic,ଉତ୍ତାପ ବିନିମୟ
diatonic scale,"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |"
Dichotomy,"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |"
dichromate cell,ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |
Dichromatism,"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |"
Dictaphone,ଡିକ୍ଟଫୋନ୍ |
dielectric,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
dielectrics,ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |
diesel cycle,ଡିଜେଲ ଚକ୍ର
difference,ଫାଙ୍କ
difference frequency,"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |"
Differential,"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |"
differential absorption,ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |
differential amplifier (=difference amplifier),ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |
differential calorimeter,"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |"
differential capacitor,ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |
differential cross section,ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |
differential Diffusion,ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |
differential equation,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
differential extinction coefficient,ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |
differential ionisation chamber,ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
differential isotope method,ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |
differential velocity,ଭିନ୍ନକ୍ଷମ ବେଗ
differentiate,ଭିନ୍ନ କର |
differentiated,"ଭିନ୍ନ, ଭିନ୍ନ"
Differentiation,"ଭିନ୍ନତା, ଭିନ୍ନତା |"
diffraction,ବିଭାଜନ
diffractometer,ଡିଫ୍ରାକ୍ଟୋମିଟର |
Diffused,"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |"
Diffuse,ବିସ୍ତାରିତ |
diffusion,ବିସ୍ତାର
diffusivity,ବିସ୍ତାର
digit,"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |"
digital recording,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
digital voltmeter,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |
di-isotopic element,ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |
dilatation,ବିସ୍ତାର
dilation strain,ବିସ୍ତାର ବିକୃତି |
dilatometer,ଏକ୍ସୋମିଟର
Dilator,ଭିସଫାରିନି |
Dimension,"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |"
Dimensional,ଡାଇମେନ୍ସନାଲ୍ |
Dimensionality,ପରିମାପ
dimensional unit,ବୀମା ୟୁନିଟ୍
dimensionless,ପରିମାପହୀନ ପରିମାପ |
diminution,"ହ୍ରାସ, ହ୍ରାସ"
Dimmer,ଉଜ୍ଜ୍ୱଳ
diode,ଡାୟୋଡ୍
diopter,diopter
dioptrical region,ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର
dioptric lens (=drum lens),ରିଫାକ୍ଟିଂ ଲେନ୍ସ |
dip,"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର"
dip angle,ପତନର କୋଣ
Dipole,ଡିପୋଲ୍
dipole layer (=electric double layer),ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |
Dirac delta function,dirac delta function
Direct,"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |"
direct correlation,ଆନୁଲୋମ୍ ସମ୍ପର୍କ
direct current,ସିଧାସଳଖ କରେଣ୍ଟ୍ |
directed,ସିଧାସଳଖ |
direct impact,"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |"
direction,"ଦିଗ, ଦିଗ"
Directional,ଦିଗଦର୍ଶନ
directional stability,ସ୍ଥାନ ସ୍ଥିରତା |
direction cosine,"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |"
directive,"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ"
directivity,ଦିଗଦର୍ଶନ |
direct lattice,ସାଧାରଣ ଜଟଣୀ |
direct line,ସିଧା ରେଖା |
directly proportional,କ୍ରମିକ ଅନୁପାତ |
direct method,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
Director,ଦିଗ
direct reading instrument,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
direct vision telescope,ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |
Disc,"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |"
Discharge,"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |"
discharge in cascade,ଜଳ ବୁଡିବା |
discontinuity,"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |"
discontinuous,ବନ୍ଦ
Discovery,"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |"
Discrepancy,ଅସଙ୍ଗତି |
Discrete,କଣିକା
dish antenna,"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |"
disintegration,"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |"
disintegration constant,ବିଲୋପ ସ୍ଥିର |
disintegration energy,ବିସର୍ଜନ ଶକ୍ତି |
disintegration half-life,ଅଧା ଜୀବନ ବିଲୋପ |
disintegration series,ବିଲୋପ ଗ୍ରେଡ୍
Dislocation,"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |"
dislocation line,"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |"
dislocation loop,ତ୍ରୁଟି ଲୁପ୍ |
disorder,"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
disordering,ବିଶୃଙ୍ଖଳା
disorientation,"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |"
dispersed,"ବିଛିନ୍ନ, ବିଛିନ୍ନ |"
dispersion,"ବିଚ୍ଛେଦ, ବିଛାଇବା |"
Dispersity,ପ୍ରୋଜେକ୍ଟଲ୍
Dispersive,ବିସର୍ଜନକାରୀ |
Dispersivity,ପ୍ରତିଫଳନ
Displacement,ବିସ୍ଥାପନ
Display,ପ୍ରଦର୍ଶନ
display unit (=console),କୋନସୋଲ
disruptive force,ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |
dissimilar,ଅସମାନ
dissipation coefficient,କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |
Dissipative,କ୍ଷତିକାରକ |
dissipative system,କ୍ଷୟ ପ୍ରଣାଳୀ |
Dissociable,ପୃଥକ
Dissociated,ଅଲଗା
Dissociation,ସ୍ୱଭାବ
Dissonance,ଅସଙ୍ଗତି
Distance,ଦୂରତା
Distant,ଦୂର
Distinct,"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |"
Distinction,ଭେଦଭାବ
distinctive property,ପୃଥକ ସମ୍ପତ୍ତି |
Distinguish,"ଭିନ୍ନ କର, ଭିନ୍ନ କର |"
Distorted,ବିକୃତ
Distortion,ବିକଳାଙ୍ଗତା |
distortional elasticity,ବିକୃତି ଇଲାସ୍ଟିସିଟି |
distributed amplifier,ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
Distribution,"ବଣ୍ଟନ, ବଣ୍ଟନ"
distributive law,"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
Disturbance,ବିଶୃଙ୍ଖଳା
Disturbed,"ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |"
disturbing force,ବିଚଳିତ ଶକ୍ତି
Diurnal,"ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |"
diurnal motion,ଦ daily ନିକ ଗତି
Divalent,ସମାନ୍ତରାଳ |
Diverge,"ବିସ୍ତାର କର, ବିସର୍ଜନ କର |"
Divergence,"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
Divergent,ବିଭେଦ
diversion,ଡାଇଭର୍ସନ
Divided,"ବିଭାଜିତ, ବିଭାଜିତ |"
division,"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
D-layer of ionosphere,ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |
domain,"ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |"
dome,"ଗୋବର, ଗମ୍ବୁଜ |"
dominant term,ପ୍ରଭାବଶାଳୀ ପଦ |
donor level,ଦାତା ସ୍ତର |
doped junction,ମାଡିଟ୍ ଚୁକ୍ତି |
Doping,"ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର"
Doppler effect,ଡୋପଲର ପ୍ରଭାବ
Dose,"age ଷଧ, age ଷଧ"
Dosimeter,କ୍ୱାଣ୍ଟୋମିଟର |
Dotted,"ବିନ୍ଦୁ, ବିନ୍ଦୁ"
Double,"ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |"
double bonds,ଡବଲ୍ ବଣ୍ଡ୍ |
double concave lens,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
double convex lens,ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |
double differentiation,ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |
double ionization,ଡବଲ୍ ଆୟନାଇଜେସନ୍ |
double molecule,ଡବଲ୍ ଅଣୁ
double precision,ଦୁଇଥର ସଠିକତା |
double refraction,ଦୁଇଥର ପ୍ରତିଫଳନ |
double series,ଡବଲ୍ ସିରିଜ୍ |
double stars,ଯୁଗଳ ତାରା |
doublet,ଦୁଇଥର |
doublet achromat,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |
Doubling,"ବିସ୍ତାର, ବିସ୍ତାର"
doubly charged particles,ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |
Doubly degenerate,ଭ୍ରଷ୍ଟାଚାର
