Malayalam,Odiya
നിര്മതി,ଛକ
ഡെമി-ഉദ്യോഗസ്ഥൻ,Demi-garieruler
ജനാധിപത്യം,ଗଣତନ୍ତ୍ର
വിശദീകരണം,ପ୍ରଦର୍ଶନ
നാശ്ചരം,ଗଣନିରୋଗରକରଣ
കലഹം,ଡେମୁରିଜ୍ |
നിഷേധിക്കല്,ଅସ୍ୱୀକାର
വിഭാഗത്തെ,ନାମ
ഡി നോവോ,ଦେ ନୋଭୋ |
നിഷേധിക്കുക,ଅସ୍ୱୀକାର କର |
വേര്പിരിയുക,ବିଦାୟ
വകുപ്പ്,ବିଭାଗ
വകുപകമായ,ବିଭାଗୀୟ
വകുപ്പുതല പ്രവർത്തനം,ବିଭାଗୀୟ କାର୍ଯ୍ୟ
വകുപ്പുതല അന്വേഷണം,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |
ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ
ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്,ବିଭାଗୀୟ ଅନିୟମିତତା |
ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി,ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |
വകുപ്പുതല അശ്രദ്ധ,ବିଭାଗୀୟ ଅବହେଳା |
വകുപ്പുതല അനുമതി,ବିଭାଗୀୟ ଅନୁମତି
വകുപ്പുതല യോഗ്യതാ പരീക്ഷ,ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |
വേര്പാട്,ପ୍ରସ୍ଥାନ
ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്,ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର
ആശയിക്കുന്ന,ନିର୍ଭରଶୀଳ |
ആശ്രിതരായ കുട്ടികൾ,ନିର୍ଭରଶୀଳ ପିଲାମାନେ |
വിനസിക്കുക,ନିୟୋଜନ କରନ୍ତୁ |
പപ്പോന്ദ്ദം,ଭିକ୍ଟର |
നാടുകടത്തല്,ନିର୍ବାସନ
ഉദാത്തൊരു,କ୍ଷତିପୂରଣ
നിക്ഷേപം,ଜମା
ഡിപ്പോ,ଡିପୋ
മൂല്യത്തകർച്ച,ଅବିଶ୍ୱାସନୀୟ
വിഷാദമുള്ള ക്ലാസ്,ଉଦାସୀନ ଶ୍ରେଣୀ |
കവരുക,ବଞ୍ଚିତ
ആവരണം,ପ୍ରତିନିଧିତ୍
ഡെപ്യൂട്ടേഷൻ അലവൻസ്,ଡେପୁଟେସନ୍ ଭତ୍ତା
ഡെപ്യൂട്ടി,ଡେପୁଟି
ധൈര്യമുള്ളവർ,ପଞ୍ଜୀକୃତ |
ഡ്യൂട്ടിയുടെ ഡെറൽ,ଡ୍ୟୁଟିର ଦି
ഉറിപ്പ്,ନିର୍ଯ୍ୟାତନା
ദുരന്തം,ପୁନରୁତ୍ଥାନ
അവശിഷ്ടപരമായ,ଅପମାନଜନକ
അവഹേളനപരമായ പരാമർശം,ଅପମାନଜନକ ଟିପ୍ପଣୀ |
പിന്ഗാമി,ବଂଶଧର
വിവരണം,ବର୍ଣ୍ଣନା
അര്ഹത,ଯୋଗ୍ୟ
ചിതണം,ଡିଜାଇନ୍
പഖാപിക്കുക,ନିଯୁକ୍ତ କରନ୍ତୁ |
പദവി,ନିଯୁକ୍ତ
അയക്കുക,ପଠନ
അയണി കുറിപ്പ്,ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |
പാസ്ചാർച്ച് രജിസ്റ്റർ,ପଠନ ରେଜିଷ୍ଟର |
ഉദ്ദിഷ്ടസ്ഥലം,ଗନ୍ତବ୍ୟସ୍ଥଳ
നിര്ഗതിയായ,ଦରିଦ୍ର
പതേകവിവരം,ସବିଶେଷ
വിശദമായ,ବିସ୍ତୃତ
കണ്ടുപിടിക്കുക,ଚିହ୍ନଟ କର |
തടങ്കല്,ବନ୍ଦନା
ഡിറ്റനോ,ଡିସେନୁ |
നിശ്ചയം,ନିଷ୍ଠା
തടയല്,ନିବେଦନ
ദോഷം,କ୍ଷତିକାରକ
ദോഷകരമായ,କ୍ଷତିକାରକ |
വിലകുറയ്ക്കല്,ମୂଲ୍ୟ ହ୍ରାସ
നാശക്കേട്,ବିନାଶ
വികസനം,ବିକାଶ
വതിചലിക്കുക,ବିଚ୍ୟୁତ
ഉപായം,ଉପକରଣ
ഭക്തി,ଭକ୍ତି
രോഗംനിര്ണയിക്കുക,ନିରାକରଣ
രേഖാലേഖം,ଚିତ୍ର
ഡയറി,ଡାଏରୀ
ശാസന,ନିର୍ଦ୍ଦେଶ
ഇതര മരിക്കുന്നു,ଅଣ ମୁସ୍ କରେ |
പഥാഹാരകമം,ଡାଏଟ୍
ദഹിപ്പിക്കുക,ହଜମ କରନ୍ତୁ |
അന്തസ്സോടെ,ସମ୍ମାନିତ
പതാപം,ସମ୍ମାନ
വ്യതിരിക്ത,ଖୋଳା
ഹിച്ചഹം,ଦିଲାଟନକାରୀ
വൈഷമം,ଦ୍ୱନ୍ଦ୍ୱ
അധാനശീലനായ,ପରିଶ୍ରମୀ
പരിമാണം,ପରିମାପ
ബിരുദപതം,ଡିପ୍ଲୋମା
നയതന്ത്ര്യം,କୂଟନୀତି |
നയതന്ത്ര പ്രതിരോധശേഷി,କୂଟନ omatic ତିକ ରୋଗୀତା |
നേരിട്ട്,ସିଧାସଳଖ |
നേരിട്ടുള്ള മത്സരം,ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |
നേരിട്ടുള്ള അഭിമുഖം,ସିଧାସଳଖ ସାକ୍ଷାତକାର |
സംവിധാനം,ଦିଗ
മേല്വിലാസപ്പട്ടിക,ଡିରେକ୍ଟୋରୀ
നേരിട്ടുള്ള റിക്രൂട്ട്,ସିଧାସଳଖ ନିଯୁକ୍ତି |
അനുവദിക്കരുത്,ଅନୁମୋଦିତ
വികലത,ଅକ୍ଷମତା
വികലാംഗ വ്യക്തി,ଅକ୍ଷମ ବ୍ୟକ୍ତି
പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ,ଅକ୍ଷମତା ଲାଭ
അസൗകരം,ଅସୁବିଧା
വിസമ്മതിക്കുക,ସହମତ ନୁହେଁ
അനുവദനീയമല്ല,ଅନୁମୋଦିତ |
വിസമ്മതം,ନାପସନ୍ଦ
അതാഹിതം,ବିପର୍ଯ୍ୟୟ |
ദുരന്ത നിവാരണം,ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା
പിരിച്ചുവിടുക,ବିଚ୍ଛିନ୍ନ କର |
അസംബ്ലി,ବିବାଦ
ഉപേക്ഷിക്കുക,ପରିତ୍ୟାଗ କରନ୍ତୁ |
ഒഴിവാക്കുക,ମୁକ୍ତି
ഡിസ്ചാർജ് സ്ലിപ്പ്,ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |
അച്ചടക്ക നടപടി,ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ
അച്ചടക്ക നടപടിക്രമം,ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |
അച്ചടക്കം,ଅନୁଶାସନ
വിവേകം,ପ୍ରତ୍ୟାଖ୍ୟାନ |
പകാശനം,ପ୍ରକାଶ
അസംതൃപ്തിയുള്ള,ଅସମ୍ମାନ
നിർണ്ണയിക്കുക,ବନ୍ଦ
നിറുത്തുക,ବନ୍ଦ କରନ୍ତୁ
തരുക,ମୁକ୍ତି
കിഴിവ്,ରିହାତି
കണ്ടെത്തുക,ଆବିଷ୍କାର କରନ୍ତୁ |
അപമാനിക്കുക,ଅସମ୍ମାନ
പൊരുത്തക്കേട്,ଅସଙ୍ଗତି
വിവേകം,ବିବେକ
വിവേചനാധികാര ഗ്രാന്റ്,ବିବେକ ଅନୁଦାନ
വിവേചനാധികാരശക്തി,ବିଚକ୍ଷଣ ଶକ୍ତି
വിവേചനം,ଭେଦଭାବ
സംവാദം,ଆଲୋଚନା
ആത്മാര്ഥതയില്ലാത്ത,ଅସାଧୁ
അപമാനം,ଅପମାନ
ശിഥിലത,ବିଚ୍ଛିନ୍ନତା
ചകം,ଡିସ୍କ
സ്ഥാനഭാവം,ସ୍ଥାନାନ୍ତର
അവിശ്വസ്ത,ଅବିଶ୍ୱାସ
പുറംതള്ളുക,ବରଖାସ୍ତ
പുറംതള്ളല്,ବରଖାସ୍ତ
പിരിച്ചുവിടൽ നടപടിക്രമം,ବରଖାସ୍ତ ପଦ୍ଧତି |
ധിക്കരിക്കുക,ଅବମାନନା
അവവസ്ഥ,ବିଶୃଙ୍ଖଳା |
അചന്തരമായ,ଅବସାନିଜଜ୍
അസമതം,ପାର୍ଥକ୍ୟ
ഡിസ്പാച്ച് വിഭാഗം,ପଠାଇବା ବିଭାଗ |
വിശദീകരിക്കാനാകും,ବିତରଣ ଯୋଗ୍ୟ
ചിതറുക,ବିସର୍ଜନ କର |
സ്ഥലംമാറ്റി,ବିସ୍ଥାପିତ |
പദര്ശനം,ପ୍ରଦର୍ଶନ
അനിഷ്ടം,ଅସଦାଚରଣ
പങ്കുമാറ്റം,ଚିହ୍ନ
പുറന്തള്ളുന്നു,ବିସର୍ଜନ କରନ୍ତୁ |
സ്ഥാനം,ମାନ୍ୟତା
പുറംതൊലി,ଅବସାଦ
തര്ക്കം,ବିବାଦ
അഭാവം,ଅଯୋଗ୍ୟତା
അവഗണിക്കുക,ଅବମାନନା
വേര്പിരിയല്,ବ୍ୟାଘାତ
അസംതൃപ്തി,ଅସନ୍ତୋଷ
വിയോജിപ്പ്,ଅସଂଗୁଣିତ
അപമാനകരമായ,ବିକଶିତ
പിത്തരുത്,ବିସୟରେ
പിരിച്ചുവിടുക,ବିସର୍ଜନ
അലിയിക്കുക,ଦ୍ରବଣ
വിദൂര പഠനം,ଦୂରତା ଶିକ୍ଷା
ദൈർഘ്യമേറിയ,ଡିଷ୍ଟିଲାରୀ |
വ്യത്യസ്തരായ,ଭିନ୍ନ
വിവേചിക്കുക,ପୃଥକ କର |
വളച്ചൊടിക്കൽ,ବିକୃତି
ദുരിതം,ଦୁ distress ଖ
വിതരണം ചെയ്യുക,ବଣ୍ଟନ କର |
വിതരണ,ବଣ୍ଟନ
ജില്ല,ଜିଲ୍ଲା
ജില്ലാ കേന്ദ്രം,ଜିଲ୍ଲା କେନ୍ଦ୍ର
ശലം,ବିଶୃଙ୍ଖଳା
ഡിറ്റോ,ଡିଟ୍ଟୋ |
വതിചലനം,ଡାଇଭର୍ସନ
ലാഭിക്കുക,ଡିଭିଡେଣ୍ଡ
ഡിവിഷൻ,ବିଭାଜନ
വിവാഹമോചനം,ଛାଡପତ୍ର
ഡോക്കറ്റ്,ଡକେଟ୍
ഡോക്ടര്,ଡାକ୍ତର
രേഖ,ଡକ୍ୟୁମେଣ୍ଟ୍
ഡോക്യുമെന്ററി തെളിവുകൾ,ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |
പ്രമാണീകരണം,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
വാസസ്ഥലം,ବାସସ୍ଥାନ
ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്,ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |
പബലമായ,ପ୍ରାଧାନ୍ୟ
സംഭാവന,ଦାନ
ഡോസിയർ,ସ୍ଥାନ
സംശയകരമായ,ସନ୍ଦେହଜନକ |
ഡ ove ടെയ്ലിംഗ്,କପୋତ ଲାଙ୍ଗୁଳ |
താഴേക്ക്,ତଳକୁ ଗ୍ରେଡ୍
കരട്,ଡ୍ରଫ୍ଟ
ഡ്രാഫ്റ്റ് മറുപടി,ଡ୍ରାଫ୍ଟ ଉତ୍ତର |
കടുത്ത നടപടി,କଠୋର ପରିମାପ |
വര്ണിക്കുക,ଡ୍ର
ഡ്രോക്കർ,ଡ୍ରୟର
ഡ്രോയിംഗ്,ଚିତ୍ରାଙ୍କନ
വരള്ച്ച,ମରୁଡ଼ି
വരണ്ട പ്രമോഷൻ,ଶୁଖିଲା ପଦୋନ୍ନତି |
ഇരട്ട ചാർജ്,ଦ୍ୱ ual ତା
ഇരട്ട പൗരത്വം,ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |
കുടിശ്ശിക,ଧାର୍ଯ୍ୟାର କାରଣ |
കൃത്യമായ ശ്രദ്ധ,ଧ୍ୟାନର ସହ
കുടിശ്ശിക,ଦେୟ
ശരിക്കൊണ്ടാക്കുക,ଯଥାର୍ଥ
പകര്പ്പെടുക്കുക,ନକଲ
കാലയളവ്,ଅବଧି
ദരക്ഷകർ,Dueves
കടമ,କର୍ତ୍ତବ୍ୟ
ഡ്യൂട്ടി അലവൻസ്,କର୍ତ୍ତବ୍ୟ ଭତ୍ତା
ഡ്യൂട്ടി ചാർട്ട്,ଡ୍ୟୁଟି ଚାର୍ଟ |
നികുതി അവധി,କର୍ତ୍ତବ୍ୟ ଛୁଟି
കടപ്പാട്,ଡ୍ୟୁଟି ରୁମ୍ |
മരിക്കുന്ന പ്രഖ്യാപനം,ମରିବା ଘୋଷଣା
ചലനാത്മകത,ଗତିଶୀଳତା
പകാശിത,ପ୍ରମାଣିତ |
സമ്പാദിച്ച അവധി,ରୋଜଗାର
വരുമാനം,ରୋଜଗାର
പരിസ്ഥിതി സൗഹൃദ,ଇକୋ-ଫ୍ରେଣ୍ଡଲି |
പരിസ്ഥിതിവിജ്ഞാനം,ପରିବେଶ
സാന്വത്തികമായ,ଅର୍ଥନ .ତିକ |
സാമ്പത്തിക ചൂഷണം,ଅର୍ଥନ ଶତକ୍ୱିକତା |
സമ്പദ്,ଅର୍ଥନୀତି
ഇക്കണോമി ക്ലാസ്,ଅର୍ଥନୀତି ଶ୍ରେଣୀ
എഡിറ്റിംഗ്,ସମ୍ପାଦନା
പതിപ്പ്,ସଂସ୍କରଣ
എഡിറ്റോറിയൽ,ସମ୍ପାଦନା
പഠനം,ଶିକ୍ଷା
വിദ്യാഭ്യാസ ജീവിതം,ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |
വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്,ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ
വിദ്യാഭ്യാസ യോഗ്യത,ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |
ഫലം,ପ୍ରଭାବ
സഫലമായ,ପ୍ରଭାବଶାଳୀ |
ഫലപ്രദമായ തീയതി,ପ୍ରଭାବଶାଳୀ ତାରିଖ
ഇഫക്റ്റുകൾ,ପ୍ରଭାବ
ഫലപ്ലയം,ଦକ୍ଷତା
കാര്യക്ഷമത,ଦକ୍ଷତା
കഴിവുള്ള,ଦକ୍ଷ
പുറത്താക്കൽ,ନିର୍ବାଚନ
വിപുലീകരിക്കുക,ବିସ୍ତୃତ
ഭീഷണിപ്പെടുത്തുക,Elapse
തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി,ମନୋନୀତ ପ୍ରତିନିଧୀ |
തിരഞ്ഞെടുപ്പ്,ନିର୍ବାଚନ
ഇലക്ടറൽ കോളേജ്,ନିର୍ବାଚନ କଲେଜ |
വചയിതാവ്,ନିର୍ବାହୀ
വൈദ്യുതീകരണം,ବିକାଶ
ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |
മൂലകം,ପ୍ରାଥମିକ
യോഗം,ଯୋଗ୍ୟତା |
യോഗ്യതാ പരീക്ഷ,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
ഉന്മേഷം,ବିଲୋପ
വാചാലത,Eloquent
ശലപ്പെടുത്തുക,ଲଜ୍ଜାଜନକ |
വഞ്ചന,ନିର୍ବୋଧ
മുദ,ପ୍ରତୀକ
എംബോസിംഗ് മുദ്ര,ସିଲ୍ ସିଲ୍ |
അടിയന്തരാവസ്ഥ,ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
അടിയന്തര ആശ്വാസം,ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |
വേര്പെട്ടു,ଅସମର୍ଥ
കുടിയേറിപാര്പ്പ്,ସ୍ଥାନାନ୍ତରଣ
നീളമുള്ള,ଇମେଲମେଣ୍ଟଗୁଡିକ |
എംപാനൽമെന്റ്,ନମୁନା
സമാനുഭാവം,ସହାନୁଭୂତି
നിയമിക്കുക,ନିଯୁକ୍ତି
തൊഴിലാളി,କର୍ମଚାରୀ
ജീവനക്കാരുടെ പങ്കാളിത്തം,କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ
ജീവനക്കാരന്റെ സംഭാവന,କର୍ମଚାରୀଙ୍କ ଅବଦାନ |
ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്,କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |
തൊഴിലുടമ,ନିଯୁକ୍ତିଦାତା |
തൊഴില്,ରୋଜଗାର
തൊഴിൽ കൈമാറ്റം,ରୋଜଗାର ବିନିମୟ
തൊഴിൽ അറിയിപ്പ്,ରୋଜଗାର ବିଜ୍ଞପ୍ତି |
തൊഴിൽ ഓഫീസ്,ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ
ശക്തിപ്പെടുത്തുന്ന,ସଶକ୍ତିକରଣ
ശാക്തീകരണ,ସଶକ୍ତିକରଣ
നടക്കുക,ଆରମ୍ଭ କରନ୍ତୁ |
നടന്നാൽ,ସଂସ୍ଥାର
En ബ്ലോക്ക്,En ବ୍ଲକ୍ |
ഇകാഷ്,ଏନକାଉଣ୍ଟର କର |
അടക്കംചെയ്യുക,ଆବଦ୍ଧ
ധൈരം,ଉତ୍ସାହ
കയ്യേറു,ଏନକାଉଣ୍ଟର
ല്യൂബ്രൻസ്,ଏନକୁମ୍ବନ |
മേലൊപ്പുവയ്ക്കുക,ସମର୍ଥନ କରନ୍ତୁ
നിരോധനം,ଅନୁଦାନ
അവസാന ഉൽപ്പന്നം,ଶେଷ ଉତ୍ପାଦ |
ഊര്ജം,ଶକ୍ତି
നിര്ബന്ധിക്കുക,ବାଧ୍ୟତାମୂଳକ କର |
ഇടപഴകുക,Jective
മെച്ചപ്പെടുത്തൽ,ଉନ୍ନତି
പഴുതുക,ତା ଦିଅ
En മാസിൽ,ମେସ୍
അനേഷണം,ଅନୁସନ୍ଧାନ
പേരെഴുതുക,ନାମ ଲେଖାନ୍ତୁ |
എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്),ନାମଲେଖା (= ନାମଲେଖା)
എൻറോൾമെന്റ് നമ്പർ,ନାମଲେଖା ସଂଖ୍ୟା |
വഴിയിൽ,ରାସ୍ତା ରେ
ഉറപ്പാക്കുന്നത്,ଭବିଷ୍ୟବାଣୀ
ഉറപ്പാക്കുക,ନିଶ୍ଚିତ କରନ୍ତୁ |
പവേശിക്കുക,ପ୍ରବେଶ କର
എന്റർപ്രൈസ്,ଉଦ୍ୟମ୍
വിനോദിപ്പിക്കുക,ଚିତ୍ତାକର୍ଷକ |
വിനോദം,ମନୋରଞ୍ଜନ
സ്ഥാപകരം,ଅଧିକାର
അർഹതയുണ്ട്,ଅଧିକାର
അധികാരാവകാശം,ଅଧିକାର
പ്രവേശനം,ପ୍ରବେଶ
ചതിക്കുന്ന,ପ୍ରବେଶ
പവേശം,ପ୍ରବେଶ
എൻട്രി ലെവൽ ജോലി,ପ୍ରବେଶ ସ୍ତର କାର୍ଯ୍ୟ
എണ്ണക്കല്ല്,ଗଣିତ
പരിസ്ഥിതി,ପରିବେଶ
പ്രതിനിധി,ଏନଭୋଇ |
സാംക്രമികരോഗം,ମହାମାରୀ
ശീതനം,Esitomen
സമതം,ସମାନତା
സന്തുലിതാവസ്ഥ,ସନ୍ତୁଳନ
സജ്ജീകരണം,ଉପକରଣ
ഇക്വിറ്റി,ଇକ୍ୱିଟି |
തുലതയുള്ള,ସମାନ
വക്രത,ସମକକ୍ଷ
ഉന്ബങ്ങുക,ବିଲାତି
എറാറ്റ,ଏରାଟା
പിശക്,ତ୍ରୁଟି
വർദ്ധനവ്,ବୃଦ୍ଧି ପାଇଲା |
അകന്വടി,ଏସକର୍ଟ
സത്തായ,ଜରୁରୀ |
സ്ഥാപനം,ସ୍ଥାପନା
വിലമതിക്കുക,ଆକଳନ
കണക്കാക്കിയ ചെലവ്,ଆନୁମାନିକ ମୂଲ୍ୟ
നീതിശാസ്ത്രം,ନ ics ତିକତା
മരാദ,ଶ iqu ଳୀ
ഒഴിപ്പിക്കല്,ସ୍ଥାନାନ୍ତର
ഒഴിഞ്ഞുമാറുക,ପଳାୟନ କର |
മൂല്യനിർണ്ണയം,ମୂଲ୍ୟାଙ୍କନ
ഇരട്ട സംഖ്യ,ଯୁଗ୍ମ ସଂଖ୍ୟା
അന്തിമമായ,ପରିଶେଷରେ
കുടിയിറക്കല്,ବହିଷ୍କାର
തെളിവ്,ପ୍ରମାଣ
വികസിക്കുക,ବିକାଶ
സൂക്ഷ്മമായ,ସଠିକ୍
പരീക്ഷ,ପରୀକ୍ଷା
പരീക്ഷണി,ପରୀକ୍ଷା କର
പരീക്ഷകന്,ପରୀକ୍ଷକ
ഉദാഹരണം,ଉଦାହରଣ |
ഖനനം,ଖନନ
ഉല്കൃഷ്ടമയ,ଉତ୍କୃଷ୍ଟ
ഒഴിവാക്കല്,ବ୍ୟତିକ୍ରମ |
അസാധാരണമായ,ବ୍ୟତିକ୍ରମ |
ആധികം,ଅତ୍ୟଧିକ
കൈമാറുക,ବିନିମୟ
Icequer,ବଂଶଧର
എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി),ଏକ୍ସାଇଜ୍ (= ଏକ୍ସାଇଜ୍ ଡ୍ୟୁଟି)
പെടുത്തിയിട്ടില്ല,ବାଦ ଦିଅନ୍ତୁ
ഒഴികെയുള്ള,ସ୍ୱତନ୍ତ୍ର
ക്ഷമ,ବାହାନା
കൊല്ലുക,ଏକଜେକ୍ୟୁଟ୍ କର
എക്സിക്യൂട്ടീവ്,କାର୍ଯ୍ୟନିର୍ବାହୀ
പ്രവർത്തക സമിതി,କାର୍ଯ୍ୟନିର୍ବାହୀ କମିଟି |
എക്സിക്യൂട്ടീവ് പവർ,କାର୍ଯ୍ୟନିର୍ବାହୀ ଶକ୍ତି |
എക്സിക്യൂട്ടീവുകൾ,ନିର୍ବାହର
എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്,କାର୍ଯ୍ୟନିର୍ବାହୀ କର୍ମଚାରୀ |
ഒഴിവാക്കപ്പെട്ട,ମୁକ୍ତ
ഒഴിവാക്കല്,ଛାଡ
ശീലിക്കുക,ବ୍ୟାୟାମ
മുൻ ഗ്രാറ്റേ,ପୂର୍ବ-ଗ୍ରାଟିସିଆ |
മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്,ପୂର୍ବ-ଗ୍ରାଟିଆ ଦେୟ |
ഉപയോഗിച്ചുതീരുക,ନିଷ୍କାସନ
സമരഹിതം,ସମ୍ପ୍ରସାରିତ |
പദര്ശിപ്പിക്കുക,ପ୍ରଦର୍ଶନ
വിശിപ,ଅବସିଜୀ
എക്സിം നയം,ନିର୍ବୋଧ ନୀତି
പുറത്ത്,ପ୍ରସ୍ଥାନ
അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക,ସାକ୍ଷାତକାର ଛାଡନ୍ତୁ
പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക,ପୁରଣ କରନ୍ତୁ ନୀତି
വോട്ടെടുപ്പ് പുറത്തുകടക്കുക,ପୋଲରୁ ବାହାରକୁ ଯାଆନ୍ତୁ |
മുൻ ഓഫീസിയോ,ପୂର୍ବ-ଅଧିକାରୀ |
രാജകീയത,ଉତ୍ତେଜିତ
വികസനം,ବିସ୍ତାର
മുൻ ഭാഗം,ପୂର୍ବ ଭାଗ
പ്രവാസി,ବାହୁବଳୀ
ഉചിതമായ,ଉତ୍ତମ
വേഗത്തിലാക്കുക,ତ୍ୱରାନ୍ୱିତ କର |
പുറത്താക്കുക,ବହିଷ୍କାର
ചെലവ്,ଖର୍ଚ୍ଚ
പരിചയം,ଅଭିଜ୍ଞତା
പരീക്ഷണം,ପରୀକ୍ଷଣ |
വിദഗ്ധന്,ବିଶେଷଜ୍ଞ
കാലഹരണപ്പെടൽ,ସମାପ୍ତି
കാലഹരണപ്പെടുന്ന തീയതി,ସମାପ୍ତି ତାରିଖ
വിശദീകരണം,ବ୍ୟାଖ୍ୟା
സ്പഷ്ടമായ,ସ୍ପଷ୍ଟ ଭାବରେ
ചൂഷണം,ଶୋଷଣ
ആരായുക,ଅନୁସନ୍ଧାନ କର |
സ്ഫോടനം,ବିସ୍ଫୋରଣ
കയറ്റുമതി,ରପ୍ତାନି
മുൻഗാമിയുടെ ഭാഗമോ,ପୂର୍ବ-ପୋଷ୍ଟ ଫ୍ୟାକ୍ଟୋ |
പകടിപ്പിക്കുക,ଏକ୍ସପ୍ରେସ
മുഖഭാവം,ଅଭିବ୍ୟକ୍ତି
പുറത്താക്കൽ,ବହିଷ୍କାର
പുറന്തള്ളുക,ବହିଷ୍କାର
നീട്ടുക,ବିସ୍ତାର କର |
പരിധിവരെ,ସୀମା
പുറമേയുള്ള,ବାହ୍ୟ
കൊള്ളയുള്ള,ଚୋରୀ
അധികമായ,ଅତିରିକ୍ତ
എക്സ്ട്രാക്ട് ചെയ്യുക,ବାହାର
അസാധാരണമായ,ଅସାଧାରଣ
അതിരുകടന്ന,ଅତ୍ୟଧିକ
തീവ്രവാദി,ଉଗ୍ରବାଦୀ
പുറംതള്ളമുള്ള,ଅତିରିକ୍ତ
നേത്ര സാക്ഷ്യം,ଆଖି ସାକ୍ଷୀ
കെട്ടിച്ചമയ്ക്കുക,କପଡା |
മുഖവില,ମୁହଁ ମୂଲ୍ୟ
സുഗമമാക്കുക,ସୁବିଧା
സൗകര്യം,ସୁବିଧା
ഫേസിമൈലി,କାରସିମ୍
വസ്തുത,ସତ୍ୟ
ഭക്താത്മകത,କ୍ଷେତ୍ରଗୁଡିକ
ഘടകം,କାରକ
തൊഴില്ശാല,କାରଖାନା
തൊഴില്പരമായ,ବାସ୍ତବରେ ବାସ୍ତବ
ശേഷി,ଅଧ୍ୟାପିକା
പരാജയപ്പെടുക,ବିଫଳ
മേള,ମେଳା
വിശാസത,ବିଶ୍ୱାସ
വ്യാജ,ନକଲି
കുടുംബം,ପରିବାର
ക്ഷാമം,ଦୁର୍ଭିକ୍ଷ
കൂലി,ଭଡା
വിടവാങ്ങല്,ବିଦାୟ
കൃഷി,ଚାଷ
തളര്ച്ച,ଥକା
കുറ്റം,ଦୋଷ
പീതി,ଅନୁଗ୍ରହ
സാദ്ധാച്ഛകക്ഷണം,ପ୍ରଭାବସନ୍ତତା |
സംയുക്തഭരണം,ଫେଡେରେସନ୍
പതിഫലം,ଦେୟ
തിരികെ കൊടുക്കുക,ଫେରିବା
വികാരം,ଅନୁଭବ
അനുമോദിക്കല്,ଫଲିକାଇଟ୍
ദീപ,ସାଥୀ
സൗഹൃദം,ସହଭାଗୀତା |
സ്തൈണമായ,ମହିଳା
സമൃദ്ധമായ,ଉର୍ବର
കെട്ടുകഥയായ,କାଳ୍ପନିକ |
വിശാസത,ବିଶ୍ୱସ୍ତତା
വയല്,କ୍ଷେତ୍ର
ആകൃതി,ଚିତ୍ର
ഫയല്,ଫାଇଲ୍ |
ഫയലിംഗ്,ଚିକିତ୍ସା
ചലച്ചിതം,ଚଳଚ୍ଚିତ୍ର
അന്തിമം,ଚୂଡ଼ାନ୍ତ
ധനകാരം,ଅର୍ଥ
