Punjabi,Kannada
ਉਤਰਦਾ ਕਾਲਨ,ಅವರೋಹಣ ಕೊಲೊನ್
ਉਤਰਦੇ ਅੰਗ,ಅವರೋಹಣ ಅಂಗ
ਥੋਰਸਿਕ ਅਨਾਥ,ಅವರೋಹಣ ಎದೆಗೂಡಿನ ಮಹಾಪಧಮನಿಯ
ਉਤਰਾਈ,ಇಳಿಯುವುದು
ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ,ಮರುಭೂಮಿ ಪ್ರದೇಶಗಳು
ਮਾਰੂਥਲ ਬਾਇਓਮ,ವೇಷಭೂಷಣ
ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ,ಮರುಭೂಮಿ ಸಮುದಾಯ
ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ,ಮರುಭೂಮಿ ಸಸ್ಯ
ਮਾਰੂਥਲ ਝਾੜੀ,ಸ ೦ ಶಾಡು
ਉਜਾੜਤਾ,ಪುನಃಸ್ಥಾಪನೆ ಮಾಡುವುದು
ਦੇਸੀ ਕਿਸਮ,ದೇಸಿ -ವೈವಿಧ್ಯ
ASMID,ಸಣ್ಣ
Dismotubule,Desಮೋಟ್ಯೂಬ್ಯೂಲ್
ਡਿਟਰਜੈਂਟ,ಚೊಕ್ಕೆಯ
ਡੀਟੌਕਸਕਸ਼ਨ,ನಿರ್ವಿಶೀಕರಣ
ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ,ನಿರ್ವಿಶೀಕರಣ
ਡੈਟ੍ਰੇਟਿਵੋਰ,ತೊಂದರೆ
ਡੀਟ੍ਰੇਟਵਾਇਰਸ,ತೊಂದರೆಗೊಳಗಾದ
ਡੀਟਰਿਟਸ ਫੀਡਰ,ಭಂಡರ
ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ,ಡೆಟ್ರಿಟಸ್ ಫೀಡಿಂಗ್ ಅಕಶೇರುಕ
ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ,ಅಪಾಯ
ਡੀਵਰਸਟੋਮੀਆ,ಡ್ಯುಟೊಮಿಯ
ਵਿਕਾਸ,ಅಭಿವೃದ್ಧಿ
ਸ਼ੈਤਾਨ ਮੱਛੀ,ದೆವ್ವದ ಮೀನು
ਸ਼ੈਤਾਨ ਮੱਛੀ,ದೆವ್ವದ ಮೀನು
ਡੇਵਨੀਅਨ ਅਵਧੀ,ವಿನಾಶದ ಅವಧಿ
ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ,ಡಿವ್ರೀಸ್ ಸಿದ್ಧಾಂತ
ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ,ದೀನ್‌ಕಾರ್ಟಿಕೊಸ್ಟೆರಾನ್
ਡਾਇਲਬ੍ਰਿਡ,ಹಿಂಸಾತ್ಮಕ
ਡਾਇਨਯੂਕਲੋਟਾਈਡ,ಜಗಳ
ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ,ಡಯಾಬಿಟಿಸ್ ಇನ್ಸಿಪಿಡಸ್
ਸ਼ੂਗਰ ਰੋਗ mellitus,ಮಧುಮೇಹ
ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ,ಡಯಾಸೆಲ್‌ಮಾರ್ಫರ್
ਨਿਦਾਨ,ರೋಗನರಣೆ
ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ,ರೋಗನಿರ್ಣಯ ಮತ್ತು ಚಿಕಿತ್ಸಕ
ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ,ರೋಗನಿರ್ಣಯದ ಚಿತ್ರಣ
ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ,ರೋಗನಿರ್ಣಯದ ಕಿಟ್
ਡਾਇਕੀਨੇਸਿਸ,ವೇಷಭೂಷಣ
ਡਾਲੀਸਿੰਗ ਤਰਲ,ದ್ರವ
ਡਾਇਲਸਿਸ,ವೇಷ
ਡੈਂਡਰੀਆ,ಡಿಯಾಂಡ್ರಿಯಾ
ਡੈਂਡਰਸ,ಎಂಡ್ರೇ
ਪਰਿਵਰਤਨ,ಕಂದಕ
ਦਸਤ,ಅತಿಸಾರ
ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ,ಡಯಾಸ್ಟೊಲಿಕ್ ಒತ್ತಡ
ਡਾਇਟੋਮ,ಡಯಾಟಮ್
ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ,ಡಯಾಟೆಯೇಸಿಯಸ್ ಭೂಮಿ
Dioxylglycerl (dg),ಡೈಆಕ್ಸಿಲ್ಗ್ಲಿಸೆರಾಲ್ (ಡಿಜಿ)
Dibasic ਫਾਸਫੇਟ,ಡಿಬಾಸಿಕ್ ಫಾಸ್ಫೇಟ್
ਦਿਕਾਂਤਿਅਮ,ಪಾಕಶಯಾದ
Diclero diphenyl trikhloethene (ddt),ಡಿಕ್ಲೋರೊ ಡಿಫೆನಿಲ್ ಟ್ರೈಕ್ಲೋರೊಥೇನ್ (ಡಿಡಿಟಿ)
Dichotomous,ದ್ವಂದ್ವ
ਡਿਕਨਡਿਕ ਖੋਪੜੀ,ಡಿಕಾಂಡಿಲಿಕ್ ತಲೆಬುರುಡೆ
ਡਿਕੋਟੀਕਲੋਨ,ಡಿಕೋಟೈಲೆಡಾನ್
Dictyosome,ಡಿಕ್ಟಿಯೋಸೋಮ್
ਡਿਕਟੋਟਾ,ಡಿಕ್ಟಿಯೊಟ
ਮਨੀਫਲੌਲਾ,ಡೈನ್ಸ್ಫಾಲ
ਖੁਰਾਕ ਸੰਬੰਧੀ,ಆಹಾರ
ਵੱਖਰਾ ਯੋਗਦਾਨ,ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ
ਸੂਤਰ ਦਖਲ ਦੇ ਵਿਪਰੀਤ,ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್
ਵੱਖਰਾ ਪ੍ਰਜਨਨ,ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ
ਵੱਖਰਾ ਸੈੱਲ,ವಿಭಿನ್ನ ಜೀವಕೋಶ
ਭਿੰਨਤਾ,ಭಿನ್ನತೆ
ਵੱਖ-ਵੱਖ ਵੇਵ,ವಿವರ್ಟ್ಡ್ ತರಂಗ
ਫੈਲਾਓ,ಪ್ರಸಾರ
ਵੱਖ-ਵੱਖ ਸਮਰੱਥਾ,ಹರಡುವ ಸಾಮರ್ಥ್ಯ
ਹਜ਼ਮ,ಜೀರ್ಣುವುದು
ਪਾਚਨ ਦਾ ਜੂਸ,ಜೀರ್ಣಕಾರಿ ರಸ
ਪਾਚਨ ਸਿਸਟਮ,ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ
ਪਾਚਕ ਟ੍ਰੈਕਟ,ಜೀರ್ಣಾಂಗವ್ಯೂಹ
ਅੰਕ,ಅಂಕ
ਡਿਜੀਟਲ ਘਟਾਓ ਐਂਜੀਓਗ੍ਰਾਫੀ,ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ
ਡਿਜੀਟਲ,ಪ್ರತಿಷ್ಠೆಯಂತೆ
ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ,ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ
ਡਾਈਕਰੀਓਨ,ಡಿಕೆರಿಯಾನ್
ਡਿਕਰੀਘਰੇ,ಡಿಕೆರಿಯೋಫೇಸ್
ਡਾਈਮਰ,ಮಧುರ
ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ,ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್
ਡਾਈਮੋਰਫਿਜ਼ਮ,ದ್ವಿವರ್ಗಣ
ਡਾਇਨਾਈਟ੍ਰੋਜਨ,ಇಳಿಜಾರು
ਡਾਇਨਫਲੇਜਲੇਟ,ರಾತ್ರಿಯ ದಿನ
Dioeous,ದೈವಭಕ್ತ
DiuspyroS Melocylon,ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್
ਡੇਟੈਪਟਾਈਡ,ಪಾಯಿಜಾಲ
Diphyontont,ದೀಪದೋಂಟ್
ਡਿਪਲੋਬਿਲਸ,ದಾಯವಾಷ್ಠಿಕ
ਡਿਪਲੋਬਲੇਸਟਿਕ,ರಾಯಭಾರಿಗಳ
ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ,ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ
ਡਿਪਲੋਇਡ ਪੜਾਅ,ಡಿಪ್ಜೋಟಿ
ਡਿਪਲੋਨੀਮਾ,ರಾಜಗೀತೆ
ਡਿਪਲੋਨਿਕ,ರಾಸಾಯನಿಕ
ਡਿਪਲੋਸੋਮ,ರಾಯಭಾರ
ਡਿਪਲੋਸਟੋਮ,ದಾಯ್ಯಿತ
ਡਿਪਲੋਟਿਨ ਸਟੇਜ,ರಾಜತಕಾಯ
ਡਿਪਟੇਰਾ,ದೀಕ್ಷಿ
ਡਿਪਟਰਾਨ,ದೀಕ್ಷಿ
ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ,ಡಿಪ್ಟೆರೊಕಾರ್ಪಸ್ ಹೋಪಿಯ
ਡਿਪੰਡਟਰੀਆ,ಹೊರನೋಟ
ਦਿਸ਼ਾਵੀ ਚੋਣ,ದಿಕ್ಕಿನ ಆಯ್ಕೆ
DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ,ಡೈಸ್ಯಾಮರೈಡ್ ಹೈಲುರಾನಿಕ್ ಆಮ್ಲ
ਡਿਸਕਾੱਰਾਈਡ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
ਡਿਸਕ,ಗತಿ
ਡਿਸਕ ਫਲੋਰੈਟ,ಡಿಸ್ಕ್
ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ,ಪರಾಗವನ್ನು ಹೊರಹಾಕುವುದು
ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
ਵਿਗੜ,ಪ್ರತ್ಯೇಕ ರೂಪಾಂತರ
ਰੋਗ,ರೋಗ
ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ,ಅಸಂಗತ ಪ್ರಕ್ರಿಯೆ
ਕੀਟਾਣੂਨਾਸ਼ਕ,ಸೋಂಕುಗಳೆತ
ਕੀਟਿਆ ਹੋਇਆ ਹੈ,ಸೋಂಕುರಹಿತ
ਹੱਡੀ ਦੇ ਵਿਗਾੜ,ಮೂಳೆಯ ಅಸ್ವಸ್ಥತೆಗಳು
ਪ੍ਰਸਾਰ,ಪ್ರಸಾರ
ਦੂਰ,ದೂರದ
ਦੂਰ ਦਾ ਦੋਸ਼ੀ,ದೂರ ಸುರುಳಿಯಾಗಿ
ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ,ಡಿಸ್ಟಲ್ ನೆಫ್ರಾನ್
ਡਿਸਟਲ ਸਟੈਨੈਕਸ,ದೂರದೃಷ್ಟಿ
ਦੂਰ ਦਾ ਰੰਗਤ,ದೂರದ ವರ್ಣದ್ರವ್ಯ
ਦਸ਼ੁਰ,ದೈವಿಕ
ਦੇਣਾ,ದಿವಲನ ಕ್ಯಾಷನ್
ਵੰਡ,ಕೆಳಮಟ್ಟದ
ਡਾਈਵਰਜ,ಬೇರೆಡು
ਭਟਕਣਾ,ಅಡ್ಡಲಾಗಿರುವುದು
ਵਿਭਿੰਨਤਾ,ವೈವಿಧ್ಯ
ਕਿਰਤ ਦੀ ਵੰਡ,ಕಾರ್ಮಿಕರ ವಿಭಾಗ
ਵੰਡ,ವಿಭಾಗ
ਵੰਡ,ವಿಭಾಗ
ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ,ಡಿಎನ್‌ಎ ಅವಲಂಬಿತ ಆರ್‌ಎನ್‌ಎ ಪಾಲಿಮರೇಸ್
ਡੀ ਐਨ ਏ ਧੱਬੇ,ಡಿಎನ್‌ಎ ಬ್ಲಾಟಿಂಗ್
ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ,ಡಿಎನ್‌ಎ ಸೀಳು
ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ,ಡಿಎನ್‌ಎ ಕ್ಲೋಯಿನಿಂಗ್
ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,ಡಿಎನ್‌ಎ ಚಾಲಿತ ಹೈಬ್ರಿಡೈಸೇಶನ್
ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ,ಡಿಎನ್‌ಎ ಬೆರಳಚ್ಚು
ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ,ಡಿಎನ್‌ಎ ಗ್ರಂಥಾಲಯ
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ
ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ,ಡಿಎನ್‌ಎ ಮೆತಿಲೀಕರಣ
ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ,ಡಿಎನ್‌ಎ ಪಾಲಿಮರ
ਡੀ ਐਨ ਏ ਪੜਤਾਲ,ಡಿಎನ್‌ಎ ತನಿಖೆ
ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ,ಡಿಎನ್‌ಎ ದುರಸ್ತಿ
ਡੀ ਐਨ ਏ ਨਕਲ,ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ
ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ
ਡੀ ਐਨ ਏ ਸੀ,ಡಿಎನ್‌ಎ ಅನುಕ್ರಮ
ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ,ಡಿಎನ್‌ಎ ಸ್ಪ್ಲೈಸಿಂಗ್
ਡੀ ਐਨ ਏ ਸੁਪਰ ਕੋਲਿੰਗ,ಡಿಎನ್‌ಎ ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್
ਡੀ ਐਨ ਏ ਕੈਸ਼ਕ੍ਰਿਪਸ਼ਨ,ಡಿಎನ್‌ಎ ಪ್ರತಿಲೇಖನ
ਡੀ ਐਨ ਏ ਵੈਕਟਰ,ಡಿಎನ್‌ಎ ವೆಕ್ಟರ್
ਡੌਬਸਨ ਯੂਨਿਟ,ಡಾಬ್ಸನ್ ಘಟಕ
ਡੌਗਫਿਸ਼,ಶ್ವಾನ ಮೀನು
ਡੌਲੀਓਲਮ,ಗಲಾಟೆ
ਡੌਲਫਿਨ (ਥਣਧਾਰੀ),ಡಾಲ್ಫಿನ್ (ಸಸ್ತನಿ)
ਘਰੇਲੂ ਜਾਨਵਰ,ಸಾಕು ಪ್ರಾಣಿ
ਪਾਲਤੂ ਜਾਨਵਰ,ಸಾಕು ಪ್ರಾಣಿಗಳ
ਪਾਲਤੂ ਪੌਦਾ,ಸಾಕುಪ್ರಾಣಿ
ਘਰੇਲੂ,ಸಾಕಾಣಿಕೆ
ਘਰੇਲੂ,ಸಾಕಾಣಿಕೆ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜੀਨ,ಪ್ರಬಲ ಜೀನ್
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਇਕਾਈ ਦਾ ਕਾਰਕ,ಪ್ರಬಲ ಘಟಕ ಅಂಶ
ਡੋਨਨ ਸੰਤੁਲਨ,ದಾನನ್ ಸಮತೋಲನ
ਦਾਨੀ ਸੈੱਲ,ದಾನಿ ಕೋಶ
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ਡੋਰਸ ਅੰਦਰੂਨੀ ਸਤਹ,ಡಾರ್ಸಲ್ ಆಂತರಿಕ ಮೇಲ್ಮೈ
ਡੋਰਸਲ ਨਰਵ ਹੋਰਡ,ಡಾರ್ಸಲ್ ನರ ಬಂಡಿ
ਸੁਸਤ,ಸುಸ್ತಾಗುವಿಕೆ
ਡੋਰਸਲ ਫਿਨ,ಡಾರ್ಸಲ್ ರೆಕ್ಕೆ
ਡੋਰਲ ਖੋਖਲੇ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,ಡಾರ್ಸಲ್ ಟೊಳ್ಳಾದ ನರಮಂಡಲ
ਡੋਰਸਲ ਨੱਕ,ಡಾರ್ಸಲ್ ಮೂಗಿನ ಹೊಳ್ಳೆ
ਡੋਰਸਲ ਰੂਟ ਗੈਂਗਲੀਅਨ,ಡಾರ್ಸಲ್ ರೂಟ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ਡੋਰਸਲ ਸਤਹ,ಡಾರ್ಸಲ್ ಮೇಲ್ಮೈ
ਡੋਰਸਲ ਵਿਸੈਲ ਹੰਪ,ಡಾರ್ಸಲ್ ಒಳಾಂಗಗಳ ಗೂಡು
Dorsibental ਪੱਤੇ,ಡಾರ್ಸಿವೆಂಟ್ರಲ್ ಎಲೆ
ਡਬਲ ਬਾਂਡ,ಎರಡು ಬಂಡಿ
ਡਬਲ ਨਾਰਿਅਲ,ಎರಡು ತೆಂಗಿನಕಾಯಿ
ਡਬਲ ਹੇਲਿਕਸ,ಡಬಲ್ ಹೆಲಿಕ್ಸ್
ਡਬਲ ਟਰੇਡਡ structure ਾਂਚਾ,ಡಬಲ್ ಸ್ಟ್ರಾಂಡೆಡ್ ರಚನೆ
ਥੱਲੇ ਵੱਲ,ಕೆಳಗಡೆ
ਡਾਉਨਸਟ੍ਰੀਮ ਪ੍ਰੋਸੈਸਿੰਗ,ಕೆಳಮಟ್ಟದ ಸಂಸ್ಕರಣೆ
ਡਾ down ਨ ਸਿੰਡਰੋਮ,ಕೆಳಕಡಿ ಸಿಂಡ್ರೋಮ್
ਡਰਾਕਨਾ,ದಾಸ
ਡਰਾਕੋ,ದಾಸ
ਡਰੈਗਨ ਫਲਾਈ,ಡ್ರ್ಯಾಗನ್ ನೊಣ
ਬੂੰਦ,ಹಳಿ
ਤੰਬਾਕ,ಡ್ರಾಪ್ಸಿ
ਡ੍ਰੋਸੋਫਿਲਾ ਮੇਲਨੋਗਸਟਰ,ಡ್ರೊಸೊಫಿಲಾ ಮೆಲನೊಗಾಸ್ಟರ್
ਸੋਕੇ,ಬರಗಾಲ
ਸੋਕਾ ਰੋਧਕ ਘਾਹ,ಬರ ನಿರೋಧಕ ಹುಲ್ಲು
ਡਰੱਗ,Drugಷಧ
ਡਰੱਗ,Drugಷಧ
ਨਸ਼ਾਖੋਰੀ,ಮಾದಕ ವ್ಯಸನ
ਡਰੱਮ ਸਟਿਕ,ಡ್ರಮ್ ಕೋಲು
ਡਰਾਉਣਾ,ಬಿದ್ದ
ਡਰਾਈ ਬਾਇਓਮਾਸ,ಶುಷ್ಕ ಜೀವರಾಶಿ
ਖੁਸ਼ਕ ਜਮ੍ਹਾ,ಒಣ ಶೇಖರಣೆ
ਡਰਿੱਕੋਪੋਕਸ,ಒಣ ಆಪಿಥೆಕಸ್
ਡਰੈਫਟਰਿਸ,ಹಳ್ಳ
ਡਕਟੂਲੇ ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ನಾಳದ ಎಫೆರೆಂಟ್
ਡਕਟਸ ਆਰਟਰੀਓਸਸ,ದಾಳದ ಅಪಧಮನಿ
ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ,ಕಸಚಾಲೆ
ਡੂਡੇਨਮ,ಕುಡಿನಮ್
ਡੁਪਲਿਕੇਸ਼ਨ,ನಕಲು ಮಾಡುವುದು
ਦੁਰਯੂਰਟਰ,ಡುರಾಮಾಟರ್
ਦੁਰਯੋਜਨ,ಡ್ರಾಮೆನ್
ਡੰਟਾਟਾ,ಡರ್ಟಾ
ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ,ಧೂಳು ಮಾಲಿನ್ಯ
ਬੌਨੇ,ಕುಬ್ಜ
ਬੌਨੇਬੀਸ,ಕುಬ್ಜತನ
ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ,ಕುಬ್ಜ-ಕಾಂಡದ ಸಸ್ಯ
ਡਾਇਨੀਨ,ದೈನೈನ್
ਅੰਕ,ಅಂಕ
ਇੱਲ,ಹದ್ದು
ਕੰਨ ਐੱਸ,ಕಬ್ಬಿಣದ
ਕੰਨਕੋਕਲ,ಕಿವಿಗುದಾಯಿ
ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ,ಮುಂಚಿನ ಜೀವನ
ਜਲਦੀ ਲੱਕੜ,ಆರಂಭಿಕ ಮರ
ਸੈਮੱਫ,ಕಿವಿಗೆ
ਧਰਤੀ ਸੰਮੇਲਨ,ಭೂಪ್ರದೇಶ
ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ,ತಿನ್ನುವುದು ಮತ್ತು ತಿನ್ನುವುದು
ਧਰਤੀ,ಭೂಮಿ
ਧਰਤੀ,ಭೂಮಿ
ਈਬੇਨੇਲਜ਼,ಸ್ರಾವ
Ebraceteate,ಇಬ್ರಾಕ್ಟೇಟ್ ಗೀತೆ
ਈਚੇਨੀਿਸ,ಒಂದು ಬಗೆಯ ಶವ
Echinococcus,ದಿಟುಕೋಯು
ਈਚੋਲੋਕੇਸ਼ਨ,ಪ್ರತಿಧ್ವನಿ
ਈਲੈਪਟਾ ਐਲਬਾ,ಗ್ರಹಣ
ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ,ಪರಿಸರ ವಿಜ್ಞಾನದ ರೂಪ
ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ,ಪರಿಸರ ವಿಜ್ಞಾನ
ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ,ಪರಿಸರಶಾಸ್ತ್ರೀಯ ಪರಸ್ಪರ ಅವಲಂಬನೆ
ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ,ಪರಿಸರ ವಿಜ್ಞಾನದ ಪಿರಮಿ
ਵਾਤਾਵਰਣ ਦੀ ਸਵੱਛਤਾ,ಪರಿಸರ ವಿಜ್ಞಾನದ
ਵਾਤਾਵਰਣ ਉਤਰਾਧਿਕਾਰੀ,ಪರಿಸರ ಅನುಕ್ರಮ
ਵਾਤਾਵਰਣਕ ਸਥਿਰਤਾ,ಪರಿಸರ ವಿಜ್ಞಾನದ
ਵਾਤਾਵਰਣ ਵਿਗਿਆਨੀ,ಪರಿಸರ ವಿಜ್ಞಾನಿ
ਵਾਤਾਵਰਣ,ಪರಿಸರ ವಿಜ್ಞಾನ
ਵਾਤਾਵਰਣ ਅਤੇ ਵਾਤਾਵਰਣ,ಪರಿಸರ ವಿಜ್ಞಾನ ಮತ್ತು ಪರಿಸರ
ਈਕੋਸਾਨ ਟਾਇਲਟ,ಪರಿಸರ ಶೌಚಾಲಯ
ਈਕੋਸਿਸਟਮ,ಪರಿಸರ ವ್ಯವಸ್ಥೆ
ਈਕੋਸਿਸਟਮ ਡਾਈਵਰਟੀ,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ವೈವಿಧ್ಯತೆ
ਈਕੋਸਿਸਟਮ ਪ੍ਰਕਿਰਿਆ,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಪ್ರಕ್ರಿಯೆ
ਈਕੋਸਿਸਟਮ ਸਰਵਿਸ,ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಸೇವೆ
ਈਕੋਟੋਨ,ಜೀವಕಣ
ECotOrism,ವಲಸೆಗಾರ
ਈਕੋਟਾਈਪ,ಜೀವರ ರೂಪ
ECP ਗਰੇਡੀਐਂਟ,ಇಸಿಪಿ ಗ್ರೇಡಿಯಂಟ್
ਐਕਟੋਕਰਿਪਸ,ಉಚ್ಚೆಕಾಯಿ
ਐਕਟੋਡਰਮ,ಬಾಹ್ಯರೇಖೆ
Ectomycorhizae,ಎಕ್ಟೊಮೈಕೊರಿ iz ೆ
Ectoparasite,ಮೇಲ್ನೋಟದ
ਇਮੈਕਟੋਪਿਕ ਗਰਭ ਅਵਸਥਾ,ಅಪಸ್ಥಾನೀಯ ಗರ್ಭಧಾರಣೆಯ
ਇਸ਼ਾਰਾ,ಪ್ರಾಚೀನ ರೂಪ
ਇਸ਼ੋਥੋਰਮਿਕ,ಬಹಿರ್ಮಾಣದ
ਕਿਨਾਰਾ ਪ੍ਰਭਾਵ,ಅಂಚಿನ ಪರಿಣಾಮ
ਐਜ ਸਪੀਸੀਜ਼,ಅಂಚಿನ ಪ್ರಭೇದ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਟ੍ਰੋਕ,ಪರಿಣಾಮಕಾರಿ ಹೊಡೆತ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ಪರಿಣಾಮಕಾರಿ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ಪರಿಣಾಮಕಾರಿ
ਪ੍ਰਭਾਵਿਤ,ಬೇಸರಪಡಿಸುವ
ਪ੍ਰਭਾਵਿਤ ਆਰਟਰੀਓਲ,ಎಫೆರೆಂಟ್ ಅಪಧಮನಿಯ
ਕੁਸ਼ਲਤਾ ਸੂਚਕ,ದಕ್ಷತೆಯ ಸೂಚ್ಯಂಕ
ਹਮਦਰਦੀ,ಹೊರಸೂಸುವ
ਪ੍ਰਭਾਵਕਾਨਾ ਇਲਾਜ ਦਾ ਪੌਦਾ (ETP),ಹೊರಸೂಸುವ ಚಿಕಿತ್ಸಾ ಘಟಕ (ಇಟಿಪಿ)
EFTLUX,ಇತ್ತ
ਉਠਿਆ,ಉದ್ಧಟ
ਅੰਡਾ,ಮೊಟ್ಟೆ
ਅੰਡੇ ਦੀ ਉਪਕਰਣ,ಮೊಟ್ಟೆಪಟ್ಟೆ
ਹਉਮੈ ਸੈਂਟਰਿਸਮਿਸ,ಅಹಂ ಕೇಂದ್ರೀಕರಣ
ਆਈਸੀਕਿਨੀਆ ਕਰੈਸ਼ਿਸਿੱਪਸ,ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್
Ejacoulatory nuct,ಸ್ಖಲನ ನಾಳ
ਏਲ ਨੀਨੋ ਪ੍ਰਭਾਵ,ಎಲ್ ನಿನೊ ಪರಿಣಾಮ
Elayoplast,Eonoiplast
ਐਲਸਮੋਬ੍ਰਾਂਚ,ಜರಿಗೋಳ
ਲਚਕੀਲੇ ਫਾਈਬਰ,ಸ್ಥಿತಿಸ್ಥಾಪಕ
ਲਚਕੀਲ ਤਾਕਤ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਲਚਕੀਲਾ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਐਲੋਸਟਿਨ,ಎಲಾಸ್ಟಿನ್
ਈਲੇਟਰ,ಹಾಯದವನು
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਕਾਸ਼ਕ,ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ
