Malayalam,Marathi
എർഗസ്റ്റുലം,एर्गस्टुलम
ദിവ്യബലി,युकेरिस्ट
ഇവാഞ്ചലിസം,इव्हेंजेलिकलिझम
സുവിശേഷ പ്രസ്ഥാനം,इव्हँजेलिकल चळवळ
സുവിശേഷകൻ,प्रचारक
എക്സാർച്ച്,Exarch
എക്സിലാർക്ക്,Exilarch
ഫലാങ്കിസ്റ്റ്,फालंगिस्ट
പിതൃഭൂമി,वडिलांची जमीन
പിതൃഭൂമി,वडिलांची जमीन
ഫെരിയേ,फेरी
ഫെറ്റിഷ്,फेटिश
ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്,जहागीरदार धारण
ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം),सरंजामशाही (=सामंत व्यवस्था)
ഫ്യൂഡൽ സമ്പ്രദായം,सरंजामशाही व्यवस्था
ഫ്യൂഡറി,सामंत
ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ),फिदेई बचावकर्ता (=विश्वासाचा रक्षक)
ഫൈഫ്,फिफ
ഫീൽഡ് സിസ്റ്റം,फील्ड सिस्टम
പതിനഞ്ചാമത്തെ നികുതി,पंधरावा कर
ചിത്ര തല,आकृती डोके
ഫിൻ ഡി സൈക്കിൾ,फिन डी siecle
തീ തിന്നുന്നവൻ,आग भक्षक
അഞ്ച് മൈൽ നിയമം,पाच मैल कायदा
പതാക,झेंडा
ഫ്ലെമെൻ ഡയാലിസ്,फ्लेमेन डायलिस
ഫ്ലമെൻ മാർട്ടിയാലിസ്,फ्लेमेन मार्शियलिस
ജ്വലിക്കുന്ന ടോർച്ച്,ज्वलंत मशाल
പാർശ്വഭാഗം,पार्श्वभाग
ഫ്ലാങ്കിംഗ് ചലനം,flanking चळवळ
അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത,भरभराट होत असलेली सभ्यता
ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം,प्रवाही विश्वास
നാടോടി ദൈവം,लोकदेवता
നാടോടി ദേവത,लोकदेवता
നാടോടി ഓർമ്മ,लोक स्मृती
നാടോടി മിത്ത് (=നാടോടിക്കഥ),लोककथा (=लोककथा)
തീറ്റ കണ്ടെത്തുന്നു,चारा
ഫോറേ,धाड
മുൻഗാമി,पूर्वापार
പൂർവ്വപിതാവ്,पूर्वज
മുൻഗാമി,अग्रदूत
കൈവിട്ട പ്രതീക്ഷ,उदासीन आशा
രൂപീകരണ ഘട്ടം,निर्मितीचा टप्पा
കോട്ട,किल्ला
കോട്ടകെട്ടൽ,तटबंदी
ഉറപ്പുള്ള പട്ടണം,तटबंदी असलेले शहर
കോട്ട,किल्ला
ഫോർച്യൂണ,फॉर्च्युना
ഫോറം റൊമാനം,फोरम रोमनम
ഫ്രാൻസിസ്കൻ,फ्रान्सिस्कन
ഫ്രാങ്ക്ലിൻ,फ्रँकलिन
സഹോദരീഹത്യ യുദ്ധം,भ्रातृसंहारक युद्ध
സ്വതന്ത്ര പള്ളി,मोफत चर्च
ഫ്രീഹോൾഡർ,फ्रीहोल्डर
സ്വതന്ത്ര സൈനികൻ,फ्रीलान्स सैनिक
സ്വതന്ത്ര സൈനികൻ,फ्रीलान्स सैनिक
ഫ്രീമാൻ,फ्रीमॅन
ഫ്രീമാൻ,फ्रीमॅन
സൗജന്യ പ്രവേശനം,मोफत पास
ഫ്രഞ്ച് വിപ്ലവം,फ्रेंच क्रांती
ഫ്രയർ,तपस्वी
ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ,फ्रियाशियन भाडोत्री
അതിർത്തിയിലെ മനുഷ്യൻ,सीमावर्ती माणूस
ഗാലിയൻ,गॅलिओन
ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്),गॅलिकन (=गॅलिकनिस्ट)
ഗാലിക്കനിസം,गॅलिकनिझम
ഗാരിസൺ,गॅरिसन
ഗൗൾ,गॉल
ഗൗണ്ട്ലെറ്റ്,गॉन्टलेट
ഗൗണ്ട്ലെറ്റ്,गॉन्टलेट
ഗസീബോ,गॅझेबो
ഗസീബോ,गॅझेबो
ഗസീബോ,गॅझेबो
വംശാവലി ചരിത്രം,वंशावळीचा इतिहास
വംശാവലി രേഖ,वंशावळी रेकॉर्ड
വംശാവലി പട്ടിക,वंशावळी सारणी
വംശാവലി വൃക്ഷം,वंशावळीचे झाड
വംശാവലി,वंशावळी
വംശാവലി,वंशावळी
തലമുറ,पिढी
വംശഹത്യ,नरसंहार
വിജാതീയൻ,परराष्ट्रीय
വിജാതീയൻ,परराष्ट्रीय
വിജാതീയൻ,परराष्ट्रीय
വിജാതീയൻ,परराष्ट्रीय
ഗെട്ടോ,वस्ती
ഗെട്ടോ,वस्ती
ഗിബെറ്റ്,गिबेट
ഗിൽഡ് (=ഗിൽഡ്),गिल्ड (=गिल्ड)
ഗ്ലാഡിയേറ്റർ,ग्लॅडिएटर
മഹത്തായ വിപ്ലവം,गौरवशाली क्रांती
ഗോൾഡൻ ഹോർഡ്,गोल्डन हॉर्डे
മഹാസഖ്യം,महाआघाडी
ഗ്രാൻഡീ,ग्रँडी
ഗ്രാൻഡ് സിഗ്നർ,ग्रँड सिग्नर
ഗ്രാൻഡ് സിഗ്നർ,ग्रँड सिग्नर
മഹത്തായ ആഭ്യന്തരയുദ്ധം,महान गृहयुद्ध
മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ),महान प्रस्थान (बुद्धाचे)
ഗ്രേറ്റർ ഇന്ത്യ,ग्रेटर इंडिया
ഗ്രേറ്റ് ഹെല്ലസ്,ग्रेट हेलास
വലിയ സംഘം,ग्रेट होर्डे
മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്),महान त्याग (=महान प्रस्थान)
വലിയ മുദ്ര,ग्रेट सील
വലിയ ട്രാക്ക്,ग्रेट ट्रॅक
വലിയ വാഹനം,उत्तम वाहन
ചൈനീസ് വന്മതില്,चीनची महान भिंत
ഗ്രേവ്,ग्रीव्ह
ഗാർഡ് ചേംബർ,गार्ड-चेंबर
ഗാർഡ് ചേംബർ,गार्ड-चेंबर
ഗാർഡ് ചേംബർ,गार्ड-चेंबर
ഗുപ്തർ,गुप्ता
ഹാജിയോഗ്രാഫി,हॅगिओग्राफी
ഹാജിയോഗ്രാഫി,हॅगिओग्राफी
ഹാജിയോളജി,हॅगिओलॉजी
ഹാജിയോളജി,हॅगिओलॉजी
സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ,खाजगी प्रेक्षकांचा हॉल
പൊതു പ്രേക്ഷകരുടെ ഹാൾ,सार्वजनिक प्रेक्षकांचा हॉल
ഹാച്ച്മെന്റ്,हॅचमेंट
ഹീതൻ,हिथन
ഹീതൻ,हिथन
ഹീതനിസം,हिथिनिझम
ഹെഗിറ (ഹെജേര),हेगिरा (हेजेरा)
ഹെല്ലനിസം,हेलेनिझम
ഹെലോട്ട്,हेलोट
ഹെറാൾഡ്രി,हेरलड्री
പൈതൃകം,वारसा
ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ,चित्रलिपी रेखीय वर्ण
ഹൈറോഗ്ലിഫിക് ലിപി,चित्रलिपी लिपी
ഉയർന്ന പള്ളി,उच्च चर्च
ഉയർന്ന ലാൻഡർ,उंच लँडर
ഹിന്ദുമതം,हिंदू धर्म
ചരിത്രകാരൻ,इतिहासकार
ചരിത്രകാരൻ,इतिहासकार
ചരിത്രപരമായ ഭൗതികവാദം,ऐतिहासिक भौतिकवाद
ചരിത്ര യുഗം,ऐतिहासिक युग
ചരിത്രപരമായ അതിർത്തി,ऐतिहासिक सीमा
ചരിത്രകാരൻ,इतिहासकार
ചരിത്രകാരൻ,इतिहासकार
ചരിത്രരചന,इतिहासलेखन
ചരിത്രരചന,इतिहासलेखन
ചരിത്രം,इतिहास
ഹിറ്റൈറ്റ് സാമ്രാജ്യം,हिटाइट साम्राज्य
വിശുദ്ധ സഖ്യം,पवित्र युती
വിശുദ്ധ നഗരം,पवित्र शहर
വിശുദ്ധ നഗരം,पवित्र शहर
പുണ്യ സ്ഥലം,पवित्र भूमी
പുണ്യ സ്ഥലം,पवित्र भूमी
ഹോളി ലീഗ്,होली लीग
ഹോളി ലീഗ്,होली लीग
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),पवित्र रोमन साम्राज्य (=द एम्पायर)
വിശുദ്ധ കടൽ,पवित्र समुद्र
വിശുദ്ധ കടൽ,पवित्र समुद्र
വിശുദ്ധ യുദ്ധം,पवित्र युद्ध
വിശുദ്ധ യുദ്ധം,पवित्र युद्ध
ആഭ്യന്തര സർക്കാർ,गृह सरकार
ഹോം ഗാർഡ്,होमगार्ड
സ്വദേശം,जन्मभुमी
ഹോം റൂൾ,घरचा नियम
ഹോം റൂൾ,होम रूल
കൂട്ടം,होर्डे
കൂട്ടം,होर्डे
ശത്രു രാജ്യം,शत्रु देश
ശത്രു ഭൂമി,प्रतिकूल जमीन
ചൂടുള്ള പിന്തുടരൽ,गरम पाठलाग
വീട്,घर
വീട്,घर
പ്രജാസഭ,हाऊस ऑफ कॉमन्स
ഹൗസ് ഓഫ് ലോർഡ്സ്,हाऊस ऑफ लॉर्ड्स
പ്രതിനിധി സഭ,प्रतिनिधीगृह
ഹ്യൂഗനോട്ടുകൾ,Huguenots
മാനവികത,मानवतावाद
ഹ്യൂമനിസ്റ്റ്,मानवतावादी
നൂറ് യെസ്സർ യുദ്ധം,शंभर येसर्स युद्ध
ഹങ്കർ,हुंकार
ഇബാദത്ത് ഖാന (ആരാധനാലയം),इबादत खाना (पूजागृह)
ഐക്കണോക്ലാസ്റ്റ്,आयकॉनोक्लास्ट
വിഗ്രഹാരാധകൻ,मूर्तिपूजक
ഇലാഹി യുഗം,इलाही युग
നിയമവിരുദ്ധ യുദ്ധം,बेकायदेशीर युद्ध
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,प्रकाशित हस्तलिखित
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,सचित्र हस्तलिखित
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,सचित्र हस्तलिखित
ഇമാം (ഇമ്മൂം),इमाम (इम्माम)
ഇമാമത്ത്,इमामते
ഇമാമത്ത്,इमामते
ഇമാംബരഃ,इमामबारा
ഇംപീരിയൽ,शाही
സാമ്രാജ്യത്വ നഗരം,शाही शहर
സാമ്രാജ്യത്വം,साम्राज्यवाद
സാമ്രാജ്യത്വ മുൻഗണന,शाही प्राधान्य
അപ്രമാദിത്വം,बेधडकपणा
വഞ്ചകൻ,ढोंगी
തടവ്,तुरुंगवास
തടവ്,तुरुंगवास
കടന്നുകയറ്റം,घुसखोरी
നുഴഞ്ഞുകയറ്റക്കാരൻ,घुसखोर
സ്വാതന്ത്ര്യം,स्वातंत्र्य
സ്വാതന്ത്യദിനം,स्वातंत्र्यदिन
ഇൻഡിപെൻഡൻസ് ഹാൾ,इंडिपेंडन्स हॉल
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,इंडियन होम रूल लीग
വ്യവസായ വിപ്ലവം,औद्योगिक क्रांती
അവിശ്വാസി,काफिर
അവിശ്വാസി,काफिर
നുഴഞ്ഞുകയറ്റം,घुसखोरी
നുഴഞ്ഞുകയറ്റക്കാരൻ,घुसखोर
വിവരദാതാവ്,माहिती देणारा
വിവരദാതാവ്,माहिती देणारा
വിവരദാതാവ്,माहिती देणारा
വിവരദാതാവ്,माहिती देणारा
പ്രവേശനം,प्रवेश
പ്രവേശനം,प्रवेश
പ്രവേശനം,प्रवेश
താമസസ്ഥലം,वस्ती
നിവാസി,रहिवासी
അനന്തരാവകാശം,वारसा
അനന്തരാവകാശം,वारसा
അനന്തരാവകാശം,वारसा
ലിഖിതം,शिलालेख
ചിഹ്നം,बोधचिन्ह
പ്രവേശന ഉപകരണം,प्रवेशाचे साधन
സർക്കാരിന്റെ ഉപകരണം,शासनाचे साधन
കലാപം (കലാപം),बंड (बंड)
വിമതൻ,बंडखोर
കലാപം,बंड
കലാപം,बंड
സംയോജനം,एकत्रीकरण
രേഖകളുടെ സമഗ്രത,रेकॉर्डची अखंडता
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,राज्यांची अखंडता
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),बुद्धिमत्ता (बुद्धिमान)
മദ്ധ്യസ്ഥത,मध्यस्थी
മദ്ധ്യസ്ഥൻ,मध्यस्थी करणारा
ഇടനിലക്കാരൻ,मध्यस्थ
അന്തർദേശീയത,आंतरराष्ट्रीयवाद
അന്തർദേശീയത,आंतरराष्ट्रीयवाद
അന്താരാഷ്ട്രവാദി,आंतरराष्ट्रीयवादी
ആഭ്യന്തര യുദ്ധം,परस्पर युद्ध
ഇന്റേണി,इंटर्नी
ഇന്റേണി,इंटर्नी
ഇന്റേണി ക്യാമ്പ്,इंटर्नी कॅम्प
അന്തേവാസി,नजरबंदी
അന്തേവാസി,नजरबंदी
അന്തേവാസി,नजरबंदी
ഇന്റർന്യൂൺസിയോ,Internuncio
വ്യാഖ്യാതാവ്,दुभाषी
വ്യാഖ്യാതാവ്,दुभाषी
വ്യാഖ്യാതാവ്,दुभाषी
ഇടപെടൽ,हस्तक्षेप
ഇന്റസ്റ്റസി,Intestacy
ഇൻറസ്റ്റേറ്റ്,Intestate
കുതന്ത്രം,कारस्थान
നുഴഞ്ഞുകയറ്റക്കാരൻ,घुसखोर
നുഴഞ്ഞുകയറ്റക്കാരൻ,घुसखोर
നുഴഞ്ഞുകയറ്റം,घुसखोरी
അധിനിവേശം,आक्रमण
അധിനിവേശം,आक्रमण
നിക്ഷേപിക്കുക,गुंतवणूक करा
നിക്ഷേപിക്കുക,गुंतवणूक करा
നിക്ഷേപിക്കുക,गुंतवणूक करा
നിക്ഷേപിക്കുക,गुंतवणूक करा
നിക്ഷേപം,गुंतवणूक
നിക്ഷേപം,गुंतवणूक
നിക്ഷേപം,गुंतवणूक
നിക്ഷേപ ചടങ്ങ്,गुंतवणूक समारंभ
ദേശീയതയോടെ നിക്ഷേപിക്കുക,राष्ट्रीयत्वासह गुंतवणूक करा
അജയ്യമായ അർമാഡ,अजिंक्य आरमार
ലംഘനം (സംസ്ഥാനത്തിന്റെ),उल्लंघन (राज्याचे)
ലംഘിക്കുന്ന അവസ്ഥ,उल्लंघन स्थिती
അഭേദ്യമായ കോട്ട,अभेद्य किल्ला
ഇരുമ്പ് യുഗം,लोह वय
ഇരുമ്പു മറ,लोखंडी पडदा
ഇരുമ്പ് കാവൽ,लोखंडी रक्षक
ഇരുമ്പ് റേഷൻ,लोखंडी शिधा
ഇരുമ്പ് വശങ്ങൾ,लोखंडी बाजू
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,लोखंडी टिपलेला बाण
ഇസ്ത്മിയൻ ഗെയിമുകൾ,इस्थमियन खेळ
ജാനിസറി,जॅनिसरी
കാവൽക്കാരൻ,रखवालदार
കാവൽക്കാരൻ,रखवालदार
ജാവലിൻ,भाला
ജിം ക്രോ നിയമങ്ങൾ,जिम क्रो कायदे
ജിങ്കോ,जिंगो
ജിങ്കോ,जिंगो
ജിങ്കോ,जिंगो
ജിങ്കോയിസം,जिंगोइझम
സംയുക്ത പ്രവർത്തനം,संयुक्त कारवाई
സംയുക്ത നിയന്ത്രണം,संयुक्त नियंत्रण
ജോയിന്റ് ഒക്യുപെൻസി,संयुक्त वहिवाट
ജൂറി,ज्युरी
വെറും വ്യവഹാരം,फक्त कारण
സൂക്ഷിക്കുക,ठेवा
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,अभिलेखागाराचा रक्षक
കെറ്റിൽ-ഡ്രം,केटल-ड्रम
പ്രധാന വാക്ക്,मुख्य शब्द
രാജാവ്,राजा
രാജ്യം,राज्य
കിംഗ്ലെറ്റ്,किंगलेट
കിംഗ് മേക്കർ,किंग मेकर
രാജത്വം,राजेशाही
രാജത്വം,राजेशाही
അടുക്കള കാബിനറ്റ്,किचन कॅबिनेट
നൈറ്റ്,नाइट
രാജത്വം,राजत्व
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,Kinghts हॉस्पिटलर्स
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,सेंट जॉनचे शूरवीर
നൈറ്റ് ടെംപ്ലർ,नाइट टेम्पलर
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),कु क्लक्स क्लान (KKK)
കുമിൻതാങ്,कुमिंतंग
അല്മായ,सामान्य
ലാൻസ്,लान्स
ലാൻസർ,लान्सर
പിന്നീട് ഗുപ്തർ,नंतर गुप्ता
നിയമാനുസൃത അവകാശി,कायदेशीर वारस
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),अराजकता (=विकार)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),अराजकता (=विकार)
നിയമപ്രഭുക്കൾ,कायद्याचे प्रभू
ഭക്തി നിയമം,धार्मिकतेचा कायदा
ലീഗ് ഓഫ് നേഷൻസ്,लीग ऑफ नेशन्स
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),वारसा (= मृत्युपत्र)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),वारसा (= मृत्युपत्र)
നിയമപരമായ അവകാശി,कायदेशीर वारस
നിയമാനുസൃതം,लेगेट
നിയമാനുസൃതം,लेगेट
നിയമാനുസൃതം,लेगेट
ഇതിഹാസം,दंतकथा
ഇതിഹാസം,दंतकथा
ലെജിയൻ,फौज
ലെജിയൻ,फौज
ലീജിയൻ ഓഫ് ഓണർ,लीजन ऑफ ऑनर
ലെസ് മഹിമ (=ലെസെ മഹിമ),Lese majeste (=lese majeste)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,कमी राज्ये
വിശ്വാസപത്രങ്ങൾ,विश्वासपत्रे
ലീജ്-പ്രഭു,लीज-स्वामी
ലീജ് മനുഷ്യൻ,लीग माणूस
ലീജ് മനുഷ്യൻ,लीग माणूस
ജീവപര്യന്തം തടവ്,जन्मठेप
വംശാവലി,वंश
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,लिटल इंग्‍लंडर
ചെറിയ വാഹനം (=കുറവ് വാഹനം),लहान वाहन (= कमी वाहन)
തീരദേശ സംസ്ഥാനം,किनारी राज्य
ആരാധനക്രമങ്ങൾ,धार्मिक विधी
ആരാധനാക്രമം,पूजाविधी
പ്രാദേശിക വിധേയത്വം,स्थानिक निष्ठा
തദ്ദേശ സ്വയംഭരണം,स्थानिक स्वराज्य संस्था
നീണ്ട പാർലമെന്റ്,लांब संसद
താഴ്ന്ന രാജ്യങ്ങൾ,कमी देश
വിശ്വസ്തൻ,निष्ठावंत
സത്യസന്ധത,निष्ठा
മച്ചിയവെല്ലിയൻ നയം,मॅकियाव्हेलियन धोरण
മാഗ്ന കാർട്ട,मॅग्ना कार्टा
മാഗ്നം കൺസിലിയം,मॅग्नम कॉन्सिलियम
മലം നിരോധനം,मलम निषेध
മന്ദമസ്,मंदामस
ജനവിധി,आज्ञापत्र
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","आदेश, वर्ग &#39;अ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","आदेश, वर्ग &#39;ब&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","आदेश, वर्ग &#39;क&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,आदेश प्रणाली
നിർബന്ധിത സംസ്ഥാനം,अनिवार्य राज्य
മാങ്കണൽ,मँगोनेल
മാനിഫെസ്റ്റോ,जाहीरनामा
കുതന്ത്രങ്ങൾ,युक्ती
മാൻ-ഓഫ്-വാർ,मॅन ऑफ वॉर
മനോർ,मनोर
മനോർ,मनोर
മനുഷ്യശക്തി,मनुष्य-शक्ती
മനുഷ്യശക്തി,मनुष्य-शक्ती
മനുമിഷൻ,मॅन्युमिशन
മനുമിത്,मनुमित
കൈയെഴുത്തുപ്രതി,हस्तलिखित
കൈയെഴുത്തുപ്രതി,हस्तलिखित
കൈയെഴുത്തുപ്രതി,हस्तलिखित
കൊള്ളക്കാരൻ,लुटारू
മാരിടൈം ബെൽറ്റ്,सागरी पट्टा
സമുദ്ര നാഗരികത,सागरी सभ्यता
സമുദ്ര പതാക,सागरी ध्वज
സമുദ്ര ശക്തികൾ,सागरी शक्ती
സമുദ്ര പരമാധികാരം,सागरी सार्वभौमत्व
സമുദ്ര യുദ്ധം,सागरी युद्ध
മാർക്വിസ്,मार्क्विस
മാർക്വിസേറ്റ്,Marquisate
പട്ടാള നിയമം,मार्शल लॉ
ആയോധന മത്സരങ്ങൾ,मार्शल रेस
രക്തസാക്ഷി,हुतात्मा
കൂട്ടക്കൊല,नरसंहार
കുതന്ത്രത്തിന്റെ മാസ്സ്,युक्तीचा वस्तुमान
മാസ്റ്റർ-അറ്റ്-ആംസ്,मास्टर-एट-आर्म्स
ആചാര്യൻ,समारंभांचा गुरु
ഗൃഹനാഥൻ,गृहस्थ
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,घोड्याचा मास्टर
റോളുകളുടെ മാസ്റ്റർ,मास्टर ऑफ द रोल्स
പൊരുത്തം,जुळवा
പൊരുത്തം,जुळवा
മാച്ച്ലോക്ക്,मॅचलॉक
വിവാഹബന്ധം,वैवाहिक युती
മെഡിറ്ററേനിയൻ ശക്തികൾ,भूमध्य शक्ती
മെൻഷെവിക്,मेन्शेविक
കൂലിപ്പടയാളി സൈന്യം,भाडोत्री सैन्य
കൂലിപ്പണിക്കാരൻ,भाडोत्री सैनिक
വ്യാപാരി,व्यापारी
മധ്യ കാലഘട്ടം,मध्यम वयोगटातील
മിഡിൽ ഈസ്റ്റ്,मध्य पूर्व
മധ്യഭാഗം,मधला रस्ता
മധ്യ പാത,मधला मार्ग
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),मध्यम मार्ग (=मध्यम मार्ग)
കുടിയേറ്റക്കാരൻ,स्थलांतरित
മൈഗ്രേഷൻ,स्थलांतर
മൈഗ്രേഷൻ,स्थलांतर
മൈഗ്രേഷൻ,स्थलांतर
മിലിട്ടറിസം,सैन्यवाद
മിലിട്ടറിസം,सैन्यवाद
മിലിട്ടറിസം,सैन्यवाद
മിലിട്ടറിസം,सैन्यवाद
മിലിട്ടറിസ്റ്റ്,सैन्यवादी
മിലിട്ടറിസ്റ്റ്,सैन्यवादी
സൈനികവൽക്കരണം,सैन्यीकरण
സൈനികവൽക്കരണം,सैन्यीकरण
സൈനികവൽക്കരണം,सैन्यीकरण
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),लष्करी रणनीतीकार (=रणनीती)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),लष्करी रणनीतीकार (=रणनीती)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),लष्करी डावपेच (=रणनीती)
മിലിഷ്യ,मिलिशिया
മിലിഷ്യ,मिलिशिया
തെറ്റായ ഭരണം,कुशासन
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,गहाळ लिंक
ദൗത്യം,मिशन
ദൗത്യം,मिशन
ദൗത്യം,मिशन
മിക്സഡ് റേസ്,मिश्र शर्यत
ആധുനിക ചരിത്രം,आधुनिक इतिहास
മോഡസ് വിവണ്ടി,मोडस विवेंडी
മൊണാക്കിസം,एकतावाद
മൊണാർക്ക്,सम्राट
മൊണാർക്ക്,सम्राट
രാജവാഴ്ച,राजेशाही
രാജവാഴ്ച,राजेशाही
മൊണാർക്കിസ്റ്റ്,राजसत्तावादी
രാജവാഴ്ച,राजेशाही
ആശ്രമം,मठ
ആശ്രമം,मठ
ആശ്രമം,मठ
സന്യാസം,संन्यासी
സന്യാസം,संन्यासी
സന്യാസി,संन्यासी
മാതൃരാജ്യം,मातृ देश
മാതൃഭൂമി,मातृभूमी
പാർലമെന്റുകളുടെ മാതാവ്,संसदेची जननी
മുക്കരക്കാർ,मुक्रकर्स
അമ്മാ,मम्मी
മ്യൂസിയം,संग्रहालय
മസ്കറ്റ്,मस्केट
മസ്കറ്റിയർ,मस्केटियर
മസ്കട്രി,कस्तुरी
മസ്കട്രി,कस्तुरी
മസ്റ്റർ മാസ്റ്റർ,मस्टर मास्टर
മസ്റ്റർ-റോൾ,मस्टर-रोल
മസ്റ്റർ-റോൾ,मस्टर-रोल
കലാപം,विद्रोह
കലാപ നിയമം,विद्रोह कायदा
നിഗൂഢ കപ്പൽ,गूढ जहाज
ആഖ്യാനം,आख्यान
രാഷ്ട്രം,राष्ट्र
സ്വദേശി,मुळ
തദ്ദേശീയ സംസ്ഥാനം,मूळ राज्य
പ്രകൃതിവാദം,निसर्गवाद
സ്വാഭാവിക അവകാശങ്ങൾ,नैसर्गिक हक्क
നാസി,नाझी
നാസി വിപ്ലവം,नाझी क्रांती
നാസിസം,नाझीवाद
കിഴക്കിനടുത്ത്,पूर्वे जवळ
നീഗ്രോ,निग्रो
നീഗ്രോഫിൽ,निग्रोफिल
നീഗ്രോഫിലിസം,निग्रोफिलिझम
നീഗ്രോഫോബിയ,नेग्रोफोबिया
നിഷ്പക്ഷ,तटस्थ
നിഷ്പക്ഷ രാജ്യം,तटस्थ देश
പുതിയ കരാർ,नवीन करार
പുതിയ ലോകം,नवीन जग
കുലീനത,कुलीनता
നോബിൾ,नोबल
നോബിൾ,नोबल
നാടോടി,भटक्या
നാടോടിക്കൂട്ടം,भटक्यांचा जमाव
നാടോടിസം,भटक्या
ആക്രമണരഹിത ഉടമ്പടി,गैर-आक्रमकता करार
ആക്രമണരഹിത ഉടമ്പടി,गैर-आक्रमकता करार
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,युद्धविरहित राज्य
നിസ്സഹകരണം,असहकार
നിസ്സഹകരണ പ്രസ്ഥാനം,असहकार चळवळ
ഒബ്ബർ,उलट
ഒബ്ബർ,उलट
ഒക്ലോക്രസി (=മൊബോക്രസി),ऑक्लोक्रसी (=मोबोक्रसी)
ഒക്ലോക്രാറ്റ്,ऑक्लोक्रॅट
ഔദ്യോഗിക രേഖ,अधिकृत दस्तऐवज
പഴയ ലോകം,जुने जग
ഒലിഗാർക്കി,कुलीन वर्ग
ആക്രമണം,हल्ला
തുറന്ന ചർച്ചകൾ,ओपन वाटाघाटी
തുറന്ന ചോദ്യം,खुला प्रश्न
റെക്കോർഡുകൾ തുറക്കുക,रेकॉर्ड उघडा
ഓറിയന്റ്,ओरिएंट
ഓറിയന്റലിസം,प्राच्यविद्या
ഓറിയന്റലിസം,प्राच्यविद्या
ഓറിയന്റലിസ്റ്റ്,ओरिएंटलिस्ट
ഉത്ഭവം,मूळ
ഉത്ഭവം,मूळ
അക്ഷരവിന്യാസം,ऑर्थोग्राफी
ശത്രുതയുടെ പൊട്ടിത്തെറി,शत्रुत्वाचा उद्रेक
ഔട്ട്-പോസ്റ്റ്,आउट-पोस्ट
ഓവർ-ലോർഡ്,अतिप्रभु
ഓവർ-റൈഡ്,ओव्हर-राईड
ഓവർ-റൈഡ്,ओव्हर-राईड
പേഗൻ,मूर्तिपूजक
പേഗൻ,मूर्तिपूजक
പാഗനിസം,मूर्तिपूजक
പാഗനിസം,मूर्तिपूजक
പഗോഡ,पॅगोडा
പഗോഡ,पॅगोडा
പഗോഡ,पॅगोडा
കൊട്ടാരം കുതന്ത്രങ്ങൾ,राजवाड्याचे कारस्थान
പാലറ്റിനേറ്റ്,पॅलेटिनेट
താളിയോല,ताडपत्री
