Hindi,Tamil
कैमरा,புகைப்பட கருவி
कैमरा संरेखण,கேமரா சீரமைப்பு
कैमरा द्वारक,கேமரா துளை
कैमरा –श्यक्षेत्र,கேமரா கவரேஜ்
कैमरा परिसमंजन,கேமரா வரிசை
कैमरा नलिका,கேமரா குழாய்
"चांदनी, छतरी, वितान",விதானம்
"योग्यता, सामर्थ्य, क्षमता",திறன்
धारिता,கொள்ளளவு
धारिता लोड,கொள்ளளவு சுமை
धारिता प्रतिघात,கொள்ளளவு எதிர்வினை
संधारित्र,மின்தேக்கி
संधारित्र निवेश फिल्टर,மின்தேக்கி உள்ளீட்டு வடிகட்டி
"क्षमता, धारिता",திறன்
"संपुटिका, कैप्सूल",காப்ஸ்யூல்
"शीर्षक, अनुशीर्षक",தலைப்பு
अधिग्रहण प्रभाव,பிடிப்பு விளைவு
कार्ड,அட்டை
"हृदयाभ, हृदयाकार",கார்டாய்டு
हृदयाभ माइक्रोफोन,கார்டாய்டு மைக்ரோஃபோன்
वाहक,கார்
वाहक आवृत्ति,கேரியர் அதிர்வெண்
वाहक आवृत्ति विस्थापन,கேரியர் அதிர்வெண் மாற்றம்
वाहक षक्ति,கேரியர் சக்தி
वाहक संवेद संकेत,கேரியர் சென்ஸ் சிக்னல்
वाहक संवेदनशीलता,கேரியர் உணர்திறன்
"वाहक पृथकन, वाहक पृथक्करण",கேரியர் பிரிப்பு
वाहक विस्थापन,கேரியர் ஷிப்ட்
वाहक अंतराल,கேரியர் இடைவெளி
वाहक निरोध,கேரியர் அடக்குமுறை
वाहक तरंग,கேரியர் அலை
काट्रिज,கார்ட்ரிட்ஜ்
"उत्कीर्णन, नक्काशी",செதுக்குதல்
"सोपानी पात, सोपानी",அடுக்கை
सोपानी परिपथ,அடுக்கு சுற்று
कैसेट,கேசட்
ढलवां लोहा,வார்ப்பிரும்பு
ढालना; संचकन,வார்ப்பு
सूचीपत्र,அட்டவணை
"प्रलयकारी व्यतिकरण, प्रलयकारी बाधा",பேரழிவு குறுக்கீடு
कैथोड,எதிர்மினி
कैथोड अनुगामी,கதோட்டு பின்தொடர்பவர்
कैथोड प्रतिरोधक,கதட் மின்தடை
सेलफोन,கைப்பேசி
सैलुलर,செல்லுலார்
केंद्रीय नियंत्रण,மைய கட்டுப்பாடு
केंद्रीय आवृत्ति,மைய அதிர்வெண்
"केंद्रीय प्रक्रिया इकाई, केंद्रीय प्रक्रमण एकक",மத்திய செயலாக்க அலகு
केंद्रीकृत डाटाबेस,மையப்படுத்தப்பட்ட தரவுத்தளம்
केंद्रीकृत तंत्र,மையப்படுத்தப்பட்ட அமைப்பு
"सिरेमिक, मृद्भांड",பீங்கான்
कक्ष,அறை
परिवर्तक स्विच,மாற்ற சுவிட்ச்
"प्रणाल, चैनल",சேனல்
चैनल कोडक,சேனல் குறியாக்கி
"चैनल पृथकन, चैनल पृथक्करण",சேனல் பிரிப்பு
चैनल अंतराल,சேனல் இடைவெளி
चैनल स्विचन,சேனல் மாறுதல்
अभिलाक्षणिक प्रतिबाधा,சிறப்பியல்பு மின்மறுப்பு
"लक्षण, विशेषता, अभिलक्षण",பண்புகள்
आवेश वाहक,சார்ஜ் கேரியர்
आवेश घनत्व,கட்டணம் அடர்த்தி
आवेशित,விதிக்கப்படும்
"चार्जक, आवेशक",சார்ஜர்
"चार्जकारी वोल्टता, आवेशन वोल्टता",சார்ஜிங் மின்னழுத்தம்
"संचित्र, चार्ट",விளக்கப்படம்
चैसिस,சாசிஸ்
"चैट, उन्मुक्त वार्ता, गपशप",அரட்டை
चिप,சில்லு
चोक-कुंडली,சாக் சுருள்
चोक निवेश,சாக் உள்ளீடு
संकर्तक प्रवर्धक,சாப்பர் பெருக்கி
वर्ण,குரோமா
वर्ण प्रतिचयन संरचना,குரோமா மாதிரி அமைப்பு
"क्रोमिनेंस, वर्णकत्व",குரோமினன்ஸ்
"चल-चित्रकी, चलचित्र विज्ञान",ஒளிப்பதிவு
परिपथ,சுற்று
परिपथ पट्ट,சர்க்யூட் பலகை
परिपथ विच्छेदक,சுற்று பிரிப்பான்
परिपथ अवयव,சுற்று உறுப்பு
परिपथ स्विचन,சுற்று மாறுதல்
परिपथिकी,சுற்று
"वर्तुल गति, वृत्तीय गति",வட்ட இயக்கம்
वृत्तीय धुवण,வட்ட துருவமுனைப்பு
वृत्तीय उपग्रह कक्षा,வட்ட செயற்கைக்கோள் சுற்றுப்பாதை
वृत्तीय वेग,வட்ட வேகம்
वृत्तीयतः धुवित ऐन्टेना,வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா
वृत्तीयतः धुवित संचरण,வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்
परिसंचारक,சுற்றறிக்கை
आवरण,உறைப்பூச்சு
"शिकंजा, क्लैम्प",கொத்து
"बंधन-परिपथ, क्लैम्पन परिपथ",கிளம்பிங் சர்க்யூட்
"ए वर्ग प्रचालन, A वर्ग प्रचालन",வகுப்பு A செயல்பாடு
"सी वर्ग समस्वरित प्रवर्धक, C वर्ग समस्वरित प्रचालन",வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி
उत्सर्जन वर्ग,உமிழ்வு வகுப்பு
चिरसम्मत भौतिकी,கிளாசிக்கல் இயற்பியல்
वगबकरण,வகைப்பாடு
शोधन मार्जक,துப்புரவு முகவர்
"अपमार्जित, अपमार्जन",தெளிவான
अपमार्जित चैनल,தெளிவான சேனல்
क्लिक,கிளிக் செய்க
"ग्राहक, क्लाइंट",வாடிக்கையாளர்
"ग्राहक संबंध, (सर्वर संबंध)",கிளையன்ட் உறவு (சேவையக உறவு)
क्लिफ प्रभाव,குன்றின் விளைவு
क्लिप बोर्ड,கிளிப் போர்டு
"कर्तन, क्लिपिंग",கிளிப்பிங்
"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स",கடிகார துடிப்பு
काल फ्लिप-फ्लॉप,கடிகார ஃபிளிப் ஃப்ளாப்
कालदमुखी माइक,கடிகார மைக்
कालद-आवृत्ति,கடிகார அதிர்வெண்
दक्षिणावर्त,கடிகாரகடிகாரச்சுற்று
संवृत परिपथ,மூடிய சுற்று
"संवृत पाश, संवृत लूप",முடிந்த சுற்றுவளைவு
"गुच्छ, क्लस्टर",கொத்து
गुच्छन,கிளஸ்டரிங்
कोलाहल,ஒழுங்கீனம்
"कोलाहल हानि, कोलाहल क्षति",ஒழுங்கீனம் இழப்பு
"आलेप, विलेपन",பூச்சு
समाक्ष केबल,கோஆக்சியல் கேபிள்
समाक्ष लाइन,கோஆக்சியல் வரி
समाक्ष संचरण लाइन,கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்
सह-चैनल,இணை-சேனல்
"सह-चैनल व्यतिकरण, सह-चैनल बाधा",இணை-சேனல் குறுக்கீடு
कर्णावर्त,கோக்லியா
"कोड, कूट",குறியீடு
कूट संख्या,குறியீட்டு எண்
कोड दर,குறியீடு வீதம்
"कोड शब्द, कूट शब्द",குறியீடு சொல்
कोडक (कोडन-विकोडन),கோடெக் (குறியீட்டு டிகோடிங்)
कोडित श्रव्य,குறியிடப்பட்ட ஆடியோ
"कोडक, कूटक",குறியீட்டாளர்
"कोडन, कूटन",குறியீட்டு முறை
कोडन-विकोडन तकनीक,குறியீட்டு டிகோடிங் நுட்பம்
"कोडन त्रुटि, कूटन त्रुटि",குறியீட்டு பிழை
कोडन दर,குறியீட்டு வீதம்
"कोडन तकनीक, कूटन तकनीक",குறியீட்டு நுட்பம்
गुणांक,குணகம்
निग्राहिता,கட்டாய
संसक्त मॉडुलन,ஒத்திசைவான பண்பேற்றம்
कुंडली,சுருள்
सहयोग,இணைந்து
निपात,சரிவு
"संग्राहक, संग्राही, कलेक्टर",ஆட்சியர்
"संग्राहक धारा, कलेक्टर धारा",கலெக்டர் மின்னோட்டம்
संग्राही-आधार चालकत्व,அடிப்படை நடத்தைக்கு கலெக்டர்
आधार-संग्राही जंक्शन,கலெக்டர்-பேஸ் சந்தி
"वर्ण, रंग",நிறம்
वर्ण विष्लेषक,வண்ண பகுப்பாய்வி
वर्ण संतुलन,வண்ண சமநிலை
वर्ण प्रस्फोट,வண்ண வெடிப்பு
वर्ण चार्ट,வண்ண விளக்கப்படம்
वर्ण संयोजन,வண்ண சேர்க்கை
वर्णांक,வண்ண மாறிலி
वर्ण नियंत्रण,வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு)
"रंग गहराई, वर्ण गभीरता",வண்ண ஆழம்
वर्ण श्रांति,வண்ண சோர்வு
"वर्ण फिल्टर, वर्ण निस्यंदक",வண்ண வடிகட்டி
वर्णांतक परिपथ,வண்ண கொலையாளி சுற்று
वर्ण चित्रनलिका,வண்ண கினெஸ்கோப்
वर्ण मिश्रक,வண்ண கலவை
"वर्ण विन्यास, वर्ण प्रतिरूप",வண்ண முறை
वर्णावगम,வண்ண கருத்து
"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन",வண்ண படத் திரை
रंग समष्टि,வண்ண இடம்
रंग उपवाहक,வண்ண துணைக் கேரியர்
"रंग ताप, वर्ण ताप",வண்ண வெப்பநிலை
"रंगीन प्रसारण, कलर ट्रांसमिशन",வண்ண பரிமாற்றம்
वर्ण नलिका,வண்ண குழாய்
रंजन,நிறம்
वर्णहीन,நிறமற்ற
संयोजन,சேர்க்கை
संयोजक,காம்பினர்
संयोजन प्रक्रम,இணைக்கும் செயல்முறை
दहन,எரிப்பு
"समादेश, कमान",கட்டளை
प्रारंभ,தொடக்க
वाणिज्यिक प्रसारण,வணிக ஒளிபரப்பு
"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन",வணிக தொலைக்காட்சி
उभयनिष्ठ संग्राही परिपथ,பொதுவான கலெக்டர் சுற்று
संचार,தொடர்பு
संचार उपग्रह,தொடர்பு செயற்கைக்கோள்
सामुदायिक रेडियो केंद्र,சமூக வானொலி மையம்
"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र",சமூக வானொலி நிலையம்
कॉम्पैक्ट डिस्क (सीडी),சிறிய வட்டு (குறுவட்டு)
कॉम्पैक्ट डिस्क प्लेयर,காம்பாக்ட் டிஸ்க் பிளேயர்
संपीडन-प्रसारित्र,காம்பண்டர்
संपीडन-प्रसारण,வளர்ப்பது
सुसंगतता,பொருந்தக்கூடிய தன்மை
सुसंगत,இணக்கமான
"संकलक, क्रमादेश अंतरक",கம்பைலர்
पूरक,நிரப்பு
पूरक ट्रांजिस्टर,நிரப்பு டிரான்சிஸ்டர்
सम्मिश्र तरंग,சிக்கலான அலை
घटक,கூறு
"संयुक्त, संयोजित, सम्मिश्र",கூட்டு
संयुक्त परिपथ,கலப்பு சுற்று
संयुक्त डिजिटल,கூட்டு டிஜிட்டல்
संयुक्त रेडियो आवृत्ति संकेत,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
संयुक्त संकेत,கலப்பு சமிக்ஞை
संयुक्त वीडियो,கூட்டு வீடியோ
संयुक्त –श्य संकेत,கலப்பு வீடியோ சமிக்ஞை
"बनावट, रचना",கலவை
संपीडित आंकड़ा,சுருக்கப்பட்ட தரவு
संपीडित अंकीकृत –श्य,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
संपीडित वीडियो,சுருக்கப்பட்ட வீடியோ
संपीडन,சுருக்க
संपीडन विरूपण साक्ष्य,சுருக்க கலைப்பொருள்
संपीडन संकट,சுருக்க ஆபத்து
संपीडन तकनीक,சுருக்க நுட்பம்
संपीडित्र,அமுக்கி
अभिकलन,கணக்கிடுங்கள்
"अभिकलित्र, कंप्यूटर",கணினி
कंप्यूटर आधारित बहुमाध्यम,கணினி அடிப்படையிலான மல்டிமீடியா
कंप्यूटर प्रोग्रामन,கணனி செய்நிரலாக்கம்
कंप्यूटर प्रौद्योगिकी,கணினி தொழில்நுட்பம்
अवतल लेन्स,குழிவான லென்ஸ்
अवतल दर्पण,குழிவான கண்ணாடி
"प्रच्छादन, गोपन",மறைத்தல்
"सांद्रित, गाढ़ा, संकेंद्रित",செறிவு
"संकेंद्रण, सांद्रण",செறிவு
संकेंद्रिक लेन्स,செறிவு லென்ஸ்
"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन",மின்தேக்கி மைக்ரோஃபோன்
साम्यावस्था,சமநிலையின் நிலை
चालन,கடத்தல்
चालन धारा,கடத்தல் மின்னோட்டம்
चालकता,கடத்துத்திறன்
चालक,நடத்துனர்
"संरूपण, विन्यास",உள்ளமைவு
"संबंधन, संयोजन",இணைப்பு
"संबद्धता, योजकता",இணைப்பு
"संबंधक, योजक",இணைப்பு
सुसंगति,நிலைத்தன்மையும்
सुसंगततः,தொடர்ந்து
कन्सोल,கன்சோல்
"स्थिर, नियतांक, स्थिरांक, नियत",மாறிலி
"अचर कोणांक, अचर आयाम",நிலையான வீச்சு
संपर्क माइक्रोफोन,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
पात्र आरूप,கொள்கலன் வடிவம்
संदूषण,மாசுபாடு
"अंतर्वस्तु, अंश",உள்ளடக்கம்
"निकटस्थ, समीपस्थ, संलग्न, संस्पशब",தொடர்ச்சியான
"सांतत्य, सातत्य, निरंतरता",தொடர்ச்சி
सातत्य बूथ,தொடர்ச்சியான சாவடி
सातत्य घुंडी,தொடர்ச்சியான குமிழ்
"सतत, निरंतर, अविरल, अविच्छिन्न",தொடர்ச்சியான
"सतत चाप, अविच्छिन्न चाप",தொடர்ச்சியான வளைவு
सतत तरंग,தொடர்ச்சியான அலை
समोच्च रेखा,விளிம்பு வரி
समोच्च रेखीय योजना,விளிம்பு திட்டம்
"संविदा, संकुचित करना",ஒப்பந்த
संकुचन,சுருள்
विपर्यास अनुपात,கான்ட்ராஸ்ட் விகிதம்
नियंत्रण परिपथ,கட்டுப்பாட்டு சுற்று
नियंत्रण इलेक्ट्रोड,கட்டுப்பாட்டு மின்முனை
नियंत्रण उपस्कर,கட்டுப்பாட்டு உபகரணங்கள்
नियंत्रण ग्रिड,கட்டுப்பாட்டு கட்டம்
नियंत्रण रेखा,கட்டுப்பாட்டு வரி
नियंत्रण पैनल,கட்டுப்பாட்டு குழு
नियंत्रण कक्ष,கட்டுப்பாட்டு அறை
नियंत्रण सारणी,கட்டுப்பாட்டு அட்டவணை
"नियंत्रण मीनार, नियंत्रण टावर",கட்டுப்பாட்டு கோபுரம்
नियंत्रक,கட்டுப்படுத்தி
अभिसरण,ஒன்றிணைத்தல்
अभिसारी लेन्स,ஒருங்கிணைந்த லென்ஸ்
परिवर्तक,மாற்றி
उत्तल लेन्स,குவிந்த லென்ஸ்
संवलन,மாற்றுதல்
संवलन कोडित,கன்வெர்யூஷன் குறியிடப்பட்டது
"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र",மாற்றும் இடைக்கணிப்பு
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",மாற்றும் இடைக்கணிப்பு
कुकी,குக்கீ
कुकियर,குக்கியர்
सहप्रक्रमक,கோப்ரோசசர்
"डोरी, कॉर्ड",தண்டு
"किरीट, कोरोना",கொரோனா
किरीट विसर्जन,கொரோனா வெளியேற்றம்
सहसंबंधन,தொடர்பு
"कोसाइन घटक, कोज्या घटक",கொசைன் கூறு
"कोज्या तरंग, कोसाइन तरंग",கொசைன் அலை
अंतरिक्ष रव,அண்ட சத்தம்
"गणक, काउंटर",கவுண்டர்
वामावर्त,எதிர் கடிகார திசையில்
युग्मक,கப்ளர்
युग्मन,இணைப்பு
युग्मन संधारित्र,இணைப்பு மின்தேக்கி
"युग्मन जालक्रम, युग्मन नेटवर्क",இணைப்பு நெட்வொர்க்
युग्मन प्रतिरोध,இணைப்பு எதிர்ப்பு
सहसंयोजी आबंध,சக பிணைப்பு
"व्याप्ति, कवरेज",பாதுகாப்பு
ध्वंस,செயலிழப்பு
क्रांतिक बैंड,சிக்கலான இசைக்குழு
क्रांतिक अवस्था,சிக்கலான நிலை
क्रांतिक युग्मन,சிக்கலான இணைப்பு
क्रांतिक आवृत्ति,சிக்கலான அதிர்வெண்
क्रांतिक प्राचल,சிக்கலான அளவுரு
मकरदंती क्लिप,முதலை கிளிப்
पार मंदन,குறுக்கு மறைதல்
क्रॉस मॉडुलन,குறுக்கு பண்பேற்றம்
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",குறுக்கு பேச்சு
पारमंद,கிராஸ்ஃபேட்
"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी",குறியாக்கவியல்
क्रिस्टल,படிக
क्रिस्टल फिल्टर,படிக வடிகட்டி
"अनुसंकेत, इंगित",கியூ
अनुसंकेत चिह्न,கியூ மதிப்பெண்கள்
अनुसंकेत युक्ति,கியூயிங் சாதனம்
धारा अपवाह,தற்போதைய வடிகால்
धारामापी,தற்போதைய மீட்டர்
धारा ट्रांसफार्मर,மின்சார மின்மாற்றி
"प्रसंकेतक, कर्सर",கர்சர்
वक्र,வளைவு
अंतक आवृत्ति,அதிர்வெண் துண்டிக்கவும்
कर्तक,கட்டர்
साइबर कैफे,கணணி மையம்
साइबर सुरक्षा,சைபர் பாதுகாப்பு
साइबर स्पेस,மின்வெளி
"चक्र, आवर्तन",மிதிவண்டி
चक्रीय,சுழற்சி
डी.सी. (दिष्टधारा) घटक,டி.சி. கூறு
डी.सी. प्लेट षक्ति,டி.சி. தட்டு சக்தி
डी.सी. पुनः स्थापन,டி.சி. மறுசீரமைப்பு
अवमंदक डायोड,டம்பர் டையோடு
अवमंदन,டம்பிங்
अदीप्त,இருள்
"आंकड़ा, डाटा",தகவல்கள்
आंकड़ा प्रसारण,தரவு ஒளிபரப்பு
आंकड़ा संपीडन,தரவு சுருக்க
"आंकड़ा प्रवेधन, डाटा प्रवेधन",தரவு துளையிடுதல்
"डाटा कूटलेखन, आंकड़ा कूटलेखन",தரவு குறியாக்கம்
आंकड़ा संचिका,தரவு கோப்பு
"डाटा संचालन, आंकड़ा संचालन",தரவு கையாளுதல்
आंकड़ा खनन,தரவு சுரங்க
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",தகவல் செயல்முறை
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",தரவு செயலி
आंकड़ा लघुकृत बिट तंत्र,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
आंकड़ा सेवा,தரவு சேவை
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",தரவுத்தாள்
"डाटा भंडारण, आंकड़ा भंडारण",தரவு சேமிப்பு
"डाटा प्रवाह, आंकड़ा प्रवाह",தரவு ஸ்ட்ரீம்
आंकड़ा रूपांतरण,தரவு மாற்றம்
"डाटा संचरण, आंकड़ा संचरण",தரவு பரிமாற்றம்
"आंकड़ा आधार, डाटा बेस",தரவுத்தளம்
आंकड़ा प्रसारण,டேட்டா காஸ்டிங்
"आंकड़ा-लेख, डाटाग्राम",டேட்டாகிராம்
"डेसिबल मीटर, dB मीटर",டிபி மீட்டர்
अमॉडुलित प्रसारण,இறந்த காற்று
पूर्ण लघु परिपथ,இறந்த குறுகிய சுற்று
मूक स्थल,இறந்த இடம்
गतिरोध,முட்டுக்கட்டை
दोषमार्जन कार्यक्रम,பிழைத்திருத்த திட்டம்
"डीबगिंग, दोषमार्जन",பிழைத்திருத்தம்
ध्वनि-क्षय,ஒலியின் சிதைவு
डेसिबल,டெசிபல் (டி.பி.)
"दशमलव, दशमिक",தசம
दशमिक कोड,தசம குறியீடு
दशमिक डिजिट,தசம இலக்க
कूटवाचन,புரிந்துகொள்ளுதல்
"कूट वाचक, विकोडक",டிகோடர்
"कूट वाचन, विकोडन",டிகோடிங்
अंकीय संचरण विकोडन,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
विसंपीडन,டிகம்பரஷ்ஷன்
वियुग्मन,துண்டித்தல்
वियुग्मन परिपथ,துண்டிப்பு சுற்று
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",பிணைப்பு நெட்வொர்க்
"विकोडन, विकूटन, विगोपन",மறைகுறியாக்கம்
समर्पित लाइन,அர்ப்பணிக்கப்பட்ட வரி
वि-अंतः स्थापन,டி-என்டிங்
विप्रबलन,டி-எம்பேசிஸ்
"स्वतः निर्धारित, डिफाल्ट",இயல்புநிலை
गुणता दोष,தரத்தில் குறைபாடு
"सदोष, दोषपूर्ण",குறைபாடுள்ள
"सदोष एकक, दोषपूर्ण एकक",குறைபாடுள்ள அலகு
"परिभाषा, स्पष्टता",வரையறை
विक्षेपण,விலகல்
"विरूपण, विकृति",சிதைவு
एकीकरण,Defragmentation
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",டி-காஸிங் சுருள்
"डिग्री, अंश",பட்டம்
वि-अंतरापत्रक,டி-இன்டர்லீவர்
डिले लाइन,தாமதக் கோடு
विलंब काल,தாமத நேரம்
विलंबित फ्रेम स्मृति,தாமதமான பிரேம் நினைவகம்
विलंबित क्रमवीक्षण,தாமதமாக ஸ்கேனிங்
विलंबित तुल्यकालन संकेत,தாமதமான ஒத்திசைவு சமிக்ஞை
"प्रदान, प्रस्तुति",டெலிவரி
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",விநியோக அமைப்பு
विमॉडुलन,டெமோடுலேஷன்
विमॉडुलक कार्ड,டெமோடுலேட்டர் அட்டை
विबहुसंकेतक,டெமுல்டிப்ளெக்சர்
क्षेत्र गहराई,வயலின் ஆழம்
अवरोहण,இறங்கு
अभिकल्प विनिर्देश,வடிவமைப்பு விவரக்குறிப்பு
डेस्कटॉप,டெஸ்க்டாப்
"संसूचक उत्पाद, संसूचक निर्गत",கண்டறிதல் வெளியீடு
विचलन,விலகல்
"युक्ति, साधन",சாதனம்
युक्ति चालक,சாதன இயக்கி
नैदानिकी,பரிசோதனை
आरेख,வரைபடம்
संवाद पथ,உரையாடல் டிராக்
व्यासीय विधा,விட்டம் பயன்முறை
"हीरक स्टाइलस, हीरक सुई",டயமண்ட் ஸ்டைலஸ்
"मध्यपट, तनुपट",உதரவிதானம்
तनुपटीय अवशोषक,உதரவிதான உறிஞ்சி
द्विशाखी श्रवण,டைகோடிக் கேட்பது
"डाइइलेक्ट्रिक, परावैद्युत",மின்கடத்தா
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",மின்கடத்தா இடைவெளி- கீழே
परावैद्युत हानि,மின்கடத்தா இழப்பு
अंतर आवृत्ति,வேறுபாடு அதிர்வெண்
अंतर आवृत्ति विरूपण,வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
"अंतर स्वरक, अंतर टोन",வித்தியாசமான தொனி
विभेदी प्रवर्धक,வேறுபட்ட பெருக்கி
विवर्तन,மாறுபாடு
विसारक,டிஃப்பியூசர்
अंक,இலக்கு
"अंकीय, डिजिटल",டிஜிடல்
अंकीय विरूपण साक्ष्य,டிஜிட்டல் கலைப்பொருள்
अंकीय श्रव्य,டிஜிட்டல் ஆடியோ
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",டிஜிட்டல் ஆடியோ வடிகட்டி
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",டிஜிட்டல் ஆடியோ பணி நிலையம்
"अंकीय कैमरा, डिजिटल कैमरा",எண்ணியல் படக்கருவி
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",டிஜிட்டல் கணினி
"अंकीय आंकड़ा, अंकीय डाटा",டிஜிட்டல் தரவு
अंकीय संपादन,டிஜிட்டல் எடிட்டிங்
"अंकीय उत्तेजक, डिजिटल एक्साइटर",டிஜிட்டல் உற்சாகம்
"अंकीय फिल्टर, अंकीय निस्यंदक",டிஜிட்டல் வடிகட்டி
अंकीय फ्रेम तुल्यकालक,டிஜிட்டல் பிரேம் ஒத்திசைவு
अंकीय विरासत,டிஜிட்டல் பாரம்பரியம்
अंकीय प्रतिबिंब,டிஜிட்டல் படம்
अंकीय लाइबेरी,டிஜிட்டல் நூலகம்
"डिजिटल मीटर, अंकीयमापी",டிஜிட்டல் மீட்டர்
अंकीय मॉडुलन,டிஜிட்டல் பண்பேற்றம்
अंकीय बहुसंकेत,டிஜிட்டல் மல்டிபிளக்ஸ்
अंकीय जालक्रम,டிஜிட்டல் நெட்வொர்க்
अंकीय निर्गत,டிஜிட்டல் வெளியீடு
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",டிஜிட்டல் பிளேபேக்
विष्वव्यापी अंकीय रेडियो,டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
अंकीय अभिलेखन,டிஜிட்டல் பதிவு
अंकीय क्रांति,டிஜிட்டல் புரட்சி
अंकीय संकेत,டிஜிட்டல் சிக்னல்
डिजिटल सिगनल प्रक्रमण,டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
"अंकीय हस्ताक्षर, अंकीय चिd",டிஜிட்டல் கையொப்பம்
"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी",டிஜிட்டல் தொழில்நுட்பம்
अंकीय-अनुरूप परिवर्तक,அனலாக் மாற்றி டிஜிட்டல்
"अंकीय –ष्य, डिजिटल वीडियो",டிஜிட்டல் வீடியோ
अंकीय वोल्टतामापी,டிஜிட்டல் வோல்ட்மீட்டர்
अंकरूपण,டிஜிட்டல் மயமாக்கல்
"अंकरूपण, अंकीकरण",டிஜிட்டல் மயமாக்கல்
"अंकीकृत –ष्य, अंकीकृत वीडियो",டிஜிட்டல் செய்யப்பட்ட வீடியோ
"अंकक, अंकरूपक",டிஜிட்டல்சர்
मंद,மங்கலான
"विमा, विस्तार",பரிமாணம்
मंदक,மங்கலான
डायोड,டையோடு
नति,டிப்
द्विसंकेतक,டிப்ளெக்ஸர்
द्विधुवी ऐन्टेना,இருமுனை ஆண்டெனா
सीधा प्रसारण,நேரடி ஒளிபரப்பு
दिष्टधारा (डी सी),நேரடி மின்னோட்டம் (டி சி)
"सीधा पिकअप, पकड़ना",நேரடி எடுப்பது
प्रत्यक्ष पठन यंत्र,நேரடி வாசிப்பு கருவி
प्रत्यक्ष अभिलेखन,நேரடி பதிவு
दिशिक ऐन्टेना,திசை ஆண்டெனா
दिशिक युग्मक,திசை கப்ளர்
दिशिक माइक्रोफोन,திசை மைக்ரோஃபோன்
"दिशात्मकता, दिशिकता",வழிகாட்டுதல்
निर्देशिका,அடைவு
असमर्थ,முடக்கவும்
डिस्क ऐन्टेना,வட்டு ஆண்டெனா
डिस्क आधारित भंडारण,வட்டு அடிப்படையிலான சேமிப்பு
"अलग, विविक्त, भिन्न",தனித்துவமான
"डिस्क, चक्रिका",வட்டு
"डिस्क ड्राइव, चालक",வட்டு இயக்கி
डिस्क नियतांश,வட்டு ஒதுக்கீடு
डिस्केट,டிஸ்கெட்
"विस्थापन, प्रभ्रंश",இடப்பெயர்வு
"प्रकीर्णन, परिक्षेपण",சிதறல்
विस्थापन,இடம்பெயர்வு
प्रदर्शित करना; प्रदर्श,காட்சி
प्रदर्श एकक (कन्सोल),காட்சி அலகு (கன்சோல்)
क्षय,சிதறல்
"बेसुरापन, असंनादिता",அதிருப்தி
आसुत जल,வடிகட்டிய நீர்
विरूपण,சிதைவு
वितरण,விநியோகம்
वितरण प्रवर्धक,விநியோக பெருக்கி
"विभाजन, प्रभाग",பிரிவு
भाजक,வகுப்பான்
"प्रलेख, दस्तावेज",ஆவணம்
"डोल्बी अंकीय, डोल्बी डिजिटल",டால்பி டிஜிட்டல்
प्रक्षेत्र,களம்
प्रक्षेत्र नियंत्रक,டொமைன் கன்ட்ரோலர்
डॉप्लर प्रभाव,டாப்ளர் விளைவு
द्विधुव,இரட்டை கம்பம் (இருமுனை)
द्विधुव एकल क्षेप स्विच,இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்
