Odiya,Marathi
ପ୍ରତିଯୋଗିତା ପରୀକ୍ଷା |,स्पर्धात्मक परीक्षा
ସଂକଳନ,संकलन
ଅଭିଯୋଗ,तक्रार
ଅଭିଯୋଗ ପୁସ୍ତକ,तक्रार पुस्तक
ପୂର୍ଣ୍ଣ,पूरक
ସମ୍ପୃକ୍ତ,पूरक
ସଂପୂର୍ଣ୍ଣ,पूर्ण
ସମାପ୍ତି ପ୍ରମାଣପତ୍ର |,पूर्ण प्रमाणपत्र
ଅନୁପାଳନ,अनुपालन
ଜଟିଳ,क्लिष्ट
ପ୍ରଶଂସା,प्रशंसा
ବିନାମୂଲ୍ୟରେ କପି |,मानार्थ प्रत
ପାଳନ କରିବା,त्याचे पालन करा
ମିଶ୍ରିତ ସଂସ୍କୃତି,संमिश्र संस्कृती
ରଚନା,रचना
ବିସ୍ତୃତ,सर्वसमावेशक
ବିସ୍ତୃତ ବୀମା,व्यापक विमा
ଆପୋଷ ବୁ .ାମଣା |,तडजोड
ବାଧ୍ୟତାମୂଳକ,अनिवार्य
ବାଧ୍ୟତାମୂଳକ ଅବସର,अनिवार्य सेवानिवृत्ती
କମ୍ପ୍ୟୁଟର,संगणक
କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର |,संगणक केंद्र
କମ୍ପ୍ୟୁଟର ଅନୁକୂଳ,संगणक अनुकूल
କମ୍ପ୍ୟୁଟରୀକରଣ,संगणकीकरण
କମ୍ପ୍ୟୁଟର ଭାଷା,संगणक भाषा
କମ୍ପ୍ୟୁଟର ସାକ୍ଷରତା |,संगणक साक्षरता
ଧାରଣା,संकल्पना
ଚିନ୍ତା,चिंता
ରିହାତି,सवलत
ସମ୍ପର୍କୀୟ ହାର,सवलत दर
ରିହାତି ପ୍ରମାଣପତ୍ର,सवलत प्रमाणपत्र
କନସପାର୍ଟଗୁଡିକ,सामंजस्य
ରିମିଙ୍ଗ୍ ଟିପ୍ପଣୀ |,समालोचन टीका
ଉପସଂହାର,निष्कर्ष
ଚରମ,निर्णायक
ଅଧିଗ୍ରହଣ,सहमत
ଏକ ସର୍ତ୍ତ,एकमत
ନିନ୍ଦା କର |,निषेध
ସର୍ତ୍ତ,परिस्थिती
ସର୍ତ୍ତମୂଳକ,सशर्त
ସର୍ତ୍ତମୂଳକ ଗ୍ରହଣ,सशर्त स्वीकृती
ଚୁକ୍ତିନାମା ସର୍ତ୍ତଗୁଡିକ,कराराच्या अटी
ସେବା ସର୍ତ୍ତଗୁଡିକ,सेवेच्या अटी
ସମବେଦନା,शोक
Condone,कंडेन
ଆଚରଣ,आचरण
ନିୟମ ପରିଚାଳନା କରନ୍ତୁ |,नियम आयोजित करा
ସମ୍ମିଳନୀ,परिषद
ସମ୍ମିଳନୀ କକ୍ଷ |,विचारविनिमय कक्ष
କନଫରେନ୍ୟାସିଂ ସୁବିଧା |,कॉन्फरन्सिंग सुविधा
ପରାମର୍ଶ,प्रदान करा
ଗୋପନୀୟ,गोपनीय
ବନ୍ଦୀ,बंदी
ନିଶ୍ଚିତ କର |,पुष्टी
ନିଶ୍ଚିତକରଣ,पुष्टीकरण
ସେବା ନିଶ୍ଚିତକରଣ |,सेवेची पुष्टीकरण
ନିଶ୍ଚିତକରଣ କ୍ରମ,पुष्टीकरण ऑर्डर
ଜବତ,जप्ती
ବିବାଦ |,संघर्ष
ବିବାଦୀୟ ଦୃଶ୍ୟ |,विरोधाभासी दृश्ये
ଅନୁକୂଳ,अनुरूपता
ଅଭିନନ୍ଦନ,अभिनंदन
ସଂଯୋଗ,कनेक्शन
ସଂଯୋଗ,एकत्रिकरण
ବିବେକ,विवेक
ସହନଶୀଳତା,एकमत
ସମ୍ମତି,संमती
ଫଳାଫଳ,परिणाम
ପରିଣାମ,परिणामी
ସଂରକ୍ଷଣ,संवर्धन
ବିଚାର ଜୋନ୍,विचार झोन
ପରିବହନ,माल
ସାମଗ୍ରୀ,माल
ସାମଗ୍ରୀ ଟିପ୍ପଣୀ |,माल नोट
ସ୍ଥିର,सातत्य
ଏକତ୍ରିତ ପାଣ୍ଠି |,एकत्रित निधी
ଏକତ୍ରିତ ଦରମା |,एकत्रित वेतन
ଏକତ୍ରିତ ଷ୍ଟେଟମେଣ୍ଟ,एकत्रित विधान
ସଂସ୍ଥାଗୁଡ଼ିକ,एकत्रीकरण
ସ୍ପଷ୍ଟ,स्पष्ट
ଷଡଯନ୍ତ୍ର,षडयंत्र
ସ୍ଥିର,स्थिर
ନିରନ୍ତରନୂଦୀ,मतदारसंघ
ସୃଷ୍ଟିକର୍ତ୍ତା,घटक
ସମ୍ବିଧାନ,घटना
ପ୍ରତିବନ୍ଧକ,मर्यादा
ନିର୍ମାଣ,बांधकाम
ପରାମର୍ଶଦାତା |,सल्लागार
ପରାମର୍ଶ,सल्लामसलत
ପରାମର୍ଶକାରୀ କମିଟି |,सल्लामसलत समिती
ଗ୍ରାହକ ଆଇଟମ୍ |,उपभोग्य आयटम
ଗ୍ରାସ କରନ୍ତୁ |,वापर
ଗ୍ରାହକଙ୍କ ସାମଗ୍ରୀ,ग्राहकांचा माल
ଗ୍ରାହକ ଫୋରମ୍ / ପରିଷଦ |,ग्राहक मंच/परिषद
ଗ୍ରାହକ ଆଭିମୁଖ୍ୟ,ग्राहक अभिमुखता
ବ୍ୟବହାର,वापर
ଯୋଗାଯୋଗ କରନ୍ତୁ |,संपर्क
ଯୋଗାଯୋଗ ପ୍ରୋଗ୍ରାମ,संपर्क कार्यक्रम
ସଂକ୍ରାମକ ରୋଗ,संसर्गजन्य रोग
ଧାରଣ କରନ୍ତୁ |,समाविष्ट करा
ଚିନ୍ତା କର |,चिंतन
ସମସାମୟିକ,समकालीन
କୋର୍ଟର ଅବମାନନା,न्यायालयाचा अवमान
ବ conିବା,वाद
ବିଷୟବସ୍ତୁ,सामग्री
ପ୍ରତିଯୋଗିତା,स्पर्धा
ପ୍ରସଙ୍ଗ,संदर्भ
କଣ୍ଟିଜେନ୍ସି |,आकस्मिकता
କଣ୍ଟିଜେନ୍ସି,आकस्मिकता
କଣ୍ଟିଜେନ୍ସି ଭତ୍ତା,आकस्मिक भत्ता
କଣ୍ଟିଜେନ୍ସି ପାଣ୍ଠି |,आकस्मिक निधी
କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ,आकस्मिक अनुदान
କଣ୍ଟିଜେନ୍ସି ଯୋଜନା,आकस्मिक योजना
କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |,आकस्मिक शुल्क
ନିରନ୍ତର ନିଯୁକ୍ତି |,सतत भेट
ନିରନ୍ତର ବିକାଶ |,सतत विकास
ନିରନ୍ତର ପ୍ରକ୍ରିୟା |,सतत प्रक्रिया
ନିରନ୍ତର ସେବା |,सतत सेवा
ନିଷେଧାଦେଶ,प्रतिबंध
ଚୁକ୍ତିନାମା,करार
ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ,करार करार
ରୋଜଗାରର ଚୁକ୍ତି,रोजगाराचा करार
ଚୁକ୍ତିନାମା ଅବଧି |,करार कालावधी
ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |,कंत्राटी दस्तऐवज
ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |,करारात्मक उत्तरदायित्व
ଚୁକ୍ତିଭିତ୍ତିକ ସେବା,कंत्राटी सेवा
ପ୍ରତିବାଦ,विरोधाभास
ବିପରୀତ ବକ୍ତବ୍ୟ |,विरोधाभासी विधान
ବିପରୀତରେ |,उलट
ପ୍ରତିକ୍ରିୟା,उल्लंघन
ଯୋଗୋଦାନ,योगदान
ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |,योगदान पेन्शन योजना
ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |,योगदान देणारी भविष्य निर्वाह निधी
ନିୟନ୍ତ୍ରଣ,नियंत्रण
ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |,नियंत्रित अधिकारी
ବିବାଦୀୟ,विवादास्पद
ବିବାଦୀୟ ବିଷୟ |,विवादास्पद बाब
ବିବାଦ |,वाद
ସୁବିଧା,सोयी
ସମ୍ମିଳନୀ,अधिवेशन
ପାରମ୍ପାରିକ |,पारंपारिक
କଥାବାର୍ତ୍ତା,परिवर्तनीय
ରୂପାନ୍ତର,रूपांतरित करा
ରୂପାନ୍ତରିତ ଛୁଟି |,रूपांतरित रजा
ମିଳନ,वाहतूक
ମିଳନ ଭତ୍ତା,कन्व्हेयन्स भत्ता
ପରିବହନ କାର୍ଯ୍ୟ,कन्व्हेयन्स डीड
ପରିବହନ ଖର୍ଚ୍ଚ,कन्व्हेयन्स खर्च
ଦୋଷୀ,दोषी
ବିଶ୍ୱାସ,खात्री
ସମନ୍ୱୟ,दीक्षांत समारोप
ସମୟ ବନ୍ଦ କରିବା |,शीतकरण कालावधी
ସହଯୋଗ,सहकार्य
ସହଯୋଗୀ,सहकारी
ସହଯୋଗୀ ସମାଜ |,सहकारी संस्था
ସହ-ଅପ୍ଟ,सह-ऑप्ट
ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |,सह-निवडलेले सदस्य
ସହଯୋଗୀ,समन्वय
ସହ-ମାଲିକ,सह-मालक
ସହ-ଅଂଶୀଦାର,सह-भागीदार
କପି କରନ୍ତୁ |,कॉपी
କପି କରିବା,कॉपी करत आहे
କପିରାଇଟ୍,कॉपीराइट
କର୍ଡିଆଲ୍,सौहार्दपूर्ण
କରୋନର୍,कोरोनर
କର୍ପୋରେଟ୍ ଶରୀର |,कॉर्पोरेट बॉडी
କର୍ପୋରେଟ୍ ଯୋଜନା,कॉर्पोरेट नियोजन
ନିଗମ,कॉर्पोरेशन
ନିଗମ କର,महानगरपालिका कर
ସଂଶୋଧନ,दुरुस्ती
ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ),सुधारात्मक उपाय (= दुरुस्ती)
ଚିଠି,पत्रव्यवहार
ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |,पत्रव्यवहार कोर्स
ଚିଠି ଅଂଶ |,पत्रव्यवहार भाग
ସମ୍ବାଦଦାତା,संवाददाता
ଅନୁରୂପ,संबंधित
କର୍ତ୍ତିରିଣ୍ଡୁମ,कॉरजेन्डम
ସ୍ମରଣ କର,सहकार्य
ଅହଂକାର,सहकार्य
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,भ्रष्ट
ଦୁର୍ନୀତି,भ्रष्टाचार
ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |,भ्रष्ट सराव
କସମୋପଲିଟାନ ସହର |,कॉस्मोपॉलिटन सिटी
ମୂଲ୍ୟ,किंमत
ମୂଲ୍ୟ,खर्च अकाउंटंट
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,खर्च विश्लेषण
ମୂଲ୍ୟ ଛାତ,खर्च कमाल मर्यादा
ଫଳ ପ୍ରଭାବଶାଳୀତା |,खर्च प्रभावीपणा
ଜୀବନର ମୂଲ୍ୟ,जीवनावश्यक खर्च
ମୂଲ୍ୟ ଓଭରରୁନ୍,खर्च ओलांडून
କୁଟିଜ ଶିଳ୍ପ |,कॉटेज उद्योग
ପରିଷଦ,परिषद
ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ,मंत्री परिषद
ପରିଷଦର ପରିଷଦ |,राज्ये परिषद
ପରାମର୍ଶ,सल्ला
କାଉନସେଲିଂ,समुपदेशन
କାଉଣ୍ଟର,काउंटर
କାଉଣ୍ଟର କାର୍ଯ୍ୟ,प्रति क्रिया
କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |,प्रतिज्ञापत्र
କାଉଣ୍ଟର ଚାର୍ଜ |,प्रति शुल्क
କାଉଣ୍ଟର ଦାବି,काउंटर हक्क
ନକଲି ମୁଦ୍ରା |,बनावट चलन
ନକଲି,बनावट
Cauterfel,स्थळप्रत
କାଉଣ୍ଟର ଅଫର୍ |,काउंटर ऑफर
କାଉଣ୍ଟରଜିନ୍ସ |,काउंटरसइन
ପୁଲୱାମା ଆକ୍ରମଣ,सत्ता
କୁପନ୍ |,कूपन
କ୍ୟୁରିଅର୍,कुरिअर
କ୍ୟୁରିଅର୍ ସେବା,कुरिअर सेवा
ପାଠ୍ୟକ୍ରମ,कोर्स
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,अभ्यासाचे अभ्यासक्रम
କୋର୍ଟ କେସ୍,न्यायालयीन खटला
ସ es ଜନ୍ୟ,शिष्टाचार
ଛୋଟ କାରଣର କୋର୍ଟ |,छोट्या कारणास्तव न्यायालय
ଚୁକ୍ତି,करार
ଆବରଣ |,कव्हर
କଭରେଜ୍,कव्हरेज
ଅକ୍ଷର ଅକ୍ଷର,कव्हरिंग लेटर
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,मेमो कव्हर करत आहे
ନୋଟ୍ ନୋଟ୍ |,कव्हरिंग नोट
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,क्रॅश प्रोग्राम
କ୍ରିମି ସ୍ତର |,क्रीमयुक्त थर
ସୃଷ୍ଟି,निर्मिती
ସୃଜନଶୀଳ |,सर्जनशील
ସୃଜନଶୀଳତା,सर्जनशीलता
କିରେ,क्रेच
ପରିଚୟପତ୍ର କମିଟି |,क्रेडेन्शियल्स समिती
ବିଶ୍ୱସନୀୟତା,विश्वासार्हता
କ୍ରେଡିଟ୍,पत
କ୍ରେଡିଟ୍,विश्वासार्ह
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,पत सल्ला
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,क्रेडिट आणि थ्रिफ्ट सोसायटी
କ୍ରେଡିଟ୍ କାର୍ଡ଼,क्रेडीट कार्ड
କ୍ରେଡିଟ୍ ସୁବିଧା,पत सुविधा
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,क्रेडिट प्रविष्टी
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,उधार पत्र
କ୍ରେସର୍ମର,लेखादार
ଶବଦାହ,अंत्यसंस्कार
ଶବଦାହ ଭୂମି,स्मशानभूमी
କ୍ରୁ,क्रू
ଅପରାଧ,गुन्हा
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,विश्वासाचा गुन्हेगारी उल्लंघन
ଅପରାଧିକ କୋର୍ଟ |,फौजदारी न्यायालय
ଅପରାଧିକ ଅବହେଳା |,गुन्हेगारी दुर्लक्ष
ଅପରାଧିକ ଅପରାଧ |,गुन्हेगारी गुन्हा
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,फौजदारी प्रक्रिया कोड
ସଙ୍କଟ,संकट
ସଙ୍କଟ ପରିଚାଳନା,संकट व्यवस्थापन
ମାନଦଣ୍ଡ,निकष
ସମାଲୋଚନା,टीका
କ୍ରସ୍,फुली
କ୍ରସ୍ ପ୍ରଜାତି,क्रॉस ब्रीड
କ୍ରସ୍ ଯାଞ୍ଚ |,क्रॉस चेकिंग
କ୍ରସ୍ ଚେକ୍ |,क्रॉस चेक
କ୍ରସ୍ ପରୀକ୍ଷା,क्रॉस परीक्षा
କ୍ରସ୍ ରେଫରେନ୍ସ,क्रॉस संदर्भ
ବହିଷ୍କାର,क्रॉस मतदान
ବହୁମୂଲିକ ତାରିଖ,महत्त्वपूर्ण तारीख
ଅଶୋଧିତ,क्रूड
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,सदोष मनुष्यवध
ଦୋଷୀ,गुन्हेगार
ଚାଷ,लागवड
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,सांस्कृतिक विनिमय कार्यक्रम
ଜମୁଲେଟିଭ୍ |,संचयी
ମୁଦ୍ରା |,चलन
ମୁଦ୍ରା ବିନିମୟ,चलन विनिमय
ମୁଦ୍ରା ଟିପ୍ପଣୀ,चलन टीप
ସାମ୍ପ୍ରତିକ,चालू
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,चालू खाते
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,वर्तमान कर्तव्ये
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,चालू सत्र
ପାଠ୍ୟକ୍ରମ ଭିଟା |,अभ्यासक्रम vitae
କୋର୍ଟସେଲ,कर्टेल
ରକ୍ଷକ,संरक्षक
ହେପାଜତ,कोठडी
କଷ୍ଟମ୍,सानुकूल
କଷ୍ଟମ୍,सानुकूल
ପ୍ରଥା,नेहमीचा
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,नेहमीची प्रक्रिया
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,सानुकूल कर्तव्य
ଗ୍ରାହକ,ग्राहक
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,ग्राहक अनुकूल
କଷ୍ଟମ୍ ପରୀକ୍ଷା,सानुकूल परीक्षा
କାଟିଦେବା,कट डाउन
କାଟିବା,कट मोशन
ତାରିଖ କାଟିବା,कट ऑफ तारीख
ଚକ୍ର,चक्र
ପ୍ରତିଦିନ |,दररोज
ଦ Daily ନିକ ଭତ୍ତା,दररोज भत्ता
ଦ Daily ନିକ ଡାଏରୀ |,दररोज डायरी
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,दररोज नोंदणी
ଦ Daily ନିକ ରିପୋର୍ଟ,दैनिक वृत्तान्त
ଦ Daily ନିକ ରୁଟିନ୍ |,दररोजच्या नियमानुसार
ଦ daily ନିକ ବେତନ,दररोज वेतन
DAK ପର୍ଯ୍ୟାୟ |,डाक स्टेज
ଧର,डाक ट्रे
କ୍ଷତି,नुकसान
କ୍ଷତି,नुकसान
ବିପଜ୍ଜନକ |,धोकादायक
ସାହସୀ,धाडसी
ତଥ୍ୟ,डेटा
ଡାଟା ବ୍ୟାଙ୍କ |,डेटा बँक
ତଥ୍ୟ ବେସ,डेटा बेस
ତଥ୍ୟ ସଂଗ୍ରହ,माहिती संकलन
ତଥ୍ୟ ଖାଇବାକୁ,डेटा फीडिंग
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,डेटा प्रक्रिया
ତାରିଖ,तारीख
ଆସିବାର ତାରିଖ,आगमनाची तारीख
ଜନ୍ମଦିନ,जन्म तारीख
ପ୍ରସ୍ଥାନ ତାରିଖ,प्रस्थान तारीख
ଡିସଚାର୍ଜ ତାରିଖ |,डिस्चार्जची तारीख
ପରିପକ୍ୱତା ତାରିଖ,परिपक्वताची तारीख
ରସିଦ ତାରିଖ,पावतीची तारीख
ତାରିଖ ଷ୍ଟାମ୍ପ |,तारखेचा शिक्का
ଦିନ ସ୍କୋଲାର୍ |,दिवसाचा अभ्यासक
ଦିନ ଶିଫ୍ଟ |,दिवस पाळी
ଅନୁଗ୍ରହର ଦିନ |,कृपेचे दिवस
ଦିନ କାମକୁ ଦିନ |,दररोज काम
ମୃତ ଖାତା,मृत खाते
ସମୟସୀମା,डेड लाइन
ଜଳଖିଆ,डेडलॉक
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,डेड स्टॉक रजिस्टर
ମୃତ ଓଜନ,मृत वजन
କାରବାର,करार
ସହାୟକ କାରବାର |,डीलिंग सहाय्यक
କାରବାର,व्यवहार
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,मृत्यू वर्धापन दिन
ପ୍ରିୟତା ଭତ୍ତା |,प्रियजन भत्ता
ମୃତ୍ୟୁ ଲାଭ,मृत्यू लाभ
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
ସେବାରେ ମୃତ୍ୟୁ,सेवेत मृत्यू
ଡାଉଟରଜୋଜାଓନିନ୍ |,Deauthorizatioin
ଦେବର,डीबार
ଡେବିଟ୍,डेबिट
ଡେବିଟ୍ ପରାମର୍ଶ |,डेबिट सल्ला
ରୂଣ,कर्ज
Debt ଣ ପରିଚାଳନା,कर्ज व्यवस्थापन
Deb ଣଦାତା,कर्जदार
ମୃତ,मृत
ଶାସନ,सभ्यता
ବିକେନ୍ଦ୍ରୀକରଣ,विकेंद्रीकरण
ନିଷ୍ପତ୍ତି ନେବେ,निर्णय घेणारे घटक
ନିଷ୍ପତ୍ତି,निर्णय
ନିର୍ଣ୍ଣୟ ନେବା,निर्णय घेणे
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,निर्णयप्रक्रिया
ଘୋଷଣା,घोषणा
ଆୟର ଘୋଷଣା |,उत्पन्नाची घोषणा
ଘୋଷିତ ମୂଲ୍ୟ |,घोषित मूल्य
ଶପଥ କର,शपथ जाहीर करा
ଡିକୋଡ୍ କରନ୍ତୁ |,डीकोड
ଡେକଣ୍ଟ୍ରୋଲ୍ |,Concontrol
ବିଗାମୀ,सजावट
କମିବା,घट
ଏହି ପରିସେଇ,डिक्री
ସମର୍ପଣ,समर्पण
ରିହାତି,वजा करण्यायोग्य
ରିହାତି,कपात
ଉତ୍ସରେ ରିହାତି,स्त्रोत वजावट
ଦରମାରୁ ରିହାତି,पगारापासून कपात
କାର୍ଯ୍ୟ,डीड
ବନ୍ଧକ କାର୍ଯ୍ୟ,गहाणखत डीड
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,मानलेले विद्यापीठ
ବଦନାମ,विकृत
ଦେ ଫ୍ୟାକ୍ଟୋ,वास्तविक
ନକଲ,डिफॅलेकेशन
ବଦନାମ,मानहानी
ଡିଫଲ୍ଟ |,डीफॉल्ट
ଡିଫଲ୍ଟର |,डिफॉल्टर
ତ୍ରୁଟିଯୁକ୍ତ,सदोष
ପ୍ରତିରକ୍ଷା,संरक्षण
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,संरक्षण सल्ला
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,संरक्षण उत्पादन
ଅଭିଯୁକ୍ତ,प्रतिवादी
ସ୍ଥଗିତ ରଖ |,स्थगिती
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,स्थगित खर्च
ଅବମାନନା,अवघ्या
ନିଅଣ୍ଟ,तूट
ନିଅଣ୍ଟ ବଜେଟ୍ |,तूट बजेट
ପରିଭାଷିତ କରନ୍ତୁ,परिभाषित
ଅଟୋ,नाकार
ଭିକେସନ୍,अधोगती
ଡିଗ୍ରୀ,पदवी
ନିର୍ବନ୍ଧ,डीजुरे
ବିଳମ୍ବ,विलंब
ପ୍ରତିନିଧୀ |,प्रतिनिधी
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,नियुक्त प्राधिकरण
ପ୍ରତିନିଧୀ,प्रतिनिधी
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,शक्तींचे प्रतिनिधी
ବିଲୋପ କରନ୍ତୁ |,हटवा
ବିଲୋପାଘ,हटविणे
ଜାଣିଶୁଣି |,मुद्दाम
ବିଚାରପତି,विचारविनिमय
ଦେଦକାର କରିବା |,नाजूक
ପ୍ରତାରଣା,मर्यादा
ବିତରଣ କର |,वितरित
ବିତରଣ,वितरण
ଚାହିଦା,मागणी
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,मागणी नोट
ଛକ,सीमांकन
Demi-garieruler,डेमी-अधिकृत
ଗଣତନ୍ତ୍ର,लोकशाही
ପ୍ରଦର୍ଶନ,प्रात्यक्षिक
ଗଣନିରୋଗରକରଣ,डेमोरालायझेशन
ଡେମୁରିଜ୍ |,डिमरेज
ଅସ୍ୱୀକାର,नकार
ନାମ,संप्रदाय
ଦେ ନୋଭୋ |,डी नोव्हो
ଅସ୍ୱୀକାର କର |,नाकार
ବିଦାୟ,निघून जा
ବିଭାଗ,विभाग
ବିଭାଗୀୟ,विभागीय
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,विभागीय कारवाई
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,विभागीय चौकशी
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,विभागीय तपासणी
ବିଭାଗୀୟ ଅନିୟମିତତା |,विभागीय अनियमितता
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,विभागीय ग्रंथालय
ବିଭାଗୀୟ ଅବହେଳା |,विभागीय दुर्लक्ष
ବିଭାଗୀୟ ଅନୁମତି,विभागीय परवानगी
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,विभागीय पात्रता परीक्षा
ପ୍ରସ୍ଥାନ,प्रस्थान
ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର,अवलंबित्व प्रमाणपत्र
ନିର୍ଭରଶୀଳ |,अवलंबून
ନିର୍ଭରଶୀଳ ପିଲାମାନେ |,अवलंबून मुले
ନିୟୋଜନ କରନ୍ତୁ |,तैनात करणे
ଭିକ୍ଟର |,अनुयायी
ନିର୍ବାସନ,हद्दपारी
କ୍ଷତିପୂରଣ,डिपोज
ଜମା,ठेव
ଡିପୋ,डेपो
ଅବିଶ୍ୱାସନୀୟ,घसारा
ଉଦାସୀନ ଶ୍ରେଣୀ |,उदास वर्ग
ବଞ୍ଚିତ,वंचित
ପ୍ରତିନିଧିତ୍,प्रतिनियुक्ती
ଡେପୁଟେସନ୍ ଭତ୍ତା,प्रतिनियुक्ती भत्ता
ଡେପୁଟି,डेप्युटी
ପଞ୍ଜୀକୃତ |,नोंदणीकृत
ଡ୍ୟୁଟିର ଦି,कर्तव्याचा विकृती
ନିର୍ଯ୍ୟାତନା,Dedereservation
ପୁନରୁତ୍ଥାନ,अपमान
ଅପମାନଜନକ,अपमानास्पद
ଅପମାନଜନକ ଟିପ୍ପଣୀ |,अपमानास्पद टीका
ବଂଶଧର,वंशज
ବର୍ଣ୍ଣନା,वर्णन
ଯୋଗ୍ୟ,पात्र
ଡିଜାଇନ୍,डिझाइन
ନିଯୁକ୍ତ କରନ୍ତୁ |,नियुक्त करा
ନିଯୁକ୍ତ,पदनाम
ପଠନ,पाठवा
ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |,पाठवा नोट
ପଠନ ରେଜିଷ୍ଟର |,पाठवा नोंदणी
ଗନ୍ତବ୍ୟସ୍ଥଳ,गंतव्य
ଦରିଦ୍ର,निराधार
ସବିଶେଷ,तपशील
ବିସ୍ତୃତ,तपशीलवार
ଚିହ୍ନଟ କର |,शोध
ବନ୍ଦନା,ताब्यात
ଡିସେନୁ |,डीटेनु
ନିଷ୍ଠା,निर्धार
ନିବେଦନ,निरोधक
କ୍ଷତିକାରକ,हानिकारक
କ୍ଷତିକାରକ |,हानिकारक
ମୂଲ୍ୟ ହ୍ରାସ,अवमूल्यन
ବିନାଶ,विध्वंस
ବିକାଶ,विकास
ବିଚ୍ୟୁତ,विचलित करा
ଉପକରଣ,साधन
ଭକ୍ତି,भक्ती
ନିରାକରଣ,निदान
ଚିତ୍ର,आकृती
ଡାଏରୀ,डायरी
ନିର୍ଦ୍ଦେଶ,डिक्टेशन
ଅଣ ମୁସ୍ କରେ |,मरणार नाही
ଡାଏଟ୍,आहार
ହଜମ କରନ୍ତୁ |,पचवणे
ସମ୍ମାନିତ,प्रतिष्ठित
ସମ୍ମାନ,प्रतिष्ठा
ଖୋଳା,डिग्रीशन
ଦିଲାଟନକାରୀ,सौम्य
ଦ୍ୱନ୍ଦ୍ୱ,कोंडी
ପରିଶ୍ରମୀ,मेहनती
ପରିମାପ,परिमाण
ଡିପ୍ଲୋମା,डिप्लोमा
