Kannada,Gujarati
ಫೈಬರ್ ವಿತರಿಸಿದ ಡೇಟಾ ಇಂಟರ್ಫೇಸ್,ફાઇબર વિતરિત ડેટા ઇન્ટરફેસ
ಫೈಬರ್ ಗ್ಲಾಸ್,ફાઇબર ગ્લાસ
ಫೈಬರ್ ಆಪ್ಟಿಕ್ ಲಿಂಕ್,ફાઈબર ઓપ્ટિક લિંક
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,ફાઈબર ઓપ્ટિક્સ ટ્રાન્સમિશન વિન્ડો
ಫೈಬರ್ ಲೈಟ್ ಡಿಟೆಕ್ಟರ್,ફાઇબર લાઇટ ડિટેક્ટર
ಫೈಬರ್ ಬಂಧ,ફાઇબર બંધન
ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆಗಳು,ફિબોનાકી નંબરો
ವರ್ಚುವಲ್ ಶಬ್ದ ಜನರೇಟರ್,વર્ચ્યુઅલ અવાજ જનરેટર
ಸ್ವೀಕರಿಸುವವರ ನಿಷ್ಠೆ,પ્રાપ્તકર્તાની વફાદારી
ನಕಲಿ,બનાવટી
ಪ್ರದೇಶ ನೆರವು,વિસ્તાર સહાયિત
ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸಾಧನ,ક્ષેત્ર અસર ઉપકરણ
ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸ್ವಿಚ್,ક્ષેત્ર અસર સ્વીચ
ಕ್ಷೇತ್ರ ಪರಿಣಾಮಕಾರಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ક્ષેત્ર અસરકારક ટ્રાન્ઝિસ્ટર
ಕ್ಷೇತ್ರ ಹೊರಸೂಸುವಿಕೆ,ક્ષેત્ર ઉત્સર્જન
ಸೀಸದ ದೇಹ,લીડ બોડી
ಕ್ಷೇತ್ರ ಆವರ್ತನ,ક્ષેત્ર આવર્તન
ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,ક્ષેત્રની તીવ્રતા
ಕ್ಷೇತ್ರ ಪ್ರೋಗ್ರಾಂ ಲಾಜಿಕ್ ಅರೇ,ફીલ્ડ પ્રોગ્રામ લોજિક એરે
ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ,ક્ષેત્ર પરીક્ષણ
ಕ್ಷೇತ್ರ ರದ್ದತಿ,ક્ષેત્ર રદબાતલ
FIFO ಮೆಮೊರಿ,FIFO મેમરી
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,કાર્યક્ષમતા સૂચકાંક
ಕಡತ,ફાઇલ
ಫೈಲ್ ಫಿಲ್ಲರ್,ફાઇલ ફિલર
ಫೈಲ್ ಆಜ್ಞೆ,ફાઇલ આદેશ
ಫೈಲ್ ಸರ್ವರ್,ફાઇલ સર્વર
ಲೇಯರ್ ಕೆಪಾಸಿಟರ್,સ્તર કેપેસિટર
ಲೇಯರ್ ರೆಸಿಸ್ಟರ್,સ્તર રેઝિસ્ટર
ಫಿಲ್ಟರ್,ફિલ્ટર
ಫಿಲ್ಟರ್ ಗುಣಲಕ್ಷಣಗಳು,ફિલ્ટર લાક્ષણિકતાઓ
ಫಿಲ್ಟರ್ ಸರ್ಕ್ಯೂಟ್,ફિલ્ટર સર્કિટ
ಸಂಗ್ರಹಣೆ,સંગ્રહ
ಫಿಲ್ಟರ್ ವಿನ್ಯಾಸ,ફિલ્ટર ડિઝાઇન
ಸಂವಹನ ಡೇಟಾ,સંચાર ડેટા
ಫಿಲ್ಟರ್ ವಿಧಾನ,ફિલ્ટર પદ્ધતિ
ಫಿಲ್ಟರ್ ಪುನರ್ನಿರ್ಮಾಣ,ફિલ્ટર પુનઃનિર્માણ
ಅಂತಿಮ ಜೋಡಣೆ,અંતિમ એસેમ્બલીંગ
ಫಿಂಗರ್ ಪ್ರಿಂಟ್,ફિંગર પ્રિન્ટ
ಸೀಮಿತ ಹಠಾತ್ ವರದಿ ಮಾಡುವ ಫಿಲ್ಟರ್,મર્યાદિત આવેગજન્ય રિપોર્ટિંગ ફિલ્ટર
ಸೀಮಿತ ನಿಯತಾಂಕ,મર્યાદિત પરિમાણ
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,મર્યાદિત રાજ્ય મશીન
ಗುಂಡಿನ ಕೋನ,ફાયરિંગ એંગલ
ಫರ್ಮ್ವೇರ್,ફર્મવેર
ಮೊದಲ ಅಂಕಿ ಪದ,પ્રથમ આકૃતિ શબ્દ
ಮೊದಲ ಆರ್ಡರ್ ಪ್ರಾಶ್,પ્રથમ ઓર્ડર પ્રેશ
ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ,ફિશર લૂપ ટેસ્ટ
ನಿರಂತರ,સતત
ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್,સ્થિર એટેન્યુએટર
ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ,નિશ્ચિત અભિગમ
ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್,નિશ્ચિત કેલ્ક્યુલેટર
ಸ್ಥಿರ ಪ್ರದೇಶ,નિશ્ચિત વિસ્તાર
ನಿಯೋಜನೆ ಯಂತ್ರ,સોંપણી મશીન
ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ,નિશ્ચિત સમય નિયંત્રક
ಧ್ವಜ,ધ્વજ
ಚಾಚುಪಟ್ಟಿ,ફ્લેંજ
ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್,ફ્લૅપ એટેન્યુએટર
ಅಬ್ಬರದ,ચમક
ಹೊಳಪು ಪರಿವರ್ತಕ,તેજ કન્વર્ટર
ಹೊಳಪು,ચમક
ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್,ફ્લેટ ફ્લોર સ્કેનિંગ
ಫ್ಲಾಟ್ ಕಾಯಿಲ್,સપાટ કોઇલ
ಫ್ಲಾಟ್ ಫೈಲ್,ફ્લેટ ફાઇલ
ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್,ફ્લેટ ફિલ્ટર
ಫ್ಲಾಟ್ ಪ್ಯಾಕ್,ફ્લેટ પેક
ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್,ફ્લેટ રિબન કેબલ
ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ,ફ્લેટ ટોપ સેમ્પલિંગ
ಎಫ್-ಲೇಯರ್,F-સ્તર
F-ಪದರ ಅಯಾನುಗೋಳ,F-સ્તર આયનોસ્ફિયર
ಫ್ಲೆಮಿಂಗ್,ફ્લેમિંગ
ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ,ફ્લેમિંગ અને ક્લિન્ટન ડાયવર્જન્સ પદ્ધતિ
ಬೀಸು,ફફડાટ
ಬೀಸು ಶಬ್ದ,ફફડાટનો અવાજ
ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್,ફ્લટર ફોટોમીટર
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,ફલીપ ફલોપ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ,ફ્લિપ ફ્લોપ અસુમેળ રોકાણ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು,ફ્લિપ ફ્લોપ લાક્ષણિકતાઓ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್,ફ્લિપ ફ્લોપ કોલ સિગ્નલ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್,ફ્લિપ ફ્લોપ સમયરેખા
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ,ફ્લિપ ફ્લોપ કોર-ટ્રિગર
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ,ફ્લિપ ફ્લોપ જેકે ટ્રિગર
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ,ફ્લિપ ફ્લોપ લેચ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್,ફ્લિપ ફ્લોપ માસ્ટર-સ્લેવ
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್,ફ્લિપ ફ્લોપ RS
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR),ફ્લિપ ફ્લોપ સ્ટાર્ટઅપ રીસ્ટાર્ટ સેટ રીસેટ (SR)
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ,ફ્લિપ ફ્લોપ સિંક્રનસ રોકાણ
ತೇಲುವ ಶುಲ್ಕ,ફ્લોટેશન ચાર્જ
ಫ್ಲೋಟ್ ರಚನೆ,ફ્લોટ રચના
ತೇಲುವ ಗೇಟ್,તરતો દરવાજો
ವಿನಿಯೋಗ,વિનિમય
ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್,અનકનેક્ટેડ લોડ
ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ,અસંબંધિત સ્ત્રોત
ಪೂರ್ಣ ಪ್ರಕಾಶ,સંપૂર્ણ રોશની
ಫ್ಲಾಪಿ,ફ્લોપી
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,ફ્લોપી ડિસ્ક
ಹರಿವು,પ્રવાહ
ಹರಿವಿನ ಚಾರ್ಟ್,ફ્લો ચાર્ટ
ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ,ઢાળ રેખાકૃતિ
ಹರಿವಿನ ದಿಕ್ಕು,પ્રવાહની દિશા
ಹರಿವಿನ ರೇಖೆ,પ્રવાહ રેખા
ಫ್ಲೋಮೀಟರ್,ફ્લોમીટર
FLT U2 ಫಿಲ್ಟರ್,FLT U2 ફિલ્ટર
ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ,બહુવચન સડો પ્રમેય
ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್,પ્રવાહી ઘર્ષણ ભીનાશ
ದ್ರವ ಮಹಡಿ,પ્રવાહી માળ
ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್,ફ્લોરોસેન્સ ઇફેક્ટ ટ્યુબ
ಪ್ರತಿದೀಪಕ,ફ્લોરોસન્ટ
ಬೀಸು,ફફડાટ
ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ,પ્રવાહ ઘનતા
ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,ફ્લક્સ ડોર મેગ્નેટોમીટર
ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್,પ્રવાહ બંધનકર્તા
"ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್","ફ્લક્સ મીટર, ફ્લક્સ મીટર"
ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ,ફ્લક્સ સોલ્ડર
ಕೌಂಟರ್ ಗಾಯ,કાઉન્ટર ઈજા
ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ,પ્રતિક્રિયા ઉચ્ચ વોલ્ટેજ
ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,કાઉન્ટરકરન્ટ ટ્રાન્સફોર્મર
ಶೇಖರಣೆ ಪರಿಣಾಮ,સંચય અસર
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್,ફ્રીક્વન્સી મોડ્યુલેશન ડિજિટલ ડિટેક્ટર
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್,ફ્રીક્વન્સી મોડ્યુલેશન પીક ડિટેક્ટર
ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ,એન્વેલપ્ડ મોડ્યુલેશન આર્ટ એડેડ લૂપ ડિટેક્ટર
FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್,એફએમ વૉઇસ ફ્રીક્વન્સી ટેલિગ્રાફ
ಫೋಕಲ್,ફોકલ
ಗಮನ,ફોકસ
ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ,ફોકસ કેમેરા
ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್,ફોકસ એરર એમ્પ્લીફાયર
ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್,ફોકસ પિક્ચર ટ્યુબ
ಫೋಕಸ್ ಸರ್ವೋ,ફોકસ સર્વો
ಗಮನ ಮತ್ತು ಅನುಸರಣೆ,ફોકસ અને ફોલો-અપ
ದೇಹವನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ,ફોકસ અને ફોલોઅપ બોડી
ಫಾಯಿಲ್ ಮಾದರಿಯ ಗೇಜ್,ફોઇલ-ટાઇપ ગેજ
ಮೊದಲ ಬಿರುಕು,પ્રથમ ક્રેક
ಫೋಲ್ಡ್ ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಲಿಮಿಟರ್,ફોલ્ડ બેક વોલ્ટેજ લિમિટર
ಬಿಳಿ ರೇಖೆಯ ಮೌಲ್ಯ,સફેદ રેખા મૂલ્ય
ಪ್ರಸ್ತುತ ಮಿತಿಯನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಿಸಿ,વર્તમાન લિમિટરને ફોલ્ડ બેક કરો
ಮಡಿಸಿದ ವಾಸ್ತುಶಿಲ್ಪ,ફોલ્ડ આર્કિટેક્ચર
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ,ફોલ્ડ દ્વિધ્રુવ
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ,ફોલ્ડ દ્વિધ્રુવ
ಮಡಿಸಿದ ಅಂಶ,ફોલ્ડ તત્વ
ಹಿಂದುಳಿದಿದೆ,પાછળ
ಫಾಂಟ್ ಪ್ರದರ್ಶನ,ફોન્ટ ડિસ્પ્લે
ಆಹಾರ ಮುದ್ರಣ,ફૂડ પ્રિન્ટ
ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್,નિષેધ બેન્ડ
ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಅಂತರ,પ્રતિબંધિત ઊર્જા અંતર
ನಿಷೇಧಿತ ವಲಯ,પ્રતિબંધિત ઝોન
ಫೋರ್ಸ್,બળ
ಪ್ರೊಪಲ್ಸಿವ್ ಪರಿವರ್ತಕ,પ્રોપલ્સિવ કન્વર્ટર
ವಿದೇಶಿ ವಸ್ತು,વિદેશી પદાર્થ
ರಚನೆಯ ಅಂಶ,ફોર્મ ફેક્ટર
ಪುಟ ಭರ್ತಿ,પૃષ્ઠ ભરો
ಔಪಚಾರಿಕ ತರ್ಕ,ઔપચારિક તર્ક
ಫಾರ್ಮ್ಯಾಟ್ ಸಂಖ್ಯೆ,ફોર્મેટ નંબર
ಫೋರ್ಟ್ರಾನ್,ફોરટ્રાન
ಆಕಸ್ಮಿಕ ವಿರೂಪ,આકસ્મિક વિકૃતિ
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,ફોરવર્ડ પૂર્વગ્રહ
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,ફોરવર્ડ પૂર્વગ્રહ
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ ಜಂಟಿ,આગળ પૂર્વગ્રહ સંયુક્ત
ಮುಂದಕ್ಕೆ ತಡೆಯುವ ಸ್ಥಿತಿ,ફોરવર્ડ બ્લોકીંગ સ્ટેટ
ಫಾರ್ವರ್ಡ್ ಬ್ರೇಕ್ ವೋಲ್ಟೇಜ್,ફોરવર્ડ બ્રેક વોલ્ટેજ
ಮುಂದೆ ದೋಷ ತಿದ್ದುಪಡಿ,આગળ ભૂલ સુધારણા
ಮುಂಭಾಗದ ಲೂಪ್ ಲಾಭ,ફ્રન્ટ લૂપ ગેઇન
ಮುಂಭಾಗದ ರಸ್ತೆ ಲಾಭ,ફ્રન્ટ રોડ ગેઇન
ಮುಂದಕ್ಕೆ ಧ್ರುವೀಯತೆ,આગળ ધ્રુવીયતા
ಮುಂದಕ್ಕೆ ವಾಹಕತೆ,આગળ વાહકતા
ಮುಂದಕ್ಕೆ ಸಾಗುವ ಸಮಯ,આગળ પરિવહન સમય
ಫಾಸ್ಟರ್ ಸಿಲ್ಲಿ ವಿವೇಕರ್,પાલક સિલી વિવેકર
ನಾಲ್ಕು ಪಟ್ಟು ಎನ್ಕೋಡಿಂಗ್,ચારગણું એન્કોડિંગ
ಚತುರ್ಭುಜ,ચતુર્ભુજ
ಕ್ವಾಡ್ರೇಚರ್ ಡಿಜಿಟಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન
ಚತುರ್ಭುಜ ಜಾಲ,ચતુર્ભુજ નેટવર્ક
ಕ್ವಾಟರ್ನರಿ ನೆಟ್ವರ್ಕ್,ચતુર્થાંશ નેટવર્ક
ಕ್ವಾಡ್ ಟ್ಯೂಬ್ ಕ್ಯಾಮೆರಾ,ક્વોડ ટ્યુબ કેમેરા
ಫೋರಿಯರ್ ಗುಣಾಂಕ,ફોરિયર ગુણાંક
ಫೋರಿಯರ್ ಏಕೀಕರಣ,ફોરિયર એકીકરણ
ಫೋರಿಯರ್ ವಿಲೋಮ,ફોરિયર ઇન્વર્સ
ನಾಲ್ಕನೆಯ ಸರಣಿ,ફોરિયર શ્રેણી
ರೋಗ ಪ್ರಸಾರ,ટ્રાન્સમિશન
ಫೋರಿಯರ್ ತ್ರಿಕೋನಮಿತೀಯ ಸರಣಿ,ફોરિયર ત્રિકોણમિતિ શ્રેણી
ಫೋರಿಯರ್ ಪ್ರಮೇಯ,ફોરિયર પ્રમેય
ನಾಲ್ಕು ಪಟ್ಟು ಸಾಧನ,ચારગણું ઉપકરણ
ಕ್ವಾಟರ್ನರಿ ಡಯೋಡ್,ચતુર્થાંશ ડાયોડ
ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್,મોબાઇલ પોઇન્ટ પ્રોસેસર
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ,ફ્લોટિંગ પોઈન્ટ યુનિટ
ಫೈಲ್ ಬದಲಿ,ફાઇલ રિપ્લેસમેન્ટ
ಭಾಗಶಃ ದೋಷ,અપૂર્ણાંક ભૂલ
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,વિભેદક ટ્રાન્સમિશન
ಚೌಕಟ್ಟು,ફ્રેમ
ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್,ફ્રેમ બફર ચિપ
ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್,ફ્રેમ કેપ્ચર
ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್,ફ્રેમ પાસવર્ડ
ಫ್ರೇಮ್ ಸ್ವರೂಪ,ફ્રેમ ફોર્મેટ
ಫ್ರೇಮ್ ಆವರ್ತನ,ફ્રેમ આવર્તન
ಚೌಕಟ್ಟಿನ ಭೂಮಿ,ફ્રેમ જમીન
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು,ફ્રેમ સિંક્રનસ પોઈન્ટ
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್,ફ્રેમ સિંક્રનાઇઝેશન
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್,ફ્રેમ સિંક્રનસ સિગ્નલ
ಫ್ರಾಂಕ್ ಕೋಡ್,ફ્રેન્ક કોડ
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,મફત ઇલેક્ટ્રોન
ಮುಕ್ತ ವಲಯ,ફ્રી ઝોન
ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ,મુક્ત મૂવિંગ ઓસિલેટર
ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ,મુક્ત અંતર અવબાધ
ಉಚಿತ ಅಂತರ,મુક્ત અંતર
ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,મફત મૂવિંગ મલ્ટિવાઇબ્રેટર
ಆವರ್ತನ,આવર્તન
ಆವರ್ತನ,આવર્તન
ಆವರ್ತನ,આવર્તન
ಆವರ್ತನ,આવર્તન
ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್,આવર્તન જોડાયેલ ચેનલ
ಆವರ್ತನ ನಿಯೋಜನೆ,આવર્તન સોંપણી
ಆವರ್ತನ ಬ್ಯಾಂಡ್,આવર્તન બેન્ડ
ಆವರ್ತನ ಪರಿವರ್ತಕ,આવર્તન કન્વર્ટર
ಆವರ್ತನ ಪರಿಹಾರ,આવર્તન વળતર
ಆವರ್ತನ ಪರಿಹಾರ,આવર્તન વળતર
ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ,આવર્તન નિયંત્રિત ઓસિલેટર
ಆವರ್ತನ ಪರಿವರ್ತನೆ,આવર્તન રૂપાંતર
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್,આવર્તન મોડ્યુલેશન
ಆವರ್ತನ ಪತ್ತೆಕಾರಕ,આવર્તન શોધક
ಆವರ್ತನ ವಿಚಲನ,આવર્તન વિચલન
ಆವರ್ತನ ವಿಚಲನ,આવર્તન વિચલન
ಆವರ್ತನ ವ್ಯತ್ಯಾಸ,આવર્તન તફાવત
ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ,આવર્તન ભેદભાવ કરનાર
ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ,આવર્તન વિકૃતિ
ಆವರ್ತನ ವ್ಯತ್ಯಾಸ,આવર્તન વિવિધતા
ಆವರ್ತನ ವಿಭಜಕ,આવર્તન વિભાજક
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ,મલ્ટિપ્લેક્સર ફ્રીક્વન્સી ડિવિઝન
ಆವರ್ತನ ದ್ವಿಗುಣ,આવર્તન ડબલ
ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್,આવર્તન સ્વિચિંગ
ಆವರ್ತನ ಉತ್ಪಾದನೆ,આવર્તન જનરેશન
ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ,આવર્તન આધારિત એન્ટેના
ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್,આવર્તન ઇન્ટરફેસ
ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ,આવર્તન દખલ
ಆವರ್ತನ ವಿಲೋಮ,આવર્તન વ્યસ્ત
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್,આવર્તન મોડ્યુલેશન
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,આવર્તન મોડ્યુલેશન ઇન્ડેક્સ
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಟರ್,આવર્તન મોડ્યુલેટર
ಆವರ್ತನ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,આવર્તન સાંકડી બેન્ડ
ಆವರ್ತನ ಶಬ್ದ,આવર્તન અવાજ
ಆವರ್ತನ ಶ್ರೇಣಿ,આવર્તન શ્રેણી
ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಮಾಡ್ಯುಲೇಟರ್,આવર્તન પ્રતિક્રિયા મોડ્યુલેટર
ಆವರ್ತನ ಉಲ್ಲೇಖ,આવર્તન સંદર્ભ
ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,આવૃત્તિ પ્રતિક્રિયાને
ಆವರ್ತನ ಶ್ರೇಣೀಕರಣ,આવર્તન ગ્રેડિંગ
ಆವರ್ತನ ಧ್ವನಿ ಸರ್ಕ್ಯೂಟ್,આવર્તન અવાજ સર્કિટ
ಆವರ್ತನ ಸ್ಪೆಕ್ಟ್ರಮ್,આવર્તન સ્પેક્ટ્રમ
ಆವರ್ತನ ಸ್ಥಿರತೆ,આવર્તન સ્થિરતા
ಆವರ್ತನ ಮಾನದಂಡ,આવર્તન ધોરણ
ಆವರ್ತನ ದೋಷ,આવર્તન ખામી
ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ,આવર્તન સંશ્લેષણ
ಆವರ್ತನ ಸಂಶ್ಲೇಷಣೆ,આવર્તન સંશ્લેષણ
ಆವರ್ತನ ಸಂಶ್ಲೇಷಿತ ಶ್ರುತಿ,આવર્તન સંશ્લેષણ ટ્યુનિંગ
ಆವರ್ತನ ವೋಲ್ಟೇಜ್ ಬದಲಾವಣೆ,આવર્તન વોલ્ટેજ ફેરફાર
ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕಕ್ಕೆ ಆವರ್ತನ,વોલ્ટેજ કન્વર્ટર માટે આવર્તન
ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,આવર્તન-વોલ્ટેજ કન્વર્ટર
ಆವರ್ತನ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,આવર્તન-વોલ્ટેજ કન્વર્ટર
ಆವರ್ತನ ಬೇರಿಂಗ್,ફ્રીક્વન્સી બેરિંગ
ಆವರ್ತನ ವರ್ಗಾವಣೆ,ફ્રીક્વન્સી ટ્રાન્સફર
ಆವರ್ತನ ಪ್ರಸರಣ,આવર્તન ટ્રાન્સમિશન
ಆವರ್ತನ ಟ್ಯೂನರ್,આવર્તન ટ્યુનર
ವೆಕ್ಟರ್ ಮಾಡ್ಯುಲೇಟರ್,વેક્ટર મોડ્યુલેટર
ಆವರ್ತನ ವ್ಯಾಪಕ ಬ್ಯಾಂಡ್,આવર્તન વિશાળ બેન્ડ
ಫ್ರೆಸ್ನೆಲ್ ಅವನತಿ ಆವರ್ತನ,ફ્રેસ્નલ ડિગ્રેડેશન આવર્તન
ಘರ್ಷಣೆ ದೋಷ,ઘર્ષણ ભૂલ
ವೃತ್ತದ ಪಾತ್ರ,વર્તુળ અક્ષર
ಮುಂಭಾಗದ ಬೋರ್ಡ್ ನಿಯಂತ್ರಣ,ફ્રન્ટ બોર્ડ નિયંત્રણ
ಮುಂಭಾಗದ ಮುಖಮಂಟಪ,આગળનો મંડપ
ಫ್ರಾಸ್ಟ್ ಪಾಯಿಂಟ್ ಹೈಗ್ರೋಮೀಟರ್,હિમ બિંદુ હાઇગ્રોમીટર
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,ફાઇલ સંગ્રહ
ಫೂ ಮಂಚು ವೈರಸ್,ફુ માંચુ વાયરસ
