English,Punjabi
cut off field,ਅੰਤ ਜ਼ੋਨ
cut off frequency,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
cut off point,ਅੰਤ ਬਿੰਦੂ
cut off velocity,ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ
cut off voltage,ਟਰਮੀਨਲ ਵੋਲਟੇਜ
Cutter,"ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ"
Cybernetics,ਸਾਈਬਰਨੇਟਿਕਸ
Cycle,"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ"
cycle per second,ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ
cyclic,"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ"
Cycling,ਸਪਿਨ
cycloidal pendulum,ਚੱਕਰੀ ਪੈਂਡੂਲਮ
Cyclotron,ਸਾਈਕਲੋਟ੍ਰੋਨ
cyclotron frequency,ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ
cylinder,"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
Cylindrical,"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
cylindrical harmonics,ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ
damped,ਗਿੱਲਾ
damped harmonic oscillation,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ
Damping,ਡੈਪਰ
Daniell cell,ਡੈਨੀਅਲ ਸੈੱਲ
dark,ਹਨੇਰ
data processing,"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ"
Daughter,"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ"
Davission Germer experiment,ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ
d .c. (=zero frequency component),ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ)
dead space,ਪੈਸਿਵ ਹਿੱਸਾ
dead spot,ਚੁੱਪ ਸਥਾਨ
de Broglie wave length,ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ
Debye charactristic temperature,Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ
Debye length,"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ"
Debye relaxation time,ਕਰਜ਼ਾ-ਵਿਰਾਮ
decay,ਸੜਨ
decay constant,ਸੜਨ ਸੂਚਕਾਂਕ
decelerating,ਪਤਲਾ
deceleration,ਪਿੱਛੇ ਹਟਣਾ
deceleration time,ਵਿਰਾਮ ਸਮਾਂ
Decibel,ਡੈਸੀਬਲ
decibelmeter,ਡੈਸੀਬੇਲੋਮੀਟਰ
Decimal,"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ"
declassify,ਵਰਗੀਕਰਨ
declination,"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ"
declination circle,isometric ਚੱਕਰ
Decoder,ਡੀਕੋਡਰ
decomposition,"ਸੜਨ, ਭੰਗ"
Decompression,decompression
decontamination,ਗੰਦਗੀ
Decoration,ਸਜਾਵਟ
Decoupling,ਸੰਜੋਗ
decreasing function,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
Decrement,ਮੌਸਮ
Deemphasis,ਉਲੰਘਣਾ
deep level,ਸਬਫਲੋਰ
dcep space,ਡੂੰਘੀ ਸਪੇਸ
De-excitation,ਵਿਉਤਪੱਤੀ
Defect,"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ"
Defective,ਗਲਤ
Defensive,ਇਮਿਊਨਿਟੀ
defining aperture,ਸੀਮਾ ਦਰਵਾਜ਼ਾ
definition,"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ"
Deflect,ਉਲਟਾਉਣਾ
Deflecting,ਡਿਫਲੈਕਟਰ
Deflection,"ਭਟਕਣਾ, ਭਟਕਣਾ"
deflection defocussing,ਖਰਾਬ ਫੋਕਸ
deflection-doubling mirror,deflection-doublet mirror
deflection field,ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ
deflection of gravity,ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ
deflection plates,ਸੰਖੇਪ ਪਲੇਟਾਂ
Defocussing,ਫੋਕਸ
deformability,ਵਿਕਾਰ
Deformation,"ਵਿਗਾੜ, ਵਿਗਾੜ"
degasification,ਵਿਗਾਸਨ
Degeneracy,"debauchery, debauchery"
Degenerate,"ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)"
degenerate gas,ਗੈਸ ਦੀ ਰਹਿੰਦ
degeneration,"aberration, aphasia, deprivation, deprivation"
degenerative,ਸੰਤੁਸ਼ਟੀਜਨਕ
Degree,"ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ"
degree of concentration,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
degree of dissociation,ਵਿਭਾਜਨ ਮਾਤਰਾ
degree of freedom,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
degree of ionisation,ionization ਦੀ ਮਾਤਰਾ
degree of polarisation,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
degree of precision,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
dehumidification,dehumidification
deionisation,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
Delay,ਦੇਰੀ
Delayed,ਦੇਰੀ ਨਾਲ
Delocalisation,ਸਥਾਨੀਕਰਨ
delta function,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
Demagnetisation,demagnetization
Demagnetise,demagnetized ਕਰਵ
Demagnetiser,demagnetizer
demodulation,demodulation
dense packing,ਸੰਘਣੀ ਭੀੜ
Densitometer,ਘਣਤਾ ਗੇਜ
Density,"ਘਣਤਾ, ਘਣਤਾ"
depletion layer,ਘਟਾਓ ਪੱਧਰ
depletion zone,ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ
depolarisation,depolarization
depolarised,depolarized
depolariser,ਡੀਪੋਲਰਾਈਜ਼ਰ
depth of field,"ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ"
derivative polarogram,"derived polarogram, derived polarogram"
derived,ਲਿਆ ਗਿਆ
Descending,"ਉਤਰਦਾ, ਉਤਰਦਾ"
descent,"ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ"
describe,"ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ"
Descriptor,ਭਾਅ
Design,"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)"
Destruction,ਤਬਾਹੀ
destructive interference,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ
Destructive,"ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ"
Detection,"ਪਛਾਣ, ਖੋਜ"
Detector,ਕੁਲੈਕਟਰ
Determinateness,ਨਿਰਧਾਰਨਵਾਦ
determinating,ਨਿਰਧਾਰਕ
determination,ਨਿਰਧਾਰਨ
determine,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
determined,ਨਿਰਧਾਰਿਤ
Deuteron,ਡਿਊਟਰੋਨ
develop (=develope),"ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ"
developer,"ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ"
development,"ਵਿਕਾਸ, ਵਿਕਾਸ"
Deviation,ਭਟਕਣਾ
Dew,ਤ੍ਰੇਲ
dew point,ਤ੍ਰੇਲ ਬਿੰਦੂ
dextrorotary,ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ
diagnostic test,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
Diagonal,ਵਿਕਰਣ
Diagram,ਚਿੱਤਰ
Diagrammatic,ਚਿੱਤਰ
dial,ਡਾਇਲ
Diamagnetic,ਡਾਇਮੈਗਨੈਟਿਕ
Diamagnetics,"ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ"
Diamagnetism,diamagnetism
Diameter,ਵਿਆਸ
Diametrically opposite,ਵਿਆਸ ਦੇ ਉਲਟ
Diamond,"ਹੀਰਾ, ਹੀਰਾ"
Diaphragm,ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ
Diathermanous,ਗਰਮੀ ਐਕਸਚੇਂਜ
diathermic,ਗਰਮੀ ਐਕਸਚੇਂਜ
diatonic scale,"diatonic swaragram, diatonic swaragram"
Dichotomy,"ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ"
dichromate cell,dichromate ਸੈੱਲ
Dichromatism,"ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ"
Dictaphone,ਡਿਕਟਾਫੋਨ
dielectric,ਡਾਇਲੈਕਟ੍ਰਿਕ
dielectrics,ਡਾਇਲੈਕਟ੍ਰਿਕਸ
diesel cycle,ਡੀਜ਼ਲ ਚੱਕਰ
difference,ਪਾੜਾ
difference frequency,"ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ"
Differential,"ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ"
differential absorption,ਵਿਭਿੰਨ ਸਮਾਈ
differential amplifier (=difference amplifier),ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
differential calorimeter,"ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ"
differential capacitor,ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ
differential cross section,ਅੰਤਰ ਜ਼ੋਨ
differential Diffusion,ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ
differential equation,ਅੰਤਰ ਸਮੀਕਰਨ
differential extinction coefficient,ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ
differential ionisation chamber,ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ
differential isotope method,ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ
differential velocity,ਅੰਤਰ ਵੇਗ
differentiate,ਵੱਖਰਾ
differentiated,"ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ"
Differentiation,"ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
diffraction,ਭਿੰਨਤਾ
diffractometer,ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
Diffused,"ਫੈਲਿਆ ਹੋਇਆ, ਫੈਲਿਆ ਹੋਇਆ"
Diffuse,ਫੈਲਿਆ
diffusion,ਫੈਲਾ
diffusivity,ਵਿਭਿੰਨਤਾ
digit,"ਅੰਕ, ਵਿਆਸ, ਉਂਗਲੀ"
digital recording,ਡਿਜ਼ੀਟਲ ਰਿਕਾਰਡਿੰਗ
digital voltmeter,ਡਿਜ਼ੀਟਲ ਵੋਲਟਮੀਟਰ
di-isotopic element,ਦੋ-ਆਈਸੋਟੋਪਿਕ ਤੱਤ
dilatation,ਫੈਲਾ
dilation strain,ਵਿਸਤਾਰ ਵਿਕਾਰ
dilatometer,ਐਕਸੋਮੀਟਰ
Dilator,ਵਿਸਫਾਰਿਨੀ
Dimension,"ਐਕਸਟੈਂਸ਼ਨ, ਲੰਬਾਈ-ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
Dimensional,ਆਯਾਮੀ
Dimensionality,ਆਯਾਮ
dimensional unit,ਬੀਮਾ ਯੂਨਿਟ
dimensionless,ਅਯਾਮ ਰਹਿਤ ਅਯਾਮ
diminution,"ਘਟਾਓ, ਕਮੀ"
Dimmer,ਚਮਕਦਾਰ
diode,ਡਾਇਓਡ
diopter,diopter
dioptrical region,ਅਪਵਰਤਨ ਜ਼ੋਨ
dioptric lens (=drum lens),ਰਿਫ੍ਰੈਕਟਿੰਗ ਲੈਂਸ
dip,"ਝੁਕਣਾ, ਮੱਥਾ ਟੇਕਣਾ, ਕੁੰਡ"
dip angle,ਡਿੱਗਣ ਦਾ ਕੋਣ
Dipole,dipole
dipole layer (=electric double layer),ਬਾਇਪੋਲਰ ਪਰਤ
Dirac delta function,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
Direct,"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਉਲਟ"
direct correlation,ਅਨੁਲੋਮ ਸਬੰਧ
direct current,ਸਿੱਧਾ ਮੌਜੂਦਾ
directed,ਸਿੱਧਾ
direct impact,"ਸਿੱਧੀ ਹਿੱਟ, ਸਿੱਧੀ ਹਿੱਟ"
direction,"ਦਿਸ਼ਾ, ਦਿਸ਼ਾ"
Directional,ਦਿਸ਼ਾਤਮਕ
directional stability,ਸਪੇਸ ਸਥਿਰਤਾ
direction cosine,"dicosine, dico-cosine"
directive,"ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼"
directivity,ਦਿਸ਼ਾ
direct lattice,ਆਮ ਜਾਲੀ
direct line,ਸਿੱਧੀ ਲਾਈਨ
directly proportional,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
direct method,ਸਿੱਧੀ ਵਿਧੀ
Director,ਦਿਸ਼ਾ
direct reading instrument,ਡਾਇਰੈਕਟ ਰੀਡਿੰਗ ਡਿਵਾਈਸ
direct vision telescope,ਸਾਹਮਣੇ ਦੂਰਬੀਨ
Disc,"ਵਸਤੂ, ਚੱਕਰ, ਡਿਸਕ, ਡਿਸਕ"
Discharge,"ਇਮਰਸ਼ਨ, ਇਫਿਊਜ਼ਨ, ਬਲੀਚਿੰਗ"
discharge in cascade,ਪਾਣੀ ਵਿੱਚ ਡੁੱਬਣਾ
discontinuity,"ਵਿਗਾੜ, ਵਿਗਾੜ, ਫ੍ਰੈਕਚਰ"
discontinuous,ਲਗਾਤਾਰ
Discovery,"ਖੋਜ, ਖੋਜ"
Discrepancy,ਅੰਤਰ
Discrete,ਕਣ
dish antenna,"ਕਨਕੇਵ ਐਂਟੀਨਾ, ਡਿਸ਼ ਐਂਟੀਨਾ"
disintegration,"ਭੰਗ, granulation"
disintegration constant,ਭੰਗ ਸਥਿਰ
disintegration energy,ਖਰਾਬੀ ਊਰਜਾ
disintegration half-life,ਭੰਗ ਅੱਧਾ ਜੀਵਨ
disintegration series,ਭੰਗ ਸੀਮਾ ਹੈ
Dislocation,"dislocation, dislocation, dislocation, dislocation"
dislocation line,"ਫਾਲਟ ਲਾਈਨ, ਫਾਲਟ ਕੋਰ"
dislocation loop,ਨੁਕਸ ਲੂਪ
disorder,"ਵਿਕਾਰ, ਵਿਕਾਰ, ਵਿਕਾਰ"
disordering,ਹਫੜਾ-ਦਫੜੀ
disorientation,"ਉਲਝਣ, ਉਲਝਣ"
dispersed,"ਖਿੰਡੇ ਹੋਏ, ਖਿੰਡੇ ਹੋਏ"
dispersion,"ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
Dispersity,ਪ੍ਰੋਜੈਕਟਾਈਲ
Dispersive,dispersant
Dispersivity,ਪ੍ਰਤੀਬਿੰਬਤਾ
Displacement,ਵਿਸਥਾਪਨ
Display,ਪ੍ਰਦਰਸ਼ਨੀ
display unit (=console),ਕੰਸੋਲ
disruptive force,ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ
dissimilar,ਅਸਮਾਨ
dissipation coefficient,ਸੜਨ ਗੁਣਾਂਕ
Dissipative,ਖਰਾਬ ਕਰਨ ਵਾਲਾ
dissipative system,ਸੜਨ ਸਿਸਟਮ
Dissociable,ਵੱਖ ਕਰਨ ਯੋਗ
Dissociated,ਵੱਖ ਕੀਤਾ
Dissociation,ਸੁਭਾਅ
Dissonance,ਗੈਰ-ਅਨੁਕੂਲਤਾ
Distance,ਦੂਰੀ
Distant,ਦੂਰ
Distinct,"ਵੱਖਰਾ, ਵੱਖਰਾ, ਵੱਖਰਾ, ਭਾਵਪੂਰਤ"
Distinction,ਵਿਤਕਰਾ
distinctive property,ਵੱਖਰੀ ਜਾਇਦਾਦ
Distinguish,"ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ"
Distorted,ਵਿਗਾੜਨਾ
Distortion,ਵਿਕਾਰ
distortional elasticity,deformation ਲਚਕਤਾ
distributed amplifier,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
Distribution,"ਵੰਡ, ਵੰਡ"
distributive law,"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
Disturbance,ਗੜਬੜ
Disturbed,"ਦੁਖੀ, ਵਿਗੜਿਆ ਸੰਤੁਲਨ"
disturbing force,ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ
Diurnal,"ਅਹਨਿਕ, ਦਿਵਾਚਰ, ਦਿਵਾ, ਨਿੱਤ"
diurnal motion,ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ
Divalent,ਦੋ-ਪੱਖੀ
Diverge,"ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
Divergence,"ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
Divergent,ਵੱਖਰੇ
diversion,ਡਾਇਵਰਸ਼ਨ
Divided,"ਵੰਡਿਆ, ਵੰਡਿਆ"
division,"ਵੰਡ, ਵੰਡ, ਵੰਡ"
D-layer of ionosphere,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ ਪਰਤ
domain,"ਖੇਤਰ, ਸੂਬਾ, ਖੇਤਰ, ਡੋਮੇਨ"
dome,"ਗੁੰਬਦ, ਗੁੰਬਦ"
dominant term,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ
donor level,ਦਾਨੀ ਪੱਧਰ
doped junction,ਮਦਿਤ ਸੰਧੀ
Doping,"ਮਿਲਾਵਟ, ਮਿਲਾਵਟ"
Doppler effect,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
Dose,"ਖੁਰਾਕ, ਖੁਰਾਕ"
Dosimeter,ਕੁਆਂਟੋਮੀਟਰ
Dotted,"ਬਿੰਦੀ ਵਾਲਾ, ਬਿੰਦੀ ਵਾਲਾ"
Double,"ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਆਮ, ਦੋਹਰਾ"
double bonds,ਡਬਲ ਬਾਂਡ
double concave lens,biconvex ਲੈਨਜ
double convex lens,biconvex ਲੈਨਜ
double differentiation,ਬਾਈਨਰੀ ਅੰਤਰ
double ionization,ਡਬਲ ionization
double molecule,ਡਬਲ ਅਣੂ
double precision,ਡਬਲ ਸ਼ੁੱਧਤਾ
double refraction,ਦੋਹਰਾ ਅਪਵਰਤਨ
double series,ਡਬਲ ਸੀਰੀਜ਼
double stars,ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ
doublet,ਡਬਲ
doublet achromat,ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ
Doubling,"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
doubly charged particles,ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ
Doubly degenerate,ਭ੍ਰਿਸ਼ਟ
doubly ionised,ਡਬਲ ionized
Downward,ਹੇਠਾਂ ਵੱਲ
drag,ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ
drag force drift,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
drift,"ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ"
Drift current,ਰਨਆਫ ਸਟ੍ਰੀਮ
Driving,ਕਾਰਜਸ਼ੀਲ
driving voltage,ਸੰਚਾਲਨ ਵੋਲਟੇਜ
drop ball,ਛੋਟੀ ਗੇਂਦ
drop dead halt (=dead halt),ਅਚਾਨਕ ਬਰੇਕ
droplet,"ਬਿੰਦੀ, ਮਾਈਕ੍ਰੋ ਪੁਆਇੰਟ, ਬੂੰਦ"
dropping,ਗਿਰਾਵਟ
Dry,ਸੁੱਕਾ
dry and wet bulb hygrometer,ਸੁੱਕਾ ਸੁੱਕਾ ਹਾਈਗਰੋਮੀਟਰ
dry contact,ਅਸਫਲ ਸੰਪਰਕ
dual operation,"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
duct,"ਨਲੀ, ਨਲਕੀ"
Ductile,ਤਣਾਅ ਵਾਲਾ
ductility,ਤਣਾਅ ਵਾਲਾ
dull,ਮੱਧਮ
dummy,ਚੁੱਪ
dumping,ਪੇਸ਼ਗੀ
dwar star,ਵਾਮਨ ਤਾਰਾ
dyad-axis,ਦੋਹਰਾ ਧੁਰਾ
dynamic,ਗਤੀਸ਼ੀਲ
dynamical,ਗਤੀਸ਼ੀਲ
dynamics,"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
dynamo,ਡਾਇਨਾਮੋ
Dyne,ਖਾਣਾ
earth,"ਧਰਤੀ, ਧਰਤੀ"
earthquake intensity,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
earth satellite,ਧਰਤੀ ਸੈਟੇਲਾਈਟ
earth system (=ground system of an antenna),ਧਰਤੀ ਕੁਨੈਕਸ਼ਨ ਸਿਸਟਮ
earth wire,ਜ਼ਮੀਨੀ ਤਾਰ
eccentric,"ਕੇਂਦਰ, centripetal"
Eccentricity,ਸਨਕੀਤਾ
echelon,Echelon
echo,echo
Eclipse,ਧਾਰਨਾ
ecliptic coordinates,ਸਰਕੂਲਰ ਕੋਆਰਡੀਨੇਟਸ
Eddy,ਵਰਲਪੂਲ
edge dislocation,ਕਿਨਾਰੇ ਨੁਕਸ
edge effect,ਕੋਰ-ਪ੍ਰਭਾਵ
Edison cell,ਐਡੀਸਨ ਸੈੱਲ
Edit,ਸੰਪਾਦਿਤ ਕਰੋ
effective,ਅਸਰਦਾਰ
Efficiency,ਕੁਸ਼ਲਤਾ
effort,ਕੋਸ਼ਿਸ਼
effusion,ਡਿਸਚਾਰਜ
Eigen,"ਅਲੰਕਾਰਿਕ, eigen"
eightspin,ਅੱਠਭੁਜ
Einstein-Bose distribution law,ਆਈਨਸਟਾਈਨ-ਬੋਸ ਵੰਡ ਕਾਨੂੰਨ
Einstein-de-Hass effect,ਤੁਰੰਤ ਪ੍ਰਭਾਵ
Einsteinium,ਆਈਨਸਟਾਈਨੀਅਮ
Einstein Smoluchowski Equation,ਆਈਨਸਟਾਈਨ ਸਮੋਲੁਚੌਸਕੀ ਸਮੀਕਰਨ
Einstein space,ਆਈਨਸਟਾਈਨ-ਜਨਸੰਖਿਆ
Ejection,ਬਰਖਾਸਤਗੀ
Ejection capsule,ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ ਕੈਪਸੂਲ
Ejector,ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ
ejector plate,ਕਲੀਅਰੈਂਸ ਬੋਰਡ
Elastance,ਉਲਟ ਸਮਰੱਥਾ
elastic,ਲਚਕੀਲੇ
elastic after effect (=elastic lag),"ਲਚਕੀਲੇ ਜਵਾਬ ਪ੍ਰਭਾਵ, ਲਚਕੀਲੇ ਪਿਛਲਾ"
elastically anisotropic body,oscillatory ਸਰੀਰ
elasticity,ਲਚਕਤਾ
elasticometer,"ਇਲਾਸਟਿਕੋਮੀਟਰ, ਇਲਾਸਟਿਕੋਮੀਟਰ"
elastic stiffness,ਲਚਕੀਲੇ ਖਰਾਬੀ
E-layer of ionosphere,ਆਇਨੋਸਫੀਅਰ ਦੀ ਈ-ਪਰਤ
electret,ਇਲੈਕਟ੍ਰੇਟ
Electrical,"ਇਲੈਕਟ੍ਰੀਕਲ, ਇਲੈਕਟ੍ਰੀਕਲ"
electricity,ਬਿਜਲੀ
electrification (electrostatics),"ਬਿਜਲੀਕਰਨ, ਚਾਰਜਿੰਗ"
electrified,ਬਿਜਲੀ
electrified particles,"ਚਾਰਜ ਕੀਤਾ ਕਣ, ਚਾਰਜ ਕੀਤਾ ਕਣ"
Electroacoustic,ਇਲੈਕਟ੍ਰੋਕੋਸਟਿਕ
Electro-acoustics,ਇਲੈਕਟ੍ਰੋ-ਧੁਨੀ ਵਿਗਿਆਨ
Electrocaloric,ਇਲੈਕਟ੍ਰੋ-ਥਰਮਲ
electrochemical,ਇਲੈਕਟ੍ਰੋਕੈਮੀਕਲ
equivalent,ਬਰਾਬਰ
Electrode,ਇਲੈਕਟ੍ਰੋਡ
Electrodynamics,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
electrokinetic effect,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ ਪ੍ਰਭਾਵ
Electrolysis,galvanic ਅਲੱਗ-ਥਲੱਗ
Electrolyte,ਇਲੈਕਟ੍ਰੋਲਾਈਟ
electrolytic,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ
Electrolyzer,"electrophoresis, electrophoresis"
electromagnet,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ
Electromagnetic,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਖੇਤਰ
Electromagnetics,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
electromagnetism,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
electrometer valve (=electrometer tube),"ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਵਾਲਵ"
electromotive force,ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
Electron,ਇਲੈਕਟ੍ਰੋਨ
electronegative,ਕਰਜ਼ਾ-ਬਿਜਲੀ
Electronic,ਇਲੈਕਟ੍ਰਾਨਿਕ
electronic eigenfunction,ਇਲੈਕਟ੍ਰਾਨਿਕ eigen ਫੰਕਸ਼ਨ
