Punjabi,Gujarati
ਸਾਇਟੋਮਰੇ,કોથળી
ਸਾਇਟੋਪਲਾਜ਼ਮ,કોયડો
ਪੱਤਾਗੋਭੀ,કોબી
ਕੈਕਟਸ,કactક્ટસ
ਕੈਲੰਡੁਲਾ,ક calંડન
ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ),કેનેરી ઘાસ (ફાલારિસ)
ਕੈਨਨਾ,ઝેર
ਕੈਪਾਰਿਸ,કળણ
ਕੈਪਸਿਕਮ,ક capંગિકમ
ਕੈਰਮਬੋਲਾ,કોથળી
ਕੈਰਾਪਾ,કાર્પા
ਕਾਰਡਮੋਮ,ઇલાયચી
ਕੈਰੇਸ਼ਨ,સંતાડ
ਗਾਜਰ,ગાજર
ਕਾਜੂ ਗਿਰੀ,કાજુ
ਕਾਸੀਆ,કાસિયા
ਕੈਸਟਰ,એરપોર
ਫੁੱਲ ਗੋਭੀ,ફૂલકોબી
ਅਜਵਾਇਨ,કચુંબરની વનસ્પતિ
ਚੈਂਪੈਕ,ચેમ્પ
ਚੇਨੋਪੋਡੀਅਮ,ચેતાન
ਚੈਰੀ ਟਮਾਟਰ,ચેરી ટમેટા
ਚੈਰੀ,ચેરી
"Chickpea, ਗ੍ਰਾਮ","ચણા, ગ્રામ"
ਮਿਰਚ,મરચાં
ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ,ચાઇના ટર્પેન્ટાઇન ટ્રી
ਚੋ-ਚੋਅ,ચો-ચો
ਕ੍ਰਾਈਸੈਂਥੇਮਮ,ક્રાયસન્થેમમ
"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ","ચુફા, પૃથ્વી બદામ"
ਸਿਖਾਂ,ચિત્ત
ਦਾਲਚੀਨੀ,તજ
ਸਿਟਰਨ,સિટ્રોન
ਸਿਟਰੋਨਲਾ ਘਾਹ,સિટ્રોનેલા ઘાસ
ਜਸਮੀਨ ਚੜ੍ਹਨਾ,ચ bingતી જાસ્મિન
ਲੌਂਗ,ફાટવું
ਕਲੱਸਟਰ ਬੀਨ,કલગીર બીન
ਕੋਕੋ,કોકો
ਨਾਰੀਅਲ,નારિયેળ
ਕਾਫੀ,કોફી
ਕੋਲੇਸ,કોલસ
ਕੋਲੋਕੈਸੀਆ,કોલોકસિયા
"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ","કોલોસિન્થ, કડવો સફરજન"
ਆਮ ਸੇਵਾ,સામાન્ય પરત
ਧਨੀਆ,કોથમીર
ਸੂਤੀ,સુતરાઉ
ਕਾਵਾਂ,કોથળી
ਕੁਬੇਬ,ઘનબી
ਖੀਰਾ,કાકડી
ਖਰਕੀ,કકર્બિટ્સ
ਜੀ,જીરું
ਕਰੀ ਪੱਤੇ,પર્ણ
ਕਸਟਾਰਡ ਐਪਲ,સીતાફળ
ਕੈਪਸੂਲ ਬੋਰਰ,કોઇ
ਕੈਟਰਪਿਲਰ,કેટરપિલર
ਨਿੰਬੂ ਸਾਈਂ,સાઇટ્રસ સાયલ્લા
ਕ੍ਰਿਕੇਟ,ક્રિકેટ
ਕਾਂ,તારવું
ਕੀੜਾ ਕੱਟੋ,કૃમિ
ਡੇਅਰੀ,ડેરી
ਡੇਅਰੀ,ડેરીંગ
ਡੈਮ,ડામ
ਦਿਵਸ ਨਿਰਪੱਖ,તટસ્થ
ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ,ફૂલો પછીના દિવસો
ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ,સંપૂર્ણ મોર પછીના દિવસો
ਡੀਬਲੋਸੋਮਿੰਗ,ભિન્ન
ਅਸਵੀਕਾਰ,છળ
ਫੈਸਲਾ,ડોકટ
ਵਿਗਾੜ,સડો
ਪਤਝੜ,નિર્ણાયક
ਦਸ਼ਮਲਵ,દશાંશ
ਘਾਟ,ઉણલી
ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ),ડિફ્લોક્યુલેશન (માટી)
ਬਦਨਾਮੀ,ઉન્મત્ત
ਹੱਤਿਆ,અસ્થિરતા
ਕਟਾਈ,વન -નાબૂદી
ਡੀਜਨਰੇਸ਼ਨ,અધ degપન
ਨਿਘਾਰ,અધોગતિ
ਡਿਗਰੀ ਦਿਨ,ડિગ્રી દિવસ
ਡਿਗਰੀ,પ્રમાણ
ਡੀਹਿਸੈਂਸ,વિકૃત
ਦਹੁਣਾ,ઉદ્ધત
ਡੀਹੁਸਕਿੰਗ,ધ્રુવીય
ਡੀਹਾਈਡਰੇਸ਼ਨ,નિર્જલીકરણ
ਡੀਹਾਈਡਰੇਟਰ,નિર્જૃપક
ਮੰਗ,માંગ
ਗਿਰਾਵਟ,પ્રાણઘાતક
ਘਟਨਾਵਾਂ,ખોટો ઉપયોગ
ਜਮ੍ਹਾ,થાપણ
ਜਮ੍ਹਾ,જુબાની
ਕਮੀ,ઘસૃષ્ટિ
Desiccation,અવ્યવસ્થા
ਡਿਜ਼ਾਇਨ,આચાર
ਡੈਸੀਕੇਟਰ,બેસાડનાર
ਨਿਰਧਾਰਤ,ખામી
ਡਿਸਿਕਰਿੰਗ,આછું
Desynapis,દેશી
ਡੈਟਾਸਲ,ખાદ્ય પદાર્થ
ਡੀਟਾਸਿੰਗ,અસ્થિર
ਨਿਰਧਾਰਤ,નિર્ધારક
ਦੀ ਘਾਟ,અવમૂલ્યન
ਠਹਿਰਾਓ,નીરસ
ਭਟਕਣਾ,વિચલનો
ਡਿਆਡ,નિષ્ઠુર
ਨਿਦਾਨ,નિદાન
ਦੁਚਰਾ,દ્વિ -દખલ
Dichotomy,અલગ -અલગ
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),ડિકોટિલેડોન (બીજ)
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),પાછા ડાઇ (રોગ)
ਫੈਲਾ,પ્રસાર
ਪਾਚਨਤਾ,પાચનત્વ
ਡਾਇਲਬ੍ਰਿਡ,દિગ્ગજ
ਡਾਈਕ (ਡਾਈਕ),ડાઇક (ડાઇક)
ਪਤਲਾ,પાતળું
Dioeous,દ્વેષી
ਡਿਪਲੋਇਡ,રાજદ્રોહ
ਡਿਪਲੋਇਡ,રાજદ્રોહ
ਡਿਪਲੋਨੀਮਾ,રાજદ્રોહ
ਡਿਸਬੋਡਿੰਗ,અવજ્ disા
ਡਿਸਕਿੰਗ,ઠપકો
ਛੂਟ,છૂટ
ਰੋਗਾਣੂ-ਮੁਕਤ,જીવાલો
ਫੈਲਾਅ,વિક્ષેપ
ਪ੍ਰਸਾਰ,પ્રસાર
ਵਿਭਿੰਨਤਾ,વૈવિધ્ય
ਵਿਭਿੰਨਤਾ,વૈવિધ્યપૂર્ણ ખેતી
ਡੀ ਐਨ ਏ ਪੌੜੀ,ડીએનએ સીડી
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,ડીએનએ રીસેપ્ટર
ਡੋਕੇਜ,ગોળાકાર
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,પ્રભુત્વપૂર્ણ
ਸੁਸਤ,નિષ્ક્રિયતા
ਖੁਰਾਕ,માત્રા
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,ડબલ સિગ્મ id ઇડ વળાંક
ਡਰਾਫਟ (ਡਰਾਫਟ),ડ્રાફ્ટ (ડ્રાફ્ટ)
ਡਰੇਨ,ગટર
ਡਰੇਨੇਜ,ગટર
ਡਰਾਅ ਕਰੋ,ખેંચાણ
ਖਾਈ,ભીડિયું
ਡਰੈਸਿੰਗ (ਬੀਜ),ડ્રેસિંગ (બીજ)
ਮਸ਼ਕ (ਐਨ.),ડ્રિલ (એન.)
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),ડ્રિલિંગ (એજી. એન્જીજી)
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),ડ્રિલિંગ (કૃષિવિજ્) ાન)
ਡਰਿਪ ਸਿੰਚਾਈ,ટીપું સિંચાઈ
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,સૂકરાની ખેતી
ਧੂੜ,ધૂળ
ਡੱਸਟਰ,ડસ્ટર
ਧੂੜ,ધૂમ્રપાન
ਬੌਨੇ,વામન
Dwarf ਪਿਰਾਮਿਡ,વામન પિરામિડ
Dwarfing,વામન
ਡੇਜ਼ੀ,ડેઝી
ਤਾਰੀਖਾਂ,તારીખ
ਦਿਨ ਜੈਸਮੀਨ,જાસ્મિન
ਡਿਲ,સુવાદાણા
ਦੀਨਨਾਥ ਘਾਹ,દંડ
ਡੂਡਡਰ,ઘા
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ","ડૂબ ઘાસ, બર્મુડા ઘાસ"
ਬਰੂਸ,ભડકો
ਸੁੱਕੇ ਅਦਰਕ,સૂકા આદુ
ਮੋਹਰਿੰਗ ਬੀਟਲ,અછડતી ભમરો
ਡਰੋਨ,ડ્રોન
ਬਤਖ਼,બતક
ਵਾਤਾਵਰਣ,પરિસ્થિતિવિજ્ologyાન
Econometrics,અર્થશાસ્ત્ર
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,આર્થિક કાર્યક્ષમતા
ਈਕੋਟਾਈਪ,પર્યાવરણ
ਐਲੀਕਟ੍ਰੋਫਿਕ,શિષ્ટાચારને લગતું
ਏਡੋਫੇਿਕ,શેખીને લગતું
ਐਡੀਫੋਲੋਜੀ,પદવિજ્ologyાન
ਐਡਜਿੰਗ,ધાર
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,ખાદ્ય ભાગ
ਮੰਗ ਦੀ ਲਚਕਤਾ,સ્થિતિસ્થાપકતા
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,સ્થિતિસ્થાપકતા
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,વિદ્યાપમાણ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,વિદ્યુતપ્રવાહ
ਕਪੜੇ,નિરુત્સાહ
Emasculator,છાતીવાળું
ਤੇਜ਼,પાંુમાદ
ਭਰੂਣ,ભ્રમણ
ਭਰੂਣ,ગર્ભવિજ્ embાન
ਉਭਰਨ,આતુરતા
ਇਮਲਸੀਫਾਇਰ,પ્રવાહી ભ્રષ્ટ વ્યક્તિ
ਐਂਡੋਜੇਨਸ,અંતર્ગત
ਹੋਂਦ,અંતર્જ્ endાન
ਨਿਰਦੋਪਿਤ,એન્ડોપારસાઇટ
ਐਂਡੋਸਪਰਮ,એંજીવ
ਉੱਦਮ,સાહસ
ਐਂਡੋਮੋਲੋਜੀ,પરિશિષ્ટ
ਵਾਤਾਵਰਣ,વાતાવરણ
ਪਾਚਕ,મનાઈ
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,મહાકાવ્ય
ਐਪੀਫਾਈਟ,ઉપદ્રવ
ਇਕੁਇਟੀ,સમાનતા
ਖਾਤਮੇ,નાબૂદી
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,આવશ્યક પોષક તત્ત્વો
ਅਨੁਮਾਨ,અંદાજ
ਈਟੀਓਲੇਸ਼ਨ,નિષ્ઠા
ਯੂਗੇਨਿਕ,સુશોભિત
ਮੁਲਾਂਕਣ,મૂલ્યાંકન
ਈਵੈਪੋਮੀਟਰ,વરાળ
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,સ્થાવર સંક્રમણ
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,સદાબહાર ક્રાંતિ
ਸਦਾਬਹਾਰ,શાશ્વત
ਵਿਕਾਸ,વિકસિત થવું
ਆਬਕਾਰੀ,આબકારી
ਥਕਾਵਟ (ਜਣਨ),થાક (ફળદ્રુપતા)
ਸ਼ੋਸ਼ਣ,શોષણ
ਖੋਜ,સંશોધન
ਬਾਹਰ ਕੱ .ਣ,ઉત્તેજના
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),આંખ (સુગરકેન/બટાકાની)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,ખાદ્ય પાઇન
"ਹਾਥੀ ਪੈਰ, ਯਮ","હાથી પગ, યમ"
ਯੁਕਲਿਪਟਸ,નીરોગીત
ਧਰਤੀ ਦਾ ਕੀੜਾ,ધામ ખળો
ਐਂਟਰੋਲੋਜਿਸਟ,એન્ટોમોલોગ્ધાર વિજ્ologistાની
ਵਾਤਾਵਰਣਕ,પર્યાવરણવાદક
ਕਾਰਕ,પરિબળ
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,પરિબળ ઉત્પાદકતા
ਫੈਕਟੋਰੇਜ,પરિબળ
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,કાલ્પનિક અવરોધ રચના
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,વિદ્યાશાખા
ਪਰਦਾ,પડતર
ਪਰਿਵਾਰ,કુટુંબ
ਫਾਰਮ ਮੁਲਾਂਕਣ,ખેતર -મૂલ્યાંકન
ਖੇਤ ਬਜਟ,ખેતી અંદાજપત્ર
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,ખેત વ્યવસાય
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,ખેતી આયોજન
ਕਿਸਾਨ,ખેડૂત
ਖੇਤੀ,ખેતી
ਸ਼ਮੂਲੀਅਤ,ફાંસી
ਧੋਖਾਧੜੀ,ઉશ્કેરાટ
ਫਰਮੈਂਟੇਸ਼ਨ,આથો
ਜਣਨ,ફળદ્રુપતા
ਖਾਦ,ખાતર
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,ખાતરનો ઉપયોગ કાર્યક્ષમતા
ਰੇਸ਼ੇਦਾਰ,રેસાવાળું
ਖੇਤਰ,ક્ષેત્ર
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,ક્ષેત્ર -ક્ષમતા
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ક્ષેત્ર પ્રદર્શન
ਨਿਰਧਾਰਤ,નિર્ધારણ
ਹੜ੍ਹ,ફાટ
ਵਹਾਅ ਡਾਇਗਰਾਮ,પ્રવાહ વિધિ
ਭੋਜਨ ਦਾ ਮੁੱਲ,ખાદ્ય મૂલ્ય
ਚਾਰਾ (ਚਾਰਾ),ઘાસચારો (ઘાસચારો)
ਭਵਿੱਖਬਾਣੀ,આગાહી
ਜੰਗਲ,વન
ਜੰਗਲਾਤ,વનનિવારણ
ਫਰੌਡ,ક frંગું
ਠੰਡ ਰੋਧਕ,હિમનો પ્રતિરોધક
ਠੰਡ,હિમ
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),સ્થિર (ફળ અને શાકભાજી)
ਫਰੂਟੇਸ਼ਨ,ફળ
ਫਲ ਬੂੰਦ,ફળ ટીપાં
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),ફળ-સેટ (ફળની ગોઠવણી)
ਧੁੰਦਲੀ,ધૂણી
ਫੰਜਾਈਸਾਈਡ,ફૂગનાશક
ਮਜ਼ੇਦਾਰ,ફૂગવાદી
ਫੰਗਸ,ફૂગ
Furown,Furીલું કરવું
ਮਿਸ਼ਰਨ,મિશ્રણ
ਫਜ਼,ઝઘડો
ਫਜ਼ੀ,ઝાંખું
"ਫੈਨਿਲ, ਅਨੀਸ","વરિયાળી, વરિયાળી"
Fenugreek,મેથી
ਅੰਜੀਰ,અંજીર
ਫਿੰਗਰ ਬਾਜਰੇ,આંગળીથી બાજરી
ਅੱਗ-ਲਾਲ ਝਾੜੀ,અગ્નિશામક ઝાડવું
ਜੰਗਲ ਦੀ ਲਾਟ,વન ની જ્યોત
ਫ੍ਰੈਂਚ ਬੀਨ,ફ્રેન્ચ બીન
ਫਲੀ,ચાંચડ
ਲੂੰਬੜੀ,શિયાળ
ਫਲ ਉੱਡਦੇ ਹਨ,ફળ
Gall (ਹੋਰਟ),પિત્ત (હોર્ટ)
ਗੇਮਟ,જુગાર
ਗਾਰਡਨ,ખાદ્ય
ਗੇਜ (ਪਾਣੀ),ગેજ (પાણી)
ਜੀਨ ਬੈਂਕ,પશુ બેંક
ਜੀਨ ਟੈਗਿੰਗ,જીન ટેગિંગ
ਵਾਹਨ,જિનોલોજી
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,આનુવંશિક નકશો
ਜੈਨੇਟਿਕਸ,આનુવંશિકતા
ਜੀਨੋਮ,જિનોમ
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,જિનોમિક ગ્રંથાલય
ਜੇਨੋਮਿਕਸ,જર્નીશ
ਜੀਨੋਟਾਈਪ,વિનોટાઇપ
ਜੀਨੋਟਾਈਪ,વિનોટાઇપ
ਜੀਨਸ,જાતિ
ਜੀਨਸ,જાતિ
ਕੀਟਾਣੂ,જીવાણુ
ਗਠੀਏ,જીવાણુનાશક
ਉਗ,અંકુર
Germpelsm,જંતુરહિત
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,જિબ્રેલિલીક એસિડ
ਗਿਲਿੰਗ,ગિનિંગ
Glumue,ધાંધલ
ਸ਼ਾਨਦਾਰ,ખાઉધરું
ਗਲਾਈਕੋਲਸਿਸ,ગ્લાયકોલિસીસ
ਗਲੇਸ,ગુંડાગીરી
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,સુવર્ણ ક્રાંતિ
ਗਰੇਡਿੰਗ,ક્રમ
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,કલમી છોડ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,કલમ
ਗ੍ਰਾਨਾ,માંદગી
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,દાણાદાર
ਹਰੀ ਖਾਦ,લીલો રંગ
ਹਰੀ ਕ੍ਰਾਂਤੀ,લીલો ક્રાંતિ
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,વિકાસ અને વિકાસ
ਗਮਮੋਸਿਸ,ગુંડો
Gynovioleive,સંયુક્ત
ਗੈਲ ਗਿਰੀ,બાપ
ਲਸਣ,લસણ
ਗਰਬੀਰਾ,જર્થી ઘડતર
Gherkin,ગિરિન
ਅਦਰਕ,આદુ
ਗਲੇਡੀਓਲਸ,ગંધયંત્ર
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),બકરી નીંદણ (એગરાટમ)
ਚਕੋਤਰਾ,દ્રાક્ષ
ਅੰਗੂਰ,દ્રાક્ષ
ਹਰੀ ਗ੍ਰਾਮ,લીલો ગ્રામ
ਗ੍ਰੇਵੀਆ,ગ્રોઇયા
ਗਰਾਉਂਡ,મગફળી
ਹਰੂਦ,જામફળ
ਗਿੰਨੀ ਘਾਹ,ગિની ઘાસ
ਗੈਲ ਮਿਜ,પિત્તાશય
ਘਾਹ ਹੌਪਰ,ઘાસના ઘેરા
ਗੁੰਡ ਦਾ ਬੱਗ,ગુંડિ
ਆਦਤ,આદત
ਗੜੇ,કરચરો
ਵਾਲਾਂ ਵਾਲੇ,વાળ
ਹੈਲੋਫਾਈਟ,હાર્વેગેટ
ਹੈਰੋ,દલાલ
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,લણણી અનુક્રમણિકા
ਵਾਢੀ,લણણી
ਕਟਾਈ,લણણી
ਹੈਚ,ક hંગું
ਸੁੱਕਾ ਘਾਹ,ઘાસની
ਹੇਲੇਜ,દાદાગીરી
ਹਾਇਸਟੌਕ,ઘાસ
ਹੇਜ਼,ઝાકળ
ਹੁਸ਼ੀ,ધૂંધળું
ਸਿਰ (ਐਗਰੋ),વડા (કૃષિ)
ਸਿਰ (ਚੈਨਲ ਦਾ),વડા (ચેનલનું)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,પાછા મથાળા
ਹੇਜ,હેજ
ਹੇਜਿੰਗ,હેજ
ਹੇਲਿਕਸ,રખડુ
ਹੇਮੇਟਾਈਟ,હિમેટાઇટ
ਹਰਬ,વનસ્પતિ
ਹਰਬਰਿਅਮ,વનસ્પતિ
ਹਰਬੀਸਾਈਡ,વનસ્પતિનાશક
ਧਾਰਕ,આનુવંશિકતા
ਇਸ ਨੂੰ,વિપુલતા
ਹਰਮਫ੍ਰੋਡਾਈਟ,હર્મેફ્રોડાઇટ
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,વિજાત્ય
ਹੇਟਰੋਫਰੀਕਰਨ,હેટરફેરિલાઇઝેશન
ਹੇਟਰੋਸਿਸ,તકરારી
ਹੇਟਰੋਸੋਮ,વિજાતીય
ਹੇਟਰੋਟ੍ਰੋਫ,વિજાત્ય
ਹੇਕਸਾਪਲਾਈਡ,હેકસપ્લોઇડ
ਹਾਈਬਰਨੇਟ,સ્તુતિ
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ઉચ્ચ ઘનતા વાવેતર
ਪਹਾੜੀ (ਚਾਵਲ),હિલ (ચોખા)
ਹਿਸਟੋਗ੍ਰਾਮ,Histંચર
ਹਿਟਚ ਬਾਗਬਾਨੀ,હિટેક બાગાયતી
ਛਪਾਕੀ,મધપૂડો
ਹੋਇਿੰਗ,ઉશ્કેરણી
ਹੋਲਡਿੰਗ,યજમાન
ਘਰ ਫਾਰਮ,દેશી ખેતર
ਹੋਮਸੋਸਟਾਸਿਸ,હોમિયોસ્ટેસિસ
ਹੋਮਸਸਟੇਡ,ઘર
ਹੋਮਜਿਗੈਨਿਟੀ,એકરૂપતા
ਇਕੋ,એકરૂપ
ਹੋਮੋਗਸ,સમલૈંગિક
ਹੋਮੋਜ਼ੀਗੋਟ,સજાવટ
ਹੌਪਰ,ઘૂંટણ
ਹਰੀਜੋਨ,ક્ષિતિજ
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,બાગાયતી પાક
ਬਾਗਬਾਨੀ,બાગાયત
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,હોર્ટી-સિલ્વી પશુપાલન ખેતી
ਹੋਸਟ,યજમાન
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,ગરમ પાણીની સારવાર
ਹੌਲ,હલકું
ਨਮੀ,ભેજ
Humus,ફર્સ્ટ
ਭੁੱਕੀ,ક husંગું
ਹੁਸਕ,ક husંગર
ਹਸਤਾਖਰ,ભૂખ
ਹਾਈਬ੍ਰਿਡ,સંકર
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,સંકર
ਹਾਈਡਰੇਸ਼ਨ,હાઇડ્રેશન
ਹਾਈਡ੍ਰੋਲੋਜੀ,જળવિજ્ologyાન
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,જળશાસ્ત્ર
ਹਾਈਡ੍ਰੋਮੀਟਰ,જળમાર્ગ
ਹਾਈਡ੍ਰੋਫਿਲਸ,જળચુક્ત
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,જળવિજ્icsાન
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,જળશાસ્ત્ર
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,જળચોર
ਹਾਈਪਰਪਰੇਸਾਈਟ,અતિથિ
ਹਾਈਪਰਪਲਸੀਆ,આત્યંતિક
ਹਾਈਫਾ,કોઇ
ਹਾਈਪੋਕੋਟੀਲ,પમાટ
ਕਲਪਨਾ,અનુમાન
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),હિસ્ટ્રેસિસ (પાણી)
ਹੇਜ਼ਲ ਗਿਰੀ,હેઝલ અખરોટ
ਭੰਗ,શણ
ਹੈਨਬੇਨ,હેનબેન
ਮਹਿੰਦਾ,મેંદી
ਹਿਬਿਸਕਸ,શિષ્ટાચાર
ਹੌਪ,ઠોક
ਘੋੜਾ ਗ੍ਰਾਮ,ઘોડાનો ગ્રામ
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,ઘોડાગાડી
ਮਧੂ ਮੱਖੀ,મધમાખી
ਹੌਪਰ,ઘૂંટણ
ਬਾਗਬਾਨੀ,બાગાયતી
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,જળ -વિજ્ologistાની
ਸਥਿਤੀ ਵਿੱਚ,સીમિત
ਵਿਟਰੋ ਵਿੱਚ,વિટ્રોમાં
ਵੀਵੋ ਵਿਚ,વિવો
ਅੰਨ੍ਹੇਵਾਹ,આડેધડ
ਕੀੜੇ,જંતુ
ਕੀੜੇ ਪੈੱਸਟ,જંતુનાશક જીવાડો
ਥੀਏਟਰ,જંતુ
ਕੀਟਨਾਸ਼ਕਾਂ,જંતુનાશક
ਕੀਟਨਾਸ਼ਕ,જંતુનાશક
ਇਨਸੋਲੇਸ਼ਨ,તાલ
ਘੁਲਣਸ਼ੀਲ,ઉઘાડાવાળું
ਇੰਸਟਾਰ (ਕੀੜੇ),ઇન્સ્ટાર (જંતુ)
ਇਨਸੂਲੇਟਰ,અલગ પાડનાર
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,સંકલિત રોગ વ્યવસ્થાપન
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,એકીકૃત પોષક સંચાલન
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,એકીકૃત જંતુ સંચાલન
ਤੀਬਰਤਾ,તીવ્રતા
ਤੀਬਰ,સઘન
ਇੰਟਰਕ੍ਰਾਪ,એકાંગાળ
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),આંતરસંબંધ (ઇન્ટરકલ્ચર)
ਦਿਲਚਸਪੀ,હિત
ਇੰਟਰਨਿਓ,ઇંટનો કરવો
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),ઇન્ટરફેસ (સેલ વિભાગ)
ਇੰਟਰਪੋਲੇਸ਼ਨ,પ્રક્ષેપણ
ਅੰਤਰ-ਨਿਰਜੀਵ,આંતરડા
ਵਸਤੂ ਸੂਚੀ,સૂચિ
ਉਲਟਾ,ઉલ્લંઘન
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,અનુચિત
ਆਇਨ,આયન
ਇਰੈਡੀਏਸ਼ਨ,ઝળહળાટ
ਸਿੰਜਾਈ,સિંચાઈ
ਆਈਸੋ ਐਲੇਲਸ,આઇએસઓ એલીલ્સ
ISO ਉਤਪਾਦ ਕਰਵ,આઇએસઓ ઉત્પાદન વળાંક
ਆਈਸੋਬਾਰ,ઇસોબર
ਆਈਸੋਗੈਮ,અલગતા
ਇਕੱਲਤਾ ਦੂਰੀ,અલગ અંતર
ਆਈਸੋਪਲੋਇਡ,આઇસોપ્લાઇડ
ਇਕੱਲਤਾ,અનહદ
ਆਈਸੋਟੋਪ,આઇસોટોપ
ਭਾਰਤੀ ਬੁਰਸ਼,ભારતીય બિર્ચ
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,ભારતીય વાદળી પાઇન
ਭਾਰਤੀ ਚੈਰੀ,ભારતીય ચેરી
ਭਾਰਤੀ ਜੂਨੀਪਰ,ભારતીય જ્યુનિપર
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,ભારતીય કિનો વૃક્ષ
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,ભારતીય લૌરલ વૃક્ષ
ਇੰਡੀਅਨ ਮੈਡਡਰ,ભારતીય પાગલ
