Kannada,Gujarati
ಹಿಂಸಾತ್ಮಕ,દિગ્ગજ
ಜಗಳ,જીવાણુનાશ
ಡಯಾಬಿಟಿಸ್ ಇನ್ಸಿಪಿಡಸ್,ડાયાબિટીસ
ಮಧುಮೇಹ,ડાયાબિટીસ
ಡಯಾಸೆಲ್‌ಮಾರ್ಫರ್,નારાજી
ರೋಗನರಣೆ,નિદાન
ರೋಗನಿರ್ಣಯ ಮತ್ತು ಚಿಕಿತ್ಸಕ,નિદાન અને ઉપચારાત્મક
ರೋಗನಿರ್ಣಯದ ಚಿತ್ರಣ,વ્યાપત્રની છબી
ರೋಗನಿರ್ಣಯದ ಕಿಟ್,વ્યાપાસાત
ವೇಷಭೂಷಣ,દળ
ದ್ರವ,ડાયાલિસિંગ પ્રવાહી
ವೇಷ,પાઈલસીસ
ಡಿಯಾಂಡ್ರಿಯಾ,દરદ
ಎಂಡ್ರೇ,દંભી
ಕಂದಕ,કોથળી
ಅತಿಸಾರ,ઝાડો
ಡಯಾಸ್ಟೊಲಿಕ್ ಒತ್ತಡ,બાળપણ
ಡಯಾಟಮ್,ડાયટ om મ
ಡಯಾಟೆಯೇಸಿಯಸ್ ಭೂಮಿ,ડાયટોમેસિયસ પૃથ્વી
ಡೈಆಕ್ಸಿಲ್ಗ್ಲಿಸೆರಾಲ್ (ಡಿಜಿ),ડાયોક્સિલગ્લાઇસેરોલ (ડીજી)
ಡಿಬಾಸಿಕ್ ಫಾಸ್ಫೇಟ್,દ્વેષી ફોસ્ફેટ
ಪಾಕಶಯಾದ,બે ભડકો
ಡಿಕ್ಲೋರೊ ಡಿಫೆನಿಲ್ ಟ್ರೈಕ್ಲೋರೊಥೇನ್ (ಡಿಡಿಟಿ),ડિક્લોરો ડિફેનીલ ટ્રાઇક્લોરોએથેન (ડીડીટી)
ದ್ವಂದ್ವ,બે અલગ અલગ
ಡಿಕಾಂಡಿಲಿಕ್ ತಲೆಬುರುಡೆ,અકસ્માત
ಡಿಕೋಟೈಲೆಡಾನ್,પર્વત
ಡಿಕ್ಟಿಯೋಸೋಮ್,તારણ જેવું
ಡಿಕ್ಟಿಯೊಟ,ન્યાયમૂર્તિ
ಡೈನ್ಸ್ಫಾಲ,દંડક
ಆಹಾರ,આહાર
ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ,અંતરાત્મક ફાળો
ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್,વિભેદક દખલ વિરોધાભાસ માઇક્રોસ્કોપ
ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ,વિભિન્ન પ્રજનન
ವಿಭಿನ್ನ ಜೀವಕೋಶ,વિભાજિત કોષ
ಭಿನ್ನತೆ,ભેદ
ವಿವರ್ಟ್ಡ್ ತರಂಗ,વિખેરી નાખેલી તરંગ
ಪ್ರಸಾರ,પ્રસરે
ಹರಡುವ ಸಾಮರ್ಥ್ಯ,વિછરતી ક્ષમતા
ಜೀರ್ಣುವುದು,પાચન
ಜೀರ್ಣಕಾರಿ ರಸ,પાચકનો રસ
ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ,પાચન તંત્ર
ಜೀರ್ಣಾಂಗವ್ಯೂಹ,પાકેલા માર્ગ
ಅಂಕ,અંક
ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ,ડિજિટલ બાદબાકી
ಪ್ರತಿಷ್ಠೆಯಂತೆ,ખાવી
ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ,સિધ્ધાંત
ಡಿಕೆರಿಯಾನ್,ડિકરિયન
ಡಿಕೆರಿಯೋಫೇಸ್,દિકરિયોપેસ
ಮಧುರ,નીચો
ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್,પ્રબળ ઘાતક એલીલ
ದ್ವಿವರ್ಗಣ,વરણાગ
ಇಳಿಜಾರು,ડાઇમિટ્રોજન
ರಾತ್ರಿಯ ದಿನ,ડાયનાફ્લેજેલેટ
ದೈವಭಕ್ತ,દ્વેષી
ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್,ડાયઓસ્પાયરોસ મેલાનોક્સિલોન
ಪಾಯಿಜಾಲ,દ્વિસરણ
ದೀಪದೋಂಟ್,દીવાયોડોન્ટ
ದಾಯವಾಷ್ಠಿಕ,રાજદ્વારી
ರಾಯಭಾರಿಗಳ,રાજદ્વારી
ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ,ડિપ્લોક occ ક્સ ન્યુમોનિયા
ಡಿಪ್ಜೋಟಿ,રાજદ્વારી તબક્કો
ರಾಜಗೀತೆ,રાજદ્રોહ
ರಾಸಾಯನಿಕ,ડિપ્ટર
ರಾಯಭಾರ,રાજદ્વારી
ದಾಯ್ಯಿತ,રાજનીતિ
ರಾಜತಕಾಯ,ડિપ્લોટેન તબક્કો
ದೀಕ್ಷಿ,ડિપ્ટેરા
ದೀಕ್ಷಿ,ડિપ્ટરન
ಡಿಪ್ಟೆರೊಕಾರ್ಪಸ್ ಹೋಪಿಯ,ડિપ્ટેરોકાર્પસ હોપિયા
ಹೊರನೋಟ,દંભ
ದಿಕ್ಕಿನ ಆಯ್ಕೆ,દિશાત્મક પસંદગી
ಡೈಸ್ಯಾಮರೈಡ್ ಹೈಲುರಾನಿಕ್ ಆಮ್ಲ,વિચ્છેદ
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,તકરાર
ಗತಿ,શિરોબિંદુ
ಡಿಸ್ಕ್,ડિસ્ક ફ્લોરેટ
ಪರಾಗವನ್ನು ಹೊರಹಾಕುವುದು,પરાગ -વિસર્જન
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,અસંગતતા
ಪ್ರತ್ಯೇಕ ರೂಪಾಂತರ,વિશિષ્ટ પરિવર્તન
ರೋಗ,રોગ
ಅಸಂಗತ ಪ್ರಕ್ರಿಯೆ,વિસંગત પ્રક્રિયા
ಸೋಂಕುಗಳೆತ,જંતુનાશક
ಸೋಂಕುರಹಿತ,જંતુનાશક
ಮೂಳೆಯ ಅಸ್ವಸ್ಥತೆಗಳು,અસ્થિ
ಪ್ರಸಾರ,પ્રસાર
ದೂರದ,દૂરવુ
ದೂರ ಸುರುಳಿಯಾಗಿ,દૂરદુ
ಡಿಸ್ಟಲ್ ನೆಫ್ರಾನ್,દૂરદુ
ದೂರದೃಷ್ಟಿ,દૂરસ
ದೂರದ ವರ್ಣದ್ರವ್ಯ,રંગબેરંગી રંગદ્રવ્ય
ದೈವಿಕ,દૈનિક
ದಿವಲನ ಕ್ಯಾಷನ್,દૈવી કેશન
ಕೆಳಮಟ್ಟದ,દૈવી
ಬೇರೆಡು,અલગ કરવું
ಅಡ್ಡಲಾಗಿರುವುದು,ભિન્નતા
ವೈವಿಧ್ಯ,વિવિધતા
ಕಾರ್ಮಿಕರ ವಿಭಾಗ,મજુર વિભાગ
ವಿಭಾಗ,ભાગ
ವಿಭಾಗ,ભાગ
ಡಿಎನ್‌ಎ ಅವಲಂಬಿತ ಆರ್‌ಎನ್‌ಎ ಪಾಲಿಮರೇಸ್,ડીએનએ આશ્રિત આર.એન.એ.
ಡಿಎನ್‌ಎ ಬ್ಲಾಟಿಂಗ್,ડીએનએ બ્લ ot ટિંગ
ಡಿಎನ್‌ಎ ಸೀಳು,ડી.એન.એ.
ಡಿಎನ್‌ಎ ಕ್ಲೋಯಿನಿಂಗ್,ડીએનએ બંધ
ಡಿಎನ್‌ಎ ಚಾಲಿತ ಹೈಬ್ರಿಡೈಸೇಶನ್,ડીએનએ સંચાલિત સંકર
ಡಿಎನ್‌ಎ ಬೆರಳಚ್ಚು,ડીએનએ ફિંગરપ્રિન્ટિંગ
ಡಿಎನ್‌ಎ ಗ್ರಂಥಾಲಯ,ડીએનએ ગ્રંથાલય
ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ,ડીએનએ ગલન
ಡಿಎನ್‌ಎ ಮೆತಿಲೀಕರಣ,ડીએનએ મેથિલેશન
ಡಿಎನ್‌ಎ ಪಾಲಿಮರ,ડીએનએ પોલિમરેઝ
ಡಿಎನ್‌ಎ ತನಿಖೆ,ડીએનએ તપાસ
ಡಿಎನ್‌ಎ ದುರಸ್ತಿ,ડીએનએ સમારકામ
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,ડીએનએ નકલ
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,ડીએનએ પ્રતિકૃતિ
ಡಿಎನ್‌ಎ ಅನುಕ್ರಮ,ડીએનએ ક્રમ
ಡಿಎನ್‌ಎ ಸ್ಪ್ಲೈಸಿಂಗ್,ડી.એન.એ.
ಡಿಎನ್‌ಎ ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್,ડીએનએ સુપર કોઇલિંગ
ಡಿಎನ್‌ಎ ಪ್ರತಿಲೇಖನ,ડીએનએ લખાણ
ಡಿಎನ್‌ಎ ವೆಕ್ಟರ್,ડીએનએ વેક્ટર
ಡಾಬ್ಸನ್ ಘಟಕ,ડોબસન એકમ
ಶ್ವಾನ ಮೀನು,ડોગફિશ
ಗಲಾಟೆ,Dલટ
ಡಾಲ್ಫಿನ್ (ಸಸ್ತನಿ),ડોલ્ફિન (સસ્તન પ્રાણી)
ಸಾಕು ಪ್ರಾಣಿ,પાળેલું પ્રાણી
ಸಾಕು ಪ್ರಾಣಿಗಳ,પાળેલું પ્રાણી
ಸಾಕುಪ್ರಾಣಿ,પાળેલું પ્લાન્ટ
ಸಾಕಾಣಿಕೆ,પાલન
ಸಾಕಾಣಿಕೆ,પાલન
ಪ್ರಬಲ ಜೀನ್,મુખ્ય જનીણ
ಪ್ರಬಲ ಘಟಕ ಅಂಶ,મુખ્ય એકમ પરિબળ
ದಾನನ್ ಸಮತೋಲನ,ડોનાન સંતુલન
ದಾನಿ ಕೋಶ,દાતક -કોષ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ધૂમ્રપાનની અસર
ಡಾರ್ಸಲ್ ಆಂತರಿಕ ಮೇಲ್ಮೈ,આંતરિક આંતરિક સપાટી
ಡಾರ್ಸಲ್ ನರ ಬಂಡಿ,ડોરસલ ચેતા દોરડા
ಸುಸ್ತಾಗುವಿಕೆ,નિષ્ક્રિયતા
ಡಾರ್ಸಲ್ ರೆಕ್ಕೆ,ડોર્સલ ફિન
ಡಾರ್ಸಲ್ ಟೊಳ್ಳಾದ ನರಮಂಡಲ,ડોર્સલ હોલો નર્વસ સિસ્ટમ
ಡಾರ್ಸಲ್ ಮೂಗಿನ ಹೊಳ್ಳೆ,ડોર્સલ નાસકોષ
ಡಾರ್ಸಲ್ ರೂಟ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,ડોર્સલ રુટ ગેંગલીયન
ಡಾರ್ಸಲ್ ಮೇಲ್ಮೈ,અનિયંત્રિત સપાટી
ಡಾರ್ಸಲ್ ಒಳಾಂಗಗಳ ಗೂಡು,ડોર્સલ વિસેરલ ગઠ્ઠો
ಡಾರ್ಸಿವೆಂಟ್ರಲ್ ಎಲೆ,ડોર્સવેન્ટ્રલ પાન
ಎರಡು ಬಂಡಿ,બેઉ -બોન્ડ
ಎರಡು ತೆಂಗಿನಕಾಯಿ,બેવડું
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,બેવડું
ಡಬಲ್ ಸ್ಟ್ರಾಂಡೆಡ್ ರಚನೆ,બેવડી માળખું
ಕೆಳಗಡೆ,નીચેની તરફ
ಕೆಳಮಟ್ಟದ ಸಂಸ್ಕರಣೆ,ડાઉનસ્ટ્રીમ પ્રોસેસિંગ
ಕೆಳಕಡಿ ಸಿಂಡ್ರೋಮ್,ડાઉન સિન્ડ્રોમ
ದಾಸ,ડ્રેકૈના
ದಾಸ,ક drંગું
ಡ್ರ್ಯಾಗನ್ ನೊಣ,ડ્રેગન ફ્લાય
ಹಳಿ,ટીપું
ಡ್ರಾಪ್ಸಿ,ટીકડી
ಡ್ರೊಸೊಫಿಲಾ ಮೆಲನೊಗಾಸ್ಟರ್,ડ્રોસોફિલા મેલાનોગાસ્ટર
ಬರಗಾಲ,દુકાળ
ಬರ ನಿರೋಧಕ ಹುಲ್ಲು,દુષ્કાળ પ્રતિરોધક ઘાસ
Drugಷಧ,Drugષધ
Drugಷಧ,Drugષધ
ಮಾದಕ ವ್ಯಸನ,ડ્રગનો દુરુપયોગ
ಡ್ರಮ್ ಕೋಲು,ડ્રમની લાકડી
ಬಿದ್ದ,ક drંગું
ಶುಷ್ಕ ಜೀವರಾಶಿ,સૂકી બાયોમાસ
ಒಣ ಶೇಖರಣೆ,સૂકી જુબાની
ಒಣ ಆಪಿಥೆಕಸ್,સૂકોપિથેકસ
ಹಳ್ಳ,દાણાદાર
ನಾಳದ ಎಫೆರೆಂಟ್,નલિક
ದಾಳದ ಅಪಧಮನಿ,ડક્ટસ આર્ટિઅસસ
ಕಸಚಾಲೆ,ડક્ટસ રોગચાળા
ಕುಡಿನಮ್,ડ્યુઓડેનમ
ನಕಲು ಮಾಡುವುದು,નકલ
ಡುರಾಮಾಟರ್,દ્રાધ
ಡ್ರಾಮೆನ್,દુરાગ્રહી
ಡರ್ಟಾ,એક જાતની એક જાત
ಧೂಳು ಮಾಲಿನ್ಯ,ધૂળ પ્રદૂષણ
ಕುಬ್ಜ,વામન
ಕುಬ್ಜತನ,વામન
ಕುಬ್ಜ-ಕಾಂಡದ ಸಸ್ಯ,વામન-દાંડીનો છોડ
ದೈನೈನ್,ડાયનેન
ಅಂಕ,અંક
ಹದ್ದು,ગરુડ
ಕಬ್ಬಿಣದ,કાનની ઓસી
ಕಿವಿಗುದಾಯಿ,કણક
ಮುಂಚಿನ ಜೀವನ,પ્રારંભિક જીવન
ಆರಂಭಿಕ ಮರ,પ્રારંભિક લાકડું
ಕಿವಿಗೆ,કાટમાળ
ಭೂಪ್ರದೇಶ,પૃથ્વી શિખર
ತಿನ್ನುವುದು ಮತ್ತು ತಿನ್ನುವುದು,ખાવું અને ખાવું
ಭೂಮಿ,પૃથ્વી
ಭೂಮಿ,પૃથ્વી
ಸ್ರಾವ,એબનાલ્સ
ಇಬ್ರಾಕ್ಟೇಟ್ ಗೀತೆ,ઇબ્રેક્ટેટ કરવું
ಒಂದು ಬಗೆಯ ಶವ,પડઘો
ದಿಟುಕೋಯು,પડઘાઈ
ಪ್ರತಿಧ್ವನಿ,પડઘો
ಗ್ರಹಣ,ગ્રહણ અલ્બા
ಪರಿಸರ ವಿಜ್ಞಾನದ ರೂಪ,પર્યાવરણમૂળ અનુકૂલન
ಪರಿಸರ ವಿಜ್ಞಾನ,પર્યાવરણીય કાર્યક્ષમતા
ಪರಿಸರಶಾಸ್ತ್ರೀಯ ಪರಸ್ಪರ ಅವಲಂಬನೆ,પર્યાવરણીય પરસ્પર નિર્ભરતા
ಪರಿಸರ ವಿಜ್ಞಾನದ ಪಿರಮಿ,પર્યાવરણીય પિરામિડ
ಪರಿಸರ ವಿಜ್ಞಾನದ,પર્યાવરણ
ಪರಿಸರ ಅನುಕ್ರಮ,પર્યાવરણીય ઉત્તરાધિકાર
ಪರಿಸರ ವಿಜ್ಞಾನದ,પર્યાવરણીય સ્થિરતા
ಪರಿಸರ ವಿಜ್ಞಾನಿ,ઇકોલોજિમ
ಪರಿಸರ ವಿಜ್ಞಾನ,પરિસ્થિતિવિજ્ologyાન
ಪರಿಸರ ವಿಜ್ಞಾನ ಮತ್ತು ಪರಿಸರ,પર્યાવરણ અને પર્યાવરણ
ಪರಿಸರ ಶೌಚಾಲಯ,પર્યાવરણ શૌચાલય
ಪರಿಸರ ವ್ಯವಸ್ಥೆ,જીવાણુ
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ವೈವಿಧ್ಯತೆ,જીવાણુની વિવિધતા
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಪ್ರಕ್ರಿಯೆ,જીવાણુ પ્રક્રિયા
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಸೇವೆ,જીવાણુ સેવા
ಜೀವಕಣ,પર્યાવરણ
ವಲಸೆಗಾರ,પર્યાવરણ
ಜೀವರ ರೂಪ,પર્યાવરણ
ಇಸಿಪಿ ಗ್ರೇಡಿಯಂಟ್,ઇસીપી ક્રમશ ent
ಉಚ್ಚೆಕಾಯಿ,એક્ટોકાર્પસ
ಬಾಹ್ಯರೇಖೆ,ક્ટોડર્મ
ಎಕ್ಟೊಮೈಕೊರಿ iz ೆ,એક્ટોમીકોરિઝા
ಮೇಲ್ನೋಟದ,એક મહાન
ಅಪಸ್ಥಾನೀಯ ಗರ್ಭಧಾರಣೆಯ,એક્ટોપિક ગર્ભાવસ્થા
ಪ್ರಾಚೀನ ರೂಪ,Ectotherm
ಬಹಿರ್ಮಾಣದ,અખૂર
ಅಂಚಿನ ಪರಿಣಾಮ,ધારની અસર
ಅಂಚಿನ ಪ್ರಭೇದ,ધાર જાતિ
ಪರಿಣಾಮಕಾರಿ ಹೊಡೆತ,અસરકારક સ્ટ્રોક
ಪರಿಣಾಮಕಾರಿ,અસર કરનાર
ಪರಿಣಾಮಕಾರಿ,અસર કરનાર
ಬೇಸರಪಡಿಸುವ,વંચિત
ಎಫೆರೆಂಟ್ ಅಪಧಮನಿಯ,પ્રભાવિત
ದಕ್ಷತೆಯ ಸೂಚ್ಯಂಕ,કાર્યક્ષમતા અનુક્રમણિકા
ಹೊರಸೂಸುವ,ગુંચવાયું
ಹೊರಸೂಸುವ ಚಿಕಿತ್ಸಾ ಘಟಕ (ಇಟಿಪಿ),પ્રવાહી સારવાર પ્લાન્ટ (ઇટીપી)
ಇತ್ತ,પ્રવાહ
ಉದ್ಧಟ,વિધ્વંસક
ಮೊಟ್ಟೆ,ઇંડું
ಮೊಟ್ಟೆಪಟ್ಟೆ,ઇંડા ઉપકરણ
ಅಹಂ ಕೇಂದ್ರೀಕರಣ,અહંકારનું કેન્દ્રવાદ
ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್,ઇચકોર્નિયા ક્રેશિસ
ಸ್ಖಲನ ನಾಳ,સ્શૂર્ય નળી
ಎಲ್ ನಿನೊ ಪರಿಣಾಮ,અલ નીનો અસર
Eonoiplast,પાટિયું
ಜರಿಗೋಳ,નિપુણ
ಸ್ಥಿತಿಸ್ಥಾಪಕ,સ્થિતિસ્થાપક રેસા
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપક શક્તિ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપકતા
ಎಲಾಸ್ಟಿನ್,ઇલાસ્ટિન
ಹಾಯದವನು,ખલાસી
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,વિદ્યુત ક્ષેત્ર
ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ,વિદ્યુતપ્રવાહ
ವಿದ್ಯುತ್ ಅಂಗ,વિદ્યુત -અંગ
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,વિદ્યુત -વિચ્છેદ
ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ,વીજળી સંભવિત તફાવત
ವಿದ್ಯುತ್ ಸಂಪೇ,વિદ્યુત -અનુમાન
ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್ (ಇಸಿಜಿ),ઇલેક્ટ્રોકાર્ડિયોગ્રામ (ઇસીજી)
ವಿದ್ಯುದರ್ಚಿ,વીજળી
ವಿದ್ಯುತ್ಕಂಪನ ಚಿಕಿತ್ಸೆ,વિદ્યુત -ચિકિત્સા
ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಪ್ರೋಟಾನ್ ಗ್ರೇಡಿಯಂಟ್,ઇલેક્ટ્રોકેમિકલ પ્રોટોન શણગાર
ವಿದ್ಯುತ್ತುತನ,વૈકલ્પિક
ವಿದ್ಯುದ್ವವತೆ,વિદ્રોહવિજ્ographyાન
ವಿದ್ಯುದ್ವಿಭಜಿತ,વિદ્યુત -વૈકલ્પિક
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ,વિદ્યુતપ્રવાહ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ,વિદ્યુત -કિરણોત્સર્ગ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ,વિદ્યુત -સિદ્ધાંત
ವಿದ್ಯುದನಿ,વિદ્યુત સ્વીકારનાર
ವಿದ್ಯುತ್ತು ಬಾಂಬು,વીજળી
ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ,વીજળીની ઉણપ
ಕಾಲ್ಚೀಲ,વિદ્યુત દાતા
ವಿದ್ಯುದನಿ,વિદ્યુત -માઇક્રોસ્કોપ
ವಿದ್ಯುತ್ತುರ ಪಾರದರ್ಶಕತೆ,વિદ્યુત -પારદર્શિતા
ಎಲೆಕೋಸು ಸರಪಳಿ,વિદ્યુત પરિવહન સાંકળ
ವಿದ್ಯುತ್ತುರ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ,વિદ્યુત પરિવહન પદ્ધતિ
ವಿದ್ಯುದ್ವಿಭಜಿತ,વિદ્યુત -પરિશ્રમ
ವಿದ್ಯುದಿವಂಗ್ಯಾಮ,વિદ્યુત પરમાણુ
ವಿದ್ಯುನ್ಮಾನಿನ ತ್ಯಾಜ್ಯ,વિદ્યુત -કચરો
ವಿದ್ಯುನ್ಮವತೆ,વિદ્યુતપ્રવાહ
ವಿದ್ಯುಚ್ಚಲನವಾಸ,વિદ્યુત -કાર્ય
ಸ್ಥಾಯೀ ಚುಚ್ಚುವ ವ್ಯಕ್ತಿ,વિદ્યુતવિરામ
ಅಂಶ,તત્ત્વ
ಅಂಶ,તત્ત્વ
ಆನೆಫರು,પાટિયું
ದೀರ್ಘವೃತ್ತ ಪಟ್ಟಿ,લંબગોળ પટ્ટી
ದೀರ್ಘವೃತ್ತ,તરફેણ -સાંધો
ಉದ್ದವಾದ ಹೃದಯ,વિસ્તૃત હૃદય
ಉದ್ದನೆಯ ಅಂಶ,લૂંટફાટ
ಎಲ್ಫಿಡಿಯಂ,અણીદાર
ಉದಾತ್ತನೆ,ઝઘડો
ತಿಕ್ಕಲು,ગંદું
ಇಂಚರು,Ascલટી
ಭ್ರೂಣ ಸಂಸ್ಕೃತಿ,ગર્ભ સંસ્કૃતિ
ಭ್ರೂಣ ಅಭಿವೃದ್ಧಿ,ગર્ભ વિકાસ
ಭ್ರೂಣ ರಕ್ಷಣೆ,ગર્ભ બચાવ
ಭ್ರೂಣ,ભ્રમણ
ಭ್ರೂಣದ ಚೀಲ,ગર્ભ
ಭ್ರೂಣಶಾಸ್ತ್ರದ ಸಂಶೋಧನೆ,ગર્ભવિજ્ researchાન સંશોધન
ಭ್ರೂಣಶಾಸ್ತ್ರ,ગર્ભવિજ્ embાન
ಭ್ರೂಣದ ಬ್ಲಾಸ್ಟೋಪೋರ್,ભ્રૂણપાર
ಭ್ರೂಣದ ಅಭಿವೃದ್ಧಿ,અસામાન્ય વિકાસ
ಭ್ರೂಣದ ಮರಣ,ગર્ભપાત
ಜಲೀಯ,ઉદભવતો હાઇડ્રોફાઇટ
ವಲಸೆ,વિવાદ
ಎಮಿಲಿಯಾ ಸೋಂಚಿಫೋಲಿಯಾ,એમિલિયા સોંચિફોલીયા
ಭಾವಾತ್ಮಕ ಪ್ರಕ್ಷುಬ್ಧತೆ,ભાવનાત્મક અશાંતિ
ಸ ೦ ಗಲಗಂಜ,નિસ્તેજ
ಮಧುರ,સંવેદનશીલતા
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,પ્રયોગમૂલક સૂત્ર
ಬಾಯಿ,Emતરવું
ಎಮದಿ ಮಾಡುವಿಕೆ,ચૂકડા
ಪತಂಗ,અહંકાર
ದಂತಕೇಂದ್ರ,દંતવલ્ક
ಎನ್‌ಕೋಡ್ ಮಾಡಲಾದ ಕಿಣ್ವ,એન્કોડ કરેલું ઉત્સેચક
ಸುತ್ತಳತೆ,જ્ encાન
ಅಂತ್ಯದ ಗೋಡೆ,છેડો
ತರುವ,ભયભીત
ಸ್ಥಳೀಯ,શકાય એવું
ಅಂತ್ಯ,સહનશક્તિ
ಎಂಡರ್ಗೋನಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,અંતર્જ્onicાન
ಎಂಡೊಕಾರ್ಜ,અંતકાર
ಅಂತಃಸ್ರಾವಕ ವ್ಯವಸ್ಥೆಯ,અંતરાલ પદ્ધતિ
ಎಂಡೊಸೈಟೋಸುಗಳು,એન્ડોસાઇટોસિસ
ಎಂಡುಡರ್ಮ್,એન્ડોડર્મ
ಎಂಡೊಲಾಪು,અંતolિમ્ફ
ಎಂಡೊಮೆಟ್ರಿಯಂ,અંતર્જ્ endાન
ಎಂಡೊಮೈಕೊರಿ iz ೆ,અંત omy કીક્રોરીઝા
ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್ ಗುರುತಿಸುವಿಕೆ ತಾಣ,અંતનોની માન્યતા સ્થળ
ಎಂಡೊಪ್ಲಾಸ್ಮಿಕ್ ರೆಟಿಕ್ಯುಲಮ್,એન્ડોપ્લાઝમિક રેટિક્યુલમ
ಎಪೋಲು,એન્ડોસ્કોપ
ಎಂಡೋಸ್ಕೋಪಿ,એન્ડોસ્કોપી
ಎಂಡೊಸ್ಕೆಲಿಟನ,અંતosસ્કેલિટન
ಎಂಡೋಸಮ್,અંત end
ಎಂಡೋಸ್ಪರೆ,એંજીવ
ಎಂಡೋಸ್ಪರ್ಮ,બધિર
ಎಂಡೋಥೆಲಿಯಲ್ ಲೈನಿಂಗ್,અંત -થેલિયલ અસ્તર
ಎಂಡೂಥೀಲಿಯಂ,અંત -થેલિયમ
ಎಂಡೋಥೆರ್ಮ್ (eomoiotherm),એન્ડોથર્મ (ઇઓમોઇથર્મ)
ಎಂಡೋಥರ್ಮಿಟ್ ಮಾಡಿದ,અંતકીય
ಎಂಡೋಥರ್ಮಿಟ್ ಮಾಡಿದ,અંતકીય
ಏಕಕಂಡ,એન્ડોટોક્સિન
ಅಂತ್ಯ ಚೀಲ,કોથળી
ಎಂಡೋಪ್ಲಾಸಮದ,અંતને લગતું
ಎಂಡ್ರೆಕ್ರೈನ್ ವ್ಯವಸ್ಥೆಯ,અંતrકોરી પદ્ધતિ
ಶಕ್ತಿಯನ್ನು ಒಟ್ಟುಗೂಡಿಸಲಾಗಿದೆ,આત્મસાતિત energy ર્જા
ಶಕ್ತಿ ಹರಿವು,Energyર્જા પ્રવાહનું મોડેલ
ಶಕ್ತಿ ತೋಟ,Energyર્જા વાવેતર
ಶಕ್ತಿ ತೋಟ,Energyર્જા વાવેતર
ಶಕ್ತಿಯ ಮೂಲ,Energyર્જા સ્ત્રોત
ಎಂಜಿನಿಯರಿಂಗ್,ઈજનેરી
ಎಂಟಾಮೀಬಾ ಹಿಸ್ಟೊಲಿಟಿಕಾ,એન્ટામોએબા હિસ્ટોલીટીકા
ಎಂಟರೋಬಿಯಸ್,પ્રવેશી
ಎಂಟೊಡೆಟ್,ઉપરોક્ત
ಎಂಟೆನ್,Enterગલો
ಸುಲಿಗೆ,Enthંચું
ತಳಮಳವಿಲ್ಲದ,એન્ટોમોફિલ્સ
ಬುದ್ಧಿ,આત્મસાતથી
ಎಳೆಯ,પ્રાણ
ವಾತಾವರಣ,વાતાવરણ
