Gujarati,Malayalam
મોરી,കാറ്റുക
કેટોડ રે સ્ટોરેજ,കാത്തഡ് റേ സ്റ്റോറേജ്
કેથોડ રે ટ્યુબ,കാഥഡ് റേ ട്യൂബ്
કેથોડ રે ટ્યુબ ડિસ્પ્લે,കാഥോർഡ് റേ ട്യൂബ് ഡിസ്പ്ലേ
ઓરડું,കോശം
સેલ્યુલર મોબાઇલ ટેલિફોન નેટવર્ક,സെല്ലുലാർ മൊബൈൽ ടെലിഫോൺ നെറ്റ്വർക്ക്
કોષ -ગુણોત્તર,സെല്ലുലാർ അനുപാതം
કોષ -વિભાજન,സെല്ലുലാർ വിഭജനം
કેન્દ્રમાં રાખવું,കേന്ദ്രം
મધ્ય રેખા,സെന്റർ ലൈൻ
કેન્દ્રીય નિયંત્રણ એકમ,കേന്ദ്ര നിയന്ത്രണ യൂണിറ്റ്
કેન્દ્રિય સ્વચાલિત સંદેશ હિસાબ,കേന്ദ്രീകൃത സ്വപ്രേരിത സന്ദേശ അക്ക ing ണ്ടിംഗ്
કેન્દ્રીયકૃત ડેટા પ્રોસેસિંગ,കേന്ദ്രീകൃത ഡാറ്റ പ്രോസസ്സിംഗ്
કેન્દ્રીયકૃત નેટવર્ક,കേന്ദ്രീകൃത നെറ്റ്വർക്ക്
કેન્દ્રી યાદશક્તિ,കേന്ദ്ര മെമ്മറി
કેન્દ્રીય કચેરી,സെൻട്രൽ ഓഫീസ്
કેન્દ્રીય કચેરી સંહિતા,സെൻട്രൽ ഓഫീസ് കോഡ്
કેન્દ્રીય કચેરી કાર્ય હુકમ,സെൻട്രൽ ഓഫീസ് വർക്ക് ഓർഡർ
કેન્દ્રીય પ્રક્રિયા એકમ,കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ്
કેન્દ્રીય પ્રક્રિયા એકમ લૂપ,കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ് ലൂപ്പ്
કેન્દ્રીય પ્રોસેસર,സെൻട്രൽ പ്രോസസ്സർ
કેન્દ્રીય સ્કેનીંગ લૂપ,സെൻട്രൽ സ്കാനിംഗ് ലൂപ്പ്
સેન્ટ્રલ સ્ટેશન (= નિયંત્રણ સ્ટેશન),സെൻട്രൽ സ്റ്റേഷൻ (= നിയന്ത്രണ സ്റ്റേഷൻ)
કેન્દ્રીય કચેરી કાર્ય હુકમ,സെൻട്രൽ ഓഫീസ് വർക്ക് ഓർഡർ
પ્રમાણિત ટેપ,സർട്ടിഫൈഡ് ടേപ്പ്
શણગારવું,ചാർജ്
ચાદર,ചാർഡ്ലെസ് ടേപ്പ്
સાંકળ,ചങ്ങല
સાંકળ -વધારા,ചെയിൻ അമിക്ഷണ പ്രോഗ്രാം
સાંકડો,ചെയിൻ കോഡ്
સાંકળ ફાઇલ,ചാർജ് ഫയൽ
સાંકળ યાદી,ചങ്ങലാക്കിയ പട്ടിക
સાંધાનો વિક્રમ,ചങ്ങല
શેરો,ചണിക്കുന്ന
છલકાઇને સાંકળ,ചങ്ങല ഓവർഫ്ലോ
શેરી શોધ,ചെയിനിംഗ് തിരയൽ
સાંકળ કડી,ചെയിൻ ലിങ്ക്
સાંકળ જાળવણી કાર્યક્રમ,ചെയിൻ മെയിന്റനൻസ് പ്രോഗ്രാം
સાંકળ મુદ્રક,ചെയിൻ പ്രിന്റർ
પાત્ર બદલો,പ്രതീകം മാറ്റുക
બદલો ડમ્પ,ഡമ്പ് മാറ്റുക
ફાઈલ બદલો,ഫയൽ മാറ്റുക
ફેરફાર,റെക്കോർഡ് മാറ്റുക
બદલો સંકેત,ചിഹ്നം മാറ്റുക
ટેપ બદલો,ടേപ്പ് മാറ്റുക
માર્ગ,ചാനല്
ચેનલ એડેપ્ટર,ചാനൽ അഡാപ്റ്റർ
ચેનલ સરનામું શબ્દ,ചാനൽ വിലാസ വാക്ക്
ચેનલ સાથે જોડાયેલું,ചാനൽ-അറ്റാച്ചുചെയ്തു
ચેનલ સાથે જોડાયેલ સ્ટેશન,ചാനൽ-അറ്റാച്ചുചെയ്ത സ്റ്റേഷൻ
ચુસ્ત બેંક,ചാനൽ ബാങ്ക്
ચેનલ વ્યસ્ત સ્વર,ചാനൽ തിരക്കേറിയ ടോൺ
નૈતિક ક્ષમતા,ചാനൽ ശേഷി
ચેનલ આદેશ,ചാനൽ കമാൻഡ്
ચેનલ આદેશ શબ્દ,ചാനൽ കമാൻഡ് പദം
ચેનલ નિયંત્રક,ചാനൽ കൺട്രോളർ
ચેનલ નિયંત્રણ શબ્દ,ചാനൽ നിയന്ത്രണ വാക്ക്
ચેનલ ડેટા,ചാനൽ ഡാറ്റ
ચેનલ,ചാനൽ അവസാനം
ચેનલ ભૂલ,ചാനൽ പിശക്
પ્રણાલી,ചാനൽ ലേറ്റൻസി
માસ્ક,ചാനൽ മുഖംമൂടി
ચેનલ,ചാനൽ ഓവർലോഡ്
ચેનલ મુદ્રક,ചാനൽ പ്രിന്റർ
માર્ગ -કાર્યક્રમ,ചാനൽ പ്രോഗ്രാം
ચેનલ કાર્યક્રમ,ചാനൽ പ്രോഗ്രാം വിവർത്തനം
ચેનલ,ചാനൽ ക്യൂ
ચેનલ વિશ્વસનીયતા,ചാനൽ വിശ്വാസ്യത
ચેનલ સેવા એકમ,ചാനൽ സേവന യൂണിറ്റ്
ચેનલ સમૂહ,ചാനൽ സെറ്റ്
ચેનલ સ્થિતિ શબ્દ,ചാനൽ നില വാക്ക്
ચેનલ સુમેળ કરનાર,ചാനൽ സമന്വയം
ચેનલ થી ચેનલ એડેપ્ટર,ചാനൽ-ടു-ചാനൽ അഡാപ്റ്റർ
પાત્ર,കഥാപാതം
પાત્ર,കഥാപാഠം അഭിസംബോധന
વર્તનની વ્યવસ્થા,പ്രതീക ക്രമീകരണം
પાત્ર વિધાનસભા,പ്രതീക അസംബ്ലി
પાત્ર,പ്രതീക-എ-എ-ടൈം പ്രിന്റർ
પાત્ર ઝબકવું,പ്രതീക ബ്ലിങ്ക്
અક્ષર -સીમા,പ്രതീക അതിർത്തി
અક્ષર,പ്രതീക സെൽ
અક્ષર તપાસ,പ്രതീക പരിശോധന
પાત્ર સંહિતા,പ്രതീക കോഡ്
અક્ષર,പ്രതീക കോൺഫൈഗ്രേറിയൻ
પાત્ર ભીડ,പ്രതീക ക്രോഡിംഗ്
પાત્ર ડેટા પ્રકાર,പ്രതീക ഡാറ്റ തരം
અક્ષુક,പ്രതീക-ഇല്ലാതാക്കൽ-പ്രതീകം
ચારિત્ર્યશામક,പ്രതീക ഡിലിമിറ്റർ
પાત્ર ઘનતા,പ്രതീക സാന്ദ്രത
પાત્ર ઉપકરણ નિયંત્રણ,പ്രതീക ഉപകരണം നിയന്ത്രണം
પાત્ર પ્રદર્શન ઉપકરણ,പ്രതീക പ്രദർശന ഉപകരണം
પાત્ર પ્રદર્શન ટર્મિનલ,പ്രതീക പ്രദർശന ടെർമിനൽ
અક્ષર,പ്രതീക അഗ്രം
પાત્ર તત્વ,പ്രതീക ഘടകം
પાત્ર ખરબચડી,പ്രതീകം ഇമിറ്റർ
પાત્ર ભૂલ દર,പ്രതീക പിശക് നിരക്ക്
અક્ષરનું અભિવ્યક્તિ,പ്രതീക ആവിഷ്കാരം
પાત્ર ભચવો,പ്രതീക പൂരിപ്പിക്കൽ
પાત્ર બંધારણ,പ്രതീക ഫോർമാറ്റ് മെമ്മറി
અક્ષર -જનરેટ,പ്രതീക ജനറേറ്റർ
અક્ષર માહિતી દર,പ്രതീക വിവര നിരക്ക്
અક્ષર -સૂચના,പ്രതീക നിർദ്ദേശം
લાક્ષણિકતા,സവിശേഷമായ
લાક્ષણિકતા,സ്വഭാവ വികസനം
લાક્ષણિકતા,സ്വഭാവപരമായ തടസ്സം
પાત્ર ચાવી,പ്രതീക കീ
પાત્રનો અર્થ,കഥാപാത്രം ശരാശരി എൻട്രോപ്പി
અક્ષર મીન માહિતી સામગ્રી = પાત્રનો અર્થ એન્ટ્રોપી),പ്രതീകത്തിന്റെ ശരാശരി വിവര ഉള്ളടക്കം = പ്രതീകത്തിന്റെ അർത്ഥം)
પાત્ર,പ്രതീകത്തെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്
અક્ષર - રૂપરેખા,പ്രതീക രൂപരേഖ
વીનાત સ્થિતિ,പ്രതീക സ്ഥാനം
પાત્ર મુદ્રક,പ്രതീക പ്രിന്റർ
પાત્ર વાચકો,പ്രതീക വായന
પાત્ર માન્યતા,പ്രതീക തിരിച്ചറിയൽ
પાત્ર,പ്രതീക ബന്ധം
અક્ષર -પંક્તિ,പ്രതീക വരി
અક્ષર -સમૂહ,പ്രതീക സെറ്റ്
અક્ષરનું કદ,പ്രതീക വലുപ്പം
પાત્ર,പ്രതീകം സ്കീയി
અક્ષર -તાર,പ്രതീക സ്ട്രിംഗ്
પાત્ર શબ્દમાળા,പ്രതീക സ്ട്രിംഗ് സ്ഥിരാങ്കം
અક્ષર -સ્ટ્રોક,പ്രതീക സ്ട്രോക്ക്
અક્ષર શૈલી,പ്രതീക ശൈലി
અક્ષરનો સબસેટ,പ്രതീകത്തിന്റെ ഉപസെറ്റ്
અક્ષર -ટેપ,പ്രതീക ടേപ്പ്
ચાર્ટ,അവകാശപതം
ચાર્ટ બનાવટ,ചാർട്ട് നിർമ്മാണം
ચાર્ટ વાચક,ചാർട്ട് റീഡർ
ચેસિસ,ചേസിസ്
ચેસિસ સભા,ചേസിസ് അസംബ്ലി
ચેબીશેવ અંદાજ,ചെബിഷെവ് ഏകദേശ
તપાસવું,കഷണം ചെയ്യുക
ચેક બસ,ബസ് പരിശോധിക്കുക
ચેક કાર્ડ,കാർഡ് പരിശോധിക്കുക
તપાસનું અક્ષર,പ്രതീകം പരിശോധിക്കുക
તપાસનો સંકેત,കോഡ് പരിശോധിക്കുക
તપાસની સ્થિતિ,അവസ്ഥ പരിശോധിക്കുക
ડાયગ્નોસ્ટિક તપાસો,ഡയഗ്നോസ്റ്റിക് പരിശോധിക്കുക
અંકિત,അക്കം പരിശോധിക്കുക
સૂચક સૂચક,സൂചകം പരിശോധിക്കുക
સૂચક સૂચના,ഇൻഡിക്കേറ്റർ നിർദ്ദേശം പരിശോധിക്കുക
કાર્યક્રમ,പ്രോഗ്രാം പരിശോധിക്കുന്നു
તપાસની તકનીક,ചെക്കിംഗ് രീതി
ચેક કી,കീ പരിശോധിക്കുക
નંબર તપાસો (= અંકો તપાસો),Check നമ്പർ (= അക്ക പരിശോധന) പരിശോധിക്കുക
તપાસો (= ડિબગ),പരിശോധിക്കുക (= ഡീബഗ്)
રૂટિન તપાસો,പതിവ് പരിശോധിക്കുക
ચેક પોઇન્ટ,ചെക്ക് പോയിൻറ്
પોઇન્ટ ડેટા સેટ તપાસો,പോയിന്റ് ഡാറ്റ സെറ്റ് പരിശോധിക്കുക
ચેક પોઇન્ટ ડમ્પ,പോയിന്റ് ഡംപ് പരിശോധിക്കുക
ચેક પોઇન્ટ રેકોર્ડ,പോയിന്റ് റെക്കോർഡ് പരിശോധിക്കുക
ચેક પોઇન્ટ ફરીથી પ્રારંભ કરો,പോയിന്റ് പുനരാരംഭിക്കുക
નિત્યક્રમ તપાસો,പോയിൻറ് പതിവ് പരിശോധിക്കുക
ચેક પોઇન્ટ સ ing ર્ટિંગ,പോയിന്റ് തരംതിരിക്കൽ പരിശോധിക്കുക
તપાસની સમસ્યા,പ്രശ്നം പരിശോധിക്കുക
તપાસ -રજિસ્ટર,പരിശോധന പരിശോധിക്കുക
રીસેટ કી તપાસો,പുന reset സജ്ജമാക്കൽ കീ പരിശോധിക്കുക
દિનચર્યા,പതിവ് പരിശോധിക്കുക
પંક્તિ,ചെക്ക് വരി
તપાસનો ઉકેલ,പരിഹാരം പരിശോധിക്കുക
તપાસની રકમ,ആകെത്തുക പരിശോധിക്കുക
કુલ તપાસ,ആകെ പരിശോധിക്കുക
તપાસનો શબ્દ,പദം പരിശോധിക്കുക
બાળ -ક્ષેત્ર,കുട്ടികളുടെ സെഗ്മെന്റ്
ચાઇનીઝ દ્વિસંગી (સ્તંભ દ્વિસંગી),ചൈനീസ് ബൈനറി (നിര ബൈനറി)
ક chંગું,കഷണം
ચિપ વાહક,ചിപ്പ് കാരിയർ
માઇક્રોપ્રોસેસર,ചിപ്പ് മൈക്രോപീസർ
ચિપ પ્રક્રિયા,ചിപ്പ് പ്രക്രിയ
ચિપ રજિસ્ટર આર્કિટેક્ચર,ചിപ്പ് രജിസ്റ്റർ ആർക്കിടെക്ചർ
ચિપ પસંદ કરો,ചിപ്പ് തിരഞ്ഞെടുക്കുക
પસંદગી -ઉપકરણ,ചോയ്സ് ഉപകരണം
સંદિગ્ધતા,സൈഫർ
સાઇફર ટેક્સ્ટ (= એન્કિફર્ડ ડેટા),സിഫർ ടെക്സ്റ്റ് (= എൻസിഫെർഡ് ഡാറ്റ)
સરકીટ,സഞ്ചാരം
સર્કિટ બોર્ડ,സർക്യൂട്ട് ബോർഡ്
ઘાતકી તોડનાર,സർക്യൂട്ട് ബ്രേക്കർ
સરકીટ કાર્ડ,സർക്യൂട്ട് കാർഡ്
સરકીટ ગ્રેડ,സർക്കിട്ട് ഗ്രേഡ്
સરકીટ લોડ,സർക്യൂട്ട് ലോഡ്
સરકીટ હુકમ,സർക്യൂട്ട് ഓർഡർ
સર્કિટની વિશ્વસનીયતા,സർക്യൂട്ട് വിശ്വാസ്യത
સર્કિટ -સ્વિચ,സർക്യൂട്ട് സ്വിച്ച്
સર્કિટ સ્વીચ જોડાણ,സർക്കിട്ട് സ്വിച്ച്ഡ് കണക്ഷൻ
સરકીટ ફેરબદલ,സർക്യൂട്ട് സ്വിച്ച്
સર્કિટ સ્વિચિંગ એકમ,സർക്യൂട്ട് സ്വിച്ചിംഗ് യൂണിറ്റ്
સરકીટ એકમ વિધાનસભા,സർക്യൂട്ട് യൂണിറ്റ് അസംബ്ലി
ગોળ બફર,വൃത്താകൃതിയിലുള്ള ബഫറിംഗ്
ગોળ યાદી,വൃത്താകൃതിയിലുള്ള പട്ടിക
ગોળ પામી,വൃത്താകൃതിയിലുള്ള മാറ്റം
ફરતું રજિસ્ટર,പ്രചരിക്കുന്ന രജിസ്റ്റർ
ફરતું સંગ્રહ,സംഭരണം പ്രചരിക്കുന്നു
પ્રશંસાપત્ર,ഉദ്ധരണി
આવરણ ચઢાવવુ,പചാരിക
વર્ગ,പകുക്കുക
વર્ગ 5 office ફિસ,ക്ലാസ് 5 ഓഫീസ്
વર્ગની સ્થિતિ,ക്ലാസ് അവസ്ഥ
વર્ગીકરણ,വര്ഗീകരണം
સફાઈ -કામગીરી,ക്ലീനിംഗ് പ്രവർത്തനം
ચોખ્ખુ,വക്തമായ
સ્પષ્ટ વિસ્તાર,പ്രദേശം വ്യക്തമായത്
સ્પષ્ટ બેન્ડ (= સ્પષ્ટ ક્ષેત્ર,ബാൻഡ് (= വ്യക്തമായ പ്രദേശം
નિર્ભર માટા,ചാനൽ മായ്ക്കുക
માહિતી રદ્દ કરો,ഡാറ്റ മായ്ക്കുക
સ્પષ્ટ પ્રદર્શન,ഡിസ്പ്ലേ
મેમરી સાફ કરો (= સ્પષ્ટ સંગ્રહ),മെമ്മറി മായ്ക്കുക (= വ്യക്തമായ സംഭരണം)
સ્પષ્ટ સત્ર,വ്യക്തമായ സെഷൻ
સંગ્રહ,നിർദ്ദേശിക്കുക
ક્લેઇપિંગ,ക്ലിപ്പിംഗ്
ઘડિયાળ,ഘടികാരം
ઘડિયાળની સર્કિટ,ക്ലോക്ക് സർക്യൂട്ട്
ઘડિયાળ કાઉન્ટર,ക്ലോക്ക് ക .ണ്ടർ
ઘડિયાળ આવર્તન,ക്ലോക്ക് ആവൃത്തി
ઘડિયાળ,ഘടികാരം
ઘડિયાળ વિક્ષેપ,ക്ലോക്ക് ഇന്ററപ്റ്റ്
ઘડિયાળની પલ્સ,ക്ലോക്ക് പൾസ്
ઘડિયાળ દર,ക്ലോക്ക് നിരക്ക്
ઘડિયાળ રજિસ્ટર (= ટાઈમર),ക്ലോക്ക് രജിസ്റ്റർ (= ടൈമർ)
ઘડિયાળનો સંકેત,ക്ലോക്ക് സിഗ്നൽ
ઘડિયાળ સિમ્યુલેશન,ക്ലോക്ക് സിമുലേഷൻ
ઘડિયાળનો સમય,ക്ലോക്ക് സമയം
ઘડિયાળનો માર્ગ,ക്ലോക്ക് ട്രാക്ക്
નજીકનું વર્ગીકરણ,വർഗ്ഗീകരണം അടയ്ക്കുക
બંધ એરે,അടച്ച അറേ
બંધ ફાઈલ,അടച്ച ഫയൽ
બંધ લૂપ,അടച്ച ലൂപ്പ്
બંધ લૂપ (નિયંત્રણ) સિસ્ટમ,അടച്ച ലൂപ്പ് (നിയന്ത്രണം) സിസ്റ്റം
દિનચર્યા,അടച്ച പതിവ്
બંધ ઓપરેશન,അടച്ച ഷോപ്പ് പ്രവർത്തനം
બંધ સુબ્રોઉટીન,അടച്ച സബ്റൂട്ടിൻ
બંધનકર્તા જૂથ,അടച്ച ഉപയോക്തൃ ഗ്രൂപ്പ്
નજીકથી જોડાયેલ,അടുത്ത് ചേർത്തു
ટર્મિનલ બંધ કરવું,ഒരു ടെർമിനൽ അടയ്ക്കുന്നു
ફાઇલ બંધ કરવી,ഒരു ഫയൽ അടയ്ക്കൽ
ઝગડો,ക്ലസ്റ്റർ
રંગદ્રવ,ക്ലസ്റ്റർ വിശകലനം
ક્લસ્ટર નિયંત્રક,ക്ലസ്റ്റർ കൺട്രോളർ
ક્લસ્ટર નિયંત્રક નોડ,ക്ലസ്റ്റർ കൺട്രോളർ നോഡ്
ક્લસ્ટર નિયંત્રણ એકમ,ക്ലസ്റ്റർ നിയന്ത്രണ യൂണിറ്റ്
છીનવાઈ ગયેલી ફાઈલ,ക്ലസ്റ്റേർഡ് ഫയൽ
ગંલા,ക്ലസ്റ്ററിംഗ് അൽഗോരിതം
એકરૂપ થવું,ചേരുന്നത്
કોટેડ કાર્ડ,പൂശിയ കാർഡ്
કો - એક્ષેલ કેબલ,അബോക്സിയൽ കേബിൾ
એકસાળ,കോബോൾ
કોબોલનું પાત્ર,കോബോൾ പ്രതീകം
કોબોલ કાર્યક્રમ,കോബോൾ പ്രോഗ്രാമിംഗ്
અવસાન,കോഡസൈൽ
સંહિતા,കോഡ്
સંકેત -વિસ્તાર,കോഡ് ഏരിയ
સંકેત,കോഡ് ചെയിൻ
સંકેત -દરખાસ્ત,കോഡ് പരിശോധന
કોડેડ અંકગણિત ડેટા,കോഡ് ചെയ്ത അരിത്മെറ്റിക് ഡാറ്റ
કોડેડ પાત્ર સમૂહ,കോഡ് ചെയ്ത പ്രതീക സെറ്റ്
કોડેડ કન્વર્ટર,കോഡ് ചെയ്ത കൺവെർട്ടർ
કોડેડ દશાંશ સંકેત,കോഡ് ചെയ്ത ദശാംശ നൊട്ടേഷൻ
આધારિત પદ્ધતિ,കോഡ് ആശ്രിത സംവിധാനം
કોડેડ ગ્રાફિક્સ,കോഡ് ചെയ്ത ഗ്രാഫിക്സ്
કોડેડ છબી,കോഡ് ചെയ്ത ഇമേജ് സ്പേസ്
સંકેત -પાત્ર,കോഡ് ഡയറക്ട് പ്രതീകം
કોડેડ કાર્યક્રમ,കോഡ് ചെയ്ത പ്രോഗ്രാം
કોડેડ પ્રતિનિધિત્વ,കോഡ് ചെയ്ത പ്രാതിനിധ്യം
કોડેડ સ્ટોપ,കോഡ് ചെയ്ത സ്റ്റോപ്പ്
સંકેત -તત્વ,കോഡ് ഘടകം
સંહિતા,കോഡ് വിപുലീകരണ പ്രതീകം
શબ્દભંડોળ,കോഡ് ഫ്രെയിം
સંકેત -છિદ્ર,കോഡ് ദ്വാരം
સ્વતંત્ર ડેટા સંદેશાવ્યવહાર,കോഡ്-സ്വതന്ത്ര ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ
સ્વતંત્ર પદ્ધતિ,കോഡ്-സ്വതന്ത്ര സംവിധാനം
"કોડ-સંવેદનશીલ સિસ્ટમ (= કોડ-ઇન-આશ્રિત
 સિસ્ટમ)","കോഡ്-ഇൻസെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ഇൻ- ആശ്രിതൻ
 സിസ്റ്റം)"
સંકેત,കോഡ് കീ
સંકેત સ્તર,കോഡ് ലെവൽ
સંકેત -રેખા,കോഡ് ലൈൻ
સંકેત સંકેત,കോഡ് ലൈൻ സൂചിക
સંકેત -અનુવાદક,കോഡ് പോയിന്റ് വിവർത്തകൻ
સંકેત -સ્થિતિ,കോഡ് സ്ഥാനം
કોડ,കോഡർ
કોડ-સંવેદનશીલ સિસ્ટમ (= કોડ-આધારિત સિસ્ટમ),കോഡ്-സെൻസിറ്റീവ് സിസ്റ്റം (= കോഡ്-ആശ്രിത സംവിധാനം)
સંકેત,കോഡ് സെറ്റ്
પારદર્શક ડેટા સંદેશાવ્યવહાર,കോഡ്- സുതാര്യമായ ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ
"કોડ-પારદર્શક સિસ્ટમ (= કોડ આશ્રિત
 સિસ્ટમ)","കോഡ്-സുതാര്യമായ സിസ്റ്റം (= കോഡ് ആശ്രയിച്ചിരിക്കുന്നു
 സിസ്റ്റം)"
સંકેત મૂલ્ય,കോഡ് മൂല്യം
સંકેત -શબ્દ,കോഡ് വാക്ക്
સંજ્ codા,കോഡിംഗ്
સંજ્ codા તપાસ,കോഡിംഗ് ചെക്ക്
સંજ્ formાન સ્વરૂપ,കോഡിംഗ് ഫോം
સંજ્ schemeાન યોજના,കോഡിംഗ് സ്കീം
કોડિંગ શીટ,കോഡിംഗ് ഷീറ്റ്
ગુણાંક એકમ,ഗുണകം യൂണിറ്റ്
સુસંગત મોડ્યુલેશન પદ્ધતિ,മോഡന്റ് മോഡുലേഷൻ സിസ്റ്റം
સુસંગત તબક્કો શિફ્ટ કી,ആകർഷകമായ ഘട്ടം ഷിഫ്റ്റ് കീയിംഗ്
સંયોગ સર્કિટ (= અને તત્વ),യാദൃശ്ചികമായി സർക്കറും (യും ഘടകം)
સંયોગ તત્વ (= અને તત્વ),"യാദൃശ്ചികത (=, ഘടകം)"
સંયોગ ભૂલ,യാദൃശ്ചികമായ പിശക്
સંયોગ ગેટ (અને તત્વ,യാദൃശ്ചിക ഗേറ്റ് (ഒപ്പം ഘടകവും
યોગાનુયોગ,യാദൃശ്ചിക-നിലവിലെ തിരഞ്ഞെടുപ്പ്
ઠંડા દોષ,തണുത്ത തെറ്റ്
ઠંડા પ્રારંભ (= પ્રારંભ),തണുത്ത ആരംഭം (= ആരംഭിക്കുക)
સામર્થ્ય,കൂട്ടിച്ചേര്ക്കുക
એકલતા,ശേഖരം ശേഖരിക്കുന്നു
સંયોગ,ശേഖരം ശേഖരിക്കുന്നു
સંલગ્ન,ശേഖരം
ટક્કર,കൂട്ടിമുട്ടല്
કોલમ,കോളം
સ્તંભ,നിര ബൈനറി
સ્તંભ,നിര നീക്കുക
સંયોજન,സമ്മിശണം
"સંવાદિતા
 સરકીટ","കോമ്പിനാഷണൽ
 സഞ്ചാരം"
"સંવાદિતા
 તર્કશાસ્ત્ર","കോമ്പിനാഷണൽ
 തര്ക്കശാസ്തം"
"સંવાદિતા
 તર્ક તત્વ","കോമ്പിനാഷണൽ
 ലോജിക് ഘടകം"
સંયોજન કેન્દુ,കോമ്പിനേഷൻ ഹബ്
સમયાવાધિક નેટવર્ક,കോമ്പിനേറ്റോറിയൽ നെറ്റ്വർക്ക്
"સંયોજકને લગતું
 સરકીટ","കോമ്പിനേറ്ററി
 സഞ്ചാരം"
"સંયુક્ત
 વિતરણ
 ક્રમાંક","സംയോജിപ്പിച്ചിരിക്കുന്നു
 വിതരണ
 അസ്ഥികൂട്"
સંયુક્ત માથું,സംയോജിത തല
સંયુક્ત વાંચો/લખો માથું,സംയോജിത വായന / റൈറ്റ് ഹെഡ്
સંયુક્ત મથક,സംയോജിത സ്റ്റേഷൻ
વારાફરતી,കോമ്പിനർ
આદેશ આપવો,ആജ്ഞാപിക്കുക
"આદેશ અને
 નિયંત્રણ પદ્ધતિ","കമാൻഡും
 നിയന്ത്രണ സംവിധാനം"
સભ્ય સાંકળ,കമാൻഡ് ചെയിൻ
આદેશ નિયંત્રણ કાર્યક્રમ,കമാൻഡ് നിയന്ത്രണ പ്രോഗ്രാം
આદેશ -ડબલ શબ્દ,കമാൻഡ് ഡബിൾ പദം
આદેશ,കമാൻഡ് പ്രവർത്തനം
દુભાષિયા,കമാൻഡ് ഇന്റർപ്രെറ്റർ
ભાષા,കമാൻഡ് ഭാഷ
આદેશ -યાદી,കമാൻഡ് ലിസ്റ്റ്
આદેશ નામ,കമാൻഡ് നാമം
આદેશ આપનાર,പോയിന്റർ കമാൻഡ് ചെയ്യുക
"આદેશ આપવો
 પ્રક્રિયા","ആജ്ഞാപിക്കുക
 നടപടി"
કમાન્ડ પ્રોસેસર,കമാൻഡ് പ്രോസസ്സർ
આદેશ ફરી પ્રયાસ કરો,കമാൻഡ് വീണ്ടും ശ്രമിക്കുക
આદેશ,കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്
આદેશ પદ્ધતિ,കമാൻഡ് സിസ്റ്റം
ટીકા,അഭിപായം
ટિપ્પણી ક્ષેત્ર,അഭിപ്രായ ഫീൽഡ്
ટિપ્પણીનો કથન,അഭിപ്രായ പ്രസ്താവന
વેપારી અરજી,വാണിജ്യ ആപ്ലിക്കേഷൻ
વાણિજ્યિક,വാണിജ്യ സ്വഭാവം
વેપારી સૂચના સમૂહ,കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്
સામાન્ય વિસ્તાર,പൊതു പ്രദേശം
સામાન્ય અવરોધ,കോമൺ ബ്ലോക്ക്
સામાન્ય વ્યવસાયલક્ષી (COBOBL),സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ)
સામાન્ય માલવાહક,സാധാരണ കാരിയർ
સામાન્ય વાહક કાર્યાલય,കോമൺ കാരിയർ ബ്യൂറോ
સામાન્ય આદેશ,കോമൺ കമാൻഡ് ഭാഷ
સામાન્ય સંચાર એડેપ્ટર,സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ
સામાન્ય નિયંત્રણ,പൊതു നിയന്ത്രണം
સામાન્ય નિયંત્રણ ફેરબદલ,സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം
સામાન્ય નિયંત્રણ પદ્ધતિ,സാധാരണ നിയന്ത്രണ സംവിധാനം
સામાન્ય ભૂલ,പൊതു പിശക്
સામાન્ય ક્ષેત્ર,പൊതു ഫീൽഡ്
સામાન્ય હબ,സാധാരണ ഹബ്
સામાન્ય ભાષા,പൊതു ഭാഷ
સામાન્ય ભાષા સંહિતા,സാധാരണ ഭാഷാ കോഡ്
સામાન્ય દિનચર્યા,സാധാരണ പതിവ്
સામાન્ય વર્ગ,സാധാരണ സെഗ്മെന്റ്
સામાન્ય સોફ્ટવેર,സാധാരണ സോഫ്റ്റ്വെയർ
સામાન્ય સંગ્રહ -ક્ષેત્ર,സാധാരണ സംഭരണ ​​ഏരിയ
સામાન્ય લક્ષ્યાંક યંત્ર,സാധാരണ ടാർഗെറ്റ് മെഷീൻ
સામાન્ય વપરાશકર્તા સર્કિટ,സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്
સામાન્ય વપરાશકર્તા નેટવર્ક,സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്
સમવાય,സാമതം
શબ્દ-પ્રક્રિયા ઉપકરણોની વાતચીત,വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു
વાતચીત,വാര്ത്താവിനിമയം
