Malayalam,Marathi
കോർ ട്രിഗർ ലാച്ച്,कोर ट्रिगर कुंडी
എഡിസൺ പ്രഭാവം,एडिसन प्रभाव
എഡിറ്റർ,संपादक
ഫലപ്രദമായ പ്രദേശം,प्रभावी क्षेत्र
ഫലപ്രദമായ നിലവിലെ,प्रभावी प्रवाह
ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം,प्रभावी ग्राउंड त्रिज्या
ഫലപ്രദമായ ഉയരം,प्रभावी उंची
ഫലപ്രദമായ നീളം,प्रभावी लांबी
ഫലപ്രദമായ പിണ്ഡം,प्रभावी वस्तुमान
ഫലപ്രദമായ വികിരണം ശക്തി,प्रभावी विकिरण शक्ती
ഫലപ്രദമായ വോൾട്ടേജ്,प्रभावी व्होल्टेज
കാര്യക്ഷമത,कार्यक्षमता
ഇ.ഇ.പി. ROM,E.E.P. रॉम
ഐക്കണൽ സമവാക്യം,आयकॉनल समीकरण
വിപരീത കപ്പാസിറ്റൻസ്,व्यस्त क्षमता
ഇ-പാളി,ई-स्तर
വൈദ്യുത പ്രവാഹം,विद्युतप्रवाह
വൈദ്യുത മണ്ഡലം,विद्युत क्षेत्र
ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത,विद्युत क्षेत्राची तीव्रता
വൈദ്യുത പ്രവാഹ ലൈനുകൾ,विद्युत प्रवाह ओळी
വൈദ്യുത സാധ്യത,विद्युत क्षमता
വൈദ്യുതാഘാതം,विद्युत शॉक
ഇലക്ട്രോ-സോൾഡർ,इलेक्ट्रो-सोल्डर
വൈദ്യുത തരംഗം,विद्युत लहर
വൈദ്യുത ദൈർഘ്യം,विद्युत लांबी
വൈദ്യുത ശക്തി,विद्युत शक्ती
വൈദ്യുതി,वीज
ഇ.സി.ജി,ईसीजी
ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ,इलेक्ट्रिक डायनॅमो मीटर
ഇലക്ട്രോഡ്,इलेक्ट्रोड
ഇലക്ട്രോഡ് കറന്റ്,इलेक्ट्रोड प्रवाह
വൈദ്യുത പ്രകാശം,इलेक्ट्रोल्युमिनेसन्स
ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ,इलेक्ट्रोल्युमिनेसेंट डिस्प्ले
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,गॅल्व्हनिक अलगाव
ഇലക്ട്രോലൈറ്റ്,इलेक्ट्रोलाइट
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,इलेक्ट्रोलाइटिक कॅपेसिटर
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,इलेक्ट्रोलाइटिक कॅपेसिटर
വൈദ്യുതകാന്തികം,इलेक्ट्रोमॅग्नेट
വൈദ്യുതകാന്തിക ഊർജ്ജം,इलेक्ट्रोमॅग्नेटिक ऊर्जा
വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ,इलेक्ट्रोमॅग्नेटिक प्रेरण
"വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ","इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI"
വൈദ്യുതകാന്തിക സ്പെക്ട്രം,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
വൈദ്യുതകാന്തിക തരംഗം,इलेक्ट्रोमॅग्नेटिक लहर
വൈദ്യുതകാന്തികത,विद्युत चुंबकत्व
ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ,इलेक्ट्रो मेकॅनिकल फिल्टर
ഇലക്ട്രോമീറ്റർ,इलेक्ट्रोमीटर
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,विद्युतचुंबकिय बल
ഇലക്ട്രോൺ,इलेक्ट्रॉन
ഇലക്ട്രോൺ ബീം,इलेक्ट्रॉन बीम
ഇലക്ട്രോൺ ചാർജ്,इलेक्ट्रॉन चार्ज
ഇലക്ട്രോൺ ഉദ്വമനം,इलेक्ट्रॉन उत्सर्जन
ഇലക്ട്രോൺ ഒഴുക്ക്,इलेक्ट्रॉन प्रवाह
ഇലക്ട്രോൺ വാതകം,इलेक्ट्रॉन वायू
ഇലക്ട്രോൺ ഉപകരണം,इलेक्ट्रॉन उपकरण
ഇലക്ട്രോൺ ദ്വാര ജോഡി,इलेक्ट्रॉन भोक जोडी
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,इलेक्ट्रॉन मायक्रोस्कोप
ഇലക്ട്രോൺ പരിക്രമണം,इलेक्ट्रॉन कक्षा
ഇലക്ട്രോൺ ഷെൽ,इलेक्ट्रॉन शेल
ഇലക്ട്രോൺ വോൾട്ട്,इलेक्ट्रॉन व्होल्ट
ഇലക്ട്രോൺ വേവ് ട്യൂബ്,इलेक्ट्रॉन वेव्ह ट्यूब
ഇലക്ട്രോണിക് ചാർജ്,इलेक्ट्रॉनिक चार्ज
ഇലക്ട്രോണിക് ഡാറ്റ സമ്മർദ്ദം,इलेक्ट्रॉनिक डेटा ताण
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ഇലക്ട്രോണിക് കീ,इलेक्ट्रॉनिक की
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),इलेक्ट्रॉनिक मेल (ई-मेल)
ഇലക്ട്രോണിക് പിണ്ഡം,इलेक्ट्रॉनिक वस्तुमान
ഇലക്ട്രോണിക് സംഖ്യാശാസ്ത്രം,इलेक्ट्रॉनिक अंकीय
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ്,इलेक्ट्रॉनिक स्विचिंग
ഇലക്ട്രോണിക് വോൾട്ട്മീറ്റർ,इलेक्ट्रॉनिक व्होल्टमीटर
ഇലക്ട്രോണിക് ട്യൂൺ ചെയ്ത റിസീവർ,इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर
ഇലക്ട്രോണിക്സ് വ്യവസായ അസോസിയേഷൻ,इलेक्ट्रॉनिक्स उद्योग संघटना
ഇലക്ട്രോപ്ലേറ്റിംഗ്,इलेक्ट्रोप्लेटिंग
ഇലക്ട്രോസ്കോപ്പ്,इलेक्ट्रोस्कोप
വൈദ്യുതകാന്തികത,विद्युत चुंबकत्व
ഇലക്ട്രോസ്റ്റാറ്റിക് ഫ്ലക്സ്,इलेक्ट्रोस्टॅटिक प्रवाह
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസർവേറ്റീവ്,इलेक्ट्रोस्टॅटिक संरक्षक
ഘടകം,घटक
നവീകരിക്കുക,श्रेणीसुधारित करा
പുരോഗതി ആംഗിൾ,प्रगती कोन
ദീർഘവൃത്താകൃതിയിലുള്ള പ്രതിഫലനം,लंबवर्तुळाकार परावर्तक
ദീർഘവൃത്താകൃതിയിലുള്ള ഫിൽട്ടർ,लंबवर्तुळाकार फिल्टर
ദീർഘവൃത്താകൃതിയിലുള്ള ധ്രുവം,लंबवर्तुळाकार ध्रुव
എംബഡഡ് സിസ്റ്റം,एम्बेडेड प्रणाली
അബ്സിഡിക് കോഡ്,abssidic कोड
എമിറ്റർ,उत्सर्जक
എമിറ്റർ ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ,एमिटर ओरिएंटेशन कॉन्फिगरेशन
എമിറ്റർ ബൈപാസ് കപ്പാസിറ്റർ,एमिटर बायपास कॅपेसिटर
എമിറ്റിംഗ് സവിശേഷതകൾ,उत्सर्जित वैशिष्ट्ये
എമിറ്റർ കപ്പിൾഡ് ആംപ്ലിഫയർ,एमिटर जोडलेले अॅम्प्लीफायर
എമിറ്റർ ഡിഫ്യൂഷൻ,उत्सर्जक प्रसार
എമിറ്റർ ട്രെയിലിംഗ്,उत्सर्जक अनुगामी
എമിറ്റർ റെസിസ്റ്റർ,उत्सर्जक प्रतिरोधक
എമിറ്റർ സ്ഥിരതയുള്ള ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ,emitter स्थिर अभिमुखता कॉन्फिगरेशन
എമിറ്റർ ബേസ് ജംഗ്ഷൻ,एमिटर बेस जंक्शन
"എമിറ്റർ കപ്പിൾഡ് ലോജിക്, ECL","emitter कपल्ड लॉजिक, ECL"
യന്ത്രവത്കൃതം,यंत्रीकृत
പ്രാപ്തമാക്കുക,सक्षम करा
എൻക്യാപ്സുലേഷൻ,encapsulation
കൊടിത്ര,कोडित्रा
എൻക്രിപ്ഷൻ,एनक्रिप्शन
വൃത്താകൃതിയിലുള്ള നേട്ടം,वर्तुळाकार लाभ
പരിവർത്തനം,रूपांतरण
വ്യവസ്ഥാപിത,पद्धतशीर
വൃത്താകൃതിയിലുള്ള സ്ഥാനചലനം,गोलाकार विस्थापन
രേഖാംശ ആന്റിന,रेखांशाचा अँटेना
രേഖാംശ ശ്രേണി,अनुदैर्ध्य अॅरे
ഊർജ്ജം,ऊर्जा
ഊർജ്ജ ബാർ,ऊर्जा बार
ബാൻഡ് വിടവ്,बँड अंतर
ഊർജ്ജ നില,ऊर्जा पातळी
ഊർജ്ജ നില ഡയഗ്രം,ऊर्जा पातळी आकृती
മെച്ചപ്പെടുത്തിയ വിപുലീകരിച്ച മാസ് സ്പെസിഫിക്കേഷൻ,वर्धित विस्तारित वस्तुमान तपशील
ഇൻക്രിമെന്റഡ് ആർട്ടിക്കിൾ രജിസ്ട്രാർ,वाढवलेला लेख निबंधक
വളർച്ച,वाढ
വളർച്ച പാറ്റേൺ,वाढ नमुना
മെച്ചപ്പെടുത്തിയ മോസ്ഫെറ്റ്,वर्धित Mosfet
എൻട്രോപ്പി,एन्ट्रॉपी
envelop demodulator,लिफाफा डिमॉड्युलेटर
പരിസ്ഥിതി,वातावरण
"epitaxy വളർച്ച, ആരോഹണ വളർച്ച","एपिटॅक्सी वाढ, चढत्या वाढ"
"epitracheal പാളി, ആരോഹണ പാളി","epitracheal स्तर, चढत्या थर"
"എപ്പിറ്റാക്സി, അസാധുവാക്കൽ","epitaxy, overriding"
എപ്പോക്സി-ഫൈബർ ഗ്ലാസ് ലെവൽ,इपॉक्सी-फायबर ग्लास पातळी
EP-ROM,EP-ROM
എപ്സിലോൺ,एप्सिलॉन
സമനില,समानीकरण
സമനില സർക്യൂട്ട്,समानीकरण सर्किट
സമത്വം,समानता
സമവാക്യം,समीकरण
സമനില ഫിൽട്ടർ,तुल्यकारक फिल्टर
സമവാക്യം,समीकरण
ഭൂമധ്യരേഖാ തലം,विषुववृत्त विमान
ഐസോപൊട്ടൻഷ്യൽ ലൈൻ,isopotential लाइन
equipotential പേജ്,समतुल्य पृष्ठ
തുല്യമായ സർക്യൂട്ട്,समतुल्य सर्किट
തുല്യമായ ഇൻപുട്ട് നോയ്സ് ജനറേറ്റർ,समतुल्य इनपुट आवाज जनरेटर
തുല്യമായ ഇൻപുട്ട് ശബ്ദ പ്രതിരോധം,समतुल्य इनपुट आवाज प्रतिकार
തുല്യമായ ഐസോടോപ്പിക് റേഡിയേറ്റഡ് പവർ,समतुल्य समस्थानिक विकिरण शक्ती
ഇല്ലാതാക്കുക,हटवा
ഊർജ്ജ പ്രക്രിയ,ऊर्जा प्रक्रिया
പിശക് നിയന്ത്രണ കോഡിംഗ്,त्रुटी नियंत्रण कोडिंग
പിശക് തിരുത്തൽ കോഡ്,त्रुटी सुधारणे कोड
പിശക് കണ്ടെത്തൽ കോഡ്,त्रुटी शोध कोड
പിശക് കൈകാര്യം ചെയ്യൽ,त्रुटी हाताळणी
പിശക് നിരക്ക്,त्रुटी दर
പിശക് വോൾട്ടേജ്,त्रुटी व्होल्टेज
പിശക് ആംപ്ലിഫയർ,एरर एम्पलीफायर
ഇസക്കി ഡയോഡ്,इसाकी डायोड
കൊത്തുപണി,नक्षीकाम
ഇഥർനെറ്റ്,इथरनेट
യൂലറുടെ സിദ്ധാന്തം,युलरचे प्रमेय
ആംപ്ലിറ്റ്യൂഡ് റിഡക്ഷൻ മോഡ്,परिमाण कमी करणारा मोड
ബാഷ്പീകരണ പ്രക്രിയ,बाष्पीभवन प्रक्रिया
ഇ-വെക്റ്റർ,ई-वेक्टर
തുല്യത,समता
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,अपवाद हाताळणी
അധിക ശബ്ദ അനുപാതം,अतिरिक्त आवाज प्रमाण
ട്രിപ്പിൾ കോഡ്,तिहेरी कोड
ഉത്തേജക പട്ടിക,उत्तेजना सारणी
echo XOR ഗേറ്റ്,इको XOR गेट
എക്സിക്യൂഷൻ സോഫ്റ്റ്വെയർ,अंमलबजावणी सॉफ्टवेअर
നിർവ്വഹണ നീക്കം,अंमलबजावणी हलवा
നിർവ്വഹണ സമയം,अंमलबजावणी वेळ
എക്സ്ക്ലൂസീവ് നോർ ഗേറ്റ്,अनन्य नॉर गेट
പ്രക്ഷേപകൻ,प्रसारक
എക്സ്പോണൻഷ്യൽ ശോഷണം,घातांकीय क्षय
എക്സ്പോണൻഷ്യൽ ഡയോഡ്,घातांक डायोड
എക്‌സ്‌പോണൻഷ്യൽ ഫോറിയർ സീരീസ്,एक्सपोनेन्शियल फूरियर मालिका
എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ,घातांकीय कार्य
ബാഹ്യ ആവൃത്തി പ്രതിരോധം,बाह्य वारंवारता प्रतिकार
വളരെ ഉയർന്ന ആവൃത്തി,खूप उच्च वारंवारता
ഉയർന്ന സാധ്യത,उच्च क्षमता
വളരെ ചെറിയ ആവൃത്തി,खूप लहान वारंवारता
അഭേദ്യമായ അർദ്ധചാലകം,अभेद्य सेमीकंडक्टर
ഫയൽ തുറക്കുക,फाईल उघडा
അർദ്ധചാലക നിർമ്മാണം,सेमीकंडक्टर फॅब्रिकेशन
ഫാബ്രി പെറോ റെസൊണേറ്റർ,फॅब्रि पेरो रेझोनेटर
പാനൽ,पटल
ഗുണനം,गुणक
ഘടകാംശം,तथ्यात्मक
മന്ത്രം,कमतरता
ശോഷണം,क्षीणन
ശോഷണം,क्षीणन
ഫാഹി ഏകപക്ഷീയമായ പെർമബിലിറ്റി മെഷറർ,फही एकतर्फी पारगम्यता मापक
പരാജയം,अपयश
പരാജയ മോഡ്,अयशस्वी मोड
പരാജയതോത്,अपयशाचा दर
ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ,फेअर चाइल्ड सेमीकंडक्टर
വീഴ്ച കാലയളവ്,गडी बाद होण्याचा क्रम
പതി കാലാട് കോർ,पाटी कलाड कोर
പാറ്റ് കോർ,पॅट कोर
തകർച്ച,कोसळणे
തെറ്റായ,खोटे
മടക്കിയ കടലാസ്,दुमडलेला कागद
ഇൻപുട്ട്,इनपुट
ഇഷ്യൂ നമ്പർ,अंक क्रमांक
ഫറാദ്,फरद
ഫാരഡേ പ്രഭാവം,फॅराडे प्रभाव
ഫാരഡേ റൊട്ടേഷൻ,फॅराडे रोटेशन
ഫാരഡേ സ്ക്രീൻ,फॅराडे स्क्रीन
ഫാരഡേ സ്ഥിരാങ്കം,फॅराडे स्थिरांक
ഫാരഡെയുടെ നിയമം,फॅरेडेचा कायदा
പകർപ്പ്,प्रतिकृती
റെപ്ലിക്ക റിസീവർ,प्रतिकृती प्राप्तकर्ता
റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ,प्रतिकृती कम्युनिकेटर
പകർപ്പ്,प्रतिकृती
റെപ്ലിക്കേഷൻ സിഗ്നൽ,प्रतिकृती सिग्नल
മൂർച്ചയുള്ള കാമ്പ്,तीक्ष्ण कोर
ദ്രുത ഫോറിയർ പരിവർത്തനം,द्रुत फोरियर ट्रान्सफॉर्म
കപ്പൽ രസീത് ഡിങ്കരി,जहाजाची पावती दिनकरी
ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ,फाइल वाटप वेळापत्रक
മാരകമായ തെറ്റ്,गंभीर त्रुटी
പാരന്റ് ഫയൽ,मूळ फाइल
ഇൻപുട്ട്,इनपुट
"തെറ്റ്, തെറ്റ്","दोष, दोष"
തെറ്റ് വിശകലനം,दोष विश्लेषण
തെറ്റ് റേറ്റിംഗ്,दोष रेटिंग
തെറ്റായ പ്രാദേശികവൽക്കരണം,दोष स्थानिकीकरण
പ്രാദേശിക പാലത്തിന്റെ തകരാർ,दोष स्थानिक पूल
തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക,फॉल्ट फिल्टर टॉगल
വീഴ്ച സഹിഷ്ണുത,पडणे सहिष्णुता
ഫാനോയുടെ അൽഗോരിതം,फॅनोचे अल्गोरिदम
ഇഷ്യൂ നമ്പർ,अंक क्रमांक
ഇഷ്യൂ നമ്പർ ട്രീ,अंक क्रमांक वृक्ष
ഫാക്സ്,फॅक्स
ഫയൽ കോമ്പിനേഷൻ,फाइल संयोजन
എഫ് കണക്റ്റർ,F कनेक्टर
ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സർ,वारंवारता विभाग मल्टीप्लेक्सर
FEC കോഡ്,FEC कोड
ഫെഡറൽ കമ്മ്യൂണിക്കേഷൻസ് കമ്മീഷൻ,फेडरल कम्युनिकेशन्स कमिशन
പുനർനിക്ഷേപ ലൂപ്പ് നേട്ടം,पुनर्गुंतवणूक लूप लाभ
ക്ഷയിച്ച കാന്തിക പദാർത്ഥം,कमी झालेले चुंबकीय पदार्थ
ഇൻപുട്ട്,इनपुट
പുനർനിക്ഷേപ വിളവ്,पुनर्गुंतवणूक उत्पन्न
ഉപജീവന നഷ്ടം,निर्वाह नुकसान
പുനർനിക്ഷേപം,पुनर्गुंतवणूक
പുനർനിക്ഷേപ ആംപ്ലിഫയർ,पुनर्गुंतवणूक अॅम्प्लिफायर
പുനരവതരണം വക്രീകരണം,पुन्हा परिचय विकृती
റീഇൻവെസ്റ്റ്മെന്റ് ബ്ലോക്ക് ഡയഗ്രം,पुनर्गुंतवणूक ब्लॉक आकृती
പുനർനിക്ഷേപ സ്ട്രീം ഡയഗ്രം,पुनर्गुंतवणूक प्रवाह आकृती
പുനഃസ്ഥാപിക്കൽ ലൂപ്പ്,पुनर्स्थापना लूप
പുനർനിക്ഷേപ ഓസിലേറ്റർ,पुनर्गुंतवणूक ऑसिलेटर
പുനർനിക്ഷേപ ഓട്ടം,पुनर्गुंतवणूक शर्यत
റീഇൻവെസ്റ്റ്മെന്റ് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ,पुनर्गुंतवणूक विस्थापन नोंदणी
പുനർനിക്ഷേപ തത്വ ഡയഗ്രം,पुनर्गुंतवणूक तत्त्व आकृती
വീണ്ടും പരിചയപ്പെടുത്തൽ വോൾട്ടേജ് ഡയഗ്രം,पुन्हा परिचय व्होल्टेज आकृती
ഫെർമി ലെവൽ,फर्मी पातळी
ഫെറിക് ഇൻഡക്റ്റർ,फेरीक प्रेरक
ഫെറൈറ്റ്,फेराइट
ഫെറൈറ്റ് ആന്റിന,फेराइट अँटेना
ഫെറൈറ്റ് കള,फेराइट तण
ഫെറൈറ്റ് സ്പിന്നർ,फेराइट स्पिनर
ഫെറൈറ്റ് സെപ്പറേറ്റർ,फेराइट विभाजक
ഫെറൈറ്റ് ലൈൻ വിപുലീകരണം,फेराइट लाइन विस्तार
ഫെറൈറ്റ്-കോർ ട്രാൻസ്ഫോർമർ,फेराइट-कोर ट्रान्सफॉर्मर
ഫെറോ ക്രോം ടേപ്പ്,फेरो क्रोम टेप
ഫെറോകാന്തികത,फेरोमॅग्नेटिझम
വിധി,नशीब
ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ (FET),फील्ड इफेक्ट ट्रान्झिस्टर (FET)
കൊഴുപ്പ് ബൂസ്റ്റർ,फॅट बूस्टर
fret complement symmetry,fret पूरक सममिती
കൊഴുപ്പ് കുറയ്ക്കൽ മോഡ്,चरबी कमी करण्याचा मोड
"വിധി ദ്വൈത കവാടം, ദ്വിത്വ ഗേറ്റ്","fate duality gate, duality gate"
കൊഴുപ്പ് വളർച്ച മോഡ്,फॅट ग्रोथ मोड
fret ഫ്രീക്വൻസി പ്രതികരണം,fret वारंवारता प्रतिसाद
കൊഴുപ്പ് ഗ്രാഫിക് വിശകലനം,फॅट ग्राफिक विश्लेषण
ഫേറ്റ് ഇൻവെസ്റ്റ്‌മെന്റ് സേഫ്റ്റി,भाग्य गुंतवणूक सुरक्षा
കൊഴുപ്പ് വിപരീതം,चरबी उलट
വിധി ഉടമ്പടി,भाग्य करार
കൊഴുപ്പ് മോസ്ഫെറ്റ്,चरबी mosfet
കൊഴുപ്പ് ചാലകത,चरबी चालकता
ഉറക്കം സമയം,झोपेची वेळ
ഫയൽ ഇറക്കുമതി,फाइल आयात
നാര്,फायबर
ഫൈബർ കണക്റ്റർ,फायबर कनेक्टर
ഫൈബർ വിതരണം ചെയ്ത ഡാറ്റാ ഇന്റർഫേസ്,फायबर वितरित डेटा इंटरफेस
ഫൈബർ ഗ്ലാസ്,फायबर ग्लास
ഫൈബർ ഒപ്റ്റിക് ലിങ്ക്,फायबर ऑप्टिक लिंक
ഫൈബർ ഒപ്റ്റിക്സ് ട്രാൻസ്മിഷൻ വിൻഡോ,फायबर ऑप्टिक्स ट्रान्समिशन विंडो
ഫൈബർ ലൈറ്റ് ഡിറ്റക്ടർ,फायबर लाइट डिटेक्टर
ഫൈബർ ബോണ്ടിംഗ്,फायबर बाँडिंग
ഫിബൊനാച്ചി നമ്പറുകൾ,फिबोनाची संख्या
വെർച്വൽ നോയ്സ് ജനറേറ്റർ,आभासी आवाज जनरेटर
സ്വീകർത്താവിന്റെ വിശ്വസ്തത,प्राप्तकर्त्याची निष्ठा
വ്യാജം,बनावट
ഏരിയ എയ്ഡഡ്,क्षेत्र सहाय्यित
ഫീൽഡ് ഇഫക്റ്റ് ഉപകരണം,फील्ड इफेक्ट डिव्हाइस
ഫീൽഡ് ഇഫക്റ്റ് സ്വിച്ച്,फील्ड इफेक्ट स्विच
ഫീൽഡ് ഫലപ്രദമായ ട്രാൻസിസ്റ്റർ,फील्ड प्रभावी ट्रान्झिस्टर
ഫീൽഡ് എമിഷൻ,फील्ड उत्सर्जन
ഈയം ശരീരം,लीड बॉडी
ഫീൽഡ് ഫ്രീക്വൻസി,फील्ड वारंवारता
ഫീൽഡ് തീവ്രത,फील्ड तीव्रता
ഫീൽഡ് പ്രോഗ്രാം ലോജിക് അറേ,फील्ड प्रोग्राम लॉजिक अॅरे
ഫീൽഡ് ടെസ്റ്റ്,क्षेत्र चाचणी
ഫീൽഡ് റദ്ദാക്കൽ,फील्ड निरसन
FIFO മെമ്മറി,FIFO मेमरी
കാര്യക്ഷമത സൂചിക,कार्यक्षमता निर्देशांक
ഫയൽ,फाइल
ഫയൽ ഫില്ലർ,फाइल फिलर
ഫയൽ കമാൻഡ്,फाइल कमांड
ഫയൽ സെർവർ,फाइल सर्व्हर
പാളി കപ്പാസിറ്റർ,थर कॅपेसिटर
പാളി റെസിസ്റ്റർ,थर रेझिस्टर
ഫിൽട്ടർ,फिल्टर
ഫിൽട്ടർ സവിശേഷതകൾ,फिल्टर वैशिष्ट्ये
ഫിൽട്ടർ സർക്യൂട്ട്,फिल्टर सर्किट
സമാഹാരം,संकलन
ഫിൽട്ടർ ഡിസൈൻ,फिल्टर डिझाइन
ആശയവിനിമയ ഡാറ്റ,संप्रेषण डेटा
ഫിൽട്ടർ രീതി,फिल्टर पद्धत
ഫിൽട്ടർ പുനർനിർമ്മാണം,फिल्टर पुनर्रचना
അന്തിമ അസംബ്ലിംഗ്,अंतिम एकत्रीकरण
വിരലടയാളം,फिंगर प्रिंट
പരിമിതമായ ആവേശകരമായ റിപ്പോർട്ടിംഗ് ഫിൽട്ടർ,मर्यादित आवेगपूर्ण अहवाल फिल्टर
പരിമിത പരാമീറ്റർ,मर्यादित पॅरामीटर
പരിമിത സംസ്ഥാന യന്ത്രം,मर्यादित राज्य मशीन
ഫയറിംഗ് ആംഗിൾ,फायरिंग कोन
ഫേംവെയർ,फर्मवेअर
ആദ്യത്തെ കണക്ക് വാക്ക്,प्रथम आकृती शब्द
ആദ്യ ഓർഡർ പ്രാഷ്,प्रथम ऑर्डर प्राश
ഫിഷർ ലൂപ്പ് ടെസ്റ്റ്,फिशर लूप चाचणी
സ്ഥിരമായ,स्थिर
നിശ്ചിത അറ്റൻവേറ്റർ,स्थिर attenuator
നിശ്ചിത ഓറിയന്റേഷൻ,निश्चित अभिमुखता
നിശ്ചിത കാൽക്കുലേറ്റർ,निश्चित कॅल्क्युलेटर
നിശ്ചിത പ്രദേശം,निश्चित क्षेत्र
അസൈൻമെന്റ് മെഷീൻ,असाइनमेंट मशीन
നിശ്ചിത സമയ കൺട്രോളർ,निश्चित वेळ नियंत्रक
പതാക,झेंडा
ഫ്ലേഞ്ച്,बाहेरील कडा
ഫ്ലാപ്പ് അറ്റൻവേറ്റർ,फडफड attenuator
തിളക്കം,चमक
തെളിച്ചം കൺവെർട്ടർ,ब्राइटनेस कन्व्हर्टर
തിളക്കം,चमक
ഫ്ലാറ്റ് ഫ്ലോർ സ്കാനിംഗ്,फ्लॅट फ्लोर स्कॅनिंग
ഫ്ലാറ്റ് കോയിൽ,सपाट कॉइल
ഫ്ലാറ്റ് ഫയൽ,फ्लॅट फाइल
ഫ്ലാറ്റ് ഫിൽട്ടർ,सपाट फिल्टर
ഫ്ലാറ്റ് പായ്ക്ക്,फ्लॅट पॅक
ഫ്ലാറ്റ് റിബൺ കേബിൾ,सपाट रिबन केबल
ഫ്ലാറ്റ് ടോപ്പ് സാമ്പിൾ,फ्लॅट टॉप सॅम्पलिंग
എഫ്-ലെയർ,F-स्तर
എഫ്-പാളി അയണോസ്ഫിയർ,एफ-लेयर आयनोस्फीअर
ഫ്ലെമിംഗ്,फ्लेमिंग
ഫ്ലെമിംഗും ക്ലിന്റൺ വ്യതിചലന രീതിയും,फ्लेमिंग आणि क्लिंटन विचलन पद्धत
ഫ്ലട്ടർ,फडफड
ഫ്ലട്ടർ ശബ്ദം,फडफड आवाज
ഫ്ലട്ടർ ഫോട്ടോമീറ്റർ,फ्लटर फोटोमीटर
ഫ്ലിപ്പ് ഫ്ലോപ്പ്,फ्लिप फ्लॉप
ഫ്ലിപ്പ് ഫ്ലോപ്പ് അസിൻക്രണസ് നിക്ഷേപം,फ्लिप फ्लॉप असिंक्रोनस गुंतवणूक
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്വഭാവസവിശേഷതകൾ,फ्लिप फ्लॉप वैशिष्ट्ये
ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോൾ സിഗ്നൽ,फ्लिप फ्लॉप कॉल सिग्नल
ഫ്ലിപ്പ് ഫ്ലോപ്പ് ടൈംലൈൻ,फ्लिप फ्लॉप टाइमलाइन
ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോർ-ട്രിഗർ ചെയ്തു,फ्लिप फ्लॉप कोर-ट्रिगर
ഫ്ലിപ്പ് ഫ്ലോപ്പ് jK ട്രിഗർ,फ्लिप फ्लॉप jK ट्रिगर
ഫ്ലിപ്പ് ഫ്ലോപ്പ് ലാച്ച്,फ्लिप फ्लॉप कुंडी
ഫ്ലിപ്പ് ഫ്ലോപ്പ് മാസ്റ്റർ-സ്ലേവ്,फ्लिप फ्लॉप मास्टर-स्लेव्ह
ഫ്ലിപ്പ് ഫ്ലോപ്പ് RS,फ्लिप फ्लॉप RS
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്റ്റാർട്ടപ്പ് റീസ്റ്റാർട്ട് സെറ്റ് റീസെറ്റ് (SR),फ्लिप फ्लॉप स्टार्टअप रीस्टार्ट सेट रीसेट (SR)
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സിൻക്രണസ് നിക്ഷേപം,फ्लिप फ्लॉप सिंक्रोनस गुंतवणूक
