Kannada,Punjabi
ವಿನಾಶಕಾರಿ ಅನುರಣನ,ਵਿਨਾਸ਼ਕਾਰੀ ਗੂੰਜ
ಪತ್ತೆಕಾರಕ,ਖੋਜੀ
ಪರ್ಯಾಯ ವಿದ್ಯುತ್ ಸೇತುವೆ ಪತ್ತೆಕಾರಕ,ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਬ੍ਰਿਜ ਡਿਟੈਕਟਰ
ಆವರ್ತನ ವಿಚಲನ ಸ್ಥಿರ,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ ਸਥਿਰ
ವಿಚಲನ ಆವರ್ತನ,ਭਟਕਣ ਦੀ ਬਾਰੰਬਾਰਤਾ
ಸಾಧನ,ਜੰਤਰ
ಎನ್ ವಿಭಾಗಗಳು,N ਭਾਗ
ವಿಭಜನೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ਵਿਭਾਜਨ ਕੈਲਕੁਲੇਟਰ
ವಿಭಜಕ,ਵੱਖ ਕਰਨ ਵਾਲਾ
ಡಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್,ਡੀ-ਫਲਿਪ-ਫਲਾਪ
ಡಿ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,d ਫਲਿੱਪ ਫਲਾਪ
ಅವಾಹಕ ಸ್ಥಿರ,ਡਾਇਲੈਕਟ੍ਰਿਕ ਸਥਿਰ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,ਡਾਇਲੈਕਟ੍ਰਿਕਸ
ಡೈಕ್,ਡਾਈਕ
ಡಯೋಡ್ ಸವೆತ,diode erosion
ಡಯಲ್ ಮಾಡಿ,ਡਾਇਲ
ಮೊನಚಾದ ಡಯಾಫ್ರಾಮ್,ਟੇਪਰਡ ਡਾਇਆਫ੍ਰਾਮ
ಡೈಸಿ ಚೈನ್,ਡੇਜ਼ੀ ਚੇਨ
ಸ್ಟಾಂಪ್ ಗಾತ್ರ,ਮੋਹਰ ਦਾ ਆਕਾਰ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,ਡਾਇਲੈਕਟ੍ਰਿਕ ਸਮਾਈ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಲೇಪನ,ਡਾਇਲੈਕਟ੍ਰਿਕ ਪਰਤ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್,ਡਾਇਲੈਕਟ੍ਰਿਕ ਸੂਚਕਾਂਕ
"ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ","ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ, ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ"
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ਡਿਫਰੈਂਸ਼ੀਅਲ ਐਂਪਲੀਫਾਇਰ
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್,ਡਿਫਰੈਂਸ਼ੀਅਲ ਐਂਪਲੀਫਾਇਰ
ಡಿಫರೆನ್ಷಿಯಲ್ ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,ਡਿਫਰੈਂਸ਼ੀਅਲ ਕੈਥੋਡ ਟ੍ਰੇਲਿੰਗ
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಪರೇಟರ್,ਅੰਤਰ ਆਪਰੇਟਰ
ಡಿಫರೆನ್ಷಿಯಲ್ ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,ਫਰਕ ਇੰਪੁੱਟ ਵੋਲਟੇਜ
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್,ਅੰਤਰ ਮੋਡ
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್ ಸೂಚನೆ,ਵਿਭਾਜਨ ਮੋਡ ਸੰਕੇਤ
ವಿಭಿನ್ನ ಜೋಡಿ,ਵਿਭਿੰਨ ਜੋੜਾ
ಡಿಫರೆನ್ಷಿಯಲ್ PSK,ਡਿਫਰੈਂਸ਼ੀਅਲ PSK
ಡಿಫರೆನ್ಷಿಯಲ್ ಸರ್ಕ್ಯೂಟ್,ਵਿਭਿੰਨ ਸਰਕਟ
ಭೇದಾತ್ಮಕ,ਅੰਤਰ
ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ਫੈਲਿਆ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
ಪ್ರಸರಣ ಪ್ರತಿರೋಧಕ,ਫੈਲਣ ਵਾਲਾ ਰੋਧਕ
ಪ್ರಸರಣ,ਫੈਲਾ
ಪ್ರಸರಣ ಕೆಪಾಸಿಟರ್,ਫੈਲਾਅ ਕੈਪੇਸੀਟਰ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
ಅಂಕ,ਸਕੋਰ
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
ಡಿಜಿಟಲ್ ಸಂವಹನ,ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ
ಡಿಜಿಟಲ್ ಹೋಲಿಕೆದಾರ,ਡਿਜ਼ੀਟਲ ਤੁਲਨਾਕਾਰ
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
ಡಿಜಿಟಲ್ ವಿಳಂಬ,ਡਿਜ਼ੀਟਲ ਦੇਰੀ
ಡಿಜಿಟಲ್ ವಿನ್ಯಾಸ ಮೈಕ್ರೋಪವರ್,ਡਿਜੀਟਲ ਡਿਜ਼ਾਈਨ ਮਾਈਕ੍ਰੋਪਾਵਰ
ಡಿಜಿಟಲ್ ಪ್ರದರ್ಶನ,ਡਿਜ਼ੀਟਲ ਡਿਸਪਲੇਅ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರಿಂಗ್,ਡਿਜੀਟਲ ਫਿਲਟਰਿੰਗ
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,ਸੰਖਿਆਤਮਕ ਤਰਕ
ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ,ਸੰਖਿਆਤਮਕ ਤਰਕ
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ਡਿਜ਼ੀਟਲ ਪੌਲੀਮੀਟਰ
ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್,ਡਿਜੀਟਲ ਮਲਟੀਮੀਟਰ
ಡಿಜಿಟಲ್ ನಾಡಿ,ਡਿਜ਼ੀਟਲ ਪਲਸ
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
ಡಿಜಿಟಲ್ ದೂರದರ್ಶನ,ਡਿਜੀਟਲ ਟੈਲੀਵਿਜ਼ਨ
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ
ವಿಮೆ,ਬੀਮਾ
ಆಯಾಮದ ಸಮೀಕರಣ,ਅਯਾਮੀ ਸਮੀਕਰਨ
ಡಯೋಡ್,ਡਾਇਓਡ
ಡಯೋಡ್ ಗುಣಲಕ್ಷಣಗಳು,ਡਾਇਡ ਗੁਣ
ಡಯೋಡ್ ವಿಶಿಷ್ಟ ಕರ್ವ್,ਡਾਇਓਡ ਵਿਸ਼ੇਸ਼ਤਾ ਵਕਰ
ಡಯೋಡ್ ಡಿಟೆಕ್ಟರ್,ਡਾਇਡ ਡਿਟੈਕਟਰ
ಡಯೋಡ್ ಗುಣಕ,ਡਾਇਡ ਗੁਣਕ
ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್/ಡಿಟಿಎಸ್,ਡਾਇਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ/ਡੀਟੀਐਸ
ಮಗಳು,ਧੀ
ನಾಟಿ ಸ್ವಿಚ್,nati ਸਵਿੱਚ
ಡಿಪ್ಲಾಯ್ಡ್,ਡਿਪਲੋਇਡ
ದ್ವಿಧ್ರುವಿ,dipole
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,dipole antenna
ಡೈರಾಕ್,dirac
ನೇರ ವಿಳಾಸ,ਸਿੱਧਾ ਪਤਾ
ನೇರ ಜೋಡಣೆ,ਸਿੱਧੀ ਜੋੜੀ
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ನೇರ ಬರವಣಿಗೆಯ ದೇಹ,ਸਿੱਧੀ ਲਿਖਤ ਦਾ ਸਰੀਰ
ದಿಕ್ಕಿನ ಗ್ಯಾಮೆಟ್,ਦਿਸ਼ਾਤਮਕ ਗੇਮੇਟ
ದಿಕ್ಕಿನ ಲಾಭ,ਦਿਸ਼ਾਤਮਕ ਲਾਭ
ದಿಕ್ಕು,ਦਿਸ਼ਾ
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,ਦਿਸ਼ਾ ਐਂਟੀਨਾ
ಅಸಮರ್ಥ ತನಿಖೆ,ਅਸਮਰੱਥ ਜਾਂਚ
ಡಿಸ್ಅಸೆಂಬಲ್,ਡੀਸੈਂਬਲ
ಇಮ್ಮರ್ಶನ್,ਇਮਰਸ਼ਨ
"ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್, ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್","ਇਮਰਸ਼ਨ ਲੈਂਪ, ਇਮਰਸ਼ਨ ਲੈਂਪ"
ಕಣಗಳ ವಸ್ತು,ਖਾਸ ਪਦਾਰਥ
ವಿತರಣಾ ತೆರಿಗೆ,ਵਿਤਰਕ ਟੈਕਸ
ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ,ਕੰਕੇਵ ਐਂਟੀਨਾ
ಡಿಸ್ಕ್,ਡਿਸਕ
ಸ್ಥಳಾಂತರ ಸ್ಥಿರ (ಸ್ಥಿರ),ਵਿਸਥਾਪਨ ਸਥਿਰ (ਸਥਿਰ)
ಸ್ಥಳಾಂತರ ಪ್ರಸ್ತುತ,ਵਿਸਥਾਪਨ ਮੌਜੂਦਾ
ಸ್ಥಳಾಂತರ ದೋಷ,ਵਿਸਥਾਪਨ ਗਲਤੀ
ಪ್ರದರ್ಶನ,ਪ੍ਰਦਰਸ਼ਨੀ
ಕೊಳೆತ,ਸੜਨ
ಅಸ್ಪಷ್ಟತೆ,ਵਿਗਾੜ
ವಿರೂಪ ಹಾನಿ,deformation ਨੁਕਸਾਨ
ಅಸ್ಪಷ್ಟತೆ ಪ್ರಸ್ತುತ ಶ್ರೇಣಿ,ਡਿਸਟਰਸ਼ਨ ਮੌਜੂਦਾ ਰੇਂਜ
ಅಸ್ಪಷ್ಟತೆ ಸ್ಟ್ರೀಮ್ ಕೊಳೆತ,ਵਿਗਾੜ ਸਟਰੀਮ ਸੜਨ
ಅಸ್ಪಷ್ಟತೆ ಸೂಕ್ಷ್ಮತೆ,ਵਿਗਾੜ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
ಅಸ್ಪಷ್ಟತೆ ಗಳಿಕೆ ಅಂಚು,ਵਿਗਾੜ ਲਾਭ ਮਾਰਜਿਨ
ವಿರೂಪತೆಯ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ,ਵਿਗਾੜ ਇੰਪੁੱਟ ਪ੍ਰਤੀਰੋਧ
ಅಸ್ಪಷ್ಟತೆ ಲೂಪ್ ಲಾಭ,ਵਿਗਾੜ ਲੂਪ ਲਾਭ
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
ವಿತರಣೆ ಗುಣಕ,ਵੰਡ ਗੁਣਕ
ಬದಲಾವಣೆ ರಿಸೀವರ್,ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤਕਰਤਾ
ಶೂನ್ಯ ವಿಭಾಗ ಪರೀಕ್ಷೆ,ਜ਼ੀਰੋ ਡਿਵੀਜ਼ਨ ਟੈਸਟ
ಡಿ-ಲೇಯರ್,ਡੀ-ਲੇਅਰ
ಅಯಾನುಗೋಳದ ಡಿ-ಪದರ,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ-ਪਰਤ
ಡಿ-ಮಾಸ್,d-ਕਾਈ
ಡಾಲ್ಬಿ ದೇಹ,ਡੌਲਬੀ ਸਰੀਰ
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ
ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ ਪ੍ਰਤੀਰੋਧ
ದಾನಿ ತ್ಯಾಜ್ಯ,ਦਾਨੀ ਦੀ ਰਹਿੰਦ
ದಾನಿ ವಸ್ತು,ਦਾਨੀ ਸਮੱਗਰੀ
ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ,ਦੇਖਭਾਲ ਨਾ ਕਰਨ ਦੀ ਸਥਿਤੀ
ಕಲಬೆರಕೆ,ਮਿਲਾਵਟ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
ಡಾಪ್ಲರ್ ರಾಡಾರ್,ਡੋਪਲਰ ਰਾਡਾਰ
ಡೋಸಿಮೀಟರ್,dosimeter
ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਪੁਆਇੰਟ ਮੈਟਰਿਕਸ
ಪಾಯಿಂಟ್ ಸಂಕೇತ,ਬਿੰਦੂ ਸੰਕੇਤ
ದ್ವಿತೀಯ ಸಂಚಿಕೆ,ਸੈਕੰਡਰੀ ਮੁੱਦਾ
ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್,bilayer capacitor
ಬೈನೌರಲ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,binaural klystron
ದ್ವಿಪಕ್ಷೀಯ ಬಾರ್,ਦੁਵੱਲੀ ਪੱਟੀ
ದ್ವಿಪಕ್ಷೀಯ ಪಿಸಿ ಬೋರ್ಡ್,ਦੁਵੱਲੀ ਪੀਸੀ ਬੋਰਡ
ಎರಡು ಗುರುತು,ਡਬਲ ਮਾਰਕਿੰਗ
ಡಬಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ਡਬਲ ਟਰਾਂਜ਼ਿਸਟਰ
ಡ್ಯುಯಲ್ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,ਦੋਹਰਾ ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ
ಡಬಲ್ ಲೇಯರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್,ਡਬਲ ਲੇਅਰ ਟਰਾਂਜ਼ਿਸਟਰ ਐਂਪਲੀਫਾਇਰ
ಡಬಲ್ಸ್,ਡਬਲਜ਼
ಅಡಚಣೆ ಸಮಯ,ਰੁਕਾਵਟ ਦਾ ਸਮਾਂ
ಔಟ್ಪುಟ್ ವಿದ್ಯುದ್ವಾರ,ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ
ಟ್ರೇಲಿಂಗ್ ಔಟ್‌ಪುಟ್ ಎಲೆಕ್ಟ್ರೋಡ್,ਪਿਛਲਾ ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ
ಡಿ ರಾಮ್,d ram
ಡಿ ರಾಮ್,d ram
ಹರಿಯುವ ಕೋಶ,ਰਨਆਫ ਸੈੱਲ
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,ਰਨਆਫ ਸਟ੍ਰੀਮ
ಹರಿವಿನ ವೇಗ,ਰਨਆਫ ਵੇਗ
ರಂದ್ರ ಟೇಪ್,perforation ਟੇਪ
ನಿರ್ವಾಹಕ ಬಸ್,ਆਪਰੇਟਰ ਬੱਸ
ಕಾರ್ಯಾಚರಣೆಯ ಹಂತ,ਓਪਰੇਟਿੰਗ ਪੜਾਅ
ಅಧರ್ಮ,ਬਦੀ
ಒಣ ಕೋಶ,ਸੁੱਕੇ ਸੈੱਲ
ಒಣ ಎಚ್ಚಣೆ,ਸੁੱਕੀ ਐਚਿੰਗ
ಒಣ ಚಿತ್ರ,ਸੁੱਕੀ ਫਿਲਮ
ಒಣ ಸ್ವಿಚಿಂಗ್,ਸੁੱਕੀ ਸਵਿਚਿੰਗ
ಡ್ರೈಸ್ಟಾಸ್ ಆರ್ಟ್ ಡಿಸ್ಪ್ಲೇಸರ್,ਡ੍ਰਾਈਸਟਾਸ ਆਰਟ ਡਿਸਪਲੇਸਰ
ಡಿ.ಟಿ.ಇ.,dte
dtl (ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್),dtl (ਡਾਇਓਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ)
"ಡ್ವೈಗೆಟ್ ಫೇಟ್, ಡ್ವೈಗೆಟ್ ಎಫ್. ಇ.ಟಿ.","ਡਵਿਗੇਟ ਫੇਟ, ਡਵਿਗੇਟ ਐੱਫ. ਈ.ਟੀ."
ಎರಡು ಹೊಂದಾಣಿಕೆ,ਦੋਹਰਾ ਮਿਲਾਨ
ಒಂದೆರಡು ಪ್ರಸರಣ,ਜੋੜੇ ਸੰਚਾਰ
ಡಬಲ್ ರೀಡ್ ಸಂಯೋಜಕ,ਡਬਲ ਰੀਡ ਕੋਆਰਡੀਨੇਟਰ
"ಡ್ಯುಯಲ್-ಡಿಫರೆನ್ಸ್ ಅನಲಾಗ್, ಡಿಜಿಟಲ್ ಪರಿವರ್ತಕ","ਦੋਹਰਾ-ਅੰਤਰ ਐਨਾਲਾਗ, ਡਿਜੀਟਲ ਕਨਵਰਟਰ"
ದ್ವಿಧ್ರುವಿ ಬದಲಾವಣೆ,dipole ਤਬਦੀਲੀ
ಡಬಲ್ ಫಾಲೋ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ,ਡਬਲ ਫਾਲੋ ਵੋਲਟੇਜ ਕੰਟਰੋਲਰ
ದ್ವಂದ್ವತೆ,ਦਵੈਤ
ಡಬಲ್ ರೋಡ್,ਡਬਲ ਕਤਾਰ
ಮೂಕ ಆಂಟೆನಾ,ਚੁੱਪ antenna
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ,ਡੁਪਲੈਕਸ ਪ੍ਰਸਾਰਣ
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ
ಉಪಯುಕ್ತತೆ ಅನುಪಾತ ಮಾಡ್ಯುಲೇಶನ್,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ ਮੋਡੂਲੇਸ਼ਨ
dB-25 ಕನೆಕ್ಟರ್,dB-25 ਕਨੈਕਟਰ
ನಿವಾಸ,ਰਿਹਾਇਸ਼
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ಡೈನಾಮಿಕ್ ಕರೆಂಟ್,ਗਤੀਸ਼ੀਲ ਮੌਜੂਦਾ
ಡೈನಾಮಿಕ್ ಪ್ರತಿರೋಧ,ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ
"ಡೈನಾಮಿಕ್ ಲೋಡ್ ಲೈನ್, ಲೋಡ್ ಲೈನ್","ਡਾਇਨਾਮਿਕ ਲੋਡ ਲਾਈਨ, ਲੋਡ ਲਾਈਨ"
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
ವೇರಿಯಬಲ್ ಮೆಮೊರಿ ಸೆಲ್,ਵੇਰੀਏਬਲ ਮੈਮੋਰੀ ਸੈੱਲ
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ ರಿಫ್ರೆಶರ್,ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ ਰਿਫਰੈਸ਼ਰ
ಡೈನಾಮಿಕ್ ಮೌಸ್ ವಿಲೋಮ,ਗਤੀਸ਼ੀਲ ਮਾਊਸ ਉਲਟ
ಡೈನಾಮಿಕ್ RAM ಡೈನಾಮಿಕ್ RAM,ਡਾਇਨਾਮਿਕ ਰੈਮ ਡਾਇਨਾਮਿਕ ਰੈਮ
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,ਗਤੀਸ਼ੀਲ ਸੀਮਾ
ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿರೋಧ,ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ
ಡೈನಾಮಿಕ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್,ਡਾਇਨਾਮਿਕ ਡਿਸਪਲੇਸਮੈਂਟ ਰਜਿਸਟਰ
ಡೈನಾಮಿಕ್ ಪರೀಕ್ಷೆ,ਗਤੀਸ਼ੀਲ ਟੈਸਟ
ಡೈನಾಮಿಕ್ ವಿಡಿಯೋ ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಮೆಮೊರಿ (DVRAM),ਡਾਇਨਾਮਿਕ ਵੀਡੀਓ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (DVRAM)
ಡೈನಮೋ,ਡਾਇਨਾਮੋ
ಡೈನಮೋಮೀಟರ್,ਡਾਇਨਾਮੋਮੀਟਰ
ಡೈನಿಟ್ರಾನ್ ಆಂದೋಲಕ,dinitron ਔਸਿਲੇਟਰ
"ಆರಂಭಿಕ ಪರಿಣಾಮ, ಆರಂಭಿಕ ಪರಿಣಾಮ","ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ, ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ"
ಇ ಒಂದು ರೋಮ್,e ਇੱਕ ਰੋਮ
ಭೂಮಿಯ ಸಂಪರ್ಕ,ਧਰਤੀ ਕਨੈਕਟੀਵਿਟੀ
ನೆಲದ ನಿಲ್ದಾಣ,ਜ਼ਮੀਨੀ ਸਟੇਸ਼ਨ
ಎಬರ್ಸ್-ಮೌಲ್-ಸಮೀಕರಣ,ਏਬਰਸ-ਮੌਲ-ਸਮੀਕਰਨ
ಎಬರ್ಸ್-ಮೌಲ್-ಮಾಡೆಲ್,ਏਬਰਸ-ਮੌਲ-ਮਾਡਲ
ಪ್ರತಿಧ್ವನಿ,echo
ಪ್ರತಿಧ್ವನಿ ವಿರೋಧಿ,ਵਿਰੋਧੀ ਗੂੰਜ
ಎಡ್ಡಿ ಕರೆಂಟ್,ਐਡੀ ਮੌਜੂਦਾ
ಸ್ಟ್ರಾಂಡ್ ಕನೆಕ್ಟರ್,ਸਟ੍ਰੈਂਡ ਕਨੈਕਟਰ
ಕೋರ್ ಡಿಟೆಕ್ಟರ್,ਕੋਰ ਡਿਟੈਕਟਰ
ಕೋರ್ ಟ್ರಿಗ್ಗರ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,ਕੋਰ ਟਰਿੱਗਰ ਫਲਿੱਪ ਫਲਾਪ
ಕೋರ್ ಪ್ರಚೋದಕ ತಾಳ,ਕੋਰ ਟਰਿੱਗਰ ਲੈਚ
ಎಡಿಸನ್ ಪರಿಣಾಮ,ਐਡੀਸਨ ਪ੍ਰਭਾਵ
ಸಂಪಾದಕ,ਸੰਪਾਦਕ
ಪರಿಣಾಮಕಾರಿ ಪ್ರದೇಶ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੇਤਰ
ಪರಿಣಾಮಕಾರಿ ಪ್ರವಾಹ,ਪ੍ਰਭਾਵੀ ਮੌਜੂਦਾ
ಪರಿಣಾಮಕಾರಿ ನೆಲದ ತ್ರಿಜ್ಯ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜ਼ਮੀਨੀ ਘੇਰੇ
ಪರಿಣಾಮಕಾರಿ ಎತ್ತರ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਉਚਾਈ
ಪರಿಣಾಮಕಾರಿ ಉದ್ದ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਲੰਬਾਈ
ಪರಿಣಾಮಕಾರಿ ದ್ರವ್ಯರಾಶಿ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪੁੰਜ
ಪರಿಣಾಮಕಾರಿ ವಿಕಿರಣ ಶಕ್ತಿ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
ದಕ್ಷತೆ,ਕੁਸ਼ਲਤਾ
ಇ.ಇ.ಪಿ. ರಾಮ್,ਈ.ਈ.ਪੀ. ROM
ಐಕಾನಲ್ ಸಮೀಕರಣ,ਆਈਕੋਨਲ ਸਮੀਕਰਨ
ವಿಲೋಮ ಧಾರಣ,ਉਲਟ ਸਮਰੱਥਾ
ಇ-ಪದರ,ਈ-ਪਰਤ
ವಿದ್ಯುತ್,ਇਲੈਕਟ੍ਰਿਕ ਕਰੰਟ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,ਬਿਜਲੀ ਖੇਤਰ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,ਬਿਜਲੀ ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ
ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರೇಖೆಗಳು,ਬਿਜਲੀ ਕਰੰਟ ਲਾਈਨਾਂ
ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ,ਬਿਜਲੀ ਸੰਭਾਵੀ
ವಿದ್ಯುದಾಘಾತ,ਇਲੈਕਟ੍ਰਿਕਸ਼ਨ
ಎಲೆಕ್ಟ್ರೋ-ಬೆಸುಗೆ,ਇਲੈਕਟ੍ਰੋ-ਸੋਲਡਰ
ವಿದ್ಯುತ್ ತರಂಗ,ਬਿਜਲੀ ਦੀ ਲਹਿਰ
ವಿದ್ಯುತ್ ಉದ್ದ,ਬਿਜਲੀ ਦੀ ਲੰਬਾਈ
ವಿದ್ಯುತ್ ಶಕ್ತಿ,ਬਿਜਲੀ ਦੀ ਸ਼ਕਤੀ
ವಿದ್ಯುತ್,ਬਿਜਲੀ
ಇಸಿಜಿ,ਈ.ਸੀ.ਜੀ
ವಿದ್ಯುತ್ ಡೈನಮೋ ಮೀಟರ್,ਇਲੈਕਟ੍ਰਿਕ ਡਾਇਨਾਮੋ ਮੀਟਰ
