Punjabi,Hindi
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,निर्धारणात्मक समस्या
ਭਟਕਣਾ,विचलन
ਭਟਕਣਾ ਗੁਣਾਂਕ,विचलन गुणांक
ਡਾਇਡਿਕ ਸਿਸਟਮ,द्वि-आधारी प्रणाली
ਵਿਕਰਣ,"विकर्ण कर्ण,"
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ,आव्यूह-विकर्णन
ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ,"विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
ਵਿਕਰਣ ਸਮਾਨਤਾ,विकर्णी समानता
ਚਿੱਤਰ,आरेख
ਚਿੱਤਰਕਾਰੀ ਢੰਗ,आरेखी विधि
ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ,आरेखी प्रस्तुतिकरण
ਵਿਆਸ,व्यास
ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ,समुच्चय-व्यास
ਵਿਆਸ ਦੇ ਉਲਟ,व्यासतः सम्मुख
ਪਾਸਾ ਸੁੱਟਣਾ,"पाशकक्षेप, पासा फेंकना"
ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ,द्विधा वर्गीकरण
ਦੁਵਿਧਾ," द्विभाजन , अर्धक"
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,कोशक्रम
ਅੰਤਰ ਕੈਲਕੂਲਸ,अंतर कलन
ਅੰਤਰ ਸਮੀਕਰਨ,अंतर समीकरण
ਅੰਤਰ ਫਾਰਮੂਲਾ,अंतर सूत्र
ਅੰਤਰ ਢੰਗ,अंतर विधि
ਸੈੱਟ ਦਾ ਅੰਤਰ,समुच्चयों का अंतर
ਵੱਖ ਕਰਨ ਯੋਗ,अवकलनीय
ਵਿਭਿੰਨ ਕਰਵ,अवकलनीय वक्र
ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ,अवकलनीय फलन
ਅੰਤਰ," विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी"
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,अवकल गणित
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,अवकल गुणांक
ਅੰਤਰ ਸਮੀਕਰਨ,अवकल समीकरण
ਵਿਭਿੰਨ ਰੂਪ,अवकल समघात
ਅੰਤਰ ਫਾਰਮੂਲਾ,अवकल सूत्र
ਅੰਤਰ ਫੰਕਸ਼ਨ,अवकल फलन
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,अवकल ज्यामिति
ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ,उच्चतर कोटि का अवकल
ਫਰਕ ਭਾਗ,अवकल खंड
ਵੱਖਰਾ,अवकलन करना
ਭਿੰਨਤਾ,"विभेदन, अवकलन"
ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ,अवकलन सूत्र
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,सदिश का अवकलन
ਫੈਲਾ,"विसरण, विसार"
ਅੰਕ,"अंक, व्यास का द्वादशांश, अंगुलि"
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,अंकीय अभिकलित्र
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,अंकीय दत्त
ਮਾਪ," विस्तार, लंबाई-चौड़ाई, विमा , घात"
ਆਯਾਮ,विमीयता
ਅਯਾਮ ਰਹਿਤ,"विमाहीन, अविम"
ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ,समीकरण विमा
diophantine ਸਮੀਕਰਨ,डायोफैन्टस का समीकरण
ਡਿੱਪ ਕੋਣ,नति कोण
ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ,द्वियुग्मध्रुवी निर्देशांक
dipole,द्विध्रुव
ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ),द्विपिरामिड
ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ,डिरैक डेल्टा फलन
ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼,उभयनिष्ठ अनुस्पर्श रेखा
ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ,दिष्ट कोण
ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ,दिष्ट रेखा
ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ,दिक्-अवकलज
ਦਿਸ਼ਾ ਕੋਸਾਈਨ,"दिक्कोज्या, दिक्-कोसाइन"
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,उच्चिष्ठ की दिशा
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ,प्रक्षेपण दिशा
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,दिक्-अनुपात
ਡਾਇਰੈਕਟਰ ਸਰਕਲ,नियामक वृत्त
ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ,नियामक गोला
ਸਿੱਧਾ ਉਤਪਾਦ,अनुलोम गुणनफल
ਸਿੱਧਾ ਸਬੂਤ," प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति"
ਸਿੱਧਾ ਅਨੁਪਾਤ,अनुक्रमानुपात
directrix,नियता
ਸਿੱਧੀ ਰਕਮ,अनुलोम योगफल
ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ,असंबद्‌ध समुच्चय
ਨਿਰੰਤਰਤਾ," असांतत्य , असातत्य , भंग"
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,अवकलज का असांतत्य
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,प्रथम प्रकार का असांतत्य
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,द्वितीय प्रकार का असांतत्य
ਲਗਾਤਾਰ ਵੰਡ,असंतत वितरण
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,असंतत फलन
ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ,असंतत विचर
ਵੱਖਰਾ,विविक्त
ਵੱਖਰੀ ਵੰਡ,असंतत बंटन
ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ,असंतत प्रायिकता बंटन
ਵੱਖਰਾ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,असंतत यादृच्छिक चर
ਵੱਖ ਨਮੂਨਾ ਸਪੇਸ,असंतत प्रतिदर्श समष्टि
ਵੱਖਰਾ ਸੈੱਟ,विविक्त समुच्चय
ਵੱਖਰੀ ਸਪੇਸ,विविक्त समष्टि
ਡਿਸਕਰੀਟ ਟੌਪੋਲੋਜੀ,विविक्त संस्थिति
ਵੱਖ ਵੱਖ,असंतत विचर
ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,विविक्तकर
ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ (= ਵਿਤਕਰੇ ਵਾਲਾ ਵਿਸ਼ਲੇਸ਼ਣ),विविक्तकर विश्लेषण
ਟੁੱਟਣਾ,असंयुक्त
ਵੱਖ-ਵੱਖ ਘਟਨਾਵਾਂ,असंयुक्त घटना
ਵੱਖ-ਵੱਖ ਸੈੱਟ,असंयुक्त समुच्चय
ਯੂਨੀਅਨ ਨੂੰ ਤੋੜੋ,असंयुक्त सम्मिलन
ਵਿਛੋੜਾ," वियोजन , तर्क-संगत योग"
ਫੈਲਾਅ," परिक्षेपण , प्रकीर्णन"
ਫੈਲਾਅ ਚਾਰਟ,परिक्षेपण संचित्र
ਫੈਲਾਅ ਸਥਿਰ,परिक्षेपणांक
ਫੈਲਾਅ ਚਿੱਤਰ,परिक्षेपण-आरेख
ਡਿਸਪਰਸ਼ਨ ਮੈਟਰਿਕਸ (=ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ),परिक्षेपण-मैट्रिक्स
ਵਿਸਥਾਪਨ,विस्थापन
ਡਿਸਪਲੇ,प्रदर्श
ਡਿਸਪਲੇ ਯੂਨਿਟ (=ਕੰਸੋਲ),कन्सोल
ਭਿੰਨ,"असमरूप, असमान"
dissipative ਤਾਕਤਾਂ,क्षयकारी बल
ਦੂਰੀ ਫੰਕਸ਼ਨ,दूरी-फलन
ਦੂਰੀ ਮਾਡਿਊਲਸ,दूरी-मापांक
ਵੰਡ-ਮੁਕਤ ਢੰਗ,बंटन-निरपेक्ष
ਵੰਡਣ ਵਾਲਾ ਕਾਨੂੰਨ,"वितरण-नियम, बंटननियम"
ਵੱਖ ਕਰਨਾ,"अपसारित करना, अपसारित होना"
ਭਿੰਨਤਾ," अपसरण, अपसारिता , डाइवर्जेन्स"
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,अपसरण प्रमेय
ਵੱਖਰੇ,अपसारी
ਵੱਖ-ਵੱਖ ਲੜੀ,अपसारी श्रेणी
ਵੰਡਿਆ ਅੰਤਰ,विभाजित अंतर
ਵੰਡਣਯੋਗਤਾ,"भाज्यता, विभाज्यता"
ਵੰਡਣਯੋਗ,"भाज्य, विभाज्य"
ਵੰਡ," भाग, प्रभाग , विभाजन"
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,विभाजन-कलन विधि
ਡਿਵੀਜ਼ਨ ਰਿੰਗ,विभाजन-वलय
dodecagon,द्वादशभुज
dodecahedron,द्वादशफलक
ਡੋਮੇਨ," प्रक्षेत्र , डोमेन, प्रांत , प्रदेश"
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,फलन का प्रांत
ਪਰਿਭਾਸ਼ਾ ਦਾ ਡੋਮੇਨ,परिभाषा-प्रांत
ਮੌਜੂਦਗੀ ਦਾ ਡੋਮੇਨ,अस्तित्व-प्रांत
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰਣਨੀਤੀ,अभिभावी युक्ति
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉप्लर प्रभाव
ਬਿੰਦੀ ਉਤਪਾਦ,"बिन्दु-गुणनफल, अदिशगुणनफल"
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,बिन्दुकित वक्र
ਡਬਲ ਫਰਕ,द्विशः अवकलन
ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ,द्विक चरघातांकीय बंटन
ਡਬਲ ਹੈਲਿਕਸ,द्विकुंडली
ਡਬਲ ਅਟੁੱਟ,द्विशः समाकल
ਡਬਲ ਏਕੀਕਰਣ,द्विशः समाकलन
ਡਬਲ ਸੀਮਾ,द्विक सीमा
ਡਬਲ ਨਮੂਨਾ ਯੋਜਨਾ,द्विशः प्रतिचयन आयोजन
ਡਬਲ ਕ੍ਰਮ,द्विक अनुक्रम
ਡਬਲ ਸੀਰੀਜ਼,द्विक श्रेणी
ਡਬਲ ਪਿਛੇਤਰ ਸੰਕੇਤ,द्वि-अनुलग्नी संकेतन
ਡਬਲ ਸਮੇਸ਼ਨ,द्विक संकलन
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,अधोमुखी त्वरण
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,अधोमुखी विस्थापन
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,अधोमुखी गति
ਹੇਠਾਂ ਵੱਲ ਗਤੀ,अधोमुखी वेग
ਖਿੱਚੋ,कर्षण
ਡਰੈਗ ਫੋਰਸ,कर्षण-बल
ਦੋਹਰਾ,"द्वैती द्वैती,"
ਦੋਹਰਾ ਆਧਾਰ,द्वैत आधार
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,द्वैत आंतरिक गुणनफल
ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,द्वैती रैखिक प्रोग्रामन समस्या
ਦੋਹਰਾ ਕਾਰਵਾਈ," द्वि प्रचालन , द्वैती संक्रिया"
ਦੋਹਰੀ ਸਮੱਸਿਆ,द्वैत समस्या
ਦੋਹਰਾ ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ,द्वैत एकल कलन-विधि
ਦੋਹਰੀ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,द्वैत एकल प्रविधि
ਦੋਹਰੀ ਸਪੇਸ,द्वैत समष्टि
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,द्वैत चर
ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ,द्वैत सदिश समष्टि
ਡਮੀ ਸੂਚਕਾਂਕ,मूक सूचकांक
ਡਮੀ ਸਬਸਕ੍ਰਿਪਟ,मूक पादांक
ਡਮੀ ਪਿਛੇਤਰ,मूक अनुबंध
ਡਮੀ ਵੇਰੀਏਬਲ,मूक चर
ਡੁਪਲੀਕੇਟਰ ਪ੍ਰਕਿਰਿਆ,अनुलिपि-प्रक्रम
ਗਤੀਸ਼ੀਲ,गतिकीय
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,गतिकीय तंत्र
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,गतिक मांग फलन
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,गत्यात्मक निदर्श
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,गत्यात्मक प्रोग्रामन
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,गतिशील प्रोग्रामन उपगमन
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,गतिशील प्रोग्रामन प्रविधि
ਗਤੀਸ਼ੀਲਤਾ,"गतिविज्ञान, गतिकी"
ਇੱਕ ਕਣ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,कण-गतिकी
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,दृढ़ पिंड गतिकी
ਧਰਤੀ," भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,भूकंप तीव्रता
ਸਨਕੀਤਾ,उत्केंद्रता
ਗ੍ਰਹਿਣ,ग्रहण
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,अर्थमितीय पूर्वानुमान
ਅਰਥ ਸ਼ਾਸਤਰੀ,अर्थमितिज्ञ
ਅਰਥ ਗਣਿਤ,अर्थमिति
ਅਰਥ ਸ਼ਾਸਤਰ,अर्थशास्त्र
ਕਿਨਾਰਾ,"कोर, किनारा, अश्रि"
ਇੱਕ ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਕਿਨਾਰਾ,अवमुख समुच्चय कोर
ਕੁਸ਼ਲਤਾ ਕਾਰਕ,दक्षतांक
eigen ਤੱਤ,अभिलक्षणिक अवयव
eigen ਫੰਕਸ਼ਨ,अभिलक्षणिक फलन
eigen ਮੁੱਲ,"आइगेन मान, अभिलक्षणिक मान"
eigen ਮੁੱਲ ਸਮੀਕਰਨ,अभिलक्षणिक मान समीकरण
eigen ਵੈਕਟਰ,"आइगेन वेक्टर, अभिलक्षणिक सदिश"
ਲਚਕੀਲੇ,प्रत्यास्थ
ਲਚਕੀਲੇ ਸਥਿਰ,प्रत्यास्थतांक
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,प्रत्यास्थ साम्यावस्था
ਲਚਕਤਾ,प्रत्यास्थता
ਲਚਕੀਲਾ ਸਤਹ,प्रत्यास्थता-पृष्ठ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ,"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
ਤੱਤ," तत्व , अल्पांश , अवयव"
ਮੁੱਢਲੀ ਕਾਲਮ ਕਾਰਵਾਈ,प्रारंभिक स्तंभ संक्रिया
ਮੁੱਢਲੀ ਘਟਨਾ,प्रारंभिक घटना
ਮੁੱਢਲੀ ਫੰਕਸ਼ਨ,प्रारंभिक फलन
ਮੁੱਢਲੀ ਕਾਰਵਾਈ,प्रारंभिक संक्रिया
ਮੁੱਢਲਾ ਨਤੀਜਾ,प्रारंभिक परिणाम
ਮੁਢਲੀ ਸੰਭਾਵਨਾ ਕਾਨੂੰਨ,प्रारंभिक प्रायिकता नियम
ਮੁੱਢਲੀ ਕਤਾਰ ਕਾਰਵਾਈ,प्रारंभिक पंक्ति संक्रिया
ਨੂੰ ਖਤਮ,"विलुप्त करना, विलोपन करना,"
ਖ਼ਤਮ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,निराकरण प्रक्रिया
ਅੰਡਾਕਾਰ,"दीर्घवृत्त, इलिप्स"
ਅੰਡਾਕਾਰ,दीर्घवृत्तज
ਅੰਡਾਕਾਰ,दीर्घवृत्तजीय
ਅੰਡਾਕਾਰ ਸਤਹ,दीर्घवृत्तजीय पृष्ठ
ਅੰਡਾਕਾਰ ਸਰੀਰ,दीर्घवृत्ताकार पिंड
ਏਮਬੈਡਿੰਗ,अंतःस्थापन
ਨਿਕਾਸ,उत्सर्जन
ਅਨੁਭਵੀ ਡਾਟਾ,आनुभविक न्यास
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,मूलानुपाती सूत्र
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,आनुभविक प्रायिकता
ਅਨੁਭਵੀ ਸਬੰਧ,आऩुभविक संबंध
ਖਾਲੀ ਸੈੱਟ,रिक्त समुच्चय
ਨੱਥੀ,परिबद्‌ध
ਇੰਕੋਡਿੰਗ,"कूटलेखन, कोडन"
endomorphism,अंतराकारिता
ਅੰਤ ਬਿੰਦੂ,अंत्य बिंदु
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,वर्गांतराल के अंत्य बिंदु
ਊਰਜਾ,ऊर्जा
ਊਰਜਾ ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ऊर्जा-संवेग घटक
ਵੇਰੀਏਬਲ ਦਾਖਲ ਕਰਨਾ,प्रवेशी चर
ਅਣਗਿਣਤ ਸੈੱਟ,गणनीय समुच्चय
ਗਣਨਾ,"गणन, गिनना"
ਬਰਾਬਰ,"समान, बराबर, सम, तुल्य"
ਸਮਾਨਤਾ,"समता, समिका"
ਬਰਾਬਰ ਸੰਭਾਵਨਾ,समप्रायिक
ਬਰਾਬਰ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ (= epsem),सम प्रायिकता वरण विधि
ਬਰਾਬਰ,समान करना
ਸਮੀਕਰਨ," समीकरण , समीकार"
ਪਹਿਲੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,एकघात समीकरण
ਦੂਜੀ ਡਿਗਰੀ ਦਾ ਸਮੀਕਰਨ,द्विघात समीकरण
ਤੀਜੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ,त्रिघात समीकरण
ਭੂਮੱਧ,"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
ਬਰਾਬਰ,समसंतत
ਬਰਾਬਰ,समबाहु
ਸੰਤੁਲਨ,"साम्यावस्था, साम्य, संतुलन"
ਤਾਕਤਾਂ ਦਾ ਸੰਤੁਲਨ,बल-संतुलन
ਸੰਤੁਲਨ ਬਿੰਦੂ,संतुलन बिंदु
ਸਮਾਨਤਾ,तुल्यता
ਸਮਾਨਤਾ ਵਰਗ,तुल्यता-वर्ग
ਸਮਾਨਤਾ ਸਬੰਧ,तुल्यता-संबंध
ਬਰਾਬਰ,"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)"
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,तुल्य मैट्रिक्स
ਬਰਾਬਰ ਸੈੱਟ,तुल्य समुच्चय
ergodicity,अभ्यतिप्रायता
ਗਲਤੀ,"त्रुटि, भूल, गलती, अशुद्‌धि"
ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,त्रुटि-विश्लेषण
ਗਲਤੀ ਕੋਡ,त्रुटि कोड
ਗਲਤੀ ਗੁਣਾਂਕ,त्रुटि गुणांक
ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ,वर्ग माध्य त्रुटि
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,प्रथम प्रकार की त्रुटि
ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,द्वितीय प्रकार की त्रुटि
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,पलायन-प्रायिकता
ਬਚਣ ਦੀ ਗਤੀ,पलायन वेग
ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ई. श्मिट लांबिकीकरण प्रक्रम
ਲਿਖਿਆ ਚੱਕਰ,बहिर्वृत्त
ਜ਼ਰੂਰੀ,"सारभूत, अनिवार्य"
ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ,वस्तुतः अद्वितीय
ਅੰਦਾਜ਼ਾ,"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
ਅੰਦਾਜ਼ਾ ਵਿਧੀ,आकलन विधि
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ,यूक्लिडीय निर्देशांक
ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ,यूक्लिडीय डोमेन
ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,यूक्लिडीय ज्यामिति
ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ,यूक्लिडीय n-समष्टि
ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼,यूक्लिडीय समतल
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,ऑयलर प्रमेय
ਪੜਤਾਲ,"मान निकालना, मूल्यांकन करना"
ਵੀ,सम
ਵੀ ਕਰਵ,सम वक्र
ਵੀ ਫੰਕਸ਼ਨ,सम फलन
ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ,सम अपवर्त्य
ਸਮ ਸੰਖਿਆ,सम संख्या
ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ,सम-विषम सममिति
ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ,सम क्रमचय
ਘਟਨਾ,"घटना, अनुवृत्त"
ਵੀ ਮਿਆਦ,समपद
ਸਹੀ,"यथातथ, यथार्थ, बिल्कुल ठीक"
ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ,यथातथ काई-वर्ग परिक्षण
ਸਹੀ ਅੰਤਰ,यथातथ अवकल
ਸਹੀ ਸਮੀਕਰਨ,यथातथ समीकरण
ਉਦਾਹਰਨ,उदाहरण
ਵਟਾਂਦਰਾ,विनिमय
ਸੰਪੂਰਨ ਘਟਨਾ,निश्शेष घटना
ਮੌਜੂਦਗੀ axiom,अस्तित्व अभिगृहीत
ਮੌਜੂਦਗੀ ਦੀ ਸੰਭਾਵਨਾ (= ਇੱਕ ਤਰਜੀਹੀ ਸੰਭਾਵਨਾ),अस्तित्व प्रायिकता
ਮੌਜੂਦਗੀ ਦਾ ਸਿਧਾਂਤ,अस्तित्व प्रमेय
exogenous ਵੇਰੀਏਬਲ,बाह्य चर
ਵਿਸਥਾਰ,"प्रसार, प्रसरण"
ਉਮੀਦ ਫੰਕਸ਼ਨ,प्रत्याशा फलन
ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ,प्रत्याशित बारंबारता
ਅਨੁਮਾਨਿਤ ਮੁੱਲ,प्रत्याशित मान
ਪ੍ਰਯੋਗ,प्रयोग
ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ,"प्रायोगिक भूल, प्रायोगिक त्रुटि"
ਵਿਆਖਿਆ,"व्याख्या, स्पष्टीकरण"
ਸਪਸ਼ਟ ਸਮੀਕਰਨ,स्पष्ट समीकरण
ਸਪੱਸ਼ਟ ਰੂਪ,स्पष्ट रूप
ਸਪਸ਼ਟ ਫੰਕਸ਼ਨ,स्पष्ट फलन
ਸਪੱਸ਼ਟ ਹੱਲ,स्पष्ट हल
ਘਾਤਕ,घातांक
ਘਾਤਕ ਵਕਰ,चरघातांकी वक्र
ਘਾਤਕ ਘਣਤਾ ਫੰਕਸ਼ਨ,चरघातांकी प्रायिकता फलन
ਘਾਤਕ ਵੰਡ,चरघातांकी बंटन
ਘਾਤਕ ਸਮੀਕਰਨ,चरघातांकी समीकरण
ਘਾਤਕ ਫੰਕਸ਼ਨ,चरघातांकी फलन
ਘਾਤਕ ਵਾਧਾ,"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ਘਾਤਕ ਕਾਨੂੰਨ,चरघातांकी नियम
ਘਾਤਕ ਨਕਸ਼ਾ,चरघातांकी प्रतिचित्र
ਘਾਤਕ ਲੜੀ,"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
ਸਮੀਕਰਨ," निष्पीडन , व्यंजक , मुखाकृति, भावकृति"
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,विस्तरित अंतराल
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਲਾਈਨ,वर्धित वास्तविक रेखा
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ,विस्तरित वास्तविक संख्या निकाय
ਇੱਕ ਮੈਪਿੰਗ ਦਾ ਵਿਸਥਾਰ,प्रतिचित्रण विस्तार
ਬਾਹਰੀ ਕੋਣ,बहिष्कोण
ਬਾਹਰੀ ਖੇਤਰ,बाह्य क्षेत्र
ਬਾਹਰੀ ਬਿੰਦੂ,बाह्य बिंदु
ਬਾਹਰੀ,बाह्य
ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,उपनति मान का बहिर्वेशन
ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ,बहिर्वेशन तकनीक
ਅਤਿ ਮੁੱਲ,चरम मान
ਅਤਿ," अत्यंत , अंत , चरम, पराकाष्ठा"
ਅਤਿ ਬਿੰਦੂ,चरम बिंदु
ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਚਰਮ ਬਿੰਦੂ,अवमुख समुच्चय का चरम बिंदु
ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਸੀਮਾ,फलन का चरम मान
ਅਤਿ ਦੀ ਸੰਪਤੀ,चरम गुणधर्म
ਚਿਹਰਾ," फलक, पार्श्व , अंताग्र"
ਅੰਕਿਤ ਮੁੱਲ,अंकित मूल्य
ਕਾਰਕ," घटक, उपादान, कारक , खंड,"
ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,उपादान विश्लेषण
ਕਾਰਕ,खंडित
ਕਾਰਕ ਸੰਬੰਧੀ,क्रमगुणित
ਫੈਕਟੋਰੀਅਲ ਡਿਜ਼ਾਈਨ,बहु-उपादानी अभिकल्पना
ਕਾਰਕੀਕਰਨ,गुणनखंडन
ਫੈਕਟਰੀਜ਼,गुणनखंड करना
ਨਿਰਪੱਖ ਖੇਡ,न्याय्य खेल
ਗਲਤ,"आभासी, मिथ्या, कूट"
ਪਰਿਵਾਰ," कुटुंब, परिवार , कुल, फैमिली"
ਚੱਕਰ ਦੇ ਪਰਿਵਾਰ,वृत्त-कुल
ਪਰਿਵਾਰ ਵਕਰ,वक्र-कुल
