Kannada,Punjabi
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಉತ್ಪಾದನೆ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ
ಕಂಪ್ಯೂಟರ್ ವಾಸ್ತುಶಿಲ್ಪ,ਕੰਪਿ computer ਟਰ architect ਾਂਚਾ
ಕಂಪ್ಯೂಟರ್ ಅಂಕಗಣಿತ,ਕੰਪਿ Computer ਟਰ ਹਿਸਾਬ
ಕಂಪ್ಯೂಟರ್ ಕಲೆ,ਕੰਪਿ Computer ਟਰ ਕਲਾ
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಶಿಕ್ಷಣ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿੱਖਿਆ
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಸೂಚನೆ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਨਿਰਦੇਸ਼
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಕಲಿಕೆ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿਖਲਾਈ
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ನಿರ್ವಹಣೆ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਪ੍ਰਬੰਧਨ
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಬೋಧನೆ,ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿਖਾਉਣੀ
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಯಾಂತ್ರೀಕೃತಗೊಂಡ,ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਸਵੈਚਾਲਨ
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಶಿಕ್ಷಣ,ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਸਿੱਖਿਆ
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಕಲಿಕೆ,ਕੰਪਿ Computer ਟਰ ਅਧਾਰਤ ਸਿਖਲਾਈ
ಕಂಪ್ಯೂಟರ್ ಬ್ಯೂರೋ,ਕੰਪਿ Computer ਟਰ ਬਿ Bureau ਰੋ
ಕಂಪ್ಯೂಟರ್ ಸರ್ಕಿ,ਕੰਪਿ Computer ਟਰ ਸਰਕਟਰੀ
ಕಂಪ್ಯೂಟರ್ ಕೋಡ್,ਕੰਪਿ computer ਟਰ ਕੋਡ
ಕಂಪ್ಯೂಟರ್ ಸಂವಹನ,ਕੰਪਿ computer ਟਰ ਸੰਚਾਰ
ಕಂಪ್ಯೂಟರ್ ಕಾನ್ಫರೆನ್ಸಿಂಗ್,ਕੰਪਿ Computer ਟਰ ਕਾਨਫਰੰਸਿੰਗ
ಕಂಪ್ಯೂಟರ್ ಸಂರಚನೆ,ਕੰਪਿ Computer ਟਰ ਕੌਂਫਿਗਰੇਸ਼ਨ
ಕಂಪ್ಯೂಟರ್ ಕನ್ಸೋಲ್,ਕੰਪਿ Computer ਟਰ ਕੰਸੋਲ
ಕಂಪ್ಯೂಟರ್ ನಿಯಂತ್ರಣ,ਕੰਪਿ Computer ਟਰ ਕੰਟਰੋਲ
ಕಂಪ್ಯೂಟರ್ ಅಪರಾಧ,ਕੰਪਿ Computer ਟਰ ਅਪਰਾਧ
ಕಂಪ್ಯೂಟರ್ ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,ਕੰਪਿ Computer ਟਰ ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
ಕಂಪ್ಯೂಟರ್-ಅವಲಂಬಿತ ಭಾಷೆ,ਕੰਪਿ computer ਟਰ-ਨਿਰਭਰ ਭਾਸ਼ਾ
ಕಂಪ್ಯೂಟರ್ ಡೊಮೇನ್,ਕੰਪਿ Computer ਟਰ ਡੋਮੇਨ
ಕಂಪ್ಯೂಟರ್ ಡ್ಯುಪ್ಲೆ,ਕੰਪਿ Computer ਟਰ ਡੁਪਲੈਕਸ
ಕಂಪ್ಯೂಟರ್ ಸಮೀಕರಣ,ਕੰਪਿ Computer ਟਰ ਸਮੀਕਰਨ
ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ,ਕੰਪਿ Computer ਟਰ ਮਾਹਰ
ಕಂಪ್ಯೂಟರ್ ಫಾರ್ಮ್ಯಾಟಿಂಗ್,ਕੰਪਿ Computer ਟਰ ਫਾਰਮੈਟਿੰਗ
ಕಂಪ್ಯೂಟರ್ ಆಟ,ਕੰਪਿਊਟਰ ਦੀ ਖੇਡ
ಕಂಪ್ಯೂಟರ್-ರಚಿತ ನಕ್ಷೆ,ਕੰਪਿ computer ਟਰ ਦੁਆਰਾ ਤਿਆਰ ਕੀਤਾ ਨਕਸ਼ਾ
ಕಂಪ್ಯೂಟರ್ ಉತ್ಪಾದನೆ,ਕੰਪਿ computer ਟਰ ਜਨਰੇਸ਼ਨ
ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫಿಕ್ಸ್,ਕੰਪਿ computer ਟਰ ਗ੍ਰਾਫਿਕਸ
ಕಂಪ್ಯೂಟರ್ ಯಂತ್ರ,ਕੰਪਿ Computer ਟਰ ਹਾਰਡਵੇਅਰ
ಕಂಪ್ಯೂಟರ್ ಸ್ವತಂತ್ರ ಭಾಷೆ,ਕੰਪਿ computer ਟਰ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
ಕಂಪ್ಯೂಟರ್ ಸೂಚನೆ,ਕੰਪਿ Computer ਟਰ ਹਦਾਇਤਾਂ
"ಕಂಪ್ಯೂಟರ್
 ಸೂಚನಾ ಸಂಕೇತ","ਕੰਪਿ computer ਟਰ
 ਨਿਰਦੇਸ਼ ਕੋਡ"
"ಕಂಪ್ಯೂಟರ್
 ಬೋಧನಾ ನಿಗದಿ","ਕੰਪਿ computer ਟਰ
 ਹਦਾਇਤ ਸੈਟ"
"ಕಂಪ್ಯೂಟರ್
 ಇಂಟರ್ಫೇಸ್ ಘಟಕ","ਕੰਪਿ computer ਟਰ
 ਇੰਟਰਫੇਸ ਯੂਨਿਟ"
ಗಣಕವಾದಿ,ਕੰਪਿ computer ਟਰਿਸਟ
ಗಣಕೀಕರಣ,ਕੰਪਿ computer ਟਰਾਈਜ਼ੇਸ਼ਨ
ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ,ਕੰਪਿ Computer ਟਰ ਭਾਸ਼ਾ
"ಕಂಪ್ಯೂಟರ್
 ಭಾಷಾ ಚಿಹ್ನೆ","ਕੰਪਿ computer ਟਰ
 ਭਾਸ਼ਾ ਦਾ ਚਿੰਨ੍ਹ"
ಕಂಪ್ಯೂಟರ್ ಕಲಿಕೆ,ਕੰਪਿ Computer ਟਰ ਲਰਨਿੰਗ
ಕಂಪ್ಯೂಟರ್ ಅಕ್ಷರ,ਕੰਪਿ computer ਟਰ ਪੱਤਰ
ಕಂಪ್ಯೂಟರ್ ಲಿಮಿಟೆಡ್,ਕੰਪਿ computer ਟਰ ਸੀਮਤ
"ಕಂಪ್ಯೂಟರ್
 ನಿರ್ವಹಣೆ","ਕੰਪਿ computer ਟਰ
 ਰੱਖ ਰਖਾਵ"
"ಕಂಪ್ಯೂಟರ್
 ನಿರ್ವಹಿಸಿದ
 ಸೂಚನಾ","ਕੰਪਿ computer ਟਰ
 ਪ੍ਰਬੰਧਿਤ
 ਹਦਾਇਤ"
"ಕಂಪ್ಯೂಟರ್
 ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್","ਕੰਪਿ computer ਟਰ
 ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ"
ಕಂಪ್ಯೂಟರ್ ಸಂಗೀತ,ਕੰਪਿ Computer ਟਰ ਸੰਗੀਤ
ಗಣಕಯಂತ್ರದ ಜಾಲ,ਕੰਪਿ computer ਟਰ ਨੈਟਵਰਕ
ಕಂಪ್ಯೂಟರ್ ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,ਕੰਪਿ Computer ਟਰ ਸੰਖਿਆਤਮਕ ਨਿਯੰਤਰਣ
ಕಂಪ್ಯೂಟರ್ ಕಾರ್ಯಾಚರಣೆ,ਕੰਪਿ computer ਟਰ ਕਾਰਵਾਈ
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಭಾಷೆ,ਕੰਪਿ Computer ਟਰ ਅਧਾਰਤ ਭਾਸ਼ਾ
ಕಂಪ್ಯೂಟರ್ output ಟ್ಪುಟ್,ਕੰਪਿ computer ਟਰ ਆਉਟਪੁੱਟ
ಕಂಪ್ಯೂಟರ್ output ಟ್ಪುಟ್ ಮೈಕ್ರೋಫಿಲ್ಮ್,ਕੰਪਿ Computer ਟਰ ਆਉਟਪੁੱਟ ਮਾਈਕ੍ਰੋਫਾਇਲਮ
ಕಂಪ್ಯೂಟರ್ ಪರ್ಫಾರ್ಮೆನ್ಸ್,ਕੰਪਿ computer ਟਰ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
ಕಂಪ್ಯೂಟರ್ ಮುದ್ರಕ,ਕੰਪਿ Computer ਟਰ ਪ੍ਰਿੰਟਰ
ಕಂಪ್ಯೂಟರ್ ಕಾರ್ಯಕ್ರಮ,ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮ
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ ಟಿಪ್ಪಣಿ,ਕੰਪਿ Computer ਟਰ ਪ੍ਰੋਗਰਾਮ ਐਨੋਟੇਸ਼ਨ
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ ಮೂಲ,ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮ ਮੂਲ
ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
ಕಂಪ್ಯೂಟರ್ ಸುರಕ್ಷತೆ,ਕੰਪਿ Computer ਟਰ ਸੁਰੱਖਿਆ
ಕಂಪ್ಯೂಟರ್ ಹಂಚಿಕೆ,ਕੰਪਿ Computer ਟਰ ਸਾਂਝਾ ਕਰਨਾ
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್,ਕੰਪਿ computer ਟਰ ਸਿਮੂਲੇਸ਼ਨ
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಟರ್,ਕੰਪਿ computer ਟਰ ਸਿਮੂਲੇਟਰ
ಕಂಪ್ಯೂಟರ್ ಸಾಫ್ಟ್‌ವೇರ್,ਕੰਪਿ Computer ਟਰ ਸਾਫਟਵੇਅਰ
ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ,ਕੰਪਿ computer ਟਰ ਮਾਹਰ
ಗಣಕಯಂತ್ರ ವ್ಯವಸ್ಥೆ,ਕੰਪਿ computer ਟਰ ਸਿਸਟਮ
ಕಂಪ್ಯೂಟರ್ ಸಿಸ್ಟಮ್ ಲೆಕ್ಕಪರಿಶೋಧನೆ,ਕੰਪਿ Computer ਟਰ ਸਿਸਟਮ ਆਡਿਟ
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ
ಕಂಪ್ಯೂಟರ್ ಟರ್ಮಿನಲ್,ਕੰਪਿ computer ਟਰ ਟਰਮੀਨਲ
ಕಂಪ್ಯೂಟರ್ ಸಮಯ,ਕੰਪਿ computer ਟਰ ਦਾ ਸਮਾਂ
ಕಂಪ್ಯೂಟರ್ ಪದ,ਕੰਪਿ computer ਟਰ ਸ਼ਬਦ
ಗಣನ ಕೇಂದ್ರ,ਕੰਪਿ enting ਟਿੰਗ ਸੈਂਟਰ
ಕಂಪ್ಯೂಟಿಂಗ್ ಅಂಶ,ਕੰਪਿ uting ਟਿੰਗ ਐਲੀਮੈਂਟ
ಕಂಪ್ಯೂಟಿಂಗ್ ಶಕ್ತಿ,ਕੰਪਿ uting ਟਿੰਗ ਪਾਵਰ
ಗಣನ ವ್ಯವಸ್ಥೆ,ਕੰਪਿ uting ਟਿੰਗ ਸਿਸਟਮ
ಸಮಾಧಾನ,ਸਹਿਯੋਗੀ
ಒಗ್ಗೂಡಿಸಿದ ಡೇಟಾ ಸೆಟ್,ਕੰਡਿਆਲੀ ਡਾਟਾ ਸੈਟ
ಒಗ್ಗೂಡಿಸಿದ ಕೀ,ਕੰਬਣੀ ਕੁੰਜੀ
ಒಗ್ಗೂಡಿಸುವಿಕೆ,ਕੰਦਣਨ
ಒಗ್ಗೂಡಿಸುವ ಪಾತ್ರ,ਕੰਨਟੇਨਟੇਸ਼ਨ ਅੱਖਰ
ಸಾಂದ್ರೀಕೃತ ಸಂದೇಶ,ਧਿਆਨ ਕੇਂਦਰਿਤ
ಏಕಾಗ್ರತೆ,ਧਿਆਨ ਟਿਕਾਉਣਾ
ಸಾಂದ್ರೀಕರಣಕಾರ,ਇਕਾਗਰਤਾ
ಸಾಂದ್ರಕ ಟರ್ಮಿನಲ್ ಬಫರ್,ਅੰਗ੍ਰੇਜ਼ੀ ਟਰਮੀਨਲ ਬਫਰ
ಪರಿಕಲ್ಪನಾ ಕಲಿಕೆ,ਸੰਕਲਪ ਸਿੱਖਣ
ಪರಿಕಲ್ಪನಾ ಮಾದರಿ,ਸੰਕਲਪ ਮਾਡਲ
ಒಗ್ಗೂಡಿಸುವಿಕೆ,ਸਹਿਕਾਰੀ
ಹೊಂದಿಕೆಯಿರುವ,ਸਹਿਕਾਰਤਾ
ಏಕಕಾಲದಲ್ಲಿ,ਸਮਕਾਲੀ
ಏಕಕಾಲೀನ ಕಾರ್ಯಾಚರಣೆ,ਸਮਕਾਲੀ ਕਾਰਵਾਈ
ಏಕಕಾಲೀನ ಸಂಸ್ಕರಣೆ,ਸਮਕਾਲੀ ਪ੍ਰੋਸੈਸਿੰਗ
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ,ਸ਼ਰਤੀਆ ਅਸੈਂਬਲੀ
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ ಅಭಿವ್ಯಕ್ತಿ,ਕੰਡੀਸ਼ਨਲ ਅਸੈਂਬਲੀ ਸਮੀਕਰਨ
ಷರತ್ತುಬದ್ಧ ಜೋಡಣೆ ಸೂಚನೆ,ਕੰਡੀਸ਼ਨਲ ਅਸੈਂਬਲੀ ਹਦਾਇਤ
ಷರತ್ತುಬದ್ಧ ಶಾಖೆ ಸೂಚನೆ,ਸ਼ਰਤੀਆ ਸ਼ਾਖਾ ਹਦਾਇਤ
ಷರತ್ತುಬದ್ಧ ಬಿಂದುವನ್ನು,ਸ਼ਰਤ ਦੇ ਬਰੇਕ ਪੁਆਇੰਟ
ಷರತ್ತುಬದ್ಧ,ਸ਼ਰਤ
ಷರತ್ತುಬದ್ಧ ಬ್ರೇಕ್‌ಪಾಯಿಂಟ್ ಸೂಚನೆ,ਸ਼ਰਤ ਦੇ ਬਰੇਕ ਪੁਆਇੰਟ ਨਿਰਦੇਸ਼
ಷರತ್ತುಬದ್ಧ ಎಂಟ್ರೊಪಿ,ਸ਼ਰਤੀਆ ਐਂਟਰੋਪੀ
ಷರತ್ತುಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,ਸ਼ਰਤੀਆ ਸਮੀਕਰਨ
ಷರತ್ತುಬದ್ಧ ಸೂಚನೆ ಕಾರ್ಯಾಚರಣೆ,ਸ਼ਰਤ ਪ੍ਰਭਾਵ ਕਾਰਜ
ಷರತ್ತುಬದ್ಧ ಮಾಹಿತಿ ವಿಷಯ,ਸ਼ਰਤੀਆ ਜਾਣਕਾਰੀ ਸਮੱਗਰੀ
ಷರತ್ತುಬದ್ಧ ಜಿಗಿತ,ਸ਼ਰਤ ਛਾਲ
ಷರತ್ತುಬದ್ಧ ಜಂಪ್ ಸೂಚನೆ,ਸ਼ਰਤ ਛਾਲ
ಷರತ್ತುಬದ್ಧ ನಿರ್ವಾಹ,ਕੰਡੀਸ਼ਨਲ ਆਪਰੇਟਰ
ಷರತ್ತುಬದ್ಧ ಹೇಳಿಕೆ,ਸ਼ਰਤ ਦੇ ਬਿਆਨ
ಷರತ್ತುಬದ್ಧ ನಿಲುಗಡೆ ಸೂಚನೆ,ਸ਼ਰਤੀਆ ਰੋਕਥਾਮ ਹਦਾਇਤ
ಷರತ್ತುಬದ್ಧ ವರ್ಗಾವಣೆ ಸೂಚನೆ,ਸ਼ਰਤ ਸੰਚਾਰ ਨਿਰਦੇਸ਼
ಷರತ್ತುಬದ್ಧ ವೇರಿಯಬಲ್,ਕੰਡੀਸ਼ਨਲ ਵੇਰੀਏਬਲ
ಷರತ್ತು ಕೋಶ,ਹਾਲਤ ਸੈੱਲ
ಷರತ್ತು ಸಂಹಿತೆ,ਸ਼ਰਤ ਕੋਡ
ನಿಯಮಾಧೀನ ಸರ್ಕ್ಯೂಟ್,ਕੰਡੀਸ਼ਨਡ ਸਰਕਟ
ಷರತ್ತು,ਕੰਡੀਸ਼ਨਿੰਗ
ಷರತ್ತು ಉಪಕರಣಗಳು,ਕੰਡੀਸ਼ਨਿੰਗ ਉਪਕਰਣ
ಷರತ್ತು ಪಟ್ಟಿ,ਸ਼ਰਤ ਸੂਚੀ
ಷರತ್ತು ಹೆಸರು,ਸ਼ਰਤ ਨਾਮ
ಷರತ್ತು ಹೆಸರು ಷರತ್ತು,ਸ਼ਰਤ ਨਾਮ ਦੀ ਸਥਿਤੀ
ಷರತ್ತು ಪೂರ್ವಪ್ರತ್ಯಯ,ਸ਼ਰਤ ਪ੍ਰੀਫਿਕਸ
ಕಾನ್ಫರೆನ್ಸ್ ಕಂಟ್ರೋಲ್ (= ಸೂಕ್ಷ್ಮತೆ ನಿಯಂತ್ರಣ),ਕਾਨਫਰੰਸ ਕੰਟਰੋਲ (= ਸੰਵੇਦਨਸ਼ੀਲਤਾ ਕੰਟਰੋਲ)
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
ಮನಸ್ತಂತಿಸುವಿಕೆ,ਗੁਪਤਤਾ
ಸಂರಚನೆ,ਕੌਨਫਿਗਰੇਸ਼ਨ
ಸಂರಚನಾ ವಿಭಾಗ,ਕੌਨਫਿਗਰੇਸ਼ਨ ਭਾਗ
ದೃಢೀಕರಣ,ਪੁਸ਼ਟੀਕਰਣ
ಗೊಂದಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਉਲਝਣ ਮੈਟ੍ਰਿਕਸ
ದಸಸನ,ਭੀੜ
ಸಂಯೋಗ,ਜੋੜ
ಸಂಪರ್ಕಿತ ಉಲ್ಲೇಖ,ਜੁੜਿਆ ਹਵਾਲਾ
ಸಂಪರ್ಕಿತ ಸಂಗ್ರಹಣೆ,ਕਨੈਕਟ ਸਟੋਰੇਜ
ಕಾರ್ಯವನ್ನು ಸಂಪರ್ಕಿಸಿ,ਕਨੈਕਟ ਫੰਕਸ਼ਨ
ವ್ಯವಸ್ಥೆಯನ್ನು ಸಂಪರ್ಕಿಸಲಾಗುತ್ತಿದೆ,ਜੁੜ ਰਹੇ ਪ੍ਰਬੰਧ
ವ್ಯವಸ್ಥೆಯ ಸೇವೆಯನ್ನು ಸಂಪರ್ಕಿಸಲಾಗುತ್ತಿದೆ,ਜੋੜਨ ਦੀ ਵਿਵਸਥਾ ਸੇਵਾ
ಸಂಪರ್ಕ,ਕੁਨੈਕਸ਼ਨ
ಸಂಯೋಜಕ,ਕੁਨੈਕਟਿਵ
ಸಂಪರ್ಕ,ਕੁਨੈਕਟਰ
ಸಮಯವನ್ನು ಸಂಪರ್ಕಿಸಿ,ਜੁੜੋ
ಸತತ,ਲਗਾਤਾਰ
ಸತತ ಕಾರ್ಯಾಚರಣೆ,ਲਗਾਤਾਰ ਕਾਰਵਾਈ
ಸತತ ಅನುಕ್ರಮ ಕಂಪ್ಯೂಟರ್,ਲਗਾਤਾਰ ਸੀਕੁਐਂਸ ਕੰਪਿ computer ਟਰ
ಸ್ಥಿರತೆ ಪರಿಶೀಲನೆಯನ್ನು ಕಂಡುಹಿಡಿಯುವುದು,ਸਹਿਮਤੀ ਜਾਂਚ ਲੱਭਣ ਦਾ ਨਤੀਜਾ
ಗಡಿ,ਕੰਸੋਲ
ಕನ್ಸೋಲ್ ವರ್ಡ್-ಪ್ರೊಸೆಸಿಂಗ್ ಉಪಕರಣಗಳು,ਕੰਸੋਲ ਸ਼ਬਦ-ਪ੍ਰੋਸੈਸਿੰਗ ਉਪਕਰਣ
ಬಲವರ್ಧನೆ,ਇਕਜੁੱਟ
ಸಮಾಧಾನಕಾರ,ਕੰਸੋਲਿਡਟਰ
ಸ್ಥಿರ ಪ್ರದೇಶ,ਨਿਰੰਤਰ ਖੇਤਰ
ಸ್ಥಿರ ಸೂಚನೆ,ਨਿਰੰਤਰ ਨਿਰਦੇਸ਼
ಸ್ಥಿರ ಉದ್ದದ ಕ್ಷೇತ್ರ,ਨਿਰੰਤਰ ਲੰਬਾਈ ਵਾਲਾ ਖੇਤਰ
ಸ್ಥಿರ ಅನುಪಾತ ಸಂಕೇತ,ਨਿਰੰਤਰ ਅਨੁਪਾਤ ਕੋਡ
ಸ್ಥಿರ ಸಂಗ್ರಹಣೆ,ਨਿਰੰਤਰ ਸਟੋਰੇਜ
ಸ್ಥಿರ ಪದ,ਨਿਰੰਤਰ ਸ਼ਬਦ
ನಿರ್ಬಂಧಿತ ಸೆಟ್,ਪਾਬੰਦ ਸੈੱਟ
ನಿರ್ಬಂಧ,ਪਾਬੰਦੀ
ಪಠ್ಯವನ್ನು ಒಳಗೊಂಡಿದೆ,ਪਾਠ
ಕಲೆ,ਸਮੱਗਰੀ
ವಿಷಯ ವಿಳಾಸ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ ಸಂಗ್ರಹ),ਸਮੱਗਰੀ ਦਾ ਪਤਾ ਲਗਾਉਣਾ (= ਐਸੋਸੀਏਟਿਵ ਸਟੋਰੇਜ)
ವಿಷಯ ವಿಶ್ಲೇಷಣೆ,ਸਮਗਰੀ ਵਿਸ਼ਲੇਸ਼ਣ
ವಿವೇಚನೆ,ਵਿਵਾਦ
ವಿವಾದಾಸ್ಥೆ,ਵਿਵਾਦ ਪ੍ਰਣਾਲੀ
ವಿಷಯಗಳ ಪಟ್ಟಿ,ਸਥਾਨ
ಸನ್ನಿವೇಶ,ਪ੍ਰਸੰਗ
ಸಂದರ್ಭ ಸಂಪಾದನೆ,ਪ੍ਰਸੰਗ ਸੰਪਾਦਨ
ಸಂದರ್ಭ ಸಂಪಾದಕ,ਪ੍ਰਸੰਗ ਸੰਪਾਦਕ
ಸಂದರ್ಭ ಮುಕ್ತ ಭಾಷೆ,ਪ੍ਰਸੰਗ ਮੁਫਤ ਭਾਸ਼ਾ
ಸಂದರ್ಭ ಮುಕ್ತ ರಚನೆ,ਪ੍ਰਸੰਗ ਮੁਫਤ structure ਾਂਚਾ
ಸಂದರ್ಭ ಸೂಕ್ಷ್ಮ ಭಾಷೆ,ਪ੍ਰਸੰਗ ਸੰਵੇਦਨਸ਼ੀਲ ਭਾਸ਼ਾ
ಸಂದರ್ಭೋಚಿತ ಘೋಷಣೆ,ਪ੍ਰਸੰਗਿਕ ਘੋਸ਼ਣਾ
ಆಕಸ್ಮಿಕ ವಿಧಾನ,ਸੰਪੱਤੀ ਪ੍ਰਕਿਰਿਆ
ಮುಂದುವರಿಕೆ ಚೀಟಿ,ਨਿਰੰਤਰਤਾ ਕਾਰਡ
ನಿರಂತರ ಪರಿಶೀಲನೆ,ਨਿਰੰਤਰਤਾ ਜਾਂਚ
ನಿರಂತರ ರೂಪ,ਨਿਰੰਤਰ ਰੂਪ
ನಿರಂತರ ಫಾರ್ಮ್ ಕಾರ್ಡ್,ਨਿਰੰਤਰ ਫਾਰਮ ਕਾਰਡ
ನಿರಂತರ ರೂಪಗಳ ಕಾಗದ,ਨਿਰੰਤਰ ਫਾਰਮ ਕਾਗਜ਼
ನಿರಂತರ ಪ್ರಕ್ರಿಯೆ ನಿಯಂತ್ರಣ,ਨਿਰੰਤਰ ਪ੍ਰਕਿਰਿਆ ਨਿਯੰਤਰਣ
ನಿರಂತರ ಸಿಮ್ಯುಲೇಶನ್,ਨਿਰੰਤਰ ਸਿਮੂਲੇਸ਼ਨ
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಮಾಡೆಲಿಂಗ್ ಪ್ರೋಗ್ರಾಂ,ਨਿਰੰਤਰ ਸਿਸਟਮ ਮਾਡਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಸಿಮ್ಯುಲೇಶನ್ ಭಾಷೆ,ਨਿਰੰਤਰ ਸਿਸਟਮ ਸਿਮੂਲੇਸ਼ਨ ਭਾਸ਼ਾ
ಬಾಹ್ಯರೇಖೆಯ ಮಾದರಿ,ਸਮਾਲਟ ਮਾਡਲ
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,ਇਸ ਦੇ ਉਲਟ
ವ್ಯತಿರಿಕ್ತ ತೀಕ್ಷ್ಣಗೊಳಿಸುವಿಕೆ,ਵਿਪਰੀਤ ਤਿੱਖਾ ਕਰਨਾ
ನಿಯಂತ್ರಣ,ਨਿਯੰਤਰਣ
ನಿಯಂತ್ರಣ ಪ್ರದೇಶ,ਕੰਟਰੋਲ ਖੇਤਰ
ನಿಯಂತ್ರಣ ಬಿಟ್,ਕੰਟਰੋਲ ਬਿੱਟ
ನಿಯಂತ್ರಣ ಬ್ಲಾಕ್,ਕੰਟਰੋਲ ਬਲਾਕ
ನಿಯಂತ್ರಣ ಬಸು,ਕੰਟਰੋਲ ਬੱਸ
ನಿಯಂತ್ರಣ ಬೈಟ್,ਕੰਟਰੋਲ ਕਰੋ ਬਾਈਟ
ನಿಯಂತ್ರನೆ,ਕੰਟਰੋਲ ਕਾਰਡ
ನಿಯಂತ್ರಣ ಅಕ್ಷರ,ਕੰਟਰੋਲ ਅੱਖਰ
ನಿಯಂತ್ರಣ ವಿವರಣೆ,ਕੰਟਰੋਲ ਸਰਕਟ
ನಿಯಂತ್ರಣ ಗುಮಾಸ್ತ,ਕੰਟਰੋਲ CLRK
ಆಜ್ಞಾ ಭಾಷೆ,ਕੰਟਰੋਲ ਕਮਾਂਡ ਭਾਸ਼ਾ
ನಿಯಂತ್ರಣ ಕಂಪ್ಯೂಟರ್,ਕੰਟਰੋਲ ਕੰਪਿ computer ਟਰ
ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,ਕੰਟਰੋਲ ਕਾਉਂਟਰ
ನಿಯಂತ್ರಣ ಚಕ್ರ,ਕੰਟਰੋਲ ਚੱਕਰ
ನಿಯಂತ್ರಣ ದತ್ತಾಂಶ,ਡਾਟਾ ਕੰਟਰੋਲ
ನಿಯಂತ್ರಣ ನಿಘಂಟು,ਕੰਟਰੋਲ ਕੋਸ਼
ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್,ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ,ਕੰਟਰੋਲ ਖੇਤਰ
ನಿಯಂತ್ರಣ ಸ್ವರೂಪ ಐಟಂ,ਕੰਟਰੋਲ ਫਾਰਮੈਟ ਆਈਟਮ
ನಿಯಂತ್ರಣ ಕಾರ್ಯ,ਕੰਟਰੋਲ ਫੰਕਸ਼ਨ
