Tamil,English
வட்டு,diskette
காட்சி கோப்பு,display file
காட்சி படத்தை,display image
அகற்றல்,disposal
தூரம்,distance
தூர செயல்பாடு,distance function
திரித்தல்,distortion
விநியோகிக்கப்பட்டது,distributed
விநியோகிக்கப்பட்ட தரவு,distributed data
விநியோகிக்கப்பட்ட சேவையகம்,distributed server
விநியோகிக்கப்பட்ட அமைப்பு,distributed system
விநியோகிக்கக்கூடிய,distributive
ஆவணம்,document
ஆவணம் மீட்டெடுக்கப்பட்டது,document retrieved
ஆவண சாளரம்,document window
ஆவணங்கள்,documentation
களம்,domain
டொமைன் பெயர்,domain name
டாட் மேட்ரிக்ஸ் பிரிண்டர்,dot matrix printer
கீழ்,down
கீழ் இணைப்பு,down link
பதிவிறக்கம்,down loading
செயலற்ற நேரம்,down time
இழுத்தல்,dragging
DRAM (டைனமிக் ரேம்),DRAM (dynamic RAM)
சறுக்கல்,drift
இயக்கி,driver
கைவிட,drop
கீழ்தோன்றும் பட்டியல் பெட்டி,drop down list box
டிரம் டிரைவ்,drum drive
டிரம் பிரிண்டர்,drum printer
டிரம் அலகு,drum unit
இரட்டை,dual
இரட்டை அடர்த்தி,dual density
போலி முகவரி,dummy address
திணிப்பு,dump
இரட்டை சுற்று,duplex circuit
டூப்ளெக்சிங்,duplexing
நகல்,duplicate
டிவிடி ஆர்/டபிள்யூ,DVD R/W
டிவிடி ரோம்,DVD ROM
மாறும் அறிவுறுத்தல்,dynamic instruction
மாறும் நினைவகம்,dynamic memory
இயக்கவியல்,dynamics
EBCDIC,EBCDIC
மின் வணிகம்,e-business
எதிரொலி,echo
மின் வணிகம்,e-commerce
தொகு,edit
ஆசிரியர்,editor
கல்வி தொழில்நுட்பம்,educational technology
EEP ரோம்,EEP rom
பயனுள்ள முகவரி (மிதக்கும் முகவரி),effective address (floating address)
பயனுள்ள செயல்பாட்டு முகவரி,effective operand address
பயனுள்ள செயல்முறை,effective procedure
பயனுள்ள UID (பயனர் அடையாளம்),effective UID (user identification)
பயனுள்ள பரிமாற்ற செயல்பாடு,efffective transmission operand
எட்டு பிட் பைட்,eight-bit byte
மின் கற்றல்,e-learning
தேர்தல்-அல்கிரிதம்,election-algirthm
மின் அஞ்சல் (மின்னஞ்சல்),electric mailing (e-mail)
மின்சார அச்சுப்பொறி,electric printer
மின் கணக்கியல் இயந்திரம்,electrical accounting machine
மின்னணு,electronic
மின்னணு அனுமதி அமைப்பு (ECS),electronic clearance system (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),electronic data interchange (EDI)
மின்னணு தரவு செயலாக்கம்,electronic data processing
மின்னணு தாக்கல்,electronic filing
மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS),electronic funds transfer System (EFTS)
மின்னணு இதழ்கள்,electronic journals
மின்னணு வெளியீடு,electronic publishing
மின்னணு சுவிட்ச்,electronic switch
உறுப்பு,element
மின்னஞ்சல்,e-mail
மின்னஞ்சல் முகவரி,e-mail address
உட்பொதிக்கப்பட்ட அமைப்பு,embedded system
உட்பொதித்தல்,embedding
உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL),emitter couple logic (ECL)
வெற்று அடுக்கு,empty stack
வெற்று சரம்,empty string
முன்மாதிரி,emulation
அடைப்பு,encapsulation
குறியாக்கி,encipher
குறியாக்கம்,encode
குறியாக்கி,encoder
மறைகுறியாக்கப்பட்ட தரவு,encrepted data
என்கிரிப்ட் கோப்பு முறைமை,encripting file system
குறியாக்கம்,encryption
தொகுதியின் முடிவு,end of block
கோப்பின் முடிவு (EOF),end of file (EOF)
கடைசி பயனாளி,end-user
நுழைய,enter
நுழைவு விசை,enter-key
நிறுவன சேவையகம்,enterprise server
நிறுவன அமைப்பு,enterprise system
நிறுவனம்,entity
நிறுவனம்-உறவு,entity-relationship
நுழைவு நேரம்,entry time
நுழைவு மாறி,entry variable
எண்ணத்தக்க,enumerable
சூழல்,environment
சகாப்தம்,epoch
EPROM,EPROM
எப்சிலன் மூடல்,epsilon closure
சமநிலைப்படுத்தி,equalizer
உபகரணங்கள்,equipment
சமநிலை வகுப்பு,equivalence class
சமமான உறவு,equivalence relation
அழிக்க,erase
பிழை திருத்தும் குறியீடு,error correcting code
பிழை திருத்தம்,error correction
பிழை கண்டறிதல்,error detection
பிழை கையாளுதல்,error handling
பிழை செய்தி,error message
பிழை விகிதம்,error rate
பிழை மீட்பு,error recovery
பிழை வழக்கமான,error routine
தப்பிக்கும் தன்மை,escape character
ஈதர்நெட்,ethernet
நிகழ்வு,event
நிகழ்வு சங்கிலி,event chain
நிகழ்வு கட்டுப்பாடு,event control
நிகழ்வு கவுண்டர்,event counter
விதிவிலக்கு கையாளுதல்,exception handling
பரிமாற்றக்கூடிய வட்டு சேமிப்பு,exchangeable disk storage
விலக்குதல்,exclusion
பிரத்தியேக அல்லது (XOR),exclusive Or (XOR)
இயங்கக்கூடிய நிரல்,executable program
நிர்வாக அறிக்கை,executive statement
முழுமையான தேடல்,exhaustive search
உள்ளன,exist
வெளியேறு,exit
நிபுணர் அமைப்பு,expert system
வெளிப்பாடு,expression
நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA),extended graphic array (XGA)
விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS),extended industry standard (EIS)
நீட்டிக்கப்பட்ட இயந்திரம்,extended machine
நீட்டிக்கப்பட்ட நினைவகம்,extended memory
நீட்டிக்கப்பட்ட துல்லியம்,extended precision
நீட்டிக்கப்பட்ட வரிசையாக்கம்,extended sorting
வெளிப்புற அழைப்பு,external call
வெளிப்புற பிழை,external error
வெளிப்புற செயல்பாடு,external function
வெளிப்புற குறுக்கீடு,external interrupt
வெளிப்புற நினைவகம்,external memory
வெளிப்புற நினைவகம்,external memory
வெளிப்புற மோடம்,external modem
வெளிப்புற குறிப்பு,external reference
வெளிப்புற தேடல்,external searching
வெளிப்புற சேமிப்பக சாதனம்,external storage device
பிரித்தெடுத்தல்,extraction
எக்ஸ்ட்ராபோலேஷன்,extrapolation
முக எழுத்து அச்சுப்பொறி,face-character printer
தோல்வி-பாதுகாப்பான செயல்பாடு,fail-safe operation
தோல்வி விகிதம்,failure rate
தோல்வி மீட்பு,failure recovery
தவறான குறியீடு,false code
தவறான பிழை,false error
ரசிகர்-இன்,fan-in
ரசிகர்-அவுட்,fan-out
பாசிமைல் I/O சாதனம்,fascimile I/O device
வேகமான நான்கு உருமாற்றம் (FFT),fast fourier transform (FFT)
கொடிய பிழை,fatal error
தவறு கண்டறிதல்,fault detection
தவறு கண்டறிதல்,fault diagnosis
தவறு சகிப்புத்தன்மை,fault tolerance
தொலைநகல்,fax
தொலைநகல் செய்தி,fax message
FDC,FDC
அம்சம் கண்டறிதல்,feature detection
உணவு சுழற்சி,feed cycle
பின்னூட்டம்,feedback
ஊட்டி,feeder
எடுக்க,fetch
ஃபைபோனச்சி தேடல்,fibonacci search
ஃபைபோனச்சி வரிசை,fibonacci sequence
ஃபைபோனச்சி தொடர்,fibonacci series
ஃபைபர் ஆப்டிக்ஸ்,fibre optics
fido net,fido net
களம்,field
ஐந்தாம் தலைமுறை கணினிகள்,fifth generation computers
கோப்பு,file
கோப்பு அணுகல் முறை,file access method
கோப்பு ஒதுக்கீடு அட்டவணை,file allocation table
கோப்பு சுருக்கம்,file compression
கோப்பு நகலெடுக்கிறது,file copying
கோப்பு தளவமைப்பு,file layout
கோப்பு ஒன்றிணைத்தல்,file merge
கோப்பு மீட்பு,file recovery
கோப்பு சேமிப்பு,file storage
கோப்பு அமைப்பு,file structure
கோப்பு முறை,file system
கோப்பு பரிமாற்றம்,file transfer
கோப்பு பரிமாற்ற நெறிமுறை (FTP),file transfer protocol (FTP)
வடிகட்டி,filter
இறுதி நிலை,final state
கண்டுபிடிக்க,find
வரையறுக்கப்பட்ட நிலை இயந்திரம்,finite state machine
தீ சுவர்,fire wall
நிலைபொருள்,firmware
முதலில் வருபவர்களுக்கு முன்னுரிமை,first come first serve
முதல் தலைமுறை கணினி,first generation computer
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),first in first out (FIFO)
முதல் வரிசை தர்க்கம்,first order logic
முதல் வரிசை கோட்பாடு,first order theory
நிலையான பகிர்வு,fixed partition
கொடி,flag
நெகிழ்வான வட்டு,flexible disk
நெகிழ் வட்டு,floppy disk
நெகிழ் வட்டு இயக்கி (Fdd),flopy disk drive (Fdd)
ஓட்ட விளக்கப்படம்,flow chart
கட்டுப்பாட்டு ஓட்டம்,flow of control
பறிப்பு,flush
கோப்புறை,folder
எழுத்துரு,font
எழுத்துரு குடும்பம்,font family
வெளிநாட்டு விசை,foreign key
வடிவம்,form
முறையான மொழி,formal language
முறையான அமைப்பு,formal system
வடிவம்,format
வடிவமைத்தல்,formatting
ஃபோர்ட்ரான்,fortran
fortran நிரலாக்க,fortran programming
முன்னோக்கி சாய்வு,forward slash
நான்காம் தலைமுறை கணினி,fourth generation computer
துண்டு,fragment
சட்டகம்,frame
இலவச வலை,free net
இலவச மென்பொருள் அடித்தளம்,free software foundation
இலவச சேமிப்பு,free storage
இலவச மென்பொருள்,freeware
முன் முனை,front end
முன் குழு,front panel
செயல்பாடு,function
செயல்பாட்டு விசை,function key
செயல்பாடு குறிப்பு,function reference
செயல்பாட்டு சார்பு,functional dependency
செயல்பாட்டு சோதனை,functional testing
தெளிவற்ற தர்க்கம்,fuzzy logic
தெளிவற்ற தொகுப்பு,fuzzy set
ஆதாயம்,gain
விளையாட்டு மரம்,game tree
இடைவெளி பாத்திரம்,gap character
குப்பை,garbage
குப்பை சேகரிப்பு,garbage collection
குப்பை சேகரிப்பு,garbage collection
குப்பையில் குப்பை (GIGO),garbage in garbage out (GIGO)
வாயில்,gate
நுழைவாயில்,gateway
பொது திட்டம்,general program
பொது திட்டம்,general program
பொது நோக்கம் கணினி,general purpose computer
பொது நோக்கம் கணினி,general purpose computer
பொது பதிவு,general register
பொதுமைப்படுத்தல்,generalization
பொதுமைப்படுத்தல்,generalization
பொது நோக்க மொழி,general-purpose language
பொது நோக்க இயக்க முறைமை,general-purpose operating sysem
பொது நோக்கப் பதிவேடு,general-purpose regisgter
உருவாக்கப்பட்ட பிழை,generated error
செயல்பாடு உருவாக்கும்,generating function
பொதுவான வகுப்பு,generic class
பொதுவான செயல்பாடு,generic function
பொதுப்பெயர்,generic name
ஜிகோ,gigo
உலகளாவிய,global
உலகளாவிய குறியீடு,global code
உலகளாவிய பூட்டு,global lock
உலகளாவிய நெட்வொர்க்,global network
உலகளாவிய நெட்வொர்க்,global network
உலகளாவிய பயனர்,global user
உலகளாவிய மாறி,global variable
உலகமயமாக்கல்,globalisation
கோபர்,gopher
கோபர் வாடிக்கையாளர்,gopher client
கோபர் சர்வர்,gopher server
கோபர் தளம்,gopher site
கோபர் விண்வெளி,gopher space
அழகான சீரழிவு,graceful degradation
இலக்கண சரிபார்ப்பவர்,grammar checker
இலக்கணம் நேர்த்தியான வெளியேற்றம்,grammar graceful exit
பெரும் மொத்தம்,grand total
வரைபடம்,graph
வரைபடம் வரைதல்,graph plotting
வரைகலை பாத்திரம்,graphic character
வரைகலை கட்டுப்படுத்தி,graphic controller
வரைகலை தரவு அமைப்பு,graphic data structure
வரைகலை காட்சி நிரல்,graphic display program
கிராஃபிக் காட்சி தீர்மானம்,graphic display resolution
வரைகலை மொழி,graphic language
வரைகலை மொழி,graphic language
வரைகலை குழு,graphic panel
வரைகலை அனிமேஷன்,graphical animation
வரைகலை இடைமுக வடிவம் (GIF),graphical interface format (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),graphical user interface (GUI)
கிராபிக்ஸ்,graphics
கிராபிக்ஸ் பயன்பாடு,graphics application
கிராபிக்ஸ் கர்சர்,graphics cursor
கிராபிக்ஸ் முறை,graphics mode
கிராபிக்ஸ் தொகுப்பு,graphics package
வரைகலை மென்பொருள்,graphics software
வரைகலை மென்பொருள்,graphics software
வரைகலை மென்பொருள் தொகுப்பு,graphics software package
சாம்பல் அளவு,gray scale
பேராசை முறை,greedy method
grep,grep
கட்டம்,grid
கட்ட விளக்கப்படம்,grid chart
கட்டம் கம்ப்யூட்டிங்,grid computing
கட்டம் பண்பேற்றம்,grid modulation
தரை அலை,ground wave
குழு,group
குழு முகவரி,group address
குழு குறியீடு,group code
குழு தொடர்பு,group communication
குழு தொடர்பு,group communication
குழு அடையாளம்,group identification
குழு பெயர்,group name
குழுபொருள்,groupware
வளர்ச்சி,growth
காவலர்,guard
வழிகாட்டப்பட்ட ஊடகங்கள்,guided media
துப்பாக்கி சிப்,gunzip
ஊடுருவு,hack
ஹேக்கர்,hacker
ஹேக்கர் அகராதி,hacker's dictionary
அரை சேர்ப்பான்,half adder
அரை பாலம்,half bridge
அரை இரட்டை,half duplex
அரை இரட்டை வரி,half duplex line
அரை இரட்டை முறை,half duplex mode
பாதி தீவிரம்,half intensity
அரை திசைவி,half router
அரை கழிப்பான்,half subtracter
அரை டோனிங்,half toning
அரை வார்த்தை,half word
வலிமிகுந்த சுழற்சி,hamiltonious cycle
ஹாமிங் குறியீடு,hamming code
கை,hand
கை நகல்,hand copy
கைப்பிடி,handle
கையாளுதல்,handling
தொங்கும்,hang
மகிழ்ச்சி வலை,happy net
கடின நகல் சாதனம்,hard copy device
வன் வட்டு,hard disk
ஹார்ட் டிஸ்க் செயலிழப்பு,hard disk crash
கடினமான பிழை,hard error
வன்பொருள் ஓட்டம் கட்டுப்பாடு,hardware flow control
இசைவான,harmonic
ஹார்மோனிக் சராசரி,harmonic mean
ஹாஷ்,hash
ஹாஷ் வரைபடம்,hash diagram
ஹாஷ் அட்டவணை,hash table
ஹாஷிங் நுட்பம்,hashing technique
தலைப்பு,header
குவியல்,heap
குவியல் வகை,heap sort
உதவி,help
உதவி திரை,help screen
ஹெல்ப்நெட்,helpnet
ஹெர்ட்ஸ்,hertz
ஹூரிஸ்டிக்,heuristic
ஹூரிஸ்டிக் முறை,heuristic method
பதின்ம எண்கள்,hexadecimal numbers
மறைக்கப்பட்ட வரி,hidden line
படிநிலை தரவு தளம்,hierarchical data base
படிநிலை கோப்பு முறைமை,hierarchical file system
படிநிலை நிலப்பரப்பு,hierarchical topography
உயர் மட்ட மொழி,high level language
அதிக நினைவக பகுதி,high memory area
உயர் செயல்திறன்,high performance
தாக்கியது,hit
வீதம்,hit rate
வெற்றி விகிதம்,hit ratio
துளை,hole
முகப்பு அடைவு,home directory
முகப்பு பக்கம்,home page
ஒரே மாதிரியான ஒருங்கிணைப்பு,homogeneous coordinate
ஹாப்,hop
ஹாப் எண்ணிக்கை,hop count
கொம்பு,horn
ஹோஸ்ட் கணினி,host computer
ஹோஸ்ட் கணினி,host computer
புரவலன் மொழி,host language
சூடான சாவி,hot key
ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML),hyper text markup language (HTML)
கருதுகோள்,hypothesis
நான் போட்,I pod
I/O தாங்கல்,I/O buffer
I/O போர்ட்,I/O port
I/O அலகு,I/O unit
அடையாளங்காட்டி,identifier
அடையாளம்,identity
படம்,image
பட சென்சார்,image sensor
தாக்க அச்சுப்பொறி,impact printer
தடை,impedence
கட்டாய நிரல் மொழி,imperative programme language
கட்டாய அறிக்கை,imperative statement
மறைமுக முகவரி,implicit address
சாத்தியமற்ற நிகழ்வு,impossible event
செயலற்ற முனை,inactive node
முரண்பாடு,inconsistency
அதிகரிப்பு,increment
குறியீட்டு,index
குறியீட்டு தரவு உருப்படி,index data item
குறியீட்டு கோப்பு,index file
குறியீட்டு பதிவு,index register
குறியீட்டு வரிசை,index sequential
குறியிடப்பட்ட முகவரி,indexed addressing
குறியிடப்பட்ட மொழி,indexed language
அட்டவணைப்படுத்தப்பட்ட வரிசை கோப்பு,indexed sequence file
அட்டவணைப்படுத்தப்பட்ட வரிசைமுறை sccess முறை (ISAM),indexed sequential sccess method (ISAM)
மறைமுக முகவரி,indirect addressing
தகவலியல்,Informatics
தகவல்,Information
தகவல் பிட்,information bit
தகவல் மேலாண்மை,information management
தகவல் மேலாண்மை அமைப்பு (IMS),information management system (IMS)
தகவல் மீட்பு,information retrieval
தகவல் அமைப்பு,information system
தகவல் தொழில்நுட்பம் (IT),information technology (IT)
உள்கட்டமைப்பு மேலாண்மை,infrastructure management
பரம்பரை,Inheritance
பரம்பரை பிழை,inherited error
ஆரம்ப,Initial
ஆரம்ப முகவரி,initial address
ஆரம்ப நிலை,initial state
துவக்கம்,Initialization
மை ஜெட் அச்சுப்பொறி,ink jet printer
எண்ணிலடங்கா,Innumerable
நான் முனை அட்டவணை,i-node table
செயல்பட முடியாத நேரம்,inoperable time
உள்ளீடு தாங்கல் பதிவு,input buffer register
உள்ளீட்டு வெளியீட்டு செயலி (I/O செயலி),input output processor (I/O processor)
உள்ளீடு வெளியீடு பதிவு (I/O பதிவு),input output register (I/O register)
உள்ளீட்டு வெளியீட்டு அறிக்கை (I/O அறிக்கை),input output statement (I/O statement)
உள்ளீடு/வெளியீடு (I/O),input/output (I/O)
உள்ளீடு/வெளியீடு இடையக (I/O இடையக),input/output buffer (I/O buffer)
உள்ளீடு/வெளியீட்டு சாதனம் (I/O சாதனம்),input/output device (I/O device)
செருகு,Insert
செருகும் வகை,insertion sort
நிறுவல் நேரம்,installation time
உதாரணம்,Instance
அறிவுறுத்தல்,Instruction
அறிவுறுத்தல் கவுண்டர்,instruction counter
அறிவுறுத்தல் சுழற்சி,instruction cycle
அறிவுறுத்தல் தொகுப்பு,instruction set
முழு எண் நிரலாக்கம்,integer programming
முழு எண் மாறி,integer variable
ஒருங்கிணைந்த மோடம்,integrated modem
ஒருங்கிணைந்த சேவைகள் டிஜிட்டல் நெட்வொர்க் (ISDN),integrated services digital network (ISDN)
நேர்மை,Integrity
அறிவார்ந்த கட்டுப்படுத்தி,intelligent controller
அறிவார்ந்த முனையம்,intelligent terminal
இடைப்பட்ட தொகுதி,inter block
இடைத் தொகுதி இடைவெளி,inter block gap
தொடர்பு அமைப்பு,inter communication system
தொடர்பு,Interaction
ஊடாடும் கிராபிக்ஸ்,interactive graphics
ஊடாடும் விசைப்பலகை அச்சுப்பொறி,interactive keyboard printer
இண்டர்காம் சேவை,intercom service
இடைமுகம்,Interface
இடைச்செருகல்,Interleaving
இடைநிலை தாங்கல்,intermediate buffer
உள் தொகுதி,internal block
உள் தொடர்பு,internal communication
உள் துண்டாடுதல்,internal fragmentation
உள் நினைவகம்,internal memory
உள் வகை,internal sort
உள் டைமர்,internal timer
தரப்படுத்தலுக்கான சர்வதேச அமைப்பு (ISO),international organization for standardization (ISO)
சர்வதேச தொழில்நுட்ப ஆதரவு அமைப்பு,international technical support organization
இணையதளம்,Internet
இணைய பொறியியல் பணிக்குழு (IETF),internet engineering task force (IETF)
இன்டர்நெட் எக்ஸ்ப்ளோரர்,internet explorer
இணைய வேட்டை,internet hunt
இணைய மாத அறிக்கை,internet monthly report
இணைய பாக்கெட் பரிமாற்றம்,internet packet exchange
இணைய நெறிமுறை (IP),internet protocol (IP)
இணைய நெறிமுறை நீக்கம் (IP),internet protocol remove (IP)
இணைய ரிலே அரட்டை (IRC),internet relay chat (IRC)
இணைய சேவை வழங்குபவர்,internet service provider
இணைய சேவைகளின் பட்டியல்,internet services list
இணைய சமூகம்,internet society
இணைய கருவிகள்,internet tools
இணைய வேலை,internet working
இணைய வேலை,internet working
இடைச்செருகல்,Interpolation
விளக்குவது,Interpret
மொழிபெயர்ப்பாளர்,Interpreter
இடைச்செயல் தொடர்பு,interprocess communication
குறுக்கீடு,Interrupt
குறுக்கீடு கையாளுபவர்,interrupt handler
குறுக்கீடு முகமூடி,interrupt mask
குறுக்கீடு சமிக்ஞை,interrupt signal
குறுக்கீடு திசையன்,interrupt vector
குறுக்கீடு,Interruption
குறுக்கிடும்,Intersect
அக இணையம்,Intranet
மாறாத,Invariant
சரக்கு முதன்மை கோப்பு,inventory master file
தலைகீழ் மல்டிபிளெக்சர்,inverse multiplexer
தலைகீழ் ஸ்கேனிங்,inverse scanning
தலைகீழ் கோப்பு,inverted file
தலைகீழ் பட்டியல் கோப்பு,inverted list file
தலைகீழ் பக்க அட்டவணை,inverted page table
இன்வெர்ட்டர்,Inverter
இணைய வேலை,internet working
இடைச்செருகல்,Interpolation
விளக்குவது,Interpret
மொழிபெயர்ப்பாளர்,Interpreter
இடைச்செயல் தொடர்பு,interprocess communication
குறுக்கீடு,Interrupt
குறுக்கீடு கையாளுபவர்,interrupt handler
குறுக்கீடு முகமூடி,interrupt mask
குறுக்கீடு சமிக்ஞை,interrupt signal
குறுக்கீடு திசையன்,interrupt vector
குறுக்கீடு,Interruption
குறுக்கிடும்,Intersect
அக இணையம்,Intranet
மாறாத,Invariant
சரக்கு முதன்மை கோப்பு,inventory master file
தலைகீழ் மல்டிபிளெக்சர்,inverse multiplexer
தலைகீழ் ஸ்கேனிங்,inverse scanning
தலைகீழ் கோப்பு,inverted file
தலைகீழ் பட்டியல் கோப்பு,inverted list file
தலைகீழ் பக்க அட்டவணை,inverted page table
இன்வெர்ட்டர்,Inverter
வேலை மேலாண்மை,job management
வேலை சார்ந்த மொழி,job oriented language
வேலை முன்னுரிமை,job priority
வேலை திட்டமிடல்,job scheduling
வேலை வரிசைப்படுத்துதல்,job sequencing
வேலை அட்டவணை,job table
சேர (சேர்),join (JOIN)
கூட்டு புகைப்படக் குழு (jpg),joint photographic group (jpg)
இதழ்,Journal
மகிழ்ச்சி குச்சி,joy stick
தீர்ப்பு,Judgement
தாவி,Jump
குதிக்கும் அறிவுறுத்தல்,jump instruction
குதிப்பவர்,Jumper
சந்திப்பு,Junction
குப்பை,Junk
நியாயப்படுத்துதல்,Justification
கே பைட்டுகள்,k bytes
கர்னாக் வரைபடம்,karnaugh map
கர்னாக் வரைபடம்,karnaugh map
கேபி (கிலோ பைட்),KB (Kilo Byte)
கர்னல்,Kernel
கர்னல் முறை,kernel mode
கெர்னிங்,Kerning
முக்கிய,Key
விசைப்பலகை,key board
முக்கிய துள்ளல்,key bounce
முக்கிய கிளிக்,key click
முக்கிய சுருக்கம்,key compression
முக்கிய வட்டு,key disk
முக்கிய குறியாக்கம்,key encryption
முக்கிய புலம்,key field
முக்கிய கோப்பு,key file
முக்கிய சட்டகம்,key frame
முக்கிய மேலாண்மை,key management
முக்கிய திண்டு,key pad
முக்கிய திண்டு,key pad
முக்கிய சொற்றொடர்,key phrase
முக்கிய துடிப்பு,key pulse
முக்கிய பஞ்ச்,key punch
முக்கிய வரிசையாக்கம்,key sorting
முக்கிய பக்கவாதம்,key stroke
முகவரி மாற்றத்திற்கான திறவுகோல்,key to address transformation
வட்டின் விசை,key to disk
நெகிழ்வுக்கான திறவுகோல்,key to floppy
டேப்பின் விசை,key to tape
முக்கிய வார்த்தை,key word
உதை,Kick
கொல்லுங்கள்,Kill
கிலோபிட்,Kilobit
முடிச்சுகள்,Knots
அறிவு சார்ந்த தகவல் சேவைகள்,knowledge based information services
அறிவு கண்டுபிடிப்பு,knowledge discovery
அறிவு கண்டுபிடிப்பு தரவுத்தளம் (KDD),knowledge discovery database (KDD)
அறிவு பொறியியல்,knowledge engineering
அறிவு மேலாண்மை,knowledge management
அறிவு பணியாளர்,knowledge worker
லேன் அடாப்டர்,Lan adapter
லேன் சர்வர்,Lan server
LAN பணியிடம்,LAN workplace
நிலப்பரப்பு,Landscape
நிலப்பரப்பு,Landscape
மொழி,Language
மொழி மொழிபெயர்ப்பாளர்,language interpreter
மொழி செயலி,language processor
மொழி மொழிபெயர்ப்பாளர்,language translator
மடிக்கணினி,Laptop
பெரிய அளவிலான ஒருங்கிணைப்பு (எல்எஸ்ஐ),large scale integration (lsi)
பெரிய அளவிலான ஒருங்கிணைப்பு (LSI),large scale integration (LSI)
லேசர்,Laser
லேசர் அச்சுப்பொறி,laser printer
கடைசியாக முதலில் வெளியே (LIFO),last in first out (LIFO)
அடுக்கு,Layer
தளவமைப்பு,Layout
இலை,Leaf
இலை முனை,leaf node
இலை தளம்,leaf site
குத்தகைக்கு,Lease
குத்தகைக்கு விடப்பட்ட சேனல்,leased channel
குத்தகை வரி,leased line
குறைந்தது குறிப்பிடத்தக்க பிட் (எல்எஸ்பி),least significant bit (lsb)
குறைந்தது குறிப்பிடத்தக்க இலக்கம்,least significant digit
பேற்று முறைமை,legacy system
லெம்மா,Lemma 
எழுத்து தரம் (LQ),letter quality (LQ)
லெக்ஸீம்,Lexeme
அகராதியியல்,Lexicography
நூலகம்,Library
நூலக திட்டம்,library program
நூலக துணை வழக்கம்,library sub-routine
உரிம ஒப்பந்தம்,licence agrement
ஒளி உமிழ்ப்பான் டையோடு (LED),light emitter diode (LED)
லேசான துப்பாக்கி,light gun
ஒளி பேனா,light pen
வரி அடாப்டர்,line adapter
வரி எடிட்டிங்,line editing
வரி அச்சுப்பொறி,line printer
நேரியல்,Linear
நிமிடத்திற்கு கோடுகள் (LPM),lines per minute (LPM)
இணைப்பு,Link
இணைக்கப்பட்ட பட்டியல்,linked list
லினக்ஸ்,LINUX
திரவ படிக காட்சி (எல்சிடி),liquid crystal display (LCD)
பட்டியல் செயலாக்கம்,list processing
இலக்கியம்,Literal
வாழ்க,Live
நேரடி முனை,live node
ஏற்றவும்,Load
சுமை தொகுதி,load module
உள்ளூர்,Local
உள்ளூர் அணுகல்,local access
உள்ளூர் பகுதி நெட்வொர்க் (Lan),local area network (Lan)
உள்ளூர் வரையறை,local definition
உள்ளூர் பரிமாற்றம்,local exchange
உள்ளூர் நினைவகம்,local memory
உள்ளூர் முறை,local mode
உள்ளூர் மாறி,local variable
பூட்டு,Lock
பூட்டப்பட்ட கோப்பு,locked file
உள்நுழை = உள்நுழை,log in=log on
வெளியேறு-வெளியேறு,log off-log out
பதிவு செய்தல்,Logging
தர்க்க பகுப்பாய்வி,logic analyser
தர்க்க வெடிகுண்டு,logic bomb
தர்க்க அட்டை,logic card
தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),logic chart (flow chart)
தர்க்க சுற்று,logic circuit
தர்க்க வடிவமைப்பு,logic design
தர்க்க வரைபடம்,logic diagram
தர்க்க ஓட்ட விளக்கப்படம்,logic flow chart
தர்க்க செயல்பாடு,logic function
தர்க்க வாயில்,logic gate
தர்க்க நிரலாக்கம்,logic programming
தர்க்க மாற்றம்,logic shift
தர்க்க நிலை,logic state
தர்க்க சுவிட்ச்,logic switch
தர்க்க அலகு,logic unit
தருக்க,Logical
தருக்க இணைப்பு,logical connection
தருக்க தரவு அமைப்பு,logical data structure
தருக்க வரைபடம்,logical diagram
தருக்க வெளிப்பாடு,logical expression
தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),logical flow chart (flow chart)
தருக்க IF,logical IF
தருக்க செயல்பாடு,logical operation
தருக்க ஆபரேட்டர்,logical operator
தர்க்கரீதியான உறவு,logical relation
தருக்க திட்டம்,logical scheme
தருக்க சின்னம்,logical symbol
தருக்க வகை,logical type
தருக்க மதிப்பு,logical value
தருக்க மாறி,logical variable
முன்னே பார்,look ahead carry
முன்னே பார்,look ahead set
பார்-அப்,Look-up
லூப்,Loop
வளைய கட்டுப்பாடு,loop control
வளைய துவக்கம்,loop initialization
வளைய மாற்றம்,loop modification
வளைய நெட்வொர்க்,loop network
வளைய தொடக்கம்,loop start
லூப் முடித்தல்,loop termination
லூப்-பேக் சோதனை,loop-back test
தளர்வாக இணைக்கப்பட்டது,loosely coupled
இழப்பற்ற சுருக்கம்,lossless compression
இழப்பு சுருக்கம்,lossy compression
குறைந்த பைட்,low byte
குறைந்த அளவிலான மொழி,low level language
குறைந்த பாஸ் வடிகட்டி,low pass filter
குறைந்த எல்லை,lower bound
மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு),mac protocol (medium access control)
