Bengali,Kannada
বৈদ্যুতিক হিমায়ন,ವಿದ್ಯುತ್ ಶೈತ್ಯೀಕರಣ
ইলেক্ট্রো প্রতিরোধী ডেনাটুরোমিটার,ಎಲೆಕ್ಟ್ರೋ ರೆಸಿಸ್ಟಿವ್ ಡಿನಾಟ್ಯುರೋಮೀಟರ್
বৈদ্যুতিক প্রতিরোধ ক্ষমতা,ವಿದ್ಯುತ್ ಪ್ರತಿರೋಧ
বৈদ্যুতিক বর্তমান রিং,ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರಿಂಗ್
"বৈদ্যুতিক শীট, ট্রান্সফরমার শীট","ವಿದ್ಯುತ್ ಹಾಳೆ, ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಹಾಳೆ"
বৈদ্যুতিক ইনপুট পাইপ,ವಿದ್ಯುತ್ ಇನ್ಪುಟ್ ಪೈಪ್
"বৈদ্যুতিক শাটার, বৈদ্যুতিক শাটার","ವಿದ್ಯುತ್ ಶಟರ್, ವಿದ್ಯುತ್ ಶಟರ್"
"স্পার্ক, বিদ্যুতের স্ফুলিঙ্গ","ಕಿಡಿಗಳು, ವಿದ್ಯುತ್ ಕಿಡಿಗಳು"
বৈদ্যুতিক বর্ণালী,ವಿದ್ಯುತ್ ವರ್ಣಪಟಲ
বৈদ্যুতিক উদ্দীপনা,ವಿದ್ಯುತ್ ಪ್ರಚೋದನೆ
ইলেক্ট্রোস্টিমুলেশন,ಎಲೆಕ್ಟ್ರೋಸ್ಟಿಮ್ಯುಲೇಶನ್
"বৈদ্যুতিক ঝড়, বৈদ্যুতিক ঝড়","ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ, ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ"
বৈদ্যুতিক প্রবণতা,ವಿದ್ಯುತ್ ಪ್ರವೃತ್ತಿ
"ইলেক্ট্রো-টাইমার, ইলেক্ট্রো-টাইমার","ಎಲೆಕ್ಟ್ರೋ-ಟೈಮರ್, ಎಲೆಕ್ಟ್ರೋ-ಟೈಮರ್"
"বৈদ্যুতিক ভেক্টর, বৈদ্যুতিক ভেক্টর","ವಿದ್ಯುತ್ ವೆಕ್ಟರ್, ವಿದ್ಯುತ್ ವೆಕ್ಟರ್"
বৈদ্যুতিক ভেক্টর সম্ভাবনা,ವಿದ್ಯುತ್ ವೆಕ್ಟರ್ ಸಂಭಾವ್ಯ
বৈদ্যুতিক উইঞ্চ,ವಿದ್ಯುತ್ ವಿಂಚ್
বৈদ্যুতিক বাতাস,ವಿದ್ಯುತ್ ಗಾಳಿ
বৈদ্যুতিক তরঙ্গ তরঙ্গ তরঙ্গ,ವಿದ್ಯುತ್ ತರಂಗ ತರಂಗ ತರಂಗ
"বৈদ্যুতিক, বৈদ্যুতিক","ವಿದ್ಯುತ್, ವಿದ್ಯುತ್"
তড়িচ্চালক বল,ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ
বৈদ্যুতিক ঘনত্ব,ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
তড়িৎ পরিবাহিতা,ವಿದ್ಯುತ್ ವಾಹಕತೆ
বৈদ্যুতিক সংযোগ,ವಿದ್ಯುತ್ ಸಂಪರ್ಕ
কাঠবিড়ালি,ಅಳಿಲು
বৈদ্যুতিক বিলম্ব লাইন,ವಿದ್ಯುತ್ ವಿಳಂಬ ಲೈನ್
বৈদ্যুতিক ঘনত্ব,ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
ইলেক্ট্রো-নিমজ্জন-বাতি,ಎಲೆಕ್ಟ್ರೋ-ಇಮ್ಮರ್ಶನ್-ಲ್ಯಾಂಪ್
ইলেক্ট্রোপোরেশন,ವಿದ್ಯುದ್ವಿಭಜನೆ
"বৈদ্যুতিক ডবল লেভেল, ইলেকট্রিক ডাবল লেভেল","ವಿದ್ಯುತ್ ಡಬಲ್ ಮಟ್ಟ, ವಿದ್ಯುತ್ ಡಬಲ್ ಮಟ್ಟ"
বৈদ্যুতিক ডবল প্রতিসরণ,ವಿದ್ಯುತ್ ಡಬಲ್ ವಕ್ರೀಭವನ
বৈদ্যুতিক সরঞ্জাম,ವಿದ್ಯುತ್ ಉಪಕರಣಗಳು
বৈদ্যুতিক ফোকাস,ವಿದ್ಯುತ್ ಗಮನ
ইলেক্ট্রোপ্লেটিং,ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್
ইলেক্ট্রোপ্লেটিং প্রক্রিয়া,ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್ ಪ್ರಕ್ರಿಯೆ
বৈদ্যুতিক ছবি,ವಿದ್ಯುತ್ ಚಿತ್ರ
বৈদ্যুতিক প্রতিফলন বল,ವಿದ್ಯುತ್ ಪ್ರತಿಫಲನ ಶಕ್ತಿ
ইলেক্ট্রোম্যাগনেটিক ভর,ವಿದ್ಯುತ್ಕಾಂತೀಯ ದ್ರವ್ಯರಾಶಿ
বৈদ্যুতিক খুঁটি,ವಿದ್ಯುತ್ ಕಂಬ
বৈদ্যুতিক পলিপোল অর্ডার,ವಿದ್ಯುತ್ ಪಾಲಿಪೋಲ್ ಆದೇಶ
বৈদ্যুতিক নেটওয়ার্ক,ವಿದ್ಯುತ್ ಜಾಲ
বৈদ্যুতিক দোলনা,ವಿದ್ಯುತ್ ಆಂದೋಲನಗಳು
বৈদ্যুতিক মেরুকরণ,ಎಲೆಕ್ಟ್ರೋ ಧ್ರುವೀಕರಣ
বৈদ্যুতিক সম্ভাব্য,ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ
বৈদ্যুতিক চাপ,ವಿದ್ಯುತ್ ಒತ್ತಡ
বৈদ্যুতিক অনুসন্ধান,ವಿದ್ಯುತ್ ತನಿಖೆ
বৈদ্যুতিক quadrupole মুহূর্ত,ವಿದ್ಯುತ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಕ್ಷಣ
বৈদ্যুতিক প্রতিরোধ ক্ষমতা,ವಿದ್ಯುತ್ ಪ್ರತಿರೋಧ
বৈদ্যুতিক সিমুলেশন,ವಿದ್ಯುತ್ ಸಿಮ್ಯುಲೇಶನ್
বৈদ্যুতিক ব্যবস্থা,ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ
ইলেক্ট্রো-টেনশন,ಎಲೆಕ್ಟ್ರೋ-ಟೆನ್ಷನ್
বৈদ্যুতিক নীতি,ವಿದ್ಯುತ್ ತತ್ವ
বৈদ্যুতিক সেন্ট্রিফিউজ,ವಿದ್ಯುತ್ ಕೇಂದ್ರಾಪಗಾಮಿ
ইলেক্ট্রোফোরেসিস,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
তড়িৎ ঋণাত্মক কণা,ಎಲೆಕ್ಟ್ರೋನೆಗೆಟಿವ್ ಕಣಗಳು
বিদ্যুৎ,ವಿದ್ಯುತ್
বৈদ্যুতিক গ্রিড,ವಿದ್ಯುತ್ ಗ್ರಿಡ್
"বিদ্যুতায়ন, চার্জ","ವಿದ್ಯುದೀಕರಣ, ಚಾರ್ಜ್"
বিদ্যুতায়িত,ವಿದ್ಯುದೀಕರಣಗೊಂಡಿದೆ
"চার্জিত কণা, চার্জিত কণা","ಚಾರ್ಜ್ಡ್ ಕಣ, ಚಾರ್ಜ್ಡ್ ಕಣ"
"ইলেক্ট্রোম্যাগনেটিজম, ইলেক্ট্রোপ্লেটিং","ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ, ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್"
বৈদ্যুতিক আমানত,ವಿದ್ಯುತ್ ಠೇವಣಿ
ইলেক্ট্রো-ডায়ালাইসিস,ಎಲೆಕ್ಟ್ರೋ-ಡಯಾಲಿಸಿಸ್
ইলেক্ট্রোলুমিনেসেন্স,ವಿದ್ಯುದ್ವಿಭಜನೆ
"ইলেক্ট্রো-অ্যাকোস্টিক ট্রান্সডুসার, ইলেক্ট্রো-অ্যাকোস্টিক এনার্জি কনভার্টার","ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ, ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಪರಿವರ್ತಕ"
ইলেক্ট্রো-শব্দবিদ্যা,ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ಸ್
ইলেক্ট্রো-সক্রিয়,ಎಲೆಕ್ಟ್ರೋ-ಸಕ್ರಿಯ
ইলেকট্রনিক অপচয়,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಸರಣ
"ইলেক্ট্রো-মেকানিক্যাল ট্রান্সডুসার, ইলেক্ট্রো-মেকানিক্যাল এনার্জি কনভার্টার","ಎಲೆಕ್ಟ್ರೋ-ಮೆಕ್ಯಾನಿಕಲ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ, ಎಲೆಕ್ಟ್ರೋ-ಯಾಂತ್ರಿಕ ಶಕ್ತಿ ಪರಿವರ್ತಕ"
আলোক বৈদ্যুতিক শাটার,ದ್ಯುತಿವಿದ್ಯುತ್ ಶಟರ್
"ইলেক্ট্রো-ভিজ্যুয়াল কার ইফেক্ট, ইলেক্ট্রো-অপটিক্যাল কার ইফেক্ট","ಎಲೆಕ್ಟ್ರೋ ವಿಷುಯಲ್ ಕಾರ್ ಎಫೆಕ್ಟ್, ಎಲೆಕ್ಟ್ರೋ ಆಪ್ಟಿಕಲ್ ಕಾರ್ ಎಫೆಕ್ಟ್"
ইলেক্ট্রো-অপটিক্স,ಎಲೆಕ್ಟ್ರೋ-ಆಪ್ಟಿಕ್ಸ್
ইলেক্ট্রো অ্যাকোস্টিক,ಎಲೆಕ್ಟ್ರೋ ಅಕೌಸ್ಟಿಕ್
বৈদ্যুতিক বিশ্লেষণ,ವಿದ್ಯುತ್ ವಿಶ್ಲೇಷಣೆ
ইলেক্ট্রোথার্মাল প্রভাব,ಎಲೆಕ್ಟ್ರೋಥರ್ಮಲ್ ಪರಿಣಾಮ
ইলেক্ট্রো-কৈশিক,ಎಲೆಕ್ಟ್ರೋ-ಕ್ಯಾಪಿಲ್ಲರಿ
ইলেক্ট্রো-ক্যাপিলারি লাইন,ಎಲೆಕ್ಟ್ರೋ-ಕ್ಯಾಪಿಲ್ಲರಿ ಲೈನ್
বৈদ্যুতিক কৈশিক ভর,ವಿದ್ಯುತ್ ಕ್ಯಾಪಿಲ್ಲರಿ ದ್ರವ್ಯರಾಶಿ
"ইলেক্ট্রোকার্ডিওগ্রাম, ইলেক্ট্রোকার্ডিওগ্রাম","ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್, ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್"
ইলেক্ট্রোকার্ডিওগ্রাম,ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್
ইলেক্ট্রোকেমিক্যাল ক্যাপাসিটর,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಕೆಪಾಸಿಟರ್
ইলেক্ট্রোকেমিক্যাল সমতুল্য,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಸಮಾನ
ইলেক্ট্রোকেমিক্যাল সম্ভাবনা,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಸಂಭಾವ್ಯ
ইলেক্ট্রোকেমিক্যাল বৈশিষ্ট্য,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಗುಣಲಕ್ಷಣಗಳು
"বৈদ্যুতিক ক্রোনোগ্রাফ, বৈদ্যুতিক ক্রোনোগ্রাফ","ಎಲೆಕ್ಟ್ರಿಕ್ ಕ್ರೋನೋಗ್ರಾಫ್, ಎಲೆಕ್ಟ್ರಿಕ್ ಕ್ರೋನೋಗ್ರಾಫ್"
ইলেক্ট্রোকোঅর্ডিনেটটোগ্রাফ,ಎಲೆಕ್ಟ್ರೋಕೋಆರ್ಡಿನೇಟೋಗ್ರಾಫ್
ইলেক্ট্রোড,ವಿದ್ಯುದ್ವಾರ
ইলেক্ট্রোড সক্রিয় পৃষ্ঠা,ಎಲೆಕ್ಟ್ರೋಡ್ ಸಕ್ರಿಯ ಪುಟ
ইলেক্ট্রোড অনুপ্রবেশ,ಎಲೆಕ್ಟ್ರೋಡ್ ನುಗ್ಗುವಿಕೆ
ইলেকট্রোড বৈশিষ্ট্য,ಎಲೆಕ್ಟ್ರೋಡ್ ಗುಣಲಕ್ಷಣಗಳು
ইলেক্ট্রোড পরিবাহিতা,ಎಲೆಕ್ಟ್ರೋಡ್ ವಾಹಕತೆ
ইলেক্ট্রোড কনফিগারেশন,ಎಲೆಕ್ಟ್ರೋಡ್ ಕಾನ್ಫಿಗರೇಶನ್
ইলেক্ট্রোড বর্তমান,ಎಲೆಕ್ಟ್ರೋಡ್ ಕರೆಂಟ್
"ইলেক্ট্রোড ড্রপ, ইলেক্ট্রোড ড্রপ","ಎಲೆಕ್ಟ್ರೋಡ್ ಡ್ರಾಪ್, ಎಲೆಕ್ಟ್ರೋಡ್ ಡ್ರಾಪ್"
ইলেক্ট্রোড ফাঁক,ವಿದ್ಯುದ್ವಾರದ ಅಂತರ
ইলেক্ট্রোড ফ্রেম,ಎಲೆಕ್ಟ್ರೋಡ್ ಫ್ರೇಮ್
ইলেক্ট্রোড সম্ভাব্য,ಎಲೆಕ್ಟ್ರೋಡ್ ಸಂಭಾವ್ಯ
ইলেক্ট্রোড বিকিরণ,ಎಲೆಕ್ಟ್ರೋಡ್ ವಿಕಿರಣ
ইলেক্ট্রোড বিক্রিয়া,ಎಲೆಕ್ಟ್ರೋಡ್ ಪ್ರತಿಕ್ರಿಯೆ
ইলেক্ট্রোড প্রতিরোধের,ಎಲೆಕ್ಟ್ರೋಡ್ ಪ್ರತಿರೋಧ
ইলেক্ট্রোড ফাঁক,ವಿದ್ಯುದ್ವಾರದ ಅಂತರ
ইলেক্ট্রোড ধারক,ಎಲೆಕ್ಟ್ರೋಡ್ ಹೋಲ್ಡರ್
ইলেক্ট্রোড ধারক,ಎಲೆಕ್ಟ್ರೋಡ್ ಕಂಟೇನರ್
ইলেক্ট্রোড ভোল্টেজ,ಎಲೆಕ್ಟ್ರೋಡ್ ವೋಲ್ಟೇಜ್
ইলেক্ট্রোড বর্তমান গড় সময়,ಎಲೆಕ್ಟ್ರೋಡ್ ಪ್ರಸ್ತುತ ಸರಾಸರಿ ಸಮಯ
ইলেক্ট্রোডহীন নিমজ্জন,ವಿದ್ಯುದ್ವಾರವಿಲ್ಲದ ಇಮ್ಮರ್ಶನ್
ইলেক্ট্রোডহীন বাতি,ವಿದ್ಯುದ್ವಾರವಿಲ್ಲದ ದೀಪ
"ইলেক্ট্রোডলেস টিউব, স্পার্কিং গ্যাপ টিউব","ವಿದ್ಯುದ್ವಾರವಿಲ್ಲದ ಟ್ಯೂಬ್, ಸ್ಪಾರ್ಕಿಂಗ್ ಗ್ಯಾಪ್ ಟ್ಯೂಬ್"
"ইলেক্ট্রোম্যাগনেটোমিটার, ইলেক্ট্রোডেনসোগ্রাফ","ಎಲೆಕ್ಟ್ರೋಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್, ಎಲೆಕ್ಟ್ರೋಡೆನ್ಸೋಗ್ರಾಫ್"
ইলেক্ট্রোডাইনামিক লাউডস্পীকার,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಧ್ವನಿವರ್ಧಕ
ইলেক্ট্রোডাইনামিক সম্ভাবনা,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಸಂಭಾವ್ಯ
তড়িৎগতিবিদ্যা,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್
"electrodynamometer, electrodynamometer","ಎಲೆಕ್ಟ್ರೋಡೈನಮೋಮೀಟರ್, ಎಲೆಕ್ಟ್ರೋಡೈನಮೋಮೀಟರ್"
"ইলেক্ট্রোফিজিওগ্রাফি, ইলেক্ট্রোএনসেফালোগ্রাম","ಎಲೆಕ್ಟ್ರೋಫಿಸಿಯೋಗ್ರಫಿ, ಎಲೆಕ್ಟ್ರೋಎನ್ಸೆಫಾಲೋಗ್ರಾಮ್"
"বিদ্যুৎ বিবর্নি, ইলেক্ট্রো ফ্লোর","ವಿದ್ಯುತ್ ವಿವರ್ನಿ, ಎಲೆಕ್ಟ್ರೋ ಮಹಡಿ"
"বৈদ্যুতিক চুল্লি, বৈদ্যুতিক চুল্লি","ವಿದ್ಯುತ್ ಕುಲುಮೆ, ವಿದ್ಯುತ್ ಕುಲುಮೆ"
বৈদ্যুতিক রেকর্ড,ವಿದ್ಯುತ್ ದಾಖಲೆ
বৈদ্যুতিক রেকর্ডার,ವಿದ್ಯುತ್ ರೆಕಾರ್ಡರ್
ইলেক্ট্রোগ্রাফ প্রিন্টিং প্রেস,ಎಲೆಕ್ಟ್ರೋಗ್ರಾಫ್ ಪ್ರಿಂಟಿಂಗ್ ಪ್ರೆಸ್
বৈদ্যুতিক রেকর্ডিং,ವಿದ್ಯುತ್ ರೆಕಾರ್ಡಿಂಗ್
"বৈদ্যুতিক প্রবাহ, ইলেক্ট্রোজেট","ವಿದ್ಯುತ್ ಪ್ರವಾಹ, ಎಲೆಕ್ಟ್ರೋಜೆಟ್"
ইলেক্ট্রোডাইনামিক প্রভাব,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಪರಿಣಾಮ
ইলেক্ট্রোডাইনামিক ভরবেগ,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಆವೇಗ
ইলেক্ট্রোডাইনামিক ঘটনা,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ವಿದ್ಯಮಾನ
ইলেক্ট্রোডাইনামিক সম্ভাবনা,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಸಂಭಾವ್ಯ
তড়িৎগতিবিদ্যা,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್
ইলেক্ট্রোকিনেটোগ্রাফ,ಎಲೆಕ್ಟ್ರೋಕಿನೆಟೋಗ್ರಾಫ್
"ইলেক্ট্রোলেস ডিপোজিশন, রাসায়নিক জমা","ಎಲೆಕ್ಟ್ರೋಲೆಸ್ ಠೇವಣಿ, ರಾಸಾಯನಿಕ ಶೇಖರಣೆ"
শক্তিহীন প্রক্রিয়া,ಶಕ್ತಿಹೀನ ಪ್ರಕ್ರಿಯೆ
তড়িৎ বিশ্লেষণ,ವಿದ್ಯುದ್ವಿಭಜನೆ
ইলেক্ট্রোলাইটিক,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
ইলেক্ট্রোলাইটিক,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
ইলেক্ট্রোলাইটিক বিশ্লেষক,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ವಿಶ್ಲೇಷಕ
ইলেক্ট্রোলাইসিস সাইট,ವಿದ್ಯುದ್ವಿಭಜನೆಯ ತಾಣ
ইলেক্ট্রোলাইটিক ব্রেকার,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಬ್ರೇಕರ್
ইলেক্ট্রোলাইটিক কোষ,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ ಕೋಶ
তড়িৎ - ধারক,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್
ইলেক্ট্রোলাইটিক পরিবাহিতা,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ವಹನ
ইলেক্ট্রোলাইটিক পরিবাহিতা,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ವಾಹಕತೆ
ইলেক্ট্রোলাইটিক আবিষ্কারক,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಡಿಟೆಕ್ಟರ್
ইলেক্ট্রোলাইটিক বিচ্ছিন্নতা,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ ವಿಘಟನೆ
ইলেক্ট্রোলাইটিক ফিল্ম,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಫಿಲ್ಮ್
ইলেক্ট্রোলাইটিক গতিশীলতা,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಚಲನಶೀಲತೆ
ইলেক্ট্রোলাইটিক বিভাগ,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ವಿಭಾಗ
ইলেক্ট্রোলাইটিক সংশোধনকারী,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ರಿಕ್ಟಿಫೈಯರ್
ইলেক্ট্রোলাইটিক বিচ্ছেদ,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ ಬೇರ್ಪಡಿಕೆ
ইলেক্ট্রোলাইটিক সুইচ,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಸ್ವಿಚ್
ইলেক্ট্রোলাইটিক ট্যাঙ্ক,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಟ್ಯಾಂಕ್
"ইলেক্ট্রোফোরেসিস, ইলেক্ট্রোফোরেসিস","ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್, ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್"
ইলেক্ট্রোম্যাগনেট,ವಿದ್ಯುತ್ಕಾಂತ
ইলেক্ট্রোম্যাগনেটিক,ವಿದ್ಯುತ್ಕಾಂತೀಯ
ইলেক্ট্রোম্যাগনেটিক ক্রিয়া,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ರಿಯೆ
ইলেক্ট্রোম্যাগনেটিক অ্যাকশন ঘনত্ব,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ರಿಯೆಯ ಸಾಂದ್ರತೆ
ইলেক্ট্রোম্যাগনেটিক পরিবর্ধক লেন্স,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್ ಲೆನ್ಸ್
ইলেক্ট্রোম্যাগনেটিক সীমাবদ্ধতা,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಿತಿ
ইলেক্ট্রোম্যাগনেটিক কোটার,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕೋಟರ್
ইলেক্ট্রোম্যাগনেটিক বৈশিষ্ট্য,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಗುಣಲಕ್ಷಣಗಳು
ইলেক্ট্রোম্যাগনেটিক উপাদান,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಘಟಕ
ইলেক্ট্রোম্যাগনেটিক বল জোড়া,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಬಲದ ಜೋಡಿ
ইলেক্ট্রোম্যাগনেটিক কাপলার,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಂಯೋಜಕ
ইলেক্ট্রোম্যাগনেটিক প্রবাহ ঘনত্ব,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಹರಿವಿನ ಸಾಂದ್ರತೆ
ইলেক্ট্রোম্যাগনেটিক স্যাঁতসেঁতে,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಡ್ಯಾಂಪಿಂಗ್
ইলেক্ট্রোম্যাগনেটিক ঘনত্ব,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಾಂದ್ರತೆ
ইলেক্ট্রোম্যাগনেটিক শক্তি,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಶಕ್ತಿ
ইলেক্ট্রোম্যাগনেটিক শক্তি ঘনত্ব,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಶಕ್ತಿ ಸಾಂದ್ರತೆ
ইলেক্ট্রোম্যাগনেটিক সমীকরণ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಮೀಕರಣ
ইলেক্ট্রোম্যাগনেটিক ফিল্ড স্ট্রেস ডিসপ্লে,ಎಲೆಕ್ಟ್ರೋಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್ ಸ್ಟ್ರೆಸ್ ಡಿಸ್ಪ್ಲೇ
ইলেক্ট্রোম্যাগনেটিক ফিল্ড বর্ণালী,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ಷೇತ್ರ ವರ್ಣಪಟಲ
ইলেক্ট্রোম্যাগনেটিক অনুরণন,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಅನುರಣನ
ইলেক্ট্রোম্যাগনেটিক গ্যালভানিক পদ্ধতি,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಗಾಲ್ವನಿಕ್ ವಿಧಾನ
হর্ন অ্যান্টেনা,ಹಾರ್ನ್ ಆಂಟೆನಾ
ইলেক্ট্রোম্যাগনেটিক আনয়ন,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಇಂಡಕ್ಷನ್
ইলেক্ট্রোম্যাগনেটিক আনয়ন পদ্ধতি,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಇಂಡಕ್ಷನ್ ವಿಧಾನ
ইলেক্ট্রোম্যাগনেটিক জড়তা,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಜಡತ್ವ
ইলেক্ট্রোম্যাগনেটিক লেন্স,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ
ইলেক্ট্রোম্যাগনেটিক ভর,ವಿದ್ಯುತ್ಕಾಂತೀಯ ದ್ರವ್ಯರಾಶಿ
ইলেক্ট্রোম্যাগনেটিক পরিমাপ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಾಪನ
ইলেক্ট্রোম্যাগনেটিক যান্ত্রিক প্রভাব,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಯಾಂತ್ರಿಕ ಪರಿಣಾಮ
ইলেক্ট্রোম্যাগনেটিক পদ্ধতি,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಧಾನ
ইলেক্ট্রোম্যাগনেটিক ভরবেগ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಆವೇಗ
ইলেক্ট্রোম্যাগনেটিক দোলন,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಆಂದೋಲನ
"ইলেক্ট্রোম্যাগনেটিক অসিলেটর, ইলেক্ট্রোম্যাগনেটিক অসিলেটর","ವಿದ್ಯುತ್ಕಾಂತೀಯ ಆಂದೋಲಕ, ವಿದ್ಯುತ್ಕಾಂತೀಯ ಆಂದೋಲಕ"
ইলেক্ট্রোম্যাগনেটিক ঘটনা,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿದ್ಯಮಾನ
ইলেক্ট্রোম্যাগনেটিক সম্ভাবনা,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಾಮರ್ಥ್ಯ
ইলেক্ট্রোম্যাগনেটিক প্রক্রিয়া,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಪ್ರಕ್ರಿಯೆ
ইলেক্ট্রোম্যাগনেটিক কপিকল,ವಿದ್ಯುತ್ಕಾಂತೀಯ ರಾಟೆ
ইলেক্ট্রোম্যাগনেটিক পাম্প,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಪಂಪ್
তড়িৎচুম্বকত্ব,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
তড়িচ্চুম্বকিয় বিকিরণ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ
ইলেক্ট্রোম্যাগনেটিক অনুরণন,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಅನುರಣನ
