Tamil,Kannada
பச்சை உரம்,ಹಸಿರು ಗೊಬ್ಬರ
பசுமை புரட்சி,ಹಸಿರು ಕ್ರಾಂತಿ
வளர்ச்சி மற்றும் வளர்ச்சி,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
கம்மோசிஸ்,ಗುರು ರಾಶಿ
கினோடியோசியஸ்,ವೇಷಭೂಷಣವಾದ
கால் நட்டு,ಗೋಲು ಕಾಯಿ
பூண்டு,ಬೆಳ್ಳುಳ್ಳಿ
ஜெர்பெரா,ಕಸ
கெர்கின்,ಗೆರ್ಕಿನ್
இஞ்சி,ಶುಂಠಿ
கிளாடியோலஸ்,ಹೊಳಪು
ஆடு களை (ஏஜெரட்டம்),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
திராட்சைப்பழம்,ದ್ರಾಕ್ಷಿಹಣ್ಣು
திராட்சை,ದ್ರಾಕ್ಷಿ
பச்சை கிராம்,ಹಸಿರು ಗ್ರಾಂ
க்ரூவியா,ದಹನ
நிலக்கடலை,ನೆಲಗಡಲೆ
கொய்யா,ಸೀಬೆಹಣ್ಣು
கினியா புல்,ಗಿನಿಯಾ ಹುಲ್ಲು
பித்தப்பை மிட்ஜ்,ಗಾಲ್ ಮಿಡ್ಜ್
புல் ஹாப்பர்,ಹುಲ್ಲು ಹಾಪರ್
குந்தி பிழை,ಗುಂಡಿ ದೋಷ
பழக்கம்,ಅಭ್ಯಾಸ
ஆலங்கட்டி,ಆಲಿಕಲ್ಲು
ஹேரிவெட்ச்,ಕೂದಲು
ஹாலோபைட்,ಮೆರುಗು
ஹாரோ,ಕುಣಿಸು
அறுவடை அட்டவணை,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
அறுவடை,ಕೊಯ್ದು
அறுவடை,ಕೊಯ್ಲು
ஹட்ச்,ಮೊಲ
வைக்கோல்,ಹುಳು
ஹேலேஜ்,ಹುಲಿಗೆ
வைக்கோல்,ಹುಲ್ಲುಗಾವಲು
மூடுபனி,ಮಬ್ಬು
மங்கலான,ಮಸುಕಾದ
தலை (வேளாண்),ತಲೆ (ಕೃಷಿ)
தலை (சேனலின்),ತಲೆ (ಚಾನಲ್)
பின்னோக்கி செல்வது,ಹಿಂದಿರುಗುವುದು
ஹெட்ஜ்,ತುತ್ತೂರಿ
ஹெட்ஜிங்,ಹೆಡ್ಜಿಂಗ್
ஹெலிக்ஸ்,ಹೆಲಿಕ್ಸ್
ஹெமாடைட்,ರಕ್ತನಾಳ
மூலிகை,ಸಸ್ಯ
ஹெர்பேரியம்,ಗಿಡದಂತಿ
களைக்கொல்லி,ಸಸ್ಯನಾಶಕ
பரம்பரை,ಅನರ್ಹತೆ
ஹெர்டிலேஷன்,ಪತ್ನಣೀಯತೆ
ஹெர்மாஃப்ரோடைட்,ಹರ್ಮ್ರೋಡೈಟ್
ஹீட்டோரோக்ரோமாடிக்,ಭಿನ್ನ ವಾಚ್
ஹீட்டோரோஃபெர்டைமயமாக்கல்,ಭಿನ್ನಾಭಿಪ್ರಾಯ
ஹீட்டோரோசிஸ்,ಭಿನ್ನತೆ
ஹீட்டோரோசோம்,ಭಿನ್ನಾಭಿಪ್ರಾಯ
ஹீட்டோரோட்ஃப்,ಭಿನ್ನತೆ
ஹெக்ஸாபிளாய்டு,ರಕ್ತಸಂಬಂಧಿ
ஹைபர்னேட்,ಹೈಬರ್ನೇಟ್ ಮಾಡು
அதிக அடர்த்தி நடவு,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
மலை (அரிசி),ಬೆಟ್ಟದ
ஹிஸ்டோகிராம்,ಹಂದಿಯ ಕುರಿತ
ஹிட்டெக் தோட்டக்கலை,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
ஹைவ்,ಜೇನುಗೂಡು
HOEING,ಹಂದಿಯ
வைத்திருத்தல்,ಹಿಡಿದು
வீட்டு பண்ணை,ತೋಟ
ஹோமியோஸ்டாஸிஸ்,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
ஹோம்ஸ்டெட்,ಗೃಹ ಹೋಳು
ஒருமைப்பாடு,ಏಕರೂಪತೆ
ஒரே மாதிரியான,ಏಕರೂಪದ
ஹோமோலாஜஸ்,ಮಾಮೋಲಿಕಸ್
ஹோமோசைகோட்,ಅಖಂಡ
ஹாப்பர்,ಕುಳಿ
அடிவானம்,ದಿಗಂತಿ
தோட்டக்கலை பயிர்கள்,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
தோட்டக்கலை,ತೋಟಗಾರಿಕೆ
ஹார்டி-சில்வி ஆயர் விவசாயம்,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
தொகுப்பாளர்,ಅತಿಥೆಯ
சூடான நீர் சுத்திகரிப்பு,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
ஹல்,ಹಲ್
ஈரப்பதம்,ಆರ್ದ್ರತೆ
இயற்கையானது,ಸಜ್ಜು
உமி,ಹೊಟ್ಟು
ஹஸ்கர்,ಹಸ್ಕರ್
உமி,ಹೊಳಪುಳ್ಳ
கலப்பின,ಸಂಕರಜದ
கலப்பினமாக்கல்,ಸಂಕರಜತೆ
நீரேற்றம்,ಜಲಸಂಚಯ
நீர்நிலை,ಜಲವಿಜ್ಞಾನ
நீராற்பகுப்பு,ಜಲವಿಚ್ysisೇದನೆ
ஹைட்ரோமீட்டர்,ಜಲಮಾಪಕ
ஹைட்ரோபிலஸ்,ಜಲಪಕ್ಷದ
ஹைட்ரோபோனிக்ஸ்,ಜಲಸಂಪರ್ಕ
ஹைட்ரோஸ்பியர்,ಜಲಾವರಣ
ஹைட்ரோஸ்கோபாரிட்டி,ಜಲಸಮತಿ
ஹைபராசைட்,ಅತ್ಯಲ್ಪ
ஹைப்பர் பிளேசியா,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
ஹைபா,ಜರಡಿ
ஹைபோகோடைல்,ಬಲಿಷ್ಠಿ
கருதுகோள்,ಕಲ್ಪನಾಶಕ್ತಿ
கருப்பை ஒடுக்கி,ಗರ್ಭಕಂಠ (ನೀರು)
ஹேசல் நட்டு,ಹಜೆಲ್ ಕಾಯಿ
சணல்,ಸೆಣಬಿನ
ஹென்பேன்,ಕೋಳಿ
மருதாணி,ಗೋರಂಟಿ
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,ದಾಸವಾಳಿ
ஹாப்,ಹಾಪ್
குதிரை கிராம்,ಕುದುರೆ ಗ್ರಾಂ
குதிரை-கண்-பீன்,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
தேனீ,ಜೇನು ನೊಣ
ஹாப்பர்,ಕುಳಿ
தோட்டக்கலை நிபுணர்,ತೋಟಗಾರಿಕೆ
நீர்நிலை நிபுணர்,ಜಲವಿಜ್ಞಾನಿ
சிட்டு ஒட்டுதலில்,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
ஆய்வுக்கூட சோதனை முறையில்,ವಿಂಟ್ರೊದಲ್ಲಿ
உயிருள்ள,ವಿವೋದಲ್ಲಿ
கண்மூடித்தனமான,ತಗ್ಗಿಸದ
பூச்சி,ಕೀಟ
பூச்சி பூச்சி,ಕೀಟ ಕೀಟ
பூச்சி,ಕೀಟಸಾಮಾನ್ಯ
பூச்சிக்கொல்லி,ಕೀಟನಾಶಕ
பூச்சிக்கொல்லி,ಕೀಟಭಾರಿಯ
இன்சோலேஷன்,ಬಿಸಿಲು
கரையாத,ಬಿಡಿಸಲಾಗದ
இன்ஸ்டார் (பூச்சி),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
இன்சுலேட்டர்,ನಿರಂಕುಶಾಧಿಕಾರಿ
ஒருங்கிணைந்த நோய் மேலாண்மை,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
ஒருங்கிணைந்த பூச்சி மேலாண்மை,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
தீவிரம்,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
தீவிர,ತೀವ್ರ
இடைக்கால,ಅಂತರ್ರೋಗ
இடைக்கணிப்பு (இடைக்கால),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
ஆர்வம்,ಆಸಕ್ತಿ
இன்டர்னோட்,ಅಂತರಪರ್ -ಆವರಣ
இடைமுகம் (செல் பிரிவு),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
இடைக்கணிப்பு,ರಾಕ್ಷಸ
இடை-மாடி,ಅಂತರ್ರೋಗದ
சரக்கு,ದಾಸ್ತಾನು
தலைகீழ்,ವಿಪರ್ಯ
ஈடுபாடு,ಆಕ್ರೋಶ
அயன்,ಅಯಾನು
கதிர்வீச்சு,ವಿಕಿರಣ
நீர்ப்பாசனம்,ನೀರಾವರಿ
ஐசோ அல்லீல்கள்,ಐಸೊ ಆಲೀಲ್ಸ್
ஐஎஸ்ஓ தயாரிப்பு வளைவு,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
ஐசோபார்,ಐಸೋಬಾರ್
ஐசோகாமி,ಐಸೊಗಾಮಿ
தனிமைப்படுத்தும் தூரம்,ಪ್ರತ್ಯೇಕತೆ
ஐசோப்ளாய்டு,ಸಮೋಪ್ಸುಯು
ஐசோகண்ட்,ಲೋಕದ
ஐசோடோப்,ಐಸೋಟೋಪ್
இந்திய பிர்ச்,ಭಾರತೀಯ ಬರ್ಚ್
இந்திய நீல பைன்,ಭಾರತೀಯ ನೀಲಿ ಪೈನ್
இந்திய செர்ரி,ಭಾರತೀಯ ಚೆರ್ರಿ
இந்திய ஜூனிபர்,ಭಾರತೀಯ ಜುನಿಪರ್
இந்திய கினோ மரம்,ಭಾರತೀಯ ಕಿನೋ ಮರ
இந்திய லாரல் மரம்,ಭಾರತೀಯ ಲೌರಲ್ ಮರ
இந்திய மேட்,ಭಾರತೀಯ ಹುಚ್ಚು
இந்திய மேட்லர்,ಭಾರತೀಯ ಹುಚ್ಚು
இந்திய போடோ பைலம்,ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್
இண்டிகோ,ಇಂಡಿಗೊ
இத்தாலிய தினை,ಇಟಲಿಯ ರಾಗಿ
தந்தம் மரம்,ದಂತ ಮರ
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ
வெல்லம்,ನುಗ್ಗಿ
ஜபோனிகா அரிசி,ಜಪೋನಿಕಾ ಅಕ್ಕಿ
ஜாசிட்,ಜಲಾರತಿ
ஜவானிகா ரைஸ்,ಜಾವಾನಿಕಾ ಅಕ್ಕಿ
கூச்சலிடுதல்,ಕವಣೆ
ஜம் சாகுபடி,ಜಮ್ ಕೃಷಿ
ஜம்பிங் மரபணு,ಜಿಗಿಯುವ ಜೀನ್
குப்பை டி.என்.ஏ,ಜಲ್ಲಿಕ
சிறார் கட்டம்,ಬಾಲಕಿಯ ಹಂತ
ஜகரந்தா,ಸ ೦ ಗಂಗಲ
ஜாக்ஃப்ரூட்,ಜಕ್ಕೆ
ஜமுன்,ಜಾಮಿನ
மல்லிகை,ಮಲ್ಲಿಗೆ
ஜட்டி கட்டி,ಜಟ್ಟಿ ಖಟ್ಟಿ
ஜட்ரோஃபா,ಜಾಟ್ರೋಫಾ
சணல்,ದಣಿಸು
ஜாசிட்ஸ்,ಜಸ್ಸಿಡ್ಸ್
கயோலின்,ಕವಣೆ
கயோலினைட்,ಕ್ವಾಲಿನೈಟ್
கயோலினைட்,ಕ್ವಾಲಿನೈಟ್
கரியென்சிமா,ಕರಿಚೈಮಾ
Karyodesma,ಕಸಪೋಕ್ತಿ
கரியோகாமி,ಕಟೋಗಮಿ
கரியோகிராம் (இடைஜியோகிராம்),ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್)
காரியோகினேசிஸ்,ಕರಿಯೊಕಿನಿಸ್
கரியாலஜி,ಸ್ವಾರಸ್ಯ
காரியோலிசிஸ்,ಕಸಪಂಕ್ತಿ
காரியோன்,ಕರಿಯಾನ್
காரியோடைப்,ಬಾವ್ಯ
கெல்ப் (ஆல்கா),ಕೆಲ್ಪ್ (ಪಾಚಿ)
கெல்வின் சுழற்சி,ಕೆಲ್ವಿನ್ ಚಕ್ರ
கெராடின்,ಕಸ
கர்னல்,ಪಟಲ
கைரா நோய்,ಖೈರಾ ಕಾಯಿಲೆ
கரிப்,ಖಾರಿಫ್
விளையாடினேன்,ತಮಾಷೆ
கினெடோகோர்,ಧನಸಹಾಯ
சமையலறை தோட்டம்,ಅಡಿಗೆಮನೆ
க்ளீன்ஃபில்டர் நோய்க்குறி,ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
க்ளெனோ துண்டு,ಕ್ಲೆನೋ ತುಣುಕು
முடிச்சு,ಗಲಾಟೆ
கோச்சின் போஸ்டுலேட்,ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್
கோபனின் வகைப்பாடு (காலநிலை),ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ)
கிரெப்ஸ் சுழற்சி,ಕ್ರೆಬ್ಸ್ ಚಕ್ರ
கர்டோசிஸ்,ಕರ್ಟಿಸಿಸ್
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ)
கதம்,ಕಾದಮ್
காலே,ಕಾಲ್ನಡಸು
கன்ஸ் புல்,ಕಾನ್ಸ್ ಹುಲ್ಲು
கரோண்டா,ಕರೋಂಡ
"சிறுநீரக பீன், ராஜ்மா","ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ"
கிவிஃப்ரியட்,ಕಿವಿಫ್ರೂಟ್
KNOL கோல்,ನಾಲ್ ಖೋಲ್
கோடம்புலி,ಕಾದು
கோடோ தினை,ಕಾದೋ ರಾಗಿ
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್)
கப்ரா வண்டு,ಖಮ್ರ ಜೀರುಂಡೆ
L.D.50 (மரணம் டோஸ் 50),ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50)
தரையிறக்க ஆய்வகம்,ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್
லேபிள்,ಹದಗೆಟ್ಟ
தொழிலாளர்,ದುಡಿಮೆ
லாக் ஓபரான் மாதிரி,ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ
பாலூட்டுதல்,ಪಾದಚಾರಿ
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್)
லாக்டோஸ்,ಕ್ಷೀರ
பின்தங்கிய இழை,ಹಿಂದುಳಿಯುವ ಎಳ
லாம்ப்டா குளோனிங் திசையன்,ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್
லேமினார் காற்று ஓட்டம்,ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು
விளக்கு தூரிகை குரோமோசோம்,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
நில,ನೆಲ
நில திறன் வகைப்பாடு,ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ
நில திறன் வரைபடம்,ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ
நில சீரழிவு,ಭೂ ಅವನತಿ
நில சமமான விகிதம்,ಭೂ ಸಮಾನ ಅನುಪಾತ
நில சமநிலை,ಭೂ ಸ್ಥಾನ
நில மீட்பு,ಭೂ ಸುಧಾರಣೆ
இயற்கையை ரசித்தல்,ಭೂದೃಶ್ಯ
நில பொருந்தக்கூடிய தன்மை,ಭೂ ಸೂಕ್ತತೆ
நில பயன்பாட்டு முறை,ಭೂ ಬಳಕೆಯ ಮಾದರಿ
லாங்கர்ஹான்ஸ் செல்கள்,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು
குறைவு வீதம்,ಕಳೆದುಹೋಗುವ ದರ
லார்வா,ಲಾರ್ವಾಗಳು
தாமதம்,ಸುಪ್ತತೆ
உள்ளுறை,ಸುಪ್ತ
மறைந்திருக்கும் தொற்று,ಸುಪ್ತ ಸೋಂಕು
பக்கவாட்டு,ಪಾರ್ಶ್ವದ
லேட்டரைட் மண்,ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು
லேடெக்ஸ்,ಜರಡಿ
லாடிரிசம்,ತತ್ತ್ವ
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ)
நட்டு,ಚೂರುಪಟ್ಟು
முக்கிய நன்மை சட்டம்,ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು
நிலையான வருமானத்தின் சட்டம்,ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು
வருவாயைக் குறைக்கும் சட்டம்,ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು
மீண்டும் அதிகரிக்கும் சட்டம்,ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
குறைந்தபட்ச சட்டம்,ಕನಿಷ್ಠ ಕಾನೂನು
மாற்று சட்டம்,ಬದಲಿ ಕಾನೂನು
மாறி விகிதாச்சாரத்தின் சட்டம்,ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು
அடுக்கு,ಹರಿ
தளவமைப்பு,ಲೆಔಟ್
லீகேட்,ಚೂರು
கசிவு திறன்,ಸೋರಿಕೆ ದಕ್ಷತೆ
வெளியேறும் தேவை,ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ
முன்னணி ஸ்ட்ராண்ட்,ಪ್ರಮುಖ ಎಳೆಯ
இலை பரப்பளவு காலம்,ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ
இலை பகுதி அட்டவணை,ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ
இலை பரப்பளவு விகிதம்,ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ
இலை சுரங்கத் தொழிலாளர்,ಎಲೆಗಾರ
இலை சோதனை,ಪಟ ಪರೀಕ್ಷೆ
இலை,ಎಲೆ
துண்டுப்பிரசுரம்,ಕರಪತ್ರ
குத்தகை,ಗುತ್ತಿಗೆ
பருப்பு,ದ್ವಿಮತಿ
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ)
Lenticel,ಮೊಲಕಡೆ
லென்டோ கேபிலரி புள்ளி,ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್
லெப்டோனெமா,ಕುಣಿಕೆ
லெப்டோஸ்பிரோசிஸ்,ಕುಡಲುಬೀಜ
லீரோ-மோர்பிக்,ಲೆಯೋ
புண்,ಉಂಗುರ
மரணம் பிறழ்வு,ಬೇಸರ
லுகோபிளாஸ்ட்,ಪಡಗ
நிலை மொட்டை மாடி,ತೋಟ
சமநிலையாளர் (லெவியர்),ಲೆವೆಲರ್ (ಲೆವೆಲರ್)
சமன் செய்தல் (நிலத்தின்),ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ)
லே விவசாயம்,ಲೆಯ ಕೃಷಿ
லிபிக்கின் குறைந்தபட்ச சட்டம்,ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು
லிகேஷன்,ಬಂಧನ
ஒளி இழப்பீட்டு புள்ளி,ಲಘು ಪರಿಹಾರ ಬಿಂದು
ஒளி செறிவு தீவிரம்,ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ
ஒளி பரிமாற்ற விகிதம்,ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ
ஒளி பொறி,ಲಘು ಬಲೆ
லிமிங்,ಮಿತಿಗೊಳಿಸುವುದು
வரம்பு,ಮಿತಿಯ
கட்டுப்படுத்தும் காரணி,ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ
லிமோனைட்,ಲಿಮೊನೈಟ್
வரி,ರೇಖೆ
நேரியல் பதில்,ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ
இணைப்பு,ಸಂಬಂಧ
இணைப்புக் குழு,ಸಂಪರ್ಕದ ಗುಂಪು
இணைப்பான்,ಕೊಂಡಿ
லின்ட் இன்டெக்ஸ்,ಲಿಂಟ್ ಸೂಚ್ಯಂಕ
லின்டர்ஸ்,ಕುರಿಮರಿ
கொழுமியம்,ನಿಶರ
லிபோலிசிஸ்,ಲಿಪೊಲಿಸಿಸ್
கலைப்பு,ದ್ರವೀಕರಣ
லிஸ்டர்,ಕವಣೆ
லிஸ்டர்,ಕವಣೆ
பட்டியல்,ಪಟ್ಟಿ
லித்தோஸ்பியர்,ಅಶ್ಮರೀಗೋಪಿ
குப்பை,ಕಸ
நேரடி தழைக்கூளம்,ಹಸಿಗೊಬ್ಬರಗಳು
லிவர்வார்ட்,ಲಿವರ್ ವರ್ಟ್
கால்நடைகள்,ಜಾನುವಾರು
உள்ளூர் கட்டுப்பாடு,ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ
இடம்,ಸ್ಥಳ
வெட்டுக்கிளி,ಮಿಡತೆ
தங்குமிடம் (பயிர் உறைவிடம்),ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್)
லோடிகுல்,ಕಸಾಯಿಖಾನೆ
Lodess,ಸ ೦ ಗಂಗಲ
மடக்கை மாற்றம்,ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ
நீண்ட - நாள் ஆலை,ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್
நீண்ட அலை கதிர்வீச்சு,ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ
லூப்,ಕುಣಿಕೆ
லோப்பிங்,ಕಳೆದುಹೋಗುವ
மரம் வெட்டுதல்,ಚೂರು
லக்ஸ்,ಲಡ್ಸ್
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ)
சொகுசு மரபணுக்கள்,ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು
லைகோபீன்,ಹಳ್ಳಿಗೋಳು
நிணநீர்,ದುಗ್ಧರಸ
லைசிமீட்டர்,ಲೈಸಿಮೀಟರ್
கலத்தின் லிசிஸ்,ಜೀವಕೋಶದ ಲೈಸಿಸ್
லைசோஜெனி,ಭಾಷೆಯ
லைசோசோம்,ಲೈಸೋಸೋಮ್
லைசோசைம்,ಸಣ್ಣ
லாக் மரம்,ಉಕ್ಕಿನ
லாக்,ಪಟ
"லேடிஸ் விரல், ஓக்ரா","ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ"
லேண்ட் கால்ட்ரோப்ஸ்,ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್
லந்தானா,ಲಾಂಧನ
லாதிரஸ்,ಚೂರುಪಾರು
லீக்,ಕೀಲು
எலுமிச்சை புல்,ನಿಂಬೆ ಹುಲ್ಲು
எலுமிச்சை,ನಿಂಬೆ
பயறு,ಮಸೂರ
லெக்வோர்ஸ்,ಮರಳು
கீரை,ಕೊಂಚು
லில்லி,ಲಿಲ್ಲಿ
சுண்ணாம்பு,ಸುಣ್ಣ
ஆளி விதை,ಹಳ್ಳದ
லிச்சி,ಪಂಥದ
சிறிய தினை,ಸ್ವಲ್ಪ ರಾಗಿ
நீண்ட முலாம்பழம்,ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ
நீண்ட மிளகு,ಉದ್ದನೆಯ ಮೆಣಸು
லோகாட்,ಗಡಿನ
தாமரை,ಕಮಲ
லுர்சர்ன்,ಕಣ್ಣುಹಾಯ
லாக் பூச்சி,ಲಾವಿನ ಕೀಟ
லேடி பேர்ட் வண்டு,ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ
இலை சுரங்கத் தொழிலாளர்,ಎಲೆಗಾರ
இலை ரோலர்,ಎಲೆಯ ರೋಲರು
இலை வெபர்,ಎಲೆಗಳು
வெட்டுக்கிளி,ಮಿಡತೆ
மைக்ரோ பரிணாமம்,ಬೃಹತ್ ವಿಕಸನ
மேக்ரோக்ளைமேட்,ಸಣ್ಣಕಾಯಿ
மேக்ரோமிகுலூல்,ಸ್ಥೂಲಕಾಯ
மேக்ரோனேஷன்,ಬೃಹತ್ ಪ್ರಮಾಣ
மேக்ரோனூட்ரியண்ட்,ಸಣ್ಣ
மேக்ரோபோர்கள்,ಸಣ್ಣ
மாகோட்,ಚಾಚು
மாக்மா,ಶಿಲಾಪವ
மெக்னீசியா,ಮೆಗ್ನೀಷರೆ
வெளிமம்,ಮೆಗ್ನಾಲ
காந்த அசை,ಕಾಂತೀಯ ಸ್ಟಿರರ್
அளவு,ಪ್ರಮಾಣ
மஹுவா கேக்,ಮಹುವಾ ಕೇಕ್
பராமரிப்பாளர் வரி,ನಿರ್ವಹಣಕಾರ
பராமரிப்பு,ನಿರ್ವಹಣೆ
மக்காச்சோளம் ஷெல்லர்,ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ
ஆண் மலட்டு,ಬರಡಾದ
செயலிழப்பு,ವಿರೂಪತೆ
வீரியம்,ಕೆಡುಮಾಡುವಿಕೆ
ஊட்டச்சத்து குறைபாடு,ಅಪೌಷ್ಟಿಕತೆ
முறைகேடு,ದುರುಪಯೋಗ
மால்டிங்,ಗದ್ದಲ
மேலாளர்,ಗಲ್ಲಿಗೇರಿಸು
சதுப்புநிலங்கள்,ಮ್ಯಾಂಡ್ರೋವ್
மனோமீட்டர்,ಕುರಿಮರಿ
மனோமீட்டர்,ಕುರಿಮರಿ
மன்டிசா (மடக்கை),ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ)
உரம்,ಗೊಬ್ಬರ
உரமாக்குதல்,ಗೊಬ್ಬರ
ஓரளவு,ಅಂಚಿನ
விளிம்பு செலவு,ಸ್ವಲ್ಪ ವೆಚ್ಚ
விளிம்பு நிலம்,ಸಮಗ್ರ ಭೂಮಿ
விளிம்பு தயாரிப்பு,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
விளிம்பு வருவாய்,ಅಂಚು
மரைன்,ಸಮುದ್ರ
