Tamil,Malayalam
"பெருஞ்சீரகம், சோம்பு","പെരുംജീരകം, ആശംസകൾ"
வெந்தயம்,ഉലുവ
படம்,അത്തിപ്പഴം
விரல் தினை,ഫിംഗർ മില്ലറ്റ്
தீ-துடிப்பு புஷ்,തീ ഫാർമിക് ബുഷ്
காடுகளின் சுடர்,വനത്തിന്റെ തീജ്വാല
பிரஞ்சு பீன்,ഫ്രഞ്ച് ബീൻ
பிளே,ചെള്ള്
நரி,കുറുക്കന്
பழ ஈ,ഫലം ഈച്ച
பித்தப்பை (ஹார்ட்),പിത്തനം (ഹോർട്ട്)
கேமட்,ഗെയിമമായ
தோட்டம்,തോട്ടം
அளவை (நீர்),ഗേജ് (വെള്ളം)
மரபணு வங்கி,ജീൻ ബാങ്ക്
மரபணு குறிச்சொல்,ജീൻ ടാഗിംഗ്
மரபணு,ജീരോളജി
மரபணு வரைபடம்,ജനിതക മാപ്പ്
மரபியல்,ജനിതഭാസങ്ങൾ
மரபணு,ജീനിഹമായ
மரபணு நூலகம்,ജെനോമിക് ലൈബ്രറി
மரபணு,ജനീകാസ്
மரபணு வகை,ജനിതനായ
மரபணு வகை,ജനിതനായ
வகை,ജീസ്
வகை,ജീസ്
கிருமி,ബീജം
கிருமி கொல்லி,ഗർമ്മിയാകാവസ്ഥ
முளைப்பு,മുളച്ച്
ஜெர்ம்ப்ளாஸ்,ജെർംപ്ലാസം
கிபெரெல்லிக் அமிலம்,ഗിബ്ബെരെല്ലിക് ആസിഡ്
ஜின்னிங்,ജിന്നിംഗ്
பளபளப்பு,ഭയം
குளுட்டினஸ்,കുഴഞ്ഞ
கிளைகோலிசிஸ்,ഗ്ലൈക്കോളിസിസ്
கெய்ஸ்,ഗ്നസ്
தங்க புரட்சி,സുവർണ്ണ വിപ്ലവം
தரப்படுத்தல்,ഗ്രേഡിംഗ്
ஒட்டுதல் ஆலை,ഒട്ടിച്ച പ്ലാന്റ്
ஒட்டு-இணக்கமானது,ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല
கிரன்னா,ഗ്രന്ന
குருணையாக்கம்,കൃതം
பச்சை உரம்,പച്ച വളം
பசுமை புரட்சி,ഹരിത വിപ്ലവം
வளர்ச்சி மற்றும் வளர்ச்சி,വളർച്ചയും വികസനവും
கம்மோசிஸ்,ഗംമോസിസ്
கினோடியோசியஸ்,ഗൈനോഡിയോസിയസ്
கால் நட்டு,പിത്തസഞ്ചി
பூண்டு,വെളുത്തുള്ളി
ஜெர்பெரா,ഗെർബെറ
கெர்கின்,ഗെർക്ക്
இஞ்சி,ഇഞ്ചിര്
கிளாடியோலஸ்,ഗ്ലാഡിയോലസ്
ஆடு களை (ஏஜெரட்டம்),ആട് കള (ഏജററ്റം)
திராட்சைப்பழம்,ചെറുമധുരനാരങ്ങ
திராட்சை,മുന്തിരി
பச்சை கிராம்,ചെറുപയർ
க்ரூவியா,ഗ്രാമവകാശ
நிலக்கடலை,നിലക്കടല
கொய்யா,പേര
கினியா புல்,ഗ്വിനിയ പുല്ല്
பித்தப்பை மிட்ஜ்,പിത്തസഞ്ചി
புல் ஹாப்பர்,പുല്ല് ഹോപ്പർ
குந்தி பிழை,ഗുണ്ടി ബഗ്
பழக்கம்,ശീലം
ஆலங்கட்டி,ആഹാനം
ஹேரிவெட்ச்,ഹെയിവിവിച്ച്
ஹாலோபைட்,ഹാലോഫൈറ്റ്
ஹாரோ,ഹാരോ
அறுவடை அட்டவணை,വിളവെടുപ്പ് സൂചിക
அறுவடை,വിളവ്
அறுவடை,വിളവെടുപ്പ്
ஹட்ச்,കിളിവാതില്
வைக்கோல்,വയ്ക്കോല്
ஹேலேஜ்,ഭേഹം
வைக்கோல்,ആഞ്ഞടിക്കല്
மூடுபனி,മൂടല്മഞ്ഞ്
மங்கலான,മഞ്ഞ്മൂടിയ
தலை (வேளாண்),തല (അഗ്രോ)
தலை (சேனலின்),തല (ചാനലിന്റെ)
பின்னோக்கி செல்வது,തിരികെ തലക്കെട്ട്
ஹெட்ஜ்,കുറ്റിച്ചെടി
ஹெட்ஜிங்,ഹെഡ്ജിംഗ്
ஹெலிக்ஸ்,ഹെലിക്സ്
ஹெமாடைட்,ഹെമറ്റൈറ്റ്
மூலிகை,സസം
ஹெர்பேரியம்,ഹെരിബറിയം
களைக்கொல்லி,കളനാശിനി
பரம்பரை,വംശപാരന്വരം
ஹெர்டிலேஷன்,പാരപാനം
ஹெர்மாஃப்ரோடைட்,ഹെർമാഫ്രോഡൈറ്റ്
ஹீட்டோரோக்ரோமாடிக்,ഹെട്രോക്രോമാറ്റിക്
ஹீட்டோரோஃபெர்டைமயமாக்கல்,ഹെറ്ററേഷൻലൈസേഷൻ
ஹீட்டோரோசிஸ்,അറ്റത്തേക്കും
ஹீட்டோரோசோம்,ഹെറ്ററോസോം
ஹீட்டோரோட்ஃப்,ഹെറോട്രോഫ്
ஹெக்ஸாபிளாய்டு,ഹെക്സാപ്ലോയിഡ്
ஹைபர்னேட்,ഹൈബർനേറ്റ്
அதிக அடர்த்தி நடவு,ഉയർന്ന സാന്ദ്രത നടീൽ
மலை (அரிசி),ഹിൽ (അരി)
ஹிஸ்டோகிராம்,ഹിസ്റ്റോഗ്രാം
ஹிட்டெக் தோட்டக்கலை,ഹൈക്ക് ഹോർട്ടികൾച്ചർ
ஹைவ்,കൂട്
HOEING,ഹോയിംഗ്
வைத்திருத்தல்,പിടിക്കുക
வீட்டு பண்ணை,ഹോം ഫാം
ஹோமியோஸ்டாஸிஸ்,ഹോമോസ്റ്റാസിസ്
ஹோம்ஸ்டெட்,ഹോംസ്റ്റേഡ്
ஒருமைப்பாடு,ഏകതാന
ஒரே மாதிரியான,ഏകതാനമായ
ஹோமோலாஜஸ்,ഹോമോനോഗസ്
ஹோமோசைகோட்,ഹോമോസിഗോട്ട്
ஹாப்பர்,ഹോപ്പർ
அடிவானம்,ചക്രവാളം
தோட்டக்கலை பயிர்கள்,ഹോർട്ടികൾച്ചറൽ വിളകൾ
தோட்டக்கலை,ഹോർട്ടികൾച്ചർ
ஹார்டி-சில்வி ஆயர் விவசாயம்,ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്
தொகுப்பாளர்,ആതിഥേയന്
சூடான நீர் சுத்திகரிப்பு,ചൂടുവെള്ള ചികിത്സ
ஹல்,തൊണ്ട്
ஈரப்பதம்,ഈർപ്പം
இயற்கையானது,ഹ്യൂമസ്
உமி,തൊലി
ஹஸ்கர்,തൊലി
உமி,ഹസ്കിംഗ്
கலப்பின,ഹൈബ്രിഡ്
கலப்பினமாக்கல்,ജലവൈദമാക്കല്
நீரேற்றம்,ജലാംശം
நீர்நிலை,ജലവൈകരണം
நீராற்பகுப்பு,ജലവിശ്ലേഷണം
ஹைட்ரோமீட்டர்,ഹൈഡ്രെയിൻ
ஹைட்ரோபிலஸ்,ഹൈഡ്രോഫിലസ്
ஹைட்ரோபோனிக்ஸ்,ഹൈഡ്രോപോണിക്സ്
ஹைட்ரோஸ்பியர்,ഹൈഡ്രോഫിയർ
ஹைட்ரோஸ்கோபாரிட்டி,ഹൈഡ്രോസ്കോപ്പിറ്റി
ஹைபராசைட்,ഹൈപ്പർപാരാസറ്റ്
ஹைப்பர் பிளேசியா,ഹൈപ്പർപ്ലാസിയ
ஹைபா,എസ്യ്പ്പ്
ஹைபோகோடைல்,ഹൈപ്പോകോട്ടൈൽ
கருதுகோள்,അനുമാനസം
கருப்பை ஒடுக்கி,ഹിസ്റ്റെറിസിസ് (വെള്ളം)
ஹேசல் நட்டு,ഹാസൽ നട്ട്
சணல்,ചെതാവ്
ஹென்பேன்,ഹെൻബെയ്ൻ
மருதாணி,ഹെന്ന
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,ചെമ്പരുത്തി
ஹாப்,ചാട്ടം
குதிரை கிராம்,കുതിര ഗ്രാം
குதிரை-கண்-பீன்,കുതിര-കണ്ണ്-ബീൻ
தேனீ,തേനീച്ച
ஹாப்பர்,ഹോപ്പർ
தோட்டக்கலை நிபுணர்,ഹോർട്ടികൾച്ചറിസ്റ്റ്
நீர்நிலை நிபுணர்,ജലശാസ്ത്രജ്ഞൻ
சிட்டு ஒட்டுதலில்,സിറ്റു ഒട്ടിക്കൽ
ஆய்வுக்கூட சோதனை முறையில்,വിട്രോയിൽ
உயிருள்ள,വിവോയിൽ
கண்மூடித்தனமான,വിവേചനരഹിതമായ
பூச்சி,പുഴു
பூச்சி பூச்சி,പ്രാണികളുടെ കീടങ്ങൾ
பூச்சி,കീസദമായ
பூச்சிக்கொல்லி,കീടനാശിനി
பூச்சிக்கொல்லி,കീടനാശിനി
இன்சோலேஷன்,ധിക്കാരി
கரையாத,പുള്ളിപ്പുഴ
இன்ஸ்டார் (பூச்சி),ഇൻസ്റ്റാർ (പ്രാണികൾ)
இன்சுலேட்டர்,സുഖാനുസൃതം
ஒருங்கிணைந்த நோய் மேலாண்மை,സംയോജിത രോഗ പരിപാലനം
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,സംയോജിത പോഷക മാനേജുമെന്റ്
ஒருங்கிணைந்த பூச்சி மேலாண்மை,സംയോജിത കീടങ്ങളെ പരിപാലനം
தீவிரம்,തീവ്രവാദം
தீவிர,തീവമായ
இடைக்கால,ആലോചിക്കുക
இடைக்கணிப்பு (இடைக்கால),ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്)
ஆர்வம்,പലിശ
இன்டர்னோட்,ഇന്റനോഡ്
இடைமுகம் (செல் பிரிவு),ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ)
இடைக்கணிப்பு,ഇന്റർപോളേഷൻ
இடை-மாடி,ഇന്റർ-അണുവിമുക്തമാണ്
சரக்கு,സാധനങ്ങൾ
தலைகீழ்,വിപരീതം
ஈடுபாடு,ഇവന്റോക്രെ
அயன்,യൻകിട
கதிர்வீச்சு,വികിരണം
நீர்ப்பாசனம்,ജലസേചനം
ஐசோ அல்லீல்கள்,ഐഎസ്ഒ അല്ലെലുകൾ
ஐஎஸ்ஓ தயாரிப்பு வளைவு,ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത
ஐசோபார்,ഐസോബാർ
ஐசோகாமி,ഇസോഗമി
தனிமைப்படுத்தும் தூரம்,ഒറ്റപ്പെടൽ ദൂരം
ஐசோப்ளாய்டு,ഐസോപ്ലോയിഡ്
ஐசோகண்ட்,ഐസ്കോംകാന്റ്
ஐசோடோப்,ഐസോടോപ്പ്
இந்திய பிர்ச்,ഇന്ത്യൻ ബിർച്ച്
இந்திய நீல பைன்,ഇന്ത്യൻ നീല പൈൻ
இந்திய செர்ரி,ഇന്ത്യൻ ചെറി
இந்திய ஜூனிபர்,ഇന്ത്യൻ ജുനൈപ്പർ
இந்திய கினோ மரம்,ഇന്ത്യൻ കിനോ മരം
இந்திய லாரல் மரம்,ഇന്ത്യൻ ലായറൽ ട്രീ
இந்திய மேட்,ഇന്ത്യൻ ഭ്രാന്തൻ
இந்திய மேட்லர்,ഇന്ത്യൻ മാഡ്ലർ
இந்திய போடோ பைலம்,ഇന്ത്യൻ പോഡോ ഫൈലം
இண்டிகோ,ഇൻഡിഗോ
இத்தாலிய தினை,ഇറ്റാലിയൻ മില്ലറ്റ്
தந்தம் மரம்,ആനക്കൊമ്പ് വൃക്ഷം
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട
வெல்லம்,മന്ദബുദ്ധി
ஜபோனிகா அரிசி,ജാപോണിക്ക അരി
ஜாசிட்,ജാസിദ്
ஜவானிகா ரைஸ்,ജാവാനിക്ക അരി
கூச்சலிடுதல்,ജെല്ലിംഗ്
ஜம் சாகுபடி,Jum കൃഷി
ஜம்பிங் மரபணு,ചാടുന്ന ജീൻ
குப்பை டி.என்.ஏ,ജങ്ക് ഡിഎൻഎ
சிறார் கட்டம்,ജുവനൈൽ ഘട്ടം
ஜகரந்தா,ജസറന്ദ
ஜாக்ஃப்ரூட்,ചക്ക
ஜமுன்,മുൻ
மல்லிகை,ജാസ്മിൻ
ஜட்டி கட்டி,ജട്ടി ഖട്ടി
ஜட்ரோஃபா,ജാട്ട്രോഫ
சணல்,ചണം
ஜாசிட்ஸ்,ജാസിഡുകൾ
கயோலின்,കയോലിൻ
கயோலினைட்,Koolianite
கயோலினைட்,Koolianite
கரியென்சிமா,കര്യൻചേരിമ
Karyodesma,കരോഡെസ്മ
கரியோகாமி,കാരിയോബാമി
கரியோகிராம் (இடைஜியோகிராம்),കാറിഗ്രാം (IDiOGRAM)
காரியோகினேசிஸ்,കാരിയോകിനിസ്
கரியாலஜி,കരിയോളജി
காரியோலிசிஸ்,കരോലിസിസ്
காரியோன்,കറിയോൺ
காரியோடைப்,കാരിരിയോടൈ
கெல்ப் (ஆல்கா),കെൽപ് (ആൽഗ)
கெல்வின் சுழற்சி,കെൽവിൻ സൈക്കിൾ
கெராடின்,കെരാറ്റിൻ
கர்னல்,കേർണൽ
கைரா நோய்,ഖൈറ രോഗം
கரிப்,ഖാരിഫ്
விளையாடினேன்,കളിയാക്കാനുള്ള
கினெடோகோர்,കിടോചോർ
சமையலறை தோட்டம்,അടുക്കളത്തോട്ടം
க்ளீன்ஃபில்டர் நோய்க்குறி,ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം
க்ளெனோ துண்டு,KLENOV ശകലം
முடிச்சு,നോട്ടിയ
கோச்சின் போஸ்டுலேட்,കൊച്ചിന്റെ പേര്
கோபனின் வகைப்பாடு (காலநிலை),കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ)
கிரெப்ஸ் சுழற்சி,ക്രെസ് സൈക്കിൾ
கர்டோசிஸ்,കുട്ടി
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര)
கதம்,കടാം
காலே,കലെ
கன்ஸ் புல்,കന്മാർ പുല്ല്
கரோண்டா,കരുണാന്ത
"சிறுநீரக பீன், ராஜ்மா","കിഡ്നി ബീൻ, രാജ്മ"
கிவிஃப்ரியட்,Kiwifriuut
KNOL கோல்,നോൾ ഖോൾ
கோடம்புலி,കോടംമ്പുലി
கோடோ தினை,കൊഡോ മില്ലറ്റ്
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ)
கப்ரா வண்டு,ഖപ്പുര വണ്ട്
L.D.50 (மரணம் டோஸ் 50),L.D.50 (മാരകമായ ഡോസ് 50)
தரையிறக்க ஆய்வகம்,ലംബമായി
லேபிள்,മൗലിപ്പ്
தொழிலாளர்,തൊഴിലാളി
லாக் ஓபரான் மாதிரி,ലാക് ഓപ്പറൺ മോഡൽ
பாலூட்டுதல்,മുലയൂട്ടൽ
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ)
லாக்டோஸ்,ലാക്ടോസ്
பின்தங்கிய இழை,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
லாம்ப்டா குளோனிங் திசையன்,ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ
லேமினார் காற்று ஓட்டம்,ലാമർ എയർ ഫ്ലോ
விளக்கு தூரிகை குரோமோசோம்,ലാമ്പ് ബ്രഷ് ക്രോമസോം
நில,നിലം
நில திறன் வகைப்பாடு,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം
நில திறன் வரைபடம்,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്
நில சீரழிவு,ഭൂമി അപകടം
நில சமமான விகிதம்,ഭൂമി തുല്യമായ അനുപാതം
நில சமநிலை,ഭൂമി നില
நில மீட்பு,ഭൂമി വീണ്ടെടുക്കൽ
இயற்கையை ரசித்தல்,ലാൻഡ്സ്കേപ്പിംഗ്
நில பொருந்தக்கூடிய தன்மை,ലാൻഡ് അനുയോജ്യത
நில பயன்பாட்டு முறை,ഭൂവിനിയോഗ രീതി
லாங்கர்ஹான்ஸ் செல்கள்,ലങ്കാൻഹാൻ സെല്ലുകൾ
குறைவு வீதம்,കാലഹരണപ്പെടൽ നിരക്ക്
லார்வா,ലാർവ
தாமதம்,ലേറ്റേഷന്
உள்ளுறை,ലെഡ് വ്യൂ
மறைந்திருக்கும் தொற்று,ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ
பக்கவாட்டு,ലാറ്ററൽ
லேட்டரைட் மண்,ലാറ്ററൈറ്റ് മണ്ണ്
லேடெக்ஸ்,ലാത്ക്സ്
லாடிரிசம்,നാതിരിവാദം
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി)
நட்டு,ലാറ്റിസ്
முக்கிய நன்மை சட்டம்,കവർന പ്രയോജനത്തിന്റെ നിയമം
நிலையான வருமானத்தின் சட்டம்,നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം
வருவாயைக் குறைக்கும் சட்டம்,വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം
மீண்டும் அதிகரிக்கும் சட்டம்,വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,പരിമിതപ്പെടുത്തുന്ന രീതി
குறைந்தபட்ச சட்டம்,കുറഞ്ഞത് നിയമം
மாற்று சட்டம்,പകരക്കാരന്റെ നിയമം
மாறி விகிதாச்சாரத்தின் சட்டம்,വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം
அடுக்கு,അടുക്ക്
தளவமைப்பு,കെട്ടിടത്തിന്റെ പ്ളാന്
லீகேட்,അയതലിക്കുക
கசிவு திறன்,ലീച്ചിംഗ് കാര്യക്ഷമത
வெளியேறும் தேவை,ലീച്ച് ആവശ്യകത
முன்னணி ஸ்ட்ராண்ட்,മുൻനിര സ്ട്രാന്റ്
இலை பரப்பளவு காலம்,ഇല വിസ്തൃതി ദൈർഘ്യം
இலை பகுதி அட்டவணை,ഇല ഏരിയ സൂചിക
இலை பரப்பளவு விகிதம்,ഇല ഏരിയ അനുപാതം
இலை சுரங்கத் தொழிலாளர்,ഇല ഖനിത്തൊഴിലാളി
இலை சோதனை,ഇല പരിശോധന
இலை,ഇല
துண்டுப்பிரசுரம்,ലഘുലേഖ
குத்தகை,പാട്ടം
பருப்பு,പയർവർഗ്ഗ
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല)
Lenticel,പന്നികം
லென்டோ கேபிலரி புள்ளி,ലെന്റോ കാപ്പിലറി പോയിന്റ്
லெப்டோனெமா,ലെപ്റ്റോണിമ
லெப்டோஸ்பிரோசிஸ்,ലെപ്റ്റോസ്പിറോസിസ്
லீரோ-மோர்பிக்,ലെറോ-മോർഫിക്
புண்,നിഖേഭം
மரணம் பிறழ்வு,മാരകമായ മ്യൂട്ടേഷൻ
லுகோபிளாஸ்ட்,ല്യൂക്കോപ്ലാസ്റ്റ്
நிலை மொட்டை மாடி,ലെവൽ ടെറസ്
சமநிலையாளர் (லெவியர்),ലെവൽക്കാരൻ (ലെവലിയർ)
சமன் செய்தல் (நிலத்தின்),(ഭൂമിയുടെ) ലെവലിംഗ്
லே விவசாயம்,കള്ള കൃഷി
லிபிக்கின் குறைந்தபட்ச சட்டம்,കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം
லிகேஷன்,ഉപക്കുറിത
ஒளி இழப்பீட்டு புள்ளி,നേരിയ നഷ്ടപരിഹാര പോയിന്റ്
ஒளி செறிவு தீவிரம்,ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത
ஒளி பரிமாற்ற விகிதம்,ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം
ஒளி பொறி,നേരിയ കെണി
லிமிங்,പരിമിതമാണ്
வரம்பு,പരിമിതപ്പെടുത്താതെ
கட்டுப்படுத்தும் காரணி,പരിമിതപ്പെടുത്തുന്ന ഘടകം
லிமோனைட்,ലിമോണൈറ്റ്
வரி,നിര
நேரியல் பதில்,ലീനിയർ പ്രതികരണം
இணைப்பு,ലിങ്ക്
இணைப்புக் குழு,ലിങ്കേജ് ഗ്രൂപ്പ്
இணைப்பான்,ലിങ്കറുകാരന്
லின்ட் இன்டெக்ஸ்,ലിന്റ് സൂചിക
லின்டர்ஸ்,ലിന്ററുകൾ
கொழுமியம்,ലിപിഡ്
லிபோலிசிஸ்,ലിപ്പോളിസിസ്
கலைப்பு,ലിക്വിക്റ്റേഷൻ
லிஸ்டர்,തലക്കെട്ട്
லிஸ்டர்,തലക്കെട്ട്
பட்டியல்,ലിസ്റ്റിംഗ്
லித்தோஸ்பியர்,ലിത്തോസ്ഫിയർ
குப்பை,ലിറ്റർ
நேரடி தழைக்கூளம்,തത്സമയ പുതപങ്ങൾ
லிவர்வார்ட்,ലിവർവാർട്ട്
கால்நடைகள்,കന്നുകാലി
உள்ளூர் கட்டுப்பாடு,പ്രാദേശിക നിയന്ത്രണം
இடம்,ലോക്കസ്
வெட்டுக்கிளி,വെട്ടുക
தங்குமிடம் (பயிர் உறைவிடம்),താമസം (വിള താമസസ്ഥലം)
லோடிகுல்,ലോഡിക്കുയേറ്റ്
Lodess,ലോയസ്സുള്ള
மடக்கை மாற்றம்,ലോഗർട്ടിമിക് പരിവർത്തനം
நீண்ட - நாள் ஆலை,ദീർഘനാളത്തിന്റെ ചെടി
நீண்ட அலை கதிர்வீச்சு,നീണ്ട തരംഗ വികിരണം
லூப்,ലൂപ്പ്
லோப்பிங்,ലോപ്പിംഗ്
மரம் வெட்டுதல்,ചപ്പുചവറുകള്
லக்ஸ்,ലക്സ്
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),ആഡംബര ഉപഭോഗം (പോഷകരീതി)
சொகுசு மரபணுக்கள்,ആഡംബര ജീനുകൾ
லைகோபீன்,ലൈക്കോപീൻ
நிணநீர்,ലിംഫ്
லைசிமீட்டர்,ലിസിമീറ്റർ
கலத்தின் லிசிஸ்,സെല്ലിന്റെ ലിസിസ്
லைசோஜெனி,ലിസോഗനി
லைசோசோம்,ലിസോസോം
லைசோசைம்,ലൈസോസിം
லாக் மரம்,ലാക് ട്രീ
லாக்,ലാക്കി
"லேடிஸ் விரல், ஓக்ரா","ലേഡിയുടെ വിരൽ, ഒക്ര"
லேண்ட் கால்ட்ரோப்ஸ்,ഭൂമി കൽപ്ട്രോപ്പുകൾ
லந்தானா,ലാന്താന
லாதிரஸ்,ലതിറിൽ
லீக்,വെളുത്തുള്ളി
எலுமிச்சை புல்,നാരങ്ങ പുല്ല്
எலுமிச்சை,നാരങ്ങ
பயறு,പന്തു
லெக்வோர்ஸ்,താഴ്ന്ന
கீரை,ലെറ്റസ്
லில்லி,താമസം
சுண்ணாம்பு,നാരങ്ങ
ஆளி விதை,യന്തമായി
லிச்சி,Litki
சிறிய தினை,ചെറിയ മില്ലറ്റ്
நீண்ட முலாம்பழம்,നീളമുള്ള തണ്ണിമത്തൻ
நீண்ட மிளகு,നീളമുള്ള കുരുമുളക്
லோகாட்,ലോക്വാട്ട്
தாமரை,താമര
லுர்சர்ன்,മങ്ങിയത്
லாக் பூச்சி,ലാക്കി പ്രാണികൾ
லேடி பேர்ட் வண்டு,ലേഡി പക്ഷി വണ്ട്
இலை சுரங்கத் தொழிலாளர்,ഇല ഖനിത്തൊഴിലാളി
இலை ரோலர்,ഇല റോളർ
இலை வெபர்,ഇല വെബ്ബർ
வெட்டுக்கிளி,വെട്ടുക
மைக்ரோ பரிணாமம்,മാക്രോ പരിണാമം
மேக்ரோக்ளைமேட்,മാക്രോക്ലൈമേറ്റ്
மேக்ரோமிகுலூல்,മാക്രോമോലോൾകൾ
மேக்ரோனேஷன்,മാക്രോമുട്ടേഷൻ
மேக்ரோனூட்ரியண்ட்,മാക്രോണിറ്ററി
மேக்ரோபோர்கள்,മാക്രോപോളർ
மாகோட்,പുഴു
மாக்மா,മഗ്മ
மெக்னீசியா,മഗ്ത്രിയ
வெளிமம்,മഗ്നീഷ്യം
காந்த அசை,കാന്തികശരീരം
அளவு,തീവ്രത
மஹுவா கேக்,മഹുവ കേക്ക്
பராமரிப்பாளர் வரி,പരിപാലകൻ
பராமரிப்பு,പരിപാലനം
மக்காச்சோளம் ஷெல்லர்,ചോളം ഷെല്ലർ
ஆண் மலட்டு,ആൺകുല്യം
செயலிழப்பு,വൈകല്യങ്ങള്
வீரியம்,മലിതം
ஊட்டச்சத்து குறைபாடு,പോഷകാഹാരക്കുറവ്
முறைகேடு,ദുരുപയോഗം
மால்டிங்,മാലിംഗ്
மேலாளர்,പുൽത്തൊട്ടി
சதுப்புநிலங்கள்,കണ്ടൽക്കാരൻ
மனோமீட்டர்,ഗാനംമീറ്റര്
மனோமீட்டர்,ഗാനംമീറ്റര്
மன்டிசா (மடக்கை),മാന്തിസ (ലോഗരിതം)
உரம்,വളം
உரமாக்குதல்,വളം
ஓரளவு,അരികിലുള്ള
விளிம்பு செலவு,നാമമാത്രമായ ചിലവ്
விளிம்பு நிலம்,നാമമാത്ര ഭൂമി
விளிம்பு தயாரிப்பு,നാമമാത്ര ഉൽപ്പന്നം
விளிம்பு வருவாய்,നാമമാത്രമായ തിരിച്ചുവരവ്
மரைன்,സമുധായം
குறிப்பாக்கி (மரபணு),മാർക്കർ (ജനിതക)
சந்தை,ചന്ത
சந்தைப்படுத்தக்கூடியது,വിപണനീയമായ
சந்தைப்படுத்தக்கூடிய உபரி,വിപണന മിച്ചം
சந்தைப்படுத்தப்பட்ட உபரி,മാർക്കറ്റുചെയ്ത മിച്ചം
சந்தைப்படுத்தல்,മാർക്കറ്റിംഗ്
சதுப்பு நிலம்,ചതുപ്പുനിലം
வெகுஜன ஓட்டம்,കൂട്ട ഒഴുക്ക്
வெகுஜன தேர்வு,മാസ് തിരഞ്ഞെടുക്കൽ
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,മാസ്-സ്പെക്ട്രോമീറ്റർ
மாஸ்ட்,കപ്പല്പായ്മരം
தாய்வழி பரம்பரை,മാതൃ അനന്തരാവകാശം
இனச்சேர்க்கை,ഇണചേരൽ
மெட்ரிக் ஆற்றல்,ട്രിക് സാധ്യത
முதிர்வு,പമേയൽ
முதிர்ச்சி (பயிர்),മെച്യൂരിറ്റി (വിള)
கிடைக்கும் அதிகபட்ச நீர்,ലഭ്യമായ പരമാവധി വെള്ളം
அதிகபட்ச பயிர்,പരമാവധി ക്രോപ്പിംഗ്
அதிகபட்ச எச்ச வரம்பு,പരമാവധി ശേഷിക്കുന്ന പരിധി
அதிகபட்ச நிலையான மகசூல்,പരമാവധി സുസ്ഥിര വിളവ്
அதிகபட்ச வெப்பமானி,പരമാവധി തെർമോമീറ്റർ
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,പരമാവധി വാട്ടർ ഹോൾഡിംഗ് ശേഷി
புல்வெளி பழத்தோட்டம்,പുൽമേടുകളുടെ ആലോക്കങ്ങൾ
மீலி,Mely
சராசரி விலகல்,ശരാശരി വ്യതിയാനം
சராசரி வாழ்க்கை (அணு),ശരാശരി ജീവിതം (ന്യൂക്ലിയർ)
சராசரி கடல் மட்டம்,സമുദ്രനിരപ്പ്
சராசரி சதுரம்,ശരാശരി ചതുരം
அளவீடு,അളക്കുക
அளவீட்டு,അളവ്
இயந்திர,യന്തസംബന്ധമായ
