Kannada,Hindi
ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್),बटमार
ಕ್ಲೆರಿಕಲಿಸಂ,"पादरीवाद, पुरोहितवाद"
ಕ್ಲರುಚ್,"भूग्राही, क्लेरुक"
ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ,क्लूनी आंदोलन
ಕೋಟ್ ರಕ್ಷಾಕವಚ,"कवच, जिरह-बख्तर"
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,कुलांक
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,2. आयुधांक
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,3. अस्त्र-ध्वजादि-चित्रण
ಕೋಟ್ ಆಫ್ ಮೇಲ್,"कवच, जिरह-बख्तर, अंगत्राण"
ಕೋಹಾರ್ಟ್,कोहॉर्ट
ಕಾಮಿಟಿಯಾ,कोमिशिया
ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ,कोमिशिया सेंतुरियाता
ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ,कोमिशिया क्यूरिआता
ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ,कोमिशिया ट्रिब्यूता
ಸ್ಮರಣಾರ್ಥ ಕಮಾನು,स्मारक तोरण
ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ,स्मारक सिक्का
ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ,स्मारक मुहर
ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ,सार्वजनिक भूमि
ಕಮ್ಯುನಾರ್ಡ್,कम्यूनार्ड
ಕಾನ್ಕಾರ್ಡಾಟ್,समझौता
ಕಾನ್ಕಾರ್ಡಾಟ್,2. धर्म-संधि
ಕಾಂಡೋಟಿಯರ್,कंदोत्यर
ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್,"अधिकार-पत्र की पुष्टि, चार्टर-पुष्टि"
ಸಂಘರ್ಷ,संघर्ष
ಸಭೆ,धर्म-संगति
ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,विजेता राज्य
ವಿಜಯಶಾಲಿ,विजेता
ವಿಜಯಶಾಲಿ,"वर्षक वीर, अत्याचारी विजेता"
ಕಾನ್ಸಿಲಿಯಮ್,राजपरिषद्
ಸಂಯೋಜಿತ,"चर्च न्यायालय, काँसिस्टरी"
ಪಿತೂರಿ,षड़यन्त्र
ಪಿತೂರಿ,2. साजिश
ದೂತಾವಾಸ,कांसुली शासन
ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ,परामर्श-पुस्तिका
ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್,महाद्वीपीय व्यवस्था
ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್,अनधिकृत आहूत पार्लियामेंट
ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು),कापरहेड्स
ಕಾಪಿಹೋಲ್ಡ್,"पट्ट-भूमि, पट्टे पर मिली भूमि"
ಕಾರ್ಡನಿಂಗ್,परिसीमन; घेरा डालना
ಕರೋನಾ,"मुकुट, किरीट"
ಪಟ್ಟಾಭಿಷೇಕ,राज्याभिषेक
ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು,"अभिषेकाश्म, अभिषेक-शिला"
ಕಾರ್ಪಸ್,(ग्रंथ) संग्रह
ಕೋರ್ಸೇರ್,"जलदस्यु, समुद्री डाकू"
ಕೋರ್ಸೇರ್,2. दस्यु पोत
ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್),"उरस्त्राण, वक्षस्त्राण"
ಕಾರ್ಟೆಸ್,"कार्टिज़, स्पेनी संसद"
ಕೋಟರ್ (=ಕೋಟಿಯರ್),कुटी घर
ಕೋಟರ್ (=ಕೋಟಿಯರ್),2. खिदमती काश्तकार
ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್,काउन्ट पैलेटीनेट
ಹಳ್ಳಿ ಮನೆ,ग्राम्य आवास
ಕೌಂಟಿ,काउन्टी
ಕೌಂಟಿ ಬರೋ,काउन्टी बरो
ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು,काउन्टी न्यायालय
ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್,काउन्टी रियासत
ನ್ಯಾಯಾಲಯ,दरबार
ನ್ಯಾಯಾಲಯ,2. राजसभा
ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ,राजपरिपत्र
ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ,"दरबारी शिष्टाचार, दरबारी अदब, दरबारी क़ायदा"
ಆಸ್ಥಾನಿಕ,"राजदरबारी, राजसभासद, मुसाहिब"
ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ,कोर्ट ऑफ कैसेशन
ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC),"(ईस्ट इंडिया कंपनी का) निदेशक मंडल, कोर्ट ऑफ डायरेक्टर्स"
ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ,"(ईस्ट इंडिया कंपनी का) स्वामी मंडल, कोर्ट ऑफ प्रोप्राइटर्स"
ಆಸ್ಥಾನ ಕವಿ,राजकवि
ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು,प्रसंविदाकारी केमेरोनपंथी
ಕ್ರೌನ್,"राजा, क्राउन"
ಕ್ರೌನ್,2. (क) ताज
ಕ್ರೌನ್,(ख) मुकुट
ಕ್ರೌನ್ ಭೂಮಿ,"खालसा, राजभूमि"
ಕ್ರೌನ್ ಭೂಮಿ,2. संघ राज्य
ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್,युवराज
ಧರ್ಮಯುದ್ಧ,"धर्मयुद्ध, जिहाद"
ಕ್ರುಸೇಡರ್,धर्म-योद्धा
ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್,"गुप्त लेख, छद्म लेख, गुप्त संदेश, कूट लेख, कूट संदेश, छद्म संदेश"
ಕ್ಯುರಾಸ್,"वक्षस्त्राण, जिरहबख़्तर"
ಕ್ಯುರಾಸಿಯರ್,"चर्म कवचधारी, अश्वारोही"
ಆರಾಧನಾ ದೇವತೆ,संप्रदाय देवता
ಕ್ಯೂರಿಯಾ,"क्यूरिया, सभा-भवन, परिषद"
ಕ್ಯೂರಿಯಾ,2. रोम का सीनेट भवन
ಜಾರಿಸಂ,जारशाही
ಡಾರ್ಕ್ ಖಂಡ,अंध महाद्वीप
ತೀರ್ಪಿನ ದಿನ,प्रलय-दिवस
ತೀರ್ಪಿನ ದಿನ,2. क़यामत का दिन
ಡೀನ್,"डीन, अधिष्ठाता"
ದಶಕ,जशक
ಡೆನಾರಿಯಸ್,दीनार
ಪದಚ್ಯುತ ದೊರೆ,सिंहासनच्युत राजा
ಹಾಳುಮಾಡು,विलुंठन
ಹಾಳಾಗುವಿಕೆ,"अपहरण, लूट-खसोट"
ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು,गद्दी से उतारना
ಡೈಡೆಮ್,राजमुकुट
ಡೈಡೆಮ್,2. किरीट
ಡೈಡೆಮ್,3. राजचिह्र
ಡಯಾಸಿಯಾ,डायेसिया
ಡಿಕಾಸ್ಟರಿಯಮ್,न्यायालय
ಡಿಲುವಿಯಲಿಸ್ಟ್,जलप्रलयवादी
ಧರ್ಮಪ್ರಾಂತ್ಯ,बिशप-क्षेत्र
ಧರ್ಮಪ್ರಾಂತ್ಯ,2. डायोसीज़
ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ),क्रांतिकारी कार्यकारिणी
ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ),2. दायरोक्तायर
ದಿರ್ಹಮ್,दिरहम
ವಿಶ್ವಾಸದ್ರೋಹಿ,निष्ठाहीन
ವಿಶ್ವಾಸದ್ರೋಹಿ,2. देशद्रोही
ವಿಳಂಬದ ಸಿದ್ಧಾಂತ,"राज्य-अपहरण नीति, राज्यलय-नीति"
ಡಾಕ್ಯುಮೆಂಟ್,"प्रलेख, दस्तावेज़"
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,"दस्तावेज़ी साक्ष्य, प्रलेखी साक्ष्य"
ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ,"अंतिम निर्णय पुस्तक, क़यामत के दिन की पुस्तक"
ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ,कॉन्सटेन्टाइन का दान
ಡೂಮ್,"विधि, क़ानून"
ವರದಕ್ಷಿಣೆ ರಾಣಿ,राजमाता
ಡ್ರ್ಯಾಗನ್,"ड्रेगून, घुड़सवार"
ಡ್ರೋಮೆಡಿಯನ್,साँडनी सवार
ಡ್ರೊಮೆಡರಿ,"साँडनी, मादा ऊँट"
ಡ್ರೊಮಂಡ್,महा नौका
ದ್ವಂದ್ವ,द्वंद्व युद्ध
ಉಭಯ ಮೈತ್ರಿ,"डुअल अलाएँस, दोहरी संधि"
ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ,ड्यूल आँताँत
ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ),"दोहरा शासन, दुहरी सरकार, द्वैध शासन"
ಡ್ಯೂಕ್,ड्यूक
ಡುಮಾ,ड्यूमा
ಕುಬ್ಜ ಅವತಾರ,वामन अवतार
ರಾಜವಂಶ,वंश
ರಾಜವಂಶ,2. राजवंश
ಹದ್ದು,गरूड़
ಹಿರಿಯ ಮನುಷ್ಯ,एल्डरमेन
ಅರ್ಲ್,अर्ल
ಅರ್ಲ್ಡಮ್,"अर्लपद, अर्लक्षेत्र"
ಆರಂಭಿಕ ಗುಪ್ತರು,"पूर्व गुप्त वंश, पूर्व गुप्त वंशीय राजा"
ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು,पूर्वकालीन (ऐतिहासिक) स्थल
ಆರಂಭಿಕ ವೇದ ಕಾಲ,पूर्व वैदिक काल
ಎಕ್ಲೇಷಿಯಾ,नागरिक सभा
ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ,"प्रत्यास्थापन धर्मादेश, प्रत्यास्थापनराजादेश, एडिक्ट ऑफ रेस्टिट्यूशन"
ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ,अष्टांगिक मार्ग
ಹಿರಿಯರು,"चर्च अधिकारी, गिरजाधिकारी, प्रेसबीटर"
ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ),वयोवृद्ध राजविद्
ಆನೆ ಮೇಡು,अंकुश
ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ,"ग्यारह वर्ष का आतंक राज्य, एकादश वर्षीय आतंक राज्य"
ಎಲಿಸೇ (=ಎಲಿಸೀ),एलीजे
ಆವರಣ ಚಳುವಳಿ,बाड़ाबंदी आंदोलन
ಎನ್ಸೈಕ್ಲಿಕಲ್,पोप-परिपत्र
ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ,विश्वकोशकार आंदोलन
ಎಂಟೆಂಟೆ,"आंतांत, सौहार्द"
ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್,"दृढ़ सौहार्द, आंतांत कार्दिआल"
ಸಿಂಹಾಸನ,राज्यारोहण
ಪರಿವಾರ,"परिचारक गण, परिचर"
ಎಫೋಡ್,"वस्त्र, परिधान"
ಎಫೋರ್,"दंडाधीश, एफोर"
ಮಹಾಕಾವ್ಯ ಯುಗ,वीरयुग
ಮಹಾಕಾವ್ಯದ ನಾಯಕ,महाकाव्य-नायक
ಎಪಿಗ್ರಾಫ್,पुरालेख
ಎಪಿಸ್ಕೋಪಸಿ,बिशपतंत्र
ಎಪಿಸ್ಕೋಪೇಟ್,विशप-पीठ
ಸಂಚಿಕೆ,घटना
ಯುಗ,युग
ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ,युगांतरकारी घटना
ಯುಗಪುರುಷ,युग-प्रवर्तक व्यक्ति
ನಾಮಪದ,नाम-स्रोत
ಇಕ್ವೆರಿ,अश्वपाल
ಇಕ್ವೆರಿ,2. एक्यरी
ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ,अश्वारोही मूर्ति
ಯುಗ,"काल, संवत्"
ಎರ್ಗಸ್ಟುಲಮ್,दास-कारागार
ಯೂಕರಿಸ್ಟ್,यूखेरिस्त
ಸುವಾರ್ತಾಬೋಧನೆ,"शुभ संदेशवाद, इंजीलवाद"
ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ,इंजीली आंदोलन
ಸುವಾರ್ತಾಬೋಧಕ,"इंजीली प्रचारक, इंजीलवादी"
ಎಕ್ಸಾರ್ಚ್,एक्सार्क
ಎಕ್ಸಿಲಾರ್ಚ್,"निष्कासितों का शासक, निर्वासितों का शासक"
ಫಾಲಂಗಿಸ್ಟ್,फैलेंजवादी
ತಂದೆ ಭೂಮಿ,() पितृभूमि
ತಂದೆ ಭೂಮಿ,(2) स्वदेश
ಫೆರಿಯಾ,पर्व
ಫೆಟಿಶ್,जड़-पूजा
ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು,सामंती-क्षेत्र
ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ),"सामंतवाद, सामंतशाही"
ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ,सामंती व्यवस्था
ಊಳಿಗಮಾನ್ಯ,सामंत
ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ),धर्मत्राता
ಫೈಫ್,जागीर
ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ,क्षेत्र-व्यवस्था
ಹದಿನೈದನೇ ತೆರಿಗೆ,पंचदशांश कर
ಚಿತ್ರ ತಲೆ,नाम मात्र का अध्यक्ष
ಫಿನ್ ಡಿ ಸೈಕಲ್,अवसानमुखी शताब्दी
ಬೆಂಕಿ ತಿನ್ನುವವನು,फायर ईटर
ಐದು ಮೈಲಿ ಕಾಯಿದೆ,पाँच मील अधिनियम
ಧ್ವಜ,"पताका, ध्वज"
ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್,जुपिटर के पुजारी
ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್,मार्स के पुजारी
ಉರಿಯುವ ಟಾರ್ಚ್,"दीप्त शिला, जलती मशाल"
ಪಾರ್ಶ್ವ,"पार्श्व, बाजू"
ಪಾರ್ಶ್ವ ಚಲನೆ,"तुलुग़मा, पार्श्वग्राह"
ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ,उन्नतिशील सभ्यता
ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ,नदी संबंधी विश्वास
ಜನಪದ ದೇವರು,"लोक-देवता, जन-देवता"
ಜನಪದ ದೇವತೆ,जन-देवी
ಜಾನಪದ ಸ್ಮರಣೆ,लोक-स्मृति
ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ),लोक कथा
ಆಹಾರ ಹುಡುಕುವುದು,रसदमारी धावा
ಮುನ್ನುಗ್ಗಿ,धावा
ಮುಂದಾಳು,"पुरखा, पूर्वज"
ಪೂರ್ವಜ,"पूर्वज, पुरखा"
ಮುಂದಾಳು,पूर्वगामी
ನಿರಾಶಾದಾಯಕ ಭರವಸೆ,"जोखिम दल, अग्रदल"
ರಚನಾತ್ಮಕ ಹಂತ,निर्माण-अवस्था
ಕೋಟೆ,"किला, दुर्ग, गढ़"
ಕೋಟೆ,क़िलाबंदी
ಕೋಟೆಯ ಪಟ್ಟಣ,"प्राचीरयुक्त नगर, परकोटेवाला नगर"
ಕೋಟೆ,"दुर्ग, कोटला, गढ़ी"
ಫಾರ್ಚುನಾ,फॉर्चूना
ಫೋರಮ್ ರೋಮನಮ್,रोमन फोरम
ಫ್ರಾನ್ಸಿಸ್ಕನ್,फ्रांसिस श्रमण
ಫ್ರಾಂಕ್ಲಿನ್,मध्यवर्गीय ज़मींदार
ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ,भ्रातृघातक युद्ध
ಉಚಿತ ಚರ್ಚ್,"स्वतंत्र चर्च, अबद्ध गिरजा"
ಫ್ರೀಹೋಲ್ಡರ್,"उन्मुक्त भूमिधर, स्वतंत्र माफीदार"
ಸ್ವತಂತ್ರ ಸೈನಿಕ,() शस्त्रोपजीवी सैनिक
ಸ್ವತಂತ್ರ ಸೈನಿಕ,(2) स्वच्छंद सैनिक
ಫ್ರೀಮನ್,() स्वाधीन नागरिक
ಫ್ರೀಮನ್,(2) पर्ण नागरिक
ಫ್ರೀಪಾಸ್,दस्तक
ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ,फ्रांसीसी क्रांति
ಫ್ರಿಯರ್,भिक्षु
ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು,फ्रिजी भृतक सैनिक
ಗಡಿನಾಡಿನ ಮನುಷ್ಯ,सीमांतवासी व्यक्ति
ಗ್ಯಾಲಿಯನ್,"दीर्घ नौपोत, दीर्घ नौका"
ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್),"फ्राँसीसी, गॉलीय व्यक्ति"
ಗ್ಯಾಲಿಕಾನಿಸಂ,गैलीयवाद
ಗ್ಯಾರಿಸನ್,"दुर्ग सेना, गैरिसन"
ಗೌಲ್,गॉल
ಗೌಂಟ್ಲೆಟ್,"() लौह हस्तक, धातु का दस्ताना"
ಗೌಂಟ್ಲೆಟ್,(2) हस्त-कवच
ಗೆಜೆಬೋ,() सावन-भादों
ಗೆಜೆಬೋ,(2) धारागृह
ಗೆಜೆಬೋ,(3) झरोखा
ವಂಶಾವಳಿಯ ಇತಿಹಾಸ,वंशावली-इतिहास
ವಂಶಾವಳಿಯ ದಾಖಲೆ,"वंशावली-इतिहास, वंशावली अभिलेख"
ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ,"वंशसारणी, वंशावली"
ವಂಶಾವಳಿಯ ಮರ,वंश-वृक्ष
ವಂಶಾವಳಿ,"वंशावली, वंश-वृक्ष"
ವಂಶಾವಳಿ,2. वंशिकी
ಪೀಳಿಗೆ,पीढ़ी
ನರಮೇಧ,"जन-संहार, जाति-संहार"
ಅನ್ಯಜಾತಿ,() सामान्य जन
ಅನ್ಯಜಾತಿ,(2) गैर यहूदी
ಅನ್ಯಜಾತಿ,(3) ईसाई
ಅನ್ಯಜಾತಿ,(4) मूर्त‍ि पूजक
ಘೆಟ್ಟೋ,"() घेटो, यहूदी बस्ती"
ಘೆಟ್ಟೋ,(2) पृथक बस्ती
ಗಿಬೆಟ್,"टिकटी, फाँसी का तख्ता"
ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್),श्रेणी
ಗ್ಲಾಡಿಯೇಟರ್,"खड्गमल्ल, असिक्रीड़क"
ಅದ್ಭುತ ಕ್ರಾಂತಿ,गौरवमय क्रांति
ಗೋಲ್ಡನ್ ಹಾರ್ಡ್,तातारी महासंघ
ಮಹಾಮೈತ್ರಿಕೂಟ,"यूरोपीय सहबंध, यूरोपीय संश्रय"
ಗ್ರ್ಯಾಂಡಿ,अमीर
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,() तुर्की का सुल्तान
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,(2) महासामंत
ಮಹಾ ಅಂತರ್ಯುದ್ಧ,महा गृहयुद्ध
ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ),(महात्मा बुद्ध का) महाभिनिष्क्रमण
ಬೃಹತ್ ಭಾರತ,बृहत्तर भारत
ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್,बृहत यूनान
ಗ್ರೇಟ್ ಹೋರ್ಡ್,ग्रेट होर्ड
ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ),महाभिनिष्क्रमण
ಗ್ರೇಟ್ ಸೀಲ್,"राज-मुद्रा, राजा की मुहर"
ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್,महाप्रवासन
ದೊಡ್ಡ ವಾಹನ,महायान
ಚೀನಾದ ಮಹಾಗೋಡೆ,"चीन की महाप्राचीर, चीन की विशाल दीवार"
ಗ್ರೀವ್,"पिंडलीत्राण, पिंडलीकवच"
ಗಾರ್ಡ್-ಚೇಂಬರ್,() रक्षक कक्ष
ಗಾರ್ಡ್-ಚೇಂಬರ್,(2) रक्षक चौकी
ಗಾರ್ಡ್-ಚೇಂಬರ್,(3) अस्थायी कारावास
ಗುಪ್ತರು,गुप्त वंश
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,() संत चरित संग्रह
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,(2) संत चरित लेखन
ಹ್ಯಾಜಿಯಾಲಜಿ,() संत चरित
ಹ್ಯಾಜಿಯಾಲಜಿ,(2) संत साहित्य
ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್,दीवाने ख़ास
ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ,"दीवाने आम, आम दरबार"
ಹ್ಯಾಚ್ಮೆಂಟ್,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
ಹೀತೆನ್,() अवधर्मी
ಹೀಥೆನ್,"(2) क़ाफिर, बुतपरस्त"
ಹೀಥೆನಿಸಂ,देव-पूजा
ಹೆಗಿರಾ (ಹೆಜೆರಾ),हिज़र
ಹೆಲೆನಿಸಂ,यूनानी संस्कृति
ಹೆಲೋಟ್,"भूमिदास, दास"
ಹೆರಾಲ್ಡ್ರಿ,कुल-चिह्रांकन कला
ಪರಂಪರೆ,विरासत
ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು,चित्रात्मक रेखीय अक्षर या प्रतीक
ಚಿತ್ರಲಿಪಿ ಲಿಪಿ,चित्रात्मक लिपि
ಹೈ ಚರ್ಚ್,हाई चर्च
ಹೈ ಲ್ಯಾಂಡರ್,हाई लैन्डर
ಹಿಂದೂ ಧರ್ಮ,हिंदू धर्म
ಇತಿಹಾಸಕಾರ,() इतिहासज्ञ
ಇತಿಹಾಸಕಾರ,(2) इतिहासकार
ಐತಿಹಾಸಿಕ ಭೌತವಾದ,ऐतिहासिक भौतिकवाद
ಐತಿಹಾಸಿಕ ಯುಗ,ऐतिहासिक युग ऐतिहासिक काल
ಐತಿಹಾಸಿಕ ಗಡಿ,ऐतिहासिक सीमांत
ಇತಿಹಾಸಕಾರ,इतिहास-लेखक
ಇತಿಹಾಸಕಾರ,2. इतिवृत्त लेखक
ಇತಿಹಾಸಶಾಸ್ತ್ರ,इतिहास-लेखनकला
ಇತಿಹಾಸಶಾಸ್ತ್ರ,2. इतिहास-लेखन
ಇತಿಹಾಸ,इतिहास
ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ,हित्ती साम्राज्य
ಪವಿತ್ರ ಮೈತ್ರಿ,"पवित्र मैत्री, पवित्र सहबंध"
ಪವಿತ್ರ ನಗರ,"() पुण्य पुरी, पवित्र नगर"
ಪವಿತ್ರ ನಗರ,(2) होली सिटी
ಪವಿತ್ರ ಭೂಮಿ,() पुण्य भूमि
ಪವಿತ್ರ ಭೂಮಿ,(2) होली लैंड
ಹೋಲಿ ಲೀಗ್,"() होली लीग, पवित्र संघ"
ಹೋಲಿ ಲೀಗ್,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
ಪವಿತ್ರ ಸಮುದ್ರ,() पोप का अधिकार-क्षेत्र
ಪವಿತ್ರ ಸಮುದ್ರ,(2) धर्ममंडल
ಪವಿತ್ರ ಯುದ್ಧ,जिहाद
ಪವಿತ್ರ ಯುದ್ಧ,2. धर्म-युद्ध
ಗೃಹ ಸರ್ಕಾರ,बर्तानिया सरकार
ಗೃಹರಕ್ಷಕ,"होम गार्ड, गृह रक्षक दल"
ತಾಯ್ನಾಡು,स्वदेश
ಗೃಹ ನಿಯಮ,स्वशासन
ಹೋಮ್ ರೂಲ್,होम रूल
ತಂಡ,ओर्दु
ತಂಡ,2. झुंड
ಪ್ರತಿಕೂಲ ದೇಶ,विरोधी देश
ಪ್ರತಿಕೂಲ ಭೂಮಿ,शत्रु-प्रदेश
ಬಿಸಿ ಅನ್ವೇಷಣೆ,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
ಮನೆ,सदन
ಮನೆ,2. घराना
ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್,हाउस ऑफ कॉमन्स
ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್,हाउस ऑफ लॉर्डस
ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್,हाउस ऑफ रिप्रेजेन्टेटिव्स
ಹುಗೆನೋಟ್ಸ್,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
ಮಾನವತಾವಾದ,"मानवतावाद, मानवता"
ಮಾನವತಾವಾದಿ,मानव (ता) वादी
ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್,शतवर्षीय युद्ध
ಹಂಕರ್,"हंकर, अनुदारदली (य)"
ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ),"इबादतखाना, उपासना-गृह"
ಐಕಾನೊಕ್ಲಾಸ್ಟ್,"मूर्ति भंजक, बुतशिकन"
ವಿಗ್ರಹಾರಾಧಕ,मूर्त्तिपूजक
ಇಲಾಹಿ ಯುಗ,"इलाही संवत्, इलाही काल"
ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ,अवैध युद्ध
ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,सचित्र पांडुलिपि
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,2. सचित्र हस्तलेख
ಇಮಾಮ್ (ಇಮ್ಮಾಮ್),इमाम
ಇಮಾಮತ್,इमाम-राज्य
ಇಮಾಮತ್,2. इमाम पद
ಇಮಾಂಬರಃ,इमामबाड़ा
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,"साम्राज्यिक, साम्राज्य संबंधी"
