Hindi,Punjabi
सस्यन क्षेत्र,ਕਰੂਪਿੰਗ ਖੇਤਰ
पार-असंगत,ਕਰਾਸ-ਅਨੁਕੂਲ
"मुकुट, शिखर (पादप)",ਤਾਜ (ਪੌਦਾ)
मृदुकण,ਟੁਕੜਾ
पपड़ी,ਛਾਲੇ
"क्रिप्टोगैम, अपुष्पीपादप",ਕ੍ਰਿਪਟੌਗਮ
छांटन (फल),ਕੂਲ (ਫਲ)
"कल्म, वेणुकाण्ड",ਕੂਲਮ
कृष्य किस्म,ਕਾਸ਼ਤਕਾਰ
"कर्षण, कृषि, खेती",ਕਾਸ਼ਤ
"किसान, कल्टीवेटर (यंत्र)",ਕਾਸ਼ਤਕਾਰ
"संवर्ध, संवर्धन, पालन",ਸਭਿਆਚਾਰ
"संसाधन, तैयार करना",ਕਰਿੰਗ
"कुंतलन, कुंचन",ਕਰਲਿੰਗ
मुद्रा,ਮੁਦਰਾ
"उपत्वचा, क्यूटिकल",ਕਟੀਲ
"कलम, कटाई, काटना, कटाग्र, कटावा",ਕੱਟਣਾ
"कृमि कोष, सिस्ट, पुटी, विकृत गुल्म, रसौली",ਗੱਠ
साइटोक्रोम,Cytochromo
कोशिका युग्मन,ਸਾਈਨੋਗਮੀ
कोशिका जनन,Cytegeenesis
कोशिका आनुवंशिकी,ਸਾਇਟਾਈਜਨੇਟਿਕ
कोशिका द्रव्य विभाजन,ਸਾਇਟੋਕਿਨੇਸਿਸ
कोशिका विज्ञान,ਸਾਇਟੋਲੋਜੀ
कोशिकाविघटन,ਸਾਈਂਟਾਈਸਿਸ
"साइटोमियर, कोशिका खंड",ਸਾਇਟੋਮਰੇ
कोशिका द्रव्य,ਸਾਇਟੋਪਲਾਜ਼ਮ
बंदगोभी,ਪੱਤਾਗੋਭੀ
नागफनी,ਕੈਕਟਸ
ज़रगुल,ਕੈਲੰਡੁਲਾ
"गिल्ली डंडा, गेहूं का मामा",ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ)
कैना,ਕੈਨਨਾ
करीर,ਕੈਪਾਰਿਸ
शिमला मिर्च,ਕੈਪਸਿਕਮ
कमरख,ਕੈਰਮਬੋਲਾ
पुसुर,ਕੈਰਾਪਾ
इलाइची,ਕਾਰਡਮੋਮ
कार्नेशन,ਕੈਰੇਸ਼ਨ
गाजर,ਗਾਜਰ
काजू,ਕਾਜੂ ਗਿਰੀ
अमलतास,ਕਾਸੀਆ
अरंडी,ਕੈਸਟਰ
फूलगोभी,ਫੁੱਲ ਗੋਭੀ
सेलेरी,ਅਜਵਾਇਨ
चम्पा,ਚੈਂਪੈਕ
बथुआ,ਚੇਨੋਪੋਡੀਅਮ
चेरी टमाटर,ਚੈਰੀ ਟਮਾਟਰ
चेरी,ਚੈਰੀ
चना,"Chickpea, ਗ੍ਰਾਮ"
मिर्च,ਮਿਰਚ
काकड़ा,ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ
लौकू,ਚੋ-ਚੋਅ
गुलदाउदी,ਕ੍ਰਾਈਸੈਂਥੇਮਮ
चिचोड़ा,"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ"
"चिकोरी, कारनी",ਸਿਖਾਂ
दालचीनी,ਦਾਲਚੀਨੀ
सिट्रोन,ਸਿਟਰਨ
गंजनी,ਸਿਟਰੋਨਲਾ ਘਾਹ
मालती,ਜਸਮੀਨ ਚੜ੍ਹਨਾ
लौंग,ਲੌਂਗ
ग्वार बीन,ਕਲੱਸਟਰ ਬੀਨ
कहवा,ਕੋਕੋ
नारियल,ਨਾਰੀਅਲ
कॉफी,ਕਾਫੀ
पत्थरचूर,ਕੋਲੇਸ
अरबी,ਕੋਲੋਕੈਸੀਆ
इंद्रायन,"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ"
जंगली पालक,ਆਮ ਸੇਵਾ
धनिया,ਧਨੀਆ
कपास,ਸੂਤੀ
लोबिया,ਕਾਵਾਂ
कबाब-चीनी,ਕੁਬੇਬ
खीरा,ਖੀਰਾ
कद्दूवर्गीय,ਖਰਕੀ
जीरा,ਜੀ
करी पत्ता,ਕਰੀ ਪੱਤੇ
शरीफा,ਕਸਟਾਰਡ ਐਪਲ
पुटिका वेधक,ਕੈਪਸੂਲ ਬੋਰਰ
इल्ली,ਕੈਟਰਪਿਲਰ
सिट्रस साएला,ਨਿੰਬੂ ਸਾਈਂ
झींगर,ਕ੍ਰਿਕੇਟ
कौआ,ਕਾਂ
कटुआ,ਕੀੜਾ ਕੱਟੋ
"डेरी, दुग्धशाला",ਡੇਅਰੀ
डेरी उद्योग,ਡੇਅਰੀ
"बांध, प्रजननी",ਡੈਮ
दिवस निरपेक्ष पादप,ਦਿਵਸ ਨਿਰਪੱਖ
पुष्पन के बाद के दिवस,ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ
पूर्ण पुष्पन के बाद के दिवस,ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ
निष्पुष्पन,ਡੀਬਲੋਸੋਮਿੰਗ
विकैल्सीकरण,ਅਸਵੀਕਾਰ
"निथारना, निस्तारना",ਫੈਸਲਾ
क्षय,ਵਿਗਾੜ
पर्णपाती,ਪਤਝੜ
"दशमिक, दशमलव",ਦਸ਼ਮਲਵ
न्यूनता,ਘਾਟ
"अनूर्णन (मृदा), वि-उर्णन",ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ)
विपुष्पन,ਬਦਨਾਮੀ
विपत्रण,ਹੱਤਿਆ
वनोन्मूलन,ਕਟਾਈ
"अपह्रासन, अपकर्षण",ਡੀਜਨਰੇਸ਼ਨ
निम्नीकरण,ਨਿਘਾਰ
अंश दिवस,ਡਿਗਰੀ ਦਿਨ
"मात्रा, अंश",ਡਿਗਰੀ
स्फुटन,ਡੀਹਿਸੈਂਸ
भूसी हटाना,ਦਹੁਣਾ
भूसी हटाना,ਡੀਹੁਸਕਿੰਗ
निर्जलीकरण,ਡੀਹਾਈਡਰੇਸ਼ਨ
निर्जलकारित्र,ਡੀਹਾਈਡਰੇਟਰ
मांग,ਮੰਗ
"विकृतीकरण, गुणनाशन",ਗਿਰਾਵਟ
अनाच्छादन,ਘਟਨਾਵਾਂ
"निक्षेप (मृदा), जमा (अर्थशास्त्र)",ਜਮ੍ਹਾ
निक्षेपण,ਜਮ੍ਹਾ
"मूल्यह्रास, अवमूल्यन विलवणीकरण",ਕਮੀ
"जल शुष्कन, निर्जलीकरण",Desiccation
"अभिकल्पना, डिजाइन",ਡਿਜ਼ਾਇਨ
शुष्कित्र,ਡੈਸੀਕੇਟਰ
गुठली निकालना,ਨਿਰਧਾਰਤ
वि-अंतः भूस्तारीकरण,ਡਿਸਿਕਰਿੰਗ
वियुग्मन,Desynapis
"नर मंजरी निकालना (मक्का), बल्लर निकालना",ਡੈਟਾਸਲ
बल्लर या फुंदन को काटना,ਡੀਟਾਸਿੰਗ
निर्धारक,ਨਿਰਧਾਰਤ
अवमूल्यन,ਦੀ ਘਾਟ
वनस्पतिरहित करना,ਠਹਿਰਾਓ
विचलन,ਭਟਕਣਾ
द्विक,ਡਿਆਡ
निदान,ਨਿਦਾਨ
भिन्नकाल पक्वता,ਦੁਚਰਾ
द्विभाजन,Dichotomy
"द्विबीजपत्री, डाइकोटिलेड़न (बीज)",ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
पश्चमारी (रोग),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
"विसरण, विसार",ਫੈਲਾ
पाचनीयता,ਪਾਚਨਤਾ
द्विसंकर,ਡਾਇਲਬ੍ਰਿਡ
"बांध, नाली, परिवाह",ਡਾਈਕ (ਡਾਈਕ)
तनु,ਪਤਲਾ
"एकलिंगाश्रयी, पृथक् लिंगी",Dioeous
द्विगुणित,ਡਿਪਲੋਇਡ
"द्विगुणित, डिप्लॉइड",ਡਿਪਲੋਇਡ
द्विसूत्र,ਡਿਪਲੋਨੀਮਾ
"निष्कलिकायन, कलिका निकालना",ਡਿਸਬੋਡਿੰਗ
"तवेदार हल चलाना, चक्काकरण",ਡਿਸਕਿੰਗ
छूट,ਛੂਟ
रोगाणुनाशन,ਰੋਗਾਣੂ-ਮੁਕਤ
"परिक्षेपण, प्रकीर्णन",ਫੈਲਾਅ
"प्रकीर्णन, प्रसरण",ਪ੍ਰਸਾਰ
विविधीकरण,ਵਿਭਿੰਨਤਾ
विविधीकृत कृषि,ਵਿਭਿੰਨਤਾ
डीएनए सोपान,ਡੀ ਐਨ ਏ ਪੌੜੀ
डीएनए ग्राही,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
गोदी-भाड़ा,ਡੋਕੇਜ
प्रभावी,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
प्रसुप्ति,ਸੁਸਤ
"मात्रा, खुराक, डोज",ਖੁਰਾਕ
दोहरा सिग्माभ वक्र,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
"झोंका, खिंचाव",ਡਰਾਫਟ (ਡਰਾਫਟ)
"निकास नाली, अपवाहिका",ਡਰੇਨ
जलनिकास,ਡਰੇਨੇਜ
कर्षण,ਡਰਾਅ ਕਰੋ
"दवा पिलाना, दवाई से तर करना",ਖਾਈ
प्रसाधन (बीज),ਡਰੈਸਿੰਗ (ਬੀਜ)
"बरमा, उथली भूल, ड्रिल, वपित्र",ਮਸ਼ਕ (ਐਨ.)
"सूराख करना, बेधन, बरमाना",ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
"वेधना, ड्रिल से बोना, ड्रिल से डालना",ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
बूंद-बूंद सिंचाई,ਡਰਿਪ ਸਿੰਚਾਈ
शुष्क खेती,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
"धूल, बुकनी",ਧੂੜ
"धूलित्र, प्रकीर्णक",ਡੱਸਟਰ
बुरकना,ਧੂੜ
"बौना, वामन",ਬੌਨੇ
वामन पिरामिड,Dwarf ਪਿਰਾਮਿਡ
वामिनीयन,Dwarfing
गुलबहार,ਡੇਜ਼ੀ
खजूर,ਤਾਰੀਖਾਂ
दिन का राजा,ਦਿਨ ਜੈਸਮੀਨ
सोया,ਡਿਲ
दीनानाथ घास,ਦੀਨਨਾਥ ਘਾਹ
अमरबेल,ਡੂਡਡਰ
दूब घास,"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
छोंकर,ਬਰੂਸ
सौंठ,ਸੁੱਕੇ ਅਦਰਕ
पत्तियां खाने वाला भृंग,ਮੋਹਰਿੰਗ ਬੀਟਲ
नर मधुमक्खी,ਡਰੋਨ
बत्तख,ਬਤਖ਼
पारिस्थितिकी,ਵਾਤਾਵਰਣ
अर्थमिति,Econometrics
आर्थिक दक्षता,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
पारिस्थितिक प्ररूप,ਈਕੋਟਾਈਪ
बहिःस्तरपोषित,ਐਲੀਕਟ੍ਰੋਫਿਕ
मृदीय,ਏਡੋਫੇਿਕ
मृद विज्ञान,ਐਡੀਫੋਲੋਜੀ
"मेड़बंदी, किनारा बनाना, किनारा बंदी",ਐਡਜਿੰਗ
खाद्य अंश,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
मांग की लोच,ਮੰਗ ਦੀ ਲਚਕਤਾ
उत्पादन लोच,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
विद्युत्-अपघटन,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
वैद्युतकण-संचलन,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
अवक्षालन,ਕਪੜੇ
"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार",Emasculator
"मेड़ बंदी, डौलबंदी",ਤੇਜ਼
भ्रूण,ਭਰੂਣ
"भ्रूणविज्ञान, भ्रौणिकी",ਭਰੂਣ
"निकलना, निर्गमन",ਉਭਰਨ
पायसीकारक,ਇਮਲਸੀਫਾਇਰ
अंतर्जात,ਐਂਡੋਜੇਨਸ
अंतःसूत्री विभाजन,ਹੋਂਦ
अंतःपरजीवी,ਨਿਰਦੋਪਿਤ
भ्रूणपोष,ਐਂਡੋਸਪਰਮ
उद्यम,ਉੱਦਮ
कीटविज्ञान,ਐਂਡੋਮੋਲੋਜੀ
पर्यावरण,ਵਾਤਾਵਰਣ
"प्रकिण्व, एन्जाइम",ਪਾਚਕ
दलपुंज कलमबंदी,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
"अधिपादप, एपिफाइट",ਐਪੀਫਾਈਟ
समानधारिता,ਇਕੁਇਟੀ
उन्मूलन,ਖਾਤਮੇ
आवश्यक पोषक तत्व,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
"परिमापन, कूतना, आकलन",ਅਨੁਮਾਨ
पांडुरता,ਈਟੀਓਲੇਸ਼ਨ
सुजननिक,ਯੂਗੇਨਿਕ
मूल्यांकन,ਮੁਲਾਂਕਣ
वाष्पनमापी,ਈਵੈਪੋਮੀਟਰ
वाष्पन-वाष्पोत्सर्जन,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
सदाहरित क्रांति,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
"सदाहरित, सदापर्णी",ਸਦਾਬਹਾਰ
विकास,ਵਿਕਾਸ
उच्छेद करना,ਆਬਕਾਰੀ
परिक्षय (उर्वरता),ਥਕਾਵਟ (ਜਣਨ)
शोषण,ਸ਼ੋਸ਼ਣ
"खोज, अन्वेषण",ਖੋਜ
"बहिर्बेधन, उत्सारण",ਬਾਹਰ ਕੱ .ਣ
आंख (गन्ना/आलू),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
चिलगोजा,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
जिमीकंद,"ਹਾਥੀ ਪੈਰ, ਯਮ"
सफेदा,ਯੁਕਲਿਪਟਸ
केंचुआ,ਧਰਤੀ ਦਾ ਕੀੜਾ
कीट विज्ञानी,ਐਂਟਰੋਲੋਜਿਸਟ
पर्यावरणविद्,ਵਾਤਾਵਰਣਕ
"कारक, घटक, उपादान, साधन",ਕਾਰਕ
कारक उत्पादकता,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
आढ़तिये का बट्टा,ਫੈਕਟੋਰੇਜ
क्रमगुणित अवरोध डिजाइन,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
विकल्पी,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
"पड़ती, पलिहर",ਪਰਦਾ
कुल,ਪਰਿਵਾਰ
प्रक्षेत्र मूल्यांकन,ਫਾਰਮ ਮੁਲਾਂਕਣ
प्रक्षेत्र का बजट बनाना,ਖੇਤ ਬਜਟ
कृषि व्यवसाय,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
प्रक्षेत्र नियोजन,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
"किसान, कृषक",ਕਿਸਾਨ
"कृषि, खेती",ਖੇਤੀ
संपट्टन,ਸ਼ਮੂਲੀਅਤ
बहुप्रजनन,ਧੋਖਾਧੜੀ
किण्वन,ਫਰਮੈਂਟੇਸ਼ਨ
उर्वरता,ਜਣਨ
उर्वरक,ਖਾਦ
उर्वरक उपयोग दक्षता,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
रेशेदार,ਰੇਸ਼ੇਦਾਰ
"खेत, क्षेत्र, स्थान",ਖੇਤਰ
मृदा जलधारिता,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
प्रक्षेत्र प्रदर्शन,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
"स्थिरीकरण, यौगिकीकरण, निर्धारण",ਨਿਰਧਾਰਤ
"आप्लावन, अधिसिंचन",ਹੜ੍ਹ
प्रवाह आरेख,ਵਹਾਅ ਡਾਇਗਰਾਮ
खाद्य मान,ਭੋਜਨ ਦਾ ਮੁੱਲ
चारा,ਚਾਰਾ (ਚਾਰਾ)
पूर्वानुमान,ਭਵਿੱਖਬਾਣੀ
वन,ਜੰਗਲ
वनरोपण,ਜੰਗਲਾਤ
"ताड़पर्ण, प्रपर्ण",ਫਰੌਡ
तुषार रोधी,ਠੰਡ ਰੋਧਕ
"पाला, तुषार",ਠੰਡ
"हिमशीतित, हिमीकृत",ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ)
फलन,ਫਰੂਟੇਸ਼ਨ
"फल पातन, फल का झड़ना",ਫਲ ਬੂੰਦ
फल बनना,ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ)
"धूमन, धूम देना",ਧੁੰਦਲੀ
कवकनाशी,ਫੰਜਾਈਸਾਈਡ
कवकरोधी,ਮਜ਼ੇਦਾਰ
कवक,ਫੰਗਸ
"खूड़, सीता",Furown
"संलयन, संगलन",ਮਿਸ਼ਰਨ
रूआं,ਫਜ਼
रोएंदार,ਫਜ਼ੀ
सौंफ,"ਫੈਨਿਲ, ਅਨੀਸ"
मेथी,Fenugreek
अंजीर,ਅੰਜੀਰ
कंगनी,ਫਿੰਗਰ ਬਾਜਰੇ
दावी,ਅੱਗ-ਲਾਲ ਝਾੜੀ
पलाश,ਜੰਗਲ ਦੀ ਲਾਟ
फ्रेंच बीन,ਫ੍ਰੈਂਚ ਬੀਨ
पिस्सू,ਫਲੀ
लोमड़ी,ਲੂੰਬੜੀ
फल मक्खी,ਫਲ ਉੱਡਦੇ ਹਨ
"वृक्ष व्रण, पिटिका",Gall (ਹੋਰਟ)
"युग्मक, गैमीट",ਗੇਮਟ
"उद्यान, बाग",ਗਾਰਡਨ
"पनसाल, जलमापी",ਗੇਜ (ਪਾਣੀ)
जीन संग्रह,ਜੀਨ ਬੈਂਕ
जीन टैगन,ਜੀਨ ਟੈਗਿੰਗ
वंशावली विज्ञान,ਵਾਹਨ
जीन मानचित्र,ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ
आनुवंशिकी,ਜੈਨੇਟਿਕਸ
"जीनोम, संजीन",ਜੀਨੋਮ
संजीनी संग्रह,ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ
जीनोमिक्स,ਜੇਨੋਮਿਕਸ
जीनप्ररूपी,ਜੀਨੋਟਾਈਪ
"जीनी संरचना, जीन प्ररूप",ਜੀਨੋਟਾਈਪ
वंश,ਜੀਨਸ
"जीनस, वंश",ਜੀਨਸ
"रोगाणु, जर्म",ਕੀਟਾਣੂ
रोगाणुनाशी,ਗਠੀਏ
अंकुरण,ਉਗ
"जननद्रव्य, जर्मप्लाज्म",Germpelsm
जिबरेलिक अम्ल,ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ
ओटना,ਗਿਲਿੰਗ
तुष,Glumue
"लसदार, ग्लूटिनी",ਸ਼ਾਨਦਾਰ
ग्लाइकोलिसिस,ਗਲਾਈਕੋਲਸਿਸ
"नाइस, शैल",ਗਲੇਸ
स्वर्णिम क्रांति,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
"श्रेणीकरण, वर्गीकरण, स्तरीकरण",ਗਰੇਡਿੰਗ
"कलमबंद पादप, कलमी पौधा",ਗ੍ਰੈਫਟਡ ਪੌਦਾ
कलम असंगत,ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ
ग्रैना,ਗ੍ਰਾਨਾ
कणिकायन,ਗ੍ਰੈਨੂਲੇਸ਼ਨ
हरी खाद,ਹਰੀ ਖਾਦ
हरित क्रांति,ਹਰੀ ਕ੍ਰਾਂਤੀ
वृद्धि और परिवर्धन,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
"गोंद रोग, गोंदार्ति",ਗਮਮੋਸਿਸ
भिन्नस्थ - उभयस्त्रीलिंगी,Gynovioleive
माजूफल,ਗੈਲ ਗਿਰੀ
लहसुन,ਲਸਣ
जरबेरा,ਗਰਬੀਰਾ
घरकिन,Gherkin
अदरक,ਅਦਰਕ
ग्लेडियोलस,ਗਲੇਡੀਓਲਸ
महकुवा,ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ)
"ग्रेप फ्रूट, चकोतरा",ਚਕੋਤਰਾ
अंगूर,ਅੰਗੂਰ
मूंग,ਹਰੀ ਗ੍ਰਾਮ
भीमल,ਗ੍ਰੇਵੀਆ
मूंगफली,ਗਰਾਉਂਡ
अमरूद,ਹਰੂਦ
गिनी घास,ਗਿੰਨੀ ਘਾਹ
पीटिका कीट,ਗੈਲ ਮਿਜ
टिड्ड़ा,ਘਾਹ ਹੌਪਰ
गंधी कीट,ਗੁੰਡ ਦਾ ਬੱਗ
"प्रकृति, स्वभाव, रूपगुण, स्वरूप",ਆਦਤ
"ओला, करकापात, करका",ਗੜੇ
रोमिलवैच,ਵਾਲਾਂ ਵਾਲੇ
लवणमृदोद्भिद्,ਹੈਲੋਫਾਈਟ
हैरो,ਹੈਰੋ
"तुड़ाई सूचकांक, कटाई सूचकांक",ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ
"कटाई, कटी फसल, तैयार फसल, उपज",ਵਾਢੀ
"तोड़ना, कटाई, तुड़ाई",ਕਟਾਈ
"अंडे से निकलना, अंडा सेना",ਹੈਚ
सूखी घास,ਸੁੱਕਾ ਘਾਹ
सूखा चारा,ਹੇਲੇਜ
गंजी,ਹਾਇਸਟੌਕ
धुंध,ਹੇਜ਼
धुंधता,ਹੁਸ਼ੀ
"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा",ਸਿਰ (ਐਗਰੋ)
सिरा (नाली का),ਸਿਰ (ਚੈਨਲ ਦਾ)
शीर्ष छंटाई,ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ
बाड़,ਹੇਜ
अधिरक्षण,ਹੇਜਿੰਗ
कुंडलिनी,ਹੇਲਿਕਸ
हेमैटाइट,ਹੇਮੇਟਾਈਟ
"शाक, बूटी",ਹਰਬ
"वनस्पति संग्रह, वनस्पति संग्रहालय",ਹਰਬਰਿਅਮ
शाकनाशी,ਹਰਬੀਸਾਈਡ
आनुवंशिकता,ਧਾਰਕ
वंशागतित्व,ਇਸ ਨੂੰ
उभयलिंगी,ਹਰਮਫ੍ਰੋਡਾਈਟ
विषमवर्णी,ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ
विषम-निषेचन,ਹੇਟਰੋਫਰੀਕਰਨ
"संकरओज, हेटेरोसिस",ਹੇਟਰੋਸਿਸ
लिंगक्रोमोसोम,ਹੇਟਰੋਸੋਮ
परपोषित,ਹੇਟਰੋਟ੍ਰੋਫ
षड्गुणित,ਹੇਕਸਾਪਲਾਈਡ
शीत निष्क्रियता,ਹਾਈਬਰਨੇਟ
उच्च सघनता रोपण,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
"पिंडलक, हिल (धान)",ਪਹਾੜੀ (ਚਾਵਲ)
आयतचित्र,ਹਿਸਟੋਗ੍ਰਾਮ
उच्च तकनीकी औद्यानिकी,ਹਿਟਚ ਬਾਗਬਾਨੀ
"करंड, छत्ता",ਛਪਾਕੀ
"गुड़ाई, गोड़ना",ਹੋਇਿੰਗ
जोत,ਹੋਲਡਿੰਗ
निजी फार्म,ਘਰ ਫਾਰਮ
समस्थिति,ਹੋਮਸੋਸਟਾਸਿਸ
वासभूमि,ਹੋਮਸਸਟੇਡ
समांगता,ਹੋਮਜਿਗੈਨਿਟੀ
"सजातीय, समांगी",ਇਕੋ
समधर्मी,ਹੋਮੋਗਸ
समयुग्मज,ਹੋਮੋਜ਼ੀਗੋਟ
"खुरलिका, खाद्यधानी, हापर",ਹੌਪਰ
"संस्तर, क्षितिज",ਹਰੀਜੋਨ
औद्यानिक फसलें,ਬਾਗਬਾਨੀ ਫਸਲਾਂ
"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी",ਬਾਗਬਾਨੀ
उद्यान वानिक पशुपाल्य खेती,ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ
परपोषी,ਹੋਸਟ
तप्त जलोपचार,ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ
"हल, छिलका",ਹੌਲ
आर्द्रता,ਨਮੀ
हयूमस,Humus
भूसी,ਭੁੱਕੀ
छिलका निकालने वाली मशीन,ਹੁਸਕ
छिलका उतारना,ਹਸਤਾਖਰ
संकर,ਹਾਈਬ੍ਰਿਡ
संकरण,ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
"जलयोजन, जलीयन",ਹਾਈਡਰੇਸ਼ਨ
जल विज्ञान,ਹਾਈਡ੍ਰੋਲੋਜੀ
जल अपघटन,ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ
"द्रवघनत्व मापी, हाइड्रोमीटर",ਹਾਈਡ੍ਰੋਮੀਟਰ
जल परागित,ਹਾਈਡ੍ਰੋਫਿਲਸ
जल संवर्धन,ਹਾਈਡ੍ਰੋਪੋਨਿਕ
जल मंडल,ਹਾਈਡ੍ਰੋਸਫਾਇਰ
आर्द्रता-ग्राहयता,ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ
परात्पराजीवी,ਹਾਈਪਰਪਰੇਸਾਈਟ
अतिवृद्धि,ਹਾਈਪਰਪਲਸੀਆ
"कवक तंतु, हाइफा",ਹਾਈਫਾ
बीजपत्राधार,ਹਾਈਪੋਕੋਟੀਲ
परिकल्पना,ਕਲਪਨਾ
शैथिल्य (जल),ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ)
"हेजल नट, अखरोट का फल",ਹੇਜ਼ਲ ਗਿਰੀ
भांग,ਭੰਗ
खुरासानी अजवाईन,ਹੈਨਬੇਨ
मेंहदी,ਮਹਿੰਦਾ
गुड़हल,ਹਿਬਿਸਕਸ
होप,ਹੌਪ
कुल्थी,ਘੋੜਾ ਗ੍ਰਾਮ
कवांच,ਘੋੜਾ-ਅੱਖ-ਬੀਨ
मधुमक्खी,ਮਧੂ ਮੱਖੀ
फुदका,ਹੌਪਰ
उद्यानविद्,ਬਾਗਬਾਨੀ
जल विज्ञानी,ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ
स्व स्थाने कलम-बंधन,ਸਥਿਤੀ ਵਿੱਚ
पात्रे,ਵਿਟਰੋ ਵਿੱਚ
जीवे,ਵੀਵੋ ਵਿਚ
अविवेकपूर्ण,ਅੰਨ੍ਹੇਵਾਹ
कीट,ਕੀੜੇ
कीट पीड़क,ਕੀੜੇ ਪੈੱਸਟ
कीटालय,ਥੀਏਟਰ
कीटनाशी,ਕੀਟਨਾਸ਼ਕਾਂ
कीटाहारी,ਕੀਟਨਾਸ਼ਕ
"सूर्यतापन, आतपन",ਇਨਸੋਲੇਸ਼ਨ
अविलेय,ਘੁਲਣਸ਼ੀਲ
"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था",ਇੰਸਟਾਰ (ਕੀੜੇ)
रोधी,ਇਨਸੂਲੇਟਰ
समेकित रोग प्रबंधन,ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ
समेकित पोषक-तत्व प्रबंधन,ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ
समेकित पीड़क प्रबंधन,ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ
"सघनता, गहनता",ਤੀਬਰਤਾ
"गहन, सघन",ਤੀਬਰ
