English,Malayalam
Camera coverage,ക്യാമറ കവറേജ്
Camera line-up,ക്യാമറ ലൈൻ-അപ്പ്
Camera tube,ക്യാമറ ട്യൂബ്
Canopy,മേലാപ്പ്
Capability,കഴിവ്
Capacitance,കപ്പാസിറ്റാൻസ്
Capacitive load,കപ്പാസിറ്റീവ് ലോഡ്
Capacitive reactance,കപ്പാസിറ്റീവ് പ്രതികരണം
Capacitor,കപ്പാസിറ്റർ
Capacitor input filter,കപ്പാസിറ്റർ ഇൻപുട്ട് ഫിൽട്ടർ
Capacity,താണി
Capsule,കാപ്സ്യൂൾ
Caption,അടിക്കുറിപ്പ്
Capture effect,ക്യാപ്ചർ ഇഫക്റ്റ്
Card,ചീട്ട്
Cardioid,കാർഡിയോയിഡ്
Cardioid microphone,കാർഡിയോയിഡ് മൈക്രോഫോൺ
Carrier,വാഹകന്
Carrier frequency,കാരിയർ ആവൃത്തി
Carrier frequency shift,കാരിയർ ഫ്രീക്വൻസി ഷിഫ്റ്റ്
Carrier power,കാരിയർ പവർ
Carrier sense signal,കാരിയർ സെൻസ് സിഗ്നൽ
Carrier sensitivity,കാരിയർ സംവേദനക്ഷമത
Carrier separation,കാരിയർ വേർപിരിയൽ
Carrier shift,കാരിയർ ഷിഫ്റ്റ്
Carrier spacing,കാരിയർ സ്പെയ്സിംഗ്
Carrier suppression,കാരിയർ അടിച്ചമർത്തൽ
Carrier wave,കാരിയർ തരംഗം
Cartridge,വെടിയുണ്ടക്കൂട്
Carving,കൊത്തുപണി
Cascade,കാസ്കേഡ്
Cascaded circuit,കാസ്കേഡ് സർക്യൂട്ട്
Cassette,കാസറ്റ്
Cast iron,കാസ്റ്റ് ഇരുമ്പ്
Casting,കാസ്റ്റിംഗ്
Catalogue,നാമാവലി
Catastrophic interference,വിനാശകരമായ ഇടപെടൽ
Cathode,കാത്തഡ്
Cathode follower,കാഥോഡ് ഫോളോവർ
Cathode resistor,കാഥോഡ് റെനോൾ
Cellphone,സെൽ ഫോൺ
Cellular,സെല്ലുലാർ
Central control,കേന്ദ്ര നിയന്ത്രണം
Central frequency,സെൻട്രൽ ആവൃത്തി
Central processing unit,കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ്
Centralised database,കേന്ദ്രീകൃത ഡാറ്റാബേസ്
Centralised system,കേന്ദ്രീകൃത സംവിധാനം
Ceramic,പിഞ്ഞാണനിര്മ്മാണപരം
Chamber,സകാരമുറി
Changeover switch,മാറ്റുക സ്വിച്ച്
Channel,ചാനല്
Channel encoder,ചാനൽ എൻകോഡർ
Channel separation,ചാനൽ വേർതിരിക്കൽ
Channel spacing,ചാനൽ സ്പെയ്സിംഗ്
Channel switching,ചാനൽ സ്വിച്ചിംഗ്
Characteristic impedance,സ്വഭാവ സവിശേഷത
Characteristics,സ്വഭാവഗുണങ്ങൾ
Charge carrier,ചാർജ് കാരിയർ
Charge density,ചാർജ് സാന്ദ്രത
Charged,ചാർജ്ജ്
Charger,ചാർജർ
Charging voltage,ചാർജിംഗ് വോൾട്ടേജ്
Chart,അവകാശപതം
Chasis,ചേസിസ്
Chat,സല്ലാപം
Chip,കഷണം
Choke coil,ചോക്ക് കോയിൽ
Choke input,ചോക്ക് ഇൻപുട്ട്
Chopper amplifier,ചോപ്പർ ആംപ്ലിഫയർ
Chroma,ക്രോമ
Chroma sampling structure,ക്രോമ സാമ്പിൾ ഘടന
Chrominance,ക്രോമിനൻസ്
Cinematography,ഛായാഗ്രഹണം
Circuit,സഞ്ചാരം
Circuit board,സർക്യൂട്ട് ബോർഡ്
Circuit breaker,സർക്യൂട്ട് ബ്രേക്കർ
Circuit element,സർക്യൂട്ട് ഘടകം
Circuit switching,സർക്യൂട്ട് സ്വിച്ച്
Circuitry,സർക്യൂരി
Circular motion,വൃത്താകൃതിയിലുള്ള ചലനം
Circular polarization,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണം
Circular satellite orbit,സർക്കുലർ ഉപഗ്രഹ ഭ്രമണപഥം
Circular velocity,വൃത്താകൃതിയിലുള്ള വേഗത
Circularly polarised antenna,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരിച്ച ആന്റിന
Circularly polarised transmission,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണ പ്രക്ഷേപണം
Circulator,പഖയായ
Cladding,പചാരിക
Clamp,പട്ട
Clamping circuit,ക്ലാമ്പിംഗ് സർക്യൂട്ട്
Class A operation,ക്ലാസ് ഒരു പ്രവർത്തനം
Class C tuned amplifier,ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ
Class of emission,എമിഷൻ ക്ലാസ്
Classical physics,ക്ലാസിക്കൽ ഫിസിക്സ്
Classification,വര്ഗീകരണം
Cleaning agent,ക്ലീനിംഗ് ഏജന്റ്
Clear,വക്തമായ
Clear channel,ചാനൽ മായ്ക്കുക
Click,ക്ലിക്കുചെയ്യുക
Client,കക്ഷി
Client relationship  (server relationship),ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം)
Cliff effect,ക്ലിഫ് ഇഫക്റ്റ്
Clip board,ക്ലിപ്പ് ബോർഡ്
Clipping,ക്ലിപ്പിംഗ്
Clock pulse,ക്ലോക്ക് പൾസ്
Clocked flip flop,ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്
Clockfaced mike,ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്
Clock-frequency,ക്ലോക്ക്-ആവൃത്തി
Clockwise,ഘടികാരവൃത്തമായ
Closed circuit,അടച്ച സർക്യൂട്ട്
Closed loop,അടച്ച ലൂപ്പ്
Cluster,ക്ലസ്റ്റർ
Clustering,ക്ലസ്റ്ററിംഗ്
Clutter,കോലാഹലം
Clutter loss,അലങ്കോല നഷ്ടം
Coating,പൂശല്
Coaxial cable,അബോക്സിയൽ കേബിൾ
Coaxial line,കോക്സിയൽ ലൈൻ
Coaxial transmission line,അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ
Co-channel,സഹ ചാനല്
Co-channel interference,സഹകരണ ഇടപെടൽ
Cochlea,കോക്ലിയ
Code,കോഡ്
Code number,കോഡ് നമ്പർ
Code rate,കോഡ് നിരക്ക്
Code word,കോഡ് വാക്ക്
Codec (coding decoding),കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്)
Coded audio,കോഡ് ചെയ്ത ഓഡിയോ
Coder,കോഡർ
Coding,കോഡിംഗ്
Coding decoding technique,കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത
Coding error,കോഡിംഗ് പിശക്
Coding rate,കോഡിംഗ് നിരക്ക്
Coding technique,കോഡിംഗ് രീതി
Coefficient,ഗുണകര്മ്മം
Coercivity,നിർബന്ധിത
Coherent modulation,യോജിച്ച മോഡുലേഷൻ
Coil,കോണം
Collaboration,സഹപവര്ത്തനം
Collapse,തകര്ന്നടിയുക
Collector,കളപ്പുര
Collector current,കളക്ടർ കറന്റ്
Collector to base conductance,അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ
Collector-base junction,കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ
Colour,നിറം
Colour analyzer,കളർ അനലൈസർ
Colour balance,നിറം ബാലൻസ്
Colour burst,നിറം പൊട്ടിത്തെറി
Colour chart,കളർ ചാർട്ട്
Colour combination,വർണ്ണ കോമ്പിനേഷൻ
Colour constant,വർണ്ണ സ്ഥിരത
Colour control      (chrome control),വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം)
Colour depth,നിറം ആഴം
Colour fatigue,കളർ ക്ഷീണം
Colour filter,കളർ ഫിൽട്ടർ
Colour killer circuit,കളർ കില്ലർ സർക്യൂട്ട്
Colour kinescope,കളർ കൈൻകോപ്പ്
Colour mixer,കളർ മിക്സർ
Colour pattern,വർണ്ണ പാറ്റേൺ
Colour perception,വർണ്ണ പെർസെപ്ഷൻ
Colour picture screen,കളർ പിക്ചർ സ്ക്രീൻ
Colour space,കളർ സ്പേസ്
Colour subcarrier,കളർ സബ്കറിയർ
Colour temperature,വർണ്ണ താപനില
Colour transmission,കളർ ട്രാൻസ്മിഷൻ
Colour tube,കളർ ട്യൂബ്
Colouration,നിറങ്ങൾ
Colourless,നിറമില്ലാത്ത
Combination,സമ്മിശണം
Combiner,കോമ്പിനർ
Combining process,സംയോജനം സംയോജിപ്പിക്കുന്നു
Combustion,ജ്വലിക്കുക
Command,ആജ്ഞാപിക്കുക
Commencement,തുടങ്ങുന്നതിനു
Commercial broadcasting,വാണിജ്യ പ്രക്ഷേപണം
Commercial television,വാണിജ്യ ടെലിവിഷൻ
Common collector circuit,സാധാരണ കളക്ടർ സർക്യൂട്ട്
Communication,വാര്ത്താവിനിമയം
Communication satellite,ആശയവിനിമയ ഉപഗ്രഹം
Community radio centre,കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ
Community radio station,കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ
Compact disc (CD),കോംപാക്റ്റ് ഡിസ്ക് (സിഡി)
Compact disc player,കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ
Compander,വേലക്കാരന്
Companding,സൃഷ്ടിച്ച്
Compatibility,അനുയോജ്യത
Compatible,അനുഗുണമായ
Compiler,കംപൈലർ
Complementary,പൂരകൻ
Complementary transistor,പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ
Complex wave,സങ്കീർണ്ണമായ വേവ്
Component,ഘടകം
Composite,സംയോജിത
Composite circuit,സംയോജിത സർക്യൂട്ട്
Composite digital,സംയോജിത ഡിജിറ്റൽ
Composite radio frequency signal,സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ
Composite signal,സംയോജിത സിഗ്നൽ
Composite video,സംയോജിത വീഡിയോ
Composite video signal,സംയോജിത വീഡിയോ സിഗ്നൽ
Composition,രചന
Compressed data,കംപ്രസ്സുചെയ്ത ഡാറ്റ
Compressed digitized video,കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
Compressed video,കംപ്രസ്സുചെയ്ത വീഡിയോ
Compression,കംപ്രഷൻ
Compression artifact,കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്
Compression hazard,കംപ്രഷൻ അപകടം
Compression technique,കംപ്രഷൻ രീതി
Compressor,കംപ്രർ
Compute,കണക്കുകൂട്ടുക
Computer,കന്വൂട്ടര്
Computer based multimedia,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ
Computer programming,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
Computer technology,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
Concave lens,കോൺകീവ് ലെൻസ്
Concave mirror,കോൺകീവ് മിറർ
Concealment,ഒളിച്ചുഴ ലഭിക്കല്
Concentrated,ഏകാഗ്രത
Concentration,ഏകാഗത
Concentric lens,ഏകാഗത ലെൻസ്
Condenser microphone,കണ്ടൻസർ മൈക്രോഫോൺ
Condition of equilibrium,സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ
Conduction,ആവർത്തനം
Conduction current,ചണംകരണം
Conductivity,ചാരന്വിറ്റി
Conductor,മേല്നോട്ടക്കാരി
Configuration,കോൺഫിഗറേഷൻ
Connection,കൂട്ടുകെട്ട്
Connectivity,കണക്റ്റിവിറ്റി
Connector,കണക്റ്റർ
Consistency,സ്ഥിരത
Consistently,സ്ഥിരമായി
Console,കൺസോൾ
Constant,സ്ഥിരമായ
Constant  amplitude,സ്ഥിരമായ വ്യാപ്തി
Contact microphone,മൈക്രോഫോൺ ബന്ധപ്പെടുക
Container format,കണ്ടെയ്നർ ഫോർമാറ്റ്
Contamination,മലിനമാക്കല്
Content,സന്തുഷ്ടമായ
Contiguous,തുടർച്ചനാൽ
Continuity,തുടർച്ച
Continuity booth,തുടർച്ച ബൂത്ത്
Continuity knob,തുടർച്ച നോബ്
Continuous,ഇടതടവില്ലാതെ
Continuous arc,തുടർച്ചയായ ആർക്ക്
Continuous wave,തുടർച്ചയായ തരംഗം
Contour line,കോണ്ടൂർ ലൈൻ
Contour plan,കോണ്ടൂർ പ്ലാൻ
Contract,ഉടന്വടി
Contraction,സങ്കോചനം
Contrast ratio,ദൃശ്യതീവ്രത അനുപാതം
Control circuit,നിയന്ത്രണ സർക്യൂട്ട്
Control electrode,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
Control equipment,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
Control grid,നിയന്ത്രണ ഗ്രിഡ്
Control line,നിയന്ത്രണ രേഖ
Control panel,നിയന്ത്രണ പാനൽ
Control room,നിയന്ത്രണ മുറി
Control table,നിയന്ത്രണ പട്ടിക
Control tower,നിയന്ത്രണ ഗോപുരം
Controller,കണ്ട്രോളർ
Convergence,ഒത്തുപണി
Convergent lens,മൊത്തത്തിലുള്ള ലെൻസ്
Convertor,കവർത്തനമാർഗ്ഗം
Convex lens,കൺവെക്സ് ലെൻസ്
Convolution,സാരമക്ഷമമായ
Convolution coded,പരിമിതി കോഡ് ചെയ്തു
Convolutional interleave,പരിണാമപരമായ പരസ്പരബന്ധം
Convolutional interleaving,പരിണാമപരമായ സംക്രമണ
Cookie,കുക്കി
Cookier,കുക്കിതാവ്
Coprocessor,കോപാസസ്സർ
Cord,ചരട്
Corona,കൊറോണ
Corona discharge,കൊറോണ ഡിസ്ചാർജ്
Correlation,പരസ്പരബന്ധം
Cosine component,കോസിൻ ഘടകം
Cosine wave,കോസിൻ തരംഗം
Cosmic noise,കോസ്മിക് ശബ്ദം
Counter,കൗണ്ടര്
Counter clockwise,എതിർ ഘടികാരദിശയിൽ
Coupler,കപ്ലർ
Coupling,കപ്ലിംഗ്
Coupling condenser,കപ്ലിംഗ് കണ്ടൻസർ
Coupling network,കപ്ലിംഗ് നെറ്റ്വർക്ക്
Coupling resistance,Conpling പ്രതിരോധം
Covalent bond,കോവാലന്റ് ബോണ്ട്
Coverage,കവറേജ്
Crash,തകര്ച്ച
Critical band,ഗുരുതരമായ ബാൻഡ്
Critical condition,ഗുരുതരമായ അവസ്ഥ
Critical coupling,ഗുരുതരമായ കപ്ലിംഗ്
Critical frequency,ഗുരുതരമായ ആവൃത്തി
Critical parameter,ഗുരുതരമായ പാരാമീറ്റർ
Crocodile clip,മുതല ക്ലിപ്പ്
Cross fading,ക്രോസ് മങ്ങൽ
Cross modulation,ക്രോസ് മോഡുലേഷൻ
Cross talk,ക്രോസ് ടോക്ക്
Crossfade,ക്രോസ്ഫേഡ്
Cryptography,ക്രിപ്റ്റോഗ്രഫി
Crystal,സ്ഫടികം
Crystal filter,ക്രിസ്റ്റൽ ഫിൽട്ടർ
Cue,ശീതം
Cue marks,ക്യൂ മാർക്ക്
Cueing device,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
Current drain,നിലവിലെ ഡ്രെയിൻ
Current meter,നിലവിലെ മീറ്റർ
Current transformer,നിലവിലെ ട്രാൻസ്ഫോർമർ
Cursor,കഴ്സർ
Curve,വളവ്
Cut off frequency,ആവൃത്തി മുറിക്കുക
Cutter,മുറിവ്
Cyber cafe,സൈബർ കഫേ
Cyber security,സൈബർ സുരക്ഷ
Cyber space,സൈബർ സ്ഥലം
Cycle,ആവൃത്തി
Cyclic,ചാക്രിക
D.c. component,D.C. ഘടകം
D.c. plate power,D.C. പ്ലേറ്റ് വൈദ്യുതി
D.c. restoration,D.C. പുനസ്ഥാപിക്കൽ
Damper diode,ഡാംപ്പർ ഡയോഡ്
Damping,നനഞ്ഞ
Dark,ഇരുണ്ട
Data,ഡാറ്റ
Data broadcasting,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
Data compression,ഡാറ്റ കംപ്രഷൻ
Data drilling,ഡാറ്റ ഡ്രില്ലിംഗ്
Data encryption,ഡാറ്റ എൻക്രിപ്ഷൻ
Data file,ഡാറ്റ ഫയൽ
Data handling,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
Data mining,ഡാറ്റ ഖനനം
Data processing,ഡാറ്റ പ്രോസസ്സിംഗ്
Data processor,ഡാറ്റ പ്രോസസ്സ്
Data reduced bit system,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
Data service,ഡാറ്റ സേവനം
Data sheet,ഡാറ്റ ഷീറ്റ്
Data storage,ഡാറ്റ സംഭരണം
Data stream,ഡാറ്റ സ്ട്രീം
Data transformation,ഡാറ്റ പരിവർത്തനം
Data transmission,ഡാറ്റ ട്രാൻസ്മിഷൻ
Database,ഡാറ്റാബേസ്
Datacasting,അപകീർത്തികരമായ
Datagram,ഡാറ്റാഗ്രാം
DB meter,ഡിബി മീറ്റർ
Dead air,ചത്ത വായു
Dead short circuit,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
Dead spot,ചത്ത സ്ഥലം
Deadlock,ഡെഡ്ലോക്ക്
Debug programme,ഡീബഗ് പ്രോഗ്രാം
Debugging,ഡീബഗ്ഗിംഗ്
Decay of sound,ശബ്ദത്തിന്റെ ക്ഷയം
Decibel (dB),ഡെസിബെൽ (ഡിബി)
Decimal,ദശാംശ
Decimal code,ദശാംശ കോഡ്
Decimal digit,ദശാംശ അക്ക
Deciphering,അനുശാസിക്കുന്നു
Decoder,അചഞ്ചര്
Decoding,ഡീകോഡിംഗ്
Decoding in digital transmission,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
Decompression,വികൃതമായ
Decoupling,തളർത്തുക
Decoupling circuit,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
Decoupling network,നെറ്റ്വർക്ക് തീരുമാനിക്കുക
Decryption,ഡീക്രിപ്ഷൻ
Dedicated line,സമർപ്പിതരേഖ
De-embedding,ഡി-എംബഡിംഗ്
De-emphasis,ഡി-is ന്നൽ
Default,കുറ്റം
Defect in quality,ഗുണനിലവാരത്തിൽ തകരാറ്
Defective,കുറവുള്ള
Defective unit,വികലമായ യൂണിറ്റ്
Definition,നിര്വചനം
Deflection,വ്യതിചലനം
Deformation,അവശമനം
Defragmentation,വഞ്ചന
De-gaussing coil,ഡി-ഗെയ്സിംഗ് കോയിൽ
Degree,ഡിഗ്രി
De-interleaver,ഡി-ഇന്റർലീവ്
Delay line,കാലതാമസം
Delay time,കാലതാമസം
Delayed frame memory,ഫ്രെയിം മെമ്മറി വൈകി
Delayed scanning,സ്കാനിംഗ് വൈകി
Delayed synchronization signal,സമന്വയ സിഗ്നൽ വൈകി
Delivery,പസവം
Delivery system,ഡെലിവറി സംവിധാനം
Demodulation,പൊളിക്കുക
Demodulator card,ഡിമോഡലേറ്റർ കാർഡ്
Demultiplexer,ലംതിപ്റ്റൻ
Depth of field,ഫീൽഡിന്റെ ആഴം
Descending,അവരോഹണം
Design specification,ഡിസൈൻ സവിശേഷത
Desktop,ഡെസ്ക്ടോപ്പ്
Detector output,ഡിറ്റക്ടർ .ട്ട്പുട്ട്
Deviation,വതിചലനം
Device,ഉപായം
Device driver,ഉപകരണ ഡ്രൈവർ
Diagnostics,ഡയഗ്നോസ്റ്റിക്സ്
Diagram,രേഖാലേഖം
Dialog track,ഡയലോഗ് ട്രാക്ക്
Diameteral mode,വ്യാജ മോഡ്
Diamond stylus,ഡയമണ്ട് സ്റ്റൈലസ്
Diaphragm,ഡയഫ്രം
Diaphragmatic absorber,ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ
Dichotic listening,ഡിക്കോട്ടിക് ലിസണിംഗ്
Dielectric,ഡീലക്റ്റിക്
Dielectric break- down,ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്
Dielectric loss,ഡീലക്ട്രിക് നഷ്ടം
Difference frequency,വ്യത്യാസ ആവൃത്തി
Difference frequency distortion (DFD),വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD)
Difference tone,വ്യത്യാസ സ്വരം
Differential amplifier,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
Diffraction,ഡിഫ്രാക്ഷൻ
Diffuser,ഡിഫ്യൂസർ
Digit,അക്കം
Digital,ഡിജിറ്റൽ
Digital artifact,ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്
Digital audio,ഡിജിറ്റൽ ഓഡിയോ
Digital audio filter,ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ
Digital audio work station,ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ
Digital camera,ഡിജിറ്റൽ ക്യാമറ
Digital computer,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
Digital data,ഡിജിറ്റൽ ഡാറ്റ
Digital editing,ഡിജിറ്റൽ എഡിറ്റിംഗ്
Digital exciter,ഡിജിറ്റൽ എക്സൈറ്റർ
Digital filter,ഡിജിറ്റൽ ഫിൽട്ടർ
Digital frame synchronizer,ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം
Digital heritage,ഡിജിറ്റൽ പൈതൃകം
Digital image,ഡിജിറ്റൽ ഇമേജ്
Digital library,ഡിജിറ്റൽ ലൈബ്രറി
Digital meter,ഡിജിറ്റൽ മീറ്റർ
Digital modulation,ഡിജിറ്റൽ മോഡുലേഷൻ
Digital multiplex,ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്
Digital network,ഡിജിറ്റൽ നെറ്റ്വർക്ക്
Digital output,ഡിജിറ്റൽ .ട്ട്പുട്ട്
Digital playback,ഡിജിറ്റൽ പ്ലേബാക്ക്
Digital Radio Mondiale (DRM),ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം)
Digital recording,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
Digital revolution,ഡിജിറ്റൽ വിപ്ലവം
Digital signal,ഡിജിറ്റൽ സിഗ്നൽ
Digital signal processing (DSP),ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP)
Digital signature,ഡിജിറ്റൽ ഒപ്പ്
Digital technology,ഡിജിറ്റൽ സാങ്കേതികവിദ്യ
Digital to analog converter,അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ
Digital video,ഡിജിറ്റൽ വീഡിയോ
Digital voltmeter,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
Digitalization,ഡിജിറ്റലൈസേഷൻ
Digitization,ഡിജിറ്റൈസേഷൻ
Digitized video,ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
Digitizer,ഡിജിറ്റൈസർ
Dim,മങ്ങിന്
Dimension,പരിമാണം
Dimmer,മയക്കുമരുന്ന്
Diode,ഡയോഡ്
Dip,മുക്കുക
Diplexer,ഡി മെൽക്സർ
Dipole antenna,ഡിപ്ലോൾ ആന്റിന
Direct broadcast,നേരിട്ടുള്ള പ്രക്ഷേപണം
Direct current (d c),നേരിട്ടുള്ള കറന്റ് (ഡി സി)
Direct pick up,നേരിട്ടുള്ള പിക്ക് അപ്പ്
Direct reading instrument,നേരിട്ടുള്ള വായന ഉപകരണം
Direct recording,നേരിട്ടുള്ള റെക്കോർഡിംഗ്
Directional antenna,ദിശാസൂചന ആന്റിന
Directional coupler,ദിശാസൂചന കപ്ലർ
Directional microphone,ദിശാസൂചന മൈക്രോഫോൺ
Directivity,നിര്ദേശം
Directory,മേല്വിലാസപ്പട്ടിക
Disable,പ്രവർത്തനരഹിതമാക്കുക
Disc antenna,ഡിസ്ക് ആന്റിന
Disc based storage,ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം
Discrete,അപവാദം
Disk,ചകം
Disk drive,ഡിസ്ക് ഡ്രൈവ്
Disk quota,ഡിസ്ക് ക്വാട്ട
Diskette,അകെച്ചെറ്റ്
Dislocation,സ്ഥാനഭാവം
Dispersion,പതിക്കല്
Displacement,സ്ഥാനമാറ്റാം
Display,പദര്ശനം
Display unit (console),ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ)
Dissipation,ഭിന്നിപ്പ്
Dissonance,വൈരാഗ്യം
Distilled water,വാറ്റിയെടുത്ത വെള്ളം
Distortion,വളച്ചൊടിക്കൽ
Distribution,വിതരണ
Distribution amplifier,വിതരണം ആംപ്ലിഫയർ
Division,ഡിവിഷൻ
Divisor,ഭിചതീരം
Document,രേഖ
Dolby digital,ഡോൾബി ഡിജിറ്റൽ
Domain,ഡൊമെയ്ൻ
Domain controller,ഡൊമെയ്ൻ കണ്ട്രോളർ
Doppler effect,ഡോപ്ലർ ഇഫക്റ്റ്
Double pole (dipole),ഡബിൾ പോൾ (ഡിയോൾ)
Double pole single throw switch,ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്
Double sided disk,ഇരട്ട സൈഡ് ഡിസ്ക്
Doublet,ഇരട്ട
Down coming wave,താഴേക്ക് വരുന്ന തരംഗം
Down stream,താഴേക്ക് അരുവി
Downlink,ഡൗൺലിങ്ക്
Download,ഡൗൺലോഡ്
Downloading,ഡൗൺലോഡുചെയ്യുന്നു
Drawing,ഡ്രോയിംഗ്
Drilling bit,ഡ്രില്ലിംഗ് ബിറ്റ്
Drilling machine,ഡ്രില്ലിംഗ് മെഷീൻ
Drive,ഓടിക്കുക
Drum,ചെണ്ട
Dry bulb temperature,ഡ്രൈ ബൾബ് താപനില
Dry cell,വരണ്ട സെൽ
Dry solder,ഡ്രൈ സോൾഡർ
Dual channel mode,ഡ്യുവൽ ചാനൽ മോഡ്
Dubbing,ഡബ്ബിംഗ്
Dud,ദുരുപയോഗം
Dump,ഉപേക്ഷിക്കുക
Duplex,ഡ്യുപ്ലെക്സ്
Duration,കാലയളവ്
Dust,പൊടി
Dust bug,പൊടി ബഗ്
Dust proof,പൊടി തെളിവ്
Duster,ദുണ്രന്മാര്
Dynamic,ചലനാത്മക
Dynamic bit allocation,ഡൈനാമിക് ബിറ്റ് വിഹിതം
Dynamic intermodulation distortion (DIM),ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്)
Dynamic quantization,ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ
Dynamic range,ഡൈനാമിക് റേഞ്ച്
Dynamic range control,ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം
Dynamo,ഡൈനാമോ
Ear phone,ഇയർ ഫോൺ
Earth,ഭൂമി
Earth bulge,എർത്ത് ബൾബ്
Earth resistance,ഭൂമി ചെറുത്തുനിൽപ്പ്
Earth rod,എർത്ത് വടി
Earth satellite,എർത്ത് ഉപഗ്രഹം
Earth station,ഭൂമി സ്റ്റേഷൻ
Earth terminal,എർത്ത് ടെർമിനൽ
Earthing,പൊയ്ക്കുന്നത്
Echo,പതിധനി
Echo chamber,എക്കോ ചേംബർ
Eddy current,എഡ്ഡി കറന്റ്
Eddy current loss,എഡ്ഡി നിലവിലെ നഷ്ടം
Edgewise meter,എഗ്രിവൈസ് മീറ്റർ
Editing,എഡിറ്റിംഗ്
Effective antenna height,ഫലപ്രദമായ ആന്റിന ഉയരം
Effective antenna length,ഫലപ്രദമായ ആന്റിന നീളം
Effective voltage,ഫലപ്രദമായ വോൾട്ടേജ്
Efficiency,കാര്യക്ഷമത
Elasticity,ഇലാസ്തികത
Electric discharge,വൈദ്യുത ഡിസ്ചാർജ്
Electric field,വൈദ്യുത മണ്ഡലം
Electric flash,ഇലക്ട്രിക് ഫ്ലാഷ്
Electric heater,വൈദ്യുത ഹീറ്റർ
Electric meter,വൈദ്യുത മീറ്റർ
Electric motor,വൈദ്യുത മോട്ടോർ
Electric shock,വൈദ്യുതാഘാതം
Electric spark,വൈദ്യുത തീപ്പൊരി
Electrical appliance,വൈദ്യുത ഉപകരണം
Electrical noise,വൈദ്യുത ശബ്ദം
