Odiya,English
ସ୍ନାୟୁ ଇମ୍ପୁଲ୍ସର କଣ୍ଡକ୍ସନ୍ |,Conduction of nerve impulse
ଜଳର କଣ୍ଡକ୍ସନ୍ |,Conduction of water
ପରିଚାଳନାକାରୀ ଇଲେକ୍ଟ୍ରୋଲିଟ୍ ଜେଲ୍ |,Conductive electrolyte gel
କୋଣ,Cone
ମିଳନ,Conform
ସମ୍ମିହାସେର,Conformer
ଜନ୍ମଗତ,Congenital
କ୍ଷୟକାରୀ ମୂଳ |,Conical root
ତୀବ୍ର,Conical
କନଡାଇଡ୍,Conidia
ସହଯୋଗୀ,Conifer
Aifeireea,Conifereae
କନଫାଇର୍ସେଡାଡା |,Coniferopsida
କନଜାଇନ୍ ଭାସ୍କୁଲାର ବଣ୍ଡଲ୍ |,Conjoint vascular bundle
ମିଳିତଡ଼ା କଞ୍ଜୁଜ୍ ହୋଇଛି |,Conjugated
ମିଳିତତା,Conjugation
କନଜୁନେକ୍ଟିଡା,Conjunctiva
କନଜୁକେକ୍ଟିଭ୍ ଟିସୁ |,Conjunctive tissue
ସଂଯୋଗକାରୀ ଟିସୁ |,Connective tissue
କନେଲର ପରୀକ୍ଷଣ |,Connell's experiment
ସଂରକ୍ଷଣ ଜଙ୍ଗଲ,Conservation forestry
କନସେଲୁଜନାଲ୍ ଟିଲଗ୍ |,Conservational tillage
ସ୍ଥିରତା,Constancy
ସୃଷ୍ଟିକର୍ତ୍ତା,Constituent
ସଜ୍ଜିତ ଏନଜାଇମ୍ |,Constitutive enzyme
ଗ୍ରାହକ,Consumer
ପ୍ରତିବନ୍ଧକ ପ୍ରତିବନ୍ଧକ |,Contact inhibition
ସଂକ୍ରାମକ ରୋଗ,Contagious disease
ଦୂଷିତ କରନ୍ତୁ |,Contaminate
ପ୍ରଦୂଷଣ,Contamination
ସମସାମୟିକ ଜୀବବିଜ୍ଞାନ |,Contemporary biology
ମାଳଦ୍ୱୀପ,Continent
କଣ୍ଟୁର ହଳ କରିବା |,Contour ploughing
ଚୁକ୍ତିଭିତ୍ତିକତା |,Contractibility
ଚୁକ୍ତିିକିକରଣ ଫାଇବର |,Contractile fiber
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରୋଟିନ୍ |,Contractile protein
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରତିକ୍ରିୟା |,Contractile response
ଚୁକ୍ତିଭିତ୍ତିକ ଶୂନ୍ୟସ୍ଥାନ |,Contractile vacuole
ବିପରୀତ ଏଜେଣ୍ଟ |,Contrast agent
ବିପରୀତ ଏଜେଣ୍ଟ |,Contrast agent
ବିପରୀତ ଏଜେଣ୍ଟ |,Contrast agent
ପରଠାରୁ ବିପରୀତ ଗୁଣ |,Contrasting trait
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,Centrifugal force
ନିୟନ୍ତ୍ରଣ କାରକ,Control factor
ନିୟନ୍ତ୍ରିତ ପରୀକ୍ଷଣ |,Controlled experiment
କନସ୍,Conus
କନସ୍ ବ ister ଜ୍ଞାନିକ |,Conus arteriosus
ପାରମ୍ପାରିକ ଟିଲଗେଜ୍ |,Conventional tillage
ଗଣିତ,Converged
ସମ୍ମିଳିତ,Convergent
କନଭର୍ଡେଣ୍ଟ୍ (ବିବର୍ତ୍ତନ),Convergent (evolution)
Convolvundes,Convolvulaceae
କନଭଲେଡ୍ ଟୁବଲ୍ |,Convoluted tubule
ସମନ୍ୱୟ,Coordination
Cooplymer,Copolymer
ତମ୍ବା,Copper
କପ୍ଲନାଇଟ୍ |,Coprolite
ତମ୍ବାଫିଲସ୍,Coprophilous
ନକଲ କରନ୍ତୁ |,Copulate
କୋଣ,Copulation
କୋଣ,Copulation
କପିଟୋରୀ ପ୍ୟାଡ୍ |,Copulatory pad
କରାଲ୍ ରିଫ୍ ସମ୍ପ୍ରଦାୟ |,Coral reef community
ପ୍ରବାହ,Coral
କର୍ଡେଟ୍,Cordate
ମୂଳ କ୍ଷେତ୍ର,Core area
ମୂଳ ଜୋନ୍,Core zone
କୋରପ୍ରେସର୍,Corepressor
କୋଇନଫୋସଫିନ୍ |,Coriphosphine
କର୍କ,Cork
କର୍କ କାମ୍ବିୟମ୍ |,Cork cambium
କର୍କ ସ୍କ୍ରୁ |,Cork screw
କରମ୍,Corm
ମକା ବୋର୍ଡର,Corn borer
କର୍ଣ୍ଣିଆ |,Cornea
କୋଣେଗେନ୍ କକ୍ଷ,Corneagen cell
କର୍ଣ୍ଣାଲ୍ ଲେନ୍ସ |,Corneal lens
କରୋଲଲା,Corolla
କରୋନା |,Corona
କରୋନା ଅନୁପ୍ରବେଶକାରୀ ଏନଜାଇମ୍ |,Corona penetrating enzyme
କରୋନା ରେଡିଆଟା |,Corona radiata
କରୋନାରିଏ କଏ ପିଆଓ,Coronarieae
କରୋନାରୀ ଧମନୀତା |,Coronary artery
କରୋନାରୀ ଧମନୀ ବାଇପାସ୍ |,Coronary artery bypass
କରୋନାରୀ ଧମନୀ ରୋଗ |,Coronary artery disease
କରୋନାରୀ ସୁଲସ,Coronary sulcus
କର୍ପୋରାଥୋସା (ଲିଙ୍ଗର),Corpora cavernosa (of penis)
କର୍ପୋରା କ୍ୱାଡ୍ରିଗେମିନା |,Corpora quadrigemina
କର୍ପସ,Corpus
କର୍ପସ୍ ଆଲବିକାନ୍ |,Corpus albicans
କର୍ପସ୍ କାଲୋସମ୍ |,Corpus callosum
କର୍ପସ ଲଟମ୍ |,Corpus luteum
କର୍ପସ ସ୍ପାଙ୍ଗିସମ୍ |,Corpus spongiosum
କର୍ପସ ଷ୍ଟେରାଟମ୍ |,Corpus striatum
କରୋଡ୍ |,Corrode
କର୍ଟେକ୍ସ,Cortex
କର୍ଟିକାଲ୍ ନେଫ୍ରନ୍ |,Cortical nephron
କର୍ଟିକୋଷ୍ଟେରୋନ |,Corticosterone
କର୍ଟିକୋଟ୍ରୋଫିକ୍ |,Corticotrophic
କର୍ଟିସୋଲ |,Cortisol
କର୍ଟିସୋନ,Cortisone
କରଭସ୍,Corvus
କରମୁଣ୍ଡ,Corymb
ବ୍ରହ୍ମାଣ୍ଡ ଉତ୍ପତ୍ତି |,Cosmic origin
ବ୍ରହ୍ମାଣ୍ଡ କିରଣ |,Cosmic ray
Cosmid,Cosmid
କସମୋଜାନ୍ ସିଦ୍ଧାନ୍ତ |,Cosmozoan theory
କପା ବୋଲ୍ କୀଟ |,Cotton bollworm
କାଉନସେଲିଂ,Counselling
କାଉଣ୍ଟର-ସାମ୍ପ୍ରତିକ ସିଷ୍ଟମ୍ |,Counter-current system
ସମ୍ପର୍କୀୟ ବିବାହ,Cousin marriage
ସହଯୋଗୀ ବଣ୍ଡ |,Covalent bond
ଆବରଣ |,Cover
ଏପିଥେଲିୟମ୍ ଆଚ୍ଛାଦନ କରେ |,Covering epithelium
ଗା cowପର ଗ୍ରନ୍ଥି |,Cowper's gland
Coxa,Coxa
Coxa,Coxa
କକ୍ସାଲ୍ ହାଡ |,Coxal bone
କକ୍ସାଲ୍ ପ୍ରକ୍ରିୟା |,Coxal process
ଫାଟ,Crack
କ୍ରାକର ବିସ୍ଫୋରଣ |,Cracker blasting
କ୍ରାନିଆଲ୍ ହାଡ |,Cranial bone
କ୍ରାନିଆଲ୍ ମଙ୍ଗଳ |,Cranial meninges
କ୍ରାନିଆଲ୍ ସ୍ନାୟୁ |,Cranial nerve
କ୍ରାନୋଇସାକ୍ରାଲ୍ ଆଉଟଫ୍ଲୋ |,Craniosacral outflow
କ୍ରାନିଆମ୍,Cranium
କ୍ରାସୁଲାସାନ ଏସିଡ୍ ମେଟାବୋଲିଜିମ୍ |,Crassulacean acid metabolism
କ୍ରାସ୍ ମାଛ |,Cray fish
କ୍ରିଏଟିନାଇନ୍ |,Creatinine
ପ୍ରାଣୀ,Creature
କୃଷକ,Creeper
ରନ୍ୟୁଲେସନ୍,Crenulation
ରନ୍ୟୁଲେସନ୍,Crenulation
କ୍ରେଟେନସ୍ ଅବଧି,Cretaceous period
କ୍ରିଟ୍ରାଇଜିମ୍,Cretinism
କ୍ରାଇ-ଚା-ଚାଟ୍ ସିଣ୍ଡ୍ରୋମ୍ |,Cri-du-chat syndrome
କଞ୍ଚା,Cristae
ଜଟିଳ ଲିଙ୍କ୍ ପ୍ରଜାତି |,Critical link species
ଗୁରୁତର ପ୍ରକ୍ରିୟା |,Critical process
ସମାଲୋଚିତ ପ୍ରଜାତିର ପ୍ରଜାତି |,Critically endangered species
ଫସଲ,Crop
କ୍ରପ୍ ଇଞ୍ଜିନିୟରିଂ,Crop engineering
କ୍ରପରଲ୍ୟାଣ୍ଡ,Cropland
କ୍ରସ୍,Cross
କ୍ରସ୍ ପ୍ରଜନନ,Cross breeding
କ୍ରସ୍-ବ୍ରିଜ୍ |,Cross-bridge
କ୍ରୁଡ୍ ଲିଙ୍କ୍ |,Cross linked
ପାରଦର୍ଶୀ |,Cross pollinated
କ୍ରସ୍ ପ୍ରଦେଶ,Cross pollination
ଅତିକ୍ରମ କରିବା,Crossing over
ଭେରାଲିଆ,Crotalaria
କ୍ରଟନ୍,Croton
ମୁକୁଟ ଗଲ୍ ଟ୍ୟୁମର୍ |,Crown gall tumor
ମୁକୁଟ ଗ୍ରଫ୍ଟିଂ,Crown grafting
କ୍ରୁସିଫର୍ମ,Cruciform
ଅଶୋଧିତ ଜନ୍ମ ହାର,Crude birth rate
ଅଶୋଧିତ ମୃତ୍ୟୁ ହାର,Crude death rate
स्CACANN,Crustacean
କାନ୍ଦ ia c,Cry IA c
କାନ୍ଦ iia b,Cry IIA b
କଷ୍ଟଦାୟକ |,Cryopreservation
କ୍ରିସେଫୋରୀ,Cryosurgery
କ୍ରିପ୍ଟିକ୍,Cryptic
କ୍ରିପ୍ଟିକ୍ ରୂପ,Cryptic appearance
କ୍ରିପ୍ଟିକ୍ ରଙ୍ଗ |,Cryptic color
କ୍ରିପ୍ଟିକାଲ୍ - ରଙ୍ଗୀନ |,Cryptically - coloured
କ୍ରିପ୍ଟୋଗାମା,Cryptogamae
କ୍ରିପ୍ଟୋଗାମିଆ,Cryptogamia
ଲିବର୍ବୁନ୍ର କ୍ରିପ୍ଟ |,Crypts of Lieberkuhn
ସ୍ଫଟିକ୍,Crystal
ସ୍ଫଟିକ୍,Crystalline
CteNofornans,Ctenophorans
CteNofore,Ctenophore
CteNola,Ctenoplana
କୁକୁଡ଼ା,Cuckoo
କାକୁଡି,Cucumber
କ୍ୟୁବର୍ବିଟ୍ |,Cucurbit
କାକୁରୁବିଜା |,Cucurbita
କୁଲମ୍,Culm
ଚାଷ ଜ,Cultivar
ଚାଷ ହୋଇଥିବା ଫସଲ |,Cultivated crop
ଚାଷ ହୋଇଥିବା ଉଦ୍ଭିଦ |,Cultivated plant
ସାଂସ୍କୃତିକ କିମ୍ବା ତ୍ୱରିତ ଏଟ୍ରୋଫିକେସନ୍ |,Cultural or accelerated eutrophication
ସଂସ୍କୃତି,Culture
କୁମୁଲସ୍ ଓହରସ୍ |,Cumulus oophorus
କପାସସ୍ ଟ୍ରୁଲୋସା |,Cupressus torulosa
କପୁଲା |,Cupula
Cupule,Cupule
କର୍କୁମିନ୍,Curcumin
କର୍ସନରିଆଲ୍,Cursorial
କର୍ଭଭ୍ରିଆ,Curvembryae
କର୍ଭଭ୍ରୋନିକ୍ |,Curvembryonic
କୁସକଟା,Cuscuta
ଖୁସୀ,Cuspidate
କୁମଲେ,Cuticle
କାଟିବା,Cutting
କାଟିବା,Cutting
କଟିଯାଆନ୍ତି |,Cuttlefish
ସିଆନୋବ୍ୟାକ୍ଟେରିଆ |,Cyanobacteria
ସାନଓବାକାକ୍ଟରିୟମ୍ |,Cyanobacterium
ସାୟାନାକୋବ୍ଲାମିନ୍ (B12),Cyanocobalamin (B12)
ସିଆନୋଫେସିସନ୍ତ ଗ୍ରାନୁଲ୍ |,Cyanophycean granule
ସାଇଥିଂ,Cyathium
ସାଇକ୍ୟାଡ୍,Cycad
ସାଇକ୍ଲାକ୍ସିୟା |,Cycadaceae
ସାଇକାଡପିଏଡା,Cycadopsida
ସାଇକ୍ଲିଫିକ୍ ଗୁଆନୋସିନ୍ ମୋନୋଫୋସଫେଟ୍ |,Cyclic guanosine monophosphate
ସାଇକ୍ଲିକ୍ ଫଟୋଗଫୋସ୍ଫ୍ରେସନ୍ |,Cyclic photophosphorylation
ସାଇକ୍ଲୋନିକ୍ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,Cyclonic separator
ସାଇକ୍ଲୋପ୍ |,Cyclops
ସାଇକ୍ଲୋସ୍ପୋରିନ୍ a,Cyclosporin A
ସାଇକ୍ଲୋସୋମାଟା |,Cyclostomata
ସଚୁମସ୍,Cycus
ସେମୋଏସ୍,Cymose
ସେମୋଏସ୍ ପ୍ରକାର |,Cymose type
ସାଇପ୍ରସ,Cypress
ସାଇ ସାଇସଲା,Cypsela
Cysteine,Cysteine
ସିଷ୍ଟିକ୍ ଫାଇବ୍ରୋସାଇସିସ୍ |,Cystic fibrosis
ସାଇଟୋୋକାଇନ୍ସିସ୍,Cytokinesis
ସାଇଟୋଚ୍ରୋମ୍ |,Cytochrome
ସାଇଟୋକାଇନ୍ ପ୍ରତିବନ୍ଧକ |,Cytokine barrier
ସାଇଟୋକିନିନ୍ |,Cytokinin
ସାଇଟୋଲୋଜି,Cytology
ସାଇଟନ୍ |,Cyton
ସାଇଟୋପ୍ଲାଜମ୍,Cytoplasm
ସାଇଟୋପ୍ଲାଜେମିକ୍ ବ୍ରିଜ୍ |,Cytoplasmic bridge
ସାଇଟୋପ୍ଲାଜିକ୍ ଗ୍ଲୋଲ୍ |,Cytoplasmic globule
ସାଇଟୋସିନ୍ |,Cytosine
ସାଇଟୋସ୍କେଲଟନ୍ |,Cytoskeleton
ସାଇଟୋସଲୋଲ୍ |,Cytosol
Cytotaxonomy,Cytotaxonomy
ଡିହାଇଡିଂ,Dehydration
ଦୁଗ୍ଧ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,Dairy technology
ଦୀନଚୀମାନେ,Daphnales
ଡଫନିଆ,Daphnia
ଅନ୍ଧାର ପଛ ଗ୍ରାଉଣ୍ଡ |,Dark back ground
ଗା dark ଼ କ୍ଷେତ୍ର ମାଇକ୍ରୋସ୍କୋପି |,Dark field microscopy
ଅନ୍ଧାର ପ୍ରତିକ୍ରିୟା,Dark reaction
Darwinism,Darwinism
ଡାରୱିନ୍ଙ୍କ ଫିଞ୍ଚ |,Darwin's finch
ଡାଟା ଅଭାବ |,Data deficient
ତାରିଖ ଖଜୁରୀ,Date palm
ଡାଟୁରା ଷ୍ଟେଗୋନିୟମ୍ |,Datura stramonium
Daughter ିଅ ସେଲ୍,Daughter cell
ଦିନ ନିରପେକ୍ଷ ଉଦ୍ଭିଦ |,Day neutral plant
ଦିନ-ଲମ୍ବ |,Day-length
ଡିଗ୍ରୋ,Degrowth
ମୃତ ଶୁଟ୍,Dead shoot
ବଧିରତା,Deafness
ନିର୍କରଣ,Decamer
ଜ organic ବ ପଦାର୍ଥ କ୍ଷୟକ୍ଷତି |,Decaying organic matter
ଲିବିଲ୍,Decibel
ଡାଏଡ୍ଆ ବର୍ଥାଲିସ୍ |,Decidua basalis
ଡେକ୍ସିଡୁଆ କ୍ୟାପସୁଲାରାଇସ୍ |,Decidua capsularis
ଡିବିଡୁଆଆ |,Decidua
ନିର୍ଣ୍ଣୟ,Deciduous
କ୍ଷୟ କରିବା |,Decompose
ନିର୍ବୋଧ,Decomposer
ଡିଟପ୍ଲାଇସ୍ ଡେଟ୍ରିଟସ୍ |,Decomposing detritus
କ୍ଷୟ ହାର,Decomposition rate
ପଚାରିକ |,Decumbent
ଡିସିଫେରେଣ୍ଟିତ କକ୍ଷ |,Dedifferentiated cell
ଗଭୀର ସମୁଦ୍ର ଖାଲ |,Deep ocean trench
ଗଭୀର ଜଳ ଶରୀର,Deep water body
ନିବେଦନଗ୍ରସ୍ତ |,Defibrillation
ଡିଫିବ୍ରିଲେଟର |,Defibrillator
ଅଭାବ |,Deficiency
ପରିପେତ,Deflation
ଡିଫଲେସନ୍ ତରଙ୍ଗ |,Deflection wave
ଜଙ୍ଗଲ |,Deforestation
କୋଡନର ଅପହରଣ |,Degeneracy of codon
ଅବନତି,Degenerate
ଅବନତି କୋଡ୍ |,Degenerate code
ଅବଶ୍ୟ ନିରନ୍ତର,Degeneration
Deegenerterative ଗଣ୍ଠି |,Degenerative joint
ତୃଣଭୂମିର ଅବନତି |,Degradation of grassland
ଡିଗ୍ରୋ,Degrowth
ଡିଫିସେଣ୍ଟ୍ ଫଳ |,Dehiscent fruit
ଡିହାଇଡିଂ,Dehydration
ଡିହାଇଡେରୋ-ଏପିଆନ୍ରୋଷ୍ଟ୍ରୋନ୍ |,Dehydro-epiandrosterone
ଦେହଡ୍ରୋଜେନେଜ୍ |,Dehydrogenase
ବିଲୋପାଘ,Deletion
ମେମ୍ବ୍ରେନ୍ ସୀମିତ |,Delimiting membrane
ପ୍ରବର୍ତ୍ତାଇବା,Delineating
ଡେଲଫିନସ୍,Delphinus
ଡେମର୍ସାଲ୍ ମାଛ |,Demersal fish
ଜନସଂଖ୍ୟା ସଂକ୍ରମଣ |,Demographic transition
ନିନ୍ଦା,Denaturation
ଅସ୍ୱୀକାର କରାଯାଇଛି |,Denatured
ନାତୁବର୍ତ୍ତୀ,Denaturisation
ଡିନ୍ଦନ୍ରାଇଟ୍,Dendrite
ଡିନ୍ଦନ୍ରାଇଟ୍,Dendrite
ଡିନ୍ଦନ୍ରାଇଟ୍,Dendrite
ଡିନ୍ଦୁର୍ବେଟ୍ସ |,Dendrobates
ଦେନ୍ଦନ,Dendron
ଦ୍ୱନ୍ଦ୍ୱ,Dengue
ନିଖୁଣ |,Denitrification
ନିଖତି ପ୍ରକ୍ରିୟା |,Denitrification process
Dentitrifier,Dentitrifier
ଜୀବାଣୁ ଜୀବାଣୁ |,Denitrifying bacteria
ଘନ ସମାଧାନ |,Dense solution
ଘନତା ଗ୍ରେଡିଏଣ୍ଟ୍ ସେଣ୍ଟ୍ରିଫୁଗେସନ୍ |,Density gradient centrifugation
ନିଲମ୍ବନର ଘନତା |,Density of the suspension
ଦନ୍ତ,Dentate
ଦନ୍ତ,Dentine
ଡେକିସେନେଞ୍ଜିଟି ରକ୍ତ |,Deoxygenated blood
DeoXInibonouucic ଏସିଡ୍ ଏସିଡ୍ (DNA),Deoxyribonucleic acid (DNA)
ସ୍ଥଗିତତା,Depigmentation
ମାଟି ଉର୍ବରତାର ହ୍ରାସ |,Depletion of soil fertility
ଦଣ୍ଡ,Depolarisation
ଡିସୋବାଇଲସିଟିଏସନ୍ସ |,Depolymerisation
ଉଦାସୀନତା,Depression
ଉଦାସୀନତା,Depression
ଜମି,Derelict land
ଡେରିଭେଟିଭ୍ ନୋଭାକିନ୍ |,Derivative novacaine
ଡେରମାଟୋଜେନ୍ |,Dermatogen
Dermis,Dermis
ବଂଶାନୁଲେସନ୍,Descendant population
କୋଲନ୍ ଅବତରଣ କରିବା |,Descending colon
ଅବତରଣ ଅଙ୍ଗ,Descending limb
ଥୋରାସିକ୍ ଆର୍ଟା ଅବତରଣ କରୁଛନ୍ତି |,Descending thoracic aorta
ଅବହେଳ,Descent
ମରୁଭୂମି କ୍ଷେତ୍ରଗୁଡିକ,Desert areas
ମରୁଭୂମି ବାୟୋମ |,Desert biome
ମରୁଭୂମି ସମ୍ପ୍ରଦାୟ |,Desert community
ମରୁଭୂମି ଉଦ୍ଭିଦ,Desert plant
ମରୁଭୂମି ଶାଳ,Desert shrub
ନିରପେକ୍ଷୀ,Desertification
Desi ବିଭିନ୍ନ ପ୍ରକାର |,Desi variety
ଡେସମିଡ୍,Desmid
Desmounbule,Desmotubule
ଡିଟରଜେଣ୍ଟ |,Detergent
ଡିଟୋକ୍ସିକେସନ୍ |,Detoxication
ଡିଟୋକ୍ସଫିକେସନ୍ |,Detoxification
ଡିଟରିପରିଭୋର,Detritivore
Deatriedivous,Detritivorous
ଡିଟ୍ରିଟସ୍ ଫିଡର୍ |,Detritus feeder
ଡିଟ୍ରିଟସ୍ ଓଭରଟେବ୍ରେଟ୍ ଖାଇବା |,Detritus feeding invertebrate
ଡିଟ୍ରିଟସ୍ ଖାଦ୍ୟ ଶୃଙ୍ଖଳା |,Detritus food chain
Due ଣଦାତା,Deuterostomia
ବିକାଶ,Development
ଶୟତାନ ମାଛ |,Devil fish
ଶୟତାନ ମାଛ |,Devil fish
ଦେବୋନିଆ ଅବଧି |,Devonian period
ଡି-ଫ୍ରାଇସ୍ ସିଦ୍ଧାନ୍ତ |,De-vries theory
ଡି-ଏକ୍ସକର୍ଟିକୋସେଟେରନ୍ |,De-xycorticosterone
ଡିହାଇବଏଡ୍,Dihybrid
ଡାଇନୁକୋଲିଟିଏଡ୍ |,Dinucleotide
ଇନସିପିଡସ୍ ମଧୁମେହ |,Diabetes insipidus
ମଧୁମେହ,Diabetes mellitus
ନିରାକରଣୀୟ,Diacetylmorphin
ନିରାକରଣ,Diagnosis
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଏବଂ ଚିକିତ୍ସା,Diagnostic and therapeutics
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପ୍ରତିଛବି |,Diagnostic image
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ କିଟ୍ |,Diagnostic kit
ଡାଏକିନେସିସ୍,Diakinesis
ମଧୁର ତରଳ |,Dialysing fluid
Dia,Dialysis
ଡାଏଣ୍ଡ୍ରିଆ,Diandria
ପୃଷ୍ଠଭୂମି,Diandrous
ଡାଏପୁସ୍,Diapause
Arr ାଡ଼ା,Diarrhoea
ଡାଏଷ୍ଟିକ୍ ଚାପ |,Diastolic pressure
ଡାଇଟମ୍,Diatom
ଡାଏଟୋମାସିସ୍ ପୃଥିବୀ |,Diatomaceous earth
DioSyLGLYLERL (DG),Dioxylglycerol (DG)
ଡିବାସିକ୍ ଫସଫେଟ୍ |,Dibasic phosphate
ଦ୍ୱାକାଖିଲା,Dichanthium
ଡିଲୁଲୋରୋ ଡିଫୋନ୍ନେଲ ଟ୍ରାଇଚ୍ଲୋରୋଥାନନ୍ (DDT),Dichloro diphenyl trichloroethane (DDT)
ଡିକଟୋମାନୋସ୍ |,Dichotomous
DICONDYLICL ଖପୁରୀ |,Dicondylic skull
ଡିକୋଟାଇଲେଡନ୍ |,Dicotyledon
DictyoSoomo,Dictyosome
Dictyota,Dictyota
କିମ୍ବସେର୍ଣ୍ଣାଲନ୍ |,Diencephalon
ଖାଦ୍ୟପେୟାରୀ |,Dietary
ଭିନ୍ନ ଭିନ୍ନ ଅବଦାନ |,Differential contribution
ଭିନ୍ନ ଭିନ୍ନ ବାଧା ମାଇକ୍ରୋସ୍କୋପ୍ |,Differential interference contrast microscope
ଭିନ୍ନ ଭିନ୍ନ ପ୍ରଜନନ,Differential reproduction
ଭିନ୍ନକ୍ଷମ କକ୍ଷ,Differentiated cell
ଭିନ୍ନତା,Differentiation
ଡିଫ୍ରାଇଜ୍ ତରଙ୍ଗ |,Diffracted wave
ବିସ୍ତାର,Diffuse
ଭିନ୍ନତା ପାର୍ଥକ୍ୟ |,Diffusing capacity
ହଜମ,Digestion
ହଜମକାରୀ ରସ |,Digestive juice
ହଜମ ପ୍ରମାଣିତ ବ୍ୟବସ୍ଥା |,Digestive system
ହଜମକାରୀ ଟ୍ରାକ୍ଟ |,Digestive tract
ଅଙ୍କ,Digit
ଡିଜିଟାଲ୍ ବିତରଣ ଆଙ୍ଗିଓଗ୍ରାଫି |,Digital subtraction angiography
ଡିଜିଟାଲ୍ |,Digitally
ଡିଜିଟୀଫର୍ମ ଗ୍ରନ୍ଥି |,Digitiform gland
ଡିକ୍ରିୟନ୍,Dikaryon
Dikarardohas,Dikaryophase
ମୋତେ ଡିମର,Dimer
ପ୍ରାଧାନ୍ୟ ସାଂଘାତିକ ଆଲେଲେ |,Dominant lethal allele
ଡିମୋରଫିଜିମ୍,Dimorphism
ଡାଇନ୍ର୍ରୋଜେନ୍ |,Dinitrogen
ଡାଇନୋଫ୍ଲାଗଲେଲେଟ୍ |,Dinoflagellate
ଡାଇଓକାରୀ,Dioecious
DIOSPYROSROSROSROSRORS MELANOLSollon |,Diospyros melanoxylon
ବାଇପ୍ସାଇଡ୍,Dipeptide
ଡିପିଓଲେଡଣ୍ଟ |,Diphyodont
Diplobackillus,Diplobacillus
ଡିପ୍ଲୋବ୍ଲୋଲାଷ୍ଟିକ୍ |,Diploblastic
ଡିପ୍ଲୋକୋକସ୍ ନିମୋନିଆ |,Diplococcus pneumoniae
ଡିପ୍ଲଏଡ୍ ପର୍ଯ୍ୟାୟ |,Diploid stage
ଡିପ୍ଲୋନେମା,Diplonema
ଡିପ୍ଲୋମିକ୍ |,Diplontic
ଦୃଷ୍ଟାନ୍ତ,Diplosome
ଡିଫ୍ଲୋସମ୍,Diplostome
Diplotene ଷ୍ଟେଜ୍ |,Diplotene stage
Diptera,Diptera
Diptereran,Dipteran
ଡିଟିଟେସ୍ରୋସପସ୍ ରାପା |,Dipterocarpus hopea
ଡିଫ୍ଟଟେରିଆ,Dipthteria
ଦିଗଦର୍ଶନ ଚୟନ,Directional selection
ଅସାଧାରଣ ହାଇଲାହ୍ରୋନିକ୍ ଏସିଡ୍ |,Disaccharide hyaluronic acid
ଅସନ୍ତୁଷ୍ଟ,Disaccharide
ଡିସ୍କ,Disc
ଡିସ୍କ ଫ୍ଲୋଟ୍ |,Disc floret
ପଲିଥିନର ଡିସଚାର୍ଜ |,Discharge of pollen
ଅସନ୍ତୋଷ ପରିବର୍ତ୍ତନ |,Discontinuous variation
ବିଚ୍ଛିନ୍ନ ପରିବର୍ତ୍ତନ,Discrete mutation
ରୋଗ,Disease
ବିତରଣ ପ୍ରକ୍ରିୟାକରଣ |,Disharmonising process
ଡିଜେନ୍ସିଫେକ୍ଟାଣ୍ଟ |,Disinfectant
ଅସଂଗୁପ୍ତ,Disinfected
ହାଡର ବିଶୃଙ୍ଖଳା |,Disorders of bone
ବିସ୍ତାର,Dissemination
ଦୂରତା,Distal
ଡିଷ୍ଟାଲ୍ କନଭୁଲ୍ୟୁଟେଡ୍ |,Distal convoluted
ଡିଷ୍ଟାଲ୍ ନେଫ୍ରନ୍ |,Distal nephron
ଡିଷ୍ଟାଲ୍ ଫାଲାନକ୍ସ |,Distal phalanx
ଦ୍ୱନ୍ଦ୍ୱ ରଙ୍ଗ,Distal pigment
ଭବିଷ୍ୟବାଣୀ,Diurnal
ବିଭାଗଗୁଡିକ,Divalent cation
ବିଭାଜନ,Divalent
ଅଲଗା କର |,Diverge
ଅଲଗାତା,Divergence
ବିବିଧତା,Diversity
ଶ୍ରମିକ ବିଭାଜନ,Division of labour
ବିଭାଜନ,Division
ବିଭାଜନ,Division
DNA ନିର୍ଭରଶୀଳ rna playmerase |,DNA dependent RNA polymerase
DNA ବ୍ଲୋଟିଂ |,DNA blotting
DNA CLEAVAGAGE |,DNA cleavage
DNA କ୍ଲାଏଙ୍ଗ୍ |,DNA cloining
Dna ଚାଳିତ ହାଇବ୍ରିଡାଇଜେସନ୍ |,DNA driven hybridization
DNA ଫିଙ୍ଗର ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,DNA fingerprinting
DNA ଲାଇବ୍ରେରୀ |,DNA library
DNA ତରଳି ଯାଉଛି |,DNA melting
DNA ମିଥିନିଲେସନ୍ |,DNA methylation
DNA PLAYMERESE |,DNA polymerase
DNA ଅନୁସନ୍ଧାନ |,DNA probe
DNA ମରାମତି |,DNA repair
DNA ନକଲ |,DNA replicate
DNA ନକଲ |,DNA replication
DNA କ୍ରମ |,DNA sequence
