Odiya,Hindi
ଡେସ୍କ କାଲକୁଲେଟର,डेस्क परिकलित्र
ଚିହ୍ନଟ,"पहचान, संसूचन"
ନିର୍ଣ୍ଣୟକାରୀ," सारणिक, डिटर्मिनेंट , निर्धारक"
ନିର୍ଣ୍ଣୟକାରୀ ପଦବୀ |,सारणिक कोटि
ନିର୍ଣ୍ଣୟ କର |,निर्धारित करना
ସ୍ଥିରିକୃତ ମଡେଲ୍ |,निर्धारणात्मक निदर्श
ନିର୍ଣ୍ଣୟକାରୀ ସମସ୍ୟା |,निर्धारणात्मक समस्या
ବ୍ୟତିକ୍ରମ,विचलन
ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,विचलन गुणांक
ଡାଏଡିକ୍ ସିଷ୍ଟମ୍ |,द्वि-आधारी प्रणाली
ତ୍ରିକୋଣୀୟ,"विकर्ण कर्ण,"
ଏକ ମାଟ୍ରିକ୍ସର ଡାଇଗୋନାଲାଇଜେସନ୍ |,आव्यूह-विकर्णन
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,"विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
ତ୍ରିକୋଣୀୟ ସମାନତା |,विकर्णी समानता
ଚିତ୍ର,आरेख
ଚିତ୍ରନାଟ୍ୟ ପଦ୍ଧତି |,आरेखी विधि
ଚିତ୍ରନାଟ୍ୟ ଉପସ୍ଥାପନା |,आरेखी प्रस्तुतिकरण
ବ୍ୟାସ,व्यास
ଏକ ସେଟ୍ ର ବ୍ୟାସ |,समुच्चय-व्यास
ହୀରା ବିପରୀତ |,व्यासतः सम्मुख
ଡାଇସ୍ ଥ୍ରୋ |,"पाशकक्षेप, पासा फेंकना"
ଦ୍ୱିପାକ୍ଷିକ ବର୍ଗୀକରଣ |,द्विधा वर्गीकरण
ଡିଚୋଟୋମି," द्विभाजन , अर्धक"
ଅଭିଧାନ କ୍ରମ |,कोशक्रम
ପାର୍ଥକ୍ୟ ଗଣନା,अंतर कलन
ପାର୍ଥକ୍ୟ ସମୀକରଣ,अंतर समीकरण
ପାର୍ଥକ୍ୟ ସୂତ୍ର,अंतर सूत्र
ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,अंतर विधि
ସେଟ୍ ର ପାର୍ଥକ୍ୟ |,समुच्चयों का अंतर
ଭିନ୍ନକ୍ଷମ |,अवकलनीय
ଭିନ୍ନକ୍ଷମ ବକ୍ର,अवकलनीय वक्र
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,अवकलनीय फलन
ଭିନ୍ନକ୍ଷମ |," विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी"
ଭିନ୍ନକ୍ଷମ ଗଣନା,अवकल गणित
ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |,अवकल गुणांक
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,अवकल समीकरण
ଭିନ୍ନକ୍ଷମ ଫର୍ମ |,अवकल समघात
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,अवकल सूत्र
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,अवकल फलन
ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |,अवकल ज्यामिति
ଉଚ୍ଚ କ୍ରମର ଭିନ୍ନତା |,उच्चतर कोटि का अवकल
ଭିନ୍ନ ଭିନ୍ନ ଭାଗ,अवकल खंड
ଭିନ୍ନ କର |,अवकलन करना
ଭିନ୍ନତା,"विभेदन, अवकलन"
ଭିନ୍ନତା ସୂତ୍ର |,अवकलन सूत्र
ଭେକ୍ଟରର ଭିନ୍ନତା |,सदिश का अवकलन
ବିସ୍ତାର,"विसरण, विसार"
ସଂଖ୍ୟା,"अंक, व्यास का द्वादशांश, अंगुलि"
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,अंकीय अभिकलित्र
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,अंकीय दत्त
ପରିମାପ," विस्तार, लंबाई-चौड़ाई, विमा , घात"
ପରିମାପ,विमीयता
ପରିମାପହୀନ |,"विमाहीन, अविम"
ଏକ ସମୀକରଣର ଆକାର,समीकरण विमा
ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |,डायोफैन्टस का समीकरण
ଡିପ୍ ଆଙ୍ଗଲ୍,नति कोण
ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |,द्वियुग्मध्रुवी निर्देशांक
ଡିପୋଲ୍,द्विध्रुव
ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍),द्विपिरामिड
ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |,डिरैक डेल्टा फलन
ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |,उभयनिष्ठ अनुस्पर्श रेखा
ନିର୍ଦ୍ଦେଶିତ କୋଣ,दिष्ट कोण
ନିର୍ଦ୍ଦେଶିତ ରେଖା |,दिष्ट रेखा
ଦିଗଦର୍ଶନ,दिक्-अवकलज
ଦିଗ କୋସାଇନ୍ |,"दिक्कोज्या, दिक्-कोसाइन"
maxima ର ଦିଗ,उच्चिष्ठ की दिशा
ପ୍ରୋଜେକ୍ଟର ଦିଗ,प्रक्षेपण दिशा
ଦିଗ ଅନୁପାତ |,दिक्-अनुपात
ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |,नियामक वृत्त
ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର,नियामक गोला
ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |,अनुलोम गुणनफल
ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |," प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति"
ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |,अनुक्रमानुपात
ଡାଇରେକ୍ଟ୍ରିକ୍ସ,नियता
ପ୍ରତ୍ୟକ୍ଷ ରାଶି |,अनुलोम योगफल
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,असंबद्‌ध समुच्चय
ବନ୍ଦ," असांतत्य , असातत्य , भंग"
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,अवकलज का असांतत्य
ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,प्रथम प्रकार का असांतत्य
ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,द्वितीय प्रकार का असांतत्य
ନିରନ୍ତର ବଣ୍ଟନ |,असंतत वितरण
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,असंतत फलन
ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |,असंतत विचर
ବିଚ୍ଛିନ୍ନ,विविक्त
ପୃଥକ ବଣ୍ଟନ |,असंतत बंटन
ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,असंतत प्रायिकता बंटन
ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,असंतत यादृच्छिक चर
ପୃଥକ ନମୁନା ସ୍ଥାନ |,असंतत प्रतिदर्श समष्टि
ପୃଥକ ସେଟ୍ |,विविक्त समुच्चय
ପୃଥକ ସ୍ଥାନ |,विविक्त समष्टि
ପୃଥକ ଟପୋଲୋଜି |,विविक्त संस्थिति
ଭିନ୍ନ ଭିନ୍ନତା |,असंतत विचर
ଭେଦଭାବ,विविक्तकर
ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ),विविक्तकर विश्लेषण
ଅସନ୍ତୁଷ୍ଟ,असंयुक्त
ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |,असंयुक्त घटना
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,असंयुक्त समुच्चय
ଅସନ୍ତୁଷ୍ଟ ସଂଘ,असंयुक्त सम्मिलन
ବିଚ୍ଛିନ୍ନତା |," वियोजन , तर्क-संगत योग"
ବିଚ୍ଛେଦ |," परिक्षेपण , प्रकीर्णन"
ବିଚ୍ଛେଦ ଚାର୍ଟ |,परिक्षेपण संचित्र
ବିଚ୍ଛେଦ ସ୍ଥିର |,परिक्षेपणांक
ବିଚ୍ଛେଦ ଚିତ୍ର |,परिक्षेपण-आरेख
ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ),परिक्षेपण-मैट्रिक्स
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्श
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍),कन्सोल
ଭିନ୍ନ,"असमरूप, असमान"
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |,क्षयकारी बल
ଦୂରତା କାର୍ଯ୍ୟ,दूरी-फलन
ଦୂରତା ମଡ୍ୟୁଲସ୍,दूरी-मापांक
ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |,बंटन-निरपेक्ष
ବଣ୍ଟନ ନିୟମ |,"वितरण-नियम, बंटननियम"
ବିଭାଜନ,"अपसारित करना, अपसारित होना"
ବିଭେଦ," अपसरण, अपसारिता , डाइवर्जेन्स"
ଭିନ୍ନତା ଥିଓରେମ୍ |,अपसरण प्रमेय
ବିବିଧ,अपसारी
ବିବିଧ କ୍ରମ |,अपसारी श्रेणी
ବିଭାଜିତ ପାର୍ଥକ୍ୟ |,विभाजित अंतर
ବିଭାଜନତା,"भाज्यता, विभाज्यता"
ବିଭାଜନଯୋଗ୍ୟ,"भाज्य, विभाज्य"
ବିଭାଜନ," भाग, प्रभाग , विभाजन"
ବିଭାଜନ ଆଲଗୋରିଦମ |,विभाजन-कलन विधि
ବିଭାଜନ ରିଙ୍ଗ |,विभाजन-वलय
ଡୋଡେକାଗନ୍ |,द्वादशभुज
dodecahedron,द्वादशफलक
ଡୋମେନ୍," प्रक्षेत्र , डोमेन, प्रांत , प्रदेश"
ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍,फलन का प्रांत
ପରିଭାଷାର ଡୋମେନ୍ |,परिभाषा-प्रांत
ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |,अस्तित्व-प्रांत
ପ୍ରାଧାନ୍ୟ ରଣନୀତି |,अभिभावी युक्ति
ଡୋପଲର ପ୍ରଭାବ,डॉप्लर प्रभाव
ବିନ୍ଦୁ ଉତ୍ପାଦ |,"बिन्दु-गुणनफल, अदिशगुणनफल"
ବିନ୍ଦୁ ବକ୍ର,बिन्दुकित वक्र
ଦ୍ୱିଗୁଣ ଭିନ୍ନତା |,द्विशः अवकलन
ଦୁଇଗୁଣ ବଣ୍ଟନ,द्विक चरघातांकीय बंटन
ଡବଲ୍ ହେଲିକ୍ସ |,द्विकुंडली
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,द्विशः समाकल
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |,द्विशः समाकलन
ଦୁଇଥର ସୀମା |,द्विक सीमा
ଦୁଇଥର ନମୁନା ସଂଗ୍ରହ ଯୋଜନା |,द्विशः प्रतिचयन आयोजन
ଡବଲ୍ କ୍ରମ |,द्विक अनुक्रम
ଡବଲ୍ ସିରିଜ୍ |,द्विक श्रेणी
ଡବଲ୍ ସଫିକ୍ସ ନୋଟେସନ୍ |,द्वि-अनुलग्नी संकेतन
ଦୁଇଥର ସମନ୍ୱୟ |,द्विक संकलन
ତଳ ତ୍ୱରଣ,अधोमुखी त्वरण
ନିମ୍ନ ବିସ୍ଥାପନ |,अधोमुखी विस्थापन
ନିମ୍ନ ଗତି,अधोमुखी गति
ତଳ ବେଗ,अधोमुखी वेग
ଡ୍ରାଗ୍,कर्षण
ଡ୍ରାଗ୍ ଫୋର୍ସ |,कर्षण-बल
ଡୁଆଲ୍ |,"द्वैती द्वैती,"
ଦ୍ୱ ual ତ ଆଧାର |,द्वैत आधार
ଡୁଆଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,द्वैत आंतरिक गुणनफल
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,द्वैती रैखिक प्रोग्रामन समस्या
ଡୁଆଲ୍ ଅପରେସନ୍ |," द्वि प्रचालन , द्वैती संक्रिया"
ଦ୍ୱ ual ତ ସମସ୍ୟା |,द्वैत समस्या
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,द्वैत एकल कलन-विधि
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ କ techni ଶଳ |,द्वैत एकल प्रविधि
ଡୁଆଲ୍ ସ୍ପେସ୍ |,द्वैत समष्टि
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,द्वैत चर
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,द्वैत सदिश समष्टि
ଡମି ଇଣ୍ଡେକ୍ସ,मूक सूचकांक
ଡମି ସବସ୍କ୍ରିପ୍ଟ |,मूक पादांक
ଡମି ସଫିକ୍ସ |,मूक अनुबंध
ଡମି ଭେରିଏବଲ୍ |,मूक चर
ନକଲ ପ୍ରକ୍ରିୟା |,अनुलिपि-प्रक्रम
ଗତିଶୀଳ |,गतिकीय
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,गतिकीय तंत्र
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,गतिक मांग फलन
ଗତିଶୀଳ ମଡେଲ୍ |,गत्यात्मक निदर्श
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,गत्यात्मक प्रोग्रामन
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,गतिशील प्रोग्रामन उपगमन
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ techni ଶଳ |,गतिशील प्रोग्रामन प्रविधि
ଗତିଶୀଳତା |,"गतिविज्ञान, गतिकी"
ଏକ କଣିକାର ଗତିଶୀଳତା |,कण-गतिकी
କଠିନ ଶରୀରର ଗତିଶୀଳତା |,दृढ़ पिंड गतिकी
ପୃଥିବୀ," भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ଭୂକମ୍ପ ତୀବ୍ରତା |,भूकंप तीव्रता
ବିଚିତ୍ରତା |,उत्केंद्रता
ଚନ୍ଦ୍ରଗ୍ରହଣ,ग्रहण
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,अर्थमितीय पूर्वानुमान
ଅର୍ଥନୀତିଜ୍ଞ,अर्थमितिज्ञ
ଅର୍ଥନୀତି,अर्थमिति
ଅର୍ଥନୀତି,अर्थशास्त्र
ଧାର,"कोर, किनारा, अश्रि"
ଏକ ଉନ୍ମୁକ୍ତ ସେଟ୍ ର ଧାର |,अवमुख समुच्चय कोर
ଦକ୍ଷତା କାରକ |,दक्षतांक
eigen ଉପାଦାନ |,अभिलक्षणिक अवयव
eigen କାର୍ଯ୍ୟ,अभिलक्षणिक फलन
eigen ମୂଲ୍ୟ,"आइगेन मान, अभिलक्षणिक मान"
eigen ମୂଲ୍ୟ ସମୀକରଣ |,अभिलक्षणिक मान समीकरण
ଇଜେନ ଭେକ୍ଟର |,"आइगेन वेक्टर, अभिलक्षणिक सदिश"
ଇଲାଷ୍ଟିକ୍ |,प्रत्यास्थ
ଇଲାଷ୍ଟିକ୍ ସ୍ଥିର |,प्रत्यास्थतांक
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,प्रत्यास्थ साम्यावस्था
ନମନୀୟତା,प्रत्यास्थता
ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |,प्रत्यास्थता-पृष्ठ
ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |,"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
ଉପାଦାନ," तत्व , अल्पांश , अवयव"
ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,प्रारंभिक स्तंभ संक्रिया
ପ୍ରାଥମିକ ଘଟଣା |,प्रारंभिक घटना
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,प्रारंभिक फलन
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,प्रारंभिक संक्रिया
ପ୍ରାଥମିକ ଫଳାଫଳ,प्रारंभिक परिणाम
ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |,प्रारंभिक प्रायिकता नियम
ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ,प्रारंभिक पंक्ति संक्रिया
ହଟାନ୍ତୁ |,"विलुप्त करना, विलोपन करना,"
ବର୍ଜନ ପ୍ରକ୍ରିୟା |,निराकरण प्रक्रिया
ଏଲିପ୍ସ,"दीर्घवृत्त, इलिप्स"
ଏଲିପସଏଡ୍ |,दीर्घवृत्तज
ଏଲିପସାଇଡ୍ |,दीर्घवृत्तजीय
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,दीर्घवृत्तजीय पृष्ठ
ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର,दीर्घवृत्ताकार पिंड
ଏମ୍ବେଡିଂ,अंतःस्थापन
ନିର୍ଗମନ,उत्सर्जन
ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |,आनुभविक न्यास
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,मूलानुपाती सूत्र
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,आनुभविक प्रायिकता
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,आऩुभविक संबंध
ଖାଲି ସେଟ୍ |,रिक्त समुच्चय
ଆବଦ୍ଧ,परिबद्‌ध
ଏନକୋଡିଂ,"कूटलेखन, कोडन"
ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |,अंतराकारिता
ଶେଷ ବିନ୍ଦୁ,अंत्य बिंदु
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,वर्गांतराल के अंत्य बिंदु
ଶକ୍ତି,ऊर्जा
ଶକ୍ତି ଗତି ଉପାଦାନ |,ऊर्जा-संवेग घटक
ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା,प्रवेशी चर
ଗଣନାକାରୀ ସେଟ୍ |,गणनीय समुच्चय
ଗଣନା,"गणन, गिनना"
ସମାନ,"समान, बराबर, सम, तुल्य"
ସମାନତା,"समता, समिका"
ସମାନ ସମ୍ଭାବନା |,समप्रायिक
ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem),सम प्रायिकता वरण विधि
ସମାନ,समान करना
ସମୀକରଣ," समीकरण , समीकार"
ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |,एकघात समीकरण
ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,द्विघात समीकरण
ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,त्रिघात समीकरण
ସମୀକରଣ,"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
ସମାନ୍ତରାଳ |,समसंतत
ସମାନ୍ତରାଳ |,समबाहु
ସନ୍ତୁଳନ,"साम्यावस्था, साम्य, संतुलन"
ଶକ୍ତିର ସନ୍ତୁଳନ |,बल-संतुलन
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,संतुलन बिंदु
ସମାନତା,तुल्यता
ସମାନତା ଶ୍ରେଣୀ,तुल्यता-वर्ग
ସମାନତା ସମ୍ପର୍କ,तुल्यता-संबंध
ସମାନ,"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)"
ସମାନ ମ୍ୟାଟ୍ରିକ୍ସ |,तुल्य मैट्रिक्स
ସମାନ ସେଟ୍ |,तुल्य समुच्चय
ergodicity,अभ्यतिप्रायता
ତ୍ରୁଟି,"त्रुटि, भूल, गलती, अशुद्‌धि"
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,त्रुटि-विश्लेषण
ତ୍ରୁଟି କୋଡ୍,त्रुटि कोड
ତ୍ରୁଟି ଗୁଣବତ୍ତା,त्रुटि गुणांक
ହାରାହାରି ବର୍ଗର ତ୍ରୁଟି |,वर्ग माध्य त्रुटि
ପ୍ରଥମ ପ୍ରକାରର ତ୍ରୁଟି |,प्रथम प्रकार की त्रुटि
ଦ୍ୱିତୀୟ ପ୍ରକାରର ତ୍ରୁଟି |,द्वितीय प्रकार की त्रुटि
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,पलायन-प्रायिकता
ବେଗରୁ ରକ୍ଷା ପାଇବା |,पलायन वेग
E. Schmidt ର orthogonalization ପ୍ରକ୍ରିୟା |,ई. श्मिट लांबिकीकरण प्रक्रम
ନିର୍ଦ୍ଦିଷ୍ଟ ବୃତ୍ତ,बहिर्वृत्त
ଜରୁରୀ |,"सारभूत, अनिवार्य"
ମୂଳତ unique ଅନନ୍ୟ |,वस्तुतः अद्वितीय
ଆକଳନ,"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
ଆକଳନ ପଦ୍ଧତି,आकलन विधि
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,यूक्लिडीय निर्देशांक
ଇଉକ୍ଲିଡିଆନ୍ ଡୋମେନ୍ |,यूक्लिडीय डोमेन
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,यूक्लिडीय ज्यामिति
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,यूक्लिडीय n-समष्टि
ଇଉକ୍ଲିଡାନ୍ ବିମାନ |,यूक्लिडीय समतल
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ऑयलर प्रमेय
ମୂଲ୍ୟାଙ୍କନ କର,"मान निकालना, मूल्यांकन करना"
ଏପରିକି,सम
ଏପରିକି ବକ୍ର,सम वक्र
ଏପରିକି ଫଙ୍କସନ୍,सम फलन
ଏପରିକି ଏକାଧିକ |,सम अपवर्त्य
ଯୁଗ୍ମ ସଂଖ୍ୟା,सम संख्या
ଏପରିକି ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,सम-विषम सममिति
ଏପରିକି ପର୍ମୁଟେସନ୍ |,सम क्रमचय
ଇଭେଣ୍ଟ,"घटना, अनुवृत्त"
ଏପରିକି ଶବ୍ଦ,समपद
ସଠିକ୍,"यथातथ, यथार्थ, बिल्कुल ठीक"
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,यथातथ काई-वर्ग परिक्षण
ପ୍ରକୃତ ଭିନ୍ନତା |,यथातथ अवकल
ସଠିକ୍ ସମୀକରଣ |,यथातथ समीकरण
ଉଦାହରଣ |,उदाहरण
ବିନିମୟ,विनिमय
ସମ୍ପୁର୍ଣ୍ଣ ଘଟଣା |,निश्शेष घटना
ଅସ୍ତିତ୍ୱ axiom |,अस्तित्व अभिगृहीत
ଅସ୍ତିତ୍ୱ ସମ୍ଭାବନା (= ଏକ ପ୍ରାଥମିକ ସମ୍ଭାବନା),अस्तित्व प्रायिकता
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,अस्तित्व प्रमेय
ଏକ୍ସୋଜେନସ୍ ଭେରିଏବଲ୍ |,बाह्य चर
ବିସ୍ତାର,"प्रसार, प्रसरण"
ଆଶା କାର୍ଯ୍ୟ,प्रत्याशा फलन
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,प्रत्याशित बारंबारता
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,प्रत्याशित मान
ପରୀକ୍ଷଣ |,प्रयोग
ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |,"प्रायोगिक भूल, प्रायोगिक त्रुटि"
ବ୍ୟାଖ୍ୟା,"व्याख्या, स्पष्टीकरण"
ସ୍ପଷ୍ଟ ସମୀକରଣ |,स्पष्ट समीकरण
ସ୍ପଷ୍ଟ ଫର୍ମ |,स्पष्ट रूप
ସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ,स्पष्ट फलन
ସ୍ପଷ୍ଟ ସମାଧାନ |,स्पष्ट हल
ପ୍ରଦର୍ଶକ,घातांक
ସୂକ୍ଷ୍ମ ବକ୍ର,चरघातांकी वक्र
ସୂକ୍ଷ୍ମ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,चरघातांकी प्रायिकता फलन
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,चरघातांकी बंटन
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,चरघातांकी समीकरण
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,चरघातांकी फलन
ତ୍ୱରିତ ଅଭିବୃଦ୍ଧି |,"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ସୂକ୍ଷ୍ମ ନିୟମ |,चरघातांकी नियम
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,चरघातांकी प्रतिचित्र
ସୂକ୍ଷ୍ମ କ୍ରମ |,"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
ଅଭିବ୍ୟକ୍ତି," निष्पीडन , व्यंजक , मुखाकृति, भावकृति"
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,विस्तरित अंतराल
ବିସ୍ତୃତ ପ୍ରକୃତ ରେଖା |,वर्धित वास्तविक रेखा
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,विस्तरित वास्तविक संख्या निकाय
ଏକ ମ୍ୟାପିଂର ବିସ୍ତାର,प्रतिचित्रण विस्तार
ବାହ୍ୟ କୋଣ,बहिष्कोण
ବାହ୍ୟ କ୍ଷେତ୍ର,बाह्य क्षेत्र
ବାହ୍ୟ ବିନ୍ଦୁ,बाह्य बिंदु
ବାହ୍ୟ,बाह्य
ଟ୍ରେଣ୍ଡ ମୂଲ୍ୟର ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |,उपनति मान का बहिर्वेशन
ଅତିରିକ୍ତ କ techni ଶଳ |,बहिर्वेशन तकनीक
ଅତ୍ୟଧିକ ମୂଲ୍ୟ,चरम मान
ଅତ୍ୟଧିକ," अत्यंत , अंत , चरम, पराकाष्ठा"
ଚରମ ବିନ୍ଦୁ |,चरम बिंदु
କନଭକ୍ସ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,अवमुख समुच्चय का चरम बिंदु
ଏକ କାର୍ଯ୍ୟର ଚରମ,फलन का चरम मान
ଅତ୍ୟଧିକ ସମ୍ପତ୍ତି,चरम गुणधर्म
ମୁହଁ," फलक, पार्श्व , अंताग्र"
ମୁଖ ମୂଲ୍ୟ,अंकित मूल्य
କାରକ," घटक, उपादान, कारक , खंड,"
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,उपादान विश्लेषण
କାରଖାନା,खंडित
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,क्रमगुणित
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ଡିଜାଇନ୍ |,बहु-उपादानी अभिकल्पना
କାରକକରଣ,गुणनखंडन
କାରକ,गुणनखंड करना
ନ୍ୟାୟ ଖେଳ |,न्याय्य खेल
ମିଥ୍ୟା,"आभासी, मिथ्या, कूट"
ପରିବାର," कुटुंब, परिवार , कुल, फैमिली"
