Marathi,Tamil
करार कालावधी,ஒப்பந்த காலம்
कंत्राटी दस्तऐवज,ஒப்பந்த ஆவணம்
करारात्मक उत्तरदायित्व,ஒப்பந்த பொறுப்பு
कंत्राटी सेवा,ஒப்பந்த சேவை
विरोधाभास,முரண்பாடு
विरोधाभासी विधान,முரண்பாடான அறிக்கை
उलट,மாறாக
उल्लंघन,முரண்பாடு
योगदान,பங்களிப்பு
योगदान पेन्शन योजना,பங்களிப்பு ஓய்வூதிய திட்டம்
योगदान देणारी भविष्य निर्वाह निधी,பங்களிப்பு வருங்கால வைப்பு நிதி
नियंत्रण,கட்டுப்பாடு
नियंत्रित अधिकारी,கட்டுப்பாட்டு அதிகாரி
विवादास्पद,சர்ச்சைக்குரிய
विवादास्पद बाब,சர்ச்சைக்குரிய விஷயம்
वाद,சர்ச்சை
सोयी,வசதி
अधिवेशन,மாநாடு
पारंपारिक,வழக்கமான
परिवर्तनीय,உரையாடல்
रूपांतरित करा,மாற்றவும்
रूपांतरित रजा,மாற்றப்பட்ட விடுப்பு
वाहतूक,அனுப்புதல்
कन्व्हेयन्स भत्ता,அனுப்பும் கொடுப்பனவு
कन्व्हेयन्स डीड,அனுப்பும் பத்திரம்
कन्व्हेयन्स खर्च,அனுப்பும் செலவுகள்
दोषी,குற்றவாளி
खात्री,தண்டனை
दीक्षांत समारोप,மாநாடு
शीतकरण कालावधी,குளிரூட்டும் காலம்
सहकार्य,ஒத்துழைப்பு
सहकारी,கூட்டுறவு
सहकारी संस्था,கூட்டுறவு சமூகம்
सह-ऑप्ट,இணையாக
सह-निवडलेले सदस्य,ஒத்துழைக்கப்பட்ட உறுப்பினர்
समन्वय,ஒருங்கிணைப்பு
सह-मालक,இணை உரிமையாளர்
सह-भागीदार,இணை கூட்டாளர்
कॉपी,நகலெடு
कॉपी करत आहे,நகலெடுக்கும்
कॉपीराइट,பதிப்புரிமை
सौहार्दपूर्ण,நல்ல
कोरोनर,கொரோனர்
कॉर्पोरेट बॉडी,கார்ப்பரேட் உடல்
कॉर्पोरेट नियोजन,கார்ப்பரேட் திட்டமிடல்
कॉर्पोरेशन,கார்ப்பரேஷன்
महानगरपालिका कर,மாநகராட்சி வரி
दुरुस्ती,திருத்தம்
सुधारात्मक उपाय (= दुरुस्ती),சரியான நடவடிக்கைகள் (= திருத்தங்கள்)
पत्रव्यवहार,கடித தொடர்பு
पत्रव्यवहार कोर्स,கடித பாடநெறி
पत्रव्यवहार भाग,கடிதப் பகுதி
संवाददाता,நிருபர்
संबंधित,தொடர்புடைய
कॉरजेन्डम,கோரிஜெண்டம்
सहकार्य,உறுதிப்படுத்துதல்
सहकार्य,உறுதிப்படுத்தல்
भ्रष्ट,சிதைந்த கோப்பு
भ्रष्टाचार,ஊழல்
भ्रष्ट सराव,ஊழல் பயிற்சி
कॉस्मोपॉलिटन सिटी,காஸ்மோபாலிட்டன் நகரம்
किंमत,செலவு
खर्च अकाउंटंट,செலவு கணக்காளர்
खर्च विश्लेषण,செலவு பகுப்பாய்வு
खर्च कमाल मर्यादा,செலவு உச்சவரம்பு
खर्च प्रभावीपणा,செலவு செயல்திறன்
जीवनावश्यक खर्च,வாழ்க்கை செலவு
खर्च ओलांडून,செலவு மீறப்பட்டது
कॉटेज उद्योग,குடிசை தொழில்
परिषद,சபை
मंत्री परिषद,அமைச்சர்கள் சபை
राज्ये परिषद,மாநில சபை
सल्ला,ஆலோசனை
समुपदेशन,ஆலோசனை
काउंटर,கவுண்டர்
प्रति क्रिया,எதிர் நடவடிக்கை
प्रतिज्ञापत्र,எதிர் வாக்குமூலம்
प्रति शुल्क,எதிர் கட்டணம்
काउंटर हक्क,எதிர் உரிமைகோரல்
बनावट चलन,கள்ள நாணயம்
बनावट,கள்ளநோட்டுதல்
स्थळप्रत,கள்ளநூல்
काउंटर ऑफर,எதிர் சலுகை
काउंटरसइन,கவுண்டர்ன்
सत्ता,சதி
कूपन,கூப்பன்
कुरिअर,கூரியர்
कुरिअर सेवा,கூரியர் சேவை
कोर्स,பாடநெறி
अभ्यासाचे अभ्यासक्रम,படிப்பு படிப்புகள்
न्यायालयीन खटला,நீதிமன்ற வழக்கு
शिष्टाचार,மரியாதை
छोट्या कारणास्तव न्यायालय,சிறிய காரணங்களின் நீதிமன்றம்
करार,உடன்படிக்கை
कव्हर,கவர்
कव्हरेज,பாதுகாப்பு
कव्हरिंग लेटर,முகப்பு அல்லது அறிமுக கடிதம்
मेमो कव्हर करत आहे,மெமோவை உள்ளடக்கியது
कव्हरिंग नोट,குறிப்பு
क्रॅश प्रोग्राम,செயலிழப்பு திட்டம்
क्रीमयुक्त थर,கிரீமி லேயர்
निर्मिती,உருவாக்கம்
सर्जनशील,படைப்பு
सर्जनशीलता,படைப்பாற்றல்
क्रेच,கிரெச்
क्रेडेन्शियल्स समिती,நற்சான்றிதழ்கள் குழு
विश्वासार्हता,நம்பகத்தன்மை
पत,கடன்
विश्वासार्ह,நம்பத்தகுந்த
पत सल्ला,கடன் ஆலோசனை
क्रेडिट आणि थ्रिफ्ट सोसायटी,கடன் மற்றும் சிக்கன சமூகம்
क्रेडीट कार्ड,கடன் அட்டை
पत सुविधा,கடன் வசதிகள்
क्रेडिट प्रविष्टी,கடன் நுழைவு
उधार पत्र,கடன் குறிப்பு
लेखादार,கடன் வழங்குபவர்
अंत्यसंस्कार,தகனம்
स्मशानभूमी,தகனம் மைதானம்
क्रू,குழு
गुन्हा,குற்றம்
विश्वासाचा गुन्हेगारी उल्लंघन,நம்பிக்கையின் குற்றவியல் மீறல்
फौजदारी न्यायालय,குற்றவியல் நீதிமன்றம்
गुन्हेगारी दुर्लक्ष,குற்றவியல் அலட்சியம்
गुन्हेगारी गुन्हा,குற்றவியல் குற்றம்
फौजदारी प्रक्रिया कोड,குற்றவியல் நடைமுறை குறியீடு
संकट,நெருக்கடி
संकट व्यवस्थापन,நெருக்கடி மேலாண்மை
निकष,அளவுகோல்
टीका,திறனாய்வு
फुली,குறுக்கு
क्रॉस ब्रीड,குறுக்கு இனம்
क्रॉस चेकिंग,குறுக்கு சோதனை
क्रॉस चेक,குறுக்கு காசோலை
क्रॉस परीक्षा,குறுக்கு விசாரணை
क्रॉस संदर्भ,குறுக்கு குறிப்பு
क्रॉस मतदान,குறுக்கு வாக்களிப்பு
महत्त्वपूर्ण तारीख,முக்கியமான தேதி
क्रूड,கச்சா
सदोष मनुष्यवध,குற்றவாளி கொலை
गुन्हेगार,குற்றவாளி
लागवड,சாகுபடி
सांस्कृतिक विनिमय कार्यक्रम,கலாச்சார பரிமாற்ற திட்டம்
संचयी,ஒட்டுமொத்த
चलन,நாணய
चलन विनिमय,நாணய மாற்று
चलन टीप,நாணய குறிப்பு
चालू,நடப்பு
चालू खाते,நடப்பு கணக்கு
वर्तमान कर्तव्ये,தற்போதைய கடமைகள்
चालू सत्र,நடப்பு அமர்வு
अभ्यासक्रम vitae,கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு
कर्टेल,குறைத்தல்
संरक्षक,பாதுகாவலர்
कोठडी,காவல்
सानुकूल,வழக்கம்
सानुकूल,வழக்கம்
नेहमीचा,வழக்கம்
नेहमीची प्रक्रिया,வழக்கமான நடைமுறை
सानुकूल कर्तव्य,சுங்க வரி
ग्राहक,வாடிக்கையாளர்
ग्राहक अनुकूल,வாடிக்கையாளர் நட்பு
सानुकूल परीक्षा,தனிப்பயன் தேர்வு
कट डाउन,வெட்டு
कट मोशन,வெட்டு இயக்கம்
कट ऑफ तारीख,இறுதி நாள்
चक्र,மிதிவண்டி
दररोज,தினசரி
दररोज भत्ता,தினசரி கொடுப்பனவு
दररोज डायरी,தினசரி நாட்குறிப்பு
दररोज नोंदणी,தினசரி பதிவு
दैनिक वृत्तान्त,தினசரி அறிக்கை
दररोजच्या नियमानुसार,தினசரி வழக்கமான
दररोज वेतन,தினசரி ஊதியங்கள்
डाक स्टेज,டக் ஸ்டேஜ்
डाक ट्रे,டக் ட்ரே
नुकसान,சேதம்
नुकसान,சேதங்கள்
धोकादायक,ஆபத்தானது
धाडसी,தைரியம்
डेटा,தகவல்கள்
डेटा बँक,தரவு வங்கி
डेटा बेस,தரவுத் தளம்
माहिती संकलन,தரவு சேகரிப்பு
डेटा फीडिंग,தரவு உணவு
डेटा प्रक्रिया,தகவல் செயல்முறை
तारीख,தேதி
आगमनाची तारीख,வந்த தேதி
जन्म तारीख,பிறந்த தேதி
प्रस्थान तारीख,புறப்பட்ட தேதி
डिस्चार्जची तारीख,வெளியேற்றும் தேதி
परिपक्वताची तारीख,முதிர்ச்சியின் தேதி
पावतीची तारीख,ரசீது தேதி
तारखेचा शिक्का,நாள் முத்திரை
दिवसाचा अभ्यासक,நாள் அறிஞர்
दिवस पाळी,பகல் நேரப்பணி
कृपेचे दिवस,அருளின் நாட்கள்
दररोज काम,அன்றாட வேலை
मृत खाते,இறந்த கணக்கு
डेड लाइन,காலக்கெடுவை
डेडलॉक,முட்டுக்கட்டை
डेड स्टॉक रजिस्टर,இறந்த பங்கு பதிவு
मृत वजन,இறந்த எடை
करार,ஒப்பந்தம்
डीलिंग सहाय्यक,உதவியாளரைக் கையாளுதல்
व्यवहार,கையாளுதல்
मृत्यू वर्धापन दिन,மரண ஆண்டுவிழா
प्रियजन भत्ता,அன்புள்ள கொடுப்பனவு
मृत्यू लाभ,மரண நன்மை
मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी,இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி
सेवेत मृत्यू,சேவையில் மரணம்
Deauthorizatioin,Deauthorizatioin
डीबार,டெபார்
डेबिट,பற்று
डेबिट सल्ला,பற்று ஆலோசனை
कर्ज,கடன்
कर्ज व्यवस्थापन,கடன் மேலாண்மை
कर्जदार,கடனாளி
मृत,இறந்தவர்
सभ्यता,ஒழுக்கம்
विकेंद्रीकरण,பரவலாக்கம்
निर्णय घेणारे घटक,தீர்மானிக்கும் காரணி
निर्णय,முடிவு
निर्णय घेणे,முடிவெடுக்கும்
निर्णयप्रक्रिया,முடிவெடுக்கும் செயல்முறை
घोषणा,அறிவிப்பு
उत्पन्नाची घोषणा,வருமான அறிவிப்பு
घोषित मूल्य,அறிவிக்கப்பட்ட மதிப்பு
शपथ जाहीर करा,சத்தியப்பிரமாணத்தை அறிவிக்கவும்
डीकोड,டிகோட்
Concontrol,Decontrol
सजावट,அலங்கார
घट,குறைவு
डिक्री,ஆணை
समर्पण,அர்ப்பணிப்பு
वजा करण्यायोग्य,விலக்கு
कपात,கழித்தல்
स्त्रोत वजावट,மூலத்தில் கழித்தல்
पगारापासून कपात,சம்பளத்திலிருந்து விலக்கு
डीड,பத்திரம்
गहाणखत डीड,அடமானத்தின் பத்திரம்
मानलेले विद्यापीठ,கருதப்பட்ட பல்கலைக்கழகம்
विकृत,தூக்கி எறியுங்கள்
वास्तविक,நடைமுறையில்
डिफॅलेकेशन,Defalcation
मानहानी,அவதூறு
डीफॉल्ट,இயல்புநிலை
डिफॉल्टर,தவறியவர்
सदोष,குறைபாடுள்ள
संरक्षण,பாதுகாப்பு
संरक्षण सल्ला,பாதுகாப்பு ஆலோசகர்
संरक्षण उत्पादन,பாதுகாப்பு உற்பத்தி
प्रतिवादी,பிரதிவாதி
स्थगिती,அவிழ்த்து விடுங்கள்
स्थगित खर्च,ஒத்திவைக்கப்பட்ட செலவு
अवघ्या,மீறுதல்
तूट,பற்றாக்குறை
तूट बजेट,பற்றாக்குறை பட்ஜெட்
परिभाषित,வரையறு
नाकार,மீறுகின்றனர்
अधोगती,சீரழிவு
पदवी,பட்டம்
डीजुरे,டிஜூர்
विलंब,தாமதம்
प्रतिनिधी,பிரதிநிதி
नियुक्त प्राधिकरण,ஒப்படைக்கப்பட்ட அதிகாரம்
प्रतिनिधी,தூதுக்குழு
शक्तींचे प्रतिनिधी,அதிகாரங்களின் பிரதிநிதிகள்
हटवा,அழி
हटविणे,நீக்குதல்
मुद्दाम,வேண்டுமென்றே
विचारविनिमय,விவாதம்
नाजूक,டெலிசென்சிங்
मर्यादा,வரையறை
वितरित,வழங்கவும்
वितरण,டெலிவரி
मागणी,தேவை
मागणी नोट,தேவை குறிப்பு
सीमांकन,வரையறை
डेमी-अधिकृत,டெமி-ஆஃபீஷியல்
लोकशाही,ஜனநாயகம்
प्रात्यक्षिक,ஆர்ப்பாட்டம்
डेमोरालायझेशन,மனச்சோர்வு
डिमरेज,அழிவு
नकार,மறுப்பு
संप्रदाय,பிரிவு
डी नोव्हो,டி நோவோ
नाकार,மறுக்கவும்
निघून जा,புறப்படு
विभाग,துறை
विभागीय,துறை
विभागीय कारवाई,துறை நடவடிக்கை
विभागीय चौकशी,துறைசார் விசாரணை
विभागीय तपासणी,துறைசார் விசாரணை
विभागीय अनियमितता,துறை ஒழுங்கற்ற தன்மை
विभागीय ग्रंथालय,துறை நூலகம்
विभागीय दुर्लक्ष,துறைசார் அலட்சியம்
विभागीय परवानगी,துறைசார் அனுமதி
विभागीय पात्रता परीक्षा,துறைசார் தகுதி தேர்வு
प्रस्थान,புறப்படுதல்
अवलंबित्व प्रमाणपत्र,சார்பு சான்றிதழ்
अवलंबून,சார்ந்தது
अवलंबून मुले,சார்பு குழந்தைகள்
तैनात करणे,வரிசைப்படுத்த
अनुयायी,அதிருப்தி
हद्दपारी,நாடுகடத்தல்
डिपोज,பதவி நீக்கம்
ठेव,வைப்பு
डेपो,டிப்போ
घसारा,தேய்மானம்
उदास वर्ग,மனச்சோர்வடைந்த வகுப்பு
वंचित,ரிவ்
प्रतिनियुक्ती,துணை
प्रतिनियुक्ती भत्ता,பிரதிநிதி கொடுப்பனவு
डेप्युटी,துணை
नोंदणीकृत,ஒழுங்கற்ற
कर्तव्याचा विकृती,கடமையின் விலகல்
Dedereservation,Dereservation
अपमान,இழிவு
अपमानास्पद,இழிவுபடுத்தும்
अपमानास्पद टीका,இழிவான கருத்து
वंशज,வம்சாவளி
वर्णन,விளக்கம்
पात्र,தகுதியானவர்
डिझाइन,வடிவமைப்பு
नियुक्त करा,நியமிக்கவும்
पदनाम,பதவி
पाठवा,அனுப்பும்
पाठवा नोट,அனுப்பும் குறிப்பு
पाठवा नोंदणी,அனுப்பும் பதிவு
गंतव्य,இலக்கு
निराधार,ஆதரவற்ற
तपशील,விவரம்
तपशीलवार,விவரிக்கப்பட்ட
शोध,கண்டறியவும்
ताब्यात,தடுப்புக்காவல்
डीटेनु,டிடெனு
निर्धार,உறுதியை
निरोधक,தடுப்பு
हानिकारक,தீங்கு விளைவிக்கும்
हानिकारक,தீங்கு விளைவிக்கும்
अवमूल्यन,மதிப்புக் குறைப்பு
विध्वंस,பேரழிவு
विकास,வளர்ச்சி
विचलित करा,விலகவும்
साधन,சாதனம்
भक्ती,பக்தி
निदान,கண்டறிதல்
आकृती,வரைபடம்
डायरी,டைரி
डिक्टेशन,கட்டளை
मरणार नाही,இறக்கிறது
आहार,உணவு
पचवणे,செரிமானம்
प्रतिष्ठित,கண்ணியமான
प्रतिष्ठा,க ity ரவம்
डिग्रीशन,திசைதிருப்பல்
सौम्य,தூண்டும்
कोंडी,குழப்பம்
मेहनती,விடாமுயற்சி
परिमाण,பரிமாணம்
डिप्लोमा,டிப்ளோமா
मुत्सद्दीपणा,இராஜதந்திரம்
मुत्सद्दी प्रतिकारशक्ती,இராஜதந்திர நோய் எதிர்ப்பு சக்தி
थेट,நேரடி
थेट स्पर्धा,நேரடி போட்டி
थेट मुलाखत,நேரடி நேர்காணல்
दिशा,திசையில்
निर्देशिका,அடைவு
थेट भरती,நேரடி ஆட்சேர்ப்பு
परवानगी नाही,அனுமதிக்காதீர்கள்
दिव्यांग,இயலாமை
अपंग व्यक्ती,ஊனமுற்றவர்
अपंगत्व लाभ,ஊனமுற்றோர் நன்மை
गैरसोय,தீமை
सहमत नाही,கருத்து வேறுபாடு
परवानगी नाही,அனுமதிக்கப்படவில்லை
नकार,மறுப்பு
आपत्ती,பேரழிவு
आपत्ती व्यवस्थापन,பேரிடர் மேலாண்மை
विघटन,கலைக்கவும்
वितरण,வழங்கல்
टाकून द्या,நிராகரிக்கவும்
डिस्चार्ज,வெளியேற்றம்
डिस्चार्ज स्लिप,வெளியேற்ற சீட்டு
शिस्तबद्ध कारवाई,ஒழுங்கு நடவடிக்கை
शिस्तबद्ध प्रक्रिया,ஒழுங்கு நடைமுறை
शिस्त,ஒழுக்கம்
अस्वीकरण,மறுக்கவும்
प्रकटीकरण,வெளிப்படுத்தல்
असंतोष,அதிருப்தி
विघटन,இடைநிறுத்தம்
बंद करा,நிறுத்துங்கள்
मतभेद,முரண்பாடு
सूट,தள்ளுபடி
शोधा,கண்டுபிடி
बदनामी,இழிவுபடுத்தும்
विसंगती,முரண்பாடு
विवेक,விவேகம்
विवेकी अनुदान,விருப்பமான மானியம்
विवेकी शक्ती,விருப்பமான சக்தி
भेदभाव,பாகுபாடு
चर्चा,விவாதம்
अप्रामाणिक,நேர்மையற்ற
अनादर,அவமதிப்பு
विघटन,சிதைவு
डिस्क,வட்டு
विस्थापन,இடப்பெயர்வு
विश्वासघात,விசுவாசமற்ற
काढून टाकणे,தள்ளுபடி
बाद,பணிநீக்கம்
डिसमिसल प्रक्रिया,தள்ளுபடி நடைமுறை
आज्ञा पाळ,கீழ்ப்படியவில்லை
डिसऑर्डर,கோளாறு
अव्यवस्थित,ஒழுங்கின்மை
असमानता,ஏற்றத்தாழ்வு
पाठवण्याचा विभाग,அனுப்பும் பிரிவு
डिस्पेंसेबल,விநியோகிக்கக்கூடியது
विखुरले,சிதறல்
विस्थापित,இடம்பெயர்ந்தது
प्रदर्शन,காட்சி
नाराजी,அதிருப்தி
विल्हेवाट,அகற்றுதல்
विल्हेवाट लावणे,அப்புறப்படுத்துங்கள்
स्वभाव,இடமாற்றம்
विल्हेवाट,அகற்றுதல்
वाद,சர்ச்சை
अपात्रता,தகுதி நீக்கம்
दुर्लक्ष,புறக்கணிக்கவும்
व्यत्यय,இடையூறு
असंतोष,அதிருப்தி
मतभेद,கருத்து வேறுபாடு
डिसव्हिसिस,அவதூறு
पृथक्करण,விலகவும்
विघटन,கலைப்பு
विरघळ,கரைக்கவும்
अंतर शिक्षण,தொலைதூர கல்வி
डिस्टिलरी,டிஸ்டில்லரி
भिन्न,வேறுபட்டது
वेगळे करा,வேறுபடுத்துங்கள்
विकृती,சிதைவு
त्रास,துன்பம்
वितरण,விநியோகிக்கவும்
वितरण,விநியோகம்
जिल्हा,மாவட்டம்
जिल्हा केंद्र,மாவட்ட மையம்
त्रास,குழப்பம்
Ditto,டிட்டோ
विचलन,திசை திருப்புதல்
लाभांश,ஈவுத்தொகை
विभागणी,பிரிவு
घटस्फोट,விவாகரத்து
डॉकेट,டாக்கெட்
डॉक्टर,மருத்துவர்
दस्तऐवज,ஆவணம்
कागदोपत्री पुरावा,ஆவண சான்றுகள்
दस्तऐवजीकरण,ஆவணம்
अधिवास,குடியிருப்பு
अधिवास प्रमाणपत्र,குடியேறிய சான்றிதழ்
प्रबळ,ஆதிக்கம் செலுத்தும்
देणगी,நன்கொடை
डॉसियर,டோசியர்
संशयास्पद,சந்தேகம்
कबुतराची टेलिंग,புறா வால்
डाउन ग्रेड,டவுன் கிரேடு
मसुदा,வரைவு
मसुदा प्रत्युत्तर,வரைவு பதில்
कठोर उपाय,கடுமையான நடவடிக்கை
काढा,வரை
ड्रॉवर,அலமாரியை
रेखांकन,வரைதல்
दुष्काळ,வறட்சி
कोरडे जाहिरात,உலர் பதவி உயர்வு
ड्युअल शुल्क,இரட்டை கட்டணம்
दुहेरी नागरिकत्व,இரட்டை குடியுரிமை
देय,காரணமாக
देय परिश्रम,உரிய விடாமுயற்சி
थकबाकी,நிலுவைத் தொகை
योग्यरित्या,முறையாக
नक्कल,நகல்
कालावधी,காலம்
ड्युरेस,துணிச்சல்
कर्तव्य,கடமை
कर्तव्य भत्ता,கடமை கொடுப்பனவு
कर्तव्य चार्ट,கடமை விளக்கப்படம்
कर्तव्य रजा,கடமை விடுப்பு
ड्यूटी रूम,வரி அறை
मरणार घोषित,இறக்கும் அறிவிப்பு
गतिशीलता,இயக்கவியல்
Sermone,நொறுக்கி
कमाईची रजा,ஈட்டிய விடுப்பு
कमाई,வருவாய்
पर्यावरणास अनुकूल,சூழல் நட்பு
पर्यावरणशास्त्र,சூழலியல்
अर्थिक,பொருளாதாரம்
आर्थिक शोषण,பொருளாதார சுரண்டல்
अर्थव्यवस्था,பொருளாதாரம்
अर्थव्यवस्था वर्ग,பொருளாதார வகுப்பு
संपादन,எடிட்டிங்
संस्करण,பதிப்பு
संपादकीय,தலையங்கம்
शिक्षण,கல்வி
शैक्षणिक कारकीर्द,கல்வி வாழ்க்கை
शैक्षणिक संस्था,கல்வி நிறுவனம்
शैक्षणिक पात्रता,கல்வி தகுதி
प्रभाव,விளைவு
प्रभावी,பயனுள்ள
प्रभावी तारीख,நடைமுறைப்படுத்திய தேதி
परिणाम,விளைவுகள்
कार्यक्षमता,செயல்திறன்
कार्यक्षमता,திறன்
कार्यक्षम,திறமையான
इजेक्शन,வெளியேற்றுதல்
विस्तृत,விரிவான
बाहेर पडला,கழித்தல்
निवडलेले प्रतिनिधी,தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி
निवडणूक,தேர்தல்
निवडणूक महाविद्यालय,தேர்தல் கல்லூரி
मतदार,வாக்காளர்
विद्युतीकरण,மின்மயமாக்கல்
इलेक्ट्रॉनिक मीडिया,மின்னணு ஊடகம்
प्राथमिक,அடிப்படை
पात्रता,தகுதி
पात्रता चाचणी,தகுதி சோதனை
निर्मूलन,நீக்குதல்
वक्तृत्व,சொற்பொழிவு
लाजिरवाणे,சங்கடம்
भुयारीपणा,மோசடி
प्रतीक,சின்னம்
एम्बॉसिंग सील,புடைப்பு முத்திரை
आणीबाणी,அவசரம்
आपत्कालीन आराम,அவசர நிவாரணம்
उदय,வெளிப்படும்
इमिग्रेशन,குடியேற்றம்
Emoluments,ஊதியம்
एम्पिनेलमेंट,அனுபவ
सहानुभूती,பச்சாத்தாபம்
रोजगार,வேலை
कर्मचारी,பணியாளர்
कर्मचार्‍यांचा सहभाग,பணியாளர் பங்கேற்பு
कर्मचार्‍यांचे योगदान,பணியாளரின் பங்களிப்பு
कर्मचार्‍यांचा भविष्य निर्वाह निधी,பணியாளரின் வருங்கால வைப்பு நிதி
मालक,முதலாளி
रोजगार,வேலை
रोजगार विनिमय,வேலைவாய்ப்பு பரிமாற்றம்
रोजगाराची सूचना,வேலைவாய்ப்பு அறிவிப்பு
रोजगार कार्यालय,வேலைவாய்ப்பு அலுவலகம்
सक्षम,அதிகாரம்
सशक्तीकरण,அதிகாரம்
कायदे करा,இயற்றுதல்
अधिनियम,சட்டம்
एन ब्लॉक,En gloc
एन्कॅश,Encash
संलग्न,இணைக்கவும்
प्रोत्साहन,ஊக்கம்
अतिक्रमण,அத்துமீறல்
अडचण,இடையூறு
मान्यता,ஒப்புதல்
देणगी,எண்டோவ்மென்ட்
शेवटचे उत्पादन,"இறுதி பொருள், இறுதி பெருக்கல் விடை"
ऊर्जा,ஆற்றல்
अंमलबजावणी,செயல்படுத்தவும்
व्यस्त,ஈடுபடுங்கள்
वर्धित,விரிவாக்கம்
आग्रह,கட்டளையிடவும்
एन मॅसे,En பெருமளவில்
चौकशी,விசாரணை
नावनोंदणी,பதிவு
नावनोंदणी (= नोंदणी),பதிவு (= பதிவு)
नावनोंदणी क्रमांक,பதிவு எண்
Entre,வழியாக
आगामी,அடுத்தடுத்த
खात्री करा,உறுதி
प्रविष्ट करा,உள்ளிடவும்
उपक्रम,நிறுவனம்
मनोरंजन,பொழுதுபோக்கு
करमणूक,பொழுதுபோக்கு
हक्क,உரிமை
पात्र,உரிமை
हक्क,உரிமை
प्रवेश,நுழைவு
प्रवेशद्वार,நுழைவாளர்
प्रविष्टी,நுழைவு
एंट्री लेव्हल जॉब,நுழைவு நிலை வேலை
गणना,கணக்கீடு
वातावरण,சூழல்
राजदूत,தூதர்
साथरोग,பெருவாரியாகப் பரவும் தொற்று நோய்
एपिटोम,சுருக்கம்
समानता,சமத்துவம்
समतोल,சமநிலை
उपकरणे,உபகரணங்கள்
इक्विटी,பங்கு
समतुल्य,இணையான
समतुल्य,சமமான
निर्मूलन,ஒழிக்கவும்
ERRATA,பிழைத்திருத்தம்
त्रुटी,பிழை
एस्केलेशन,விரிவாக்கம்
एस्कॉर्ट,துணை
अत्यावश्यक,அத்தியாவசியமான
स्थापना,நிறுவுதல்
अंदाज,மதிப்பீடு
अंदाजे किंमत,மதிப்பிடப்பட்ட செலவு
नीतिशास्त्र,நெறிமுறைகள்
शिष्टाचार,ஆசாரம்
निर्वासन,வெளியேற்றம்
टाळता,தவிர்க்கவும்
मूल्यांकन,மதிப்பீடு
सम संख्या,இரட்டைப்படை எண்
अखेरीस,இறுதியில்
बेदखल,வெளியேற்ற
पुरावा,சான்றுகள்
विकसित,உருவாகிறது
अचूक,சரியான
परीक्षा,தேர்வு
परीक्षार्थी,பரிசோதகர்
परीक्षक,பரிசோதகர்
उदाहरण,உதாரணமாக
उत्खनन,அகழ்வாராய்ச்சி
उत्कृष्ट,சிறந்த
अपवाद,விதிவிலக்கு
अपवादात्मक,விதிவிலக்கானது
जादा,அதிகப்படியான
एक्सचेंज,பரிமாற்றம்
Execequer,கருவித்தொகை
उत्पादन शुल्क (= उत्पादन शुल्क),கலால் (= கலால் வரி)
वगळा,விலக்கு
अनन्य,பிரத்தியேக
माफ करा,சாக்குப்போக்கு
अंमलबजावणी,செயல்படுத்த
कार्यकारी,நிர்வாகி
कार्यकारी समिती,நிர்வாக குழு
कार्यकारी शक्ती,நிர்வாக சக்தி
कार्यकारी,நிர்வாகிகள்
कार्यकारी कर्मचारी,நிர்வாக ஊழியர்கள்
सूट,விலக்கு
सूट,விலக்கு
व्यायाम,உடற்பயிற்சி
माजी ग्रॅटिया,முன்னாள் கிரேட்டியா
माजी ग्रॅटिया पेमेंट,முன்னாள் கிரேட்டியா கட்டணம்
दमट,வெளியேற்ற
परिपूर्ण,முழுமையான
प्रदर्शन,கண்காட்சி
एक्झीजेंसी,அவசியம்
एक्झिम पॉलिसी,EXIM கொள்கை
बाहेर पडा,வெளியேறு
एक्झिट मुलाखत,வெளியேறும் நேர்காணல்
एक्झिट पॉलिसी,வெளியேறும் கொள்கை
एक्झिट पोल,வெளியேறும் வாக்கெடுப்பு
एक्स-ऑफिसिओ,முன்னாள் அலுவலர்
निर्दोष,விடுவித்தல்
विस्तार,விரிவாக்கம்
माजी भाग,முன்னாள் பகுதி
प्रवासी,வெளிநாட்டு
फायदेशीर,பயனுள்ளது
वेगवान,விரைவு
बाहेर काढा,வெளியேற்றவும்
खर्च,செலவு
अनुभव,அனுபவம்
प्रयोग,பரிசோதனை
तज्ञ,நிபுணர்
समाप्ती,காலாவதியாகும்
कालबाह्यता तारीख,காலாவதி தேதி
स्पष्टीकरण,விளக்கம்
स्पष्ट,வெளிப்படையான
शोषण,சுரண்டல்
अन्वेषण,ஆராயுங்கள்
स्फोट,வெடிப்பு
निर्यात,ஏற்றுமதி
माजी पोस्ट फॅक्टो,முன்னாள் போஸ்ட் ஃபேக்டோ
व्यक्त,எக்ஸ்பிரஸ்
अभिव्यक्ती,வெளிப்பாடு
हद्दपार,வெளியேற்றுதல்
निर्वासित,விரிவுபடுத்துதல்
वाढवणे,நீட்டிக்கவும்
व्याप्ती,அளவு
बाह्य,வெளிப்புறம்
खंडणी,மிரட்டி பணம் பறித்தல்
अतिरिक्त,கூடுதல்
काढा,பிரித்தெடுக்கவும்
विलक्षण,அசாதாரணமான
विलक्षण,களியாட்டம்
अतिरेकी,தீவிரவாதி
