Hindi,Gujarati
अभिलाक्षणिक प्रतिबाधा,લાક્ષણિક અવલંબન
"लक्षण, विशेषता, अभिलक्षण",લાક્ષણિકતાઓ
आवेश वाहक,હવાલા
आवेश घनत्व,ખર્ચની ઘનતા
आवेशित,ચધિયન
"चार्जक, आवेशक",ચંચળ
"चार्जकारी वोल्टता, आवेशन वोल्टता",ચાર્જિંગ વોલ્ટેજ
"संचित्र, चार्ट",ચાર્ટ
चैसिस,ચેસિસ
"चैट, उन्मुक्त वार्ता, गपशप",ગપસપ
चिप,ક chંગું
चोक-कुंडली,કોઇ
चोक निवेश,ઇનપુટ
संकर्तक प्रवर्धक,ચોકી
वर्ण,ક્રોમા
वर्ण प्रतिचयन संरचना,ક્રોમા નમૂનાની રચના
"क्रोमिनेंस, वर्णकत्व",ક્રોમન
"चल-चित्रकी, चलचित्र विज्ञान",સિનેમેટનું
परिपथ,સરકીટ
परिपथ पट्ट,સર્કિટ બોર્ડ
परिपथ विच्छेदक,ઘાતકી તોડનાર
परिपथ अवयव,સરકીટ તત્વ
परिपथ स्विचन,સરકીટ ફેરબદલ
परिपथिकी,સરકાવણી
"वर्तुल गति, वृत्तीय गति",પરિપત્ર ગતિ
वृत्तीय धुवण,પરિપત્ર ધ્રુવીકરણ
वृत्तीय उपग्रह कक्षा,પરિપત્ર ઉપગ્રહ ભ્રમણકક્ષા
वृत्तीय वेग,પરિપત્ર વેગ
वृत्तीयतः धुवित ऐन्टेना,ગોળાકાર ધ્રુવીકૃત એન્ટેના
वृत्तीयतः धुवित संचरण,ગોળાકાર ધ્રુવીકૃત પ્રસારણ
परिसंचारक,પરિભ્રમણ કરનાર
आवरण,આવરણ ચઢાવવુ
"शिकंजा, क्लैम्प",ખખડાવવું
"बंधन-परिपथ, क्लैम्पन परिपथ",ક્લેમ્પીંગ સર્કિટ
"ए वर्ग प्रचालन, A वर्ग प्रचालन",વર્ગ એ ઓપરેશન
"सी वर्ग समस्वरित प्रवर्धक, C वर्ग समस्वरित प्रचालन",વર્ગ સી ટ્યુન એમ્પ્લીફાયર
उत्सर्जन वर्ग,ઉત્સર્જનનો વર્ગ
चिरसम्मत भौतिकी,શાસ્ત્રીય ભૌતિકશાસ્ત્ર
वगबकरण,વર્ગીકરણ
शोधन मार्जक,સફાઈ એજન્ટ
"अपमार्जित, अपमार्जन",ચોખ્ખુ
अपमार्जित चैनल,નિર્ભર માટા
क्लिक,કળણ
"ग्राहक, क्लाइंट",ગ્રાહક
"ग्राहक संबंध, (सर्वर संबंध)",ક્લાયંટ સંબંધ (સર્વર સંબંધ)
क्लिफ प्रभाव,ખડકો અસર
क्लिप बोर्ड,ક્લિપ બોર્ડ
"कर्तन, क्लिपिंग",ક્લેઇપિંગ
"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स",ઘડિયાળની પલ્સ
काल फ्लिप-फ्लॉप,ક્લોક્ડ ફ્લિપ ફ્લોપ
कालदमुखी माइक,ઘડિયાળની ઘડિયાળ
कालद-आवृत्ति,આવર્તન
दक्षिणावर्त,ઘડિયાળની દિશામાં
संवृत परिपथ,બંધ સર્કિટ
"संवृत पाश, संवृत लूप",બંધ લૂપ
"गुच्छ, क्लस्टर",ઝગડો
गुच्छन,ઝગઝગતું
कोलाहल,ગડબડ
"कोलाहल हानि, कोलाहल क्षति",ગડબડ
"आलेप, विलेपन",કોટ
समाक्ष केबल,કો - એક્ષેલ કેબલ
समाक्ष लाइन,અસભ્ય રેખા
समाक्ष संचरण लाइन,સંવેદનશીલ પ્રસારણ રેખા
सह-चैनल,સહ-ચેનલ
"सह-चैनल व्यतिकरण, सह-चैनल बाधा",સહ-ચેનલ દખલ
कर्णावर्त,કોચલી
"कोड, कूट",સંહિતા
कूट संख्या,સંકેત
कोड दर,સંકેત દર
"कोड शब्द, कूट शब्द",સંકેત -શબ્દ
कोडक (कोडन-विकोडन),કોડેક (કોડિંગ ડીકોડિંગ)
कोडित श्रव्य,કોડેડ audio ડિઓ
"कोडक, कूटक",કોડ
"कोडन, कूटन",સંજ્ codા
कोडन-विकोडन तकनीक,કોડિંગ ડીકોડિંગ તકનીક
"कोडन त्रुटि, कूटन त्रुटि",સંસાધન ભૂલ
कोडन दर,સંહિતા દર
"कोडन तकनीक, कूटन तकनीक",સંજ્ codા તકનીક
गुणांक,સમતોલ
निग्राहिता,જબરદસ્તી
संसक्त मॉडुलन,સુસંગત મોડ્યુલેશન
कुंडली,કોઇલ
सहयोग,સહયોગ
निपात,આંચકો
"संग्राहक, संग्राही, कलेक्टर",કલેક્ટર
"संग्राहक धारा, कलेक्टर धारा",કલેક્ટર પ્રવાહ
संग्राही-आधार चालकत्व,આધાર વાહકતા
आधार-संग्राही जंक्शन,કલેક્ટક-આધાર-જંકશન
"वर्ण, रंग",રંગ
वर्ण विष्लेषक,રંગીન વિશ્લેષક
वर्ण संतुलन,રંગ
वर्ण प्रस्फोट,રંગમાટ
वर्ण चार्ट,રંગસંધ
वर्ण संयोजन,સંયોજન
वर्णांक,રંગસંધ
वर्ण नियंत्रण,રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ)
"रंग गहराई, वर्ण गभीरता",રંગબદ
वर्ण श्रांति,રંગીન થાક
"वर्ण फिल्टर, वर्ण निस्यंदक",રંગસંધ
वर्णांतक परिपथ,કલર કિલર
वर्ण चित्रनलिका,રંગસંધ
वर्ण मिश्रक,કલર
"वर्ण विन्यास, वर्ण प्रतिरूप",દાણા
वर्णावगम,રંગ -ધારે તે
"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन",રંગીન ચિત્ર
रंग समष्टि,રંગભૂમિ
रंग उपवाहक,રંગબેરંગી
"रंग ताप, वर्ण ताप",રંગ તાપમાન
"रंगीन प्रसारण, कलर ट्रांसमिशन",રંગ -પ્રસારણ
वर्ण नलिका,રંગીન નળી
रंजन,રંગ
वर्णहीन,રંગહીન
संयोजन,સંયોજન
संयोजक,વારાફરતી
संयोजन प्रक्रम,સંયોજન પ્રક્રિયા
दहन,દહન
"समादेश, कमान",આદેશ આપવો
प्रारंभ,પ્રારંભ
वाणिज्यिक प्रसारण,વેપારી પ્રસારણ
"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन",વાણિજ્ય ટેલિવિઝન
उभयनिष्ठ संग्राही परिपथ,સામાન્ય કલેકટર સર્કિટ
संचार,વાતચીત
संचार उपग्रह,સંચાર ઉપગ્રહ
सामुदायिक रेडियो केंद्र,સાર્વજનિક રેડિયો કેન્દ્ર
"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र",સામુદાયિક રેડિયો સ્ટેશન
कॉम्पैक्ट डिस्क (सीडी),કોમ્પેક્ટ ડિસ્ક (સીડી)
कॉम्पैक्ट डिस्क प्लेयर,કોમ્પેક્ટ ડિસ્ક ખેલાડી
संपीडन-प्रसारित्र,સાન્ત્વન
संपीडन-प्रसारण,સરખામણી
सुसंगतता,સુસંગતતા
सुसंगत,સુસંગત
"संकलक, क्रमादेश अंतरक",સંકલન કરનાર
पूरक,પૂરક
पूरक ट्रांजिस्टर,પૂરક ટ્રાંસિસ્ટર
सम्मिश्र तरंग,સંકુલ
घटक,ઘટક
"संयुक्त, संयोजित, सम्मिश्र",સંયુક્ત
संयुक्त परिपथ,સંયુક્ત
संयुक्त डिजिटल,સંયુક્ત ડિજિટલ
संयुक्त रेडियो आवृत्ति संकेत,સંયુક્ત રેડિયો આવર્તન સંકેત
संयुक्त संकेत,સંયુક્ત સંકેત
संयुक्त वीडियो,સંયુક્ત વિડિઓ
संयुक्त –श्य संकेत,સંયુક્ત વિડિઓ સિગ્નલ
"बनावट, रचना",-નું જોડાણ
संपीडित आंकड़ा,સંકુચિત ડેટા
संपीडित अंकीकृत –श्य,સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ
संपीडित वीडियो,સંકુચિત વિડિઓ
संपीडन,સંકોચન
संपीडन विरूपण साक्ष्य,સંકોચન કલા
संपीडन संकट,સંકોચન
संपीडन तकनीक,સંકોચનની તકનીક
संपीडित्र,સંકુચિત
अभिकलन,ગણતરી
"अभिकलित्र, कंप्यूटर",કોમ્પ્યુટર
कंप्यूटर आधारित बहुमाध्यम,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
कंप्यूटर प्रोग्रामन,કોમ્પ્યુટર પ્રોગ્રામીંગ
कंप्यूटर प्रौद्योगिकी,કમ્પ્યુટર પ્રૌદ્યોગિકી
अवतल लेन्स,અંતરાલ
अवतल दर्पण,અંતરીલ અરીસો
"प्रच्छादन, गोपन",છુપાવવું તે
"सांद्रित, गाढ़ा, संकेंद्रित",કેન્દ્રિત
"संकेंद्रण, सांद्रण",એકાગ્રતા
संकेंद्रिक लेन्स,કેન્દ્રિત લેન્સ
"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन",કન્ડેન્સર માઇક્રોફોન
साम्यावस्था,સંતુલનની શરત
चालन,ઉધાર
चालन धारा,વહન પ્રવાહ
चालकता,વાહકતા
चालक,વ્યવસ્થાપક
"संरूपण, विन्यास",ગોઠવણી
"संबंधन, संयोजन",જોડાણ
"संबद्धता, योजकता",જોડાણ
"संबंधक, योजक",સંલગ્ન
सुसंगति,સુસંગતતા
सुसंगततः,એક સ્થિરતાપૂર્વક
कन्सोल,ને આશ્વાસન આપવું
"स्थिर, नियतांक, स्थिरांक, नियत",સતત
"अचर कोणांक, अचर आयाम",સતત કંપનવિસ્તાર
संपर्क माइक्रोफोन,માઇક્રોફોનનો સંપર્ક કરો
पात्र आरूप,કન્ટેન ફોર્મેટ
संदूषण,દૂષણ
"अंतर्वस्तु, अंश",સંતુષ્ટ
"निकटस्थ, समीपस्थ, संलग्न, संस्पशब",સંલગ્ન
"सांतत्य, सातत्य, निरंतरता",સતતપણું
सातत्य बूथ,સાતત્ય કેન્દ્ર
सातत्य घुंडी,સાતત્ય knાંકણ
"सतत, निरंतर, अविरल, अविच्छिन्न",સતત
"सतत चाप, अविच्छिन्न चाप",સતત ચાપ
सतत तरंग,સતત તરંગ
समोच्च रेखा,સમોચ્ચ રેખા
समोच्च रेखीय योजना,સમોચ્ચ યોજના
"संविदा, संकुचित करना",કરાર
संकुचन,સંકોચન
विपर्यास अनुपात,વિપરીત ગુણોત્તર
नियंत्रण परिपथ,નિયંત્રણ વર્તુળ
नियंत्रण इलेक्ट्रोड,નિયંત્રણ વીજળી
नियंत्रण उपस्कर,અંકુશ
नियंत्रण ग्रिड,નિયંત્રણ ગ્રીસ
नियंत्रण रेखा,નિયંત્રણ રેખા
नियंत्रण पैनल,કંટ્રોલ પેનલ
नियंत्रण कक्ष,નિયંત્રણ કક્ષ
नियंत्रण सारणी,અંકુશ
"नियंत्रण मीनार, नियंत्रण टावर",નિયંત્રણ ટાવર
नियंत्रक,નિયંત્રક
अभिसरण,એકતરફી
अभिसारी लेन्स,એકતરતી લેન્સ
परिवर्तक,રૂપાંતર કરનાર
उत्तल लेन्स,બહિર્મુખ લેન્સ
संवलन,માર્ગ
संवलन कोडित,સંકટ
"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र",મરણોત્તર
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",મંતવ્ય
कुकी,કૂકી
कुकियर,કૂકીટર
सहप्रक्रमक,કોપરો
"डोरी, कॉर्ड",દોરી
"किरीट, कोरोना",કોથળી
किरीट विसर्जन,કોરોના -વિસર્જન
सहसंबंधन,સંબંધ
"कोसाइन घटक, कोज्या घटक",કોસિન ઘટક
"कोज्या तरंग, कोसाइन तरंग",કોસિન તરંગ
अंतरिक्ष रव,બ્રહ્માંડિક અવાજ
"गणक, काउंटर",કાઉન્ટર
वामावर्त,પ્રતિવિશેષ
युग्मक,જોડીદાર
युग्मन,જોડાણ
युग्मन संधारित्र,જોડાણ કરનાર
"युग्मन जालक्रम, युग्मन नेटवर्क",જોડાણ નેટવર્ક
युग्मन प्रतिरोध,સંલગ્ન પ્રતિકાર
सहसंयोजी आबंध,સહ સંયોજક બંધન
"व्याप्ति, कवरेज",કવરેજ
ध्वंस,ભડકો
क्रांतिक बैंड,વિવેચક
क्रांतिक अवस्था,નિર્ણાયક શરત
क्रांतिक युग्मन,વિવેચક
क्रांतिक आवृत्ति,વિવેચક આવર્તન
क्रांतिक प्राचल,નિર્ણાયક પરિમાણ
मकरदंती क्लिप,મગરો
पार मंदन,ફાલ
क्रॉस मॉडुलन,Crossલટ -મોડ્યુલેશન
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",આતુરતા
पारमंद,ક્રોસફેક
"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी",ભંડાર
क्रिस्टल,ક્રિસ્ટલ
क्रिस्टल फिल्टर,ક્રિસ્ટલ ફિલ્ટર
"अनुसंकेत, इंगित",સંકેત
अनुसंकेत चिह्न,કયડ -નિશાન
अनुसंकेत युक्ति,ક્વોરી ઉપકરણ
धारा अपवाह,પ્રવાહ
धारामापी,વર્તમાન મીટર
धारा ट्रांसफार्मर,વર્તમાન ટ્રાન્સફોર્મર
"प्रसंकेतक, कर्सर",શબ
वक्र,વળાંક
अंतक आवृत्ति,આવર્તન બંધ કરવું
कर्तक,કટર
साइबर कैफे,કોયરો
साइबर सुरक्षा,સાયબર સુરક્ષા
साइबर स्पेस,કોયરાની જગ્યા
"चक्र, आवर्तन",ચક્ર
चक्रीय,સાધનસંપત્તિ
डी.सी. (दिष्टधारा) घटक,ડીસી. ઘટક
डी.सी. प्लेट षक्ति,ડીસી. પ્લેટની વીજળી
डी.सी. पुनः स्थापन,ડીસી. પુન: સ્થાપન
अवमंदक डायोड,વિધ્વંસ
अवमंदन,ભીનાશ
अदीप्त,અંધારું
"आंकड़ा, डाटा",માહિતી
आंकड़ा प्रसारण,માહિતી પ્રસારણ
आंकड़ा संपीडन,આધારપ્રણી
"आंकड़ा प्रवेधन, डाटा प्रवेधन",માહિતી શારકામ
"डाटा कूटलेखन, आंकड़ा कूटलेखन",આધાર -એન્ક્રિપ્શન
आंकड़ा संचिका,આધારપત્રક
"डाटा संचालन, आंकड़ा संचालन",આધાર -નિયંત્રણ
आंकड़ा खनन,માહિતી ખાણકામ
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",આંકડા
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",ડેટા પ્રોસેસર
आंकड़ा लघुकृत बिट तंत्र,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
आंकड़ा सेवा,માહિતી સેવા
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",આધાર સામગ્રી
"डाटा भंडारण, आंकड़ा भंडारण",માહિતી સંગ્રાહક
"डाटा प्रवाह, आंकड़ा प्रवाह",આંકડા
आंकड़ा रूपांतरण,આંકડાકીય પરિવર્તન
"डाटा संचरण, आंकड़ा संचरण",આંકડા
"आंकड़ा आधार, डाटा बेस",ડેટાબેઝ
आंकड़ा प्रसारण,ઓળખપત્ર
"आंकड़ा-लेख, डाटाग्राम",ડબ્બા
"डेसिबल मीटर, dB मीटर",ડી.બી. મીટર
अमॉडुलित प्रसारण,મડાગાંઠ
पूर्ण लघु परिपथ,મૃત શોર્ટ સર્કિટ
मूक स्थल,મૃત સ્થળ
गतिरोध,મડાગાંઠ
दोषमार्जन कार्यक्रम,ડીબગ કાર્યક્રમ
"डीबगिंग, दोषमार्जन",ઉઘાડું
ध्वनि-क्षय,અવાજનો સડો
डेसिबल,ડેસિબેલ (ડીબી)
"दशमलव, दशमिक",દશાંશ
दशमिक कोड,દશાંશ સંહિતા
दशमिक डिजिट,દશાંશ
कूटवाचन,સ્પષ્ટીકરણ
"कूट वाचक, विकोडक",ડીકોડર
"कूट वाचन, विकोडन",ડીકોડિંગ
अंकीय संचरण विकोडन,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
विसंपीडन,વિઘટન
वियुग्मन,શોક
वियुग्मन परिपथ,ડિક્યુપલિંગ સર્કિટ
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",ડિક્યુપલિંગ નેટવર્ક
"विकोडन, विकूटन, विगोपन",ડિક્રિપેશન
समर्पित लाइन,સમર્પિત રેખા
वि-अंतः स्थापन,દાદર
विप्रबलन,દહન
"स्वतः निर्धारित, डिफाल्ट",ચૂક
गुणता दोष,ગુણવત્તામાં ખામી
"सदोष, दोषपूर्ण",ખામીયુક્ત
"सदोष एकक, दोषपूर्ण एकक",ખામીયુક્ત એકમ
"परिभाषा, स्पष्टता",વ્યાખ્યા
विक्षेपण,સુશોભન
"विरूपण, विकृति",શૃય
एकीकरण,અવકાશ
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",કોઇલ
"डिग्री, अंश",પ્રમાણ
वि-अंतरापत्रक,દખલ
डिले लाइन,વિલંબ -રેખા
विलंब काल,વિલંબ સમય
विलंबित फ्रेम स्मृति,વિલંબિત ફ્રેમ મેમરી
विलंबित क्रमवीक्षण,વિલંબિત સ્કેનીંગ
विलंबित तुल्यकालन संकेत,વિલંબિત સુમેળ સંકેત
"प्रदान, प्रस्तुति",ડિલિવરી
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",વિતરણ પદ્ધતિ
विमॉडुलन,નશાખોરી
विमॉडुलक कार्ड,નામંજૂર કરનાર કાર્ડ
विबहुसंकेतक,બેભાન વ્યક્તિ
क्षेत्र गहराई,ક્ષેત્રની .ંડાઈ
अवरोहण,ઉતરતું
अभिकल्प विनिर्देश,નિયમાની વિશિષ્ટતા
डेस्कटॉप,ડેસ્કટ .પ
"संसूचक उत्पाद, संसूचक निर्गत",તપાસ -ઉત્પાદન
विचलन,વિચલનો
"युक्ति, साधन",સાધન
युक्ति चालक,ઉપકારની ચાલક
नैदानिकी,રોગનિવાર
आरेख,ચિત્ર
संवाद पथ,સંવાદ ટ્રેક
व्यासीय विधा,વ્યતાના
"हीरक स्टाइलस, हीरक सुई",હીરાની સ્ટાઇલસ
"मध्यपट, तनुपट",પાટા
तनुपटीय अवशोषक,ડાયફ્ર ra મેટિક શોષક
द्विशाखी श्रवण,અલગ -અલગ વાત
"डाइइलेक्ट्रिक, परावैद्युत",શિખાઉ
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
परावैद्युत हानि,ડાઇલેક્ટ્રિક નુકસાન
अंतर आवृत्ति,તફાવત આવર્તન
अंतर आवृत्ति विरूपण,તફાવત આવર્તન વિકૃતિ (ડીએફડી)
"अंतर स्वरक, अंतर टोन",ફરક
विभेदी प्रवर्धक,વિભેદક એમ્પ્લીફાયર
विवर्तन,પરિબળ
विसारक,વિસારક
अंक,અંક
"अंकीय, डिजिटल",ડિજિટલ
अंकीय विरूपण साक्ष्य,ડિજિટલ આર્ટિફેક્ટ
अंकीय श्रव्य,ડિજિટલ audio ડિઓ
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",ડિજિટલ audio ડિઓ ફિલ્ટર
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
"अंकीय कैमरा, डिजिटल कैमरा",ડીજીટલ કેમેરા
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",ડિજિટલ કમ્પ્યુટર
"अंकीय आंकड़ा, अंकीय डाटा",ડિજિટલ ડેટા
अंकीय संपादन,ડિજિટલ સંપાદન
"अंकीय उत्तेजक, डिजिटल एक्साइटर",ડિજિટિહાઇટર
"अंकीय फिल्टर, अंकीय निस्यंदक",ડિજિટલ ફિલ્ટર
अंकीय फ्रेम तुल्यकालक,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
अंकीय विरासत,ડિજિટલ હેરિટેજ
अंकीय प्रतिबिंब,ડિજિટલ છબી
अंकीय लाइबेरी,ડિજિટલ ગ્રંથાલય
"डिजिटल मीटर, अंकीयमापी",ડિજિટલ મીટર
अंकीय मॉडुलन,ડિજિટલ મોડ્યુલેશન
अंकीय बहुसंकेत,ડિજિટલ મલ્ટીપ્લેક્સ
अंकीय जालक्रम,ડિજિટલ નેટવર્ક
अंकीय निर्गत,Digitalપચારિક outputપટી
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",ડિજિટલ પ્લેબેક
विष्वव्यापी अंकीय रेडियो,ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
अंकीय अभिलेखन,ડિજિટલ રેકોર્ડિંગ
अंकीय क्रांति,ડિજિટલ ક્રાંતિ
अंकीय संकेत,ડિજિટલ સંકેત
डिजिटल सिगनल प्रक्रमण,ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
"अंकीय हस्ताक्षर, अंकीय चिd",ડિજિટલ સહી
"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी",ડિજિટલ પ્રૌદ્યોગિકી
अंकीय-अनुरूप परिवर्तक,ડિજિટલથી એનાલોગ કન્વર્ટર
"अंकीय –ष्य, डिजिटल वीडियो",ડિજિટલ વિડિઓ
अंकीय वोल्टतामापी,ડિજિટલ વોલ્ટમીટર
अंकरूपण,વિભાજન
"अंकरूपण, अंकीकरण",અંશે
"अंकीकृत –ष्य, अंकीकृत वीडियो",ડિજિટાઇઝ્ડ વિડિઓ
"अंकक, अंकरूपक",સિધ્ધાંત
मंद,ઝાંખું
"विमा, विस्तार",પરિમાણ
मंदक,ઝાંખું
डायोड,પશુ -વ્યવસ્થા
नति,ડૂબકી મારવી
द्विसंकेतक,દ્વિપક્ષી
द्विधुवी ऐन्टेना,દ્વિધ્રુવ
सीधा प्रसारण,પ્રત્યક્ષ પ્રસારણ
दिष्टधारा (डी सी),ડાયરેક્ટ વર્તમાન (ડી સી)
"सीधा पिकअप, पकड़ना",સીધું પસંદ કરવું
प्रत्यक्ष पठन यंत्र,પ્રત્યક્ષ વાંચન સાધન
प्रत्यक्ष अभिलेखन,પ્રત્યક્ષ રેકોર્ડિંગ
दिशिक ऐन्टेना,દિશાત્મક એન્ટેના
दिशिक युग्मक,દિશાત્મક દંપતી
दिशिक माइक्रोफोन,દિશાત્મક માઇક્રોફોન
"दिशात्मकता, दिशिकता",ઉદ્ધતા
निर्देशिका,ડિરેક્ટરી
असमर्थ,અપંગ કરવું
डिस्क ऐन्टेना,છટણી
डिस्क आधारित भंडारण,ડિસ્ક આધારિત સંગ્રહ
"अलग, विविक्त, भिन्न",અંધકારમય
"डिस्क, चक्रिका",ઝૂંપડી
"डिस्क ड्राइव, चालक",ડિસ્ક ડ્રાઇવ
डिस्क नियतांश,છળ
डिस्केट,વિઘટન
"विस्थापन, प्रभ्रंश",વિઘટન
"प्रकीर्णन, परिक्षेपण",વિક્ષેપ
विस्थापन,વિસ્થાપન
प्रदर्शित करना; प्रदर्श,પ્રદર્શન
प्रदर्श एकक (कन्सोल),પ્રદર્શન એકમ (કન્સોલ)
क्षय,અપરાધ
"बेसुरापन, असंनादिता",જુસ્સો
आसुत जल,નિસ્યંદિત પાણી
विरूपण,વિકૃતિ
वितरण,વિતરણ
वितरण प्रवर्धक,વિતરણ એમ્પંતક
"विभाजन, प्रभाग",ભાગ
भाजक,ભાજક
"प्रलेख, दस्तावेज",દસ્તાવેજ
"डोल्बी अंकीय, डोल्बी डिजिटल",ડોલ્બી
प्रक्षेत्र,ક્ષેત્ર
प्रक्षेत्र नियंत्रक,ક્ષેત્રમાં
डॉप्लर प्रभाव,ધૂમ્રપાનની અસર
द्विधुव,ડબલ ધ્રુવ (દ્વિધ્રુવી)
द्विधुव एकल क्षेप स्विच,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क",બે બાજુવાળી ડિસ્ક
द्विक,બેવડું
अधोगामी तरंग,નીચે આવવાનું તરંગ
अनुप्रवाह,નીચેનો પ્રવાહ
"अधोयोजन, डाउनलिंक",ડાઉનલિંક
"डाउनलोड, अधोभार",ડાઉનલોડ કરવું
अधोभारण,ડાઉનલોડનું
"आरेखण, आहरण",ચિત્ર
"प्रवेधन बिट, बरमा अणी",ડ્રોલીંગ બીટ
प्रवेधन यंत्र,શારકામ યંત્ર
"चालन, ड्राइव",ઝુંબેશ
"ड्रम, ढोल",ડ્રમ
शुष्क बल्ब तापमान,સુકા બલ્બનું તાપમાન
शुष्क सेल,સૂકકો
"ड्राई सोल्डर, विफल सोल्डर",સૂકા સોલ્ડર
द्वि चैनल विधा,ડ્યુઅલ ચેનલ મોડ
"डबीकरण, काट-छाँट, अंतरण",ડબ
"निष्फल, निरर्थक",નાવિક
निपात,ફેંકડી
द्वैध,બેવડી
अवधि,સમયગાળો
"धूल, धूलि",ધૂળ
धूलि दोष,ક dustંગ
धूलि रोधी,ધૂળની સાબિતી
"झाड़न, धूलित्र",ડસ્ટર
"गतिक, गतिशील",ગતિશીલ
गतिक बिट नियतन,ગતિશીલ બીટ ફાળવણી
गतिक अंतरामॉडुलन विरूपण,ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ)
"गतिक क्वांटमन, गतिक क्वांटमीकरण",ગતિશીલ જથ્થો
गतिक परास,ગતિશીલ શ્રેણી
गतिक परास नियंत्रण,ગતિશીલ શ્રેણી નિયંત્રણ
डाइनेमो,પર્યટક
"कर्णफोन, ईयरफोन",કાનનો ફોન
भूमि,પૃથ્વી
भू-उभार,પૃથ્વીના મણકા
भू-प्रतिरोध,પૃથ્વીનો પ્રતિકાર
भू-छड़,માટીનો લાકડી
भू-उपग्रह,પૃથ્વી ઉપગ્રહ
भू-केंद्र,ભૂસ્તર
भू-टर्मिनल,માટીનું
"भू-संपर्क करना, भू-संपर्कन",વસ્તુ
प्रतिध्वनि,પડઘો
प्रतिध्वनि कक्ष,ગુંજ
भंवर धारा,પ્રક્ષેપો
भंवर धारा हानि,એડી વર્તમાન ખોટ
"एजवाइज मीटर, अधिकोर मापी",ધારદાર મીટર
संपादन,સંપાદન
प्रभावी ऐन्टेना ऊंचाई,અસરકારક એન્ટેના height ંચાઇ
प्रभावी ऐन्टेना लंबाई,અસરકારક એન્ટેના લંબાઈ
प्रभावी वोल्टता,અસરકારક વોલ્ટેજ
दक्षता,કાર્યક્ષમતા
प्रत्यास्थता,સ્થિતિસ્થાપકતા
विद्युत् विसर्जन,વિદ્યુત સ્રાવ
विद्युत् क्षेत्र,વિદ્યુત ક્ષેત્ર
विद्युत् फ्लैश,વિદ્યુત ફ્લેશ
विद्युत् तापक,વીજળી
विद्युत् मापी,વિદ્યુત -મીટર
विद्युत् मोटर,વિદ્યુત મોટર
"बिजली का झटका, विद्युत् प्रघात",વીજળી આંચકો
"विद्युत् चिनगारी, विद्युत् स्फुलिंग",વીજળી ફેલાવી
विद्युत् उपकरण,વિદ્યુત -સાધન
विद्युत् रव,વિદ્યુત અવાજ
विद्युत् तूफान,વિદ્યુત -તોફાન
विद्युत् चालित वाद्यसंगीत यंत्र,વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન
विद्युत्,વીજળી
विद्युत् प्रदाय,વીજળી પુરવઠો
विद्युत् गतिक,વિદ્યુત -વિસ્ફોટ સંબંધી
विद्युत् अपघटनी संधारित्र,વિદ્યુતપ્રવાહ
विद्युत्चुंबकीय,વીજળીનું
विद्युत्चुंबकीय विक्षोभ,વિદ્યુત વિક્ષેપ
विदयुतचुंबकीय व्यतिकरण,વીજળીકાત
विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम,વિદ્યુત -વર્ણપટ
विद्युत्चुंबकीय तरंग,વિદ્યુત -તરંગ
विद्युतचुंबकीय तरंग संचरण,વિદ્યુત -પ્રચાર
