Bengali,Marathi
সাইথিয়াম,सायथियम
সাইক্যাড,सायकॅड
সাইক্যাডেসি,सायकॅडासी
সাইক্যাডোপিডিডা,सायकॅडोप्सिडा
চক্রীয় গ্যানোসিন মনোফসফেট,चक्रीय ग्वानोसिन मोनोफॉस्फेट
চক্রীয় ফটোফোসফোরিলেশন,चक्रीय फोटोफोस्फोरिलेशन
ঘূর্ণিঝড় বিভাজক,चक्रीय विभाजक
সাইক্লোপস,सायक्लॉप्स
সাইক্লোস্পোরিন ক,सायक्लोस्पोरिन ए
সাইক্লোস্টোমাটা,सायक्लोस्टोमाटा
সাইকাস,सायकस
সাইমোজ,Cymose
সাইমোজ টাইপ,सिमोज प्रकार
সাইপ্রেস,सायप्रस
সিপসেলা,सिप्सेला
সিস্টাইন,सिस्टीन
সিস্টিক ফাইব্রোসিস,सिस्टिक फायब्रोसिस
সাইটোকাইনেসিস,सायटोकिनेसिस
সাইটোক্রোম,साइटोक्रोम
সাইটোকাইন বাধা,सायटोकीन अडथळा
সাইটোকিনিন,सायटोकिनिन
সাইটোলজি,सायटोलॉजी
সাইটটন,सायटोन
সাইটোপ্লাজম,साइटोप्लाझम
সাইটোপ্লাজমিক সেতু,साइटोप्लाझमिक ब्रिज
সাইটোপ্লাজমিক গ্লোবুল,साइटोप्लाझमिक ग्लोब्यूल
সাইটোসিন,सायटोसिन
সাইটোস্কেলটন,सायटोस्केलेटन
সাইটোসোল,सायटोसोल
সাইটোটাক্সোনমি,सायटोटाक्सोनोमी
পানিশূন্যতা,डिहायड्रेशन
দুগ্ধ প্রযুক্তি,दुग्ध तंत्रज्ञान
ড্যাফনালেস,Daphnals
ড্যাফনিয়া,डाफ्निया
গা dark ় পিছনের জমি,गडद बॅक ग्राउंड
গা dark ় ক্ষেত্রের মাইক্রোস্কোপি,गडद फील्ड मायक्रोस्कोपी
অন্ধকার প্রতিক্রিয়া,गडद प्रतिक्रिया
ডারউইনবাদ,डार्विनवाद
ডারউইনের ফিঞ্চ,डार्विनचा फिंच
ডেটা ঘাটতি,डेटाची कमतरता
খেজুর গাছ,तारीख पाम
দাতুরা স্ট্র্যামোনিয়াম,दातुरा स्ट्रॅमोनियम
কন্যা সেল,मुलगी सेल
দিন নিরপেক্ষ উদ্ভিদ,दिवस तटस्थ वनस्पती
দিনের দৈর্ঘ্য,दिवसाची लांबी
অবনতি,डीगरोथ
মৃত অঙ্কুর,मृत शूट
বধিরতা,बहिरेपणा
ডেকামার,Decamer
ক্ষয়িষ্ণু জৈব পদার্থ,सेंद्रिय पदार्थ क्षय
ডেসিবেল,डेसिबल
ডেসিডুয়া বেসালিস,डिकिडुआ बेसालिस
ডেসিডুয়া ক্যাপসুলারিস,डिकिडुआ कॅप्सुलरिस
ডেসিডুয়া,Decidua
পাতলা,पाने गळणारा
পচে,विघटन
ডেকম্পোজার,विघटनकर्ता
ডিট্রিটাস পচন,डिट्रिटस विघटित करणे
পচন হার,विघटन दर
ডিকাম্বেন্ট,डिकंबंट
ডেডিফারেন্টিয়েটেড সেল,डेडिफेरेंटिएटेड सेल
গভীর মহাসাগর পরিখা,खोल समुद्राचा खंदक
গভীর জলের দেহ,खोल पाण्याचे शरीर
ডিফিব্রিলেশন,डिफिब्रिलेशन
ডিফিব্রিলিটর,डिफ्रिब्रिलेटर
স্বল্পতা,कमतरता
ডিফ্লেশন,डिफ्लेशन
ডিফ্লেশন ওয়েভ,विक्षेपण वेव्ह
বন নিধন,जंगलतोड
কোডনের অবক্ষয়,कोडनची अधोगती
অবক্ষয়,अधोगती
ডিগ্রি কোড,अधोगती कोड
অবক্ষয়,अध: पतन
ডিজেনারেটিভ জয়েন্ট,डीजेनेरेटिव्ह संयुक्त
তৃণভূমির অবক্ষয়,गवताळ प्रदेशाचा अधोगती
অবনতি,डीगरोथ
ডিহিসেন্ট ফল,निर्विकार फळ
পানিশূন্যতা,डिहायड्रेशन
ডিহাইড্রো-এপিয়ানড্রোস্টেরন,डिहायड्रो-एपियान्ड्रोस्टेरॉन
ডিহাইড্রোজেনেস,डिहायड्रोजनेस
মুছে ফেলা,हटविणे
ঝিল্লি সীমিত করা,डिलिमिटिंग झिल्ली
চিত্রিত করা,रेखांकन
ডেলফিনাস,डेल्फिनस
ডেমারসাল ফিশ,डिमर्सल फिश
ডেমোগ্রাফিক ট্রানজিশন,लोकसंख्याशास्त्रीय संक्रमण
অবনতি,विकृती
অস্বচ্ছল,विकृत
ডেনাটুরাইজেশন,DENATURISATION
ডেনড্রাইট,डेन्ड्राइट
ডেনড্রাইট,डेन्ड्राइट
ডেনড্রাইট,डेन्ड्राइट
ডেনড্রোবেটস,डेंड्रोबेट्स
ডেনড্রন,डेन्ड्रॉन
ডেঙ্গু,डेंग्यू
ডেনিট্রিফিকেশন,डेनिट्रीफिकेशन
ডেনিট্রিফিকেশন প্রক্রিয়া,डेनिट्रिफिकेशन प्रक्रिया
ডেন্টিরিফায়ার,डेंटिट्रीफायर
ব্যাকটিরিয়া অস্বীকার,बॅक्टेरिया डेनिट्रीफाइंग
ঘন সমাধান,दाट समाधान
ঘনত্ব গ্রেডিয়েন্ট সেন্ট্রিফিউগেশন,घनता ग्रेडियंट सेंट्रीफ्यूगेशन
স্থগিতাদেশের ঘনত্ব,निलंबनाची घनता
ডেন্টেট,डेन्टेट
ডেন্টাইন,डेन्टाईन
ডিওক্সিজেনেটেড রক্ত,डीऑक्सिजेनेटेड रक्त
ডিওক্সাইরিবোনুক্লিক অ্যাসিড (ডিএনএ),डीओक्सायरीबोन्यूक्लिक acid सिड (डीएनए)
ডিপিজমেন্টেশন,डिपिगमेंटेशन
মাটির উর্বরতা হ্রাস,मातीची सुपीकता कमी होणे
অবনতি,निराश
ডিপোলিমারাইজেশন,डीपोलिमेरायझेशन
বিষণ্ণতা,औदासिन्य
বিষণ্ণতা,औदासिन्य
অবরুদ্ধ জমি,जमीनदार जमीन
ডেরাইভেটিভ নোভাচেইন,व्युत्पन्न नोवाकेन
ডার্মাটোজেন,त्वचारोग
ডার্মিস,त्वचारोग
বংশোদ্ভূত জনসংখ্যা,वंशज लोकसंख्या
সাজানো কোলন,उतरत्या कोलन
অবতরণ অঙ্গ,उतरत्या अंग
বক্ষ মহামারী অবতরণ,उतरत्या थोरॅसिक महाधमनी
বংশোদ্ভূত,वंशज
মরুভূমি অঞ্চল,वाळवंट क्षेत्र
মরুভূমি বায়োম,वाळवंट बायोम
মরুভূমি সম্প্রদায়,वाळवंट समुदाय
মরুভূমি উদ্ভিদ,वाळवंट वनस्पती
মরুভূমি গুল্ম,वाळवंट झुडूप
মরুভূমি,वाळवंट
দেশি বিভিন্ন,देसी विविधता
Desmid,डेसमिड
ডেসমোটুবুল,डेस्मोट्यूब्यूल
ডিটারজেন্ট,डिटर्जंट
ডিটক্সিকেশন,डीटॉक्सिकेशन
ডিটক্সিফিকেশন,डीटॉक्सिफिकेशन
Detritivore,डिट्रिटिव्होर
ডিট্রিটিভাস,डिट्रॅटीव्हर्स
ডেট্রিটাস ফিডার,डिट्रिटस फीडर
ডেট্রিটাস ইনভার্টেব্রেট খাওয়ানো,डिट्रिटस फीडिंग इन्व्हर्टेब्रेट
ডেট্রিটাস ফুড চেইন,डिट्रिटस फूड चेन
ডিউটারোস্টোমিয়া,Deuterostomia
উন্নয়ন,विकास
শয়তান মাছ,सैतान मासे
শয়তান মাছ,सैतान मासे
ডিভোনিয়ান পিরিয়ড,डेव्होनियन कालावधी
ডি-ভাইরাস তত্ত্ব,डी-व्हरीज सिद्धांत
ডি-জাইকার্টিকোস্টেরন,डी-फॉक्सीकोर्टिकोस्टेरॉन
ডিহাইব্রিড,डायहायब्रिड
ডাইনোক্লিওটাইড,डायनुक्लियोटाइड
ডায়াবেটিস ইনসিপিডাস,मधुमेह इन्सिपिडस
ডায়াবেটিস মেলিটাস,मधुमेह
ডায়াসিটিলমোরফিন,डायसेटिलमॉर्फिन
রোগ নির্ণয়,निदान
ডায়াগনস্টিক এবং থেরাপিউটিক্স,डायग्नोस्टिक आणि थेरपीटिक्स
ডায়াগনস্টিক ইমেজ,निदान प्रतिमा
ডায়াগনস্টিক কিট,डायग्नोस्टिक किट
ডায়াকিনিসিস,डायकिनेसिस
ডায়ালাইজিং তরল,डायलिसिंग फ्लुइड
ডায়ালাইসিস,डायलिसिस
ডায়ানড্রিয়া,डायंड्रिया
ডায়ানড্রস,डायंड्रस
ডায়াপজ,डायपॉज
ডায়রিয়া,अतिसार
রক্তচাপ চাপ,डायस्टोलिक प्रेशर
ডায়াটম,डायटॉम
ডায়াটোমাসিয়াস আর্থ,Diatomaceous पृथ्वी
ডাই অক্সাইলগ্লিসারল (ডিজি),डायऑक्सिलग्लिसेरॉल (डीजी)
ডিবাসিক ফসফেট,डायबॅसिक फॉस्फेट
ডাইচানথিয়াম,Dichanthium
ডিক্লোরো ডিফেনিল ট্রাইক্লোরোথেন (ডিডিটি),डायक्लोरो डिफेनिल ट्रायक्लोरोएथेन (डीडीटी)
দ্বৈতোটোমাস,डिकोटॉमस
ডিকোনডাইলিক খুলি,डिकॉन्डिलिक कवटी
ডিকোটাইলডন,डिकोटिल्डन
Dictyosome,डिक्टिओसोम
ডিকটিওটা,डिक्टिओटा
ডায়েন্সফালন,डायनेफॅलॉन
ডায়েটারি,आहार
ডিফারেনশিয়াল অবদান,विभेदक योगदान
ডিফারেনশিয়াল হস্তক্ষেপ বিপরীতে মাইক্রোস্কোপ,भिन्न हस्तक्षेप कॉन्ट्रास्ट मायक्रोस्कोप
ডিফারেনশিয়াল প্রজনন,विभेदक पुनरुत्पादन
পার্থক্যযুক্ত সেল,विभेदित सेल
পৃথকীকরণ,भेदभाव
বিচ্ছিন্ন তরঙ্গ,विखुरलेली लाट
বিচ্ছুরিত,डिफ्यूज
বিচ্ছিন্ন ক্ষমতা,भिन्न क्षमता
হজম,पचन
হজম রস,पाचक रस
পাচনতন্ত্র,पचन संस्था
পরিপাক নালীর,पाचक मार्ग
অঙ্ক,अंक
ডিজিটাল বিয়োগ অ্যাঞ্জিওগ্রাফি,डिजिटल वजाबाकी एंजियोग्राफी
ডিজিটালি,डिजिटल
ডিজিটিফর্ম গ্রন্থি,डिजिटिफॉर्म ग्रंथी
ডিকারিয়ন,डिकेरियन
ডিকারিওফেস,डिकेरिओफेस
ডিমার,डायमर
প্রভাবশালী প্রাণঘাতী অ্যালিল,प्रबळ प्राणघातक le लेल
ডাইমরফিজম,डिमॉर्फिझम
ডাইনিট্রোজেন,डायनिट्रोजन
ডাইনোফ্লেজলেট,Dinoflagelate
ডাইওসিয়াস,डायओसियस
ডায়োস্পাইরোস মেলানোক্সিলন,डायोस्पायरोस मेलानोक्सिलॉन
ডিপপটিড,डिप्प्टाइड
ডিফায়োডন্ট,डायफोडोंट
ডিপ্লোব্যাসিলাস,डिप्लोबॅसिलस
কূটনীতিক,डिप्लोब्लास्टिक
ডিপ্লোকোকাস নিউমোনিয়া,डिप्लोकोकस न्यूमोनिया
ডিপ্লোড স্টেজ,डिप्लोइड स्टेज
ডিপ্লোনেমা,डिप्लोमा
ডিপ্লোন্টিক,डिप्लोंटिक
ডিপ্লোসোম,डिप्लोसोम
ডিপ্লোস্টোম,डिप्लोस्टोम
ডিপ্লোটেন স্টেজ,डिप्लोटिन स्टेज
ডিপেটেরা,दिप्तेरा
ডিপটারান,दिपेरान
ডিপটারোকার্পাস হপিয়া,डिपेरोकार्पस होपिया
ডিপথেরিয়া,डिप्थेरिया
দিকনির্দেশক নির্বাচন,दिशात्मक निवड
ডিস্যাকচারাইড হায়ালুরোনিক অ্যাসিড,डिस्केराइड हायल्यूरॉनिक acid सिड
ডিসাকচারাইড,डिस्केराइड
ডিস্ক,डिस्क
ডিস্ক ফ্লোরেট,डिस्क फ्लोरेट
পরাগ স্রাব,परागकण डिस्चार्ज
বিচ্ছিন্ন প্রকরণ,विवादास्पद भिन्नता
বিচ্ছিন্ন রূপান্তর,भिन्न उत्परिवर्तन
রোগ,आजार
ডিসমোনাইজিং প্রক্রিয়া,विघटन प्रक्रिया
জীবাণুনাশক,जंतुनाशक
নির্বীজন,निर्जंतुकीकरण
হাড়ের ব্যাধি,हाडांचे विकार
প্রচার,प्रसार
দূরবর্তী,दूरस्थ
দূরবর্তী সংশ্লেষিত,डिस्टल कॉन्व्होल्यूटेड
দূরবর্তী নেফ্রন,डिस्टल नेफ्रॉन
দূরবর্তী ফ্যালানক্স,डिस्टल फॅलेन्क्स
দূরবর্তী রঙ্গক,दूरस्थ रंगद्रव्य
ডুরনাল,दैनंदिन
ডিভেলেন্ট কেশন,डिव्हॅलेंट केशन
ডিভেলেন্ট,Divalent
ডাইভার্জ,डायव्हरज
বিচ্যুতি,विचलन
বৈচিত্র্য,विविधता
শ্রম বিভাজন,कामगार विभाग
বিভাগ,विभागणी
বিভাগ,विभागणी
ডিএনএ নির্ভরশীল আরএনএ পলিমারেজ,डीएनए अवलंबून आरएनए पॉलिमरेज
ডিএনএ ব্লটিং,डीएनए ब्लॉटिंग
ডিএনএ ক্লিভেজ,डीएनए क्लीवेज
ডিএনএ ক্লোইনিং,डीएनए क्लोइंग
ডিএনএ চালিত হাইব্রিডাইজেশন,डीएनए चालित संकरित
ডিএনএ আঙ্গুলের ছাপ,डीएनए फिंगरप्रिंटिंग
ডিএনএ লাইব্রেরি,डीएनए लायब्ररी
ডিএনএ গলানো,डीएनए वितळणे
ডিএনএ মেথিলেশন,डीएनए मेथिलेशन
ডিএনএ পলিমারেজ,डीएनए पॉलिमरेज
ডিএনএ প্রোব,डीएनए तपासणी
ডিএনএ মেরামত,डीएनए दुरुस्ती
ডিএনএ প্রতিলিপি,डीएनए प्रतिकृती
ডিএনএ রেপ্লিকেশন,डीएनए प्रतिकृती
ডিএনএ সিকোয়েন্স,डीएनए अनुक्रम
ডিএনএ স্প্লিকিং,डीएनए स्प्लिंग
ডিএনএ সুপার কয়েলিং,डीएनए सुपर कॉइलिंग
ডিএনএ ট্রান্সক্রিপশন,डीएनए लिप्यंतरण
ডিএনএ ভেক্টর,डीएनए वेक्टर
ডবসন ইউনিট,डॉबसन युनिट
ডগফিশ,डॉगफिश
ডোলিওলাম,डोलिओलम
ডলফিন (স্তন্যপায়ী),डॉल्फिन (सस्तन प्राणी)
গার্হস্থ্য পশু,पाळीव प्राणी
গৃহপালিত প্রাণী,पाळीव प्राणी
গৃহপালিত উদ্ভিদ,पाळीव वनस्पती
গৃহপালিত,घरगुती
গৃহপালিত,घरगुती
প্রভাবশালী জিন,प्रबळ जनुक
প্রভাবশালী ইউনিট ফ্যাক্টর,प्रबळ युनिट फॅक्टर
ডোনান ভারসাম্য,डोनन समतोल
দাতা সেল,दाता सेल
ডপলার এফেক্ট,डॉपलर प्रभाव
ডোরসাল অভ্যন্তরীণ পৃষ্ঠ,पृष्ठीय अंतर्गत पृष्ठभाग
ডোরসাল নার্ভ কর্ড,पृष्ठीय मज्जातंतू दोरखंड
সুপ্ততা,सुप्तता
পৃষ্ঠীয় পাখনা,पृष्ठीय पंख
ডোরসাল ফাঁকা স্নায়ুতন্ত্র,पृष्ठीय पोकळ मज्जासंस्था
ডোরসাল নাকের,पृष्ठीय नाकपुडी
ডোরসাল রুট গ্যাংলিওন,पृष्ठीय रूट गँगलियन
ডোরসাল পৃষ্ঠ,पृष्ठीय पृष्ठभाग
ডোরসাল ভিসারাল হ্যাম্প,पृष्ठीय व्हिसरल हम्प
ডোরসিভেন্ট্রাল পাতা,Dorsiventral लीफ
ডাবল বন্ড,डबल बॉन्ड
ডাবল নারকেল,डबल नारळ
ডবল হেলিক্স,डबल हेलिक्स
ডাবল আটকে থাকা কাঠামো,डबल अडकलेली रचना
ডাউন স্ট্রিম,डाउनस्ट्रीम
ডাউন স্ট্রিম প্রসেসিং,डाउनस्ट्रीम प्रक्रिया
ডাউন সিনড্রোম,डाउन सिंड्रोम
ড্র্যাকেনা,Dracaena
ড্রাকো,ड्रॅको
ড্রাগন ফ্লাই,ड्रॅगन फ्लाय
ফোঁটা,थेंब
ড্রপসি,थेंब
ড্রোসোফিলা মেলানোজেস্টার,ड्रोसोफिला मेलानोगास्टर
খরা,दुष्काळ
খরা প্রতিরোধী ঘাস,दुष्काळ प्रतिरोधक गवत
ড্রাগ,औषध
ড্রাগ,औषध
ওষুধের অপব্যবহার,औषधीचे दुरुपयोग
ড্রাম লাঠি,शेवगा
ড্রুপ,Drupe
শুকনো বায়োমাস,कोरडे बायोमास
শুকনো জমা,कोरडे साठा
শুকনো,ड्रायओपिथकस
ড্রাইওপটারিস,ड्रायऑप्टेरिस
ডুক্টুল এফেরেন্ট,डक्ट्यूल एफरेंट
ড্যাক্টাস আর্টেরিয়াস,डक्टस आर्टेरिओसस
ড্যাক্টাস এপিডিডাইমাস,डक्टस एपिडिडिमस
ডুডেনাম,पक्वाशय
সদৃশ,डुप्लिकेशन
হার্ড মাতা,दुरामेटर
ডুরামেন,दुरामेन
দুরন্ত,दुरंत
ধুলা দূষণ,धूळ प्रदूषण
বামন,बटू
বামন,बौनेपणा
বামন-স্টেম প্ল্যান্ট,बौने-स्टेम प्लांट
ডাইনেইন,डायनेन
অঙ্ক,अंक
Ag গল,गरुड
কানের oscicle,कान ओसिकल
ইয়ারকোকল,इअरकॉकल
প্রথম দিকের জীবন,सर्वात लवकर जीवन
প্রাথমিক কাঠ,लवकर लाकूड
ইয়ারমুফ,इअरमफ
আর্থ সামিট,पृथ्वी शिखर परिषद
খাওয়া এবং খাওয়া হচ্ছে,खाणे आणि खाल्ले जात आहे
পৃথিবী,पृथ्वी
পৃথিবী,पृथ्वी
এবেনেলস,एबेनालेस
Ebracteate,Ebracteate
ইচেনিস,ECHENEIS
ইচিনোকোকাস,इचिनोकोकस
ইকোলোকেশন,इकोलोकेशन
ইক্লিপটা আলবা,एक्लिप्टा अल्बा
পরিবেশগত অভিযোজন,पर्यावरणीय रुपांतर
পরিবেশগত দক্ষতা,पर्यावरणीय कार्यक्षमता
পরিবেশগত আন্তঃনির্ভরতা,पर्यावरणीय परस्परावलंबन
বাস্তুসংস্থান পিরামিড,पर्यावरणीय पिरॅमिड
বাস্তুসংস্থান স্যানিটেশন,पर्यावरणीय स्वच्छता
বাস্তুসংস্থান উত্তরাধিকার,पर्यावरणीय वारसा
পরিবেশগত স্থায়িত্ব,पर्यावरणीय टिकाव
বাস্তুবিদ,इकोलॉजिस्ट
বাস্তুশাস্ত্র,पर्यावरणशास्त्र
বাস্তুশাস্ত্র এবং পরিবেশ,पर्यावरणीय आणि वातावरण
ইকোসান টয়লেট,इकोसन टॉयलेट
বাস্তুতন্ত্র,इकोसिस्टम
বাস্তুতন্ত্রের বৈচিত্র্য,इकोसिस्टम विविधता
বাস্তুতন্ত্র প্রক্রিয়া,इकोसिस्टम प्रक्रिया
বাস্তুতন্ত্র পরিষেবা,इकोसिस्टम सेवा
ইকোটোন,इकोटोन
ইকোট্যুরিজম,इकोटोरिझम
ইকোটাইপ,इकोटाइप
ইসিপি গ্রেডিয়েন্ট,ईसीपी ग्रेडियंट
অ্যাক্টোকার্পাস,Ectocarpus
ইক্টোডার্ম,Ectoderm
ইকটোমিকোরিজে,इक्टोमीकोराझिझा
অ্যাক্টোপারাসাইট,Ectoparasite
অ্যাক্টোপিক গর্ভাবস্থা,स्थानभ्रष्ट गर्भधारणा
অ্যাকোথার্ম,Ectotherm
অ্যাকোথেরমিক,Ectothermic
প্রান্ত প্রভাব,धार प्रभाव
প্রান্ত প্রজাতি,धार प्रजाती
কার্যকর স্ট্রোক,प्रभावी स्ट्रोक
ইফেক্টর,इंफेक्टर
ইফেক্টর,इंफेक्टर
উচ্ছ্বাস,प्रभाव
এফেরেন্ট আর্টেরিওল,प्रभावी धमनी
দক্ষতা সূচক,कार्यक्षमता निर्देशांक
প্রবাহ,FULUENT
প্রবাহিত ট্রিটমেন্ট প্ল্যান্ট (ইটিপি),प्रचलित उपचार प्रकल्प (ईटीपी)
প্রবাহ,प्रवाह
ইজেস্টেড,Ested
ডিম,अंडे
ডিম যন্ত্রপাতি,अंडी उपकरण
অহং কেন্দ্রবাদ,अहंकार सेंट्रिझम
আইচোর্নিয়া ক্র্যাসিপস,आयकॉर्निया क्रॅसिप्स
বীর্যপাত নালী,स्खलन नलिका
এল নিনো প্রভাব,एल निनो प्रभाव
এলিয়োপ্লাস্ট,Elaioplast
Elasmobranch,Elasmobranch
ইলাস্টিক ফাইবার,लवचिक फायबर
স্থিতিস্থাপক শক্তি,लवचिक शक्ती
স্থিতিস্থাপকতা,लवचिकता
ইলাস্টিন,ELASTIN
Elater,इलेटर
বৈদ্যুতিক ক্ষেত্র,विद्युत क्षेत्र
বৈদ্যুতিক আলোকসজ্জা,इलेक्ट्रिक इल्युमिनेटर
বৈদ্যুতিক অঙ্গ,इलेक्ट्रिक ऑर्गन
বৈদ্যুতিক স্রাব,विद्युत स्त्राव
বৈদ্যুতিক সম্ভাব্য পার্থক্য,विद्युत संभाव्य फरक
বৈদ্যুতিক সিনপাস,इलेक्ट्रिकल सिनॅप्स
ইলেক্ট্রোকার্ডিওগ্রাম (ইসিজি),इलेक्ट्रोकार्डिओग्राम (ईसीजी)
ইলেক্ট্রোকার্ডিওগ্রাফ,इलेक्ट्रोकार्डियोग्राफ
ইলেক্ট্রোকার্ডিওগ্রাফি,इलेक्ट्रोकार्डियोग्राफी
বৈদ্যুতিন রাসায়নিক প্রোটন গ্রেডিয়েন্ট,इलेक्ट्रोकेमिकल प्रोटॉन ग्रेडियंट
ইলেক্ট্রোয়েন্সফ্লোগ্রাম,इलेक्ट्रोएन्सेफॅलोग्राम
ইলেক্ট্রোয়েন্সফ্লোগ্রাফি,इलेक्ट्रोएन्सेफॅलोग्राफी
বৈদ্যুতিন,इलेक्ट्रोजेनिक
বৈদ্যুতিন চৌম্বকীয় লেন্স,इलेक्ट्रोमॅग्नेटिक लेन्स
তড়িচ্চুম্বকিয় বিকিরণ,इलेक्ट्रोमॅग्नेटिक रेडिएशन
বৈদ্যুতিন চৌম্বকীয় তত্ত্ব,इलेक्ट्रोमॅग्नेटिक सिद्धांत
বৈদ্যুতিন গ্রহণকারী,इलेक्ट्रॉन स्वीकारणारा
ইলেক্ট্রন বোমাবর্ষণ,इलेक्ट्रॉन बॉम्बस्फोट
বৈদ্যুতিন ঘাটতি,इलेक्ट्रॉनची कमतरता
বৈদ্যুতিন দাতা,इलेक्ट्रॉन दाता
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,इलेक्ट्रॉन मायक्रोस्कोप
বৈদ্যুতিন স্বচ্ছতা,इलेक्ट्रॉन पारदर्शकता
ইলেকট্রন পরিবহন শৃঙ্খল,इलेक्ट्रॉन ट्रान्सपोर्ट साखळी
বৈদ্যুতিন পরিবহন ব্যবস্থা,इलेक्ट्रॉन ट्रान्सपोर्ट सिस्टम
ইলেক্ট্রোনগেটিভ,इलेक्ट्रोनॅगेटिव्ह
বৈদ্যুতিন পরমাণু,इलेक्ट्रोनॅगेटिव्ह अणू
বৈদ্যুতিন বর্জ্য,इलेक्ट्रॉनिक कचरा
ইলেক্ট্রোফোরসিস,इलेक्ट्रोफोरेसीस
বৈদ্যুতিন,इलेक्ट्रोपोरेशन
ইলেকট্রস্ট্যাটিক প্রেসিপিটেটর,इलेक्ट्रोस्टेटिक प्रीपिटेटर
উপাদান,घटक
উপাদান,घटक
এলিফাস,अलेफास
উপবৃত্তাকার স্ট্রিপ,लंबवर्तुळ पट्टी
উপবৃত্তাকার যৌথ,लंबवर्तुळाकार संयुक्त
দীর্ঘায়িত হৃদয়,वाढविलेले हृदय
দীর্ঘায়িত ফ্যাক্টর,वाढीचा घटक
এলফিডিয়াম,एल्फिडियम
Elution,निर्लज्ज
Emarginate,Emarginate
Emasculation,Emasculation
ভ্রূণ সংস্কৃতি,गर्भ संस्कृती
ভ্রূণ উন্নয়ন,गर्भ विकास
ভ্রূণ উদ্ধার,गर्भ बचाव
ভ্রূণ,गर्भ
ভ্রূণ থল,गर्भ सॅक
ভ্রূণ গবেষণা,भ्रूण संशोधन
ভ্রূণতত্ত্ব,गर्भशास्त्र
ভ্রূণের ব্লাস্টোপোর,भ्रूण ब्लास्टोपोर
ভ্রূণ উন্নয়ন,भ्रूण विकास
ভ্রূণের মৃত্যুহার,भ्रूण मृत्यू
জরুরী হাইড্রোফাইট,उदयोन्मुख हायड्रोफाइट
অভিবাসন,इमिग्रेशन
এমিলিয়া সোনচিফোলিয়া,इमिलिया सोनचिफोलिया
সংবেদনশীল অশান্তি,भावनिक अशांतता
এমপেট্রেসি,Empetraceae
এমফিসেমা,एम्फिसीमा
গবেষণামূলক সূত্র,अनुभवजन्य सूत्र
ইমু,इमू
ইমালসাইফিং,इमल्सिफाइंग
এনাইমা,Enaima
এনামেল,मुलामा चढवणे
এনকোডযুক্ত এনজাইম,एन्कोड एंजाइम
এনসাইস্টেশন,एन्किस्टेशन
শেষ প্রাচীর,शेवटची भिंत
বিপন্ন,चिंताजनक
স্থানীয়,स्थानिक
এন্ডেমিজম,एन्डेमिझम
এন্ডারগোনিক প্রতিক্রিয়া,एन्डर्गोनिक प्रतिक्रिया
এন্ডোকার্প,एंडोकार्प
অন্তঃস্রাবী সিস্টেম,अंतःस्रावी प्रणाली
এন্ডোসাইটোসিস,एंडोसाइटोसिस
এন্ডোডার্ম,एंडोडर्म
এন্ডোলিম্ফ,एंडोलिम्फ
এন্ডোমেট্রিয়াম,एंडोमेट्रियम
এন্ডোমিকোরিজে,एंडोमायकोरिझा
এন্ডোনুক্লেজ স্বীকৃতি সাইট,एंडोन्यूक्लीझ रिकग्निशन साइट
এন্ডোপ্লাজমিক রেটিকুলাম,ईंडोप्लास्मिक रेटिक्युलम
এন্ডোস্কোপ,एंडोस्कोप
এন্ডোস্কোপি,एंडोस्कोपी
এন্ডোস্কেলটন,एंडोस्केलेटन
এন্ডোসোম,एंडोसोम
এন্ডোস্পার্ম,एंडोस्पर्म
এন্ডোস্পার্মিক,एंडोस्पर्मिक
এন্ডোথেলিয়াল আস্তরণ,एंडोथेलियल अस्तर
এন্ডোথেলিয়াম,एंडोथेलियम
এন্ডোথার্ম (ইওমোওথার্ম),एंडोथर्म (ईओमोईथर्म)
এন্ডোথেরমিক,एंडोथर्मिक
এন্ডোথেরমিক,एंडोथर्मिक
এন্ডোটক্সিন,एंडोटॉक्सिन
শেষ স্যাক,शेवटची थैली
এন্ডোপ্লাজমিক,एंडोप्लाज्मिक
এন্ড্রোক্রাইন সিস্টেম,एंड्रोक्राइन सिस्टम
শক্তি একীভূত,उर्जा आत्मसात केली
শক্তি প্রবাহ মডেল,उर्जा प्रवाह मॉडेल
শক্তি বৃক্ষরোপণ,उर्जा वृक्षारोपण
শক্তি বৃক্ষরোপণ,उर्जा वृक्षारोपण
শক্তির উৎস,ऊर्जा स्रोत
প্রকৌশল,अभियांत्रिकी
এন্টামোবা হিস্টোলিটিকা,एंटामोबा हिस्टोलिटिका
এন্টারোবিয়াস,एंटरोबियस
এন্টারোসাইট,एन्टरोसाइट
এন্টারন,एंटरॉन
এনথালপি,एन्थॅल्पी
এনটোমোফিলাস,एंटोमोफिलस
এনটমোফিলি,एंटोमोफिली
এনট্রপি,एन्ट्रोपी
পরিবেশ,वातावरण
পরিবেশগত অবস্থা,पर्यावरणीय स्थिती
পরিবেশগত নীতিশাস্ত্র,पर्यावरणीय नीतिशास्त्र
পরিবেশগত ফ্যাক্টর,पर्यावरणीय घटक
পরিবেশগত প্রভাব,पर्यावरणीय प्रभाव
পরিবেশগত ব্যবস্থাপনা,पर्यावरण व्यवस्थापनासाठी
পরিবেশগত পরিকল্পনা ও সমন্বয়,पर्यावरणीय नियोजन आणि समन्वय
