Malayalam,Hindi
"കേന്ദ്രീകരിക്കുക, കട്ടിയാക്കുക, ഏകാഗ്രമാക്കുക (adj.), ഏകാഗ്രമാക്കുക (വി.)","सांद्र करना, गाढ़आ करना, सान्द्र (सं.), संकेन्द्रित करना (क्रि.)"
"ഏകാഗ്രമായ, ഏകാഗ്രമായ, ഏകാഗ്രമായ","सांद्रित, गाढ़आ, संकेन्द्रित"
"ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത","सांद्रण, गाढ़आपन, सांद्रता, संकेन्द्रण"
"ഏകകേന്ദ്രീകൃതമായ, കേന്ദ്രീകൃതമായ","एककेन्द्रीय, संकेन्द्री"
ആശയം,संकल्पना
ആശയപരമായ,संकल्पनात्मक
"അടുപ്പം, ആശയവിനിമയം","अनुस्तरता, संवादिता"
സമന്വയിപ്പിച്ചു,"सुसंगत, अनुस्तरी, सुस्वर"
"ഒരേസമയം, പിന്നിലായി","संगामी, अनुगामी"
"ഘനീഭവിക്കൽ, ഘനീഭവിക്കൽ","संघनन, द्रवण"
"ഘനീഭവിക്കുക, ദ്രവീകരിക്കുക, ദ്രവീകരിക്കുക","संघनित करना, द्रवित होना, द्रवित करना"
"ഘനീഭവിച്ച, ദ്രവീകരിച്ച, തിങ്ങിക്കൂടിയ","संघनित, द्रवित, संहत"
"കണ്ടൻസർ, കപ്പാസിറ്റർ, കളക്ടർ","द्रवणित्र, संधारित्र, संग्राही"
"അവസ്ഥ, അവസ്ഥ, അവസ്ഥ, അവസ്ഥ","प्रतिबंध, शर्त, दशा, अवस्था, परिस्थिति"
ചാലകത,चालकत्व
ഡ്രൈവർ,चालक
ഡ്രൈവിംഗ്,चालन
ചാലകത,चालकता
വിശ്വസ്തത,विश्वास्यता
"കോൺഫിഗറേഷൻ, കോൺഫിഗറേഷൻ","विन्यास, संरूपण"
കോൺഫിഗറേഷൻ,विन्यासी
കൺഫോക്കൽ,संनाभि
"പൊരുത്തം, ദ്വിധ്രുവത്വം, തുല്യത","सर्वांगसमता, द्विप्रचालरेखा-कुल, समशेषता"
"യോജിച്ച, സമാനമായ","सर्वांगसम, समशेष"
കോണിക,शांकव
"സംയോജിപ്പിക്കുക (വി.), സംയോജിപ്പിക്കുക (ver.)","संयुग्मी (वि.), संयुग्मन होना (क्रि.)"
ലാറ്ററൽ അസോസിയേറ്റഡ്,पार्श्व संबद्ध
ചെയിൻ ബന്ധപ്പെട്ട,"माला संबद्ध, श्रेणी संबद्ध"
കണക്റ്റർ ലൈൻ,संबंधक लाइन
കണക്ഷൻ,संबंधन
"സ്പോൺസർ, കണക്റ്റർ","अनुयोजक, संबंधक"
തുടർച്ചയായി,क्रमागत
രക്ഷാധികാരി,संरक्षी
രക്ഷാധികാരി,संरक्षी
"സ്ഥിരത, സ്ഥിരത, കനം, കനം","संगति, अवरोध, गाढ़आपन, गाढ़ता"
"അനുയോജ്യം, വിപരീതം","संगत, अविरोधी"
സംഭാഷണപരം,संवादिता
സംഭാഷണപരം,संवादी
സ്ഥിരത,स्थिरता
"സ്ഥിരമായ, സ്ഥിരമായ, അചഞ്ചലമായ, മാറ്റമില്ലാത്ത, യൂണിഫോം","नियत, स्थिर, अचल, अपरिवर्ती, एकसमान"
കോൺസ്റ്റന്റൻ,कॉन्स्टैन्टन
തുടർച്ചയായ ഒഴുക്ക്,सतत प्रवाह
covariate നമ്പർ,अपेरणांक
സർക്യൂട്ടിന്റെ സവിശേഷതകൾ,परिपथ के अभिलाक्षणिक
നക്ഷത്രസമൂഹം,तारा-मंडल
"രചന, ഘടന, രൂപീകരണം","रचना, संघटन, गठन"
നിയന്ത്രിത വേഗത,व्यवरुद्ध गति
പരിമിതി,व्यवरोध
ഇടുങ്ങിയത്,संकीर्णन
സുസ്ഥിരമായ ഇടപെടൽ,संपोषी व्यतिकरण
ഊർജ്ജം ഉപഭോഗം,उपभुक्त ऊर्जा
"സ്പർശിക്കുക, സ്പർശിക്കുക, സ്പർശിക്കുക","संस्पर्श, संपर्क, स्पर्श"
"ബന്ധപ്പെടുക, ബന്ധപ്പെടുക","संस्पर्शित्र, संपर्कक"
മലിനീകരണം,संदूषण
"ഉള്ളടക്കം, ഭാഗം, പകുതി","अंतर्वस्तु, अंश, आधेय"
"തുടർച്ച, തുടർച്ച","सातत्य, सातत्य"
സംസ്ഥാന തുടർച്ച,अवस्था-सातत्य
"തുടർച്ചയായ, അഖണ്ഡമായ, അഖണ്ഡമായ, തുടർച്ചയായ, തുടർച്ചയായ","संतत, अखंड, अविछिन्न, अविरत, सतत"
തുടർച്ച,सातत्यक
"കംപ്രസ് ചെയ്യുക, കംപ്രസ് ചെയ്യുക (ver.)","संकुचित करना, संकुचित होना (क्रि.)"
ചുരുങ്ങുക,संकुचित
സങ്കോചം,संकुचन
എതിർ പരിക്രമണ ദിശ,प्रतिकक्षीय दिशा
ബന്ധു ശരീരം,प्रतिसम्बन्धित पिंड
"വൈരുദ്ധ്യം, വൈരുദ്ധ്യം","विपर्यास, व्यतिरेक"
നിയന്ത്രണം,नियंत्रण
സംവഹനം,संवहन
അറിയിക്കുന്നു പോസ്റ്റ്,संवहन-पद
രക്തക്കുഴലുകൾ,संवहनी
സാധാരണ ആറ്റോമിക ഭാരം,रूढ़ परमाणु भार
"ഒത്തുചേരുക, ഒത്തുചേരുക","अभिसरित करना, अभिसरित होना"
"ഒത്തുചേരൽ, ഒത്തുചേരൽ","अभिसरण, अभिसारिता"
ഒത്തുചേരുന്ന ലെൻസ്,अभिसरणकारी लेन्स
"എതിർ, എതിർ","विलोम, विपरीत"
VICA തിരിച്ചും,विलोमतः
പരിവർത്തനം,रूपांतरण
പരിവർത്തനം ചെയ്തു,रूपान्तरित
കൺവെർട്ടർ,परिवर्तक
മാറ്റാവുന്ന ലെൻസ്,परिवर्तनीय लेन्स
കുത്തനെയുള്ള,उत्तल
convexity,उत्तलता
കുത്തനെയുള്ള,उत्तलावतल
ബൈകോൺവെക്സ്,उभयोत्तल
കൂളന്റ്,शीतक
"റഫ്രിജറന്റ്, ചില്ലർ","शीतक यंत्र, शीतित्र"
കൂളിഡ്ജ് ട്യൂബ്,कूलिज नलिका
തണുപ്പിക്കൽ,शीतन
കൂളന്റ്,शीतक
സഹകരണ പ്രതിഭാസം,सहकारी परिघटना
"ഏകോപിപ്പിക്കുക, ഏകോപിപ്പിക്കുക","निर्देशी, निर्देशांक"
ഡയറക്ടർ അച്ചുതണ്ട്,निर्देशक अक्ष
പ്ലാനർ,समतलीय
പരന്നത,समतलीयता
"പകർത്തുക, പകർത്തുക, പകർത്തുക","प्रतिलिपिकरण, प्रतिलिपि, प्रति"
കാമ്പ്,क्रोड
കോർ ഇലക്ട്രോൺ,क्रोडीय इलेक्ट्रॉन
കോറിയോലിസ് ത്വരണം,कोरिऑलिस त्वरण
കോറിയോലിസ് ശക്തി,कोरिऑलिस बल
"കിരിത്, കൊറോണ","किरीट, कोरोना"
കൊറോണ ഓസ്ട്രേലിയ,कोरोना ऑस्ट्रेलिस
കൊറോണ ബൊറിയലിസ്,कोरोना बोरिएलिस
സൗരജ്വാല,किरीटीय सौर ज्वाला
തരികൾ,कणिका
ഗ്രാനുലാർ,"कणिकामय, कणिका"
"ശരി, ശരി","संशुद्ध, सही"
പുതുക്കിയ,संशोधित
"തിരുത്തൽ, ഭേദഗതി","संशुद्धि, संशोधन"
സഹ ബന്ധം,सहसंबंध
"പൊരുത്തപ്പെടുത്തുക, പൊരുത്തപ്പെടുത്തുക","संगत होना, तदनरूपी होना"
അസോസിയേഷന്റെ നിയമങ്ങൾ,संगति-नियम
അകമ്പടി,संगत
കോസൈൻ നിയമം,कोसाइन नियम
സ്ഥല സമൃദ്ധി,अंतरिक्षी बाहुल्य
കോസ്മിക്,ब्रह्मांडीय
ബഹിരാകാശ രശ്മി പൊട്ടിത്തെറിച്ചു,अंतरिक्ष किरणी प्रस्फोट
"ബഹിരാകാശ രശ്മി, കോസ്മിക് കിരണങ്ങൾ","अंतरिक्ष किरण, कॉस्मिक किरण"
ബഹിരാകാശ മഴ,अंतरिक्ष किरणवर्षण
സ്ഥലം,अंतरिक्ष
കോസ്മിക്,ब्रह्मांडिकीय
"പ്രപഞ്ചശാസ്ത്രം, പ്രപഞ്ചശാസ്ത്രം","ब्रह्मांडिकी, ब्रह्मांड-विज्ञान"
ബഹിരാകാശ സഞ്ചാരി,अंतरिक्षयात्री
ബഹിരാകാശ ശാസ്ത്രം,अंतरिक्षयानिकी
"പ്രപഞ്ചം, പ്രപഞ്ചം","कॉसमस, ब्रह्मांड"
കൂലംബ്,कूलॉम
കൂലോമി ഏരിയ,कूलॉमी क्षेत्र
കൂലോമീറ്റർ,कूलॉमीटर
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","गिनती, गणना, गणनांक, काउंट"
"എണ്ണൽ, വിപരീത എണ്ണൽ","अवगणनांक, विलोम गणन"
"കാൽക്കുലേറ്റർ, കൌണ്ടർ, പാനൽ","गणित्र, काउंटर, फलक"
എതിർ ഘടികാരദിശയിൽ,वामावर्त
"റിവേഴ്സ് കറന്റ്, കൌണ്ടർ കറന്റ്","विपरीत धारा, प्रति प्रवाह"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സിനെ എതിർക്കുന്നു,विरोधी विद्युतवाहक-बल
ഡെപ്യൂട്ടേഷൻ,प्रतियुक्ति
റിവേഴ്സ് ടോർസോ,"प्रतितोल, धड़आ"
കൗണ്ട് നിരക്ക്,गणन-दर
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","गणनांक, गणन-संख्या, गिनती, गणना"
നിർബന്ധ ജോഡി,बल-युग्म
കപ്പിൾഡ്,युग्मित
കപ്ലർ,युग्मक
ഇണചേരൽ,युग्मन
"ഉദ്ദേശിച്ച ദിശ, പാത, വഴി","अभीष्ट दिशा, पथ, मार्ग"
കോവാലൻസി,सहसंयोजकता
കോവാലൻസി,सहसंयोजकता
സഹകാരി,सहसंयोजक
സഹവർത്തിത്വം,सहप्रसरण
അനുരൂപമായ,सहपरिवर्ती
"കവറേജ് ഏരിയ, ബ്രോഡ്കാസ്റ്റ് ഏരിയ","व्याप्ति क्षेत्र, प्रसारण क्षेत्र"
കവർ ഷീറ്റ്,आवरण-पट्टिका
സംസാരം,चटचटाहट
പ്രത്യുൽപാദന ശക്തിയുടെ തോത്,जनन दर
നേരിയ വികലത,"मंद विरूपण, विसर्पण"
കൊടുമുടി,"शिखर, कलगी"
"മാനദണ്ഡം, മാനദണ്ഡം","कसौटी, निकष"
വിമർശനാത്മകം,क्रांतिक
വിമർശനം,क्रांतिकता
കാപ്രിക്കോൺ ക്ലിപ്പ്,मकर क्लिप
വഞ്ചകരുടെ ഇരുണ്ട രാജ്യം,क्रुक्स का अदीप्त प्रदेश
ക്രോസ്-ഹൈബ്രിഡ് ഹൈബ്രിഡൈസേഷൻ,"क्रॉस, संकर संकरण"
ക്രോസ് ബാൻഡ് ആശയവിനിമയം,"क्रॉस बैंड, परस्पर संचार"
അപ്രസക്തമായ സ്വഭാവ വ്യക്തിത്വം,अप्रासंगिक वर्ण व्यक्तिकरण
ക്രോസ് ബന്ധങ്ങൾ,क्रॉस संबंधन
കടന്ന പ്രദേശം,क्रॉसित क्षेत्र
ഏറ്റവും കുറഞ്ഞ വ്യതിയാന ലെൻസ്,अल्पतम विपथी लेन्स
ക്രോസ് ഉൽപ്പന്നം,तिर्यक् उत्पाद
അപ്രസക്തമായ സിഗ്നൽ,अप्रासंगिक सिग्नल
നിലകളുടെ കയ്യേറ്റം,तलों का अतिक्रमण
സംക്രമണ മേഖല,संक्रमण क्षेत्र
പരിവർത്തന പോയിന്റ്,संक्रमण बिंदु
വിനിമയ മൂല്യം,विनिमय मान
വെക്റ്റർ-പ്രൊഡക്ട് വെക്റ്റർ ഉൽപ്പന്നം,"वेक्टर-गुणनफल, सदिश गुणनफल"
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ","अनुप्रस्थ काट, अनुप्रस्थ परिच्छेद"
"ഒന്നിലധികം പദങ്ങൾ, ഹൈബ്രിഡ് പദം","गुणित पद, संकरपद"
ക്രോസ് വയർ,क्रॉस तार
"ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്, ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്","क्राऊन चाक्षुष काँच, क्राऊन प्रकाशिक काँच"
തണുപ്പിക്കൽ മിശ്രിതം,शीतजन मिश्रण
കുറഞ്ഞ താപനില ഇലക്ട്രോണിക്സ്,निम्नताप इलेक्ट्रॉनिकी
ഹൈപ്പോഥെർമിയ,निम्नतापी
ക്രയോജനിക് ലബോറട്ടറി,निम्नतापिकी प्रयोगशाला
നിമ്രതാപികി,निम्रतापिकी
ഫ്രീസിങ് ഗേജ്,हिमांकमापी
ക്രയോമെട്രിക് സ്ഥിരാങ്കം,हिमांकमितीय स्थिरांक
ക്രിസ്റ്റൽ,क्रिस्टल
"സ്ഫടികമായ, നാരുകളുള്ള","क्रिस्टलीय, रवेदार"
"ക്രിസ്റ്റലൈസേഷൻ, ക്രിസ്റ്റലൈസേഷൻ, ക്രിസ്റ്റലൈസേഷൻ","क्रिस्टलन, क्रिस्टलीकरण, क्रिस्टलीभवन"
ക്രിസ്റ്റൽ ശാസ്ത്രജ്ഞൻ,"क्रिस्टल वैज्ञानिक, क्रिस्टल विज्ञानवेत्ता"
ക്രിസ്റ്റൽ ഘടനാപരമായ,क्रिस्टल-संरचनात्मक
ക്രിസ്റ്റൽ ഘടന,क्रिस्टल संरचनात्मक
"ക്രിസ്റ്റലോഗ്രഫി, ക്രിസ്റ്റൽ സയൻസ്","क्रिस्टलिकी, क्रिस्टल विज्ञान"
ലാറ്റിസ് ട്രാൻസ്ഫർ ഓപ്പറേഷൻ,जालक स्थानांतरण संक्रिया
ക്രിസ്റ്റൽ സ്മഡ്ജ്,क्रिस्टल श्मश्रु
ക്യൂബ് ക്യൂബ്,"घन, क्यूब"
"ക്യൂബ്, ക്യൂബ്, ക്യൂബ്, ത്രികോണം, ക്യൂബ്, ത്രികോണം","घन, घनाकृति, घनीय, त्रिघात, घनीय, त्रिसमलंबाक्ष"
ക്യൂബിക് പിളർപ്പ്,घनीय विदलन
പരിക്രമണപഥം,कक्षिका
സഞ്ചിത,संचयी
ക്യൂറി സ്ഥിരം,क्यूरी नियतांक
ക്യൂറി പ്രഭാവം,क्यूरी प्रभाव
"ക്യൂറി പോയിന്റ്, ക്യൂറി താപനില, ക്യൂറി ഡീമാഗ്നെറ്റൈസേഷൻ പോയിന്റ്","क्यूरी बिन्दु, क्यूरी तापांक, क्यूरी विचुबकतांक"
ക്യൂറി,क्यूरी
ധാര,धारा
സ്ട്രീമിലെ ന്യൂനപക്ഷം,धारा का अल्पांश
വിതരണ,विरतीकरण
വക്രത,वक्रता
കർവ് കർവ് ലൈൻ,"वक्र, वक्र रेखा"
വളഞ്ഞ,वक्रित
കർവ് ബാർ,वक्र दंड
വളഞ്ഞ പേജ്,वक्र पृष्ठ
വളർച്ച വക്രം,वृद्धि-वक्र
വളഞ്ഞത്,वक्ररेखी
"perforator, മുറിക്കൽ","छेदक अंतक, छाड़न"
അവസാന മേഖല,अंतक क्षेत्र
അവസാന ആവൃത്തി,अंतक आवृत्ति
അവസാന പോയിന്റ്,अंतकीय बिंदु
ടെർമിനൽ പോയിന്റ് വേഗത,अंतकीय बिंदु वेग
ടെർമിനൽ വോൾട്ടേജ്,अंतक वोल्टता
"അവതാരകൻ, അവതാരകൻ","कर्तित्र, कर्तक"
സൈബർനെറ്റിക്സ്,साइबरनेटिक्स
"സൈക്കിൾ, സൈക്കിൾ, സൈക്കിൾ","चक्र, आवर्तन, साइकिल"
സെക്കൻഡിൽ സൈക്കിളുകൾ,साइकिल प्रति सेकंड
"ചാക്രിക, ചാക്രിക","चक्रीय, चक्रिक"
കറങ്ങുക,चक्रण
ചാക്രിക പെൻഡുലം,चक्रजीय लोलक
സൈക്ലോട്രോൺ,साइक्लोट्रॉन
സൈക്ലോട്രോൺ ഫ്രീക്വൻസി,साइक्लोट्रॉन आवृत्ति
"സിലിണ്ടർ, സിലിണ്ടർ","बेलन, सिलिन्डर"
"സിലിണ്ടർ, സിലിണ്ടർ ആകൃതി, സിലിണ്ടർ, സിലിണ്ടർ","बलेनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी"
സിലിണ്ടർ ഹാർമോണിക്,सिलिंडरी हार्मोनिक
നനഞ്ഞു,अवमंदित
നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ആന്ദോളനം,अवमंदित सरल आवर्त दोलन
ഡാംപർ,अवमंदक
ഡാനിയൽ സെൽ,डेन्यल सेल
ഇരുണ്ട്,अदीप्त
"സംഭാവന ചെയ്ത വിഭവങ്ങൾ, കീഴിലുള്ള വിഭവങ്ങൾ, ട്രസ്റ്റ് ഉറവിടങ്ങൾ","दत्त संसाधन, उपात्त संसाधन, न्यास संसाधन"
"വിഘടിപ്പിക്കുന്ന നിർമ്മാതാവ്, ഉൽപ്പാദിപ്പിക്കുന്ന പാൽ, മാതാപിതാക്കൾ, സന്തതി","विघटन उत्पादक, दुहिता उत्पादत, मूलज, संतति"
ഡേവിസൺ ഹോട്ടർ പരീക്ഷണം,डैविसन गर्मर प्रयोग
D.C. (ഡയറക്ടീവ്),डी. सी. (दिष्टधारा)
നിഷ്ക്രിയ ഭാഗം,निष्क्रिय भाग
നിശബ്ദ സ്ഥലം,मूक स्थल
ഡി ബ്രാഗ്ലി തരംഗദൈർഘ്യം,दे ब्राग्ली तरंग दैर्घ्य
Debye സ്വഭാവ താപനില,डेबाई अभिलाक्षणिक ताप
"ഡെബൈ നീളം, ഡെബി ദൂരം","डेबाई दैर्घ्य, डेबाई दूरी"
കടം-അവധി,डेबाई-विश्रांति काल
ക്ഷയം,क्षय
ശോഷണ സൂചിക,क्षयांक
നേർപ്പിക്കുന്ന,मंदक
മന്ദബുദ്ധി,मंदन
സമയം താൽക്കാലികമായി നിർത്തുക,अभिविराम काल
ഡെസിബെൽ,डेसिबेल
ഡെസിബെലോമീറ്റർ,डेसिबेलमापी
"ദശാംശം, ദശാംശം","दशमलव, दशमिक"
വർഗ്ഗീകരണം,विवर्गीकरण
"പ്രക്ഷോഭം, വിപ്ലവം, ഏറ്റെടുക്കൽ, തകർച്ച","दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन"
ഐസോമെട്രിക് സർക്കിൾ,समक्रांतिक वृत्त
ഡീകോഡർ,"कूटवाचक, विकोडक"
"വിഘടനം, പിരിച്ചുവിടൽ","अपघटन, वियोजन"
ഡീകംപ്രഷൻ,विसंपीडन
അണുവിമുക്തമാക്കൽ,विसंदूषण
അലങ്കാരം,अलंकरण
സംയോജനം,वियुग्मन
പ്രവർത്തനം കുറയുന്നു,ह्रासमान फलन
കാലാവസ്ഥ,अपक्षय
ലംഘനം,विप्रबलन
സബ്ഫ്ലോർ,अधस्थ तल
ആഴമുള്ള സ്ഥലം,गहन अंतरिक्ष
വ്യുൽപ്പന്നം,व्युत्तेजन
"വൈകല്യം, പിശക്, ക്ഷതം, കുറവ്","दोष, त्रुटि, क्षति, कमी"
തെറ്റായ,सदोष
പ്രതിരോധശേഷി,प्रतिरक्षा
ലിമിറ്റർ വാതിൽ,सीमक द्वारक
"നിർവചനം, വ്യക്തത","परिभाषा, स्पष्टता, निश्चय"
വ്യതിചലിപ്പിക്കുക,विक्षेपित करना
deflector,विक्षेपक
"വ്യതിചലനം, വ്യതിചലനം","विक्षेप, विक्षेपण"
ഡിഫ്ലെക്റ്റീവ് ഫോക്കസ്,विक्षेपी विफोकसन
വ്യതിചലനം-ഇരട്ട കണ്ണാടി,विक्षेप-द्विगुणन दर्पण
വ്യതിചലന മേഖല,विक्षेपक क्षेत्र
ഗുരുത്വാകർഷണം ബാധിച്ച വ്യതിചലനം,गुरुत्व-प्रभावित विक्षेप
ചുരുക്കെഴുത്ത് പ്ലേറ്റുകൾ,विक्षेप पट्टिकाएँ
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,विफ़ओकसन
വൈകല്യം,विरूप्यता
"വക്രീകരണം, വക്രീകരണം","विरूपण, विकृति"
വിഗാസൺ,विगैसन
"ധിക്കാരം, ധിക്കാരം","अपभ्रष्टता, अपह्रास"
"അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)","अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)"
മാലിന്യ വാതകം,अपभ्रष्ट गैस
"വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ","अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण"
സന്തോഷിപ്പിക്കുന്നത്,वितोषी
"ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ","डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक"
ഏകാഗ്രത-വോളിയം,सांद्रता-मात्रा
ഡിസോസിയേഷൻ അളവ്,वियोजन-मात्रा
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,स्वतंत्रता की कोटि. स्वातंत्र्य कोटि
അയോണൈസേഷന്റെ അളവ്,आयनन की मात्रा
ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി,ध्रुवण का परिमाण
കൃത്യതയുടെ അളവ്,परिशुद्धता की मात्रा
dehumidification,निरार्द्रीकरण
ഡീയോണൈസേഷൻ,विआयनन
കാലതാമസം,विलम्ब
വൈകി,विलम्बित
പ്രാദേശികവൽക്കരണം,अस्थानीकरण
ഡെൽറ്റ പ്രവർത്തനം,डेल्टा फलन
demagnetization,विचुम्बकन
demagnetized curve,विचुम्बकित वक्र
demagnetizer,विचुम्बकित्र
demodulation,विमॉडुलन
ഇടതൂർന്ന തിരക്ക്,सघन संकुलन
സാന്ദ്രത ഗേജ്,सघनतामापी
"സാന്ദ്രത, സാന്ദ്രത","घनत्व, सघनता"
മൂല്യത്തകർച്ച നില,ह्रासी स्तर
ശോഷണ മേഖല,अवक्षय जोन
ഡിപോളറൈസേഷൻ,विध्रुवण
ഡിപോളറൈസ്ഡ്,विध्रुवित
ഡിപോളറൈസർ,विध्रुवक
"ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
ഉരുത്തിരിഞ്ഞത്,व्युत्पन्न
"ഇറക്കം, ഇറക്കം","अवरोही, अवरोहण"
"ഇറക്കം, ഇറക്കം","अवरोहांक, अवरोहण"
"വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക","वर्णन करना, निर्माण करना, खींचना"
ഡിനോമിനേറ്റർ,निरूपक
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
നാശം,विनाश
വിനാശകരമായ ഇടപെടൽ,विनाशी व्यतिकरण
"വിനാശകരമായ, വിനാശകരമായ","भंजक, विनाशात्मक"
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","पहचान, संसूचन"
കളക്ടർ,संसंचक
നിർണായകവാദം,निर्धार्यता
നിർണ്ണയിക്കുന്നയാൾ,निर्धारक
ദൃഢനിശ്ചയം,निर्धारण
നിർണ്ണയിക്കാൻ,निर्धारित करना
നിശ്ചയിച്ചു,निर्धारित
ഡ്യൂറ്ററോൺ,डयूटरॉन
"പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക","व्यक्त करना, विकसित करना, विकासन"
"ഡെവലപ്പർ, ഡെവലപ്പർ","विकासक, डेवेलपर"
"വികസനം, വികസനം","परिवर्धन, विकास"
വ്യതിയാനം,विचलन
മഞ്ഞു,ओस
മഞ്ഞു പോയിന്റ്,ओसांक
ദക്ഷിണ ധ്രുവീകരണം,दक्षिण ध्रुवण-घूर्णक
ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്,निदानार्थ परीक्षण
ഡയഗണൽ,विकर्ण
ഡയഗ്രം,आरेख
ഡയഗ്രം,आरेख
ഡയൽ ചെയ്യുക,डायल
ഡയമാഗ്നറ്റിക്,प्रतिचुंबकीय
"ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
ഡയമാഗ്നെറ്റിസം,प्रतिचुंबकत्व
വ്യാസം,व्यास
വിപരീതമായി,व्यासतः सम्मुख
"വജ്രം, വജ്രം","हीरक, हीरा"
"ഡയഫ്രം, ഡയഫ്രം","तनुपट, डायाफ्राम मध्यपट"
ചൂട് എക്സ്ചേഞ്ച്,ऊष्मा-पार्य
ചൂട് എക്സ്ചേഞ്ച്,ऊष्मा-पार्य
"ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"വിഭജനം, അർദ്ധകല","द्विभाजन, अर्धक कला"
ഡൈക്രോമേറ്റ് സെൽ,डाइक्रोमेट सेल
"ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ഡിക്ടഫോൺ,डिक्टाफोन
വൈദ്യുതചാലകം,परावैद्युत
വൈദ്യുതചാലകങ്ങൾ,परावैद्युतिकी
ഡീസൽ സൈക്കിൾ,डीजल-चक्र
വിടവ്,अंतर
"ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
ഡിഫറൻഷ്യൽ ആഗിരണം,विभेदी अवशोषण
വ്യതിരിക്ത ആംപ്ലിഫയർ,भेद प्रवर्धक
"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ,विभेदी संधारित्र
ഡിഫറൻഷ്യൽ സോൺ,विभेदी परिक्षेत्र
ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ,विभेदी विसरण
ഡിഫറൻഷ്യൽ സമവാക്യം,अवकल समीकरण
ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്,अवकलन विलोपन गुणांक
ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ,अंतरमापी आयनन कोष्ठ
ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി,विभेदी समस्थानिक विधि
ഡിഫറൻഷ്യൽ പ്രവേഗം,विभेदी वेग
