Odiya,Hindi
ବାହକ ଦତନା,वाहक निरोध
ବାହକ ତରଙ୍ଗ |,वाहक तरंग
କାର୍ଟ୍ରିଜ୍,काट्रिज
ଖୋଦନ,"उत्कीर्णन, नक्काशी"
କାସ୍କେଡ୍,"सोपानी पात, सोपानी"
କ୍ୟାସକେଡ୍ ସର୍କିଟ୍ |,सोपानी परिपथ
କ୍ୟାସେଟ୍,कैसेट
ପରିତ୍ୟାଗ କର,ढलवां लोहा
କାଷ୍ଟିଂ,ढालना; संचकन
କାଟାଲଗ୍ |,सूचीपत्र
ବିପର୍ଯ୍ୟୟ ବାଧା,"प्रलयकारी व्यतिकरण, प्रलयकारी बाधा"
କ୍ୟାଥୋଡ୍ |,कैथोड
କ୍ୟାଥୋଡ୍ ଅନୁସରଣକାରୀ |,कैथोड अनुगामी
କ୍ୟାଥୋଡ୍ ପ୍ରତିରୋଧକ |,कैथोड प्रतिरोधक
ମୋବାଇଲ୍ ଫୋନ୍,सेलफोन
ସେଲୁଲାର୍ |,सैलुलर
କେନ୍ଦ୍ରୀୟ ନିୟନ୍ତ୍ରଣ,केंद्रीय नियंत्रण
କେନ୍ଦ୍ରୀୟ ଫ୍ରିକ୍ୱେନ୍ସି |,केंद्रीय आवृत्ति
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ |,"केंद्रीय प्रक्रिया इकाई, केंद्रीय प्रक्रमण एकक"
କେନ୍ଦ୍ରୀୟ ଡାଟାବେସ୍ |,केंद्रीकृत डाटाबेस
କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ,केंद्रीकृत तंत्र
ସିରାମିକ୍ |,"सिरेमिक, मृद्भांड"
ଚାମ୍ବର,कक्ष
ପରିବର୍ତ୍ତନ କରିବା ସୁଇଚ୍,परिवर्तक स्विच
ଚ୍ୟାନେଲ୍ |,"प्रणाल, चैनल"
ଚ୍ୟାନେଲ ଏନକୋଡର |,चैनल कोडक
ଚ୍ୟାନେଲ ପୃଥକତା |,"चैनल पृथकन, चैनल पृथक्करण"
ଚ୍ୟାନେଲ ବ୍ୟବଧାନ |,चैनल अंतराल
ଚ୍ୟାନେଲ ସୁଇଚ୍ |,चैनल स्विचन
ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ,अभिलाक्षणिक प्रतिबाधा
ବେଶ୍ୟା,"लक्षण, विशेषता, अभिलक्षण"
ବାହକ ବାହକ |,आवेश वाहक
ଚାର୍ଜ ଘନତା |,आवेश घनत्व
ଚାର୍ଜ କରାଯାଇଛି,आवेशित
ଚାର୍ଜର୍,"चार्जक, आवेशक"
ଭୋଲଟେଜ୍ ଚାର୍ଜ କରିବା |,"चार्जकारी वोल्टता, आवेशन वोल्टता"
ଚାର୍ଟ,"संचित्र, चार्ट"
ଅଧ୍ୟାୟ,चैसिस
ଚାଟ୍ କରନ୍ତୁ |,"चैट, उन्मुक्त वार्ता, गपशप"
ଚିପ୍,चिप
କୋଇଲା କୋଇଲା |,चोक-कुंडली
ଚାପି ଇନପୁଟ,चोक निवेश
ଚପ୍ପର ଆମ୍ପଲିଫାୟର୍ |,संकर्तक प्रवर्धक
କ୍ରୋମା,वर्ण
କ୍ରୋମୋ ନମୁନା ଗଠନ |,वर्ण प्रतिचयन संरचना
କ୍ରୋଣ୍ଟାନ୍ସ,"क्रोमिनेंस, वर्णकत्व"
ସିନେମାଟୋମ୍ରାଫି,"चल-चित्रकी, चलचित्र विज्ञान"
ସର୍କିଟ,परिपथ
ସର୍କିଟ ବୋର୍ଡ |,परिपथ पट्ट
ସର୍କିଟ୍ ବ୍ରେକର୍ |,परिपथ विच्छेदक
ସର୍କିଟ୍ ଉପାଦାନ |,परिपथ अवयव
ସର୍କିଟ୍ ସୁଇଚ୍ |,परिपथ स्विचन
ସର୍କିଟ୍ରି |,परिपथिकी
ବୃତ୍ତାକାର ଗତି,"वर्तुल गति, वृत्तीय गति"
ବୃତ୍ତାକାର ପୋଲାରାଇଜେସନ୍ |,वृत्तीय धुवण
ବୃତ୍ତାକାର ସାଟେଲାଇଟ୍ କକ୍ଷପଥ |,वृत्तीय उपग्रह कक्षा
ସର୍କୁଲାର୍ ବେଗ |,वृत्तीय वेग
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଆଣ୍ଟେନା |,वृत्तीयतः धुवित ऐन्टेना
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଟ୍ରାନ୍ସମିସନ୍ |,वृत्तीयतः धुवित संचरण
ରକ୍ତ ସଞ୍ଚାଳକ |,परिसंचारक
କ୍ଲାଡିଂ,आवरण
କ୍ଲମ୍ପ,"शिकंजा, क्लैम्प"
କ୍ଲେମ୍ପିଂ ସର୍କିଟ୍ |,"बंधन-परिपथ, क्लैम्पन परिपथ"
ଶ୍ରେଣୀ ଏକ ଅପରେସନ୍ |,"ए वर्ग प्रचालन, A वर्ग प्रचालन"
ଶ୍ରେଣୀ c ଟ୍ୟୁନ୍ ଏମ୍ପଲିଫାୟର୍ |,"सी वर्ग समस्वरित प्रवर्धक, C वर्ग समस्वरित प्रचालन"
ନିର୍ଗମନ ସ୍ଥାନ,उत्सर्जन वर्ग
ଶାସ୍ତ୍ରୀୟ ପଦାର୍ଥ ବିଜ୍ଞାନ,चिरसम्मत भौतिकी
ବର୍ଗୀକରଣ,वगबकरण
ସଫା କରିବା ଏଜେଣ୍ଟ |,शोधन मार्जक
ସଫା,"अपमार्जित, अपमार्जन"
ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |,अपमार्जित चैनल
କ୍ଲିକ୍ କରନ୍ତୁ |,क्लिक
କ୍ଲାଏଣ୍ଟ,"ग्राहक, क्लाइंट"
କ୍ଲାଏଣ୍ଟ ସମ୍ପର୍କ (ସର୍ଭର ସମ୍ପର୍କ),"ग्राहक संबंध, (सर्वर संबंध)"
କ୍ଲିଫ୍ ପ୍ରଭାବ,क्लिफ प्रभाव
କ୍ଲିପ୍ ବୋର୍ଡ |,क्लिप बोर्ड
କ୍ଲିପ୍,"कर्तन, क्लिपिंग"
ଘଣ୍ଟା ନାଜ୍ |,"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स"
ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,काल फ्लिप-फ्लॉप
ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |,कालदमुखी माइक
ଘଣ୍ଟା-ଆବୃତ୍ତି,कालद-आवृत्ति
ଘଣ୍ଟା ବୁଲାଇ |,दक्षिणावर्त
ବନ୍ଦ ସର୍କିଟ |,संवृत परिपथ
ବନ୍ଦ ଲୁପ୍ |,"संवृत पाश, संवृत लूप"
କ୍ଲଷ୍ଟର,"गुच्छ, क्लस्टर"
କ୍ଲଷ୍ଟରିଙ୍ଗ,गुच्छन
କ୍ଲଟର୍,कोलाहल
କ୍ଲଟର୍ କ୍ଷତି |,"कोलाहल हानि, कोलाहल क्षति"
ଆବରଣ,"आलेप, विलेपन"
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,समाक्ष केबल
କୋକ୍ିଆଲ୍ ଲାଇନ୍ |,समाक्ष लाइन
କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,समाक्ष संचरण लाइन
ସହ-ଚ୍ୟାନେଲ |,सह-चैनल
ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |,"सह-चैनल व्यतिकरण, सह-चैनल बाधा"
କୋଚେଲା,कर्णावर्त
କୋଡ୍,"कोड, कूट"
କୋଡ୍ ସଂଖ୍ୟା,कूट संख्या
କୋଡ୍ ହାର,कोड दर
କୋଡ୍ ଶବ୍ଦ,"कोड शब्द, कूट शब्द"
କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ),कोडक (कोडन-विकोडन)
କୋଡ୍ ଅଡିଓ |,कोडित श्रव्य
Couder,"कोडक, कूटक"
ସହଯୋଗ,"कोडन, कूटन"
କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |,कोडन-विकोडन तकनीक
କୋଡିଂ ତ୍ରୁଟି |,"कोडन त्रुटि, कूटन त्रुटि"
କୋଡିଙ୍ଗ୍ ହାର,कोडन दर
କୋଡିଂ କ techni ଶଳ |,"कोडन तकनीक, कूटन तकनीक"
ସହଯୋଗୀ,गुणांक
ବାଧ୍ୟତାମୂଳକ,निग्राहिता
ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |,संसक्त मॉडुलन
କୋଇଲା |,कुंडली
ସହଯୋଗ,सहयोग
ଭୁଶୁଡ଼ିବା,निपात
କଲେକ୍ଟର |,"संग्राहक, संग्राही, कलेक्टर"
ସଂଗୃହକ କରେଣ୍ଟ୍ |,"संग्राहक धारा, कलेक्टर धारा"
କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |,संग्राही-आधार चालकत्व
କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |,आधार-संग्राही जंक्शन
ରଙ୍ଗ,"वर्ण, रंग"
ରଙ୍ଗ ଆନାଲିଜର |,वर्ण विष्लेषक
ରଙ୍ଗ ବାଲାନ୍ସ |,वर्ण संतुलन
ରଙ୍ଗ ଫାଟିଗଲା,वर्ण प्रस्फोट
ରଙ୍ଗ ଚାର୍ଟ |,वर्ण चार्ट
ରଙ୍ଗ ମିଶ୍ରଣ |,वर्ण संयोजन
ରଙ୍ଗ ସ୍ଥିର |,वर्णांक
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),वर्ण नियंत्रण
ରଙ୍ଗ ଗଭୀରତା,"रंग गहराई, वर्ण गभीरता"
ରଙ୍ଗ ଥକ୍କୁମାନେ |,वर्ण श्रांति
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,"वर्ण फिल्टर, वर्ण निस्यंदक"
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,वर्णांतक परिपथ
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,वर्ण चित्रनलिका
ରଙ୍ଗ ମିକ୍ସର୍ |,वर्ण मिश्रक
ରଙ୍ଗ pattern ାଞ୍ଚା |,"वर्ण विन्यास, वर्ण प्रतिरूप"
ରଙ୍ଗ ଧାରଣା,वर्णावगम
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन"
ରଙ୍ଗ ସ୍ଥାନ |,रंग समष्टि
ରଙ୍ଗ ସବ୍କରାରିର୍ |,रंग उपवाहक
ରଙ୍ଗ ତାପମାତ୍ରା |,"रंग ताप, वर्ण ताप"
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,"रंगीन प्रसारण, कलर ट्रांसमिशन"
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,वर्ण नलिका
ରଙ୍ଗ,रंजन
ରଙ୍ଗହୀନ |,वर्णहीन
ମିଶ୍ରଣ,संयोजन
ମିଶ୍ରଣ,संयोजक
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,संयोजन प्रक्रम
ଜଜ୍,दहन
ନିର୍ଦ୍ଦେଶ,"समादेश, कमान"
ଆରମ୍ଭ,प्रारंभ
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,वाणिज्यिक प्रसारण
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन"
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,उभयनिष्ठ संग्राही परिपथ
ଯୋଗାଯୋଗ |,संचार
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,संचार उपग्रह
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,सामुदायिक रेडियो केंद्र
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र"
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),कॉम्पैक्ट डिस्क (सीडी)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,कॉम्पैक्ट डिस्क प्लेयर
ତୁଳନା,संपीडन-प्रसारित्र
ତୁଳନା,संपीडन-प्रसारण
ସୁସଙ୍ଗତତା,सुसंगतता
ସୁସଙ୍ଗତ,सुसंगत
ସଙ୍କଳନକାରୀ,"संकलक, क्रमादेश अंतरक"
ସମ୍ପୃକ୍ତ,पूरक
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,पूरक ट्रांजिस्टर
ଜଟିଳ ତରଙ୍ଗ |,सम्मिश्र तरंग
ଉପାଦାନ,घटक
ମିଶ୍ରିତ,"संयुक्त, संयोजित, सम्मिश्र"
ରଚନା ସର୍କିଟ୍ |,संयुक्त परिपथ
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,संयुक्त डिजिटल
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,संयुक्त रेडियो आवृत्ति संकेत
ମିଶ୍ରିତ ସଙ୍କେତ |,संयुक्त संकेत
ମିଶ୍ରିତ ଭିଡିଓ,संयुक्त वीडियो
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,संयुक्त –श्य संकेत
ରଚନା,"बनावट, रचना"
ସଙ୍କଳନ ତଥ୍ୟ,संपीडित आंकड़ा
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,संपीडित अंकीकृत –श्य
ସଙ୍କୋଚିତ ଭିଡିଓ |,संपीडित वीडियो
ସଙ୍କୋଚନ,संपीडन
ସଙ୍କୋଚନ କଳାକୃତି |,संपीडन विरूपण साक्ष्य
ସଙ୍କୋଚନ ବିପଦ |,संपीडन संकट
ସଙ୍କୋଚନ କ techni ଶଳ |,संपीडन तकनीक
ସଙ୍କଣଶକ,संपीडित्र
ଗଣଯୋଗୀ,अभिकलन
କମ୍ପ୍ୟୁଟର,"अभिकलित्र, कंप्यूटर"
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,कंप्यूटर आधारित बहुमाध्यम
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,कंप्यूटर प्रोग्रामन
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,कंप्यूटर प्रौद्योगिकी
କନକଭ୍ ଲେନ୍ସ,अवतल लेन्स
କନକଭ୍ ଦର୍ପଣ |,अवतल दर्पण
ଲୁଚାନ୍ତୁ,"प्रच्छादन, गोपन"
ଏକାଗ୍ର,"सांद्रित, गाढ़ा, संकेंद्रित"
ଏକାଗ୍ରତା,"संकेंद्रण, सांद्रण"
ଏକାଗ୍ର ଲେନ୍ସ,संकेंद्रिक लेन्स
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन"
ସନ୍ତୁଳନର ଅବସ୍ଥା |,साम्यावस्था
ଧାଜାକରଣ,चालन
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,चालन धारा
ପରିଚୟ,चालकता
କଣ୍ଡକ୍ଟର |,चालक
ବିନ୍ୟାସ,"संरूपण, विन्यास"
ସଂଯୋଗ,"संबंधन, संयोजन"
ସଂଯୋଗ,"संबद्धता, योजकता"
ସଂଯୋଜକ |,"संबंधक, योजक"
ସ୍ଥିରତା,सुसंगति
କ୍ରମାଗତ ଭାବରେ |,सुसंगततः
କନସୋଲ୍ |,कन्सोल
ସ୍ଥିର,"स्थिर, नियतांक, स्थिरांक, नियत"
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,"अचर कोणांक, अचर आयाम"
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,संपर्क माइक्रोफोन
ପାତ୍ର ଫର୍ମାଟ୍ |,पात्र आरूप
ପ୍ରଦୂଷଣ,संदूषण
ବିଷୟବସ୍ତୁ,"अंतर्वस्तु, अंश"
ସଂଲଗ୍ନ,"निकटस्थ, समीपस्थ, संलग्न, संस्पशब"
ନିରନ୍ତରତା,"सांतत्य, सातत्य, निरंतरता"
ନିରନ୍ତରତା ବୁଥ୍ |,सातत्य बूथ
ନିରନ୍ତର ଗଣ୍ଠି |,सातत्य घुंडी
ନିରନ୍ତର |,"सतत, निरंतर, अविरल, अविच्छिन्न"
କ୍ରମାଗତ ଆର୍କ,"सतत चाप, अविच्छिन्न चाप"
କ୍ରମାଗତ ତରଙ୍ଗ |,सतत तरंग
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,समोच्च रेखा
ବିଷୟବସ୍ତୁ ଯୋଜନା,समोच्च रेखीय योजना
ଚୁକ୍ତିନାମା,"संविदा, संकुचित करना"
ସଂକୋଚନ,संकुचन
ବିପରୀତ ଅନୁପାତ,विपर्यास अनुपात
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,नियंत्रण परिपथ
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,नियंत्रण इलेक्ट्रोड
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,नियंत्रण उपस्कर
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,नियंत्रण ग्रिड
ନିୟନ୍ତ୍ରଣ ରେଖା,नियंत्रण रेखा
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,नियंत्रण पैनल
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,नियंत्रण कक्ष
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,नियंत्रण सारणी
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,"नियंत्रण मीनार, नियंत्रण टावर"
ନିୟନ୍ତ୍ରକ,नियंत्रक
ଏକତ୍ରିତତା,अभिसरण
ଏକତ୍ରିତ ଲେନ୍ସ |,अभिसारी लेन्स
Contenker,परिवर्तक
କନଭକ୍ସ ଲେନ୍ସ |,उत्तल लेन्स
ଦୋଷ,संवलन
Convolution cended,संवलन कोडित
ଦୋଷୀ ଜଣା,"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र"
ଦୋଷୀ ଅସହଯୋଗୀ |,"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण"
କୁକି |,कुकी
କୁକିଅର୍,कुकियर
ତମ୍ବାସେସୋର,सहप्रक्रमक
କର୍ଡ,"डोरी, कॉर्ड"
କରୋନା |,"किरीट, कोरोना"
କରୋନା ଡିସଚାର୍ଜ |,किरीट विसर्जन
ସମ୍ପର୍କ |,सहसंबंधन
କସିନ୍ ଉପାଦାନ |,"कोसाइन घटक, कोज्या घटक"
କସିନ୍ ତରଙ୍ଗ |,"कोज्या तरंग, कोसाइन तरंग"
କସମିକ୍ ଶବ୍ଦ,अंतरिक्ष रव
କାଉଣ୍ଟର,"गणक, काउंटर"
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,वामावर्त
କପଟର୍ |,युग्मक
ଯୋଡିଙ୍ଗ୍,युग्मन
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,युग्मन संधारित्र
Coupling ନେଟୱାର୍କ,"युग्मन जालक्रम, युग्मन नेटवर्क"
ସହଯୋଗ ପ୍ରତିରୋଧ,युग्मन प्रतिरोध
ସହଯୋଗୀ ବଣ୍ଡ |,सहसंयोजी आबंध
କଭରେଜ୍,"व्याप्ति, कवरेज"
ଦୁର୍ଘଟଣା,ध्वंस
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,क्रांतिक बैंड
ଗୁରୁତର ଅବସ୍ଥା |,क्रांतिक अवस्था
ଗୁରୁତର ଚିନ୍ତା |,क्रांतिक युग्मन
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,क्रांतिक आवृत्ति
ଗୁରୁତର ପାରାମିଟର |,क्रांतिक प्राचल
କୁମ୍ଭୀର କ୍ଲିପ୍ |,मकरदंती क्लिप
କ୍ରସ୍ କ୍ଷୀଣ |,पार मंदन
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,क्रॉस मॉडुलन
କ୍ରସ୍ ଟକ୍ |,"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता"
କ୍ରସଫେଡ୍,पारमंद
କ୍ରିପ୍ଟୋଗ୍ରାଫି,"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी"
ସ୍ଫଟିକ୍,क्रिस्टल
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,क्रिस्टल फिल्टर
କ୍ୟୁ,"अनुसंकेत, इंगित"
କ୍ୟୁ ମାର୍କ,अनुसंकेत चिह्न
କ୍ୟୁରିଂ ଉପକରଣ,अनुसंकेत युक्ति
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,धारा अपवाह
ସାମ୍ପ୍ରତିକ ମିଟର,धारामापी
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,धारा ट्रांसफार्मर
କର୍ସର୍,"प्रसंकेतक, कर्सर"
ବକ୍ର,वक्र
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,अंतक आवृत्ति
କଟର,कर्तक
ସାଇବର କାଫେ |,साइबर कैफे
ସାଇବର ସୁରକ୍ଷା |,साइबर सुरक्षा
ସାଇବର ସ୍ଥାନ |,साइबर स्पेस
ଚକ୍ର,"चक्र, आवर्तन"
ସାଇକ୍ଲିକ୍ |,चक्रीय
D.C. ଉପାଦାନ,डी.सी. (दिष्टधारा) घटक
D.C. ଥାଳି ଶକ୍ତି,डी.सी. प्लेट षक्ति
D.C. ପୁନରୁଦ୍ଧାର,डी.सी. पुनः स्थापन
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,अवमंदक डायोड
ବନ୍ଧପ,अवमंदन
ଅନ୍ଧାର,अदीप्त
ତଥ୍ୟ,"आंकड़ा, डाटा"
ଡାଟା ପ୍ରସାରଣ |,आंकड़ा प्रसारण
ତଥ୍ୟ ସଙ୍କୋଚନ |,आंकड़ा संपीडन
ଡାଟା ଡ୍ରିଲିଂ |,"आंकड़ा प्रवेधन, डाटा प्रवेधन"
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,"डाटा कूटलेखन, आंकड़ा कूटलेखन"
ଡାଟା ଫାଇଲ୍ |,आंकड़ा संचिका
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,"डाटा संचालन, आंकड़ा संचालन"
ତଥ୍ୟ ଖଣି,आंकड़ा खनन
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,"आंकड़ा प्रक्रमण, डाटा प्रक्रमण"
ଡାଟା ସଞ୍ଚାଳକ |,"डाटा प्रक्रमक, आंकड़ा प्रक्रमक"
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,आंकड़ा लघुकृत बिट तंत्र
ଡାଟା ସେବା |,आंकड़ा सेवा
ତଥ୍ୟ ଫର୍ଦ୍ଦ,"डाटा पत्र, आंकड़ा पत्र, डाटा शीट"
ତଥ୍ୟ ସଂରକ୍ଷଣ,"डाटा भंडारण, आंकड़ा भंडारण"
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,"डाटा प्रवाह, आंकड़ा प्रवाह"
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,आंकड़ा रूपांतरण
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,"डाटा संचरण, आंकड़ा संचरण"
ଡାଟାବେସ୍ |,"आंकड़ा आधार, डाटा बेस"
ଡେସ୍କାଷ୍ଟିଂ |,आंकड़ा प्रसारण
ଡାଟାଗ୍ରାମ୍,"आंकड़ा-लेख, डाटाग्राम"
DB ମିଟର,"डेसिबल मीटर, dB मीटर"
ମୃତ ପବନ,अमॉडुलित प्रसारण
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,पूर्ण लघु परिपथ
ମୃତ ସ୍ପଟ୍,मूक स्थल
ଜଳଖିଆ,गतिरोध
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,दोषमार्जन कार्यक्रम
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,"डीबगिंग, दोषमार्जन"
ଶବ୍ଦର କ୍ଷୟ |,ध्वनि-क्षय
ଡେକ୍ସିବେଲ୍ (DB),डेसिबल
ଦଶମିକ,"दशमलव, दशमिक"
ଦଶମିକ କୋଡ୍ |,दशमिक कोड
ଦଶମିକ ଅଙ୍କ |,दशमिक डिजिट
ଡିସପିଅର୍ କରିବା,कूटवाचन
ଡେକୋଡର୍,"कूट वाचक, विकोडक"
ଡିକୋଡିଂ,"कूट वाचन, विकोडन"
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,अंकीय संचरण विकोडन
ସଙ୍କଳନ,विसंपीडन
ସଜାଇବା,वियुग्मन
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,वियुग्मन परिपथ
ନେଟୱର୍କ ନେଟୱାର୍କ |,"वियुग्मन जालक्रम, वियुग्मन नेटवर्क"
ଡିକ୍ରିପ୍ସନ୍,"विकोडन, विकूटन, विगोपन"
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,समर्पित लाइन
ଦେ-ଏମ୍ବେଡିଂ |,वि-अंतः स्थापन
ଡି-ଫାଟିସ୍ |,विप्रबलन
ଡିଫଲ୍ଟ |,"स्वतः निर्धारित, डिफाल्ट"
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,गुणता दोष
ତ୍ରୁଟିଯୁକ୍ତ,"सदोष, दोषपूर्ण"
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,"सदोष एकक, दोषपूर्ण एकक"
ସଂଜ୍ଞା,"परिभाषा, स्पष्टता"
ଡିସଲେନେକସନ |,विक्षेपण
ବିକଳାଙ୍ଗ,"विरूपण, विकृति"
ନବିଣ୍ଡେସନ୍,एकीकरण
ଡି-ଗସିଂ କୋଇଲ୍ |,"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली"
ଡିଗ୍ରୀ,"डिग्री, अंश"
ଡି-ଇଣ୍ଟରଲିଭେଭର |,वि-अंतरापत्रक
ବିଳମ୍ବ ରେଖା,डिले लाइन
ବିଳମ୍ବ ସମୟ,विलंब काल
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,विलंबित फ्रेम स्मृति
ବିଳମ୍ବିତ ସ୍କାନିଂ |,विलंबित क्रमवीक्षण
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,विलंबित तुल्यकालन संकेत
ବିତରଣ,"प्रदान, प्रस्तुति"
ବିତରଣ ବ୍ୟବସ୍ଥା,"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली"
ଡେମୋଡୁଲେସନ୍,विमॉडुलन
ଡେମୋଡୁଲେଟର କାର୍ଡ |,विमॉडुलक कार्ड
Demultipleter,विबहुसंकेतक
କ୍ଷେତ୍ରର ଗଭୀରତା |,क्षेत्र गहराई
ଅବତରଣ,अवरोहण
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,अभिकल्प विनिर्देश
ଡେସ୍କଟପ,डेस्कटॉप
