Assamese,Gujarati
ডিভাইচ ব্যৱস্থাপনা,ઉપકરણ સંચાલન
ডিভাইচ ধৰণ,ઉપકરણ મોડ
নিদান,નિદાન
ডায়েগনষ্টিক চিষ্টেম,ડાયગ્નોસ્ટિક સિસ્ટમ
ডায়েগনষ্টিকছ,ડાયગ્નોસ્ટિક્સ
ডায়েগ্ৰাম,રેખાકૃતિ
ডায়েল কৰক,ડાયલ
ডায়েল লাইন,ડાયલ લાઇન
ডায়েল টোন,ડાયલ ટોન
ডায়েল আপ কৰক,ડાયલ કરો
সংলাপ,સંવાદ
সংলাপ বাকচ,સંવાદ બોક્સ
ডায়েলআপ মডেম,ડાયલઅપ મોડેમ
ব্যাস,પરિમાણ
অভিধান,શબ્દકોશ
পাৰ্থক্য,તફાવત
ডিজিটেল,ડિજિટલ
ডিজিটেল চেনেল,ડિજિટલ ચેનલ
ডিজিটেল বৰ্তনী,ડિજિટલ સર્કિટ
ডিজিটেল কম্পিউটাৰ,ડિજિટલ કમ્પ્યુટર
ডিজিটেল ডাটা,ડિજિટલ ડેટા
ডিজিটেল সুবিধা,ડિજિટલ સુવિધા
ডিজিটেল ফিল্টাৰ,ડિજિટલ ફિલ્ટર
ডিজিটেল লাইব্ৰেৰী,ડિજિટલ પુસ્તકાલય
ডিজিটেল মডুলেচন,ડિજિટલ મોડ્યુલેશન
ডিজিটেল মনিটৰ,ડિજિટલ મોનિટર
ডিজিটেল ছবি,ડિજિટલ ચિત્ર
ডিজিটেল স্বাক্ষৰ,ડિજિટલ હસ્તાક્ષર
ডিজিটেল চুইচ,ડિજિટલ સ્વીચ
ডিজিটেলৰ পৰা এনালগলৈ (D/A) ৰূপান্তৰক,ડિજિટલ થી એનાલોગ (D/A) કન્વર્ટર
ডিজিটাইজেচন,ડિજિટાઇઝેશન
ডিজিটেলাইজ কৰক,ડિજિટાઇઝ કરો
ডিজিটাইজাৰ,ડિજિટાઇઝર
ডাইঅ&#39;ড,ડાયોડ
পোনপটীয়া,પ્રત્યક્ષ
প্ৰত্যক্ষ ঠিকনা,સીધું સરનામું
প্ৰত্যক্ষ ৰূপান্তৰ,સીધું રૂપાંતર
প্ৰত্যক্ষ সংযোজন,સીધું જોડાણ
প্ৰত্যক্ষ মেমৰি অভিগম (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
প্ৰত্যক্ষ স্মৃতিশক্তি প্ৰৱেশ (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
প্ৰত্যক্ষ পদ্ধতি,સીધી પદ્ધતિ
নিৰ্দেশনা,નિર્દેશ
ডাইৰেকটৰী,ડિરેક્ટરી
ডাইৰেকটৰি চাৰ্ভাৰ,ડિરેક્ટરી સર્વર
ডাইৰেকটৰি সেৱা,ડિરેક્ટરી સેવા
অক্ষম,નિષ્ક્રિય
সংকেত নিষ্ক্ৰিয় কৰা,નિષ્ક્રિય સંકેત
সংযোগ বিচ্ছিন্ন কৰক,ડિસ્કનેક્ટ
বিচ্ছিন্ন,અલગ
ডিস্ক,ડિસ્ક
ডিষ্কৰ ঠিকনা,ડિસ્ક સરનામું
ডিষ্ক এৰে,ડિસ્ક એરે
ডিষ্কৰ ক্ষমতা,ડિસ્ક ક્ષમતા
ডিষ্ক ড্ৰাইভ,ડિસ્ક ડ્રાઇવ
ডিষ্ক নথিপত্ৰ,ડિસ્ક ફાઇલ
ডিষ্ক মেমৰি,ડિસ્ક મેમરી
ডিষ্ক কাৰ্য্যকৰপ্ৰণালী (DOS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS)
ডিষ্ক পেক,ડિસ્ક પેક
ডিষ্ক চাৰ্ভাৰ,ડિસ્ક સર્વર
ডিষ্ক সংৰক্ষণ,ડિસ્ક સંગ્રહ
ডিস্কেট,ડિસ્કેટ
ফাইল প্ৰদৰ্শন কৰক,ડિસ્પ્લે ફાઇલ
ছবি প্ৰদৰ্শন কৰক,પ્રદર્શિત છબી
নিষ্পত্তি,નિકાલ
দূৰত্ব,અંતર
দূৰত্বৰ ফলন,અંતર કાર્ય
বিকৃতি,વિકૃતિ
বিতৰণ কৰা হৈছে,વિતરિત
বিতৰণ কৰা তথ্য,વિતરિત ડેટા
বিতৰণ কৰা চাৰ্ভাৰ,વિતરિત સર્વર
বিতৰণ কৰা ব্যৱস্থা,વિતરણ સિસ્ટમ
বিতৰণমূলক,વિતરણકારી
নথিপত্ৰ,દસ્તાવેજ
নথিপত্ৰ উদ্ধাৰ কৰা হৈছে,દસ્તાવેજ પુનઃપ્રાપ્ત
নথিপত্ৰ উইন্ডো,દસ્તાવેજ વિન્ડો
নথিপত্ৰ,દસ્તાવેજીકરણ
ডমেইন,ડોમેન
ডমেইনৰ নাম,ડોમેન નામ
ডট মেট্ৰিক্স প্ৰিন্টাৰ,ડોટ મેટ્રિક્સ પ્રિન્ટર
তললৈ,નીચે
ডাউন লিংক,ડાઉન લિંક
ডাউন লোডিং,ડાઉન લોડિંગ
ডাউন টাইম,ડાઉન સમય
ড্ৰেগিং কৰা,ખેંચીને
DRAM (ডাইনামিক ৰেম),DRAM (ડાયનેમિક રેમ)
ড্ৰিফ্ট,ડ્રિફ્ટ
ড্ৰাইভাৰ,ડ્રાઈવર
টোপাল,ડ્રોપ
ড্ৰপ ডাউন তালিকা বাকচ,ડ્રોપ ડાઉન સૂચિ બોક્સ
ড্ৰাম ড্ৰাইভ,ડ્રમ ડ્રાઇવ
ড্ৰাম প্ৰিন্টাৰ,ડ્રમ પ્રિન્ટર
ড্ৰাম ইউনিট,ડ્રમ યુનિટ
দ্বৈত,દ્વિ
দ্বৈত ঘনত্ব,બેવડી ઘનતા
ডামি ঠিকনা,બનાવટી સરનામું
ভাণ্ডাৰ,ડમ્પ
ডুপ্লেক্স বৰ্তনী,ડુપ્લેક્સ સર્કિટ
ডুপ্লেক্সিং,દ્વિગુણિત
ডুপ্লিকেট কৰক,ડુપ્લિકેટ
ডিভিডি R/W,ડીવીડી આર/ડબલ્યુ
DVD ROM,ડીવીડી રોમ
গতিশীল নিৰ্দেশনা,ગતિશીલ સૂચના
গতিশীল স্মৃতিশক্তি,ગતિશીલ મેમરી
গতিশীলতা,ગતિશીલતા
ইবিচিডিআইচি,EBCDIC
ই-ব্যৱসায়,ઈ-વ્યવસાય
প্ৰতিধ্বনি,પડઘો
ই-কমাৰ্চ,ઈ-કોમર્સ
সম্পাদনা কৰক,ફેરફાર કરો
সম্পাদক,સંપાદક
শৈক্ষিক প্ৰযুক্তি,શૈક્ષણિક ટેકનોલોજી
ইইপি ৰম,EEP રોમ
ফলপ্ৰসূ ঠিকনা (ভাসমান ঠিকনা),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
ফলপ্ৰসূ অপাৰেণ্ড ঠিকনা,અસરકારક ઓપરેન્ડ સરનામું
ফলপ্ৰসূ পদ্ধতি,અસરકારક પ્રક્રિયા
ফলপ্ৰসূ UID (ব্যৱহাৰকাৰী চিনাক্তকৰণ),અસરકારક UID (વપરાશકર્તા ઓળખ)
ফলপ্ৰসূ সংক্ৰমণ অপাৰেণ্ড,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
আঠ-বিট বাইট,આઠ-બીટ બાઈટ
ই-লাৰ্নিং,ઈ-લર્નિંગ
নিৰ্বাচন-algirthm,ચૂંટણી-અલગર્થમ
বৈদ্যুতিক মেইলিং (ই-মেইল),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
বৈদ্যুতিক প্ৰিন্টাৰ,ઇલેક્ટ્રિક પ્રિન્ટર
বৈদ্যুতিক একাউণ্টিং মেচিন,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ইলেক্ট্ৰনিক,ઇલેક્ટ્રોનિક
ইলেক্ট্ৰনিক ক্লিয়াৰেন্স চিষ্টেম (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
ইলেক্ট্ৰনিক ডাটা বিনিময় (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ইলেক্ট্ৰনিক ফাইলিং,ઇલેક્ટ્રોનિક ફાઇલિંગ
ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
ইলেক্ট্ৰনিক জাৰ্নেল,ઇલેક્ટ્રોનિક જર્નલ્સ
ইলেক্ট্ৰনিক প্ৰকাশন,ઇલેક્ટ્રોનિક પ્રકાશન
ইলেক্ট্ৰনিক চুইচ,ઇલેક્ટ્રોનિક સ્વીચ
উপাদান,તત્વ
ই-মেইল,ઈ-મેલ
ই-মেইল ঠিকনা,ઈ - મેઈલ સરનામું
এম্বেডেড চিস্টেম,એમ્બેડેડ સિસ્ટમ
এম্বেডিং,એમ્બેડિંગ
এমিটাৰ কাপল লজিক (ECL),એમિટર કપલ લોજિક (ECL)
খালী ষ্টেক,ખાલી સ્ટેક
খালী ষ্ট্ৰিং,ખાલી શબ્દમાળા
অনুকৰণ,અનુકરણ
এনকেপচুলেচন,એન્કેપ્સ્યુલેશન
encipher,સંકેતલિપી
এনকোড কৰক,એન્કોડ
এনকোডাৰ,એન્કોડર
এনক্ৰেপ্ট কৰা তথ্য,એન્ક્રિપ્ટેડ ડેટા
নথিপত্ৰপ্ৰণালীক এনক্ৰিপ্ট কৰা,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
এনক্ৰিপচন,એન્ક્રિપ્શન
ব্লকৰ শেষ,બ્લોકનો અંત
ফাইলৰ শেষ (EOF),ફાઇલનો અંત (EOF)
শেষ ব্যৱহাৰকাৰী,અંતિમ વપરાશકર્તા
প্ৰৱেশ কৰা,દાખલ કરો
এণ্টাৰ-কি,એન્ટર-કી
এণ্টাৰপ্ৰাইজ চাৰ্ভাৰ,એન્ટરપ્રાઇઝ સર્વર
উদ্যোগ ব্যৱস্থা,એન્ટરપ્રાઇઝ સિસ્ટમ
সত্তা,એન્ટિટી
সত্তা-সম্পৰ্ক,અસ્તિત્વ-સંબંધ
প্ৰৱেশৰ সময়,પ્રવેશ સમય
প্ৰৱেশ চলক,પ્રવેશ ચલ
গণনাযোগ্য,ગણી શકાય તેવું
পৰিৱেশ,પર્યાવરણ
যুগ,યુગ
EPROM,EPROM
এপ্সিলন বন্ধ কৰা,એપ્સીલોન બંધ
ইকুৱেলাইজাৰ,બરાબરી
সঁজুলি,સાધનસામગ્રી
সমতুল্যতা শ্ৰেণী,સમાનતા વર્ગ
সমতুল্যতা সম্পৰ্ক,સમાનતા સંબંધ
মচি পেলাওক,ભુસવું
ক&#39;ড সংশোধন কৰাত ত্ৰুটি,કોડ સુધારવામાં ભૂલ
ভুল সংশোধন,ભૂલ સુધારણા
ভুল ধৰা পেলোৱা,ભૂલ શોધ
ভুল নিয়ন্ত্ৰণ,ભૂલ હેન્ડલિંગ
ভুল বাৰ্তা,ક્ષતી સંદેશ
ভুলৰ হাৰ,ભૂલ દર
ত্ৰুটি পুনৰুদ্ধাৰ,ભૂલ પુનઃપ્રાપ્તિ
ভুল ৰুটিন,ભૂલ નિયમિત
পলায়ন চৰিত্ৰ,એસ્કેપ પાત્ર
ইথাৰনেট,ઈથરનેટ
কাৰ্যক্ৰম,ઘટના
ইভেন্ট শৃংখল,ઘટના સાંકળ
ইভেন্ট নিয়ন্ত্ৰণ,ઘટના નિયંત્રણ
ইভেন্ট কাউণ্টাৰ,ઇવેન્ટ કાઉન્ટર
ব্যতিক্ৰম নিয়ন্ত্ৰণ,અપવાદ હેન્ડલિંગ
বিনিময়যোগ্য ডিষ্ক সংৰক্ষণ,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
বৰ্জন,બાકાત
একচেটিয়া বা (XOR),વિશિષ્ટ અથવા (XOR)
এক্সিকিউটেবল প্ৰগ্ৰেম,એક્ઝિક્યુટેબલ પ્રોગ્રામ
কাৰ্য্যবাহী বিবৃতি,એક્ઝિક્યુટિવ નિવેદન
বিস্তৃত অনুসন্ধান,સંપૂર્ણ શોધ
উপলব্ধ,અસ્તિત્વમાં છે
প্ৰস্থান,બહાર નીકળો
বিশেষজ্ঞ ব্যৱস্থা,નિષ્ણાત સિસ્ટમ
অভিব্যক্তি,અભિવ્યક્તિ
সম্প্ৰসাৰিত গ্ৰাফিক এৰে (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
বৰ্ধিত উদ্যোগ মানদণ্ড (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
বৰ্ধিত মেচিন,વિસ્તૃત મશીન
বৰ্ধিত স্মৃতিশক্তি,વિસ્તૃત મેમરી
বৰ্ধিত নিখুঁততা,વિસ્તૃત ચોકસાઇ
বৰ্ধিত সজাই পৰাই তোলা,વિસ્તૃત વર્ગીકરણ
বাহ্যিক কল,બાહ્ય કૉલ
বাহ্যিক ভুল,બાહ્ય ભૂલ
বাহ্যিক কাৰ্য্য,બાહ્ય કાર્ય
বাহ্যিক বাধা,બાહ્ય વિક્ષેપ
বাহ্যিক স্মৃতিশক্তি,બાહ્ય મેમરી
বাহ্যিক স্মৃতিশক্তি,બાહ્ય મેમરી
বাহ্যিক মডেম,બાહ્ય મોડેમ
বাহ্যিক উল্লেখ,બાહ્ય સંદર્ભ
বাহ্যিক অনুসন্ধান,બાહ્ય શોધ
বাহ্যিক সংৰক্ষণ ডিভাইচ,બાહ્ય સંગ્રહ ઉપકરણ
নিষ্কাশন,નિષ્કર્ષણ
বহিঃপ্ৰক্ষেপণ,એક્સ્ટ્રાપોલેશન
মুখ-আখৰ প্ৰিন্টাৰ,ફેસ કેરેક્ટર પ્રિન્ટર
বিফল-নিৰাপদ কাৰ্য্য,નિષ્ફળ-સલામત કામગીરી
বিফলতাৰ হাৰ,નિષ્ફળતા દર
বিফলতা পুনৰুদ্ধাৰ,નિષ્ફળતા પુનઃપ્રાપ્તિ
মিছা ক&#39;ড,ખોટો કોડ
মিছা ভুল,ખોટી ભૂલ
ফেন-ইন,ફેન-ઇન
ফেন-আউট,ફેન-આઉટ
fascimile I/O ডিভাইচ,ફેસિમિલ I/O ઉપકરણ
দ্ৰুত ফোৰিয়াৰ ৰূপান্তৰ (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
মাৰাত্মক ভুল,જીવલેણ ભૂલ
ত্ৰুটি ধৰা পেলোৱা,ખામી શોધ
দোষ নিদান,ખામી નિદાન
দোষ সহনশীলতা,સહનશીલતા દોષ
ফেক্স,ફેક્સ
ফেক্স বাৰ্তা,ફેક્સ સંદેશ
এফ ডি চি,FDC
বৈশিষ্ট্য ধৰা পেলোৱা,લક્ષણ શોધ
ফিড চক্ৰ,ફીડ ચક્ર
মতামত,પ્રતિસાદ
ফিডাৰ,ફીડર
লৈ অনা,મેળવો
fibonacci অনুসন্ধান,ફિબોનાકી શોધ
fibonacci ক্ৰম,ફિબોનાકી ક્રમ
fibonacci শৃংখলা,ફિબોનાકી શ્રેણી
ফাইবাৰ অপটিক্স,ફાઇબર ઓપ્ટિક્સ
ফিডো নেট,ફિડો નેટ
ক্ষেত্ৰ,ક્ષેત્ર
পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ,પાંચમી પેઢીના કમ્પ્યુટર્સ
ফাইল,ફાઇલ
ফাইল অভিগম পদ্ধতি,ફાઇલ એક્સેસ પદ્ધતિ
ফাইল আবণ্টন টেবুল,ફાઈલ ફાળવણી ટેબલ
ফাইল সংকোচন,ફાઇલ કમ્પ્રેશન
ফাইল কপি কৰা,ફાઇલ નકલ
ফাইল বিন্যাস,ફાઇલ લેઆઉટ
ফাইল মাৰ্জ কৰক,ફાઇલ મર્જ
ফাইল পুনৰুদ্ধাৰ,ફાઇલ પુનઃપ્રાપ્તિ
নথিপত্ৰ সংৰক্ষণ,ફાઇલ સંગ્રહ
নথিপত্ৰ গঠন,ફાઇલ માળખું
নথিপত্ৰপ্ৰণালী,ફાઇલ સિસ્ટમ
ফাইল স্থানান্তৰ,ફાઇલ ટ્રાન્સફર
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ফিল্টাৰ,ફિલ્ટર
চূড়ান্ত অৱস্থা,અંતિમ સ્થિતિ
সন্ধান কৰা,શોધો
সসীম অৱস্থাৰ যন্ত্ৰ,મર્યાદિત રાજ્ય મશીન
জুইৰ দেৱাল,આગ દિવાલ
ফাৰ্মৱেৰ,ફર્મવેર
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,વહેલા તે પહેલાં
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,પ્રથમ પેઢીના કમ્પ્યુટર
প্ৰথম ইন প্ৰথম আউট (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
প্ৰথম ক্ৰমৰ যুক্তি,પ્રથમ ઓર્ડર તર્ક
প্ৰথম ক্ৰমৰ তত্ত্ব,પ્રથમ ઓર્ડર સિદ્ધાંત
স্থিৰ বিভাজন,નિશ્ચિત પાર્ટીશન
পতাকা,ધ્વજ
নমনীয় ডিষ্ক,લવચીક ડિસ્ક
ফ্লপি ডিস্ক,ફ્લોપી ડિસ્ક
ফ্লপি ডিষ্ক ড্ৰাইভ (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ফ্ল&#39; চাৰ্ট,ફ્લો ચાર્ટ
নিয়ন্ত্ৰণৰ প্ৰবাহ,નિયંત્રણનો પ્રવાહ
ফ্লাছ,ફ્લશ
ফোল্ডাৰ,ફોલ્ડર
ফন্ট,ફોન્ટ
ফন্ট পৰিয়াল,ફોન્ટ કુટુંબ
বিদেশী চাবি,બહાર ની ચાવી
প্ৰপত্ৰ,ફોર્મ
আনুষ্ঠানিক ভাষা,ઔપચારિક ભાષા
আনুষ্ঠানিক ব্যৱস্থা,ઔપચારિક સિસ્ટમ
ফৰ্মেট,ફોર્મેટ
ফৰ্মেটিং,ફોર્મેટિંગ
fortran,ફોરટ્રાન
fortra প্ৰগ্ৰেমিং,ફોરટ્રાન પ્રોગ્રામિંગ
ফৰৱাৰ্ড স্লেছ,ફોરવર્ડ સ્લેશ
চতুৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,ચોથી પેઢીના કમ્પ્યુટર
খণ্ড,ટુકડો
ফ্ৰেম,ફ્રેમ
মুক্ত নেট,મફત નેટ
মুক্ত চফ্টৱেৰ ভেটি,મફત સોફ્ટવેર ફાઉન્ડેશન
বিনামূলীয়া সংৰক্ষণ,મફત સંગ્રહ
ফ্ৰীৱেৰ,ફ્રીવેર
আগশাৰীৰ,આગળનો છેડો
ফ্ৰন্ট পেনেল,ફ્રન્ટ પેનલ
অনুষ্ঠান,કાર્ય
ফাংচন কি&#39;,કાર્ય કી
ফাংচন ৰেফাৰেন্স,કાર્ય સંદર્ભ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,કાર્યાત્મક નિર્ભરતા
কাৰ্য্যকৰী পৰীক্ষণ,કાર્યાત્મક પરીક્ષણ
অস্পষ্ট যুক্তি,અસ્પષ્ટ તર્ક
অস্পষ্ট ছেট,અસ્પષ્ટ સમૂહ
লাভ কৰা,લાભ
খেলা গছ,રમત વૃક્ષ
ফাঁক চৰিত্ৰ,ગેપ પાત્ર
আৱৰ্জনা,કચરો
জাবৰ সংগ্ৰহ,કચરો સંગ્રહ
জাবৰ সংগ্ৰহ,કચરો સંગ્રહ
জাবৰত জাবৰ বাহিৰলৈ ওলাই যোৱা (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
গেট,દરવાજો
গেটৱে,પ્રવેશદ્વાર
সাধাৰণ কাৰ্যসূচী,સામાન્ય કાર્યક્રમ
সাধাৰণ কাৰ্যসূচী,સામાન્ય કાર્યક્રમ
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,સામાન્ય હેતુ કમ્પ્યુટર
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,સામાન્ય હેતુ કમ્પ્યુટર
সাধাৰণ পঞ্জীয়ন,સામાન્ય રજીસ્ટર
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণ উদ্দেশ্যৰ ভাষা,સામાન્ય હેતુની ભાષા
সাধাৰণ উদ্দেশ্যৰ অপাৰেটিং sysem,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
সাধাৰণ উদ্দেশ্যৰ পঞ্জীয়ন,સામાન્ય હેતુ રજીસ્ટર
সৃষ্টি কৰা ভুল,જનરેટ કરેલ ભૂલ
জেনেৰেটিং ফাংচন,જનરેટીંગ ફંક્શન
জেনেৰিক ক্লাছ,સામાન્ય વર્ગ
জেনেৰিক ফাংচন,સામાન્ય કાર્ય
জেনেৰিক নাম,સામાન્ય નામ
gigo,ગીગો
সাৰ্বজনীন,વૈશ્વિક
গ্লোবেল ক&#39;ড,વૈશ્વિક કોડ
গ্লোবেল লক,વૈશ્વિક લોક
গ্লোবেল নেটৱৰ্ক,વૈશ્વિક નેટવર્ક
গ্লোবেল নেটৱৰ্ক,વૈશ્વિક નેટવર્ક
গ্লোবেল ব্যৱহাৰকাৰী,વૈશ્વિક વપરાશકર્તા
গ্লোবেল ভেৰিয়েবল,વૈશ્વિક ચલ
বিশ্বায়ন,વૈશ્વિકરણ
gopher,ગોફર
gopher ক্লায়েন্ট,ગોફર ક્લાયંટ
gopher চাৰ্ভাৰ,ગોફર સર્વર
gopher চাইট,ગોફર સાઇટ
gopher স্থান,ગોફર જગ્યા
graceful অৱক্ষয়,આકર્ષક અધોગતિ
ব্যাকৰণ পৰীক্ষক,વ્યાકરણ તપાસનાર
ব্যাকৰণ graceful প্ৰস্থান,વ્યાકરણ આકર્ષક બહાર નીકળો
সৰ্বমুঠ,કુલ
গ্ৰাফ,ગ્રાફ
গ্ৰাফ প্লটিং,ગ્રાફ પ્લોટિંગ
গ্ৰাফিক চৰিত্ৰ,ગ્રાફિક પાત્ર
গ্রাফিক নিয়ন্ত্রক,ગ્રાફિક નિયંત્રક
গ্ৰাফিক ডাটা গঠন,ગ્રાફિક ડેટા માળખું
গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
গ্ৰাফিক ভাষা,ગ્રાફિક ભાષા
গ্ৰাফিক ভাষা,ગ્રાફિક ભાષા
গ্ৰাফিক পেনেল,ગ્રાફિક પેનલ
গ্ৰাফিকেল এনিমেচন,ગ્રાફિકલ એનિમેશન
চিত্ৰাঙ্কিত আন্তঃপৃষ্ঠ বিন্যাস (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
চিত্ৰাঙ্কিত ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
গ্রাফিক্স,ગ્રાફિક્સ
গ্ৰাফিক্স এপ্লিকেচন,ગ્રાફિક્સ એપ્લિકેશન
গ্ৰাফিক্স কাৰ্চাৰ,ગ્રાફિક્સ કર્સર
গ্ৰাফিক্স মোড,ગ્રાફિક્સ મોડ
গ্ৰাফিক্স পেকেজ,ગ્રાફિક્સ પેકેજ
গ্ৰাফিক্স চফ্টৱেৰ,ગ્રાફિક્સ સોફ્ટવેર
গ্ৰাফিক্স চফ্টৱেৰ,ગ્રાફિક્સ સોફ્ટવેર
গ্ৰাফিক্স চফ্টৱেৰ পেকেজ,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
ধূসৰ স্কেল,ગ્રે સ્કેલ
লোভী পদ্ধতি,લોભી પદ્ધતિ
grep,grep
গ্ৰিড,ગ્રીડ
গ্ৰীড চাৰ্ট,ગ્રીડ ચાર્ટ
গ্ৰীড কম্পিউটিং,ગ્રીડ કમ્પ્યુટિંગ
গ্ৰীড মডুলেচন,ગ્રીડ મોડ્યુલેશન
মাটিৰ তৰংগ,જમીન તરંગ
গোট,જૂથ
গোটৰ ঠিকনা,જૂથ સરનામું
গ্ৰুপ ক&#39;ড,જૂથ કોડ
গোটৰ যোগাযোগ,જૂથ સંચાર
গোটৰ যোগাযোগ,જૂથ સંચાર
গোট চিনাক্তকৰণ,જૂથ ઓળખ
গোটৰ নাম,જૂથનું નામ
গ্ৰুপৱেৰ,ગ્રુપવેર
বৃদ্ধি,વૃદ્ધિ
ৰক্ষা কৰা,રક્ષક
নিৰ্দেশিত মাধ্যম,માર્ગદર્શિત મીડિયા
গুনজিপ,ગનઝિપ
হেক কৰক,હેક
হেকাৰ,હેકર
hacker&#39;s অভিধান,હેકરનો શબ્દકોશ
হাফ এডাৰ,અડધા ઉમેરનાર
আধা দলং,અડધો પુલ
হাফ ডুপ্লেক্স,અડધા ડુપ્લેક્સ
হাফ ডুপ্লেক্স লাইন,હાફ ડુપ્લેક્સ લાઇન
হাফ ডুপ্লেক্স মোড,હાફ ડુપ્લેક્સ મોડ
আধা তীব্ৰতা,અડધી તીવ્રતા
হাফ ৰাউটাৰ,અડધા રાઉટર
আধা বিয়োগকাৰী,અડધા બાદબાકી કરનાર
হাফ টোনিং,અડધા ટોનિંગ
আধা শব্দ,અડધો શબ્દ
hamiltonious চক্ৰ,હેમિલટોનિયસ ચક્ર
হামিং কোড,હેમિંગ કોડ
হাত,હાથ
হাতৰ কপি,હાથ નકલ
চম্ভালা,હેન્ડલ
হেণ্ডলিং,હેન્ડલિંગ
ওলমা,અટકવું
সুখী নেট,ખુશ ચોખ્ખી
হাৰ্ড কপি ডিভাইচ,હાર્ડ કોપી ઉપકરણ
হাৰ্ড ডিস্ক,હાર્ડ ડિસ્ક
হাৰ্ড ডিষ্ক ক্ৰেচ,હાર્ડ ડિસ્ક ક્રેશ
কঠিন ভুল,સખત ભૂલ
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,હાર્ડવેર પ્રવાહ નિયંત્રણ
হাৰমনিক,હાર્મોનિક
হাৰমনিক গড়,હાર્મોનિક સરેરાશ
hash,હેશ
হেচ ডায়াগ্ৰাম,હેશ ડાયાગ્રામ
হেচ টেবুল,હેશ ટેબલ
হেচিং কৌশল,હેશિંગ તકનીક
হেডাৰ,હેડર
ঢেৰ,ઢગલો
heap sort,ઢગલો સૉર્ટ
সহায়,મદદ
সহায় পৰ্দা,મદદ સ્ક્રીન
হেল্পনেট,હેલ્પનેટ
হাৰ্টজ,હર્ટ્ઝ
heuristic,સંશોધનાત્મક
হিউৰিষ্টিক পদ্ধতি,હ્યુરિસ્ટિક પદ્ધતિ
ষড়দশমিক সংখ্যা,હેક્સાડેસિમલ સંખ્યાઓ
লুকাই থকা ৰেখা,છુપાયેલ રેખા
স্তৰভিত্তিক তথ্য ভিত্তি,અધિક્રમિક ડેટા બેઝ
স্তৰভিত্তিক নথিপত্ৰপ্ৰণালী,અધિક્રમિક ફાઇલ સિસ્ટમ
স্তৰভিত্তিক ভূ-প্ৰকৃতি,વંશવેલો ટોપોગ્રાફી
উচ্চ পৰ্যায়ৰ ভাষা,ઉચ્ચ સ્તરની ભાષા
উচ্চ স্মৃতিশক্তি এলেকা,ઉચ્ચ મેમરી વિસ્તાર
উচ্চ পৰিৱেশন,સારો પ્રદ્સન
মৰা,ફટકો
হিট হাৰ,હિટ રેટ
হিট ৰেচিঅ&#39;,હિટ રેશિયો
ফুটা,છિદ્ર
