Odiya,Marathi
ଧନିଆ,कोथिंबीर
କପା,कापूस
ଗା cow ାସ,गायी
କ୍ୟୁବ୍,क्यूबब
କାକୁଡି,काकडी
କ୍ୟୁକୁଭର୍ଟସ୍ |,कुकर्बिट्स
ଜିର୍ତିକ |,जिरे
ତରକାରୀ ପତ୍ର |,करी पान
କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |,सीताफळ
କ୍ୟାପସୁଲ୍ ବୋରର୍ |,कॅप्सूल बोरर
କ୍ୟାଟପିଲର୍,सुरवंट
ସାଇଟ୍ରସ୍ ସିଲେଲା |,लिंबूवर्गीय सायला
କ୍ରିକେଟ୍,क्रिकेट
କାଉ,कावळा
କଟା ପୋକ,जंत कट करा
ଦୁଗ୍ଧ,डेअरी
ଦୁର୍ଗର,दुग्धशाळा
ବନ୍ଧ,धरण
ଦିନ-ନିରପେକ୍ଷ |,दिवस-तटस्थ
ଫୁଲର ଦିନ ପରେ |,फुलांच्या नंतरचे दिवस
ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |,पूर्ण मोहोर नंतरचे दिवस
Deblossome,डीब्लोसमिंग
ହ୍ରାସ,Decalcification
କ୍ଷୟ,डिकंट
କ୍ଷୟ,क्षय
ନିର୍ଣ୍ଣୟ,पाने गळणारा
ଦଶମିକ,दशांश
ଅଭାବ |,कमतरता
ଡିଫ୍ଲୋକେସନ୍ (ମାଟି),डिफ्लोकुलेशन (माती)
ପରିଶୋଧନ,डिफ्लोरेशन
ଗଭୀରତା,डीफोलिएशन
ଜଙ୍ଗଲ |,जंगलतोड
ଅବଶ୍ୟ ନିରନ୍ତର,अध: पतन
ଭିକେସନ୍,अधोगती
ଡିଗ୍ରୀ ଦିନ,पदवी दिवस
ଡିଗ୍ରୀ,पदवी
ଡିଫିସେନ୍ସ |,Dehiscence
ଦେହୁଙ୍ଗିଂ,डीहुलिंग
ଦେହକ୍କକ୍ କରିବା,डीहुस्किंग
ଡିହାଇଡିଂ,डिहायड्रेशन
ଘୋଡେନକର୍,डिहायड्रेटर
ଚାହିଦା,मागणी
ନିନ୍ଦା,विकृती
ନିନ୍ଦା,नकार
ଜମା,ठेव
ଚିହ୍ନ,ठेव
ଅବନତି କରାଲିନାଇଜେସନ୍ |,घसारा डेसालिनायझेशन
ମାନସ,Desiccation
ଡିଜାଇନ୍,डिझाइन
ଡେସିକର୍ତ୍ତା,Descicator
ଆକ୍ରମଣ,निराश
ନିଷ୍କ୍ରିୟ |,Desuckering
Desynapp ଗୁଡିକ,Desynapsis
ଡିଟସେଲ |,डेटासेल
ଡିଟସେସିଂ |,Detasseling
ନିର୍ଣ୍ଣୟ,निर्धारक
ମୂଲ୍ୟ ହ୍ରାସ,अवमूल्यन
ବିଘ୍ନନା,Devegetation
ବ୍ୟତିକ୍ରମ,विचलन
Digd,डायड
ନିରାକରଣ,निदान
ଡିକୋଗାମି |,डिचोगामी
ଡିକଟୋଟୋମି |,द्वैधविज्ञान
ଡିକୋଟିଡିନ୍ (ବିହନ),डिकोटिल्डन (बियाणे)
ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ),मरणार (रोग)
ପରିଭାଷାନ,प्रसार
ହଜମ୍ବତି |,पचनक्षमता
ଡିହାଇବଏଡ୍,डायहायब्रिड
ଡିକି (DYKE),डिक (डायक)
ମିଶ୍ରିତ,सौम्य
ଡାଇଓକାରୀ,डायओसियस
ଡିପ୍ଲାଇଡ୍,डिप्लोइड
ଡିପ୍ଲାଇଡ୍,डिप्लोइड
ଡିପ୍ଲୋନେମା,डिप्लोमा
ଅଦୃଶ୍ୟତା,डिसबुडिंग
ଡିସ୍କ,डिस्किंग
ରିହାତି,सूट
ଅସଂଗୁକ୍ଷା,निर्जंतुकीकरण
ବିଚ୍ଛେଦ,फैलाव
ବିସ୍ତାର,प्रसार
ବିବିଧତା,विविधता
ବିବିଧ ଚାଷ,विविध शेती
DNA ସିଡ଼ି |,डीएनए शिडी
DNA RESPTOTER |,डीएनए रिसेप्टर
ଡୋଗେଜ,डॉकगेज
ପ୍ରାଧାନ୍ୟ,प्रबळ
Gormancy,सुप्तता
ମାତ୍ରା,डोस
ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |,डबल सिग्मॉइड वक्र
ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ),मसुदा (मसुदा)
ନାଳି,निचरा
ଜଳ ନିଷ୍କାସନ,ड्रेनेज
ଡ୍ର,काढा
ଶୁଖିବା,भिजत
ପୋଷାକ (ବିହନ),ड्रेसिंग (बियाणे)
ଡ୍ରିଲ୍ (n।),ड्रिल (एन.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),ड्रिलिंग (एजी. इंजी)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),ड्रिलिंग (अ‍ॅग्रोनॉमी)
ଜଳସେଚନ,ठिबक सिंचन
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,ड्रायलँड शेती
ଧୂଳି,धूळ
ଡଷ୍ଟର୍,डस्टर
ଧୂଳି,धूळ
ବଧୂ |,बटू
ବଧୂ ପିରାମିଡ୍ |,बौने पिरॅमिड
ବଧୂ |,बौने
Daissy,डेझी
ତାରିଖ,तारखा
ଦିନ ଜସ୍ମିନ୍ |,दिवस चमेली
ଡିଲ୍,बडीशेप
ଦିନନାଥ ଘାସ |,दीननाथ गवत
ଚାଳକ,डॉडर
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","डूब गवत, बर्म्युडा गवत"
ଡଣ୍ଠି,ड्रूस
ଶୁଖିଲା ଅଦା,कोरडे आले
ଡିଫୋଲିଂ ପୋକ,डीफोलिएटिंग बीटल
ଡ୍ରୋନ୍,ड्रोन
ବତକ,बदक
ପରିବେଶ,पर्यावरणशास्त्र
ଇକୋନୋମଟ୍ରିକ୍ସ |,इकोनोमेट्रिक्स
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,आर्थिक कार्यक्षमता
ଇକୋଟେପ୍ |,इकोटाइप
Ectorrophic,एक्टोट्रॉफिक
ଏଡଫାଲିକ୍ |,ईडाफिक
ଏଡିବାଫୋଲୋଜି,एडॉफोलॉजी
Eding,कडा
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,खाद्य भाग
ଚାହିଦା ଚାହିଦା |,मागणीची लवचिकता
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,उत्पादनाची लवचिकता
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,इलेक्ट्रोलिसिस
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,इलेक्ट्रोफोरेसीस
ବିଲିୟନଟେସନ୍,Eluviation
ଇମାସକୋଲେଟର |,Emasculator
ଜବରଦଖଲ,तटबंदी
ଭ୍ରୁଣ,गर्भ
ଭ୍ରୁଣବିଶ୍ୱାସ,गर्भशास्त्र
ଉଦତର |,उदय
ଏମୁଲେସିଫାୟର୍ |,इमल्सीफायर
ଇବଗେନୋଜ,अंतर्जात
ଏଣ୍ଡୋରିଟୋସିସ୍ |,एंडोमिटोसिस
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,एंडोपारासाइट
ଏଣ୍ଡୋରମ୍,एंडोस्पर्म
ଉଦ୍ୟମ୍,उपक्रम
ପ୍ରବେଶ,एंटोमोलॉजी
ପରିବେଶ,वातावरण
ଏନଜାଇମ୍,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,एपिकोटिल ग्राफ्टिंग
EpipheeTee,एपिफाइट
ଇକ୍ୱିଟି |,इक्विटी
ବିଲାତି,निर्मूलन
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,आवश्यक पोषक घटक
ଆକଳନ,अंदाज
ଇଥିଓପିଏମ |,Etiolation
ଇଉଜେନିକ୍,युजेनिक
ମୂଲ୍ୟାଙ୍କନ,मूल्यांकन
Evaporimer,बाष्पीभवन
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,बाष्पीभवन
ଚିର ସବୁଜ ବିପ୍ଳବ |,सदाहरित क्रांती
ଚିର ସବୁଜ |,सदाहरित
ବିବର୍ତ୍ତନ,उत्क्रांती
ଏକ୍ସ,अबकारी
ନିଷ୍କାସନ (ପ୍ରଜନନ),थकवा (प्रजननक्षमता)
ଶୋଷଣ,शोषण
ଅନୁସନ୍ଧାନ,अन्वेषण
ବହିଷ୍କାର,एक्सट्र्यूजन
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),डोळा (सुगेरकेन/बटाटा)
ଖାଇବା ପାଇନ୍,खाद्यतेल पाइन
"ହାତୀ ପାଦ, ୟାମ","हत्ती पाय, याम"
ଇଉକ୍ଲିପଟସ୍,निलगिरी
ପୃଥିବୀ କୀଟ,गांडूळ
Entomologist-,कीटकशास्त्रज्ञ
ପରିବେଶଗତବାଦୀ,पर्यावरणवादी
କାରକ,घटक
କାରକ ଉତ୍ପାଦନ,घटक उत्पादकता
ଭାସ୍ଟାଉଣ୍ଡ,फॅक्टरेज
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,फॅक्टोरियल ब्लॉक डिझाइन
ଅଧ୍ୟାପକ,शिक्षक
ପତଳା |,पडझड
ପରିବାର,कुटुंब
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,शेती मूल्यांकन
ଫାର୍ମ ବଜେଟ୍,शेती बजेट
ଚାଷ ବ୍ୟବସାୟ,शेती व्यवसाय
ଫାର୍ମ ଯୋଜନା,शेती नियोजन
କୃଷକ,शेतकरी
ଚାଷ,शेती
ବନ୍ଧକ,Fasciaction
ଫେବୃଆଣ୍ଡେସନ୍,Fecundation
ମୁଖ,किण्वन
ପ୍ରଜନନ,सुपीकता
ସାର,खत
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,खताची कार्यक्षमता वापरा
ଫାଇବ୍ରସ୍,तंतुमय
କ୍ଷେତ୍ର,फील्ड
କ୍ଷେତ୍ର ଦକ୍ଷତା,फील्ड क्षमता
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,फील्ड प्रात्यक्षिक
ଫିକ୍ସସନ୍,निर्धारण
ବନ୍ୟା ପରିସ୍ଥିତି,पूर
ପ୍ରବାହ ଚିତ୍ର |,प्रवाह चित्र
ଖାଦ୍ୟ ମୂଲ୍ୟ,अन्न मूल्य
ଚାରା (ଖାଇବାକୁ),चारा (चारा)
ପୂର୍ବାନୁମାନ,अंदाज
ଜଙ୍ଗଲ,वन
ରକ୍ତ ବନ୍ଧୁମାନେ,वनीकरण
ବରଣ୍ଡ,फ्रॉन्ड
ବରଫ ପ୍ରତିରୋଧକ |,फ्रॉस्ट प्रतिरोधक
ବରଫ,दंव
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),गोठलेले (फळ आणि भाजी)
ଫଳ,फ्रुकिफिकेशन
ଫଳ ଡ୍ରପ୍,फळ थेंब
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),फळ-सेट (फळांची सेटिंग)
ଫ୍ୟାଜିଜ୍,धूर
ଫଙ୍ଗିସାଇଡ୍ |,बुरशीनाशक
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,बुरशीवादी
କବକ,बुरशीचे
ଫ୍ରୁ,Furo
ଫ୍ୟୁଜନ୍ |,फ्यूजन
ଫୁଜ୍,अस्पष्ट
ଅସ୍ପଷ୍ଟ,अस्पष्ट
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","एका जातीची बडीशेप, बडीशेप"
FenugRek,मेथी
ଡିମ୍ବିରି,अंजीर
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,बोटा बाजरी
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,अग्निशामक बुश
ଜଙ୍ଗଲର ନିଆଁ,जंगलाची ज्योत
ଫରାସୀ ବିନ୍,फ्रेंच बीन
ପୋକ,पिसू
ଠେକୁଆ,कोल्हा
ଫଳ ଉଡ଼ିଠି,फळ माशी
ଗଲ୍ (ହୋର୍ଟ),पित्त (हॉर्ट)
ଖେଳ,गेमेट
ଉଦ୍ୟାନ,बाग
ଗେଜ୍ (ପାଣି),गेज (पाणी)
ଜିନ୍ ବ୍ୟାଙ୍କ |,जीन बँक
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,जीन टॅगिंग
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,जीनोलॉजी
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,अनुवांशिक नकाशा
Gegnetics,अनुवांशिक
ଜିଦ୍,जीनोम
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,जीनोमिक लायब्ररी
ଜେନୋମିଟର,जीनोमिक्स
ଜେନେଟାଇପ୍,जीनोटाइप
ଜେନେଟାଇପ୍,जीनोटाइप
ଜେନସ୍,वंश
ଜେନସ୍,वंश
ଜୀବାଣୁ,अंकुर
ଜୀବାଣୁ,जंतुनाशक
ଅଦମାରଣ,उगवण
Germplasm,जर्मप्लाझम
ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |,गिब्बरेलिक acid सिड
ଗିନିଂ,जिनिंग
ଲ୍ୟୁମର,ग्लूम
ଗ୍ଲାଉଟିନିୟସ୍ |,ग्लूटीनस
ଗ୍ଲାଇକୋଲିସିସ୍ |,ग्लायकोलिसिस
Gneass,Gneiss
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ,सुवर्ण क्रांती
ଗ୍ରେଡିଂ,ग्रेडिंग
ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |,कलम केलेला वनस्पती
ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |,कलम-विसंगत
ଗ୍ରାନା |,ग्रॅना
ଗ୍ରାନୁଲେସନ୍,ग्रॅन्युलेशन
ସବୁଜ ଖତ,ग्रीन खत
ସବୁଜ ବିପ୍ଳବ,हरित क्रांती
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,वाढ आणि विकास
ଗୁମ୍ବୋସ୍,गमोसिस
ନଦୂତର,गायनोडिओसियस
ଗଲ୍ ବାଦାମ |,पित्त नट
ରସୁଣ |,लसूण
ଅହବେରା |,गर्बेरा
ଘର୍ନ୍କିନ୍ |,Gherkin
ଅଦା,आले
ଗୁଗାଓସସ୍ |,ग्लॅडिओलस
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),बकरी तण (एजराटम)
ଅଙ୍ଗୁର ଫଳ,द्राक्षफळ
ଅଙ୍ଗୁର,द्राक्षे
ସବୁଜ ଗ୍ରାମ,हिरवा हरभरा
Grewia,ग्रेव्हिया
ଭୂମିରେ,शेंगदाणे
ଗୁଆବା,पेरू
ଗିନି ଘାସ,गिनिया गवत
ଗାଲ୍ ମିଜ୍ |,पित्त मिज
ଘାସ ହପର୍ |,गवत हॉपर
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,Gondhy बग
ଅଭ୍ୟାସ,सवय
କୁଆପଥର,गारा
ହେୟାରସିଭେଚ୍ |,केशरचना
ହାଲଫିଟେଟ୍,हॅलोफाइट
ହାରୋ,हॅरो
ଅମଳ ସୂଚକାଙ୍କ |,कापणी निर्देशांक
ଅମଳ,कापणी
ଅମଳ,कापणी
ହ୍ୟାଚ୍,हॅच
ଘାସ,गवत
ହେଲିଜ୍ |,गवत
ହେସ୍ଟକ୍,गवत
କୁହୁଡି,धुके
ଦୁର୍ବଳ,हेझी
ମୁଣ୍ଡ (ଆଗ୍ରୋ),प्रमुख (कृषी)
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),प्रमुख (चॅनेलचे)
ହେଡିଙ୍ଗ୍,मागे जात आहे
ହେଜ୍,हेज
ହେଡିଙ୍ଗ୍,हेजिंग
ହେଲିକ୍ସ |,हेलिक्स
ହେମାଟାଇଟ୍,हेमॅटाइट
B ଷଧ,औषधी वनस्पती
ହର୍ବରିୟମ୍ |,हर्बेरियम
B ଷଧୀୟ,औषधी वनस्पती
ବଂଶାନୁକ୍ରମିକ,आनुवंशिकता
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,आत्मीयता
His ହେମାଫ୍ରୋଡାଇଟ୍ |,हर्माफ्रोडाइट
ହେଟେରକୋମେଟିକ୍ |,हेटरोक्रोमॅटिक
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,हेटरोफर्टिलायझेशन
ହେଟେରୋସିସ୍ |,हेटरोसिस
ହେଟେରୋସ୍କୋମ୍,हेटरोसोम
ହେଟେରୋଟ୍ରୋଫ୍ |,हेटरोट्रोफ
Hexaploid,हेक्साप्लोइड
ହାଇବରନେଟ୍ |,हायबरनेट
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,उच्च घनतेची लागवड
ପାହାଡ (ଚାଉଳ),हिल (तांदूळ)
ହିଷ୍ଟୋଗ୍ରାମ୍,हिस्टोग्राम
ହାଇଟେକ୍ ହଳିକତା |,हिटेक फलोत्पादन
ଗୁପ୍ତ,पोळे
ହୋଙ୍ଗ,होईंग
ଧରି ରଖିବା,होल्डिंग
ଘର ଫାର୍ମ |,होम फार्म
ହୋମେଓଷ୍ଟାସାସାସୀ,होमिओस्टॅसिस
ହୋମଷ୍ଟେଡ୍ |,होमस्टीड
ସମଲିଙ୍ଗୀତା |,एकसंधपणा
ସମଲିଙ୍ଗୀ,एकसंध
ସମ୍ବାଦ,होमोलोगस
ସୋମବରଗୋଟେଗୋଟ୍ |,होमोझीगोटे
ହପର୍,हॉपर
ରାଶି,होरायझन
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,बागायती पिके
ଉଦ୍ୟାନ କୃଷି,बागायती
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,हॉर्टी-सिल्वी खेडूत शेती
ହୋଷ୍ଟ,होस्ट
ଗରମ ପାଣି ଚିକିତ୍ସା |,गरम पाण्याचे उपचार
ହଲ୍,हुल
ଆର୍ଦ୍ରତା,आर्द्रता
ହ୍ୟୁମସ୍,बुरशी
ହସ୍,भुंगा
ହ୍ୱକର୍,हस्कर
ହସିଂ,हस्किंग
ହାଇବ୍ରିଡ୍ |,संकरित
ହାଇବ୍ରିଡାଇଜେସନ୍ |,संकरीत
ହାଇଡ୍ରେସନ୍,हायड्रेशन
ହାଇଡ୍ରୋଲୋଜି,हायड्रोलॉजी
ହାଇଡ୍ରୋଲାଇସିସ୍,हायड्रोलिसिस
ହାଇଡ୍ରୋମିଟର |,हायड्रोमीटर
ହାଇଡ୍ରୋଫିଲୋସ୍,हायड्रोफिलस
ହାଇଡ୍ରୋପୋନିକ୍ସ |,हायड्रोपोनिक्स
ହାଇଡ୍ରୋସଫେରର୍ |,हायड्रोस्फीअर
ହାଇଡ୍ରୋସ୍କୋପିଟି |,हायड्रोस्कोपीसीटी
ହାଇପରପେରାସାଇଟ୍ |,हायपरपॅरासाइट
ହାଇପରପ୍ସିଆ,हायपरप्लासिया
ହାଇଫା,हायफा
କପଟୋଟଲ୍,हायपोकोटाइल
ଶୁଳୋପାସିସ୍ |,हायपोथेसिस
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),हिस्टेरिसिस (पाणी)
ହାଜେଲ ବାଦାମ,हेझेल नट
ହେମ୍ପ,भांग
ହେନବାନ୍ |,हेनबेन
ହେନ୍ନା,मेंदी
ହାଇବିସ୍କସ୍ |,हिबिस्कस
ହପ୍,हॉप
ଘୋଡା ଗ୍ରାମ |,घोडा हरभरा
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,घोडा-डोळा-बीन
ମହୁ ମାଛି,मधमाशी
ହପର୍,हॉपर
ହାର୍ଟିସୁରିଷ୍ଟ |,बागायती
ଜଳ,हायड्रोलॉजिस्ट
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,सिटू ग्राफ्टिंग मध्ये
ଭିଟ୍ରୋରେ |,ग्लासमध्ये
ଭିଭୋରେ,व्हिव्हो मध्ये
ଅଜ୍ଞାତ,अंदाधुंदी
କୀଟ,कीटक
କୀଟପତଙ୍ଗ ପୋକ,कीटक कीटक
କୀଟରୀ,कीटक
କୀଟନାଶକ,कीटकनाशक
କୀଟନାଶକ,कीटकनाशक
ନିନ୍ଦା,इन्सोलेशन
ଅପିସ୍ମରଣୀ,अघुलनशील
ଇନଷ୍ଟାର (କୀଟ),इन्स्टार (कीटक)
ଇନସୁଲେଟର |,इन्सुलेटर
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,एकात्मिक रोग व्यवस्थापन
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,एकात्मिक पोषक व्यवस्थापन
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,एकात्मिक कीटक व्यवस्थापन
ତୀବ୍ରତା,तीव्रता
ତୀବ୍ର,गहन
ଇଣ୍ଟରକ୍ରପ୍,इंटरपॉप
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),परस्परसंवाद (परस्परसंवाद)
ଆଗ୍ରହ,व्याज
ଆଭେଜର |,इंटर्नोड
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),इंटरफेस (सेल विभाग)
ଇଣ୍ଟରପୋଲେସନ୍,इंटरपोलेशन
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,आंतर-वृद्ध
ଭଣ୍ଡାର,यादी
ଓଲଟା |,उलटा
ଜଡିତ,Incocre
ଆୟନ,आयन
ବିକଶିତତା |,इरिडिएशन
ଜଳସେଚନ,सिंचन
ISO ସା elles େଲାଲ |,आयएसओ les लेल्स
ISO ଉତ୍ପାଦ ବକ୍ର |,आयएसओ उत्पादन वक्र
ଆଇସୋ ବାର୍ |,आयसोबार
ଆଇସୋଗାମି |,Isogamy
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,अलगाव अंतर
Isploid,आयसोप्लॉइड
Isoquat,आयसोक्वांट
ଇସୋଟୋପ୍,समस्थानिक
ଭାରତୀୟ ବିରଞ୍ଚ |,भारतीय बर्च
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,भारतीय निळा पाइन
ଭାରତୀୟ ଚେରି |,भारतीय चेरी
ଭାରତୀୟ ଜୁନିପର |,भारतीय जुनिपर
ଭାରତୀୟ କୋନୋ ଗଛ |,भारतीय किनो वृक्ष
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,भारतीय लॉरल ट्री
ଭାରତୀୟ ମାଡଡରର,भारतीय वेडा
ଭାରତୀୟ ମାଡଲର |,भारतीय मॅडलर
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,भारतीय पोडो फिलम
ଇଗିଗୋ |,इंडिगो
ଇଟାଲୀ ମିଲେଟ |,इटालियन बाजरी
ହାତୀ ଦାନ୍ତ,आयव्हरी ट्री
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,आयव्ही गॉर्ड/लिटल लबाडी
ଜାଗର,गूळ
ଜାପିକା ଚାଉଳ,जपोनिका तांदूळ
ଜାସିଡ୍ |,जॅसिड
ଜାନବାନୀ ଚାଉଳ |,जावानिका तांदूळ
ଅଳଙ୍କାର,जेलिंग
Jhum ଚାଷ,झूम शेती
ଜମ୍ପ୍ ଜିନ୍,जंपिंग जीन
ଜଙ୍କ ଡିନା |,जंक डीएनए
ନାବାଳକ ଚେଜ୍ |,किशोर टप्पा
ଜାକରଣ୍ଡା |,जकारांडा
Jackfruit,फणस
ଜାମୁନ୍ |,जामुन
ଜସ୍ମିନ୍ |,चमेली
ଜାଟୀ ଖାଟ୍ଟି |,जट्टी खट्टी
ଜାଟ୍ରୋଫା |,जॅट्रोफा
ଜଟ୍ର,Jute
Jassids,जॅसिड्स
କୋଲିନ୍ |,काओलिन
କୋଲିନାଇଟ୍,Kaolinite
କୋଲିନାଇଟ୍,Kaolinite
କରୀଚିମା |,कॅरीन्चीमा
ନିକ୍,Karyodesma
Karogamy,Karyogamy
Karogargram (idigromm),कॅरोग्राम (इडिओग्राम)
କାରୁକୋକିନାସ୍,Karyokinesis
ଖାରିଓଲୋଜି |,कॅरोलॉजी
କାରିଓଲାଇସିସ୍,कॅरोलिसिस
କିଲୋନ,कॅरियन
କାରିଓଟାଇପ୍,कॅरिओटाइप
Kelp (algae),केल्प (एकपेशीय वनस्पती)
କେଲଭିନ ଚକ୍ର |,केल्विन सायकल
କିରାଟିନ୍ |,केराटिन
କର୍ଣ୍ଣଲ |,कर्नल
KHARA ରୋଗ,खैरा रोग
ଖାରିଫ୍ |,खरीफ
ମଜା କରିବା,विनोद
ଗା intore ାଓକୋର,किनेटोचोर
ରୋଷେଇ ଘର ବଗିଚା |,किचन गार्डन
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,क्लेनफिल्टर सिंड्रोम
Klenow frogment,क्लेनो फ्रॅगमेंट
ଗଣ୍ଠି ଦେଉଥିବା,नॉचिंग
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,कोचचे पोस्ट्युलेट
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),कोप्पेनचे वर्गीकरण (हवामान)
କର୍ଗଗୁଡିକ ଚକ୍ର,क्रेब्स सायकल
କୁର୍ଟୋସିସ୍,कुर्टोसिस
Kvk (krishi vigyan kendra),केव्हीके (कृषी विगीयन केंद्र)
କାଟାମ |,कडम
କଲାଲ,काळे
କାନ୍ସ ଘାସ,कॅन्स गवत
Karonda,कारोंडा
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |","मूत्रपिंड बीन, राजमाह"
Kiwifriut,किविफ्रीट
ଗଣ୍ଠିର,नोल खोल
କାଦୋମ୍ପୁଲୀ |,कोडाम्पुली
କୋଡୋ ମିଲେଟ୍ |,कोडो बाजरी
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),कोकम बटर ट्री (मॅंगोस्टीन)
ଖାପ୍ରା ବାଇଟଲ୍ |,खाप्रा बीटल
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),एल.डी. 50 (प्राणघातक डोस 50)
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,लॅब टू लँड
ଲାବାଇଲ୍,लेबल
ଶ୍ରମ,श्रम
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,लाख ऑपेरॉन मॉडेल
ସ୍ତନ୍ୟପାନ,स्तनपान
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),दुग्धशर्करा
ଲାକ୍ଟୋଜ୍,दुग्धशर्करा
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,लॅगिंग स्ट्रँड
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,लॅम्बडा क्लोनिंग वेक्टर
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,लॅमिनेर एअर प्रवाह
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,दिवा ब्रश गुणसूत्र
ଜମି,जमीन
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,जमीन क्षमता वर्गीकरण
