Hindi,Kannada
सप्रतिबंध प्रायिकता,ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ
सरेखता प्रतिबंध,ಕೋಲಿನಿಯರಿಟಿಯ ಸ್ಥಿತಿ
संगति प्रतिबंध,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
समाकलनीयता का प्रतिबंध,ಸಮಗ್ರತೆಯ ಸ್ಥಿತಿ
स्पर्श का प्रतिबंध,ಸ್ಪರ್ಶದ ಸ್ಥಿತಿ
"शंकु, कोन",ಕೋನ್
विश्वास्यता अंतराल,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
विश्वास्यता अंतराल आकल,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ ಅಂದಾಜು
विश्वास्यता सीमाएँ,ವಿಶ್ವಾಸಾರ್ಹ ಮಿತಿಗಳು
विश्वास्यता क्षेत्र,ವಿಶ್ವಾಸಾರ್ಹ ಪ್ರದೇಶ
विरोध स्थिति,ಸಂಘರ್ಷದ ಪರಿಸ್ಥಿತಿ
संनाभि शांकव,ಕಾನ್ಫೋಕಲ್ ಕೋನಿಕ್ಸ್
संनाभि दीर्घवृत्त,ಕಾನ್ಫೋಕಲ್ ದೀರ್ಘವೃತ್ತಗಳು
संनाभि ज्यामिति,ಕಾನ್ಫೋಕಲ್ ಜ್ಯಾಮಿತಿ
संनाभि अतिपरवलय,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
संनाभि अतिपरवलयज,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾಯ್ಡ್ಗಳು
संनाभि परवलय,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾ
संनाभि परवलयजीय निर्देशांक,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾಯ್ಡಲ್ ಕಾರ್ಡಿನೇಟ್‌ಗಳು
"अनुकोण, अनुरूप",ಅನುರೂಪ
अनुकोण प्रतिचित्रण,ಕನ್ಫಾರ್ಮಲ್ ಮ್ಯಾಪಿಂಗ್
" सर्वांगसमता , द्विप्राचल रेखा-कुल , समशेषता",ಹೊಂದಾಣಿಕೆ
द्विप्राचल वृत्त-कुल,ವಲಯಗಳ ಹೊಂದಾಣಿಕೆ
" सर्वांगसम , समशेष",ಸರ್ವಸಮಾನ
समतुल्य आव्यूह,ಸಮಾನವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"शांकव, कॉनिक",ಶಂಕುವಿನಾಕಾರದ
शंकु-छिन्नक,ಶಂಕುವಿನಾಕಾರದ frustum
शंकु-कुण्डलिनी,ಶಂಕುವಿನಾಕಾರದ ಹೆಲಿಕ್ಸ್
"शांकव काट,शांकव",ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
शांकव गणित,ಶಂಕುಗಳು
"शंकु-काट, शंकु-परिच्छेद",ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
"संयुग्मी (वि.), संयुग्मन होना (क्रि.)",ಸಂಯೋಗ
संयुग्मी कोण,ಸಂಯೋಜಿತ ಕೋನಗಳು
संयुग्मी अक्ष,ಸಂಯೋಜಿತ ಅಕ್ಷ
संयुग्मी सम्मिश्र संख्याएँ,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಗಳನ್ನು ಸಂಯೋಜಿಸಿ
संयुग्मी दिशा,ಸಂಯೋಜಿತ ದಿಕ್ಕುಗಳು
संयुग्मी फलन,ಸಂಯೋಜಿತ ಕಾರ್ಯಗಳು
मैटिक्स का संयुग्मी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ
संयुग्मी क्रमचय,ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ
संयुग्मी परिवर्त,ಸಂಯೋಜಿತ ವರ್ಗಾವಣೆ
"योग, युति",ಸಂಯೋಗ
क्रमागत,ಸತತವಾಗಿ
क्रमागत संख्याएँ,ಸತತ ಸಂಖ್ಯೆಗಳು
ऊर्जा-संरक्षण,ಶಕ್ತಿಯ ಸಂರಕ್ಷಣೆ
संहति-संरक्षण,ದ್ರವ್ಯರಾಶಿಯ ಸಂರಕ್ಷಣೆ
संरक्षी,ಸಂಪ್ರದಾಯವಾದಿ
" संगति, अविरोध , गाढ़ता, गाढ़ापन",ಸ್ಥಿರತೆ
संगति प्रतिबंध,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
"संगत आकल, अविरोधी आकल",ಸ್ಥಿರ ಅಂದಾಜು
"संगत आकलक, अविरोधी आकलक",ಸ್ಥಿರ ಅಂದಾಜುಗಾರ
"अविरोधी प्रतिदर्शज, संगत प्रतिदर्शज",ಸ್ಥಿರ ಅಂಕಿಅಂಶ
"संगत निकाय, अविरोधी निकाय",ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
कन्सॉल,ಕನ್ಸೋಲ್
"नियत, स्थिर, अचर, अचल, अपरिवर्ती, एकसमान",ನಿರಂತರ
एकसमान त्वरण,ನಿರಂತರ ವೇಗವರ್ಧನೆ
अचर फलन,ನಿರಂತರ ಕಾರ್ಯ
गुरुत्वांक,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ
समाकलन-अचर,ಏಕೀಕರಣದ ಸ್ಥಿರ
आनुपातिकता स्थिरांक,ಅನುಪಾತದ ಸ್ಥಿರ
अचर प्राचल,ಸ್ಥಿರ ನಿಯತಾಂಕ
अचर बहुपद,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
नियत समानुपात,ಸ್ಥಿರ ಅನುಪಾತ
एकसमान चाल,ಸ್ಥಿರ ವೇಗ
अचर पद,ನಿರಂತರ ಪದ
एकसमान वेग,ಸ್ಥಿರ ವೇಗ
रचक समीकरण,ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
व्यवरोध,ನಿರ್ಬಂಧ
"रचना करना, निर्माण करना",ನಿರ್ಮಿಸಲು
रचना,ನಿರ್ಮಾಣ
उपभोक्ता वरीयता,ಗ್ರಾಹಕ ಆದ್ಯತೆ
उपभोग फलन,ಬಳಕೆಯ ಕಾರ್ಯ
स्पर्श-कोण,ಸಂಪರ್ಕ ಕೋನ
संपर्क बिंदु,ಸಂಪರ್ಕ ಬಿಂದು
अंतर्विष्ट,ಒಳಗೊಂಡಿರುವ
आसंग सारणी,ಆಕಸ್ಮಿಕ ಕೋಷ್ಟಕ
सांतत्यक यांत्रिकी,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
वितत भिन्न,ಮುಂದುವರಿದ ಭಾಗ
वितत गुणनफल,ಮುಂದುವರಿದ ಉತ್ಪನ್ನ
" सांतत्य , सातत्य",ನಿರಂತರತೆ
फलन का सांतत्य,ಕಾರ್ಯದ ನಿರಂತರತೆ
सांतत्य परीक्षण,ನಿರಂತರತೆಯ ಪರೀಕ್ಷೆ
" संतत, अखंड, अविछिन्न, अविरत , सतत",ನಿರಂತರ
संतत अवकलज,ನಿರಂತರ ಉತ್ಪನ್ನ
संतत बंटन,ನಿರಂತರ ವಿತರಣೆ
उपरितः संतत,ಮೇಲಿನಿಂದ ನಿರಂತರ
संतत फलन,ನಿರಂತರ ಕಾರ್ಯ
संतततः अवकलनीय,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
संतत प्रतिचित्र,ನಿರಂತರ ನಕ್ಷೆ
संतत प्रतिचित्रण,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
संतत प्रायिकता घनत्व फलन,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
संतत प्रायिकता बंटन,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
संतत यादृच्छिक चर,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
संतत प्रतिदर्श समष्टि,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
संतत चर,ನಿರಂತರ ವೇರಿಯಬಲ್
संतत तरंग,ನಿರಂತರ ತರಂಗ
"सांतत्यक, कन्टिनुअम",ನಿರಂತರ
सांतत्यक-अभिगृहीत,ನಿರಂತರ ಕಲ್ಪನೆ (= ನಿರಂತರ ತತ್ವ)
वास्तविक-संख्या समुच्चय,ನೈಜ ಸಂಖ್ಯೆಗಳ ನಿರಂತರತೆ (= ನೈಜ ಸಂಖ್ಯೆಗಳ ಸೆಟ್)
सांतत्यक सिद्‌धांत,ನಿರಂತರ ಸಿದ್ಧಾಂತ
कन्टूर समाकलन,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
संकुचन प्रतिचित्रण,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
विरोध,ವಿರೋಧಾಭಾಸ
प्रतिपरिवर्त,ವ್ಯತಿರಿಕ್ತ
नियंत्रण,ನಿಯಂತ್ರಣ
नियंत्रण-संचित्र,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
माध्यों का नियंत्रण संचित्र,ಸರಾಸರಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
दोषों का नियंत्रण,ದೋಷಗಳಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
परिसरों का नियंत्रण,ವ್ಯಾಪ್ತಿಯ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
चरों का नियंत्रण,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"अभिसरित करना, अभिसरित होना",ಒಮ್ಮುಖವಾಗುತ್ತವೆ
माध्य अभिसरण,ಸರಾಸರಿಯಲ್ಲಿ ಒಮ್ಮುಖ
वर्ग माध्य अभिसरण,ಸರಾಸರಿ ಚೌಕದಲ್ಲಿ ಒಮ್ಮುಖ
प्रायिकता में अभिसरण,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
अभिसरण सीमा,ಒಮ್ಮುಖ ಮಿತಿ
अभिसरण त्रिज्या,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
अभिसरण प्रदेश,ಒಮ್ಮುಖ ಪ್ರದೇಶ
"अभिसारी (क्रि.), अभिसरक (सं.)",ಒಮ್ಮುಖ
अभिसारी अनुक्रम,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
अभिसारी श्रेणी,ಒಮ್ಮುಖ ಸರಣಿ
"विलोम, विपरीत",ಸಂಭಾಷಿಸು
"विलोमतः व्यत्यासाने,",ವ್ಯತಿರಿಕ್ತವಾಗಿ
रूपांतरण भिन्न,ಪರಿವರ್ತನೆ ಭಾಗ
रूपांतरण सारणी,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
अवमुख,ಪೀನ
अवमुख पिंड,ಪೀನ ದೇಹ
अवमुख संयोजन,ಪೀನ ಸಂಯೋಜನೆ
अवमुख समावरक,ಪೀನ ಕವರ್ (=ಪೀನ ಹಲ್)
अवमुख फलन,ಪೀನ ಕಾರ್ಯ
अवमुख रैखिक संचय,ಪೀನ ರೇಖೀಯ ಸಂಯೋಜನೆಗಳು
अवमुख रैखिक प्रोग्रामन,ಪೀನ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
अवमुख दूरीक समष्टि,ಪೀನ ಮೆಟ್ರಿಕ್ ಸ್ಪೇಸ್
अवमुख बहुफलक,ಪೀನ ಬಹುಮುಖಿ
अवमुख प्रोग्रामन,ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
अवमुख प्रदेश,ಪೀನ ಪ್ರದೇಶ
अवमुख समुच्चय,ಪೀನ ಸೆಟ್
संवलन,ತಿರುವು
संवलन समाकल,ಕನ್ವಲ್ಯೂಷನ್ ಅವಿಭಾಜ್ಯ
संवलन प्रमेय,ಕನ್ವಲ್ಯೂಷನ್ ಪ್ರಮೇಯ (= ಫಾಲ್ಟಂಗ್ ಪ್ರಮೇಯ)
" निर्देशी, निर्देशांक , उपसहसंयोजकता",ಸಮನ್ವಯಗೊಳಿಸು
निर्देशक अक्ष,ಸಮನ್ವಯ ಅಕ್ಷ
निर्देशांक ज्यामिति,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
निर्देशांक समतल,ಸಮನ್ವಯ ಸಮತಲ
निर्देशांक,ನಿರ್ದೇಶಾಂಕಗಳು
"निर्देशांक पद्‌धति, निर्देश तंत्र",ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
कोपर्निकस-निकाय,ಕೋಪರ್ನಿಕನ್ ವ್ಯವಸ್ಥೆ
समतलीय,ಕೊಪ್ಲಾನರ್
समतलीय बल,ಕೋಪ್ಲಾನರ್ ಪಡೆಗಳು
समतलीयता,coplanarity
असहभाज्य संख्या,ಮುಖ್ಯ ಸಂಖ್ಯೆಗಳು
"संशोधन गुणक, संशुद्‌धिगुणक",ತಿದ್ದುಪಡಿ ಅಂಶ
सही हल,ಸರಿಯಾದ ಪರಿಹಾರ
सहसंबंध,ಪರಸ್ಪರ
सहसंबंध गुणांक,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
सहसंबंध आरेख,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
सहसंबंध फलन,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"सहसंबंध आव्यूह, सहसंबंध मैट्रिक्स",ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
सहसंबंधानुपात,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
सहसंबंध-चित्र,ಕೋರ್ರೆಲೋಗ್ರಾಮ್
सहसंबंध-चित्र विश्लेषण,ಕೊರೆಲೊಗ್ರಾಮ್ ವಿಶ್ಲೇಷಣೆ
"संगत होना, तदनुरूपी होना",ಅನುರೂಪವಾಗಿದೆ
संगति-नियम,ಪತ್ರವ್ಯವಹಾರದ ತತ್ವ
संगत कोण,ಅನುಗುಣವಾದ ಕೋನ
संगत पार्श्व,ಅನುಗುಣವಾದ ಬದಿ
सहसमुच्चय,ಕಾಸೆಟ್
"कोसाइन, कोटिज्या",ಕೊಸೈನ್
कोटिज्या नियम,ಕೊಸೈನ್ ಕಾನೂನು
लागत विश्लेषण,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
लागत अधिकतमीकरण,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
गणनीयता-अभिगृहीत,ಎಣಿಕೆ ತತ್ವ
गणनीय,ಎಣಿಸಬಹುದಾದ
गणनीय योज्यता,ಎಣಿಸಬಹುದಾದ ಸಂಕಲನ
गणनीय आधार,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
गणनीय आधार,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
गणनीय समुच्चय,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
गणनीयतः अनंत,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
" गणित्र , फलक, काउंटर",ಕೌಂಟರ್
वामावर्त अपसव्य,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
प्रत्युदाहरण,ಕೌಂಟರ್ ಉದಾಹರಣೆ
सहप्रसरण,ಸಹವರ್ತಿತ್ವ
सहप्रसरण नियम,ಸಹವರ್ತಿ ಕಾನೂನು
सहप्रसरण आव्यूह,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
सहप्रसरण विधि,ಸಹವರ್ತಿ ವಿಧಾನ
सहप्रसरण विधि,ಸಹವರ್ತಿ ತಂತ್ರ
क्रैमर-नियम,ಕ್ರಾಮರ್ ನಿಯಮ
क्रैमर-राव असमिका,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
उद्देश्य फलन,ಮಾನದಂಡ ಕಾರ್ಯ (=ಆಬ್ಜೆಕ್ಟಿವ್ ಫಂಕ್ಷನ್)
क्रांतिक कोण,ನಿರ್ಣಾಯಕ ಕೋನ
क्रांतिक बिंदु,ನಿರ್ಣಾಯಕ ಬಿಂದು
फलन का क्रांतिक बिंदु,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಹಂತ
क्रांतिक मान,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
क्रांतिक वेग,ನಿರ್ಣಾಯಕ ವೇಗ
व्यतिसहसंबंध फलन,ಅಡ್ಡ ಸಂಬಂಧದ ಕಾರ್ಯ
"वेक्टर-गुणनफल, सदिश गुणनफल",ಅಡ್ಡ ಉತ್ಪನ್ನ
वज्रानुपात,ಅಡ್ಡ ಅನುಪಾತ
अनुप्रस्थ परिच्छेदन,ಅಡ್ಡ ವಿಭಾಗ
गूढ़लेख,ನಿಗೂಢ
"घन, क्यूब",ಘನ
घन संख्या,ಘನ ಸಂಖ್ಯೆ
घनमूल,ಘನ ಮೂಲ
" घन, घनाकृति, घनीय, त्रिघात , त्रिसमलंबाक्ष, घनीय",ಘನ
"घन, घनाकृति, घनीय",ಘನಾಕೃತಿಯ
त्रिघात समीकरण,ಘನ ಸಮೀಕರಣ
घन इंच,ಘನ ಇಂಚು
घन मीटर,ಘನ ಮೀಟರ್
त्रिघात परवलय,ಘನ ಪ್ಯಾರಾಬೋಲಾ
घनमूल,ಘನ ಮೂಲ
त्रिघाती पद,ಘನ ಪದ
लंबकोणिक समांतर,ಘನಾಕೃತಿಯ
"संचयी संकलित,",ಸಂಚಿತ
संचयी वक्र,ಸಂಚಿತ ಕರ್ವ್
संचयी बंटन फलन,ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ
संचयी बारंबारता,ಸಂಚಿತ ಆವರ್ತನ
संचयी बारंबारता फलन,ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ
"संचयी बारंबारता आलेख, संचयी बारंबारता ग्राफ",ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್
संचयी प्रायिकता फलन,ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
"कर्ल, कुंतल",ಸುರುಳಿಯಾಗಿ
द्विप्राचल वक्र-कुल का कर्ल,ಸಮಾನತೆಯ ಸುರುಳಿ
सदिश का कर्ल,ವೆಕ್ಟರ್ನ ಸುರುಳಿ
"धनुःकोष्ठक, धनुर्बधनी",ಕರ್ಲಿ ಬ್ರಾಕೆಟ್
धारा,ಪ್ರಸ್ತುತ
चलित बिंदु,ಪ್ರಸ್ತುತ ಬಿಂದು
वक्रता,ವಕ್ರತೆ
वक्रता-प्रभाव,ವಕ್ರತೆಯ ಪರಿಣಾಮ
वक्र,ವಕ್ರರೇಖೆ
वक्र रेखा,ಬಾಗಿದ ರೇಖೆ
वक्र अनुरेखण,ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್
वक्रेखी अनंतस्पर्शी,ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್
वक्रेखी निर्देशांक,ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು
वक्रेखी समाश्रयण,ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್
"उभयाग्र, कस्प",ತುದಿ
"चक्र, आवर्तन , साइकिल , ढलाई चक्र, संचन चक्र",ಸೈಕಲ್
चक्रीय विचरण,ಆವರ್ತಕ ಬದಲಾವಣೆ
चक्रीय सदिश गुणनफल,ಆವರ್ತಕ ಅಡ್ಡ ಉತ್ಪನ್ನ
चक्रीय मांग,ಆವರ್ತಕ ಬೇಡಿಕೆ
चक्रीय व्यंजक,ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ
चक्रीय समूह,ಆವರ್ತಕ ಗುಂಪು
चकीय क्रमचय,ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ
"चक्रज, साइक्लोइड",ಸೈಕ್ಲೋಯ್ಡ್
"बेलन, सिलिन्डर",ಸಿಲಿಂಡರ್
"बेलनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी",ಸಿಲಿಂಡರಾಕಾರದ
सिलिन्डराकार पृ्ष्ठ,ಸಿಲಿಂಡರಾಕಾರದ ಮೇಲ್ಮೈ
"शून्य, सिफर",ಸೈಫರ್
डिलंबर्ट-सिद्‌धांत,ಡಿ&#39;ಅಲೆಂಬರ್ಟ್ ತತ್ವ
अवमंदित सरल आवर्त गति,ಹಾರ್ಮೋನಿಕ್ ಕಾರ್ಯವನ್ನು ತೇವಗೊಳಿಸಿತು
अवमंदन स्थिरांक,ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ
" दत्त, उपात्त , आंकड़ा, न्यास",ಡೇಟಾ
दत्त उपक्रमण,ಡೇಟಾ ಮೂಲ
न्यास संसाधन प्रणाली,ಡೇಟಾ ಸಂಸ್ಕರಣಾ ವ್ಯವಸ್ಥೆ
आंकड़ा संसाधित्र,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
आंकड़ा पत्र,ಮಾಹಿತಿಯ ಕಾಗದ
दशभुज,ದಶಭುಜ
डेकाग्राम,ದಶಕ
डेकामीटर,ದಶಮಾನಕ
क्षयांक,ಕೊಳೆತ ಸ್ಥಿರ
क्षय वक्र,ಕೊಳೆತ ವಕ್ರರೇಖೆ
शिष्ट फलन,ಯೋಗ್ಯ ಕಾರ್ಯ
डेसीग्राम,ಡೆಸಿಗ್ರಾಮ್
दशमक,ದಶಮಾನ
"दशमलव, दशमिक",ದಶಮಾಂಶ
दशमिक कोड,ದಶಮಾಂಶ ಕೋಡ್
दशमलव कोडित अंक,ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ
दशमिक प्रसार,ದಶಮಾಂಶ ವಿಸ್ತರಣೆ
दशमलव भिन्न,ದಶಮಾಂಶ ಭಾಗ
दशमलव संकेतन पद्‌धति,ದಶಮಾಂಶ ಸಂಕೇತ
दशमलव अंकन पद्‌धति,ದಶಮಾಂಶ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
दशमलव बिंदु,ದಶಮಾಂಶ ಬಿಂದು
दशमलव मापक्रम,ದಶಮಾಂಶ ಪ್ರಮಾಣ
दशमलव पद्‌धति,ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
डेसीमीटर,ಡೆಸಿಮೀಟರ್
कूटवाचन,ಅರ್ಥೈಸಿಕೊಳ್ಳುವುದು
निर्णय निदर्श,ನಿರ್ಧಾರ ಮಾದರಿ
निर्णय सिद्‌धांत,ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ
निर्णय चर,ನಿರ್ಧಾರ ವೇರಿಯಬಲ್
"कूटवाचक, विकोडक",ಡಿಕೋಡರ್
"कूटवाचन, विकोडन",ಡಿಕೋಡಿಂಗ್
वियोज्य समुच्चय,ಕೊಳೆಯುವ ಸೆಟ್
ह्रासमान,ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
ह्रासमान फलन,ಕಾರ್ಯವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
डेडेकिन्ड-कट,ಡೆಡೆಕಿಂಡ್ಸ್ ಕಟ್
डेडेकिन्ड-प्रमेय,ಡೆಡೆಕಿಂಡ್ ಪ್ರಮೇಯ
निगमन करना,ನಿರ್ಣಯಿಸಿ
निगमनिक रीति,ಅನುಮಾನಾತ್ಮಕ ವಿಧಾನ
सदोष,ದೋಷಪೂರಿತ
परिभाषी समीकरण,ಸಮೀಕರಣವನ್ನು ವ್ಯಾಖ್ಯಾನಿಸುವುದು
निश्चित समाकल,ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
निश्चित मैट्रिक्स,ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
" परिभाषा , स्पष्टता , निश्चय",ವ್ಯಾಖ್ಯಾನ
विरूपण वक्र,ವಿರೂಪ ಕರ್ವ್
विकृत पृष्ठ,ವಿರೂಪಗೊಂಡ ಮೇಲ್ಮೈ
"अपभ्रष्टता, अपह्रास",ಅವನತಿ
परिवहन समस्याओं में अपभ्रष्टता,ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ಅವನತಿ
" डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक",ಪದವಿ
अवकल समीकरण का घात,ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣದ ಪದವಿ
"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि",ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
बहुपद का घात,ಬಹುಪದದ ಪದವಿ
निष्कासित प्रतिवेश,ಅಳಿಸಿದ ನೆರೆಹೊರೆ
डेल्टा फलन,ಡೆಲ್ಟಾ ಕಾರ್ಯ
मांग और उपयोगिता वक्र,ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ
मांग समीकरण,ಬೇಡಿಕೆ ಸಮೀಕರಣ
मांग फलन,ಬೇಡಿಕೆ ಕಾರ್ಯ
जनसांख्यिकीय अध्ययन,ಜನಸಂಖ್ಯಾ ಅಧ್ಯಯನ
जनसांख्यिकी,ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ
द-मॉयवर प्रमेय,ಡಿ ಮೊಯಿವ್ರೆ ಪ್ರಮೇಯ
" निरूपण करना , प्रमाण देना , निदर्शन करना",ಪ್ರದರ್ಶಿಸಿ
" निरूपण , प्रमाण , निदर्शन, प्रदर्शन",ಪ್ರದರ್ಶನ
निरूपणात्मक ज्यामिति,ಪ್ರದರ್ಶಕ ರೇಖಾಗಣಿತ
हर,ಛೇದಕ
सघन समुच्चय,ದಟ್ಟವಾದ ಸೆಟ್
" घनत्व , सघनता",ಸಾಂದ್ರತೆ
प्रगणनीय समुच्चय,ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್
अपगामी अचर,ನಿರ್ಗಮಿಸುವ ಅಸ್ಥಿರ
आश्रित घटना,ಅವಲಂಬಿತ ಘಟನೆ
आश्रित यादृच्छिक चर,ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
परतंत्र चर,ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
परतंत्र विचर,ಅವಲಂಬಿತ ವ್ಯತ್ಯಾಸ
अवनमन कोण,ಖಿನ್ನತೆಯ ಕೋನ
" व्युत्पत्ति, व्युत्पन्न , अवकलन",ವ್ಯುತ್ಪತ್ತಿ
" व्युत्पन्न , अवकलज",ಉತ್ಪನ್ನ
व्युत्पन्न श्रेणी,ಪಡೆದ ಸರಣಿ
व्युत्पन्न समुच्चय,ಪಡೆದ ಸೆಟ್
"अवरोही, अवरोहण",ಅವರೋಹಣ
अवरोही क्रम,ಅವರೋಹಣ ಕ್ರಮ
अवरोही श्रेणी,ಅವರೋಹಣ ಸರಣಿ
प्रक्षेपात्मक ज्यामिति,ವಿವರಣಾತ್ಮಕ ಜ್ಯಾಮಿತಿ
वर्णनात्मक निदर्श,ವಿವರಣಾತ್ಮಕ ಮಾದರಿ
वर्णनात्मक सांख्यिकी,ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)",ವಿನ್ಯಾಸ
प्रयोग की अभिकल्पना,ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ
डेस्क परिकलित्र,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
"पहचान, संसूचन",ಪತ್ತೆ
" सारणिक, डिटर्मिनेंट , निर्धारक",ನಿರ್ಣಾಯಕ
