Bengali,English
মৃত স্টক রেজিস্টার,Dead stock register
মৃত ওজন,Dead weight
ডিল,Deal
সহকারী ডিলিং,Dealing assistant
ডিলিং,Dealing
মৃত্যু বার্ষিকী,Death anniversary
মহার্ঘ ভাতা,Dearness allowance
মৃত্যুর সুবিধা,Death benefit
মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি,Death-cum-retirement gratuity
সেবায় মৃত্যু,Death in service
Deauthorizatioin,Deauthorizatioin
দেবর,Debar
ডেবিট,Debit
ডেবিট পরামর্শ,Debit advice
Debt ণ,Debt
Debt ণ ব্যবস্থাপনা,Debt management
Deb ণগ্রহীতা,Debtor
মৃত,Deceased
শালীনতা,Decency
বিকেন্দ্রীকরণ,Decentralization
সিদ্ধান্ত ফ্যাক্টর,Deciding factor
সিদ্ধান্ত,Decision
সিদ্ধান্ত গ্রহণ,Decision making
সিদ্ধান্ত গ্রহণ প্রক্রিয়া,Decision making process
ঘোষণা,Declaration
আয়ের ঘোষণা,Declaration of income
ঘোষিত মান,Declared value
শপথ ঘোষণা,Declare on oath
ডিকোড,Decode
ডিকন্ট্রোল,Decontrol
সজ্জা,Decorum
হ্রাস,Decrease
ডিক্রি,Decree
উত্সর্গ,Dedication
বাদ,Deductible
ছাড়,Deduction
উত্স এ ছাড়,Deduction at source
বেতন থেকে ছাড়,Deduction from salary
কাজ,Deed
বন্ধকের দলিল,Deed of mortgage
গণ্য বিশ্ববিদ্যালয়,Deemed university
ডিফেস,Deface
ডি ফ্যাক্টো,De facto
ডিফলেশন,Defalcation
মানহানি,Defamation
ডিফল্ট,Default
খেলাপি,Defaulter
ত্রুটিযুক্ত,Defective
প্রতিরক্ষা,Defence
প্রতিরক্ষা পরামর্শ,Defence counsel
প্রতিরক্ষা উত্পাদন,Defence production
প্রতিবাদী,Defendant
স্থগিত,Defer
স্থগিত ব্যয়,Deferred expenditure
ডিফায়েন্স,Defiance
ঘাটতি,Deficit
ঘাটতি বাজেট,Deficit budget
সংজ্ঞায়িত,Define
অস্বীকার করুন,Defy
অবক্ষয়,Degradation
ডিগ্রি,Degree
দেজুরে,Dejure
বিলম্ব,Delay
প্রতিনিধি,Delegate
প্রতিনিধি কর্তৃপক্ষ,Delegated authority
প্রতিনিধি,Delegation
ক্ষমতার প্রতিনিধি,Delegation of powers
মুছে ফেলা,Delete
মুছে ফেলা,Deletion
ভেবেচিন্তে,Deliberately
আলোচনা,Deliberation
ডেলিসেন্সিং,Delicencing
সীমানা,Delimitation
বিতরণ,Deliver
বিতরণ,Delivery
চাহিদা,Demand
চাহিদা নোট,Demand note
সীমানা,Demarcation
ডেমি-সরকারী,Demi-official
গণতন্ত্র,Democracy
প্রদর্শন,Demonstration
ডিমোরালাইজেশন,Demoralization
ডেমিউরেজ,Demurrage
অস্বীকার,Denial
ডিনোমিনেশন,Denomination
ডি নভো,De novo
অস্বীকার,Deny
প্রস্থান,Depart
বিভাগ,Department
বিভাগীয়,Departmental
বিভাগীয় ক্রিয়া,Departmental action
বিভাগীয় তদন্ত,Departmental enquiry
বিভাগীয় তদন্ত,Departmental investigation
বিভাগীয় অনিয়ম,Departmental irregularity
বিভাগীয় গ্রন্থাগার,Departmental library
বিভাগীয় অবহেলা,Departmental negligence
বিভাগীয় অনুমতি,Departmental permission
বিভাগীয় যোগ্যতা পরীক্ষা,Departmental qualifying examination
প্রস্থান,Departure
নির্ভরতা শংসাপত্র,Dependency certificate
নির্ভরশীল,Dependent
নির্ভরযোগ্য শিশু,Dependent children
মোতায়েন,Deploy
ডিপেন্টেন্ট,Deponent
নির্বাসন,Deportation
ডিপোজ,Depose
আমানত,Deposit
ডিপো,Depot
অবচয়,Depreciation
হতাশ শ্রেণি,Depressed class
বঞ্চিত,Deprive
ডেপুটেশন,Deputation
ডেপুটেশন ভাতা,Deputation allowance
সহকারী,Deputy
নিয়ন্ত্রিত,Deregistered
দায়িত্ব পালনে অবহেলা,Dereliction of duty
Ereveration,Dereservation
অবমাননা,Derogation
অবমাননাকর,Derogatory
অবমাননাকর মন্তব্য,Derogatory remark
বংশোদ্ভূত,Descendant
বর্ণনা,Description
যোগ্য,Deserving
নকশা,Design
মনোনীত,Designate
উপাধি,Designation
প্রেরণ,Despatch
প্রাণবধ নোট,Despatch note
প্রেরণ নিবন্ধ,Despatch register
গন্তব্য,Destination
নিঃস্ব,Destitute
বিশদ,Detail
বিশদ,Detailed
সনাক্ত করুন,Detect
আটক,Detention
ডিটেনু,Detenu
সংকল্প,Determination
বাধা,Deterrence
ক্ষতি,Detriment
ক্ষতিকারক,Detrimental
অবমূল্যায়ন,Devaluation
ধ্বংস,Devastation
উন্নয়ন,Development
বিচ্যুত,Deviate
যন্ত্র,Device
ভক্তি,Devotion
নির্ণয়,Diagnose
চিত্র,Diagram
ডায়েরি,Diary
ডিক্টেশন,Dictation
মারা যায় না,Dies non
ডায়েট,Diet
পরিপাক করা,Digest
মর্যাদাপূর্ণ,Dignified
মর্যাদা,Dignity
ডিগ্রেশন,Digression
Dilatory,Dilatory
দ্বিধা,Dilemma
পরিশ্রমী,Diligent
মাত্রা,Dimension
ডিপ্লোমা,Diploma
কূটনীতি,Diplomacy
কূটনৈতিক অনাক্রম্যতা,Diplomatic immunity
সরাসরি,Direct
সরাসরি প্রতিযোগিতা,Direct competition
সরাসরি সাক্ষাত্কার,Direct interview
অভিমুখ,Direction
ডিরেক্টরি,Directory
সরাসরি নিয়োগ,Direct recruit
অস্বীকার করুন,Disallow
অক্ষমতা,Disability
প্রতিবন্ধী ব্যক্তি,Disabled person
অক্ষম সুবিধা,Disablement benefit
অসুবিধা,Disadvantage
একমত,Disagree
অস্বীকার করা,Disallowed
অস্বীকৃতি,Disapproval
বিপর্যয়,Disaster
দুর্যোগ ব্যবস্থাপনা,Disaster management
ডিসব্যান্ড,Disband
বিতরণ,Disbursement
বাতিল করা,Discard
স্রাব,Discharge
স্রাব স্লিপ,Discharge slip
শাস্তিমূলক ব্যবস্থা,Disciplinary action
শৃঙ্খলাবদ্ধ পদ্ধতি,Disciplinary procedure
শৃঙ্খলা,Discipline
অস্বীকার করুন,Disclaim
প্রকাশ,Disclosure
অসন্তুষ্টি,Discontent
বিচ্ছিন্নতা,Discontinuance
বন্ধ করুন,Discontinue
মতবিরোধ,Discord
ছাড়,Discount
আবিষ্কার,Discover
কুখ্যাত,Discredit
তাত্পর্য,Discrepancy
বিচক্ষণতা,Discretion
বিচক্ষণ অনুদান,Discretionary grant
বিবেচনামূলক ক্ষমতা,Discretionary power
বৈষম্য,Discrimination
আলোচনা,Discussion
অসাধু,Dishonest
অসম্মান,Dishonour
বিভাজন,Disintegration
ডিস্ক,Disk
স্থানচ্যুতি,Dislocation
অসাধু,Disloyal
বরখাস্ত,Dismiss
বরখাস্ত,Dismissal
বরখাস্ত পদ্ধতি,Dismissal procedure
অমান্য,Disobey
ব্যাধি,Disorder
বিশৃঙ্খলা,Disorganise
বৈষম্য,Disparity
প্রেরণ বিভাগ,Dispatch section
বিতরণযোগ্য,Dispensable
ছড়িয়ে ছিটিয়ে,Disperse
বাস্তুচ্যুত,Displaced
প্রদর্শন,Display
অসন্তুষ্টি,Displeasure
নিষ্পত্তি,Disposal
নিষ্পত্তি,Dispose of
স্বভাব,Disposition
নিষ্পত্তি,Dispossess
বিতর্ক,Dispute
অযোগ্যতা,Disqualification
উপেক্ষা,Disregard
ভাঙ্গন,Disruption
অসন্তুষ্টি,Dissatisfaction
মতবিরোধ,Dissent
বিপর্যয়,Disservice
বিচ্ছিন্ন,Dissociate
দ্রবীভূত,Dissolution
দ্রবীভূত,Dissolve
দূর শিক্ষন,Distance learning
ডিস্টিলি,Distillery
স্বতন্ত্র,Distinct
পার্থক্য,Distinguish
বিকৃতি,Distortion
সঙ্কট,Distress
বিতরণ,Distribute
বিতরণ,Distribution
জেলা,District
জেলা কেন্দ্র,District centre
ঝামেলা,Disturbance
ডিট্টো,Ditto
ডাইভার্সন,Diversion
লভ্যাংশ,Dividend
বিভাগ,Division
বিবাহবিচ্ছেদ,Divorce
ডকেট,Docket
ডাক্তার,Doctor
নথি,Document
দালিলিক প্রমাণ,Documentary evidence
ডকুমেন্টেশন,Documentation
আবাস,Domicile
আবাসিক শংসাপত্র,Domicile certificate
প্রভাবশালী,Dominant
অনুদান,Donation
ডসিয়ার,Dossier
সন্দেহজনক,Doubtful
ডোভ টেলিং,Dove tailing
ডাউন গ্রেড,Down grade
খসড়া,Draft
খসড়া উত্তর,Draft reply
কঠোর পরিমাপ,Drastic measure
অঙ্কন,Draw
ড্রয়ার,Drawer
অঙ্কন,Drawing
খরা,Drought
শুকনো প্রচার,Dry promotion
দ্বৈত চার্জ,Dual charge
দ্বৈত নাগরিকত্ব,Dual citizenship
বাকি,Due
যথাযথ পরিশ্রম,Due diligence
বকেয়া,Dues
যথাযথভাবে,Duly
নকল,Duplicate
সময়কাল,Duration
ডুরেস,Duress
ডিউটি,Duty
শুল্ক ভাতা,Duty allowance
ডিউটি ​​চার্ট,Duty chart
শুল্ক ছুটি,Duty leave
ডিউটি ​​রুম,Duty room
মারা যাওয়ার ঘোষণা,Dying declaration
গতিশীলতা,Dynamics
ইয়ারমার্ক,Earmark
অর্জিত ছুটি,Earned leave
উপার্জন,Earnings
পরিবেশ বান্ধব,Eco-friendly
বাস্তুশাস্ত্র,Ecology
অর্থনৈতিক,Economic
অর্থনৈতিক শোষণ,Economical exploitation
অর্থনীতি,Economy
অর্থনীতি শ্রেণি,Economy class
সম্পাদনা,Editing
সংস্করণ,Edition
সম্পাদকীয়,Editorial
শিক্ষা,Education
শিক্ষামূলক ক্যারিয়ার,Educational career
শিক্ষা প্রতিষ্ঠান,Educational institute
শিক্ষাগত যোগ্যতা,Educational qualification
প্রভাব,Effect
কার্যকর,Effective
কার্যকর দিন,Effective date
প্রভাব,Effects
কার্যকারিতা,Efficacy
দক্ষতা,Efficiency
দক্ষ,Efficient
বহিষ্কার,Ejectment
বিস্তৃত,Elaborate
Elapse,Elapse
নির্বাচিত প্রতিনিধি,Elected representative
নির্বাচন,Election
নির্বাচনী কলেজ,Electoral college
ভোটার,Electorate
বিদ্যুতায়ন,Electrification
ইলেকট্রনিক মিডিয়া,Electronic media
প্রাথমিক,Elementary
যোগ্যতা,Eligibility
যোগ্যতা পরীক্ষা,Eligibility test
নির্মূল,Elimination
স্পষ্টতা,Eloquence
বিব্রত করা,Embarrass
আত্মসাৎ,Embezzlement
প্রতীক,Emblem
এমবসিং সিল,Embossing seal
জরুরী,Emergency
জরুরী ত্রাণ,Emergency relief
জরুরী,Emergent
অভিবাসন,Emigration
ইমোলমেন্টস,Emoluments
এম্প্যানেলমেন্ট,Empanelment
সহমর্মিতা,Empathy
নিয়োগ,Employ
কর্মচারী,Employee
কর্মচারী অংশগ্রহণ,Employee participation
কর্মচারীর অবদান,Employee’s contribution
কর্মচারীর প্রভিডেন্ট ফান্ড,Employee’s provident fund
নিয়োগকর্তা,Employer
কর্মসংস্থান,Employment
কর্মসংস্থান বিনিময়,Employment exchange
কর্মসংস্থান বিজ্ঞপ্তি,Employment notice
কর্মসংস্থান অফিস,Employment office
ক্ষমতায়ন,Empower
ক্ষমতায়ন,Empowerment
আইন,Enact
আইন,Enactment
সব একসাথে,En bloc
এনক্যাশ,Encash
ঘিরা,Enclose
উত্সাহ,Encouragement
সীমালঙ্ঘন,Encroachment
Encumbrance,Encumbrance
অনুমোদন করা,Endorse
এন্ডোমেন্ট,Endowment
শেষ পণ্য,End product
শক্তি,Energy
প্রয়োগ,Enforce
জড়িত,Engage
বর্ধন,Enhancement
নির্দেশ দিন,Enjoin
En মাস,En masse
অনুসন্ধান,Enquiry
তালিকাভুক্ত,Enrol
তালিকাভুক্তি (= তালিকাভুক্তি),Enrolment (=enrollment)
তালিকাভুক্তি নম্বর,Enrolment number
Enroute,Enroute
আগত,Ensuing
নিশ্চিত করা,Ensure
প্রবেশ করুন,Enter
এন্টারপ্রাইজ,Enterprise
বিনোদন,Entertain
বিনোদন,Entertainment
এনটাইটেল,Entitle
অধিকারী,Entitled
এনটাইটেলমেন্ট,Entitlement
প্রবেশদ্বার,Entrance
প্রবেশকারী,Entrant
প্রবেশ,Entry
অনভিজ্ঞ স্তরের চাকরি,Entry level job
গণনা,Enumeration
পরিবেশ,Environment
দূত,Envoy
মহামারী,Epidemic
এপিটোম,Epitome
সমতা,Equality
ভারসাম্য,Equilibrium
সরঞ্জাম,Equipment
ইক্যুইটি,Equity
সমতুল্য,Equivalent
সমতুল্য,Equivocal
নির্মূল,Eradicate
এরতা,Errata
ত্রুটি,Error
ক্রমবর্ধমান,Escalation
এসকর্ট,Escort
অপরিহার্য,Essential
প্রতিষ্ঠা,Establishment
অনুমান,Estimate
আনুমানিক খরচ,Estimated cost
নীতিশাস্ত্র,Ethics
শিষ্টাচার,Etiquette
অপসারণ,Evacuation
এড়ানো,Evade
মূল্যায়ন,Evaluation
জোড় সংখ্যা,Even number
শেষ,Eventual
উচ্ছেদ,Eviction
প্রমান,Evidence
বিবর্তিত,Evolve
ঠিক,Exact
পরীক্ষা,Examination
পরীক্ষা,Examinee
পরীক্ষক,Examiner
উদাহরণ,Example
খনন,Excavation
দুর্দান্ত,Excellent
ব্যতিক্রম,Exception
ব্যতিক্রমী,Exceptional
অতিরিক্ত,Excess
বিনিময়,Exchange
এক্সিকিউয়ার,Exchequer
আবগারি (= আবগারি শুল্ক),Excise (=excise duty)
বাদ দিন,Exclude
এক্সক্লুসিভ,Exclusive
ক্ষমা,Excuse
এক্সিকিউট,Execute
কার্যনির্বাহী,Executive
কার্যনির্বাহী কমিটি,Executive committee
নির্বাহী ক্ষমতা,Executive power
এক্সিকিউটিভস,Executives
এক্সিকিউটিভ স্টাফ,Executive staff
ছাড়,Exempt
ছাড়,Exemption
অনুশীলন,Exercise
প্রাক্তন গ্র্যাটিয়া,Ex-gratia
প্রাক্তন গ্রেটিয়া পেমেন্ট,Ex-gratia payment
নিষ্কাশন,Exhaust
সম্পূর্ণ,Exhaustive
প্রদর্শন,Exhibit
এক্সিজেন্সি,Exigency
এক্সিম নীতি,Exim policy
প্রস্থান,Exit
প্রস্থান সাক্ষাত্কার,Exit interview
প্রস্থান নীতি,Exit policy
প্রস্থান জরিপ,Exit poll
পদাধিকারবলে,Ex-officio
বহিষ্কার,Exonerate
সম্প্রসারণ,Expansion
প্রাক্তন অংশ,Ex-parte
প্রবাসী,Expatriation
সমীচীন,Expedient
ত্বরান্বিত করা,Expedite
বহিষ্কার করা,Expel
ব্যয়,Expenditure
অভিজ্ঞতা,Experience
পরীক্ষা,Experiment
বিশেষজ্ঞ,Expert
মেয়াদোত্তীর্ণ,Expiry
মেয়াদোত্তীর্ণ তারিখ,Expiry date
ব্যাখ্যা,Explanation
স্পষ্ট,Explicit
শোষণ,Exploitation
অন্বেষণ,Explore
বিস্ফোরণ,Explosion
রফতানি,Export
প্রাক্তন পোস্ট ফ্যাক্টো,Ex-post facto
প্রকাশ করা,Express
অভিব্যক্তি,Expression
তাড়ানো,Expulsion
প্রসারণ,Expunge
প্রসারিত করা,Extend
ব্যাপ্তি,Extent
বাহ্যিক,External
চাঁদাবাজি,Extortion
অতিরিক্ত,Extra
নির্যাস,Extract
অসাধারণ,Extraordinary
অসংযত,Extravagant
চরমপন্থী,Extremist
এক্সট্রোভার্ট,Extrovert
চোখের সাক্ষী,Eye witness
বানোয়াট,Fabricate
পরিচিতি,Face value
সহজতর করা,Facilitate
সুবিধা,Facility
ফ্যাসিমাইল,Facsimile
সত্য,Fact
দলীয়তা,Factionalism
ফ্যাক্টর,Factor
কারখানা,Factory
সত্য,Factual
অনুষদ,Faculty
ব্যর্থ,Fail
মেলা,Fair
বিশ্বাস,Faith
নকল,Fake
পরিবার,Family
দুর্ভিক্ষ,Famine
ভাড়া,Fare
বিদায়কালীন অনুষ্ঠান,Farewell
কৃষিকাজ,Farming
ক্লান্তি,Fatigue
দোষ,Fault
আনুকূল্য,Favour
সম্ভাব্যতা,Feasibility
ফেডারেশন,Federation
ফি,Fee
ফিরে ফিড,Feed back
অনুভূতি,Feeling
ফেলিসিট,Felicitate
ফেলো,Fellow
ফেলোশিপ,Fellowship
মহিলা,Female
উর্বর,Fertile
কল্পিত,Fictitious
বিশ্বস্ততা,Fidelity
ক্ষেত্র,Field
চিত্র,Figure
ফাইল,File
ফাইলিং,Filing
ফিল্ম,Film
চূড়ান্ত,Final
অর্থায়ন,Finance
আর্থিক,Financial
ফিনান্সার,Financier
অনুসন্ধান,Findings
ভাল,Fine
চারুকলা,Fine arts
আঙুলের মুদ্রণ,Finger print
সমাপ্ত পণ্য,Finished goods
আগুন,Fire
গুলি চালানো,Firing
দৃঢ়,Firm
প্রাথমিক চিকিৎসা,First aid
প্রথম শ্রেণি,First class
প্রথম বিভাগ,First division
প্রথম তথ্য প্রতিবেদন,First information report
রাজকোষ,Fiscal
ফিশারি,Fisheries
ফিট,Fit
ফিটনেস,Fitness
ঠিক আছে,Fix
স্থিরকরণ,Fixation
স্থির,Fixed
পতাকা,Flag
ফ্ল্যাপ,Flap
সমান,Flat
বহর,Fleet
নমনীয়তা,Flexibility
ফ্লাইট,Flight
বন্যা ত্রাণ,Flood relief
মেঝে,Floor
প্রবাহ,Flow
ওঠানামা,Fluctuation
ভ্রূণের,Foeticide
ফোল্ডার,Folder
ফোলিও,Folio
অনুসরণ করুন,Follow
অনুসরণ,Following
অনুগামী,Follower
Foment,Foment
পা নোট,Foot note
জোরকৃত দিনমজুর,Forced labour
পূর্বাভাস,Forecast
পুর্বসিদ্ধান্ত,Foregone conclusion
বিদেশী,Foreign
ফোরম্যান,Foreman
ফরেনুন,Forenoon
দূরদর্শিতা,Foresight
ফোরওয়ার্ড,Foreword
জালিয়াতি,Forfeit
জাল,Forged
জালিয়াতি,Forgery
ফর্ম,Form
আনুষ্ঠানিক,Formal
ফর্ম্যাট,Format
প্রাক্তন,Former
সূত্র,Formula
অবিলম্বে,Forthwith
ফরোয়ার্ড,Forward
ফরোয়ার্ডিং লেটার,Forwarding letter
ভিত্তি,Foundation
ভগ্নাংশ,Fraction
ফ্র্যাঞ্চাইজি,Franchise
জালিয়াতি,Fraud
বিনামূল্যে,Free
বরফে পরিণত করা,Freeze
ফ্রেইট,Freight
ফ্রিকোয়েন্সি,Frequency
জ্বালানী,Fuel
পূর্ণ-স্কেল,Full-scale
ফাংশন,Function
তহবিল,Fund
মৌলবাদ,Fundamentalism
সজ্জিত,Furnish
আরও কর্ম,Further action
লাভজনক কর্মসংস্থান,Gainful employment
লাভজনক পেশা,Gainful occupation
গেট পাস,Gate pass
গেজেটেড,Gazetted
গেজেটেড ছুটি,Gazetted holiday
সাধারণ,General
সাধারণ প্রশাসন,General administration
সাধারণ দেহ,General body
সাধারণ নির্বাচন,General election
সাধারন সভা,General meeting
সাধারণ অভ্যাস,General practice
সাধারণ পদক্ষেপ,General procedure
সাধারণ নিয়ম,General rule
জেনারেল ওয়ার্ড,General ward
প্রজন্ম,Generation
প্রতিভা,Genius
অকৃত্রিম,Genuine
উপহার,Gift
গিস্ট,Gist
গ্লোবাল টেন্ডার,Global tender
শব্দকোষ,Glossary
লক্ষ্য,Goal
নামা,Godown
গোল্ডেন হ্যান্ডশেক (= গোল্ডেন প্যারাসুট),Golden handshake(=golden parachute)
ভাল,Good
ভাল ব্যবহার,Good conduct
ভাল বিশ্বাস,Good faith
ভাল অফিস,Good offices
শুভেচ্ছা,Goodwill
শাসন,Govern
শাসন,Governance
সরকার,Government
ভারত সরকার,Government of India
ভারত সরকার উদ্বেগ,Government of India Concern
ভারত সরকার উদ্যোগ,Government of India Undertaking
সরকারী প্রেস,Government press
সরকারী কর্মচারীরা বিধি পরিচালনা করে,Government servants conduct rules
সরকারী পরিসেবা,Government service
গ্রেডেশন,Gradation
শ্রেণী,Grade
গ্রেডিং,Grading
স্নাতক,Graduate
স্নাতক মজুরি,Graduated wages
স্নাতক প্রশিক্ষণার্থী,Graduate trainee
ঘুস,Graft
সর্বমোট,Grand total
প্রদান,Grant
অনুদান-সহায়তা,Grant-in-aid
আঙ্গুর,Grapevine
চিত্রলেখ,Graph
গ্রাফোলজি,Graphology
কৃতজ্ঞ,Grateful
গ্র্যাচুয়িটি,Gratuity
সবুজ হাত,Green hand
শুভেচ্ছা,Greeting
অভিযোগ,Grievance
গুরুতর,Grievous
স্থূল,Gross
মোট পরিমাণ,Gross amount
স্থূল অসদাচরণ,Gross misconduct
অমার্জিত অবহেলা,Gross negligence
পুরো লাভ,Gross profit
মোট আয়,Gross revenue
সর্ব মোট,Gross total
গ্রাউন্ডলেস,Groundless
সর্বনিম্ন মূল্য,Ground rent
মাঠ,Grounds
গ্রুপ,Group
গ্রুপিং এবং গ্রেডিং,Grouping and grading
গ্যারান্টি,Guarantee
গ্যারান্টর,Guarantor
প্রহরী,Guard
গার্ড ফাইল,Guard file
অভিভাবক,Guardian
অতিথিশালা,Guest house
গাইড,Guide
নির্দেশিকা,Guidelines
অপরাধবোধ,Guilt
অভ্যাস,Habit
অভ্যাসগত,Habitual
হাফ-হলিডে,Half-holiday
অর্ধেক বেতন,Half pay
হল,Hall
থামো,Halt
হাত,Hand
হ্যান্ডবিল,Handbill
হ্যান্ডবুক,Handbook
প্রতিবন্ধী,Handicap
হাতল,Handle
হ্যান্ডলুম,Handloom
সহজ,Handy
হস্তান্তর,Hand-over
হস্তাক্ষর,Handwriting
হয়রানি,Harassment
হারবার,Harbour
কঠিন পরিশ্রম,Hard labour
হার্ডওয়্যার,Hardware
কঠোর পরিশ্রম,Hard working
হোলেজ,Haulage
হকার,Hawker
বিপত্তি,Hazard
মাথা,Head
সদর দফতর,Head office
সদর দফতর,Headquarter
স্বাস্থ্য শংসাপত্র,Health certificate
শ্রবণ,Hearing
শ্রবণ,Hearsay
ভারী যান,Heavy vehicle
উত্তরাধিকারী,Heir
রাখা,Held up
এখানে,Herewith
Heritage তিহ্য,Heritage
হায়ারার্কি,Hierarchy
উচ্চতর কর্তৃপক্ষ,Higher authority
উঁচু শ্রেণী,High grade
উচ্চস্তর,High level
উচ্চ স্তরের সিদ্ধান্ত,High level decision
হাইলাইটস,Highlights
উচ্চ আধিকারিক,High official
উচ্চ priorty,High priorty
উচ্চ বিদ্যালয,High school
হিন্দি সংস্করণ,Hindi version
ভাড়া,Hire
নিয়োগ,Hiring
ইতিহাস শীট,History sheet
হোর্ডিং,Hoarding
ধারণ,Holding
ছুটি,Holiday
শ্রদ্ধা,Homage
বাড়ি,Home
হত্যাকাণ্ড,Homicide
সৎ,Honest
অনারারিয়াম,Honorarium
অনারারি,Honorary
সম্মান,Honour
ছাত্রাবাস,Hostel
প্রতিকূল,Hostile
ঘর ভাড়া,House rent
বাড়ি ভাড়া ভাতা,House rent allowance
হাউস ট্যাক্স,House tax
হাউজিং,Housing
হাউজিং সোসাইটি,Housing society
হিউ এবং কান্না,Hue and cry
মানবিক,Humane
মানবাধিকার,Human rights
অপমান,Humiliation
স্বাস্থ্যবিধি,Hygiene
হাইপোথেকশন,Hypothecation
জনশক্তি হর্টেজ,Hortage of manpower
ধারণা,Idea
আদর্শ,Ideal
অভিন্ন,Identical
পরিচয়,Identification
পরিচয়,Identity
পরিচয় কার্ড,Identity card
অজ্ঞতা,Ignorance
উপেক্ষা,Ignore
অবৈধ,Illegal
অবৈধ ধর্মঘট,Illegal strike
অযৌক্তিক,Illegible
অসুস্থ বোধ,Ill-feeling
অবৈধ,Illicit
নিরক্ষরতা,Illiteracy
অযৌক্তিক,Illogical
চিত্রণ,Illustration
চিত্র,Image
ভারসাম্যহীনতা,Imbalance
অপরিণত,Immature
তাত্ক্ষণিক,Immediate
অবিলম্বে ব্যবস্থা,Immediate action
তাত্ক্ষণিক কর্মকর্তা,Immediate officer
অভিবাসী,Immigrant
অনৈতিক,Immoral
স্থাবর,Immovable
অনাক্রম্য,Immune
অনাক্রম্যতা,Immunity
প্রভাব,Impact
নিরপেক্ষ,Impartial
অভিশংসন,Impeachment
প্রতিবন্ধকতা,Impediment
অনুজ্ঞাসূচক,Imperative
ছদ্মবেশ,Impersonation
বাস্তবায়ন,Implement
জড়িত,Implicate
অন্তর্নিহিত,Implicit
আমদানি,Import
গুরুত্বপূর্ণ,Important
আমদানিকারক,Importer
ইমপোস্ট,Impost
অভিযুক্ত,Impound
ছাপ,Impression
ইমপ্রেস্ট,Imprest
অনুপযুক্ত,Improper
উন্নতি,Improve
উন্নতি,Improvement
ইম্প্রোভাইজেশন,Improvisation
অভিপ্রায়,Impute
স্থগিত এ,In abeyance
অক্ষমতা,Inability
দুর্গম,Inaccessible
অগ্রহণযোগ্য,Inadmissible
অসাবধানতাবসত,Inadvertently
উদ্বোধন,Inauguration
নগদ,In cash
উত্সাহ,Incentive
ঘটনামূলক,Incidental
বাঁক,Inclination
অন্তর্ভুক্ত,Inclusive
ছদ্মবেশী,Incognito
আয়,Income
আয়কর,Income tax
আয়কর ছাড়পত্র শংসাপত্র,Income tax clearance certificate
আয়কর রিটার্ন,Income tax return
আগত,Incoming
অযোগ্যতা,Incompetency
অযোগ্য,Incompetent
অসম্পূর্ণ,Incomplete
অনির্বচনীয়,Inconclusive
অসম্পূর্ণ,Incongruous
অসঙ্গতি,Inconsistency
অসুবিধা,Inconvenience
অন্তর্ভূক্ত,Incorporated
ত্রুটিপূর্ণ,Incorrect
অবিশ্বাস্য,Incredible
বৃদ্ধি,Increment
শায়িত্ব,Incumbent
অনর্থক,Incumbrance
ক্ষতিপূরণ,Indemnification
ইন্ডেন্ট,Indent
স্বাধীনতা দিবস,Independence day
স্বতন্ত্র,Independent
সূচক,Index
সূচক কার্ড,Index card
ইঙ্গিত,Indication
অভিযোগ,Indict
উদাসীনতা,Indifference
পরোক্ষ,Indirect
ইন্ডিসিপলাইন,Indiscipline
উদাসীনতা,Indiscretion
নির্বিচারে,Indiscriminate
নির্বিচারে,Indisputable
ইন্ডিস্টিন্ট,Indistinct
Indorsement,Indorsement
স্বতন্ত্র,Individual
আনয়ন,Induction
সদৃশ,In duplicate
শিল্পায়ন,Industrialization
শিল্প কর্মীরা,Industrial staff
পরিশ্রমী,Industrious
শিল্প,Industry
অদক্ষতা,Inefficiency
বৈষম্য,Inequity
অনিবার্য,Inevitable
অনভিজ্ঞ,Inexpedient
অনভিজ্ঞ,Inexperienced
আসলে,In fact
সংক্রমণ,Infection
নিকৃষ্ট,Inferior
অসুস্থতা,Infirmity
মুদ্রাস্ফীতি,Inflation
মুদ্রাস্ফিতির হার,Inflation rate
প্রভাবশালী,Influential
অনানুষ্ঠানিক,Informal
তথ্য,Information
অবকাঠামো,Infrastructure
লঙ্ঘন,Infringe
লঙ্ঘন,Infringement
অবিচ্ছিন্ন,Infructuous
সহজাত,Inherent
উত্তরাধিকারী,Inherit
প্রাথমিক,Initial
আদ্যক্ষর,Initials
শুরু করুন,Initiate
আহত,Injuction
আঘাত,Injury
অভ্যন্তরীণ চিঠি,Inland letter
ইনোকুলেশন,Inoculation
ইনপুট,Input
অনুসন্ধান,Inquiry
.োকান,Insert
অন্তর্দৃষ্টি,Insight
পরিদর্শন করুন,Inspect
পরিদর্শক,Inspector
অস্থিরতা,Instability
স্থাপন,Installation
কিস্তি,Instalment
প্ররোচিত,Instigate
প্ররোচনা,Instigation
ইনস্টিটিউট,Institute
নির্দেশ,Instruction
যন্ত্র,Instrument
ইনসুবর্ডিনেশন,Insubordination
বীমা,Insurance
বীমা,Insure
ইন্টিগ্রাল,Integral
মিশ্রণ,Integration
অখণ্ডতা,Integrity
বোধগম্য,Intelligible
নিবিড়,Intensive
অভিপ্রায়,Intent
মিথষ্ক্রিয়া,Interaction
আন্তঃ আলিয়া,Inter alia
