Kannada,Tamil
ವೃತ್ತಾಕಾರವಾಗಿ ಧ್ರುವೀಕರಿಸಿದ ಆಂಟೆನಾ,வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா
ವೃತ್ತಾಕಾರವಾಗಿ ಧ್ರುವೀಕರಿಸಿದ ಪ್ರಸರಣ,வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்
ಸಂಚಾರಿ,சுற்றறிக்கை
ಗಡಿಯಾರ,உறைப்பூச்சு
ಕ್ಲಾಂಪ್,கொத்து
ಕ್ಲ್ಯಾಂಪ್ ಮಾಡುವ ಸರ್ಕ್ಯೂಟ್,கிளம்பிங் சர்க்யூட்
ವರ್ಗ ಎ ಕಾರ್ಯಾಚರಣೆ,வகுப்பு A செயல்பாடு
ವರ್ಗ ಸಿ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி
ಹೊರಸೂಸುವಿಕೆ ವರ್ಗ,உமிழ்வு வகுப்பு
ಶಾಸ್ತ್ರೀಯ ಭೌತಶಾಸ್ತ್ರ,கிளாசிக்கல் இயற்பியல்
ವರ್ಗೀಕರಣ,வகைப்பாடு
ಶುಚಿಗೊಳಿಸುವ ಏಜೆಂಟ್,துப்புரவு முகவர்
ಸ್ಪಷ್ಟ,தெளிவான
ಚಾನಲ್ ಅನ್ನು ತೆರವುಗೊಳಿಸಿ,தெளிவான சேனல்
ಕ್ಲಿಕ್,கிளிக் செய்க
ಗ್ರಾಹಕ,வாடிக்கையாளர்
ಕ್ಲೈಂಟ್ ಸಂಬಂಧ (ಸರ್ವರ್ ಸಂಬಂಧ),கிளையன்ட் உறவு (சேவையக உறவு)
ಬಂಡವಾಳ,குன்றின் விளைவு
ಬಿಲ್ಲೆ,கிளிப் போர்டு
ಚಂಚಲವಾದ,கிளிப்பிங்
ಗಡಿಯಾರ ನಾಡಿ,கடிகார துடிப்பு
ಗಡಿಯಾರ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,கடிகார ஃபிளிப் ஃப்ளாப்
ಗಡಿಯಾರ ಮೈಕ್,கடிகார மைக்
ಗಡಿಯಾರ ಆವರ್ತನ,கடிகார அதிர்வெண்
ಪ್ರದಕ್ಷಿಣೆಯಾಗಿ,கடிகாரகடிகாரச்சுற்று
ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್,மூடிய சுற்று
ಮುಚ್ಚಿದ ಲೂಪ್,முடிந்த சுற்றுவளைவு
ಚೂರು,கொத்து
ಚೂರುಚೂರು,கிளஸ்டரிங்
ಬ ೦ ದೆ,ஒழுங்கீனம்
ಕಾಲ್ಚೆಂಡಲ ನಷ್ಟ,ஒழுங்கீனம் இழப்பு
ಲೇಪನ,பூச்சு
ಗಟ್ಟಿ ಕವಚದ ತಂತಿ,கோஆக்சியல் கேபிள்
ಏಕಾಕ್ಷ ರೇಖೆ,கோஆக்சியல் வரி
ಏಕಾಕ್ಷ ಪ್ರಸರಣ ಮಾರ್ಗ,கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்
ಸಹ-ಚಾನೆಲ್,இணை-சேனல்
ಸಹ-ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,இணை-சேனல் குறுக்கீடு
ಕೋಕ್ಲಿಯಾ,கோக்லியா
ಸಂಹಿತೆ,குறியீடு
ಸಂಹಿತೆ,குறியீட்டு எண்
ಕೋಡ್ ದರ,குறியீடு வீதம்
ಕೋಡ್ ಪದ,குறியீடு சொல்
ಕೊಡೆಕ್ (ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್),கோடெக் (குறியீட்டு டிகோடிங்)
ಕೋಡೆಡ್ ಆಡಿಯೊ,குறியிடப்பட்ட ஆடியோ
ಕೋಡರ್,குறியீட்டாளர்
ಕೋಡಿಂಗ್,குறியீட்டு முறை
ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ,குறியீட்டு டிகோடிங் நுட்பம்
ಕೋಡಿಂಗ್ ದೋಷ,குறியீட்டு பிழை
ಕಪ್ಪರೆ,குறியீட்டு வீதம்
ಕೋಡಿಂಗ್ ತಂತ್ರ,குறியீட்டு நுட்பம்
ಗುಣಕ,குணகம்
ದಟ್ಟಣೆ,கட்டாய
ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್,ஒத்திசைவான பண்பேற்றம்
ಸುರುಳಿ,சுருள்
ಸಹಯೋಗ,இணைந்து
ಕುಸಿತ,சரிவு
ಸಂಗ್ರಾಹಕ,ஆட்சியர்
ಸಂಗ್ರಾಹಕ,கலெக்டர் மின்னோட்டம்
ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ,அடிப்படை நடத்தைக்கு கலெக்டர்
ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್,கலெக்டர்-பேஸ் சந்தி
ಬಣ್ಣ,நிறம்
ಬಣ್ಣ ವಿಶ್ಲೇಷಕ,வண்ண பகுப்பாய்வி
ಬಣ್ಣ ಸಮತೋಲನ,வண்ண சமநிலை
ಬಣ್ಣ ಬಡಿ,வண்ண வெடிப்பு
ಬಣ್ಣ ಚಾರ್ಟ್,வண்ண விளக்கப்படம்
ಬಣ್ಣ ಸಂಯೋಜನೆ,வண்ண சேர்க்கை
ಬಣ್ಣ ಸ್ಥಿರ,வண்ண மாறிலி
ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ),வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு)
ಬಣ್ಣ ಆಳ,வண்ண ஆழம்
ಬಣ್ಣಗಳ ಆಯಾಸ,வண்ண சோர்வு
ಬಣ್ಣ ಫಿಲ್ಟರ್,வண்ண வடிகட்டி
ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್,வண்ண கொலையாளி சுற்று
ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್,வண்ண கினெஸ்கோப்
ಬಣ್ಣ ಮಿಶ್ರಣ,வண்ண கலவை
ಬಣ್ಣ ಮಾದರಿ,வண்ண முறை
ಬಣ್ಣ ಗ್ರಹಿಕೆ,வண்ண கருத்து
ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ,வண்ண படத் திரை
ಬಣ್ಣ ಸ್ಥಳ,வண்ண இடம்
ಬಣ್ಣ,வண்ண துணைக் கேரியர்
ಬಣ್ಣ ತಾಪಮಾನ,வண்ண வெப்பநிலை
ಬಣ್ಣ ಹರಡುವಿಕೆ,வண்ண பரிமாற்றம்
ಬಣ್ಣ ಕೊಳವೆ,வண்ண குழாய்
ಬಣ್ಣ,நிறம்
ಬಣ್ಣರಹಿತ,நிறமற்ற
ಸಂಯೋಜನೆ,சேர்க்கை
ಸಂಯೋಜಕ,காம்பினர்
ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ,இணைக்கும் செயல்முறை
ದಹನ,எரிப்பு
ಸ ೦ ಧಿಗೆ,கட்டளை
ಪ್ರಾರಂಭಿಸು,தொடக்க
ವಾಣಿಜ್ಯ ಪ್ರಸಾರ,வணிக ஒளிபரப்பு
ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ,வணிக தொலைக்காட்சி
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್,பொதுவான கலெக்டர் சுற்று
ಸಂವಹನ,தொடர்பு
ಸಂವಹನ ಉಪಗ್ರಹ,தொடர்பு செயற்கைக்கோள்
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,சமூக வானொலி மையம்
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,சமூக வானொலி நிலையம்
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ),சிறிய வட்டு (குறுவட்டு)
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್,காம்பாக்ட் டிஸ்க் பிளேயர்
ಗಡಿ,காம்பண்டர்
ಸಂಕೋಚನ,வளர்ப்பது
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,பொருந்தக்கூடிய தன்மை
ಹೊಂದಬಲ್ಲ,இணக்கமான
ಕೊಲೆಗಡುಕ,கம்பைலர்
ಪೂರ್ಯ,நிரப்பு
ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್,நிரப்பு டிரான்சிஸ்டர்
ಸಂಕೀರ್ಣ ಅಲೆ,சிக்கலான அலை
ಅಂಶ,கூறு
ಸಂಯೋಜಿತ,கூட்டு
ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್,கலப்பு சுற்று
ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್,கூட்டு டிஜிட்டல்
ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
ಸಂಯೋಜಿತ ಸಂಕೇತ,கலப்பு சமிக்ஞை
ಸಂಯೋಜಿತ ವೀಡಿಯೊ,கூட்டு வீடியோ
ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ,கலப்பு வீடியோ சமிக்ஞை
ಸಂಯೋಜನೆ,கலவை
ಸಂಕುಚಿತ ಡೇಟಾ,சுருக்கப்பட்ட தரவு
ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
ಸಂಕುಚಿತ ವೀಡಿಯೊ,சுருக்கப்பட்ட வீடியோ
ಸಂಕೋಚನ,சுருக்க
ಸಂಕೋಚನ ಕಲಾಕೃತಿ,சுருக்க கலைப்பொருள்
ಸಂಕೋಚನ ಅಪಾಯ,சுருக்க ஆபத்து
ಸಂಕೋಚನ ತಂತ್ರ,சுருக்க நுட்பம்
ಜೋಪಾನದವ,அமுக்கி
ಲೆಕ್ಕಾಚಾರ,கணக்கிடுங்கள்
ಕಂಪ್ಯೂಟರ್,கணினி
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,கணினி அடிப்படையிலான மல்டிமீடியா
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,கணனி செய்நிரலாக்கம்
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,கணினி தொழில்நுட்பம்
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,குழிவான லென்ஸ்
ಕನ್ನಡಿ,குழிவான கண்ணாடி
ಮರೆತುಹೋಗುವುದು,மறைத்தல்
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,செறிவு
ಏಕಾಗ್ರತೆ,செறிவு
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,செறிவு லென்ஸ்
ಘನವಸ್ತಮೀನ,மின்தேக்கி மைக்ரோஃபோன்
ಸಮತೋಲನದ ಸ್ಥಿತಿ,சமநிலையின் நிலை
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,கடத்தல்
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,கடத்தல் மின்னோட்டம்
ವಾಹಕತೆ,கடத்துத்திறன்
ವಾಹಕಕ,நடத்துனர்
ಸಂರಚನೆ,உள்ளமைவு
ಸಂಪರ್ಕ,இணைப்பு
ಸಂಪರ್ಕೀಕರಣ,இணைப்பு
ಸಂಪರ್ಕ,இணைப்பு
ಸ್ಥಿರತೆ,நிலைத்தன்மையும்
ಸ್ಥಿರವಾಗಿ,தொடர்ந்து
ಗಡಿ,கன்சோல்
ನಿರಂತರ,மாறிலி
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,நிலையான வீச்சு
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
ಕಂಟೇನರ್ ಸ್ವರೂಪ,கொள்கலன் வடிவம்
ಮಾಲಿನ್ಯ,மாசுபாடு
ಕಲೆ,உள்ளடக்கம்
ನೆಮ್ಮದಿಯ,தொடர்ச்சியான
ನಿರಂತರತೆ,தொடர்ச்சி
ನಿರಂತರ ಬೂತ್,தொடர்ச்சியான சாவடி
ನಿರಂತರ ಗುಬ್ಬಿ,தொடர்ச்சியான குமிழ்
ನಿರಂತರ,தொடர்ச்சியான
ನಿರಂತರ ಚಾಪ,தொடர்ச்சியான வளைவு
ನಿರಂತರ ಅಲೆ,தொடர்ச்சியான அலை
ಬಾಹ್ಯರೇಖೆ,விளிம்பு வரி
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,விளிம்பு திட்டம்
ಒಪ್ಪಂದ,ஒப்பந்த
ದೂಷಣೆ,சுருள்
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,கான்ட்ராஸ்ட் விகிதம்
ನಿಯಂತ್ರಣ ವಿವರಣೆ,கட்டுப்பாட்டு சுற்று
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,கட்டுப்பாட்டு மின்முனை
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,கட்டுப்பாட்டு உபகரணங்கள்
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,கட்டுப்பாட்டு கட்டம்
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,கட்டுப்பாட்டு வரி
ನಿಯಂತ್ರಣಫಲಕ,கட்டுப்பாட்டு குழு
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,கட்டுப்பாட்டு அறை
ನಿಯಂತ್ರಣ ಮೇಜು,கட்டுப்பாட்டு அட்டவணை
ನಿಯಂತ್ರಣ ಗೋಪುರ,கட்டுப்பாட்டு கோபுரம்
ನಿಯಂತ್ರಕ,கட்டுப்படுத்தி
ಒಮ್ಮುಖವಾಗುವಿಕೆ,ஒன்றிணைத்தல்
ಒಮ್ಮುಖ ಮಸೂರ,ஒருங்கிணைந்த லென்ஸ்
ವರ್ಗಾಯಿಸುವವನು,மாற்றி
ಪೀನ ಮಸೂರ,குவிந்த லென்ஸ்
ಕಣ್ಗಾವಲು,மாற்றுதல்
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,கன்வெர்யூஷன் குறியிடப்பட்டது
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,மாற்றும் இடைக்கணிப்பு
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,மாற்றும் இடைக்கணிப்பு
ಕುಕೀ,குக்கீ
ಕನ್ನಡಿಯ,குக்கியர்
ನಿಷೇಧಕ,கோப்ரோசசர்
ಹಗ್ಗ,தண்டு
ಕರೋನ,கொரோனா
ಕರೋನ,கொரோனா வெளியேற்றம்
ಪರಸ್ಪರ,தொடர்பு
ಕಾಸಿನ್ ಘಟಕ,கொசைன் கூறு
ಕಾಸಿನ್ ತರಂಗ,கொசைன் அலை
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,அண்ட சத்தம்
ಪ್ರತಿಕೂಲತೆ,கவுண்டர்
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,எதிர் கடிகார திசையில்
ಕಪಾಟು,கப்ளர்
ಜೋಡಣೆ,இணைப்பு
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,இணைப்பு மின்தேக்கி
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,இணைப்பு நெட்வொர்க்
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,இணைப்பு எதிர்ப்பு
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,சக பிணைப்பு
ವ್ಯಾಪ್ತಿ,பாதுகாப்பு
ಅಪಘಾತ,செயலிழப்பு
ವಿಮರ್ಶಕರ ತಂಡ,சிக்கலான இசைக்குழு
ವಿಮರ್ಶೆ,சிக்கலான நிலை
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,சிக்கலான இணைப்பு
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,சிக்கலான அதிர்வெண்
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,சிக்கலான அளவுரு
ಮೊಸಳೆ ಕ್ಲಿಪ್,முதலை கிளிப்
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,குறுக்கு மறைதல்
ಅಡ್ಡಕತ್ತು,குறுக்கு பண்பேற்றம்
ಅಡ್ಡ ಮಾತುಕತೆ,குறுக்கு பேச்சு
ಅಡ್ಡನಡು,கிராஸ்ஃபேட்
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,குறியாக்கவியல்
ಸ್ಫಟಿಕ,படிக
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,படிக வடிகட்டி
ಸೂಚನೆ,கியூ
ಕ್ಯೂ ಗುರುತುಗಳು,கியூ மதிப்பெண்கள்
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,கியூயிங் சாதனம்
ಪ್ರಸ್ತುತ,தற்போதைய வடிகால்
ಪ್ರಸ್ತುತ ಮೀಟರ್,தற்போதைய மீட்டர்
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,மின்சார மின்மாற்றி
ಕರ್ಸರ್,கர்சர்
ಉರುಳು,வளைவு
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,அதிர்வெண் துண்டிக்கவும்
ಕಟ್ಟುವವನು,கட்டர்
ಸೈಬರ್ ಕೆಫೆ,கணணி மையம்
ಸೈಬರ್ ಭದ್ರತೆ,சைபர் பாதுகாப்பு
ಸೈಬರ್ ಜಾಗ,மின்வெளி
ಚಕ್ರ,மிதிவண்டி
ಆವರ್ತಕ,சுழற்சி
ಡಿಸಿ. ಅಂಶ,டி.சி. கூறு
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,டி.சி. தட்டு சக்தி
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,டி.சி. மறுசீரமைப்பு
ಡಯೋಡೆ,டம்பர் டையோடு
ತೇವಗೊಳಿಸುವ,டம்பிங்
ಕತ್ತಲೆ,இருள்
ದತ್ತ,தகவல்கள்
ದತ್ತಾಂಶ ಪ್ರಸಾರ,தரவு ஒளிபரப்பு
ದತ್ತಾಂಶ ಸಂಕೋಚನ,தரவு சுருக்க
ದತ್ತಾಂಶ ಕೊರೆಯುವ,தரவு துளையிடுதல்
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,தரவு குறியாக்கம்
ದತ್ತಾಂಶಗಳು,தரவு கோப்பு
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,தரவு கையாளுதல்
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,தரவு சுரங்க
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,தகவல் செயல்முறை
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,தரவு செயலி
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
ದತ್ತಾಂಶ ಸೇವೆ,தரவு சேவை
ಮಾಹಿತಿಯ ಕಾಗದ,தரவுத்தாள்
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,தரவு சேமிப்பு
ದತ್ತಾಂಶಗಳು,தரவு ஸ்ட்ரீம்
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,தரவு மாற்றம்
ದತ್ತಾಂಶ ಪ್ರಸಾರ,தரவு பரிமாற்றம்
ದತ್ತಸಂಚಯ,தரவுத்தளம்
ದತ್ತಸೇಂದ್ರಿ,டேட்டா காஸ்டிங்
ದಟ್ಗ್ರಾಮ್,டேட்டாகிராம்
ಡಿಬಿ ಮೀಟರ್,டிபி மீட்டர்
ಭೀಕರ ಗಾಳಿ,இறந்த காற்று
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,இறந்த குறுகிய சுற்று
ಜಡ ಸ್ಥಾನ,இறந்த இடம்
ಅಸ್ತವ್ಯಸ್ತತೆ,முட்டுக்கட்டை
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,பிழைத்திருத்த திட்டம்
ಡೀಗಗ್ ಮಾಡುವುದು,பிழைத்திருத்தம்
ಧ್ವನಿಯ ಕೊಳೆತ,ஒலியின் சிதைவு
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),டெசிபல் (டி.பி.)
ದಶಮಾನ,தசம
ದಶಮಾಂಶ ಸಂಕೇತ,தசம குறியீடு
ದಶಮಾಂಶ ಅಂಕಿಯ,தசம இலக்க
ಅರ್ಥಚಕರ್ಯ,புரிந்துகொள்ளுதல்
ಡಿಕೋಡರ್,டிகோடர்
ಡಿಕೋಡಿಂಗ್,டிகோடிங்
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
ತಗ್ಗಿಸು,டிகம்பரஷ்ஷன்
ಡಕ್ಯುಲಿಂಗ,துண்டித்தல்
ಸರ್ಕ್ಯೂಟ್,துண்டிப்பு சுற்று
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,பிணைப்பு நெட்வொர்க்
ನಿರ್ಣಾಯಕತೆ,மறைகுறியாக்கம்
ಸಮರ್ಪಿತ ಸಾಲು,அர்ப்பணிக்கப்பட்ட வரி
ಕಬ್ಬಿಣದ,டி-என்டிங்
ಒತ್ತು,டி-எம்பேசிஸ்
ಗಡಿಬಿಡಿ,இயல்புநிலை
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,தரத்தில் குறைபாடு
ದೋಷಯುಕ್ತ,குறைபாடுள்ள
ದೋಷಯುಕ್ತ ಘಟಕ,குறைபாடுள்ள அலகு
ವಿವರಣೆ,வரையறை
ತಿರುಗುವಿಕೆ,விலகல்
ವಿರೂಪ,சிதைவு
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,Defragmentation
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,டி-காஸிங் சுருள்
ಪದ,பட்டம்
ಅಂತರ್ವರ್ಧಕ,டி-இன்டர்லீவர்
ವಿಳಂಬ ರೇಖೆ,தாமதக் கோடு
ವಿಳಂಬ ಸಮಯ,தாமத நேரம்
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,தாமதமான பிரேம் நினைவகம்
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,தாமதமாக ஸ்கேனிங்
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,தாமதமான ஒத்திசைவு சமிக்ஞை
ವಿತರಣೆ,டெலிவரி
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,விநியோக அமைப்பு
ಅಪಹರಣ,டெமோடுலேஷன்
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,டெமோடுலேட்டர் அட்டை
ಕಸಾಯಿಖಾನೆ,டெமுல்டிப்ளெக்சர்
ಕ್ಷೇತ್ರದ ಆಳ,வயலின் ஆழம்
ಅವರೋಹಣ,இறங்கு
ವಿನ್ಯಾಸ ವಿವರಣೆ,வடிவமைப்பு விவரக்குறிப்பு
ಮೇಜಿನ,டெஸ்க்டாப்
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,கண்டறிதல் வெளியீடு
ವಿಚಲನ,விலகல்
ಸಾಧನ,சாதனம்
ಸಾಧನ ಚಾಲಕ,சாதன இயக்கி
ರೋಗ,பரிசோதனை
ರೇಖಾಚಿತ್ರ,வரைபடம்
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,உரையாடல் டிராக்
ವ್ಯಾಸದ ಕ್ರಮ,விட்டம் பயன்முறை
ವಜ್ರದ ಸ್ಟೈಲಸ್,டயமண்ட் ஸ்டைலஸ்
ವೇಷಭೂಷಣ,உதரவிதானம்
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,உதரவிதான உறிஞ்சி
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,டைகோடிக் கேட்பது
ಅಂಧನ,மின்கடத்தா
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,மின்கடத்தா இடைவெளி- கீழே
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,மின்கடத்தா இழப்பு
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,வேறுபாடு அதிர்வெண்
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,வித்தியாசமான தொனி
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,வேறுபட்ட பெருக்கி
ಸಂಧಿಸುವಿಕೆ,மாறுபாடு
ಹರಡುವವನು,டிஃப்பியூசர்
ಅಂಕ,இலக்கு
ಒಂದು ಬಗೆಯ,டிஜிடல்
ಅಂಕಿ,டிஜிட்டல் கலைப்பொருள்
ಡಿಪಾರ್ಟಿ,டிஜிட்டல் ஆடியோ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,டிஜிட்டல் ஆடியோ வடிகட்டி
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,டிஜிட்டல் ஆடியோ பணி நிலையம்
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,எண்ணியல் படக்கருவி
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,டிஜிட்டல் கணினி
ಅಂಕಿ,டிஜிட்டல் தரவு
ಅಂಕಿ ಸಂಪಾದನೆ,டிஜிட்டல் எடிட்டிங்
ಡಿಫೀಟರ್,டிஜிட்டல் உற்சாகம்
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,டிஜிட்டல் வடிகட்டி
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,டிஜிட்டல் பிரேம் ஒத்திசைவு
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,டிஜிட்டல் பாரம்பரியம்
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,டிஜிட்டல் படம்
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,டிஜிட்டல் நூலகம்
ಅಂಕಿ ಮಾಪಕ,டிஜிட்டல் மீட்டர்
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,டிஜிட்டல் பண்பேற்றம்
ಡಿಫೀಸು,டிஜிட்டல் மல்டிபிளக்ஸ்
ಅಂಕಿ,டிஜிட்டல் நெட்வொர்க்
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,டிஜிட்டல் வெளியீடு
ಡಿಫೀಸು,டிஜிட்டல் பிளேபேக்
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
