Malayalam,Tamil
ഡയഗ്നോസ്റ്റിക്സ്,பரிசோதனை
ഡയഗ്രം,வரைபடம்
ഡയൽ ചെയ്യുക,டயல்
ഡയൽ ലൈൻ,டயல் வரி
ഡയൽ ടോണ്,டயல் தொனி
ഡയൽ അപ്,அழைக்கவும்
ഡയലോഗ്,உரையாடல்
ഡയലോഗ് ബോക്സ്,உரையாடல் பெட்டி
ഡയലപ്പ് മോഡം,டயல்அப் மோடம்
വ്യാസം,பரிமாணம்
നിഘണ്ടു,அகராதி
വ്യത്യാസം,வேறுபாடு
ഡിജിറ്റൽ,டிஜிட்டல்
ഡിജിറ്റൽ ചാനൽ,டிஜிட்டல் சேனல்
ഡിജിറ്റൽ സർക്യൂട്ട്,டிஜிட்டல் சுற்று
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,டிஜிட்டல் கணினி
ഡിജിറ്റൽ ഡാറ്റ,டிஜிட்டல் தரவு
ഡിജിറ്റൽ സൗകര്യം,டிஜிட்டல் வசதி
ഡിജിറ്റൽ ഫിൽട്ടർ,டிஜிட்டல் வடிகட்டி
ഡിജിറ്റൽ ലൈബ്രറി,டிஜிட்டல் நூலகம்
ഡിജിറ്റൽ മോഡുലേഷൻ,டிஜிட்டல் பண்பேற்றம்
ഡിജിറ്റൽ മോണിറ്റർ,டிஜிட்டல் மானிட்டர்
ഡിജിറ്റൽ ചിത്രം,டிஜிட்டல் படம்
ഡിജിറ്റൽ ഒപ്പ്,டிஜிட்டல் கையொப்பம்
ഡിജിറ്റൽ സ്വിച്ച്,டிஜிட்டல் சுவிட்ச்
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி
ഡിജിറ്റൈസേഷൻ,டிஜிட்டல் மயமாக்கல்
ഡിജിറ്റൈസ് ചെയ്യുക,இலக்கமாக்கு
ഡിജിറ്റൈസർ,இலக்கமாக்கி
ഡയോഡ്,டையோடு
നേരിട്ട്,நேரடி
നേരിട്ടുള്ള വിലാസം,நேரடி முகவரி
നേരിട്ടുള്ള പരിവർത്തനം,நேரடி மாற்றம்
നേരിട്ടുള്ള സംയോജനം,நேரடி இணைப்பு
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),நேரடி நினைவக அணுகல் (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),நேரடி நினைவக அணுகல் (DMA)
നേരിട്ടുള്ള രീതി,நேரடி முறை
നിർദ്ദേശം,உத்தரவு
ഡയറക്ടറി,அடைவு
ഡയറക്ടറി സെർവർ,அடைவு சேவையகம்
ഡയറക്ടറി സേവനം,அடைவு சேவை
പ്രവർത്തനരഹിതമാക്കുക,முடக்கு
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,சமிக்ஞையை முடக்குகிறது
വിച്ഛേദിക്കുക,துண்டிக்கவும்
വ്യതിരിക്തമായ,தனித்தனி
ഡിസ്ക്,வட்டு
ഡിസ്ക് വിലാസം,வட்டு முகவரி
ഡിസ്ക് അറേ,வட்டு வரிசை
ഡിസ്ക് ശേഷി,வட்டு திறன்
ഡിസ്ക് ഡ്രൈവ്,வட்டு இயக்கி
ഡിസ്ക് ഫയൽ,வட்டு கோப்பு
ഡിസ്ക് മെമ്മറി,வட்டு நினைவகம்
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),வட்டு இயக்க முறைமை (DOS)
ഡിസ്ക് പായ്ക്ക്,வட்டு தொகுப்பு
ഡിസ്ക് സെർവർ,வட்டு சேவையகம்
ഡിസ്ക് സംഭരണം,வட்டு சேமிப்பு
ഡിസ്കെറ്റ്,வட்டு
ഫയൽ പ്രദർശിപ്പിക്കുക,காட்சி கோப்பு
ചിത്രം പ്രദർശിപ്പിക്കുക,காட்சி படத்தை
നിർമാർജനം,அகற்றல்
ദൂരം,தூரம்
ദൂരം പ്രവർത്തനം,தூர செயல்பாடு
വളച്ചൊടിക്കൽ,திரித்தல்
വിതരണം ചെയ്തു,விநியோகிக்கப்பட்டது
വിതരണം ചെയ്ത ഡാറ്റ,விநியோகிக்கப்பட்ட தரவு
വിതരണം ചെയ്ത സെർവർ,விநியோகிக்கப்பட்ட சேவையகம்
വിതരണം ചെയ്ത സംവിധാനം,விநியோகிக்கப்பட்ட அமைப்பு
വിതരണക്കാരൻ,விநியோகிக்கக்கூடிய
പ്രമാണം,ஆவணம்
പ്രമാണം വീണ്ടെടുത്തു,ஆவணம் மீட்டெடுக்கப்பட்டது
പ്രമാണ വിൻഡോ,ஆவண சாளரம்
പ്രമാണീകരണം,ஆவணங்கள்
ഡൊമെയ്ൻ,களம்
ഡൊമെയ്ൻ നാമം,டொமைன் பெயர்
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,டாட் மேட்ரிக்ஸ் பிரிண்டர்
താഴേക്ക്,கீழ்
ഡൗൺ ലിങ്ക്,கீழ் இணைப்பு
ഡൗൺലോഡ് ചെയ്യുന്നു,பதிவிறக்கம்
സമയക്കുറവ്,செயலற்ற நேரம்
വലിച്ചിടുന്നു,இழுத்தல்
DRAM (ഡൈനാമിക് റാം),DRAM (டைனமிக் ரேம்)
ഡ്രിഫ്റ്റ്,சறுக்கல்
ഡ്രൈവർ,இயக்கி
ഡ്രോപ്പ്,கைவிட
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,கீழ்தோன்றும் பட்டியல் பெட்டி
ഡ്രം ഡ്രൈവ്,டிரம் டிரைவ்
ഡ്രം പ്രിന്റർ,டிரம் பிரிண்டர்
ഡ്രം യൂണിറ്റ്,டிரம் அலகு
ഇരട്ട,இரட்டை
ഇരട്ട സാന്ദ്രത,இரட்டை அடர்த்தி
ഡമ്മി വിലാസം,போலி முகவரி
തള്ളുക,திணிப்பு
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,இரட்டை சுற்று
ഡ്യൂപ്ലെക്സിംഗ്,டூப்ளெக்சிங்
തനിപ്പകർപ്പ്,நகல்
ഡിവിഡി R/W,டிவிடி ஆர்/டபிள்யூ
ഡിവിഡി റോം,டிவிடி ரோம்
ചലനാത്മക നിർദ്ദേശം,மாறும் அறிவுறுத்தல்
ഡൈനാമിക് മെമ്മറി,மாறும் நினைவகம்
ചലനാത്മകത,இயக்கவியல்
EBCDIC,EBCDIC
ഇ-ബിസിനസ്,மின் வணிகம்
പ്രതിധ്വനി,எதிரொலி
ഇ-കൊമേഴ്‌സ്,மின் வணிகம்
തിരുത്തുക,தொகு
എഡിറ്റർ,ஆசிரியர்
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,கல்வி தொழில்நுட்பம்
ഇഇപി റോം,EEP ரோம்
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),பயனுள்ள முகவரி (மிதக்கும் முகவரி)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,பயனுள்ள செயல்பாட்டு முகவரி
ഫലപ്രദമായ നടപടിക്രമം,பயனுள்ள செயல்முறை
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),பயனுள்ள UID (பயனர் அடையாளம்)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,பயனுள்ள பரிமாற்ற செயல்பாடு
എട്ട്-ബിറ്റ് ബൈറ്റ്,எட்டு பிட் பைட்
ഇലക്ട്രോണിക് പഠനം,மின் கற்றல்
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,தேர்தல்-அல்கிரிதம்
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),மின் அஞ்சல் (மின்னஞ்சல்)
ഇലക്ട്രിക് പ്രിന്റർ,மின்சார அச்சுப்பொறி
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,மின் கணக்கியல் இயந்திரம்
ഇലക്ട്രോണിക്,மின்னணு
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),மின்னணு அனுமதி அமைப்பு (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,மின்னணு தரவு செயலாக்கம்
ഇലക്ട്രോണിക് ഫയലിംഗ്,மின்னணு தாக்கல்
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,மின்னணு இதழ்கள்
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,மின்னணு வெளியீடு
ഇലക്ട്രോണിക് സ്വിച്ച്,மின்னணு சுவிட்ச்
ഘടകം,உறுப்பு
ഇ-മെയിൽ,மின்னஞ்சல்
ഈ - മെയില് വിലാസം,மின்னஞ்சல் முகவரி
എംബഡഡ് സിസ്റ്റം,உட்பொதிக்கப்பட்ட அமைப்பு
ഉൾച്ചേർക്കൽ,உட்பொதித்தல்
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,வெற்று அடுக்கு
ശൂന്യമായ ചരട്,வெற்று சரம்
അനുകരണം,முன்மாதிரி
എൻക്യാപ്സുലേഷൻ,அடைப்பு
എൻസിഫർ,குறியாக்கி
എൻകോഡ്,குறியாக்கம்
എൻകോഡർ,குறியாக்கி
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,மறைகுறியாக்கப்பட்ட தரவு
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,என்கிரிப்ட் கோப்பு முறைமை
എൻക്രിപ്ഷൻ,குறியாக்கம்
ബ്ലോക്കിന്റെ അവസാനം,தொகுதியின் முடிவு
ഫയലിന്റെ അവസാനം (EOF),கோப்பின் முடிவு (EOF)
അന്തിമ ഉപയോക്താവ്,கடைசி பயனாளி
നൽകുക,நுழைய
എന്റർ-കീ,நுழைவு விசை
എന്റർപ്രൈസ് സെർവർ,நிறுவன சேவையகம்
എന്റർപ്രൈസ് സിസ്റ്റം,நிறுவன அமைப்பு
സ്ഥാപനം,நிறுவனம்
സ്ഥാപന-ബന്ധം,நிறுவனம்-உறவு
പ്രവേശന സമയം,நுழைவு நேரம்
എൻട്രി വേരിയബിൾ,நுழைவு மாறி
എണ്ണാവുന്നത്,எண்ணத்தக்க
പരിസ്ഥിതി,சூழல்
യുഗം,சகாப்தம்
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,எப்சிலன் மூடல்
സമനില,சமநிலைப்படுத்தி
ഉപകരണങ്ങൾ,உபகரணங்கள்
തുല്യതാ ക്ലാസ്,சமநிலை வகுப்பு
തുല്യതാ ബന്ധം,சமமான உறவு
മായ്ക്കുക,அழிக்க
കോഡ് തിരുത്തുന്നതിൽ പിശക്,பிழை திருத்தும் குறியீடு
തെറ്റ് തിരുത്തൽ,பிழை திருத்தம்
പിശക് കണ്ടെത്തൽ,பிழை கண்டறிதல்
പിശക് കൈകാര്യം ചെയ്യൽ,பிழை கையாளுதல்
പിശക് സന്ദേശം,பிழை செய்தி
പിശക് നിരക്ക്,பிழை விகிதம்
പിശക് വീണ്ടെടുക്കൽ,பிழை மீட்பு
പിശക് പതിവ്,பிழை வழக்கமான
രക്ഷപ്പെടുന്ന സ്വഭാവം,தப்பிக்கும் தன்மை
ഇഥർനെറ്റ്,ஈதர்நெட்
സംഭവം,நிகழ்வு
ഇവന്റ് ചെയിൻ,நிகழ்வு சங்கிலி
ഇവന്റ് നിയന്ത്രണം,நிகழ்வு கட்டுப்பாடு
ഇവന്റ് കൗണ്ടർ,நிகழ்வு கவுண்டர்
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,விதிவிலக்கு கையாளுதல்
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,பரிமாற்றக்கூடிய வட்டு சேமிப்பு
ഒഴിവാക്കൽ,விலக்குதல்
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),பிரத்தியேக அல்லது (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,இயங்கக்கூடிய நிரல்
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,நிர்வாக அறிக்கை
സമഗ്രമായ തിരയൽ,முழுமையான தேடல்
നിലവിലുണ്ട്,உள்ளன
പുറത്ത്,வெளியேறு
വിദഗ്ധ സംവിധാനം,நிபுணர் அமைப்பு
ആവിഷ്കാരം,வெளிப்பாடு
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS)
വിപുലീകരിച്ച യന്ത്രം,நீட்டிக்கப்பட்ட இயந்திரம்
വിപുലീകരിച്ച മെമ്മറി,நீட்டிக்கப்பட்ட நினைவகம்
വിപുലമായ കൃത്യത,நீட்டிக்கப்பட்ட துல்லியம்
വിപുലീകരിച്ച സോർട്ടിംഗ്,நீட்டிக்கப்பட்ட வரிசையாக்கம்
ബാഹ്യ കോൾ,வெளிப்புற அழைப்பு
ബാഹ്യ പിശക്,வெளிப்புற பிழை
ബാഹ്യ പ്രവർത്തനം,வெளிப்புற செயல்பாடு
ബാഹ്യ തടസ്സം,வெளிப்புற குறுக்கீடு
ബാഹ്യ മെമ്മറി,வெளிப்புற நினைவகம்
ബാഹ്യ മെമ്മറി,வெளிப்புற நினைவகம்
ബാഹ്യ മോഡം,வெளிப்புற மோடம்
ബാഹ്യ റഫറൻസ്,வெளிப்புற குறிப்பு
ബാഹ്യ തിരയൽ,வெளிப்புற தேடல்
ബാഹ്യ സംഭരണ ഉപകരണം,வெளிப்புற சேமிப்பக சாதனம்
വേർതിരിച്ചെടുക്കൽ,பிரித்தெடுத்தல்
എക്സ്ട്രാപോളേഷൻ,எக்ஸ்ட்ராபோலேஷன்
മുഖപ്രകൃതി പ്രിന്റർ,முக எழுத்து அச்சுப்பொறி
പരാജയപ്പെടാത്ത പ്രവർത്തനം,தோல்வி-பாதுகாப்பான செயல்பாடு
പരാജയതോത്,தோல்வி விகிதம்
പരാജയം വീണ്ടെടുക്കൽ,தோல்வி மீட்பு
തെറ്റായ കോഡ്,தவறான குறியீடு
തെറ്റായ പിശക്,தவறான பிழை
ഫാൻ-ഇൻ,ரசிகர்-இன்
ഫാൻ ഔട്ട്,ரசிகர்-அவுட்
ഫാസിമൈൽ I/O ഉപകരണം,பாசிமைல் I/O சாதனம்
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),வேகமான நான்கு உருமாற்றம் (FFT)
മാരകമായ തെറ്റ്,கொடிய பிழை
തെറ്റ് കണ്ടെത്തൽ,தவறு கண்டறிதல்
തെറ്റ് രോഗനിർണയം,தவறு கண்டறிதல்
തെറ്റ് സഹിഷ്ണുത,தவறு சகிப்புத்தன்மை
ഫാക്സ്,தொலைநகல்
ഫാക്സ് സന്ദേശം,தொலைநகல் செய்தி
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,அம்சம் கண்டறிதல்
ഫീഡ് സൈക്കിൾ,உணவு சுழற்சி
പ്രതികരണം,பின்னூட்டம்
ഫീഡർ,ஊட்டி
കൊണ്ടുവരിക,எடுக்க
ഫിബൊനാച്ചി തിരയൽ,ஃபைபோனச்சி தேடல்
ഫിബൊനാച്ചി സീക്വൻസ്,ஃபைபோனச்சி வரிசை
ഫിബൊനാച്ചി പരമ്പര,ஃபைபோனச்சி தொடர்
ഫൈബർ ഒപ്റ്റിക്സ്,ஃபைபர் ஆப்டிக்ஸ்
ഫിഡോ നെറ്റ്,fido net
വയൽ,களம்
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,ஐந்தாம் தலைமுறை கணினிகள்
ഫയൽ,கோப்பு
ഫയൽ ആക്സസ് രീതി,கோப்பு அணுகல் முறை
ഫയൽ അലോക്കേഷൻ പട്ടിക,கோப்பு ஒதுக்கீடு அட்டவணை
ഫയൽ കംപ്രഷൻ,கோப்பு சுருக்கம்
ഫയൽ പകർത്തൽ,கோப்பு நகலெடுக்கிறது
ഫയൽ ലേഔട്ട്,கோப்பு தளவமைப்பு
ഫയൽ ലയിപ്പിക്കുക,கோப்பு ஒன்றிணைத்தல்
ഫയൽ വീണ്ടെടുക്കൽ,கோப்பு மீட்பு
ഫയൽ സംഭരണം,கோப்பு சேமிப்பு
ഫയൽ ഘടന,கோப்பு அமைப்பு
ഫയൽ സിസ്റ്റം,கோப்பு முறை
ഫയൽ കൈമാറ്റം,கோப்பு பரிமாற்றம்
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),கோப்பு பரிமாற்ற நெறிமுறை (FTP)
ഫിൽട്ടർ,வடிகட்டி
അന്തിമ അവസ്ഥ,இறுதி நிலை
കണ്ടെത്തുക,கண்டுபிடிக்க
പരിമിതമായ സംസ്ഥാന യന്ത്രം,வரையறுக்கப்பட்ட நிலை இயந்திரம்
അഗ്നി മതിൽ,தீ சுவர்
ഫേംവെയർ,நிலைபொருள்
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,முதலில் வருபவர்களுக்கு முன்னுரிமை
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,முதல் தலைமுறை கணினி
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO)
ആദ്യ ഓർഡർ യുക്തി,முதல் வரிசை தர்க்கம்
ആദ്യ ക്രമ സിദ്ധാന്തം,முதல் வரிசை கோட்பாடு
നിശ്ചിത പാർട്ടീഷൻ,நிலையான பகிர்வு
പതാക,கொடி
ഫ്ലെക്സിബിൾ ഡിസ്ക്,நெகிழ்வான வட்டு
ഫ്ലോപ്പി ഡിസ്ക്,நெகிழ் வட்டு
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),நெகிழ் வட்டு இயக்கி (Fdd)
ഫ്ലോ ചാർട്ട്,ஓட்ட விளக்கப்படம்
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,கட்டுப்பாட்டு ஓட்டம்
ഫ്ലഷ്,பறிப்பு
ഫോൾഡർ,கோப்புறை
ഫോണ്ട്,எழுத்துரு
ഫോണ്ട് കുടുംബം,எழுத்துரு குடும்பம்
വിദേശ കീ,வெளிநாட்டு விசை
രൂപം,வடிவம்
ഔപചാരിക ഭാഷ,முறையான மொழி
ഔപചാരിക സംവിധാനം,முறையான அமைப்பு
ഫോർമാറ്റ്,வடிவம்
ഫോർമാറ്റിംഗ്,வடிவமைத்தல்
ഫോർട്രാൻ,ஃபோர்ட்ரான்
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,fortran நிரலாக்க
ഫോർവേഡ് സ്ലാഷ്,முன்னோக்கி சாய்வு
നാലാം തലമുറ കമ്പ്യൂട്ടർ,நான்காம் தலைமுறை கணினி
ശകലം,துண்டு
ഫ്രെയിം,சட்டகம்
സ്വതന്ത്ര വല,இலவச வலை
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,இலவச மென்பொருள் அடித்தளம்
സൗജന്യ സംഭരണം,இலவச சேமிப்பு
ഫ്രീവെയർ,இலவச மென்பொருள்
ഫ്രണ്ട് എൻഡ്,முன் முனை
ഫ്രണ്ട് പാനൽ,முன் குழு
പ്രവർത്തനം,செயல்பாடு
ഫംഗ്ഷൻ കീ,செயல்பாட்டு விசை
ഫംഗ്ഷൻ റഫറൻസ്,செயல்பாடு குறிப்பு
പ്രവർത്തനപരമായ ആശ്രിതത്വം,செயல்பாட்டு சார்பு
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,செயல்பாட்டு சோதனை
അവ്യക്തമായ യുക്തി,தெளிவற்ற தர்க்கம்
അവ്യക്തമായ സെറ്റ്,தெளிவற்ற தொகுப்பு
നേട്ടം,ஆதாயம்
കളി മരം,விளையாட்டு மரம்
വിടവ് പ്രതീകം,இடைவெளி பாத்திரம்
മാലിന്യം,குப்பை
മാലിന്ന്യ ശേഖരണം,குப்பை சேகரிப்பு
മാലിന്ന്യ ശേഖരണം,குப்பை சேகரிப்பு
മാലിന്യത്തിൽ മാലിന്യം (GIGO),குப்பையில் குப்பை (GIGO)
ഗേറ്റ്,வாயில்
കവാടം,நுழைவாயில்
പൊതു പരിപാടി,பொது திட்டம்
പൊതു പരിപാടി,பொது திட்டம்
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,பொது நோக்கம் கணினி
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,பொது நோக்கம் கணினி
പൊതു രജിസ്റ്റർ,பொது பதிவு
പൊതുവൽക്കരണം,பொதுமைப்படுத்தல்
പൊതുവൽക്കരണം,பொதுமைப்படுத்தல்
പൊതു-ഉദ്ദേശ്യ ഭാഷ,பொது நோக்க மொழி
പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം,பொது நோக்க இயக்க முறைமை
പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ,பொது நோக்கப் பதிவேடு
സൃഷ്ടിച്ച പിശക്,உருவாக்கப்பட்ட பிழை
ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു,செயல்பாடு உருவாக்கும்
ജനറിക് ക്ലാസ്,பொதுவான வகுப்பு
പൊതു പ്രവർത്തനം,பொதுவான செயல்பாடு
പൊതുവായ പേര്,பொதுப்பெயர்
ജിഗോ,ஜிகோ
ആഗോള,உலகளாவிய
ആഗോള കോഡ്,உலகளாவிய குறியீடு
ആഗോള ലോക്ക്,உலகளாவிய பூட்டு
ആഗോള ശൃംഖല,உலகளாவிய நெட்வொர்க்
ആഗോള ശൃംഖല,உலகளாவிய நெட்வொர்க்
ആഗോള ഉപയോക്താവ്,உலகளாவிய பயனர்
ആഗോള വേരിയബിൾ,உலகளாவிய மாறி
ആഗോളവൽക്കരണം,உலகமயமாக்கல்
ഗോഫർ,கோபர்
ഗോഫർ ക്ലയന്റ്,கோபர் வாடிக்கையாளர்
ഗോഫർ സെർവർ,கோபர் சர்வர்
ഗോഫർ സൈറ്റ്,கோபர் தளம்
ഗോഫർ സ്പേസ്,கோபர் விண்வெளி
ഭംഗിയുള്ള തരംതാഴ്ത്തൽ,அழகான சீரழிவு
വ്യാകരണ പരിശോധകൻ,இலக்கண சரிபார்ப்பவர்
വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്,இலக்கணம் நேர்த்தியான வெளியேற்றம்
ആകെ തുക,பெரும் மொத்தம்
ഗ്രാഫ്,வரைபடம்
ഗ്രാഫ് പ്ലോട്ടിംഗ്,வரைபடம் வரைதல்
ഗ്രാഫിക് സ്വഭാവം,வரைகலை பாத்திரம்
ഗ്രാഫിക് കൺട്രോളർ,வரைகலை கட்டுப்படுத்தி
ഗ്രാഫിക് ഡാറ്റ ഘടന,வரைகலை தரவு அமைப்பு
ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം,வரைகலை காட்சி நிரல்
ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ,கிராஃபிக் காட்சி தீர்மானம்
ഗ്രാഫിക് ഭാഷ,வரைகலை மொழி
ഗ്രാഫിക് ഭാഷ,வரைகலை மொழி
ഗ്രാഫിക് പാനൽ,வரைகலை குழு
ഗ്രാഫിക്കൽ ആനിമേഷൻ,வரைகலை அனிமேஷன்
ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF),வரைகலை இடைமுக வடிவம் (GIF)
ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI),வரைகலை பயனர் இடைமுகம் (GUI)
ഗ്രാഫിക്സ്,கிராபிக்ஸ்
ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ,கிராபிக்ஸ் பயன்பாடு
ഗ്രാഫിക്സ് കഴ്സർ,கிராபிக்ஸ் கர்சர்
ഗ്രാഫിക്സ് മോഡ്,கிராபிக்ஸ் முறை
ഗ്രാഫിക്സ് പാക്കേജ്,கிராபிக்ஸ் தொகுப்பு
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,வரைகலை மென்பொருள்
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,வரைகலை மென்பொருள்
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്,வரைகலை மென்பொருள் தொகுப்பு
ഗ്രേ സ്കെയിൽ,சாம்பல் அளவு
അത്യാഗ്രഹ രീതി,பேராசை முறை
grep,grep
ഗ്രിഡ്,கட்டம்
ഗ്രിഡ് ചാർട്ട്,கட்ட விளக்கப்படம்
ഗ്രിഡ് കമ്പ്യൂട്ടിംഗ്,கட்டம் கம்ப்யூட்டிங்
ഗ്രിഡ് മോഡുലേഷൻ,கட்டம் பண்பேற்றம்
ഗ്രൗണ്ട് വേവ്,தரை அலை
ഗ്രൂപ്പ്,குழு
ഗ്രൂപ്പ് വിലാസം,குழு முகவரி
ഗ്രൂപ്പ് കോഡ്,குழு குறியீடு
ഗ്രൂപ്പ് ആശയവിനിമയം,குழு தொடர்பு
ഗ്രൂപ്പ് ആശയവിനിമയം,குழு தொடர்பு
ഗ്രൂപ്പ് തിരിച്ചറിയൽ,குழு அடையாளம்
ഗ്രൂപ്പ് പേര്,குழு பெயர்
ഗ്രൂപ്പ്വെയർ,குழுபொருள்
വളർച്ച,வளர்ச்சி
കാവൽ,காவலர்
മാർഗനിർദേശം നൽകിയ മാധ്യമങ്ങൾ,வழிகாட்டப்பட்ட ஊடகங்கள்
വെടിയുണ്ട,துப்பாக்கி சிப்
ഹാക്ക്,ஊடுருவு
ഹാക്കർ,ஹேக்கர்
ഹാക്കറുടെ നിഘണ്ടു,ஹேக்கர் அகராதி
പകുതി ആഡർ,அரை சேர்ப்பான்
പകുതി പാലം,அரை பாலம்
പകുതി ഡ്യൂപ്ലക്സ്,அரை இரட்டை
പകുതി ഡ്യൂപ്ലെക്സ് ലൈൻ,அரை இரட்டை வரி
പകുതി ഡ്യുപ്ലെക്സ് മോഡ്,அரை இரட்டை முறை
പകുതി തീവ്രത,பாதி தீவிரம்
പകുതി റൂട്ടർ,அரை திசைவி
പകുതി കുറയ്ക്കുന്നയാൾ,அரை கழிப்பான்
പകുതി ടോണിംഗ്,அரை டோனிங்
പകുതി വാക്ക്,அரை வார்த்தை
ഹാമിൽട്ടോണിയസ് സൈക്കിൾ,வலிமிகுந்த சுழற்சி
ഹാമിംഗ് കോഡ്,ஹாமிங் குறியீடு
കൈ,கை
കൈ പകർപ്പ്,கை நகல்
കൈകാര്യം ചെയ്യുക,கைப்பிடி
കൈകാര്യം ചെയ്യുന്നു,கையாளுதல்
തൂക്കിയിടുക,தொங்கும்
സന്തോഷകരമായ വല,மகிழ்ச்சி வலை
ഹാർഡ് കോപ്പി ഉപകരണം,கடின நகல் சாதனம்
ഹാർഡ് ഡിസ്ക്,வன் வட்டு
ഹാർഡ് ഡിസ്ക് ക്രാഷ്,ஹார்ட் டிஸ்க் செயலிழப்பு
കഠിനമായ പിശക്,கடினமான பிழை
ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം,வன்பொருள் ஓட்டம் கட்டுப்பாடு
ഹാർമോണിക്,இசைவான
ഹാർമോണിക് അർത്ഥം,ஹார்மோனிக் சராசரி
