Hindi,Odiya
डॉल्बी निकाय,ଡଲବି ଶରୀର |
प्रभावी ध्रुव,ପ୍ରଭାବଶାଳୀ ପୋଲ
प्रभावी ध्रुव प्रतिकार,ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |
दाता अपद्रव्य,ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |
दाता पदार्थ,ଦାତା ସାମଗ୍ରୀ |
डॉन्टकेयर स्थिति,dontcare ସ୍ଥିତି |
अपमिश्रण,ବ୍ୟଭିଚାର
डॉप्लर प्रभाव,ଡୋପଲର ପ୍ରଭାବ
डॉप्लर रेडार,ଡୋପଲର ରାଡାର |
डोसीमीटर,ଡୋସିମିଟର |
बिंदु मैट्रिक्स,ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
बिंदु संकेतन,ପଏଣ୍ଟ ନୋଟେସନ୍
द्विअंतीय निर्गम,ଦଳୀୟ ସମସ୍ୟା |
द्विपरत संधारित्र,ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |
द्विअनुनादी क्लिस्ट्रॉन,ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
द्विपार्श्व पट्टी,ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ
द्विपार्श्विक पी सी बोर्ड,ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |
द्वि चिह्नन,ଡବଲ୍ ମାର୍କିଂ
द्विट्रांजिस्टर,ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର
द्वि समस्वरित प्रवर्धक,ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
द्विसमस्तर ट्राजिस्टर प्रवर्धक,ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
द्विगुणक,ଦୁଇଗୁଣ
व्यवरोध काल,ବାଧା ସମୟ
निर्गम इलेक्ट्रोड,ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍
निर्गम इलेक्ट्रोड अनुगामी,ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
डी रैम,d ram
डी रैम,d ram
अपवाह कोष्ट,ରନ୍ ଅଫ୍ ସେଲ୍ |
अपवाह धारा,ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |
अपवाह वेग,ରନ୍ ଅଫ୍ ବେଗ |
वेध टेप,ପର୍ଫୋରେସନ୍ ଟେପ୍ |
परिचालक बस,ଅପରେଟର ବସ୍
परिचालक चरण,ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ
आनति,ଅଧର୍ମ
शुष्क सेल,ଶୁଖିଲା କକ୍ଷ |
शुष्क निक्षारण,ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |
शुष्क फिल्म,ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |
शुष्क स्विचन,ଶୁଖିଲା ସୁଇଚ୍
ड्राइस्टस कला विस्थापक,ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |
डी.टी.ई.,dte
डी.टी.एल. (डायोड ट्रांजिस्टर तर्क),dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ)
"द्विगेट फेट, द्विगेट एफ. ई.टी.","Dwyget Fate, Dwyget F। E.T."
द्वैत सुमेलन,ଡୁଆଲ୍ ମେଳକ |
युगल संचरण,ଦମ୍ପତି ସଂକ୍ରମଣ
द्विपठित संयोजक,ଦୁଇଥର ପଠନ ସଂଯୋଜକ |
"द्विप्रवणता अनुरूप, अंकीय परिवर्तक","ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |"
द्विप्रवण परिवर्तन,ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |
द्वि अनुवर्तन वोल्टता नियंत्रक,ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
द्वयात्मकता,ଦ୍ୱିପାକ୍ଷିକତା |
द्विपंकितबद्ध,ଦୁଇ ଧାଡି
मूक ऐन्टेना,ନୀରବ ଆଣ୍ଟେନା |
द्वैध संचरण,ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |
उपयोगिता अनुपात,ଉପଯୋଗିତା ଅନୁପାତ
उपयोगिता अनुपात मॉडुलन,ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |
dB-25 संयोजक,dB-25 ସଂଯୋଜକ |
वास काल,ଆବାସ
गतिक अभिलक्षण,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
गतिक अभिलक्षण,ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
गतिक धारा,ଗତିଶୀଳ କରେଣ୍ଟ |
गतिक प्रतिबाधा,ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |
"गतिक लोड रेखा, लोड रेखा","ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |"
गतिक स्मृति,ଗତିଶୀଳ ସ୍ମୃତି
परिवर्ती स्मृति सेल कोशिका,ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |
गतिक स्मृति पुनश्चर्या,ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ
गतिक मूस प्रतिलोमी,ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |
"गतिक रैम, गतिक RAM",ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |
गतिक परास,ଗତିଶୀଳ ପରିସର |
गतिक प्रतिरोध,ଗତିଶୀଳ ପ୍ରତିରୋଧ |
गतिक विस्थापन रजिस्टर,ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
गतिक परीक्षण,ଗତିଶୀଳ ପରୀକ୍ଷା |
गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम),ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM)
डायनेमो,ଡାଇନାମୋ |
डायनेमोमीटर,ଡାଇନାମୋମିଟର
डायनेट्रॉन दोलक,ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |
"अर्ली प्रभाव, पूर्व प्रभाव","ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ"
ई ए रोम,e a rom
भू-संपर्क,ପୃଥିବୀ ସଂଯୋଗ
भू-स्टेशन,ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |
एबर्स-मौल-समीकरण,ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |
एबर्स-मौल-मॉडल,ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |
प्रतिध्वनि,ଇକୋ
प्रतिध्वनि निरोधक,ଆଣ୍ଟି ଇକୋ |
भंवर धारा,ଏଡି କରେଣ୍ଟ୍ |
किनारा संबंधक,ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |
कोर संसूचक,କୋର ଡିଟେକ୍ଟର |
कोर ट्रिगर फ्लिप फ्लॉप,କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
कोर ट्रिगर लैच,କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |
ऐडीसन प्रभाव,ଏଡିସନ୍ ପ୍ରଭାବ
संपादक,ସମ୍ପାଦକ
प्रभावी क्षेत्र,ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |
प्रभावी धारा,ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |
प्रभावी भू-त्रिज्या,ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |
प्रभावी ऊँचाई,ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |
प्रभावी लंबाई,ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |
प्रभावी द्रव्यमान,ପ୍ରଭାବଶାଳୀ ଜନତା |
प्रभावी विकीर्ण शक्ति,ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |
प्रभावी वोल्टता,ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |
दक्षता,ଦକ୍ଷତା
ई.ई.पी. रॉम,E.E.P. ଆର.ଓ. ଏମ
आयकोनल समीकरण,ଆଇକନ୍ ସମୀକରଣ |
व्युत्क्रम धारिता,ଓଲଟା କ୍ୟାପିଟାନ୍ସ |
ई-परत,ଇ-ସ୍ତର |
विद्युत धारा,ବିଦ୍ୟୁତ ପ୍ରବାହ
विद्युत क्षेत्र,ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର
विद्युत क्षेत्र तीव्रता,ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |
विद्युत अभिवाह रेखाएँ,ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |
विद्युत-विभव,ବ electric ଦୁତିକ ସମ୍ଭାବନା |
विद्युत-आघात,ବିଦ୍ୟୁତ୍ ସଂଯୋଗ
विद्युत-सोल्डर,ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |
विद्युत तरंग,ବ electric ଦୁତିକ ତରଙ୍ଗ |
वैद्युत लंबाई,ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |
विद्युत शक्ति,ବିଦ୍ୟୁତ୍ ଶକ୍ତି
विद्युत,ବିଦ୍ୟୁତ୍
इ.सी.जी.,ECG
विद्युत डायनेमो मीटर,ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |
इलेक्ट्रोड,ଇଲେକ୍ଟ୍ରୋଡ୍ |
इलेक्ट्रोड धारा,ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |
विद्युत संदीप्ति,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |
वैद्युत संदीप्तिशील प्रदर्श,ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |
विद्युत-अपघटन,ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |
विद्युत अपघट्य,ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |
विद्युत् अपघटनी संधारित्र,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
विद्युत-अपघटनी संधारित्र,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |
विद्युत चुंबक,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ
विद्युत चुंबकीय ऊर्जा,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |
विद्युत चुंबकीय प्रेरण,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |
"विद्युत चुंबकीय व्यतिकरण, ई.एम.आई.","ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |"
विद्युत चुंबकीय स्पेक्ट्रम,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |
विद्युत चुंबकीय तरंग,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |
विद्युत-चुंबकत्व,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
विद्युत यांत्रिक फिल्टर,ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |
विद्युतमापी,ଇଲେକ୍ଟ୍ରୋମିଟର
विद्युत वाहक बल,ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି
इलेक्ट्रॉन,ଇଲେକ୍ଟ୍ରନ୍
इलेक्ट्रॉन किरणपुंज,ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |
इलेक्ट्रॉन आवेश,ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |
इलेक्ट्रॉन उत्सर्जन,ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |
इलेक्ट्रॉन प्रवाह,ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |
इलेक्ट्रॉन गैस,ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |
इलेकट्रॉन युक्ति,ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |
इलेक्ट्रॉन होल युगम,ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |
इलेक्ट्रॉन सूक्षमदर्शी,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
इलेक्ट्रॉन कक्ष,ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |
इलेक्ट्रॉन कोश,ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |
इलेक्ट्रॉन वोल्ट,ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |
इलेक्ट्रॉन तरंग नलिका,ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |
इलेक्ट्रॉनिक आवेश,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |
इलेक्ट्रॉनिक डाटा प्रतिबल,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ
इलेक्ट्रॉनिक डाटा संसाधन,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
इलेक्ट्रॉनिक कुंजी,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |
इलेक्ट्रॉनिक मेल (ई-मेल),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍)
इलेक्ट्रॉनिक द्रव्यमान,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ
इलेक्ट्रॉनिक संख्यात्मक,ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା
इलेक्ट्रॉनिक स्विचन,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍
इलेक्ट्रॉनिक वोल्टमापी,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |
इलेक्ट्रॉनिकीय समस्वरित अभिग्राही,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |
इलेक्ट्रॉनिकी उद्योग संघ,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |
विद्युत लेपन,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ
विद्युतदर्शी,ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |
वैद्युतिकी विक्षेप,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
स्थिर वैद्युत फ्लक्स,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |
स्थिर वैद्युत परिरक्षक,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |
तत्व,ଉପାଦାନ
उन्नयन,ଉନ୍ନୟନ
उन्नति कोण,ଉନ୍ନତି କୋଣ
दीर्घवृत्तीय परावर्तक,ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |
दीर्घवृत्ताकार फिल्टर,ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |
दीर्घवृत्ताकार धुवण,ଏଲିପସାଇଡ୍ ପୋଲ |
अंत: स्थापित तंत्र,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
एबसिडिक कूट,ଅବସିଡିକ୍ କୋଡ୍ |
उत्सर्जक,ନିର୍ଗତ
उत्सर्जक अभिनति विन्यास,ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ
उत्सर्जक उपमार्ग संधारित्र,ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |
उत्सर्जक अभिलक्षण,ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
उत्सर्जक युग्मित प्रवर्धक,ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
उत्सर्जक विसरण,ନିର୍ଗତ ବିସ୍ତାର
उत्सर्जक अनुगामी,ଏମିଟର ଟ୍ରେଲିଂ |
उत्सर्जक प्रतिरोधक,ନିର୍ଗତ ପ୍ରତିରୋଧକ |
उत्सर्जक स्थायीकृत अभिनति विन्यास,ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ
उत्सर्जक आधार संधि,ଏମିଟର ବେସ୍ ଜଙ୍କସନ |
"उत्सर्जक युग्मित तर्क, ई.सी.एल.","ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |"
यंत्रानुकरणकारी,ଯାନ୍ତ୍ରିକ
इनेब्ल,ସକ୍ଷମ କରନ୍ତୁ |
संपुटीकरण,ଏନକାପସୁଲେସନ୍ |
कोडीत्र,Koditra
एनक्रिप्शन,ଏନକ୍ରିପସନ୍
परिचक्रीय हासिल,ବୃତ୍ତାକାର ଲାଭ |
रूपांतरणांत,ରୂପାନ୍ତର
संचिकांत,ପ୍ରଣାଳୀ
परिचक्रीयय विस्थापन,ବୃତ୍ତାକାର ବିସ୍ଥାପନ |
अनुदैर्ध्य ऐन्टेना,ଦ୍ରାଘିମା ଆଣ୍ଟେନା |
अनुदैर्ध्य व्यूह,ଦ୍ରାଘିମା ଆରେ |
ऊर्जा,ଶକ୍ତି
ऊर्जा पट्टी,ଶକ୍ତି ଦଣ୍ଡ
ऊर्जा अंतराल,ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |
ऊर्जा स्तर,ଶକ୍ତି ସ୍ତର
ऊर्जा स्तर आरेख,ଶକ୍ତି ସ୍ତରର ଚିତ୍ର
संवृद्धिधत प्रसरित संहति विनिर्देश,ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
संवृद्धिधत आलेख उपायोजक,ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |
संवृद्धि,ଅଭିବୃଦ୍ଧି |
संवृद्धि प्ररूप,ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା
संवृद्धीय मॉसफेट,ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |
एन्ट्रॉपी,ଏଣ୍ଟ୍ରପି
अन्वालोप विमाडुलक,ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |
पर्यावरण,ପରିବେଶ
"एपीटैक्सीय वृद्धि, अधिरोही वृद्धि","epitaxy ଅଭିବୃଦ୍ଧି, ବୃଦ୍ଧି ବୃଦ୍ଧି |"
"एपीट्रैक्सीय परत, अधिरोही परत","epitracheal ସ୍ତର, ଆରୋହଣ ସ୍ତର |"
"एपीटैक्सी, अधिरोही","epitaxy, overriding |"
एपाक्सी-फाइबर ग्लास स्तर,ଇପୋକ୍ସି-ଫାଇବର ଗ୍ଲାସ୍ ସ୍ତର |
ईपी-रोम,EP-ROM |
इप्साइलन,ଏପସିଲନ୍ |
समकारीकरण,ସମାନତା
समकारी परिपथ,ସମାନତା ସର୍କିଟ |
समानता,ସମାନତା |
समकरण,ସମୀକରଣ
समकारक फिल्टर,ସମାନତା ଫିଲ୍ଟର୍ |
समीकरण,ସମୀକରଣ
विषुवतीय समतल,ସମୀକରଣ ବିମାନ |
समविभव रेखा,isopotential ରେଖା |
समविभवी पृष्ठ,ସମାନ୍ତରାଳ ପୃଷ୍ଠା |
समतुल्य परिपथ,ସମାନ ସର୍କିଟ |
समतुल्य निवेश रव जनित्र,ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ଜେନେରେଟର |
समतुल्य निवेश रव प्रतिरोध,ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ପ୍ରତିରୋଧ |
तुल्य समदैशिक विकीर्ण शक्ति,ସମାନ ଆଇସୋଟୋପିକ୍ ବିକିରଣ ଶକ୍ତି |
मिटाना,ଡିଲିଟ୍ କରନ୍ତୁ |
ऊर्जापथी प्रक्रम,ଶକ୍ତି ପ୍ରକ୍ରିୟା
त्रुटि नियंत्रण कोडन,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କୋଡିଂ |
त्रुटि संशोधन कूट,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |
त्रुटि संसूचन कूट,ତ୍ରୁଟି ଚିହ୍ନଟ କୋଡ୍
त्रुटि हस्तन,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
त्रुटि दर,ତ୍ରୁଟି ହାର
त्रुटिवोल्टता,ତ୍ରୁଟି ଭୋଲଟେଜ୍ |
त्रुटि प्रवर्धक,ତ୍ରୁଟି ଏମ୍ପ୍ଲିଫାୟର୍ |
एसाकी डायोड,ଇସାକି ଡାୟୋଡ୍ |
निक्षारण,ଇଚିଂ
इथरनेट,ଇଥରନେଟ୍ |
ऑयलर-प्रमेय,ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |
आयाम ह्रासी विधा,ପ୍ରଶସ୍ତତା ହ୍ରାସ ମୋଡ୍ |
वाष्पीकरण प्रक्रम,ବାଷ୍ପୀକରଣ ପ୍ରକ୍ରିୟା |
ई-सदिश,ଇ-ଭେକ୍ଟର୍ |
सम-समता,ସମାନତା
अपवाद हस्तन,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
अतिरिक्त रव अनुपात,ଅତିରିକ୍ତ ଶବ୍ଦ ଅନୁପାତ |
त्रैधिक कूट,ଟ୍ରିପଲ୍ କୋଡ୍
उत्तेजन टेबल,ଉତ୍ସାହ ସାରଣୀ |
प्रतिध्वनि XOR गेट,ଇକୋ XOR ଗେଟ୍ |
निष्पादन सॉफ्टवेयर,ନିଷ୍ପାଦନ ସଫ୍ଟୱେର୍
निष्पादन चाल,ନିଷ୍ପାଦନ ପଦକ୍ଷେପ
निष्पादन काल,ନିଷ୍ପାଦନ ସମୟ
एक्सक्लुसिव नॉर गेट,ଏକ୍ସକ୍ଲୁସିଭ୍ ନୋର ଗେଟ୍ |
प्रसारित्र,ପ୍ରସାରଣକାରୀ
चरघातांकी क्षय,କ୍ଷୟକ୍ଷତି କ୍ଷୟ |
चरघातांकी डायोड,ସୂକ୍ଷ୍ମ ଡାୟୋଡ୍ |
चरघातांकी फूरीय श्रेणी,ଏକ୍ସପେନ୍ସେନାଲ୍ ଫୁରିଅର୍ ସିରିଜ୍ |
चरघातांकी फलन,ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ
बाह्य आवृत्ति प्रतिकार,ବାହ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧ |
अति उच्च आवृत्ति,ବହୁତ ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି |
अत्यधिक विभव,ଉଚ୍ଚ ସମ୍ଭାବନା |
अतिलघु आवृत्ति,ବହୁତ ଛୋଟ ଫ୍ରିକ୍ୱେନ୍ସି |
अपद्रव्यी अर्द्धचालक,ଅପ୍ରାକୃତିକ ସେମିକଣ୍ଡକ୍ଟର |
संचिका खोलना,ଫାଇଲ୍ ଖୋଲ |
अर्द्धचालक संविरचन,ସେମିକଣ୍ଡକ୍ଟର ଗଠନ
फैब्री पेरो अनुनादक,ଫାବ୍ରି ପେରୋ ରିଜୋନେଟର |
फलक,ପ୍ୟାନେଲ୍ |
गुणक,ଗୁଣକ
क्रमगुणित,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |
अवतीव्रण,ଲାକୁନା
क्षीणन,ଆଘାତ
क्षीणन,ଆଘାତ
फाही एकमुखी पारगम्यता मापी,ଫାହି ଏକପାଖିଆ ଅନୁମତି ମାପକାରୀ |
विफलता,ବିଫଳତା
विफल विधा,ବିଫଳ ମୋଡ୍ |
विफलता दर,ବିଫଳତା ହାର
फेयर चाइल्ड अर्द्धचालक,ମେଳା ଶିଶୁ ସେମିକଣ୍ଡକ୍ଟର |
पतन काल,ପତନ ଅବଧି
पाती कालद कोर,ପାଟି କାଲାଡ୍ କୋର |
पाती कोर,ପ୍ୟାଟ୍ କୋର୍ |
अवपात,ଭୁଶୁଡ଼ିବା |
असत्य,ମିଥ୍ୟା
वलित कागज,ଫୋଲଡ୍ କାଗଜ |
निवेशांक,ଇନପୁଟ୍
निर्गमांक,ସଂଖ୍ୟା ସଂଖ୍ୟା
फैराड,farad
फैराडे प्रभाव,ଦୂର ପ୍ରଭାବ
फैराडे घूर्णन,ଫାରାଡେ ଘୂର୍ଣ୍ଣନ |
फैराडे स्क्रीन,ଦୂର ପରଦା |
फैराडे स्थिरांक,ଫାରାଡେ ସ୍ଥିର |
फैराडे का नियम,ଫାରାଡେଙ୍କ ନିୟମ |
प्रतिकृति,ପ୍ରତିକୃତି
प्रतिकृति अभिग्राही,ପ୍ରତିକୃତି ରସିଭର୍ |
प्रतिकृति संचारी/प्रेषित्र,ପ୍ରତିକୃତି ଯୋଗାଯୋଗକାରୀ |
प्रतिकृति,ପ୍ରତିକୃତି
प्रतिकृति सिग्नल,ନକଲ ସଙ୍କେତ
तीव्र कोर,ତୀକ୍ଷ୍ଣ ମୂଳ |
द्रूत फूरिये रूपांतर,ଶୀଘ୍ର ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ |
क्षिप्र प्राप्ति दिण्कारी,ଜାହାଜ ରସିଦ ଡିଙ୍କାରୀ |
संचिका नियतन सारिणी,ଫାଇଲ୍ ଆବଣ୍ଟନ କାର୍ଯ୍ୟସୂଚୀ |
घातक त्रुटि,ସାଂଘାତିକ ତ୍ରୁଟି |
जनक संचिका,ପ୍ୟାରେଣ୍ଟ୍ ଫାଇଲ୍ |
निवेशांक,ଇନପୁଟ୍
"दोष, भ्रंश","ଦୋଷ, ଦୋଷ"
दोष विश्लेषण,ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
दोष कोटि-निर्धारण,ତ୍ରୁଟି ମୂଲ୍ୟାୟନ
भ्रंश स्थानीकरण,ତ୍ରୁଟି ଲୋକାଲାଇଜେସନ୍ |
दोष स्थानगत सेतु,ତ୍ରୁଟି ସ୍ଥାନୀୟ ସେତୁ |
दोष निस्पंद टॉगल,ତ୍ରୁଟି ଫିଲ୍ଟର ଟୋଗଲ୍ |
भ्रंस सह्यता,ସହନଶୀଳତା
फैनो कलन-विधि,ଫାନୋର ଆଲଗୋରିଦମ |
निर्गमांक,ସଂଖ୍ୟା ସଂଖ୍ୟା
निर्गमांक तरू,ସଂଖ୍ୟା ଗଛ ଦିଅ |
फैक्स,ଫ୍ୟାକ୍ସ
संचिका संयोजन,ଫାଇଲ୍ ମିଶ୍ରଣ |
एफ संबंधक,F ସଂଯୋଜକ |
