Marathi,English
नियंत्रण बिंदू,Controlling point
संवहनी दाब क्षेत्र,Convected pressure field
वाहतूक प्रणाली,Convecting system
संवहन,Convection
पोचवणारी पोस्ट,Convection term
रक्तवहिन्यासंबंधी आरोहण,Convectional ascent
रक्तवहिन्यासंबंधीचा पेशी,Convectional cell
रक्तवहिन्यासंबंधी द्रव पातळी,Convectional condensation level
रक्तवहिन्यासंबंधीचा कोर,Convective core
रक्तवहिन्यासंबंधी उत्सर्जन,Convective discharge
रक्तवहिन्यासंबंधी अस्थिरता,Convective instability
संवहनी क्षेत्र,Convective region
नियमित अणु वजन,Conventional atomic weight
सानुकूल कताई,Conventional spinning
"अभिसरण करणे, अभिसरण करणे",Converge
"अभिसरण, अभिसरण",Convergence
अभिसरण पत्रिका,Convergence coil
अभिसरण नियंत्रक,Convergence control
अभिसरण इलेक्ट्रोड,Convergence electrode
अभिसरण घटक,Convergence factor
अभिसरण मर्यादा,Convergence limit
अभिसरण रेषा,Convergence line
अभिसरण करणारे चुंबक,Convergence magnet
अभिसरण बिंदू,Convergence point
अभिसरण पृष्ठ,Convergence surface
"अभिसरण (ver.), अभिसरण (n.)",Convergent
अभिसरण प्रणाली,Convergent channel
अभिसरण भिन्न वस्तुमान,Convergent divergent nozzle
अभिसरण प्रवाह,Convergent flow
अभिसरण प्रकाश,Convergent light
अभिसरण वस्तुमान,Convergent nozzle
अभिसरण किरण,Convergent rays
अभिसरण लेन्स,Convergents lens
अभिसरण लेन्स,Converging lens
अभिसरण प्रकाश,Converging light
अभिसरण रेखा,Converging line
"विरुद्ध, विरुद्ध",Converse
विरूपण चुंबकीकरण प्रभाव,Converse magnetostrictie effect
व्यस्त इलेक्ट्रोस्टॅटिक प्रभाव,Converse piezoelectric effect
VICA उलट,Conversely
रूपांतरण,Conversion
रूपांतरण गुणांक,Conversion coefficient
रूपांतरण चालकता,Conversion conductance (=conversion transconductance)
रूपांतरण कार्यक्षमता,Conversion efficiency
रूपांतरण इलेक्ट्रॉन,Conversion electron
रूपांतरण इलेक्ट्रॉन लाइन,Conversion electron line (=conversion line)
रूपांतरण घटक,Conversion factor
रूपांतरण अपूर्णांक,Conversion fraction
रूपांतरण लाभ,Conversion gain
रूपांतरण नुकसान,Conversion loss
ऊर्जा रूपांतरण,Conversion of energy
सूत्र रूपांतरण,Conversion of formulas
युनिट्सचे रूपांतरण,Conversion of units
निर्णायक टप्पा,Conversion point
रूपांतरण सारणी,Conversion table
रूपांतरण चालकता,Conversion transconductance
रूपांतरण ट्रान्सड्यूसर,Conversion transducer
रूपांतरित करा,Convert
रूपांतरित मूल्य,Converted value
कनवर्टर,Converter
कनवर्टर अणुभट्टी,Converter reactor
चेंजर वाल्व,Converter valve
परिवर्तनीय लेन्स,Convertible lens
उत्तल,Convex
बहिर्वक्र पाया,Convex base
बहिर्वक्र भिंग,Convex lens
उत्तल घन कोन,Convex-solid angle
बहिर्वक्रता,Convexity
बहिर्वक्र भिंग,Convexo-concave lens
द्विउत्तल,Convexo-convex
तीव्र अंतर्ग्रहण,Cookie-cutter intake
शीतलक,Coolant
शीतलक तापमान मापदंड,Coolant temperature parameter
"शीतलक, कूलर",Cooler
कूलिज ट्यूब,Coolidge tube
थंड प्रभाव,Coolilng effect
थंड करणे,Cooling
शीतलक,Cooling agent
कूलिंग प्लांट,Cooling plant
थंड सर्पिल,Cooling worm
"कॉपर प्लेटेड वायर, कॉपर प्लेटेड वायर",Cooper-clad wire
सहकारी समुदाय,Cooperative assemble
सहकारी घटना,Cooperative phenomenon
सहकारी प्रणाली,Cooperative system (instrumentation)
"समन्वय, समन्वय, समन्वय",Coordinate
दिग्दर्शक अक्ष,Coordinate axis
दिग्दर्शक सेट,Coordinate set
"डायरेक्टर स्पेस, लोकेशन डिरेक्टरी",Coordinate space
"समन्वय प्रणाली, सूचना प्रणाली",Coordinate system
समन्वय साधने,Coordinated tooling
समन्वय,Coordinates
समन्वय नियंत्रक,Coordinating controller
कोपाल,Copal
कोपेल,Copel
तांबे नुकसान,Coper loss
प्लॅनर,Coplanar
प्लॅनर बाँड,Coplanar bond
coplanar force,Coplanar forces
सपाट ग्रिड ट्यूब,Coplanar grid tubes
विमान जाळी,Coplanar network
सपाटपणा,Coplanarity
तांबे ब्लॉक थर्मामीटर,Copper block calorimeter
तांबे-निकेल,Copper nickel
तांबे प्लेटेड शीट,Copper-clad sheet
"कॉपी, कॉपी, कॉपी",Copy
कार्बिनो डिस्क,Corbino disc
डोरी सर्किट,Cord circuit
पीक-ए-बू सिस्टम,Cordionnier system (=peek-a-boo-system)
कॉर्डाइट,Cordite
प्रॉक्सिमल घटक मॉड्यूल,Cordwood module
कोर,Core
कोर तुकडा,Core breaker
कोर कर्करोग,Core crab
कोर ड्रायर,Core drier
कोर इलेक्ट्रॉन,Core electron
मूळ ऊर्जा,Core energy
कोर नुकसान,Core loss
स्मृती थकवा,Corer dump (=storage dump =memory dump)
कोर त्रिज्या,Corer radius
कोर एक्झॉस्ट,Corer vent
"कोर-रेकॉर्डिंग, क्रोडॉन सीड एक्सट्रॅक्शन",Coring
कोर डिव्हाइस,Coring device
कोरिओलिस प्रवेग,Coriolis acceleration
कोरिओलिस बदल,Coriolis correction
कोरिओलिस प्रभाव,Coriolis effect
कोरिओलिस बल,Coriolis force
कोरिओलिस पॅरामीटर,Coriolis parameter
"कॉर्क प्रेस, कॉर्क प्रेस",Cork pressure
स्क्रू नियम,Cork rule
"कॉर्क-टॅक, कॉर्क-टॅक",Cork softner
"कॉर्क-टॅक, कॉर्क-टॅक",Cork squeezer
कॉर्क टाइल,Cork tile
"कॉर्क स्क्रू अँटेना, कुंडलिनी अँटेना",Corkscrew antenna (=helical aerial)
किरीट चित्रक,Cornagraph
कोन प्रवेश,Corner admittance
कोपरा तपशील,Corner detail
खंडित वारंवारता सर्वो,Corner frequency servo
कोन लाउडस्पीकर,Corner loudspeaker
कोन परावर्तक,Corner reflector
कोन परावर्तक अँटेना,Corner reflector antenna
कार्नेट,Cornet
"किरीट, कोरोना",Corona
कोरोना ऑस्ट्रेलिया,Corona Australis
कोरोना बोरेलिस,Corona Borealis
kirit विसर्जन,Corona discharge
नुकसान नुकसान,Corona loss
किरीती आगर,Corona point
कीटक निरोधक,Corona shields
व्होल्टमीटर,Corona voltmeter
किरकिरी वायर,Corona wire
गतीज सक्रिय सौर ज्योत,Coronal active prominence
सौर भडकणे,Coronal cloud prominence
सौर भडकणे,Coronal prominence
सौर भडकणे,Coronal sunspot prominence
ग्रेन्युल,Corpuscle
कण विकिरण,Corpuscular radiation
कंकणाकृती तुळई,Corpuscular ray
कण सिद्धांत,Corpuscular theory
सुधारित,Correcrted
"बरोबर, बरोबर, बरोबर",Correct
सुधारित गुणोत्तर,Corrected aspect ratio
सुधारित Decman,Corrected bearing
"चुंबकीय दिशा, चुंबक उत्तर कोन",Corrected compass heading (=magnetic heading)
सुधारित लांबी,Corrected length
सुधारित रोटेशनल चाल,Corrected rotor speed
शिखरन कुंडली,Correcting coil (=peaking coil)
सुधारक जाळी,Correcting network (=shaping network)
"सुधारणा, सुधारणा",Correction
सुधारणा वक्र,Correction curve
सुधारक घटक,Correction element
"सुधारणा गुणक, सुधार गुणक",Correction factor
दुरुस्त करण्याचे कौशल्य,Correction maneuvre
पुनरावृत्ती स्लिप,Correction slip
पुनरावृत्ती पोस्ट,Correction term
पुनरावृत्ती कालावधी,Correction time
सुधारक क्रियापद,Corrective action
आकार सुधारक जाळी,Corrective network
सुधारक,Corrector
रेक्टिफायर सर्किट,Corrector circuit
सुधारक सूत्र,Corrector formula
सुधारक लेन्स,Corrector lens
गंजलेले इलेक्ट्रोड,Corred electrode
सहसंबंधित वर्ण तापमान,Correlated color temperature
सहसंबंधित त्रुटी,Correlated error
सह - संबंध,Correlation
गोंधळलेल्या वेगाचा सहसंबंध गुणांक,Correlation coefficient of turbulent velocity
सहसंबंध आकृती,Correlation diagram
सहसंबंध कार्य,Correlation function
"सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स",Correlation matrix
सहसंबंध पद्धत,Correlation method
सहसंबंध गुणोत्तर,Correlation ratio
सहसंबंधक,Correlator
सहसंबंध आकृती,Correlogram
नातेसंबंध विश्लेषण,Correlogram analysis
"पत्रव्यवहार करणे, पत्रव्यवहार करणे",Correspond
असोसिएशनचे नियम,Correspondence principle
संबंधित मजला,Corresponding level
सुसंगत स्थिती,Corresponding state
"वेव्ही वेव्हगाइड, वेव्ही वेव्ह पथ, निर्धारक, वेव्ही वेव्ह स्ट्रिप",Corrugated wave guide
कोर्टिसोन थेरपी,Cortisone thorapy
एक्झोथर्मिक स्फोटक,Coruscator
"इन्व्हर्स सेगमेंटेड स्क्वेअर बीम, कॉसिकंट स्क्वेअर बीम",Cosecant squared beam
cosecant स्क्वेअर अँटेना,Cosecant squarred antenna
कोसाइन नियम,Cosine law
कोसाइन कॉइल,Cosine winding
जागा विपुलता,Cosmic abundance
अंतराळ किरण फुटला,Cosmic burst
वैश्विक घटक,Cosmic element
अंतराळ प्रकाश स्रोत,Cosmic light source
स्पेस न्यूट्रॉन,Cosmic neutron
जागा आवाज,Cosmic noise
अंतराळ मूळ,Cosmic origin
अवकाशातील घटना,Cosmic phenomenon
स्पेस रेडिएशन,Cosmic radiation
"अंतराळ किरण, वैश्विक किरण",Cosmic ray
अंतराळ किरण संपृक्तता अक्षांश,Cosmic ray knee
स्पेस बीम,Cosmic ray meter
अंतराळ किरण तारा,Cosmic ray star
अंतराळ किरण दुर्बीण,Cosmic ray telescope
स्पेस रे रेकॉर्डर,Cosmic recorder
जागा पर्जन्य,Cosmic shower
जागा,Cosmic space
वैश्विक,Cosmical
वैश्विक प्रतिकर्षण,Cosmical repulsion
वैश्विक संज्ञा,Cosmical terem
वैश्विक स्थिरांक,Cosmological constant
वैश्विक रेखा घटक,Cosmological line element
वैश्विक मॉडेल,Cosmological model
वैश्विक घटना,Cosmological phenomenon
वैश्विक प्रक्रिया,Cosmological process
वैश्विक तत्त्व,Cosmological theory
"cosmology, cosmology",Cosmology
अंतराळवीर,Cosmonaut
अंतराळविज्ञान,Cosmonautics
"कॉसमॉस, ब्रह्मांड",Cosmos
कॉस्मोट्रॉन,Cosmotron
बिंदू वारंवारता,Cot frequency
कोतार,Cotar
कापूस फिल्टर,Cotton wool filter
कॉट्रेल कडक होणे,Cottrell hardening
"कॉट्रेल मॅनेजमेंट, कॉट्रेल टॅलोन",Cottrell locking
कॉटरेल पद्धत,Cottrell method
कॉट्रेल प्रीसिपिटेटर,Cottrell precipitator
द्विध्रुवीय परस्पर स्विच,Couble pole single throw-switch
क्वेट व्हिस्कोमीटर,Couette viscosimeter
coulmer अॅरे,Coulmer array (antenna)
कूलॉम्ब,Coulomb
कूलॉम्ब अडथळा,Coulomb barrier
कूलॉम्ब-त्रिज्या,Coulomb barrier radius
कूलॉम्ब ओलसर करणे,Coulomb damping
कूलॉम्ब विकृती,Coulomb degeneracy
कूलॉम्ब ऊर्जा,Coulomb energy
कूलॉम्ब उत्तेजित होणे,Coulomb excitation
कूलॉम्ब बल,Coulomb force
कूलॉम्ब-घर्षण,Coulomb friction
कूलॉम्ब अपूर्णांक,Coulomb part
"कुलॉम्ब स्कॅटरिंग, रदरफोर्ड स्कॅटरिंग",Coulomb scattering (=Rutherford scattering)
कूलॉम्बचा कायदा,Coulomb's law
कौलोम्बी उत्तेजित होणे,Coulombic excitation
कुलोमी क्षेत्र,Coulombic field
क्युलोमीटर,Coulometer
क्युलोमेट्री,Coulometry
ड्रायव्हिंग रूम,Counducting chamber
"मोजणे, मोजणे, गणना करणे, मोजणे, जनगणना करणे",Count
"मोजणी, उलट मोजणी",Count down
रिव्हर्सल सर्किट,Count down circuit
"गणना दर, गणना दर",Count rate
कॅल्क्युलेटर,Count register
उलट प्रक्रिया,Countdown procedure
"कॅल्क्युलेटर, पॅनेल, काउंटर",Counter
प्रतिसंतुलन,Counter balance
घड्याळाच्या उलट दिशेने,Counter clockwise
गणित-नियंत्रित,Counter controlled
"रिव्हर्स करंट, काउंटर करंट",Counter current
वर्तमान डिव्हाइस उलट करा,Counter current apparatus
काउंटर करंट,Counter current braking
रिव्हर्स करंट सेंट्रीफ्यूज,Counter current centrifuge
प्रतिवर्ती प्रवाह पद्धत,Counter current flow method
प्रतिवर्ती सिद्धांत,Counter current principle
गणितीय प्रवीणता,Counter efficiency
विरोधी इलेक्ट्रोमोटिव्ह शक्ती,Counter electromotive force
उष्णता विनिमयकार,Counter heat exchanger
व्यस्त प्रतिमा,Counter image (=inverse image)
उपदेश,Counter principle
मॅथेमॅटिका स्पेक्ट्रोमीटर,Counter spectrometer
समांतरभुज चौकोन,Counter telescope (=coincidence telescope of counters)
गणिताची नळी,Counter tube
काउंटरवेट,Counter weight
काउंटर वर्तमान विनिमय,Counter-current exchange
मॉडेल,Counterdoping
प्रतिनियुक्ती,Countere measures
"उलट, धड",Counterepoise
प्रतिक्षेप अँटेना,Counterpoise antenna
"कॅपेसिटन्स अर्थ कनेक्टिव्हिटी, रिव्हर्स अर्थ कनेक्टिव्हिटी",Counterpoise earth (=capacity earth =balancing earth)
काउंटरवेट,Counterpoise weight
प्रतिसंतुलित,Counterpoised
"मोजणी सर्किट, मोजणी सर्किट",Counting circuit
गोंडियल,Counting dial
मोजणी डिस्क,Counting disc
गणना मध्ये कमतरता,Counting losses
गणना दर,Counting rate
मोजणी दर मोजला,Counting rate meter
रिले मोजणे,Counting relay
"मोजणे, मोजणे-संख्या, मोजणे, मोजणे",Counts
विश्लेषण मध्ये गणना,Counts in analysis
सक्तीची जोडी,Couple
जोडलेले सर्किट,Coupled circuit
जोडलेली प्रसार यंत्रणा,Coupled diffusion mechanism
जोडलेला प्रतिबाधा,Coupled I mpedance
जोडलेला पेंडुलम,Coupled pendulum
जोडलेली प्रतिक्रिया,Coupled reaction
जोडलेली प्रणाली,Coupled system
जोडलेली लहर,Coupled wave
जोडणारा,Coupler
कपलिंग घटक,Couplilng component
कपलिंग भोक,Couplilng hole
कपलिंग मूल्य,Couplilng value
जोडणी,Coupling
कपलिंग गुणांक,Coupling coefficient
कपलिंग कंपाऊंड,Coupling compound
कपलर कॅपेसिटर,Coupling condenser
जोडणी,Coupling constant
कपलिंग परिष्करण,Coupling correction
जोडणी ऊर्जा,Coupling energy
कपलिंग एक्झॉस्ट,Coupling exit
कपलिंग लूप,Coupling loop
कपलिंग जाळी,Coupling network
कपलिंग प्रोब,Coupling probe
कपलिंग प्रतिकार,Coupling resistance
जोडणीची दृढता,Coupling strength
जोडणी प्रणाली,Coupling system
कपलिंग भोक,Couplling aperture (=couplilng hole)
जोडणारा बार,Couplling rod
"इच्छित दिशा, मार्ग, मार्ग",Course
"पथ संगणक, पथ संगणक",Course computer (=course line computer=off-set course computer)
वळवणे सूचक,Course deviation indicator
पथ सूचक बीकन,Course indicating beacon
मार्ग,Course line (=course)
"पथ संगणक, पथ संगणक",Course line computer (=course computer)
मार्ग अनुसरला,Course made good
रस्ता चिन्ह,Course marker
स्ट्रोकिंग,Course pull (=course push)
मार्ग संवेदनशीलता,Course sensitivity
धडधडणे,Course softening
सहसंयोजकता,Covalence
सहसंयोजकता,Covalency
सहकारी,Covalent
सहसंयोजक बंध,Covalent binding
सहसंयोजक बंध,Covalent bond
सहसंयोजक संयुग,Covalent compound
सहसंयोजक बंध,Covalent link
सहसंयोजक बंधन,Covalent linkage
सहसंयोजक त्रिज्या,Covalent radius
सहसंयोजक रचना,Covalent structure
सहप्रसरण,Covariance
सहवर्ती,Covariant
प्रसारण क्षेत्र आकृती,Cover age diagram
कव्हर शीट,Cover plate
"कव्हरेज क्षेत्र, प्रसारण क्षेत्र",Coverage
"आरामदायक, कम्युनिकेशन झोन इंडिकेटर",Cozi
प्रतिकारित जन्मकुंडली,Cpmpensating winding
पूरक मॉड्यूलर जाळी,Cpmplemented modular lattice
सतत लहर,Cpntinuous wave
सहयोगी संचयक,Cpontent addressed storage (=associative storage)
कर्करोगाचा कोन,Crab angle
क्रॅक,Cracking
बडबड,Crackle
बडबड,Crackling noise
क्रेग-प्रभाव,Craig effect
"क्रेन, क्रेन",Crane
"विक्षिप्त, विक्षिप्त",Crank
क्रॅंक चेंबर,Crank case
"क्रॅंक हिल्ट, क्रॅंक शाफ्ट",Crank handle
क्रॅंक प्रेस,Crank press
क्रॅंक चाक,Crank wheel
क्रँकशाफ्ट,Crank-shaft
क्रॅंककेस पातळ करणे,Crankcase dilution
क्रॅंककेस तेल,Crankcase oil
"छिद्र-खोल, पोकळी-खोल",Crater lamp
विणकर मॉडेल,Crater model
क्रॅक,Creaking
जंतू दर,Creation rate (=generation rate)
सर्जनशील विकास,Creative evolution
मंद विकृती फरक,Creep
रांगणे उडी,Creep jump
चतुर्भुज प्रवेग,Crescelcration
"शिखर, शिखर",Crest
शिखर,Crest factor
हॉर्न-पीक,Crest of wave
पीक व्होल्टमीटर,Crest voltmeter
दुहेरी टप्पा उच्च दाब,Cricondenbar
दुहेरी टप्पा सर्वोच्च तापमान,Cricondentherm
क्लच संपर्क,Crimp contact
क्रिनल,Crinal
पक्षाघात झालेला पिसारा चाचणी,Crippled leapfrog test
क्रंच,Crispation
"समोच्च, तीक्ष्ण करणे",Crispening (=contour accentuation)
क्रांतिकारी,Crit
"निकष, निकष",Criterion
गंभीर कोन,Critical angle
गंभीर बेड,Critical band
गंभीर वैशिष्ट्ये,Critical characteristic
गंभीर गुणांक,Critical coefficient
गंभीर एकाग्रता,Critical concentration
गंभीर टप्पा,Critical condition
गंभीर स्थिरांक,Critical constant
गंभीर जोडणी,Critical coupling
गंभीर वक्र,Critical curve
गंभीर उदासीनता,Critical damping
गंभीर दोष,Critical defect
गंभीर विकृती ऊर्जा,Critical deformation energy
गंभीर घनता,Critical density
गंभीर विमा,Critical dimension
"गंभीर-विक्षेपण आकार, गंभीर-विक्षेपण आकार",Critical dispersion size
गंभीर ऊर्जा,Critical energy
गंभीर समीकरण,Critical equation (=pile equation)
"गंभीर समतोल, गंभीर समतोल",Critical equilibrium
गंभीर सुटका उंची,Critical escape altitude
गंभीर प्रयोग,Critical experiment
गंभीर क्षेत्र,Critical field
गंभीर स्वरूप,Critical form
गंभीर कार्य,Critical function
गंभीर प्रेरण,Critical induction
"क्रिटिकल आयसोथर्म वक्र, गंभीर समस्थानिक",Critical isotherm
गंभीर समसमान,Critical isothermal
गंभीर भार,Critical load
गंभीर माच क्रमांक,Critical Mach number
गंभीर वस्तुमान,Critical mass
गंभीर कमाल तापमान,Critical maximum temperature
गंभीर यंत्रणा,Critical mechanism
गंभीर किमान मापन,Critical minimum temperature
गंभीर संख्या,Critical number
गंभीर ऑपरेटिंग पॉइंट,Critical operating point
गंभीर ऑपरेशन,Critical operation
marmag,Critical organ
गंभीर कालावधी,Critical period
गंभीर मुद्दा,Critical point
कार्याचा गंभीर मुद्दा,Critical point of function
गंभीर क्षमता,Critical potential
गंभीर दबाव प्रमाण,Critical pressure ratio
गंभीर दबाव,Critical presure
गंभीर रक्कम,Critical quantity
"गंभीर त्रिज्या, गंभीर त्रिज्या",Critical radius
गंभीर गुणोत्तर,Critical ratio
गंभीर कृती,Critical reaction
"गंभीर क्षेत्र, तटस्थ क्षेत्र",Critical region (=rejection region)
गंभीर प्रतिकार,Critical resistance
गंभीर पृथक्करण,Critical separation
गंभीर आकृती,Critical shape
"क्रिटिकल क्वांटिटी, क्रिटिकल क्वांटिटी",Critical size
गंभीर स्पार्किंग लांबी,Critical spark length
गंभीर हालचाल,Critical speed
गंभीर ताण,Critical stress
गंभीर पृष्ठ,Critical surface
"गंभीर तापमान, गंभीर तापमान",Critical temperature
गंभीर टॉर्क,Critical torque
गंभीर मूल्य,Critical value
गंभीर वेग,Critical velocity
गंभीर व्होल्टेज,Critical voltage
गंभीर व्होल्टेज वक्र,Critical voltage parabole (=cut-off-parabole)
गंभीर खंड,Critical volume
गंभीरता,Criticality
गंभीरपणे उत्साही,Critically energized
घरघर आवाज,Croaking
सेमीटोन,Crochet
मकर क्लिप,Crocodile clop
बदमाशांचे गडद साम्राज्य,Crookes dark space
बदमाश काच,Crookes glass
क्रक्स प्रदेश,Crookes layer
बदमाश रेडिओमीटर,Crookes radiometer
crooks duct,Crookes tube
क्रक्स-व्हॅक्यूम,Crookes vacum
"क्रॉस, संकरित, संकरितीकरण",Cross
क्रॉस हात,Cross arm
"क्रॉस बँड, परस्परसंवाद",Cross band
इंटरकम्युनिकेशन ट्रान्सपॉन्डर,Cross band transponder
क्रॉस ट्रांसमिशन,Cross banding
क्रॉस-बार स्विच,Cross bar switch
"ट्रान्सव्हर्स डेकमॅन, क्रॉस डेकमन",Cross bearing
अप्रासंगिक वर्ण हस्तक्षेप,Cross colour interference
क्रॉस संबंध,Cross connection
परस्परसंबंध,Cross correlation
व्यस्त सहसंबंध कार्य,Cross correlation function
क्रॉस सहसंबंधक,Cross correlator
क्रॉस कपलिंग,Cross coupling
क्रॉस कपलिंग कॅपेसिटर,Cross coupling capacitor
ट्रान्सव्हर्स फायबर,Cross fibre
असंबद्ध सिग्नल,Cross fire (=cross talk)
वेगळी पद्धत,Cross fire method (X-ray)
क्रॉस फायर्ड भट्टी,Cross fired furnance
आडवा प्रवाह क्षेत्र,Cross flow field
क्रॉस पोस्ट,Cross foot
क्रॉस वायर,Cross hair
क्रॉस उभे चित्रम,Cross hatch pattern
क्रॉस टॉप,Cross head
"क्रॉस वेब, क्रॉस वेब",Cross linked network
"अपरिवर्तनीय मॉड्युलेशन, क्रॉस मॉड्युलेशन",Cross modulation
क्रॉस न्यूट्रलायझेशन,Cross neutralisation
"संक्रमण जाळी, विभाजक जाळी",Cross over network (=dividing network)
संक्रमण बिंदू,Cross over point
क्रॉसप्लॉट,Cross plot
सुन्न बिंदू,Cross point (=stationary point)
क्रॉस ध्रुवता,Cross polarisation
क्रॉस ध्रुवीकृत घटक,Cross polarised component
क्रॉस-पॉवर स्पेक्ट्रम,Cross power spectrum
क्रॉस-प्रेशर सहसंबंध,Cross pressure correlation
"सदिश-उत्पादन, सदिश-उत्पादन",Cross product
गडगडाट प्रमाण,Cross ratio
"क्रॉस सेक्शन, क्रॉस सेक्शन",Cross section
प्रत्यार्पण,Cross slip
क्रॉस स्पेक्ट्रल घनता,Cross spectral density
असंबद्ध सिग्नल,Cross talk
अनियमित सिग्नल मोजले,Cross talk meter
"एकाधिक संज्ञा, संकरित संज्ञा",Cross term
क्रॉस वायर,Cross wire
अनुलंब चित्रम जनरेटर,Cross-batch pattern generator
"क्रॉस फायबर रिंग, क्रॉस फायबर रिंग",Cross-hair ring
क्रॉस सुनावणी,Cross-hearing
क्रॉस टाय,Cross-linkage
संक्रमण क्षेत्र,Cross-over area
संकरित घटना,Cross-phenomenon
ओलांडलेला अँटेना,Crossed aerials (=crossed antennas)
क्रॉस कॉइल अँटेना,Crossed coil aerial (=crossed loop aerial=crossed coil antenna)
क्रॉस कॉइल डिव्हाइस,Crossed coil instrument
ओलांडलेले सिलेंडर,Crossed cylinder
ओलांडलेले क्षेत्र,Crossed field
थंडरबोल्ट क्षेत्र गुणक,Crossed field multipliler
ओलांडलेला प्रवाह,Crossed flux
किमान विकृती लेन्स,Crossed lens
क्रॉसिट निकोल,Crossed nicols
क्रॉस उत्पादन,Crossed product
मजल्यांचे अतिक्रमण,Crossing of levels
संक्रमण वारंवारता,Crossover frequencies
विनिमय मूल्य,Crossover value
"रंभा, सब्बल, खंती, अधिपरक",Crowbar
वृंदायन,Crowdion
"क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास",Crown optical glass
ऊर्जा उत्पादन,Crreation of energy
क्रॉस फॉर्म,Cruciform
अवांछित उत्पादन,Crud
थंड मिश्रण,Cryogen
कमी तापमान इलेक्ट्रॉनिक्स,Cryogenic electronics
क्रायोजेनिक फिल्म,Cryogenic film
हायपोथर्मिया,Cryogenic gyroscope
कमी तापमान प्रयोगशाळा,Cryogenic laboratory
हायपोथर्मिया प्रणाली,Cryogenic system
हायपोथर्मिया,Cryogenics
कमी तापमान चुंबकीय विसंगती,Cryomagnetic anomalies
हायग्रोमीटर,Cryometer
हिमनदी,Cryophoric
"cryophores, बाष्पीभवन",Cryophorus
क्रायोसॉर,Cryosar
अतिशीत गेज,Cryoscope
अतिशीत बिंदू पद्धत,Cryoscopic method
क्रायोमेट्रिक स्थिरांक,Cryoscopie constant
"क्रायोमेट्रिक्स, फ्रीझिंग पॉइंट मापन",Cryoscopy
क्रायोजेनिक सेमीकंडक्टर,Cryosistor
"क्रायोट्रॉन, क्रायथर्मल स्विच",Cryotron
कमी तापमान इलेक्ट्रॉनिक्स,Cryotronics
क्रिप्टोग्राफी,Crypt
अस्पष्ट कलम,Cryptofragment
सायफर,Cryptogram
"क्रिप्टोग्राफी, क्रिप्टोग्राफी",Cryptography
क्रिस्टलीय अक्ष,Crystailographic axis
क्रिस्टल,Crystal
क्रिस्टल एकूण,Crystal aggretgate
शिल्पकला,Crystal blank
क्रिस्टलीय कनवर्टर,Crystal cartridge
क्रिस्टल चौरस,Crystal class
क्रिस्टल घड्याळ,Crystal clock
क्रिस्टल नियंत्रण,Crystal control
क्रिस्टलाइज्ड कॅल्क्युलेटर,Crystal counter
क्रिस्टल कट,Crystal cut
क्रिस्टलीय डिटेक्टर,Crystal detector
क्रिस्टलीय विवर्तन,Crystal diffraction
क्रिस्टल डायोड,Crystal diode
क्रिस्टल चालित,Crystal driven
"क्रिस्टल एलिमेंट्स, क्रिस्टल एलिमेंट्स",Crystal elements
क्रिस्टल गोल,Crystal field
क्रिस्टल फील्ड सिद्धांत,Crystal field theory
क्रिस्टल फिल्टर,Crystal filter
क्रिस्टल निर्मिती पद्धत,Crystal formation method
"क्रिस्टल डोअर रिसीव्हर, क्रिस्टल फिल्टर रिसीव्हर",Crystal gate receiver (=crystal filter receiver)
क्रिस्टल ग्लास,Crystal glass
"क्रिस्टल वाढ, क्रिस्टल बीजन",Crystal growing
क्रिस्टल अपूर्णता,Crystal imperfection
क्रिस्टल लेसर,Crystal laser
क्रिस्टल जाळी,Crystal lattice
क्रिस्टल जाळी पॅरामीटर,Crystal lattice parameter
क्रिस्टल लाउडस्पीकर,Crystal loudspeaker
क्रिस्टल मायक्रोफोन,Crystal microphone
"क्रिस्टल मॉडेल, क्रिस्टल मॉडेल",Crystal model
क्रिस्टल गती,Crystal momentum
"क्रिस्टल मोनोक्रोमेटर, क्रिस्टल मोनोक्रोमेटर",Crystal monochromator
क्रिस्टल ऑप्टिक्स,Crystal optics
क्रिस्टल-भिमुखता,Crystal orientation
"युनिट जाळी कोर, युनिट जाळी कोर",Crystal parameter
"क्रिस्टल पिक अप, क्रिस्टल कलेक्टर",Crystal pick up
क्रिस्टल मजला,Crystal plane
क्रिस्टल कर्षण,Crystal pulling
क्रिस्टल रेझोनेटर,Crystal resonator
"क्रिस्टल स्पेक्ट्रोमीटर, ब्रेग स्पेक्ट्रोमीटर",Crystal sepectometer (=Bragg spectrometer)
क्रिस्टल रेडिओ,Crystal set
क्रिस्टल आकार,Crystal shape
क्रिस्टल आकाश,Crystal space
क्रिस्टल रचना,Crystal structure
क्रिस्टल संरचना विश्लेषण,Crystal structure analysis
क्रिस्टल संरचना गुणक,Crystal structure factor
क्रिस्टल सममिती,Crystal symmetry
क्रिस्टल समुदाय,Crystal system
क्रिस्टल टेट्रोड मिक्सर,Crystal tetrode mixer
जाळी हस्तांतरण ऑपरेशन,Crystal translation operation (=lattice translation operation)
क्रिस्टल व्हिडिओ रेक्टिफायर,Crystal video rectifier
क्रिस्टल धुसफूस,Crystal whiskers
क्रिस्टल सीमा,Crystal-boundaries
