Malayalam,Marathi
വർണ്ണ അന്ധത,रंग अंधत्व
കോളം,स्तंभ
കോമ്പിംഗ് പ്രവർത്തനം,कॉम्बिंग ऑपरेशन
ആജ്ഞാപിക്കുക,आज्ञा
സ്മാരകം,स्मारक
സ്തുതര്ഹമായ,कौतुकास्पद
സൊമാറ്റ്സൗറേറ്റ്,अनुरुप
വിവരണം,भाष्य
അഭിപ്രായങ്ങൾ,टिप्पण्या
വാണിജം,वाणिज्य
പരസ്യ ഇടവേള,व्यावसायिक ब्रेक
ഭരണമേല്പിക്കല്,कमिशन
കമ്മീഷൻ,कमिशनिंग
കുറ്റംചെയ്യുക,वचनबद्ध
പതിജ്ഞാബദ്ധത,वचनबद्धता
ചരക്ക്,वस्तू
പൊതുവായ,सामान्य
സാമവമില്ലാത്ത,जातीय
സാമുദായിക ഐക്യം,जातीय सामंजस्य
പകരുക,संप्रेषण
വാര്ത്താവിനിമയം,संप्रेषण
ആശയവിനിമയ വിടവ്,संप्रेषण अंतर
കണികന്,संवाद
സമൂഹം,समुदाय
കമ്മ്യൂണിറ്റി സെന്റർ,समुदाय केंद्र
കമ്മ്യൂണിറ്റി ഡെവലപ്മെന്റ് പ്രോജക്റ്റ്,समुदाय विकास प्रकल्प
സാമുഹ്യ സേവനം,समुदाय सेवा
സമാധാനം,प्रवास
മാറ്റിയ അവധി,रजेची रजा
മായ്ച്ച മൂല്യം,कमिशन मूल्य
താരതമം,तुलना
അനുകന്വ,करुणा
അനുകമ്പ നിലം,दयाळू मैदान
അനുകമ്പയുള്ള അവധി,दयाळू रजा
അനുഗുണമായ,सुसंगत
നിർബന്ധിക്കുക,सक्ती करा
കയറ്റമായുള്ള,संकलन
നഷ്ടപരിഹാരം,भरपाई
നഷ്ടപരിഹാര അലവൻ,भरपाई भत्ता
നഷ്ടപരിഹാര അവധി,भरपाईची रजा
അര്ഹത,क्षमता
അര്ഹതയുള്ള,सक्षम
യോഗ്യതയുള്ള അതോറിറ്റി,सक्षम प्राधिकरण
മത്സരം,स्पर्धा
മത്സര പരിശോധന,स्पर्धात्मक परीक्षा
സമാഹാരം,संकलन
പരാതി,तक्रार
പരാതി പുസ്തകം,तक्रार पुस्तक
പൂരക,पूरक
പൂരകൻ,पूरक
സന്വൂര്ണമായ,पूर्ण
പൂർത്തീകരണ സർട്ടിഫിക്കറ്റ്,पूर्ण प्रमाणपत्र
സമ്മതം,अनुपालन
സങ്കീർണ്ണമാണ്,क्लिष्ट
ഉപചാരം,प्रशंसा
കോംപ്ലിമെന്ററി പകർപ്പ്,मानार्थ प्रत
ഇത് പാലിക്കുക,त्याचे पालन करा
സംയോജിത സംസ്കാരം,संमिश्र संस्कृती
രചന,रचना
വാപകമായ,सर्वसमावेशक
സമഗ്ര ഇൻഷുറൻസ്,व्यापक विमा
ഒത്തുതീര്പ്പ്,तडजोड
നിര്ബന്ധിതമായ,अनिवार्य
നിർബന്ധിത വിരമിക്കൽ,अनिवार्य सेवानिवृत्ती
കന്വൂട്ടര്,संगणक
കമ്പ്യൂട്ടർ കേന്ദ്രം,संगणक केंद्र
കമ്പ്യൂട്ടർ സ friendly ഹൃദ,संगणक अनुकूल
കമ്പ്യൂട്ടറൈസേഷൻ,संगणकीकरण
കമ്പ്യൂട്ടർ ഭാഷ,संगणक भाषा
കമ്പ്യൂട്ടർ സാക്ഷരതാ,संगणक साक्षरता
ആശയം,संकल्पना
ഉത്കണ്ഠ,चिंता
സൗജനം,सवलत
ആനുകൂല്യ നിരക്ക്,सवलत दर
ഇളവ് സർട്ടിഫിക്കറ്റ്,सवलत प्रमाणपत्र
അനുരഞ്ജനം,सामंजस्य
ഉപസംഹാര കുറിപ്പ്,समालोचन टीका
തീരുമാനം,निष्कर्ष
നിര്ണായകമായ,निर्णायक
പരിമിതപ്പെടുത്തുക,सहमत
സമ്മേളര്ത്തരം,एकमत
നിന്ദിക്കുക,निषेध
വവസ്ഥ,परिस्थिती
സോപാധികമായ,सशर्त
സോപാധിക സ്വീകാര്യത,सशर्त स्वीकृती
കരാറിന്റെ വ്യവസ്ഥകൾ,कराराच्या अटी
സേവന വ്യവസ്ഥകൾ,सेवेच्या अटी
അനുശോചനം,शोक
മാപ്പാക്കുക,कंडेन
നയിക്കുക,आचरण
നിയമങ്ങൾ നടത്തുക,नियम आयोजित करा
സമ്മേളനം,परिषद
ചർച്ചാമുറി,विचारविनिमय कक्ष
കോൺഫറൻസിംഗ് സൗകര്യം,कॉन्फरन्सिंग सुविधा
നല്കുക,प्रदान करा
സകാരമായ,गोपनीय
നിരോധം,बंदी
ഉറപ്പിക്കുക,पुष्टी
സ്ഥിരീകരണം,पुष्टीकरण
സേവനത്തിന്റെ സ്ഥിരീകരണം,सेवेची पुष्टीकरण
സ്ഥിരീകരണ ഓർഡർ,पुष्टीकरण ऑर्डर
കണ്ടുകെട്ടല്,जप्ती
സംഘർഷം,संघर्ष
വൈരുദ്ധ്യമുള്ള കാഴ്ചകൾ,विरोधाभासी दृश्ये
അനുരൂപത,अनुरूपता
അഭിനന്ദനം,अभिनंदन
കൂട്ടുകെട്ട്,कनेक्शन
തണന,एकत्रिकरण
മനസ്സാക്ഷി,विवेक
സമതകരണം,एकमत
സമ്മതിക്കുക,संमती
പരിണതഫലം,परिणाम
ഉപദേശം,परिणामी
സംരക്ഷണം,संवर्धन
പരിഗണന മേഖല,विचार झोन
കൺസണി,माल
ചരക്ക്,माल
ചരക്ക് കുറിപ്പ്,माल नोट
പരസ്പരം യോജിക്കുന്ന,सातत्य
ഏകീകൃത ഫണ്ട്,एकत्रित निधी
ഏകീകൃത ശമ്പളം,एकत्रित वेतन
ഏകീകൃത പ്രസ്താവന,एकत्रित विधान
ഏകീകരണം,एकत्रीकरण
പ്രകടമായ,स्पष्ट
ഉപജാപം,षडयंत्र
സ്ഥിരമായ,स्थिर
നിയോജകമണ്ഡലം,मतदारसंघ
ഘടകമായ,घटक
ഭരണഘടന,घटना
നിയന്ത്രണം,मर्यादा
നിര്മ്മാണം,बांधकाम
കൂടിയാലോചിക്കുന്നവന്,सल्लागार
ആലോചന,सल्लामसलत
കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി,सल्लामसलत समिती
ഉപഭോഗങ്ങൾ,उपभोग्य आयटम
ഉപഭോഗം,वापर
ഉപഭോക്താവിന്റെ സാധനങ്ങൾ,ग्राहकांचा माल
ഉപഭോക്തൃ ഫോറം / കൗൺസിൽ,ग्राहक मंच/परिषद
ഉപഭോക്തൃ ഓറിയന്റേഷൻ,ग्राहक अभिमुखता
ഉപഭോഗം,वापर
സന്വര്ക്കം,संपर्क
കോൺടാക്റ്റ് പ്രോഗ്രാം,संपर्क कार्यक्रम
പകർച്ചവ്യാധി,संसर्गजन्य रोग
അടങ്ങിയിട്ടുണ്ട്,समाविष्ट करा
ചിന്തിക്കുക,चिंतन
സമകാലിക,समकालीन
കോടതിയലക്ഷ്യം,न्यायालयाचा अवमान
തർക്കം,वाद
ഉള്ളടക്കം,सामग्री
മത്സരം,स्पर्धा
സന്ദര്ഭം,संदर्भ
ആകസ്മിക,आकस्मिकता
ആകസ്മിഖള്ളാത്ത,आकस्मिकता
ആകസ്മിക അലവൻസ്,आकस्मिक भत्ता
ആകസ്മിക ഫണ്ട്,आकस्मिक निधी
ആകസ്മിക ഗ്രാന്റ്,आकस्मिक अनुदान
ആകസ്മിക പദ്ധതി,आकस्मिक योजना
അനിശ്ചിതകാല നിരക്കുകൾ,आकस्मिक शुल्क
തുടർച്ചയായ നിയമനം,सतत भेट
തുടർച്ചയായ വികസനം,सतत विकास
തുടർച്ചയായ പ്രക്രിയ,सतत प्रक्रिया
തുടർച്ചയായ സേവനം,सतत सेवा
കള്ളച്ചരക്ക്,प्रतिबंध
ഉടന്വടി,करार
കരാർ കരാർ,करार करार
തൊഴിൽ കരാർ,रोजगाराचा करार
കരാർ കാലയളവ്,करार कालावधी
കരാർ രേഖ,कंत्राटी दस्तऐवज
കരാർ ബാധ്യത,करारात्मक उत्तरदायित्व
കരാർ സേവനം,कंत्राटी सेवा
വൈരുദ്ധം,विरोधाभास
പരസ്പരവിരുദ്ധമായ പ്രസ്താവന,विरोधाभासी विधान
പതികൂലമായ,उलट
ഗൃഹവിഭാഗം,उल्लंघन
സംഭാവന,योगदान
കോൺട്രിബ്യൂട്ടറി പെൻഷൻ പദ്ധതി,योगदान पेन्शन योजना
കോൺട്രിബ്യൂട്ടറി പ്രൊവിഡന്റ് ഫണ്ട്,योगदान देणारी भविष्य निर्वाह निधी
ഭരണം,नियंत्रण
നിയന്ത്രിക്കുന്ന ഓഫീസർ,नियंत्रित अधिकारी
വിവാദം,विवादास्पद
വിവാദപരമായ കാര്യം,विवादास्पद बाब
വിവാദം,वाद
സൗകരം,सोयी
സമ്മേളനം,अधिवेशन
പരമ്പരാഗത,पारंपारिक
സംഭാഷണം,परिवर्तनीय
മാറ്റുക,रूपांतरित करा
പരിവർത്തനം ചെയ്ത അവധി,रूपांतरित रजा
കൈമാല്,वाहतूक
കൈമാറാൻ അനുവദിക്കുക,कन्व्हेयन्स भत्ता
കൈമാറ്റ കരാർ,कन्व्हेयन्स डीड
കൈമാറ്റ ചെലവ്,कन्व्हेयन्स खर्च
കുറ്റവാളി,दोषी
കുറ്റംചുമത്തല്,खात्री
സമ്മേളനം,दीक्षांत समारोप
തടയൽ കാലയളവ്,शीतकरण कालावधी
സഹകരണം,सहकार्य
സഹകരിക്കുന്ന,सहकारी
സഹകരണ സൊസൈറ്റി,सहकारी संस्था
സഹ-ഓപ്ത്തു,सह-ऑप्ट
സഹകരിച്ച അംഗം,सह-निवडलेले सदस्य
നായും,समन्वय
സഹ ഉടമ,सह-मालक
സഹ-പങ്കാളി,सह-भागीदार
പകര്ത്തുക,कॉपी
പകർത്തുന്നു,कॉपी करत आहे
പകർപ്പവകാശം,कॉपीराइट
മാംസിയല്,सौहार्दपूर्ण
കൊറോൺ,कोरोनर
കോർപ്പറേറ്റ് ബോഡി,कॉर्पोरेट बॉडी
കോർപ്പറേറ്റ് ആസൂത്രണം,कॉर्पोरेट नियोजन
നഗരസഭ,कॉर्पोरेशन
കോർപ്പറേഷൻ നികുതി,महानगरपालिका कर
തിരുത്ത്,दुरुस्ती
തിരുത്തൽ നടപടികൾ (= തിരുത്തലുകൾ),सुधारात्मक उपाय (= दुरुस्ती)
കത്തിടപാട്,पत्रव्यवहार
കത്തിടപാടുകൾ കോഴ്സ്,पत्रव्यवहार कोर्स
കറസ്പോണ്ടൻസ് ഭാഗം,पत्रव्यवहार भाग
പതലേഖകന്,संवाददाता
സദൃശമായ,संबंधित
കോരിഗ്രേൻ,कॉरजेन्डम
കോറെബോറേറ്റ്,सहकार्य
കേശവം,सहकार्य
മലിനമാക്കുക,भ्रष्ट
അഴിമതി,भ्रष्टाचार
അഴിമതി പ്രാക്ടീസ്,भ्रष्ट सराव
കോസ്മോപൊളിറ്റൻ സിറ്റി,कॉस्मोपॉलिटन सिटी
ചെലവ്,किंमत
കോസ്റ്റ് അക്കൗണ്ടന്റ്,खर्च अकाउंटंट
ചെലവ് വിശകലനം,खर्च विश्लेषण
ചെലവ് പരിധി,खर्च कमाल मर्यादा
ചെലവ് ഫലപ്രാപ്തി,खर्च प्रभावीपणा
ജീവിതച്ചെലവ്,जीवनावश्यक खर्च
ചെലവ് മറികടന്നു,खर्च ओलांडून
കോട്ടേജ് വ്യവസായം,कॉटेज उद्योग
ഉപദേശം,परिषद
കൗൺസിൽ ഓഫ് മന്ത്രി,मंत्री परिषद
കൗൺസിൽ ഓഫ് സ്റ്റേറ്റ്സ്,राज्ये परिषद
പരാലോചന,सल्ला
കൗല്സിംഗ്,समुपदेशन
കൗണ്ടര്,काउंटर
ക counter ണ്ടർ പ്രവർത്തനം,प्रति क्रिया
ക counter ണ്ടർ സത്യവാങ്മൂലം,प्रतिज्ञापत्र
ക counter ണ്ടർ ചാർജ്,प्रति शुल्क
ക er ണ്ടർ ക്ലെയിം,काउंटर हक्क
വ്യാജ കറൻസി,बनावट चलन
എതിർപ്പ്,बनावट
എതിർഫോയിൽ,स्थळप्रत
ക counter ണ്ടർ ഓഫർ,काउंटर ऑफर
കവര്ട്ടിക,काउंटरसइन
ആഘാതം,सत्ता
കൂപ്പൺ,कूपन
കൊറിയക്കാരന്,कुरिअर
കൊറിയര് സര്വീസ്,कुरिअर सेवा
ഗതി,कोर्स
പഠന കോഴ്സുകൾ,अभ्यासाचे अभ्यासक्रम
കോടതി കേസ്,न्यायालयीन खटला
വിനയം,शिष्टाचार
ചെറിയ കാരണങ്ങളുടെ കോടതി,छोट्या कारणास्तव न्यायालय
ഉടമ്പടി,करार
മൂടി,कव्हर
കവറേജ്,कव्हरेज
കവർ കത്ത്,कव्हरिंग लेटर
മെമ്മോ മൂടുന്നു,मेमो कव्हर करत आहे
മൂടുന്ന കുറിപ്പ്,कव्हरिंग नोट
ക്രാഷ് പ്രോഗ്രാം,क्रॅश प्रोग्राम
ക്രീം ലെയർ,क्रीमयुक्त थर
സൃഷ്ടി,निर्मिती
സൃഷ്ടിപരമായ,सर्जनशील
സർഗ്ഗാത്മകത,सर्जनशीलता
ക്രേച്ച്,क्रेच
ക്രെഡൻഷ്യൽ കമ്മിറ്റ്,क्रेडेन्शियल्स समिती
വിശാസത,विश्वासार्हता
കീര്ത്തി,पत
വിശ്വാസമുള്ള,विश्वासार्ह
ക്രെഡിറ്റ് ഉപദേശം,पत सल्ला
"ക്രെഡിറ്റ്, ത്രിഫ്റ്റ് സൊസൈറ്റി",क्रेडिट आणि थ्रिफ्ट सोसायटी
ക്രെഡിറ്റ് കാർഡ്,क्रेडीट कार्ड
ക്രെഡിറ്റ് സൗകര്യങ്ങൾ,पत सुविधा
ക്രെഡിറ്റ് എൻട്രി,क्रेडिट प्रविष्टी
ക്രെഡിറ്റ് കുറിപ്പ്,उधार पत्र
കടക്കാരന്,लेखादार
ദഹനം,अंत्यसंस्कार
ശ്മശാന നില,स्मशानभूमी
സംഘം,क्रू
കുറ്റം,गुन्हा
ട്രസ്റ്റിന്റെ ക്രിമിനൽ ലംഘനം,विश्वासाचा गुन्हेगारी उल्लंघन
ക്രിമിനൽ കോടതി,फौजदारी न्यायालय
ക്രിമിനൽ അശ്രദ്ധ,गुन्हेगारी दुर्लक्ष
ക്രിമിനൽ കുറ്റം,गुन्हेगारी गुन्हा
ക്രിമിനൽ നടപടിക്രമ കോഡ്,फौजदारी प्रक्रिया कोड
പതിസന്ധി,संकट
പ്രതിസന്ധി മാനേജുമെന്റ്,संकट व्यवस्थापन
മാനദണ്ഡം,निकष
വിമര്ശനം,टीका
കുരിശ്,फुली
ക്രോസ് ഇനം,क्रॉस ब्रीड
ക്രോസ് പരിശോധന,क्रॉस चेकिंग
കടന്ന ചെക്ക്,क्रॉस चेक
ക്രോസ് പരീക്ഷ,क्रॉस परीक्षा
ഒത്തു നോക്കുക,क्रॉस संदर्भ
ക്രോസ് വോട്ടിംഗ്,क्रॉस मतदान
നിർണായക തീയതി,महत्त्वपूर्ण तारीख
ക്രൂഡ്,क्रूड
കുറ്റവാളിയായ നരഹത്യ,सदोष मनुष्यवध
കുറ്റവാളി,गुन्हेगार
കൃഷി,लागवड
കൾച്ചറൽ എക്സ്ചേഞ്ച് പ്രോഗ്രാം,सांस्कृतिक विनिमय कार्यक्रम
സഞ്ചരിക്കുന്ന,संचयी
പവാഹം,चलन
നാണയ വിനിമയം,चलन विनिमय
കറൻസി കുറിപ്പ്,चलन टीप
ഒഴുകിക്കൊണ്ടിരിക്കുന്ന,चालू
കറന്റ് അക്കൌണ്ട്,चालू खाते
നിലവിലെ ചുമതലകൾ,वर्तमान कर्तव्ये
നിലവിലെ സെഷൻ,चालू सत्र
സംക്ഷിപ്ത ജീവചരിത്രം,अभ्यासक्रम vitae
വെർഡെൽ,कर्टेल
സംരക്ഷകൻ,संरक्षक
തടവ്,कोठडी
സന്വദായം,सानुकूल
സന്വദായം,सानुकूल
കീഴ്നടപ്പുള്ള,नेहमीचा
ആചാരപരമായ നടപടിക്രമം,नेहमीची प्रक्रिया
കസ്റ്റംസ് തീരുവ,सानुकूल कर्तव्य
ഉപഭോക്താവ്,ग्राहक
ഉപഭോക്തൃ സൗഹൃദ,ग्राहक अनुकूल
ഇഷ്ടാനുസൃത പരീക്ഷ,सानुकूल परीक्षा
മുറിക്കുക,कट डाउन
ചലനം മുറിക്കുക,कट मोशन
തീയതി മുറിക്കുക,कट ऑफ तारीख
ആവൃത്തി,चक्र
ദിവസേന,दररोज
ദൈനംദിന അലവൻസ്,दररोज भत्ता
പ്രതിദിന ഡയറി,दररोज डायरी
ദൈനംദിന രജിസ്റ്റർ,दररोज नोंदणी
ദിവസേന റിപ്പോർട്ട്,दैनिक वृत्तान्त
ദിനചര്യ,दररोजच्या नियमानुसार
ദൈനംദിന വേതനം,दररोज वेतन
ഡാക് സ്റ്റേജ്,डाक स्टेज
ഡാക് ട്രേ,डाक ट्रे
നഷ്ടം,नुकसान
നാശനഷ്ടങ്ങൾ,नुकसान
അപകടകരമായ,धोकादायक
ധീനികൾ,धाडसी
ഡാറ്റ,डेटा
ഡാറ്റ ബാങ്ക്,डेटा बँक
ഡാറ്റ ബേസ്,डेटा बेस
ഡാറ്റ ശേഖരണം,माहिती संकलन
ഡാറ്റ തീറ്റ,डेटा फीडिंग
ഡാറ്റ പ്രോസസ്സിംഗ്,डेटा प्रक्रिया
തീയതി,तारीख
എത്തിച്ചേരൽ തീയതി,आगमनाची तारीख
ജനിച്ച ദിവസം,जन्म तारीख
പുറപ്പെടുന്ന തീയതി,प्रस्थान तारीख
ഡിസ്ചാർജ് തീയതി,डिस्चार्जची तारीख
പക്വതയുള്ള തീയതി,परिपक्वताची तारीख
രസീത് തീയതി,पावतीची तारीख
തീയതി മുദ്ര,तारखेचा शिक्का
ദിവസത്തെ പണ്ഡിതൻ,दिवसाचा अभ्यासक
ഡേ ഷിഫ്റ്റ്,दिवस पाळी
കൃപയുടെ ദിവസങ്ങൾ,कृपेचे दिवस
ദൈനംദിന ജോലി,दररोज काम
മരിച്ച അക്കൗണ്ട്,मृत खाते
ഡെഡ്ലൈൻ,डेड लाइन
ഡെഡ്ലോക്ക്,डेडलॉक
ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ,डेड स्टॉक रजिस्टर
ചത്ത ഭാരം,मृत वजन
കരാര്,करार
ഡീലിംഗ് അസിസ്റ്റന്റ്,डीलिंग सहाय्यक
ഇടപെടുക,व्यवहार
മരണ വാർഷികം,मृत्यू वर्धापन दिन
പ്രിയ അലവൻസ്,प्रियजन भत्ता
മരണ ആനുകൂല്യം,मृत्यू लाभ
മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
സേവനത്തിൽ മരണം,सेवेत मृत्यू
ഡീയോത്തോരിസാറ്റിയോയിൻ,Deauthorizatioin
ദെബര്ട്ട്,डीबार
അപരാതം,डेबिट
ഉപദേശം,डेबिट सल्ला
കടം,कर्ज
ഡെറ്റ് മാനേജുമെന്റ്,कर्ज व्यवस्थापन
കടക്കാരൻ,कर्जदार
മരിച്ച,मृत
അന്തസ്സ്,सभ्यता
വികേന്ദ്രീകരണം,विकेंद्रीकरण
തീരുമാനിക്കുന്ന ഘടകം,निर्णय घेणारे घटक
തീരുമാനം,निर्णय
തീരുമാനമെടുക്കൽ,निर्णय घेणे
തീരുമാനമെടുക്കൽ പ്രക്രിയ,निर्णयप्रक्रिया
പഖാപനം,घोषणा
വരുമാന പ്രഖ്യാപനം,उत्पन्नाची घोषणा
പ്രഖ്യാപിത മൂല്യം,घोषित मूल्य
സത്യപ്രതിജ്ഞ ചെയ്യുക,शपथ जाहीर करा
വിസങ്കേതനം,डीकोड
ഡീകോൺട്രോൾ,Concontrol
ആവര്ച്ച,सजावट
കുറയുക,घट
കൽപന,डिक्री
സമര്പ്പണം,समर्पण
കിഴിവ്,वजा करण्यायोग्य
കുറയ്ക്കല്,कपात
ഉറവിടത്തിൽ കിഴിവ്,स्त्रोत वजावट
ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്,पगारापासून कपात
പമാണം,डीड
പണയത്തിന്റെ കരാർ,गहाणखत डीड
കരുതലർ യൂണിവേഴ്സിറ്റി,मानलेले विद्यापीठ
വികൃതമാക്കുക,विकृत
മാനസികം,वास्तविक
മലിനീകരണം,डिफॅलेकेशन
വിസമ്മതം,मानहानी
കുറ്റം,डीफॉल्ट
തകർച്ച,डिफॉल्टर
കുറവുള്ള,सदोष
രാജരക്ഷ,संरक्षण
പ്രതിരോധ ഉപദേശം,संरक्षण सल्ला
പ്രതിരോധ നിർമ്മാണം,संरक्षण उत्पादन
എതൃകക്ഷി,प्रतिवादी
മാറ്റിവയ്ക്കുക,स्थगिती
മാറ്റിവച്ച ചെലവ്,स्थगित खर्च
എതിര്പ്പ്,अवघ्या
കമ്മി,तूट
കമ്മി ബജറ്റ്,तूट बजेट
നിര്വചിക്കുക,परिभाषित
വിസമ്മതിക്കുക,नाकार
അധalal അപലതം,अधोगती
ഡിഗ്രി,पदवी
ദമ്പര്നം,डीजुरे
താമസിക്കുക,विलंब
പതിനിധി,प्रतिनिधी
ഏറ്റെടുത്ത അതോറിറ്റി,नियुक्त प्राधिकरण
പതിനിധിസംഘം,प्रतिनिधी
അധികാരങ്ങളുടെ പ്രതിനിധി,शक्तींचे प्रतिनिधी
ഇല്ലാതാക്കുക,हटवा
ദീപീകരണം,हटविणे
കരുതിക്കൂട്ടി,मुद्दाम
അപലപിക്കല്,विचारविनिमय
വിശദീകരിക്കുന്നു,नाजूक
പവൃത്തി,मर्यादा
മോചിപ്പിക്കുക,वितरित
പസവം,वितरण
അവകാശം,मागणी
ആവശ്വാസ കുറിപ്പ്,मागणी नोट
നിര്മതി,सीमांकन
ഡെമി-ഉദ്യോഗസ്ഥൻ,डेमी-अधिकृत
ജനാധിപത്യം,लोकशाही
വിശദീകരണം,प्रात्यक्षिक
നാശ്ചരം,डेमोरालायझेशन
കലഹം,डिमरेज
നിഷേധിക്കല്,नकार
വിഭാഗത്തെ,संप्रदाय
ഡി നോവോ,डी नोव्हो
നിഷേധിക്കുക,नाकार
വേര്പിരിയുക,निघून जा
വകുപ്പ്,विभाग
വകുപകമായ,विभागीय
വകുപ്പുതല പ്രവർത്തനം,विभागीय कारवाई
വകുപ്പുതല അന്വേഷണം,विभागीय चौकशी
ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം,विभागीय तपासणी
ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്,विभागीय अनियमितता
ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി,विभागीय ग्रंथालय
വകുപ്പുതല അശ്രദ്ധ,विभागीय दुर्लक्ष
വകുപ്പുതല അനുമതി,विभागीय परवानगी
വകുപ്പുതല യോഗ്യതാ പരീക്ഷ,विभागीय पात्रता परीक्षा
വേര്പാട്,प्रस्थान
ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്,अवलंबित्व प्रमाणपत्र
ആശയിക്കുന്ന,अवलंबून
ആശ്രിതരായ കുട്ടികൾ,अवलंबून मुले
വിനസിക്കുക,तैनात करणे
പപ്പോന്ദ്ദം,अनुयायी
നാടുകടത്തല്,हद्दपारी
ഉദാത്തൊരു,डिपोज
നിക്ഷേപം,ठेव
ഡിപ്പോ,डेपो
മൂല്യത്തകർച്ച,घसारा
വിഷാദമുള്ള ക്ലാസ്,उदास वर्ग
കവരുക,वंचित
ആവരണം,प्रतिनियुक्ती
ഡെപ്യൂട്ടേഷൻ അലവൻസ്,प्रतिनियुक्ती भत्ता
ഡെപ്യൂട്ടി,डेप्युटी
ധൈര്യമുള്ളവർ,नोंदणीकृत
ഡ്യൂട്ടിയുടെ ഡെറൽ,कर्तव्याचा विकृती
ഉറിപ്പ്,Dedereservation
ദുരന്തം,अपमान
അവശിഷ്ടപരമായ,अपमानास्पद
അവഹേളനപരമായ പരാമർശം,अपमानास्पद टीका
പിന്ഗാമി,वंशज
വിവരണം,वर्णन
അര്ഹത,पात्र
ചിതണം,डिझाइन
പഖാപിക്കുക,नियुक्त करा
പദവി,पदनाम
അയക്കുക,पाठवा
അയണി കുറിപ്പ്,पाठवा नोट
പാസ്ചാർച്ച് രജിസ്റ്റർ,पाठवा नोंदणी
ഉദ്ദിഷ്ടസ്ഥലം,गंतव्य
നിര്ഗതിയായ,निराधार
പതേകവിവരം,तपशील
വിശദമായ,तपशीलवार
കണ്ടുപിടിക്കുക,शोध
തടങ്കല്,ताब्यात
ഡിറ്റനോ,डीटेनु
നിശ്ചയം,निर्धार
തടയല്,निरोधक
ദോഷം,हानिकारक
ദോഷകരമായ,हानिकारक
വിലകുറയ്ക്കല്,अवमूल्यन
നാശക്കേട്,विध्वंस
വികസനം,विकास
വതിചലിക്കുക,विचलित करा
ഉപായം,साधन
ഭക്തി,भक्ती
രോഗംനിര്ണയിക്കുക,निदान
രേഖാലേഖം,आकृती
ഡയറി,डायरी
ശാസന,डिक्टेशन
ഇതര മരിക്കുന്നു,मरणार नाही
പഥാഹാരകമം,आहार
ദഹിപ്പിക്കുക,पचवणे
അന്തസ്സോടെ,प्रतिष्ठित
പതാപം,प्रतिष्ठा
വ്യതിരിക്ത,डिग्रीशन
ഹിച്ചഹം,सौम्य
വൈഷമം,कोंडी
അധാനശീലനായ,मेहनती
പരിമാണം,परिमाण
ബിരുദപതം,डिप्लोमा
നയതന്ത്ര്യം,मुत्सद्दीपणा
നയതന്ത്ര പ്രതിരോധശേഷി,मुत्सद्दी प्रतिकारशक्ती
നേരിട്ട്,थेट
നേരിട്ടുള്ള മത്സരം,थेट स्पर्धा
നേരിട്ടുള്ള അഭിമുഖം,थेट मुलाखत
സംവിധാനം,दिशा
മേല്വിലാസപ്പട്ടിക,निर्देशिका
നേരിട്ടുള്ള റിക്രൂട്ട്,थेट भरती
അനുവദിക്കരുത്,परवानगी नाही
വികലത,दिव्यांग
വികലാംഗ വ്യക്തി,अपंग व्यक्ती
പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ,अपंगत्व लाभ
അസൗകരം,गैरसोय
വിസമ്മതിക്കുക,सहमत नाही
അനുവദനീയമല്ല,परवानगी नाही
വിസമ്മതം,नकार
അതാഹിതം,आपत्ती
ദുരന്ത നിവാരണം,आपत्ती व्यवस्थापन
പിരിച്ചുവിടുക,विघटन
അസംബ്ലി,वितरण
ഉപേക്ഷിക്കുക,टाकून द्या
ഒഴിവാക്കുക,डिस्चार्ज
ഡിസ്ചാർജ് സ്ലിപ്പ്,डिस्चार्ज स्लिप
അച്ചടക്ക നടപടി,शिस्तबद्ध कारवाई
അച്ചടക്ക നടപടിക്രമം,शिस्तबद्ध प्रक्रिया
അച്ചടക്കം,शिस्त
വിവേകം,अस्वीकरण
പകാശനം,प्रकटीकरण
അസംതൃപ്തിയുള്ള,असंतोष
നിർണ്ണയിക്കുക,विघटन
നിറുത്തുക,बंद करा
തരുക,मतभेद
കിഴിവ്,सूट
കണ്ടെത്തുക,शोधा
അപമാനിക്കുക,बदनामी
പൊരുത്തക്കേട്,विसंगती
വിവേകം,विवेक
വിവേചനാധികാര ഗ്രാന്റ്,विवेकी अनुदान
വിവേചനാധികാരശക്തി,विवेकी शक्ती
വിവേചനം,भेदभाव
സംവാദം,चर्चा
ആത്മാര്ഥതയില്ലാത്ത,अप्रामाणिक
അപമാനം,अनादर
ശിഥിലത,विघटन
ചകം,डिस्क
സ്ഥാനഭാവം,विस्थापन
അവിശ്വസ്ത,विश्वासघात
പുറംതള്ളുക,काढून टाकणे
പുറംതള്ളല്,बाद
