Hindi,Kannada
व्युत्पन्न क्षेत्र,ಪಡೆದ ಕ್ಷೇತ್ರ
अवरोही छंटाई,ಅವರೋಹಣ ರೀತಿಯ
अभिकल्प,ವಿನ್ಯಾಸ
डेस्क परिकलक,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
डेस्कटॉप कंप्यूटर,ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
डेस्कटॉप प्रस्तुतिकरण,ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ
डेस्कटॉप प्रकाशन,ಡೆಸ್ಕ್‌ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್ (ಡಿಟಿಪಿ)
डेस्कटॉप वीडियो,ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ
गंतव्य पता,ತಲುಪಬೇಕಾದ ವಿಳಾಸ
"1.विनाशक,  2.अपध्वंशक",ವಿಧ್ವಂಸಕ
निर्धारणात्मक ऑटोमेटा,ಡಿಟರ್ಮಿನಿಸ್ಟ್ರಿಕ್ ಆಟೊಮ್ಯಾಟ್‌ಗಳು
विकासक,ಡೆವಲಪರ್
विकास तन्त्र,ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ
युक्ति,ಸಾಧನ
युक्ति नियंत्रण एकक,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
युक्ति नियंत्रक,ಸಾಧನ ನಿಯಂತ್ರಕ
युक्ति प्रबंधन,ಸಾಧನ ನಿರ್ವಹಣೆ
युक्ति विधा,ಸಾಧನ ಮೋಡ್
निदान,ರೋಗನಿರ್ಣಯ
निदानी तंत्र,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
"1.निदान, 2. निदानिकी",ರೋಗನಿರ್ಣಯ
आरेख,ರೇಖಾಚಿತ್ರ
डायल,ಡಯಲ್ ಮಾಡಿ
डायल लाइन,ಡಯಲ್ ಲೈನ್
डायल टोन,ಡಯಲ್ ಟೋನ್
डायल अप,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
"1.संवाद, 2. वार्तालाप",ಸಂವಾದ
वार्तालाप कोष्ठ,ಸಂವಾದ ಪೆಟ್ಟಿಗೆ
डायलअप मॉडम,ಡಯಲಪ್ ಮೋಡೆಮ್
विमा,ವ್ಯಾಸ
शब्दकोश,ನಿಘಂಟು
"1. अवकलन ,2. विभेदन",ವ್ಯತ್ಯಾಸ
अंकीय,ಡಿಜಿಟಲ್
अंकीय प्रणाल,ಡಿಜಿಟಲ್ ಚಾನಲ್
अंकीय परिपथ,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
अंकीय कंप्यूटर,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
"1.अंकीय आँकड़ा, 2.अंकीय डाटा",ಡಿಜಿಟಲ್ ಡೇಟಾ
अंकीय सुविधा,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
अंकीय फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
अंकीय लाइब्रेरी,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
अंकीय माडुलन,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर",ಡಿಜಿಟಲ್ ಮಾನಿಟರ್
अंकीय चित्र,ಡಿಜಿಟಲ್ ಚಿತ್ರ
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक",ಡಿಜಿಟಲ್ ಸಹಿ
अंकीय स्विच,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
अंकीय अनुरूप रूपांतरक,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ (D/A) ಪರಿವರ್ತಕ
अंकरूपण,ಡಿಜಿಟಲೀಕರಣ
अंकीकरण,ಡಿಜಿಟೈಜ್ ಮಾಡಿ
अंकरूपक,ಡಿಜಿಟೈಸರ್
डायोड,ಡಯೋಡ್
प्रत्यक्ष,ನೇರ
प्रत्यक्ष पता,ನೇರ ವಿಳಾಸ
प्रत्यक्ष रुपांतरण,ನೇರ ಪರಿವರ್ತನೆ
प्रत्यक्ष युग्मन,ನೇರ ಜೋಡಣೆ
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)",ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
प्रत्यक्ष विधि,ನೇರ ವಿಧಾನ
निदेश,ನಿರ್ದೇಶನ
निर्देशिका,ಡೈರೆಕ್ಟರಿ
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर",ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್
निर्देशिका सेवा,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
असमर्थ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು
असमर्थकारी संकेत,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
"1.असंबंधन, 2. विसंबंधन",ಸಂಪರ್ಕ ಕಡಿತಗೊಳಿಸಿ
"1.असतत , 2. विविक्त",ಪ್ರತ್ಯೇಕವಾದ
"1.चक्रिका, 2. डिस्क",ಡಿಸ್ಕ್
"1.चक्रिका पता, 2. डिस्क पता",ಡಿಸ್ಕ್ ವಿಳಾಸ
"1.चक्रिका सरणी, 2. डिस्क सरणी",ಡಿಸ್ಕ್ ಅರೇ
"1.चक्रिका क्षमता, 2. डिस्क क्षमता",ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ
"1.चक्रिका चालक, 2.डिस्क ड्रािव",ಡಿಸ್ಕ್ ಡ್ರೈವ್
चक्रिका संचिका,ಡಿಸ್ಕ್ ಫೈಲ್
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी",ಡಿಸ್ಕ್ ಮೆಮೊರಿ
चक्रिका परिचालन तंत्र (डी ओ एस),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DOS)
चक्रिका संकुल,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर",ಡಿಸ್ಕ್ ಸರ್ವರ್
"1.चक्रिका भंडारण, 2. डिस्क भंडारण",ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
डिस्केट,ಡಿಸ್ಕೆಟ್
प्रदर्श संचिका,ಪ್ರದರ್ಶನ ಫೈಲ್
प्रदर्श प्रतिबिंब,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
निपटान,ವಿಲೇವಾರಿ
दूरी,ದೂರ
दूरी फलन,ದೂರ ಕಾರ್ಯ
विरूपण,ಅಸ್ಪಷ್ಟತೆ
वितरित,ವಿತರಣೆ
वितरित आँकड़ा,ವಿತರಿಸಿದ ಡೇಟಾ
वितरित परिसेवक,ವಿತರಿಸಿದ ಸರ್ವರ್
"1.वितरित प्रणाली, 2. वितरित तंत्र",ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ
वितरक,ವಿತರಕ
प्रलेख,ದಾಖಲೆ
प्रलेख प्रत्यानयित,ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ
"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो",ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ
प्रलेखन,ದಸ್ತಾವೇಜನ್ನು
"डोमेन, प्रक्षेत्र",ಡೊಮೇನ್
डोमेन नाम,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर",ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
"अध:, नीचे",ಕೆಳಗೆ
"1.अवलिंक , 2.अवकड़ी",ಕೆಳಗೆ ಲಿಂಕ್
अधोभारण,ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ
अधोभारण काल,ಕಡಿಮೆ ಸಮಯ
कर्षण,ಎಳೆಯುವುದು
डीरैम (गतिक रैम),DRAM (ಡೈನಾಮಿಕ್ RAM)
अपवाह,ಡ್ರಿಫ್ಟ್
चालक,ಚಾಲಕ
पात,ಬಿಡಿ
निपात सूची बॉक्स,ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
ड्रम ड्रािव,ಡ್ರಮ್ ಡ್ರೈವ್
"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर",ಡ್ರಮ್ ಪ್ರಿಂಟರ್
"1.इम एकक, 2. ड्रम इकाई",ಡ್ರಮ್ ಘಟಕ
"1.द्वैत,2. द्वि",ದ್ವಂದ್ವ
द्वैत घनत्व,ಉಭಯ ಸಾಂದ್ರತೆ
"1.मूक पता, 2. छद्म पता",ನಕಲಿ ವಿಳಾಸ
सन्निक्षेप,ಡಂಪ್
दवैध परिपथ,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
दवैधीकरण,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್
केय्प्रतिकुंजी,ನಕಲು
"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन",DVD R/W
डी वी डी रॉम,ಡಿವಿಡಿ ರಾಮ್
गतिक अनुदेश,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
"1.गतिक स्मृति, 2.गतिक मेमोरी",ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
"1.गति विज्ञान, 2. गतिकी",ಡೈನಾಮಿಕ್ಸ್
ई बी सी डी आई सी,EBCDIC
ई व्यवसाय,ಇ-ವ್ಯವಹಾರ
प्रतिध्वनि,ಪ್ರತಿಧ್ವನಿ
"1.ई-कॉमर्स, 2.ई-वाणिज्य",ಇ-ಕಾಮರ್ಸ್
संपादन,ತಿದ್ದು
संपादक,ಸಂಪಾದಕ
शैक्षिक प्रौद्योगिकी,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
ई ई पी रॉम,ಇಇಪಿ ರೋಮ್
"1.सार्थक पता , 2.प्रभावी पता",ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ)
सार्थक संकार्य पता,ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
प्रभावी क्रिया,ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ
प्रभावी यू.आई.डी.,ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ)
प्रभावी संचरण संकार्य,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ
अष्टबिट बािट,ಎಂಟು-ಬಿಟ್ ಬೈಟ್
"इलेक्ट्रॉनिक अधिगम, ई अधिगम",ಇ ಕಲಿಕೆ
चुनाव एल्गोरिथम,ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್
इलेक्ट्रोनिक डाकसेवा (ई. मेल),ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್)
"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर",ವಿದ್ಯುತ್ ಮುದ್ರಕ
विद्युत लेखा मशीन,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
इलेक्ट्रोनिकी,ಎಲೆಕ್ಟ್ರಾನಿಕ್
इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS)
इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI)
इलेक्ट्रोनिक आंकड़ा संसाधन,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
इलेक्ट्रॉनिक विवरणिक,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್
इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका",ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು
इलेक्ट्रॉनिक प्रकाशन,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ
इलेक्ट्रॉनिक स्विच,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
"तत्व, अवयव",ಅಂಶ
ई-मेल,ಇಮೇಲ್
"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता",ಇಮೇಲ್ ವಿಳಾಸ
अंत:स्थापित तंत्र,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
अंत:स्थापन,ಎಂಬೆಡಿಂಗ್
उत्सर्जक युग्मित तर्क (ई.सी.एल.),ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL)
रिक्त चिति,ಖಾಲಿ ಸ್ಟಾಕ್
"1.रिक्त श्रृंखला, 2. रिक्त माला",ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್
यंत्रानुकरण,ಅನುಕರಣೆ
"1.केप्सूलीकरण, 2. केप्सूलन",ಆವರಿಸುವಿಕೆ
कूटलेखक,ಎನ್ಸೈಫರ್
कूटलेखन,ಎನ್ಕೋಡ್
"1.कूटलेखक, 2. कोडक",ಎನ್ಕೋಡರ್
गूढ आंकडा,ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ
गूढ फािल सिस्टम,ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್
"1.गोपन, 2. कोडन, 3. कूटलेखन",ಗೂಢಲಿಪೀಕರಣ
खंडक अंत,ಬ್ಲಾಕ್ನ ಅಂತ್ಯ
संचिका-अन्त,ಕಡತದ ಅಂತ್ಯ (EOF)
प्रयोक्ता,ಬಳಕೆದಾರ
प्रवेश,ನಮೂದಿಸಿ
प्रवेश कुंजी,ನಮೂದಿಸಿ-ಕೀಲಿ
"1.उद्यम सरवर, 2. उद्यम सेवक",ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್
उद्यम तंत्र,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
सत्ता,ಘಟಕ
सत्ता संबंधता,ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ
प्रवेश काल,ಪ್ರವೇಶ ಸಮಯ
प्रविष्ट चर,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
गणनीय,ಎಣಿಸಬಹುದಾದ
परिवेश,ಪರಿಸರ
"1.ईपोच,2. युग,3. निर्देश क्षण",ಯುಗ
ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति),EPROM
एपसिलॉन संवरक,ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ
तुल्यकारक,ಈಕ್ವಲೈಜರ್
उपस्कर,ಉಪಕರಣ
तुल्यता वर्ग,ಸಮಾನತೆಯ ವರ್ಗ
तुल्य संबंध,ಸಮಾನತೆಯ ಸಂಬಂಧ
"1.विलोपन, 2.मिटान",ಅಳಿಸಿಹಾಕು
त्रुटि संशोधन कूट,ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ
त्रुटि संशोधन,ದೋಷ ತಿದ್ದುಪಡಿ
त्रुटि संसूचन,ದೋಷ ಪತ್ತೆ
त्रुटि प्रहस्तन,ದೋಷ ನಿರ್ವಹಣೆ
त्रुटि संदेश,ತಪ್ಪು ಸಂದೇಶ
त्रुटि दर,ದೋಷ ದರ
त्रुटि पुनर्डद्धार,ದೋಷ ಚೇತರಿಕೆ
त्रुटि नेमक,ದೋಷ ದಿನಚರಿ
पलायन संप्रतीक,ಪಾರು ಪಾತ್ರ
ईथरनेट,ಈಥರ್ನೆಟ್
घटना,ಘಟನೆ
घटना श्रृंखला,ಈವೆಂಟ್ ಸರಣಿ
घटना नियंत्रण,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
घटना गणक,ಈವೆಂಟ್ ಕೌಂಟರ್
अपवाद प्रहस्तन,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
विनिमय डिस्क भंडारण,ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
अपवर्जन,ಹೊರಗಿಡುವಿಕೆ
अनन्य और (एक्स ऑर),ವಿಶೇಷ ಅಥವಾ (XOR)
निष्पाद्य क्रमादेश,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
निष्पादन कथन,ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ
चयनिक खोज,ಸಮಗ್ರ ಹುಡುಕಾಟ
विदयमान,ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ
निर्गम,ನಿರ್ಗಮಿಸಿ
विशेषज्ञ तंत्र,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
"1. अभिव्यक्ति ,2. व्यंजक",ಅಭಿವ್ಯಕ್ತಿ
विस्तारित आलेखीय आव्यूह (एक्स जी ए),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA)
विस्तारित औदयोगिक मानक (इ.आई.एस.),ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS)
अतिदेशित मशीन,ವಿಸ್ತೃತ ಯಂತ್ರ
विस्तारित स्मृति,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता",ವಿಸ್ತೃತ ನಿಖರತೆ
"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण",ವಿಸ್ತೃತ ವಿಂಗಡಣೆ
वाह्य आह्वान,ಬಾಹ್ಯ ಕರೆ
वाह्य त्रुटि,ಬಾಹ್ಯ ದೋಷ
वाह्य फलन,ಬಾಹ್ಯ ಕಾರ್ಯ
वाह्य अंतरायन,ಬಾಹ್ಯ ಅಡಚಣೆ
"1.वाह्य स्मृति, 2. वाह्य मेमोरी",ಬಾಹ್ಯ ಸ್ಮರಣೆ
वाह्य स्मृति,ಬಾಹ್ಯ ಸ್ಮರಣೆ
वाह्य मॉडेम,ಬಾಹ್ಯ ಮೋಡೆಮ್
वाह्य संदर्भ,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
वाह्य खोज,ಬಾಹ್ಯ ಹುಡುಕಾಟ
वाह्य भंडारण युक्ति,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
निष्कर्षण,ಹೊರತೆಗೆಯುವಿಕೆ
बहिर्वेशन,ಹೊರತೆಗೆಯುವಿಕೆ
फलक संप्रतीक मुद्रक,ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ
विफल-सुरक्षा संक्रिया,ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ
विफलता दर,ವಿಫಲತೆಯ ದರ
विफलता मुक्ति,ವೈಫಲ್ಯ ಚೇತರಿಕೆ
मिथ्या कूट,ತಪ್ಪು ಕೋಡ್
मिथ्या त्रुटि,ತಪ್ಪು ದೋಷ
"1.निवेशाँक, 2. निवेश-अंक",ಫ್ಯಾನ್-ಇನ್
"1.निर्गताँक, 2. निर्गत-अंक",ಫ್ಯಾನ್ ಔಟ್
"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम",ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ
द्रुत फौरिएर अन्तरण,ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT)
घातक त्रुटि,ಗಂಭೀರವಾದ ತಪ್ಪು
दोष संसूचन,ದೋಷ ಪತ್ತೆ
दोष निदान,ದೋಷ ರೋಗನಿರ್ಣಯ
दोष सहिष्णुता,ದೋಷಸಹಿಷ್ಣುತೆ
फैक्स,ಫ್ಯಾಕ್ಸ್
फैक्स संदेश,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
एफ डी सी,FDC
लक्षण संसूचन,ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ
भरण चक्र,ಆಹಾರ ಚಕ್ರ
पुनर्निवेश,ಪ್ರತಿಕ್ರಿಯೆ
"1.प्रदायक,2.पोषक, 3.फीडर",ಫೀಡರ್
आनयन,ತರಲು
फिबोनेकी खोज,ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ
फिबोनेकी अनुक्रम,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
फिबोनेकी श्रेणी,ಫಿಬೊನಾಕಿ ಸರಣಿ
तंतु प्रकाशिकी,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
फिडो जाल,ಫಿಡೋ ನಿವ್ವಳ
क्षेत्र,ಕ್ಷೇತ್ರ
पंचम पीढ़ी कम्प्यूटर,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು
"1.संचिका,2. फािल",ಕಡತ
संचिका अभिगम विधि,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
संचिका नियतन सारणी,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
संचिका संपीडन,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
संचिका प्रतिलिपिकरण,ಫೈಲ್ ನಕಲು
संचिका विन्यास,ಫೈಲ್ ಲೇಔಟ್
संचिका विलय,ಫೈಲ್ ವಿಲೀನ
संचिका पुन:प्राप्ति,ಫೈಲ್ ಚೇತರಿಕೆ
संचिका भंडारण,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
संचिका संरचना,ಫೈಲ್ ರಚನೆ
संचिका तंत्र,ಕಡತ ವ್ಯವಸ್ಥೆ
संचिका अंतरण,ಫೈಲ್ ವರ್ಗಾವಣೆ
फाील अंतरण प्रोटोकॉल (एफ टी पी),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
फिल्टर,ಫಿಲ್ಟರ್
अंतिम स्थिति,ಅಂತಿಮ ಸ್ಥಿತಿ
खोज,ಕಂಡುಹಿಡಿಯಿರಿ
परिमित अवस्था यंत्र,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
फायर वॉल,ಬೆಂಕಿ ಗೋಡೆ
फर्मवेयर,ಫರ್ಮ್ವೇರ್
पहले आो पहले पाो,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
प्रथम पीढ़ी कंप्यूटर,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
प्रथम निवेश प्रथम निर्गम (फीफो ),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
प्रथम कोटि तर्क,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
प्रथम कोटि सिद्धांत,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
नियत विभाजन,ಸ್ಥಿರ ವಿಭಾಗ
चिन्ह,ಧ್ವಜ
नम्य डिस्क,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
फ्लॉपी डिस्क,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
फ्लापी डिस्क चालन (एफ डी डी),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
प्रवाह संचित्र,ಹರಿವಿನ ಚಾರ್ಟ್
नियंत्रण प्रवाह,ನಿಯಂತ್ರಣದ ಹರಿವು
प्रधावन,ಫ್ಲಶ್
फोल्डर,ಫೋಲ್ಡರ್
फाँट,ಫಾಂಟ್
फाँट परिवार,ಫಾಂಟ್ ಕುಟುಂಬ
वाह्य कुंजी,ವಿದೇಶಿ ಕೀ
रूप,ರೂಪ
प्रतीकात्मक भाषा,ಔಪಚಾರಿಕ ಭಾಷೆ
प्रतीकात्मक विधि,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
"1.फॉरमैट, 2.आरूप",ಸ್ವರೂಪ
आरूपण,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
फोरट्रॉन,ಫೋರ್ಟ್ರಾನ್
"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन",ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
अग्रतिर्यक स्लैश,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
चतुर्थ पीढ़ी कंप्यूटर,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
खंड,ತುಣುಕು
फ्रेम,ಚೌಕಟ್ಟು
"1.मुक्त नेट, 2.मुक्त जाल",ಉಚಿತ ನಿವ್ವಳ
मुक्त सॉफ्टवेयर न्यास,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
मुक्त भंडारण,ಉಚಿತ ಸಂಗ್ರಹಣೆ
फ्रीवेयर,ಫ್ರೀವೇರ್
अग्रांत,ಮುಂಭಾಗದ ತುದಿ
"1.अग्र पट्टिका, 2.अग्र पैनल",ಮುಂಭಾಗದ ಫಲಕ
"1.प्रकार्य,2. फलन",ಕಾರ್ಯ
प्रकार्य कुंजी,ಕಾರ್ಯ ಕೀ
प्रकार्य संदर्भ,ಕಾರ್ಯ ಉಲ್ಲೇಖ
प्रकार्यात्मक निर्भरता,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
प्रकार्य परीक्षण,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक",ಅಸ್ಪಷ್ಟ ತರ್ಕ
"1.अस्पष्ट समुच्चय, 2.फज्जी सेट",ಅಸ್ಪಷ್ಟ ಸೆಟ್
लब्धि,ಲಾಭ
खेल तरू,ಆಟದ ಮರ
अंतराल संप्रतीक,ಅಂತರದ ಪಾತ್ರ
कचरा,ಕಸ
कचरा संग्रहण,ಕಸ ಸಂಗ್ರಹಣೆ
कचरा संग्रहण,ಕಸ ಸಂಗ್ರಹಣೆ
कचरा अंदर कचरा बाहर (गीगो),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
द्वार,ಗೇಟ್
दवार पथ (नेटवर्क के संदर्भ में),ಗೇಟ್ವೇ
व्यापक क्रमादेश,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
व्यापक क्रमादेश,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
व्यापक उद्देश्य कंप्यूटर,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
