Assamese,Odiya
কনছুলেট,କନସୁଲେଟ୍ |
কনছুলেচন কিতাপ,କନସୁଲେସନ୍ ବୁକ୍ |
মহাদেশীয় ব্যৱস্থা,କଣ୍ଟିନେଣ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
অধিৱেশন সংসদ,ସମ୍ମିଳନୀ ସଂସଦ |
কপাৰহেড (=শান্তি গণতন্ত্ৰ),କପରହେଡ୍ସ (= ଶାନ୍ତି ଗଣତାନ୍ତ୍ରିକ)
কপিহ&#39;ল্ড,କପିହୋଲ୍ଡ |
ঘেৰাও কৰা,କର୍ଡୋନିଂ |
কৰ&#39;না,କରୋନା |
ৰাজ অভিষেক,କରୋନେସନ୍ |
ৰাজ অভিষেক শিল,କରୋନେସନ୍ ପଥର |
কৰ্পাছ,କର୍ପସ୍
কৰ্চেয়াৰ,କର୍ସାୟର୍ |
কৰ্চেয়াৰ,କର୍ସାୟର୍ |
কৰ্চেট (=কোৰ্চলেট),କର୍ସେଟ୍ (= କର୍ସଲେଟ୍)
কৰ্টেছ,କର୍ଟସ୍ |
কোটাৰ (=cottier),କୁଟୀର (= କୁଟିଅର୍)
কোটাৰ (=cottier),କୁଟୀର (= କୁଟିଅର୍)
কাউন্ট পেলেটিনেট,ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |
দেশৰ ঘৰ,ଦେଶ ଘର
কাউন্টি,କାଉଣ୍ଟି |
কাউন্টি বৰো,କାଉଣ୍ଟି ବୋରୱେଲ |
কাউন্টি আদালত,କାଉଣ୍ଟି କୋର୍ଟ |
কাউন্টি পেলেটিন,କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |
আদালত,କୋର୍ଟ
আদালত,କୋର୍ଟ
আদালতৰ চক্ৰান্তমূলক,କୋର୍ଟ ସର୍କୁଲାର୍ |
আদালতৰ শিষ্টাচাৰ,କୋର୍ଟ ଶ iqu ଳୀ
কৰ্টিয়াৰ,କୋର୍ଟ
কেচেচনৰ আদালত,ଅଦାଲତ
সঞ্চালক আদালত (EIC),କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC)
মালিকৰ আদালত,ମାଲିକଙ୍କ କୋର୍ଟ
আদালতৰ কবি,କୋର୍ଟ କବି
চুক্তিবদ্ধ কেমেৰনিয়ানসকল,ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |
মুকুট,ମୁକୁଟ |
মুকুট,ମୁକୁଟ |
মুকুট,ମୁକୁଟ |
মুকুটৰ ভূমি,ମୁକୁଟ ଜମି |
মুকুটৰ ভূমি,ମୁକୁଟ ଜମି |
ক্ৰাউন প্ৰিন্স,କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |
ক্ৰুছেড,କ୍ରୁସେଡ୍ |
ক্ৰুছেডাৰ,କ୍ରୁସେଡର୍ |
ক্ৰিপ্টোগ্ৰাম,କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |
কুইৰাছ,କୁଇରାସ୍ |
কুইৰাচিয়াৰ,କୁଇରାସିଅର୍ |
কাল্ট দেৱতা,ଦେବତା ସଂସ୍କୃତି
কুৰিয়া,କୁରିଆ
কুৰিয়া,କୁରିଆ
জাৰবাদ,ରାଜା
অন্ধকাৰ মহাদেশ,ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |
বিচাৰৰ দিন,ବିଚାର ଦିନ
বিচাৰৰ দিন,ବିଚାର ଦିନ
ডিন,ଡିନ୍
দশক,ଦଶନ୍ଧି
ডেনাৰিয়াছ,ଡେନାରିୟସ୍ |
পদচ্যুত ৰজা,ବିତାଡିତ ରାଜତନ୍ତ୍ର |
লুটপাত কৰা,ଲୁଟ
লুণ্ঠন,ବିଚ୍ଛିନ୍ନତା |
ডিথ্ৰন,ଡେଥ୍ରୋନ୍ |
ডায়েডেম,ଡାଏଡେମ୍ |
ডায়েডেম,ଡାଏଡେମ୍ |
ডায়েডেম,ଡାଏଡେମ୍ |
ডায়েচিয়া,ଡିଆସିଆ
ডিকাষ্টেৰিয়াম,ଡିକାଷ୍ଟେରିୟମ୍ |
ডিলুভিয়ালিষ্ট,ଦିଲୁଭିଆଲିଷ୍ଟ |
ডাইচ,ଡ଼ିଓସିସ୍
ডাইচ,ଡ଼ିଓସିସ୍
ডাইৰেক্টৰ (=নিৰ্দেশনা),Directoire (= Directry)
ডাইৰেক্টৰ (=নিৰ্দেশনা),Directoire (= Directry)
দিৰহাম,ଦିରହମ୍ |
অবিশ্বাসী,ଅବିଶ୍ୱାସୀ |
অবিশ্বাসী,ଅବିଶ୍ୱାସୀ |
লেপছৰ মতবাদ,ତ୍ୟାଗ
নথিপত্ৰ,ଡକ୍ୟୁମେଣ୍ଟ୍
নথিপত্ৰৰ প্ৰমাণ,ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |
ডমছডে বুক,ଡୋମେସ୍ ବୁକ୍ |
কনষ্টেণ্টাইনৰ দান,କନଷ୍ଟାଣ୍ଟିନର ଦାନ |
ডুম,ନିପାତ |
বিধৱা ৰাণী,ଡାଉଜର୍ ରାଣୀ |
ড্ৰেগুন,ଡ୍ରାଗନ୍ |
ড্ৰ&#39;মেডাৰিয়ান,ଡ୍ରୋମେଡାରିଆନ୍ |
ড্ৰমেডাৰী,ଡ୍ରୋମେଡାରୀ |
ড্ৰমণ্ড,ଡ୍ରୋମଣ୍ଡ |
দ্বৈত,ଡୁଆଲ୍ |
দ্বৈত মিত্ৰতা,ଦ୍ୱ ual ତ ମିଳିତତା |
ডুৱেল এণ্টেণ্ট,ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
দ্বৈত ব্যৱস্থা (=দ্বিতীয় চৰকাৰ),ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର)
ড্যুক,ଡ୍ୟୁକ୍ |
ডুমা,ଡୁମା
বামন অৱতাৰ,ବାଘ ଅବତାର |
বংশ,ରାଜବଂଶ
বংশ,ରାଜବଂଶ
ঈগল,ଇଗଲ
এলডাৰ মানুহ,ଏଲଡର୍ ମ୍ୟାନ୍ |
আৰ্ল,କର୍ଣ୍ଣ
আৰ্লডম,Earldom
আদিম গুপ্তাসকল,ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |
প্ৰাথমিক (ঐতিহাসিক) স্থান,ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |
প্ৰাথমিক বৈদিক যুগ,ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |
ইক্লেছিয়া,ଉପଦେଶ
পুনৰুদ্ধাৰৰ আদেশ,ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |
আঠ ভাঁজ পথ,ଆଠ ଗୁଣା ପଥ |
বয়োজ্যেষ্ঠসকল,ପ୍ରାଚୀନମାନେ
জ্যেষ্ঠ ৰাষ্ট্ৰনেতা (=genro),ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ)
হাতী গোড,ହାତୀ ଛେଳି |
এঘাৰ বছৰৰ অত্যাচাৰ,ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |
এলিছাই (=এলিচি),ଏଲିସା (= ଏଲିସି)
ঘেৰাও আন্দোলন,ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |
এনচাইক্লিকেল,ଏନସାଇକ୍ଲିକ୍ |
বিশ্বকোষবাদী আন্দোলন,ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |
এন্টেন্টে,ଏଣ୍ଟେଣ୍ଟେ |
এন্টেন্টে কৰ্ডিয়েল,ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |
এনথ্ৰন,ଏଣ୍ଟ୍ରୋନ୍ |
এনট্যুৰেজ,ଭ୍ରମଣ
ইফোদ,ଏଫୋଡ୍
এফোৰ,ଇଫୋର |
মহাকাব্যিক যুগ,ଏପିକ୍ ବୟସ |
মহাকাব্যিক নায়ক,ଏପିକ୍ ହିରୋ |
এপিগ্ৰাফ,ଏପିଗ୍ରାଫ୍ |
এপিস্কোপেচি,Episcopacy
এপিস্কোপেট,Episcopate |
খণ্ড,ଏପିସୋଡ୍
যুগ,ଯୁଗ
যুগ সৃষ্টিকাৰী অনুষ্ঠান,ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |
যুগ সৃষ্টিকাৰী মানুহ,ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |
ইপ&#39;নিম,ଉପନାମ
ইকুৱেৰী,ସମୀକରଣ
ইকুৱেৰী,ସମୀକରଣ
অশ্বাৰোহীৰ মূৰ্তি,ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |
যুগ,ଯୁଗ
এৰগাষ্টুলাম,ଏରଗାଷ୍ଟୁଲମ୍ |
ইউখাৰিষ্ট,ଇଉକାରିଷ୍ଟ |
ইভানজেলিজম,ସୁସମାଚାର
ইভানজেলিকেল আন্দোলন,ସୁସମାଚାର ଆନ୍ଦୋଳନ |
ইভানজেলিষ্ট,ସୁସମାଚାର ପ୍ରଚାରକ |
Exarch,Exarch
এক্সাইলাৰ্ক,Exilarch
ফেলেংগিষ্ট,ଫାଲାଙ୍ଗିଷ୍ଟ |
পিতৃ ভূমি,ପିତା ଭୂମି |
পিতৃ ভূমি,ପିତା ଭୂମି |
ফেৰিয়া,ଫେରିଆ |
ফেটিছ,ଫେଟିଶ୍ |
সামন্তীয় হোল্ডিংছ,ସାମାଜିକ ହୋଲ୍ଡିଂ |
সামন্তবাদ (=সামন্তীয় ব্যৱস্থা),ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ)
সামন্তীয় ব্যৱস্থা,ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |
সামন্তীয়,ବିବାଦୀୟ |
ফিডেই ডিফেন্সৰ (=বিশ্বাসৰ ৰক্ষক),ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର)
ফিফ,ଫିଫ୍ |
ক্ষেত্ৰ ব্যৱস্থা,ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |
পোন্ধৰতম কৰ,ପ te ୍ଚଦଶ କର |
চিত্ৰৰ মূৰ,ଚିତ୍ର ମୁଣ୍ଡ
ফিন ডি ছিকেল,ଫିନ୍ ଡି ସାଇକେଲ୍ |
জুই খোৱা,ଅଗ୍ନି ଭୋଜନକାରୀ |
পাঁচ মাইল আইন,ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |
পতাকা,ପତାକା
ফ্লেমেন ডায়েলিছ,ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |
ফ্লেমেন মাৰ্চিয়ালিছ,ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |
জ্বলি থকা টৰ্চ,ଜ୍ୱଳନ୍ତ ମଶାଲ |
ফ্লেংক,ଫାଙ୍କା
ফ্লেংকিং মুভমেণ্ট,ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି
ফুলি উঠা সভ্যতা,ସମୃଦ୍ଧ ସଭ୍ୟତା |
নদীবাদী বিশ্বাস,ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |
লোক দেৱতা,ଲୋକ ଭଗବାନ |
লোক দেৱী,ଲୋକ ଦେବୀ
লোক স্মৃতি,ଲୋକ ସ୍ମୃତି
লোক মিথ (=folklore),ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ)
খাদ্য বিচাৰি ফুৰা,ଚୋରାଚାଲାଣ |
আক্ৰমণ,ଅଗ୍ରଗାମୀ |
পূৰ্বপুৰুষ,ଅଗ୍ରଗାମୀ |
পূৰ্বপুৰুষ,ପୂର୍ବଜ
আগশাৰীৰ,ଅଗ୍ରଗାମୀ |
নিঃসংগ আশা,ଭରସା
গঠনমূলক পৰ্যায়,ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |
দুৰ্গ,ଦୁର୍ଗ
দুৰ্গ নিৰ্মাণ,ଦୁର୍ଗ
দুৰ্গম চহৰ,ଦୁର୍ଗ ସହର
দুৰ্গ,ଦୁର୍ଗ
ফৰ্তুনা,ଫର୍ଚୁନା
ফ&#39;ৰাম ৰোমানম,ଫୋରମ୍ ରୋମାନମ୍ |
ফ্ৰান্সিস্কান,ଫ୍ରାନ୍ସିସ୍କାନ୍ |
ফ্ৰেংকলিন,ଫ୍ରାଙ୍କଲିନ୍ |
ভাতৃঘাতী যুদ্ধ,ଭ୍ରାତୃ ଯୁଦ୍ଧ |
ফ্ৰী চাৰ্চ,ମୁକ୍ତ ଚର୍ଚ୍ଚ
ফ্ৰীহোল্ডাৰ,ମୁକ୍ତଧାରୀ
ফ্ৰীলান্স সৈনিক,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ফ্ৰীলান্স সৈনিক,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ফ্ৰীমেন,ଫ୍ରିମାନ୍
ফ্ৰীমেন,ଫ୍ରିମାନ୍
ফ্ৰীপাছ,ଫ୍ରିପାସ୍ |
ফৰাচী বিপ্লৱ,ଫରାସୀ ବିପ୍ଳବ |
ফ্ৰাইয়াৰ,ଫ୍ରିୟାର୍ |
ফ্ৰিয়াছিয়ান ভাড়াতীয়া,ଫ୍ରାସିଆନ୍ ଭିକାରୀ
সীমান্ত&#39;এ মানুহ,ସୀମାନ୍ତ ମଣିଷ |
গেলিয়ন,ଗାଲେନ୍ |
গ্যালিকান (=গ্যালিকানিষ্ট),ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ)
গ্যালিকানিজম,ଗାଲିକାନିଜିମ୍ |
গেৰিছন,ଗ୍ୟାରିସନ୍ |
গল,ଗଲ୍ |
গাউণ্টলেট,ଗାଣ୍ଟଲେଟ୍ |
গাউণ্টলেট,ଗାଣ୍ଟଲେଟ୍ |
গেজেবো,ଗେଜେବୋ |
গেজেবো,ଗେଜେବୋ |
গেজেবো,ଗେଜେବୋ |
বংশাৱলীৰ ইতিহাস,ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |
বংশাৱলীৰ ৰেকৰ্ড,ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |
বংশাৱলীৰ তালিকা,ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |
বংশাৱলীৰ গছ,ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |
বংশাৱলী,ବଂଶାନୁକ୍ରମିକ
বংশাৱলী,ବଂଶାନୁକ୍ରମିକ
প্ৰজন্ম,ପି Generation ଼ି
গণহত্যা,ଜାତିସଂଘ
অনা-ইহুদী,ଅଣଯିହୂଦୀ
অনা-ইহুদী,ଅଣଯିହୂଦୀ
অনা-ইহুদী,ଅଣଯିହୂଦୀ
অনা-ইহুদী,ଅଣଯିହୂଦୀ
গেট্টো,ଘେଟୋ |
গেট্টো,ଘେଟୋ |
গিবেট,ଗିବ୍ବେଟ୍ |
গিল্ড (=গিল্ড),ଗିଲ୍ଡ (= ଗିଲ୍ଡ)
গ্লেডিয়েটাৰ,ଗ୍ଲାଡିଏଟର |
গৌৰৱময় বিপ্লৱ,ଗ or ରବମୟ ବିପ୍ଳବ |
গোল্ডেন হৰ্ড,ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |
গ্ৰেণ্ড এলায়েন্স,ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |
গ্ৰেণ্ডী,ଗ୍ରାଣ୍ଡି
গ্ৰেণ্ড চাইন&#39;ৰ,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
গ্ৰেণ্ড চাইন&#39;ৰ,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
মহান গৃহযুদ্ধ,ମହାନ ଗୃହଯୁଦ୍ଧ |
মহান প্ৰস্থান (বুদ্ধৰ),ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ)
বৃহত্তৰ ভাৰত,ଗ୍ରେଟର ଭାରତ |
গ্ৰেট হেলাছ,ମହାନ ହେଲାସ୍ |
গ্ৰেট হৰ্ড,ମହାନ ହୋର୍ଡ
মহান পৰিত্যাগ (=মহান প্ৰস্থান),ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ)
গ্ৰেট ছিল,ମହାନ ସିଲ୍ |
গ্ৰেট ট্ৰেক,ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |
গ্ৰেট ভেহিকেল,ମହାନ ଯାନ
চীনৰ গ্ৰেট ৱাল,ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |
গ্ৰেভ,ଗ୍ରୀଭ୍ |
গাৰ্ড-চেম্বাৰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
গাৰ্ড-চেম্বাৰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
গাৰ্ড-চেম্বাৰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
গুপ্তাছ,ଗୁପ୍ତା
হেজিঅ’গ্ৰাফী,ହାଗିଓଗ୍ରାଫି |
হেজিঅ’গ্ৰাফী,ହାଗିଓଗ୍ରାଫି |
হেজিঅ’লজি,ହାଜିଓଲୋଜି |
হেজিঅ’লজি,ହାଜିଓଲୋଜି |
ব্যক্তিগত দৰ্শকৰ হল,ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |
ৰাজহুৱা দৰ্শকৰ হল,ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |
হেচমেণ্ট,ହ୍ୟାଚ୍
হেথেন,ହେଥେନ୍ |
হেথেন,ହେଥେନ୍ |
হেথেনিজম,ହେଥେନିଜିମ୍ |
হেগিৰা (হেজেৰা),ହେଗିରା (ହେଜେରା)
হেলেনিজম,ହେଲେନିଜିମ୍ |
হেলট,ହେଲଟ୍ |
হেৰাল্ড্ৰি,ହେରାଲ୍ଡ୍ରି |
ঐতিহ্য,ହେରିଟେଜ୍
হাইৰ’গ্লিফিক ৰৈখিক আখৰ,ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |
হাইৰ&#39;গ্লিফিক লিপি,ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |
হাই চাৰ্চ,ହାଇ ଚର୍ଚ୍ଚ
হাই লেণ্ডাৰ,ହାଇ ଲ୍ୟାଣ୍ଡର୍ |
হিন্দু ধৰ্ম,ହିନ୍ଦୁ ଧର୍ମ
ইতিহাসবিদ,Histor ତିହାସିକ
ইতিহাসবিদ,Histor ତିହାସିକ
ঐতিহাসিক বস্তুবাদ,Histor ତିହାସିକ ବସ୍ତୁବାଦ |
ঐতিহাসিক যুগ,Histor ତିହାସିକ ଯୁଗ |
ঐতিহাসিক সীমান্ত,Histor ତିହାସିକ ସୀମା
ইতিহাসবিদ,ଇତିହାସକାର
ইতিহাসবিদ,ଇତିହାସକାର
ইতিহাস লেখা,ଇତିହାସ ଲିପି
ইতিহাস লেখা,ଇତିହାସ ଲିପି
ইতিহাস,ଇତିହାସ
হিট্টী সাম্ৰাজ্য,ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |
পবিত্ৰ মিত্ৰতা,ପବିତ୍ର ମିଳିତ ମଞ୍ଚ
পবিত্ৰ নগৰ,ପବିତ୍ର ସହର
পবিত্ৰ নগৰ,ପବିତ୍ର ସହର
পবিত্ৰ ভূমি,ପବିତ୍ର ଭୂମି
পবিত্ৰ ভূমি,ପବିତ୍ର ଭୂମି
হলি লীগ,ହୋଲି ଲିଗ୍ |
হলি লীগ,ହୋଲି ଲିଗ୍ |
পবিত্ৰ ৰোমান সাম্ৰাজ্য (=The Empire),ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ)
পবিত্ৰ সাগৰ,ପବିତ୍ର ସମୁଦ୍ର |
পবিত্ৰ সাগৰ,ପବିତ୍ର ସମୁଦ୍ର |
পবিত্ৰ যুদ্ধ,ପବିତ୍ର ଯୁଦ୍ଧ
পবিত্ৰ যুদ্ধ,ପବିତ୍ର ଯୁଦ୍ଧ
গৃহ চৰকাৰ,ଗୃହ ସରକାର
হোম গাৰ্ড,ହୋମ ଗାର୍ଡ |
গৃহভূমি,ମାତୃଭୂମି |
গৃহ শাসন,ଗୃହ ନିୟମ |
হোম ৰুল,ଗୃହ ନିୟମ
হৰ্ড,ହୋର୍ଡେ |
হৰ্ড,ହୋର୍ଡେ |
শত্ৰুতাপূৰ্ণ দেশ,ଶତ୍ରୁ ଦେଶ |
শত্ৰুতাপূৰ্ণ ভূমি,ଶତ୍ରୁ ଭୂମି |
hot pursuit,ଗରମ ଅନୁସରଣ
ঘৰ,ଘର
ঘৰ,ଘର
হাউচ অৱ কমনছ,ହାଉସ୍ ଅଫ୍ କମନ୍ସ
হাউচ অৱ লৰ্ডছ,ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |
প্ৰতিনিধি সদন,ଲୋକସଭା
হুগুয়েনট,ହୁଗୁଏନଟ୍ସ |
মানৱতাবাদ,ମାନବବାଦ |
মানৱতাবাদী,ମାନବବାଦୀ |
শত Yesrs&#39; যুদ্ধ,ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |
হাংকাৰ,ହଙ୍କର୍ |
ইবাদাত খানা (পূজাৰ ঘৰ),ଇବାଦତ ଖାନା (ପୂଜା ଘର)
আইকনক্লাষ্ট,ଆଇକନୋକ୍ଲାଷ୍ଟ |
মূৰ্তিপূজক,ପ୍ରତିମା
ইলাহি যুগ,ଇଲାହି ଯୁଗ |
অবৈধ যুদ্ধ,ବେଆଇନ ଯୁଦ୍ଧ |
আলোকিত পাণ্ডুলিপি,ଆଲୋକିତ ପାଣ୍ଡୁଲିପି
সচিত্ৰ পাণ্ডুলিপি,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
সচিত্ৰ পাণ্ডুলিপি,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ইমাম (ইমাউম),ଇମାମ (ଇମ୍ମାମ୍)
ইমামত,ଇମାମେଟ୍ |
ইমামত,ଇମାମେଟ୍ |
ইমাম্বৰা,ଇମମ୍ବର
ইম্পেৰিয়েল,ସାମ୍ରାଜ୍ୟ
ইম্পেৰিয়েল চিটি,ସାମ୍ରାଜ୍ୟ ସହର |
সাম্ৰাজ্যবাদ,ସାମ୍ରାଜ୍ୟବାଦ |
ইম্পেৰিয়েল পছন্দ,ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |
নীতিহীনতা,ଅପ୍ରାକୃତିକ |
ভণ্ড,ଇମ୍ପୋଷ୍ଟର୍ |
কাৰাবাস,କାରାଗାର
কাৰাবাস,କାରାଗାର
আক্ৰমণ,ଆକ୍ରମଣ
আক্ৰমণকাৰী,ଅନୁପ୍ରବେଶକାରୀ |
স্বাধীনতা,ସ୍ୱାଧୀନତା
স্বাধীনতা দিৱস,ସ୍ବାଧୀନତା ଦିବସ
স্বাধীনতা প্ৰেক্ষাগৃহ,ସ୍ୱାଧୀନତା ହଲ୍
ভাৰতীয় আমেৰিকান (=ৰেড ইণ্ডিয়ান=আমেৰিকান ইণ্ডিয়ান),ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
ইণ্ডিয়ান হোম ৰুল লীগ,ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
ঔদ্যোগিক বিপ্লৱ,ଶିଳ୍ପ ବିପ୍ଳବ |
কাফিৰ,ଅବିଶ୍ୱାସୀ |
কাফিৰ,ଅବିଶ୍ୱାସୀ |
অনুপ্ৰৱেশ,ଅନୁପ୍ରବେଶ
অনুপ্ৰৱেশকাৰী,ଅନୁପ୍ରବେଶକାରୀ |
তথ্যদাতা,ସୂଚନାଯୋଗ୍ୟ
তথ্যদাতা,ସୂଚନାଯୋଗ୍ୟ
তথ্যদাতা,ସୂଚନାଦାତା
তথ্যদাতা,ସୂଚନାଦାତା
প্ৰৱেশ,ଅନୁପ୍ରବେଶ
প্ৰৱেশ,ଅନୁପ୍ରବେଶ
প্ৰৱেশ,ଅନୁପ୍ରବେଶ
বাসস্থান,ବାସସ୍ଥାନ
বাসিন্দা,ନିବାସୀ
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ |
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ |
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ |
শিলালিপি,ଲେଖା
চিহ্ন,ଇନସିନିୟା |
যোগদানৰ যন্ত্ৰ,ଯୋଗଦାନର ଯନ୍ତ୍ର
চৰকাৰৰ আহিলা,ସରକାରଙ୍କ ଉପକରଣ
বিদ্ৰোহ (বিদ্ৰোহ),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
বিদ্ৰোহী,ବିଦ୍ରୋହୀ
বিদ্ৰোহ,ବିଦ୍ରୋହ
বিদ্ৰোহ,ବିଦ୍ରୋହ
সংহতি,ଏକୀକରଣ
ৰেকৰ্ডৰ অখণ্ডতা,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ৰাজ্যসমূহৰ অখণ্ডতা,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
বুদ্ধিমান (Intelligentzia),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
মধ্যস্থতা,ମଧ୍ୟସ୍ଥି |
মধ্যস্থতাকাৰী,ମଧ୍ୟସ୍ଥି |
মধ্যস্থতাকাৰী,ମଧ୍ୟସ୍ଥି |
আন্তৰ্জাতিকতাবাদ,ଆନ୍ତର୍ଜାତୀୟତା
আন্তৰ্জাতিকতাবাদ,ଆନ୍ତର୍ଜାତୀୟତା
আন্তৰ্জাতিকতাবাদী,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
আন্তঃসংযোগী যুদ্ধ,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
ইণ্টাৰনী,ଇଣ୍ଟରନେଟ୍
ইণ্টাৰনী,ଇଣ୍ଟରନେଟ୍
ইণ্টাৰনী শিবিৰ,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
আৱদ্ধ কৰি ৰখা,ଇଣ୍ଟର୍ନେଟ୍
আৱদ্ধ কৰি ৰখা,ଇଣ୍ଟର୍ନେଟ୍
আৱদ্ধ কৰি ৰখা,ଇଣ୍ଟର୍ନେଟ୍
Internuncio,ଇଣ୍ଟର୍ନିସିଓ |
ব্যাখ্যাকৰোতা,ଅନୁବାଦକ
ব্যাখ্যাকৰোতা,ଅନୁବାଦକ
ব্যাখ্যাকৰোতা,ଅନୁବାଦକ
হস্তক্ষেপ,ହସ୍ତକ୍ଷେପ
ইনটেষ্টেচি,ଆନ୍ତରିକତା
ইনটেষ্টেট,ଅନ୍ତନଳୀ
কুটিলতা,ଷଡଯନ୍ତ୍ର
অনুপ্ৰৱেশকাৰী,ଅନୁପ୍ରବେଶକାରୀ
অনুপ্ৰৱেশকাৰী,ଅନୁପ୍ରବେଶକାରୀ
অনুপ্ৰৱেশ,ଅନୁପ୍ରବେଶ
আক্ৰমণ,ଆକ୍ରମଣ
আক্ৰমণ,ଆକ୍ରମଣ
বিনিয়োগ কৰা,ବିନିଯୋଗ କରନ୍ତୁ |
