Odiya,Tamil
ଚ୍ୟାନେଲ ସୁଇଚ୍ |,சேனல் மாறுதல்
ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ,சிறப்பியல்பு மின்மறுப்பு
ବେଶ୍ୟା,பண்புகள்
ବାହକ ବାହକ |,சார்ஜ் கேரியர்
ଚାର୍ଜ ଘନତା |,கட்டணம் அடர்த்தி
ଚାର୍ଜ କରାଯାଇଛି,விதிக்கப்படும்
ଚାର୍ଜର୍,சார்ஜர்
ଭୋଲଟେଜ୍ ଚାର୍ଜ କରିବା |,சார்ஜிங் மின்னழுத்தம்
ଚାର୍ଟ,விளக்கப்படம்
ଅଧ୍ୟାୟ,சாசிஸ்
ଚାଟ୍ କରନ୍ତୁ |,அரட்டை
ଚିପ୍,சில்லு
କୋଇଲା କୋଇଲା |,சாக் சுருள்
ଚାପି ଇନପୁଟ,சாக் உள்ளீடு
ଚପ୍ପର ଆମ୍ପଲିଫାୟର୍ |,சாப்பர் பெருக்கி
କ୍ରୋମା,குரோமா
କ୍ରୋମୋ ନମୁନା ଗଠନ |,குரோமா மாதிரி அமைப்பு
କ୍ରୋଣ୍ଟାନ୍ସ,குரோமினன்ஸ்
ସିନେମାଟୋମ୍ରାଫି,ஒளிப்பதிவு
ସର୍କିଟ,சுற்று
ସର୍କିଟ ବୋର୍ଡ |,சர்க்யூட் பலகை
ସର୍କିଟ୍ ବ୍ରେକର୍ |,சுற்று பிரிப்பான்
ସର୍କିଟ୍ ଉପାଦାନ |,சுற்று உறுப்பு
ସର୍କିଟ୍ ସୁଇଚ୍ |,சுற்று மாறுதல்
ସର୍କିଟ୍ରି |,சுற்று
ବୃତ୍ତାକାର ଗତି,வட்ட இயக்கம்
ବୃତ୍ତାକାର ପୋଲାରାଇଜେସନ୍ |,வட்ட துருவமுனைப்பு
ବୃତ୍ତାକାର ସାଟେଲାଇଟ୍ କକ୍ଷପଥ |,வட்ட செயற்கைக்கோள் சுற்றுப்பாதை
ସର୍କୁଲାର୍ ବେଗ |,வட்ட வேகம்
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଆଣ୍ଟେନା |,வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଟ୍ରାନ୍ସମିସନ୍ |,வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்
ରକ୍ତ ସଞ୍ଚାଳକ |,சுற்றறிக்கை
କ୍ଲାଡିଂ,உறைப்பூச்சு
କ୍ଲମ୍ପ,கொத்து
କ୍ଲେମ୍ପିଂ ସର୍କିଟ୍ |,கிளம்பிங் சர்க்யூட்
ଶ୍ରେଣୀ ଏକ ଅପରେସନ୍ |,வகுப்பு A செயல்பாடு
ଶ୍ରେଣୀ c ଟ୍ୟୁନ୍ ଏମ୍ପଲିଫାୟର୍ |,வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி
ନିର୍ଗମନ ସ୍ଥାନ,உமிழ்வு வகுப்பு
ଶାସ୍ତ୍ରୀୟ ପଦାର୍ଥ ବିଜ୍ଞାନ,கிளாசிக்கல் இயற்பியல்
ବର୍ଗୀକରଣ,வகைப்பாடு
ସଫା କରିବା ଏଜେଣ୍ଟ |,துப்புரவு முகவர்
ସଫା,தெளிவான
ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |,தெளிவான சேனல்
କ୍ଲିକ୍ କରନ୍ତୁ |,கிளிக் செய்க
କ୍ଲାଏଣ୍ଟ,வாடிக்கையாளர்
କ୍ଲାଏଣ୍ଟ ସମ୍ପର୍କ (ସର୍ଭର ସମ୍ପର୍କ),கிளையன்ட் உறவு (சேவையக உறவு)
କ୍ଲିଫ୍ ପ୍ରଭାବ,குன்றின் விளைவு
କ୍ଲିପ୍ ବୋର୍ଡ |,கிளிப் போர்டு
କ୍ଲିପ୍,கிளிப்பிங்
ଘଣ୍ଟା ନାଜ୍ |,கடிகார துடிப்பு
ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,கடிகார ஃபிளிப் ஃப்ளாப்
ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |,கடிகார மைக்
ଘଣ୍ଟା-ଆବୃତ୍ତି,கடிகார அதிர்வெண்
ଘଣ୍ଟା ବୁଲାଇ |,கடிகாரகடிகாரச்சுற்று
ବନ୍ଦ ସର୍କିଟ |,மூடிய சுற்று
ବନ୍ଦ ଲୁପ୍ |,முடிந்த சுற்றுவளைவு
କ୍ଲଷ୍ଟର,கொத்து
କ୍ଲଷ୍ଟରିଙ୍ଗ,கிளஸ்டரிங்
କ୍ଲଟର୍,ஒழுங்கீனம்
କ୍ଲଟର୍ କ୍ଷତି |,ஒழுங்கீனம் இழப்பு
ଆବରଣ,பூச்சு
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,கோஆக்சியல் கேபிள்
କୋକ୍ିଆଲ୍ ଲାଇନ୍ |,கோஆக்சியல் வரி
କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்
ସହ-ଚ୍ୟାନେଲ |,இணை-சேனல்
ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |,இணை-சேனல் குறுக்கீடு
କୋଚେଲା,கோக்லியா
କୋଡ୍,குறியீடு
କୋଡ୍ ସଂଖ୍ୟା,குறியீட்டு எண்
କୋଡ୍ ହାର,குறியீடு வீதம்
କୋଡ୍ ଶବ୍ଦ,குறியீடு சொல்
କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ),கோடெக் (குறியீட்டு டிகோடிங்)
କୋଡ୍ ଅଡିଓ |,குறியிடப்பட்ட ஆடியோ
Couder,குறியீட்டாளர்
ସହଯୋଗ,குறியீட்டு முறை
କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |,குறியீட்டு டிகோடிங் நுட்பம்
କୋଡିଂ ତ୍ରୁଟି |,குறியீட்டு பிழை
କୋଡିଙ୍ଗ୍ ହାର,குறியீட்டு வீதம்
କୋଡିଂ କ techni ଶଳ |,குறியீட்டு நுட்பம்
ସହଯୋଗୀ,குணகம்
ବାଧ୍ୟତାମୂଳକ,கட்டாய
ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |,ஒத்திசைவான பண்பேற்றம்
କୋଇଲା |,சுருள்
ସହଯୋଗ,இணைந்து
ଭୁଶୁଡ଼ିବା,சரிவு
କଲେକ୍ଟର |,ஆட்சியர்
ସଂଗୃହକ କରେଣ୍ଟ୍ |,கலெக்டர் மின்னோட்டம்
କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |,அடிப்படை நடத்தைக்கு கலெக்டர்
କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |,கலெக்டர்-பேஸ் சந்தி
ରଙ୍ଗ,நிறம்
ରଙ୍ଗ ଆନାଲିଜର |,வண்ண பகுப்பாய்வி
ରଙ୍ଗ ବାଲାନ୍ସ |,வண்ண சமநிலை
ରଙ୍ଗ ଫାଟିଗଲା,வண்ண வெடிப்பு
ରଙ୍ଗ ଚାର୍ଟ |,வண்ண விளக்கப்படம்
ରଙ୍ଗ ମିଶ୍ରଣ |,வண்ண சேர்க்கை
ରଙ୍ଗ ସ୍ଥିର |,வண்ண மாறிலி
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு)
ରଙ୍ଗ ଗଭୀରତା,வண்ண ஆழம்
ରଙ୍ଗ ଥକ୍କୁମାନେ |,வண்ண சோர்வு
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,வண்ண வடிகட்டி
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,வண்ண கொலையாளி சுற்று
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,வண்ண கினெஸ்கோப்
ରଙ୍ଗ ମିକ୍ସର୍ |,வண்ண கலவை
ରଙ୍ଗ pattern ାଞ୍ଚା |,வண்ண முறை
ରଙ୍ଗ ଧାରଣା,வண்ண கருத்து
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,வண்ண படத் திரை
ରଙ୍ଗ ସ୍ଥାନ |,வண்ண இடம்
ରଙ୍ଗ ସବ୍କରାରିର୍ |,வண்ண துணைக் கேரியர்
ରଙ୍ଗ ତାପମାତ୍ରା |,வண்ண வெப்பநிலை
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,வண்ண பரிமாற்றம்
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,வண்ண குழாய்
ରଙ୍ଗ,நிறம்
ରଙ୍ଗହୀନ |,நிறமற்ற
ମିଶ୍ରଣ,சேர்க்கை
ମିଶ୍ରଣ,காம்பினர்
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,இணைக்கும் செயல்முறை
ଜଜ୍,எரிப்பு
ନିର୍ଦ୍ଦେଶ,கட்டளை
ଆରମ୍ଭ,தொடக்க
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,வணிக ஒளிபரப்பு
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,வணிக தொலைக்காட்சி
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,பொதுவான கலெக்டர் சுற்று
ଯୋଗାଯୋଗ |,தொடர்பு
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,தொடர்பு செயற்கைக்கோள்
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,சமூக வானொலி மையம்
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,சமூக வானொலி நிலையம்
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),சிறிய வட்டு (குறுவட்டு)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,காம்பாக்ட் டிஸ்க் பிளேயர்
ତୁଳନା,காம்பண்டர்
ତୁଳନା,வளர்ப்பது
ସୁସଙ୍ଗତତା,பொருந்தக்கூடிய தன்மை
ସୁସଙ୍ଗତ,இணக்கமான
ସଙ୍କଳନକାରୀ,கம்பைலர்
ସମ୍ପୃକ୍ତ,நிரப்பு
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,நிரப்பு டிரான்சிஸ்டர்
ଜଟିଳ ତରଙ୍ଗ |,சிக்கலான அலை
ଉପାଦାନ,கூறு
ମିଶ୍ରିତ,கூட்டு
ରଚନା ସର୍କିଟ୍ |,கலப்பு சுற்று
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,கூட்டு டிஜிட்டல்
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
ମିଶ୍ରିତ ସଙ୍କେତ |,கலப்பு சமிக்ஞை
ମିଶ୍ରିତ ଭିଡିଓ,கூட்டு வீடியோ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,கலப்பு வீடியோ சமிக்ஞை
ରଚନା,கலவை
ସଙ୍କଳନ ତଥ୍ୟ,சுருக்கப்பட்ட தரவு
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
ସଙ୍କୋଚିତ ଭିଡିଓ |,சுருக்கப்பட்ட வீடியோ
ସଙ୍କୋଚନ,சுருக்க
ସଙ୍କୋଚନ କଳାକୃତି |,சுருக்க கலைப்பொருள்
ସଙ୍କୋଚନ ବିପଦ |,சுருக்க ஆபத்து
ସଙ୍କୋଚନ କ techni ଶଳ |,சுருக்க நுட்பம்
ସଙ୍କଣଶକ,அமுக்கி
ଗଣଯୋଗୀ,கணக்கிடுங்கள்
କମ୍ପ୍ୟୁଟର,கணினி
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,கணினி அடிப்படையிலான மல்டிமீடியா
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,கணனி செய்நிரலாக்கம்
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,கணினி தொழில்நுட்பம்
କନକଭ୍ ଲେନ୍ସ,குழிவான லென்ஸ்
କନକଭ୍ ଦର୍ପଣ |,குழிவான கண்ணாடி
ଲୁଚାନ୍ତୁ,மறைத்தல்
ଏକାଗ୍ର,செறிவு
ଏକାଗ୍ରତା,செறிவு
ଏକାଗ୍ର ଲେନ୍ସ,செறிவு லென்ஸ்
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,மின்தேக்கி மைக்ரோஃபோன்
ସନ୍ତୁଳନର ଅବସ୍ଥା |,சமநிலையின் நிலை
ଧାଜାକରଣ,கடத்தல்
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,கடத்தல் மின்னோட்டம்
ପରିଚୟ,கடத்துத்திறன்
କଣ୍ଡକ୍ଟର |,நடத்துனர்
ବିନ୍ୟାସ,உள்ளமைவு
ସଂଯୋଗ,இணைப்பு
ସଂଯୋଗ,இணைப்பு
ସଂଯୋଜକ |,இணைப்பு
ସ୍ଥିରତା,நிலைத்தன்மையும்
କ୍ରମାଗତ ଭାବରେ |,தொடர்ந்து
କନସୋଲ୍ |,கன்சோல்
ସ୍ଥିର,மாறிலி
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,நிலையான வீச்சு
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
ପାତ୍ର ଫର୍ମାଟ୍ |,கொள்கலன் வடிவம்
ପ୍ରଦୂଷଣ,மாசுபாடு
ବିଷୟବସ୍ତୁ,உள்ளடக்கம்
ସଂଲଗ୍ନ,தொடர்ச்சியான
ନିରନ୍ତରତା,தொடர்ச்சி
ନିରନ୍ତରତା ବୁଥ୍ |,தொடர்ச்சியான சாவடி
ନିରନ୍ତର ଗଣ୍ଠି |,தொடர்ச்சியான குமிழ்
ନିରନ୍ତର |,தொடர்ச்சியான
କ୍ରମାଗତ ଆର୍କ,தொடர்ச்சியான வளைவு
କ୍ରମାଗତ ତରଙ୍ଗ |,தொடர்ச்சியான அலை
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,விளிம்பு வரி
ବିଷୟବସ୍ତୁ ଯୋଜନା,விளிம்பு திட்டம்
ଚୁକ୍ତିନାମା,ஒப்பந்த
ସଂକୋଚନ,சுருள்
ବିପରୀତ ଅନୁପାତ,கான்ட்ராஸ்ட் விகிதம்
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,கட்டுப்பாட்டு சுற்று
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,கட்டுப்பாட்டு மின்முனை
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,கட்டுப்பாட்டு உபகரணங்கள்
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,கட்டுப்பாட்டு கட்டம்
ନିୟନ୍ତ୍ରଣ ରେଖା,கட்டுப்பாட்டு வரி
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,கட்டுப்பாட்டு குழு
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,கட்டுப்பாட்டு அறை
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,கட்டுப்பாட்டு அட்டவணை
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,கட்டுப்பாட்டு கோபுரம்
ନିୟନ୍ତ୍ରକ,கட்டுப்படுத்தி
ଏକତ୍ରିତତା,ஒன்றிணைத்தல்
ଏକତ୍ରିତ ଲେନ୍ସ |,ஒருங்கிணைந்த லென்ஸ்
Contenker,மாற்றி
କନଭକ୍ସ ଲେନ୍ସ |,குவிந்த லென்ஸ்
ଦୋଷ,மாற்றுதல்
Convolution cended,கன்வெர்யூஷன் குறியிடப்பட்டது
ଦୋଷୀ ଜଣା,மாற்றும் இடைக்கணிப்பு
ଦୋଷୀ ଅସହଯୋଗୀ |,மாற்றும் இடைக்கணிப்பு
କୁକି |,குக்கீ
କୁକିଅର୍,குக்கியர்
ତମ୍ବାସେସୋର,கோப்ரோசசர்
କର୍ଡ,தண்டு
କରୋନା |,கொரோனா
କରୋନା ଡିସଚାର୍ଜ |,கொரோனா வெளியேற்றம்
ସମ୍ପର୍କ |,தொடர்பு
କସିନ୍ ଉପାଦାନ |,கொசைன் கூறு
କସିନ୍ ତରଙ୍ଗ |,கொசைன் அலை
କସମିକ୍ ଶବ୍ଦ,அண்ட சத்தம்
କାଉଣ୍ଟର,கவுண்டர்
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,எதிர் கடிகார திசையில்
କପଟର୍ |,கப்ளர்
ଯୋଡିଙ୍ଗ୍,இணைப்பு
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,இணைப்பு மின்தேக்கி
Coupling ନେଟୱାର୍କ,இணைப்பு நெட்வொர்க்
ସହଯୋଗ ପ୍ରତିରୋଧ,இணைப்பு எதிர்ப்பு
ସହଯୋଗୀ ବଣ୍ଡ |,சக பிணைப்பு
କଭରେଜ୍,பாதுகாப்பு
ଦୁର୍ଘଟଣା,செயலிழப்பு
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,சிக்கலான இசைக்குழு
ଗୁରୁତର ଅବସ୍ଥା |,சிக்கலான நிலை
ଗୁରୁତର ଚିନ୍ତା |,சிக்கலான இணைப்பு
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,சிக்கலான அதிர்வெண்
ଗୁରୁତର ପାରାମିଟର |,சிக்கலான அளவுரு
କୁମ୍ଭୀର କ୍ଲିପ୍ |,முதலை கிளிப்
କ୍ରସ୍ କ୍ଷୀଣ |,குறுக்கு மறைதல்
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,குறுக்கு பண்பேற்றம்
କ୍ରସ୍ ଟକ୍ |,குறுக்கு பேச்சு
କ୍ରସଫେଡ୍,கிராஸ்ஃபேட்
କ୍ରିପ୍ଟୋଗ୍ରାଫି,குறியாக்கவியல்
ସ୍ଫଟିକ୍,படிக
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,படிக வடிகட்டி
କ୍ୟୁ,கியூ
କ୍ୟୁ ମାର୍କ,கியூ மதிப்பெண்கள்
କ୍ୟୁରିଂ ଉପକରଣ,கியூயிங் சாதனம்
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,தற்போதைய வடிகால்
ସାମ୍ପ୍ରତିକ ମିଟର,தற்போதைய மீட்டர்
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,மின்சார மின்மாற்றி
କର୍ସର୍,கர்சர்
ବକ୍ର,வளைவு
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,அதிர்வெண் துண்டிக்கவும்
କଟର,கட்டர்
ସାଇବର କାଫେ |,கணணி மையம்
ସାଇବର ସୁରକ୍ଷା |,சைபர் பாதுகாப்பு
ସାଇବର ସ୍ଥାନ |,மின்வெளி
ଚକ୍ର,மிதிவண்டி
ସାଇକ୍ଲିକ୍ |,சுழற்சி
D.C. ଉପାଦାନ,டி.சி. கூறு
D.C. ଥାଳି ଶକ୍ତି,டி.சி. தட்டு சக்தி
D.C. ପୁନରୁଦ୍ଧାର,டி.சி. மறுசீரமைப்பு
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,டம்பர் டையோடு
ବନ୍ଧପ,டம்பிங்
ଅନ୍ଧାର,இருள்
ତଥ୍ୟ,தகவல்கள்
ଡାଟା ପ୍ରସାରଣ |,தரவு ஒளிபரப்பு
ତଥ୍ୟ ସଙ୍କୋଚନ |,தரவு சுருக்க
ଡାଟା ଡ୍ରିଲିଂ |,தரவு துளையிடுதல்
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,தரவு குறியாக்கம்
ଡାଟା ଫାଇଲ୍ |,தரவு கோப்பு
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,தரவு கையாளுதல்
ତଥ୍ୟ ଖଣି,தரவு சுரங்க
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,தகவல் செயல்முறை
ଡାଟା ସଞ୍ଚାଳକ |,தரவு செயலி
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
ଡାଟା ସେବା |,தரவு சேவை
ତଥ୍ୟ ଫର୍ଦ୍ଦ,தரவுத்தாள்
ତଥ୍ୟ ସଂରକ୍ଷଣ,தரவு சேமிப்பு
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,தரவு ஸ்ட்ரீம்
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,தரவு மாற்றம்
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,தரவு பரிமாற்றம்
ଡାଟାବେସ୍ |,தரவுத்தளம்
ଡେସ୍କାଷ୍ଟିଂ |,டேட்டா காஸ்டிங்
ଡାଟାଗ୍ରାମ୍,டேட்டாகிராம்
DB ମିଟର,டிபி மீட்டர்
ମୃତ ପବନ,இறந்த காற்று
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,இறந்த குறுகிய சுற்று
ମୃତ ସ୍ପଟ୍,இறந்த இடம்
ଜଳଖିଆ,முட்டுக்கட்டை
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,பிழைத்திருத்த திட்டம்
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,பிழைத்திருத்தம்
ଶବ୍ଦର କ୍ଷୟ |,ஒலியின் சிதைவு
ଡେକ୍ସିବେଲ୍ (DB),டெசிபல் (டி.பி.)
ଦଶମିକ,தசம
ଦଶମିକ କୋଡ୍ |,தசம குறியீடு
ଦଶମିକ ଅଙ୍କ |,தசம இலக்க
ଡିସପିଅର୍ କରିବା,புரிந்துகொள்ளுதல்
ଡେକୋଡର୍,டிகோடர்
ଡିକୋଡିଂ,டிகோடிங்
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
ସଙ୍କଳନ,டிகம்பரஷ்ஷன்
ସଜାଇବା,துண்டித்தல்
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,துண்டிப்பு சுற்று
ନେଟୱର୍କ ନେଟୱାର୍କ |,பிணைப்பு நெட்வொர்க்
ଡିକ୍ରିପ୍ସନ୍,மறைகுறியாக்கம்
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,அர்ப்பணிக்கப்பட்ட வரி
ଦେ-ଏମ୍ବେଡିଂ |,டி-என்டிங்
ଡି-ଫାଟିସ୍ |,டி-எம்பேசிஸ்
ଡିଫଲ୍ଟ |,இயல்புநிலை
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,தரத்தில் குறைபாடு
ତ୍ରୁଟିଯୁକ୍ତ,குறைபாடுள்ள
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,குறைபாடுள்ள அலகு
ସଂଜ୍ଞା,வரையறை
ଡିସଲେନେକସନ |,விலகல்
ବିକଳାଙ୍ଗ,சிதைவு
ନବିଣ୍ଡେସନ୍,Defragmentation
ଡି-ଗସିଂ କୋଇଲ୍ |,டி-காஸிங் சுருள்
ଡିଗ୍ରୀ,பட்டம்
ଡି-ଇଣ୍ଟରଲିଭେଭର |,டி-இன்டர்லீவர்
ବିଳମ୍ବ ରେଖା,தாமதக் கோடு
ବିଳମ୍ବ ସମୟ,தாமத நேரம்
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,தாமதமான பிரேம் நினைவகம்
ବିଳମ୍ବିତ ସ୍କାନିଂ |,தாமதமாக ஸ்கேனிங்
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,தாமதமான ஒத்திசைவு சமிக்ஞை
ବିତରଣ,டெலிவரி
ବିତରଣ ବ୍ୟବସ୍ଥା,விநியோக அமைப்பு
ଡେମୋଡୁଲେସନ୍,டெமோடுலேஷன்
ଡେମୋଡୁଲେଟର କାର୍ଡ |,டெமோடுலேட்டர் அட்டை
Demultipleter,டெமுல்டிப்ளெக்சர்
କ୍ଷେତ୍ରର ଗଭୀରତା |,வயலின் ஆழம்
ଅବତରଣ,இறங்கு
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,வடிவமைப்பு விவரக்குறிப்பு
ଡେସ୍କଟପ,டெஸ்க்டாப்
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,கண்டறிதல் வெளியீடு
ବ୍ୟତିକ୍ରମ,விலகல்
ଉପକରଣ,சாதனம்
ଉପକରଣ ଡ୍ରାଇଭର |,சாதன இயக்கி
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,பரிசோதனை
ଚିତ୍ର,வரைபடம்
ସଂଳାପ ଟ୍ରାକ୍ |,உரையாடல் டிராக்
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,விட்டம் பயன்முறை
ହୀରା ଷ୍ଟାଇଲସ୍ |,டயமண்ட் ஸ்டைலஸ்
ଡାଇଫ୍ରାଗମ୍ |,உதரவிதானம்
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,உதரவிதான உறிஞ்சி
ଡିକଟିକ୍ ଶୁଣିବା |,டைகோடிக் கேட்பது
DiWeLictericorick,மின்கடத்தா
Divelostic Brock- ତଳକୁ |,மின்கடத்தா இடைவெளி- கீழே
Divelostic କ୍ଷତି |,மின்கடத்தா இழப்பு
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,வேறுபாடு அதிர்வெண்
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,வித்தியாசமான தொனி
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,வேறுபட்ட பெருக்கி
ଭିନ୍ନ,மாறுபாடு
ଭିନ୍ନ,டிஃப்பியூசர்
ଅଙ୍କ,இலக்கு
ଡିଜିଟାଲ୍ |,டிஜிடல்
ଡିଜିଟାଲ୍ କଳାକୃତି |,டிஜிட்டல் கலைப்பொருள்
ଡିଜିଟାଲ୍ ଅଡିଓ |,டிஜிட்டல் ஆடியோ
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,டிஜிட்டல் ஆடியோ வடிகட்டி
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,டிஜிட்டல் ஆடியோ பணி நிலையம்
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,எண்ணியல் படக்கருவி
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,டிஜிட்டல் கணினி
ଡିଜିଟାଲ୍ ଡାଟା |,டிஜிட்டல் தரவு
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,டிஜிட்டல் எடிட்டிங்
