Punjabi,Assamese
ਡਿਫਰੈਂਸ਼ੀਅਲ ਐਂਪਲੀਫਾਇਰ,ডিফাৰেন্সিয়েল এম্প্লিফায়াৰ
ਡਿਫਰੈਂਸ਼ੀਅਲ ਐਂਪਲੀਫਾਇਰ,ডিফাৰেন্সিয়েল এম্প্লিফায়াৰ
ਡਿਫਰੈਂਸ਼ੀਅਲ ਕੈਥੋਡ ਟ੍ਰੇਲਿੰਗ,ডিফাৰেন্সিয়েল কেথ’ড ট্ৰেইলিং
ਅੰਤਰ ਆਪਰੇਟਰ,ডিফাৰেন্সিয়েল অপাৰেটৰ
ਫਰਕ ਇੰਪੁੱਟ ਵੋਲਟੇਜ,ডিফাৰেন্সিয়েল ইনপুট ভল্টেজ
ਅੰਤਰ ਮੋਡ,ডিফাৰেন্সিয়েল মোড
ਵਿਭਾਜਨ ਮੋਡ ਸੰਕੇਤ,ডিফাৰেন্সিয়েল মোড ইংগিত
ਵਿਭਿੰਨ ਜੋੜਾ,ডিফাৰেন্সিয়েল যোৰ
ਡਿਫਰੈਂਸ਼ੀਅਲ PSK,ডিফাৰেন্সিয়েল পি এছ কে
ਵਿਭਿੰਨ ਸਰਕਟ,ডিফাৰেন্সিয়েল চাৰ্কিট
ਅੰਤਰ,ডিফাৰেন্সিয়েল
ਫੈਲਿਆ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ,ডিফ্য়ুজ জংচন ট্ৰেঞ্জিষ্টৰ
ਫੈਲਣ ਵਾਲਾ ਰੋਧਕ,বিক্ষিপ্ত ৰেজিষ্টৰ
ਫੈਲਾ,প্ৰসাৰণ
ਫੈਲਾਅ ਕੈਪੇਸੀਟਰ,প্ৰসাৰণ কেপাচিটৰ
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,ডিজিটেল ফিল্টাৰ
ਸਕੋਰ,মানংক
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,ডিজিটেল বৰ্তনী
ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ,ডিজিটেল যোগাযোগ
ਡਿਜ਼ੀਟਲ ਤੁਲਨਾਕਾਰ,ডিজিটেল তুলনাকাৰী
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ডিজিটেল কম্পিউটাৰ
ਡਿਜ਼ੀਟਲ ਦੇਰੀ,ডিজিটেল বিলম্ব
ਡਿਜੀਟਲ ਡਿਜ਼ਾਈਨ ਮਾਈਕ੍ਰੋਪਾਵਰ,ডিজিটেল ডিজাইন মাইক্ৰ&#39;পাৱাৰ
ਡਿਜ਼ੀਟਲ ਡਿਸਪਲੇਅ,ডিজিটেল প্ৰদৰ্শন
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,ডিজিটেল ফিল্টাৰ
ਡਿਜੀਟਲ ਫਿਲਟਰਿੰਗ,ডিজিটেল ফিল্টাৰিং
ਸੰਖਿਆਤਮਕ ਤਰਕ,সংখ্যাগত যুক্তি
ਸੰਖਿਆਤਮਕ ਤਰਕ,সংখ্যাগত যুক্তি
ਡਿਜ਼ੀਟਲ ਪੌਲੀਮੀਟਰ,ডিজিটেল পলিমিটাৰ
ਡਿਜੀਟਲ ਮਲਟੀਮੀਟਰ,ডিজিটেল মাল্টিমিটাৰ
ਡਿਜ਼ੀਟਲ ਪਲਸ,ডিজিটেল পালছ
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,ডিজিটেল সংকেত প্ৰক্ৰিয়াকৰণ
ਡਿਜੀਟਲ ਟੈਲੀਵਿਜ਼ਨ,ডিজিটেল টেলিভিছন
ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ,ডিজিটেল এনালগ কনভাৰ্টাৰ
ਬੀਮਾ,বীমা
ਅਯਾਮੀ ਸਮੀਕਰਨ,মাত্ৰিক সমীকৰণ
ਡਾਇਓਡ,ডাইঅ&#39;ড
ਡਾਇਡ ਗੁਣ,ডাইঅ&#39;ডৰ বৈশিষ্ট্য
ਡਾਇਓਡ ਵਿਸ਼ੇਸ਼ਤਾ ਵਕਰ,ডাইঅ&#39;ডৰ বৈশিষ্ট্যপূৰ্ণ বক্ৰ
ਡਾਇਡ ਡਿਟੈਕਟਰ,ডাইঅ&#39;ড ডিটেক্টৰ
ਡਾਇਡ ਗੁਣਕ,ডাইঅ&#39;ড বহুগুণক
ਡਾਇਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ/ਡੀਟੀਐਸ,ডাইঅ&#39;ড ট্ৰেঞ্জিষ্টৰ লজিক/ডিটিএছ
ਧੀ,জীয়েক
nati ਸਵਿੱਚ,নাতি চুইচ
ਡਿਪਲੋਇਡ,ডিপ্লয়ড
dipole,ডাইপোল
dipole antenna,ডাইপোল এন্টেনা
dirac,dirac
ਸਿੱਧਾ ਪਤਾ,প্ৰত্যক্ষ ঠিকনা
ਸਿੱਧੀ ਜੋੜੀ,প্ৰত্যক্ষ সংযোজন
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),প্ৰত্যক্ষ মেমৰি অভিগম (DMA)
ਸਿੱਧੀ ਲਿਖਤ ਦਾ ਸਰੀਰ,প্ৰত্যক্ষ লিখাৰ দেহ
ਦਿਸ਼ਾਤਮਕ ਗੇਮੇਟ,দিশগত গেমেট
ਦਿਸ਼ਾਤਮਕ ਲਾਭ,দিশগত লাভ
ਦਿਸ਼ਾ,দিশগততা
ਦਿਸ਼ਾ ਐਂਟੀਨਾ,দিশ এন্টেনা
ਅਸਮਰੱਥ ਜਾਂਚ,অক্ষম কৰা অনুসন্ধান
ਡੀਸੈਂਬਲ,ডিএসেম্বল
ਇਮਰਸ਼ਨ,বিসৰ্জন
"ਇਮਰਸ਼ਨ ਲੈਂਪ, ਇਮਰਸ਼ਨ ਲੈਂਪ","ইমাৰ্চন লেম্প, ইমাৰ্চন লেম্প"
ਖਾਸ ਪਦਾਰਥ,কণাযুক্ত পদাৰ্থ
ਵਿਤਰਕ ਟੈਕਸ,বিতৰণ কৰ
ਕੰਕੇਵ ਐਂਟੀਨਾ,অৱতল এন্টেনা
ਡਿਸਕ,ডিস্ক
ਵਿਸਥਾਪਨ ਸਥਿਰ (ਸਥਿਰ),বিচ্যুতি ধ্ৰুৱক (ধ্ৰুৱক)
ਵਿਸਥਾਪਨ ਮੌਜੂਦਾ,বিচ্যুতি কাৰেণ্ট
ਵਿਸਥਾਪਨ ਗਲਤੀ,বিচ্যুতিৰ ভুল
ਪ੍ਰਦਰਸ਼ਨੀ,প্ৰদৰ্শন
ਸੜਨ,পচি যোৱা
ਵਿਗਾੜ,বিকৃতি
deformation ਨੁਕਸਾਨ,বিকৃতিৰ ক্ষতি
ਡਿਸਟਰਸ਼ਨ ਮੌਜੂਦਾ ਰੇਂਜ,বিকৃতি বিদ্যুৎ প্ৰবাহৰ পৰিসৰ
ਵਿਗਾੜ ਸਟਰੀਮ ਸੜਨ,বিকৃতি ধাৰা rot
ਵਿਗਾੜ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,বিকৃতি সংবেদনশীলতা
ਵਿਗਾੜ ਲਾਭ ਮਾਰਜਿਨ,বিকৃতি লাভৰ মাৰ্জিন
ਵਿਗਾੜ ਇੰਪੁੱਟ ਪ੍ਰਤੀਰੋਧ,বিকৃতি ইনপুট ৰেজিষ্টেন্স
ਵਿਗਾੜ ਲੂਪ ਲਾਭ,বিকৃতি লুপ লাভ
ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ,বিতৰণ কৰা এম্প্লিফায়াৰ
ਵੰਡ ਗੁਣਕ,বিতৰণ বহুগুণক
ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤਕਰਤਾ,ভেৰিয়েচন ৰিচিভাৰ
ਜ਼ੀਰੋ ਡਿਵੀਜ਼ਨ ਟੈਸਟ,শূন্য বিভাজন পৰীক্ষা
ਡੀ-ਲੇਅਰ,ডি-স্তৰ
ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ-ਪਰਤ,আয়নমণ্ডলৰ D-স্তৰ
d-ਕਾਈ,ঘ-শৈবাল
ਡੌਲਬੀ ਸਰੀਰ,ডলবি শৰীৰ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ,ফলপ্ৰসূ মেৰু
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ ਪ੍ਰਤੀਰੋਧ,ফলপ্ৰসূ মেৰু প্ৰতিৰোধ ক্ষমতা
ਦਾਨੀ ਦੀ ਰਹਿੰਦ,দাতাৰ আৱৰ্জনা
ਦਾਨੀ ਸਮੱਗਰੀ,দাতাৰ সামগ্ৰী
ਦੇਖਭਾਲ ਨਾ ਕਰਨ ਦੀ ਸਥਿਤੀ,dontcare ৰ অৱস্থা
ਮਿਲਾਵਟ,ব্যভিচাৰ কৰা
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ডপলাৰ ইফেক্ট
ਡੋਪਲਰ ਰਾਡਾਰ,ডপলাৰ ৰাডাৰ
dosimeter,ডোজিমিটাৰ
ਪੁਆਇੰਟ ਮੈਟਰਿਕਸ,বিন্দু মেট্ৰিক্স
ਬਿੰਦੂ ਸੰਕੇਤ,বিন্দু সংকেত
ਸੈਕੰਡਰੀ ਮੁੱਦਾ,গৌণ বিষয়
bilayer capacitor,দ্বিস্তৰীয় কেপাচিটৰ
binaural klystron,বাইন&#39;ৰেল ক্লাইষ্ট্ৰন
ਦੁਵੱਲੀ ਪੱਟੀ,দ্বিপাক্ষিক বাৰ
ਦੁਵੱਲੀ ਪੀਸੀ ਬੋਰਡ,দ্বিপাক্ষিক পিচি ব’ৰ্ড
ਡਬਲ ਮਾਰਕਿੰਗ,ডাবল মাৰ্কিং
ਡਬਲ ਟਰਾਂਜ਼ਿਸਟਰ,ডাবল ট্ৰেঞ্জিষ্টৰ
ਦੋਹਰਾ ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ,ডুৱেল টিউনড এম্প্লিফায়াৰ
ਡਬਲ ਲੇਅਰ ਟਰਾਂਜ਼ਿਸਟਰ ਐਂਪਲੀਫਾਇਰ,ডাবল লেয়াৰ ট্ৰেঞ্জিষ্টৰ এম্প্লিফায়াৰ
ਡਬਲਜ਼,doubles
ਰੁਕਾਵਟ ਦਾ ਸਮਾਂ,বাধাৰ সময়
ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ,আউটপুট ইলেক্ট্ৰ&#39;ড
ਪਿਛਲਾ ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ,ট্ৰেইলিং আউটপুট ইলেক্ট্ৰ&#39;ড
d ram,ঘ ৰাম
d ram,ঘ ৰাম
ਰਨਆਫ ਸੈੱਲ,ৰানঅফ কোষ
ਰਨਆਫ ਸਟ੍ਰੀਮ,ৰানঅফ ষ্ট্ৰিম
ਰਨਆਫ ਵੇਗ,ৰানঅফৰ বেগ
perforation ਟੇਪ,ছিদ্ৰ কৰা টেপ
ਆਪਰੇਟਰ ਬੱਸ,অপাৰেটৰ বাছ
ਓਪਰੇਟਿੰਗ ਪੜਾਅ,অপাৰেটিং পৰ্যায়
ਬਦੀ,অধৰ্ম
ਸੁੱਕੇ ਸੈੱਲ,শুকান কোষ
ਸੁੱਕੀ ਐਚਿੰਗ,শুকান এচিং
ਸੁੱਕੀ ਫਿਲਮ,শুকান ফিল্ম
ਸੁੱਕੀ ਸਵਿਚਿੰਗ,শুকান চুইচিং
ਡ੍ਰਾਈਸਟਾਸ ਆਰਟ ਡਿਸਪਲੇਸਰ,ড্ৰাইষ্টাছ আৰ্ট ডিচপ্লেচাৰ
dte,ডি.টি.ই.
dtl (ਡਾਇਓਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ),dtl (ডাইঅ&#39;ড ট্ৰেঞ্জিষ্টৰ লজিক)
"ਡਵਿਗੇਟ ਫੇਟ, ਡਵਿਗੇਟ ਐੱਫ. ਈ.ਟੀ.","ড্ৱাইগেট ভাগ্য, ড্ৱাইগেট এফ. ই.টি."
ਦੋਹਰਾ ਮਿਲਾਨ,ডুৱেল মেচিং
ਜੋੜੇ ਸੰਚਾਰ,দম্পতী সংক্ৰমণ
ਡਬਲ ਰੀਡ ਕੋਆਰਡੀਨੇਟਰ,ডাবল ৰিড সমন্বয়ক
"ਦੋਹਰਾ-ਅੰਤਰ ਐਨਾਲਾਗ, ਡਿਜੀਟਲ ਕਨਵਰਟਰ","ডুৱেল-ডিফাৰেন্স এনালগ, ডিজিটেল কনভাৰ্টাৰ"
dipole ਤਬਦੀਲੀ,ডাইপোল পৰিৱৰ্তন
ਡਬਲ ਫਾਲੋ ਵੋਲਟੇਜ ਕੰਟਰੋਲਰ,ডাবল ফ&#39;ল&#39; ভল্টেজ কন্ট্ৰ&#39;লাৰ
ਦਵੈਤ,দ্বৈততা
ਡਬਲ ਕਤਾਰ,ডাবল ৰোড
ਚੁੱਪ antenna,নিৰৱ এন্টেনা
ਡੁਪਲੈਕਸ ਪ੍ਰਸਾਰਣ,ডুপ্লেক্স ট্ৰেন্সমিছন
ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ,উপযোগিতা অনুপাত
ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ ਮੋਡੂਲੇਸ਼ਨ,ইউটিলিটি ৰেচিঅ&#39; মডুলেচন
dB-25 ਕਨੈਕਟਰ,dB-25 সংযোগকাৰী
ਰਿਹਾਇਸ਼,ৰেচিডেন্সি
ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,গতিশীল বৈশিষ্ট্য
ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,গতিশীল বৈশিষ্ট্য
ਗਤੀਸ਼ੀਲ ਮੌਜੂਦਾ,ডাইনামিক কাৰেণ্ট
ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ,ডাইনামিক ইম্পিডেন্স
"ਡਾਇਨਾਮਿਕ ਲੋਡ ਲਾਈਨ, ਲੋਡ ਲਾਈਨ","ডাইনামিক লোড লাইন, লোড লাইন"
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,গতিশীল স্মৃতিশক্তি
ਵੇਰੀਏਬਲ ਮੈਮੋਰੀ ਸੈੱਲ,ভেৰিয়েবল মেমৰি চেল
ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ ਰਿਫਰੈਸ਼ਰ,ডাইনামিক মেমৰি ৰিফ্ৰেচাৰ
ਗਤੀਸ਼ੀਲ ਮਾਊਸ ਉਲਟ,গতিশীল মাউছ ওলোটা
ਡਾਇਨਾਮਿਕ ਰੈਮ ਡਾਇਨਾਮਿਕ ਰੈਮ,গতিশীল ৰেম গতিশীল ৰেম
ਗਤੀਸ਼ੀਲ ਸੀਮਾ,ডাইনামিক ৰেঞ্জ
ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ,গতিশীল ৰেজিষ্টেন্স
ਡਾਇਨਾਮਿਕ ਡਿਸਪਲੇਸਮੈਂਟ ਰਜਿਸਟਰ,গতিশীল বিচ্যুতি পঞ্জিকা
ਗਤੀਸ਼ੀਲ ਟੈਸਟ,গতিশীল পৰীক্ষা
ਡਾਇਨਾਮਿਕ ਵੀਡੀਓ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (DVRAM),ডাইনামিক ভিডিঅ&#39; ৰেণ্ডম এক্সেছ মেমৰি (DVRAM)
ਡਾਇਨਾਮੋ,ডাইনামো
ਡਾਇਨਾਮੋਮੀਟਰ,ডাইনামোমিটাৰ
dinitron ਔਸਿਲੇਟਰ,ডাইনিট্ৰন দোলক
"ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ, ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ","আগতীয়া প্ৰভাৱ, আগতীয়া প্ৰভাৱ"
e ਇੱਕ ਰੋਮ,ই এ ৰম
ਧਰਤੀ ਕਨੈਕਟੀਵਿਟੀ,পৃথিৱী সংযোগ
ਜ਼ਮੀਨੀ ਸਟੇਸ਼ਨ,গ্ৰাউণ্ড ষ্টেচন
ਏਬਰਸ-ਮੌਲ-ਸਮੀਕਰਨ,এবাৰ্ছ-মৌল-সমীকৰণ
ਏਬਰਸ-ਮੌਲ-ਮਾਡਲ,এবাৰ্ছ-মৌল-মডেল
echo,প্ৰতিধ্বনি
ਵਿਰੋਧੀ ਗੂੰਜ,এন্টি ইকো
ਐਡੀ ਮੌਜੂਦਾ,এডি কাৰেণ্ট
ਸਟ੍ਰੈਂਡ ਕਨੈਕਟਰ,ষ্ট্ৰেণ্ড সংযোগকাৰী
ਕੋਰ ਡਿਟੈਕਟਰ,কোৰ ডিটেক্টৰ
ਕੋਰ ਟਰਿੱਗਰ ਫਲਿੱਪ ਫਲਾਪ,কোৰ ট্ৰিগাৰ ফ্লিপ ফ্লপ
ਕੋਰ ਟਰਿੱਗਰ ਲੈਚ,কোৰ ট্ৰিগাৰ লেচ
ਐਡੀਸਨ ਪ੍ਰਭਾਵ,&#39;এডিচন ইফেক্ট&#39;
ਸੰਪਾਦਕ,সম্পাদক
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੇਤਰ,ফলপ্ৰসূ এলেকা
ਪ੍ਰਭਾਵੀ ਮੌਜੂਦਾ,ফলপ্ৰসূ কাৰেণ্ট
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜ਼ਮੀਨੀ ਘੇਰੇ,ফলপ্ৰসূ মাটিৰ ব্যাসাৰ্ধ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਉਚਾਈ,ফলপ্ৰসূ উচ্চতা
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਲੰਬਾਈ,কাৰ্যকৰী দৈৰ্ঘ্য
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪੁੰਜ,কাৰ্যকৰী ভৰ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰੇਡੀਏਟਿਡ ਪਾਵਰ,ফলপ্ৰসূ বিকিৰণ শক্তি
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,কাৰ্যকৰী ভল্টেজ
ਕੁਸ਼ਲਤਾ,দক্ষতা
ਈ.ਈ.ਪੀ. ROM,ই.ই.পি. ৰম
ਆਈਕੋਨਲ ਸਮੀਕਰਨ,আইকনল সমীকৰণ
ਉਲਟ ਸਮਰੱਥਾ,বিপৰীত ধাৰণক্ষমতা
ਈ-ਪਰਤ,ই-স্তৰ
ਇਲੈਕਟ੍ਰਿਕ ਕਰੰਟ,বৈদ্যুতিক প্ৰবাহ
ਬਿਜਲੀ ਖੇਤਰ,বৈদ্যুতিক ক্ষেত্ৰ
ਬਿਜਲੀ ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,বৈদ্যুতিক ক্ষেত্ৰৰ তীব্ৰতা
ਬਿਜਲੀ ਕਰੰਟ ਲਾਈਨਾਂ,বৈদ্যুতিক প্ৰবাহৰ লাইন
ਬਿਜਲੀ ਸੰਭਾਵੀ,বৈদ্যুতিক বিভৱ
ਇਲੈਕਟ੍ਰਿਕਸ਼ਨ,বিদ্যুৎস্পৃষ্ট
ਇਲੈਕਟ੍ਰੋ-ਸੋਲਡਰ,ইলেক্ট্ৰ&#39;-ছল্ডাৰ
ਬਿਜਲੀ ਦੀ ਲਹਿਰ,বৈদ্যুতিক তৰংগ
ਬਿਜਲੀ ਦੀ ਲੰਬਾਈ,বৈদ্যুতিক দৈৰ্ঘ্য
ਬਿਜਲੀ ਦੀ ਸ਼ਕਤੀ,বৈদ্যুতিক শক্তি
ਬਿਜਲੀ,বিদ্যুৎ
ਈ.ਸੀ.ਜੀ,ইচিজি
ਇਲੈਕਟ੍ਰਿਕ ਡਾਇਨਾਮੋ ਮੀਟਰ,বৈদ্যুতিক ডাইনেমো মিটাৰ
ਇਲੈਕਟ੍ਰੋਡ,ইলেক্ট্ৰ&#39;ড
ਇਲੈਕਟ੍ਰੋਡ ਮੌਜੂਦਾ,ইলেক্ট্ৰ&#39;ড কাৰেণ্ট
electroluminescence,ইলেক্ট্ৰ&#39;লুমিনেচেন্স
ਇਲੈਕਟ੍ਰੋਲੂਮਿਨਸੈਂਟ ਡਿਸਪਲੇਅ,ইলেক্ট্ৰ&#39;লুমিনেচেণ্ট ডিছপ্লে
galvanic ਅਲੱਗ-ਥਲੱਗ,গেলভানিক পৃথকীকৰণ
ਇਲੈਕਟ੍ਰੋਲਾਈਟ,ইলেক্ট্ৰলাইট
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ,বিদ্যুৎচুম্বক
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਊਰਜਾ,বিদ্যুৎচুম্বকীয় শক্তি
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਡਕਸ਼ਨ,বিদ্যুৎচুম্বকীয় প্ৰৰোচনা
"ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਦਖਲ, EMI","বিদ্যুৎচুম্বকীয় হস্তক্ষেপ, ইএমআই"
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,বিদ্যুৎচুম্বকীয় বৰ্ণালী
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,বিদ্যুৎচুম্বকীয় তৰংগ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,বিদ্যুৎচুম্বকত্ব
ਇਲੈਕਟ੍ਰੋ ਮਕੈਨੀਕਲ ਫਿਲਟਰ,ইলেক্ট্ৰ&#39; মেকানিকেল ফিল্টাৰ
ਇਲੈਕਟ੍ਰੋਮੀਟਰ,ইলেক্ট্ৰ&#39;মিটাৰ
ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,বিদ্যুৎচালিত বল
ਇਲੈਕਟ੍ਰੋਨ,ইলেক্ট্ৰন
ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ,ইলেক্ট্ৰন ৰশ্মি
ਇਲੈਕਟ੍ਰੋਨ ਚਾਰਜ,ইলেক্ট্ৰন আধান
ਇਲੈਕਟ੍ਰੋਨ ਨਿਕਾਸੀ,ইলেক্ট্ৰন নিৰ্গমন
ਇਲੈਕਟ੍ਰੋਨ ਵਹਾਅ,ইলেক্ট্ৰন প্ৰবাহ
ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ,ইলেক্ট্ৰন গেছ
ਇਲੈਕਟ੍ਰੋਨ ਜੰਤਰ,ইলেক্ট্ৰন যন্ত্ৰ
ਇਲੈਕਟ੍ਰੋਨ ਮੋਰੀ ਜੋੜਾ,ইলেক্ট্ৰন ফুটা যোৰ
ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ,ইলেক্ট্ৰন মাইক্ৰস্কোপ
ਇਲੈਕਟ੍ਰੋਨ ਔਰਬਿਟ,ইলেক্ট্ৰন কক্ষপথ
ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ,ইলেক্ট্ৰন খোলা
ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ,ইলেক্ট্ৰন ভল্ট
ਇਲੈਕਟ੍ਰੋਨ ਵੇਵ ਟਿਊਬ,ইলেক্ট্ৰন তৰংগ নলী
ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਜ,ইলেক্ট্ৰনিক চাৰ্জ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਤਣਾਅ,ইলেক্ট্ৰনিক ডাটা ষ্ট্ৰেছ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੁੰਜੀ,ইলেক্ট্ৰনিক চাবি
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),ইলেক্ট্ৰনিক মেইল (ই-মেইল)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪੁੰਜ,ইলেক্ট্ৰনিক ভৰ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੰਖਿਆਤਮਕ,ইলেক্ট্ৰনিক সংখ্যাগত
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ,ইলেক্ট্ৰনিক চুইচিং
ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ,ইলেক্ট্ৰনিক ভল্টমিটাৰ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ,ইলেক্ট্ৰনিকভাৱে টিউন কৰা ৰিচিভাৰ
ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ,ইলেক্ট্ৰনিকছ উদ্যোগ সংস্থা
ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ,ইলেক্ট্ৰ&#39;প্লেটিং
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,ইলেক্ট্ৰস্কোপ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,বিদ্যুৎচুম্বকত্ব
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ,ইলেক্ট্ৰষ্টেটিক ফ্লাক্স
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ,ইলেক্ট্ৰষ্টেটিক সংৰক্ষক
ਤੱਤ,উপাদান
ਅੱਪਗਰੇਡ,বিকশিত কৰা
ਤਰੱਕੀ ਕੋਣ,উন্নতিৰ কোণ
ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ,উপবৃত্তাকাৰ প্ৰতিফলক
ਅੰਡਾਕਾਰ ਫਿਲਟਰ,উপবৃত্তাকাৰ ফিল্টাৰ
ਅੰਡਾਕਾਰ ਖੰਭੇ,উপবৃত্তাকাৰ মেৰু
ਏਮਬੈਡਡ ਸਿਸਟਮ,এম্বেডেড চিস্টেম
absidic ਕੋਡ,abssidic ক&#39;ড
emitter,এমিটাৰ
emitter ਸਥਿਤੀ ਸੰਰਚਨਾ,এমিটাৰ অৰিয়েণ্টেচন কনফিগাৰেচন
ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ,এমিটাৰ বাইপাছ কেপাচিটৰ
ਉਤਸਰਜਨ ਗੁਣ,নিৰ্গমনকাৰী বৈশিষ্ট্য
ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ,এমিটাৰ কাপল্ড এম্প্লিফায়াৰ
emitter ਫੈਲਾਅ,এমিটাৰ প্ৰসাৰণ
ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,এমিটাৰ ট্ৰেইলিং
emitter ਰੋਧਕ,এমিটাৰ ৰেজিষ্টৰ
emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ,এমিটাৰ স্থিতিশীল অৰিয়েণ্টেচন কনফিগাৰেচন
