Tamil,Punjabi
கிரீடம் (ஆலை),ਤਾਜ (ਪੌਦਾ)
நொறுக்கு,ਟੁਕੜਾ
மேல் ஓடு,ਛਾਲੇ
கிரிப்டோகாம்,ਕ੍ਰਿਪਟੌਗਮ
குல் (பழங்கள்),ਕੂਲ (ਫਲ)
அடிம்,ਕੂਲਮ
சாகுபடி,ਕਾਸ਼ਤਕਾਰ
சாகுபடி,ਕਾਸ਼ਤ
பயிரிடுபவர்,ਕਾਸ਼ਤਕਾਰ
கலாச்சாரம்,ਸਭਿਆਚਾਰ
குணப்படுத்துதல்,ਕਰਿੰਗ
கர்லிங்,ਕਰਲਿੰਗ
நாணய,ਮੁਦਰਾ
வெட்டு,ਕਟੀਲ
கட்டிங்,ਕੱਟਣਾ
நீர்க்கட்டி,ਗੱਠ
சைட்டோக்ரோம்,Cytochromo
சைட்டோகாமி,ਸਾਈਨੋਗਮੀ
சைட்டோஜெனெஸிஸ்,Cytegeenesis
சைட்டோஜெனெடிக்ஸ்,ਸਾਇਟਾਈਜਨੇਟਿਕ
சைட்டோகினேசிஸ்,ਸਾਇਟੋਕਿਨੇਸਿਸ
சைட்டாலஜி,ਸਾਇਟੋਲੋਜੀ
சைட்டோலிசிஸ்,ਸਾਈਂਟਾਈਸਿਸ
சைட்டோமியர்,ਸਾਇਟੋਮਰੇ
சைட்டோபிளாசம்,ਸਾਇਟੋਪਲਾਜ਼ਮ
முட்டைக்கோஸ்,ਪੱਤਾਗੋਭੀ
கற்றாழை,ਕੈਕਟਸ
காலெண்டுலா,ਕੈਲੰਡੁਲਾ
கேனரி புல் (ஃபாலரிஸ்),ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ)
கன்னா,ਕੈਨਨਾ
கபாரிஸ்,ਕੈਪਾਰਿਸ
கேப்சிகம்,ਕੈਪਸਿਕਮ
காரம்போலா,ਕੈਰਮਬੋਲਾ
கராபா,ਕੈਰਾਪਾ
ஏலக்காய்,ਕਾਰਡਮੋਮ
கார்னேஷன்,ਕੈਰੇਸ਼ਨ
கேரட்,ਗਾਜਰ
முந்திரிப்பருப்பு,ਕਾਜੂ ਗਿਰੀ
காசியா,ਕਾਸੀਆ
ஆமணக்கு,ਕੈਸਟਰ
காலிஃபிளவர்,ਫੁੱਲ ਗੋਭੀ
செலரி,ਅਜਵਾਇਨ
SAMPAC,ਚੈਂਪੈਕ
செனோபடியம்,ਚੇਨੋਪੋਡੀਅਮ
செர்ரி தக்காளி,ਚੈਰੀ ਟਮਾਟਰ
செர்ரி,ਚੈਰੀ
"சுண்டல், கிராம்","Chickpea, ਗ੍ਰਾਮ"
மிளகாய்,ਮਿਰਚ
சீனா டர்பெண்டைன் மரம்,ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ
சவ் சவ்,ਚੋ-ਚੋਅ
கிரிஸான்தமம்,ਕ੍ਰਾਈਸੈਂਥੇਮਮ
"சூஃபா, பூமி பாதாம்","ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ"
சிகோரி,ਸਿਖਾਂ
இலவங்கப்பட்டை,ਦਾਲਚੀਨੀ
சிட்ரான்,ਸਿਟਰਨ
சிட்ரோனெல்லா புல்,ਸਿਟਰੋਨਲਾ ਘਾਹ
மல்லிகை ஏறும்,ਜਸਮੀਨ ਚੜ੍ਹਨਾ
கிராம்பு,ਲੌਂਗ
கிளஸ்டர் பீன்,ਕਲੱਸਟਰ ਬੀਨ
கோகோ,ਕੋਕੋ
தேங்காய்,ਨਾਰੀਅਲ
கொட்டைவடி நீர்,ਕਾਫੀ
கோலியஸ்,ਕੋਲੇਸ
கொலோகாசியா,ਕੋਲੋਕੈਸੀਆ
"கொலோசிந்த், கசப்பான ஆப்பிள்","ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ"
பொதுவான பர்ஸ்லேன்,ਆਮ ਸੇਵਾ
கொத்தமல்லி,ਧਨੀਆ
பருத்தி,ਸੂਤੀ
கவ்பியா,ਕਾਵਾਂ
கியூப்,ਕੁਬੇਬ
வெள்ளரி,ਖੀਰਾ
கிகர்பிட்ஸ்,ਖਰਕੀ
சீரகம்,ਜੀ
கறி இலை,ਕਰੀ ਪੱਤੇ
கஸ்டார்ட் ஆப்பிள்,ਕਸਟਾਰਡ ਐਪਲ
காப்ஸ்யூல் துளைப்பான்,ਕੈਪਸੂਲ ਬੋਰਰ
கம்பளிப்பூச்சி,ਕੈਟਰਪਿਲਰ
சிட்ரஸ் சைலா,ਨਿੰਬੂ ਸਾਈਂ
மட்டைப்பந்து,ਕ੍ਰਿਕੇਟ
காகம்,ਕਾਂ
புழு வெட்டு,ਕੀੜਾ ਕੱਟੋ
பால்,ਡੇਅਰੀ
பால்,ਡੇਅਰੀ
அணை,ਡੈਮ
நாள்-நடுநிலை,ਦਿਵਸ ਨਿਰਪੱਖ
பூக்கும் சில நாட்கள்,ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ
முழு பூக்கும் சில நாட்கள்,ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ
டிப்ளஸமிங்,ਡੀਬਲੋਸੋਮਿੰਗ
Decalcification,ਅਸਵੀਕਾਰ
Decant,ਫੈਸਲਾ
சிதைவு,ਵਿਗਾੜ
இலையுதிர்,ਪਤਝੜ
தசம,ਦਸ਼ਮਲਵ
குறைபாடு,ਘਾਟ
மண் (மண்),ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ)
அழிவு,ਬਦਨਾਮੀ
நீக்குதல்,ਹੱਤਿਆ
காடழிப்பு,ਕਟਾਈ
சிதைவு,ਡੀਜਨਰੇਸ਼ਨ
சீரழிவு,ਨਿਘਾਰ
பட்டம் நாட்கள்,ਡਿਗਰੀ ਦਿਨ
பட்டம்,ਡਿਗਰੀ
விலகல்,ਡੀਹਿਸੈਂਸ
Dehulling,ਦਹੁਣਾ
நீக்குதல்,ਡੀਹੁਸਕਿੰਗ
நீரிழப்பு,ਡੀਹਾਈਡਰੇਸ਼ਨ
ஹைட்ரேட்டர்,ਡੀਹਾਈਡਰੇਟਰ
தேவை,ਮੰਗ
குறைப்பு,ਗਿਰਾਵਟ
மறுப்பு,ਘਟਨਾਵਾਂ
வைப்பு,ਜਮ੍ਹਾ
படிவு,ਜਮ੍ਹਾ
தேய்மானம் அழிவு,ਕਮੀ
வறட்சி,Desiccation
வடிவமைப்பு,ਡਿਜ਼ਾਇਨ
டெசிகேட்டர்,ਡੈਸੀਕੇਟਰ
அழித்தல்,ਨਿਰਧਾਰਤ
Decuckering,ਡਿਸਿਕਰਿੰਗ
தேசனாப்சிஸ்,Desynapis
டிடாஸல்,ਡੈਟਾਸਲ
டிடாசெலிங்,ਡੀਟਾਸਿੰਗ
தீர்மானிக்கும்,ਨਿਰਧਾਰਤ
மதிப்புக் குறைப்பு,ਦੀ ਘਾਟ
Devegetation,ਠਹਿਰਾਓ
விலகல்,ਭਟਕਣਾ
டயட்,ਡਿਆਡ
நோயறிதல்,ਨਿਦਾਨ
டைக்கோகாமி,ਦੁਚਰਾ
இருவகை,Dichotomy
டைகோடைலெடன் (விதை),ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ)
திரும்பவும் (நோய்),ਮਰ ਜਾਓ (ਬਿਮਾਰੀ)
பரவல்,ਫੈਲਾ
செரிமானம்,ਪਾਚਨਤਾ
Dihibrid,ਡਾਇਲਬ੍ਰਿਡ
டைக் (டைக்),ਡਾਈਕ (ਡਾਈਕ)
நீர்த்த,ਪਤਲਾ
Dioecious,Dioeous
டிப்ளாய்டு,ਡਿਪਲੋਇਡ
டிப்ளாய்டு,ਡਿਪਲੋਇਡ
டிப்ளோனெமா,ਡਿਪਲੋਨੀਮਾ
நீக்குதல்,ਡਿਸਬੋਡਿੰਗ
டிஸ்கிங்,ਡਿਸਕਿੰਗ
தள்ளுபடி,ਛੂਟ
கிருமிநாசினி,ਰੋਗਾਣੂ-ਮੁਕਤ
சிதறல்,ਫੈਲਾਅ
பரப்புதல்,ਪ੍ਰਸਾਰ
பல்வகைப்படுத்தல்,ਵਿਭਿੰਨਤਾ
பன்முகப்படுத்தப்பட்ட விவசாயம்,ਵਿਭਿੰਨਤਾ
டி.என்.ஏ ஏணி,ਡੀ ਐਨ ਏ ਪੌੜੀ
டி.என்.ஏ ஏற்பி,ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ
கப்பல்துறை,ਡੋਕੇਜ
ஆதிக்கம் செலுத்தும்,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
செயலற்ற தன்மை,ਸੁਸਤ
டோஸ்,ਖੁਰਾਕ
இரட்டை சிக்மாய்டு வளைவு,ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ
வரைவு (வரைவு),ਡਰਾਫਟ (ਡਰਾਫਟ)
வடிகால்,ਡਰੇਨ
வடிகால்,ਡਰੇਨੇਜ
வரை,ਡਰਾਅ ਕਰੋ
நனைத்தல்,ਖਾਈ
ஆடை (விதை),ਡਰੈਸਿੰਗ (ਬੀਜ)
துரப்பணம் (n.),ਮਸ਼ਕ (ਐਨ.)
துளையிடுதல் (Ag. Engg),ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ)
துளையிடுதல் (வேளாண்),ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ)
சொட்டு நீர் பாசனம்,ਡਰਿਪ ਸਿੰਚਾਈ
உலர் நில விவசாயம்,ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ
தூசி,ਧੂੜ
டஸ்டர்,ਡੱਸਟਰ
தூசி,ਧੂੜ
குள்ள,ਬੌਨੇ
குள்ள பிரமிடு,Dwarf ਪਿਰਾਮਿਡ
குள்ள,Dwarfing
டெய்ஸி,ਡੇਜ਼ੀ
தேதிகள்,ਤਾਰੀਖਾਂ
நாள் மல்லிகை,ਦਿਨ ਜੈਸਮੀਨ
வெந்தயம்,ਡਿਲ
தினநாத் புல்,ਦੀਨਨਾਥ ਘਾਹ
டோடர்,ਡੂਡਡਰ
"டூப் புல், பெர்முடா புல்","ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ"
ட்ரூஸ்,ਬਰੂਸ
உலர் இஞ்சி,ਸੁੱਕੇ ਅਦਰਕ
வண்டு,ਮੋਹਰਿੰਗ ਬੀਟਲ
ட்ரோன்,ਡਰੋਨ
வாத்து,ਬਤਖ਼
சூழலியல்,ਵਾਤਾਵਰਣ
எக்கோனோமெட்ரிக்ஸ்,Econometrics
பொருளாதார செயல்திறன்,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
சுற்றுச்சூழல்,ਈਕੋਟਾਈਪ
எக்டோட்ரோபிக்,ਐਲੀਕਟ੍ਰੋਫਿਕ
எடாபிக்,ਏਡੋਫੇਿਕ
எடாஃபாலஜி,ਐਡੀਫੋਲੋਜੀ
விளிம்பு,ਐਡਜਿੰਗ
உண்ணக்கூடிய பகுதி,ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ
தேவையின் நெகிழ்ச்சி,ਮੰਗ ਦੀ ਲਚਕਤਾ
உற்பத்தியின் நெகிழ்ச்சி,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
மின்னாற்பகுப்பு,ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ
எலக்ட்ரோபோரேசிஸ்,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
நீர்த்தல்,ਕਪੜੇ
எமாஸ்குலேட்டர்,Emasculator
உள்ளடக்கியது,ਤੇਜ਼
கரு,ਭਰੂਣ
கரு,ਭਰੂਣ
தோற்றம்,ਉਭਰਨ
குழம்பாக்கி,ਇਮਲਸੀਫਾਇਰ
எண்டோஜெனஸ்,ਐਂਡੋਜੇਨਸ
எண்டோமிடோசிஸ்,ਹੋਂਦ
எண்டோபராசைட்,ਨਿਰਦੋਪਿਤ
எண்டோஸ்பெர்ம்,ਐਂਡੋਸਪਰਮ
நிறுவனம்,ਉੱਦਮ
பூச்சியியல்,ਐਂਡੋਮੋਲੋਜੀ
சூழல்,ਵਾਤਾਵਰਣ
நொதி,ਪਾਚਕ
எபிகோடைல் ஒட்டுதல்,ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ
எபிபைட்,ਐਪੀਫਾਈਟ
பங்கு,ਇਕੁਇਟੀ
ஒழிப்பு,ਖਾਤਮੇ
அத்தியாவசிய ஊட்டச்சத்துக்கள்,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
மதிப்பீடு,ਅਨੁਮਾਨ
Etiolation,ਈਟੀਓਲੇਸ਼ਨ
யூஜெனிக்,ਯੂਗੇਨਿਕ
மதிப்பீடு,ਮੁਲਾਂਕਣ
ஆவியாதல்,ਈਵੈਪੋਮੀਟਰ
ஆவி-டிரான்ஸ்பிரேஷன்,ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ
பசுமையான புரட்சி,ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ
பசுமையான,ਸਦਾਬਹਾਰ
பரிணாமம்,ਵਿਕਾਸ
கலால்,ਆਬਕਾਰੀ
சோர்வு (கருவுறுதல்),ਥਕਾਵਟ (ਜਣਨ)
சுரண்டல்,ਸ਼ੋਸ਼ਣ
ஆய்வு,ਖੋਜ
வெளியேற்றம்,ਬਾਹਰ ਕੱ .ਣ
கண் (சுகர்கேன்/உருளைக்கிழங்கு),ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ)
உண்ணக்கூடிய பைன்,ਖਾਣ ਵਾਲੇ ਪਾਈਨ
"யானை கால், யாம்","ਹਾਥੀ ਪੈਰ, ਯਮ"
யூகலிப்டஸ்,ਯੁਕਲਿਪਟਸ
மண்புழு,ਧਰਤੀ ਦਾ ਕੀੜਾ
பூச்சியியல் நிபுணர்,ਐਂਟਰੋਲੋਜਿਸਟ
சுற்றுச்சூழல் ஆய்வாளர்,ਵਾਤਾਵਰਣਕ
காரணி,ਕਾਰਕ
காரணி உற்பத்தித்திறன்,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
காரணி,ਫੈਕਟੋਰੇਜ
காரணி தொகுதி வடிவமைப்பு,ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
முகநூல்,ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ
தரிசு நிலம்,ਪਰਦਾ
குடும்பம்,ਪਰਿਵਾਰ
பண்ணை மதிப்பீடு,ਫਾਰਮ ਮੁਲਾਂਕਣ
பண்ணை பட்ஜெட்,ਖੇਤ ਬਜਟ
பண்ணை வணிகம்,ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ
பண்ணை திட்டமிடல்,ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ
உழவர்,ਕਿਸਾਨ
விவசாயம்,ਖੇਤੀ
திசைதிருப்பல்,ਸ਼ਮੂਲੀਅਤ
மலம் கழித்தல்,ਧੋਖਾਧੜੀ
நொதித்தல்,ਫਰਮੈਂਟੇਸ਼ਨ
கருவுறுதல்,ਜਣਨ
உரம்,ਖਾਦ
உரம் பயன்பாடு செயல்திறன்,ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ
ஃபைப்ரஸ்,ਰੇਸ਼ੇਦਾਰ
புலம்,ਖੇਤਰ
புல திறன்,ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ
புலம் ஆர்ப்பாட்டம்,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
சரிசெய்தல்,ਨਿਰਧਾਰਤ
வெள்ளம்,ਹੜ੍ਹ
ஓட்ட வரைபடம்,ਵਹਾਅ ਡਾਇਗਰਾਮ
உணவு மதிப்பு,ਭੋਜਨ ਦਾ ਮੁੱਲ
தீவனம் (தீவனம்),ਚਾਰਾ (ਚਾਰਾ)
முன்னறிவிப்பு,ਭਵਿੱਖਬਾਣੀ
காடு,ਜੰਗਲ
ஃபேஸ்டேஷன்,ਜੰਗਲਾਤ
ஃப்ராண்ட்,ਫਰੌਡ
உறைபனி எதிர்ப்பு,ਠੰਡ ਰੋਧਕ
பனி,ਠੰਡ
உறைந்த (பழம் & காய்கறி),ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ)
Pructification,ਫਰੂਟੇਸ਼ਨ
பழ வீழ்ச்சி,ਫਲ ਬੂੰਦ
பழம்-தொகுப்பு (பழ அமைப்பு),ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ)
உமிழ்வு,ਧੁੰਦਲੀ
பூஞ்சைக் கொல்லி,ਫੰਜਾਈਸਾਈਡ
பூஞ்சை,ਮਜ਼ੇਦਾਰ
பூஞ்சை,ਫੰਗਸ
ஃபுரோ,Furown
இணைவு,ਮਿਸ਼ਰਨ
குழப்பம்,ਫਜ਼
தெளிவில்லாமல்,ਫਜ਼ੀ
"பெருஞ்சீரகம், சோம்பு","ਫੈਨਿਲ, ਅਨੀਸ"
வெந்தயம்,Fenugreek
படம்,ਅੰਜੀਰ
விரல் தினை,ਫਿੰਗਰ ਬਾਜਰੇ
தீ-துடிப்பு புஷ்,ਅੱਗ-ਲਾਲ ਝਾੜੀ
காடுகளின் சுடர்,ਜੰਗਲ ਦੀ ਲਾਟ
பிரஞ்சு பீன்,ਫ੍ਰੈਂਚ ਬੀਨ
பிளே,ਫਲੀ
நரி,ਲੂੰਬੜੀ
பழ ஈ,ਫਲ ਉੱਡਦੇ ਹਨ
பித்தப்பை (ஹார்ட்),Gall (ਹੋਰਟ)
கேமட்,ਗੇਮਟ
தோட்டம்,ਗਾਰਡਨ
அளவை (நீர்),ਗੇਜ (ਪਾਣੀ)
மரபணு வங்கி,ਜੀਨ ਬੈਂਕ
மரபணு குறிச்சொல்,ਜੀਨ ਟੈਗਿੰਗ
மரபணு,ਵਾਹਨ
மரபணு வரைபடம்,ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ
மரபியல்,ਜੈਨੇਟਿਕਸ
மரபணு,ਜੀਨੋਮ
மரபணு நூலகம்,ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ
மரபணு,ਜੇਨੋਮਿਕਸ
மரபணு வகை,ਜੀਨੋਟਾਈਪ
மரபணு வகை,ਜੀਨੋਟਾਈਪ
வகை,ਜੀਨਸ
வகை,ਜੀਨਸ
கிருமி,ਕੀਟਾਣੂ
கிருமி கொல்லி,ਗਠੀਏ
முளைப்பு,ਉਗ
ஜெர்ம்ப்ளாஸ்,Germpelsm
கிபெரெல்லிக் அமிலம்,ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ
ஜின்னிங்,ਗਿਲਿੰਗ
பளபளப்பு,Glumue
குளுட்டினஸ்,ਸ਼ਾਨਦਾਰ
கிளைகோலிசிஸ்,ਗਲਾਈਕੋਲਸਿਸ
கெய்ஸ்,ਗਲੇਸ
தங்க புரட்சி,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
தரப்படுத்தல்,ਗਰੇਡਿੰਗ
ஒட்டுதல் ஆலை,ਗ੍ਰੈਫਟਡ ਪੌਦਾ
ஒட்டு-இணக்கமானது,ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ
கிரன்னா,ਗ੍ਰਾਨਾ
குருணையாக்கம்,ਗ੍ਰੈਨੂਲੇਸ਼ਨ
பச்சை உரம்,ਹਰੀ ਖਾਦ
பசுமை புரட்சி,ਹਰੀ ਕ੍ਰਾਂਤੀ
வளர்ச்சி மற்றும் வளர்ச்சி,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
கம்மோசிஸ்,ਗਮਮੋਸਿਸ
கினோடியோசியஸ்,Gynovioleive
கால் நட்டு,ਗੈਲ ਗਿਰੀ
பூண்டு,ਲਸਣ
ஜெர்பெரா,ਗਰਬੀਰਾ
கெர்கின்,Gherkin
இஞ்சி,ਅਦਰਕ
கிளாடியோலஸ்,ਗਲੇਡੀਓਲਸ
ஆடு களை (ஏஜெரட்டம்),ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ)
திராட்சைப்பழம்,ਚਕੋਤਰਾ
திராட்சை,ਅੰਗੂਰ
பச்சை கிராம்,ਹਰੀ ਗ੍ਰਾਮ
க்ரூவியா,ਗ੍ਰੇਵੀਆ
நிலக்கடலை,ਗਰਾਉਂਡ
கொய்யா,ਹਰੂਦ
கினியா புல்,ਗਿੰਨੀ ਘਾਹ
பித்தப்பை மிட்ஜ்,ਗੈਲ ਮਿਜ
புல் ஹாப்பர்,ਘਾਹ ਹੌਪਰ
குந்தி பிழை,ਗੁੰਡ ਦਾ ਬੱਗ
பழக்கம்,ਆਦਤ
ஆலங்கட்டி,ਗੜੇ
ஹேரிவெட்ச்,ਵਾਲਾਂ ਵਾਲੇ
ஹாலோபைட்,ਹੈਲੋਫਾਈਟ
ஹாரோ,ਹੈਰੋ
அறுவடை அட்டவணை,ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ
அறுவடை,ਵਾਢੀ
அறுவடை,ਕਟਾਈ
ஹட்ச்,ਹੈਚ
வைக்கோல்,ਸੁੱਕਾ ਘਾਹ
ஹேலேஜ்,ਹੇਲੇਜ
வைக்கோல்,ਹਾਇਸਟੌਕ
மூடுபனி,ਹੇਜ਼
மங்கலான,ਹੁਸ਼ੀ
தலை (வேளாண்),ਸਿਰ (ਐਗਰੋ)
தலை (சேனலின்),ਸਿਰ (ਚੈਨਲ ਦਾ)
பின்னோக்கி செல்வது,ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ
ஹெட்ஜ்,ਹੇਜ
ஹெட்ஜிங்,ਹੇਜਿੰਗ
ஹெலிக்ஸ்,ਹੇਲਿਕਸ
ஹெமாடைட்,ਹੇਮੇਟਾਈਟ
மூலிகை,ਹਰਬ
ஹெர்பேரியம்,ਹਰਬਰਿਅਮ
களைக்கொல்லி,ਹਰਬੀਸਾਈਡ
பரம்பரை,ਧਾਰਕ
ஹெர்டிலேஷன்,ਇਸ ਨੂੰ
ஹெர்மாஃப்ரோடைட்,ਹਰਮਫ੍ਰੋਡਾਈਟ
ஹீட்டோரோக்ரோமாடிக்,ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ
ஹீட்டோரோஃபெர்டைமயமாக்கல்,ਹੇਟਰੋਫਰੀਕਰਨ
ஹீட்டோரோசிஸ்,ਹੇਟਰੋਸਿਸ
ஹீட்டோரோசோம்,ਹੇਟਰੋਸੋਮ
ஹீட்டோரோட்ஃப்,ਹੇਟਰੋਟ੍ਰੋਫ
ஹெக்ஸாபிளாய்டு,ਹੇਕਸਾਪਲਾਈਡ
ஹைபர்னேட்,ਹਾਈਬਰਨੇਟ
அதிக அடர்த்தி நடவு,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
மலை (அரிசி),ਪਹਾੜੀ (ਚਾਵਲ)
ஹிஸ்டோகிராம்,ਹਿਸਟੋਗ੍ਰਾਮ
ஹிட்டெக் தோட்டக்கலை,ਹਿਟਚ ਬਾਗਬਾਨੀ
ஹைவ்,ਛਪਾਕੀ
HOEING,ਹੋਇਿੰਗ
வைத்திருத்தல்,ਹੋਲਡਿੰਗ
வீட்டு பண்ணை,ਘਰ ਫਾਰਮ
ஹோமியோஸ்டாஸிஸ்,ਹੋਮਸੋਸਟਾਸਿਸ
ஹோம்ஸ்டெட்,ਹੋਮਸਸਟੇਡ
ஒருமைப்பாடு,ਹੋਮਜਿਗੈਨਿਟੀ
ஒரே மாதிரியான,ਇਕੋ
ஹோமோலாஜஸ்,ਹੋਮੋਗਸ
ஹோமோசைகோட்,ਹੋਮੋਜ਼ੀਗੋਟ
ஹாப்பர்,ਹੌਪਰ
அடிவானம்,ਹਰੀਜੋਨ
தோட்டக்கலை பயிர்கள்,ਬਾਗਬਾਨੀ ਫਸਲਾਂ
தோட்டக்கலை,ਬਾਗਬਾਨੀ
ஹார்டி-சில்வி ஆயர் விவசாயம்,ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ
தொகுப்பாளர்,ਹੋਸਟ
சூடான நீர் சுத்திகரிப்பு,ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ
ஹல்,ਹੌਲ
ஈரப்பதம்,ਨਮੀ
இயற்கையானது,Humus
உமி,ਭੁੱਕੀ
ஹஸ்கர்,ਹੁਸਕ
உமி,ਹਸਤਾਖਰ
கலப்பின,ਹਾਈਬ੍ਰਿਡ
கலப்பினமாக்கல்,ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
நீரேற்றம்,ਹਾਈਡਰੇਸ਼ਨ
நீர்நிலை,ਹਾਈਡ੍ਰੋਲੋਜੀ
நீராற்பகுப்பு,ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ
ஹைட்ரோமீட்டர்,ਹਾਈਡ੍ਰੋਮੀਟਰ
ஹைட்ரோபிலஸ்,ਹਾਈਡ੍ਰੋਫਿਲਸ
ஹைட்ரோபோனிக்ஸ்,ਹਾਈਡ੍ਰੋਪੋਨਿਕ
ஹைட்ரோஸ்பியர்,ਹਾਈਡ੍ਰੋਸਫਾਇਰ
ஹைட்ரோஸ்கோபாரிட்டி,ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ
ஹைபராசைட்,ਹਾਈਪਰਪਰੇਸਾਈਟ
ஹைப்பர் பிளேசியா,ਹਾਈਪਰਪਲਸੀਆ
ஹைபா,ਹਾਈਫਾ
ஹைபோகோடைல்,ਹਾਈਪੋਕੋਟੀਲ
கருதுகோள்,ਕਲਪਨਾ
கருப்பை ஒடுக்கி,ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ)
ஹேசல் நட்டு,ਹੇਜ਼ਲ ਗਿਰੀ
சணல்,ਭੰਗ
ஹென்பேன்,ਹੈਨਬੇਨ
மருதாணி,ਮਹਿੰਦਾ
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,ਹਿਬਿਸਕਸ
ஹாப்,ਹੌਪ
குதிரை கிராம்,ਘੋੜਾ ਗ੍ਰਾਮ
குதிரை-கண்-பீன்,ਘੋੜਾ-ਅੱਖ-ਬੀਨ
தேனீ,ਮਧੂ ਮੱਖੀ
ஹாப்பர்,ਹੌਪਰ
தோட்டக்கலை நிபுணர்,ਬਾਗਬਾਨੀ
நீர்நிலை நிபுணர்,ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ
சிட்டு ஒட்டுதலில்,ਸਥਿਤੀ ਵਿੱਚ
ஆய்வுக்கூட சோதனை முறையில்,ਵਿਟਰੋ ਵਿੱਚ
உயிருள்ள,ਵੀਵੋ ਵਿਚ
கண்மூடித்தனமான,ਅੰਨ੍ਹੇਵਾਹ
பூச்சி,ਕੀੜੇ
பூச்சி பூச்சி,ਕੀੜੇ ਪੈੱਸਟ
பூச்சி,ਥੀਏਟਰ
பூச்சிக்கொல்லி,ਕੀਟਨਾਸ਼ਕਾਂ
பூச்சிக்கொல்லி,ਕੀਟਨਾਸ਼ਕ
இன்சோலேஷன்,ਇਨਸੋਲੇਸ਼ਨ
கரையாத,ਘੁਲਣਸ਼ੀਲ
இன்ஸ்டார் (பூச்சி),ਇੰਸਟਾਰ (ਕੀੜੇ)
இன்சுலேட்டர்,ਇਨਸੂਲੇਟਰ
ஒருங்கிணைந்த நோய் மேலாண்மை,ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ
