Hindi,Punjabi
निर्णय चर,ਫੈਸਲਾ ਵੇਰੀਏਬਲ
"कूटवाचक, विकोडक",ਡੀਕੋਡਰ
"कूटवाचन, विकोडन",ਡੀਕੋਡਿੰਗ
वियोज्य समुच्चय,ਸੜਨਯੋਗ ਸੈੱਟ
ह्रासमान,ਘਟ ਰਿਹਾ ਹੈ
ह्रासमान फलन,ਘਟਦੀ ਫੰਕਸ਼ਨ
डेडेकिन्ड-कट,Dedekind ਦੇ ਕੱਟ
डेडेकिन्ड-प्रमेय,Dedekind ਦਾ ਪ੍ਰਮੇਯ
निगमन करना,ਦਾ ਅਨੁਮਾਨ
निगमनिक रीति,ਕਟੌਤੀ ਵਿਧੀ
सदोष,ਨੁਕਸਦਾਰ
परिभाषी समीकरण,ਪਰਿਭਾਸ਼ਿਤ ਸਮੀਕਰਨ
निश्चित समाकल,ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ
निश्चित मैट्रिक्स,ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
" परिभाषा , स्पष्टता , निश्चय",ਪਰਿਭਾਸ਼ਾ
विरूपण वक्र,deformation ਕਰਵ
विकृत पृष्ठ,ਵਿਗੜਿਆ ਸਤਹ
"अपभ्रष्टता, अपह्रास",ਪਤਨ
परिवहन समस्याओं में अपभ्रष्टता,ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਵਿਗਾੜ
" डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक",ਡਿਗਰੀ
अवकल समीकरण का घात,ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਡਿਗਰੀ
"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि",ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
बहुपद का घात,ਬਹੁਪਦ ਦੀ ਡਿਗਰੀ
निष्कासित प्रतिवेश,ਆਂਢ-ਗੁਆਂਢ ਨੂੰ ਹਟਾਇਆ
डेल्टा फलन,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
मांग और उपयोगिता वक्र,ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ
मांग समीकरण,ਮੰਗ ਸਮੀਕਰਨ
मांग फलन,ਮੰਗ ਫੰਕਸ਼ਨ
जनसांख्यिकीय अध्ययन,ਜਨਸੰਖਿਆ ਅਧਿਐਨ
जनसांख्यिकी,ਜਨਸੰਖਿਆ
द-मॉयवर प्रमेय,De Moivre ਦਾ ਸਿਧਾਂਤ
" निरूपण करना , प्रमाण देना , निदर्शन करना",ਪ੍ਰਦਰਸ਼ਨ
" निरूपण , प्रमाण , निदर्शन, प्रदर्शन",ਪ੍ਰਦਰਸ਼ਨ
निरूपणात्मक ज्यामिति,ਪ੍ਰਦਰਸ਼ਨੀ ਜਿਓਮੈਟਰੀ
हर,ਭਾਅ
सघन समुच्चय,ਸੰਘਣਾ ਸੈੱਟ
" घनत्व , सघनता",ਘਣਤਾ
प्रगणनीय समुच्चय,ਗਿਣਤੀਯੋਗ ਸੈੱਟ
अपगामी अचर,ਰਵਾਨਗੀ ਵੇਰੀਏਬਲ
आश्रित घटना,ਨਿਰਭਰ ਘਟਨਾ
आश्रित यादृच्छिक चर,ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
परतंत्र चर,ਨਿਰਭਰ ਵੇਰੀਏਬਲ
परतंत्र विचर,ਨਿਰਭਰ ਪਰਿਵਰਤਨ
अवनमन कोण,ਡਿਪਰੈਸ਼ਨ ਕੋਣ
" व्युत्पत्ति, व्युत्पन्न , अवकलन",ਵਿਉਤਪੱਤੀ
" व्युत्पन्न , अवकलज",ਡੈਰੀਵੇਟਿਵ
व्युत्पन्न श्रेणी,ਪ੍ਰਾਪਤ ਲੜੀ
व्युत्पन्न समुच्चय,ਪ੍ਰਾਪਤ ਸੈੱਟ
"अवरोही, अवरोहण",ਉਤਰਦੇ ਹੋਏ
अवरोही क्रम,ਘਟਦੇ ਕ੍ਰਮ
अवरोही श्रेणी,ਘਟਦੀ ਲੜੀ
प्रक्षेपात्मक ज्यामिति,ਵਰਣਨਯੋਗ ਜਿਓਮੈਟਰੀ
वर्णनात्मक निदर्श,ਵਰਣਨਯੋਗ ਮਾਡਲ
वर्णनात्मक सांख्यिकी,ਵਰਣਨਯੋਗ ਅੰਕੜੇ
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)",ਡਿਜ਼ਾਈਨ
प्रयोग की अभिकल्पना,ਪ੍ਰਯੋਗ ਦੇ ਡਿਜ਼ਾਈਨ
डेस्क परिकलित्र,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
"पहचान, संसूचन",ਖੋਜ
" सारणिक, डिटर्मिनेंट , निर्धारक",ਨਿਰਣਾਇਕ
सारणिक कोटि,ਨਿਰਣਾਇਕ ਦਰਜਾ
निर्धारित करना,ਨਿਰਧਾਰਤ ਕਰੋ
निर्धारणात्मक निदर्श,ਨਿਰਣਾਇਕ ਮਾਡਲ
निर्धारणात्मक समस्या,ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
विचलन,ਭਟਕਣਾ
विचलन गुणांक,ਭਟਕਣਾ ਗੁਣਾਂਕ
द्वि-आधारी प्रणाली,ਡਾਇਡਿਕ ਸਿਸਟਮ
"विकर्ण कर्ण,",ਵਿਕਰਣ
आव्यूह-विकर्णन,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਿਕਰਣੀਕਰਨ
"विकर्ण मैट्रिक्स, विकर्ण आव्यूह",ਵਿਕਰਣ ਮੈਟ੍ਰਿਕਸ
विकर्णी समानता,ਵਿਕਰਣ ਸਮਾਨਤਾ
आरेख,ਚਿੱਤਰ
आरेखी विधि,ਚਿੱਤਰਕਾਰੀ ਢੰਗ
आरेखी प्रस्तुतिकरण,ਚਿੱਤਰਕਾਰੀ ਪੇਸ਼ਕਾਰੀ
व्यास,ਵਿਆਸ
समुच्चय-व्यास,ਇੱਕ ਸੈੱਟ ਦਾ ਵਿਆਸ
व्यासतः सम्मुख,ਵਿਆਸ ਦੇ ਉਲਟ
"पाशकक्षेप, पासा फेंकना",ਪਾਸਾ ਸੁੱਟਣਾ
द्विधा वर्गीकरण,ਵਿਭਾਜਨ ਵਰਗੀਕਰਣ
" द्विभाजन , अर्धक",ਦੁਵਿਧਾ
कोशक्रम,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
अंतर कलन,ਅੰਤਰ ਕੈਲਕੂਲਸ
अंतर समीकरण,ਅੰਤਰ ਸਮੀਕਰਨ
अंतर सूत्र,ਅੰਤਰ ਫਾਰਮੂਲਾ
अंतर विधि,ਅੰਤਰ ਢੰਗ
समुच्चयों का अंतर,ਸੈੱਟ ਦਾ ਅੰਤਰ
अवकलनीय,ਵੱਖ ਕਰਨ ਯੋਗ
अवकलनीय वक्र,ਵਿਭਿੰਨ ਕਰਵ
अवकलनीय फलन,ਵੱਖ ਕਰਨ ਯੋਗ ਫੰਕਸ਼ਨ
" विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी",ਅੰਤਰ
अवकल गणित,ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ
अवकल गुणांक,ਵਿਭਿੰਨ ਗੁਣਾਂਕ
अवकल समीकरण,ਅੰਤਰ ਸਮੀਕਰਨ
अवकल समघात,ਵਿਭਿੰਨ ਰੂਪ
अवकल सूत्र,ਅੰਤਰ ਫਾਰਮੂਲਾ
अवकल फलन,ਅੰਤਰ ਫੰਕਸ਼ਨ
अवकल ज्यामिति,ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ
उच्चतर कोटि का अवकल,ਉੱਚ ਕ੍ਰਮ ਦਾ ਅੰਤਰ
अवकल खंड,ਫਰਕ ਭਾਗ
अवकलन करना,ਵੱਖਰਾ
"विभेदन, अवकलन",ਭਿੰਨਤਾ
अवकलन सूत्र,ਵਿਭਿੰਨਤਾ ਫਾਰਮੂਲਾ
सदिश का अवकलन,ਵੈਕਟਰ ਦਾ ਅੰਤਰ
"विसरण, विसार",ਫੈਲਾ
"अंक, व्यास का द्वादशांश, अंगुलि",ਅੰਕ
अंकीय अभिकलित्र,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
अंकीय दत्त,ਡਿਜ਼ੀਟਲ ਡਾਟਾ
" विस्तार, लंबाई-चौड़ाई, विमा , घात",ਮਾਪ
विमीयता,ਆਯਾਮ
"विमाहीन, अविम",ਅਯਾਮ ਰਹਿਤ
समीकरण विमा,ਇੱਕ ਸਮੀਕਰਨ ਦਾ ਮਾਪ
डायोफैन्टस का समीकरण,diophantine ਸਮੀਕਰਨ
नति कोण,ਡਿੱਪ ਕੋਣ
द्वियुग्मध्रुवी निर्देशांक,ਡਿਪੋਲਰ ਕੋਆਰਡੀਨੇਟਸ
द्विध्रुव,dipole
द्विपिरामिड,ਡਿਪਾਈਰਾਮਿਡ (ਬਾਈਪਾਈਰਾਮਿਡ)
डिरैक डेल्टा फलन,ਡਾਇਰਾਕ ਡੈਲਟਾ ਫੰਕਸ਼ਨ
उभयनिष्ठ अनुस्पर्श रेखा,ਸਿੱਧੀ ਸਾਂਝੀ ਸਪਰਸ਼
दिष्ट कोण,ਨਿਰਦੇਸ਼ਿਤ ਕੋਣ
दिष्ट रेखा,ਨਿਰਦੇਸ਼ਿਤ ਲਾਈਨ
दिक्-अवकलज,ਦਿਸ਼ਾਤਮਕ ਡੈਰੀਵੇਟਿਵ
"दिक्कोज्या, दिक्-कोसाइन",ਦਿਸ਼ਾ ਕੋਸਾਈਨ
उच्चिष्ठ की दिशा,ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ
प्रक्षेपण दिशा,ਪ੍ਰੋਜੈਕਸ਼ਨ ਦੀ ਦਿਸ਼ਾ
दिक्-अनुपात,ਦਿਸ਼ਾ ਅਨੁਪਾਤ
नियामक वृत्त,ਡਾਇਰੈਕਟਰ ਸਰਕਲ
नियामक गोला,ਨਿਰਦੇਸ਼ਕ ਖੇਤਰ
अनुलोम गुणनफल,ਸਿੱਧਾ ਉਤਪਾਦ
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति",ਸਿੱਧਾ ਸਬੂਤ
अनुक्रमानुपात,ਸਿੱਧਾ ਅਨੁਪਾਤ
नियता,directrix
अनुलोम योगफल,ਸਿੱਧੀ ਰਕਮ
असंबद्‌ध समुच्चय,ਡਿਸਕਨੈਕਟ ਕੀਤੇ ਸੈੱਟ
" असांतत्य , असातत्य , भंग",ਨਿਰੰਤਰਤਾ
अवकलज का असांतत्य,ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ
प्रथम प्रकार का असांतत्य,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
द्वितीय प्रकार का असांतत्य,ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
असंतत वितरण,ਲਗਾਤਾਰ ਵੰਡ
असंतत फलन,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
असंतत विचर,ਲਗਾਤਾਰ ਪਰਿਵਰਤਨ
विविक्त,ਵੱਖਰਾ
असंतत बंटन,ਵੱਖਰੀ ਵੰਡ
असंतत प्रायिकता बंटन,ਵੱਖਰੀ ਸੰਭਾਵਨਾ ਵੰਡ
असंतत यादृच्छिक चर,ਵੱਖਰਾ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
असंतत प्रतिदर्श समष्टि,ਵੱਖ ਨਮੂਨਾ ਸਪੇਸ
विविक्त समुच्चय,ਵੱਖਰਾ ਸੈੱਟ
विविक्त समष्टि,ਵੱਖਰੀ ਸਪੇਸ
विविक्त संस्थिति,ਡਿਸਕਰੀਟ ਟੌਪੋਲੋਜੀ
असंतत विचर,ਵੱਖ ਵੱਖ
विविक्तकर,ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ
विविक्तकर विश्लेषण,ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ (= ਵਿਤਕਰੇ ਵਾਲਾ ਵਿਸ਼ਲੇਸ਼ਣ)
असंयुक्त,ਟੁੱਟਣਾ
असंयुक्त घटना,ਵੱਖ-ਵੱਖ ਘਟਨਾਵਾਂ
असंयुक्त समुच्चय,ਵੱਖ-ਵੱਖ ਸੈੱਟ
असंयुक्त सम्मिलन,ਯੂਨੀਅਨ ਨੂੰ ਤੋੜੋ
" वियोजन , तर्क-संगत योग",ਵਿਛੋੜਾ
" परिक्षेपण , प्रकीर्णन",ਫੈਲਾਅ
परिक्षेपण संचित्र,ਫੈਲਾਅ ਚਾਰਟ
परिक्षेपणांक,ਫੈਲਾਅ ਸਥਿਰ
परिक्षेपण-आरेख,ਫੈਲਾਅ ਚਿੱਤਰ
परिक्षेपण-मैट्रिक्स,ਡਿਸਪਰਸ਼ਨ ਮੈਟਰਿਕਸ (=ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ)
विस्थापन,ਵਿਸਥਾਪਨ
प्रदर्श,ਡਿਸਪਲੇ
कन्सोल,ਡਿਸਪਲੇ ਯੂਨਿਟ (=ਕੰਸੋਲ)
"असमरूप, असमान",ਭਿੰਨ
क्षयकारी बल,dissipative ਤਾਕਤਾਂ
दूरी-फलन,ਦੂਰੀ ਫੰਕਸ਼ਨ
दूरी-मापांक,ਦੂਰੀ ਮਾਡਿਊਲਸ
बंटन-निरपेक्ष,ਵੰਡ-ਮੁਕਤ ਢੰਗ
"वितरण-नियम, बंटननियम",ਵੰਡਣ ਵਾਲਾ ਕਾਨੂੰਨ
"अपसारित करना, अपसारित होना",ਵੱਖ ਕਰਨਾ
" अपसरण, अपसारिता , डाइवर्जेन्स",ਭਿੰਨਤਾ
अपसरण प्रमेय,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
अपसारी,ਵੱਖਰੇ
अपसारी श्रेणी,ਵੱਖ-ਵੱਖ ਲੜੀ
विभाजित अंतर,ਵੰਡਿਆ ਅੰਤਰ
"भाज्यता, विभाज्यता",ਵੰਡਣਯੋਗਤਾ
"भाज्य, विभाज्य",ਵੰਡਣਯੋਗ
" भाग, प्रभाग , विभाजन",ਵੰਡ
विभाजन-कलन विधि,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
विभाजन-वलय,ਡਿਵੀਜ਼ਨ ਰਿੰਗ
द्वादशभुज,dodecagon
द्वादशफलक,dodecahedron
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश",ਡੋਮੇਨ
फलन का प्रांत,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
परिभाषा-प्रांत,ਪਰਿਭਾਸ਼ਾ ਦਾ ਡੋਮੇਨ
अस्तित्व-प्रांत,ਮੌਜੂਦਗੀ ਦਾ ਡੋਮੇਨ
अभिभावी युक्ति,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰਣਨੀਤੀ
डॉप्लर प्रभाव,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"बिन्दु-गुणनफल, अदिशगुणनफल",ਬਿੰਦੀ ਉਤਪਾਦ
बिन्दुकित वक्र,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
द्विशः अवकलन,ਡਬਲ ਫਰਕ
द्विक चरघातांकीय बंटन,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
द्विकुंडली,ਡਬਲ ਹੈਲਿਕਸ
द्विशः समाकल,ਡਬਲ ਅਟੁੱਟ
द्विशः समाकलन,ਡਬਲ ਏਕੀਕਰਣ
द्विक सीमा,ਡਬਲ ਸੀਮਾ
द्विशः प्रतिचयन आयोजन,ਡਬਲ ਨਮੂਨਾ ਯੋਜਨਾ
द्विक अनुक्रम,ਡਬਲ ਕ੍ਰਮ
द्विक श्रेणी,ਡਬਲ ਸੀਰੀਜ਼
द्वि-अनुलग्नी संकेतन,ਡਬਲ ਪਿਛੇਤਰ ਸੰਕੇਤ
द्विक संकलन,ਡਬਲ ਸਮੇਸ਼ਨ
अधोमुखी त्वरण,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
अधोमुखी विस्थापन,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
अधोमुखी गति,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
अधोमुखी वेग,ਹੇਠਾਂ ਵੱਲ ਗਤੀ
कर्षण,ਖਿੱਚੋ
कर्षण-बल,ਡਰੈਗ ਫੋਰਸ
"द्वैती द्वैती,",ਦੋਹਰਾ
द्वैत आधार,ਦੋਹਰਾ ਆਧਾਰ
द्वैत आंतरिक गुणनफल,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
द्वैती रैखिक प्रोग्रामन समस्या,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
" द्वि प्रचालन , द्वैती संक्रिया",ਦੋਹਰਾ ਕਾਰਵਾਈ
द्वैत समस्या,ਦੋਹਰੀ ਸਮੱਸਿਆ
द्वैत एकल कलन-विधि,ਦੋਹਰਾ ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
द्वैत एकल प्रविधि,ਦੋਹਰੀ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
द्वैत समष्टि,ਦੋਹਰੀ ਸਪੇਸ
द्वैत चर,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
द्वैत सदिश समष्टि,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
मूक सूचकांक,ਡਮੀ ਸੂਚਕਾਂਕ
मूक पादांक,ਡਮੀ ਸਬਸਕ੍ਰਿਪਟ
मूक अनुबंध,ਡਮੀ ਪਿਛੇਤਰ
मूक चर,ਡਮੀ ਵੇਰੀਏਬਲ
अनुलिपि-प्रक्रम,ਡੁਪਲੀਕੇਟਰ ਪ੍ਰਕਿਰਿਆ
गतिकीय,ਗਤੀਸ਼ੀਲ
गतिकीय तंत्र,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
गतिक मांग फलन,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
गत्यात्मक निदर्श,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
गत्यात्मक प्रोग्रामन,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
गतिशील प्रोग्रामन उपगमन,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
गतिशील प्रोग्रामन प्रविधि,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
"गतिविज्ञान, गतिकी",ਗਤੀਸ਼ੀਲਤਾ
कण-गतिकी,ਇੱਕ ਕਣ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
दृढ़ पिंड गतिकी,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)",ਧਰਤੀ
भूकंप तीव्रता,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
उत्केंद्रता,ਸਨਕੀਤਾ
ग्रहण,ਗ੍ਰਹਿਣ
अर्थमितीय पूर्वानुमान,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
अर्थमितिज्ञ,ਅਰਥ ਸ਼ਾਸਤਰੀ
अर्थमिति,ਅਰਥ ਗਣਿਤ
अर्थशास्त्र,ਅਰਥ ਸ਼ਾਸਤਰ
"कोर, किनारा, अश्रि",ਕਿਨਾਰਾ
अवमुख समुच्चय कोर,ਇੱਕ ਕਨਵੈਕਸ ਸੈੱਟ ਦਾ ਕਿਨਾਰਾ
दक्षतांक,ਕੁਸ਼ਲਤਾ ਕਾਰਕ
अभिलक्षणिक अवयव,eigen ਤੱਤ
अभिलक्षणिक फलन,eigen ਫੰਕਸ਼ਨ
"आइगेन मान, अभिलक्षणिक मान",eigen ਮੁੱਲ
अभिलक्षणिक मान समीकरण,eigen ਮੁੱਲ ਸਮੀਕਰਨ
"आइगेन वेक्टर, अभिलक्षणिक सदिश",eigen ਵੈਕਟਰ
प्रत्यास्थ,ਲਚਕੀਲੇ
प्रत्यास्थतांक,ਲਚਕੀਲੇ ਸਥਿਰ
प्रत्यास्थ साम्यावस्था,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
प्रत्यास्थता,ਲਚਕਤਾ
प्रत्यास्थता-पृष्ठ,ਲਚਕੀਲਾ ਸਤਹ
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर",ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ
" तत्व , अल्पांश , अवयव",ਤੱਤ
प्रारंभिक स्तंभ संक्रिया,ਮੁੱਢਲੀ ਕਾਲਮ ਕਾਰਵਾਈ
प्रारंभिक घटना,ਮੁੱਢਲੀ ਘਟਨਾ
प्रारंभिक फलन,ਮੁੱਢਲੀ ਫੰਕਸ਼ਨ
प्रारंभिक संक्रिया,ਮੁੱਢਲੀ ਕਾਰਵਾਈ
प्रारंभिक परिणाम,ਮੁੱਢਲਾ ਨਤੀਜਾ
प्रारंभिक प्रायिकता नियम,ਮੁਢਲੀ ਸੰਭਾਵਨਾ ਕਾਨੂੰਨ
प्रारंभिक पंक्ति संक्रिया,ਮੁੱਢਲੀ ਕਤਾਰ ਕਾਰਵਾਈ
"विलुप्त करना, विलोपन करना,",ਨੂੰ ਖਤਮ
निराकरण प्रक्रिया,ਖ਼ਤਮ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
"दीर्घवृत्त, इलिप्स",ਅੰਡਾਕਾਰ
दीर्घवृत्तज,ਅੰਡਾਕਾਰ
दीर्घवृत्तजीय,ਅੰਡਾਕਾਰ
दीर्घवृत्तजीय पृष्ठ,ਅੰਡਾਕਾਰ ਸਤਹ
दीर्घवृत्ताकार पिंड,ਅੰਡਾਕਾਰ ਸਰੀਰ
अंतःस्थापन,ਏਮਬੈਡਿੰਗ
उत्सर्जन,ਨਿਕਾਸ
आनुभविक न्यास,ਅਨੁਭਵੀ ਡਾਟਾ
मूलानुपाती सूत्र,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
आनुभविक प्रायिकता,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
आऩुभविक संबंध,ਅਨੁਭਵੀ ਸਬੰਧ
रिक्त समुच्चय,ਖਾਲੀ ਸੈੱਟ
परिबद्‌ध,ਨੱਥੀ
"कूटलेखन, कोडन",ਇੰਕੋਡਿੰਗ
अंतराकारिता,endomorphism
अंत्य बिंदु,ਅੰਤ ਬਿੰਦੂ
वर्गांतराल के अंत्य बिंदु,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
ऊर्जा,ਊਰਜਾ
ऊर्जा-संवेग घटक,ਊਰਜਾ ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
प्रवेशी चर,ਵੇਰੀਏਬਲ ਦਾਖਲ ਕਰਨਾ
गणनीय समुच्चय,ਅਣਗਿਣਤ ਸੈੱਟ
"गणन, गिनना",ਗਣਨਾ
"समान, बराबर, सम, तुल्य",ਬਰਾਬਰ
"समता, समिका",ਸਮਾਨਤਾ
समप्रायिक,ਬਰਾਬਰ ਸੰਭਾਵਨਾ
सम प्रायिकता वरण विधि,ਬਰਾਬਰ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ (= epsem)
समान करना,ਬਰਾਬਰ
" समीकरण , समीकार",ਸਮੀਕਰਨ
एकघात समीकरण,ਪਹਿਲੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ
द्विघात समीकरण,ਦੂਜੀ ਡਿਗਰੀ ਦਾ ਸਮੀਕਰਨ
त्रिघात समीकरण,ਤੀਜੀ ਡਿਗਰੀ ਦੇ ਸਮੀਕਰਨ
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा",ਭੂਮੱਧ
समसंतत,ਬਰਾਬਰ
समबाहु,ਬਰਾਬਰ
"साम्यावस्था, साम्य, संतुलन",ਸੰਤੁਲਨ
बल-संतुलन,ਤਾਕਤਾਂ ਦਾ ਸੰਤੁਲਨ
संतुलन बिंदु,ਸੰਤੁਲਨ ਬਿੰਦੂ
तुल्यता,ਸਮਾਨਤਾ
तुल्यता-वर्ग,ਸਮਾਨਤਾ ਵਰਗ
तुल्यता-संबंध,ਸਮਾਨਤਾ ਸਬੰਧ
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)",ਬਰਾਬਰ
तुल्य मैट्रिक्स,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
तुल्य समुच्चय,ਬਰਾਬਰ ਸੈੱਟ
अभ्यतिप्रायता,ergodicity
"त्रुटि, भूल, गलती, अशुद्‌धि",ਗਲਤੀ
त्रुटि-विश्लेषण,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
त्रुटि कोड,ਗਲਤੀ ਕੋਡ
त्रुटि गुणांक,ਗਲਤੀ ਗੁਣਾਂਕ
वर्ग माध्य त्रुटि,ਮੱਧ ਵਰਗ ਦੀ ਗਲਤੀ
प्रथम प्रकार की त्रुटि,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
द्वितीय प्रकार की त्रुटि,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
पलायन-प्रायिकता,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
पलायन वेग,ਬਚਣ ਦੀ ਗਤੀ
ई. श्मिट लांबिकीकरण प्रक्रम,ਈ. ਸ਼ਮਿਟ ਦੀ ਆਰਥੋਗੋਨਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
बहिर्वृत्त,ਲਿਖਿਆ ਚੱਕਰ
"सारभूत, अनिवार्य",ਜ਼ਰੂਰੀ
वस्तुतः अद्वितीय,ਅਸਲ ਵਿੱਚ ਵਿਲੱਖਣ
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)",ਅੰਦਾਜ਼ਾ
आकलन विधि,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
यूक्लिडीय निर्देशांक,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟ
यूक्लिडीय डोमेन,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
यूक्लिडीय ज्यामिति,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
यूक्लिडीय n-समष्टि,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
यूक्लिडीय समतल,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
ऑयलर प्रमेय,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
"मान निकालना, मूल्यांकन करना",ਪੜਤਾਲ
सम,ਵੀ
सम वक्र,ਵੀ ਕਰਵ
सम फलन,ਵੀ ਫੰਕਸ਼ਨ
सम अपवर्त्य,ਇੱਥੋਂ ਤੱਕ ਕਿ ਕਈ
सम संख्या,ਸਮ ਸੰਖਿਆ
सम-विषम सममिति,ਵੀ ਅਜੀਬ ਸਮਰੂਪਤਾ
सम क्रमचय,ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ
"घटना, अनुवृत्त",ਘਟਨਾ
समपद,ਵੀ ਮਿਆਦ
"यथातथ, यथार्थ, बिल्कुल ठीक",ਸਹੀ
