English,Tamil
Hay,வைக்கோல்
Haylage,ஹேலேஜ்
Haystock,வைக்கோல்
Haze,மூடுபனி
Hazy,மங்கலான
Head (Agro),தலை (வேளாண்)
Head (of channel),தலை (சேனலின்)
Heading back,பின்னோக்கி செல்வது
Hedge,ஹெட்ஜ்
Hedging,ஹெட்ஜிங்
Helix,ஹெலிக்ஸ்
Hematite,ஹெமாடைட்
Herb,மூலிகை
Herbarium,ஹெர்பேரியம்
Herbicide,களைக்கொல்லி
Heredity,பரம்பரை
Heretability,ஹெர்டிலேஷன்
Hermaphrodite,ஹெர்மாஃப்ரோடைட்
Heterochromatic,ஹீட்டோரோக்ரோமாடிக்
Heterofertilization,ஹீட்டோரோஃபெர்டைமயமாக்கல்
Heterosis,ஹீட்டோரோசிஸ்
Heterosome,ஹீட்டோரோசோம்
Heterotroph,ஹீட்டோரோட்ஃப்
Hexaploid,ஹெக்ஸாபிளாய்டு
Hibernate,ஹைபர்னேட்
High density planting,அதிக அடர்த்தி நடவு
Hill (rice),மலை (அரிசி)
Histogram,ஹிஸ்டோகிராம்
Hitech horticulture,ஹிட்டெக் தோட்டக்கலை
Hive,ஹைவ்
Hoeing,HOEING
Holding,வைத்திருத்தல்
Home farm,வீட்டு பண்ணை
Homeostasis,ஹோமியோஸ்டாஸிஸ்
Homestead,ஹோம்ஸ்டெட்
Homogeneity,ஒருமைப்பாடு
Homogenous,ஒரே மாதிரியான
Homologus,ஹோமோலாஜஸ்
Homozygote,ஹோமோசைகோட்
Hopper,ஹாப்பர்
Horizon,அடிவானம்
Horticultural crops,தோட்டக்கலை பயிர்கள்
Horticulture,தோட்டக்கலை
Horti-silvi pastoral farming,ஹார்டி-சில்வி ஆயர் விவசாயம்
Host,தொகுப்பாளர்
Hot water treatment,சூடான நீர் சுத்திகரிப்பு
Hull,ஹல்
Humidity,ஈரப்பதம்
Humus,இயற்கையானது
Husk,உமி
Husker,ஹஸ்கர்
Husking,உமி
Hybrid,கலப்பின
Hybridization,கலப்பினமாக்கல்
Hydration,நீரேற்றம்
Hydrology,நீர்நிலை
Hydrolysis,நீராற்பகுப்பு
Hydrometer,ஹைட்ரோமீட்டர்
Hydrophilous,ஹைட்ரோபிலஸ்
Hydroponics,ஹைட்ரோபோனிக்ஸ்
Hydrosphere,ஹைட்ரோஸ்பியர்
Hydroscopicity,ஹைட்ரோஸ்கோபாரிட்டி
Hyperparasite,ஹைபராசைட்
Hyperplasia,ஹைப்பர் பிளேசியா
Hypha,ஹைபா
Hypocotyl,ஹைபோகோடைல்
Hypothesis,கருதுகோள்
Hysteresis (water),கருப்பை ஒடுக்கி
Hazel nut,ஹேசல் நட்டு
Hemp,சணல்
Henbane,ஹென்பேன்
Henna,மருதாணி
Hibiscus,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
Hop,ஹாப்
Horse gram,குதிரை கிராம்
Horse-eye-bean,குதிரை-கண்-பீன்
Honeybee,தேனீ
Hopper,ஹாப்பர்
Horticulturist,தோட்டக்கலை நிபுணர்
Hydrologist,நீர்நிலை நிபுணர்
In situ grafting,சிட்டு ஒட்டுதலில்
In vitro,ஆய்வுக்கூட சோதனை முறையில்
In vivo,உயிருள்ள
Indiscriminate,கண்மூடித்தனமான
Insect,பூச்சி
Insect pest,பூச்சி பூச்சி
Insectary,பூச்சி
Insecticide,பூச்சிக்கொல்லி
Insectivorous,பூச்சிக்கொல்லி
Insolation,இன்சோலேஷன்
Insoluble,கரையாத
Instar (insect),இன்ஸ்டார் (பூச்சி)
Insulator,இன்சுலேட்டர்
Integrated disease management,ஒருங்கிணைந்த நோய் மேலாண்மை
Integrated nutrient management,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
Integrated pest management,ஒருங்கிணைந்த பூச்சி மேலாண்மை
Intensification,தீவிரம்
Intensive,தீவிர
Intercrop,இடைக்கால
Intercultivation (interculture),இடைக்கணிப்பு (இடைக்கால)
Interest,ஆர்வம்
Internode,இன்டர்னோட்
Interphase (cell division),இடைமுகம் (செல் பிரிவு)
Interpolation,இடைக்கணிப்பு
Inter-sterile,இடை-மாடி
Inventory,சரக்கு
Inversion,தலைகீழ்
Involucre,ஈடுபாடு
Ion,அயன்
Irradiation,கதிர்வீச்சு
Irrigation,நீர்ப்பாசனம்
Iso alleles,ஐசோ அல்லீல்கள்
Iso product curve,ஐஎஸ்ஓ தயாரிப்பு வளைவு
Isobar,ஐசோபார்
Isogamy,ஐசோகாமி
Isolation distance,தனிமைப்படுத்தும் தூரம்
Isoploid,ஐசோப்ளாய்டு
Isoquant,ஐசோகண்ட்
Isotope,ஐசோடோப்
Indian birch,இந்திய பிர்ச்
Indian blue pine,இந்திய நீல பைன்
Indian cherry,இந்திய செர்ரி
Indian juniper,இந்திய ஜூனிபர்
Indian kino tree,இந்திய கினோ மரம்
Indian laural tree,இந்திய லாரல் மரம்
Indian madder,இந்திய மேட்
Indian maddler,இந்திய மேட்லர்
Indian podo phylum,இந்திய போடோ பைலம்
Indigo,இண்டிகோ
Italian millet,இத்தாலிய தினை
Ivory tree,தந்தம் மரம்
Ivy gourd/little gourd,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
Jaggery,வெல்லம்
Japonica rice,ஜபோனிகா அரிசி
Jassid,ஜாசிட்
Javanica rice,ஜவானிகா ரைஸ்
Jelling,கூச்சலிடுதல்
Jhum cultivation,ஜம் சாகுபடி
Jumping gene,ஜம்பிங் மரபணு
Junk DNA,குப்பை டி.என்.ஏ
Juvenile phase,சிறார் கட்டம்
Jacaranda,ஜகரந்தா
Jackfruit,ஜாக்ஃப்ரூட்
Jamun,ஜமுன்
Jasmine,மல்லிகை
Jatti khatti,ஜட்டி கட்டி
Jattrofa,ஜட்ரோஃபா
Jute,சணல்
Jassids,ஜாசிட்ஸ்
Kaolin,கயோலின்
Kaolinite,கயோலினைட்
Kaolinite,கயோலினைட்
Karyenchyma,கரியென்சிமா
Karyodesma,Karyodesma
Karyogamy,கரியோகாமி
Karyogram (idiogram),கரியோகிராம் (இடைஜியோகிராம்)
Karyokinesis,காரியோகினேசிஸ்
Karyology,கரியாலஜி
Karyolysis,காரியோலிசிஸ்
Karyon,காரியோன்
Karyotype,காரியோடைப்
Kelp (algae),கெல்ப் (ஆல்கா)
Kelvin cycle,கெல்வின் சுழற்சி
Keratin,கெராடின்
Kernel,கர்னல்
Khaira disease,கைரா நோய்
Kharif,கரிப்
Kidding,விளையாடினேன்
Kinetochore,கினெடோகோர்
Kitchen garden,சமையலறை தோட்டம்
Kleinfilter syndrome,க்ளீன்ஃபில்டர் நோய்க்குறி
Klenow fragment,க்ளெனோ துண்டு
Knotching,முடிச்சு
Koch's postulate,கோச்சின் போஸ்டுலேட்
Koppen's classification (Climate),கோபனின் வகைப்பாடு (காலநிலை)
Krebs cycle,கிரெப்ஸ் சுழற்சி
Kurtosis,கர்டோசிஸ்
KVK (krishi vigyan kendra),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
Kadam,கதம்
Kale,காலே
Kans grass,கன்ஸ் புல்
Karonda,கரோண்டா
"Kidney bean, rajmah","சிறுநீரக பீன், ராஜ்மா"
Kiwifriut,கிவிஃப்ரியட்
Knol khol,KNOL கோல்
Kodampuli,கோடம்புலி
Kodo millet,கோடோ தினை
Kokam butter tree (mangosteen),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
Khapra beetle,கப்ரா வண்டு
L.D.50 (lethal dose 50),L.D.50 (மரணம் டோஸ் 50)
Lab to land,தரையிறக்க ஆய்வகம்
Labile,லேபிள்
Labour,தொழிலாளர்
Lac operon model,லாக் ஓபரான் மாதிரி
Lactation,பாலூட்டுதல்
Lactogenic hormone (prolactin),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
Lactose,லாக்டோஸ்
Lagging strand,பின்தங்கிய இழை
Lambda cloning vector,லாம்ப்டா குளோனிங் திசையன்
Laminar air flow,லேமினார் காற்று ஓட்டம்
Lamp brush chromosome,விளக்கு தூரிகை குரோமோசோம்
Land,நில
Land capability classification,நில திறன் வகைப்பாடு
Land capability map,நில திறன் வரைபடம்
Land degradation,நில சீரழிவு
Land equivalent ratio,நில சமமான விகிதம்
Land levelling,நில சமநிலை
Land reclamation,நில மீட்பு
Landscaping,இயற்கையை ரசித்தல்
Land suitability,நில பொருந்தக்கூடிய தன்மை
Land use pattern,நில பயன்பாட்டு முறை
Langerhans cells,லாங்கர்ஹான்ஸ் செல்கள்
Lapse rate,குறைவு வீதம்
Larva,லார்வா
Latency,தாமதம்
Latent,உள்ளுறை
Latent infection,மறைந்திருக்கும் தொற்று
Lateral,பக்கவாட்டு
Laterite soils,லேட்டரைட் மண்
Latex,லேடெக்ஸ்
Lathyrism,லாடிரிசம்
Latin square design (LSD),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
Lattice,நட்டு
Law of comprative advantage,முக்கிய நன்மை சட்டம்
Law of constant returns,நிலையான வருமானத்தின் சட்டம்
Law of diminishing returns,வருவாயைக் குறைக்கும் சட்டம்
Law of increasing retuns,மீண்டும் அதிகரிக்கும் சட்டம்
Law of limiting factors,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
Law of minimum,குறைந்தபட்ச சட்டம்
Law of substitution,மாற்று சட்டம்
Law of variable proportions,மாறி விகிதாச்சாரத்தின் சட்டம்
Layer,அடுக்கு
Layout,தளவமைப்பு
Leachate,லீகேட்
Leaching efficiency,கசிவு திறன்
Leaching requirement,வெளியேறும் தேவை
Leading strand,முன்னணி ஸ்ட்ராண்ட்
Leaf area duration,இலை பரப்பளவு காலம்
Leaf area index,இலை பகுதி அட்டவணை
Leaf area ratio,இலை பரப்பளவு விகிதம்
Leaf miner,இலை சுரங்கத் தொழிலாளர்
Leaf testing,இலை சோதனை
Leaf,இலை
Leaflet,துண்டுப்பிரசுரம்
Lease,குத்தகை
Legume,பருப்பு
LEISA - (Low Energy Input Sustainable Agriculture),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
Lenticel,Lenticel
Lento capillary point,லென்டோ கேபிலரி புள்ளி
Leptonema,லெப்டோனெமா
Leptospirosis,லெப்டோஸ்பிரோசிஸ்
Lero-morphic,லீரோ-மோர்பிக்
Lesion,புண்
Lethal mutation,மரணம் பிறழ்வு
Leucoplast,லுகோபிளாஸ்ட்
Level terrace,நிலை மொட்டை மாடி
Leveler (leveller),சமநிலையாளர் (லெவியர்)
Levelling (of land),சமன் செய்தல் (நிலத்தின்)
Ley farming,லே விவசாயம்
Liebig's law of minimum,லிபிக்கின் குறைந்தபட்ச சட்டம்
Ligation,லிகேஷன்
Light compensation point,ஒளி இழப்பீட்டு புள்ளி
Light saturation intensity,ஒளி செறிவு தீவிரம்
Light transmission ratio,ஒளி பரிமாற்ற விகிதம்
Light trap,ஒளி பொறி
Liming,லிமிங்
Limitation,வரம்பு
Limiting factor,கட்டுப்படுத்தும் காரணி
Limonite,லிமோனைட்
Line,வரி
Linear response,நேரியல் பதில்
Linkage,இணைப்பு
Linkage group,இணைப்புக் குழு
Linker,இணைப்பான்
Lint index,லின்ட் இன்டெக்ஸ்
Linters,லின்டர்ஸ்
Lipid,கொழுமியம்
Lipolysis,லிபோலிசிஸ்
Liquidation,கலைப்பு
Lister,லிஸ்டர்
Lister,லிஸ்டர்
Listing,பட்டியல்
Lithosphere,லித்தோஸ்பியர்
Litter,குப்பை
Live mulches,நேரடி தழைக்கூளம்
Liverwort,லிவர்வார்ட்
Livestock,கால்நடைகள்
Local control,உள்ளூர் கட்டுப்பாடு
Locus,இடம்
Locust,வெட்டுக்கிளி
Lodging (crop lodging),தங்குமிடம் (பயிர் உறைவிடம்)
Lodicule,லோடிகுல்
Loess,Lodess
Logarthimic transformation,மடக்கை மாற்றம்
Long - day plant,நீண்ட - நாள் ஆலை
Long wave radiation,நீண்ட அலை கதிர்வீச்சு
Loop,லூப்
Lopping,லோப்பிங்
Lumber,மரம் வெட்டுதல்
Lux,லக்ஸ்
Luxury consumption (nutrient),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
Luxury genes,சொகுசு மரபணுக்கள்
Lycopene,லைகோபீன்
Lymph,நிணநீர்
Lysimeter,லைசிமீட்டர்
Lysis of cell,கலத்தின் லிசிஸ்
Lysogeny,லைசோஜெனி
Lysosome,லைசோசோம்
Lysozyme,லைசோசைம்
Lac tree,லாக் மரம்
Lac,லாக்
"Lady's finger, okra","லேடிஸ் விரல், ஓக்ரா"
Land caltrops,லேண்ட் கால்ட்ரோப்ஸ்
Lantana,லந்தானா
Lathyrus,லாதிரஸ்
Leek,லீக்
Lemon grass,எலுமிச்சை புல்
Lemon,எலுமிச்சை
Lentil,பயறு
Lequorice,லெக்வோர்ஸ்
Lettuce,கீரை
Lily,லில்லி
Lime,சுண்ணாம்பு
Linseed,ஆளி விதை
Litchi,லிச்சி
Little millet,சிறிய தினை
Long melon,நீண்ட முலாம்பழம்
Long pepper,நீண்ட மிளகு
Loquat,லோகாட்
Lotus,தாமரை
Lurcerne,லுர்சர்ன்
Lac insect,லாக் பூச்சி
Lady bird beetle,லேடி பேர்ட் வண்டு
Leaf miner,இலை சுரங்கத் தொழிலாளர்
Leaf roller,இலை ரோலர்
Leaf webber,இலை வெபர்
Locust,வெட்டுக்கிளி
Macro evolution,மைக்ரோ பரிணாமம்
Macroclimate,மேக்ரோக்ளைமேட்
Macromolecule,மேக்ரோமிகுலூல்
Macromutation,மேக்ரோனேஷன்
Macronutrient,மேக்ரோனூட்ரியண்ட்
Macropores,மேக்ரோபோர்கள்
Maggot,மாகோட்
Magma,மாக்மா
Magnesia,மெக்னீசியா
Magnesium,வெளிமம்
Magnetic stirrer,காந்த அசை
Magnitude,அளவு
Mahua cake,மஹுவா கேக்
Maintainer line,பராமரிப்பாளர் வரி
Maintenance,பராமரிப்பு
Maize sheller,மக்காச்சோளம் ஷெல்லர்
Male sterile,ஆண் மலட்டு
Malformation,செயலிழப்பு
Malignancy,வீரியம்
Malnutrition,ஊட்டச்சத்து குறைபாடு
Malpractice,முறைகேடு
Malting,மால்டிங்
Manger,மேலாளர்
Mangroves,சதுப்புநிலங்கள்
Manometer,மனோமீட்டர்
Manometer,மனோமீட்டர்
Mantissa (of logarithm),மன்டிசா (மடக்கை)
Manure,உரம்
Manuring,உரமாக்குதல்
Marginal,ஓரளவு
Marginal cost,விளிம்பு செலவு
Marginal land,விளிம்பு நிலம்
Marginal product,விளிம்பு தயாரிப்பு
Marginal return,விளிம்பு வருவாய்
Marine,மரைன்
Marker (genetic),குறிப்பாக்கி (மரபணு)
Market,சந்தை
Marketable,சந்தைப்படுத்தக்கூடியது
Marketable surplus,சந்தைப்படுத்தக்கூடிய உபரி
Marketed surplus,சந்தைப்படுத்தப்பட்ட உபரி
Marketing,சந்தைப்படுத்தல்
Marsh,சதுப்பு நிலம்
Mass flow,வெகுஜன ஓட்டம்
Mass selection,வெகுஜன தேர்வு
Mass-spectrometer,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
Mast,மாஸ்ட்
Maternal inheritance,தாய்வழி பரம்பரை
Mating,இனச்சேர்க்கை
Matric potential,மெட்ரிக் ஆற்றல்
Maturation,முதிர்வு
Maturity (crop),முதிர்ச்சி (பயிர்)
Maximum available water,கிடைக்கும் அதிகபட்ச நீர்
Maximum cropping,அதிகபட்ச பயிர்
Maximum residue limit,அதிகபட்ச எச்ச வரம்பு
Maximum sustainable yield,அதிகபட்ச நிலையான மகசூல்
Maximum thermometer,அதிகபட்ச வெப்பமானி
Maximum water holding capacity,அதிகபட்ச நீர் வைத்திருக்கும் திறன்
Meadow orcharding,புல்வெளி பழத்தோட்டம்
Mealy,மீலி
Mean deviation,சராசரி விலகல்
Mean life (nuclear),சராசரி வாழ்க்கை (அணு)
Mean sea level,சராசரி கடல் மட்டம்
Mean square,சராசரி சதுரம்
Measure,அளவீடு
Measurement,அளவீட்டு
Mechanical,இயந்திர
Mechanical analysis (soil),இயந்திர பகுப்பாய்வு (மண்)
Mechanical impedence,இயந்திர தடுப்பு
Mechanized farming,இயந்திரமயமாக்கப்பட்ட விவசாயம்
Median,சராசரி
Medicinal plant,மருத்துவ ஆலை
Mediterranean climate,மத்திய தரைக்கடல் காலநிலை
Megagametogenesis,மெகாகமெடோஜெனெஸிஸ்
Megasporangia,மெகாஸ்போரங்கியா
Megaspore (macrospore),மெகாஸ்போர் (மேக்ரோஸ்போர்)
Megasporogenesis,மெகாஸ்போரோஜெனெஸிஸ்
Meiosis,ஒடுக்கற்பிரிவு
Mellow soil,மூத்த மண்
Melting of DNA,டி.என்.ஏ உருகுதல்
Membrane filter,சவ்வு வடிகட்டி
Mendelian inheritance,மெண்டிலியன் பரம்பரை
Mendelism,மெண்டலிசம்
Mendel's law of inheritance,மெண்டலின் பரம்பரை விதி
Merchandise,பொருட்கள்
Mercury,புதன்
Meristem,மெரிஸ்டெம்
Mesoclimate,மீசோக்ளைமேட்
Mesoderm,மீசோடர்ர்
Mesophyll,மெசோபில்
Mesophyte,மெசோஃபைட்
Meso-pores,மெசோ-போர்ஸ்
Mesosphere,மீசோஸ்பியர்
Messenger RNA (m-RNA),மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ)
Metabolism,வளர்சிதை மாற்றம்
Metabolites,வளர்சிதை மாற்றங்கள்
Metal dam,உலோக அணை
Metamorphic rocks,உருமாற்ற பாறைகள்
Metamorphosis,உருமாற்றம்
Metaphase,மெட்டாஃபேஸ்
Metastrus,மெட்டாஸ்ட்ரஸ்
Metaxenia,மெட்டாக்சீனியா
Meteorology,வானிலை ஆய்வு
Methaemoglobinaemia,மெத்தமோகுளோபினீமியா
Method demonstration,முறை ஆர்ப்பாட்டம்
Mica,மைக்கா
Micro basin,மைக்ரோ பேசின்
Micro fauna,மைக்ரோ விலங்கினங்கள்
Microbe,நுண்ணுயிர்
Microbial biomass carbon,நுண்ணுயிர் பயோமாஸ் கார்பன்
Microbial degradation,நுண்ணுயிர் சீரழிவு
Microbial insecticide,நுண்ணுயிர் பூச்சிக்கொல்லி
Microbiology,நுண்ணுயிரியல்
Microbiotic,மைக்ரோபயாடிக்
Microclimate,மைக்ரோக்ளைமேட்
Microenvironment,நுண்ணிய சூழல்
Microflora,மைக்ரோஃப்ளோரா
Microgametogenesis,மைக்ரோகாமெட்டோஜெனெஸிஸ்
Microirrigation,நுண்ணிய நீரிழிவு
Micrometeorology,மைக்ரோமீட்டரியாலஜி
Micronutrient,நுண்ணூட்டச்சத்து
Microplot,மைக்ரோ பிளாட்
Micropore,மைக்ரோபோர்
Micropyle,மைக்ரோபைல்
Microscopy,நுண்ணோக்கி
Microsporangium,மைக்ரோஸ்போரங்கியம்
Microspore culture,மைக்ரோஸ்போர் கலாச்சாரம்
Microspore mother cell,மைக்ரோஸ்போர் தாய் செல்
Microspore,மைக்ரோஸ்போர்
Microtome,மைக்ரோடோம்
Microtopography,மைக்ரோடோபோகிராபி
Mid-season correction,நடுப்பகுதி திருத்தம்
Migration,இடம்பெயர்வு
Milk grain stage,பால் தானிய நிலை
Millepede,மில்லோபீட்
Millets,தினை
Milling recovery,அரைக்கும் மீட்பு
Milling,அரைத்தல்
Mineral nutrition,கனிம ஊட்டச்சத்து
Mineral soil,கனிம மண்
Mineralisation,கனிமமயமாக்கல்
Minerals,தாதுக்கள்
Minimum thermometer,குறைந்தபட்ச வெப்பமானி
Minimum tillage,குறைந்தபட்ச உழவு
Minor crops,சிறிய பயிர்கள்
Miotic index,மியோடிக் இன்டெக்ஸ்
Missence mutation,மாயை பிறழ்வு
Mist irrigation,மூடுபனி நீர்ப்பாசனம்
Mist,மூடுபனி
Mitochondria,மைட்டோகாண்ட்ரியா
Mitosis,மைட்டோசிஸ்
Mitscherlich's law,மிட்செர்லிச்சின் சட்டம்
Mixed cropping,கலப்பு பயிர்
Mixed farming,கலப்பு விவசாயம்
Mixed fertilizer,கலப்பு உரம்
Mixed grazing,கலப்பு மேய்ச்சல்
Mixed sward,கலப்பு ஸ்வார்ட்
Model,மாதிரி
Modelling,மாடலிங்
Modified atmosphere packaging,மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்
Moisture availability index,ஈரப்பதம் கிடைக்கும் அட்டவணை
Moisture deficit index,ஈரப்பதம் பற்றாக்குறை அட்டவணை
Moisture equivalent,ஈரப்பதம் சமம்
Moisture regime,ஈரப்பதம் ஆட்சி
Moisture release curve,ஈரப்பதம் வெளியீட்டு வளைவு
Moisture retention,ஈரப்பதம் தக்கவைத்தல்
Moisture stress,ஈரப்பதம் மன அழுத்தம்
Moisture tension,ஈரப்பதம் பதற்றம்
Moisture,ஈரப்பதம்
Molar solution,மோலார் தீர்வு
Molasses,மோலாஸ்கள்
Mole drainage,மோல் வடிகால்
Molecular biology,மூலக்கூறு உயிரியல்
Molecular breeding,மூலக்கூறு இனப்பெருக்கம்
Molecular hybridization,மூலக்கூறு கலப்பின
Molluscicide,Mollusciced
Monetary advantage index (MAI),நாணய நன்மை அட்டவணை (MAI)
Monoclonal antibody,மோனோக்ளோனல் ஆன்டிபாடி
Monocotyledons,மோனோகோட்டிலிடன்கள்
Monocrop (Monoculture),மோனோக்ரோப் (ஒற்றை வளர்ப்பு)
Monoecious,மோனோசியஸ்
Monogenesis,மோனோஜெனெஸிஸ்
Monohybrid,மோனோஹைப்ரிட்
Monozygotic,மோனோசைகோடிக்
Monsoon,மழைக்காலம்
Montmorillonite,மான்ட்மொரில்லோனைட்
Moor,மூர்
Mor,மோர்
Morgan unit,மோர்கன் பிரிவு
Morphogenesis,மார்போஜெனெஸிஸ்
Morphological adaptation,உருவவியல் தழுவல்
Morphology,உருவவியல்
Mortgage,அடமானம்
Mottle,மோட்டில்
Mottling,மோட்லிங்
Mould,அச்சு
Moulting,Moulding
Mound culture,மவுண்ட் கலாச்சாரம்
Mound layering,மவுண்ட் அடுக்கு
Mower,அறுக்கும்
Mowing,வெட்டுதல்
Mucilage,மியூசிலேஜ்
Muck soil,மண் மண்
Muddy,சேற்று
Muffle,மஃபிள்
Mulch farming,தழைக்கூளம் விவசாயம்
Mulch tillage,தழைக்கூளம் உழவு
Mulch,தழைக்கூளம்
Mulching,தழைக்கூளம்
Mull,மல்
Multi storey cropping,பல மாடி பயிர்
Multiple correlation,பல தொடர்பு
Multiple cropping,பல பயிர்
Multiple cropping index,பல பயிர் அட்டவணை
Multiple cross,பல குறுக்கு
Multiple resistance,பல எதிர்ப்பு
Multivariate,பன்முகத்தன்மை
Multizygotic,மல்டிசைகோடிக்
Mummification,மம்மிஃபிகேஷன்
Mummified fruit,மம்மியப்பட்ட பழம்
Muscovite,மஸ்கோவைட்
Mushroom,காளான்
Mutagen,பிறழ்வு
Mutant,பிறழ்ந்த
Mutation,பிறழ்வு
Mutual inhibition,பரஸ்பர தடுப்பு
Mutualism,பரஸ்பரம்
Mycelium,மைசீலியம்
Mycology,மைக்காலஜி
Mycoplasma,மைக்கோபிளாஸ்மா
Mycorrhiza,மைக்கோரைசா
Mace,Mace
Madar,மதர்
Madhuca,மதுக்கா
Maize,சோளம்
Makhana,மக்கனா
Mandarin,மாண்டரின்
Mango zinger,மாம்பழ ஜிங்கர்
Mango,மாங்கனி
"Margosa, neem","மார்கோசா, வேப்பம்"
Marigold,சாமந்தி
Mastic tree,மாஸ்டிக் மரம்
Merrill,மெரில்
Mesta,மெஸ்டா
Mint,புதினா
Molucca bean,மொலுக்கா பீன்
Monkey jack,குரங்கு ஜாக்
Moringa,மோரிங்கா
Morning glory (convolvulus),காலை மகிமை (கான்வோல்வலஸ்)
Mosambi,மொசம்பி
Moth bean,அந்துப்பூச்சி பீன்
Mulberry,மல்பெரி
Mushroom,காளான்
Musk melon,கஸ்தூரி முலாம்பழம்
Musk,கஸ்தூரி
Mustard,கடுகு
Myrtle,மிர்ட்டல்
Mapier grass,மேப்பியர் புல்
Mealy bug,மீலி பிழை
Midge,மிட்ஜ்
Mites,பூச்சிகள்
Monkey,குரங்கு
Mosquito,கொசு
Moth,அந்துப்பூச்சி
Meteorologist,வானிலை ஆய்வாளர்
Microbiologist,நுண்ணுயிரியலாளர்
Mycologist,மைக்காலஜிஸ்ட்
Nanotechnology,நானோ தொழில்நுட்பம்
Napiform,நாபிஃபார்ம்
Narcotic,போதைப்பொருள்
Nastic movement,நாஸ்டா இயக்கம்
National demonstration,தேசிய ஆர்ப்பாட்டம்
Nationalization (of land),தேசியமயமாக்கல் (நிலத்தின்)
Natural,இயற்கை
Natural erosion,இயற்கை அரிப்பு
Natural farming,இயற்கை விவசாயம்
Natural resources,இயற்கை வளங்கள்
Natural selection,இயற்கை தேர்வு
Natural vegetation,இயற்கை தாவரங்கள்
Neck (hort),கழுத்து (ஹார்ட்)
Necrosis,நெக்ரோசிஸ்
Nectar,தேன்
Negative allelopathy,எதிர்மறை அலெலோபதி
Nematicide,Nematicide
Nematode resistant rootstock,நெமடோட் எதிர்ப்பு ரூட்ஸ்டாக்
Nematology,வராலியல்
Neoteny,நியோடெனி
Net assimilation rate (NAR),நிகர ஒருங்கிணைப்பு விகிதம் (NAR)
Net gain,நிகர ஆதாயம்
Net income (farm income),நிகர வருமானம் (பண்ணை வருமானம்)
Net irrigation requirement,நிகர நீர்ப்பாசன தேவை
Net productivity,நிகர உற்பத்தித்திறன்
Net return,நிகர வருவாய்
Netting,வலைகள்
Neuron,நரம்பியல்
Neutral,நடுநிலை
Neutralism,நடுநிலைவாதம்
Neutralization,நடுநிலைப்படுத்தல்
Neutral soil,நடுநிலை மண்
Neutron moisture meter,நியூட்ரான் ஈரப்பதம் மீட்டர்
Niche,முக்கிய
Nicotine,நிகோடின்
Night soil,இரவு மண்
Nitrate assimilation,நைட்ரேட் ஒருங்கிணைப்பு
Nitrate reduction,நைட்ரேட் குறைப்பு
Nitrate toxicity,நைட்ரேட் நச்சுத்தன்மை
Nitre,நைட்ரே
Nitrification inhibitor,நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்
Nitrogen assimilation,நைட்ரஜன் ஒருங்கிணைப்பு
Nitrogen cycle,நைட்ரஜன் சுழற்சி
Nitrogen deficiency,நைட்ரஜன் குறைபாடு
Nitrogen fixation,நைட்ரஜன் நிர்ணயம்
Nitrogenous,நைட்ரஜன்
Nobilization,நோபலைசேஷன்
Noble cane,உன்னத கரும்பு
Nocturnal,இரவு
Node,முனை
Nodulated plant,முடிக்கப்பட்ட ஆலை
Nodulation,முடிச்சு
Nodule,முடிச்சு
Nomadion,நாடோடி
Nomenclature,பெயரிடல்
Non allelic,அல்லாத அலெலிக்
Non capillary pore,அல்லாத தந்துகி துளை
Non competing crop,போட்டியிடும் பயிர்
Nonsense mutation,முட்டாள்தனமான பிறழ்வு
Non significant,குறிப்பிடத்தக்க அல்ல
Non-acid forming fertilizer,அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது
Non-conjugation,தொடர்பு கொள்ளாதது
Non-descript (animal),விவரிக்கப்படாத (விலங்கு)
Non-essential element,அத்தியாவசியமற்ற உறுப்பு
Non-homogenous,மதுபானம் அல்லாத
Non-homologus,ஹோமோலாஜஸ் அல்லாத
Non-polar compound,துருவமற்ற கலவை
Non-renewable energy,புதுப்பிக்க முடியாத ஆற்றல்
Non-selective contact herbicide,தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்
Non-selective herbicide,தேர்ந்தெடுக்கப்படாத களைக்கொல்லி
Non-symbiotic nitrogen fixation,சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்
Normal distribution,சாதாரண விநியோகம்
Normal seedlings,சாதாரண நாற்றுகள்
Normal solution,சாதாரண தீர்வு
Normalising,இயல்பாக்குதல்
