Punjabi,English
ਡਿਗਰੀ,Degree
ਡੀਹਿਸੈਂਸ,Dehiscence
ਦਹੁਣਾ,Dehulling
ਡੀਹੁਸਕਿੰਗ,Dehusking
ਡੀਹਾਈਡਰੇਸ਼ਨ,Dehydration
ਡੀਹਾਈਡਰੇਟਰ,Dehydrator
ਮੰਗ,Demand
ਗਿਰਾਵਟ,Denaturation
ਘਟਨਾਵਾਂ,Denudation
ਜਮ੍ਹਾ,Deposit
ਜਮ੍ਹਾ,Deposition
ਕਮੀ,Depreciation desalinization
Desiccation,Desiccation
ਡਿਜ਼ਾਇਨ,Design
ਡੈਸੀਕੇਟਰ,Dessicator
ਨਿਰਧਾਰਤ,Destoning
ਡਿਸਿਕਰਿੰਗ,Desuckering
Desynapis,Desynapsis
ਡੈਟਾਸਲ,Detassel
ਡੀਟਾਸਿੰਗ,Detasseling
ਨਿਰਧਾਰਤ,Determinant
ਦੀ ਘਾਟ,Devaluation
ਠਹਿਰਾਓ,Devegetation
ਭਟਕਣਾ,Deviation
ਡਿਆਡ,Diad
ਨਿਦਾਨ,Diagnosis
ਦੁਚਰਾ,Dichogamy
Dichotomy,Dichotomy
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),Dicotyledon (seed)
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),Die back (disease)
ਫੈਲਾ,Diffusion
ਪਾਚਨਤਾ,Digestibility
ਡਾਇਲਬ੍ਰਿਡ,Dihybrid
ਡਾਈਕ (ਡਾਈਕ),Dike (dyke)
ਪਤਲਾ,Dilute
Dioeous,Dioecious
ਡਿਪਲੋਇਡ,Diploid
ਡਿਪਲੋਇਡ,Diploid
ਡਿਪਲੋਨੀਮਾ,Diplonema
ਡਿਸਬੋਡਿੰਗ,Disbudding
ਡਿਸਕਿੰਗ,Discing
ਛੂਟ,Discount
ਰੋਗਾਣੂ-ਮੁਕਤ,Disinfection
ਫੈਲਾਅ,Dispersion
ਪ੍ਰਸਾਰ,Dissemination
ਵਿਭਿੰਨਤਾ,Diversification
ਵਿਭਿੰਨਤਾ,Diversified farming
ਡੀ ਐਨ ਏ ਪੌੜੀ,DNA Ladder
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,DNA receptor
ਡੋਕੇਜ,Dockage
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,Dominant
ਸੁਸਤ,Dormancy
ਖੁਰਾਕ,Dose
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,Double sigmoid curve
ਡਰਾਫਟ (ਡਰਾਫਟ),Draft (draught)
ਡਰੇਨ,Drain
ਡਰੇਨੇਜ,Drainage
ਡਰਾਅ ਕਰੋ,Draw
ਖਾਈ,Drenching
ਡਰੈਸਿੰਗ (ਬੀਜ),Dressing (seed)
ਮਸ਼ਕ (ਐਨ.),Drill (n.)
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),Drilling (ag. engg)
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),Drilling (agronomy)
ਡਰਿਪ ਸਿੰਚਾਈ,Drip irrigation
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,Dryland farming
ਧੂੜ,Dust
ਡੱਸਟਰ,Duster
ਧੂੜ,Dusting
ਬੌਨੇ,Dwarf
Dwarf ਪਿਰਾਮਿਡ,Dwarf pyramid
Dwarfing,Dwarfing
ਡੇਜ਼ੀ,Daisy
ਤਾਰੀਖਾਂ,Dates
ਦਿਨ ਜੈਸਮੀਨ,Day jasmine
ਡਿਲ,Dill
ਦੀਨਨਾਥ ਘਾਹ,Dinanath grass
ਡੂਡਡਰ,Dodder
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ","Doob grass, bermuda grass"
ਬਰੂਸ,Druce
ਸੁੱਕੇ ਅਦਰਕ,Dry ginger
ਮੋਹਰਿੰਗ ਬੀਟਲ,Defoliating beetle
ਡਰੋਨ,Drone
ਬਤਖ਼,Duck
ਵਾਤਾਵਰਣ,Ecology
Econometrics,Econometrics
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,Economic efficiency
ਈਕੋਟਾਈਪ,Ecotype
ਐਲੀਕਟ੍ਰੋਫਿਕ,Ectotrophic
ਏਡੋਫੇਿਕ,Edaphic
ਐਡੀਫੋਲੋਜੀ,Edaphology
ਐਡਜਿੰਗ,Edging
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,Edible part
ਮੰਗ ਦੀ ਲਚਕਤਾ,Elasticity of demand
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,Elasticity of production
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,Electrolysis
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,Electrophoresis
ਕਪੜੇ,Eluviation
Emasculator,Emasculator
ਤੇਜ਼,Embanking
ਭਰੂਣ,Embryo
ਭਰੂਣ,Embryology
ਉਭਰਨ,Emergence
ਇਮਲਸੀਫਾਇਰ,Emulsifier
ਐਂਡੋਜੇਨਸ,Endogenous
ਹੋਂਦ,Endomitosis
ਨਿਰਦੋਪਿਤ,Endoparasite
ਐਂਡੋਸਪਰਮ,Endosperm
ਉੱਦਮ,Enterprise
ਐਂਡੋਮੋਲੋਜੀ,Entomology
ਵਾਤਾਵਰਣ,Environment
ਪਾਚਕ,Enzyme
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,Epicotyl grafting
ਐਪੀਫਾਈਟ,Epiphyte
ਇਕੁਇਟੀ,Equity
ਖਾਤਮੇ,Eradication
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,Essential nutrients
ਅਨੁਮਾਨ,Estimation
ਈਟੀਓਲੇਸ਼ਨ,Etiolation
ਯੂਗੇਨਿਕ,Eugenic
ਮੁਲਾਂਕਣ,Evaluation
ਈਵੈਪੋਮੀਟਰ,Evaporimeter
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,Evapo-transpiration
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,Evergreen revolution
ਸਦਾਬਹਾਰ,Evergreen
ਵਿਕਾਸ,Evolution
ਆਬਕਾਰੀ,Excise
ਥਕਾਵਟ (ਜਣਨ),Exhaustion (fertility)
ਸ਼ੋਸ਼ਣ,Exploitation
ਖੋਜ,Exploration
ਬਾਹਰ ਕੱ .ਣ,Extrusion
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),Eye (sugercane/potato)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,Edible pine
"ਹਾਥੀ ਪੈਰ, ਯਮ","Elephant foot, yam"
ਯੁਕਲਿਪਟਸ,Eucalyptus
ਧਰਤੀ ਦਾ ਕੀੜਾ,Earthworm
ਐਂਟਰੋਲੋਜਿਸਟ,Entomologist
ਵਾਤਾਵਰਣਕ,Environmentalist
ਕਾਰਕ,Factor
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,Factor productivity
ਫੈਕਟੋਰੇਜ,Factorage
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,Factorial block design
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,Facultative
ਪਰਦਾ,Fallow
ਪਰਿਵਾਰ,Family
ਫਾਰਮ ਮੁਲਾਂਕਣ,Farm appraisal
ਖੇਤ ਬਜਟ,Farm budgeting
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,Farm business
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,Farm planning
ਕਿਸਾਨ,Farmer
ਖੇਤੀ,Farming
ਸ਼ਮੂਲੀਅਤ,Fasciation
ਧੋਖਾਧੜੀ,Fecundation
ਫਰਮੈਂਟੇਸ਼ਨ,Fermentation
ਜਣਨ,Fertility
ਖਾਦ,Fertilizer
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,Fertilizer use efficiency
ਰੇਸ਼ੇਦਾਰ,Fibrous
ਖੇਤਰ,Field
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,Field capacity
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,Field demonstration
ਨਿਰਧਾਰਤ,Fixation
ਹੜ੍ਹ,Flooding
ਵਹਾਅ ਡਾਇਗਰਾਮ,Flow diagram
ਭੋਜਨ ਦਾ ਮੁੱਲ,Food value
ਚਾਰਾ (ਚਾਰਾ),Forage (fodder)
ਭਵਿੱਖਬਾਣੀ,Forecasting
ਜੰਗਲ,Forest
ਜੰਗਲਾਤ,Forestation
ਫਰੌਡ,Frond
ਠੰਡ ਰੋਧਕ,Frost resistant
ਠੰਡ,Frost
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),Frozen (fruit & vegetable)
ਫਰੂਟੇਸ਼ਨ,Fructification
ਫਲ ਬੂੰਦ,Fruit drop
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),Fruit-set (fruit setting)
ਧੁੰਦਲੀ,Fumigation
ਫੰਜਾਈਸਾਈਡ,Fungicide
ਮਜ਼ੇਦਾਰ,Fungistatic
ਫੰਗਸ,Fungus
Furown,Furow
ਮਿਸ਼ਰਨ,Fusion
ਫਜ਼,Fuzz
ਫਜ਼ੀ,Fuzzy
"ਫੈਨਿਲ, ਅਨੀਸ","Fennel, anise"
Fenugreek,Fenugreek
ਅੰਜੀਰ,Fig
ਫਿੰਗਰ ਬਾਜਰੇ,Finger millet
ਅੱਗ-ਲਾਲ ਝਾੜੀ,Fire-flame bush
ਜੰਗਲ ਦੀ ਲਾਟ,Flame of forest
ਫ੍ਰੈਂਚ ਬੀਨ,French bean
ਫਲੀ,Flea
ਲੂੰਬੜੀ,Fox
ਫਲ ਉੱਡਦੇ ਹਨ,Fruit fly
Gall (ਹੋਰਟ),Gall (Hort)
ਗੇਮਟ,Gamete
ਗਾਰਡਨ,Garden
ਗੇਜ (ਪਾਣੀ),Gauge (water)
ਜੀਨ ਬੈਂਕ,Gene bank
ਜੀਨ ਟੈਗਿੰਗ,Gene tagging
ਵਾਹਨ,Geneology
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,Genetic map
ਜੈਨੇਟਿਕਸ,Genetics
ਜੀਨੋਮ,Genome
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,Genomic library
ਜੇਨੋਮਿਕਸ,Genomics
ਜੀਨੋਟਾਈਪ,Genotype
ਜੀਨੋਟਾਈਪ,Genotype
ਜੀਨਸ,Genus
ਜੀਨਸ,Genus
ਕੀਟਾਣੂ,Germ
ਗਠੀਏ,Germicide
ਉਗ,Germination
Germpelsm,Germplasm
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,Gibberellic acid
ਗਿਲਿੰਗ,Ginning
Glumue,Glume
ਸ਼ਾਨਦਾਰ,Glutinous
ਗਲਾਈਕੋਲਸਿਸ,Glycolysis
ਗਲੇਸ,Gneiss
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,Golden revolution
ਗਰੇਡਿੰਗ,Grading
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,Grafted plant
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,Graft-incompatible
ਗ੍ਰਾਨਾ,Granna
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,Granulation
ਹਰੀ ਖਾਦ,Green manure
ਹਰੀ ਕ੍ਰਾਂਤੀ,Green revolution
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,Growth and development
ਗਮਮੋਸਿਸ,Gummosis
Gynovioleive,Gynodioecious
ਗੈਲ ਗਿਰੀ,Gall nut
ਲਸਣ,Garlic
ਗਰਬੀਰਾ,Gerbera
Gherkin,Gherkin
ਅਦਰਕ,Ginger
ਗਲੇਡੀਓਲਸ,Gladiolus
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),Goat weed (ageratum)
ਚਕੋਤਰਾ,Grapefruit
ਅੰਗੂਰ,Grapes
ਹਰੀ ਗ੍ਰਾਮ,Green gram
ਗ੍ਰੇਵੀਆ,Grewia
ਗਰਾਉਂਡ,Groundnut
ਹਰੂਦ,Guava
ਗਿੰਨੀ ਘਾਹ,Guinea grass
ਗੈਲ ਮਿਜ,Gall midge
ਘਾਹ ਹੌਪਰ,Grass hopper
ਗੁੰਡ ਦਾ ਬੱਗ,Gundhy bug
ਆਦਤ,Habit
ਗੜੇ,Hail
ਵਾਲਾਂ ਵਾਲੇ,Hairyvetch
ਹੈਲੋਫਾਈਟ,Halophyte
ਹੈਰੋ,Harrow
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,Harvest index
ਵਾਢੀ,Harvest
ਕਟਾਈ,Harvesting
ਹੈਚ,Hatch
ਸੁੱਕਾ ਘਾਹ,Hay
ਹੇਲੇਜ,Haylage
ਹਾਇਸਟੌਕ,Haystock
ਹੇਜ਼,Haze
ਹੁਸ਼ੀ,Hazy
ਸਿਰ (ਐਗਰੋ),Head (Agro)
ਸਿਰ (ਚੈਨਲ ਦਾ),Head (of channel)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,Heading back
ਹੇਜ,Hedge
ਹੇਜਿੰਗ,Hedging
ਹੇਲਿਕਸ,Helix
ਹੇਮੇਟਾਈਟ,Hematite
ਹਰਬ,Herb
ਹਰਬਰਿਅਮ,Herbarium
ਹਰਬੀਸਾਈਡ,Herbicide
ਧਾਰਕ,Heredity
ਇਸ ਨੂੰ,Heretability
ਹਰਮਫ੍ਰੋਡਾਈਟ,Hermaphrodite
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,Heterochromatic
ਹੇਟਰੋਫਰੀਕਰਨ,Heterofertilization
ਹੇਟਰੋਸਿਸ,Heterosis
ਹੇਟਰੋਸੋਮ,Heterosome
ਹੇਟਰੋਟ੍ਰੋਫ,Heterotroph
ਹੇਕਸਾਪਲਾਈਡ,Hexaploid
ਹਾਈਬਰਨੇਟ,Hibernate
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,High density planting
ਪਹਾੜੀ (ਚਾਵਲ),Hill (rice)
ਹਿਸਟੋਗ੍ਰਾਮ,Histogram
ਹਿਟਚ ਬਾਗਬਾਨੀ,Hitech horticulture
ਛਪਾਕੀ,Hive
ਹੋਇਿੰਗ,Hoeing
ਹੋਲਡਿੰਗ,Holding
ਘਰ ਫਾਰਮ,Home farm
ਹੋਮਸੋਸਟਾਸਿਸ,Homeostasis
ਹੋਮਸਸਟੇਡ,Homestead
ਹੋਮਜਿਗੈਨਿਟੀ,Homogeneity
ਇਕੋ,Homogenous
ਹੋਮੋਗਸ,Homologus
ਹੋਮੋਜ਼ੀਗੋਟ,Homozygote
ਹੌਪਰ,Hopper
ਹਰੀਜੋਨ,Horizon
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,Horticultural crops
ਬਾਗਬਾਨੀ,Horticulture
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,Horti-silvi pastoral farming
ਹੋਸਟ,Host
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,Hot water treatment
ਹੌਲ,Hull
ਨਮੀ,Humidity
Humus,Humus
ਭੁੱਕੀ,Husk
ਹੁਸਕ,Husker
ਹਸਤਾਖਰ,Husking
ਹਾਈਬ੍ਰਿਡ,Hybrid
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,Hybridization
ਹਾਈਡਰੇਸ਼ਨ,Hydration
ਹਾਈਡ੍ਰੋਲੋਜੀ,Hydrology
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,Hydrolysis
ਹਾਈਡ੍ਰੋਮੀਟਰ,Hydrometer
ਹਾਈਡ੍ਰੋਫਿਲਸ,Hydrophilous
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,Hydroponics
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,Hydrosphere
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,Hydroscopicity
ਹਾਈਪਰਪਰੇਸਾਈਟ,Hyperparasite
ਹਾਈਪਰਪਲਸੀਆ,Hyperplasia
ਹਾਈਫਾ,Hypha
ਹਾਈਪੋਕੋਟੀਲ,Hypocotyl
ਕਲਪਨਾ,Hypothesis
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),Hysteresis (water)
ਹੇਜ਼ਲ ਗਿਰੀ,Hazel nut
ਭੰਗ,Hemp
ਹੈਨਬੇਨ,Henbane
ਮਹਿੰਦਾ,Henna
ਹਿਬਿਸਕਸ,Hibiscus
ਹੌਪ,Hop
ਘੋੜਾ ਗ੍ਰਾਮ,Horse gram
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,Horse-eye-bean
ਮਧੂ ਮੱਖੀ,Honeybee
ਹੌਪਰ,Hopper
ਬਾਗਬਾਨੀ,Horticulturist
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,Hydrologist
ਸਥਿਤੀ ਵਿੱਚ,In situ grafting
ਵਿਟਰੋ ਵਿੱਚ,In vitro
ਵੀਵੋ ਵਿਚ,In vivo
ਅੰਨ੍ਹੇਵਾਹ,Indiscriminate
ਕੀੜੇ,Insect
ਕੀੜੇ ਪੈੱਸਟ,Insect pest
ਥੀਏਟਰ,Insectary
ਕੀਟਨਾਸ਼ਕਾਂ,Insecticide
ਕੀਟਨਾਸ਼ਕ,Insectivorous
ਇਨਸੋਲੇਸ਼ਨ,Insolation
ਘੁਲਣਸ਼ੀਲ,Insoluble
ਇੰਸਟਾਰ (ਕੀੜੇ),Instar (insect)
ਇਨਸੂਲੇਟਰ,Insulator
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,Integrated disease management
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,Integrated nutrient management
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,Integrated pest management
ਤੀਬਰਤਾ,Intensification
ਤੀਬਰ,Intensive
ਇੰਟਰਕ੍ਰਾਪ,Intercrop
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),Intercultivation (interculture)
ਦਿਲਚਸਪੀ,Interest
ਇੰਟਰਨਿਓ,Internode
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),Interphase (cell division)
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਅੰਤਰ-ਨਿਰਜੀਵ,Inter-sterile
ਵਸਤੂ ਸੂਚੀ,Inventory
ਉਲਟਾ,Inversion
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,Involucre
ਆਇਨ,Ion
ਇਰੈਡੀਏਸ਼ਨ,Irradiation
ਸਿੰਜਾਈ,Irrigation
ਆਈਸੋ ਐਲੇਲਸ,Iso alleles
ISO ਉਤਪਾਦ ਕਰਵ,Iso product curve
ਆਈਸੋਬਾਰ,Isobar
ਆਈਸੋਗੈਮ,Isogamy
ਇਕੱਲਤਾ ਦੂਰੀ,Isolation distance
ਆਈਸੋਪਲੋਇਡ,Isoploid
ਇਕੱਲਤਾ,Isoquant
ਆਈਸੋਟੋਪ,Isotope
ਭਾਰਤੀ ਬੁਰਸ਼,Indian birch
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,Indian blue pine
ਭਾਰਤੀ ਚੈਰੀ,Indian cherry
ਭਾਰਤੀ ਜੂਨੀਪਰ,Indian juniper
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,Indian kino tree
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,Indian laural tree
ਇੰਡੀਅਨ ਮੈਡਡਰ,Indian madder
ਇੰਡੀਅਨ ਮੈਡਲਰ,Indian maddler
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,Indian podo phylum
ਇੰਡੀਗੋ,Indigo
ਇਤਾਲਵੀ ਬਾਦਾ,Italian millet
ਆਈਵਰੀ ਟ੍ਰੀ,Ivory tree
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,Ivy gourd/little gourd
Jaggery,Jaggery
ਜੌਂਕਾ ਚਾਵਲ,Japonica rice
ਜੱਸੇ,Jassid
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,Javanica rice
ਜੇਲਿੰਗ,Jelling
ਜੇਹਮ ਕਾਸ਼ਤ,Jhum cultivation
ਜੰਜਾਈ,Jumping gene
ਜੰਕ ਡੀ ਐਨ ਏ,Junk DNA
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,Juvenile phase
ਜਾਬਾੰਡਾ,Jacaranda
ਜੈਕਫਰੂਟ,Jackfruit
ਜੰਜਾ,Jamun
ਜੈਸਮੀਨ,Jasmine
ਜਤਤੀ ਖਤੀ,Jatti khatti
ਜੱਟਟਰੋਫਾ,Jattrofa
ਜੱਟ,Jute
ਜੱਸੇਜ਼,Jassids
ਕੂਲਿਨ,Kaolin
ਕਾਓਲਿਨਾਈਟ,Kaolinite
ਕਾਓਲਿਨਾਈਟ,Kaolinite
ਕੈਰੀਨਚਯਮਾ,Karyenchyma
ਕੈਰੀਓਡਮਾ,Karyodesma
ਕੈਰੀਗਮੀ,Karyogamy
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),Karyogram (idiogram)
ਕਰੈਕਿਨੇਸਿਸ,Karyokinesis
ਕੈਰੀਓਲੋਜੀ,Karyology
Karyoolysis,Karyolysis
ਕੈਰੀਓਨ,Karyon
ਕੈਰੀਓਟਾਈਪ,Karyotype
ਕੈੱਲਪ (ਐਲਗੀ),Kelp (algae)
ਕੈਲਵਿਨ ਚੱਕਰ,Kelvin cycle
ਕੇਟਿਨ,Keratin
ਕਰਨਲ,Kernel
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,Khaira disease
ਸਾਉਣੀ,Kharif
ਮਜ਼ਾਕ ਕਰਨਾ,Kidding
ਕਿਨੇਟੋਕੋਰ,Kinetochore
ਕਿਚਨ ਗਾਰਡਨ,Kitchen garden
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,Kleinfilter syndrome
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,Klenow fragment
ਬੰਦ,Knotching
ਕੋਚ ਦਾ ਅਹੁਦਾ,Koch's postulate
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),Koppen's classification (Climate)
ਕਰਬਸ ਚੱਕਰ,Krebs cycle
ਕੁਰਟੋਸਿਸ,Kurtosis
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),KVK (krishi vigyan kendra)
ਕੜਮ,Kadam
ਕਲੇ,Kale
ਗਾਂ ਘਾਹ,Kans grass
ਕਾਰੌਂਦਾ,Karonda
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","Kidney bean, rajmah"
ਕੀਵੀਫਰੀਨ,Kiwifriut
ਨੋਲ ਗਾਲ,Knol khol
ਕੋਡੋਮਪੁਲੀ,Kodampuli
ਕੋਡੋ ਬਾਜਲੇਟ,Kodo millet
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),Kokam butter tree (mangosteen)
ਖਾਪਰਾ ਬੀਟਲ,Khapra beetle
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),L.D.50 (lethal dose 50)
ਲੈਬ ਲੈਂਡ,Lab to land
ਲੇਬਲ,Labile
ਕਿਰਤ,Labour
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,Lac operon model
ਦੁੱਧ ਚੁੰਘਾਉਣ,Lactation
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),Lactogenic hormone (prolactin)
ਲੈਕਟੋਜ਼,Lactose
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,Lagging strand
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,Lambda cloning vector
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,Laminar air flow
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,Lamp brush chromosome
ਜ਼ਮੀਨ,Land
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,Land capability classification
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,Land capability map
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,Land degradation
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,Land equivalent ratio
ਲੈਂਡ ਲੈਵਲਿੰਗ,Land levelling
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,Land reclamation
ਲੈਂਡਸਕੇਪਿੰਗ,Landscaping
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,Land suitability
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,Land use pattern
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,Langerhans cells
ਲੈਪ ਰੇਟ,Lapse rate
ਲਾਰਵਾ,Larva
ਲੇਟੈਂਸੀ,Latency
ਲੇਟ,Latent
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,Latent infection
ਪਾਸੇ,Lateral
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,Laterite soils
ਲੈਟੇਕਸ,Latex
ਲਾਠੀਵਾਦ,Lathyrism
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),Latin square design (LSD)
ਜਾਲੀ,Lattice
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,Law of comprative advantage
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,Law of constant returns
ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,Law of diminishing returns
ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ,Law of increasing retuns
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,Law of limiting factors
ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ,Law of minimum
ਬਦਲ ਦਾ ਕਾਨੂੰਨ,Law of substitution
ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,Law of variable proportions
ਪਰਤ,Layer
ਖਾਕਾ,Layout
ਲੀਚੇਟ,Leachate
ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ,Leaching efficiency
ਲੈਣ ਤੋਂ ਲੈ ਕੇ,Leaching requirement
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,Leading strand
ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ,Leaf area duration
ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ,Leaf area index
ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ,Leaf area ratio
ਪੱਤਾ ਮਾਈਨਰ,Leaf miner
ਪੱਤਾ ਟੈਸਟਿੰਗ,Leaf testing
ਪੱਤਾ,Leaf
ਪਰਚਾ,Leaflet
ਲੀਜ਼,Lease
ਫਲ਼ੀ,Legume
