Tamil,Gujarati
நிலப்பிரபுத்துவம் கொண்டவர்,સામંતશાહી
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક)
ஃபிஃப்,ફીફ
கள அமைப்பு,ફીલ્ડ સિસ્ટમ
பதினைந்தாவது வரி,પંદરમો કર
உருவத் தலை,આકૃતિ વડા
ஃபின் டி சீக்கிள்,ફિન ડી siecle
நெருப்பு உண்பவர்,અગ્નિ ખાનાર
ஐந்து மைல் சட்டம்,ફાઇવ માઇલ એક્ટ
கொடி,ધ્વજ
ஃபிளமன் டயாலிஸ்,ફ્લેમેન ડાયાલિસ
ஃபிளமன் மார்ஷியலிஸ்,ફ્લેમેન માર્શેલીસ
எரியும் ஜோதி,જ્વલંત મશાલ
பக்கவாட்டு,ફ્લૅન્ક
பக்கவாட்டு இயக்கம்,flanking ચળવળ
செழிக்கும் நாகரிகம்,વિકસતી સંસ્કૃતિ
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,પ્રવાહવાદી માન્યતા
நாட்டுப்புற கடவுள்,લોક દેવ
நாட்டுப்புற தெய்வம்,લોક દેવી
நாட்டுப்புற நினைவகம்,લોક સ્મૃતિ
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),લોક પૌરાણિક કથા (=લોકકથા)
இரை தேடும்,ઘાસચારો
களமிறங்குதல்,ધાડ
முன்னோடி,ફોરબિયર
முன்னோர்,વડવા
முன்னோடி,અગ્રદૂત
கெட்ட நம்பிக்கை,નિરાશ આશા
உருவாக்கும் நிலை,રચનાત્મક તબક્કો
கோட்டை,કિલ્લો
வலுவூட்டல்,કિલ્લેબંધી
அரணான நகரம்,ફોર્ટિફાઇડ નગર
கோட்டை,કિલ્લો
Fortuna,ફોર્ચ્યુના
மன்றம் ரோமானம்,ફોરમ રોમનમ
பிரான்சிஸ்கன்,ફ્રાન્સિસ્કન
பிராங்க்ளின்,ફ્રેન્કલીન
சகோதர யுத்தம்,ભાઈચારો યુદ્ધ
இலவச தேவாலயம்,મફત ચર્ચ
இலவச உரிமையாளர்,ફ્રીહોલ્ડર
சுதந்திர சிப்பாய்,ફ્રીલાન્સ સૈનિક
சுதந்திர சிப்பாய்,ફ્રીલાન્સ સૈનિક
ஃப்ரீமேன்,ફ્રીમેન
ஃப்ரீமேன்,ફ્રીમેન
இலவச நுழைவு சீட்டு,મફત પાસ
பிரஞ்சு புரட்சி,ફ્રેન્ચ ક્રાંતિ
துறவி,તપસ્વી
ஃப்ராசியன் கூலிப்படையினர்,ફ્રિયાશિયન ભાડૂતી
எல்லைப்புற மனிதன்,સરહદી માણસ
கேலியன்,ગેલિયન
காலிகன் (=கல்லிகனிஸ்ட்),ગેલિકન (=ગેલિકનવાદી)
கல்லிக்கனிசம்,ગેલિકનિઝમ
பாதுகாப்பு அரண்,ગેરિસન
கோல்,ગૌલ
கௌண்ட்லெட்,ગાઉન્ટલેટ
கௌண்ட்லெட்,ગાઉન્ટલેટ
கெஸெபோ,ગાઝેબો
கெஸெபோ,ગાઝેબો
கெஸெபோ,ગાઝેબો
மரபியல் வரலாறு,વંશાવળી ઇતિહાસ
மரபியல் பதிவு,વંશાવળી રેકોર્ડ
மரபியல் அட்டவணை,વંશાવળી કોષ્ટક
மரபுவழி மரம்,વંશાવળી વૃક્ષ
மரபியல்,વંશાવળી
மரபியல்,વંશાવળી
தலைமுறை,જનરેશન
இனப்படுகொலை,નરસંહાર
புறஜாதி,બિનજાતીય
புறஜாதி,બિનજાતીય
புறஜாதி,બિનજાતીય
புறஜாதி,બિનજાતીય
கெட்டோ,ઘેટ્ટો
கெட்டோ,ઘેટ્ટો
கிபெட்,ગીબેટ
கில்ட் (=கில்ட்),ગિલ્ડ (=ગિલ્ડ)
கிளாடியேட்டர்,ગ્લેડીએટર
புகழ்பெற்ற புரட்சி,ભવ્ય ક્રાંતિ
கோல்டன் ஹார்ட்,ગોલ્ડન હોર્ડ
மகா கூட்டணி,ગ્રાન્ડ એલાયન્સ
பேரறிஞர்,ગ્રાન્ડી
கிராண்ட் சிக்னர்,ગ્રાન્ડ સિગ્નર
கிராண்ட் சிக்னர்,ગ્રાન્ડ સિગ્નર
பெரும் உள்நாட்டுப் போர்,મહાન ગૃહ યુદ્ધ
பெரிய புறப்பாடு (புத்தரின்),મહાન પ્રસ્થાન (બુદ્ધનું)
பெரிய இந்தியா,બૃહદ ભારત
கிரேட் ஹெல்லாஸ்,ગ્રેટ હેલાસ
பெரிய கூட்டம்,મહાન લોકોનું મોટું ટોળું
பெரிய துறவு (=பெரும் புறப்பாடு),મહાન ત્યાગ (= મહાન પ્રસ્થાન)
பெரிய முத்திரை,ગ્રેટ સીલ
பெரிய டிராக்,ગ્રેટ ટ્રૅક
பெரிய வாகனம்,મહાન વાહન
சீனப் பெருஞ்சுவர்,ચીનની મહાન દિવાલ
க்ரீவ்,ગ્રીવ
காவலர்-அறை,ગાર્ડ-ચેમ્બર
காவலர்-அறை,ગાર્ડ-ચેમ્બર
காவலர்-அறை,ગાર્ડ-ચેમ્બર
குப்தாக்கள்,ગુપ્તા
ஹாகியோகிராபி,હેગિઓગ્રાફી
ஹாகியோகிராபி,હેગિઓગ્રાફી
ஹேகியோலஜி,હેગિઓલોજી
ஹேகியோலஜி,હેગિઓલોજી
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,ખાનગી પ્રેક્ષકોનો હોલ
பொது பார்வையாளர்களின் மண்டபம்,જાહેર પ્રેક્ષકોનો હોલ
குஞ்சு பொரிப்பது,હેચમેન્ટ
ஹீத்தன்,વિધર્મી
ஹீத்தன்,વિધર્મી
ஹீத்தனிசம்,હીથેનિઝમ
ஹெகிரா (ஹெஜேரா),હેગીરા (હેજેરા)
ஹெலனிசம்,હેલેનિઝમ
ஹெலட்,હેલોટ
ஹெரால்ட்ரி,હેરાલ્ડ્રી
பாரம்பரியம்,ધરોહર
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,હિયેરોગ્લિફિક રેખીય અક્ષરો
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,હિયેરોગ્લિફિક સ્ક્રિપ્ટ
உயர் தேவாலயம்,ઉચ્ચ ચર્ચ
உயர் லேண்டர்,ઉચ્ચ લેન્ડર
இந்து மதம்,હિંદુ ધર્મ
வரலாற்றாசிரியர்,ઈતિહાસકાર
வரலாற்றாசிரியர்,ઈતિહાસકાર
வரலாற்று பொருள்முதல்வாதம்,ઐતિહાસિક ભૌતિકવાદ
வரலாற்று சகாப்தம்,ઐતિહાસિક યુગ
வரலாற்று எல்லை,ઐતિહાસિક સરહદ
வரலாற்றாசிரியர்,ઇતિહાસકાર
வரலாற்றாசிரியர்,ઇતિહાસકાર
வரலாற்று வரலாறு,ઇતિહાસલેખન
வரலாற்று வரலாறு,ઇતિહાસલેખન
வரலாறு,ઇતિહાસ
ஹிட்டிட் பேரரசு,હિટ્ટાઇટ સામ્રાજ્ય
புனித கூட்டணி,પવિત્ર જોડાણ
புனித நகரம்,પવિત્ર શહેર
புனித நகரம்,પવિત્ર શહેર
புனித நிலம்,પવિત્ર ભૂમિ
புனித நிலம்,પવિત્ર ભૂમિ
புனித லீக்,પવિત્ર લીગ
புனித லீக்,પવિત્ર લીગ
புனித ரோமானியப் பேரரசு (=பேரரசு),પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર)
புனித கடல்,પવિત્ર સમુદ્ર
புனித கடல்,પવિત્ર સમુદ્ર
புனிதப் போர்,પવિત્ર યુદ્ધ
புனிதப் போர்,પવિત્ર યુદ્ધ
உள்நாட்டு அரசாங்கம்,ગૃહ સરકાર
ஊர்க்காவல்படை,હોમગાર્ડ
தாயகம்,વતન
வீட்டு விதி,ઘરનો નિયમ
வீட்டு விதி,હોમ રૂલ
கூட்டம்,લોકોનું મોટું ટોળું
கூட்டம்,લોકોનું મોટું ટોળું
விரோத நாடு,પ્રતિકૂળ દેશ
பகை நிலம்,પ્રતિકૂળ જમીન
ஒருவரை துரத்தி செல்லுதல்,ગરમ પીછો
வீடு,ઘર
வீடு,ઘર
ஹவுஸ் ஆஃப் காமன்ஸ்,હાઉસ ઓફ કોમન્સ
ஹவுஸ் ஆஃப் லார்ட்ஸ்,હાઉસ ઓફ લોર્ડ્સ
பிரதிநிதிகள் சபை,હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ
ஹ்யூஜினோட்ஸ்,હ્યુગ્યુનોટ્સ
மனிதநேயம்,માનવતાવાદ
மனிதநேயவாதி,માનવતાવાદી
நூறு யேசர்ஸ் போர்,સો યસર્સ વોર
ஹங்கர்,હુંકર
இபாதத் கானா (வழிபாட்டு இல்லம்),ઇબાદત ખાના (ઇબાદતનું ઘર)
ஐகானோக்ளாஸ்ட்,આઇકોનોક્લાસ્ટ
உருவ வழிபாடு செய்பவர்,મૂર્તિપૂજક
இலாஹி சகாப்தம்,ઇલાહી યુગ
சட்டவிரோத போர்,ગેરકાયદેસર યુદ્ધ
ஒளிரும் கையெழுத்துப் பிரதி,પ્રકાશિત હસ્તપ્રત
விளக்கப்பட கையெழுத்துப் பிரதி,સચિત્ર હસ્તપ્રત
விளக்கப்பட கையெழுத்துப் பிரதி,સચિત્ર હસ્તપ્રત
இமாம் (இம்மாம்),ઇમામ (ઇમામ)
இமாமேட்,ઈમામત
இமாமேட்,ઈમામત
இமாம்பரா,ઈમામબારહ
ஏகாதிபத்தியம்,શાહી
ஏகாதிபத்திய நகரம்,શાહી શહેર
ஏகாதிபத்தியம்,સામ્રાજ્યવાદ
ஏகாதிபத்திய விருப்பம்,શાહી પસંદગી
முறையற்ற தன்மை,અવ્યવસ્થિતતા
வஞ்சகர்,ઢોંગી
சிறைவாசம்,કેદ
சிறைவாசம்,કેદ
ஊடுருவல்,આક્રમણ
ஊடுருவல்காரன்,આક્રમણ કરનાર
சுதந்திரம்,સ્વતંત્રતા
சுதந்திர தினம்,સ્વતંત્રતા દિવસ
சுதந்திர மண்டபம்,સ્વતંત્રતા હોલ
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય)
இந்தியன் ஹோம் ரூல் லீக்,ઈન્ડિયન હોમ રૂલ લીગ
தொழில் புரட்சி,ઔદ્યોગિક ક્રાંતિ
காஃபிர்,બેવફાઈ
காஃபிர்,બેવફાઈ
ஊடுருவல்,ઘૂસણખોરી
ஊடுருவி,ઘૂસણખોર
தகவல் தருபவர்,માહિતી આપનાર
தகவல் தருபவர்,માહિતી આપનાર
தகவல் தருபவர்,બાતમીદાર
தகவல் தருபவர்,બાતમીદાર
நுழைவு,પ્રવેશ
நுழைவு,પ્રવેશ
நுழைவு,પ્રવેશ
குடியிருப்பு,વસવાટ
வசிப்பிடத்தை,રહેવાસી
பரம்பரை,વારસો
பரம்பரை,વારસો
பரம்பரை,વારસો
கல்வெட்டு,શિલાલેખ
சின்னம்,ચિહ્ન
அணுகல் கருவி,પ્રવેશનું સાધન
அரசாங்கத்தின் கருவி,સરકારનું સાધન
கிளர்ச்சி (கிளர்ச்சி),બળવો (બળવો)
கிளர்ச்சியாளர்,બળવાખોર
கிளர்ச்சி,બળવો
கிளர்ச்சி,બળવો
ஒருங்கிணைப்பு,એકીકરણ
பதிவுகளின் நேர்மை,રેકોર્ડની અખંડિતતા
மாநிலங்களின் ஒருமைப்பாடு,રાજ્યોની અખંડિતતા
புத்திஜீவிகள் (புத்திசாலித்தனம்),ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી)
பரிந்து பேசுதல்,મધ્યસ્થી
பரிந்து பேசுபவர்,મધ્યસ્થી
இடைத்தரகர்,મધ્યસ્થી
சர்வதேசியம்,આંતરરાષ્ટ્રીયવાદ
சர்வதேசியம்,આંતરરાષ્ટ્રીયવાદ
சர்வதேசியவாதி,આંતરરાષ્ટ્રીયવાદી
உள்நாட்டுப் போர்,આંતરીક યુદ્ધ
பயிற்சியாளர்,ઈન્ટરની
பயிற்சியாளர்,ઈન્ટરની
பயிற்சி முகாம்,ઈન્ટરની કેમ્પ
அடைப்பு,નજરબંધ
அடைப்பு,નજરબંધ
அடைப்பு,નજરબંધ
இன்டர்னுன்சியோ,ઈન્ટર્નસિયો
மொழிபெயர்ப்பாளர்,દુભાષિયા
மொழிபெயர்ப்பாளர்,દુભાષિયા
மொழிபெயர்ப்பாளர்,દુભાષિયા
தலையீடு,હસ્તક્ષેપ
குடலிறக்கம்,ઇન્ટેસ્ટેસી
குடல்,ઇન્ટેસ્ટેટ
சூழ்ச்சி,ષડયંત્ર
ஊடுருவும் நபர்,ઘુસણખોર
ஊடுருவும் நபர்,ઘુસણખોર
ஊடுருவல்,ઘુસણખોરી
படையெடுப்பு,આક્રમણ
படையெடுப்பு,આક્રમણ
முதலீடு செய்யுங்கள்,રોકાણ કરો
முதலீடு செய்யுங்கள்,રોકાણ કરો
முதலீடு செய்யுங்கள்,રોકાણ કરો
முதலீடு செய்யுங்கள்,રોકાણ કરો
முதலீடு,રોકાણ
முதலீடு,રોકાણ
முதலீடு,રોકાણ
முதலீட்டு விழா,રોકાણ સમારોહ
தேசியத்துடன் முதலீடு செய்யுங்கள்,રાષ્ટ્રીયતા સાથે રોકાણ કરો
வெல்ல முடியாத அர்மடா,અજેય આર્મડા
மீறல் (அரசு),ઉલ્લંઘન (રાજ્યની)
மீறல் நிலை,ઉલ્લંઘન રાજ્ય
அழிக்க முடியாத கோட்டை,અભેદ્ય કિલ્લો
இரும்பு யுகம்,આયર્ન યુગ
இரும்புத்திரை,લોખંડનો પડદો
இரும்பு பாதுகாப்பு,આયર્ન ગાર્ડ
இரும்பு ரேஷன்,આયર્ન રાશન
இரும்பு பக்கங்கள்,આયર્ન બાજુઓ
இரும்பு முனை அம்பு,આયર્ન ટીપેડ તીર
இஸ்த்மியா விளையாட்டுகள்,ઇસ્થમિયન રમતો
ஜானிசரி,જેનિસરી
காவலாளி,દરવાન
காவலாளி,દરવાન
ஈட்டி,જેવલિન
ஜிம் க்ரோ சட்டங்கள்,જિમ ક્રો કાયદા
ஜிங்கோ,જિંગો
ஜிங்கோ,જિંગો
ஜிங்கோ,જિંગો
ஜிங்கோயிசம்,જિન્ગોઇઝમ
கூட்டு நடவடிக்கை,સંયુક્ત કાર્યવાહી
கூட்டு கட்டுப்பாடு,સંયુક્ત નિયંત્રણ
கூட்டு ஆக்கிரமிப்பு,સંયુક્ત કબજો
நடுவர் மன்றம்,જ્યુરી
வெறும் காரணம்,માત્ર કારણ
வை,રાખવું
காப்பக காப்பாளர்,આર્કાઇવ્સ કીપર
கெட்டில்-டிரம்,કેટલ-ડ્રમ
முக்கிய வார்த்தை,મુખ્ય શબ્દ
அரசன்,રાજા
இராச்சியம்,રાજ્ય
கிங்லெட்,કિંગલેટ
கிங் மேக்கர்,રાજા નિર્માતા
அரசாட்சி,કિંગશિપ
அரசாட்சி,કિંગશિપ
சமையலறை அமைச்சரவை,રસોડા નો કબાટ
மாவீரர்,નાઈટ
அரசாட்சி,રાજાપણું
கிங்ட்ஸ் மருத்துவமனைகள்,Kinghts હોસ્પિટલર્સ
செயின்ட் ஜான் மாவீரர்கள்,સેન્ટ જ્હોનના નાઈટ્સ
நைட் டெம்ப்ளர்,નાઈટ ટેમ્પ્લર
கு க்ளக்ஸ் கிளான் (KKK),કુ ક્લક્સ ક્લાન (KKK)
குமிண்டாங்,કુમિન્તાંગ
பாமர மக்கள்,સમાજ
லான்ஸ்,લાન્સ
லான்சர்,લેન્સર
பின்னர் குப்தர்கள்,બાદમાં ગુપ્તા
சட்டப்படியான வாரிசு,કાયદેસર વારસદાર
சட்டமின்மை (=சீர்குலைவு),અધર્મ (= અવ્યવસ્થા)
சட்டமின்மை (=சீர்குலைவு),અધર્મ (= અવ્યવસ્થા)
சட்ட அதிபதிகள்,કાયદાના સ્વામીઓ
பக்தியின் சட்டம்,ધર્મનિષ્ઠાનો કાયદો
உலக நாடுகள் சங்கம்,લીગ ઓફ નેશન્સ
மரபு (=விருப்பம்),વારસો (=વીસિયત)
மரபு (=விருப்பம்),વારસો (=વીસિયત)
சட்டப்படியான வாரிசு,કાનૂની વારસદાર
சட்டப்படி,લેગેટ
சட்டப்படி,લેગેટ
சட்டப்படி,લેગેટ
புராண,દંતકથા
புராண,દંતકથા
படையணி,લીજન
படையணி,લીજન
லெஜியன் ஆஃப் ஹானர்,લીજન ઓફ ઓનર
Lese majesty (=lese majeste),લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી)
குறைவான மாநிலங்கள்,ઓછા રાજ્યો
நம்பிக்கைக் கடிதங்கள்,વિશ્વાસના પત્રો
லீஜ்-பிரபு,લીગ-સ્વામી
லீஜ் மனிதன்,લીગે માણસ
லீஜ் மனிதன்,લીગે માણસ
ஆயுள் தண்டனை,આજીવન કેદ
பரம்பரை,વંશ
குட்டி இங்கிலாந்துக்காரர்,લિટલ ઈંગ્લેન્ડર
சிறிய வாகனம் (=குறைவான வாகனம்),નાનું વાહન (= ઓછું વાહન)
கடல்சார் மாநிலம்,દરિયા કિનારે રાજ્ય
வழிபாட்டு முறைகள்,ઉપાસના
வழிபாட்டு முறை,ઉપાસના
உள்ளூர் விசுவாசம்,સ્થાનિક નિષ્ઠા
உள்ளாட்சி-சுய அரசு,સ્થાનિક-સ્વ સરકાર
நீண்ட பாராளுமன்றம்,લાંબી સંસદ
தாழ்ந்த நாடுகள்,નીચા દેશો
விசுவாசமான,વફાદાર
விசுவாசம்,વફાદારી
மச்சியாவெல்லியன் கொள்கை,મેકિયાવેલિયન નીતિ
மேக்னா கார்ட்டா,મેગ્ના કાર્ટા
மேக்னம் கான்சிலியம்,મેગ્નમ કોન્સિલિયમ
மாலும் தடை,માલુમ નિષેધ
மாண்டமஸ்,મેન્ડમસ
ஆணை,આદેશ
"ஆணை, வகுப்பு &#39;ஏ&#39;","આદેશ, વર્ગ &#39;A&#39;"
"ஆணை, வகுப்பு &#39;பி&#39;","આદેશ, વર્ગ &#39;બી&#39;"
"ஆணை, வகுப்பு &#39;சி&#39;","આદેશ, વર્ગ &#39;C&#39;"
ஆணை அமைப்பு,આદેશ સિસ્ટમ
கட்டாய நிலை,ફરજિયાત રાજ્ય
மங்கோனல்,મેંગોનેલ
அறிக்கை,મેનિફેસ્ટો
சூழ்ச்சிகள்,દાવપેચ
போர் நாயகன்,મેન ઓફ વોર
மேனர்,મનોર
மேனர்,મનોર
மனித சக்தி,માનવશક્તિ
மனித சக்தி,માનવશક્તિ
மனுமிஷன்,મેન્યુમિશન
மனுமித்,મનુમિત
கையெழுத்துப் பிரதி,હસ્તપ્રત
கையெழுத்துப் பிரதி,હસ્તપ્રત
கையெழுத்துப் பிரதி,હસ્તપ્રત
கொள்ளைக்காரன்,લૂંટારા
கடல் பெல்ட்,દરિયાઈ પટ્ટો
கடல் நாகரிகம்,દરિયાઈ સંસ્કૃતિ
கடல்சார் கொடி,દરિયાઈ ધ્વજ
கடல்சார் சக்திகள்,દરિયાઈ સત્તાઓ
கடல்சார் இறையாண்மை,દરિયાઈ સાર્વભૌમત્વ
கடல் போர்,દરિયાઈ યુદ્ધ
மார்க்விஸ்,માર્ક્વિસ
மார்க்விசேட்,માર્ક્વિસેટ
இராணுவ சட்டம்,લશ્કરી કાયદો
தற்காப்பு இனங்கள்,માર્શલ રેસ
தியாகி,શહીદ
படுகொலை,હત્યાકાંડ
சூழ்ச்சி நிறை,દાવપેચનો સમૂહ
மாஸ்டர்-அட்-ஆர்ம்ஸ்,માસ્ટર-એટ-આર્મ્સ
விழாக்களின் மாஸ்டர்,વિધિના માસ્ટર
வீட்டு மாஸ்டர்,ઘરના માસ્ટર
குதிரையின் மாஸ்டர்,ઘોડાનો માસ્ટર
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,રોલ્સનો માસ્ટર
பொருத்துக,મેચ
பொருத்துக,મેચ
தீப்பெட்டி,મેચલોક
திருமண கூட்டணி,વૈવાહિક જોડાણ
மத்திய தரைக்கடல் சக்திகள்,ભૂમધ્ય શક્તિઓ
மென்ஷிவிக்,મેન્શેવિક
கூலிப்படை,ભાડૂતી સૈન્ય
கூலிப்படை வீரர்,ભાડૂતી સૈનિક
வியாபாரி,વેપારી
இடைக்காலம்,મધ્યમ વય
மத்திய கிழக்கு,મધ્ય પૂર્વ
நடுத்தர பாதை,મધ્ય માર્ગ
நடுத்தர பாதை,મધ્ય માર્ગ
நடுத்தர வழி (=நடுவழி),મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ)
புலம் பெயர்ந்தவர்,સ્થળાંતર
இடம்பெயர்தல்,સ્થળાંતર
இடம்பெயர்தல்,સ્થળાંતર
இடம்பெயர்தல்,સ્થળાંતર
இராணுவவாதம்,લશ્કરવાદ
இராணுவவாதம்,લશ્કરવાદ
இராணுவவாதம்,લશ્કરવાદ
இராணுவவாதம்,લશ્કરવાદ
இராணுவவாதி,લશ્કરવાદી
இராணுவவாதி,લશ્કરવાદી
இராணுவமயமாக்கல்,લશ્કરીકરણ
இராணுவமயமாக்கல்,લશ્કરીકરણ
இராணுவமயமாக்கல்,લશ્કરીકરણ
இராணுவ தந்திரவாதி (=தந்திரவாதி),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
இராணுவ தந்திரவாதி (=தந்திரவாதி),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),લશ્કરી રણનીતિ (= વ્યૂહરચના)
மிலிஷியா,મિલિશિયા
மிலிஷியா,મિલિશિયા
தவறான ஆட்சி,કુશાસન
விடுபட்ட இணைப்பு,લિંક ખૂટે છે
பணி,મિશન
பணி,મિશન
பணி,મિશન
கலப்பு இனம்,મિશ્ર જાતિ
நவீன வரலாறு,આધુનિક ઇતિહાસ
மோடஸ் விவேண்டி,મોડસ વિવેન્ડી
ஒற்றையாட்சி,મોનાકિઝમ
மன்னர்,રાજા
மன்னர்,રાજા
முடியாட்சி,રાજાશાહી
முடியாட்சி,રાજાશાહી
மன்னராட்சியாளர்,રાજાશાહી
முடியாட்சி,રાજાશાહી
மடாலயம்,મઠ
மடாலயம்,મઠ
மடாலயம்,મઠ
துறவறம்,સાધુવાદ
துறவறம்,સાધુવાદ
துறவி,સાધુ
தாய் நாடு,માતૃ દેશ
தாய்நாடு,માતૃભૂમિ
பாராளுமன்றங்களின் தாய்,સંસદની માતા
முக்ராக்கர்கள்,મકરાકર્સ
மம்மி,મમી
அருங்காட்சியகம்,મ્યુઝિયમ
மஸ்கட்,મસ્કેટ
மஸ்கடியர்,મસ્કિટિયર
மஸ்கெட்ரி,મસ્કેટ્રી
மஸ்கெட்ரி,મસ્કેટ્રી
மஸ்டர் மாஸ்டர்,માસ્ટર માસ્ટર
மஸ்டர்-ரோல்,મસ્ટર-રોલ
மஸ்டர்-ரோல்,મસ્ટર-રોલ
கலகம்,વિદ્રોહ
கலகம் சட்டம்,બળવો અધિનિયમ
மர்ம கப்பல்,રહસ્ય જહાજ
விவரிப்பு,વર્ણનાત્મક
தேசம்,રાષ્ટ્ર
பூர்வீகம்,મૂળ
சொந்த மாநிலம்,મૂળ રાજ્ય
இயற்கைவாதம்,પ્રાકૃતિકતા
இயற்கை உரிமைகள்,કુદરતી અધિકારો
நாஜி,નાઝી
நாஜி புரட்சி,નાઝી ક્રાંતિ
நாசிசம்,નાઝીવાદ
கிழக்குக்கு அருகில்,પૂર્વની નજીક
நீக்ரோ,હબસી
நீக்ரோபில்,નેગ્રોફિલ
நீக்ரோபிலிசம்,નેગ્રોફિલિઝમ
நீக்ரோபோபியா,નેગ્રોફોબિયા
நடுநிலை,તટસ્થ
நடுநிலை நாடு,તટસ્થ દેશ
புதிய ஒப்பந்தம்,નવી ડીલ
புதிய உலகம்,નવી દુનિયા
பெருந்தன்மை,ખાનદાની
உன்னத,નોબલ
உன்னத,નોબલ
நாடோடி,વિચરતી
நாடோடி கூட்டம்,વિચરતી ટોળું
நாடோடிகள்,વિચરતી
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,બિન-આક્રમકતા કરાર
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,બિન-આક્રમકતા સંધિ
போர் புரியாத நிலை,બિન-યુદ્ધરહિત રાજ્ય
ஒத்துழையாமை,અસહકાર
ஒத்துழையாமை இயக்கம்,અસહકાર આંદોલન
முகப்பு,સામે
முகப்பு,સામે
ஓக்லோக்ரசி (=மொபோக்ரசி),લોકશાહી (=મોબોક્રસી)
ஓக்லோக்ராட்,ઓક્લોક્રેટ
அதிகாரப்பூர்வ ஆவணம்,સત્તાવાર દસ્તાવેજ
பழைய உலகம்,જૂની દુનિયા
தன்னலக்குழு,ઓલિગાર્કી
தாக்குதல்,આક્રમણ
திறந்த பேச்சுவார்த்தை,ઓપન વાટાઘાટ
திறந்த கேள்வி,ખુલ્લો પ્રશ્ન
பதிவுகளைத் திற,ઓપન રેકોર્ડ્સ
ஓரியண்ட்,ઓરિએન્ટ
ஓரியண்டலிசம்,પ્રાચ્યવાદ
ஓரியண்டலிசம்,પ્રાચ્યવાદ
ஓரியண்டலிஸ்ட்,પ્રાચ્યવાદી
தோற்றம்,મૂળ
தோற்றம்,મૂળ
ஆர்த்தோகிராபி,ઓર્થોગ્રાફી
பகைமை வெடிப்பு,દુશ્મનાવટનો ફાટી નીકળવો
அவுட்-போஸ்ட்,આઉટ પોસ્ટ
ஓவர்-லார்ட்,ઓવર-લોર્ડ
ஓவர்-ரைடு,ઓવર-રાઈડ
ஓவர்-ரைடு,ઓવર-રાઈડ
பாகன்,મૂર્તિપૂજક
பாகன்,મૂર્તિપૂજક
பேகனிசம்,મૂર્તિપૂજક
பேகனிசம்,મૂર્તિપૂજક
பகோடா,પેગોડા
பகோடா,પેગોડા
பகோடா,પેગોડા
அரண்மனை சூழ்ச்சிகள்,મહેલ ષડયંત્ર
பாலடினேட்,પેલેટિનેટ
பனை ஓலை,તાડ-પાન
பாம் ஞாயிறு,પામ રવિવાર
பேனெஜிரிஸ்ட்,પેનેગિરિસ્ટ
பீதி,ગભરાટ
பீதி,ગભરાટ
பீதியை உண்டாக்குபவர்,ગભરામણ કરનાર
பாப்பாசி,પોપસી
பாப்பாசி,પોપસી
பாப்பாசி,પોપસી
பாப்பாசி,પોપસી
பாப்பல் காளை,પાપલ બળદ
பாப்பாலிசம்,પોપવાદ
பாப்பாலிசம்,પોપવાદ
பாப்பாலிஸ்ட்,પોપલિસ્ટ
போப்பாண்டவர் மாநிலம்,પાપલ રાજ્ય
பாபிசம் (=பாபிஸ்ட்ரி),પેપિઝમ (=પેપિસ્ટ્રી)
பாபிஸ்ட்,પેપિસ્ટ
பாப்பிரஸ்,પેપિરસ
உவமை,ઉપમા
பாரமவுண்ட்,પેરામાઉન્ટ
பாரமவுன்சி (=முக்கிய சக்தி),સર્વોપરીતા (= સર્વોપરી શક્તિ)
பரம பெண்மணி,સર્વોપરી મહિલા
பரம பிரபு,સર્વોપરી સ્વામી
காகிதத்தோல்,ચર્મપત્ર
காகிதத்தோல்,ચર્મપત્ર
காகிதத்தோல்,ચર્મપત્ર
மன்னிக்கவும்,ક્ષમા
பார்லிஸ்,વાર્તાલાપ
பார்லிஸ்,વાર્તાલાપ
பாராளுமன்றம் (=பாராளுமன்றம்),સંસદ (=સંસદ)
பாராளுமன்றம்,લોકસભા
பாராளுமன்றம்,લોકસભા
பாராளுமன்றம்,લોકસભા
பாராளுமன்ற சட்டம்,સંસદ અધિનિયમ
பாராளுமன்ற உறுப்பினர்,સંસદસભ્ય
பாராளுமன்ற உறுப்பினர்,સંસદસભ્ય
