Gujarati,Punjabi
નામંજૂર કરવું,ਇਨਕਾਰ
રવાના થવું,ਰਵਾਨਾ
વિભાગ,ਵਿਭਾਗ
વિભાગ સંબંધી,ਵਿਭਾਗੀ ਵਿਭਾਗ
ખાતાકીય કાર્યવાહી,ਵਿਭਾਗੀ ਕਾਰਵਾਈ
ખાતાકીય તપાસ,ਵਿਭਾਗੀ ਜਾਂਚ
વિભાગીય તપાસ,ਵਿਭਾਗੀ ਜਾਂਚ
વિભાગીય અનિયમિતતા,ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ
વિભાગીય ગ્રંથાલય,ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ
ખાતાકીય બેદરકારી,ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ
ખાતાકીય પરવાનગી,ਵਿਭਾਗੀ ਅਧਿਕਾਰ
વિભાગીય લાયકાત પરીક્ષા,ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
વિદાય,ਰਵਾਨਗੀ
પર આધારીત પ્રમાણપત્ર,ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ
આશ્રિત,ਨਿਰਭਰ
આશ્રિત બાળકોને,ਨਿਰਭਰ ਬੱਚੇ
તંગ,ਤੈਨੁਸ਼
શાપર,ਡੀਪੋਨੈਂਟ
દેશવટો,ਦੇਸ਼ ਨਿਕਾਲੇ
ચોકી કરવી,ਅਪਗ੍ਰੇਡ
થાપણ,ਜਮ੍ਹਾ
ડિપો,ਡਿਪੂ
અવમૂલ્યન,ਕਮੀ
હતાશ વર્ગ,ਉਦਾਸ ਕਲਾਸ
વંચિત કરવું,ਵਾਂਝੇ
પ્રતિનિધિમંડળ,ਡੈਪੂਟੇਸ਼ਨ
પ્રતિનિયુક્તિ ભથ્થું,ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ
નાયબ,ਡਿਪਟੀ
નિકાલ કરેલું,ਡੀਰ ਰਜਿਸਟਰ
કર્તવ્યન,ਡਿ duty ਟੀ ਦੀ ਘਾਟ
વિલંબ,ਦਰੇਰਾ
અપમાન,ਡੈਗੋਗੇਸ਼ਨ
અપમાનજનક,ਅਪਮਾਨਜਨਕ
અપમાનજનક નોંધ,ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ
વંશજ,ਵੰਸ਼ਜ
વર્ણન,ਵੇਰਵਾ
લાયક,ਯੋਗ
આચાર,ਡਿਜ਼ਾਇਨ
હોદ્દો,ਮਨੋਨੀਤ
હોદ્દો,ਅਹੁਦਾ
રવાનગી,ਭੇਜਣਾ
રવાનગી નોંધ,ਡਿਸਪੈਚ ਨੋਟ
રવાનગી રજિસ્ટર,ਡੈਪਿਪਰ ਰਜਿਸਟਰ
ગંતવ્ય,ਮੰਜ਼ਿਲ
નિરાધાર,ਵਿਖਾਵਾ
વિગત,ਵੇਰਵਾ
વિગતવાર,ਵੇਰਵਾ
શોધી કાectવું,ਖੋਜਿਆ
અટકાયત,ਨਜ਼ਰਬੰਦੀ
અટકાયત,ਉਚਾਰੇ ਹੋਏ
નિશ્ચય,ਦ੍ਰਿੜਤਾ
વિસ્ફોટ,ਨਿਘਾਰ
હાનિ,ਨੁਕਸਾਨ
હાનિકારક,ਨੁਕਸਾਨਦੇਹ
અવમૂલ્યન,ਦੀ ਘਾਟ
બરછટ,ਤਬਾਹੀ
વિકાસ,ਵਿਕਾਸ
વિચલિત થવું,ਭਟਕਣਾ
સાધન,ਜੰਤਰ
ભક્તિ,ਸ਼ਰਧਾ
નિદાન કરવું,ਨਿਦਾਨ
ચિત્ર,ਚਿੱਤਰ
ડાયરી,ਡਾਇਰੀ
શરતી,ਹੁਕਮ
મૃત્યુ ન,ਮਰਦਾ ਨਹੀ
આહાર,ਖੁਰਾਕ
પટા,ਹਜ਼ਮ
ગૌરવપૂર્ણ,ਮਨਘੜਤ
ગૌરવ,ਮਾਣ
ભિન્નતા,ਡਿਜਸ਼ਨ
પાતળું,Dilatory
મૂંઝવણ,ਦੁਬਿਧਾ
મહેનતુ,ਮਿਹਨਤੀ
પરિમાણ,ਮਾਪ
ડિપ્લોમા,ਡਿਪਲੋਮਾ
રાજનીતિ,ਕੂਟਨੀਤੀ
રાજનીતિની પ્રતિરક્ષા,ਕੂਟਨੀਤਕ ਛੋਟ
સીધું કરવું,ਸਿੱਧਾ
સીધી હરીફાઈ,ਸਿੱਧਾ ਮੁਕਾਬਲਾ
પ્રત્યક્ષ મુલાકાત,ਸਿੱਧਾ ਇੰਟਰਵਿ.
દિશા,ਦਿਸ਼ਾ
ડિરેક્ટરી,ਡਾਇਰੈਕਟਰੀ
સીધી ભરતી,ਸਿੱਧੀ ਭਰਤੀ
નકારી કાallવું,ਅਸਵੀਕਾਰ ਕਰੋ
અપંગતા,ਅਪਾਹਜਤਾ
અપંગ વ્યક્તિ,ਅਯੋਗ ਵਿਅਕਤੀ
અપંગ લાભ,ਅਯੋਗਤਾ ਲਾਭ
ગેરફાયદા,ਨੁਕਸਾਨ
અસંમત થવું,ਅਸਹਿਮਤ
અસ્વીકાર,ਅਸਵੀਕਾਰ ਕੀਤਾ
અસ્વીકાર,ਅਸਵੀਕਾਰ
આપત્તિ,ਤਬਾਹੀ
આપત્તિનું સંચાલન,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
વિખેરી નાખવું,ਭਾਂਡੇ
વિતરણ,ਵੰਡ
કા discી નાખવા,ਰੱਦ
રજા,ਡਿਸਚਾਰਜ
-નાગરી કાપલી,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
શિસ્તબદ્ધ પગલાં,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
શિસ્તબદ્ધ કાર્યપદ્ધતિ,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
શિસ્ત,ਅਨੁਸ਼ਾਸਨ
રાજદ્રોહ,ਵਿਗਾੜ
જાહેર કરવું,ਖੁਲਾਸਾ
અણબનાવ,ਅਸੰਤੁਸ਼ਟ
અસંગત,ਬੰਦ
બંધ કરવું,ਬੰਦ ਕਰੋ
અસંગત,ਵਿਵਾਦ
છૂટ,ਛੂਟ
શોધવું,ਖੋਜ ਕਰੋ
અણીદાર,ਬਦਨਾਮੀ
અસંગતિ,ਅੰਤਰ
વિવેક,ਵਿਵੇਕ
વિવેકાધીન,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
વિવેકાધિકાર,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
ભેદભાવ,ਵਿਤਕਰਾ
ચર્ચા,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
અપ્રમાણિક,ਬੇਈਮਾਨ
અપરાધ,ਬੇਇੱਜ਼ਤੀ
વિઘટન,ਵਿਗਾੜ
ઝૂંપડી,ਡਿਸਕ
વિઘટન,ਉਜਾੜਾ
બેભાન,ਬੇਵਫ਼ਾ
નાબૂદ કરવું,ਖਾਰਜ
બરતરફ,ਬਰਖਾਸਤਗੀ
રોકી કાર્યવાહી,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
અનાદર કરવો,ਅਣਆਗਿਆਕਾਰੀ
અવ્યવસ્થા,ਵਿਕਾਰ
ગોટાળો,ਅਸੰਗਤ
તફાવત,ਅਸਮਾਨਤਾ
રવાનગી અનુભાગ,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
વિઘટનક્ષમ,ਡਿਸਪੈਂਸਬਲ
વિખેરી નાખવું,ਫੈਲਾਓ
અપશુકવિક,ਉਜਾੜੇ
પ્રદર્શન,ਡਿਸਪਲੇਅ
નારાજી,ਨਾਰਾਜ਼ਗੀ
નિકાલ,ਨਿਪਟਾਰਾ
નિકાલ,ਦਾ ਿਨਪਟਾਰਾ
સ્વભાવ,ਸੁਭਾਅ
નિકાલ,ਡਿਸਪੋਸੈਸ
વિવાદ,ਵਿਵਾਦ
ગેરલાયકાત,ਅਯੋਗਤਾ
ઉપેક્ષા,ਅਣਡਿੱਠ
ભંગાણ,ਵਿਘਨ
અસંતોષ,ਅਸੰਤੁਸ਼ਟੀ
જુલમ કરવું,ਅਸਹਿਮਤੀ
વિધ્વંસ,ਵਿਗਾੜ
વિખેરી નાખવું,ਭਿੰਨ ਭਿੰਨ
વિચ્છેદ,ਭੰਗ
વિસર્જન કરવું,ਭੰਗ
અંતર શિક્ષણ,ਦੂਰੀ ਸਿੱਖਣ
નિસ્યંદન,ਡਿਸਟਿਲਰੀ
અલગ,ਵੱਖਰਾ
ભેદ પાડવો,ਵੱਖ ਕਰਨਾ
વિકૃતિ,ਭਟਕਣਾ
તક,ਪ੍ਰੇਸ਼ਾਨੀ
વહેચણી,ਵੰਡ
વિતરણ,ਵੰਡ
જિલ્લો,ਜ਼ਿਲ੍ਹਾ
જિલ્લા કેન્દ્ર,ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
ખલેલ,ਪਰੇਸ਼ਾਨੀ
બેવકૂફ,Ditto
માર્ગાન્તર,ਡਾਇਵਰਸ਼ਨ
ડિવિડન્ડ,ਲਾਭਅੰਸ਼
ભાગ,ਵੰਡ
છૂટાછેડા,ਤਲਾਕ
ડોકેટ,ਡੌਕੇਟ
ડોક્ટર,ਡਾਕਟਰ
દસ્તાવેજ,ਦਸਤਾਵੇਜ਼
દસ્તાવેજી પુરાવો,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
દસ્તાવેજીકરણ,ਦਸਤਾਵੇਜ਼
વસાહત,ਨਿਵਾਸ
વસવાટી પ્રમાણપત્ર,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
પ્રભુત્વપૂર્ણ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
દાન,ਦਾਨ
ડોળ,ਡੌਸੀਅਰ
શંકાસ્પદ,ਸ਼ੱਕੀ
કબૂતર,ਡੋਵ ਟੇਲਿੰਗ
ગાળો,ਡਾਉਨ ਗ੍ਰੇਡ
મુસદ્દો,ਡਰਾਫਟ
મુસદ્દો,ਖਰੜਾ ਜਵਾਬ
સખત માપ,ਸਖਤ ਉਪਾਅ
ખેંચાણ,ਡਰਾਅ ਕਰੋ
દોરડું,ਦਰਾਜ਼
ચિત્ર,ਡਰਾਇੰਗ
દુકાળ,ਸੋਕੇ
ભાંગી બ promotionતી,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
બેવડી ખર્ચ,ਦੋਹਰਾ ਚਾਰਜ
દ્વિ નાગરિકતા,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
યોગ્ય,ਬਕਾਇਆ
કારણે ખંત,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
લેણું,ਬਕਾਏ
યથાર્થ,ਵਿਧੀਵੱਧ
નકલ કરવી,ਡੁਪਲਿਕੇਟ
સમયગાળો,ਅਵਧੀ
બળજબરી,ਗੜਬੜ
ફરજ,ਡਿ uty ਟੀ
ફરજિયાત ભથ્થું,ਡਿ uty ਟੀ ਭੱਤਾ
ફરજ -ચાર્ટ,ਡਿ duty ਟੀ ਚਾਰਟ
ફરજની રજા,ਡਿ duty ਟੀ ਛੁੱਟੀ
ફરજ -ખંડ,ਡਿ uty ਟੀ ਕਮਰਾ
મરણ,ਮਰਨ ਦਾ ਐਲਾਨ
ગતિશાસ્ત્ર,ਗਤੀਸ਼ੀਲਤਾ
નિર્ધારિત કરવું,ਈਅਰਮਾਰਕ
મળેલ રજા,ਕਮਾਈ ਛੁੱਟੀ
કમાણી,ਕਮਾਈ
પર્યાવરણમિત્ર એવી,ਈਕੋ-ਦੋਸਤਾਨਾ
પરિસ્થિતિવિજ્ologyાન,ਵਾਤਾਵਰਣ
આર્થિક,ਆਰਥਿਕ
આર્થિક શોષણ,ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
અર્થતંત્ર,ਆਰਥਿਕਤਾ
ઈકોનોમી વર્ગ,ਆਰਥਿਕਤਾ ਕਲਾਸ
સંપાદન,ਸੰਪਾਦਨ
આવૃત્તિ,ਐਡੀਸ਼ਨ
સંપાદકીય,ਸੰਪਾਦਕੀ
શિક્ષણ,ਸਿੱਖਿਆ
શૈક્ષણિક કારકિર્દી,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
શૈક્ષણિક સંસ્થા,ਵਿਦਿਅਕ ਸੰਸਥਾ
શૈક્ષણિક લાયકાત,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
અસર,ਪ੍ਰਭਾਵ
યોગ્ય,ਅਸਰਦਾਰ
અસરકારક તારીખ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
અસુપ્રતિરોધ,ਪ੍ਰਭਾਵ
કાર્યપ્રધાન,ਕੁਸ਼ਲਤਾ
કાર્યક્ષમતા,ਕੁਸ਼ਲਤਾ
કાર્યદક્ષ,ਅਸਰਦਾਰ
હદ,ਬਾਹਰ ਕੱ .ਣ
વિસ્તૃત,ਵਿਸਤ੍ਰਿਤ
સમય,Elapse
ચૂંટાયેલા પ્રતિનિધિ,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
ચૂંટણી,ਚੋਣ
મતદાર કોલેજ,ਚੋਣ ਕਾਲਜ
મતદાર,ਵੋਟਰਾਂ
વીજળીકરણ,ਬਿਜਲੀ
વીજ માધ્યમ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
પ્રારંભિક,ਐਲੀਮੈਂਟਰੀ
પાત્રતા,ਯੋਗਤਾ
યોગ્યતા કસોટી,ਯੋਗਤਾ ਟੈਸਟ
દૂર કરવું તે,ਖਾਤਮੇ
છટણી,ਭਾਸ਼ਣ
શરમજનક,ਸ਼ਰਮਿੰਦਾ
ઉચાપત,ਗਬਨ
મુદ્રા,ਚਿੰਨ੍ਹ
એમ્બ os સિંગ સીલ,ਮੋਹਿੰਗ ਮੋਹਰ
કટોકટી,ਐਮਰਜੈਂਸੀ
કટોકટી રાહત,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
ઉત્તરાધિકાર,ਸੰਕਟਕਾਲੀਨ
વિવાદ,ਪਰਵਾਸ
મળતકામ,ਜਲਦਬਾਜ਼ੀ
દાન,ਅਵਿਸ਼ਵਾਸੀ
સહાનુભૂતિ,ਹਮਦਰਦੀ
નોકરીમાં રાખવું,ਨੌਕਰੀ
કર્મચારી,ਕਰਮਚਾਰੀ
કર્મચારીની સહભાગિતા,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
કર્મચારી ફાળો,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
કર્મચારીનું પ્રોવિડન્ટ ફંડ,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
નિયોક્તા,ਮਾਲਕ
રોજગાર,ਰੁਜ਼ਗਾਰ
રોજગાર,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
રોજગાર -નોટિસ,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
રોજગાર કચેરી,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
સત્તા આપવી,ਸ਼ਕਤੀਕਰਨ
શક્તિ,ਸਸ਼ਕਤੀਕਰਨ
કાયદો ઘડવો,ਦਾ ਵੇਰਵਾ
કાયદા,ਲਾਗੂ ਕਰਨ
Bloc,En ਬਲਬ
બંધ કરવું,ਨ੍ਰਿਤ
બંધ કરવું,ਬੰਦ
પ્રોત્સાહન,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
અતિક્રમણ,ਘ੍ਰਿਣਾਯੋਗ
સસલા,ਪ੍ਰੇਸ਼ਾਨ
શેરો,ਸਮਰਥਨ
દેણગી,ਐਂਡੋਮੈਂਟ
અંતનું ઉત્પાદન,ਅੰਤ ਉਤਪਾਦ
શક્તિ,Energy ਰਜਾ
દબાણ,ਲਾਗੂ ਕਰੋ
સંલગ્ન કરવું,ਰੁੱਝੇ ਹੋਏ
વૃદ્ધિ,ਵਾਧਾ
આદેશ આપવો,ਦਾਖਲਾ
અહંકાર,En ਮਾਸੀ
તપાસ,ਪੜਤਾਲ
નોંધણી કરવી,ਦਾਖਲਾ
નોંધણી (= નોંધણી),ਦਾਖਲਾ (= ਦਾਖਲਾ)
પ્રવેશ -નંબર,ਦਾਖਲਾ ਨੰਬਰ
Enrંચું કરવું,ਰਸਤੇ ਵਿੱਚ
આગામી,ਹੋਂਦ
ખાતરી કરવી,ਯਕੀਨੀ ਬਣਾਓ
પ્રવેશ,ਦਾਖਲ ਕਰੋ
સાહસ,ਉੱਦਮ
મનોરંજન કરવું,ਮਨੋਰੰਜਨ
મનોરંજન,ਮਨੋਰੰਜਨ
હકદાર બનાવવું,ਹੱਕਦਾਰ
હકદાર,ਹੱਕਦਾਰ
હકદાર,ਇੰਟਾਈਟਲਮੈਂਟ
પ્રવેશદ્વાર,ਪਰਵੇਸ਼
પ્રવેશદ્વાર,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
પ્રવેશ,ਦਾਖਲਾ
પ્રવેશ સ્તરનું કામ,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
ગણવું તે,ਗਣਨਾ
વાતાવરણ,ਵਾਤਾਵਰਣ
દૂત,ਰਾਜਦੂਤ
મહામારી,ਮਹਾਂਮਾਰੀ
સાર,ਐਪੀਟੋਮ
સમાનતા,ਸਮਾਨਤਾ
સંતુલન,ਸੰਤੁਲਨ
સામાન,ਉਪਕਰਣ
સમાનતા,ਇਕੁਇਟੀ
સમાન,ਬਰਾਬਰ
સમૃદ્ધ,ਬਰਾਬਰ
નાબૂદ કરવું,ਖਰਾਬੀ
ભંડાર,ਇਰੱਟਾ
ભૂલ,ਗਲਤੀ
વધારાનું કામ,ਚੜ੍ਹਨਾ
ક escંગર,ਐਸਕਾਰਟ
આવશ્યક,ਜ਼ਰੂਰੀ
સ્થાપના,ਸਥਾਪਨਾ
અંદાજ,ਅੰਦਾਜ਼ਾ ਲਗਾਓ
અંદાજિત ખર્ચ,ਅਨੁਮਾਨਤ ਲਾਗਤ
શિશ્મિક,ਨੈਤਿਕਤਾ
શિષ્ટાચાર,Itiquette
ખાલી કરાવવું તે,ਨਿਕਾਸੀ
ટકી રહેવું,ਪਹਿਲਾਂ
મૂલ્યાંકન,ਮੁਲਾਂਕਣ
બેકી સંખ્યા,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
સંભવિત,ਆਖਰਕਾਰ
હદ,ਬੇਦਖਲੀ
પુરાવો,ਸਬੂਤ
વિકસિત થવું,ਵਿਕਸਿਤ
ચોક્કસ,ਬਿਲਕੁਲ
પરીક્ષા,ਇਮਤਿਹਾਨ
પરીક્ષક,ਪ੍ਰੀਖਿਆ
પરીક્ષક,ਪ੍ਰੀਖਿਅਕ
ઉદાહરણ,ਉਦਾਹਰਣ
ખોદકામ,ਖੁਦਾਈ
ઉત્તમ,ਸ਼ਾਨਦਾਰ
અપવાદ,ਅਪਵਾਦ
અસાધારણ,ਬੇਮਿਸਾਲ
વધારાની,ਵਧੇਰੇ
વિનિમય,ਐਕਸਚੇਂਜ
સરકારી ખજાનો,ਖਜ਼ਾਨੇ
આબકારી (= આબકારી ફરજ),ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
બાકાત રાખવું,ਬਾਹਰ ਕੱ .ੋ
વિશિષ્ટ,ਨਿਵੇਕਲਾ
માફી,ਬਹਾਨਾ
અમલમાં મૂકવું,ਚਲਾਓ
કારોબારી,ਕਾਰਜਕਾਰੀ
કારોબારી સમિતિ,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
કારોબારી સત્તા,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
અધિકારીઓ,ਕਾਰਜਕਾਰੀ
કારોબારી કર્મચારી,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
મુક્તિ,ਛੋਟ
મુક્તિ,ਛੋਟ
કસરત,ਕਸਰਤ
ભૂતપૂર્વ ગ્રેટિયા,ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
પૂર્વ-ગ્રેટિયા ચુકવણી,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
અઘોષ,ਨਿਕਾਸ
નિષ્ઠુર,ਥਕਾਵਟ
પ્રદર્શિત કરવું,ਪ੍ਰਦਰਸ਼ਨੀ
ઉગાડવી,ਤਹਿ
એકમંત્રી નીતિ,Exim ਨੀਤੀ
બહાર નીકળવું,ਨਿਕਾਸ
બહાર નીકળતા મુલાકાત,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
બહાર નીકળો નીતિ,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
એક્ઝિટ પોલ,ਵਗਣ ਦੀ ਪੋਲ
અપરિપક્વ,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
નિર્દોષ કહેવું,ਸਹਿਯੋਗੀ
વિસ્તરણ,ਵਿਸਥਾਰ
એકપક્ષી,ਸਾਬਕਾ ਪਾਰਟ
દેશનિકાલ,ਮਿਆਦ ਪੁੱਗਣ
યોગ્ય,Expedient
જલદી કરવી,ਤੇਜ਼
હાંકી કાelવું,ਕੱ exp ੋ
ખર્ચ,ਖਰਚ
અનુભવ,ਤਜਰਬਾ
પ્રયોગ,ਪ੍ਰਯੋਗ
નિષ્ણાત,ਮਾਹਰ
સમાપ્તિ,ਮਿਆਦ ਖਤਮ
અંતિમ તારીખ,ਅੰਤ ਦੀ ਤਾਰੀਖ
સમજૂતી,ਵਿਆਖਿਆ
સ્પષ્ટ,ਸਪਸ਼ਟ
શોષણ,ਸ਼ੋਸ਼ਣ
અન્વેષણ કરવું,ਪੜਚੋਲ
વિસ્ફોટ,ਧਮਾਕਾ
નિકાસ,ਨਿਰਯਾਤ
ભૂતપૂર્વ,ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ
સ્પષ્ટ,ਐਕਸਪ੍ਰੈਸ
અભિમાન,ਸਮੀਕਰਨ
હાંકી કાulsionવું,ਕੱ ul ੇ ਜਾਣ
કા expી નાખવું,ਐਕਸਗਰਜ
વધારવું,ਵਧਾਓ
હદ,ਹੱਦ
બાહ્ય,ਬਾਹਰੀ
મુકાબલો,ਜਬਰਦਸਤੀ
વધારે,ਵਾਧੂ
અર્ક,ਐਬਸਟਰੈਕਟ
અસાધારણ,ਅਸਧਾਰਨ
ઉડાઉ,ਅਤਿਕਥਨੀ
ઉગ્રતાવાદી,ਕੱਟੜਪੰਥੀ
બહિર્મુખ,ਐਕਸਟਰੋਵਰਟ
ચોખ્ખા સાક્ષી,ਅੱਖ ਗਵਾਹ
રચના કરવી,ਮਨਘੜਤ
ફેસ વેલ્યુ,ਅੰਕਿਤ ਮੁੱਲ
સરળતા કરવી,ਸਹੂਲਤ
સગવડ,ਸਹੂਲਤ
પ્રેક્ષય,ਪੱਖ
હકીકત,ਤੱਥ
જૂથબંધી,ਧੜੇਬੰਦੀ
પરિબળ,ਕਾਰਕ
કારખાનું,ਫੈਕਟਰੀ
વાસ્તવિક,ਤੱਥ
શક્તિ,ਫੈਕਲਟੀ
નિષ્ફળ થવું,ਫੇਲ
ન્યાયી,ਮੇਲਾ
વિશ્વાસ,ਵਿਸ਼ਵਾਸ
બનાવટી,ਫਰਜ਼ੀ
કુટુંબ,ਪਰਿਵਾਰ
દુકાળ,ਅਕਾਲ
ભાડું,ਕਿਰਾਇਆ
વિદાય,ਅਲਵਿਦਾ
ખેતી,ਖੇਤੀ
થાક,ਥਕਾਵਟ
દોષ,ਨੁਕਸ
તરફેણ,ਹੱਕ
શક્યતા,ਸੰਭਾਵਨਾ
સંઘ,ਫੈਡਰੇਸ਼ਨ
ફી,ਫੀਸ
ફીડ પાછું ખવડાવવું,ਸੁਝਾਅ
લાગણી,ਮਹਿਸੂਸ
બલિદાન,ਪ੍ਰਸੰਗ
સાથી,ਸਾਥੀ
ધર્મનત્વ,ਫੈਲੋਸ਼ਿਪ
સ્ત્રી,Female ਰਤ
ફળદ્રુપ,ਉਪਜਾ.
બનાવટી,ਕਾਲਪਨਿਕ
વફાદારી,ਵਫ਼ਾਦਾਰੀ
ક્ષેત્ર,ਖੇਤਰ
આંકડો,ਚਿੱਤਰ
ફાઈલ,ਫਾਈਲ
ફાઈલિંગ,ਫਾਈਲਿੰਗ
ફિલ્મ,ਫਿਲਮ
અંતિમ,ਅੰਤਿਮ
ફાઇનાન્સ,ਵਿੱਤ
નાણાકીય,ਵਿੱਤੀ
નાણાંકીય,ਫਾਇਰਮੈਨਾਈਅਰ
તારણ,ਖੋਜ
દંડ,ਵਧੀਆ
કલાક્ષેત્ર,ਕਲਾ
આંગળીની છાપ,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
તૈયાર માલ,ਮੁਕੰਮਲ ਮਾਲ
આગ,ਅੱਗ
ફાયરિંગ,ਫਾਇਰਿੰਗ
મક્કમ,ਫਰਮ
પ્રાથમિક સારવાર,ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ
પ્રથમ વર્ગ,ਬਹੁਤ ਵਧੀਆ
પ્રથમ વિભાગ,ਪਹਿਲਾ ਭਾਗ
પ્રથમ માહિતી અહેવાલ,ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ
નાણાકીય,ਫਿਸਕਲ
મત્સ્યઉદ્યોગ,ਮੱਛੀ ਪਾਲਣ
યોગ્ય,ਫਿੱਟ
યોગ્યતા,ਤੰਦਰੁਸਤੀ
સ્થિર કરવું,ਠੀਕ ਕਰੋ
નિર્ધારણ,ਨਿਰਧਾਰਤ
નિશ્ચિત,ਸਥਿਰ
ધ્વજ,ਝੰਡਾ
ફફડાટ,ਫਲੈਪ
ફ્લેટ,ਫਲੈਟ
કાફલો,ਫਲੀਟ
લવચીકતા,ਲਚਕਤਾ
ઉડ્ડયન,ਉਡਾਣ
પૂરથી રાહત,ਹੜ੍ਹ ਰਾਹਤ
માળા,ਫਲੋਰ
પ્રવાહ,ਵਹਾਅ
વધઘટ,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
ગર્ભપાત,ਭਰੂਣ
ફોલ્ડર,ਫੋਲਡਰ
ફોલિયો,ਫੋਲੀਓ
અનુસરવું,ਅਨੁਸਰਣ ਕਰੋ
અનુયાયી,ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ
અનુયાયી,ਚੇਲੇ
ઉશ્કેરવું,Foment
પગની નોંધ,ਪੈਰ ਨੋਟ
જાડુ મજૂર,ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ
આગાહી,ਪੂਰਵ ਅਨੁਮਾਨ
પૂરેપૂરી નિષ્કર્ષ,ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ
વિદેશી,ਵਿਦੇਸ਼ੀ
ફોરમેન,ਫੋਰਮੈਨ
પૂર્વવ્યાપી,ਫੌਰਨੂਨ
અગમચેતી,ਦੂਰਦਰਸ਼ਨ
પૂર્વાધિકાર,ਅਗਲਾਵਰਡ
જપ્ત કરવું,ਜ਼ਬਰਦਸਤ
બનાવટી,ਜਾਅਲੀ
બનાવટી,ਧੋਖਾਧੜੀ
ફોર્મ,ਫਾਰਮ
વિધિસર,ਰਸਮੀ
અનુરોધ,ਫਾਰਮੈਟ
ભૂતપૂર્વ,ਸਾਬਕਾ
સૂત્ર,ਫਾਰਮੂਲਾ
તરત,ਤੁਰੰਤ
આગળ વધવું,ਅੱਗੇ
રવાના -પત્ર,ਫਾਰਵਰਡਿੰਗ ਪੱਤਰ
પાયો,ਬੁਨਿਆਦ
