English,Malayalam
Conjunction,സംയോജനം
Connected reference,ബന്ധിപ്പിച്ച റഫറൻസ്
Connected storage,ബന്ധിപ്പിച്ച സംഭരണം
Connect function,കണക്റ്റ് പ്രവർത്തനം
Connecting arrangement,ബന്ധിപ്പിക്കുന്ന ക്രമീകരണം
Connecting arrangement service,ക്രമീകരണ സേവനം ബന്ധിപ്പിക്കുന്നു
Connection,കണക്ഷൻ
Connective,കണക്റ്റീവ്
Connector,കണക്റ്റർ
Connect time,സമയം ബന്ധിപ്പിക്കുക
Consecutive,തുടർച്ചയായി
Consecutive operation,തുടർച്ചയായ പ്രവർത്തനം
Consecutive sequence computer,തുടർച്ചയായ ക്രമം കമ്പ്യൂട്ടർ
Consequence finding consistency check,അനന്തരഫലങ്ങൾ കണ്ടെത്തൽ സ്ഥിരത പരിശോധന
Console,കൺസോൾ
Console word-processing equipment,കൺസോൾ വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ
Consolidation,ഏകീകരണം
Consolidator,കൺസോളിഡേറ്റർ
Constant area,സ്ഥിരമായ പ്രദേശം
Constant instruction,നിരന്തരമായ നിർദ്ദേശം
Constant length field,സ്ഥിരമായ നീളമുള്ള ഫീൽഡ്
Constant ratio code,സ്ഥിരമായ അനുപാത കോഡ്
Constant storage,സ്ഥിരമായ സംഭരണം
Constant word,സ്ഥിരമായ വാക്ക്
Constrained set,നിയന്ത്രിത സെറ്റ്
Constraint,പരിമിതി
Contained text,വാചകം അടങ്ങിയിരിക്കുന്നു
Content,ഉള്ളടക്കം
Content addressed storage (= associative storage),ഉള്ളടക്ക സംബോധന സംഭരണം (= അനുബന്ധ സംഭരണം)
Content analysis,ഉള്ളടക്ക വിശകലനം
Contention,തർക്കം
Contention system,കണ്ടൻഷൻ സിസ്റ്റം
Contents list,ഉള്ളടക്ക ലിസ്റ്റ്
Context,സന്ദർഭം
Context editing,സന്ദർഭ എഡിറ്റിംഗ്
Context editor,സന്ദർഭ എഡിറ്റർ
Context free language,സന്ദർഭ രഹിത ഭാഷ
Context free structure,സന്ദർഭ രഹിത ഘടന
Context sensitive language,സന്ദർഭ സെൻസിറ്റീവ് ഭാഷ
Contextual declaration,സന്ദർഭോചിതമായ പ്രഖ്യാപനം
Contingency procedure,ആകസ്മിക നടപടിക്രമം
Continuation card,തുടർച്ച കാർഡ്
Continuity check,തുടർച്ച പരിശോധന
Continuous form,തുടർച്ചയായ രൂപം
Continuous form card,തുടർച്ചയായ ഫോം കാർഡ്
Continuous forms paper,തുടർച്ചയായ ഫോമുകൾ പേപ്പർ
Continuous process control,തുടർച്ചയായ പ്രക്രിയ നിയന്ത്രണം
Continuous simulation,തുടർച്ചയായ അനുകരണം
Continuous system modelling program,തുടർച്ചയായ സിസ്റ്റം മോഡലിംഗ് പ്രോഗ്രാം
Continuous system simulation language,തുടർച്ചയായ സിസ്റ്റം സിമുലേഷൻ ഭാഷ
Contour model,കോണ്ടൂർ മോഡൽ
Contrast,കോൺട്രാസ്റ്റ്
Contrast sharpening,കോൺട്രാസ്റ്റ് മൂർച്ച കൂട്ടൽ
Control,നിയന്ത്രണം
Control area,നിയന്ത്രണ മേഖല
Control bit,കൺട്രോൾ ബിറ്റ്
Control block,നിയന്ത്രണ ബ്ലോക്ക്
Control bus,കൺട്രോൾ ബസ്
Control byte,ബൈറ്റ് നിയന്ത്രിക്കുക
Control card,നിയന്ത്രണ കാർഡ്
Control character,നിയന്ത്രണ സ്വഭാവം
Control circuit,നിയന്ത്രണ സർക്യൂട്ട്
Control clerk,കൺട്രോൾ ക്ലർക്ക്
Control command language,കമാൻഡ് ഭാഷ നിയന്ത്രിക്കുക
Control computer,കമ്പ്യൂട്ടർ നിയന്ത്രിക്കുക
Control counter,നിയന്ത്രണ കൗണ്ടർ
Control cycle,നിയന്ത്രണ ചക്രം
Control data,ഡാറ്റ നിയന്ത്രിക്കുക
Control dictionary,നിഘണ്ടു നിയന്ത്രിക്കുക
Control engineering,കൺട്രോൾ എഞ്ചിനീയറിംഗ്
Control field,നിയന്ത്രണ ഫീൽഡ്
Control format item,കൺട്രോൾ ഫോർമാറ്റ് ഇനം
Control function,നിയന്ത്രണ പ്രവർത്തനം
Control heading,നിയന്ത്രണ തലക്കെട്ട്
Control hole,നിയന്ത്രണ ദ്വാരം
Control instruction,നിയന്ത്രണ നിർദ്ദേശം
Control instruction register,നിയന്ത്രണ നിർദ്ദേശ രജിസ്റ്റർ
Control language,നിയന്ത്രണ ഭാഷ
Controlled parameter,നിയന്ത്രിത പാരാമീറ്റർ
Controlled storage allocation,നിയന്ത്രിത സ്റ്റോറേജ് അലോക്കേഷൻ
Controlled variable,നിയന്ത്രിത വേരിയബിൾ
Controlled vocabulary,നിയന്ത്രിത പദാവലി
Controller,കണ്ട്രോളർ
Controller function,കൺട്രോളർ പ്രവർത്തനം
Control line,നിയന്ത്രണ ലൈൻ
Control logic,യുക്തി നിയന്ത്രിക്കുക
Control loop,നിയന്ത്രണ ലൂപ്പ്
Control mark,നിയന്ത്രണ അടയാളം
Control-massage display,കൺട്രോൾ-മസാജ് ഡിസ്പ്ലേ
Control microprogramming,മൈക്രോപ്രോഗ്രാമിംഗ് നിയന്ത്രിക്കുക
Control mode,നിയന്ത്രണ മോഡ്
Control number,നിയന്ത്രണ നമ്പർ
Control objective,നിയന്ത്രണ ലക്ഷ്യം
Control operation,നിയന്ത്രണ പ്രവർത്തനം
Control operator,കൺട്രോൾ ഓപ്പറേറ്റർ
Control operator's terminal,കൺട്രോൾ ഓപ്പറേറ്ററുടെ ടെർമിനൽ
Control panel,നിയന്ത്രണ പാനൽ
Control point,നിയന്ത്രണ പോയിന്റ്
Control printing,അച്ചടി നിയന്ത്രിക്കുക
Control program,നിയന്ത്രണ പരിപാടി
Control punch,നിയന്ത്രണ പഞ്ച്
Control record,നിയന്ത്രണ റെക്കോർഡ്
Control register,നിയന്ത്രണ രജിസ്റ്റർ
Control routine,നിയന്ത്രണ ദിനചര്യ
Control section,നിയന്ത്രണ വിഭാഗം
Control sequence,നിയന്ത്രണ ക്രമം
Control specification,നിയന്ത്രണ സ്പെസിഫിക്കേഷൻ
Control stack,നിയന്ത്രണ സ്റ്റാക്ക്
Control standard,നിയന്ത്രണ നിലവാരം
Control statement,നിയന്ത്രണ പ്രസ്താവന
Control station,കൺട്രോൾ സ്റ്റേഷൻ
Control storage,സംഭരണം നിയന്ത്രിക്കുക
Control storage save,സംഭരണം സംരക്ഷിക്കുക
Control switch,നിയന്ത്രണ സ്വിച്ച്
Control system,നിയന്ത്രണ സംവിധാനം
Control tape,നിയന്ത്രണ ടേപ്പ്
Control technique,നിയന്ത്രണ സാങ്കേതികത
Control terminal,നിയന്ത്രണ ടെർമിനൽ
Control total,ആകെ നിയന്ത്രണം
Control transfer statement,നിയന്ത്രണ കൈമാറ്റ പ്രസ്താവന
Control unit,നിയന്ത്രണ യൂണിറ്റ്
Control variable,കൺട്രോൾ വേരിയബിൾ
Control volume,വോളിയം നിയന്ത്രിക്കുക
Control word,വാക്ക് നിയന്ത്രിക്കുക
Convention,കൺവെൻഷൻ
Convention equipment,കൺവെൻഷൻ ഉപകരണങ്ങൾ
Convergence,ഒത്തുചേരൽ
Conversation,സംഭാഷണം
Conversational,സംഭാഷണപരം
Conversational algebraic language,സംഭാഷണ ബീജഗണിത ഭാഷ
Conversational compiler,സംഭാഷണ കംപൈലർ
Conversational computing,സംഭാഷണ കമ്പ്യൂട്ടിംഗ്
Conversational language,സംഭാഷണ ഭാഷ
Conversational mode,സംഭാഷണ മോഡ്
Conversational system,സംഭാഷണ സംവിധാനം
Conversational terminal,സംഭാഷണ ടെർമിനൽ
Conversational time sharing,സംഭാഷണ സമയം പങ്കിടൽ
Conversion,പരിവർത്തനം
Conversion cost,പരിവർത്തന ചെലവ്
Conversion device,പരിവർത്തന ഉപകരണം
Conversion mode,പരിവർത്തന മോഡ്
Conversion routine,പരിവർത്തന ദിനചര്യ
Convert,മാറ്റുക
Converter,കൺവെർട്ടർ
Convex programming,കോൺവെക്സ് പ്രോഗ്രാമിംഗ്
Coordinate addressed memory,സംബോധന ചെയ്ത മെമ്മറി കോർഡിനേറ്റ് ചെയ്യുക
Coordinate data,ഡാറ്റ ഏകോപിപ്പിക്കുക
Coordinate geometry language,ജ്യാമിതി ഭാഷയെ ഏകോപിപ്പിക്കുക
Coordinate graphics,കോർഡിനേറ്റ് ഗ്രാഫിക്സ്
Coordinate network,കോർഡിനേറ്റ് നെറ്റ്‌വർക്ക്
Coordinate time scale,സമയ സ്കെയിൽ ഏകോപിപ്പിക്കുക
Copy,പകർത്തുക
Cordless plug,കോർഡ്ലെസ്സ് പ്ലഗ്
Cordonnier system,കോർഡോണിയർ സിസ്റ്റം
Core,കോർ
Core dump,കോർ ഡംപ്
Core image,കോർ ചിത്രം
Core image library,കോർ ഇമേജ് ലൈബ്രറി
Core memory,കോർ മെമ്മറി
Core network,കോർ നെറ്റ്‌വർക്ക്
Co-resident,സഹവാസി
Core storage,കോർ സംഭരണം
Core system,കോർ സിസ്റ്റം
Co-routine,കോ-റോട്ടീൻ
Correct and copy,ശരിയാക്കി പകർത്തുക
Correcting feature,തിരുത്തൽ സവിശേഷത
Correction,തിരുത്തൽ
Correction information,തിരുത്തൽ വിവരം
Corrective maintenance,തിരുത്തൽ അറ്റകുറ്റപ്പണി
Corrective maintenance time,ശരിയായ അറ്റകുറ്റപ്പണി സമയം
Cost analysis,ചെലവ് വിശകലനം
Cost-center accounting,കോസ്റ്റ് സെന്റർ അക്കൗണ്ടിംഗ്
Count,എണ്ണുക
Counter,കൗണ്ടർ
Counter inhibit,കൌണ്ടർ ഇൻഹിബിറ്റ്
Count-key-data device,കൗണ്ട്-കീ-ഡാറ്റ ഉപകരണം
Country code,രാജ്യ കോഡ്
Critical path method,ക്രിട്ടിക്കൽ പാത്ത് രീതി
Cross bar switch,ക്രോസ് ബാർ സ്വിച്ച്
Cross bar system,ക്രോസ് ബാർ സിസ്റ്റം
Cross check,ക്രോസ് ചെക്ക്
Cross compiler,ക്രോസ് കംപൈലർ
Cross domain communication,ക്രോസ് ഡൊമെയ്ൻ ആശയവിനിമയം
Cross fire,ക്രോസ് ഫയർ
Cross foot,ക്രോസ് കാൽ
Cross footing test,ക്രോസ് ഫൂട്ടിംഗ് ടെസ്റ്റ്
Cross point array,ക്രോസ് പോയിന്റ് അറേ
Cross sectional testing,ക്രോസ് സെക്ഷണൽ ടെസ്റ്റിംഗ്
Cross section of an array,ഒരു അറേയുടെ ക്രോസ് സെക്ഷൻ
Cross software,ക്രോസ് സോഫ്റ്റ്വെയർ
Cross subarea link,ക്രോസ് സബ് ഏരിയ ലിങ്ക്
Cross talk,ക്രോസ് ടോക്ക്
Cross tracking,ക്രോസ് ട്രാക്കിംഗ്
Crowding,തിരക്ക്
Cryogenics,ക്രയോജനിക്‌സ്
Cryogenic storage,ക്രയോജനിക് സംഭരണം
Cryogenic store,ക്രയോജനിക് സ്റ്റോർ
Cryostat,ക്രയോസ്റ്റാറ്റ്
Cryotron,ക്രയോട്രോൺ
Cryptographic,ക്രിപ്റ്റോഗ്രാഫിക്
Cryptographic algorithm,ക്രിപ്‌റ്റോഗ്രാഫിക് അൽഗോരിതം
Cryptography,ക്രിപ്റ്റോഗ്രഫി
Cumulative index,സഞ്ചിത സൂചിക
Currency symbol,കറൻസി ചിഹ്നം
Current beam position,നിലവിലെ ബീം സ്ഥാനം
Current connect group,നിലവിലെ കണക്റ്റ് ഗ്രൂപ്പ്
Current generation,ഇപ്പോഴത്തെ തലമുറ
"Current instruction
 Register",നിലവിലെ നിർദ്ദേശ രജിസ്റ്റർ
"Current line
 Pointer",കറന്റ് ലൈൻ പോയിന്റർ
"Current loop (=
 Current antinode)",നിലവിലെ ലൂപ്പ് (= നിലവിലെ ആന്റിനോഡ്)
Current mode logic,നിലവിലെ മോഡ് ലോജിക്
Current record,നിലവിലെ റെക്കോർഡ്
Cursor,കഴ്സർ
Cursor control key,കഴ്സർ നിയന്ത്രണ കീ
Curtate,കുർട്ടേറ്റ്
Curve follower,കർവ് അനുയായി
Cushion,തലയണ
Customer access area,ഉപഭോക്തൃ ആക്സസ് ഏരിയ
Customer information control system,ഉപഭോക്തൃ വിവര നിയന്ത്രണ സംവിധാനം
Customer premises equipment,ഉപഭോക്തൃ പരിസര ഉപകരണങ്ങൾ
Customer switching system,ഉപഭോക്തൃ സ്വിച്ചിംഗ് സിസ്റ്റം
Cut form,ഫോം മുറിക്കുക
Cut forms mode,ഫോമുകൾ മോഡ് മുറിക്കുക
Cut method,കട്ട് രീതി
Cut off,വിച്ഛേദിക്കുക
Cybernation,സൈബർനേഷൻ
Cybernetics,സൈബർനെറ്റിക്സ്
Cycle,സൈക്കിൾ
Cycle count,സൈക്കിൾ എണ്ണം
Cycle index,സൈക്കിൾ സൂചിക
Cycle memory,സൈക്കിൾ മെമ്മറി
Cycle microprogramming,സൈക്കിൾ മൈക്രോപ്രോഗ്രാമിംഗ്
Cycle reset,സൈക്കിൾ റീസെറ്റ്
Cycle sharing,സൈക്കിൾ പങ്കിടൽ
Cycle steal,സൈക്കിൾ മോഷ്ടിക്കുന്നു
Cycle stealing,സൈക്കിൾ മോഷണം
Cycle time,സൈക്കിൾ സമയം
Cyclic code,സൈക്ലിക് കോഡ്
Cyclic redundancy check,സൈക്ലിക് റിഡൻഡൻസി പരിശോധന
Cyclic shift,സൈക്ലിക് ഷിഫ്റ്റ്
Cyclic storage,സൈക്ലിക് സംഭരണം
Cyclic transfer,സൈക്ലിക് കൈമാറ്റം
Cylinder concept,സിലിണ്ടർ ആശയം
Character,സ്വഭാവം
Coded decimal,കോഡ് ചെയ്ത ദശാംശം
Daisy chain,ഡെയ്സി ചെയിൻ
Daisy print wheel,ഡെയ്സി പ്രിന്റ് വീൽ
Daisy wheel,ഡെയ്സി വീൽ
Damping,ഡാംപിംഗ്
Data,ഡാറ്റ
Data above voice,ശബ്ദത്തിന് മുകളിലുള്ള ഡാറ്റ
Data access arrangement,ഡാറ്റ ആക്സസ് ക്രമീകരണം
Data acquisition,ഡാറ്റ ഏറ്റെടുക്കൽ
Data acquisition computer,ഡാറ്റ ഏറ്റെടുക്കൽ കമ്പ്യൂട്ടർ
Data adaption unit,ഡാറ്റ അഡാപ്റ്റേഷൻ യൂണിറ്റ്
Data administrator,ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ
Data aggregate,ഡാറ്റ സംഗ്രഹം
Data area,ഡാറ്റ ഏരിയ
Data array,ഡാറ്റ അറേ
Data attribute,ഡാറ്റ ആട്രിബ്യൂട്ട്
Data bank,ഡാറ്റ ബാങ്ക്
Database,ഡാറ്റാബേസ്
Database administration,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
Database management,ഡാറ്റാബേസ് മാനേജ്മെന്റ്
Database management system,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
Data block,ഡാറ്റ ബ്ലോക്ക്
Data break (=direct memory access),ഡാറ്റ ബ്രേക്ക് (=നേരിട്ടുള്ള മെമ്മറി ആക്സസ്)
Data buffer register,ഡാറ്റ ബഫർ രജിസ്റ്റർ
Data capture,ഡാറ്റ പിടിച്ചെടുക്കൽ
Data card,ഡാറ്റ കാർഡ്
Data carrier,ഡാറ്റ കാരിയർ
Data cell,ഡാറ്റ സെൽ
Data channel,ഡാറ്റ ചാനൽ
Data channel multiplexer,ഡാറ്റ ചാനൽ മൾട്ടിപ്ലക്‌സർ
Data circuit,ഡാറ്റ സർക്യൂട്ട്
Data circuit transparency,ഡാറ്റ സർക്യൂട്ട് സുതാര്യത
Data code,ഡാറ്റ കോഡ്
Data collection,ഡാറ്റ ശേഖരണം
Data collection station,വിവര ശേഖരണ സ്റ്റേഷൻ
Data collection system,വിവരശേഖരണ സംവിധാനം
"Data 
 Communication",ഡാറ്റാ ആശയവിനിമയം
"Data
 Communication
 Channel",ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ ചാനൽ
"Data
 Communication
 Equipment",ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ ഉപകരണം
"Data
 Communication
 Interface",ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ ഇന്റർഫേസ്
"Data
 Communication
 Network",ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ നെറ്റ്‌വർക്ക്
"Data
 Communication
 Service",ഡാറ്റാ കമ്മ്യൂണിക്കേഷൻ സേവനം
Data compaction,ഡാറ്റ കോംപാക്ഷൻ
Data compression,ഡാറ്റ കംപ്രഷൻ
Data connection,ഡാറ്റ കണക്ഷൻ
Data constant,ഡാറ്റ സ്ഥിരാങ്കം
"Data
 Contamination",ഡാറ്റ മലിനീകരണം
Data control,ഡാറ്റ നിയന്ത്രണം
Data control block,ഡാറ്റ നിയന്ത്രണ ബ്ലോക്ക്
Data conversion,ഡാറ്റ പരിവർത്തനം
Data convertor,ഡാറ്റ കൺവെർട്ടർ
Data declaration,ഡാറ്റ പ്രഖ്യാപനം
"Data declaration
 Statement",ഡാറ്റ പ്രഖ്യാപന പ്രസ്താവന
Data definition,ഡാറ്റ നിർവചനം
"Data definition
 Name",ഡാറ്റ നിർവചന നാമം
"Data definition
 Statement",ഡാറ്റ നിർവചന പ്രസ്താവന
Data delay,ഡാറ്റ കാലതാമസം
Data delimiter,ഡാറ്റ ഡിലിമിറ്റർ
Data density,ഡാറ്റ സാന്ദ്രത
"Data description 
 Entry",ഡാറ്റ വിവരണം എൻട്രി
"Data description 
 Language",ഡാറ്റ വിവരണം ഭാഷ
Data design,ഡാറ്റ ഡിസൈൻ
Data device,ഡാറ്റ ഉപകരണം
Data dictionary,ഡാറ്റ നിഘണ്ടു
Data directed transmission,ഡാറ്റ ഡയറക്റ്റ് ട്രാൻസ്മിഷൻ
Data display unit,ഡാറ്റ ഡിസ്പ്ലേ യൂണിറ്റ്
Data distribution system,ഡാറ്റ വിതരണ സംവിധാനം
Data division,ഡാറ്റ വിഭജനം
Data element,ഡാറ്റ ഘടകം
Data element chain,ഡാറ്റ എലമെന്റ് ചെയിൻ
"Data encryption
 Key",ഡാറ്റ എൻക്രിപ്ഷൻ കീ
"Data encryption
 Standard",ഡാറ്റ എൻക്രിപ്ഷൻ സ്റ്റാൻഡേർഡ്
Data entry,ഡാറ്റ എൻട്രി
Data entry device,ഡാറ്റ എൻട്രി ഉപകരണം
Data error,ഡാറ്റ പിശക്
Data evaluation,ഡാറ്റ വിലയിരുത്തൽ
Data examination,ഡാറ്റ പരിശോധന
Data exchange,ഡാറ്റ കൈമാറ്റം
Data field,ഡാറ്റ ഫീൽഡ്
Data file,ഡാറ്റ ഫയൽ
Data flow,ഡാറ്റ ഫ്ലോ
Data flow chart,ഡാറ്റാ ഫ്ലോ ചാർട്ട്
Data flow control,ഡാറ്റ ഫ്ലോ നിയന്ത്രണം
Data flow diagram,ഡാറ്റാ ഫ്ലോ ഡയഗ്രം
Data format,ഡാറ്റ ഫോർമാറ്റ്
Data format item,ഡാറ്റ ഫോർമാറ്റ് ഇനം
Data generator,ഡാറ്റ ജനറേറ്റർ
Datagram,ഡാറ്റഗ്രാം
Datagram service,ഡാറ്റാഗ്രാം സേവനം
Data graphics,ഡാറ്റ ഗ്രാഫിക്സ്
Data graphoscope,ഡാറ്റ ഗ്രാഫോസ്കോപ്പ്
Data handling,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
"Data handling
 Capacity",ഡാറ്റ കൈകാര്യം ചെയ്യാനുള്ള ശേഷി
Data hierarchy,ഡാറ്റ ശ്രേണി
Data host (= host),ഡാറ്റ ഹോസ്റ്റ് (= ഹോസ്റ്റ്)
Data independence,ഡാറ്റ സ്വാതന്ത്ര്യം
Data input,ഡാറ്റ ഇൻപുട്ട്
Data input station,ഡാറ്റ ഇൻപുട്ട് സ്റ്റേഷൻ
Data integrity,ഡാറ്റ സമഗ്രത
Data interchange,ഡാറ്റ കൈമാറ്റം
Data in voice,ശബ്ദത്തിലുള്ള ഡാറ്റ
"Data I/O
 Instruction",ഡാറ്റ I/O നിർദ്ദേശം
Data item,ഡാറ്റ ഇനം
Data level,ഡാറ്റ ലെവൽ
Data library,ഡാറ്റ ലൈബ്രറി
"Data link control
 Character",ഡാറ്റ ലിങ്ക് നിയന്ത്രണ പ്രതീകം
"Data link escape
 Character",ഡാറ്റ ലിങ്ക് രക്ഷപ്പെടൽ പ്രതീകം
Data link layer,ഡാറ്റ ലിങ്ക് ലെയർ
Data list,ഡാറ്റ ലിസ്റ്റ്
Data logging,ഡാറ്റ ലോഗിംഗ്
Data management,ഡാറ്റ മാനേജ്മെന്റ്
"Data management
 Program",ഡാറ്റ മാനേജ്മെന്റ് പ്രോഗ്രാം
"Data management
 System",ഡാറ്റ മാനേജ്മെന്റ് സിസ്റ്റം
Data manipulating,ഡാറ്റ കൃത്രിമത്വം
"Data manipulation
 Language",ഡാറ്റ കൃത്രിമത്വം ഭാഷ
Data masking,ഡാറ്റ മാസ്കിംഗ്
Datamatic computer,ഡാറ്റാമാറ്റിക് കമ്പ്യൂട്ടർ
Datamation,ഡാറ്റമേഷൻ
Data medium,ഡാറ്റ മീഡിയം
Data migration,ഡാറ്റ മൈഗ്രേഷൻ
Data mode,ഡാറ്റ മോഡ്
"Data move
 Instruction",ഡാറ്റ നീക്കുന്നതിനുള്ള നിർദ്ദേശം
Data multiplexer,ഡാറ്റ മൾട്ടിപ്ലക്‌സർ
Data name,ഡാറ്റയുടെ പേര്
Data network,ഡാറ്റ നെറ്റ്വർക്ക്
Data operation,ഡാറ്റ പ്രവർത്തനം
Data organisation,ഡാറ്റ ഓർഗനൈസേഷൻ
Data origination,ഡാറ്റ ഉത്ഭവം
Data output,ഡാറ്റ ഔട്ട്പുട്ട്
Data path,ഡാറ്റ പാത
Data phase,ഡാറ്റ ഘട്ടം
Dataphone,ഡാറ്റാഫോൺ
Data plotter,ഡാറ്റ പ്ലോട്ടർ
Data pointer,ഡാറ്റ പോയിന്റർ
Data preparation,ഡാറ്റ തയ്യാറാക്കൽ
"Data preparation
 Device",ഡാറ്റ തയ്യാറാക്കൽ ഉപകരണം
Data processing,ഡാറ്റ പ്രോസസ്സിംഗ്
"Data processing
 Centre",ഡാറ്റ പ്രോസസ്സിംഗ് സെന്റർ
"Data processing
 Cycle",ഡാറ്റ പ്രോസസ്സിംഗ് സൈക്കിൾ
"Data processing
 Machine",ഡാറ്റ പ്രോസസ്സിംഗ് മെഷീൻ
"Data processing
 Node",ഡാറ്റ പ്രോസസ്സിംഗ് നോഡ്
"Data processing
 Station",ഡാറ്റ പ്രോസസ്സിംഗ് സ്റ്റേഷൻ
"Data processing
 System",ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം
Data processor,ഡാറ്റ പ്രോസസർ
Data protection,ഡാറ്റ പരിരക്ഷ
Data purification,ഡാറ്റ ശുദ്ധീകരണം
Data radio,ഡാറ്റ റേഡിയോ
Data receiver,ഡാറ്റ റിസീവർ
Data record,ഡാറ്റ റെക്കോർഡ്
Data reduction,ഡാറ്റ കുറയ്ക്കൽ
Data register,ഡാറ്റ രജിസ്റ്റർ
Data reliability,ഡാറ്റ വിശ്വാസ്യത
"Data
 Representation",ഡാറ്റ പ്രാതിനിധ്യം
Data reproduction,ഡാറ്റ പുനർനിർമ്മാണം
Data retrieval,ഡാറ്റ വീണ്ടെടുക്കൽ
"Data review
 Control",ഡാറ്റ അവലോകന നിയന്ത്രണം
Data security,ഡാറ്റ സുരക്ഷ
Data separator,ഡാറ്റ സെപ്പറേറ്റർ
Data set,ഡാറ്റ സെറ്റ്
Data set clocking,ഡാറ്റ സെറ്റ് ക്ലോക്കിംഗ്
"Data set definition
 Table",ഡാറ്റ സെറ്റ് നിർവചന പട്ടിക
Data set label,ഡാറ്റ സെറ്റ് ലേബൽ
Data set name,ഡാറ്റ സെറ്റ് പേര്
"Data set
 Organisation",ഡാറ്റാ സെറ്റ് ഓർഗനൈസേഷൻ
"Data set reference
 Number",ഡാറ്റ സെറ്റ് റഫറൻസ് നമ്പർ
Data set security,ഡാറ്റ സെറ്റ് സുരക്ഷ
"Data set utility
 Program",ഡാറ്റ സെറ്റ് യൂട്ടിലിറ്റി പ്രോഗ്രാം
Data signal,ഡാറ്റ സിഗ്നൽ
Data signalling rate,ഡാറ്റ സിഗ്നലിംഗ് നിരക്ക്
Data sink,ഡാറ്റ സിങ്ക്
Data source,വിവര ഉറവിടം
Data specification,ഡാറ്റ സ്പെസിഫിക്കേഷൻ
Data station,ഡാറ്റ സ്റ്റേഷൻ
Data storage,ഡാറ്റ സംഭരണം
"Data storage
 Structure",ഡാറ്റ സംഭരണ ഘടന
Data stream,ഡാറ്റ സ്ട്രീം
Data structure,ഡാറ്റ ഘടന
"Data structure
 Diagram",ഡാറ്റ ഘടന ഡയഗ്രം
Data switch,ഡാറ്റ സ്വിച്ച്
"Data switching
 Centre",ഡാറ്റ സ്വിച്ചിംഗ് സെന്റർ
"Data switching
 Exchange",ഡാറ്റ സ്വിച്ചിംഗ് എക്സ്ചേഞ്ച്
Data tablet,ഡാറ്റ ടാബ്‌ലെറ്റ്
Data terminal,ഡാറ്റ ടെർമിനൽ
"Data terminal
 Equipment",ഡാറ്റ ടെർമിനൽ ഉപകരണങ്ങൾ
Data time,ഡാറ്റ സമയം
Data transcription,ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ
"Data transcription
 Device",ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ ഉപകരണം
Data transfer,ഡാറ്റ കൈമാറ്റം
"Data transfer
 Phase",ഡാറ്റ കൈമാറ്റം ഘട്ടം
Data transfer rate,ഡാറ്റ കൈമാറ്റ നിരക്ക്
"Data transfer
 Register",ഡാറ്റ ട്രാൻസ്ഫർ രജിസ്റ്റർ
Data transmission,ഡാറ്റ ട്രാൻസ്മിഷൻ
"Data transmission
 Channel",ഡാറ്റാ ട്രാൻസ്മിഷൻ ചാനൽ
"Data transmission
 Facility",ഡാറ്റാ ട്രാൻസ്മിഷൻ സൗകര്യം
"Data transmission
 Interface",ഡാറ്റ ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്
"Data transmission
 Line",ഡാറ്റാ ട്രാൻസ്മിഷൻ ലൈൻ
"Data transmission
 Service",ഡാറ്റാ ട്രാൻസ്മിഷൻ സേവനം
"Data transmission
 Trap",ഡാറ്റ ട്രാൻസ്മിഷൻ ട്രാപ്പ്
Datatron,ഡാറ്റാട്രോൺ
Data type,ഡാറ്റ തരം
Data under voice,ശബ്ദത്തിന് കീഴിലുള്ള ഡാറ്റ
Data unit,ഡാറ്റ യൂണിറ്റ്
Data validation,ഡാറ്റ മൂല്യനിർണ്ണയം
Data word,ഡാറ്റ വാക്ക്
Dating routine,ഡേറ്റിംഗ് പതിവ്
Datum,ഡാറ്റം
Datum line,ഡാറ്റം ലൈൻ
Decimal point,ദശാംശ
Deactivation,നിർജ്ജീവമാക്കൽ
Dead band,ഡെഡ് ബാൻഡ്
Dead file,ഡെഡ് ഫയൽ
Dead lock,ഡെഡ് ലോക്ക്
Dead time,മരിച്ച സമയം
Dead zone,ഡെഡ് സോൺ
Dead zone unit,ഡെഡ് സോൺ യൂണിറ്റ്
Deblock,തടയുക
Debug,ഡീബഗ് ചെയ്യുക
Debugger,ഡീബഗ്ഗർ
Debugging aid,ഡീബഗ്ഗിംഗ് സഹായം
"Debugging aid
 Routine",ഡീബഗ്ഗിംഗ് സഹായ ദിനചര്യ
"Debugging 
 Language",ഡീബഗ്ഗിംഗ് ഭാഷ
Debugging memory dump,ഡീബഗ്ഗിംഗ് മെമ്മറി ഡംപ്
Debugging output,ഡീബഗ്ഗിംഗ് ഔട്ട്പുട്ട്
