Hindi,Tamil
डेटाफोन,தரவுத்தொகுப்பு
आँकड़ा आलेखक,தரவு சதித்திட்டம்
आँकड़ा सूचक,தரவு சுட்டிக்காட்டி
आँकड़ा तैयारी,தரவு தயாரிப்பு
आँकड़ा तैयारी युक्ति,"தரவு தயாரிப்பு
 சாதனம்"
आँकड़ा संसाधन,தகவல் செயல்முறை
आँकड़ा संसाधन केन्द्र,"தகவல் செயல்முறை
 மையம்"
आँकड़ा संसाधन चक्र,"தகவல் செயல்முறை
 மிதிவண்டி"
आँकड़ा संसाधन यंत्र,"தகவல் செயல்முறை
 இயந்திரம்"
आँकड़ा संसाधन आसंधि,"தகவல் செயல்முறை
 முனை"
आँकड़ा संसाधन केन्द्र,"தகவல் செயல்முறை
 நிலையம்"
आँकड़ा संसाधन प्रणाली,"தகவல் செயல்முறை
 அமைப்பு"
आँकड़ा संसाधित्र,தரவு செயலி
आँकड़ा रक्षण,தரவு பாதுகாப்பு
आँकड़ा शोधन,தரவு சுத்திகரிப்பு
आँकड़ा रेडियो,தரவு வானொலி
आँकड़ा अभिग्राही,தரவு பெறுநர்
आँकड़ा अभिलेख,தரவு பதிவு
आँकड़ा समानयन,தரவு குறைப்பு
आँकड़ा पंजी,தரவு பதிவு
आँकड़ा विश्वसनीयता,தரவு நம்பகத்தன்மை
आँकड़ा निरूपण,"தகவல்கள்
 பிரதிநிதித்துவம்"
आकड़ा पुनरूत्पादन,தரவு இனப்பெருக்கம்
आँकड़ा प्रतिनयन,தரவு மீட்டெடுப்பு
आँकड़ा पुनरीक्षण नियंत्रण,"தரவு ஆய்வு
 கட்டுப்பாடு"
आँकड़ा सुरक्षा,தரவு பாதுகாப்பு
आँकड़ा पृथक्कारी,தரவு பிரிப்பான்
आँकड़ा समुच्चय,தரவு தொகுப்பு
आँकड़ा समुच्चय समयायोजन,தரவு தொகுப்பு கடிகாரம்
आँकड़ा समुच्चय परिभाषा सारणी,"தரவு தொகுப்பு வரையறை
 மேசை"
आँकड़ा समुच्चय लेबल,தரவு தொகுப்பு லேபிள்
आँकड़ा समुच्चय नाम,தரவு தொகுப்பு பெயர்
आँकड़ा समुच्चय संगठन,"தரவு தொகுப்பு
 அமைப்பு"
आँकड़ा समुच्चय संदर्भ संख्या,"தரவு தொகுப்பு குறிப்பு
 எண்"
आँकड़ा समुच्चय सुरक्षा,தரவு தொகுப்பு பாதுகாப்பு
आँकड़ा समुच्चय उपयोगिता क्रमादेश,"தரவு தொகுப்பு பயன்பாடு
 திட்டம்"
आँकड़ा संकेत,தரவு சமிக்ஞை
आँकड़ा संकेतन दर,தரவு சமிக்ஞை வீதம்
आँकड़ा अभिगम,தரவு மூழ்கும்
आँकड़ा स्रोत,தரவு மூலம்
आँकड़ा विनिर्देश,தரவு விவரக்குறிப்பு
आँकड़ा केंद्र,தரவு நிலையம்
आँकड़ा भंडारण,தரவு சேமிப்பு
आँकड़ा भंडारण संरचना,"தரவு சேமிப்பு
 கட்டமைப்பு"
आँकड़ा धारा,தரவு ஸ்ட்ரீம்
आँकड़ा संरचना,தரவு அமைப்பு
आँकड़ा संरचना आरेख,"தரவு அமைப்பு
 வரைபடம்"
आँकड़ा स्विच,தரவு சுவிட்ச்
आँकड़ा स्विचन,"தரவு மாறுதல்
 மையம்"
आँकड़ा स्विचन केन्द्र,"தரவு மாறுதல்
 பரிமாற்றம்"
आँकड़ा सारणिका,தரவு டேப்லெட்
आँकड़ा अंतक,தரவு முனையம்
आँकड़ा अंतक उपकरण,"தரவு முனையம்
 உபகரணங்கள்"
आँकड़ा काल,தரவு நேரம்
आँकड़ा अनुलेखन,தரவு படியெடுத்தல்
आँकड़ा अनुलेखन युक्ति,"தரவு படியெடுத்தல்
 சாதனம்"
आँकड़ा स्थानांतरण,தரவு பரிமாற்ற
आँकड़ा स्थानांतरण प्रवस्था,"தரவு பரிமாற்ற
 கட்டம்"
आँकड़ा स्थानांतरण दर,தரவு பரிமாற்ற வீதம்
आँकड़ा स्थानांतरण पंजी,"தரவு பரிமாற்ற
 பதிவு"
आँकड़ा संचरण,தரவு பரிமாற்றம்
आँकड़ा संचरण प्रणाली,"தரவு பரிமாற்றம்
 சேனல்"
आँकड़ा संचरण सुविधा,"தரவு பரிமாற்றம்
 வசதி"
आँकड़ा संचरण अंतरापृष्ठ,"தரவு பரிமாற்றம்
 இடைமுகம்"
आँकड़ा संचरण लाइन,"தரவு பரிமாற்றம்
 வரி"
आँकड़ा संचरण सेवा,"தரவு பரிமாற்றம்
 சேவை"
आँकड़ा संचरण प्रपाश,"தரவு பரிமாற்றம்
 பொறி"
डेटाट्रान,டேட்டாட்ரான்
आँकड़ा प्रकार,தரவு வகை
अधोवाक् आँकड़े,குரலின் கீழ் தரவு
आँकड़ा एकक,தரவு அலகு
आँकड़ा मान्यकरण,தகவல் மதிப்பீடு
आँकड़ा मात्रक शब्द,தரவு சொல்
काल निर्धारण नेमका,டேட்டிங் வழக்கம்
"आधार, आँकड़ा",தரவு
आधार रेखा,தரவு வரி
दशमलव बिन्दु,தசம புள்ளி
निष्क्रियण,செயலிழக்கச் செய்தல்
अक्रिय क्षेत्र,டெட் பேண்ட்
अक्रिय संचिका,இறந்த கோப்பு
आकस्मिक रोधन,இறந்த பூட்டு
विश्रांति काल,முடிவடையும் நேரம்
अक्रिय क्षेत्र,டெட் மண்டலம்
अक्रिय क्षेत्र एकक,டெட் மண்டல அலகு
विखंडकन,டெப்ளிக்
दोषमार्जन,பிழைத்திருத்தம்
दोषमार्जक,பிழைத்திருத்தம்
दोषमार्जन सहाय,பிழைத்திருத்த உதவி
दोषमार्जन सहाय नेमका,"பிழைத்திருத்த உதவி
 வழக்கமான"
दोषमार्जन भाषा,"பிழைத்திருத்தம்
 மொழி"
दोषमार्जन स्मृति सन्निक्षेप,மெமரி டம்ப் பிழைத்திருத்த
दोषमार्जन निर्गम,பிழைத்திருத்த வெளியீடு
दोषमार्जन मैक्रास,பிழைத்திருத்த மேக்ரோக்கள்
दोषमार्जन कथन,பிழைத்திருத்த அறிக்கை
दशक,தசாப்தம்
दशक गणित्र,தசாப்த கவுண்டர்
निर्णय सारणी भाषा,முடிவு அட்டவணை மொழி
मंदन काल,குறைப்பு நேரம்
विकेन्द्रीकृत सूचना तंत्र,"பரவலாக்கப்பட்ட
 தகவல்
 அமைப்பு"
डेसिबेल,டெசிபல்
निर्णेयता,ஒழிப்பு
दशमलव अंकगणितीय संक्रिया,தசம எண்கணித செயல்பாடு
दशमलव सरेखण,தசம சீரமைப்பு
दशमलव अंक,தசம இலக்க
दशमलव चिह्नक,தசம மார்க்கர்
दशमलव संकेतन पद्धति,தசம குறியீடு
दशमलव संख्यांक,தசம எண்
दशमलव संख्यांक पद्धति,"தசம
 எண்ணிக்கை
 அமைப்பு"
दशमलव चित्र आँकड़े,"தசம படம்
 தகவல்கள்"
दशमलव प्रतीक,தசம சின்னம்
कूटवाचन,புரிந்துகொள்ள
निर्णय,முடிவு
निर्णय कोष्ठ,முடிவு பெட்டி
निर्णय परिपथ,முடிவு சுற்று
निर्षय अंतर्वस्तु,முடிவு உள்ளடக்கம்
निर्णय अवयव,முடிவு உறுப்பு
निर्णय अनुदेश,"முடிவு
 வழிமுறைகள்"
निर्णय अंश,"முடிவு
 Kmechanism"
निर्णय भाषा,முடிவு மொழி
निर्णय तर्क,முடிவு தர்க்கம்
निर्णय तर्क अनुवादित्र,"முடிவு தர்க்கம்
 மொழிபெயர்ப்பாளர்"
निर्णय सिद्धांत,முடிவுக் கொள்கை
निर्णय नियम,முடிவு விதி
निर्णय अनुकार,"முடிவு
 உருவகப்படுத்துதல்"
निर्णय संरचना,முடிவு அமைப்பு
निर्णय सारणी,முடிவு அட்டவணை
निर्णय सिद्धांत,முடிவு கோட்பாடு
घोषणा नियतांक,நிலையான மாறிலி
"विकोडक, कूटवाचक",டிகோடர்
कूटवाचन अनुदेश,"டிகோடிங்
 வழிமுறைகள்"
विसमानुक्रमण,டிகோலேட்
विसमानुक्रमक,டிகோலேட்டர்
विसंकेन्द्रक,சிதைவு
"अपक्षय, ह्रास",குறைவு
विगुढ़न,டிக்ரிப்ட்
वक्रमार्जन,Decurl
समर्पित प्रणाल,அர்ப்பணிக்கப்பட்ட சேனல்
समर्पित परिपथ,அர்ப்பணிக்கப்பட்ட சுற்று
समर्पित संबंध,"அர்ப்பணிக்கப்பட்ட
 இணைப்பு"
समर्पित युक्ति,அர்ப்பணிக்கப்பட்ட பணமதிப்பிழப்பு
समर्पित लाइन,அர்ப்பணிக்கப்பட்ட வரி
समर्पित संद्वार,அர்ப்பணிக்கப்பட்ட துறைமுகம்
समर्पित पंजी,அர்ப்பணிக்கப்பட்ட பதிவு
"व्यतिक्रम, चुक",இயல்புநிலை
व्यतिक्रम समूह,இயல்புநிலை குழு
व्यतिक्रम विकल्प,இயல்புநிலை விருப்பம்
व्यतिक्रम प्राचल,இயல்புநிலை அளவுரு
व्यतिक्रम मान,இயல்புநிலை மதிப்பு
आस्थगित पताभिगमन,"ஒத்திவைக்கப்பட்டது
 முகவரி"
आस्थगित प्रविष्टि,ஒத்திவைக்கப்பட்ட நுழைவு
आस्थगित निकास,ஒத்திவைக்கப்பட்ட வெளியேறு
आस्थगित अनुरक्षण,"ஒத்திவைக்கப்பட்டது
 பராமரிப்பு"
आस्थगित अनुरक्षण काल,"ஒத்திவைக்கப்பட்டது
பராமரிப்பு
நேரம்"
आस्थागित संसाधन,"ஒத்திவைக்கப்பட்டது
 செயலாக்கம்"
आस्थगित पुनः प्रारंभ,ஒத்திவைக்கப்பட்ட மறுதொடக்கம்
परिभाषित मद,வரையறுக்கப்பட்ட உருப்படி
निश्चित जालक्रम,திட்டவட்டமான பிணையம்
विक्षेपण प्लेट,விலகல் தட்டு
विक्षेत्रण,டிகாஸ்
विक्षेत्रक,டிகாஸ்ஸர்
अपभ्रष्टता,சீரழிவு
ह्रास गुणक,சீரழிவு காரணி
बहुक्रमादेशन कोटि,"பல பட்டம்
 நிரலாக்க"
विलंब,தாமதம்
विलंब गणित्र,தாமத கவுண்டர்
विलंबातर,தாமதம் வேறுபாடு
विलंब अंक,தாமத இலக்க
विलंब विरूपण,தாமத விலகல்
विलंबक अवयव,தாமத உறுப்பு
विलंब तुल्यकारी,தாமதம் சமநிலைப்படுத்தி
विलंब लाइन,தாமதம்
विलंब लाइन स्मृति,தாமத வரி நினைவகம்
विलंब लाइन पंजी,தாமத வரி பதிவு
विलंब लाइन भंडारण,தாமத வரி சேமிப்பு
विलंब पाश भंडार,தாமத லூப் ஸ்டோர்
विलंब क्रमादेशन,"தாமதம்
 நிரலாக்க"
विलंब काल,தாமத நேரம்
विसमानुक्रमण,"நீக்கு
 (= டிகோலேட்)"
"विलोप, विलोपन",அழி
विलोप संप्रतीक,எழுத்தை நீக்கு
विलोप कुंजी,விசையை நீக்கு
विलोपन अभिलेख,நீக்குதல் பதிவு
परिसीमक,டிலிமிட்டர்
परिसीमक कथन,"டிலிமிட்டர்
 அறிக்கை"
प्रदान काल,விநியோக நேரம்
डेल्टा माडुलन,டெல்டா பண்பேற்றம்
डेल्टा रव,டெல்டா சத்தம்
मांग,தேவை
मांग आनयन,பெறுதல் தேவை
मांग पृष्ठन,தேவை பேஜிங்
मांग संसाधन,"தேவை
 செயலாக்கம்"
मांग संचन,தேவை நிலை
सीमांकन पट्टी,எல்லை நிர்ணயம்
विमाडुलन,டெமோடுலேஷன்
विमाडुलक,டெமோடூலேட்டர்
जनसांख्यिकीय अनुप्रयोग,"மக்கள்தொகை
 விண்ணப்பம்"
अवरोहण,டெமவுண்ட்
विबहुसंकेतन,Demutiplexing
सघन सूची,அடர்த்தியான பட்டியல்
"सघनता, घनत्व",அடர்த்தி
आश्रितता सिद्धांत,சார்பு கோட்பாடு
आश्रित खंड,"சார்ந்தது
 பிரிவு"
आश्रित एकक,சார்பு அலகு
विपंक्तीयन,Deque
नयूनन क्षमता,டென்னிங்
अवरोहक,சந்ததியினர்
अवरोही शाटन,இறங்கு வரிசை
वर्णन,விளக்கம்
वर्णन सूची,விளக்கம் பட்டியல்
निरूपक,விவரிப்பான்
अभिकल्पना,வடிவமைப்பு
अभिधान युक्ति,சாதனத்தை நியமித்தல்
अभिकल्पना मोडेम,வடிவமைப்பு மோடம்
अभिकल्पना इष्टतमीकरण,"வடிவமைப்பு
 தேர்வுமுறை"
अभिकल्पना गोपनीपता,வடிவமைப்பு ரகசியம்
अभिकल्पना अनुकार,வடிவமைப்பு உருவகப்படுத்துதல்
अपेक्षित मान,விரும்பிய மதிப்பு
डेस्क परिकलित्र,மேசை கால்குலேட்டர்
डेस्क जाँच,மேசை சோதனை
डेस्क अभिकलित्र,மேசை கணினி
प्रेषण,அனுப்பும்
गंतव्य,இலக்கு
गंतव्य पता,"இலக்கு
 முகவரி"
गंतंव्य कूट,இலக்கு குறியீடு
गंतव्य क्षेत्र,இலக்கு புலம்
गंतव्य संचिका,இலக்கு கோப்பு
गंतव्य केन्द्र,இலக்கு நிலையம்
विनाशी योग,அழிவு
विनाशी प्रसंकेतक,அழிவுகரமான கர்சர்
विनाशी पठन,அழிவுகரமான வாசிப்பு
विनाशी भंडारण,அழிவுகரமான சேமிப்பு
विसारणीयन,டிடாப்
विवरण पत्रक,விவரம் அட்டை
विवरण संचिका,விவரம் கோப்பு
विटैपन,பிரித்தல்
संसूचनीय अवयव,கண்டறியக்கூடிய உறுப்பு
निर्धारणात्मक स्वचल प्ररूप,"நிர்ணயிக்கப்பட்ட
 தன்னியக்க"
निर्धारणात्मक मशीन,"நிர்ணயிக்கப்பட்ட
 இயந்திரம்"
निर्धारणात्मक निदर्श,"நிர்ணயிக்கப்பட்ட
 மாதிரி"
निर्धारणात्मक समस्या,"நிர்ணயிக்கப்பட்ட
 பிரச்சனை"
निर्धारणात्मक प्रक्रम,"நிர்ணயிக்கப்பட்ட
 செயல்முறை"
निर्धारणात्मक क्रमादेश,"நிர்ணயிக்கப்பட்ட
 திட்டம்"
निर्धारणात्मक क्रमादेशन,"நிர்ணயிக்கப்பட்ட
 நிரலாக்க"
निर्धारणात्मक अनुक्रमण समत्या,"நிர்ணயிக்கப்பட்ட
 வரிசைப்படுத்துதல்
 பிரச்சனை"
निर्धारणात्मक स्थिति,"நிர்ணயிக்கப்பட்ட
 நிலைமை"
विकास तंत्र,"வளர்ச்சி
 அமைப்பு"
विकास काल,வளர்ச்சி நேரம்
विकास उपकरण,மேம்பாட்டு கருவி
रैखिकता से विचलन,"இருந்து விலகல்
 நேரியல்"
युक्ति,சாதனம்
युक्ति पता,சாதன முகவரி
युक्ति पूर्तिकर,சாதன காப்புப்பிரதி
युक्ति नियंत्रक संप्रतीक,"சாதனக் கட்டுப்பாடு
 எழுத்து"
युक्ति नियंत्रक,சாதன கட்டுப்படுத்தி
युक्ति नियंत्रण एकक,சாதன கட்டுப்பாட்டு அலகு
युक्ति निर्देशांक,சாதன ஒருங்கிணைப்பு
युक्ति आश्रित,சாதனம் சார்ந்தது
युक्ति आश्रित क्रमादेश,"சாதனம் சார்ந்தது
 திட்டம்"
युक्ति पताका,சாதனக் கொடி
युक्ति स्वतंत्रता,"சாதனம்
 சுதந்திரம்"
युक्ति स्वतंत्र,"சாதனம்
 சுயாதீனமான"
युक्ति स्वतंत्र क्रमादेश,"சாதனம்
 சுதந்திரம்
 திட்டம்"
प्रदर्शरेखा,"சாதன வரி
 (= காட்சி வரி)"
युक्ति माध्यम नियंत्रण भाषा,"சாதன மீடியா
 மொழியைக் கட்டுப்படுத்துங்கள்"
युक्ति नाम,சாதனத்தின் பெயர்
युक्ति संख्या,கருவி எண்
युक्ति पंक्ति,சாதன வரிசை
युक्ति अवस्थिति शब्द,சாதன நிலை சொல்
युक्ति प्रकार,கருவியின் வகை
द्विक बूलीय संक्रिया,"டயடிக் பூலியன்
 செயல்பாடு"
निदान,நோயறிதல்
निदानार्य जाँच,கண்டறியும் காசோலை
निदानार्य फलन परीक्षण,"கண்டறியும் செயல்பாடு
 சோதனை"
निदान क्रियाविधि,கண்டறியும் வழிமுறை
निदान संदेश,"கண்டறியும்
 செய்தி"
निदान क्रमादेश,"கண்டறியும்
 திட்டம்"
निदान नेमका,கண்டறியும் வழக்கம்
निदानिकी,பரிசோதனை
निदान तकनीक,"கண்டறியும்
 நுட்பம்"
निदानार्थ परीक्षण,கண்டறியும் சோதனை
आरेख,வரைபடம்
डायल,டயல்
डायल लाइन,டயல் செய்யப்பட்ட வரி
डायल केन्द्र,டயல் பரிமாற்றம்
डायलन,டயல்
डायल लाइन,டயல் வரி
संवाद,உரையாடல்
डायल स्पंद,டயல் துடிப்பு
डायल पुनरावृत्ति ट्रंक,"மீண்டும் மீண்டும் டயல்
 டிரங்க்"
डायल टोन,டயல் டோன்
डायल टोन विलंब,டயல் டோன் தாமதம்
डायल स्थानांतरण,பரிமாற்ற பரிமாற்றம்
डायलन,அழைக்கவும்
डायलन अंतक,டயல்-அப் முனையம்
द्विद्वयंक,டிபிட்
द्विभाजी खेज,இருவகையான தேடல்
द्विभाजन,இருவகை
कोश,அகராதி
अंतर इंजन,வேறுபாடு இயந்திரம்
अंतर संक्रिया,"வேறுபாடு
 செயல்பாடு"
अंतर प्रतिवेदन,வேறுபாடு அறிக்கை
अवकल विश्लेषक,"வேறுபாடு
 பகுப்பாய்வி"
विभेदी विलंब,வேறுபட்ட தாமதம்
विभेदी गियर,வேறுபட்ட கியர்
पूर्वाश्रित माडुलन,"வேறுபாடு
 மாடுலேஷன்"
अवकलक,வேறுபாடு
अंक,இலக்கு
अंकीय खंडक,டிஜிட்டல் தொகுதி
अंकीय वाहक तंत्र,"டிஜிட்டல் கேரியர்
 அமைப்பு"
अंकीय अभिलक्षण,"டிஜிடல்
 பண்பு"
अंकीय अभिकलित्र,டிஜிட்டல் கணினி
अकीय आँकड़े,டிஜிட்டல் தரவு`
अंकीय आँकड़ा स्विचन,"டிஜிட்டல் தரவு
 மாறுதல்"
अंकीय आँकड़ा तंत्र,டிஜிட்டல் தரவு அமைப்பு
अंकीय सुविधा,டிஜிட்டல் வசதி
अंकीय सुविधा अंतक,"டிஜிட்டல் வசதி
 முனையத்தில்"
अंकीय निस्यंदक,டிஜிட்டல் வடிகட்டி
अंकीय आलेखिकी,டிஜிட்டல் கிராபிக்ஸ்
अंकीय वार्धिक आलेखित्र,"டிஜிட்டல் அதிகரிப்பு
 சதித்திட்டம்"
अंकीय लाइन पथ,டிஜிட்டல் வரி பாதை
अंकीय लाइन अनुभाग,டிஜிட்டல் வரி பிரிவு
अंकीय बहुसंकेतन उपकरण,"டிஜிட்டல் மல்டிபிளக்ஸ்
 உபகரணங்கள்"
अंकीय प्रकाशिकीय अभिलेखन,"டிஜிட்டல் ஆப்டிகல்
 பதிவு"
अंकीय चित्र,டிஜிட்டல் படம்
अंकीय रेडियो पथ,டிஜிட்டல் வானொலி பாதை
अंकीय रेडियो अनुभाग,டிஜிட்டல் ரேடியோ பிரிவு
अंकीय पठन,டிஜிட்டல் ரீட்-அவுட்
अंकीय अभिलेखित्र,டிஜிட்டல் ரெக்கார்டர்
अंकीय निरूपण,"டிஜிடல்
 பிரதிநிதித்துவம்"
अंकीय अनुभाग,டிஜிட்டல் பிரிவு
अंकीय संकेत,டிஜிட்டல் சிக்னல்
अंकीय चिह्नक,டிஜிட்டல் கையொப்பம்
अंकीय शाटन,டிஜிட்டல் வரிசை
अंकीय भंडारण अवयव,"டிஜிட்டல் சேமிப்பு
 உறுப்பு"
अंकीय भंडारण माध्यम,"டிஜிட்டல் சேமிப்பு
 ஊடகங்கள்"
अंकीय स्विचन,டிஜிட்டல் மாறுதல்
अंकीय अवसान तंत्र,"டிஜிட்டல் முடித்தல்
 அமைப்பு"
अंक से अनुरूप रूपांतरित्र,"டிஜிட்டல் முதல் அனலாக்
 மாற்றி"
अंकीय संचरण,"டிஜிடல்
 பரவும் முறை"
अंकीय गणित,இலக்க எண்கணிதம்
अंक संपीडन,இலக்க சுருக்க
अंक विलंब अवयव,இலக்க தாமத உறுப்பு
अंकरूपण,டிஜிட்டல் மயமாக்கல்
अंकरूपण वाक्,டிஜிட்டல்மயமாக்கல் பேச்சு
"अंकरूपण, अंकीकरण",டிஜிட்டல் செய்யுங்கள்
अंकरूपक,டிஜிட்டல்சர்
अंक अवधि,இலக்க காலம்
अंक स्थान,இலக்க இடம்
अंक स्थिति,இலக்க நிலை
अंक छिद्र,இலக்க பஞ்ச்
अंकीय पुनर्विन्यास,"இலக்கு
 மறுசீரமைப்பு"
अंक काल,இலக்க நேரம்
अंक से अनुरूप रूपांतरण,"இலக்க-அனலாக்
 மாற்றம்"
अंकात्मक समूह,பிரிவு
विमा,பரிமாணம்
हासित मूलांक पूरक,"குறைந்தது ரேடிக்ஸ்
 பூர்த்தி"
द्विसंकेतक,டிப்ளெக்ஸர்
द्विध्रुवी ऐन्टेना,இருமுனை ஆண்டெனா
द्विध्रुवी मॉडुलन,இருமுனை பண்பேற்றம்
प्रत्यक्ष अभिगम,நேரடி அணுகல்
प्रत्यक्ष अभिगम विन्यास,"நேரடி அணுகல்
 ஏற்பாடு"
प्रत्यक्ष अभिगम पूछताछ,"நேரடி அணுகல்
 விசாரணை"
प्रत्यक्ष अभिगम द्रुतान्वेषण,நேரடி அணுகல் ஹாஷ்
प्रत्यक्ष अभिगम विधि,"நேரடி அணுகல்
 முறை"
प्रत्यक्ष अभिगम भंडारण,"நேரடி அணுகல்
 சேமிப்பு"
प्रत्यक्ष पता,நேரடி முகவரி
प्रत्यक्ष पताभिगमन,நேரடி முகவரி
प्रत्यक्ष आह्वान,நேரடி அழைப்பு
प्रत्यक्ष कूट,நேரடி குறியீடு
प्रत्यक्ष कूटलेखन,நேரடி குறியீட்டு முறை
प्रत्यक्ष युग्मित द्विमानित्र,"நேரடி இணைந்த
 ஃபிளிப்-ஃப்ளாப்"
प्रत्यक्ष युग्मन,நேரடி இணைப்பு
प्रत्यक्ष आँकड़ा व्यवस्था,"நேரடி தரவு
 அமைப்பு"
प्रत्यक्ष आँकड़ा समुच्चय,நேரடி தரவு தொகுப்பு
प्रत्यक्ष युक्ति,நேரடி சாதனம்
प्रत्यक्ष अंकीय नियंत्रण,"நேரடி டிஜிட்டல்
 கட்டுப்பாடு"
प्रत्यक्ष दूरी डायलन,"நேரடி தூரம்
 டயல்"
दिष्ट पुंज क्रमवीक्षण,"இயக்கிய கற்றை
 ஊடுகதிர்"
दिष्ट आलेख,இயக்கிய வரைபடம்
दिष्ट क्रमवीक्षण,இயக்கிய ஸ்கேன்
प्रत्यक्ष प्रविष्टि अंतक,"நேரடி நுழைவு
 முனையத்தில்"
प्रत्यक्ष पदानुक्रम नियंत्रण,"நேரடி வரிசைமுறை
 கட்டுப்பாடு"
प्रत्यक्ष निवेश नेमका,"நேரடி செருகல்
 வழக்கமான"
प्रत्यक्ष निवेश उपनेमका,"நேரடி செருகல்
 சப்ரூட்டீன்"
प्रत्यक्ष अनुदेश,நேரடி வழிமுறை
दिशिक युग्मक,திசை கப்ளர்
निर्देश,உத்தரவு
प्रत्यक्ष कुंजीयन युक्ति,"நேரடி கீயிங்
 சாதனம்"
प्रत्यक्ष स्मृति अभिगम,"நேரடி நினைவகம்
 அணுகல்"
प्रत्यक्ष संख्यात्मक नियंत्रण,"நேரடி எண்
 கட்டுப்பாடு"
निर्देशिका,அடைவு
निर्देशिका सहायता ब्यूरो,"அடைவு
 உதவி பணியகம்"
निर्देशिका सहायता प्रचालक,"அடைவு
 உதவி
 ஆபரேட்டர்"
निर्देशिका युक्ति,அடைவு சாதனம்
सीथे डायलन,"நேரடியான வெளிப்புறமாக
 டயல்"
प्रत्यक्ष प्रतिशतता,நேரடி சதவீதம்
प्रत्यक्ष बिन्दु पुनरावर्तित्र,"நேரடி புள்ளி
 ரிப்பேட்டர்"
प्रत्यक्ष संचरण उपग्रह,"நேரடி பரிமாற்றம்
 செயற்கைக்கோள்"
प्रत्यक्ष वाक् निवेश,நேரடி குரல் உள்ளீடு
असमर्थ प्रतिरूपक,முடக்கப்பட்ட தொகுதி
असमर्थकारी संकेत,சிக்னலை முடக்குதல்
विपुंजन,பிரித்தல்
विकोंडातरक,பிரித்தெடுத்தல்
विनाशी सन्निक्षेप,பேரழிவு டம்ப்
असंतत आँकड़े,தனித்துவமான தரவு
असंतत युक्ति,தனித்துவமான சாதனம்
अंसतत फुरिए रूपान्तरण,"தனித்துவமான ஃபோரியர்
 மாற்றவும்"
अंसतत क्रमादेशान,"தனித்துவமான
 நிரலாக்க"
असंतत निरूपण,"தனித்துவமான
 பிரதிநிதித்துவம்"
स्वेच्छ हाइफन,"விவேகம்
 ஹைபன்"
असंततकरण,தனிப்பயனாக்கம்
असंततकरण त्रुटि,"தனிப்பயனாக்கம்
 பிழை"
विविक्तकर विश्लेषण,"பாகுபாடு
 பகுப்பாய்வு"
विवविक्तकरण अनुदेश,"பாகுபாடு
 வழிமுறைகள்"
विविक्तकर,பாகுபாடு காட்டுபவர்
सम्मिलन,பிரிவு
चक्रिका अभिगमन,வட்டு அணுகல்
चक्रिका आधारित प्रचालन,வட்டு அடிப்படையிலான
चक्रिका नियंत्रक पत्रक,"வட்டு கட்டுப்படுத்தி
 அட்டை"
"नम्यिका, डिस्कट",டிஸ்கெட்
नम्यिका संरूपित टेप,"வட்டு வடிவமைக்கப்பட்டுள்ளது
 டேப்"
नम्यिका दृढ़ छिद्र,வட்டு கடின துளை
नम्यिका भंडारण,வட்டு சேமிப்பு
नम्मिका भंडारण युक्ति,"வட்டு சேமிப்பு
 சாதனம்"
चक्रिका संचिका,வட்டு கோப்பு
चक्रिका संचिका नियंत्रक,"தகவல்கள்
 தொடர்பு
 இடைமுகம்"
चक्रिका प्रचालन तंत्र,"வட்டு இயங்கும்
 அமைப்பு"
चक्रिका संकुल,வட்டு பேக்
चक्रिका क्षेत्रक,வட்டு துறை
चक्रिका शाटन,வட்டு வரிசையாக்கம்
चक्रिका भंडारण,வட்டு சேமிப்பு
चक्रिका भंडारण युक्ति,வட்டு சேமிப்பு சாதனம்
चक्रिका भंडारण प्रतिरूपक,"வட்டு சேமிப்பு
 தொகுதி"
चक्रिका से मुद्रित उपयोगिता,"வட்டு முதல் பிரிந்து
 பயன்பாடு"
चक्रिका एकक,வட்டு அலகு
चक्रिका संकुल,வட்டு தொகுதி
प्रेषण,அனுப்பவும்
प्रेषक,அனுப்பியவர்
प्रेषण क्षेत्र,அனுப்பும் பகுதி
प्रेषण प्राथमिकता,"அனுப்புதல்
 முன்னுரிமை"
परिक्षिप्त बुद्धि,"சிதறியது
 நுண்ணறிவு"
परिक्षेपण,சிதறல்
प्रदर्श एवं मुद्रण परिकलित्र,"காட்சி மற்றும்
 அச்சிடுதல்
 கால்குலேட்டர்"
प्रदर्श गुण,பண்புக்கூறு காட்சி
प्रदर्श पृष्ठभूमि,"காட்சி
 பின்னணி"
प्रदर्श परिकलित्र,கால்குலேட்டரைக் காண்பி
प्रदर्श केन्द्र,காட்சி மையம்
प्रदर्श संप्रतीक जनित्र,"காட்சி எழுத்து
 ஜெனரேட்டர்"
प्रदर्श स्तंभ,நெடுவரிசை காட்சி
प्रदर्श समादेश,காட்சி கட்டளை
प्रदर्श घटक,காட்சி கூறு
प्रदर्श कन्सोल,காட்சி கன்சோல்
प्रदर्श चक्र,காட்சி சுழற்சி
प्रदर्श चक्र काल,சுழற்சி நேரத்தைக் காண்பி
प्रदर्श युक्ति,சாதனம் காட்சி
प्रदर्श ड्रम,காட்சி டிரம்
प्रदर्श अवयव,உறுப்பு காட்சி
प्रदर्श क्षेत्र,காட்சி புலம்
प्रदर्श अग्रभूमि,முன்புறத்தைக் காண்பி
प्रदर्श ढाँचा,காட்சி சட்டகம்
