Hindi,Malayalam
" समुदाय ,समाज",സമൂഹം
सामुदायिक केंद्र,കമ്മ്യൂണിറ്റി സെന്റർ
सामुदायिक विकास परियोजना,കമ്മ്യൂണിറ്റി ഡെവലപ്മെന്റ് പ്രോജക്റ്റ്
सामुदायिक सेवा,സാമുഹ്യ സേവനം
" परिवर्तन , संराशीकरण , लघूकरण",സമാധാനം
परिवर्तित छुट्टी,മാറ്റിയ അവധി
संराशीकृत मूल्य,മായ്ച്ച മൂല്യം
" तुलना, मिलान",താരതമം
अनुकंपा,അനുകന്വ
अनुकंपा आधार,അനുകമ്പ നിലം
अनुकंपा छुट्‌टी,അനുകമ്പയുള്ള അവധി
"संगत,अनुकूल",അനുഗുണമായ
विवश करना,നിർബന്ധിക്കുക
सार-संग्रह,കയറ്റമായുള്ള
"प्रतिपूर्ति,प्रतिकार;मुआवज़ा",നഷ്ടപരിഹാരം
प्रतिकर भत्‍ता,നഷ്ടപരിഹാര അലവൻ
प्रतिपूरक छुट्टी,നഷ്ടപരിഹാര അവധി
सक्षमता,അര്ഹത
सक्षम,അര്ഹതയുള്ള
सक्षम प्राधिकारी,യോഗ്യതയുള്ള അതോറിറ്റി
प्रतियोगिता,മത്സരം
प्रतियोगिता परीक्षा,മത്സര പരിശോധന
संकलन,സമാഹാരം
"शिकायत,परिवाद",പരാതി
शिकायत पुस्तिका,പരാതി പുസ്തകം
पूरक,പൂരക
पूरक,പൂരകൻ
" पूर्ण;पूरा करना ,समाप्‍त करना",സന്വൂര്ണമായ
समापन प्रमाण-पत्र,പൂർത്തീകരണ സർട്ടിഫിക്കറ്റ്
"अनुपालन,पालन",സമ്മതം
जटिल,സങ്കീർണ്ണമാണ്
" अभिनंदन , प्रशंसा , सम्मान",ഉപചാരം
मानार्थ प्रति,കോംപ്ലിമെന്ററി പകർപ്പ്
अनुपालन करना,ഇത് പാലിക്കുക
सामासिक संस्कृति,സംയോജിത സംസ്കാരം
" रचना , संघटन, गठन ,  प्रशमन",രചന
व्यापक;बृहत्,വാപകമായ
व्यापक बीमा,സമഗ്ര ഇൻഷുറൻസ്
समझौता;समझौता करना,ഒത്തുതീര്പ്പ്
अनिवार्य,നിര്ബന്ധിതമായ
अनिवार्य सेवा-निवृत्‍ति,നിർബന്ധിത വിരമിക്കൽ
"कंप्यूटर,अभिकलित्र",കന്വൂട്ടര്
"कंप्यूटर केंद्र, अभिकलित्र केंद्र",കമ്പ്യൂട്ടർ കേന്ദ്രം
कंप्यूटर अनुकूल,കമ്പ്യൂട്ടർ സ friendly ഹൃദ
कंप्यूटरीकरण,കമ്പ്യൂട്ടറൈസേഷൻ
कंप्यूटर भाषा,കമ്പ്യൂട്ടർ ഭാഷ
कंप्यूटर साक्षरता,കമ്പ്യൂട്ടർ സാക്ഷരതാ
संकल्पना,ആശയം
" समुद्‌यम , सरोकार , चिंता",ഉത്കണ്ഠ
रियायत,സൗജനം
रियायती दर,ആനുകൂല്യ നിരക്ക്
रियायत प्रमाणपत्र,ഇളവ് സർട്ടിഫിക്കറ്റ്
सुलह,അനുരഞ്ജനം
समापन टिप्पणी,ഉപസംഹാര കുറിപ്പ്
" निष्कर्ष , समाप्ति",തീരുമാനം
"निश्‍चयात्मक,निश्‍चायक",നിര്ണായകമായ
सहमत होना,പരിമിതപ്പെടുത്തുക
सहमति,സമ്മേളര്ത്തരം
" अनुपयोगी घोषित करना ,दंडनीय घोषित करना ,निन्दा करना",നിന്ദിക്കുക
" शर्त,प्रतिबंध , दशा,स्थिति",വവസ്ഥ
सशर्त,സോപാധികമായ
सशर्त स्वीकृति,സോപാധിക സ്വീകാര്യത
"ठेके की शर्तें,संविदा की शर्तें",കരാറിന്റെ വ്യവസ്ഥകൾ
"नौकरी की शर्तें,सेवा शर्तें",സേവന വ്യവസ്ഥകൾ
"संवेदना,शोक",അനുശോചനം
माफ़ करना,മാപ്പാക്കുക
" आचरण ,संचालित करना",നയിക്കുക
आचरण नियमावली,നിയമങ്ങൾ നടത്തുക
सम्मेलन,സമ്മേളനം
सम्मेलन कक्ष,ചർച്ചാമുറി
बहु-संलाप सुविधा,കോൺഫറൻസിംഗ് സൗകര്യം
प्रदान करना,നല്കുക
गोपनीय,സകാരമായ
" परिरोध ,प्रसूति",നിരോധം
पुष्‍टि करना,ഉറപ്പിക്കുക
" पुष्‍टि ,स्थायीकरण",സ്ഥിരീകരണം
सेवा का स्थायीकरण,സേവനത്തിന്റെ സ്ഥിരീകരണം
स्थायीकरण आदेश,സ്ഥിരീകരണ ഓർഡർ
"अधिहरण,ज़ब्ती",കണ്ടുകെട്ടല്
"संघर्ष;विरोध, विरोधिता",സംഘർഷം
परस्पर विरोधी विचार,വൈരുദ്ധ്യമുള്ള കാഴ്ചകൾ
अनुरूपता,അനുരൂപത
"बधाई, अभिनंदन",അഭിനന്ദനം
" संबंध , संयोजन, कनेक्शन , जोड़ना",കൂട്ടുകെട്ട്
"मौन सहमति, मौनानुकूलता ",തണന
अंत:करण,മനസ്സാക്ഷി
मतैक्य,സമതകരണം
सहमति,സമ്മതിക്കുക
"परिणाम,फल",പരിണതഫലം
" अनुवर्ती, परिणामी",ഉപദേശം
संरक्षण,സംരക്ഷണം
विचार क्षेत्र,പരിഗണന മേഖല
परेषिती,കൺസണി
परेषण,ചരക്ക്
परेषण नोट,ചരക്ക് കുറിപ്പ്
" एकरूप, संगत",പരസ്പരം യോജിക്കുന്ന
"संचित निधि,समेकित निधि",ഏകീകൃത ഫണ്ട്
समेकित वेतन,ഏകീകൃത ശമ്പളം
समेकित विवरण,ഏകീകൃത പ്രസ്താവന
" चकबंदी, समेकन ,सुदृढ़ीकरण",ഏകീകരണം
" सुस्पष्‍ट , सहज दृश्य ,ध्यानाकर्षी",പ്രകടമായ
षड्यंत्र,ഉപജാപം
स्थिर;नियत;सतत,സ്ഥിരമായ
निर्वाचन क्षेत्र,നിയോജകമണ്ഡലം
संघटक,ഘടകമായ
" संघटन,गठन,संविधान",ഭരണഘടന
मजबूरी,നിയന്ത്രണം
"निर्माण,रचना",നിര്മ്മാണം
परामर्शदाता,കൂടിയാലോചിക്കുന്നവന്
परामर्श,ആലോചന
परामर्शदात्री समिति,കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി
उपभोग्य वस्तु,ഉപഭോഗങ്ങൾ
उपभोग करना;खपाना,ഉപഭോഗം
उपभोक्‍ता वस्तुएँ,ഉപഭോക്താവിന്റെ സാധനങ്ങൾ
उपभोक्ता मंच परिषद्,ഉപഭോക്തൃ ഫോറം / കൗൺസിൽ
उपभोक्ता अभिमुखीकरण,ഉപഭോക്തൃ ഓറിയന്റേഷൻ
"उपभोग,खपत",ഉപഭോഗം
संपर्क,സന്വര്ക്കം
संपर्क कार्यक्रम,കോൺടാക്റ്റ് പ്രോഗ്രാം
सांसर्गिक रोग,പകർച്ചവ്യാധി
" समाविष्‍ट करना , रोकना",അടങ്ങിയിട്ടുണ്ട്
" ध्यानपूर्वक विचार करना, अनुध्यान करना",ചിന്തിക്കുക
"समसामयिक,समकालीन",സമകാലിക
न्यायालय की अवमानना,കോടതിയലക്ഷ്യം
" विवाद ,दावा ,प्रतिविरोध ",തർക്കം
" विषय सूची ,अंतर्वस्तु, अंश",ഉള്ളടക്കം
" विवाद ,प्रतियोगिता ,लड़ना",മത്സരം
"प्रसंग, संदर्भ ",സന്ദര്ഭം
आकस्मिक व्यय,ആകസ്മിക
" संभाव्य स्थिति , आकस्मिकता , प्रासंगिकता",ആകസ്മിഖള്ളാത്ത
आकस्मिकता भत्‍ता,ആകസ്മിക അലവൻസ്
आकस्मिकता निधि,ആകസ്മിക ഫണ്ട്
प्रांसगिक अनुदान,ആകസ്മിക ഗ്രാന്റ്
आपात-निर्वाह योजना,ആകസ്മിക പദ്ധതി
"आकस्मिक प्रभार,फुटकर ख़र्च",അനിശ്ചിതകാല നിരക്കുകൾ
सतत नियुक्‍ति,തുടർച്ചയായ നിയമനം
सतत विकास,തുടർച്ചയായ വികസനം
सतत प्रक्रिया,തുടർച്ചയായ പ്രക്രിയ
सतत सेवा,തുടർച്ചയായ സേവനം
विनिषिद्‌ध,കള്ളച്ചരക്ക്
"ठेका,संविदा",ഉടന്വടി
संविदा विलेख,കരാർ കരാർ
नियोजन संविदा,തൊഴിൽ കരാർ
"संविदा की अवधि, ठेके की अवधि",കരാർ കാലയളവ്
"ठेका प्रलेख, संविदा प्रलेख",കരാർ രേഖ
संविदागत देयता,കരാർ ബാധ്യത
संविदा सेवा,കരാർ സേവനം
" खंडन , परस्पर-विरोध",വൈരുദ്ധം
विरोधात्मक कथन,പരസ്പരവിരുദ്ധമായ പ്രസ്താവന
"प्रतिकूल,विपरीत",പതികൂലമായ
उल्लंघन,ഗൃഹവിഭാഗം
"योगदान , अंशदान , चंदा",സംഭാവന
अंशदायी पेन्शन योजना,കോൺട്രിബ്യൂട്ടറി പെൻഷൻ പദ്ധതി
अंशदायी भविष्य निधि,കോൺട്രിബ്യൂട്ടറി പ്രൊവിഡന്റ് ഫണ്ട്
नियंत्रण,ഭരണം
नियंत्रण अधिकारी,നിയന്ത്രിക്കുന്ന ഓഫീസർ
विवादास्पद,വിവാദം
विवादास्पद मामला,വിവാദപരമായ കാര്യം
विवाद,വിവാദം
सुविधा,സൗകരം
" परिपाटी,रूढि ,समागम",സമ്മേളനം
"रूढ़,रूढिगत",പരമ്പരാഗത
"अवगत, परिचित",സംഭാഷണം
" परिवर्तित करना, संपरिवर्तित ",മാറ്റുക
संपरिवर्तित छुट्टी,പരിവർത്തനം ചെയ്ത അവധി
" वाहन, सवारी , हस्तांतरण ",കൈമാല്
वाहन भत्‍ता,കൈമാറാൻ അനുവദിക്കുക
हस्तांतरण विलेख,കൈമാറ്റ കരാർ
"वाहन व्यय,सवारी खर्च",കൈമാറ്റ ചെലവ്
" सिद्‌धदोष ,सिद्‌धदोष ठहराना, दोष सिद्‌ध करना",കുറ്റവാളി
" दोषसिद्‌धि , दृढ़विश्‍वास",കുറ്റംചുമത്തല്
दीक्षांत समारोह,സമ്മേളനം
उपशमन अवधि,തടയൽ കാലയളവ്
" सहयोग , सहकारिता",സഹകരണം
" सहकारी , सहयोगशील",സഹകരിക്കുന്ന
सहकारी समिति,സഹകരണ സൊസൈറ്റി
सहयोजित करना,സഹ-ഓപ്ത്തു
सहयोजित सदस्य,സഹകരിച്ച അംഗം
"समन्वय,तालमेल, समन्वयन",നായും
सहस्वामी,സഹ ഉടമ
सहभागीदार,സഹ-പങ്കാളി
" प्रतिलिपि,नक़ल ,प्रति , कॉपी",പകര്ത്തുക
"प्रतिलिपिकरण, प्रतियाँ बनाना",പകർത്തുന്നു
"स्वत्वाधिकार,प्रतिलिप्याधिकार, कॉपीराइट",പകർപ്പവകാശം
सौहार्दपूर्ण,മാംസിയല്
मृत्यु समीक्षक,കൊറോൺ
निगमित निकाय,കോർപ്പറേറ്റ് ബോഡി
कंपनी आयोजना,കോർപ്പറേറ്റ് ആസൂത്രണം
निगम,നഗരസഭ
निगम कर,കോർപ്പറേഷൻ നികുതി
"शुद्‌धि, शोधन, सुधार",തിരുത്ത്
सुधारक उपाय,തിരുത്തൽ നടപടികൾ (= തിരുത്തലുകൾ)
"पत्राचार,पत्रव्यवहार",കത്തിടപാട്
पत्राचार पाठ्यक्रम,കത്തിടപാടുകൾ കോഴ്സ്
पत्राचार भाग,കറസ്പോണ്ടൻസ് ഭാഗം
संवाददाता,പതലേഖകന്
"तदनुरूप,तदनुसार, तत्समान",സദൃശമായ
शुद्‌धि-पत्र;भूल सुधार,കോരിഗ്രേൻ
संपुष्‍टि करना,കോറെബോറേറ്റ്
संपुष्‍टि,കേശവം
"भ्रष्‍ट,भ्रष्‍ट करना",മലിനമാക്കുക
भ्रष्‍टाचार,അഴിമതി
भ्रष्‍ट आचरण,അഴിമതി പ്രാക്ടീസ്
विश्‍वनगर,കോസ്മോപൊളിറ്റൻ സിറ്റി
लागत,ചെലവ്
लागत लेखाकार,കോസ്റ്റ് അക്കൗണ്ടന്റ്
लागत विश्‍लेषण,ചെലവ് വിശകലനം
लागत सीमा,ചെലവ് പരിധി
"लागत की किफायत, लागत प्रभाविता",ചെലവ് ഫലപ്രാപ്തി
निर्वाह व्यय,ജീവിതച്ചെലവ്
लागत अतिक्रमण,ചെലവ് മറികടന്നു
कुटीर उद्‌योग,കോട്ടേജ് വ്യവസായം
परिषद्,ഉപദേശം
"मंत्री परिषद्,मंत्रिपरिषद्",കൗൺസിൽ ഓഫ് മന്ത്രി
राज्य सभा,കൗൺസിൽ ഓഫ് സ്റ്റേറ്റ്സ്
" काउंसेल ,परामर्श देना,मंत्रणा देना",പരാലോചന
" परामर्श, परामर्श सेवा, उपबोधन",കൗല്സിംഗ്
" काउंटर,पटल ,प्रति,जवाबी ,गणित्र",കൗണ്ടര്
जवाबी कार्रवाई,ക counter ണ്ടർ പ്രവർത്തനം
"प्रति-शपथपत्र,जवाबी हलफ़नामा",ക counter ണ്ടർ സത്യവാങ്മൂലം
प्रत्यारोप,ക counter ണ്ടർ ചാർജ്
प्रतिदावा,ക er ണ്ടർ ക്ലെയിം
"जाली मुद्रा, जाली करेंसी",വ്യാജ കറൻസി
" जालसाजी , कूटकरण",എതിർപ്പ്
"प्रतिपर्ण,अधपन्ना",എതിർഫോയിൽ
प्रतिप्रस्ताव,ക counter ണ്ടർ ഓഫർ
प्रतिहस्ताक्षर करना,കവര്ട്ടിക
"बलात् राजपरिवर्तन, तख्ता-पलट",ആഘാതം
कूपन,കൂപ്പൺ
"वार्ताहर,कूरियर",കൊറിയക്കാരന്
कूरियर सेवा,കൊറിയര് സര്വീസ്
" मार्ग,दिशा ,क्रम,,प्रक्रिया , पाठ्यक्रम",ഗതി
पाठ़्यक्रम,പഠന കോഴ്സുകൾ
"अदालती मामला, न्यायालयी प्रकरण",കോടതി കേസ്
"सौजन्य,शिष्‍टाचार",വിനയം
लघुवाद न्यायालय,ചെറിയ കാരണങ്ങളുടെ കോടതി
प्रसंविदा,ഉടമ്പടി
" आवरण,लिफ़ाफ़ा , संरक्षण",മൂടി
" व्याप्ति , संरक्षण , समावेशन, कवरेज",കവറേജ്
सहपत्र,കവർ കത്ത്
"सहज्ञापन, सहमेमो",മെമ്മോ മൂടുന്നു
सह टिप्पणी,മൂടുന്ന കുറിപ്പ്
द्रुत कार्यक्रम,ക്രാഷ് പ്രോഗ്രാം
नवोन्नत वर्ग,ക്രീം ലെയർ
"सर्जन, रचना, निर्माण",സൃഷ്ടി
सर्जनात्मक,സൃഷ്ടിപരമായ
"सर्जनशीलता, सर्जनात्मकता",സർഗ്ഗാത്മകത
"शिशु सदन,बालवाड़ी",ക്രേച്ച്
प्रत्ययपत्र समिति,ക്രെഡൻഷ്യൽ കമ്മിറ്റ്
"विश्‍वसनीयता,साख",വിശാസത
" ऋण, उधार ,साख ,जमा",കീര്ത്തി
"प्रशंसनीय,सराहनीय",വിശ്വാസമുള്ള
जमा संज्ञापन,ക്രെഡിറ്റ് ഉപദേശം
बचत और उधार समिति,"ക്രെഡിറ്റ്, ത്രിഫ്റ്റ് സൊസൈറ്റി"
क्रेडिट कार्ड,ക്രെഡിറ്റ് കാർഡ്
"उधार सुविधाएं, ऋण सुविधाएं",ക്രെഡിറ്റ് സൗകര്യങ്ങൾ
जमा प्रविष्‍टि,ക്രെഡിറ്റ് എൻട്രി
जमा पत्र,ക്രെഡിറ്റ് കുറിപ്പ്
"लेनदार,ऋणदाता",കടക്കാരന്
दाह संस्कार,ദഹനം
"श्‍मशान भूमि, शवदाहगृह",ശ്മശാന നില
कर्मीदल,സംഘം
अपराध,കുറ്റം
आपराधिक विश्‍वास भंग,ട്രസ്റ്റിന്റെ ക്രിമിനൽ ലംഘനം
"दंड न्यायालय, फ़ौजदारी अदालत",ക്രിമിനൽ കോടതി
"आपराधिक उपेक्षा, घोर उपेक्षा",ക്രിമിനൽ അശ്രദ്ധ
"दंडनीय अपराध, दांडिक अपराध",ക്രിമിനൽ കുറ്റം
दंड प्रक्रिया संहिता,ക്രിമിനൽ നടപടിക്രമ കോഡ്
संकट,പതിസന്ധി
संकट प्रबंधन,പ്രതിസന്ധി മാനേജുമെന്റ്
"मानदंड,कसौटी",മാനദണ്ഡം
आलोचना,വിമര്ശനം
" क्रॉस लगाना;काट देना , संकर,",കുരിശ്
संकर नस्ल,ക്രോസ് ഇനം
दुतरफ़ा पड़ताल,ക്രോസ് പരിശോധന
"क्रॉस चैक,रेखित चैक",കടന്ന ചെക്ക്
प्रतिपरीक्षा;जिरह,ക്രോസ് പരീക്ഷ
परस्पर संदर्भ,ഒത്തു നോക്കുക
पक्षांतर मतदान,ക്രോസ് വോട്ടിംഗ്
निर्णायक तिथि,നിർണായക തീയതി
" कच्चा;अपरिष्कृत, अशोधित , अशिष्‍ट ",ക്രൂഡ്
आपराधिक मानव वध,കുറ്റവാളിയായ നരഹത്യ
" अपराधी,दोषी , अभियुक्‍त",കുറ്റവാളി
" खेती , कृषि , संवर्धन",കൃഷി
सांस्कृतिक विनिमय कार्यक्रम,കൾച്ചറൽ എക്സ്ചേഞ്ച് പ്രോഗ്രാം
संचयी,സഞ്ചരിക്കുന്ന
"मुद्रा, करेंसी",പവാഹം
मुद्रा विनिमय,നാണയ വിനിമയം
करेंसी नोट,കറൻസി കുറിപ്പ്
"चालू,प्रचलित, वर्तमान",ഒഴുകിക്കൊണ്ടിരിക്കുന്ന
चालू खाता,കറന്റ് അക്കൌണ്ട്
वर्तमान कर्तव्यभार,നിലവിലെ ചുമതലകൾ
"चालू सत्र,चालू अधिवेशन",നിലവിലെ സെഷൻ
जीवनवृत्‍त,സംക്ഷിപ്ത ജീവചരിത്രം
कम करना,വെർഡെൽ
अभिरक्षक,സംരക്ഷകൻ
" अभिरक्षा ,हिरासत",തടവ്
"रूढ़ि, प्रथा",സന്വദായം
सीमा शुल्क,സന്വദായം
"रूढिगत, प्रथागत",കീഴ്നടപ്പുള്ള
प्रथागत प्रक्रिया,ആചാരപരമായ നടപടിക്രമം
सीमा शुल्क,കസ്റ്റംസ് തീരുവ
"ग्राहक,गाहक",ഉപഭോക്താവ്
ग्राहक हितैषी,ഉപഭോക്തൃ സൗഹൃദ
सीमा-शुल्क जाँच,ഇഷ്ടാനുസൃത പരീക്ഷ
कम करना,മുറിക്കുക
कटौती-प्रस्ताव,ചലനം മുറിക്കുക
विभेदक तिथि,തീയതി മുറിക്കുക
चक्र,ആവൃത്തി
दैनिक,ദിവസേന
दैनिक भत्‍ता,ദൈനംദിന അലവൻസ്
"दैनिक डायरी,दैनिकी,दैनंदिनी, रोजनामचा",പ്രതിദിന ഡയറി
दैनिक रजिस्टर,ദൈനംദിന രജിസ്റ്റർ
दैनिक रिपोर्ट,ദിവസേന റിപ്പോർട്ട്
"दैनिक कार्य,रोज़ का काम",ദിനചര്യ
"दैनिक मज़दूरी,दिहाड़ी",ദൈനംദിന വേതനം
डाक स्तर,ഡാക് സ്റ്റേജ്
डाक ट्रे,ഡാക് ട്രേ
"क्षति, हानि, नुकसान",നഷ്ടം
" नुक़सानी  , हर्जाना",നാശനഷ്ടങ്ങൾ
खतरनाक,അപകടകരമായ
"साहसी, साहसिक, निर्भीक",ധീനികൾ
"आधार सामग्री;आंकड़े,डाटा",ഡാറ്റ
आकंडा बैंक,ഡാറ്റ ബാങ്ക്
आंकड़ा संचय,ഡാറ്റ ബേസ്
" आंकड़ा संग्रहण , आधार-सामग्री संग्रहण",ഡാറ്റ ശേഖരണം
आंकडा भरण,ഡാറ്റ തീറ്റ
आंकड़ा संसाधन,ഡാറ്റ പ്രോസസ്സിംഗ്
"दिनांक,तारीख़,तिथि",തീയതി
"आगमन तिथि,आने की तारीख़",എത്തിച്ചേരൽ തീയതി
जन्म तिथि,ജനിച്ച ദിവസം
"प्रस्थान तारीख,जाने की तारीख़",പുറപ്പെടുന്ന തീയതി
"कार्यमुक्‍ति तारीख,  छुट्टी की तारीख",ഡിസ്ചാർജ് തീയതി
परिपक्वता तारीख,പക്വതയുള്ള തീയതി
"प्राप्ति तारीख, प्राप्ति तिथि",രസീത് തീയതി
"तारीख़ मोहर, दिनांकन",തീയതി മുദ്ര
अनावासी छात्र,ദിവസത്തെ പണ്ഡിതൻ
दिन की पारी,ഡേ ഷിഫ്റ്റ്
रियायती दिन,കൃപയുടെ ദിവസങ്ങൾ
"दैनंदिन कार्य, रोजमर्रा का काम",ദൈനംദിന ജോലി
निष्क्रिय खाता,മരിച്ച അക്കൗണ്ട്
समय सीमा,ഡെഡ്ലൈൻ
गतिरोध,ഡെഡ്ലോക്ക്
जड़ स्टॉक रजिस्टर,ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ
कुल भार,ചത്ത ഭാരം
" सौदा ,व्यवहार करना",കരാര്
संबंधित सहायक,ഡീലിംഗ് അസിസ്റ്റന്റ്
"व्यवहार,लेनदेन",ഇടപെടുക
पुण्यतिथि,മരണ വാർഷികം
महंगाई भत्‍ता,പ്രിയ അലവൻസ്
मृत्यु हितलाभ,മരണ ആനുകൂല്യം
मृत्यु-सह-निवृत्‍ति उपदान,മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി
सेवा के दौरान मृत्यु,സേവനത്തിൽ മരണം
प्राधिकार निरसन,ഡീയോത്തോരിസാറ്റിയോയിൻ
"रोकना,विवर्जित करना ",ദെബര്ട്ട്
"नामे,नामे डालना",അപരാതം
नामे संज्ञापन,ഉപദേശം
ऋण,കടം
ऋण प्रबंधन,ഡെറ്റ് മാനേജുമെന്റ്
"ऋणी, देनदार",കടക്കാരൻ
"मृत, मृतक, दिवंगत",മരിച്ച
शिष्‍टता,അന്തസ്സ്
विकेंद्रीकरण,വികേന്ദ്രീകരണം
निर्णायक कारक,തീരുമാനിക്കുന്ന ഘടകം
"निर्णय,फैसला;विनिश्‍चय ",തീരുമാനം
निर्णयन,തീരുമാനമെടുക്കൽ
निर्णयन प्रक्रिया,തീരുമാനമെടുക്കൽ പ്രക്രിയ
घोषणा,പഖാപനം
आय की घोषणा,വരുമാന പ്രഖ്യാപനം
घोषित मूल्य,പ്രഖ്യാപിത മൂല്യം
"सशपथ घोषित करना,शपथपूर्वक घोषणा करना",സത്യപ്രതിജ്ഞ ചെയ്യുക
कूट वाचन,വിസങ്കേതനം
"विनियंत्रण, नियंत्रण हटाना",ഡീകോൺട്രോൾ
शिष्‍टता;शालीनता;मर्यादा,ആവര്ച്ച
"घटत,कमी",കുറയുക
"डिगरी,डिक्री",കൽപന
समर्पण,സമര്പ്പണം
कटौती-योग्य,കിഴിവ്
"कटौती,घटाव",കുറയ്ക്കല്
स्रोत पर कटौती,ഉറവിടത്തിൽ കിഴിവ്
वेतन से कटौती,ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്
विलेख,പമാണം
बंधक विलेख,പണയത്തിന്റെ കരാർ
मानित विश्‍वविद्‌यालय,കരുതലർ യൂണിവേഴ്സിറ്റി
"विरूपित करना, विकृत करना",വികൃതമാക്കുക
वस्तुतः,മാനസികം
ग़बन,മലിനീകരണം
मानहानि,വിസമ്മതം
" चूक,व्यतिक्रम ,बक़ाया",കുറ്റം
" चूक करने वाला ,बक़ायादार,बाक़ीदार",തകർച്ച
"सदोष, त्रुटिपूर्ण",കുറവുള്ള
" रक्षा,बचाव ,प्रतिवाद ",രാജരക്ഷ
बचाव काउंसेल,പ്രതിരോധ ഉപദേശം
रक्षा-उत्पादन,പ്രതിരോധ നിർമ്മാണം
प्रतिवादी,എതൃകക്ഷി
आस्थगित करना,മാറ്റിവയ്ക്കുക
आस्थगित व्यय,മാറ്റിവച്ച ചെലവ്
अवज्ञा,എതിര്പ്പ്
"घाटा,कमी",കമ്മി
घाटे का बजट,കമ്മി ബജറ്റ്
" निश्‍चित करना ,परिभाषा देना",നിര്വചിക്കുക
अवज्ञा करना,വിസമ്മതിക്കുക
" पद घटाना,ग्रेड घटाना , निम्नीकरण",അധalal അപലതം
" डिग्री,उपाधि, उपाधिपत्र ,मात्रा ,अंश ,कोटि,घात",ഡിഗ്രി
विधितः,ദമ്പര്നം
विलंब,താമസിക്കുക
" प्रतिनिधि ,प्रत्यायोजित करना",പതിനിധി
प्रत्यायोजित प्राधिकार,ഏറ്റെടുത്ത അതോറിറ്റി
" प्रतिनिधि मंडल, शिष्‍टमंडल ,प्रत्यायोजन",പതിനിധിസംഘം
शक्‍तियों का प्रत्यायोजन,അധികാരങ്ങളുടെ പ്രതിനിധി
"हटाना, निकालना",ഇല്ലാതാക്കുക
"लोप,हटा दिया जाना",ദീപീകരണം
जानबूझकर,കരുതിക്കൂട്ടി
विचार-विमर्श,അപലപിക്കല്
" लाइसेंस रद्‌द करना,लाइसेंस हटाना",വിശദീകരിക്കുന്നു
परिसीमन,പവൃത്തി
" देना,सौंपना ,जन्म देना,जनना",മോചിപ്പിക്കുക
" वितरण, सुपुर्दगी, परिदान ,प्रसव",പസവം
"मांग,अभियाचना",അവകാശം
मांग नोट,ആവശ്വാസ കുറിപ്പ്
सीमांकन,നിര്മതി
अर्ध-शासकीय,ഡെമി-ഉദ്യോഗസ്ഥൻ
लोकतंत्र,ജനാധിപത്യം
" प्रदर्शन , निदर्शन ,निरूपण",വിശദീകരണം
"मनोबल-ह्रास, नैतिक पतन",നാശ്ചരം
"विलंब-शुल्क,डेमरेज",കലഹം
" इनकार, नकार , प्रत्याख्यान ",നിഷേധിക്കല്
" अभिधान ,अंकित मूल्य , मूल्यवर्ग , पंथ",വിഭാഗത്തെ
नए सिरे से,ഡി നോവോ
" प्रत्याख्यान करना ,नकारना",നിഷേധിക്കുക
" प्रस्थान करना,रवाना होना ,विचलित होना,हटना ,दिवंगत होना",വേര്പിരിയുക
विभाग,വകുപ്പ്
विभागीय,വകുപകമായ
विभागीय कार्रवाई,വകുപ്പുതല പ്രവർത്തനം
विभागीय जांच,വകുപ്പുതല അന്വേഷണം
विभागीय जांच-पड़ताल,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
विभागीय अनियमितता,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
विभागीय पुस्तकालय,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
विभागीय उपेक्षा,വകുപ്പുതല അശ്രദ്ധ
विभागीय अनुमति,വകുപ്പുതല അനുമതി
विभागीय अर्हक परीक्षा,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
" प्रस्थान ,  विचलन",വേര്പാട്
आश्रितता प्रमाणपत्र,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
आश्रित,ആശയിക്കുന്ന
आश्रित संतान,ആശ്രിതരായ കുട്ടികൾ
परिनियोजित करना,വിനസിക്കുക
अभिसाक्षी,പപ്പോന്ദ്ദം
"देश-निकाला,विवासन",നാടുകടത്തല്
अभिसाक्ष्य देना,ഉദാത്തൊരു
"निक्षेप,जमा",നിക്ഷേപം
"डिपो,आगार",ഡിപ്പോ
"मूल्यह्रास,अवक्षय",മൂല്യത്തകർച്ച
दलित वर्ग,വിഷാദമുള്ള ക്ലാസ്
वंचित करना,കവരുക
" प्रतिनियुति , शिष्‍टमंडल",ആവരണം
प्रतिनियुक्‍ति भत्‍ता,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
उप,ഡെപ്യൂട്ടി
विपंजीकृत,ധൈര്യമുള്ളവർ
कर्तव्य की अवहेलना,ഡ്യൂട്ടിയുടെ ഡെറൽ
वि-आरक्षण,ഉറിപ്പ്
" अनादर , अल्पीकरण",ദുരന്തം
अनादरसूचक,അവശിഷ്ടപരമായ
अनादरसूचक अभ्युक्‍ति,അവഹേളനപരമായ പരാമർശം
वंशज,പിന്ഗാമി
"वर्णन,विवरण",വിവരണം
