Marathi,Gujarati
"1.डेटा-बेस, 2.डेटाबेस","1.ડેટા-બેઝ, 2.ડેટાબેઝ"
डेटा विखंडन,ડેટા ફ્રેગમેન્ટેશન
"1. डेटा बस, 2. डेटा बस","1. ડેટા બસ, 2. ડેટા બસ"
"1.डेटा वाहक, 2.डेटा वाहक","1.ડેટા કેરિયર, 2.ડેટા કેરિયર"
डेटा सेल,ડેટા સેલ
"1.डेटा प्रणाली, 2.डेटा चॅनेल","1.ડેટા સિસ્ટમ, 2.ડેટા ચેનલ"
डेटा संप्रेषण,ડેટા કમ્યુનિકેશન
"1.डेटा कॉम्प्रेशन, 2.डेटा कॉम्प्रेशन","1.ડેટા કમ્પ્રેશન, 2.ડેટા કમ્પ્રેશન"
डेटा फील्ड,માહિતી ક્ષેત્ર
डेटा फाइल,ડેટા ફાઇલ
"1. डेटा प्रवाह, 2. डेटा प्रवाह","1. ડેટા ફ્લો, 2. ડેટા ફ્લો"
"1.डेटा फ्लोचार्ट, 2.चार्ट","1.ડેટા ફ્લોચાર્ટ, 2.ચાર્ટ"
डेटा पदानुक्रम,ડેટા વંશવેલો
डेटा पातळी,ડેટા સ્તર
"1.डेटा संकलन, 2.डेटा लायब्ररी","1.ડેટા કલેક્શન, 2.ડેટા લાઇબ્રેરી"
डेटा लिंक स्तर,ડેટા લિંક સ્તર
डेटा लिंक लेयर (DLL),ડેટા લિંક લેયર (DLL)
"1.डेटा व्यवस्थापन, 2.डेटा व्यवस्थापन","1.ડેટા મેનેજમેન્ટ, 2.ડેટા મેનેજમેન્ટ"
"1.डेटा गणना, 2.डेटा गणना","1.ડેટા ગણતરી, 2.ડેટા ગણતરી"
डेटा प्रोसेसिंग भाषा (DML),ડેટા પ્રોસેસિંગ લેંગ્વેજ (DML)
डेटा मोडेम डेटा मोडेम,ડેટા મોડેમ ડેટા મોડેમ
"1.डेटा मॉडिफिकेशन, 2.डेटा मॉडिफिकेशन","1.ડેટા ફેરફાર, 2.ડેટા ફેરફાર"
"1.डेटा नेटवर्क, 2.डेटा नेटवर्क","1.ડેટા નેટવર્ક, 2.ડેટા નેટવર્ક"
"1.डेटा ऑपरेशन, 2.डेटा ऑपरेशन","1.ડેટા ઓપરેશન, 2.ડેટા ઓપરેશન"
"1.डेटा संस्था, 2. डेटा संस्था","1.ડેટા સંસ્થાઓ, 2. ડેટા સંસ્થા"
"1. डेटा आउटपुट, 2. डेटा आउटपुट","1. ડેટા આઉટપુટ, 2. ડેટા આઉટપુટ"
"1.डेटा पथ, 2.डेटा पथ","1.ડેટા પાથ, 2.ડેટા પાથ"
"1. डेटा तयार करणे, 2. डेटा तयार करणे","1. ડેટા તૈયારી, 2. ડેટા તૈયારી"
"1.डेटा गोपनीयता, 2.डेटा गोपनीयता","1.ડેટા ગોપનીયતા, 2.ડેટા ગોપનીયતા"
"1. डेटा प्रोसेसर, 2. डेटा प्रोसेसर","1. ડેટા પ્રોસેસર, 2. ડેટા પ્રોસેસર"
"1.डेटा संरक्षण, 2.डेटा संरक्षण","1.ડેટા પ્રોટેક્શન, 2.ડેટા પ્રોટેક્શન"
"1. डेटा रेकॉर्ड, 2. डेटा रेकॉर्ड","1. ડેટા રેકોર્ડ, 2. ડેટા રેકોર્ડ"
"1. डेटा पुनर्प्राप्ती, 2. डेटा पुनर्प्राप्ती","1. ડેટા પુનઃપ્રાપ્તિ, 2. ડેટા પુનઃપ્રાપ્તિ"
"1. डेटा रूटीन, 2. डेटा रूटीन","1. ડેટા રૂટીન, 2. ડેટા રૂટીન"
"1.डेटा सुरक्षा, 2.डेटा सुरक्षा","1.ડેટા સુરક્ષા, 2.ડેટા સુરક્ષા"
"१.डेटा संच, २. डेटा सेट","1.ડેટા સેટ, 2. ડેટા સેટ"
"1.डेटा सिग्नल, 2.डेटा सिग्नल","1.ડેટા સિગ્નલ, 2.ડેટા સિગ્નલ"
"1. डेटा ऍक्सेस, 2. डेटा ऍक्सेस","1. ડેટા એક્સેસ, 2. ડેટા એક્સેસ"
"1.डेटा स्रोत, 2.डेटा स्रोत","1.ડેટા સ્ત્રોત, 2.ડેટા સ્ત્રોત"
"1.डेटा तपशील, 2. डेटा तपशील","1.ડેટા સ્પષ્ટીકરણ, 2. ડેટા સ્પષ્ટીકરણ"
"1.डेटा सेंटर, 2.डेटा सेंटर","1.ડેટા સેન્ટર, 2.ડેટા સેન્ટર"
"1. डेटा स्टोरेज, 2. डेटा स्टोरेज","1. ડેટા સ્ટોરેજ, 2. ડેટા સ્ટોરેજ"
डेटा स्टोरेज संरचना,માહિતી સંગ્રહ માળખું
"1. डेटा स्ट्रक्चर, 2. डेटा स्ट्रक्चर","1. ડેટા સ્ટ્રક્ચર, 2. ડેટા સ્ટ્રક્ચર"
"1.डेटा स्विच, 2.डेटा स्विच","1.ડેટા સ્વિચ, 2.ડેટા સ્વિચ"
"1.डेटा टेबल, 2.डेटा टेबल","1.ડેટા ટેબલ, 2.ડેટા ટેબલ"
"1.डेटा एंड, 2. डेटा समाप्त","1.ડેટા અંત, 2. ડેટા અંત"
"1. डेटा ट्रान्सक्रिप्शन, 2. डेटा ट्रान्सक्रिप्शन","1. ડેટા ટ્રાન્સક્રિપ્શન, 2. ડેટા ટ્રાન્સક્રિપ્શન"
"1.डेटा ट्रान्सफर, 2. डेटा ट्रान्सफर","1.ડેટા ટ્રાન્સફર, 2. ડેટા ટ્રાન્સફર"
"1. डेटा ट्रान्समिशन, 2. डेटा ट्रान्समिशन","1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન"
"1. डेटा ट्रान्समिशन सिस्टम, 2. डेटा ट्रान्समिशन सिस्टम","1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ"
"1. डेटा फॉरमॅट, 2. डेटा फॉरमॅट","1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ"
"1. डेटा युनिट, 2. डेटा युनिट","1. ડેટા યુનિટ, 2. ડેટા યુનિટ"
"1.डेटा प्रमाणीकरण, 2.डेटा प्रमाणीकरण","1.ડેટા માન્યતા, 2.ડેટા માન્યતા"
डेटाबेस,ડેટાબેઝ
डेटाबेस प्रशासन,ડેટાબેઝ વહીવટ
डेटाबेस डिझाइन,ડેટાબેઝ ડિઝાઇન
डेटाबेस व्यवस्थापन प्रणाली,ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ
"1.डेटाग्रेव्ह, 2.डेटाग्रेव्ह","1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ"
"1. डेटाम, 2. डेटा","1. ડેટમ, 2. ડેટા"
"1.निष्क्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र","1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન"
गतिरोध,મડાગાંઠ
गतिरोध प्रतिबंध,ડેડલોક નિવારણ
दोष क्लिअरन्स,ફોલ્ટ ક્લિયરન્સ
"1. जजमेंट सेल, 2. जजमेंट बॉक्स","1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ"
निर्णयप्रक्रिया,નિર્ણય લેવાની પ્રક્રિયા
निर्णय समर्थन प्रणाली,નિર્ણય સપોર્ટ સિસ્ટમ
निर्णयाचे झाड,નિર્ણય વૃક્ષ
"1. डीकोडर, 2. डीकोडर","1. ડીકોડર, 2. ડીકોડર"
विघटन तत्त्व,વિસર્જન સિદ્ધાંત
डीकोडिंग,ડીકોડિંગ
समर्पित प्रणाली,સમર્પિત સિસ્ટમ
समर्पित प्रेस,સમર્પિત પ્રેસ
लसीकरण डेटा नेटवर्क (DDN),ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN)
लसीकरण माहिती प्रणाली,રોગપ્રતિકારક માહિતી સિસ્ટમ
एकीकरण,એકીકરણ
विलंब,વિલંબ
विलंब काउंटर,વિલંબ કાઉન્ટર
विलंब वेळ,વિલંબ સમય
"1.हटवा, 2.हटवा","1.કાઢી નાખો, 2.કાઢી નાખો"
हटवणे रेकॉर्ड,કાઢી નાખવાનો રેકોર્ડ
परिसीमक,સીમાંકક
डेल्टा मॉड्युलेशन,ડેલ્ટા મોડ્યુલેશન
मागणी पृष्ठ,વિનંતી પાનું
कामगिरी,કામગીરી
demodulation,ડિમોડ્યુલેશન
V- मल्टीप्लेक्सर,વી-મલ્ટિપ્લેક્સર
विकृतीकरण,વિકૃતિકરણ
"1. घनता, 2. घनता","1. ઘનતા, 2. ઘનતા"
"1. अवलंबित्व, 2. अवलंबित्व","1. અવલંબન, 2. અવલંબન"
अवलंबून युनिट,આશ્રિત એકમ
रांग,કતાર
"1. dereference, 2. dereference","1. ડિરેફરન્સ, 2. ડિરેફરન્સ"
व्युत्पन्न झाड,વ્યુત્પન્ન વૃક્ષ
व्युत्पन्न फील्ड,વ્યુત્પન્ન ક્ષેત્ર
उतरत्या क्रमवारी,ઉતરતા ક્રમ
डिझाइन,ડિઝાઇન
डेस्क कॅल्क्युलेटर,ડેસ્ક કેલ્ક્યુલેટર
डेस्कटॉप संगणक,ડેસ્કટોપ કમ્પ્યુટર્સ
डेस्कटॉप सादरीकरण,ડેસ્કટોપ પ્રસ્તુતિ
डेस्कटॉप प्रकाशन,ડેસ્કટોપ પ્રકાશન
डेस्कटॉप व्हिडिओ,ડેસ્કટોપ વિડિઓ
गंतव्य पत्ता,ગંતવ્ય સરનામું
"1. विनाशक, 2. विनाशक","1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર"
निर्धारक ऑटोमेटा,નિર્ધારિત ઓટોમેટા
विकसक,વિકાસકર્તા
विकास प्रणाली,વિકાસ પ્રણાલી
साधन,ઉપકરણ
डिव्हाइस नियंत्रण युनिट,ઉપકરણ નિયંત્રણ એકમ
डिव्हाइस नियंत्रक,ઉપકરણ નિયંત્રક
डिव्हाइस व्यवस्थापन,ઉપકરણ સંચાલન
डिव्हाइस मोड,ઉપકરણ મોડ
निदान,નિદાન
निदान प्रणाली,ડાયગ્નોસ્ટિક સિસ્ટમ
"1. निदान, 2. निदान","1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ"
आकृती,રેખાકૃતિ
डायल,ડાયલ
डायल लाइन,ડાયલ લાઇન
डायल टोन,ડાયલ ટોન
डायल करा,ડાયલ અપ
"1. संवाद, 2. संभाषण","1. સંવાદ, 2. વાતચીત"
संभाषण कक्ष,વાતચીત ખંડ
डायलअप मॉडेम,ડાયલઅપ મોડેમ
विमा,વીમા
शब्दकोश,શબ્દકોશ
"1. भिन्नता, 2. भिन्नता","1. વિભેદક, 2. તફાવત"
संख्यात्मक,સંખ્યાત્મક
डिजिटल प्रणाली,ડિજિટલ સિસ્ટમ
डिजिटल सर्किट,ડિજિટલ સર્કિટ
डिजिटल संगणक,ડિજિટલ કમ્પ્યુટર
"1.डिजिटल डेटा, 2.डिजिटल डेटा","1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા"
डिजिटल सुविधा,ડિજિટલ સુવિધા
डिजिटल फिल्टर,ડિજિટલ ફિલ્ટર
डिजिटल लायब्ररी,ડિજિટલ પુસ્તકાલય
डिजिटल मॉड्यूलेशन,ડિજિટલ મોડ્યુલેશન
"1. डिजिटल डिस्प्ले, 2. डिजिटल मॉनिटर","1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર"
डिजिटल प्रतिमा,ડિજિટલ છબી
"1. डिजिटल स्वाक्षरी, 2. डिजिटल स्वाक्षरी","1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર"
डिजिटल स्विच,ડિજિટલ સ્વીચ
डिजिटल अॅनालॉग कनवर्टर,ડિજિટલ એનાલોગ કન્વર્ટર
डिजिटायझेशन,ડિજિટાઇઝેશન
डिजिटायझेशन,ડિજિટાઇઝેશન
डिजिटायझर,ડિજિટાઇઝર
डायोड,ડાયોડ
प्रथमदर्शनी,પ્રથમ નજરે
थेट पत्ता,સીધું સરનામું
थेट रूपांतरण,સીધું રૂપાંતર
थेट जोडणी,સીધું જોડાણ
"1. डायरेक्ट मेमरी ऍक्सेस, 2. डायरेक्ट मेमरी ऍक्सेस (DMA)","1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)"
डायरेक्ट मेमरी ऍक्सेस (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
थेट पद्धत,સીધી પદ્ધતિ
दिशानिर्देश,દિશાઓ
निर्देशिका,ડિરેક્ટરી
"1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर","1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર"
निर्देशिका सेवा,ડિરેક્ટરી સેવા
अक्षम,અસમર્થ
सिग्नल अक्षम करणे,નિષ્ક્રિય સંકેત
"1. डिस्कनेक्शन, 2. डिस्कनेक्शन","1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન"
"1. स्वतंत्र, 2. स्वतंत्र","1. અલગ, 2. અલગ"
"1. डिस्क, 2. डिस्क","1. ડિસ્ક, 2. ડિસ્ક"
"1. डिस्क पत्ता, 2. डिस्क पत्ता","1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું"
"1. डिस्क अॅरे, 2. डिस्क अॅरे","1. ડિસ્ક એરે, 2. ડિસ્ક એરે"
"1. डिस्क क्षमता, 2. डिस्क क्षमता","1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા"
"1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह","1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ"
डिस्क फाइल,ડિસ્ક ફાઇલ
"1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी","1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી"
डिस्क ऑपरेटिंग सिस्टम (DoS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS)
डिस्क पॅकेज,ડિસ્ક પેકેજ
"1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर","1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર"
"1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज","1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ"
डिस्केट,ડિસ્કેટ
फाइल प्रदर्शित करा,ડિસ્પ્લે ફાઇલ
प्रतिमा प्रदर्शित करा,પ્રદર્શિત છબી
विल्हेवाट,નિકાલ
अंतर,અંતર
अंतर कार्य,અંતર કાર્ય
विकृती,વિકૃતિ
वितरित,વિતરિત
वितरित डेटा,વિતરિત ડેટા
वितरित सर्व्हर,વિતરિત સર્વર
"1.वितरित प्रणाली, 2.वितरित प्रणाली","1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ"
वितरक,વિતરક
दस्तऐवज,દસ્તાવેજ
दस्तऐवज मान्यताप्राप्त,દસ્તાવેજ અધિકૃત
"1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो","1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો"
दस्तऐवजीकरण,દસ્તાવેજીકરણ
"डोमेन, डोमेन","ડોમેન, ડોમેન"
डोमेनचे नाव,ડોમેન નામ
"1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर","1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર"
"खाली, खाली","નીચે, નીચે"
"1.अवलिंक, 2.स्क्वेअर","1.અવલિંક, 2.ચોરસ"
डाउनलोड करा,ડાઉનલોડ કરો
डाउनलोड वेळ,ડાઉનલોડ સમય
कर्षण,ટ્રેક્શન
DRAM (डायनॅमिक रॅम),DRAM (ડાયનેમિક રેમ)
प्रवाह,વહેણ
चालक,ડ્રાઈવર
पाने,પાંદડા
ड्रॉप लिस्ट बॉक्स,ડ્રોપ લિસ્ટ બોક્સ
ड्रम ड्राइव्ह,ડ્રમ ડ્રાઇવ
"1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर","1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર"
"1. इम युनिट, 2. ड्रम युनिट","1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ"
"1. द्वैत, 2. द्वि","1. દ્વૈત, 2. દ્વિ"
दुहेरी घनता,બેવડી ઘનતા
"1. मूक पत्ता, 2. बनावट पत्ता","1. મૌન સરનામું, 2. નકલી સરનામું"
डंप,ડમ્પ
डुप्लेक्स सर्किट,ડબલ સર્કિટ
कायदेशीरकरण,કાયદેસરકરણ
की की,કી કી
"1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन","1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન"
डीव्हीडी रॉम,ડીવીડી રોમ
डायनॅमिक सूचना,ગતિશીલ સૂચના
"1.डायनॅमिक मेमरी, 2.डायनॅमिक मेमरी","1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી"
"1. डायनॅमिक्स, 2. डायनॅमिक्स","1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ"
E B C D I C,E B C D I C
ई-व्यवसाय,ઈ-વ્યવસાય
प्रतिध्वनी,પડઘો
"1.ई-कॉमर्स, 2.ई-कॉमर्स","1.e-commerce, 2.e-commerce"
संपादन,સંપાદન
संपादक,સંપાદક
शैक्षणिक तंत्रज्ञान,શૈક્ષણિક ટેકનોલોજી
e e p rom,e e p rom
"1. अर्थपूर्ण पत्ता, 2. प्रभावी पत्ता","1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું"
अर्थपूर्ण ऑपरेंड पत्ता,અર્થપૂર્ણ ઓપરેન્ડ સરનામું
प्रभावी कृती,અસરકારક કાર્યવાહી
प्रभावी UID,અસરકારક UID
प्रभावी ट्रांसमिशन ऑपरेशन,અસરકારક ટ્રાન્સમિશન કામગીરી
ऑक्टल बाइट,ઓક્ટલ બાઈટ
"इलेक्ट्रॉनिक शिक्षण, ई-लर्निंग","ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ"
निवडणूक अल्गोरिदम,ચૂંટણી અલ્ગોરિધમ
इलेक्ट्रॉनिक मेल सेवा (ई-मेल),ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ)
"1.इलेक्ट्रॉनिक प्रिंटिंग, 2.इलेक्ट्रॉनिक प्रिंटर","1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર"
इलेक्ट्रिकल अकाउंटिंग मशीन,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
इलेक्ट्रॉनिक्स,ઈલેક્ટ્રોનિક્સ
इलेक्ट्रॉनिक एक्झॉस्ट सिस्टम (ECS),ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS)
इलेक्ट्रॉनिक डेटा एक्सचेंज (EDI),ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
इलेक्ट्रॉनिक ब्रोशर,ઇલેક્ટ્રોનિક બ્રોશર
इलेक्ट्रॉनिक निधी हस्तांतरण यंत्रणा (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रॉनिक जर्नल","1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ"
इलेक्ट्रॉनिक प्रकाशन,ઇલેક્ટ્રોનિક પ્રકાશન
इलेक्ट्रॉनिक स्विच,ઇલેક્ટ્રોનિક સ્વીચ
"घटक, घटक","તત્વ, તત્વ"
ई-मेल,ઈ-મેલ
"1. ई-मेल पत्ता, 2. इलेक्ट्रॉनिक मेलिंग पत्ता","1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું"
एम्बेडेड प्रणाली,એમ્બેડેડ સિસ્ટમ
एम्बेडिंग,એમ્બેડિંગ
एमिटर कपल्ड लॉजिक (ECL),એમિટર કમ્પલ્ડ લોજિક (ECL)
मोकळी जागा,ખાલી જગ્યા
"1. कोरी साखळी, 2. कोरी साखळी","1. ખાલી સાંકળ, 2. ખાલી સાંકળ"
यांत्रिकीकरण,યાંત્રિકરણ
"1.कॅप्सुलेशन, 2.कॅप्सुलेशन","1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન"
डिकोडर,ડીકોડર
एन्कोडिंग,એન્કોડિંગ
"1. एन्कोडर, 2. कोडॅक","1. એન્કોડર, 2. કોડક"
लपलेला डेटा,છુપાયેલ ડેટા
लपलेली फाइल सिस्टम,છુપાયેલ ફાઇલ સિસ્ટમ
"1. एन्क्रिप्शन, 2. कोडिंग, 3. एन्कोडिंग","1. એન્ક્રિપ્શન, 2. કોડિંગ, 3. એન્કોડિંગ"
ब्लॉक एंड,બ્લોક અંત
फाइल-एंड,ફાઇલ-એન્ડ
वापरकर्ता,વપરાશકર્તા
प्रविष्ट करा,દાખલ કરો
एंट्री की,એન્ટ્રી કી
"१.उद्यम सरवर, २.उद्यम सेवक","1. ઉદ્યમ સરવર, 2. ઉદ્યમ સેવક"
एंटरप्राइझ प्रणाली,એન્ટરપ્રાઇઝ સિસ્ટમ
शक्ती,શક્તિ
शक्ती आत्मीयता,શક્તિ આકર્ષણ
प्रवेश वेळ,પ્રવેશ સમય
इनपुट व्हेरिएबल,ઇનપુટ ચલ
मोजण्यायोग्य,ગણતરીપાત્ર
वातावरण,પર્યાવરણ
"1.युग, 2. युग, 3. सूचना क्षण","1.યુગ, 2. યુગ, 3. સૂચના ક્ષણ"
EPRAM (फायनान्स प्रोग्राम करण्यायोग्य वाचनीय मेमरी),EPRAM (ફાઇનાન્સ પ્રોગ્રામેબલ રીડ-ઓન્લી મેમરી)
एप्सिलॉन कन्व्हेक्टर,એપ્સીલોન કન્સ્ટ્રક્ટર
तुल्यकारक,બરાબરી
उपकरणे,સાધનસામગ્રી
समतुल्य वर्ग,સમાનતા વર્ગ
समतुल्य संबंध,સમાન સંબંધ
"1. विलोपन, 2. निर्मूलन","1. લુપ્તતા, 2. નાબૂદી"
त्रुटी सुधारणे कोड,ભૂલ સુધારણા કોડ
त्रुटी सुधारणे,ભૂલ સુધારણા
त्रुटी शोधणे,ભૂલ શોધ
त्रुटी हाताळणी,ભૂલ હેન્ડલિંગ
त्रुटी संदेश,ક્ષતી સંદેશ
त्रुटी दर,ભૂલ દર
त्रुटी पुनर्प्राप्ती,ભૂલ પુનઃપ્રાપ્તિ
त्रुटी नाव,ભૂલ નામ
सुटका प्रतीक,એસ્કેપ પ્રતીક
इथरनेट,ઈથરનેટ
कार्यक्रम,ઘટના
कार्यक्रम साखळी,ઘટના સાંકળ
घटना नियंत्रण,ઘટના નિયંત્રણ
कार्यक्रम काउंटर,ઇવેન્ટ કાઉન્ટર
अपवाद हाताळणी,અપવાદ હેન્ડલિંગ
एक्सचेंज डिस्क स्टोरेज,એક્સચેન્જ ડિસ્ક સ્ટોરેજ
बहिष्कार,બાકાત
अनन्य आणि (x किंवा),વિશિષ્ટ અને (x અથવા)
एक्झिक्युटेबल प्रोग्राम,એક્ઝિક્યુટેબલ પ્રોગ્રામ
अंमलबजावणी विधान,અમલ નિવેદન
निवडक शोध,પસંદગીયુક્ત શોધ
विद्यमान,અસ્તિત્વમાં છે
समस्या,મુદ્દો
तज्ञ प्रणाली,નિષ્ણાત સિસ્ટમ
"1. अभिव्यक्ती, 2. अभिव्यक्ती","1. અભિવ્યક્તિ, 2. અભિવ્યક્તિ"
विस्तारित ग्राफिकल मॅट्रिक्स (x g a),વિસ્તૃત ગ્રાફિકલ મેટ્રિક્સ (x g a)
विस्तारित औद्योगिक मानके (EIS),વિસ્તૃત ઔદ્યોગિક ધોરણો (EIS)
ओव्हरलोड मशीन,ઓવરલોડ મશીન
विस्तारित मेमरी,વિસ્તૃત મેમરી
"1. विस्तारित अचूकता, 2. विस्तारित अचूकता","1. વિસ્તૃત ચોકસાઇ, 2. વિસ્તૃત ચોકસાઈ"
"1.विस्तारित वर्गीकरण, 2.विस्तारित पृथक्करण","1.વિસ્તૃત સૉર્ટિંગ, 2.વિસ્તૃત વિભાજન"
कॉल करा,કૉલ કરો
बाह्य त्रुटी,બાહ્ય ભૂલ
बाह्य कार्य,બાહ્ય કાર્ય
बाह्य व्यत्यय,બાહ્ય વિક્ષેપ
"1.बाह्य मेमरी, 2.बाह्य मेमरी","1.એક્સ્ટર્નલ મેમરી, 2.એક્સટર્નલ મેમરી"
बाह्य मेमरी,બાહ્ય મેમરી
बाह्य मोडेम,બાહ્ય મોડેમ
बाह्य संदर्भ,બાહ્ય સંદર્ભ
बाह्य शोध,બાહ્ય શોધ
बाह्य स्टोरेज डिव्हाइस,બાહ્ય સંગ્રહ ઉપકરણ
काढणे,નિષ્કર્ષણ
एक्सट्रापोलेशन,એક્સ્ટ્રાપોલેશન
पॅनेल वर्ण प्रिंटर,પેનલ અક્ષર પ્રિન્ટર
अयशस्वी-सुरक्षा ऑपरेशन,નિષ્ફળ-સુરક્ષા કામગીરી
अपयशाचा दर,નિષ્ફળતા દર
अयशस्वी डिस्चार्ज,નિષ્ફળતા સ્રાવ
खोटा कोड,ખોટો કોડ
खोटी चूक,ખોટી ભૂલ
"1.गुंतवणूक, 2.गुंतवणुकीचे गुण","1.રોકાણ, 2.રોકાણ પોઈન્ટ્સ"
"1. अंक, 2. अंक क्रमांक","1. અંક, 2. અંક નંબર"
"1. प्रतिकृती I/O डिव्हाइस, 2. प्रतिकृती इनपुट डिव्हाइस/आउटपुट","1. પ્રતિકૃતિ I/O ઉપકરણ, 2. પ્રતિકૃતિ ઇનપુટ ઉપકરણ/આઉટપુટ"
जलद फोरियर हस्तांतरण,ઝડપી ફોરિયર ટ્રાન્સફર
गंभीर त्रुटी,જીવલેણ ભૂલ
दोष शोधणे,ખામી શોધ
दोष निदान,ખામી નિદાન
चुकीची सहनशीलता,સહનશીલતા દોષ
फॅक्स,ફેક્સ
फॅक्स संदेश,ફેક્સ સંદેશ
f dc,f dc
लक्षण शोधणे,લક્ષણ શોધ
चाक भरणे,ફિલ વ્હીલ
पुनर्गुंतवणूक,પુનઃરોકાણ
"1.पुरवठादार, 2.पोषण, 3.फीडर","1.સપ્લાયર, 2.પોષણ, 3.ફીડર"
anyan,કોઈપણ
फिबोनाची शोध,ફિબોનાકી શોધ
फिबोनाची क्रम,ફિબોનાકી ક્રમ
फिबोनाची मालिका,ફિબોનાકી શ્રેણી
फायबर ऑप्टिक्स,ફાઇબર ઓપ્ટિક્સ
फिडो ट्रॅप,ફિડો ટ્રેપ
प्रदेश,પ્રદેશ
पाचव्या पिढीचा संगणक,પાંચમી પેઢીનું કમ્પ્યુટર
"1.फाइल, 2. फाइल","1.ફાઈલ, 2. ફાઇલ"
फाइल प्रवेश पद्धत,ફાઇલ એક્સેસ પદ્ધતિ
फाइल वाटप सारणी,ફાઈલ ફાળવણી ટેબલ
फाइल कॉम्प्रेशन,ફાઇલ કમ્પ્રેશન
फाइल कॉपी करणे,ફાઇલ નકલ
फाइल कॉन्फिगरेशन,ફાઇલ રૂપરેખાંકન
फाइल विलीन करा,ફાઇલ મર્જ
फाइल पुनर्प्राप्ती,ફાઇલ પુનઃપ્રાપ્તિ
फाइल स्टोरेज,ફાઇલ સંગ્રહ
फाइल संरचना,ફાઇલ માળખું
