Marathi,Gujarati
फंक्शन्सची सातत्य,કાર્યોનું સાતત્ય
सातत्य चाचणी,સાતત્ય પરીક્ષણ
"अखंड, अखंड, अखंड, अखंड, अखंड","સતત, અખંડ, અખંડ, સતત, સતત"
सतत व्युत्पन्न,સતત વ્યુત્પન્ન
सतत वितरण,સતત વિતરણ
वर सतत,સતત ઉપર
सतत कार्य,સતત કાર્ય
सतत भिन्नता,સતત વિભેદક
सतत नकाशा,સતત નકશો
सतत मॅपिंग,સતત મેપિંગ
सतत संभाव्यता घनता कार्य,સતત સંભાવના ઘનતા કાર્ય
सतत संभाव्यता वितरण,સતત સંભાવના વિતરણ
सतत यादृच्छिक चल,સતત રેન્ડમ ચલ
सतत नमुना जागा,સતત નમૂના જગ્યા
सतत चल,સતત ચલ
सतत लहर,સતત તરંગ
"सातत्य, सातत्य","સાતત્ય, સાતત્ય"
अखंड स्वयंसिद्ध,અખંડ સ્વયંસિદ્ધ
वास्तविक-संख्या संच,વાસ્તવિક સંખ્યા સમૂહ
सातत्य तत्त्व,સાતત્ય સિદ્ધાંત
समोच्च एकीकरण,સમોચ્ચ એકીકરણ
आकुंचन मॅपिंग,સંકોચન મેપિંગ
विरोध करा,વિરોધ કરો
प्रतिक्षेप,પ્રતિબિંબ
नियंत्रण,નિયંત્રણ
नियंत्रण चार्ट,નિયંત્રણ ચાર્ટ
सरासरीचा नियंत्रण तक्ता,સરેરાશ નિયંત્રણ ચાર્ટ
दोषांवर नियंत्रण,ખામીઓનું નિયંત્રણ
परिसर नियंत्रण,જગ્યાનું નિયંત્રણ
व्हेरिएबल्सचे नियंत्रण,ચલોનું નિયંત્રણ
"अभिसरण करणे, अभिसरण करणे","એકરૂપ થવું, એકરૂપ થવું"
म्हणजे अभिसरण,અર્થ સંકલન
चौरस म्हणजे अभिसरण,ચોરસ અર્થ કન્વર્જન્સ
संभाव्यतेमध्ये अभिसरण,સંભાવનામાં સંકલન
अभिसरण मर्यादा,કન્વર્જન્સ મર્યાદા
अभिसरण त्रिज्या,કન્વર્જન્સ ત્રિજ્યા
अभिसरण प्रदेश,કન્વર્જન્સ પ્રદેશ
"अभिसरण (ver.), अभिसरण (n.)","કન્વર્જ (વર.), કન્વર્જ (n.)"
अभिसरण क्रम,કન્વર્જન્ટ ક્રમ
अभिसरण मालिका,કન્વર્જન્ટ શ્રેણી
"विरुद्ध, विरुद्ध","વિરુદ્ધ, વિરુદ્ધ"
"याउलट, व्यत्यसने","તેનાથી વિપરીત, વૈત્યસને"
रूपांतरण अपूर्णांक,રૂપાંતર અપૂર્ણાંક
रूपांतरण सारणी,રૂપાંતર કોષ્ટક
दूर तोंड करून,દૂર સામનો કરવો
समोरासमोर शरीर,શરીરનો સામનો કરવો
विरुद्ध संयोजन,વિરોધી સંયોજન
फेसिंग कव्हर,સામનો આવરણ
विचलित कार्य,વિચલિત કાર્ય
रेखीय संचयनास सामोरे जाणे,રેખીય સંચયનો સામનો કરવો
रेखीय प्रोग्रामिंगचा सामना करत आहे,રેખીય પ્રોગ્રામિંગનો સામનો કરવો
अंतरावरील लोकसंख्येचा सामना करत आहे,અંતરની વસ્તીનો સામનો કરી રહ્યા છે
पॉलीहेड्रॉनला तोंड देत,પોલિહેડ્રોનનો સામનો કરવો
प्रोग्रामिंगचा सामना करत आहे,પ્રોગ્રામિંગનો સામનો કરવો
समोरचा प्रदेश,સામનો પ્રદેશ
फेसिंग सेट,ફેસિંગ સેટ
संवहन,સંવહન
अभिसरण अविभाज्य,સંકલન અભિન્ન
कॉम्प्रेशन प्रमेय,કમ્પ્રેશન પ્રમેય
"समन्वय, समन्वय, समन्वय","સંકલન, સંકલન, સહસંકલન"
दिग्दर्शक अक्ष,ડિરેક્ટર અક્ષ
समन्वय भूमिती,સંકલન ભૂમિતિ
समन्वय विमान,સંકલન વિમાન
समन्वय,સંકલન
"समन्वय प्रणाली, सूचना प्रणाली","સંકલન સિસ્ટમ, સૂચના સિસ્ટમ"
copernicus-शरीर,કોપરનિકસ-બોડી
प्लॅनर,પ્લેનર
coplanar force,કોપ્લાનર ફોર્સ
सपाटपणा,સપાટતા
मुळसंख्या,અવિભાજ્ય સંખ્યા
"सुधारणा गुणक, सुधार गुणक","સુધારણા ગુણક, સુધારણા ગુણક"
योग्य उपाय,સાચો ઉકેલ
सह - संबंध,સહ-સંબંધ
सहसंबंध गुणांक,સહસંબંધ ગુણાંક
सहसंबंध आकृती,સહસંબંધ રેખાકૃતિ
सहसंबंध कार्य,સહસંબંધ કાર્ય
"सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स","સહસંબંધ મેટ્રિક્સ, સહસંબંધ મેટ્રિક્સ"
सहसंबंध गुणोत्तर,સહસંબંધ ગુણોત્તર
सहसंबंध आकृती,સહસંબંધ રેખાકૃતિ
सहसंबंध-चित्र विश्लेषण,સહસંબંધ-ચિત્ર વિશ્લેષણ
"पत्रव्यवहार करणे, पत्रव्यवहार करणे","પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
असोसिएशनचे नियम,સંગઠનના નિયમો
संबंधित कोन,અનુરૂપ કોણ
सुसंगत बाजू,સુસંગત બાજુ
सेट,સેટ
"cosine, cotizya","cosine, cotizya"
कोसाइन नियम,કોસાઇન્સ નિયમ
खर्च विश्लेषण,ખર્ચ વિશ્લેષણ
जास्तीत जास्त खर्च,ખર્ચ મહત્તમ
गणनाक्षमता स्वयंसिद्ध,ગણતરીક્ષમતા સ્વયંસિદ્ધ
मोजण्यायोग्य,ગણતરીપાત્ર
मोजण्यायोग्य जोडणी,ગણતરીપાત્ર ઉમેરણ
मोजण्यायोग्य आधार,ગણતરીપાત્ર આધાર
मोजण्यायोग्य आधार,ગણતરીપાત્ર આધાર
मोजण्यायोग्य संच,ગણવાયોગ્ય સમૂહ
मोजण्यायोग्य असीम,ગણતરીપૂર્વક અનંત
"कॅल्क्युलेटर, पॅनेल, काउंटर","કેલ્ક્યુલેટર, પેનલ, કાઉન્ટર"
घड्याळाच्या उलट दिशेने अपव्यय,કાઉન્ટરક્લોકવાઇઝ બગાડ
प्रति उदाहरण,પ્રતિઉદાહરણ
सहप्रसरण,સહપ્રવૃત્તિ
सहप्रसरण नियम,સહપ્રવર્તન નિયમ
सहप्रसरण मॅट्रिक्स,સહપ્રવર્તન મેટ્રિક્સ
सहप्रवाह पद्धत,સહપ્રવર્તન પદ્ધતિ
सहप्रवाह पद्धत,સહપ્રવર્તન પદ્ધતિ
क्रेमरचा कायदा,ક્રેમરનો કાયદો
क्रेमर-राव असमानता,ક્રેમર-રાવ અસમાનતા
वस्तुनिष्ठ कार्य,ઉદ્દેશ્ય કાર્ય
गंभीर कोन,નિર્ણાયક કોણ
गंभीर मुद्दा,નિર્ણાયક બિંદુ
कार्याचा गंभीर मुद्दा,કાર્યનો નિર્ણાયક મુદ્દો
गंभीर मूल्य,નિર્ણાયક મૂલ્ય
गंभीर वेग,નિર્ણાયક વેગ
व्यस्त सहसंबंध कार्य,વ્યસ્ત સહસંબંધ કાર્ય
"सदिश-उत्पादन, सदिश-उत्पादन","વેક્ટર-ઉત્પાદન, વેક્ટર-ઉત્પાદન"
गडगडाट प्रमाण,થન્ડરબોલ્ટ રેશિયો
क्रॉस सेक्शन,ક્રોસ વિભાગ
क्रिप्टोग्राफी,સંકેતલિપી
"घन, घन","ક્યુબ, ક્યુબ"
घन संख्या,ક્યુબ નંબર
घनमूळ,ઘનમૂળ
"घन, घन, घन, चतुर्भुज, त्रिकोणीय, घन","ઘન, ઘન, ઘન, ચતુર્ભુજ, ત્રિકોણીય, ઘન"
"घन, घन, घन","ક્યુબ, ક્યુબ, ક્યુબિક"
चतुर्भुज समीकरण,ચતુર્ભુજ સમીકરણ
घन इंच,ઘન ઇંચ
क्यूबिक मीटर,ઘન મીટર
चतुर्भुज पॅराबोला,ચતુર્ભુજ પેરાબોલા
घनमूळ,ઘનમૂળ
तिप्पट मुदत,ટ્રિપલ ટર્મ
ऑर्थोगोनल समांतर,ઓર્થોગોનલ સમાંતર
"एकत्रित संकलित,",સંચિત સંકલિત
संचयी वक्र,સંચિત વળાંક
संचयी वितरण कार्य,સંચિત વિતરણ કાર્ય
संचयी वारंवारता,સંચિત આવર્તન
संचयी वारंवारता कार्य,સંચિત આવર્તન કાર્ય
संचयी वारंवारता आलेख संचयी वारंवारता आलेख,સંચિત આવર્તન ગ્રાફ સંચિત આવર્તન ગ્રાફ
संचयी संभाव्यता कार्य,સંચિત સંભાવના કાર્ય
"कर्ल, क्विंटल","કાર્લ, કુંતલ"
द्विसमांतर वक्र,બાયસમાંતર વળાંક
वेक्टर कर्ल,વેક્ટર કર્લ
"धनुष्य, कमान","ધનુષ્ય, કમાન"
प्रवाह,પ્રવાહ
गतिमान बिंदू,ગતિશીલ બિંદુ
वक्रता,વક્રતા
वक्रता प्रभाव,વક્રતા અસર
वक्र,વળાંક
वक्र रेषा,વક્ર રેખા
वक्र ट्रेसिंग,વળાંક ટ્રેસિંગ
curvilinear asymptote,વક્રીય એસિમ્પ્ટોટ
वक्र निर्देशांक,વક્રીય કોઓર્ડિનેટ્સ
वक्र प्रतिगमन,વક્રીકૃત રીગ્રેશન
"उभयचर, कुपी","અસ્પષ્ટ, કુશળ"
"चाक, रोटेशन, सायकल, कास्टिंग व्हील, कॉम्पॅक्शन व्हील","વ્હીલ, પરિભ્રમણ, ચક્ર, કાસ્ટિંગ વ્હીલ, કોમ્પેક્શન વ્હીલ"
चक्रीय भिन्नता,ચક્રીય વિચલન
चक्रीय वेक्टर उत्पादन,ચક્રીય વેક્ટર ઉત્પાદન
चक्रीय मागणी,ચક્રીય માંગ
चक्रीय अभिव्यक्ती,ચક્રીય અભિવ્યક્તિ
चक्रीय गट,ચક્રીય જૂથ
चक्रीय क्रमपरिवर्तन,ચક્રીય ક્રમચય
"सायक्लोइड, सायक्लोइड","ચક્રવાત, ચક્રવાત"
"सिलेंडर, सिलेंडर","સિલિન્ડર, સિલિન્ડર"
"दंडगोलाकार, दंडगोलाकार, दंडगोलाकार, दंडगोलाकार","નળાકાર, સિલિન્ડર, નળાકાર, સિલિન્ડર"
सिलेंडर पृष्ठ,સિલિન્ડર પૃષ્ઠ
"शून्य, सायफर","શૂન્ય, સાઇફર"
डिल्बर्टची शिकवण,ડિલ્બર્ટનો સિદ્ધાંત
ओलसर साधी हार्मोनिक गती,ભીની સરળ હાર્મોનિક ગતિ
ओलसर सतत,સતત ભીનાશ
"दत्त, उपट्टा, डेटा, विश्वास","દત્ત, ઉપત્તા, ડેટા, ટ્રસ્ટ"
दत्त उपक्रम,દત્ત ઉપક્રમ
संसाधन प्रणालीवर विश्वास ठेवा,સંસાધન સિસ્ટમ પર વિશ્વાસ કરો
डेटा प्रोसेसर,ડેટા પ્રોસેસર
माहिती पत्रक,ડેટા શીટ
दशभुज,દશકોણ
डेकग्राम,ડેકગ્રામ
decameter,ડેકેમીટર
क्षय निर्देशांक,સડો સૂચકાંક
क्षय वक्र,સડો વળાંક
मोहक कार्य,ભવ્ય કાર્ય
देसीग्राम,દેશીગ્રામ
दशांश,દશાંશ
"दशांश, दशांश","દશાંશ, દશાંશ"
दशांश कोड,દશાંશ કોડ
दशांश कोड केलेला अंक,દશાંશ કોડેડ અંક
दशांश विस्तार,દશાંશ વિસ્તરણ
दशांश अपूर्णांक,દશાંશ અપૂર્ણાંક
दशांश अंकन प्रणाली,દશાંશ સંકેત સિસ્ટમ
दशांश अंकन प्रणाली,દશાંશ સંકેત સિસ્ટમ
दशांश चिन्ह,દશાંશ બિંદુ
दशांश स्केल,દશાંશ સ્કેલ
दशांश प्रणाली,દશાંશ સિસ્ટમ
डेसिमीटर,ડેસીમીટર
एन्कोडिंग,એન્કોડિંગ
निर्णय मॉडेल,નિર્ણય મોડલ
निर्णय सिद्धांत,નિર્ણય સિદ્ધાંત
निर्णय परिवर्तनीय,નિર્ણય ચલ
"डीकोडर, डीकोडर","ડીકોડર, ડીકોડર"
"एन्कोडिंग, डीकोडिंग","એન્કોડિંગ, ડીકોડિંગ"
विभक्त संच,અલગ કરી શકાય તેવો સમૂહ
कमी होत आहे,ઘટતું
कमी करणारे कार्य,ઘટતું કાર્ય
Dedekind-कट,Dedekind-કટ
Dedekind-प्रमेय,ડેડકાઇન્ડ-પ્રમેય
अंतर्भूत करणे,સમાવિષ્ટ કરવું
कॉर्पोरेट सराव,કોર્પોરેટ પ્રેક્ટિસ
चुकीचे,ખોટું
व्याख्यात्मक समीकरण,વ્યાખ્યાત્મક સમીકરણ
निश्चित अविभाज्य,ચોક્કસ અભિન્ન
निश्चित मॅट्रिक्स,નિશ્ચિત મેટ્રિક્સ
"व्याख्या, स्पष्टता, निश्चितता","વ્યાખ્યા, સ્પષ્ટતા, નિશ્ચિતતા"
विकृत वक्र,વિરૂપતા વળાંક
विकृत पृष्ठ,વિકૃત પૃષ્ઠ
"धिक्कार, लबाडी","વ્યભિચાર, બદનામી"
वाहतूक समस्यांमध्ये अयोग्यता,પરિવહન સમસ્યાઓમાં અસ્પષ્ટતા
"पदवी, पदवी, पदवी, पदवी, प्रमाण, परिमाण, पदवी","ડિગ્રી, ડિગ્રી, ડિગ્રી, ડિગ્રી, જથ્થો, તીવ્રતા, ડિગ્રી"
विभेदक समीकरणाची शक्ती,વિભેદક સમીકરણની શક્તિ
"स्वातंत्र्याची पदवी, स्वातंत्र्याची पदवी","સ્વતંત્રતાની ડિગ્રી, સ્વતંત્રતાની ડિગ્રી"
बहुपदीची शक्ती,બહુપદીની શક્તિ
निष्कासित दल,હાંકી કાઢવામાં આવેલ ટોળકી
डेल्टा फंक्शन,ડેલ્ટા કાર્ય
मागणी आणि उपयुक्तता वक्र,માંગ અને ઉપયોગિતા વળાંક
मागणी समीकरण,માંગ સમીકરણ
मागणी कार्य,માંગ કાર્ય
लोकसंख्याशास्त्रीय अभ्यास,વસ્તી વિષયક અભ્યાસ
लोकसंख्याशास्त्र,વસ્તી વિષયક
द-मॉवर प्रमेय,મોવર પ્રમેય
"दाखवणे, साक्ष देणे, दाखवणे","દર્શાવવું, સાક્ષી આપવી, દર્શાવવું"
"प्रतिनिधित्व, पुरावा, प्रात्यक्षिक, प्रात्यक्षिक","રજૂઆત, પુરાવો, પ્રદર્શન, પ્રદર્શન"
प्रतिनिधित्व भूमिती,પ્રતિનિધિત્વ ભૂમિતિ
प्रत्येक,દરેક
दाट एकूण,ગાઢ એકંદર
"घनता, घनता","ઘનતા, ઘનતા"
मोजण्यायोग्य संच,ગણવાયોગ્ય સમૂહ
चढत्या स्थिरांक,ચડતી સ્થિર
अवलंबून घटना,આશ્રિત ઘટના
अवलंबित यादृच्छिक चल,આશ્રિત રેન્ડમ ચલ
अवलंबून व्हेरिएबल,આશ્રિત ચલ
अवलंबून व्हेरिएबल,આશ્રિત ચલ
उदासीनता कोन,હતાશાનો કોણ
"व्युत्पन्न, व्युत्पन्न, भिन्नता","વ્યુત્પન્ન, વ્યુત્પન્ન, તફાવત"
"व्युत्पन्न, व्युत्पन्न","વ્યુત્પન્ન, વ્યુત્પન્ન"
व्युत्पन्न श्रेणी,વ્યુત્પન્ન શ્રેણી
व्युत्पन्न संच,મેળવેલ સમૂહ
"उतरते, उतरते","ઉતરતા, ઉતરતા"
उतरत्या क्रमाने,ઉતરતા ક્રમમાં
उतरत्या श्रेणी,ઉતરતી શ્રેણી
प्रोजेक्टिव्ह भूमिती,પ્રોજેક્ટિવ ભૂમિતિ
वर्णनात्मक मॉडेल,વર્ણનાત્મક મોડેલ
वर्णनात्मक आकडेवारी,વર્ણનાત્મક આંકડા
"रचना करणे, रचना करणे, रचना करणे (सं.), रचना करणे, रचना करणे (n.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી, ડિઝાઇન કરવી (ed.), ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
प्रयोगाची रचना,પ્રયોગની ડિઝાઇન
डेस्क कॅल्क्युलेटर,ડેસ્ક કેલ્ક્યુલેટર
"ओळख, ओळख","ઓળખ, શોધ"
"निर्धारक, निर्धारक, निर्धारक","નિર્ધારક, નિર્ધારક, નિર્ધારક"
निर्धारक क्रम,નિર્ણાયક ક્રમ
ठरवण्यासाठी,નક્કી કરવા માટે
निर्धारक मॉडेल,નિર્ધારિત મોડેલ
निर्धारक समस्या,નિર્ણાયક સમસ્યા
विचलन,વિચલન
विचलन गुणांक,વિચલન ગુણાંક
बायनरी प्रणाली,દ્વિસંગી સિસ્ટમ
"कर्ण कर्ण,",વિકર્ણ કર્ણ
मॅट्रिक्स विकर्णीकरण,મેટ્રિક્સ કર્ણકરણ
"डायगोनल मॅट्रिक्स, डायगोनल मॅट्रिक्स","વિકર્ણ મેટ્રિક્સ, વિકર્ણ મેટ્રિક્સ"
कर्ण समानता,કર્ણ સમાનતા
आकृती,રેખાકૃતિ
रेखाचित्र पद्धत,ચિત્રકામ પદ્ધતિ
ग्राफिकल प्रतिनिधित्व,ગ્રાફિકલ રજૂઆત
व्यासाचा,વ્યાસ
व्यास सेट करा,વ્યાસ સેટ કરો
diametrically विरुद्ध,ડાયમેટ્રિકલી વિરુદ્ધ
"क्रॉसफायर, फासे फेकणे","ક્રોસફાયર, ડાઇસ ફેંકો"
उभयचर वर्गीकरण,ઉભયજીવી વર્ગીકરણ
"दुभाजक, अर्धा","વિભાજન, અડધું"
शब्दकोश,શબ્દકોશ
विभेदक कॅल्क्युलस,વિભેદક કલન
विभेदक समीकरण,વિભેદક સમીકરણ
विभेदक सूत्र,વિભેદક સૂત્ર
विभेदक पद्धत,વિભેદક પદ્ધતિ
संचांचा फरक,સેટનો તફાવત
वेगळे करण्यायोग्य,વિભેદક
विभेदक वक्र,વિભેદક વળાંક
विभेदक कार्य,વિભેદક કાર્ય
"विभेदक, विभेदक, विभेदक, आंतर-ट्रायल, आंतरसंस्था, भिन्नता","વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક"
विभेदक गणित,વિભેદક ગણિત
विभेदक गुणांक,વિભેદક ગુણાંક
विभेदक समीकरण,વિભેદક સમીકરણ
विभेदक टक्कर,વિભેદક અથડામણ
विभेदक सूत्र,વિભેદક સૂત્ર
विभेदक कार्य,વિભેદક કાર્ય
विभेदक भूमिती,વિભેદક ભૂમિતિ
उच्च ऑर्डर भिन्नता,ઉચ્ચ ઓર્ડર તફાવત
विभेदक विभाग,વિભેદક સેગમેન્ટ
वेगळे करणे,તફાવત કરવો
"भिन्नता, भिन्नता","ભેદભાવ, ભેદભાવ"
विभेदक सूत्र,વિભેદક સૂત્ર
वेक्टरचे विभेदक,વેક્ટરનો તફાવત
"प्रसार, प्रसार","પ્રસરણ, પ્રસરણ"
"अंक, डायडेम, बोट","અંક, મુદ્રા, આંગળી"
डिजिटल संगणक,ડિજિટલ કમ્પ્યુટર
अंकी दत्त,અંકી દત્ત
"विस्तार, रुंदी, परिमाण, शक्ती","હદ, પહોળાઈ, પરિમાણ, શક્તિ"
आयाम,પરિમાણ
आकारहीन,પરિમાણહીન
समीकरण परिमाण,સમીકરણ પરિમાણ
डायओफँटसचे समीकरण,ડાયોફન્ટસનું સમીકરણ
पडण्याचा कोन,પતનનો કોણ
द्विध्रुवीय समन्वय,દ્વિધ્રુવ કોઓર્ડિનેટ્સ
द्विध्रुव,દ્વિધ્રુવ
द्विपिरॅमिड,બાયપીરામિડ
डायरॅक डेल्टा फंक्शन,ડીરાક ડેલ્ટા કાર્ય
सामान्य स्पर्शिका,સામાન્ય સ્પર્શક
काटकोन,જમણો ખૂણો
थेट ओळ,સીધી રેખા
जागा व्युत्पन्न,જગ્યા વ્યુત્પન્ન
"डिकोसाइन, डिको-कोसाइन","ડીકોસિન, ડીકો-કોસાઇન"
कमाल दिशा,મહત્તમ દિશા
प्रक्षेपण दिशा,પ્રક્ષેપણ દિશા
दिशा गुणोत्तर,દિશા ગુણોત્તર
नियामक मंडळ,નિયમનકારી વર્તુળ
नियामक मंडळ,નિયમનકાર વર્તુળ
अनुलोमा उत्पादन,અનુલોમા ઉત્પાદન
"थेट पुरावा, थेट पुरावा","સીધો પુરાવો, સીધો પુરાવો"
अनुक्रमिक गुणोत्तर,અનુક્રમિક ગુણોત્તર
नशीब,નિયતિ
अनुलोमा बेरीज,અનુલોમા સરવાળો
विभक्त संच,અસંબંધિત સમૂહ
"खंड, खंड, खंड","નિરંતરતા, નિરંતરતા, વિરામ"
डेरिव्हेटिव्हचे खंडन,વ્યુત્પન્નતાની વિરામ
प्रथम प्रकार खंडितता,પ્રથમ પ્રકારનું વિરામ
दुसरा प्रकार खंडितता,બીજા પ્રકારનું વિરામ
अखंड वितरण,અવ્યવસ્થિત વિતરણ
अखंड कार्य,અવ્યવસ્થિત કાર્ય
सतत फरक,અવ્યવસ્થિત તફાવત
कण,રજકણ
अखंड वितरण,અવ્યવસ્થિત વિતરણ
अखंड संभाव्यता वितरण,અસંતુલિત સંભાવના વિતરણ
खंडित यादृच्छिक चल,અવ્યવસ્થિત રેન્ડમ ચલ
अखंड नमुना जागा,અવિરત નમૂના જગ્યા
स्वतंत्र एकूण,અલગ એકંદર
स्वतंत्र लोकसंख्या,અલગ વસ્તી
स्वतंत्र अवस्था,અલગ રાજ્ય
सतत फरक,અવ્યવસ્થિત તફાવત
वितरण कर,વિતરણ કર
भेदभावपूर्ण विश्लेषण,ભેદભાવપૂર્ણ વિશ્લેષણ
विभक्त,અસંબંધિત
विघटित घटना,અસંબદ્ધ ઘટના
विभक्त संच,અસંબંધિત સમૂહ
विच्छेदन समाविष्ट करणे,અસંબંધિત નિવેશ
"वियोग, तर्कसंगत बेरीज","વિભાજન, તર્કસંગત સરવાળો"
"फैलाव, विखुरणे","વિખેરવું, વિખેરવું"
फैलाव चार्ट,વિક્ષેપ ચાર્ટ
फैलाव निर्देशांक,વિક્ષેપ સૂચકાંક
फैलाव आकृती,વિક્ષેપ રેખાકૃતિ
फैलाव मॅट्रिक्स,વિક્ષેપ મેટ્રિક્સ
विस्थापन,વિસ્થાપન
प्रदर्शन,પ્રદર્શન
कन्सोल,કન્સોલ
"असमान, असमान","અસમાન, અસમાન"
नष्ट करणारी शक्ती,વિસર્જન બળ
अंतर कार्य,અંતર કાર્ય
अंतर मॉड्यूलस,અંતર મોડ્યુલસ
वितरण नसलेले,બિન-વિતરણકારક
"वितरण नियम, वितरण नियम","વિતરણ નિયમ, વિતરણ નિયમ"
"उधळणे, उधळणे","વિખેરી નાખવું, વિખેરી નાખવું"
"वळवणे, वळवणे, वळवणे","ભિન્નતા, ભિન્નતા, ભિન્નતા"
भिन्नता प्रमेय,વિચલન પ્રમેય
वळवणारा,જુદીજુદી
भिन्न श्रेणी,અલગ શ્રેણી
विभाजित फरक,વિભાજિત તફાવત
"विभाज्यता, विभाज्यता","વિભાજ્યતા, વિભાજ્યતા"
"विभाज्य, विभाज्य","વિભાજ્ય, વિભાજ્ય"
"विभागणी, विभागणी, विभागणी","વિભાજન, વિભાજન, વિભાજન"
विभाजन अल्गोरिदम,વિભાજન અલ્ગોરિધમ
स्प्लिट रिंग,વિભાજિત રિંગ
चतुर्भुज,ચતુર્ભુજ
दशभुज,દશકોણ
"डोमेन, डोमेन, प्रांत, प्रदेश","ડોમેન, ડોમેન, પ્રાંત, પ્રદેશ"
कार्यक्षेत्र,કાર્યનું ડોમેન
व्याख्या-प्रांत,વ્યાખ્યા-પ્રાંત
अस्तित्वाची स्थिती,અસ્તિત્વની સ્થિતિ
अधिलिखित डिव्हाइस,ઓવરરાઇડિંગ ઉપકરણ
डॉपलर प्रभाव,ડોપ્લર અસર
"बिंदू उत्पादन, स्केलर उत्पादन","બિંદુ ઉત્પાદન, સ્કેલર ઉત્પાદન"
ठिपके असलेला वक्र,ડોટેડ વળાંક
दुहेरी भिन्नता,બેવડા તફાવત
दुहेरी घातांकीय वितरण,ડબલ ઘાતાંકીય વિતરણ
दुहेरी कॉइल,ડબલ કોઇલ
बायनरी अविभाज्य,દ્વિસંગી અભિન્ન
बायनरी एकत्रीकरण,દ્વિસંગી એકીકરણ
दुहेरी मर्यादा,ડબલ મર્યાદા
दुहेरी सॅम्पलिंग इव्हेंट,ડબલ સેમ્પલિંગ ઇવેન્ટ
दुहेरी क्रम,ડબલ ક્રમ
दुहेरी मालिका,ડબલ શ્રેણી
दुहेरी-संलग्न नोटेशन,ડબલ-જોડાયેલ નોટેશન
दुहेरी संकलन,ડબલ સંકલન
अधोगामी प्रवेग,નીચે તરફ પ્રવેગક
खालच्या दिशेने विस्थापन,નીચે તરફનું વિસ્થાપન
खालची गती,નીચેની ગતિ
खालचा वेग,નીચે તરફનો વેગ
कर्षण,ટ્રેક્શન
कर्षण शक्ती,ટ્રેક્શન બળ
"दुहेरी द्वैत,",બેવડી દ્વૈતતા
दुहेरी पाया,ડ્યુઅલ બેઝ
दुहेरी अंतर्गत उत्पादन,દ્વિ આંતરિક ઉત્પાદન
दुहेरी रेखीय प्रोग्रामिंग समस्या,ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
दुहेरी समस्या,બેવડી સમસ્યા
ड्युअल सिंगल अल्गोरिदम,ડ્યુઅલ સિંગલ અલ્ગોરિધમ
दुहेरी एकल पद्धत,ડ્યુઅલ સિંગલ પદ્ધતિ
दुहेरी जागा,બેવડી જગ્યા
ड्युअल व्हेरिएबल,દ્વિ ચલ
दुहेरी वेक्टर जागा,ડ્યુઅલ વેક્ટર જગ્યા
मूक निर्देशांक,મૌન અનુક્રમણિકા
मूक तळटीप,મૌન ફૂટર
मूक करार,મૌન કરાર
मूक व्हेरिएबल,શાંત ચલ
डुप्लिकेशन,ડુપ્લિકેશન
गतिमान,ગતિશીલ
डायनॅमिक प्रणाली,ગતિશીલ સિસ્ટમ
डायनॅमिक मागणी कार्य,ગતિશીલ માંગ કાર્ય
डायनॅमिक मॉडेल,ગતિશીલ મોડેલ
डायनॅमिक प्रोग्रामिंग,ગતિશીલ પ્રોગ્રામિંગ
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,ગતિશીલ પ્રોગ્રામિંગ અભિગમ
डायनॅमिक प्रोग्रामिंग तंत्र,ગતિશીલ પ્રોગ્રામિંગ તકનીકો
"गतिशीलता, गतिशीलता","ગતિશીલતા, ગતિશીલતા"
कण गतिशीलता,કણ ગતિશીલતા
कठोर शरीर गतिशीलता,સખત શરીરની ગતિશીલતા
"पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)","પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી સંપર્ક (ver.)"
भूकंपाची तीव्रता,ભૂકંપની તીવ્રતા
विलक्षणता,તરંગીતા
गृहीतक,ધારણા
अर्थमितीय अंदाज,ઇકોનોમેટ્રિક આગાહી
अर्थमितितज्ञ,અર્થશાસ્ત્રી
अर्थमिती,અર્થશાસ્ત્ર
अर्थशास्त्र,અર્થશાસ્ત્ર
"कोर, धार, फाडणे","કોર, ધાર, આંસુ"
एकूण कोर तोंड,એકંદર કોરનો સામનો કરવો
कार्यक्षमता निर्देशांक,કાર્યક્ષમતા સૂચકાંક
वैशिष्ट्यपूर्ण घटक,લાક્ષણિક તત્વ
वैशिष्ट्यपूर्ण कार्य,લાક્ષણિક કાર્ય
"eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य","eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય"
