Marathi,Kannada
डीसी मोटर,ಡಿಸಿ ಮೋಟಾರ್
dc ऑफसेट,ಡಿಸಿ ಆಫ್ಸೆಟ್
डीसी. वीज पुरवठा,ಡಿಸಿ. ವಿದ್ಯುತ್ ಸರಬರಾಜು
डी.सी. पुनर्वसन,ಡಿಸಿ. ಪುನರ್ವಸತಿ
डी.सी. पुनर्संचयित करणारा,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪಕ
डीसी ते एसी कन्व्हर्टर,ಡಿಸಿಯಿಂದ ಎಸಿ ಪರಿವರ್ತಕಕ್ಕೆ
डीसी. मोठा आवाज नियंत्रण,ಡಿಸಿ. ಧ್ವನಿ ನಿಯಂತ್ರಣ
Mh-कनेक्टर,Mh-ಕನೆಕ್ಟರ್
डायरेक्ट कपल्ड ट्रान्झिस्टर लॉजिक गेट/DC T.L.,ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್ ಗೇಟ್/ಡಿಸಿ ಟಿ.ಎಲ್.
डीसी. खराब झालेले ऑपरेशनल अॅम्प्लीफायर,ಡಿಸಿ. ಹಾನಿಗೊಳಗಾದ ಆಪರೇಷನಲ್ ಆಂಪ್ಲಿಫೈಯರ್
मजबुतीकरण नसणे,ಅಲ್ಲದ ಬಲವರ್ಧನೆ
डीमॉर्गनचा कायदा,ಡೆಮೊರ್ಗಾನ್ ಕಾನೂನು
de sauti पूल,ಡಿ ಸೌತಿ ಸೇತುವೆ
इतर वेळ,ವಿಶ್ರಾಂತಿ ವೇಳೆ
विश्रांती क्षेत्र,ವಿಶ್ರಾಂತಿ ವಲಯ
दोष क्लिअरन्स,ದೋಷ ತೆರವು
दशक कॅल्क्युलेटर,ದಶಕದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
डेसिबल,ಡೆಸಿಬೆಲ್
दशांश कॅल्क्युलेटर,ದಶಮಾಂಶ ಕ್ಯಾಲ್ಕುಲೇಟರ್
दशांश-बायनरी रूपांतरण,ದಶಮಾಂಶ-ದ್ವಿಮಾನ ಪರಿವರ್ತನೆ
पत्ता डीकोडिंग,ವಿಳಾಸ ಡಿಕೋಡಿಂಗ್
डिकोडर,ಡಿಕೋಡರ್
alleles,ಆಲೀಲ್ಗಳು
समर्पित अर्ज,ಮೀಸಲಾದ ಅಪ್ಲಿಕೇಶನ್
समर्पित नियंत्रक,ಮೀಸಲಾದ ನಿಯಂತ್ರಕ
डी.सी. पूर्व-मजबुतीकरण सर्किट,ಡಿಸಿ. ಪೂರ್ವ ಬಲವರ್ಧನೆಯ ಸರ್ಕ್ಯೂಟ್
दोष घनता,ದೋಷದ ಸಾಂದ್ರತೆ
विक्षेपण कॉइल,ವಿಚಲನ ಸುರುಳಿ
विक्षेपण प्लेट,ವಿಚಲನ ಫಲಕ
विक्षेपण युनिट,ವಿಚಲನ ಘಟಕ
अपयश,ವೈಫಲ್ಯ
(चुंबकीय) फैलाव,(ಕಾಂತೀಯ) ಪ್ರಸರಣ
डी गॉसन कुंडली,ಡಿ ಗೌಸನ್ ಜಾತಕ
de gosson,ಡಿ ಗಾಸನ್
विलंब सर्किट,ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್
विलंब ओळ,ವಿಳಂಬ ಸಾಲು
विलंब वेळ,ವಿಳಂಬ ಸಮಯ
विलंबित स्वयंचलित लाभ नियंत्रक,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ
विलंबित स्वयंचलित लाभ नियंत्रक,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ
विलंबित स्वयंचलित लाउडनेस कंट्रोलर / विलंबित AVC,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕ / ವಿಳಂಬವಾದ AVC
डेलॉन मेकॅनिकल रेक्टिफायर,ಡೆಲೋನ್ ಮೆಕ್ಯಾನಿಕಲ್ ರಿಕ್ಟಿಫೈಯರ್
डेल्टा कनेक्शन,ಡೆಲ್ಟಾ ಸಂಪರ್ಕ
डेल्टा तोफा,ಡೆಲ್ಟಾ ಗನ್
डेल्टा तोफा रबरी नळी,ಡೆಲ್ಟಾ ಗನ್ ಮೆದುಗೊಳವೆ
डेल्टा मॉड्युलेशन,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್
डेल्टा-सिग्मा एनालॉग-अंकी कनवर्टर,ಡೆಲ್ಟಾ-ಸಿಗ್ಮಾ ಅನಲಾಗ್-ಅಂಕಿಯ ಪರಿವರ್ತಕ
विचुंबकीकरण,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
विचुंबकीकरण वक्र,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಕರ್ವ್
डिमॅग्नेटायझेशन गुणक,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಕ
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
डिमॉड्युलेटर,ಡಿಮೋಡ್ಯುಲೇಟರ್
डी मार्गनचे प्रमेय,ಮಾರ್ಗನ್ ಪ್ರಮೇಯ
मल्टिप्लेक्सर,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
सामान्यीकृत स्कोअर,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸ್ಕೋರ್
कमी करणे कॅपेसिटर,ಸವಕಳಿ ಕೆಪಾಸಿಟರ್
कमी होणे,ಸವಕಳಿ
कमी करणे मोड mosfet,ಸವಕಳಿ ಮೋಡ್ ಮಾಸ್ಫೆಟ್
"डिप्लेशन झोन, डिप्लेशन झोन","ಸವಕಳಿ ವಲಯ, ಸವಕಳಿ ವಲಯ"
रेटिंग,ರೇಟಿಂಗ್
डिसॅच्युरेटेड वर्ण,ಡಿಸ್ಯಾಚುರೇಟೆಡ್ ಪಾತ್ರಗಳು
असंवेदनशीलता,ಸಂವೇದನಾಶೀಲತೆ
डिझाइन नियम,ವಿನ್ಯಾಸ ನಿಯಮಗಳು
चाचणी डिझाइन,ಪರೀಕ್ಷಾ ವಿನ್ಯಾಸ
विध्वंसक अनुनाद,ವಿನಾಶಕಾರಿ ಅನುರಣನ
शोधक,ಪತ್ತೆಕಾರಕ
पर्यायी वर्तमान ब्रिज डिटेक्टर,ಪರ್ಯಾಯ ವಿದ್ಯುತ್ ಸೇತುವೆ ಪತ್ತೆಕಾರಕ
वारंवारता विचलन स्थिर,ಆವರ್ತನ ವಿಚಲನ ಸ್ಥಿರ
विचलन वारंवारता,ವಿಚಲನ ಆವರ್ತನ
साधन,ಸಾಧನ
N विभाजने,ಎನ್ ವಿಭಾಗಗಳು
द्विभाजन कॅल्क्युलेटर,ವಿಭಜನೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್
विभाजक,ವಿಭಜಕ
डी-फ्लिप-फ्लॉप,ಡಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
d फ्लिप फ्लॉप,ಡಿ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
डायलेक्ट्रिक स्थिरांक,ಅವಾಹಕ ಸ್ಥಿರ
डायलेक्ट्रिक्स,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್
डाईक,ಡೈಕ್
डायोड इरोशन,ಡಯೋಡ್ ಸವೆತ
डायल,ಡಯಲ್ ಮಾಡಿ
टॅपर्ड डायाफ्राम,ಮೊನಚಾದ ಡಯಾಫ್ರಾಮ್
डेझी साखळी,ಡೈಸಿ ಚೈನ್
मुद्रांक आकार,ಸ್ಟಾಂಪ್ ಗಾತ್ರ
डायलेक्ट्रिक शोषण,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
डायलेक्ट्रिक कोटिंग,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಲೇಪನ
डायलेक्ट्रिक पॉइंट,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್
"डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान,","ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ"
विभेदक एम्पलीफायर,ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್
विभेदक एम्पलीफायर,ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಯರ್
विभेदक कॅथोड ट्रेलिंग,ಡಿಫರೆನ್ಷಿಯಲ್ ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್
विभेदक ऑपरेटर,ಡಿಫರೆನ್ಷಿಯಲ್ ಆಪರೇಟರ್
विभेदक इनपुट व्होल्टेज,ಡಿಫರೆನ್ಷಿಯಲ್ ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್
विभेदक मोड,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್
विभेदक मोड संकेत,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೋಡ್ ಸೂಚನೆ
विभेदक जोडी,ವಿಭಿನ್ನ ಜೋಡಿ
विभेदक PSK,ಡಿಫರೆನ್ಷಿಯಲ್ PSK
विभेदक सर्किट,ಡಿಫರೆನ್ಷಿಯಲ್ ಸರ್ಕ್ಯೂಟ್
विभेदक,ಭೇದಾತ್ಮಕ
डिफ्यूज जंक्शन ट्रान्झिस्टर,ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
डिफ्यूज रेझिस्टर,ಪ್ರಸರಣ ಪ್ರತಿರೋಧಕ
प्रसार,ಪ್ರಸರಣ
प्रसार कॅपेसिटर,ಪ್ರಸರಣ ಕೆಪಾಸಿಟರ್
डिजिटल फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
स्कोअर,ಅಂಕ
डिजिटल सर्किट,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
डिजिटल संप्रेषण,ಡಿಜಿಟಲ್ ಸಂವಹನ
डिजिटल तुलनाकर्ता,ಡಿಜಿಟಲ್ ಹೋಲಿಕೆದಾರ
डिजिटल संगणक,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
डिजिटल विलंब,ಡಿಜಿಟಲ್ ವಿಳಂಬ
डिजिटल डिझाइन मायक्रोपॉवर,ಡಿಜಿಟಲ್ ವಿನ್ಯಾಸ ಮೈಕ್ರೋಪವರ್
डिजिटल प्रदर्शन,ಡಿಜಿಟಲ್ ಪ್ರದರ್ಶನ
डिजिटल फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
डिजिटल फिल्टरिंग,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರಿಂಗ್
संख्यात्मक तर्क,ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ
संख्यात्मक तर्क,ಸಂಖ್ಯಾತ್ಮಕ ತಾರ್ಕಿಕ
डिजिटल पॉलिमीटर,ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್
डिजिटल पॉलिमीटर,ಡಿಜಿಟಲ್ ಪಾಲಿಮೀಟರ್
डिजिटल पल्स,ಡಿಜಿಟಲ್ ನಾಡಿ
डिजिटल सिग्नल प्रोसेसिंग,ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
डिजिटल दूरदर्शन,ಡಿಜಿಟಲ್ ದೂರದರ್ಶನ
डिजिटल अॅनालॉग कनवर्टर,ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ
विमा,ವಿಮೆ
आयामी समीकरण,ಆಯಾಮದ ಸಮೀಕರಣ
डायोड,ಡಯೋಡ್
डायोड वैशिष्ट्ये,ಡಯೋಡ್ ಗುಣಲಕ್ಷಣಗಳು
डायोड वैशिष्ट्यपूर्ण वक्र,ಡಯೋಡ್ ವಿಶಿಷ್ಟ ಕರ್ವ್
डायोड डिटेक्टर,ಡಯೋಡ್ ಡಿಟೆಕ್ಟರ್
डायोड गुणक,ಡಯೋಡ್ ಗುಣಕ
डायोड ट्रान्झिस्टर लॉजिक/डीटीएस,ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್/ಡಿಟಿಎಸ್
मुलगी,ಮಗಳು
nati स्विच,ನಾಟಿ ಸ್ವಿಚ್
द्विगुणित,ಡಿಪ್ಲಾಯ್ಡ್
द्विध्रुव,ದ್ವಿಧ್ರುವಿ
द्विध्रुवीय अँटेना,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
dirac,ಡೈರಾಕ್
थेट पत्ता,ನೇರ ವಿಳಾಸ
थेट जोडणी,ನೇರ ಜೋಡಣೆ
डायरेक्ट मेमरी ऍक्सेस (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
थेट लेखन मुख्य भाग,ನೇರ ಬರವಣಿಗೆಯ ದೇಹ
दिशात्मक गेमेट,ದಿಕ್ಕಿನ ಗ್ಯಾಮೆಟ್
दिशात्मक लाभ,ದಿಕ್ಕಿನ ಲಾಭ
दिशादर्शकता,ದಿಕ್ಕು
दिशा अँटेना,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
अक्षम चौकशी,ಅಸಮರ್ಥ ತನಿಖೆ
डिसेम्बल,ಡಿಸ್ಅಸೆಂಬಲ್
विसर्जन,ಇಮ್ಮರ್ಶನ್
"विसर्जन दिवा, विसर्जन दिवा","ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್, ಇಮ್ಮರ್ಶನ್ ಲ್ಯಾಂಪ್"
कण द्रव्य,ಕಣಗಳ ವಸ್ತು
वितरण कर,ವಿತರಣಾ ತೆರಿಗೆ
अवतल अँटेना,ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ
डिस्क,ಡಿಸ್ಕ್
विस्थापन स्थिर (स्थिर),ಸ್ಥಳಾಂತರ ಸ್ಥಿರ (ಸ್ಥಿರ)
विस्थापन वर्तमान,ಸ್ಥಳಾಂತರ ಪ್ರಸ್ತುತ
विस्थापन त्रुटी,ಸ್ಥಳಾಂತರ ದೋಷ
प्रदर्शन,ಪ್ರದರ್ಶನ
क्षय,ಕೊಳೆತ
विकृती,ಅಸ್ಪಷ್ಟತೆ
विकृती नुकसान,ವಿರೂಪ ಹಾನಿ
विरूपण वर्तमान श्रेणी,ಅಸ್ಪಷ್ಟತೆ ಪ್ರಸ್ತುತ ಶ್ರೇಣಿ
विरूपण प्रवाह रॉट,ಅಸ್ಪಷ್ಟತೆ ಸ್ಟ್ರೀಮ್ ಕೊಳೆತ
विकृती संवेदनशीलता,ಅಸ್ಪಷ್ಟತೆ ಸೂಕ್ಷ್ಮತೆ
विरूपण लाभ मार्जिन,ಅಸ್ಪಷ್ಟತೆ ಗಳಿಕೆ ಅಂಚು
विरूपण इनपुट प्रतिरोध,ವಿರೂಪತೆಯ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ
विकृती लूप लाभ,ಅಸ್ಪಷ್ಟತೆ ಲೂಪ್ ಲಾಭ
वितरित अॅम्प्लीफायर,ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್
वितरण गुणक,ವಿತರಣೆ ಗುಣಕ
भिन्नता प्राप्तकर्ता,ಬದಲಾವಣೆ ರಿಸೀವರ್
शून्य विभागणी चाचणी,ಶೂನ್ಯ ವಿಭಾಗ ಪರೀಕ್ಷೆ
डी-लेयर,ಡಿ-ಲೇಯರ್
आयनोस्फीअरचा डी-स्तर,ಅಯಾನುಗೋಳದ ಡಿ-ಪದರ
डी-मॉस,ಡಿ-ಮಾಸ್
डॉल्बी बॉडी,ಡಾಲ್ಬಿ ದೇಹ
प्रभावी पोल,ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ
प्रभावी ध्रुव प्रतिकार,ಪರಿಣಾಮಕಾರಿ ಧ್ರುವ ಪ್ರತಿರೋಧ
देणगीदार कचरा,ದಾನಿ ತ್ಯಾಜ್ಯ
देणगीदार साहित्य,ದಾನಿ ವಸ್ತು
काळजी न करण्याची स्थिती,ಡೋಂಟ್ಕೇರ್ ಸ್ಥಿತಿ
भेसळ,ಕಲಬೆರಕೆ
डॉपलर प्रभाव,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
डॉपलर रडार,ಡಾಪ್ಲರ್ ರಾಡಾರ್
डोसमीटर,ಡೋಸಿಮೀಟರ್
पॉइंट मॅट्रिक्स,ಪಾಯಿಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
पॉइंट नोटेशन,ಪಾಯಿಂಟ್ ಸಂಕೇತ
दुय्यम समस्या,ದ್ವಿತೀಯ ಸಂಚಿಕೆ
bilayer कॅपेसिटर,ದ್ವಿಪದರ ಕೆಪಾಸಿಟರ್
binaural klystron,ಬೈನೌರಲ್ ಕ್ಲೈಸ್ಟ್ರಾನ್
द्विपक्षीय बार,ದ್ವಿಪಕ್ಷೀಯ ಬಾರ್
द्विपक्षीय पीसी बोर्ड,ದ್ವಿಪಕ್ಷೀಯ ಪಿಸಿ ಬೋರ್ಡ್
दुहेरी चिन्हांकन,ಎರಡು ಗುರುತು
दुहेरी ट्रान्झिस्टर,ಡಬಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ड्युअल ट्यून अॅम्प्लीफायर,ಡ್ಯುಯಲ್ ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर,ಡಬಲ್ ಲೇಯರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಆಂಪ್ಲಿಫಯರ್
दुप्पट,ಡಬಲ್ಸ್
व्यत्यय वेळ,ಅಡಚಣೆ ಸಮಯ
आउटपुट इलेक्ट्रोड,ಔಟ್ಪುಟ್ ವಿದ್ಯುದ್ವಾರ
अनुगामी आउटपुट इलेक्ट्रोड,ಟ್ರೇಲಿಂಗ್ ಔಟ್‌ಪುಟ್ ಎಲೆಕ್ಟ್ರೋಡ್
d राम,ಡಿ ರಾಮ್
d राम,ಡಿ ರಾಮ್
रनऑफ सेल,ಹರಿಯುವ ಕೋಶ
प्रवाह प्रवाह,ಹರಿಯುವ ಸ್ಟ್ರೀಮ್
प्रवाह वेग,ಹರಿವಿನ ವೇಗ
छिद्र पाडणे टेप,ರಂದ್ರ ಟೇಪ್
ऑपरेटर बस,ನಿರ್ವಾಹಕ ಬಸ್
ऑपरेटिंग स्टेज,ಕಾರ್ಯಾಚರಣೆಯ ಹಂತ
अधर्म,ಅಧರ್ಮ
कोरडा सेल,ಒಣ ಕೋಶ
कोरडे कोरीव काम,ಒಣ ಎಚ್ಚಣೆ
कोरडा चित्रपट,ಒಣ ಚಿತ್ರ
कोरडे स्विचिंग,ಒಣ ಸ್ವಿಚಿಂಗ್
ड्रायस्टास आर्ट डिस्प्लेसर,ಡ್ರೈಸ್ಟಾಸ್ ಆರ್ಟ್ ಡಿಸ್ಪ್ಲೇಸರ್
डी.टी.ई.,ಡಿ.ಟಿ.ಇ.
dtl (डायोड ट्रान्झिस्टर लॉजिक),dtl (ಡಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್)
"ड्वेगेट फेट, ड्वेगेट एफ. ई.टी.","ಡ್ವೈಗೆಟ್ ಫೇಟ್, ಡ್ವೈಗೆಟ್ ಎಫ್. ಇ.ಟಿ."
दुहेरी जुळणी,ಎರಡು ಹೊಂದಾಣಿಕೆ
जोडप्याचे प्रसारण,ಒಂದೆರಡು ಪ್ರಸರಣ
दुहेरी वाचन समन्वयक,ಡಬಲ್ ರೀಡ್ ಸಂಯೋಜಕ
"ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर","ಡ್ಯುಯಲ್-ಡಿಫರೆನ್ಸ್ ಅನಲಾಗ್, ಡಿಜಿಟಲ್ ಪರಿವರ್ತಕ"
द्विध्रुवीय बदल,ದ್ವಿಧ್ರುವಿ ಬದಲಾವಣೆ
डबल फॉलो व्होल्टेज कंट्रोलर,ಡಬಲ್ ಫಾಲೋ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ
द्वैत,ದ್ವಂದ್ವತೆ
दुहेरी पंक्ती,ಡಬಲ್ ರೋಡ್
मूक अँटेना,ಮೂಕ ಆಂಟೆನಾ
डुप्लेक्स ट्रान्समिशन,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಪ್ರಸರಣ
उपयुक्तता प्रमाण,ಉಪಯುಕ್ತತೆ ಅನುಪಾತ
उपयुक्तता गुणोत्तर मॉड्यूलेशन,ಉಪಯುಕ್ತತೆ ಅನುಪಾತ ಮಾಡ್ಯುಲೇಶನ್
dB-25 कनेक्टर,dB-25 ಕನೆಕ್ಟರ್
निवासस्थान,ನಿವಾಸ
डायनॅमिक वैशिष्ट्ये,ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು
डायनॅमिक वैशिष्ट्ये,ಕ್ರಿಯಾತ್ಮಕ ಗುಣಲಕ್ಷಣಗಳು
डायनॅमिक प्रवाह,ಡೈನಾಮಿಕ್ ಕರೆಂಟ್
डायनॅमिक प्रतिबाधा,ಡೈನಾಮಿಕ್ ಪ್ರತಿರೋಧ
"डायनॅमिक लोड लाइन, लोड लाइन","ಡೈನಾಮಿಕ್ ಲೋಡ್ ಲೈನ್, ಲೋಡ್ ಲೈನ್"
डायनॅमिक मेमरी,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
व्हेरिएबल मेमरी सेल,ವೇರಿಯಬಲ್ ಮೆಮೊರಿ ಸೆಲ್
डायनॅमिक मेमरी रिफ्रेशर,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ ರಿಫ್ರೆಶರ್
डायनॅमिक माउस उलथापालथ,ಡೈನಾಮಿಕ್ ಮೌಸ್ ವಿಲೋಮ
डायनॅमिक रॅम डायनॅमिक रॅम,ಡೈನಾಮಿಕ್ RAM ಡೈನಾಮಿಕ್ RAM
डायनॅमिक श्रेणी,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
डायनॅमिक प्रतिकार,ಕ್ರಿಯಾತ್ಮಕ ಪ್ರತಿರೋಧ
डायनॅमिक विस्थापन रजिस्टर,ಡೈನಾಮಿಕ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್
डायनॅमिक चाचणी,ಡೈನಾಮಿಕ್ ಪರೀಕ್ಷೆ
डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM),ಡೈನಾಮಿಕ್ ವಿಡಿಯೋ ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಮೆಮೊರಿ (DVRAM)
डायनॅमो,ಡೈನಮೋ
डायनामोमीटर,ಡೈನಮೋಮೀಟರ್
डायनिट्रॉन ऑसिलेटर,ಡೈನಿಟ್ರಾನ್ ಆಂದೋಲಕ
"लवकर परिणाम, लवकर परिणाम","ಆರಂಭಿಕ ಪರಿಣಾಮ, ಆರಂಭಿಕ ಪರಿಣಾಮ"
ई रोम,ಇ ಒಂದು ರೋಮ್
पृथ्वी कनेक्टिव्हिटी,ಭೂಮಿಯ ಸಂಪರ್ಕ
ग्राउंड स्टेशन,ನೆಲದ ನಿಲ್ದಾಣ
एबर्स-मॉल-समीकरण,ಎಬರ್ಸ್-ಮೌಲ್-ಸಮೀಕರಣ
एबर्स-मॉल-मॉडेल,ಎಬರ್ಸ್-ಮೌಲ್-ಮಾಡೆಲ್
प्रतिध्वनी,ಪ್ರತಿಧ್ವನಿ
विरोधी प्रतिध्वनी,ಪ್ರತಿಧ್ವನಿ ವಿರೋಧಿ
एडी वर्तमान,ಎಡ್ಡಿ ಕರೆಂಟ್
स्ट्रँड कनेक्टर,ಸ್ಟ್ರಾಂಡ್ ಕನೆಕ್ಟರ್
कोर डिटेक्टर,ಕೋರ್ ಡಿಟೆಕ್ಟರ್
कोर ट्रिगर फ्लिप फ्लॉप,ಕೋರ್ ಟ್ರಿಗ್ಗರ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
कोर ट्रिगर कुंडी,ಕೋರ್ ಪ್ರಚೋದಕ ತಾಳ
एडिसन प्रभाव,ಎಡಿಸನ್ ಪರಿಣಾಮ
संपादक,ಸಂಪಾದಕ
प्रभावी क्षेत्र,ಪರಿಣಾಮಕಾರಿ ಪ್ರದೇಶ
प्रभावी प्रवाह,ಪರಿಣಾಮಕಾರಿ ಪ್ರವಾಹ
प्रभावी ग्राउंड त्रिज्या,ಪರಿಣಾಮಕಾರಿ ನೆಲದ ತ್ರಿಜ್ಯ
प्रभावी उंची,ಪರಿಣಾಮಕಾರಿ ಎತ್ತರ
प्रभावी लांबी,ಪರಿಣಾಮಕಾರಿ ಉದ್ದ
प्रभावी वस्तुमान,ಪರಿಣಾಮಕಾರಿ ದ್ರವ್ಯರಾಶಿ
प्रभावी विकिरण शक्ती,ಪರಿಣಾಮಕಾರಿ ವಿಕಿರಣ ಶಕ್ತಿ
प्रभावी व्होल्टेज,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
कार्यक्षमता,ದಕ್ಷತೆ
E.E.P. रॉम,ಇ.ಇ.ಪಿ. ರಾಮ್
आयकॉनल समीकरण,ಐಕಾನಲ್ ಸಮೀಕರಣ
व्यस्त क्षमता,ವಿಲೋಮ ಧಾರಣ
ई-स्तर,ಇ-ಪದರ
विद्युतप्रवाह,ವಿದ್ಯುತ್
विद्युत क्षेत्र,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
विद्युत क्षेत्राची तीव्रता,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ
विद्युत प्रवाह ओळी,ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರೇಖೆಗಳು
विद्युत क्षमता,ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ
विद्युत शॉक,ವಿದ್ಯುದಾಘಾತ
इलेक्ट्रो-सोल्डर,ಎಲೆಕ್ಟ್ರೋ-ಬೆಸುಗೆ
विद्युत लहर,ವಿದ್ಯುತ್ ತರಂಗ
विद्युत लांबी,ವಿದ್ಯುತ್ ಉದ್ದ
विद्युत शक्ती,ವಿದ್ಯುತ್ ಶಕ್ತಿ
वीज,ವಿದ್ಯುತ್
ईसीजी,ಇಸಿಜಿ
इलेक्ट्रिक डायनॅमो मीटर,ವಿದ್ಯುತ್ ಡೈನಮೋ ಮೀಟರ್
इलेक्ट्रोड,ವಿದ್ಯುದ್ವಾರ
इलेक्ट्रोड प्रवाह,ಎಲೆಕ್ಟ್ರೋಡ್ ಕರೆಂಟ್
इलेक्ट्रोल्युमिनेसन्स,ವಿದ್ಯುದ್ವಿಭಜನೆ
इलेक्ट्रोल्युमिनेसेंट डिस्प्ले,ಎಲೆಕ್ಟ್ರೋಲುಮಿನೆಸೆಂಟ್ ಪ್ರದರ್ಶನ
गॅल्व्हनिक अलगाव,ಗಾಲ್ವನಿಕ್ ಪ್ರತ್ಯೇಕತೆ
इलेक्ट्रोलाइट,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
इलेक्ट्रोलाइटिक कॅपेसिटर,ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್
